
[00:00:00.000 --> 00:00:08.000]  我們感謝主因典,我們今天天氣很好
[00:02:18.000 --> 00:02:21.000]  找張石頭捲起來,丟到海裡就可以了
[00:02:21.000 --> 00:02:24.000]  我說不是說不行,丟到海裡抓你的兒子坐牢
[00:02:24.000 --> 00:02:27.000]  這樣是犯法的,這樣是不行的
[00:02:27.000 --> 00:02:29.000]  我們知道自己有永生
[00:02:29.000 --> 00:02:33.000]  代表我們對今世都有很充足的信心和盼望
[00:02:33.000 --> 00:02:37.000]  知道這個地上,有時候我們見到的東西激起到不得了
[00:02:37.000 --> 00:02:40.000]  見到壞人很壞,看電視就會見到很多
[00:02:40.000 --> 00:02:42.000]  很壞的人,不過他很壞也好
[00:02:42.000 --> 00:02:45.000]  其實他做壞事也不會做得很久
[00:02:45.000 --> 00:02:48.000]  他有一天都會離開這個世界,都會滅亡的
[00:02:48.000 --> 00:02:52.000]  但是反過來,就算我現在捱得很辛苦
[00:02:52.000 --> 00:02:55.000]  我知道不用多久之後的那一天
[00:02:55.000 --> 00:02:57.000]  上帝已經為我們預備了天監
[00:02:57.000 --> 00:03:01.000]  主耶穌就答應了我,在我父的家裡就有許多住處
[00:03:01.000 --> 00:03:04.000]  若是沒有,我就早已高訴你們了
[00:03:04.000 --> 00:03:08.000]  我若去為你們預備了地方,就必接你們到我這裡來
[00:03:08.000 --> 00:03:10.000]  所以我知道,是有永生
[00:03:10.000 --> 00:03:12.000]  所以有時候不用太生氣
[00:03:12.000 --> 00:03:15.000]  是有一點點生氣,不過不用太生氣
[00:03:15.000 --> 00:03:17.000]  我知道有終結的一天
[00:03:17.000 --> 00:03:20.000]  天父已經為我們預備了永生和天家
[00:03:20.000 --> 00:03:23.000]  我想說回頭,具體又是怎樣
[00:03:23.000 --> 00:03:26.000]  我叫過他,問過他同意,他才說
[00:03:26.000 --> 00:03:30.000]  前陣子我去探病的時候,探YYEE
[00:03:30.000 --> 00:03:32.000]  YYEE身體有軟弱,去做手術
[00:03:32.000 --> 00:03:35.000]  我去醫院探他,YYEE說不用擔心
[00:03:35.000 --> 00:03:37.000]  我知道自己有永生
[00:03:37.000 --> 00:03:40.000]  他不是叫我用一張席包著他
[00:03:40.000 --> 00:03:43.000]  他跟我說,看牌都是你的
[00:03:43.000 --> 00:03:46.000]  他跟我說,看牌都是你的,看牌都是我的
[00:03:46.000 --> 00:03:50.000]  如果要舉辦安息禮拜,看牌都是我的
[00:03:50.000 --> 00:03:54.000]  如果是這樣,就記住叫人不要傷心
[00:03:54.000 --> 00:03:57.000]  要開心一點,穿得漂亮一點,像去喝酒那樣
[00:03:57.000 --> 00:04:00.000]  我做得到的,不是穿一張席就行了
[00:04:00.000 --> 00:04:03.000]  到時我會提醒那些人,要穿得漂亮一點
[00:04:03.000 --> 00:04:05.000]  像去喝酒那樣,開開心心
[00:04:05.000 --> 00:04:10.000]  因為你已經完成了地上的任務、使命
[00:04:10.000 --> 00:04:12.000]  畢業了,這是畢業禮
[00:04:12.000 --> 00:04:14.000]  所以要開開心心送別禮
[00:04:14.000 --> 00:04:16.000]  因為我們知道自己有什麼
[00:04:16.000 --> 00:04:17.000]  永生
[00:04:17.000 --> 00:04:20.000]  所以一個階段結束了,開始一個新的階段
[00:04:20.000 --> 00:04:23.000]  YYEE充滿信心
[00:04:23.000 --> 00:04:25.000]  所以我們知道自己有永生
[00:04:25.000 --> 00:04:28.000]  幸思為人是不同一點的
[00:04:28.000 --> 00:04:31.000]  我們在地上是寄居,是客旅
[00:04:31.000 --> 00:04:33.000]  我們知道都是會過去的
[00:04:33.000 --> 00:04:35.000]  但是在路程裡面
[00:04:35.000 --> 00:04:39.000]  我知道原來在地上我所耕耘的
[00:04:39.000 --> 00:04:42.000]  雖然是這麼短暫,這麼小小的
[00:04:42.000 --> 00:04:44.000]  但原來天父都為我計算
[00:04:44.000 --> 00:04:48.000]  還有我手所作的功,會存留直到永遠
[00:04:48.000 --> 00:04:50.000]  所以我知道自己有永生
[00:04:50.000 --> 00:04:52.000]  我今天其實很小事而已
[00:04:52.000 --> 00:04:54.000]  這麼小小的苦楚
[00:04:54.000 --> 00:04:58.000]  將來呢,現在所承受的是自暫自興
[00:04:58.000 --> 00:05:01.000]  將來呢,神要為我預備永恆
[00:05:01.000 --> 00:05:05.000]  要為我預備了很多的弟兄姊妹
[00:05:05.000 --> 00:05:07.000]  天使和天君和我一起
[00:05:07.000 --> 00:05:10.000]  在祂的面前,去唱詩歌
[00:05:10.000 --> 00:05:13.000]  讚美歌頌祂的奇妙作為祂的恩典
[00:05:13.000 --> 00:05:16.000]  所以就算有一點點難過
[00:05:16.000 --> 00:05:18.000]  但是我知道不用很久之後
[00:05:18.000 --> 00:05:21.000]  那一天,我會在天家永生裡面
[00:05:21.000 --> 00:05:23.000]  與很多弟兄姊妹重聚
[00:05:23.000 --> 00:05:25.000]  包括有些什麼呢?
[00:05:25.000 --> 00:05:27.000]  有些其實我都不認識他很久
[00:05:27.000 --> 00:05:29.000]  他就回到天父那裡
[00:05:29.000 --> 00:05:32.000]  其實我主持得挺多安息禮拜
[00:05:32.000 --> 00:05:34.000]  我真的主持很多
[00:05:34.000 --> 00:05:36.000]  我也不知道為什麼我主持這麼多
[00:05:36.000 --> 00:05:38.000]  但是我知道有些
[00:05:38.000 --> 00:05:40.000]  我認識他很短時間
[00:05:40.000 --> 00:05:42.000]  見到他已經很軟弱了
[00:05:42.000 --> 00:05:44.000]  我知道我到哪一天
[00:05:44.000 --> 00:05:46.000]  我回到天家見到他的時候
[00:05:46.000 --> 00:05:47.000]  哇,這麼年輕
[00:05:47.000 --> 00:05:48.000]  「嘿,哈佬牧師」
[00:05:48.000 --> 00:05:51.000]  我說「你是誰啊?這麼年輕,這麼帥氣」
[00:05:51.000 --> 00:05:53.000]  我說「你幫我主持安息禮拜」
[00:05:53.000 --> 00:05:55.000]  我說「這麼帥氣,真的認不出你啊」
[00:05:55.000 --> 00:05:59.000]  因為天父會為我們改變形象
[00:05:59.000 --> 00:06:01.000]  我們這個必扭壞、衰殘的身體
[00:06:01.000 --> 00:06:03.000]  就會好像主榮耀的身體
[00:06:03.000 --> 00:06:05.000]  哥林多前書告訴我們
[00:06:05.000 --> 00:06:07.000]  那時候我們身體會變化
[00:06:07.000 --> 00:06:09.000]  神要賜幸一個榮耀的身體
[00:06:09.000 --> 00:06:11.000]  到時候帥氣了
[00:06:11.000 --> 00:06:13.000]  個個都可以快跑跟隨主
[00:06:13.000 --> 00:06:15.000]  我知道主的應許
[00:06:15.000 --> 00:06:17.000]  我們都要在當中
[00:06:17.000 --> 00:06:20.000]  為主的名去繼續結出許多的果子
[00:06:20.000 --> 00:06:23.000]  今天,我們是短暫的在地上
[00:06:23.000 --> 00:06:26.000]  但是我們都知道神已經為我們好好地預備
[00:06:26.000 --> 00:06:27.000]  聖經錄又提醒我們
[00:06:27.000 --> 00:06:29.000]  我們既知道我們有永生
[00:06:29.000 --> 00:06:31.000]  我們就好像這段經文所說
[00:06:31.000 --> 00:06:34.000]  「我們若照祂旨意求什麼
[00:06:34.000 --> 00:06:35.000]  祂就聽我們
[00:06:35.000 --> 00:06:39.000]  這是我們向祂所傳坦然無懼的心」
[00:06:39.000 --> 00:06:40.000]  那為什麼會這樣呢?
[00:06:40.000 --> 00:06:42.000]  我又要解釋一下
[00:06:42.000 --> 00:06:44.000]  為什麼我們會知道
[00:06:44.000 --> 00:06:46.000]  可以有坦然無懼的心
[00:06:46.000 --> 00:06:47.000]  因為有永生
[00:06:47.000 --> 00:06:51.000]  也代表了聖靈在我們心裡面作主
[00:06:51.000 --> 00:06:53.000]  在聖靈當我們上載主裡面
[00:06:53.000 --> 00:06:54.000]  後面所說的
[00:06:54.000 --> 00:06:56.000]  我們上載主裡面
[00:06:56.000 --> 00:06:58.000]  其實我們跳一跳到後面
[00:06:58.000 --> 00:07:00.000]  看到第二十節
[00:07:00.000 --> 00:07:02.000]  我們看看第二十節
[00:07:02.000 --> 00:07:06.000]  第二十節說給我們聽
[00:07:06.000 --> 00:07:09.000]  「我們也知道神的兒子已經來到
[00:07:09.000 --> 00:07:11.000]  且將智慧賜給我們
[00:07:11.000 --> 00:07:13.000]  使我們認識那位真實的
[00:07:13.000 --> 00:07:16.000]  我們也在那位真實的裡面
[00:07:16.000 --> 00:07:19.000]  就是在他兒子耶穌基督裡面
[00:07:19.000 --> 00:07:22.000]  這是真神也是永生」
[00:07:22.000 --> 00:07:25.000]  那我想讀一下約翰福音
[00:07:25.000 --> 00:07:27.000]  第十五章給大家聽
[00:07:27.000 --> 00:07:28.000]  其實是一套
[00:07:28.000 --> 00:07:29.000]  即是一對的
[00:07:29.000 --> 00:07:31.000]  其實約翰是很consistent
[00:07:31.000 --> 00:07:32.000]  約翰福音、約翰一書
[00:07:32.000 --> 00:07:34.000]  很consistent的說給我們聽
[00:07:34.000 --> 00:07:37.000]  「你們若常在我裡面
[00:07:37.000 --> 00:07:41.000]  我的話也常在你們裡面
[00:07:41.000 --> 00:07:44.000]  凡你們所願意的祈求
[00:07:44.000 --> 00:07:46.000]  就給你們成就
[00:07:46.000 --> 00:07:49.000]  你們多結果子
[00:07:49.000 --> 00:07:51.000]  我負就因此得榮耀
[00:07:51.000 --> 00:07:54.000]  你們也就是我的門徒了」
[00:07:54.000 --> 00:07:55.000]  這樣感受到嗎?
[00:07:55.000 --> 00:07:57.000]  「常在主裡面」
[00:07:57.000 --> 00:07:58.000]  明白神的心意
[00:07:58.000 --> 00:08:00.000]  神的主耶穌說
[00:08:00.000 --> 00:08:01.000]  「常在我裡面」
[00:08:01.000 --> 00:08:03.000]  結出許多的果子
[00:08:03.000 --> 00:08:05.000]  就好像前面這裡所說
[00:08:05.000 --> 00:08:07.000]  我們照著祂旨意求什麼
[00:08:07.000 --> 00:08:08.000]  祂就會聽我們
[00:08:08.000 --> 00:08:09.000]  因為呢?
[00:08:09.000 --> 00:08:11.000]  因為「主常在我裡面」
[00:08:11.000 --> 00:08:15.000]  我是越來越會明白神的旨意
[00:08:15.000 --> 00:08:17.000]  神的主耶穌的話語
[00:08:17.000 --> 00:08:19.000]  「常在我裡面」
[00:08:19.000 --> 00:08:20.000]  彈出來的
[00:08:20.000 --> 00:08:22.000]  會明白祂的心意
[00:08:22.000 --> 00:08:24.000]  按照主的心意祈求
[00:08:24.000 --> 00:08:26.000]  神一定會聽
[00:08:26.000 --> 00:08:27.000]  而且在當中
[00:08:27.000 --> 00:08:28.000]  我們所一起所求
[00:08:28.000 --> 00:08:30.000]  按照上帝心意所求的
[00:08:30.000 --> 00:08:32.000]  神就為我們成就
[00:08:32.000 --> 00:08:33.000]  無不得獎
[00:08:33.000 --> 00:08:35.000]  在這裡說回一樣東西
[00:08:35.000 --> 00:08:36.000]  我們有時
[00:08:36.000 --> 00:08:37.000]  你覺不覺得
[00:08:37.000 --> 00:08:38.000]  作為父母
[00:08:38.000 --> 00:08:40.000]  會很了解子女的?
[00:08:40.000 --> 00:08:41.000]  或者反過來
[00:08:41.000 --> 00:08:43.000]  子女有時都會了解父母
[00:08:43.000 --> 00:08:45.000]  我知道有些人「零零地頭」
[00:08:45.000 --> 00:08:47.000]  在我們罪惡世界裡面
[00:08:47.000 --> 00:08:49.000]  正面的事情有時不太明白
[00:08:49.000 --> 00:08:51.000]  但負面的事情很容易明白
[00:08:51.000 --> 00:08:53.000]  譬如子女很清楚
[00:08:53.000 --> 00:08:55.000]  哪個按鈕是父母的
[00:08:55.000 --> 00:08:56.000]  發瘋的按鈕
[00:08:56.000 --> 00:08:57.000]  一按下去
[00:08:57.000 --> 00:08:58.000]  她就會發瘋
[00:08:58.000 --> 00:08:59.000]  子女很聰明
[00:08:59.000 --> 00:09:00.000]  每個人都懂
[00:09:00.000 --> 00:09:01.000]  小時候都懂
[00:09:01.000 --> 00:09:02.000]  一按
[00:09:02.000 --> 00:09:03.000]  你馬上發瘋
[00:09:03.000 --> 00:09:05.000]  所以其實父母是知道
[00:09:05.000 --> 00:09:06.000]  不過這個是負面的
[00:09:06.000 --> 00:09:07.000]  我們要正面的
[00:09:07.000 --> 00:09:09.000]  我們要知道神的心意
[00:09:09.000 --> 00:09:10.000]  需要父母的心意
[00:09:10.000 --> 00:09:12.000]  其實慢慢會掌握
[00:09:12.000 --> 00:09:15.000]  因為聖靈會幫我們了解
[00:09:15.000 --> 00:09:16.000]  掌握
[00:09:16.000 --> 00:09:19.000]  所以我女兒很小的時候
[00:09:19.000 --> 00:09:20.000]  其實我一般般地掌握
[00:09:20.000 --> 00:09:21.000]  有一次
[00:09:21.000 --> 00:09:24.000]  我女兒還在說嬰兒話的時候
[00:09:24.000 --> 00:09:26.000]  我發覺老婆真的厲害
[00:09:26.000 --> 00:09:28.000]  她竊指著上那個
[00:09:28.000 --> 00:09:30.000]  哈奇 哈奇
[00:09:30.000 --> 00:09:31.000]  我沒辦法
[00:09:31.000 --> 00:09:32.000]  她要什麼
[00:09:32.000 --> 00:09:34.000]  我老婆居然聽得明白她的話
[00:09:34.000 --> 00:09:36.000]  她說她要Hello Kitty
[00:09:36.000 --> 00:09:38.000]  簡稱是哈奇
[00:09:38.000 --> 00:09:40.000]  厲害
[00:09:40.000 --> 00:09:43.000]  這個地球上只有媽媽才明白
[00:09:43.000 --> 00:09:44.000]  而我們也是
[00:09:44.000 --> 00:09:46.000]  我們慢慢逐漸
[00:09:46.000 --> 00:09:47.000]  這個世界裡面
[00:09:47.000 --> 00:09:50.000]  我們慢慢逐漸明白神的心意
[00:09:50.000 --> 00:09:52.000]  因為神的話常在我裡面
[00:09:52.000 --> 00:09:53.000]  神也都明白
[00:09:53.000 --> 00:09:54.000]  我們自己都知道
[00:09:54.000 --> 00:09:56.000]  我們的軟弱和缺憲
[00:09:56.000 --> 00:09:57.000]  我們常在主裡面
[00:09:57.000 --> 00:09:59.000]  神也會透過我們身邊的弟兄姊妹
[00:09:59.000 --> 00:10:01.000]  神透過聖經話語提醒你
[00:10:01.000 --> 00:10:04.000]  免得我們長期陷在網絡之中
[00:10:04.000 --> 00:10:06.000]  神會提醒你的
[00:10:06.000 --> 00:10:07.000]  很奇妙
[00:10:07.000 --> 00:10:08.000]  這也是我的經驗
[00:10:08.000 --> 00:10:10.000]  當我有軟弱的時候
[00:10:10.000 --> 00:10:12.000]  神會藉著我身邊的人去提醒我
[00:10:12.000 --> 00:10:14.000]  千萬不要跌在網絡當中
[00:10:14.000 --> 00:10:15.000]  不過
[00:10:15.000 --> 00:10:16.000]  我們也有致死的罪
[00:10:16.000 --> 00:10:17.000]  待會再說
[00:10:17.000 --> 00:10:19.000]  但是我今天要說回頭
[00:10:19.000 --> 00:10:21.000]  就是神給我們
[00:10:21.000 --> 00:10:23.000]  就算有多長的路
[00:10:23.000 --> 00:10:24.000]  但是我們知道
[00:10:24.000 --> 00:10:26.000]  有一天會去到終點
[00:10:26.000 --> 00:10:28.000]  回到天父的身邊
[00:10:28.000 --> 00:10:30.000]  會得到祂的賞賜
[00:10:30.000 --> 00:10:31.000]  所以
[00:10:31.000 --> 00:10:33.000]  今天我們在地上寄居是客類
[00:10:33.000 --> 00:10:35.000]  雖然有時有點艱難
[00:10:35.000 --> 00:10:36.000]  你同不同意
[00:10:36.000 --> 00:10:37.000]  有點艱難
[00:10:37.000 --> 00:10:38.000]  不過不需要很久
[00:10:38.000 --> 00:10:39.000]  是會過去的
[00:10:39.000 --> 00:10:41.000]  這個也是小小
[00:10:41.000 --> 00:10:43.000]  就是現在我有些朋友在練習
[00:10:43.000 --> 00:10:45.000]  練習叫做偽行者
[00:10:45.000 --> 00:10:46.000]  又在走
[00:10:46.000 --> 00:10:48.000]  走一百公里那一隻
[00:10:48.000 --> 00:10:49.000]  多辛苦都好
[00:10:49.000 --> 00:10:51.000]  其實很快就走完
[00:10:51.000 --> 00:10:53.000]  走完而且神叫我
[00:10:53.000 --> 00:10:54.000]  那個遊戲就是
[00:10:54.000 --> 00:10:56.000]  一定會有四個人跟你一起走
[00:10:56.000 --> 00:10:57.000]  你總不孤單
[00:10:57.000 --> 00:10:58.000]  天父也是
[00:10:58.000 --> 00:10:59.000]  總是有
[00:10:59.000 --> 00:11:01.000]  很多弟兄姊妹與我同行
[00:11:01.000 --> 00:11:02.000]  這段聖經是這樣說
[00:11:02.000 --> 00:11:03.000]  你們
[00:11:03.000 --> 00:11:04.000]  不是你
[00:11:04.000 --> 00:11:05.000]  是你們
[00:11:05.000 --> 00:11:06.000]  我們在這裡
[00:11:06.000 --> 00:11:07.000]  一起同行天路
[00:11:07.000 --> 00:11:08.000]  總不孤單
[00:11:08.000 --> 00:11:10.000]  神的心意叫我們
[00:11:10.000 --> 00:11:11.000]  在走天路的時候
[00:11:11.000 --> 00:11:13.000]  用祂自己的話語
[00:11:13.000 --> 00:11:14.000]  好像剛才聖經所說
[00:11:14.000 --> 00:11:16.000]  祂的話語常在我裡面
[00:11:16.000 --> 00:11:17.000]  提醒我
[00:11:17.000 --> 00:11:19.000]  我們明白神的心意
[00:11:19.000 --> 00:11:22.000]  也讓弟兄姊妹陪我一起走天路
[00:11:22.000 --> 00:11:24.000]  打那美好的仗
[00:11:24.000 --> 00:11:25.000]  我接著還想和你看完
[00:11:25.000 --> 00:11:26.000]  這段經文
[00:11:26.000 --> 00:11:27.000]  第十五節那裡說的
[00:11:27.000 --> 00:11:28.000]  十五節那裡
[00:11:28.000 --> 00:11:30.000]  人若漢見弟兄
[00:11:30.000 --> 00:11:32.000]  凡要不至於死的罪
[00:11:32.000 --> 00:11:34.000]  就當為他祈求
[00:11:34.000 --> 00:11:36.000]  神必將生命賜給他
[00:11:36.000 --> 00:11:38.000]  有至於死的罪
[00:11:38.000 --> 00:11:40.000]  我不說當為這罪其後
[00:11:40.000 --> 00:11:42.000]  不是為不為那個人
[00:11:42.000 --> 00:11:43.000]  是不為那個罪
[00:11:43.000 --> 00:11:45.000]  我們常常為罪人代求
[00:11:45.000 --> 00:11:46.000]  主耶穌也為罪人代求
[00:11:46.000 --> 00:11:48.000]  不不為那個罪而祈禱
[00:11:48.000 --> 00:11:50.000]  不過凡不宜的事都是罪
[00:11:50.000 --> 00:11:51.000]  也有不至於死的罪
[00:11:51.000 --> 00:11:53.000]  這裡反覆強調一件事
[00:11:53.000 --> 00:11:54.000]  有些叫至死的罪
[00:11:54.000 --> 00:11:56.000]  有些叫不至死的罪
[00:11:56.000 --> 00:11:58.000]  什麼是至死的罪
[00:11:58.000 --> 00:11:59.000]  不能得到赦免呢
[00:11:59.000 --> 00:12:01.000]  主耶穌也有解釋過
[00:12:01.000 --> 00:12:02.000]  有一種罪
[00:12:02.000 --> 00:12:04.000]  不能得到赦免就是
[00:12:04.000 --> 00:12:06.000]  褻瀆聖靈
[00:12:06.000 --> 00:12:08.000]  只有這種罪不能夠赦免
[00:12:08.000 --> 00:12:10.000]  有沒有例子呢
[00:12:10.000 --> 00:12:11.000]  有
[00:12:11.000 --> 00:12:13.000]  在仕途行轉的時候
[00:12:13.000 --> 00:12:16.000]  有一個叫阿拿尼亞的夫婦
[00:12:16.000 --> 00:12:17.000]  是夫妻
[00:12:17.000 --> 00:12:20.000]  那時候在耶路撒冷教會
[00:12:20.000 --> 00:12:22.000]  耶路撒冷教會做了一件事情
[00:12:22.000 --> 00:12:23.000]  只有耶路撒冷教會做
[00:12:23.000 --> 00:12:25.000]  其他教會都沒有做過
[00:12:25.000 --> 00:12:27.000]  只有他們在那段時間做了一次
[00:12:27.000 --> 00:12:30.000]  那叫做繁密公用
[00:12:30.000 --> 00:12:34.000]  這個制度不是天父主耶穌叫的
[00:12:34.000 --> 00:12:35.000]  沒有吩咐
[00:12:35.000 --> 00:12:37.000]  不過是他們自發做的
[00:12:37.000 --> 00:12:39.000]  繁密公用制
[00:12:39.000 --> 00:12:40.000]  只有在那段時間
[00:12:40.000 --> 00:12:43.000]  耶路撒冷教會練習的時候
[00:12:43.000 --> 00:12:45.000]  如果你說教會歷史長河裡面
[00:12:45.000 --> 00:12:46.000]  有沒有呢
[00:12:46.000 --> 00:12:47.000]  是有的
[00:12:47.000 --> 00:12:49.000]  中國教會也有一個叫耶穌家庭
[00:12:49.000 --> 00:12:50.000]  你上網搜尋
[00:12:50.000 --> 00:12:54.000]  中國教會也有人試試實踐繁密公用制
[00:12:54.000 --> 00:12:56.000]  但是不多的
[00:12:56.000 --> 00:12:59.000]  那阿拿尼亞夫婦做了什麼事情呢
[00:12:59.000 --> 00:13:01.000]  他們又要威
[00:13:01.000 --> 00:13:03.000]  又要不是戴頭盔
[00:13:03.000 --> 00:13:04.000]  又要沽汗
[00:13:04.000 --> 00:13:05.000]  那是什麼意思
[00:13:05.000 --> 00:13:07.000]  他又收起來了一些
[00:13:07.000 --> 00:13:10.000]  告訴人我們繁密公用奉獻出來
[00:13:10.000 --> 00:13:11.000]  再說一次
[00:13:11.000 --> 00:13:12.000]  神沒有監禁我們
[00:13:12.000 --> 00:13:14.000]  其實我常常都說
[00:13:14.000 --> 00:13:16.000]  天父有很多錢
[00:13:16.000 --> 00:13:17.000]  你同不同意
[00:13:17.000 --> 00:13:18.000]  窮是誰
[00:13:18.000 --> 00:13:20.000]  教會窮而已
[00:13:20.000 --> 00:13:21.000]  天父是有很多錢的
[00:13:21.000 --> 00:13:22.000]  教會窮
[00:13:22.000 --> 00:13:24.000]  不過天父有很多錢
[00:13:24.000 --> 00:13:25.000]  神不需要
[00:13:25.000 --> 00:13:27.000]  正如舊約聖都說到了
[00:13:27.000 --> 00:13:29.000]  那些牛牛羊羊
[00:13:29.000 --> 00:13:32.000]  曠野地的全部都是天父的
[00:13:32.000 --> 00:13:34.000]  其實不需要你們奉獻的
[00:13:34.000 --> 00:13:35.000]  不過你們有心意
[00:13:35.000 --> 00:13:36.000]  天父有月立
[00:13:36.000 --> 00:13:37.000]  你的心意就是這樣
[00:13:37.000 --> 00:13:38.000]  你不需要的
[00:13:38.000 --> 00:13:40.000]  神要的是什麼
[00:13:40.000 --> 00:13:42.000]  是我們行公義好憐憫
[00:13:42.000 --> 00:13:44.000]  我們全謙卑的心與主同行
[00:13:44.000 --> 00:13:46.000]  要我們在地上的時候
[00:13:46.000 --> 00:13:49.000]  愛鄰舍如同自己愛神愛人
[00:13:49.000 --> 00:13:50.000]  不過我想說回頭
[00:13:50.000 --> 00:13:52.000]  阿拿尼亞這件事是怎樣呢
[00:13:52.000 --> 00:13:54.000]  他收緊一點
[00:13:54.000 --> 00:13:56.000]  但是又要扮到自己很闊綽
[00:13:56.000 --> 00:14:00.000]  於是阿彼得給他多一次機會
[00:14:00.000 --> 00:14:01.000]  就去問阿拿尼亞夫婦
[00:14:01.000 --> 00:14:03.000]  你是不是收緊一點
[00:14:03.000 --> 00:14:04.000]  我不知道他為什麼知道
[00:14:04.000 --> 00:14:06.000]  不過可能是天父提醒他
[00:14:06.000 --> 00:14:07.000]  他總之知道
[00:14:07.000 --> 00:14:08.000]  提醒的時候他又反覆
[00:14:08.000 --> 00:14:09.000]  都給你了
[00:14:09.000 --> 00:14:10.000]  還很口香
[00:14:10.000 --> 00:14:12.000]  他沒有當神有道
[00:14:12.000 --> 00:14:13.000]  即是當神沒有道
[00:14:13.000 --> 00:14:15.000]  他以為你這麼厲害
[00:14:15.000 --> 00:14:17.000]  不相信你知道
[00:14:17.000 --> 00:14:19.000]  在看當中
[00:14:19.000 --> 00:14:23.000]  是很罕有地新約聖經擊殺兩個人
[00:14:23.000 --> 00:14:25.000]  就阿拿尼亞夫婦
[00:14:25.000 --> 00:14:26.000]  立刻碰到
[00:14:26.000 --> 00:14:28.000]  彼得給了一個remark
[00:14:28.000 --> 00:14:29.000]  那個remark就是
[00:14:29.000 --> 00:14:30.000]  你們不是欺控人
[00:14:30.000 --> 00:14:31.000]  是欺控神
[00:14:31.000 --> 00:14:32.000]  褻瀆聖靈
[00:14:32.000 --> 00:14:34.000]  其實為什麼得到赦免呢
[00:14:34.000 --> 00:14:35.000]  根本沒有求過他赦免
[00:14:35.000 --> 00:14:36.000]  根本不當他存在
[00:14:36.000 --> 00:14:37.000]  根本當他沒有道
[00:14:37.000 --> 00:14:39.000]  那又怎麼能夠得到赦免呢
[00:14:39.000 --> 00:14:40.000]  行不行
[00:14:40.000 --> 00:14:42.000]  所以求神都幫助我們
[00:14:42.000 --> 00:14:45.000]  幫助我們focus什麼呢
[00:14:45.000 --> 00:14:47.000]  有些罪是致死的罪
[00:14:47.000 --> 00:14:49.000]  但是大部分罪都不至於死
[00:14:49.000 --> 00:14:50.000]  我們為他
[00:14:50.000 --> 00:14:53.000]  但是就算我都為他人去祈禱
[00:14:53.000 --> 00:14:55.000]  不為的罪都為他人祈禱
[00:14:55.000 --> 00:14:56.000]  求神幫他
[00:14:56.000 --> 00:14:58.000]  求祂早日回轉
[00:14:58.000 --> 00:15:00.000]  不過說到這裏的時候
[00:15:00.000 --> 00:15:01.000]  我們又想起一件事
[00:15:01.000 --> 00:15:02.000]  致死與不致死
