
[00:00:00.000 --> 00:00:03.640]  今日講的是《哥倫多後書》一章廿三節至二章十一節
[00:01:40.040 --> 00:01:42.040]  不是叫你們憂愁
[00:01:42.040 --> 00:01:44.540]  乃是叫你們知道
[00:01:44.540 --> 00:01:48.040]  我格外地痛愛你們
[00:01:48.040 --> 00:01:50.540]  若有叫人憂愁的
[00:01:50.540 --> 00:01:53.040]  他不但叫我憂愁
[00:01:53.040 --> 00:01:57.040]  也是叫你們眾人有幾分憂愁
[00:01:57.040 --> 00:02:01.040]  我說幾分恐怕說得太重
[00:02:01.040 --> 00:02:06.040]  這樣的人受了眾人的責罰也就夠了
[00:02:06.040 --> 00:02:09.540]  倒不如赦免他、安慰他
[00:02:09.540 --> 00:02:15.040]  免得他憂愁太過甚至沉淪了
[00:02:15.040 --> 00:02:18.040]  所以我勸你們
[00:02:18.040 --> 00:02:22.040]  要向他顯出堅定不移的愛心來
[00:02:22.040 --> 00:02:26.040]  為此我先前也寫信給你們
[00:02:26.040 --> 00:02:28.040]  要試驗你們
[00:02:28.040 --> 00:02:31.040]  看你們凡事順從不順從
[00:02:31.040 --> 00:02:33.040]  你們赦免誰
[00:02:33.040 --> 00:02:35.040]  我也赦免誰
[00:02:35.040 --> 00:02:38.040]  我若有所赦免的
[00:02:38.040 --> 00:02:42.040]  是在基督面前為你們赦免的
[00:02:42.040 --> 00:02:47.040]  免得撒旦趁著機會勝過我們
[00:02:47.040 --> 00:02:51.040]  因我們並非不曉得他的詭計
[00:02:51.040 --> 00:02:55.040]  在此我們看見
[00:02:55.040 --> 00:02:58.040]  保羅用了這十多節經文
[00:02:58.040 --> 00:03:01.040]  他要表達兩個很重要的信息
[00:03:01.040 --> 00:03:04.040]  第一,他要告訴他們
[00:03:04.040 --> 00:03:07.040]  他痛愛這班信徒
[00:03:07.040 --> 00:03:09.040]  縱然他們犯過
[00:03:09.040 --> 00:03:12.040]  第二,他要告訴他們
[00:03:12.040 --> 00:03:16.040]  他接納這班犯過的信徒
[00:03:16.040 --> 00:03:20.040]  期待他們悔改
[00:03:20.040 --> 00:03:23.040]  接下來我們就按照大綱
[00:03:23.040 --> 00:03:25.040]  我們看一看
[00:03:25.040 --> 00:03:30.040]  保羅如何痛愛和接納
[00:03:30.040 --> 00:03:33.040]  哥倫多教會的信徒
[00:03:33.040 --> 00:03:36.040]  第一,我們看見
[00:03:36.040 --> 00:03:39.040]  在第一章23至24節裏
[00:03:39.040 --> 00:03:41.040]  剛才我們讀的
[00:03:41.040 --> 00:03:44.040]  保羅是基於一個寬容的愛
[00:03:44.040 --> 00:03:46.040]  基於一個寬容的愛
[00:03:46.040 --> 00:03:48.040]  聖經學者這樣指出
[00:03:48.040 --> 00:03:52.040]  保羅寫完哥倫多前書後
[00:03:52.040 --> 00:03:55.040]  他曾經再度過哥倫多
[00:03:55.040 --> 00:03:58.040]  但遇上反對的人
[00:03:58.040 --> 00:04:01.040]  結果不歡而散
[00:04:01.040 --> 00:04:04.040]  所以保羅沒有按原定計劃
[00:04:04.040 --> 00:04:09.040]  從馬其頓返回哥倫多
[00:04:09.040 --> 00:04:11.040]  在這個時候
[00:04:11.040 --> 00:04:14.040]  他離開後寫了另一封信
[00:04:14.040 --> 00:04:17.040]  代替他親身來到哥倫多
[00:04:17.040 --> 00:04:22.040]  這封信從23節告訴我們
[00:04:22.040 --> 00:04:27.040]  保羅是流著淚去寫的
[00:04:27.040 --> 00:04:29.040]  在第二章裏
[00:04:29.040 --> 00:04:31.040]  第四節和第九節
[00:04:31.040 --> 00:04:33.040]  告訴我們保羅是流著淚
[00:04:33.040 --> 00:04:35.040]  是語重心長
[00:04:35.040 --> 00:04:38.040]  很誠懇地去責備他們
[00:04:38.040 --> 00:04:40.040]  很可惜
[00:04:40.040 --> 00:04:44.040]  這封信,聖經學者說是流失了
[00:04:44.040 --> 00:04:48.040]  這封信,保羅寫哥倫多後書
[00:04:48.040 --> 00:04:50.040]  其中來到這裏的時候
[00:04:50.040 --> 00:04:51.040]  剛才我們讀的時候
[00:04:51.040 --> 00:04:53.040]  就說他是什麼呢?
[00:04:53.040 --> 00:04:56.040]  他要解釋為何當日
[00:04:56.040 --> 00:05:00.040]  他不返回哥倫多教會
[00:05:00.040 --> 00:05:02.040]  目的只有一個
[00:05:02.040 --> 00:05:05.040]  是要寬容你們
[00:05:05.040 --> 00:05:08.040]  是告訴哥倫多的信徒
[00:05:08.040 --> 00:05:10.040]  要寬容你們
[00:05:10.040 --> 00:05:11.040]  是什麼意思呢?
[00:05:11.040 --> 00:05:12.040]  寬容是什麼意思呢?
[00:05:12.040 --> 00:05:13.040]  當我們查字典的時候
[00:05:13.040 --> 00:05:26.040]  寬容是指忍耐、仁慈、寬大、給予空間
[00:05:26.040 --> 00:05:30.040]  這正正和哥倫多前書第十三章第四節說的
[00:05:30.040 --> 00:05:34.040]  愛是恆久忍耐,又有恩慈
[00:05:34.040 --> 00:05:40.040]  是同一個意思
[00:05:40.040 --> 00:05:43.040]  當我讀到寬容這兩個字的時候
[00:05:43.040 --> 00:05:44.040]  我就想起
[00:05:44.040 --> 00:05:47.040]  其實彼得後書三章九節裏面
[00:05:47.040 --> 00:05:49.040]  有一節很重要的經文
[00:05:49.040 --> 00:05:51.040]  說是提醒我們
[00:05:51.040 --> 00:05:54.040]  主的應許尚未成就
[00:05:54.040 --> 00:05:56.040]  有人以為他是擔言
[00:05:56.040 --> 00:05:58.040]  其實不是擔言
[00:05:58.040 --> 00:06:01.040]  乃是寬容你們
[00:06:01.040 --> 00:06:04.040]  不願意一人沉淪
[00:06:04.040 --> 00:06:11.040]  乃願人人都悔改
[00:06:11.040 --> 00:06:18.040]  這個不單只顯出彼得的目者心腸
[00:06:18.040 --> 00:06:20.040]  我們也很明白
[00:06:20.040 --> 00:06:27.040]  這是耶穌基督所說的
[00:06:27.040 --> 00:06:30.040]  彼得當他領受這節經文的時候
[00:06:30.040 --> 00:06:33.040]  我相信他也明白
[00:06:33.040 --> 00:06:35.040]  在當時的教會裏面
[00:06:35.040 --> 00:06:36.040]  第一世紀裏面
[00:06:36.040 --> 00:06:39.040]  耶穌不是要回來這麼久都沒有
[00:06:39.040 --> 00:06:43.040]  他就告訴這群信徒
[00:06:43.040 --> 00:06:44.040]  不是擔言
[00:06:44.040 --> 00:06:46.040]  是寬容
[00:06:46.040 --> 00:06:47.040]  是愛
[00:06:47.040 --> 00:06:50.040]  因為不願意一人沉淪
[00:06:50.040 --> 00:06:56.040]  乃願人人都悔改
[00:06:56.040 --> 00:06:58.040]  話說有一天
[00:06:58.040 --> 00:07:00.040]  有三個鬼仔
[00:07:00.040 --> 00:07:03.040]  鬼魔仔
[00:07:03.040 --> 00:07:05.040]  他們在談話
[00:07:05.040 --> 00:07:07.040]  他們談論一個題目是什麼呢
[00:07:07.040 --> 00:07:09.040]  他們說我們可以怎樣
[00:07:09.040 --> 00:07:12.040]  令信耶穌的人
[00:07:12.040 --> 00:07:14.040]  或基督教的信仰
[00:07:14.040 --> 00:07:16.040]  不再延續下去
[00:07:16.040 --> 00:07:18.040]  第一個
[00:07:18.040 --> 00:07:20.040]  他就說我會這樣說
[00:07:20.040 --> 00:07:22.040]  我會跟他們說
[00:07:22.040 --> 00:07:26.040]  其實沒有天堂
[00:07:26.040 --> 00:07:30.040]  沒有獎賞
[00:07:30.040 --> 00:07:31.040]  第二個他就說
[00:07:31.040 --> 00:07:32.040]  我會跟他們說
[00:07:32.040 --> 00:07:34.040]  不是
[00:07:34.040 --> 00:07:36.040]  根本就沒有地獄
[00:07:36.040 --> 00:07:38.040]  哪有什麼刑罰
[00:07:38.040 --> 00:07:42.040]  不要這麼蠢被人嚇你們
[00:07:42.040 --> 00:07:43.040]  第三個
[00:07:43.040 --> 00:07:44.040]  他就說
[00:07:44.040 --> 00:07:46.040]  這些事實
[00:07:46.040 --> 00:07:48.040]  沒得說的
[00:07:48.040 --> 00:07:50.040]  我有高招
[00:07:50.040 --> 00:07:51.040]  我會怎樣跟他們說呢
[00:07:51.040 --> 00:07:53.040]  我就會說
[00:07:53.040 --> 00:07:56.040]  慢慢來
[00:07:56.040 --> 00:07:58.040]  何必這麼急呢
[00:07:58.040 --> 00:08:00.040]  何必這麼認真呢
[00:08:00.040 --> 00:08:01.040]  等一下
[00:08:01.040 --> 00:08:04.040]  遲一點
[00:08:04.040 --> 00:08:05.040]  於是
[00:08:05.040 --> 00:08:06.040]  他就說
[00:08:06.040 --> 00:08:07.040]  好好好
[00:08:07.040 --> 00:08:09.040]  就是這樣
[00:08:09.040 --> 00:08:11.040]  於是
[00:08:11.040 --> 00:08:14.040]  在很多基督徒心目中
[00:08:14.040 --> 00:08:15.040]  真是
[00:08:15.040 --> 00:08:17.040]  這個我們見得很湊巧
[00:08:17.040 --> 00:08:21.040]  很有果效
[00:08:21.040 --> 00:08:24.040]  剛剛在星期一的時候
[00:08:24.040 --> 00:08:27.040]  我就上去番禺探訪
[00:08:27.040 --> 00:08:32.040]  我們已經患了末期肝癌的一個領袖
[00:08:32.040 --> 00:08:35.040]  我心裡很想念他
[00:08:35.040 --> 00:08:40.040]  很想看看他現在的情況是怎樣
[00:08:40.040 --> 00:08:46.040]  我知道有弟兄會來接我船
[00:08:46.040 --> 00:08:48.040]  我也知道可能
[00:08:48.040 --> 00:08:50.040]  那位弟兄會來接我
[00:08:50.040 --> 00:08:51.040]  果然
[00:08:51.040 --> 00:08:53.040]  當我下了船之後
[00:08:53.040 --> 00:08:55.040]  我就見到他
[00:08:55.040 --> 00:08:58.040]  我心裡一方面快樂
[00:08:58.040 --> 00:09:02.040]  一方面心裡也有些難過
[00:09:02.040 --> 00:09:04.040]  當我上了車之後
[00:09:04.040 --> 00:09:07.040]  我急不及待地問這個弟兄
[00:09:07.040 --> 00:09:08.040]  我說
[00:09:08.040 --> 00:09:13.040]  聽說你很久沒有回聚會點
[00:09:13.040 --> 00:09:15.040]  為什麼
[00:09:15.040 --> 00:09:21.040]  他一面很沉重的面容
[00:09:21.040 --> 00:09:23.040]  他跟我說
[00:09:23.040 --> 00:09:24.040]  陳牧師
[00:09:24.040 --> 00:09:25.040]  是啊
[00:09:25.040 --> 00:09:28.040]  我貪愛世界
[00:09:28.040 --> 00:09:31.040]  當我聽到這句話的時候
[00:09:31.040 --> 00:09:33.040]  心裡再沉一沉
[00:09:33.040 --> 00:09:34.040]  為什麼
[00:09:34.040 --> 00:09:37.040]  為什麼一個也是這樣
[00:09:37.040 --> 00:09:38.040]  兩個也是這樣
[00:09:38.040 --> 00:09:44.040]  曾經這個是我們很想栽培的
[00:09:44.040 --> 00:09:45.040]  其中一個領袖
[00:09:45.040 --> 00:09:49.040]  他之前的心是很單純
[00:09:49.040 --> 00:09:52.040]  他耕田
[00:09:52.040 --> 00:09:56.040]  但是大約兩三年之前
[00:09:56.040 --> 00:09:59.040]  他開始轉了做一個自僱人士
[00:09:59.040 --> 00:10:02.040]  做司機開車
[00:10:02.040 --> 00:10:04.040]  我很想了解
[00:10:04.040 --> 00:10:06.040]  所以我在車上一路沿途
[00:10:06.040 --> 00:10:11.040]  我就去問他
[00:10:11.040 --> 00:10:15.040]  我說是不是真的這麼艱難
[00:10:15.040 --> 00:10:17.040]  這麼忙
[00:10:17.040 --> 00:10:23.040]  你已經一年多沒有回聚會
[00:10:23.040 --> 00:10:31.040]  他將他的故事告訴我
[00:10:31.040 --> 00:10:32.040]  我就跟他說
[00:10:32.040 --> 00:10:36.040]  你真的不可以不再開車
[00:10:36.040 --> 00:10:38.040]  他說陳牧師
[00:10:38.040 --> 00:10:40.040]  很難
[00:10:40.040 --> 00:10:42.040]  如果我再繼續耕田
[00:10:42.040 --> 00:10:43.040]  我和我太太
[00:10:43.040 --> 00:10:46.040]  他太太也在耕田
[00:10:46.040 --> 00:10:49.040]  如果根本不能養我的家庭
[00:10:49.040 --> 00:10:52.040]  我可以怎樣
[00:10:52.040 --> 00:10:58.040]  我就說你現在的收入
[00:10:58.040 --> 00:10:59.040]  是怎樣的
[00:10:59.040 --> 00:11:04.040]  他說是我耕田的三至四倍
[00:11:04.040 --> 00:11:06.040]  心裡很難過
[00:11:06.040 --> 00:11:08.040]  曾經有一個衝動
[00:11:08.040 --> 00:11:12.040]  我想如果我能夠幫你
[00:11:12.040 --> 00:11:14.040]  我很想幫他
[00:11:14.040 --> 00:11:15.040]  但我收了
[00:11:15.040 --> 00:11:21.040]  因為這個不是真的能夠幫到他
[00:11:21.040 --> 00:11:23.040]  他告訴我
[00:11:23.040 --> 00:11:26.040]  不單止是這樣
[00:11:26.040 --> 00:11:28.040]  他說我現在連去祈禱
[00:11:28.040 --> 00:11:31.040]  去讀經都沒有能力
[00:11:31.040 --> 00:11:34.040]  因為我犯了罪
[00:11:34.040 --> 00:11:38.040]  我不敢見神
[00:11:38.040 --> 00:11:41.040]  為什麼你們開車
[00:11:41.040 --> 00:11:45.040]  什麼犯罪呢
[00:11:45.040 --> 00:11:50.040]  他說因為我群了一班人
[00:11:50.040 --> 00:11:53.040]  他們使我犯罪
[00:11:53.040 --> 00:11:56.040]  我說你可以離開嗎
[00:11:56.040 --> 00:12:00.040]  他說很難
[00:12:00.040 --> 00:12:03.040]  後來當我下車的時候
[00:12:03.040 --> 00:12:05.040]  我就說弟兄
[00:12:05.040 --> 00:12:07.040]  我可不可以今天
[00:12:07.040 --> 00:12:10.040]  臨走之前去你家
[00:12:10.040 --> 00:12:13.040]  你叫你太太和兒子
[00:12:13.040 --> 00:12:18.040]  我為你祈禱
[00:12:18.040 --> 00:12:20.040]  之後我去到家
[00:12:20.040 --> 00:12:25.040]  我發現我真的幫不到
[00:12:25.040 --> 00:12:29.040]  原來你家
[00:12:29.040 --> 00:12:32.040]  建了
[00:12:32.040 --> 00:12:34.040]  為什麼是屋
[00:12:34.040 --> 00:12:36.040]  雖然不是很漂亮
[00:12:36.040 --> 00:12:38.040]  我說這間屋什麼時候建的
[00:12:38.040 --> 00:12:40.040]  他說今年初
[00:12:40.040 --> 00:12:43.040]  我用了十幾萬去建
[00:12:43.040 --> 00:12:47.040]  我心裡知道什麼回事
[00:12:47.040 --> 00:12:52.040]  接著我就說
[00:12:52.040 --> 00:12:55.040]  現在其實已經建了屋
[00:12:55.040 --> 00:12:57.040]  這樣就好了
[00:12:57.040 --> 00:12:59.040]  我說不是陳牧師
[00:12:59.040 --> 00:13:02.040]  我需要在今年年底建第二層
[00:13:02.040 --> 00:13:04.040]  我說搞什麼
[00:13:04.040 --> 00:13:06.040]  為什麼
[00:13:06.040 --> 00:13:08.040]  他說因為要負責的人
[00:13:08.040 --> 00:13:12.040]  他年底就會離職
[00:13:12.040 --> 00:13:21.040]  我未必有機會再建第二層
[00:13:21.040 --> 00:13:25.040]  我說你不救住嗎
[00:13:25.040 --> 00:13:27.040]  他說不是
[00:13:27.040 --> 00:13:31.040]  救已經夠
[00:13:31.040 --> 00:13:34.040]  面對他的艱難
[00:13:34.040 --> 00:13:39.040]  面對他的需要
[00:13:39.040 --> 00:13:40.040]  我很明白
[00:13:40.040 --> 00:13:43.040]  我很體諒
[00:13:43.040 --> 00:13:46.040]  但我更加關心的
[00:13:46.040 --> 00:13:51.040]  就是這個弟兄
[00:13:51.040 --> 00:13:53.040]  他一面無奈的跟我說
[00:13:53.040 --> 00:13:56.040]  你現在這樣開心嗎
[00:13:56.040 --> 00:13:59.040]  你明知你犯罪
[00:13:59.040 --> 00:14:02.040]  你明知你
[00:14:02.040 --> 00:14:05.040]  一路這樣離開神
[00:14:05.040 --> 00:14:07.040]  你開心嗎
[00:14:07.040 --> 00:14:08.040]  他說陳牧師
[00:14:08.040 --> 00:14:10.040]  我很痛苦
[00:14:10.040 --> 00:14:16.040]  是很痛苦
[00:14:16.040 --> 00:14:18.040]  我為他祈禱
[00:14:18.040 --> 00:14:19.040]  在我祈禱裡
[00:14:19.040 --> 00:14:20.040]  我只說
[00:14:20.040 --> 00:14:22.040]  神啊
[00:14:22.040 --> 00:14:25.040]  祢給他悔改的能力
[00:14:25.040 --> 00:14:27.040]  祢給他能夠回轉
[00:14:27.040 --> 00:14:30.040]  回到你那裡
[00:14:30.040 --> 00:14:34.040]  唯有你的愛
[00:14:34.040 --> 00:14:37.040]  你寬容等待他
[00:14:37.040 --> 00:14:38.040]  你給他機會
[00:14:38.040 --> 00:14:43.040]  再給他機會
[00:14:43.040 --> 00:14:45.040]  當我離開
[00:14:45.040 --> 00:14:47.040]  我回船的時候
[00:14:47.040 --> 00:14:49.040]  我第一件事
[00:14:49.040 --> 00:14:51.040]  我說主啊
[00:14:51.040 --> 00:14:53.040]  祢幫他
[00:14:53.040 --> 00:14:55.040]  祢幫他
[00:14:55.040 --> 00:14:57.040]  我立刻放在我45天的
[00:14:57.040 --> 00:15:00.040]  祈禱名單裡
[00:15:00.040 --> 00:15:01.040]  一個很簡單
[00:15:01.040 --> 00:15:02.040]  我上次在組長會裡
[00:15:02.040 --> 00:15:03.040]  跟大家分享
[00:15:03.040 --> 00:15:05.040]  一個很簡單的祈禱
[00:15:05.040 --> 00:15:07.040]  上帝啊
[00:15:07.040 --> 00:15:11.040]  我請你幫這個弟兄
[00:15:11.040 --> 00:15:23.040]  幫他拿走這一座大山
[00:15:23.040 --> 00:15:27.040]  求主幫助我們
[00:15:27.040 --> 00:15:28.040]  我記得
[00:15:28.040 --> 00:15:31.040]  我還臨上船的時候
[00:15:31.040 --> 00:15:34.040]  我就說弟兄啊
[00:15:34.040 --> 00:15:37.040]  你回去再看浪子
[00:15:37.040 --> 00:15:40.040]  這個故事
[00:15:40.040 --> 00:15:43.040]  你要回到神那裡
[00:15:43.040 --> 00:15:48.040]  神在等著你
[00:15:48.040 --> 00:15:49.040]  所以第二點
[00:15:49.040 --> 00:15:51.040]  我們知道保羅
[00:15:51.040 --> 00:15:54.040]  其實他講到這個寬容
[00:15:54.040 --> 00:15:56.040]  就是給機會
[00:15:56.040 --> 00:15:58.040]  這班哥林多的信徒
[00:15:58.040 --> 00:16:00.040]  去悔改
[00:16:00.040 --> 00:16:02.040]  給機會他們去悔改
[00:16:02.040 --> 00:16:03.040]  等待他們
[00:16:03.040 --> 00:16:04.040]  我們知道哥林多教會
[00:16:04.040 --> 00:16:08.040]  很多問題
[00:16:08.040 --> 00:16:10.040]  神在等
[00:16:10.040 --> 00:16:12.040]  一個寬容
[00:16:12.040 --> 00:16:14.040]  一個等待
[00:16:14.040 --> 00:16:16.040]  對你對我
[00:16:16.040 --> 00:16:18.040]  上者不是這樣
[00:16:18.040 --> 00:16:20.040]  對我們有一個寬容
[00:16:20.040 --> 00:16:25.040]  給我們一個空間去悔改
[00:16:25.040 --> 00:16:27.040]  當我們讀下來第二節
[00:16:27.040 --> 00:16:28.040]  第三節的時候
[00:16:28.040 --> 00:16:29.040]  我們知道
[00:16:29.040 --> 00:16:31.040]  保羅見到
[00:16:31.040 --> 00:16:34.040]  當他聽到提多
[00:16:34.040 --> 00:16:37.040]  帶回一個好消息
[00:16:37.040 --> 00:16:41.040]  知道那個被很多人責備犯罪的人
[00:16:41.040 --> 00:16:42.040]  已經悔改
[00:16:42.040 --> 00:16:44.040]  他就開心到不得了
[00:16:44.040 --> 00:16:49.040]  見到悔改而快樂
[00:16:49.040 --> 00:16:51.040]  第三點
[00:16:51.040 --> 00:16:55.040]  是見到悔改而快樂
[00:16:55.040 --> 00:17:00.040]  保羅的快樂是什麼呢
[00:17:00.040 --> 00:17:06.040]  他是知道那個人已經悔改
[00:17:06.040 --> 00:17:08.040]  就是見到犯罪的人
[00:17:08.040 --> 00:17:11.040]  真心去悔改而快樂
[00:17:11.040 --> 00:17:12.040]  他的憂愁
[00:17:12.040 --> 00:17:14.040]  他的快樂
[00:17:14.040 --> 00:17:16.040]  不是在於物質上
[00:17:16.040 --> 00:17:18.040]  給到他
[00:17:18.040 --> 00:17:21.040]  而是在乎於信徒
[00:17:21.040 --> 00:17:28.040]  他所愛的這班信徒的悔改
[00:17:28.040 --> 00:17:29.040]  第四節
[00:17:29.040 --> 00:17:30.040]  告訴我們
[00:17:30.040 --> 00:17:32.040]  他是流著淚
[00:17:32.040 --> 00:17:33.040]  這樣寫
[00:17:33.040 --> 00:17:36.040]  這封在哥倫多前書
[00:17:36.040 --> 00:17:39.040]  哥倫多後書中間的這封書信
[00:17:39.040 --> 00:17:41.040]  是流著淚
[00:17:41.040 --> 00:17:42.040]  這樣寫成
[00:17:42.040 --> 00:17:46.040]  雖然這封信已經失了
[00:17:46.040 --> 00:17:47.040]  這封信
[00:17:47.040 --> 00:17:48.040]  我們聖經學者說
[00:17:48.040 --> 00:17:54.040]  是充滿著一個語重心長的責備
[00:17:54.040 --> 00:17:58.040]  目的就是要他們悔改
[00:17:58.040 --> 00:17:59.040]  要悔改
[00:17:59.040 --> 00:18:02.040]  把握機會去悔改
[00:18:02.040 --> 00:18:05.040]  哥倫多後書第十一章裏面
[00:18:05.040 --> 00:18:08.040]  保羅是很清楚不過的
[00:18:08.040 --> 00:18:10.040]  講到他作為一個牧者的心腸
[00:18:10.040 --> 00:18:12.040]  他講到第十一章
[00:18:12.040 --> 00:18:13.040]  第十一章裏面說
[00:18:13.040 --> 00:18:15.040]  有誰軟弱
[00:18:15.040 --> 00:18:16.040]  我不軟弱
[00:18:16.040 --> 00:18:18.040]  有誰跌倒
[00:18:18.040 --> 00:18:21.040]  我不召急
[00:18:21.040 --> 00:18:27.040]  《針研》裏面也提醒我們
[00:18:27.040 --> 00:18:29.040]  我兒啊
[00:18:29.040 --> 00:18:32.040]  你不要輕看耶和華的管教
[00:18:32.040 --> 00:18:34.040]  因為耶和華所愛的
[00:18:34.040 --> 00:18:37.040]  他必責備
[00:18:37.040 --> 00:18:42.040]  正如父親責備所愛的兒子
[00:18:42.040 --> 00:18:44.040]  耶和華所愛的
[00:18:44.040 --> 00:18:48.040]  他必責備
[00:18:48.040 --> 00:18:50.040]  這一點
[00:18:50.040 --> 00:18:53.040]  我在我先生和我兒子身上
[00:18:53.040 --> 00:18:56.040]  我看得很清楚
[00:18:56.040 --> 00:19:03.040]  愛之心責之切
[00:19:03.040 --> 00:19:07.040]  我看到我先生其實很愛我的兒子
[00:19:07.040 --> 00:19:09.040]  所以他很多時候
[00:19:09.040 --> 00:19:10.040]  忍不住的
[00:19:10.040 --> 00:19:16.040]  他就會責備他
[00:19:16.040 --> 00:19:21.040]  神對我們何嘗不是這樣
[00:19:21.040 --> 00:19:25.040]  是因為愛
[00:19:25.040 --> 00:19:32.040]  正如父親責備所愛的兒子
[00:19:32.040 --> 00:19:34.040]  有時我會和我先生說
[00:19:34.040 --> 00:19:36.040]  你不要罵他那麼多
[00:19:36.040 --> 00:19:38.040]  他就會說
[00:19:38.040 --> 00:19:39.040]  如果他不是我的兒子
[00:19:39.040 --> 00:19:43.040]  我也不想浪費
[00:19:43.040 --> 00:19:45.040]  作為父親的
[00:19:45.040 --> 00:19:51.040]  他那種忍不住
[00:19:51.040 --> 00:19:54.040]  因為對兒子那種愛
[00:19:54.040 --> 00:19:57.040]  今日我們的天父也是
[00:19:57.040 --> 00:20:00.040]  當你感覺他在責備你的時候
[00:20:00.040 --> 00:20:02.040]  或者甚至你覺得
[00:20:02.040 --> 00:20:03.040]  目者在台上
[00:20:03.040 --> 00:20:06.040]  你覺得是責備你的時候
[00:20:06.040 --> 00:20:08.040]  求主憐憫
[00:20:08.040 --> 00:20:16.040]  因為愛之心責之切
[00:20:16.040 --> 00:20:20.040]  保羅很愛大衛
[00:20:20.040 --> 00:20:22.040]  大家都知道
[00:20:22.040 --> 00:20:25.040]  聖經說大衛是一個
[00:20:25.040 --> 00:20:27.040]  神所喜愛
[00:20:27.040 --> 00:20:30.040]  他是一個明白神心意的人
[00:20:30.040 --> 00:20:32.040]  神很愛大衛
[00:20:32.040 --> 00:20:35.040]  但是大衛犯罪之後
[00:20:35.040 --> 00:20:38.040]  他竟然不懂悔改
[00:20:38.040 --> 00:20:40.040]  神愛到他一個地步
[00:20:40.040 --> 00:20:43.040]  就差派拿丹仙芝
[00:20:43.040 --> 00:20:46.040]  去和他講了一個故事
[00:20:46.040 --> 00:20:48.040]  講了一個比喻
[00:20:48.040 --> 00:20:51.040]  在《撻姆爾記》第十二章
[00:20:51.040 --> 00:20:52.040]  我講到
[00:20:52.040 --> 00:20:56.040]  拿丹去找大衛
[00:20:56.040 --> 00:20:58.040]  他就說
[00:20:58.040 --> 00:21:01.040]  城裏面有兩戶人
[00:21:01.040 --> 00:21:02.040]  一戶是富戶
[00:21:02.040 --> 00:21:04.040]  一戶是窮家
[00:21:04.040 --> 00:21:05.040]  窮人
[00:21:05.040 --> 00:21:07.040]  他說那個有錢人
[00:21:07.040 --> 00:21:10.040]  有很多的牛羊
[00:21:10.040 --> 00:21:15.040]  但是那個窮等的人家
[00:21:15.040 --> 00:21:18.040]  他只有一隻羊
[00:21:18.040 --> 00:21:21.040]  他當成是子女般看待
[00:21:21.040 --> 00:21:22.040]  很疼愛這隻羊
[00:21:22.040 --> 00:21:24.040]  很珍惜
[00:21:24.040 --> 00:21:25.040]  有一日
[00:21:25.040 --> 00:21:28.040]  有一個客人來到
[00:21:28.040 --> 00:21:32.040]  這個富戶竟然從窮人家
[00:21:32.040 --> 00:21:34.040]  拿了他的羊
[00:21:34.040 --> 00:21:37.040]  來見客
[00:21:37.040 --> 00:21:40.040]  當大衛聽到的時候
