
[00:00:00.000 --> 00:00:02.360]  羅馬書第十五講
[00:01:30.860 --> 00:01:34.960]  但我們真正的屬靈程度還差得很遠
[00:01:34.960 --> 00:01:37.600]  所以羅馬書的六至八章
[00:01:37.600 --> 00:01:40.620]  就是告訴我們我們如何能夠成聖
[00:01:40.620 --> 00:01:42.640]  就是能夠越來越聖潔
[00:01:42.640 --> 00:01:44.720]  越來越像耶穌基督
[00:01:44.720 --> 00:01:47.440]  三至五章全部是神所做
[00:01:47.440 --> 00:01:50.800]  六至八章也是神所做
[00:01:50.800 --> 00:01:53.580]  但我們需要與神合作
[00:01:53.580 --> 00:01:57.560]  上一次說六章的頭已經說過了
[00:01:57.560 --> 00:02:01.000]  保羅說我們如何能夠活出新人的樣式
[00:02:01.000 --> 00:02:02.740]  成為一個新人
[00:02:02.740 --> 00:02:04.920]  他一共說了三點
[00:02:04.920 --> 00:02:06.400]  不知道大家是否記得
[00:02:06.400 --> 00:02:08.800]  第一點就是知道
[00:02:08.800 --> 00:02:10.720]  是我們腦裡的知識
[00:02:10.720 --> 00:02:16.660]  知道我們已經歸入耶穌基督的死和復活
[00:02:16.660 --> 00:02:17.920]  第二點
[00:02:17.920 --> 00:02:21.860]  是當漢進入了我們的心裡
[00:02:21.860 --> 00:02:25.160]  當漢我們已經向罪死了
[00:02:25.160 --> 00:02:26.480]  第三點
[00:02:26.480 --> 00:02:31.280]  才能夠有行為將自己獻給神
[00:02:31.280 --> 00:02:33.180]  又有人會問
[00:02:33.180 --> 00:02:36.120]  獻給神怎樣獻法
[00:02:36.120 --> 00:02:40.040]  所以保羅在第六章的尾章是告訴我們
[00:02:40.040 --> 00:02:42.560]  同樣有三點
[00:02:42.560 --> 00:02:44.360]  第一點就是
[00:02:44.360 --> 00:02:47.720]  我們要知道一切都是神的恩典
[00:02:47.720 --> 00:02:48.960]  這很重要
[00:02:48.960 --> 00:02:50.800]  不是靠我們的行為
[00:02:50.800 --> 00:02:53.160]  羅馬書的六章十五節
[00:02:53.160 --> 00:02:54.440]  第二點
[00:02:54.440 --> 00:02:57.480]  我們現在已經成為一個自由的人
[00:02:57.480 --> 00:03:01.360]  我們在耶穌基督的主內得到自由
[00:03:01.360 --> 00:03:04.880]  羅馬書的六章十六節至二十節
[00:03:04.880 --> 00:03:06.560]  還有第三點
[00:03:06.560 --> 00:03:09.520]  我們要結出屬靈的果子
[00:03:09.520 --> 00:03:12.280]  我們要結出聖結的果子
[00:03:12.280 --> 00:03:17.120]  就是羅馬書的六章二十一節至二十三節
[00:03:17.120 --> 00:03:19.240]  首先我們講第一點
[00:03:19.240 --> 00:03:22.760]  一切都是神的恩典
[00:03:22.760 --> 00:03:24.880]  羅馬書的六章十五節
[00:03:24.880 --> 00:03:27.760]  保羅說 這卻怎麼樣呢
[00:03:27.760 --> 00:03:31.800]  我們在恩典之下 不在律法之下
[00:03:31.800 --> 00:03:32.880]  有沒有看到
[00:03:32.880 --> 00:03:35.880]  保羅說我們不在律法之下
[00:03:35.880 --> 00:03:37.160]  在什麼之下
[00:03:37.160 --> 00:03:39.560]  在恩典之下
[00:03:39.560 --> 00:03:42.880]  有很多人誤解聖經
[00:03:42.880 --> 00:03:44.840]  彼得也是這樣說
[00:03:44.840 --> 00:03:47.840]  在彼得後書的三章十六節
[00:03:47.840 --> 00:03:52.160]  彼得說 保羅信中有些難明白的
[00:03:52.160 --> 00:03:55.760]  那無學問不堅固的人強解
[00:03:55.760 --> 00:03:58.880]  如強解別的經書一樣
[00:03:58.880 --> 00:04:01.040]  就自取沉淪
[00:04:01.040 --> 00:04:03.720]  的確在基督教的歷史當中
[00:04:03.720 --> 00:04:05.440]  就算今時今日
[00:04:05.440 --> 00:04:08.880]  都有很多人強解保羅的教導
[00:04:08.880 --> 00:04:10.880]  以致是沉淪
[00:04:10.880 --> 00:04:15.160]  我們要很小心
[00:04:15.160 --> 00:04:18.560]  有什麼人強解保羅的教導
[00:04:18.560 --> 00:04:21.560]  第一類就是律法主義者
[00:04:21.560 --> 00:04:24.000]  這些人說我們是守律法
[00:04:24.000 --> 00:04:26.120]  才能夠避神救贖
[00:04:26.120 --> 00:04:27.960]  才能夠得救
[00:04:27.960 --> 00:04:29.000]  他們還說
[00:04:29.000 --> 00:04:32.160]  我們一定要守摩西的律法
[00:04:32.160 --> 00:04:34.520]  任何人要成為基督徒
[00:04:34.520 --> 00:04:37.560]  要行猶太人的國禮
[00:04:37.560 --> 00:04:39.320]  才能夠得救
[00:04:39.320 --> 00:04:42.960]  這些人就是強解保羅的教導
[00:04:42.960 --> 00:04:47.040]  在迦拉太書的一章七至八節
[00:04:47.040 --> 00:04:49.600]  那並不是福音
[00:04:49.600 --> 00:04:51.320]  要靠行為得救
[00:04:51.320 --> 00:04:53.120]  不是福音
[00:04:53.120 --> 00:04:56.000]  不過有些人攪擾你們
[00:04:56.000 --> 00:04:58.920]  要把基督的福音更改了
[00:04:58.920 --> 00:05:00.920]  但無論是我們
[00:05:00.920 --> 00:05:03.000]  是天上來的使者
[00:05:03.000 --> 00:05:05.040]  若傳福音給你們
[00:05:05.040 --> 00:05:07.760]  與我們所傳給你們的不同
[00:05:07.760 --> 00:05:10.840]  他就應當被詛咒
[00:05:10.840 --> 00:05:12.400]  說得很清楚
[00:05:12.400 --> 00:05:13.960]  是靠信心
[00:05:13.960 --> 00:05:15.160]  不是靠行為
[00:05:15.160 --> 00:05:17.680]  一切都是神的恩典
[00:05:17.680 --> 00:05:19.720]  在羅馬書的一章九節
[00:05:19.720 --> 00:05:23.720]  保羅也有很相似的話
[00:05:23.720 --> 00:05:27.120]  福音全部是神的恩典
[00:05:27.120 --> 00:05:28.920]  不是靠我們的行為
[00:05:28.920 --> 00:05:31.440]  保羅在他的書信當中
[00:05:31.440 --> 00:05:35.080]  都說得非常非常清楚
[00:05:35.080 --> 00:05:38.600]  為何保羅說不在律法之下
[00:05:38.600 --> 00:05:39.920]  我們要明白
[00:05:39.920 --> 00:05:45.360]  其實律法和罪是並存的
[00:05:45.360 --> 00:05:47.600]  是共存亡的
[00:05:47.600 --> 00:05:49.840]  我們怎樣知道
[00:05:49.840 --> 00:05:53.360]  哥倫多前書的十五章五十六節
[00:05:53.360 --> 00:05:56.600]  保羅說死的毒鷗就是罪
[00:05:56.600 --> 00:05:59.480]  罪的權勢就是律法
[00:05:59.480 --> 00:06:00.440]  有沒有見到
[00:06:00.440 --> 00:06:03.640]  罪和律法是相提並論
[00:06:03.640 --> 00:06:10.040]  罪和律法是共存的
[00:06:10.040 --> 00:06:14.120]  所以我們見到保羅的教導之中說
[00:06:14.120 --> 00:06:16.600]  我們在律法之下
[00:06:16.600 --> 00:06:19.680]  我們就在罪的勢力之下
[00:06:19.680 --> 00:06:21.800]  當我們不在律法之下
[00:06:21.800 --> 00:06:26.960]  就是代表我們不再在罪的勢力之下
[00:06:26.960 --> 00:06:33.960]  所以保羅說律法是叫人的罪顯多
[00:06:33.960 --> 00:06:37.320]  律法只能夠是引出人的罪
[00:06:37.320 --> 00:06:39.200]  只能夠是引誘人的罪
[00:06:39.200 --> 00:06:41.240]  律法是不能夠救人
[00:06:41.240 --> 00:06:42.720]  神的恩典
[00:06:42.720 --> 00:06:44.240]  耶穌基督的救贖
[00:06:44.240 --> 00:06:46.560]  才能夠救我們
[00:06:46.560 --> 00:06:48.400]  所以當保羅說
[00:06:48.400 --> 00:06:50.800]  我們在恩典之下
[00:06:50.800 --> 00:06:52.800]  我們就不在律法之下
[00:06:52.800 --> 00:06:57.560]  因為罪已經失去了在我們身上的力量
[00:06:57.560 --> 00:07:01.600]  罪已經不能夠再成為我們的主人
[00:07:01.600 --> 00:07:06.640]  這就是不在律法的意思
[00:07:06.640 --> 00:07:12.880]  除了那些律法主義者
[00:07:12.880 --> 00:07:17.080]  是妄解 強解保羅的教導
[00:07:17.080 --> 00:07:19.440]  還有自由主義者
[00:07:19.440 --> 00:07:21.480]  第二批人就是自由主義者
[00:07:21.480 --> 00:07:22.720]  他們說什麼
[00:07:22.720 --> 00:07:24.840]  我們不在律法之下
[00:07:24.840 --> 00:07:27.600]  我們就喜歡做什麼就可以做什麼
[00:07:27.600 --> 00:07:30.440]  甚至我們可以去犯罪
[00:07:30.440 --> 00:07:34.280]  其實不單止是教外的人
[00:07:34.280 --> 00:07:36.400]  就算基督教裡面的人
[00:07:36.400 --> 00:07:38.120]  我也聽過
[00:07:38.120 --> 00:07:42.200]  保羅說我們不在律法之下
[00:07:42.200 --> 00:07:44.880]  我們就可以為所欲為
[00:07:44.880 --> 00:07:47.480]  喜歡做什麼就做什麼
[00:07:47.480 --> 00:07:50.360]  保羅自問自答
[00:07:50.360 --> 00:07:52.360]  保羅很喜歡自問自答
[00:07:52.360 --> 00:07:55.320]  在羅馬書的六章十五節他怎麼說
[00:07:55.320 --> 00:07:59.280]  就可以犯罪 斷符不可
[00:07:59.280 --> 00:08:02.240]  保羅是用了在希臘文當中
[00:08:02.240 --> 00:08:04.680]  最強的一個否定詞
[00:08:04.680 --> 00:08:07.080]  就是Megeneta這個字
[00:08:07.080 --> 00:08:09.360]  就是說絕對不可以
[00:08:09.360 --> 00:08:11.520]  不在律法之下就可以犯罪
[00:08:11.520 --> 00:08:16.280]  絕絕斷符不可
[00:08:16.280 --> 00:08:18.320]  所以我們說的第一點
[00:08:18.320 --> 00:08:21.360]  就是一切都是由神的恩典而來
[00:08:21.360 --> 00:08:22.840]  我們要將自己獻上
[00:08:22.840 --> 00:08:25.560]  首先我們要明白這一點
[00:08:25.560 --> 00:08:30.560]  第二點就是我們已經得到在主內的自由
[00:08:30.560 --> 00:08:33.040]  六章十六至二十節
[00:08:33.040 --> 00:08:35.000]  羅馬書的六章十六節說
[00:08:35.000 --> 00:08:38.520]  豈不曉得你們獻上自己作牢符
[00:08:38.520 --> 00:08:42.320]  信從誰就作誰的牢符麼
[00:08:42.320 --> 00:08:45.720]  或作罪的牢符以致於死
[00:08:45.720 --> 00:08:50.600]  或作順命的牢符以致成疑
[00:08:50.600 --> 00:08:52.360]  保羅說得很清楚
[00:08:52.360 --> 00:08:55.240]  在聖經裡面的一個真理
[00:08:55.240 --> 00:08:58.200]  就是犯罪是招致死亡
[00:08:58.200 --> 00:09:04.840]  但是順命 我們服從是招致成疑
[00:09:04.840 --> 00:09:09.120]  經文是說了一個主僕的一個比喻
[00:09:09.120 --> 00:09:11.160]  如果我們信從罪
[00:09:11.160 --> 00:09:13.360]  我們就成為罪的僕人
[00:09:13.360 --> 00:09:16.200]  我們信從耶穌基督 信從義
[00:09:16.200 --> 00:09:19.160]  我們就成為耶穌基督的僕人
[00:09:19.160 --> 00:09:21.400]  記不記得在羅馬書的第五章
[00:09:21.400 --> 00:09:23.800]  我也跟大家講過
[00:09:23.800 --> 00:09:25.320]  保羅說什麼
[00:09:25.320 --> 00:09:27.200]  我們要麼歸入亞當
[00:09:27.200 --> 00:09:29.640]  要麼歸入耶穌基督
[00:09:29.640 --> 00:09:30.840]  歸入耶穌基督
[00:09:30.840 --> 00:09:34.280]  我們就讓耶穌基督在我們的生命作亡
[00:09:34.280 --> 00:09:36.720]  我們就能夠得到自由
[00:09:36.720 --> 00:09:38.880]  但是歸入亞當
[00:09:38.880 --> 00:09:43.880]  就是讓罪讓死在我們的生命作亡
[00:09:43.880 --> 00:09:47.440]  這個就是被捆綁
[00:09:47.440 --> 00:09:50.280]  接受耶穌基督就能夠得到自由
[00:09:50.280 --> 00:09:51.840]  只有兩條路
[00:09:51.840 --> 00:09:53.640]  沒有中間路線
[00:09:53.640 --> 00:09:54.800]  我們經常都說
[00:09:54.800 --> 00:09:57.240]  有些人叫做騎牆派
[00:09:57.240 --> 00:10:00.120]  看看這邊好還是那邊好
[00:10:00.120 --> 00:10:02.240]  得救是沒有騎牆派
[00:10:02.240 --> 00:10:04.000]  你一是就屬於死
[00:10:04.000 --> 00:10:07.840]  你一是就屬於接受耶穌基督
[00:10:07.840 --> 00:10:09.840]  成為一個新人
[00:10:09.840 --> 00:10:13.760]  耶穌基督也在他的教導曾經講過
[00:10:13.760 --> 00:10:16.880]  我們不能夠侍奉兩個主人
[00:10:16.880 --> 00:10:20.480]  不是護者過就是愛那個
[00:10:20.480 --> 00:10:23.880]  不是縱這個就是輕那過
[00:10:23.880 --> 00:10:26.920]  馬太福音的六章二十四節
[00:10:26.920 --> 00:10:30.160]  我們在得救之前是罪的奴僕
[00:10:30.160 --> 00:10:31.960]  我們是屬於罪
[00:10:31.960 --> 00:10:34.680]  現在呢 我們是屬於耶穌基督
[00:10:34.680 --> 00:10:37.640]  我們是離開了罪的捆綁
[00:10:37.640 --> 00:10:41.960]  在哥羅西書的一章二十一至二十二節
[00:10:41.960 --> 00:10:45.520]  保羅德說 你們從前與神隔絕
[00:10:45.520 --> 00:10:48.840]  因著罪恨心裡與他為敵
[00:10:48.840 --> 00:10:52.920]  但如今他藉著基督的肉身受死
[00:10:52.920 --> 00:10:55.320]  叫你們與自己和好
[00:10:55.320 --> 00:10:58.280]  都成了聖結沒有瑕疵
[00:10:58.280 --> 00:11:00.880]  無可指責 無可責備
[00:11:00.880 --> 00:11:03.920]  把你們引到自己的面前
[00:11:03.920 --> 00:11:06.320]  接受耶穌基督的人
[00:11:06.320 --> 00:11:08.400]  都是得到主內的自由
[00:11:08.400 --> 00:11:10.640]  脫離了罪的捆綁
[00:11:10.640 --> 00:11:13.160]  這個就是保羅告訴我們
[00:11:13.160 --> 00:11:15.720]  我們是得到釋放
[00:11:15.720 --> 00:11:19.640]  剛才這姐妹幫我們選了一首新歌
[00:11:19.640 --> 00:11:21.880]  這首歌是「得到釋放」
[00:11:21.880 --> 00:11:23.520]  是「罪裡釋放」
[00:11:23.520 --> 00:11:25.400]  我以前都沒有唱過
[00:11:25.400 --> 00:11:29.320]  但與我們今天的經文非常貼切
[00:11:29.320 --> 00:11:34.640]  正如羅馬書的六章十八節和二十二節保羅所說
[00:11:34.640 --> 00:11:36.800]  我們現在成為一個新人
[00:11:36.800 --> 00:11:39.960]  在罪裡得到釋放
[00:11:39.960 --> 00:11:42.680]  上一次我都跟大家說過
[00:11:42.680 --> 00:11:44.520]  一個真正得救的人
[00:11:44.520 --> 00:11:46.400]  是效法耶穌基督
[00:11:46.400 --> 00:11:48.840]  是向罪死了
[00:11:48.840 --> 00:11:51.160]  什麼叫做向罪死了
[00:11:51.160 --> 00:11:53.800]  就是向罪的公駕死了
[00:11:53.800 --> 00:11:55.800]  向罪的勢力死了
[00:11:55.800 --> 00:11:57.880]  被釋放出來
[00:11:57.880 --> 00:12:00.720]  羅馬書的六章十九節也說
[00:12:00.720 --> 00:12:06.400]  你們從前怎樣將肢體獻給不潔不法的作勞僕
[00:12:06.400 --> 00:12:08.040]  以致於不法
[00:12:08.040 --> 00:12:12.520]  現今也要照樣將肢體獻給異作勞僕
[00:12:12.520 --> 00:12:15.240]  以致於成聖
[00:12:15.240 --> 00:12:18.600]  保羅自己就是一個很好的例子
[00:12:18.600 --> 00:12:22.280]  記不記得他在提摩太前書的一章十五節
[00:12:22.280 --> 00:12:24.320]  叫自己做什麼
[00:12:24.320 --> 00:12:27.000]  他叫自己做罪魁
[00:12:27.000 --> 00:12:28.480]  罪魁是什麼
[00:12:28.480 --> 00:12:30.720]  就是罪人之首
[00:12:30.720 --> 00:12:33.600]  現在他搖身一變
[00:12:33.600 --> 00:12:36.520]  要成為一個聖潔的人
[00:12:36.520 --> 00:12:38.960]  要得到主內的自由
[00:12:38.960 --> 00:12:42.240]  以致他能夠成為一個聖潔的人
[00:12:42.240 --> 00:12:44.720]  有人就會說
[00:12:44.720 --> 00:12:48.040]  牧師你是不是還沒睡醒
[00:12:48.040 --> 00:12:51.280]  你剛才第一點才跟我們說
[00:12:51.280 --> 00:12:54.080]  一切都是神的恩典
[00:12:54.080 --> 00:12:59.560]  現在你又要跟我說要成為一個聖潔的人
[00:12:59.560 --> 00:13:01.600]  那是不是講行為
[00:13:01.600 --> 00:13:03.640]  你一會兒又說是恩典
[00:13:03.640 --> 00:13:05.320]  現在又說行為
[00:13:05.320 --> 00:13:07.400]  哪一句是真的
[00:13:07.400 --> 00:13:11.000]  其實聖經是很清楚的
[00:13:11.000 --> 00:13:14.760]  已忽所書的二章八至九節是怎麼說的
[00:13:14.760 --> 00:13:17.320]  你們得救是本乎什麼
[00:13:17.320 --> 00:13:19.000]  本乎恩
[00:13:19.000 --> 00:13:20.680]  也因著信
[00:13:20.680 --> 00:13:24.480]  並不是出於自己乃是神所賜的
[00:13:24.480 --> 00:13:28.440]  也不是行為免得由人自誇
[00:13:28.440 --> 00:13:30.280]  是不是很清楚
[00:13:30.280 --> 00:13:31.800]  得救是靠什麼
[00:13:31.800 --> 00:13:33.680]  是靠恩典
[00:13:33.680 --> 00:13:35.000]  不是行為
[00:13:35.000 --> 00:13:37.200]  經文講得很清楚
[00:13:37.200 --> 00:13:40.000]  那為什麼又說要我們成聖
[00:13:40.000 --> 00:13:42.920]  你讀經也要讀下去才行
[00:13:42.920 --> 00:13:46.720]  你不要停在第九節就不讀下去
[00:13:46.720 --> 00:13:48.640]  第十節說什麼
[00:13:48.640 --> 00:13:51.400]  我們原是他的工作
[00:13:51.400 --> 00:13:54.120]  在基督耶穌裡造成的
[00:13:54.120 --> 00:13:56.080]  為要叫我們行善
[00:13:56.080 --> 00:14:00.280]  就是神所預備叫我們行的
[00:14:00.280 --> 00:14:05.760]  一個人得救不是因為他的行為
[00:14:05.760 --> 00:14:08.360]  但是一個人得救了之後
[00:14:08.360 --> 00:14:10.920]  絕對應該是有好的行為
[00:14:10.920 --> 00:14:12.360]  成為聖結
[00:14:12.360 --> 00:14:13.760]  成聖
[00:14:13.760 --> 00:14:18.040]  這就是已忽所書二章八至九節
[00:14:18.040 --> 00:14:21.840]  應該說八至十節所說
[00:14:21.840 --> 00:14:25.760]  所以一個人得救不是因為我們的行為
[00:14:25.760 --> 00:14:28.040]  但是當我們得救了之後
[00:14:28.040 --> 00:14:30.520]  我們就應該是有好的行為
[00:14:30.520 --> 00:14:33.960]  神會將我們的內心改變
[00:14:33.960 --> 00:14:37.120]  以致我們外在的行為也會改變
[00:14:37.120 --> 00:14:38.360]  我再說一次
[00:14:38.360 --> 00:14:41.040]  是神使我們的內心改變
[00:14:41.040 --> 00:14:43.320]  以致我們的行為也會改變
[00:14:43.320 --> 00:14:47.120]  甚至是會將他的聖靈放在我們裡面
[00:14:47.120 --> 00:14:49.280]  時刻來提醒我們
[00:14:49.280 --> 00:14:51.720]  要我們越來越像耶穌基督
[00:14:51.720 --> 00:14:55.040]  要我們越來越聖潔
[00:14:55.040 --> 00:14:59.120]  這一個改變是由內至外
[00:14:59.120 --> 00:15:01.600]  耶穌基督在世的時候
[00:15:01.600 --> 00:15:03.800]  也是說得很清楚
[00:15:03.800 --> 00:15:07.920]  當我們內心是這樣的時候
[00:15:07.920 --> 00:15:11.120]  我們外在的行為也會一樣
[00:15:11.120 --> 00:15:15.480]  在馬太福音的十五章十八至十九節
[00:15:15.480 --> 00:15:18.480]  耶穌說從心裡發出來的
[00:15:18.480 --> 00:15:20.240]  者才污穢人
[00:15:20.240 --> 00:15:22.560]  因為從心裡發出來的
[00:15:22.560 --> 00:15:26.720]  有惡念 凶殺 姦淫 糾合
[00:15:26.720 --> 00:15:29.920]  偷渡妄政 旁毒
[00:15:29.920 --> 00:15:33.520]  雖然耶穌基督說的是負面的
[00:15:33.520 --> 00:15:35.760]  但我們也看得見
[00:15:35.760 --> 00:15:38.440]  當我們心裡有這些東西的時候
[00:15:38.440 --> 00:15:40.400]  就會發出來
[00:15:40.400 --> 00:15:46.160]  但當我們心裡有正面的改變
[00:15:46.160 --> 00:15:48.000]  我們的行為也會怎樣
[00:15:48.000 --> 00:15:50.760]  也會一樣的改變
[00:15:50.760 --> 00:15:54.760]  我也聽過有神學家 有學者說
[00:15:54.760 --> 00:15:56.440]  一個人改變
[00:15:56.440 --> 00:15:58.760]  未必一個人得救之後
[00:15:58.760 --> 00:16:01.320]  你未必能夠看得出來
[00:16:01.320 --> 00:16:04.920]  甚至我也聽過有弟兄姊妹
[00:16:04.920 --> 00:16:08.960]  有接受了耶穌基督的人怎麼說
[00:16:08.960 --> 00:16:13.000]  有人說 接受了耶穌基督
[00:16:13.000 --> 00:16:14.920]  你完全沒有改變
[00:16:14.920 --> 00:16:16.560]  這個人會怎麼說
[00:16:16.560 --> 00:16:17.960]  關你什麼事
[00:16:17.960 --> 00:16:20.080]  是我和神的關係
[00:16:20.080 --> 00:16:21.400]  不關你的事
[00:16:21.400 --> 00:16:25.080]  我有裡面的改變是你看不到的
[00:16:25.080 --> 00:16:28.240]  裡面的改變會不會看不到
[00:16:28.240 --> 00:16:29.200]  不會的
[00:16:29.200 --> 00:16:32.440]  耶穌基督說 你的心怎麼想
[00:16:32.440 --> 00:16:39.320]  你的行為也一樣會從心裡發出來
[00:16:39.320 --> 00:16:41.760]  所以一個人絕對不可以說
[00:16:41.760 --> 00:16:43.920]  我真真正正接受耶穌基督
[00:16:43.920 --> 00:16:46.840]  但我完全沒有行為的改變
[00:16:46.840 --> 00:16:49.320]  這是不通的
[00:16:49.320 --> 00:16:52.360]  但又要說
[00:16:52.360 --> 00:16:55.160]  基督徒接受了耶穌基督
[00:16:55.160 --> 00:16:58.120]  不是說我們永遠不會犯罪
[00:16:58.120 --> 00:17:01.040]  很多時候我們仍然會犯罪
[00:17:01.040 --> 00:17:03.640]  甚至有時候我們會遮蓋我們的罪
[00:17:03.640 --> 00:17:05.840]  遮蓋我們的不服從
[00:17:05.840 --> 00:17:08.080]  但一個真正得救的人
[00:17:08.080 --> 00:17:10.160]  他永遠會回來
[00:17:10.160 --> 00:17:12.240]  是會浪子回頭
[00:17:12.240 --> 00:17:16.480]  就好像《路加福音》的十五章告訴我們
[00:17:16.480 --> 00:17:19.080]  記不記得浪子的故事
[00:17:19.080 --> 00:17:22.520]  他住在他爸爸家的時候
[00:17:22.520 --> 00:17:24.240]  他希望找到自我
[00:17:24.240 --> 00:17:26.720]  他希望有自由
[00:17:26.720 --> 00:17:29.560]  他離開了他爸爸家
[00:17:29.560 --> 00:17:33.360]  拿了他應得的財產就走了
[00:17:33.360 --> 00:17:36.000]  結果因為他有錯誤的慾望
[00:17:36.000 --> 00:17:39.080]  以致他被罪捆綁
[00:17:39.080 --> 00:17:41.800]  成為了罪的奴僕
[00:17:41.800 --> 00:17:44.640]  最後他成為了一個真正的奴僕
[00:17:44.640 --> 00:17:46.880]  不單止是靈裡面的奴僕
[00:17:46.880 --> 00:17:48.400]  而是一個真正的奴僕
[00:17:48.400 --> 00:17:51.680]  他成為一個餵豬的人
[00:17:51.680 --> 00:17:55.520]  我們要知道猶太人多憎恨豬
[00:17:55.520 --> 00:17:57.520]  原因就是
[00:17:57.520 --> 00:17:59.160]  聖經怎麼說
[00:17:59.160 --> 00:18:02.720]  舊約說豬是不潔的動物
[00:18:02.720 --> 00:18:04.600]  所以猶太人不吃豬
[00:18:04.600 --> 00:18:06.200]  他們很憎恨豬
[00:18:06.200 --> 00:18:07.640]  你想想一個猶太人
[00:18:07.640 --> 00:18:11.200]  淪落到成為一個餵豬的僕人
[00:18:11.200 --> 00:18:14.960]  他真真正正成為了一個僕人
[00:18:14.960 --> 00:18:17.280]  他就是餵豬的時候心想
[00:18:17.280 --> 00:18:18.480]  我爸爸這麼有錢
[00:18:18.480 --> 00:18:21.640]  為什麼我要在這裡餵豬
[00:18:21.640 --> 00:18:24.200]  所以他就回到他爸爸的家
[00:18:24.200 --> 00:18:27.520]  而真真正正得到真正的自由
[00:18:27.520 --> 00:18:31.760]  再一次浪子回頭回到他爸爸的家
[00:18:31.760 --> 00:18:34.320]  當他自己想尋找自由的時候
[00:18:34.320 --> 00:18:35.680]  他被捆綁
[00:18:35.680 --> 00:18:38.240]  但當他回到他父親的家
[00:18:38.240 --> 00:18:41.480]  他就能夠得到真正的自由
[00:18:41.480 --> 00:18:44.320]  所以我說一個真正的基督徒
[00:18:44.320 --> 00:18:47.480]  他可能有時會犯罪
[00:18:47.480 --> 00:18:49.880]  但他一定會浪子回頭
[00:18:49.880 --> 00:18:53.280]  他不會繼續沉溺在他的罪裡面
[00:18:53.280 --> 00:18:56.400]  有很多的經文都是這樣告訴我們
[00:18:56.400 --> 00:18:59.480]  例如約翰一書一章六節
[00:18:59.480 --> 00:19:02.840]  說我們若說是與神相交
[00:19:02.840 --> 00:19:04.960]  卻仍在黑暗旅行
[00:19:04.960 --> 00:19:06.400]  就是說謊
[00:19:06.400 --> 00:19:08.320]  不幸真理了
[00:19:08.320 --> 00:19:10.800]  一個人說自己是接受了耶穌基督
[00:19:10.800 --> 00:19:13.760]  如果他繼續在黑暗裡陷走
[00:19:13.760 --> 00:19:16.640]  這個人不是一個真正相信的人
[00:19:16.640 --> 00:19:19.200]  不是一個真正得救的人
[00:19:19.200 --> 00:19:21.520]  約翰一書二章四節
[00:19:21.520 --> 00:19:23.760]  人若說我認識他
[00:19:23.760 --> 00:19:26.080]  卻不遵守他的誡命
[00:19:26.080 --> 00:19:27.440]  便是說謊的
[00:19:27.440 --> 00:19:30.160]  真理也不在他的心裡了
[00:19:30.160 --> 00:19:33.360]  剛才我們看到的是負面
[00:19:33.360 --> 00:19:35.640]  走在黑暗裡面
[00:19:35.640 --> 00:19:38.200]  但一個真正接受耶穌基督的人
[00:19:38.200 --> 00:19:40.000]  也有正面的行為
[00:19:40.000 --> 00:19:44.160]  就是他會遵守神的誡命
[00:19:44.160 --> 00:19:47.760]  還有彼得也說了很相似的話
[00:19:47.760 --> 00:19:50.240]  在彼得後書二章十九節
