
[00:00:00.000 --> 00:00:03.200]  大家聽完剛才所讀的經文之後
[00:07:30.240 --> 00:07:36.320]  「你們作妻子的,當信服自己的丈夫」
[00:07:36.320 --> 00:07:37.920]  我們理解這節經文
[00:07:37.920 --> 00:07:40.640]  我們首先第一件事要搞清楚
[00:07:40.640 --> 00:07:45.760]  保羅這裡並不是說妻子是低等一點
[00:07:45.760 --> 00:07:47.520]  丈夫是高等一點
[00:07:47.520 --> 00:07:49.760]  威一點、叻一點
[00:07:49.760 --> 00:07:52.480]  這一句話保羅並不是這樣的意思
[00:07:52.480 --> 00:07:54.000]  因為保羅在另外一個地方
[00:07:54.000 --> 00:07:55.840]  加拿大書講得很清楚
[00:07:55.840 --> 00:07:56.720]  那裡講什麼?
[00:07:56.720 --> 00:07:59.280]  那裡講說不分你是什麼人
[00:07:59.280 --> 00:08:01.120]  只要我們在耶穌基督裡面
[00:08:01.120 --> 00:08:03.040]  我們就披戴基督
[00:08:03.040 --> 00:08:04.720]  然後怎樣?
[00:08:04.720 --> 00:08:09.760]  我們就與在基督裡面都成為一了
[00:08:09.760 --> 00:08:13.520]  就是說每一個罪人來到耶穌基督面前的時候
[00:08:13.520 --> 00:08:14.560]  我們都是罪人
[00:08:14.560 --> 00:08:16.240]  我們都是蒙恩
[00:08:16.240 --> 00:08:19.360]  通過我們的信心而得著這個救恩
[00:08:19.360 --> 00:08:22.880]  所以在救恩面前人人平等
[00:08:22.880 --> 00:08:27.760]  所以各位弟兄聽得很清楚
[00:08:27.760 --> 00:08:35.440]  保羅沒有在這裡給了弟兄們一個做暴君的許可證
[00:08:35.440 --> 00:08:36.240]  沒有
[00:08:36.240 --> 00:08:37.120]  不要搞錯
[00:08:37.120 --> 00:08:40.560]  所以當我們與妻子有爭執的時候
[00:08:40.560 --> 00:08:47.120]  不要拿這一節的經文來強迫我們的妻子信服
[00:08:47.120 --> 00:08:48.400]  好了
[00:08:48.400 --> 00:08:50.240]  我們看一看第22節
[00:08:50.240 --> 00:08:50.880]  所以說一說
[00:08:50.880 --> 00:08:53.840]  「你們作妻子當信服自己的丈夫」
[00:08:53.840 --> 00:08:55.040]  這裡的信服
[00:08:55.040 --> 00:08:56.560]  大家要很留意
[00:08:56.560 --> 00:08:57.840]  是自願的
[00:08:57.840 --> 00:08:59.760]  不是強制的
[00:08:59.760 --> 00:09:04.880]  就好像基督徒信服耶穌基督一樣
[00:09:04.880 --> 00:09:07.840]  大家覺得耶穌基督是我們的主
[00:09:07.840 --> 00:09:12.320]  祂要求我們作為信徒去信服祂
[00:09:12.320 --> 00:09:16.480]  你覺得這個信服是自願還是強迫的?
[00:09:16.480 --> 00:09:19.040]  我相信大家都很清楚
[00:09:19.040 --> 00:09:24.240]  耶穌基督從來沒有強迫我們去信服祂
[00:09:24.240 --> 00:09:28.320]  因為如果這是神的做法的時候
[00:09:28.320 --> 00:09:30.480]  事情可以很簡單
[00:09:30.480 --> 00:09:33.120]  神做我們全部都像機械人一樣
[00:09:33.120 --> 00:09:35.680]  大家今天都見過機械人表演
[00:09:35.680 --> 00:09:36.640]  按個鍵
[00:09:36.640 --> 00:09:37.680]  一起跳舞
[00:09:37.680 --> 00:09:38.720]  一起打功夫
[00:09:38.720 --> 00:09:40.080]  一起打關斗
[00:09:40.080 --> 00:09:41.680]  不會有其他的反對
[00:09:41.680 --> 00:09:43.920]  不會有其他的不同的動作
[00:09:43.920 --> 00:09:45.920]  這個是一致性
[00:09:45.920 --> 00:09:48.240]  是絕對的信服
[00:09:48.240 --> 00:09:51.680]  但是耶穌基督從來沒有這樣對我們
[00:09:51.680 --> 00:09:54.800]  大家記不記得我剛才所舉的那個例子
[00:09:54.800 --> 00:09:59.760]  那個例子就是說我們基督徒不是在玩扯大欄的遊戲
[00:09:59.760 --> 00:10:05.680]  基督徒的關係的建立就好像兩個人一起做一些事情
[00:10:05.680 --> 00:10:07.600]  大家同坐一條船
[00:10:07.600 --> 00:10:12.160]  大家是同工來做同一件事情
[00:10:12.160 --> 00:10:14.400]  所以對基督徒來說
[00:10:14.400 --> 00:10:18.080]  信服並不是說某一個人好一點
[00:10:18.080 --> 00:10:20.080]  或者某一個人重要一點
[00:10:20.080 --> 00:10:26.480]  而是兩個人雙方一同的合力努力
[00:10:26.480 --> 00:10:28.560]  扮演著不同的角色
[00:10:28.560 --> 00:10:31.920]  但是要達到同一個的目標
[00:10:31.920 --> 00:10:33.200]  所以可以這麼說
[00:10:33.200 --> 00:10:36.320]  丈夫與妻子是一個對工
[00:10:36.320 --> 00:10:40.400]  一同經營同一個的家庭
[00:10:40.400 --> 00:10:42.640]  彼此信服在婚姻裡面
[00:10:42.640 --> 00:10:46.880]  就是要信服對方的需要
[00:10:46.880 --> 00:10:48.160]  我想問大家
[00:10:48.160 --> 00:10:52.240]  你覺得丈夫與妻子的需要是什麼?
[00:10:52.240 --> 00:10:54.240]  最重要的需要是什麼?
[00:10:54.240 --> 00:10:59.600]  我相信對太太來說
[00:10:59.600 --> 00:11:03.360]  最需要的是愛
[00:11:03.360 --> 00:11:05.840]  對丈夫來說
[00:11:05.840 --> 00:11:08.880]  最需要的是尊重
[00:11:08.880 --> 00:11:10.960]  對太太來說
[00:11:10.960 --> 00:11:12.000]  對妻子來說
[00:11:12.000 --> 00:11:19.440]  信服的意思是指將自己放在丈夫的保護和關懷之下
[00:11:19.440 --> 00:11:21.440]  尊重他的領導
[00:11:21.440 --> 00:11:27.200]  和他一起努力建立經營同樣屬於他們的家
[00:11:27.200 --> 00:11:30.560]  這就是信服對他們的意思
[00:11:30.560 --> 00:11:34.400]  這絕對是一種出於對基督的敬畏
[00:11:34.400 --> 00:11:36.800]  而不是出於丈夫給他的恐嚇
[00:11:36.800 --> 00:11:38.800]  或者覺得是一種義務
[00:11:38.800 --> 00:11:40.800]  對丈夫來說
[00:11:40.800 --> 00:11:42.160]  對丈夫來說
[00:11:42.160 --> 00:11:45.520]  信服意味著愛他的妻子
[00:11:45.520 --> 00:11:47.040]  有什麼例子呢?
[00:11:47.040 --> 00:11:48.640]  正如基督愛教會
[00:11:48.640 --> 00:11:49.840]  耶穌基督
[00:11:49.840 --> 00:11:50.640]  大家留意
[00:11:50.640 --> 00:11:53.520]  從來沒有透過強權
[00:11:53.520 --> 00:11:55.680]  控制或者恐嚇
[00:11:55.680 --> 00:11:57.680]  來達到愛
[00:11:57.680 --> 00:12:00.720]  耶穌基督給我們的榜樣是什麼?
[00:12:00.720 --> 00:12:03.200]  耶穌基督愛的實現在哪裡?
[00:12:03.200 --> 00:12:06.400]  他對人的服侍、犧牲、保護、給予
[00:12:06.400 --> 00:12:08.400]  甚至於死
[00:12:08.400 --> 00:12:10.960]  所以丈夫對妻子的愛
[00:12:10.960 --> 00:12:15.200]  如果我們要仿效教會對基督的愛的時候
[00:12:15.200 --> 00:12:17.200]  我們需要明白的就是
[00:12:17.200 --> 00:12:20.160]  如同愛自己的身體
[00:12:20.160 --> 00:12:21.360]  滋養他
[00:12:21.360 --> 00:12:22.560]  珍惜他
[00:12:22.560 --> 00:12:24.560]  將他的需要
[00:12:24.560 --> 00:12:26.560]  置於自己的需要之上
[00:12:26.560 --> 00:12:30.800]  這就是丈夫對妻子信服的意思
[00:12:30.800 --> 00:12:33.200]  當兩方面
[00:12:33.200 --> 00:12:38.160]  丈夫與妻子都做好他們在婚姻裡面的角色的時候
[00:12:38.160 --> 00:12:44.080]  當太太將她的生命
[00:12:44.080 --> 00:12:48.720]  投放在丈夫的愛與關懷裡面的時候
[00:12:48.720 --> 00:12:51.200]  妻子會感到安心
[00:12:51.200 --> 00:12:58.800]  願意將他繼續放在丈夫的帶領和愛裡面
[00:12:58.800 --> 00:13:01.920]  而當丈夫感受到
[00:13:01.920 --> 00:13:05.040]  從太太而來的尊重的時候
[00:13:05.040 --> 00:13:10.480]  他就會再一步、更進一步地愛他的妻子
[00:13:10.480 --> 00:13:12.480]  珍惜他的妻子
[00:13:12.480 --> 00:13:15.840]  這是一個良性不斷向上的循環
[00:13:15.840 --> 00:13:19.360]  第二個的關係
[00:13:19.360 --> 00:13:24.480]  本來就是父母與兒女的關係
[00:13:24.480 --> 00:13:26.480]  在今天的世界裡面
[00:13:26.480 --> 00:13:31.440]  父母很多時候都不理智地
[00:13:31.440 --> 00:13:33.440]  溺愛他們的兒女
[00:13:33.440 --> 00:13:37.280]  所以很多時候兒女會變成在家裡做小霸王
[00:13:37.280 --> 00:13:42.720]  現在也有另一個極端的例子
[00:13:42.720 --> 00:13:47.200]  今天我們聽到很多的父母
[00:13:47.200 --> 00:13:50.720]  要絕對地控制他們的兒女
[00:13:50.720 --> 00:13:53.760]  他們的兒女沒有任何的話事權
[00:13:53.760 --> 00:13:55.760]  什麼都是我說了算
[00:13:55.760 --> 00:13:57.760]  父母都是另一個極端
[00:13:57.760 --> 00:13:59.760]  而他們給的原因很簡單
[00:13:59.760 --> 00:14:01.760]  是我為了他們好
[00:14:01.760 --> 00:14:05.600]  所以父母們留心聽清楚
[00:14:05.600 --> 00:14:14.240]  神從來沒有要我們養育出一些絕對聽從父母的兒女
[00:14:14.240 --> 00:14:16.240]  聖經沒有這麼說
[00:14:16.240 --> 00:14:22.480]  聖經反而是要父母教導兒女、培育兒女
[00:14:22.480 --> 00:14:25.760]  成為一個愛耶穌、信服上帝的人
[00:14:25.760 --> 00:14:35.120]  故此保羅在這裡的教導就是說我們需要按著聖經的教導
[00:14:35.120 --> 00:14:38.080]  來養育我們的兒女
[00:14:38.080 --> 00:14:41.760]  不要惹兒女的氣
[00:14:41.760 --> 00:14:43.760]  很簡單的
[00:14:43.760 --> 00:14:45.760]  因為你有管教
[00:14:45.760 --> 00:14:47.760]  但沒有愛的時候
[00:14:47.760 --> 00:14:52.160]  你只會製造兒女們當中的苦毒
[00:14:52.160 --> 00:14:58.240]  如果你很多的規矩但卻沒有關係作為基礎的時候
[00:14:58.240 --> 00:15:01.280]  你只會引發兒女們的背叛
[00:15:01.280 --> 00:15:03.280]  那對於兒女呢
[00:15:03.280 --> 00:15:06.560]  對於今天的兒女來講我覺得有兩個極端
[00:15:06.560 --> 00:15:08.640]  第一個極端就是今天我們所說的
[00:15:08.640 --> 00:15:10.640]  啃老一族
[00:15:10.640 --> 00:15:12.640]  渣渣渣
[00:15:12.640 --> 00:15:15.680]  渣到他們的父母一滴都沒有了
[00:15:15.680 --> 00:15:17.680]  另外一個極端就是說
[00:15:17.680 --> 00:15:19.680]  完全放棄他們
[00:15:19.680 --> 00:15:21.680]  拋棄他們、離開他們
[00:15:21.680 --> 00:15:23.680]  他們自己有他們的世界
[00:15:23.680 --> 00:15:25.680]  我有我的生活
[00:15:25.680 --> 00:15:27.680]  似乎在兩個極端裏面
[00:15:27.680 --> 00:15:29.680]  保羅告訴我們
[00:15:29.680 --> 00:15:31.680]  我們作為兒女需要孝敬父母
[00:15:31.680 --> 00:15:33.680]  我問大家什麼是孝敬
[00:15:33.680 --> 00:15:35.680]  每個人的孝敬可能都不同
[00:15:35.680 --> 00:15:37.680]  聖經裏面所說的孝敬
[00:15:37.680 --> 00:15:41.680]  意味著我們在言語和態度上
[00:15:41.680 --> 00:15:43.680]  我們一定要有對父母的尊重
[00:15:43.680 --> 00:15:49.680]  我們一定要給他做父母應有的尊嚴
[00:15:49.680 --> 00:15:51.680]  好了,時代不斷地變
[00:15:51.680 --> 00:15:55.680]  可能父母對某些東西落後了
[00:15:55.680 --> 00:15:57.680]  給予意見的時候
[00:15:57.680 --> 00:15:59.680]  你懂什麼
[00:15:59.680 --> 00:16:01.680]  好了,父母動作慢一點
[00:16:01.680 --> 00:16:03.680]  你不要阻礙地球轉
[00:16:03.680 --> 00:16:05.680]  這些說話千萬不能講
[00:16:05.680 --> 00:16:07.680]  保羅甚至用
[00:16:07.680 --> 00:16:11.680]  一個十誡裏面的第五誡來強調
[00:16:11.680 --> 00:16:17.680]  神如何看重父母兒女之間的關係
[00:16:17.680 --> 00:16:21.680]  在《創埃及記》第20章第12節說到
[00:16:21.680 --> 00:16:23.680]  我們應當孝敬父母
[00:16:23.680 --> 00:16:25.680]  因為使你的日子
[00:16:25.680 --> 00:16:27.680]  在耶和華你神所賜你的地上
[00:16:27.680 --> 00:16:29.680]  得以長久
[00:16:29.680 --> 00:16:31.680]  這個很明顯說到
[00:16:31.680 --> 00:16:37.680]  神是會賜福給一些進行心意的人
[00:16:37.680 --> 00:16:39.680]  好了,接著保羅再說
[00:16:39.680 --> 00:16:41.680]  第三個的關係
[00:16:41.680 --> 00:16:45.680]  主人、僕人的關係
[00:16:45.680 --> 00:16:47.680]  當然今天我們不會有盧博
[00:16:47.680 --> 00:16:49.680]  所以我們大致可以用這個關係
[00:16:49.680 --> 00:16:51.680]  來思考我們今天在地上
[00:16:51.680 --> 00:16:53.680]  僱主與僱員的關係
[00:16:53.680 --> 00:16:55.680]  我只是打份工
[00:16:55.680 --> 00:16:59.680]  這個關係和其他兩個關係有點不同
[00:16:59.680 --> 00:17:01.680]  剛才所說的兩個關係
[00:17:01.680 --> 00:17:03.680]  都有很大愛的因素在裏面
[00:17:03.680 --> 00:17:05.680]  但是僱主與僱員
[00:17:05.680 --> 00:17:07.680]  除非發生一些
[00:17:07.680 --> 00:17:09.680]  另外的關係
[00:17:09.680 --> 00:17:11.680]  否則僱主與僱員
[00:17:11.680 --> 00:17:13.680]  是利益的關係
[00:17:13.680 --> 00:17:15.680]  利益的關係
[00:17:15.680 --> 00:17:17.680]  僱主希望僱員
[00:17:17.680 --> 00:17:19.680]  你做多些
[00:17:19.680 --> 00:17:21.680]  幫我賺多些錢
[00:17:21.680 --> 00:17:23.680]  僱員就說
[00:17:23.680 --> 00:17:25.680]  你給多些工我做
[00:17:25.680 --> 00:17:27.680]  讓我可以賺多些錢
[00:17:27.680 --> 00:17:29.680]  由於這個關係的基礎
[00:17:29.680 --> 00:17:31.680]  建立在利益那裏
[00:17:31.680 --> 00:17:33.680]  所以很自然
[00:17:33.680 --> 00:17:35.680]  僱主當然會想盡辦法
[00:17:35.680 --> 00:17:37.680]  讓僱員
[00:17:37.680 --> 00:17:39.680]  多為他們工作
[00:17:39.680 --> 00:17:41.680]  多為他們賺錢
[00:17:41.680 --> 00:17:43.680]  僱員就要想辦法
[00:17:43.680 --> 00:17:45.680]  怎樣可以升職加薪
[00:17:45.680 --> 00:17:47.680]  搖搖直上
[00:17:47.680 --> 00:17:49.680]  不過保羅在這裏
[00:17:49.680 --> 00:17:51.680]  告訴我們
[00:17:51.680 --> 00:17:53.680]  我們不是單是想
[00:17:53.680 --> 00:17:55.680]  自己的益處
[00:17:55.680 --> 00:17:57.680]  保羅在這裏說
[00:17:57.680 --> 00:17:59.680]  我們需要用誠實的心
[00:17:59.680 --> 00:18:01.680]  聽從你們肉身的主人
[00:18:01.680 --> 00:18:03.680]  監心侍奉
[00:18:03.680 --> 00:18:05.680]  好像服侍人
[00:18:05.680 --> 00:18:07.680]  不像服侍人
[00:18:07.680 --> 00:18:09.680]  不知道大家有沒有在工作的地方
[00:18:09.680 --> 00:18:11.680]  安裝了這個
[00:18:11.680 --> 00:18:13.680]  那些叫什麼
[00:18:13.680 --> 00:18:15.680]  CCTV
[00:18:15.680 --> 00:18:17.680]  大家喜不喜歡
[00:18:17.680 --> 00:18:19.680]  當然不喜歡
[00:18:19.680 --> 00:18:21.680]  經常被人監視
[00:18:21.680 --> 00:18:23.680]  經常被人看著我工作
[00:18:23.680 --> 00:18:25.680]  不過無論你喜不喜歡
[00:18:25.680 --> 00:18:27.680]  事實就告訴我們
[00:18:27.680 --> 00:18:29.680]  很多時候在工作的場所裏
[00:18:29.680 --> 00:18:31.680]  如果安裝了這個東西
[00:18:31.680 --> 00:18:33.680]  的話
[00:18:33.680 --> 00:18:35.680]  那個效率就高很多
[00:18:35.680 --> 00:18:37.680]  很容易理解
[00:18:37.680 --> 00:18:39.680]  當你知道你的老闆
[00:18:39.680 --> 00:18:41.680]  天天看著你的時候
[00:18:41.680 --> 00:18:43.680]  當然不會過份偷懶
[00:18:43.680 --> 00:18:45.680]  大家是不是這樣
[00:18:45.680 --> 00:18:47.680]  有人看著
[00:18:47.680 --> 00:18:49.680]  然後才會
[00:18:49.680 --> 00:18:51.680]  落力工作
[00:18:51.680 --> 00:18:53.680]  沒有人看著的時候
[00:18:53.680 --> 00:18:55.680]  偷懶,人都要鬆一鬆
[00:18:55.680 --> 00:18:57.680]  是不是這樣
[00:18:57.680 --> 00:18:59.680]  保羅這個教導很有趣
[00:18:59.680 --> 00:19:01.680]  基督徒在我們
[00:19:01.680 --> 00:19:03.680]  侍奉我們的主人也好
[00:19:03.680 --> 00:19:05.680]  僱主也好
[00:19:05.680 --> 00:19:07.680]  心態要如同
[00:19:07.680 --> 00:19:09.680]  服侍主
[00:19:09.680 --> 00:19:11.680]  主是24小時的
[00:19:11.680 --> 00:19:13.680]  主不需要CCTV
[00:19:13.680 --> 00:19:15.680]  主24小時都看著你
[00:19:15.680 --> 00:19:17.680]  有沒有偷懶,有沒有做一些不應該做的事
[00:19:17.680 --> 00:19:19.680]  有沒有努力地
