
[00:00:00.000 --> 00:00:03.080]  唔知大家有冇買過呢隻錶呀
[00:06:06.080 --> 00:06:08.380]  面對佢哋永恆滅亡嘅終局
[00:06:08.380 --> 00:06:09.920]  屬主嘅人
[00:06:09.920 --> 00:06:11.460]  係我哋得
[00:06:11.460 --> 00:06:12.220]  性
[00:06:12.220 --> 00:06:15.300]  能夠得神嘅獎賞嘅時候
[00:06:16.060 --> 00:06:19.640]  所以呢個呢我哋呢要好好預備迎接呢一日
[00:06:19.640 --> 00:06:20.920]  充滿住盼望
[00:06:20.920 --> 00:06:23.480]  亦都呢把握住今日有嘅機會
[00:06:23.480 --> 00:06:26.300]  完成呢個僅有我哋嘅時間
[00:06:26.300 --> 00:06:31.680]  今日主在來之前世界各樣嘅預兆係越嚟越明顯㗎
[00:06:31.680 --> 00:06:32.700]  有啲咩
[00:06:32.700 --> 00:06:35.000]  有啲咩預兆呀而家周圍睇到㗎
[00:06:35.000 --> 00:06:36.280]  真係呢
[00:06:36.280 --> 00:06:41.400]  見到好多下天災嘅人禍下戰爭同埋戰爭嘅
[00:06:41.400 --> 00:06:42.680]  聲音
[00:06:43.460 --> 00:06:46.540]  呢個嘅阿富汗就成為一個好大嘅問題
[00:06:46.540 --> 00:06:48.080]  我哋中東見到問題
[00:06:48.080 --> 00:06:48.840]  當然
[00:06:48.840 --> 00:06:53.440]  整個普世而家面臨嘅饑荒瘟疫地震
[00:06:53.440 --> 00:06:56.520]  都係差唔多個個禮拜都有發生嘅事
[00:06:56.520 --> 00:06:59.340]  喺聖經裏面亦都講過
[00:06:59.340 --> 00:07:01.640]  人嘅愛心漸漸減少
[00:07:01.640 --> 00:07:02.920]  的確係今日呢
[00:07:02.920 --> 00:07:03.940]  有個term好
[00:07:03.940 --> 00:07:08.040]  好令到人好惋惜嘅叫social distancing
[00:07:09.060 --> 00:07:14.440]  唔做又唔得喎但係呢social distancing即係人越嚟越隔開越嚟越分離
[00:07:14.440 --> 00:07:17.760]  其實應該physical distancing
[00:07:17.760 --> 00:07:22.380]  不過呢就變成social distancing因為唔可以講得嘢啲唔可以有交流
[00:07:22.380 --> 00:07:25.440]  人嘅愛心漸漸減少
[00:07:25.440 --> 00:07:28.520]  罪惡不法嘅事卻係增多
[00:07:28.520 --> 00:07:31.600]  周圍好多嘅暴力事件槍殺事件
[00:07:31.600 --> 00:07:33.120]  呢啲嘅罪惡
[00:07:33.120 --> 00:07:34.400]  越嚟越提升
[00:07:34.400 --> 00:07:39.020]  就係我哋美國甚至呢個南加州洛杉磯嗰個犯罪率都係
[00:07:39.520 --> 00:07:40.040]  喺度飆升
[00:07:40.040 --> 00:07:44.900]  其實喺但爾利書呢亦都提到
[00:07:44.900 --> 00:07:48.480]  出門嘅次數會增多
[00:07:48.480 --> 00:07:50.280]  知識爆炸
[00:07:50.280 --> 00:07:51.800]  呢個正係今日我哋
[00:07:51.800 --> 00:07:53.340]  睇見呢個末世
[00:07:53.340 --> 00:07:54.880]  嚟到我哋呢個時候
[00:07:54.880 --> 00:07:56.920]  好明顯好明顯
[00:07:56.920 --> 00:07:57.700]  因為呢個
[00:07:57.700 --> 00:08:00.000]  如果唔係有呢個嘅
[00:08:00.000 --> 00:08:01.280]  出門次數
[00:08:01.280 --> 00:08:02.820]  咁多呢
[00:08:02.820 --> 00:08:04.860]  呢個瘟疫唔會傳得咁快
[00:08:04.860 --> 00:08:07.680]  但就淨係咁變成global pandemic
[00:08:08.720 --> 00:08:11.800]  今日我哋知識爆炸更加 再透過
[00:08:11.800 --> 00:08:16.160]  呢個嘅疫情更加嘅讓到呢啲資訊呢係不斷嘅
[00:08:16.160 --> 00:08:17.420]  係播散
[00:08:17.420 --> 00:08:20.240]  人希望世界和平
[00:08:20.240 --> 00:08:21.780]  但卻
[00:08:21.780 --> 00:08:23.580]  冇真正嘅平安
[00:08:23.580 --> 00:08:26.640]  係咪呢個淨係我哋今日呢個時代呢
[00:08:26.640 --> 00:08:28.700]  今日我哋所處呢個時代
[00:08:28.700 --> 00:08:30.740]  不斷嘅嚟到提醒我哋
[00:08:30.740 --> 00:08:33.300]  萬物嘅結局係真係好勤
[00:08:33.300 --> 00:08:37.900]  所以既然係咁呢末世嘅時機我哋要把握
[00:08:37.900 --> 00:08:38.680]  今日
[00:08:38.940 --> 00:08:41.480]  好似今日我哋唱嘅詩歌希望我哋
[00:08:41.480 --> 00:08:43.540]  真係唔枉呢一生
[00:08:43.540 --> 00:08:49.940]  把握住我哋今日有嘅日子因為我哋知道我哋預備今日去將來要得嗰個嘅獎賞
[00:08:49.940 --> 00:08:51.220]  呢段時間
[00:08:51.220 --> 00:08:54.540]  大家一定會睇見好多嘅頒獎
[00:08:54.540 --> 00:08:55.560]  得獎
[00:08:55.560 --> 00:08:57.360]  呢啲嘅場面
[00:08:57.360 --> 00:09:01.960]  我哋今日我哋要得嘅係一個係唔扭壞嘅獎賞
[00:09:01.960 --> 00:09:03.500]  呢個神俾我哋
[00:09:03.500 --> 00:09:06.320]  我哋要得佢嘅喜悅
[00:09:06.320 --> 00:09:07.600]  嘅一個人證
[00:09:08.380 --> 00:09:10.680]  咁我哋點樣嚟到選擇呢
[00:09:10.680 --> 00:09:12.220]  聰明嘅選擇
[00:09:12.220 --> 00:09:15.300]  喺末世嘅時候把握事主嘅契機
[00:09:15.300 --> 00:09:21.440]  喺呢度聖經嗰邊有起碼呢以下呢幾個提醒讓我哋同今日都可以彼此
[00:09:21.440 --> 00:09:28.100]  第一個就係好明顯就係叫我哋謹慎自守萬物的結局近了所以你哋要咩呀
[00:09:28.100 --> 00:09:31.160]  謹慎自守
[00:09:31.160 --> 00:09:36.040]  原本嘅希利文如果直譯呢
[00:09:36.280 --> 00:09:39.620]  嘅意思呢下有啲英文翻譯都翻譯出嚟下嘅sober mind
[00:09:39.620 --> 00:09:42.440]  即係話呢有清醒嘅頭腦咁嘅意思
[00:09:42.440 --> 00:09:44.740]  有清醒嘅頭腦
[00:09:44.740 --> 00:09:51.140]  即係唔好呢去飲醉酒呢係冇清醒嘅頭腦咁樣叫sober
[00:09:51.140 --> 00:09:53.440]  所以喺呢度呢我哋睇見啦
[00:09:53.440 --> 00:09:58.560]  就好似呢個字呢係同一個希利文呢個字呢喺呢個格拉森
[00:09:58.560 --> 00:10:01.640]  嗰個嘅被鬼附記唔記得嗰個故仔呀
[00:10:01.640 --> 00:10:04.700]  嗰個人呢佢嘅佢呢就係呢係
[00:10:04.960 --> 00:10:06.500]  因為被鬼附下後來呢
[00:10:06.500 --> 00:10:10.080]  就呢好似失控自己冇咗自己咁樣呀
[00:10:10.080 --> 00:10:15.200]  當耶穌基督嘅救恩臨到佢嘅時候聖經記載佢就心裡明白過嚟
[00:10:15.200 --> 00:10:20.060]  一個心裡明白過嚟呢個希利文呢就係呢個謹慎自守呢個呢個意思
[00:10:20.060 --> 00:10:22.620]  所以即係佢回復呢再一次
[00:10:22.620 --> 00:10:28.520]  清醒呀唔再沉迷啦唔再呢係失控啦唔再呢係喺呢個嘅
[00:10:28.520 --> 00:10:31.080]  係自己冇辦法約束自己
[00:10:31.080 --> 00:10:33.640]  似圖保囊下
[00:10:33.640 --> 00:10:34.920]  呢個係彼得啦
[00:10:35.160 --> 00:10:37.980]  保羅呢亦都係講呢個謹慎自守呢個
[00:10:37.980 --> 00:10:39.520]  書信裏面呢
[00:10:39.520 --> 00:10:42.080]  有統計呢有超過呢
[00:10:42.080 --> 00:10:43.360]  十次之多
[00:10:43.360 --> 00:10:46.440]  同彼得呢同樣嘅睇見下
[00:10:46.440 --> 00:10:51.560]  呢個嘅末後呢個時代下對教會一個提醒叫我哋呢
[00:10:51.560 --> 00:10:55.140]  唔好唔清醒呀要清醒過嚟
[00:10:55.140 --> 00:10:56.420]  要了解
[00:10:56.420 --> 00:10:58.200]  我哋身處呢個情況
[00:10:58.200 --> 00:11:00.260]  然後呢去行神嘅旨意
[00:11:00.260 --> 00:11:01.280]  唔好去迷惑
[00:11:02.300 --> 00:11:06.140]  所以要謹慎自守呢個意思即係話你個生活係有目標嘅
[00:11:06.140 --> 00:11:07.940]  唔係隨波逐流
[00:11:07.940 --> 00:11:09.720]  無可奈何咁樣
[00:11:09.720 --> 00:11:12.280]  約制自己有個discipline
[00:11:12.280 --> 00:11:15.620]  嚟到呢唔衝動咁行事你都放縱自己
[00:11:15.620 --> 00:11:19.200]  而係呢佢係喺個生活上面呢真係呢
[00:11:19.200 --> 00:11:21.500]  係謹慎約束
[00:11:21.500 --> 00:11:24.580]  有discipline咁樣呢有呢個紀律呢
[00:11:24.580 --> 00:11:26.360]  嚟到預備自己
[00:11:26.360 --> 00:11:27.400]  去達到嗰個目標
[00:11:30.460 --> 00:11:32.520]  所以呢個紀律即係我哋嘅
[00:11:32.520 --> 00:11:37.880]  基督徒嘅紀律即係每日靈修呀禱告呀送嚟嘅操練呀
[00:11:37.880 --> 00:11:38.920]  我哋有嘅
[00:11:38.920 --> 00:11:40.960]  返教會嘅
[00:11:40.960 --> 00:11:42.240]  聚會呀
[00:11:42.240 --> 00:11:43.780]  參加
[00:11:43.780 --> 00:11:45.060]  一啲嘅
[00:11:45.060 --> 00:11:49.400]  係操作等自己能夠成長呀咁樣等等呢啲呀呢啲discipline
[00:11:49.400 --> 00:11:51.720]  我哋侍奉神嚟到呢
[00:11:51.720 --> 00:11:53.760]  服侍其他人呢啲discipline
[00:11:53.760 --> 00:11:58.360]  所以呢個呢就係我哋基督徒今日預備好自己要得獎賞
[00:11:58.360 --> 00:11:59.640]  今日我哋知道
[00:12:00.160 --> 00:12:01.700]  喺奧運呢段時間呢
[00:12:01.700 --> 00:12:03.500]  頭先講過真係好多
[00:12:03.500 --> 00:12:08.360]  大家唔知睇唔睇過嗰啲差唔多個個贏嘅時候嗰種激動嘅情緒
[00:12:08.360 --> 00:12:11.180]  點解咁激動呢因為佢哋預備咗咁多年
[00:12:11.180 --> 00:12:13.740]  嚟到呢係要為咗呢個時刻
[00:12:13.740 --> 00:12:17.580]  如果佢冇預備呢求其去下嗰啲呢就唔會咁激動
[00:12:17.580 --> 00:12:19.360]  因為呢佢一定係
[00:12:19.360 --> 00:12:21.660]  好想要得到呢個獎賞
[00:12:21.660 --> 00:12:23.980]  所以呢佢哋呢係預備好自己
[00:12:23.980 --> 00:12:29.600]  話你知道佢哋呢要付嘅代價幾咁大好多你要聽佢哋去講返之後
[00:12:29.860 --> 00:12:34.980]  你有咩感受呀佢都話呢我過往咁多年嚟邊所付嘅代價
[00:12:34.980 --> 00:12:37.020]  今日我覺得呢冇白費
[00:12:37.020 --> 00:12:41.880]  當然啦唔係淨係嗰啲得獎嘅人啦亦都係所有呢啲參賽人佢哋付嘅
[00:12:41.880 --> 00:12:43.420]  嗰啲嘅代價
[00:12:43.420 --> 00:12:44.960]  佢哋都覺得自己
[00:12:44.960 --> 00:12:48.540]  嚟講係已經盡咗佢最大嘅努力呀咁佢就呢
[00:12:48.540 --> 00:12:51.880]  好快樂當然呢個體育精神未必一定係第一
[00:12:51.880 --> 00:12:52.640]  但係呢
[00:12:52.640 --> 00:12:54.180]  佢盡咗佢嘅努力
[00:12:54.180 --> 00:12:55.460]  付咗個代價
[00:12:55.460 --> 00:12:58.020]  而家有呢個修成能夠代表佢國家
[00:12:58.280 --> 00:13:00.580]  嚟到呢係出賽下呢個有個薯泳
[00:13:00.580 --> 00:13:05.960]  所以呢種嘅下嘅情況下我哋睇見呢係一種嘅
[00:13:05.960 --> 00:13:08.520]  背後一種嘅紀律
[00:13:08.520 --> 00:13:13.120]  喺呢度提醒我哋下我哋基督徒都係需要今日我哋奔跑寧靜
[00:13:13.120 --> 00:13:14.660]  唔係就咁行下
[00:13:14.660 --> 00:13:15.940]  攤下步下
[00:13:15.940 --> 00:13:19.260]  出去睇下睇下風景咁嗰種嘅心情
[00:13:19.260 --> 00:13:20.540]  係我哋有
[00:13:20.540 --> 00:13:24.380]  操練嘅係到奔跑因為係有個賽事咁嘅心情
[00:13:24.380 --> 00:13:26.180]  嚟到為著要將嚟得
[00:13:26.180 --> 00:13:27.720]  神嘅獎賞咁嘅心
[00:13:28.220 --> 00:13:30.260]  所以唔係呢係隨隨便便
[00:13:30.260 --> 00:13:32.060]  或者係放縱我哋
[00:13:32.060 --> 00:13:32.820]  嘅
[00:13:32.820 --> 00:13:33.600]  生活
[00:13:33.600 --> 00:13:36.680]  喺霍大衛佢嘅著作裏邊下佢約
[00:13:36.680 --> 00:13:38.720]  用提摩大前書呢個呢
[00:13:38.720 --> 00:13:41.540]  呢個屬靈操練有紀律嘅生活下
[00:13:41.540 --> 00:13:44.100]  嚟到呢有三個嘅應用下
[00:13:44.100 --> 00:13:46.660]  第一個呢就係佢話自由嘅紀律
[00:13:46.660 --> 00:13:48.440]  咩叫自由嘅紀律呢即係話
[00:13:48.440 --> 00:13:49.720]  我哋要喺
[00:13:49.720 --> 00:13:51.000]  嗰啲我哋認為
[00:13:51.000 --> 00:13:54.840]  我哋好自由呀做咩都得嘅下特別係喺美國添更加下
[00:13:55.100 --> 00:13:59.200]  或者我哋覺得我哋有自由我鍾意講咩講咩我鍾意做咩做咩呢個係我嘅自由
[00:13:59.200 --> 00:14:01.240]  但係呢原來呢
[00:14:01.240 --> 00:14:06.620]  如果放縱我哋所謂呢啲嘅肉體嘅自由下其實呢就係失咗真正
[00:14:06.620 --> 00:14:09.180]  喺真理裏面嘅自由嘅意思
[00:14:09.180 --> 00:14:11.740]  所以喺真理裏面我哋有約束嘅
[00:14:11.740 --> 00:14:14.040]  呢個就係成為我哋一個自由
[00:14:14.040 --> 00:14:17.120]  所以今日神畀咗我哋一個boundary我哋
[00:14:17.120 --> 00:14:23.260]  但係喺呢個boundary裏面我哋充滿住自由歡欣因為好安全唔好離開咗神嗰個嘅
[00:14:23.260 --> 00:14:24.020]  範圍
[00:14:24.540 --> 00:14:25.300]  所以呢個呢
[00:14:25.300 --> 00:14:26.840]  畀我哋一個好重要嘅
[00:14:26.840 --> 00:14:33.240]  形式呀所以今日我哋有啲咩嘅慾望會帶嚟我哋離開咗神嘅範圍嘅
[00:14:33.240 --> 00:14:38.880]  呢個呢就係呢我哋需要求神再一次約束返我哋謹慎自守
[00:14:38.880 --> 00:14:40.160]  以至我哋能夠
[00:14:40.160 --> 00:14:41.680]  喺神嘅裏邊
[00:14:41.680 --> 00:14:43.480]  有真正自由
[00:14:43.480 --> 00:14:47.840]  呢個需要約束我哋嘅因為我哋嘅心係好容易嚟到呢
[00:14:47.840 --> 00:14:49.120]  係
[00:14:49.120 --> 00:14:51.160]  放縱
[00:14:51.680 --> 00:14:57.560]  中國都有句說話咁講佢話心如乜嘢呀心如平原走馬
[00:14:57.560 --> 00:14:59.880]  平原走馬易放
[00:14:59.880 --> 00:15:00.640]  點呀
[00:15:00.640 --> 00:15:01.660]  難收
[00:15:01.660 --> 00:15:06.280]  即係話你一放咗佢佢收唔到嘅話佢就馬一躍咁向前平原咁
[00:15:06.280 --> 00:15:07.300]  衝呀
[00:15:07.300 --> 00:15:11.900]  今日我哋都知道認識我自己嘅罪性呀我哋有啲嘢
[00:15:11.900 --> 00:15:14.980]  我哋需要時常留意吓約束我哋
[00:15:14.980 --> 00:15:16.260]  嘅心呀
[00:15:16.260 --> 00:15:20.100]  第二呢個約束嘅心裏邊要包括呢情感嘅紀律呀
[00:15:20.600 --> 00:15:23.940]  呢個應用亦都係代表住我哋有個積極嘅心
[00:15:23.940 --> 00:15:29.820]  既然我哋有限嘅時間唔好浪費嗰啲嘅光陰呢係嗰啲無謂嗰啲嘢嗰度
[00:15:29.820 --> 00:15:32.380]  嗰啲嘅無謂嘅情感呀
[00:15:32.380 --> 00:15:34.440]  嬲怒呀唔饒恕呀或者係
[00:15:34.440 --> 00:15:38.280]  一啲嘅係頭先我哋講過一啲嘅
[00:15:38.280 --> 00:15:43.140]  係負面嘅下一啲嘅慾望呀或者一啲罪性所帶嚟嘅慾望呀
[00:15:43.140 --> 00:15:47.740]  或者呢不斷嘅嚟到恐懼呀冇平安呀
[00:15:48.760 --> 00:15:51.840]  沮喪呀等等呀呢啲都係呢可能會
[00:15:51.840 --> 00:15:55.420]  我哋嘅情緒下會讓我哋呢
[00:15:55.420 --> 00:15:58.240]  係失咗我哋正確嘅目標
[00:15:58.240 --> 00:16:02.320]  一個正面嘅情緒嘅一個操練
[00:16:02.320 --> 00:16:04.640]  一啲有鼓勵性嘅嘢
[00:16:04.640 --> 00:16:06.420]  咁重要點解嚟到
[00:16:06.420 --> 00:16:08.980]  係聽聽到啦
[00:16:08.980 --> 00:16:13.340]  讀神嘅話語啦因為呢神嘅話幫助你個正面嘅思想
[00:16:13.600 --> 00:16:19.740]  更重要嘅一個感恩嘅心呀就係我哋呢我哋我哋嘅情感操練我哋凡事嘅謝因
[00:16:19.740 --> 00:16:22.560]  感謝神畀我哋有生命有氣息有咁嘅機會
[00:16:22.560 --> 00:16:24.600]  有神畀我嘅恩典
[00:16:24.600 --> 00:16:29.480]  嚟到將一啲好似有時我哋都會有唔好嘅事情唔好嘅時間
[00:16:29.480 --> 00:16:31.260]  將佢化成呢
[00:16:31.260 --> 00:16:34.080]  去感謝神形形嘅把握住
[00:16:34.080 --> 00:16:35.360]  我哋嘅
[00:16:35.360 --> 00:16:37.400]  係有嘅神畀我哋嘅嘢呢
[00:16:37.400 --> 00:16:38.180]  嚟到
[00:16:38.180 --> 00:16:42.780]  操練我哋嘅情感呢有個正面嘅上上喜樂凡事謝因
[00:16:43.040 --> 00:16:44.320]  咁呢個呢係神
[00:16:44.320 --> 00:16:45.860]  喺基督耶穌裏面
[00:16:45.860 --> 00:16:48.420]  叫我哋所有嘅佢嘅旨意
[00:16:48.420 --> 00:16:50.220]  第三呢個呢係
[00:16:50.220 --> 00:16:53.540]  物質嘅操練物質嘅一個紀律
[00:16:53.540 --> 00:16:55.580]  今日呢個係一個物質
[00:16:55.580 --> 00:16:56.860]  係
[00:16:56.860 --> 00:16:59.680]  係追求
[00:16:59.680 --> 00:17:01.220]  嘅一個世界
[00:17:01.220 --> 00:17:04.300]  名利物質嘅豐富名牌
[00:17:04.300 --> 00:17:06.340]  呢啲等等嘅嘢
[00:17:06.340 --> 00:17:08.140]  今日我哋呢能夠
