
[00:00:00.000 --> 00:00:02.040]  我們繼續說《仕途信經》那邊
[00:05:27.820 --> 00:05:30.380]  我都可以吃我自己想吃的東西
[00:05:30.380 --> 00:05:32.740]  但是這個屬靈含義
[00:05:32.740 --> 00:05:33.620]  駐盤節
[00:05:33.620 --> 00:05:35.980]  其實它是要帶我們去想
[00:05:35.980 --> 00:05:37.620]  其實一切的供應
[00:05:37.620 --> 00:05:39.060]  都是來自上帝
[00:05:39.060 --> 00:05:40.860]  今天你能夠儲錢的錢
[00:05:40.860 --> 00:05:42.020]  都是來自誰
[00:05:42.020 --> 00:05:43.180]  來自上帝
[00:05:43.180 --> 00:05:44.420]  不是你有多聰明
[00:05:44.420 --> 00:05:45.860]  所以你跟鄰居說一切的供應
[00:05:45.860 --> 00:05:46.980]  是上帝給我們的
[00:05:46.980 --> 00:05:48.620]  我們要依靠祂
[00:05:48.620 --> 00:05:49.860]  當然
[00:05:49.860 --> 00:05:52.820]  去到新約時代
[00:05:52.820 --> 00:05:53.980]  新約時代的猶太人
[00:05:53.980 --> 00:05:56.020]  他們再去守駐盤節
[00:05:56.020 --> 00:05:58.060]  他們是加了一些東西
[00:05:58.060 --> 00:05:59.500]  有些學者就說
[00:05:59.500 --> 00:06:00.780]  去到新約時代
[00:06:00.780 --> 00:06:03.500]  以色列百姓去紀念這個駐盤節
[00:06:03.500 --> 00:06:05.500]  或者去到慶祝這個駐盤節
[00:06:05.500 --> 00:06:06.660]  仍然都是白日
[00:06:06.660 --> 00:06:07.860]  但是在白日當中
[00:06:07.860 --> 00:06:10.580]  他們加了一些禮儀
[00:06:10.580 --> 00:06:11.980]  其中一個禮儀就是
[00:06:11.980 --> 00:06:13.900]  叫做聖殿的光輝
[00:06:13.900 --> 00:06:14.780]  英文就是
[00:06:14.780 --> 00:06:17.300]  The Illumination of the Temple
[00:06:17.300 --> 00:06:19.820]  這個聖殿的光輝是甚麼意思呢?
[00:06:19.820 --> 00:06:22.020]  就是在當時耶穌時代
[00:06:22.020 --> 00:06:23.340]  他們的聖殿裏面
[00:06:23.340 --> 00:06:25.460]  在外邦院裏面
[00:06:25.460 --> 00:06:26.980]  裏面有一個婦女院
[00:06:26.980 --> 00:06:28.580]  他們會在這個婦女院裏面
[00:06:28.580 --> 00:06:31.180]  來捉起一些座位
[00:06:31.180 --> 00:06:34.820]  而中間擺四支很大的蠟燭
[00:06:34.820 --> 00:06:36.900]  在第一晚的晚上
[00:06:36.900 --> 00:06:40.660]  他們就會點起這四支很巨型的蠟燭
[00:06:40.660 --> 00:06:43.380]  據說當時的耶路撒冷
[00:06:43.380 --> 00:06:47.460]  這四支蠟燭可以照亮整個耶路撒冷
[00:06:47.460 --> 00:06:49.700]  就是說在耶路撒冷任何的角落
[00:06:49.700 --> 00:06:53.460]  都能夠看到這四支很強的燭光
[00:06:53.460 --> 00:06:55.620]  而當時很多的婦女
[00:06:55.620 --> 00:06:57.900]  很多的一些人
[00:06:57.900 --> 00:06:59.420]  他們被選出來
[00:06:59.420 --> 00:07:00.900]  可能他們覺得他們很聖潔
[00:07:00.900 --> 00:07:02.220]  很偉大、很有智慧
[00:07:02.220 --> 00:07:04.300]  就會跳舞、背誦詩篇
[00:07:04.300 --> 00:07:08.100]  然後在那裏去慶祝第一晚的慶典
[00:07:08.100 --> 00:07:10.940]  是一個聖殿光輝的一個慶典
[00:07:10.940 --> 00:07:16.580]  就是說這些蠟燭的光可以照亮整個耶路撒冷
[00:07:16.580 --> 00:07:20.580]  但是這個燭光第二天早上都會熄滅
[00:07:20.580 --> 00:07:22.380]  就在一個這樣的背景下
[00:07:22.380 --> 00:07:23.940]  耶穌忽然之間說
[00:07:23.940 --> 00:07:26.860]  祂說我是世界的光
[00:07:26.860 --> 00:07:29.220]  換言之那四支燭台
[00:07:29.220 --> 00:07:33.020]  頂空可以照亮耶路撒冷
[00:07:33.020 --> 00:07:35.500]  頂空只有一晚可以有陽光
[00:07:35.500 --> 00:07:37.860]  但是耶穌說我是世界的光
[00:07:37.860 --> 00:07:40.300]  我這個光不只是照亮耶路撒冷
[00:07:40.300 --> 00:07:42.820]  我的光是照亮整個世界
[00:07:42.820 --> 00:07:44.140]  都能夠看到這個光
[00:07:44.140 --> 00:07:48.540]  而我這個光是永遠不會熄滅的光
[00:07:48.540 --> 00:07:50.780]  耶穌基督說了一句話
[00:07:50.780 --> 00:07:52.220]  去到二千年之後
[00:07:52.220 --> 00:07:55.180]  對我們今天有些什麼提醒
[00:07:55.180 --> 00:07:57.980]  當我自己去思考這個世界的光的時候
[00:07:57.980 --> 00:07:59.940]  除了上文這個背景之外
[00:07:59.940 --> 00:08:01.740]  我就嘗試回看整部聖經
[00:08:01.740 --> 00:08:04.460]  究竟對光怎樣去描述
[00:08:04.460 --> 00:08:06.300]  究竟聖經裏面其他的地方
[00:08:06.300 --> 00:08:08.420]  對光的看法是什麼
[00:08:08.420 --> 00:08:11.220]  其實有五樣東西在聖經裏面我找到的
[00:08:11.220 --> 00:08:13.100]  我會用五個英文字
[00:08:13.100 --> 00:08:16.420]  來代表這五樣在聖經裏面找到
[00:08:16.420 --> 00:08:18.220]  和光有關係
[00:08:18.220 --> 00:08:20.900]  或者和我們有關係的五樣東西
[00:08:20.900 --> 00:08:23.100]  第一就是Life
[00:08:23.100 --> 00:08:25.420]  生命
[00:08:25.420 --> 00:08:27.460]  光其實就是生命
[00:08:27.460 --> 00:08:28.580]  人生在世
[00:08:28.580 --> 00:08:31.140]  我們都知道光是很重要的
[00:08:31.140 --> 00:08:35.020]  我們不可能一輩子都住在黑暗裏面
[00:08:35.020 --> 00:08:36.140]  如果有幾天
[00:08:36.140 --> 00:08:38.580]  天朦朦 天黑黑 天暗暗
[00:08:38.580 --> 00:08:39.740]  你會不舒服的
[00:08:39.740 --> 00:08:41.580]  你會覺得
[00:08:41.580 --> 00:08:43.140]  如果有陽光是好的
[00:08:43.140 --> 00:08:44.020]  如果今天有陽光
[00:08:44.020 --> 00:08:45.260]  哇 真的很開心
[00:08:45.260 --> 00:08:47.220]  這兩天香港人真的很開心
[00:08:47.220 --> 00:08:48.460]  因為有陽光
[00:08:48.460 --> 00:08:50.420]  不是因為Ruby 7
[00:08:50.420 --> 00:08:52.100]  而是因為有陽光
[00:08:52.100 --> 00:08:53.220]  哇 很開心
[00:08:53.220 --> 00:08:54.340]  有陽光
[00:08:54.340 --> 00:08:56.740]  光其實很重要
[00:08:56.740 --> 00:08:59.900]  光對於植物有光合作用
[00:08:59.900 --> 00:09:01.380]  如果植物沒有光
[00:09:01.380 --> 00:09:02.460]  是會死的
[00:09:02.460 --> 00:09:06.260]  同樣我們的動物 生物本身來說
[00:09:06.260 --> 00:09:08.700]  其實光可以在我們的身體上
[00:09:08.700 --> 00:09:11.340]  產生很多維他命素
[00:09:11.340 --> 00:09:15.220]  維持我們的身體正常的成長
[00:09:15.220 --> 00:09:18.900]  所以光其實是代表一種生命
[00:09:18.900 --> 00:09:20.740]  其實是萬物可以說
[00:09:20.740 --> 00:09:23.780]  賴以為生的一個很重要的東西
[00:09:23.780 --> 00:09:27.020]  當然對於我們信徒來說
[00:09:27.020 --> 00:09:30.060]  我們不單止我們肉身的生命需要光
[00:09:30.060 --> 00:09:31.860]  如果我們一輩子住在黑暗裏面
[00:09:31.860 --> 00:09:34.180]  我相信我們的健康一定會有問題
[00:09:34.180 --> 00:09:36.660]  但是如果我們能夠在光明底下去生活
[00:09:36.660 --> 00:09:38.660]  我們的身體有光的時候
[00:09:38.660 --> 00:09:39.660]  有熱的時候
[00:09:39.660 --> 00:09:42.900]  我們的身體是會很正常的去成長
[00:09:42.900 --> 00:09:45.300]  但是我們基督徒的更深一層
[00:09:45.300 --> 00:09:47.340]  我們不單止看重我們的肉身
[00:09:47.340 --> 00:09:49.700]  我們更加看重我們的屬靈生命
[00:09:49.700 --> 00:09:51.220]  所以我們經常都說
[00:09:51.220 --> 00:09:52.460]  我們的信仰
[00:09:52.460 --> 00:09:55.780]  是生命影響生命的信仰
[00:09:55.780 --> 00:09:57.140]  今天我的生命
[00:09:57.140 --> 00:10:00.780]  究竟是否影響著隔離的人的生命
[00:10:00.780 --> 00:10:01.940]  換句話來說
[00:10:01.940 --> 00:10:04.020]  我們四月三日有報道會
[00:10:04.020 --> 00:10:06.380]  如果今天我們去請人回報道會的時候
[00:10:06.380 --> 00:10:07.340]  那些人看著你
[00:10:07.340 --> 00:10:09.300]  如果做基督徒做到你這樣
[00:10:09.300 --> 00:10:10.020]  我就不做了
[00:10:10.020 --> 00:10:11.140]  這樣就慘了
[00:10:11.140 --> 00:10:13.940]  如果我的生命是被人說
[00:10:13.940 --> 00:10:16.100]  如果我做基督徒做到你這個樣子
[00:10:16.100 --> 00:10:17.540]  我就寧願不做基督徒
[00:10:17.540 --> 00:10:18.500]  頂一枝梅
[00:10:18.500 --> 00:10:19.580]  我們要想的這樣
[00:10:19.580 --> 00:10:22.820]  我們的信仰是生命影響生命的信仰
[00:10:22.820 --> 00:10:23.620]  而耶穌基督
[00:10:23.620 --> 00:10:24.980]  祂說我世界的光
[00:10:24.980 --> 00:10:27.020]  而光第一樣東西被我們看到
[00:10:27.020 --> 00:10:28.340]  祂是生命的時候
[00:10:28.340 --> 00:10:32.540]  換言之全世界任何人都需要耶穌
[00:10:32.540 --> 00:10:34.340]  任何人都需要耶穌的生命
[00:10:34.340 --> 00:10:37.060]  來轉化我們的生命
[00:10:37.060 --> 00:10:38.940]  當然我們今天自己要反省
[00:10:38.940 --> 00:10:41.340]  自己究竟我的生命
[00:10:41.340 --> 00:10:43.300]  有沒有被別人羨慕
[00:10:43.300 --> 00:10:45.180]  甚至今天我做一個牧師
[00:10:45.180 --> 00:10:46.380]  我經常都想自己
[00:10:46.380 --> 00:10:47.740]  我今天做一個牧師
[00:10:47.740 --> 00:10:49.380]  有沒有影響其他的人
[00:10:49.380 --> 00:10:50.900]  想去做牧師
[00:10:50.900 --> 00:10:52.740]  如果我自己覺得做牧師
[00:10:52.740 --> 00:10:53.660]  是令到別人說
[00:10:53.660 --> 00:10:54.580]  如果做牧師做到你這樣
[00:10:54.580 --> 00:10:55.380]  我就不做牧師了
[00:10:55.380 --> 00:10:56.620]  這樣就很慘了
[00:10:56.620 --> 00:10:59.340]  我會反省究竟我的生命
[00:10:59.340 --> 00:11:01.260]  有沒有影響別人
[00:11:01.260 --> 00:11:03.060]  耶穌的生命影響我
[00:11:03.060 --> 00:11:04.060]  神讓我們看到
[00:11:04.060 --> 00:11:06.460]  我們的生命有沒有影響別人
[00:11:06.460 --> 00:11:08.340]  耶穌說我是世界的光
[00:11:08.340 --> 00:11:11.060]  換言之今天全世界任何人
[00:11:11.060 --> 00:11:12.260]  都需要耶穌
[00:11:12.260 --> 00:11:14.180]  我們都需要這個生命
[00:11:14.180 --> 00:11:17.580]  這個生命是來自耶穌的生命
[00:11:17.580 --> 00:11:18.780]  第二
[00:11:18.780 --> 00:11:21.540]  光是有光照的能力
[00:11:21.540 --> 00:11:23.940]  illumination 光照
[00:11:23.940 --> 00:11:26.940]  耶穌這樣說我是世界的光
[00:11:26.940 --> 00:11:31.020]  跟從我的就不再黑暗那邊走
[00:11:31.020 --> 00:11:34.020]  必要得著生命的光
[00:11:34.020 --> 00:11:35.780]  到了第八章的時候
[00:11:35.780 --> 00:11:37.220]  第八章的時候
[00:11:37.220 --> 00:11:40.500]  耶穌去到一個地方
[00:11:40.500 --> 00:11:41.860]  然後當時有一群人
[00:11:41.860 --> 00:11:43.740]  叫做文氏法利賽人
[00:11:43.740 --> 00:11:46.900]  文氏是教導律法的猶太人
[00:11:46.900 --> 00:11:49.140]  而法利賽人是一群
[00:11:49.140 --> 00:11:53.540]  吸引到群眾嚴守律法的一群人
[00:11:53.540 --> 00:11:57.260]  這群人對律法很認識
[00:11:57.260 --> 00:11:59.540]  特別對聖經的律法很熟悉
[00:11:59.540 --> 00:12:02.420]  甚至他們嚴守律法的一群人
[00:12:02.420 --> 00:12:03.700]  到了第八章第六節
[00:12:03.700 --> 00:12:05.820]  這群人就想試探耶穌
[00:12:05.820 --> 00:12:07.860]  他們很大膽想試探耶穌
[00:12:07.860 --> 00:12:09.700]  其實我們很多時候都很大膽
[00:12:09.700 --> 00:12:11.460]  我們經常都試探耶穌
[00:12:11.460 --> 00:12:13.100]  你說是嗎?我們經常試探耶穌嗎?
[00:12:13.100 --> 00:12:13.860]  真的
[00:12:13.860 --> 00:12:14.860]  有時候祈禱
[00:12:14.860 --> 00:12:16.500]  耶穌說如果你搞定
[00:12:16.500 --> 00:12:17.860]  我就可以了
[00:12:17.860 --> 00:12:18.900]  其實都是試探耶穌
[00:12:18.900 --> 00:12:20.420]  看他行不行
[00:12:20.420 --> 00:12:22.060]  這群人去試探耶穌
[00:12:22.060 --> 00:12:24.060]  如何試探耶穌呢?
[00:12:24.060 --> 00:12:28.860]  他們帶著一個正在行淫的婦人去見耶穌
[00:12:28.860 --> 00:12:30.820]  在猶太人的傳統那邊
[00:12:30.820 --> 00:12:32.660]  在猶太人的法律那邊
[00:12:32.660 --> 00:12:36.060]  如果有一個婦人正在行淫當中
[00:12:36.060 --> 00:12:37.940]  她被抓
[00:12:37.940 --> 00:12:39.380]  任何猶太人
[00:12:39.380 --> 00:12:40.660]  任何以色列人
[00:12:40.660 --> 00:12:43.020]  都可以拿起一塊石頭去扔死她
[00:12:43.020 --> 00:12:44.180]  即是不用審
[00:12:44.180 --> 00:12:48.060]  這種情況在不需要審判之下
[00:12:48.060 --> 00:12:50.620]  每個人都可以拿起一塊石頭去扔死她
[00:12:50.620 --> 00:12:53.340]  所以這群民事化的猖獗人
[00:12:53.340 --> 00:12:56.660]  帶著這個正在行淫的婦人去見耶穌
[00:12:56.660 --> 00:13:00.660]  他們想看看耶穌如何懲治這個婦人
[00:13:00.660 --> 00:13:04.140]  究竟祂會如何懲辦這個婦人
[00:13:04.140 --> 00:13:06.860]  誰知道耶穌沒有回應的時候
[00:13:06.860 --> 00:13:10.140]  祂就在地上寫東西
[00:13:10.140 --> 00:13:11.260]  寫什麼沒有人知道
[00:13:11.260 --> 00:13:13.380]  聖經沒有說耶穌在寫什麼
[00:13:13.380 --> 00:13:14.900]  於是這群民事化的猖獗人
[00:13:14.900 --> 00:13:16.220]  在催迫耶穌
[00:13:16.220 --> 00:13:17.940]  耶穌 怎麼辦?
[00:13:17.940 --> 00:13:20.340]  你如何懲戒這個婦人?
[00:13:20.340 --> 00:13:21.700]  誰知道耶穌站起來
[00:13:21.700 --> 00:13:22.980]  說了一句話
[00:13:22.980 --> 00:13:26.820]  如果你們覺得自己沒有犯罪
[00:13:26.820 --> 00:13:29.220]  你們可以拿起一塊石頭去扔死她
[00:13:29.220 --> 00:13:32.820]  如果你們覺得自己沒有犯罪
[00:13:32.820 --> 00:13:35.140]  你們可以拿起一塊石頭去扔死她
[00:13:35.140 --> 00:13:36.460]  但聖經說
[00:13:36.460 --> 00:13:38.900]  當時那群群眾
[00:13:38.900 --> 00:13:40.700]  由老到少
[00:13:40.700 --> 00:13:44.100]  一個一個一個離開
[00:13:44.100 --> 00:13:46.940]  直到耶穌對這個婦人說
[00:13:46.940 --> 00:13:48.060]  那些人去了哪裡?
[00:13:48.060 --> 00:13:49.980]  她說不知道 他們都走了
[00:13:49.980 --> 00:13:51.060]  有沒有人定罪?
[00:13:51.060 --> 00:13:52.820]  沒有人定我罪
[00:13:52.820 --> 00:13:54.420]  弟兄姊妹
[00:13:54.420 --> 00:13:56.140]  為什麼這群人會走?
[00:13:56.140 --> 00:13:57.220]  聖經說
[00:13:57.220 --> 00:13:59.620]  聖靈的工作是為罪
[00:13:59.620 --> 00:14:00.620]  為義
[00:14:00.620 --> 00:14:01.820]  為審判
[00:14:01.820 --> 00:14:04.460]  叫人知罪
[00:14:04.460 --> 00:14:05.740]  聖靈的工作
[00:14:05.740 --> 00:14:07.140]  其實很多時候
[00:14:07.140 --> 00:14:09.140]  會提醒我們
[00:14:09.140 --> 00:14:11.380]  喂 你不行 你犯罪
[00:14:11.380 --> 00:14:12.500]  其實今天犯罪
[00:14:12.500 --> 00:14:13.660]  人犯罪
[00:14:13.660 --> 00:14:15.020]  你以為沒有人知道嗎?
[00:14:15.020 --> 00:14:16.780]  我相信神一定知道
[00:14:16.780 --> 00:14:17.660]  第二個知道的
[00:14:17.660 --> 00:14:19.780]  應該是你自己也知道
[00:14:19.780 --> 00:14:20.860]  而聖靈的工作
[00:14:20.860 --> 00:14:23.220]  是會在我們的犯罪的那一邊
[00:14:23.220 --> 00:14:24.340]  忽然間會提醒我們
[00:14:24.340 --> 00:14:26.460]  喂 你犯罪
[00:14:26.460 --> 00:14:28.900]  昨天TWA很有意思
[00:14:28.900 --> 00:14:31.820]  昨天TWA提到
[00:14:31.820 --> 00:14:33.740]  在新約會那一邊
[00:14:33.740 --> 00:14:35.900]  《老教福音》第八章十六節
[00:14:35.900 --> 00:14:36.980]  那裡說了什麼呢?
[00:14:36.980 --> 00:14:38.780]  他說如果你點燈
[00:14:38.780 --> 00:14:40.380]  你不會蓋著它
[00:14:40.380 --> 00:14:41.140]  你點燈
[00:14:41.140 --> 00:14:42.700]  不會放在桌底下
[00:14:42.700 --> 00:14:43.540]  接著十七節
[00:14:43.540 --> 00:14:44.380]  他就這樣說
[00:14:44.380 --> 00:14:47.060]  因為沒有什麼隱藏的事
[00:14:47.060 --> 00:14:48.260]  不被顯明
[00:14:48.260 --> 00:14:50.620]  也沒有什麼掩蓋的事
[00:14:50.620 --> 00:14:52.820]  不被人知道而報告出來
[00:14:52.820 --> 00:14:53.900]  弟兄姊妹
