
[00:00:00.000 --> 00:00:02.940]  人生有很多不同的抉擇
[00:04:23.060 --> 00:04:24.660]  我頂他不順
[00:04:24.660 --> 00:04:26.960]  所以他說
[00:04:26.960 --> 00:04:29.460]  我告訴他
[00:04:29.460 --> 00:04:31.960]  很不值得
[00:04:31.960 --> 00:04:33.460]  我們回來崇拜
[00:04:33.460 --> 00:04:35.260]  是親近神
[00:04:35.260 --> 00:04:37.360]  你竟然被一個人影響到你
[00:04:37.360 --> 00:04:38.660]  你親近不到神
[00:04:38.660 --> 00:04:40.360]  你享受不到敬拜
[00:04:40.360 --> 00:04:41.960]  你聽不進去
[00:04:41.960 --> 00:04:43.760]  那些道不是因為我說得不好
[00:04:43.760 --> 00:04:44.560]  他告訴我
[00:04:44.560 --> 00:04:45.460]  不過我
[00:04:45.460 --> 00:04:48.060]  是
[00:04:48.060 --> 00:04:50.360]  他是因為雲有障礙
[00:04:50.360 --> 00:04:51.860]  整個人想來想去
[00:04:51.860 --> 00:04:53.460]  就是想那個人
[00:04:53.460 --> 00:04:54.360]  做過的事
[00:04:54.360 --> 00:04:55.160]  他不開心
[00:04:55.160 --> 00:04:56.760]  某人的態度
[00:04:56.760 --> 00:04:57.760]  他的臉色不好
[00:04:57.760 --> 00:04:58.760]  令他不開心
[00:04:58.760 --> 00:04:59.660]  想那個人
[00:04:59.660 --> 00:05:01.960]  曾經和他有一段時間
[00:05:01.960 --> 00:05:05.260]  就是那些很細微的事
[00:05:05.260 --> 00:05:06.460]  令他不開心
[00:05:06.460 --> 00:05:07.560]  而帶來的結果
[00:05:07.560 --> 00:05:09.860]  就是整堂崇拜都不開心
[00:05:09.860 --> 00:05:10.760]  我告訴你
[00:05:10.760 --> 00:05:12.260]  不只是崇拜
[00:05:12.260 --> 00:05:13.660]  你在地鐵見到他
[00:05:13.660 --> 00:05:15.560]  你又不開心
[00:05:15.560 --> 00:05:17.360]  你在飲茶見到他
[00:05:17.360 --> 00:05:18.860]  你又不會開心
[00:05:18.860 --> 00:05:20.160]  何苦呢?
[00:05:20.160 --> 00:05:22.060]  吃東西應該開開心心
[00:05:22.060 --> 00:05:23.960]  敬拜應該開開心心
[00:05:23.960 --> 00:05:25.660]  釋放應該開開心心
[00:05:25.660 --> 00:05:27.560]  為什麼要讓一個人
[00:05:27.560 --> 00:05:29.860]  拿走你的開心呢?
[00:05:29.860 --> 00:05:31.260]  各位弟兄姊妹
[00:05:31.260 --> 00:05:32.360]  我相信今天
[00:05:32.360 --> 00:05:34.560]  不只是這幾個弟兄姊妹
[00:05:34.560 --> 00:05:36.060]  是讓某一些人
[00:05:36.060 --> 00:05:37.460]  拿走他們的開心
[00:05:37.460 --> 00:05:38.560]  而實際上
[00:05:38.560 --> 00:05:40.260]  很多很多人
[00:05:40.260 --> 00:05:42.460]  都是被某一些新聞
[00:05:42.460 --> 00:05:44.160]  看見某一些電視
[00:05:44.160 --> 00:05:46.360]  報紙看到某一些東西的報導
[00:05:46.360 --> 00:05:48.760]  令到我們的開心沒有了
[00:05:48.760 --> 00:05:50.960]  我們今天就要和大家說
[00:05:50.960 --> 00:05:53.960]  這個是你選擇的自由
[00:05:53.960 --> 00:05:54.860]  為什麼呢?
[00:05:54.860 --> 00:05:56.160]  因為很簡單
[00:05:56.160 --> 00:05:57.860]  你饒恕這個人
[00:05:57.860 --> 00:05:59.360]  你就開心
[00:05:59.360 --> 00:06:00.860]  你不饒恕這個人
[00:06:00.860 --> 00:06:02.760]  你就一輩子都不開心
[00:06:02.760 --> 00:06:03.360]  第二
[00:06:03.360 --> 00:06:04.960]  你接納這個人
[00:06:04.960 --> 00:06:05.960]  你就開心
[00:06:05.960 --> 00:06:07.360]  你接納到
[00:06:07.360 --> 00:06:09.760]  世人都犯了罪
[00:06:09.760 --> 00:06:12.260]  我有什麼資格論斷他
[00:06:12.260 --> 00:06:15.660]  我有什麼資格批評他
[00:06:15.660 --> 00:06:18.560]  其實我和他不是差很遠
[00:06:18.560 --> 00:06:21.160]  我為什麼要這樣對他呢?
[00:06:21.160 --> 00:06:23.060]  我為什麼要背後恨他呢?
[00:06:23.060 --> 00:06:24.860]  其實大家都知道
[00:06:24.860 --> 00:06:27.160]  恨人即是等於什麼?
[00:06:27.160 --> 00:06:28.160]  是殺人
[00:06:28.160 --> 00:06:30.660]  我的罪不是比他更大嗎?
[00:06:30.660 --> 00:06:31.860]  因為我殺了他
[00:06:31.860 --> 00:06:34.060]  他沒有殺我
[00:06:34.060 --> 00:06:35.860]  他踩到我而已
[00:06:35.860 --> 00:06:37.160]  他戳過我而已
[00:06:37.160 --> 00:06:38.760]  但我殺他
[00:06:38.760 --> 00:06:40.860]  親愛的弟兄姊妹
[00:06:40.860 --> 00:06:41.960]  今天
[00:06:41.960 --> 00:06:43.860]  神就要告訴我們
[00:06:43.860 --> 00:06:45.160]  在你的抉擇裏面
[00:06:45.160 --> 00:06:50.360]  其實最重要的抉擇是什麼?
[00:06:50.360 --> 00:06:55.860]  《馬太福音》七章十二到十四節
[00:06:55.860 --> 00:06:57.160]  大家找到的時候
[00:06:57.160 --> 00:07:00.660]  請大家一同讀出這一段聖經
[00:07:00.660 --> 00:07:02.960]  所以無論何時
[00:07:02.960 --> 00:07:05.560]  你們願意人怎樣待你們
[00:07:05.560 --> 00:07:07.960]  你們也要怎樣待人
[00:07:07.960 --> 00:07:11.760]  因為這是律法和先師的道理
[00:07:11.760 --> 00:07:13.760]  你們要信三門
[00:07:13.760 --> 00:07:15.260]  因為引渡滅亡
[00:07:15.260 --> 00:07:16.660]  那門是寬的
[00:07:16.660 --> 00:07:18.060]  路是大的
[00:07:18.060 --> 00:07:20.060]  進去的人也多
[00:07:20.060 --> 00:07:21.260]  引渡永生
[00:07:21.260 --> 00:07:22.760]  那門是窄的
[00:07:22.760 --> 00:07:24.160]  路是小的
[00:07:24.160 --> 00:07:26.060]  找著的人也少
[00:07:26.060 --> 00:07:27.660]  在這段聖經當中
[00:07:27.660 --> 00:07:28.760]  開門見山
[00:07:28.760 --> 00:07:30.260]  首先用「所以」
[00:07:30.260 --> 00:07:31.360]  「所以」是什麼呢?
[00:07:31.360 --> 00:07:32.960]  是看上文
[00:07:32.960 --> 00:07:34.460]  上文所說的
[00:07:34.460 --> 00:07:36.860]  其實就是登山寶訓的第五章
[00:07:36.860 --> 00:07:39.660]  一直到第七章的內容
[00:07:39.660 --> 00:07:40.960]  耶穌在這個地方
[00:07:40.960 --> 00:07:43.160]  來做一點點的總結
[00:07:43.160 --> 00:07:44.260]  「所以」
[00:07:44.260 --> 00:07:46.260]  你聽完了不可論斷
[00:07:46.260 --> 00:07:48.060]  你聽完了八福
[00:07:48.060 --> 00:07:51.160]  你聽了我們對錢財的態度應該怎樣
[00:07:51.160 --> 00:07:53.260]  你聽完了我們對禱告
[00:07:53.260 --> 00:07:54.060]  對祈求
[00:07:54.060 --> 00:07:54.960]  對叩門
[00:07:54.960 --> 00:07:57.760]  對各方面的態度應該怎樣
[00:07:57.760 --> 00:08:00.260]  現在我就告訴你們
[00:08:00.260 --> 00:08:02.560]  It's time to choose
[00:08:02.560 --> 00:08:06.560]  現在就是我們做決定的時刻了
[00:08:06.560 --> 00:08:08.660]  既然我們知道天國
[00:08:08.660 --> 00:08:10.560]  原來它的律例是這樣的
[00:08:10.560 --> 00:08:13.160]  原來天國的標準是這樣的
[00:08:13.160 --> 00:08:15.860]  原來天國給予我們的人生
[00:08:15.860 --> 00:08:18.360]  我們的心態是要這樣的
[00:08:18.360 --> 00:08:19.660]  那今天
[00:08:19.660 --> 00:08:21.160]  耶穌就告訴我們
[00:08:21.160 --> 00:08:26.060]  這就是你和我的抉擇了
[00:08:26.060 --> 00:08:28.960]  到底我們抉擇一些什麼呢?
[00:08:28.960 --> 00:08:31.660]  首先我們看看
[00:08:31.660 --> 00:08:36.060]  耶穌基督給門徒的定律
[00:08:36.060 --> 00:08:38.760]  一般人的選擇
[00:08:38.760 --> 00:08:40.660]  大家可以看到那個叫什麼呢?
[00:08:40.660 --> 00:08:43.260]  中國人的黃金定律
[00:08:43.260 --> 00:08:45.960]  己所不欲,朕勿施於人
[00:08:45.960 --> 00:08:47.460]  有沒有聽過?
[00:08:47.460 --> 00:08:48.460]  有
[00:08:48.460 --> 00:08:50.560]  但是耶穌基督在這個地方
[00:08:50.560 --> 00:08:54.760]  祂就給我們一個天國的黃金定律
[00:08:54.760 --> 00:08:56.660]  這個黃金定律
[00:08:56.660 --> 00:08:59.960]  就是你願意人怎樣待你們
[00:08:59.960 --> 00:09:02.660]  你們都要怎樣待人
[00:09:02.660 --> 00:09:07.060]  這個是律法和先知的道理
[00:09:07.060 --> 00:09:08.860]  這個就是一個天國的道理
[00:09:08.860 --> 00:09:10.260]  原來祂不只是叫我們
[00:09:10.260 --> 00:09:12.360]  己所不欲,勿施於人
[00:09:12.360 --> 00:09:16.260]  祂叫我們自己在神裡面
[00:09:16.260 --> 00:09:18.860]  你領受到最好的東西是什麼
[00:09:18.860 --> 00:09:20.060]  你就要給人
[00:09:20.060 --> 00:09:21.160]  換句話來說
[00:09:21.160 --> 00:09:24.960]  祂是將一個使命感帶給我們
[00:09:24.960 --> 00:09:28.160]  這個使命感不單止我們自己去接受它
[00:09:28.160 --> 00:09:32.860]  甚至是要將神給我們這些最好的
[00:09:32.860 --> 00:09:36.160]  人生裡面最大的恩典福氣
[00:09:36.160 --> 00:09:37.960]  你要傳開它
[00:09:37.960 --> 00:09:41.360]  有那麼遠,傳那麼遠
[00:09:41.360 --> 00:09:42.960]  頂姐妹
[00:09:42.960 --> 00:09:46.060]  到底這是什麼呢?
[00:09:46.060 --> 00:09:48.160]  這個最大的福氣是什麼呢?
[00:09:48.160 --> 00:09:50.460]  這個最大的恩典是什麼呢?
[00:09:50.460 --> 00:09:52.560]  這個最大的好處是什麼呢?
[00:09:52.560 --> 00:09:55.860]  是什麼是要我們繼續不斷傳出去
[00:09:55.860 --> 00:10:00.560]  讓全世界的人有那麼快,得那麼快知道
[00:10:00.560 --> 00:10:09.160]  跟著十三、十四節,祂就帶給我們兩個選擇
[00:10:09.160 --> 00:10:11.260]  這兩個選擇
[00:10:11.260 --> 00:10:13.160]  其實嚴格來說
[00:10:13.160 --> 00:10:17.660]  一個是滅亡的選擇
[00:10:17.660 --> 00:10:23.860]  第二個是永生的選擇
[00:10:23.860 --> 00:10:27.760]  我們看得到在這兩個選擇裡面
[00:10:27.760 --> 00:10:32.660]  耶穌基督就將它稍微分析
[00:10:32.660 --> 00:10:37.360]  第一,首先滅亡的選擇
[00:10:37.360 --> 00:10:41.260]  那個門是闊的
[00:10:41.260 --> 00:10:45.960]  闊的意思是最容易的
[00:10:45.960 --> 00:10:48.960]  闊的意思是好走的
[00:10:48.960 --> 00:10:52.060]  闊的意思是方便的
[00:10:52.060 --> 00:10:54.260]  很多人走的
[00:10:54.260 --> 00:10:56.060]  同意嗎?
[00:10:56.060 --> 00:10:58.460]  好了,我想問一問
[00:10:58.460 --> 00:11:01.360]  大家去想一想
[00:11:01.360 --> 00:11:04.060]  在這個世界裡面,或者今天香港
[00:11:04.060 --> 00:11:08.660]  信主的人多,還是不信主的人多呢?
[00:11:08.660 --> 00:11:10.660]  有多少人認為是不信主的人多呢?
[00:11:10.660 --> 00:11:13.860]  可以舉手嗎?
[00:11:13.860 --> 00:11:16.460]  這個是闊的
[00:11:16.460 --> 00:11:18.860]  是大部分人都敢做的
[00:11:18.860 --> 00:11:20.660]  在你的公司裡面
[00:11:20.660 --> 00:11:22.660]  在你工作的地方
[00:11:22.660 --> 00:11:25.060]  在你的親戚朋友當中
[00:11:25.060 --> 00:11:27.560]  不信的人比較多的
[00:11:27.560 --> 00:11:29.360]  弟兄姊妹,可以舉手嗎?
[00:11:29.360 --> 00:11:31.360]  不信的人比較多
[00:11:31.360 --> 00:11:35.360]  絕大部分都是不信的比較多
[00:11:35.360 --> 00:11:37.060]  接著
[00:11:37.060 --> 00:11:38.160]  如果他們在一個地方
[00:11:38.160 --> 00:11:41.660]  談到某一些不同的看法的時候
[00:11:41.660 --> 00:11:44.060]  你講聖經的說法
[00:11:44.060 --> 00:11:46.060]  人家容易接納的多呢?
[00:11:46.060 --> 00:11:48.160]  還是不接納的多呢?
[00:11:48.160 --> 00:11:50.160]  我又想問一問大家
[00:11:50.160 --> 00:11:52.960]  當你講出聖經一些的看法
[00:11:52.960 --> 00:11:55.760]  我也告訴大家,很快已經有議員
[00:11:55.760 --> 00:11:59.260]  要將同性戀合法化
[00:11:59.260 --> 00:12:04.260]  要將性傾向歧視立法
[00:12:04.260 --> 00:12:06.960]  這一條的議案再一次提出來
[00:12:06.960 --> 00:12:08.760]  將來可能影響的
[00:12:08.760 --> 00:12:11.660]  就是影響你租一個地方出去
[00:12:11.660 --> 00:12:14.760]  你本來是有自由租還是不租的
[00:12:14.760 --> 00:12:17.660]  不過將來有可能
[00:12:17.660 --> 00:12:19.960]  如果對方是同性戀
[00:12:19.960 --> 00:12:21.060]  他就說你不租給他
[00:12:21.060 --> 00:12:22.860]  是因為他是同性戀
[00:12:22.860 --> 00:12:24.360]  你就是周身危
[00:12:24.360 --> 00:12:25.860]  不是說你故意是這樣
[00:12:25.860 --> 00:12:27.660]  你可能是不知道的
[00:12:27.660 --> 00:12:30.660]  但是你就要找律師
[00:12:30.660 --> 00:12:33.060]  你要付錢來打官司
[00:12:33.060 --> 00:12:34.560]  你要應付他
[00:12:34.560 --> 00:12:36.160]  找一個補習
[00:12:36.160 --> 00:12:38.760]  你可能不知道他是不是同性戀
[00:12:38.760 --> 00:12:39.960]  補開的時候你知道
[00:12:39.960 --> 00:12:42.960]  萬一說我不想繼續了
[00:12:42.960 --> 00:12:44.360]  他可以告你的
[00:12:44.360 --> 00:12:45.560]  他告你不用錢的
[00:12:45.560 --> 00:12:47.060]  政府出錢
[00:12:47.060 --> 00:12:48.460]  你自己要回應
[00:12:48.460 --> 00:12:50.960]  你要自己出錢請律師
[00:12:50.960 --> 00:12:52.960]  很多問題會出現
[00:12:52.960 --> 00:12:54.460]  還有在公司裏面
[00:12:54.460 --> 00:12:55.560]  如果你解僱一個人
[00:12:55.560 --> 00:12:56.860]  你見到他的態度不好
[00:12:56.860 --> 00:12:58.260]  做事又不爽
[00:12:58.260 --> 00:12:58.960]  結果解僱的時候
[00:12:58.960 --> 00:13:00.460]  後來他說我是同性戀
[00:13:00.460 --> 00:13:02.160]  他性別歧視
[00:13:02.160 --> 00:13:03.660]  所以他解僱了我
[00:13:03.660 --> 00:13:05.160]  你周身危
[00:13:05.160 --> 00:13:08.160]  你要出錢找律師打官司
[00:13:08.160 --> 00:13:10.060]  而他不需要錢
[00:13:10.060 --> 00:13:12.160]  他就可以向你告
[00:13:12.160 --> 00:13:13.260]  各位女士妹妹
[00:13:13.260 --> 00:13:17.160]  這些事情不是新的
[00:13:17.160 --> 00:13:18.860]  匯豐銀行已經試過
[00:13:18.860 --> 00:13:20.760]  加拿大屢見不鮮
[00:13:20.760 --> 00:13:22.360]  瑞典屢見不鮮
[00:13:22.360 --> 00:13:24.660]  美國屢見不鮮
[00:13:24.660 --> 00:13:26.460]  我們看到這些事情的時候
[00:13:26.460 --> 00:13:28.360]  大家都會覺得
[00:13:28.360 --> 00:13:29.960]  在現在這個時候
[00:13:29.960 --> 00:13:32.260]  聯合國已經通過了
[00:13:32.260 --> 00:13:34.860]  美國越來越多的州通過了
[00:13:34.860 --> 00:13:37.160]  歐洲越來越多的國家通過了
[00:13:37.160 --> 00:13:40.260]  這個叫做闊的門
[00:13:40.260 --> 00:13:42.460]  這條是大的路
[00:13:42.460 --> 00:13:43.660]  如果你出去
[00:13:43.660 --> 00:13:45.960]  你不說我不贊成
[00:13:45.960 --> 00:13:47.460]  這件事的時候
[00:13:47.460 --> 00:13:48.860]  你不說
[00:13:48.860 --> 00:13:50.560]  你就好過很多
[00:13:50.560 --> 00:13:51.560]  你一說
[00:13:51.560 --> 00:13:53.760]  很多人就會針對你
[00:13:53.760 --> 00:13:56.760]  這是道德塔利班
[00:13:56.760 --> 00:13:57.760]  各位親愛的弟兄姊妹
[00:13:57.760 --> 00:13:58.660]  有很多時候
[00:13:58.660 --> 00:14:03.060]  我們面對很多不同的抉擇
[00:14:03.060 --> 00:14:05.760]  我們是自己要選擇的
[00:14:05.760 --> 00:14:07.160]  在這段聖經當中
[00:14:07.160 --> 00:14:09.060]  它告訴我們
[00:14:09.060 --> 00:14:11.760]  有一些是很闊的門
[00:14:11.760 --> 00:14:13.060]  很大的路
[00:14:13.060 --> 00:14:15.560]  是很多人走的
[00:14:15.560 --> 00:14:16.760]  你走起來
[00:14:16.760 --> 00:14:18.060]  你容易很多
[00:14:18.060 --> 00:14:19.860]  不需要被人針對
[00:14:19.860 --> 00:14:21.860]  不需要被人挫
[00:14:21.860 --> 00:14:24.260]  不需要被人背後刺你
[00:14:24.260 --> 00:14:26.560]  但是
[00:14:26.560 --> 00:14:28.660]  聖經說得很清楚
[00:14:28.660 --> 00:14:30.060]  這條路
[00:14:30.060 --> 00:14:31.360]  闊
[00:14:31.360 --> 00:14:33.160]  門大
[00:14:33.160 --> 00:14:34.860]  走的人很多
[00:14:34.860 --> 00:14:36.060]  但是最終
[00:14:36.060 --> 00:14:39.860]  引致的是滅亡
[00:14:39.860 --> 00:14:42.160]  而當我們看到一個最後的結局
[00:14:42.160 --> 00:14:44.060]  是滅亡的時候
[00:14:44.060 --> 00:14:47.960]  我們寧願眼巴巴看到他們走向一條死路
[00:14:47.960 --> 00:14:50.560]  還是我們希望
[00:14:50.560 --> 00:14:51.760]  矮也好
[00:14:51.760 --> 00:14:52.760]  貴也好
[00:14:52.760 --> 00:14:53.960]  怎樣也好
[00:14:53.960 --> 00:14:58.560]  他們希望他們回到一條活路呢
[00:14:58.560 --> 00:14:59.560]  我都說過
[00:14:59.560 --> 00:15:00.360]  在我們教會裏面
[00:15:00.360 --> 00:15:02.360]  我們有同性戀的人
[00:15:02.360 --> 00:15:03.160]  在我們教會裏面
[00:15:03.160 --> 00:15:05.360]  有愛滋病的患者
[00:15:05.360 --> 00:15:06.760]  我們愛他們
[00:15:06.760 --> 00:15:08.660]  我們關心他們
[00:15:08.660 --> 00:15:11.060]  甚至
[00:15:11.060 --> 00:15:14.360]  當愛滋病者離世的時候
[00:15:14.360 --> 00:15:18.660]  我們為他特別舉行追思的星期
[00:15:18.660 --> 00:15:21.160]  來看到他的勇敢
[00:15:21.160 --> 00:15:22.360]  但是另一方面
[00:15:22.360 --> 00:15:25.160]  連他們都關心
[00:15:25.160 --> 00:15:27.160]  就是他認識的一些人
[00:15:27.160 --> 00:15:30.560]  他希望他們盡快不要走這條路
[00:15:30.560 --> 00:15:31.960]  原因在哪裏呢
[00:15:31.960 --> 00:15:33.860]  特別是男同男
[00:15:33.860 --> 00:15:36.460]  綱交的問題
[00:15:36.460 --> 00:15:38.360]  已經越來越多
[00:15:38.360 --> 00:15:39.560]  我今天
[00:15:39.560 --> 00:15:41.060]  我都收到
[00:15:41.060 --> 00:15:42.560]  有些醫生給我
[00:15:42.560 --> 00:15:44.260]  十幾個網址
[00:15:44.260 --> 00:15:47.860]  是講及到世衛給我們看得見
[00:15:47.860 --> 00:15:49.860]  男同男的綱交
[00:15:49.860 --> 00:15:53.060]  引致很多的癌病
[00:15:53.060 --> 00:15:54.660]  不只是愛滋
[00:15:54.660 --> 00:15:56.160]  甚至肛門癌
[00:15:56.160 --> 00:15:57.960]  很多不同的癌症
[00:15:57.960 --> 00:15:59.560]  是遠比其他
[00:15:59.560 --> 00:16:01.260]  沒有這些行為的人
[00:16:01.260 --> 00:16:04.860]  是多數以十倍計的
[00:16:04.860 --> 00:16:05.760]  是因為這樣
[00:16:05.760 --> 00:16:06.860]  我們想一想
[00:16:06.860 --> 00:16:09.460]  明知道這些人走在一條死路
[00:16:09.460 --> 00:16:11.760]  我們是不是仍然
[00:16:11.760 --> 00:16:13.260]  眼巴巴看著他們
