
[00:00:00.000 --> 00:00:02.240]  我們也有一個簡短的祈禱
[00:01:26.140 --> 00:01:27.140]  我們都會看到
[00:01:27.140 --> 00:01:29.140]  無論是這個故事
[00:01:29.140 --> 00:01:31.140]  或者下一個故事
[00:01:31.140 --> 00:01:32.140]  這兩個醫治的故事
[00:01:32.140 --> 00:01:33.140]  都可以看到
[00:01:33.140 --> 00:01:36.140]  他去老家寫的時候
[00:01:36.140 --> 00:01:41.140]  他連在前面老家福音四章
[00:01:41.140 --> 00:01:43.140]  我們也講過好幾次
[00:01:43.140 --> 00:01:47.140]  這段經文是一個鑰匙
[00:01:47.140 --> 00:01:50.140]  就是講到耶穌在他長大的地方
[00:01:50.140 --> 00:01:53.140]  那個會堂宣告他的身份
[00:01:53.140 --> 00:01:54.140]  尼塞亞的身份
[00:01:54.140 --> 00:01:55.140]  主的靈在我身上
[00:01:55.140 --> 00:01:57.140]  因為他用高告我
[00:01:57.140 --> 00:01:59.140]  叫我傳福音給貧窮的人
[00:01:59.140 --> 00:02:01.140]  差遣我報告秘魯的得釋放
[00:02:01.140 --> 00:02:02.140]  乞眼的得看見
[00:02:02.140 --> 00:02:04.140]  叫大家受壓制的得自由
[00:02:04.140 --> 00:02:07.140]  報告神月立人的欺憐
[00:02:07.140 --> 00:02:09.140]  這是一個尼塞亞
[00:02:09.140 --> 00:02:14.140]  他會在這個世上去作的事工
[00:02:14.140 --> 00:02:16.140]  耶穌是這樣宣告
[00:02:16.140 --> 00:02:17.140]  就是來講
[00:02:17.140 --> 00:02:19.140]  他就是那個尼塞亞
[00:02:19.140 --> 00:02:20.140]  他就是要做這些事
[00:02:20.140 --> 00:02:21.140]  你看到
[00:02:21.140 --> 00:02:22.140]  秘魯的得釋放
[00:02:22.140 --> 00:02:23.140]  乞眼的得看見
[00:02:23.140 --> 00:02:25.140]  就是那種醫治
[00:02:25.140 --> 00:02:27.140]  所以一路去講的時候
[00:02:27.140 --> 00:02:30.140]  耶穌的事工就是這樣來醫治人
[00:02:30.140 --> 00:02:32.140]  要怎樣去證實
[00:02:32.140 --> 00:02:35.140]  神的國已經降臨
[00:02:35.140 --> 00:02:38.140]  當然那個降臨不是實體
[00:02:38.140 --> 00:02:40.140]  是因為耶穌
[00:02:40.140 --> 00:02:43.140]  他作為一個尼塞亞天國的君王
[00:02:43.140 --> 00:02:44.140]  他的彌臨
[00:02:44.140 --> 00:02:47.140]  他的事工就在證明
[00:02:47.140 --> 00:02:50.140]  神的國就已經在人的中間
[00:02:50.140 --> 00:02:52.140]  所以這些事跡寫的時候
[00:02:52.140 --> 00:02:54.140]  全部都是指向這裡的
[00:02:54.140 --> 00:02:56.140]  這是一個角度去看
[00:02:56.140 --> 00:02:59.140]  這個經文還可以有第三個角度
[00:02:59.140 --> 00:03:03.140]  其實就是開始引入一個很明顯的
[00:03:03.140 --> 00:03:06.140]  猶太人的敵對勢力
[00:03:06.140 --> 00:03:08.140]  當然了
[00:03:08.140 --> 00:03:10.140]  這一段其實我最初是計劃
[00:03:10.140 --> 00:03:11.140]  講下一段
[00:03:11.140 --> 00:03:13.140]  如果講下一段
[00:03:13.140 --> 00:03:16.140]  就是十七節後面那一節
[00:03:16.140 --> 00:03:18.140]  兩個故事連著
[00:03:18.140 --> 00:03:20.140]  那個法尼塞人
[00:03:20.140 --> 00:03:22.140]  是在全個路加坊第一次出現
[00:03:22.140 --> 00:03:24.140]  法尼塞人的教法師
[00:03:24.140 --> 00:03:26.140]  開始挑戰耶穌
[00:03:26.140 --> 00:03:28.140]  耶穌醫人這麼好
[00:03:28.140 --> 00:03:30.140]  但是他就挑戰
[00:03:30.140 --> 00:03:32.140]  其實在這一段
[00:03:32.140 --> 00:03:34.140]  剛剛今天我們要講的那一段
[00:03:34.140 --> 00:03:36.140]  十二節到第十六節那一段
[00:03:36.140 --> 00:03:38.140]  醫治大麻瘋的這個人
[00:03:38.140 --> 00:03:40.140]  這個事跡
[00:03:40.140 --> 00:03:44.140]  這裡都已經暗暗地講到一個猶太人的背景
[00:03:44.140 --> 00:03:46.140]  就是當那個人被醫治的時候
[00:03:46.140 --> 00:03:49.140]  耶穌要他回去找祭司
[00:03:49.140 --> 00:03:51.140]  來去看
[00:03:51.140 --> 00:03:53.140]  那些祭司其實就是那一堆
[00:03:53.140 --> 00:03:55.140]  就是那些猶太人的勢力
[00:03:55.140 --> 00:03:59.140]  所以已經是隱含了這個角度
[00:03:59.140 --> 00:04:01.140]  就是耶穌一直去做事工
[00:04:01.140 --> 00:04:04.140]  其實已經有一個敵對的勢力
[00:04:04.140 --> 00:04:06.140]  來去存在
[00:04:06.140 --> 00:04:09.140]  背後也是有撒旦的工作
[00:04:09.140 --> 00:04:11.140]  但是這三個角度
[00:04:11.140 --> 00:04:15.140]  我們都不是主要的角度來去看今天的經文
[00:04:15.140 --> 00:04:17.140]  我用第四個角度
[00:04:17.140 --> 00:04:19.140]  第四個角度就不是太複雜
[00:04:19.140 --> 00:04:21.140]  就跟上次我們講
[00:04:21.140 --> 00:04:24.140]  彼得來去被召的時候
[00:04:24.140 --> 00:04:26.140]  其實耶穌呼召的時候
[00:04:26.140 --> 00:04:29.140]  他付出了一個信心的條約
[00:04:29.140 --> 00:04:31.140]  他的信心
[00:04:31.140 --> 00:04:33.140]  使得他
[00:04:33.140 --> 00:04:36.140]  更加的耶穌來去幫助他
[00:04:36.140 --> 00:04:39.140]  成為一個得人的人
[00:04:39.140 --> 00:04:41.140]  其實他不是得人如夫
[00:04:41.140 --> 00:04:44.140]  他強調的是使人得生命
[00:04:44.140 --> 00:04:46.140]  第一個問題就是
[00:04:46.140 --> 00:04:47.140]  他有一個信心
[00:04:47.140 --> 00:04:49.140]  彼得他夢召
[00:04:49.140 --> 00:04:50.140]  但是他始終
[00:04:50.140 --> 00:04:51.140]  我上次特別講的
[00:04:51.140 --> 00:04:52.140]  我想提醒大家
[00:04:52.140 --> 00:04:54.140]  他有一個信心的條約
[00:04:54.140 --> 00:04:56.140]  我鼓勵大家
[00:04:56.140 --> 00:04:57.140]  要很注重
[00:04:57.140 --> 00:05:00.140]  我們作為一個耶穌的跟隨者
[00:05:00.140 --> 00:05:01.140]  耶穌呼召我們
[00:05:01.140 --> 00:05:02.140]  呼召我們信主
[00:05:02.140 --> 00:05:04.140]  呼召我們跟隨他
[00:05:04.140 --> 00:05:05.140]  要有一個信心的條約
[00:05:05.140 --> 00:05:07.140]  你才可以經歷到神
[00:05:07.140 --> 00:05:08.140]  這是上次講的東西
[00:05:08.140 --> 00:05:11.140]  其實接著就是這段經文
[00:05:11.140 --> 00:05:12.140]  你看到
[00:05:12.140 --> 00:05:14.140]  第十二節這段經文
[00:05:14.140 --> 00:05:15.140]  有一回
[00:05:15.140 --> 00:05:16.140]  下一段
[00:05:16.140 --> 00:05:18.140]  第十七節伊字坦子
[00:05:18.140 --> 00:05:19.140]  有一天
[00:05:19.140 --> 00:05:21.140]  不知道什麼時間
[00:05:21.140 --> 00:05:22.140]  所以其實
[00:05:22.140 --> 00:05:24.140]  重點不是時間的問題
[00:05:24.140 --> 00:05:25.140]  他是
[00:05:25.140 --> 00:05:28.140]  路加將這些事跡
[00:05:28.140 --> 00:05:30.140]  按照次序
[00:05:30.140 --> 00:05:31.140]  放在不同的位置
[00:05:31.140 --> 00:05:33.140]  去講明
[00:05:33.140 --> 00:05:36.140]  路加他想要講的訊息
[00:05:36.140 --> 00:05:39.140]  就是耶穌呼召彼得
[00:05:39.140 --> 00:05:41.140]  他要付出一個信心
[00:05:41.140 --> 00:05:43.140]  以至經歷這位神
[00:05:43.140 --> 00:05:45.140]  能夠使人得生命
[00:05:45.140 --> 00:05:46.140]  接著
[00:05:46.140 --> 00:05:47.140]  他舉了一個例子
[00:05:47.140 --> 00:05:48.140]  就是這個
[00:05:48.140 --> 00:05:50.140]  掌大麻封的人
[00:05:50.140 --> 00:05:52.140]  他又怎麼樣呢?
[00:05:52.140 --> 00:05:55.140]  他也是付出了一個信心
[00:05:55.140 --> 00:05:56.140]  所以第四個角度
[00:05:56.140 --> 00:05:58.140]  其實就是一個跟隨主的人
[00:05:58.140 --> 00:06:01.140]  付出信心的角度
[00:06:01.140 --> 00:06:03.140]  下一個經文
[00:06:03.140 --> 00:06:04.140]  其實也是
[00:06:04.140 --> 00:06:05.140]  我下次講
[00:06:05.140 --> 00:06:07.140]  是一個群體的信心
[00:06:07.140 --> 00:06:09.140]  先講一點
[00:06:09.140 --> 00:06:12.140]  他們一群人帶著坦子去
[00:06:12.140 --> 00:06:13.140]  耶穌稱讚他們
[00:06:13.140 --> 00:06:15.140]  四個人
[00:06:15.140 --> 00:06:16.140]  都是有信心的
[00:06:16.140 --> 00:06:21.140]  所以信心的主題
[00:06:21.140 --> 00:06:24.140]  是貫穿這些事跡
[00:06:24.140 --> 00:06:26.140]  就是說我們今天要看
[00:06:26.140 --> 00:06:28.140]  這段經文
[00:06:28.140 --> 00:06:29.140]  很多時候我們就說
[00:06:29.140 --> 00:06:30.140]  耶穌的伊字
[00:06:30.140 --> 00:06:31.140]  是
[00:06:31.140 --> 00:06:34.140]  我們一定會體會這件事
[00:06:34.140 --> 00:06:36.140]  但是我們更加要看
[00:06:36.140 --> 00:06:37.140]  信心的問題
[00:06:37.140 --> 00:06:39.140]  就是一個跟隨主的人
[00:06:39.140 --> 00:06:41.140]  怎麼付出信心
[00:06:41.140 --> 00:06:42.140]  這裡
[00:06:42.140 --> 00:06:44.140]  其實就跟彼得有一個對比
[00:06:44.140 --> 00:06:47.140]  彼得已經跟隨了耶穌一段短的時間
[00:06:47.140 --> 00:06:48.140]  接著
[00:06:48.140 --> 00:06:50.140]  他要付出信心
[00:06:50.140 --> 00:06:51.140]  他要耶穌
[00:06:51.140 --> 00:06:53.140]  基本上如果再問他
[00:06:53.140 --> 00:06:55.140]  再呼召他的時候
[00:06:55.140 --> 00:06:57.140]  他就要想清楚
[00:06:57.140 --> 00:06:59.140]  他就要走出來
[00:06:59.140 --> 00:07:00.140]  就要踏出那一步
[00:07:00.140 --> 00:07:03.140]  但是這個大麻封的人
[00:07:03.140 --> 00:07:04.140]  就很特別
[00:07:04.140 --> 00:07:06.140]  他特別的地方就是
[00:07:06.140 --> 00:07:07.140]  無名無姓
[00:07:07.140 --> 00:07:08.140]  是不是?
[00:07:08.140 --> 00:07:09.140]  還有
[00:07:09.140 --> 00:07:11.140]  滿身長了大麻封
[00:07:11.140 --> 00:07:14.140]  其實你會看到很多背景
[00:07:14.140 --> 00:07:15.140]  這些其實都很熟悉
[00:07:15.140 --> 00:07:16.140]  但是我也想
[00:07:16.140 --> 00:07:17.140]  所謂回顧一下
[00:07:17.140 --> 00:07:19.140]  提醒大家
[00:07:19.140 --> 00:07:22.140]  大麻封是什麼樣的人呢?
[00:07:22.140 --> 00:07:23.140]  我們很多時候
[00:07:23.140 --> 00:07:26.140]  就會去想了一個背景
[00:07:26.140 --> 00:07:28.140]  就是大麻封的人
[00:07:28.140 --> 00:07:30.140]  就是現代的那些
[00:07:30.140 --> 00:07:31.140]  麻封
[00:07:31.140 --> 00:07:33.140]  大麻封的英文就是leprosy
[00:07:33.140 --> 00:07:36.140]  就是麻封那些病毒
[00:07:36.140 --> 00:07:39.140]  就會侵蝕人的肌肉、皮膚
[00:07:39.140 --> 00:07:42.140]  手會爛、扭曲、脫落
[00:07:42.140 --> 00:07:44.140]  那一種我們也聽過
[00:07:44.140 --> 00:07:46.140]  有一些麻封村
[00:07:46.140 --> 00:07:49.140]  要隔離他們
[00:07:49.140 --> 00:07:52.140]  我們很容易就聯想到
[00:07:52.140 --> 00:07:55.140]  聖經那些麻封的病人就是那些
[00:07:55.140 --> 00:07:56.140]  但是其實
[00:07:56.140 --> 00:07:58.140]  從舊藥到新藥
[00:07:58.140 --> 00:08:00.140]  那個麻封這個字
[00:08:00.140 --> 00:08:03.140]  如果參考一些人的研究
[00:08:03.140 --> 00:08:04.140]  其實就是
[00:08:04.140 --> 00:08:07.140]  因為由舊藥的希伯來文
[00:08:07.140 --> 00:08:09.140]  去翻譯成希臘文
[00:08:09.140 --> 00:08:11.140]  在途中
[00:08:11.140 --> 00:08:13.140]  他將這個字
[00:08:13.140 --> 00:08:15.140]  其實是一個皮膚病的統稱
[00:08:15.140 --> 00:08:18.140]  本身舊藥的字
[00:08:18.140 --> 00:08:19.140]  麻封的字
[00:08:19.140 --> 00:08:21.140]  但是他翻譯成希臘文
[00:08:21.140 --> 00:08:22.140]  就變成麻封了
[00:08:22.140 --> 00:08:24.140]  就變成這個麻封
[00:08:24.140 --> 00:08:26.140]  後來在阿拉伯文
[00:08:26.140 --> 00:08:30.140]  都會翻譯成麻封這個病
[00:08:30.140 --> 00:08:33.140]  但是其實是跟現代麻封的病
[00:08:33.140 --> 00:08:35.140]  沒有一個直接的關係
[00:08:35.140 --> 00:08:36.140]  那你如果
[00:08:36.140 --> 00:08:37.140]  怎樣去證實這件事呢?
[00:08:37.140 --> 00:08:38.140]  你見到利美記
[00:08:38.140 --> 00:08:40.140]  十三章或者是
[00:08:40.140 --> 00:08:42.140]  利美記有很多那些潔淨的條例
[00:08:42.140 --> 00:08:43.140]  你會見到
[00:08:43.140 --> 00:08:45.140]  那些麻封的
[00:08:45.140 --> 00:08:48.140]  所謂長麻封、大麻封
[00:08:48.140 --> 00:08:49.140]  你見到那些
[00:08:49.140 --> 00:08:51.140]  很多時候就不是
[00:08:51.140 --> 00:08:55.140]  現代麻封那些病徵
[00:08:55.140 --> 00:08:57.140]  就是會脫手
[00:08:57.140 --> 00:09:01.140]  就是肌肉那種的影響
[00:09:01.140 --> 00:09:02.140]  不是這樣的
[00:09:02.140 --> 00:09:05.140]  主要是皮膚病的癬
[00:09:05.140 --> 00:09:08.140]  或者是那些硬皮症
[00:09:08.140 --> 00:09:11.140]  或者是那些皮膚炎
[00:09:11.140 --> 00:09:13.140]  所以其實
[00:09:13.140 --> 00:09:17.140]  我看那篇文的醫生
[00:09:17.140 --> 00:09:19.140]  一個醫生的研究就是說
[00:09:19.140 --> 00:09:21.140]  因為翻譯錯誤
[00:09:21.140 --> 00:09:25.140]  有些人就會把聖經那個體會錯了
[00:09:25.140 --> 00:09:27.140]  其實利美記說的那些
[00:09:27.140 --> 00:09:30.140]  絕大部分都是皮膚病類型的
[00:09:30.140 --> 00:09:32.140]  當然是包括濕疹
[00:09:32.140 --> 00:09:34.140]  很多紅斑性狼瘡
[00:09:34.140 --> 00:09:37.140]  其實那個字
[00:09:37.140 --> 00:09:38.140]  本身麻封的字
[00:09:38.140 --> 00:09:39.140]  指的是什麼病呢?
[00:09:39.140 --> 00:09:41.140]  不是那麼清楚的
[00:09:41.140 --> 00:09:44.140]  到了新藥其實也不是那麼清楚的
[00:09:44.140 --> 00:09:47.140]  可能是包括了現代的大麻封病
[00:09:47.140 --> 00:09:49.140]  但是這個機會也不是最高
[00:09:49.140 --> 00:09:52.140]  但是統稱很多皮膚病
[00:09:52.140 --> 00:09:55.140]  所以你看到滿身長了大麻封
[00:09:55.140 --> 00:09:57.140]  可能是某一種皮膚病
[00:09:57.140 --> 00:09:58.140]  很明顯的
[00:09:58.140 --> 00:10:01.140]  我也考慮過給大家看照片
[00:10:01.140 --> 00:10:02.140]  不過很噁心
[00:10:02.140 --> 00:10:04.140]  所以給大家知道
[00:10:04.140 --> 00:10:05.140]  想像一下
[00:10:05.140 --> 00:10:06.140]  總之你要知道
[00:10:06.140 --> 00:10:10.140]  不是現代那種麻封病
[00:10:10.140 --> 00:10:12.140]  而是一種統稱
[00:10:12.140 --> 00:10:14.140]  一種皮膚病
[00:10:14.140 --> 00:10:17.140]  但是當時因為醫學問題
[00:10:17.140 --> 00:10:19.140]  所以你會看到
[00:10:19.140 --> 00:10:23.140]  比較通常的處理方法
[00:10:23.140 --> 00:10:24.140]  就是隔離
[00:10:24.140 --> 00:10:26.140]  舊藥很明顯的條例
[00:10:26.140 --> 00:10:27.140]  就是隔離
[00:10:27.140 --> 00:10:29.140]  隔離之後
[00:10:29.140 --> 00:10:31.140]  他還要掛一些鈴鐺
[00:10:31.140 --> 00:10:33.140]  因為他也要扮一些
[00:10:33.140 --> 00:10:34.140]  可能買東西
[00:10:34.140 --> 00:10:36.140]  出去醒悟
[00:10:36.140 --> 00:10:38.140]  他就要掛一個鈴鐺
[00:10:38.140 --> 00:10:40.140]  就說讓人知道
[00:10:40.140 --> 00:10:42.140]  有一個這樣的人出來了
[00:10:42.140 --> 00:10:44.140]  然後就要不斷說
[00:10:44.140 --> 00:10:46.140]  不潔症
[00:10:46.140 --> 00:10:47.140]  讓人知道
[00:10:47.140 --> 00:10:49.140]  原來你是麻封的
[00:10:49.140 --> 00:10:50.140]  走開一點
[00:10:50.140 --> 00:10:51.140]  怕傳染
[00:10:51.140 --> 00:10:53.140]  始終那時候是醫學的問題
[00:10:53.140 --> 00:10:57.140]  但是除了他的病之外
[00:10:57.140 --> 00:10:58.140]  你會體會到
[00:10:58.140 --> 00:11:00.140]  那些長大麻封的
[00:11:00.140 --> 00:11:02.140]  一些皮膚病的人
[00:11:02.140 --> 00:11:04.140]  那種被隔離
[00:11:04.140 --> 00:11:08.140]  那種被人拒絕
[00:11:08.140 --> 00:11:11.140]  眼神的一種欺凌
[00:11:11.140 --> 00:11:13.140]  你會很體會到
[00:11:13.140 --> 00:11:15.140]  尤其是我們最近
[00:11:15.140 --> 00:11:17.140]  不斷封鎖隔離
[00:11:17.140 --> 00:11:19.140]  都有一點點的感受
[00:11:19.140 --> 00:11:21.140]  剛才也說了一點
[00:11:21.140 --> 00:11:23.140]  但是這個麻封病人
[00:11:23.140 --> 00:11:25.140]  他是怎樣呢?
[00:11:25.140 --> 00:11:27.140]  他主動出走
[00:11:27.140 --> 00:11:28.140]  如果你說有個疫區
[00:11:28.140 --> 00:11:29.140]  他走出來
[00:11:29.140 --> 00:11:30.140]  當然了
[00:11:30.140 --> 00:11:31.140]  我現在說
[00:11:31.140 --> 00:11:32.140]  那個人主動出走
[00:11:32.140 --> 00:11:33.140]  我不是鼓勵大家
[00:11:33.140 --> 00:11:35.140]  現在封鎖的時候
[00:11:35.140 --> 00:11:37.140]  到處走
[00:11:37.140 --> 00:11:39.140]  不要這樣說
[00:11:39.140 --> 00:11:40.140]  不要這樣做
[00:11:40.140 --> 00:11:41.140]  但是
[00:11:41.140 --> 00:11:43.140]  這個就是很特別的地方
[00:11:43.140 --> 00:11:45.140]  大麻封的病人
[00:11:45.140 --> 00:11:47.140]  他其實是一種
[00:11:47.140 --> 00:11:49.140]  好像彼得那樣
[00:11:49.140 --> 00:11:50.140]  一種信心的跳躍
[00:11:50.140 --> 00:11:53.140]  他要衝破別人的不接納
[00:11:53.140 --> 00:11:56.140]  他要出去找耶穌
[00:11:56.140 --> 00:12:00.140]  而且他滿身長了大麻封
[00:12:00.140 --> 00:12:03.140]  盧家仁醫生特別有一筆
[00:12:03.140 --> 00:12:07.140]  說他患的皮膚病的情況
[00:12:07.140 --> 00:12:08.140]  是非常嚴重的
[00:12:08.140 --> 00:12:10.140]  肯定是很差的
[00:12:10.140 --> 00:12:12.140]  你會想到
[00:12:12.140 --> 00:12:15.140]  他為什麼可以接到耶穌呢?
[00:12:15.140 --> 00:12:18.140]  這個故事沒有仔細說
[00:12:18.140 --> 00:12:19.140]  但是他一定
[00:12:19.140 --> 00:12:20.140]  可能是計劃
[00:12:20.140 --> 00:12:22.140]  可能是聽過耶穌
[00:12:22.140 --> 00:12:25.140]  以致他作出這個行動
[00:12:25.140 --> 00:12:26.140]  而這個行動
[00:12:26.140 --> 00:12:29.140]  是會帶來有人白眼
[00:12:29.140 --> 00:12:30.140]  有人拒絕
[00:12:30.140 --> 00:12:31.140]  但是你看
[00:12:31.140 --> 00:12:33.140]  最害怕的是什麼呢?
[00:12:33.140 --> 00:12:35.140]  他知道耶穌
[00:12:35.140 --> 00:12:37.140]  是可以醫治他的
[00:12:37.140 --> 00:12:39.140]  因為他這麼說的
[00:12:39.140 --> 00:12:40.140]  第十二節
[00:12:40.140 --> 00:12:42.140]  他的態度很好
[00:12:42.140 --> 00:12:44.140]  一來到就俯伏在地
[00:12:44.140 --> 00:12:45.140]  接到耶穌
[00:12:45.140 --> 00:12:46.140]  就求他
[00:12:46.140 --> 00:12:47.140]  主若肯
[00:12:47.140 --> 00:12:50.140]  必能叫我潔淨了
[00:12:50.140 --> 00:12:52.140]  這個真是可圈可點
[00:12:52.140 --> 00:12:54.140]  主若肯必能叫我潔淨了
[00:12:54.140 --> 00:12:56.140]  那他信不信耶穌能夠醫治他呢?
[00:12:56.140 --> 00:12:58.140]  他知道耶穌的能力
[00:12:58.140 --> 00:13:00.140]  是能夠醫治他
[00:13:00.140 --> 00:13:02.140]  但是他不是很肯定
[00:13:02.140 --> 00:13:04.140]  耶穌接不接納他
[00:13:04.140 --> 00:13:05.140]  是不是?
[00:13:05.140 --> 00:13:06.140]  所以說
[00:13:06.140 --> 00:13:07.140]  如果你肯
[00:13:07.140 --> 00:13:08.140]  他不知道就是耶穌
[00:13:08.140 --> 00:13:09.140]  不知道肯不肯
[00:13:09.140 --> 00:13:10.140]  認識過耶穌
[00:13:10.140 --> 00:13:11.140]  那個人本身
[00:13:11.140 --> 00:13:12.140]  他知道他有能力
[00:13:12.140 --> 00:13:13.140]  但是不知道
[00:13:13.140 --> 00:13:14.140]  這個耶穌
[00:13:14.140 --> 00:13:15.140]  是一個怎樣性格
[00:13:15.140 --> 00:13:16.140]  願不願意接納的
[00:13:16.140 --> 00:13:18.140]  這個也可以反映到
[00:13:18.140 --> 00:13:20.140]  這個麻瘋病人
[00:13:20.140 --> 00:13:23.140]  那種心理的狀態
[00:13:23.140 --> 00:13:25.140]  所以呢
[00:13:25.140 --> 00:13:28.140]  當我們去看這段經文
[00:13:28.140 --> 00:13:31.140]  我們去體會到一個
[00:13:31.140 --> 00:13:32.140]  大麻瘋的病人
[00:13:32.140 --> 00:13:36.140]  他在反映我們作為一個信徒
[00:13:36.140 --> 00:13:37.140]  當然這個麻瘋病人
[00:13:37.140 --> 00:13:39.140]  你可以說當時他還沒信
[00:13:39.140 --> 00:13:40.140]  就被耶穌醫治了
[00:13:40.140 --> 00:13:42.140]  不知道後來他有沒有信
[00:13:42.140 --> 00:13:43.140]  應該也有信
[00:13:43.140 --> 00:13:45.140]  他將耶穌的名聲傳開去
[00:13:45.140 --> 00:13:46.140]  告訴別人
[00:13:46.140 --> 00:13:48.140]  因為他實在是太開心了
[00:13:48.140 --> 00:13:49.140]  但是
[00:13:49.140 --> 00:13:51.140]  我們作為信徒
[00:13:51.140 --> 00:13:53.140]  在這裡學到什麼呢?
[00:13:53.140 --> 00:13:54.140]  我們
[00:13:54.140 --> 00:13:57.140]  就是能夠去學到一件事
[00:13:57.140 --> 00:13:58.140]  就是原來
[00:13:58.140 --> 00:14:00.140]  我們要來到去
[00:14:00.140 --> 00:14:02.140]  就近耶穌
[00:14:02.140 --> 00:14:05.140]  可能我們心裡面有很多東西
[00:14:05.140 --> 00:14:08.140]  阻礙我們去接近耶穌
[00:14:08.140 --> 00:14:11.140]  我們也知道耶穌能夠醫治我們
[00:14:11.140 --> 00:14:12.140]  但是為什麼有時候
[00:14:12.140 --> 00:14:14.140]  我們不去尋求耶穌呢?
[00:14:14.140 --> 00:14:16.140]  可能是我們忘記了
[00:14:16.140 --> 00:14:17.140]  可能是他的懶惰
[00:14:17.140 --> 00:14:18.140]  可能是我們
[00:14:18.140 --> 00:14:20.140]  好像他那樣
[00:14:20.140 --> 00:14:22.140]  就是怕耶穌不幫我們
[00:14:22.140 --> 00:14:24.140]  可能是我們自己
[00:14:24.140 --> 00:14:27.140]  裡面的自我命中的問題
[00:14:27.140 --> 00:14:29.140]  或者甚至可以引申到
[00:14:29.140 --> 00:14:30.140]  一件事
[00:14:30.140 --> 00:14:31.140]  有些人
[00:14:31.140 --> 00:14:32.140]  他在教會裡面
[00:14:32.140 --> 00:14:33.140]  他也知道
[00:14:33.140 --> 00:14:36.140]  其實教會裡面也是講愛的
[00:14:36.140 --> 00:14:37.140]  就是有人
[00:14:37.140 --> 00:14:39.140]  來到去
[00:14:39.140 --> 00:14:41.140]  彼此的關顧
[00:14:41.140 --> 00:14:44.140]  但是他進來教會
[00:14:44.140 --> 00:14:46.140]  他不知道神接不接納他
[00:14:46.140 --> 00:14:48.140]  或者他不知道人接不接納他
[00:14:48.140 --> 00:14:49.140]  為什麼呢?
[00:14:49.140 --> 00:14:51.140]  因為可能他受過傷
[00:14:51.140 --> 00:14:53.140]  所以他回教會
[00:14:53.140 --> 00:14:55.140]  就不跟別人接觸了
[00:14:55.140 --> 00:14:58.140]  這些都是要衝破的東西
[00:14:58.140 --> 00:14:59.140]  就是可能
[00:14:59.140 --> 00:15:01.140]  我們心裡面有一些東西
[00:15:01.140 --> 00:15:03.140]  影響到我們
[00:15:03.140 --> 00:15:04.140]  不能夠去
[00:15:04.140 --> 00:15:05.140]  全然的去依靠
[00:15:05.140 --> 00:15:07.140]  相信耶穌
[00:15:07.140 --> 00:15:10.140]  或者是求耶穌去醫治我們
[00:15:10.140 --> 00:15:11.140]  但是
[00:15:11.140 --> 00:15:12.140]  大麻瘋這個人
[00:15:12.140 --> 00:15:15.140]  他就是這樣衝破了
