
[00:00:00.000 --> 00:00:02.000]  (主席)各位電影姊妹,早安!
[00:01:25.000 --> 00:01:28.000]  (主席)願我心中的意念,
[00:01:28.000 --> 00:01:30.000]  (主席)口中的言語,
[00:01:30.000 --> 00:01:32.000]  (主席)都蒙您月亮,
[00:01:32.000 --> 00:01:34.000]  (主席)奉耶穌幾多名球,
[00:01:34.000 --> 00:01:36.000]  (主席)阿們。
[00:01:36.000 --> 00:01:38.000]  (主席)各位弟兄姊妹,
[00:01:38.000 --> 00:01:43.000]  (主席)我們今天是大齋節最後的主日,
[00:01:43.000 --> 00:01:46.000]  (主席)就是中樹主日,
[00:01:46.000 --> 00:01:50.000]  (主席)但是也是我們這個禮拜的聖週,
[00:01:50.000 --> 00:01:56.000]  (主席)就是耶穌受難和復活的這個禮拜的開始,
[00:01:56.000 --> 00:02:01.000]  (主席)剛才我們聽到馬太福音的經文裡面,
[00:02:01.000 --> 00:02:03.000]  (主席)正正我們都很熟悉的,
[00:02:03.000 --> 00:02:05.000]  (主席)在這個中樹主日,
[00:02:05.000 --> 00:02:09.000]  (主席)就是紀念耶穌進入耶路撒冷,
[00:02:09.000 --> 00:02:11.000]  (主席)雖然耶路撒冷呢,
[00:02:11.000 --> 00:02:13.000]  (主席)今天我們去過的話,
[00:02:13.000 --> 00:02:15.000]  (主席)都知道不是很大的,
[00:02:15.000 --> 00:02:17.000]  (主席)但是也可以說,
[00:02:17.000 --> 00:02:20.000]  (主席)當時來說已經是很轟動的事,
[00:02:20.000 --> 00:02:24.000]  (主席)竟然有一個拿撒勒人,
[00:02:24.000 --> 00:02:26.000]  (主席)騎著驢驢子,
[00:02:26.000 --> 00:02:29.000]  (主席)向耶路撒冷的居民,
[00:02:29.000 --> 00:02:31.000]  (主席)出到外面拿著中樹枝,
[00:02:31.000 --> 00:02:33.000]  (主席)在那裡迎接,
[00:02:33.000 --> 00:02:36.000]  (主席)可以說當時來說是萬人空巷,
[00:02:36.000 --> 00:02:38.000]  (主席)搖著中樹枝高叫,
[00:02:38.000 --> 00:02:40.000]  (主席)「和撒拿!和撒拿!」
[00:02:40.000 --> 00:02:42.000]  (主席)奉主名來的,
[00:02:42.000 --> 00:02:43.000]  (主席)是應該稱頌的,
[00:02:43.000 --> 00:02:46.000]  (主席)「和撒拿!和撒拿!」
[00:02:46.000 --> 00:02:49.000]  (主席)當時的群眾何等興奮,
[00:02:49.000 --> 00:02:52.000]  (主席)口中充滿了讚美,
[00:02:52.000 --> 00:02:54.000]  (主席)高叫「和撒拿!」
[00:02:54.000 --> 00:02:56.000]  (主席)奉主名來的,
[00:02:56.000 --> 00:02:58.000]  (主席)是應該稱頌的,
[00:02:58.000 --> 00:03:01.000]  (主席)他們透過他們的舌頭言語,
[00:03:01.000 --> 00:03:03.000]  (主席)去高呼,
[00:03:03.000 --> 00:03:04.000]  (主席)去迎接,
[00:03:04.000 --> 00:03:06.000]  (主席)充滿了期望,
[00:03:06.000 --> 00:03:09.000]  (主席)但是只不過是四天之後,
[00:03:09.000 --> 00:03:12.000]  (主席)同樣的可能一班人,
[00:03:12.000 --> 00:03:14.000]  (主席)高呼的是什麼呢?
[00:03:14.000 --> 00:03:16.000]  (主席)把他釘上十字架!
[00:03:16.000 --> 00:03:18.000]  (主席)把他釘上十字架!
[00:03:18.000 --> 00:03:22.000]  (主席)在這個禮拜裡面,
[00:03:22.000 --> 00:03:24.000]  (主席)在兩千多年前,
[00:03:24.000 --> 00:03:27.000]  (主席)我們今天見到一個畫像,
[00:03:27.000 --> 00:03:29.000]  (主席)是何等的矛盾,
[00:03:29.000 --> 00:03:31.000]  (主席)何等的諷刺,
[00:03:31.000 --> 00:03:33.000]  (主席)何等的衝突,
[00:03:33.000 --> 00:03:36.000]  (主席)高呼「和撒拿!」
[00:03:36.000 --> 00:03:38.000]  (主席)稱頌主名,
[00:03:38.000 --> 00:03:40.000]  (主席)迎接主的王,
[00:03:40.000 --> 00:03:42.000]  (主席)進入耶路撒冷的人,
[00:03:42.000 --> 00:03:44.000]  (主席)亦就是那群,
[00:03:44.000 --> 00:03:48.000]  (主席)要把耶穌釘在十字架的人。
[00:03:48.000 --> 00:03:51.000]  (主席)正正這個禮拜,
[00:03:51.000 --> 00:03:53.000]  (主席)就讓我們進入,
[00:03:53.000 --> 00:03:55.000]  (主席)我們整個信仰的核心,
[00:03:55.000 --> 00:03:57.000]  (主席)這個心裡面,
[00:03:57.000 --> 00:03:59.000]  (主席)究竟你所期望的,
[00:03:59.000 --> 00:04:01.000]  (主席)那位請救的主,
[00:04:01.000 --> 00:04:04.000]  (主席)是釘在十字架上面,
[00:04:04.000 --> 00:04:06.000]  (主席)好像很脆弱的,
[00:04:06.000 --> 00:04:08.000]  (主席)這位耶穌基督,
[00:04:08.000 --> 00:04:10.000]  (主席)還是好像當日的人,
[00:04:10.000 --> 00:04:12.000]  (主席)望著騎著高頭大馬,
[00:04:12.000 --> 00:04:13.000]  (主席)進入耶路撒冷,
[00:04:13.000 --> 00:04:16.000]  (主席)要推翻羅馬的王呢?
[00:04:16.000 --> 00:04:18.000]  (主席)但是其實當時這個王,
[00:04:18.000 --> 00:04:21.000]  (主席)就是騎著驢驅之。
[00:04:21.000 --> 00:04:23.000]  (主席)矛盾,
[00:04:23.000 --> 00:04:25.000]  (主席)心裡面所想的,
[00:04:25.000 --> 00:04:27.000]  (主席)口中所說的,
[00:04:27.000 --> 00:04:29.000]  (主席)其實是我們今天每一個人,
[00:04:29.000 --> 00:04:31.000]  (主席)每日的經驗,
[00:04:31.000 --> 00:04:33.000]  (主席)但是問題就是,
[00:04:33.000 --> 00:04:34.000]  (主席)我們能否分辨出,
[00:04:34.000 --> 00:04:36.000]  (主席)這個矛盾在哪裡?
[00:04:36.000 --> 00:04:38.000]  (主席)我們知不知道,
[00:04:38.000 --> 00:04:39.000]  (主席)我們會在這個矛盾當中,
[00:04:39.000 --> 00:04:41.000]  (主席)我們要怎麼去選擇,
[00:04:41.000 --> 00:04:43.000]  (主席)主耶穌基督,
[00:04:43.000 --> 00:04:46.000]  (主席)這一條十字架的道路呢?
[00:04:46.000 --> 00:04:48.000]  (主席)剛才呢,
[00:04:48.000 --> 00:04:51.000]  (主席)大家也讀過舊約的以賽亞書,
[00:04:51.000 --> 00:04:56.000]  (主席)第五十章第四到第九節上,
[00:04:56.000 --> 00:04:59.000]  (主席)而我今天要講的題目,
[00:04:59.000 --> 00:05:03.000]  (主席)主賜我受教者的舌頭,
[00:05:03.000 --> 00:05:06.000]  (主席)如果大家剛才有留意的,
[00:05:06.000 --> 00:05:09.000]  (主席)或者我希望大家能夠在這個面前,
[00:05:09.000 --> 00:05:12.000]  (主席)同樣地打開聖經,
[00:05:12.000 --> 00:05:14.000]  (主席)舊約的以賽亞書,
[00:05:14.000 --> 00:05:19.000]  (主席)第五十章第四到第九節這裡,
[00:05:19.000 --> 00:05:22.000]  (主席)如果用我們禮拜堂這裡所用的,
[00:05:22.000 --> 00:05:24.000]  (主席)舊的和合本,
[00:05:24.000 --> 00:05:28.000]  (主席)就是第五百零六頁,
[00:05:28.000 --> 00:05:30.000]  (主席)是八百零六頁,
[00:05:30.000 --> 00:05:32.000]  (主席)但是呢,
[00:05:32.000 --> 00:05:34.000]  (主席)如果大家手中有不同版本的聖經,
[00:05:34.000 --> 00:05:36.000]  (主席)在家裡可能更加方便,
[00:05:36.000 --> 00:05:39.000]  (主席)就可以打開不同的版本,
[00:05:39.000 --> 00:05:41.000]  (主席)包括我現在手中的是,
[00:05:41.000 --> 00:05:43.000]  (主席)修訂的和合本,
[00:05:43.000 --> 00:05:47.000]  (主席)就是十年前已經出版的,
[00:05:47.000 --> 00:05:48.000]  (主席)這個修訂版,
[00:05:48.000 --> 00:05:52.000]  (主席)聖經的經文是在一千零八十三頁,
[00:05:52.000 --> 00:05:54.000]  (主席)這一書呢,
[00:05:54.000 --> 00:05:56.000]  (主席)我們體會到,
[00:05:56.000 --> 00:05:58.000]  (主席)很奇怪的一段經文,
[00:05:58.000 --> 00:06:00.000]  (主席)也可以你可能問,
[00:06:00.000 --> 00:06:04.000]  (主席)和今天這個中樹主日,
[00:06:04.000 --> 00:06:06.000]  (主席)和耶穌進入這個聖城,
[00:06:06.000 --> 00:06:08.000]  (主席)這個經歷,
[00:06:08.000 --> 00:06:10.000]  (主席)有什麼關係呢?
[00:06:10.000 --> 00:06:13.000]  (主席)或者我讀一次這個修訂的和合版,
[00:06:13.000 --> 00:06:16.000]  (主席)如果你對著舊的和合版的話,
[00:06:16.000 --> 00:06:18.000]  (主席)你會體會到當中,
[00:06:18.000 --> 00:06:20.000]  (主席)改變的不是太大,
[00:06:20.000 --> 00:06:22.000]  (主席)但是有些重要的字眼,
[00:06:22.000 --> 00:06:24.000]  (主席)是不太一樣的,
[00:06:24.000 --> 00:06:26.000]  (主席)在這個修訂和合本的,
[00:06:26.000 --> 00:06:30.000]  (主席)以賽亞書五十章第四節,
[00:06:30.000 --> 00:06:32.000]  (主席)到第九節上,
[00:06:32.000 --> 00:06:34.000]  (主席)這裡是這樣寫的,
[00:06:34.000 --> 00:06:36.000]  (主席)主耶和華,
[00:06:36.000 --> 00:06:40.000]  (主席)賜我受教者的舌頭,
[00:06:40.000 --> 00:06:42.000]  (主席)使我知道,
[00:06:42.000 --> 00:06:44.000]  (主席)怎樣用言語,
[00:06:44.000 --> 00:06:46.000]  (主席)輔助貧乏的人,
[00:06:46.000 --> 00:06:50.000]  (主席)主每天早晨喚醒,
[00:06:50.000 --> 00:06:53.000]  (主席)喚醒我的耳朵,
[00:06:53.000 --> 00:06:55.000]  (主席)使我能聽,
[00:06:55.000 --> 00:06:59.000]  (主席)將受教者一樣,
[00:06:59.000 --> 00:07:01.000]  (主席)主耶和華,
[00:07:01.000 --> 00:07:03.000]  (主席)開啟我的耳朵,
[00:07:03.000 --> 00:07:06.000]  (主席)我並未違背,
[00:07:06.000 --> 00:07:08.000]  (主席)也未退後,
[00:07:08.000 --> 00:07:10.000]  (主席)人打我的背,
[00:07:10.000 --> 00:07:12.000]  (主席)我任他打,
[00:07:12.000 --> 00:07:16.000]  (主席)人拔我兩下的鬍鬚,
[00:07:16.000 --> 00:07:18.000]  (主席)我由他拔,
[00:07:18.000 --> 00:07:20.000]  (主席)人侮辱我,
[00:07:20.000 --> 00:07:22.000]  (主席)向我吐拖抹,
[00:07:22.000 --> 00:07:24.000]  (主席)我並不掩面,
[00:07:24.000 --> 00:07:28.000]  (主席)主耶和華必幫助我,
[00:07:28.000 --> 00:07:31.000]  (主席)所以,我不抱愧,
[00:07:31.000 --> 00:07:33.000]  (主席)我硬著臉面,
[00:07:33.000 --> 00:07:35.000]  (主席)好仗堅石,
[00:07:35.000 --> 00:07:37.000]  (主席)也知道,
[00:07:37.000 --> 00:07:40.000]  (主席)我必不自蒙羞,
[00:07:40.000 --> 00:07:42.000]  (主席)稱我為義的,
[00:07:42.000 --> 00:07:44.000]  (主席)與我相近,
[00:07:44.000 --> 00:07:47.000]  (主席)誰與我爭論,
[00:07:47.000 --> 00:07:51.000]  (主席)讓我們來對質,
[00:07:51.000 --> 00:07:53.000]  (主席)誰與我作對,
[00:07:53.000 --> 00:07:57.000]  (主席)讓他近前來吧,
[00:07:57.000 --> 00:07:59.000]  (主席)看哪,
[00:07:59.000 --> 00:08:02.000]  (主席)主耶和華必幫助我,
[00:08:02.000 --> 00:08:07.000]  (主席)誰能定我有罪呢?
[00:08:24.000 --> 00:08:27.000]  (主席)我們的舌頭,我們的言語,
[00:08:27.000 --> 00:08:30.000]  (主席)在這段經文裡面,特別是第四節,
[00:08:30.000 --> 00:08:32.000]  (主席)講了很多次,
[00:08:32.000 --> 00:08:34.000]  (主席)我們的言語,
[00:08:34.000 --> 00:08:35.000]  (主席)我們的舌頭,
[00:08:35.000 --> 00:08:37.000]  (主席)本來就是很重要的,
[00:08:37.000 --> 00:08:39.000]  (主席)要我們用來表達,
[00:08:39.000 --> 00:08:40.000]  (主席)用我們的說話,
[00:08:40.000 --> 00:08:42.000]  (主席)去講我們的心聲,
[00:08:42.000 --> 00:08:44.000]  (主席)或者我們對別人,
[00:08:44.000 --> 00:08:47.000]  (主席)要講的說話,
[00:08:47.000 --> 00:08:49.000]  (主席)但是他描寫他的舌頭,
[00:08:49.000 --> 00:08:52.000]  (主席)是一個受教者的舌頭,
[00:08:52.000 --> 00:08:56.000]  (主席)舌頭不是說教者的舌頭嗎?
[00:08:56.000 --> 00:08:59.000]  (主席)為什麼會是受教者的呢?
[00:08:59.000 --> 00:09:02.000]  (主席)我們今天做老師的,
[00:09:02.000 --> 00:09:03.000]  (主席)做牧師的,
[00:09:03.000 --> 00:09:05.000]  (主席)或者做父母的,
[00:09:05.000 --> 00:09:07.000]  (主席)做領導的,
[00:09:07.000 --> 00:09:09.000]  (主席)我們一定要說話,
[00:09:09.000 --> 00:09:10.000]  (主席)甚至很多人說,
[00:09:10.000 --> 00:09:11.000]  (主席)你說話清楚,
[00:09:11.000 --> 00:09:15.000]  (主席)說話有夠聲夠氣,
[00:09:15.000 --> 00:09:17.000]  (主席)你的威勢都不一樣的,
[00:09:17.000 --> 00:09:19.000]  (主席)我們很重要,
[00:09:19.000 --> 00:09:20.000]  (主席)我們要說教,
[00:09:20.000 --> 00:09:21.000]  (主席)我們要說話,
[00:09:21.000 --> 00:09:24.000]  (主席)但是為什麼聖經裡面特別提醒,
[00:09:24.000 --> 00:09:27.000]  (主席)是一個受教者的舌頭,
[00:09:27.000 --> 00:09:30.000]  (主席)而不是說教者的舌頭呢?
[00:09:30.000 --> 00:09:33.000]  (主席)而且你留意到在這一節裡面,
[00:09:33.000 --> 00:09:35.000]  (主席)不單止說到舌頭,
[00:09:35.000 --> 00:09:38.000]  (主席)還要說到耳朵,
[00:09:38.000 --> 00:09:39.000]  (主席)說到說,
[00:09:39.000 --> 00:09:41.000]  (主席)使我能聽,
[00:09:41.000 --> 00:09:45.000]  (主席)像受教者一樣。
[00:09:45.000 --> 00:09:47.000]  (主席)我們剛才也提過,
[00:09:47.000 --> 00:09:50.000]  (主席)耶穌進入耶路撒冷的時候,
[00:09:50.000 --> 00:09:52.000]  (主席)那群群眾用他們的舌頭,
[00:09:52.000 --> 00:09:54.000]  (主席)用他們的言語,
[00:09:54.000 --> 00:09:56.000]  (主席)來歡迎耶穌,
[00:09:56.000 --> 00:09:58.000]  (主席)高叫「和失啦」,
[00:09:58.000 --> 00:09:59.000]  (主席)奉主名的,
[00:09:59.000 --> 00:10:02.000]  (主席)是應當稱頌的,
[00:10:02.000 --> 00:10:05.000]  (主席)他們當時用的舌頭用來讚美,
[00:10:05.000 --> 00:10:07.000]  (主席)用他們的舌頭來高呼,
[00:10:07.000 --> 00:10:11.000]  (主席)主耶穌基督是奉主名來的,
[00:10:11.000 --> 00:10:14.000]  (主席)但是只不過是四天之後,
[00:10:14.000 --> 00:10:16.000]  (主席)同樣的舌頭,
[00:10:16.000 --> 00:10:19.000]  (主席)同樣的用他們的嘴巴,
[00:10:19.000 --> 00:10:24.000]  (主席)他們叫的是「把他釘上十字架」,
[00:10:24.000 --> 00:10:26.000]  (主席)沒錯,
[00:10:26.000 --> 00:10:27.000]  (主席)我們的言語,
[00:10:27.000 --> 00:10:29.000]  (主席)我們的舌頭,
[00:10:29.000 --> 00:10:31.000]  (主席)可以用來讚美,
[00:10:31.000 --> 00:10:32.000]  (主席)可以來欣賞,
[00:10:32.000 --> 00:10:33.000]  (主席)可以鼓勵,
[00:10:33.000 --> 00:10:35.000]  (主席)可以用來咒詛,
[00:10:35.000 --> 00:10:37.000]  (主席)可能是責罵,
[00:10:37.000 --> 00:10:39.000]  (主席)侮辱人,
[00:10:39.000 --> 00:10:41.000]  (主席)同樣的舌頭,
[00:10:41.000 --> 00:10:42.000]  (主席)就好像雅各書,
[00:10:42.000 --> 00:10:44.000]  (主席)特別提醒我們,
[00:10:44.000 --> 00:10:47.000]  (主席)要好好地去控制我們的舌頭,
[00:10:47.000 --> 00:10:49.000]  (主席)但是怎樣去控制呢?
[00:10:49.000 --> 00:10:53.000]  (主席)原來在耳塞書裡面特別提醒我們,
[00:10:53.000 --> 00:10:56.000]  (主席)這個舌頭不只是用來說教的,
[00:10:56.000 --> 00:11:00.000]  (主席)這個舌頭不只是用來說我們自己想說的話的,
[00:11:00.000 --> 00:11:03.000]  (主席)原來我們的舌頭,
[00:11:03.000 --> 00:11:07.000]  (主席)是一個受教者的舌頭,
[00:11:07.000 --> 00:11:09.000]  (主席)一個說教者,
[00:11:09.000 --> 00:11:11.000]  (主席)如果不是一個受教者,
[00:11:11.000 --> 00:11:13.000]  (主席)他說的話,
[00:11:13.000 --> 00:11:18.000]  (主席)可能只是自己想說什麼就說什麼,
[00:11:18.000 --> 00:11:23.000]  (主席)自己以為自己就是那個真理的來源,
[00:11:23.000 --> 00:11:27.000]  (主席)自己就以為自己代表了真理,
[00:11:27.000 --> 00:11:30.000]  (主席)這個何等的危險呢?
[00:11:30.000 --> 00:11:32.000]  (主席)作為我自己,
[00:11:32.000 --> 00:11:33.000]  (主席)一個牧師,
[00:11:33.000 --> 00:11:35.000]  (主席)一個老師,
[00:11:35.000 --> 00:11:38.000]  (主席)回顧四十幾年做這個牧者,
[00:11:38.000 --> 00:11:40.000]  (主席)或者老師的生涯,
[00:11:40.000 --> 00:11:43.000]  (主席)的確,這是我自己體會到,
[00:11:43.000 --> 00:11:46.000]  (主席)可能是最大的危險,
[00:11:46.000 --> 00:11:49.000]  (主席)你是不是一個領受者,
[00:11:49.000 --> 00:11:52.000]  (主席)然後才是一個傳授者呢?
[00:11:52.000 --> 00:11:54.000]  (主席)其實保羅多次提及,
[00:11:54.000 --> 00:11:58.000]  (主席)我從我的先人,
[00:11:58.000 --> 00:12:02.000]  (主席)我從我的老師,
[00:12:02.000 --> 00:12:04.000]  (主席)從聖經,
[00:12:04.000 --> 00:12:06.000]  (主席)從很多人的經歷裡面,
[00:12:06.000 --> 00:12:08.000]  (主席)我有所領受,
[00:12:08.000 --> 00:12:11.000]  (主席)然後我才傳給你們,
[00:12:11.000 --> 00:12:13.000]  (主席)讓我們今天,
[00:12:13.000 --> 00:12:16.000]  (主席)在這個聖周開始,
[00:12:16.000 --> 00:12:19.000]  (主席)當很多人在想起耶穌被寬恕,
[00:12:19.000 --> 00:12:20.000]  (主席)進入耶路撒冷,
[00:12:20.000 --> 00:12:22.000]  (主席)卻又被大聲地說,
[00:12:22.000 --> 00:12:25.000]  (主席)要將祂釘十字架的時候,
[00:12:25.000 --> 00:12:27.000]  (主席)我們回想一下,
[00:12:27.000 --> 00:12:29.000]  (主席)我們自己今天,
[00:12:29.000 --> 00:12:32.000]  (主席)在這裡稱頌上帝,
[00:12:32.000 --> 00:12:35.000]  (主席)讚美上帝的舌頭,
[00:12:35.000 --> 00:12:38.000]  (主席)是不是同樣一個受教者的舌頭?
[00:12:38.000 --> 00:12:40.000]  (主席)而這些人,
[00:12:40.000 --> 00:12:42.000]  (主席)當時只是隨著他們的喜好,
[00:12:42.000 --> 00:12:46.000]  (主席)他們期望耶穌要推翻羅馬的政權,
[00:12:46.000 --> 00:12:48.000]  (主席)他們期望耶穌,
[00:12:48.000 --> 00:12:52.000]  (主席)就會成為他們救國的工具,
[00:12:52.000 --> 00:12:55.000]  (主席)他們所以高呼,
[00:12:55.000 --> 00:12:57.000]  (主席)但是同樣的,
[00:12:57.000 --> 00:13:00.000]  (主席)當你發現耶穌為什麼這麼軟弱,
[00:13:00.000 --> 00:13:02.000]  (主席)還不振臂一呼,
[00:13:02.000 --> 00:13:05.000]  (主席)為什麼還領導群眾,
[00:13:05.000 --> 00:13:09.000]  (主席)他們情擾於那個,
[00:13:09.000 --> 00:13:12.000]  (主席)很明顯是一個革命者,
[00:13:12.000 --> 00:13:17.000]  (主席)而不是一個強姦擄掠的強盜,巴拉巴,
[00:13:17.000 --> 00:13:20.000]  (主席)因為起碼他肯動手,
[00:13:20.000 --> 00:13:22.000]  (主席)起碼他有行動,
[00:13:22.000 --> 00:13:25.000]  (主席)為什麼耶穌這麼脆弱?
[00:13:25.000 --> 00:13:27.000]  (主席)所以你會發現,
[00:13:27.000 --> 00:13:31.000]  (主席)原來他們不是真正聽過耶穌的教導,
[00:13:31.000 --> 00:13:34.000]  (主席)他們只是希望耶穌成為一個政治,
[00:13:34.000 --> 00:13:37.000]  (主席)只是那個時代的民族英雄,
[00:13:37.000 --> 00:13:39.000]  (主席)而體會不到,
[00:13:39.000 --> 00:13:41.000]  (主席)或者不明白聖經所說的,
[00:13:41.000 --> 00:13:44.000]  (主席)原來我們的上帝要拯救的,
[00:13:44.000 --> 00:13:46.000]  (主席)不單只是一個民族,
[00:13:46.000 --> 00:13:49.000]  (主席)而是所有萬國萬族的人,
[00:13:49.000 --> 00:13:52.000]  (主席)不是只是一時間的英雄,
[00:13:52.000 --> 00:13:56.000]  (主席)而是整個人類歷史裡面的救主,
[00:13:56.000 --> 00:13:58.000]  (主席)我們有沒有受教?
[00:13:58.000 --> 00:14:00.000]  (主席)我們有沒有學習呢?
[00:14:00.000 --> 00:14:03.000]  (主席)以至今天這裡第一樣,
[00:14:03.000 --> 00:14:07.000]  (主席)在二賽亞書這一段的經文一開始,
[00:14:07.000 --> 00:14:10.000]  (主席)跟我們這個聖州最配合的,
[00:14:10.000 --> 00:14:13.000]  (主席)就是因為聖州就是由一群人的舌頭,
[00:14:13.000 --> 00:14:15.000]  (主席)去高呼,
[00:14:15.000 --> 00:14:19.000]  (主席)這個奉主名來的,
[00:14:19.000 --> 00:14:21.000]  (主席)是應當稱頌的,
[00:14:21.000 --> 00:14:23.000]  (主席)這麼美麗的說話開始,
[00:14:23.000 --> 00:14:27.000]  (主席)但是卻去到將耶穌釘在十字架,
[00:14:27.000 --> 00:14:31.000]  (主席)作為整個聖州的高峰。
[00:14:31.000 --> 00:14:33.000]  (主席)第二方面,
[00:14:33.000 --> 00:14:36.000]  (主席)我們看見整段的經文,
[00:14:36.000 --> 00:14:40.000]  (主席)你有沒有留意到有一個字出現得最多的呢?
[00:14:40.000 --> 00:14:42.000]  (主席)在這個短短的,
[00:14:42.000 --> 00:14:45.000]  (主席)其實只有六節的經文裡面,
[00:14:45.000 --> 00:14:48.000]  (主席)出現了23次這麼多,
[00:14:48.000 --> 00:14:50.000]  (主席)希望我沒有數錯,
[00:14:50.000 --> 00:14:52.000]  (主席)是哪個字?
[00:14:52.000 --> 00:14:54.000]  (主席)是我這個字,
[00:14:54.000 --> 00:14:56.000]  (主席)沒錯,
[00:14:56.000 --> 00:14:58.000]  (主席)舌頭是誰的?
[00:14:58.000 --> 00:15:00.000]  (主席)是我的,
[00:15:00.000 --> 00:15:02.000]  (主席)行動是誰的?
[00:15:02.000 --> 00:15:03.000]  (主席)是我的,
[00:15:03.000 --> 00:15:05.000]  (主席)是不是這段經文很自我呢?
[00:15:05.000 --> 00:15:07.000]  (主席)其實不是,
[00:15:07.000 --> 00:15:11.000]  (主席)是因為我們今天沒有錯,
[00:15:11.000 --> 00:15:15.000]  (主席)我們每一個人就是上帝的精心傑作,
[00:15:15.000 --> 00:15:17.000]  (主席)是每一個的我,
[00:15:17.000 --> 00:15:19.000]  (主席)是每一個的你,
[00:15:19.000 --> 00:15:21.000]  (主席)在整段經文裡面,
[00:15:21.000 --> 00:15:23.000]  (主席)他這個字,
[00:15:23.000 --> 00:15:25.000]  (主席)只是出現過一次,
[00:15:25.000 --> 00:15:27.000]  (主席)我們,
[00:15:27.000 --> 00:15:29.000]  (主席)即是我和他一起,
[00:15:29.000 --> 00:15:31.000]  (主席)也只是出現過一次,
[00:15:31.000 --> 00:15:33.000]  (主席)我們在這個聖咒裡面,
[00:15:33.000 --> 00:15:36.000]  (主席)是要反思我這個生命,
[00:15:36.000 --> 00:15:39.000]  (主席)反思我的舌頭,
[00:15:39.000 --> 00:15:43.000]  (主席)反思耶穌基督究竟在我們人生當中,
[00:15:43.000 --> 00:15:46.000]  (主席)達到我們自己目的的工具,
[00:15:46.000 --> 00:15:48.000]  (主席)抑或他那位,
[00:15:48.000 --> 00:15:50.000]  (主席)道成肉身,
[00:15:50.000 --> 00:15:52.000]  (主席)要更新我們的生命,
[00:15:52.000 --> 00:15:55.000]  (主席)我們如果不能從他那裡有所領受,
[00:15:55.000 --> 00:15:59.000]  (主席)我們根本就沒什麼可以說的,
[00:15:59.000 --> 00:16:01.000]  (主席)究竟我這個我,
[00:16:01.000 --> 00:16:03.000]  (主席)是不是願意在神的面前,
[00:16:03.000 --> 00:16:05.000]  (主席)赤露闖開呢?
[00:16:05.000 --> 00:16:08.000]  (主席)願不願意在這個聖咒裡面,
[00:16:08.000 --> 00:16:11.000]  (主席)再一次的去面對自己呢?
[00:16:11.000 --> 00:16:13.000]  (主席)而這個我,
[00:16:13.000 --> 00:16:16.000]  (主席)在不斷的強調的時候,
[00:16:16.000 --> 00:16:18.000]  (主席)他就要思考他的言語,
[00:16:18.000 --> 00:16:20.000]  (主席)他的舌頭,
[00:16:20.000 --> 00:16:22.000]  (主席)還有他的耳朵,
[00:16:22.000 --> 00:16:25.000]  (主席)是不是真的有聽呢?
[00:16:25.000 --> 00:16:27.000]  (主席)而第三方面,
[00:16:27.000 --> 00:16:29.000]  (主席)令我們注意到的,
[00:16:29.000 --> 00:16:32.000]  (主席)就是究竟這個舌頭,
[00:16:32.000 --> 00:16:34.000]  (主席)這個言語,
[00:16:34.000 --> 00:16:36.000]  (主席)究竟是有什麼功用的?
[00:16:36.000 --> 00:16:41.000]  (主席)原來在這書第四節的第二句,
[00:16:41.000 --> 00:16:43.000]  (主席)就是告訴我們,
