
[00:00:00.000 --> 00:00:04.380]  非常感謝主讓我再次有機會跟大家分享上帝的話語
[00:01:29.840 --> 00:01:33.460]  原本地理上因為有天然的屏障
[00:01:33.460 --> 00:01:35.760]  附近有很多的物產
[00:01:35.760 --> 00:01:37.880]  所以相當富庶
[00:01:37.880 --> 00:01:43.600]  不過後來也曾經被波斯的大軍和亞歷山大帝攻陷了
[00:01:43.600 --> 00:01:44.840]  這些歷史背景沒有關係
[00:01:44.840 --> 00:01:46.360]  不過說一點點而已
[00:01:46.360 --> 00:01:48.400]  原本也是相當繁榮的
[00:01:48.400 --> 00:01:52.480]  但是直到公元十七年的時候
[00:01:52.480 --> 00:01:55.840]  經歷了一次很大的地震
[00:01:55.840 --> 00:01:58.000]  地震之後就元氣大傷
[00:01:58.000 --> 00:02:01.440]  在當時寫這個書信的時候
[00:02:01.440 --> 00:02:05.440]  大概是公元第一世紀的後半期的時候
[00:02:05.440 --> 00:02:08.480]  當時它仍然是很有名聲的一個地方
[00:02:08.480 --> 00:02:11.760]  但是它實力已經大不如前
[00:02:11.760 --> 00:02:12.680]  所以簡單地說
[00:02:12.680 --> 00:02:18.320]  當時薩迪的城市已經是名氣大於它的實在
[00:02:18.320 --> 00:02:19.880]  因為它是一個歷史名城
[00:02:19.880 --> 00:02:23.640]  但是實際上它的實力已經大不如前
[00:02:23.640 --> 00:02:27.880]  其實可能薩迪的教會也有一個類似的情況
[00:02:27.880 --> 00:02:29.200]  稍後我們會看到
[00:02:29.200 --> 00:02:33.280]  在薩迪的這封書信裡面
[00:02:33.280 --> 00:02:35.400]  開始的時候正如七封書信裡面
[00:02:35.400 --> 00:02:36.800]  都是有同一樣的格式
[00:02:36.800 --> 00:02:39.640]  首先就是說我們寫信給哪裡的教會
[00:02:39.640 --> 00:02:41.560]  然後就說有一個介紹
[00:02:41.560 --> 00:02:42.720]  寫信的人是誰呢?
[00:02:42.720 --> 00:02:46.280]  他就是有神的七靈和七星的
[00:02:46.280 --> 00:02:49.960]  簡單地說這是一個修辭上的說法
[00:02:49.960 --> 00:02:51.000]  簡單地說
[00:02:51.000 --> 00:02:52.840]  當時的相信是說
[00:02:52.840 --> 00:02:56.440]  靈和星是掌管人的命運的
[00:02:56.440 --> 00:02:56.920]  簡單地說
[00:02:56.920 --> 00:02:58.120]  靈就是掌管心靈
[00:02:58.120 --> 00:03:00.240]  星就是掌管物質
[00:03:00.240 --> 00:03:02.200]  就是說這是一個全能者
[00:03:02.200 --> 00:03:05.200]  他能夠掌管人的這個世界上
[00:03:05.200 --> 00:03:06.800]  心靈界、物質界等等
[00:03:06.800 --> 00:03:08.080]  簡單地說
[00:03:08.080 --> 00:03:10.880]  他是一個全知全能的上帝等等
[00:03:10.880 --> 00:03:12.880]  最重要的就是這封書信裡面
[00:03:12.880 --> 00:03:16.160]  對於薩迪的教會有些什麼的評價呢?
[00:03:16.160 --> 00:03:17.600]  為什麼要寫信給他呢?
[00:03:17.600 --> 00:03:19.320]  你會發覺他對於薩迪的教會
[00:03:19.320 --> 00:03:23.000]  大概有三個不同的判語
[00:03:23.000 --> 00:03:24.520]  第一個判語就是說
[00:03:24.520 --> 00:03:26.080]  在第一節裡面他說
[00:03:26.080 --> 00:03:27.640]  我知道你的行為
[00:03:27.640 --> 00:03:29.400]  按明你是活的
[00:03:29.400 --> 00:03:32.480]  其實你是死的
[00:03:32.480 --> 00:03:34.520]  這是相當震撼的一句話
[00:03:34.520 --> 00:03:37.280]  就是說表面上我一聽到你的名字
[00:03:37.280 --> 00:03:38.360]  就覺得你是活的
[00:03:38.360 --> 00:03:39.840]  有活力的
[00:03:39.840 --> 00:03:41.200]  但實際上你是死的
[00:03:41.200 --> 00:03:42.000]  其實你想想
[00:03:42.000 --> 00:03:44.880]  死了還寫信給我幹什麼呢?
[00:03:44.880 --> 00:03:48.040]  當然這裡所說的死不是說他已經不存在
[00:03:48.040 --> 00:03:52.520]  而是說他已經沒有了那種生命
[00:03:52.520 --> 00:03:54.160]  這裡所說的「明」
[00:03:54.160 --> 00:03:56.360]  意思不是說薩迪這個名字有什麼
[00:03:56.360 --> 00:03:58.080]  我們從上網看一下
[00:03:58.080 --> 00:03:59.880]  有些人猜薩迪的名字意思是說
[00:03:59.880 --> 00:04:03.640]  剩餘的喜樂王子或者逃出來的
[00:04:03.640 --> 00:04:06.400]  跟那個死不死沒有關係
[00:04:06.400 --> 00:04:08.360]  但實際上這裡所說的「明」
[00:04:08.360 --> 00:04:09.520]  不是說你的名字
[00:04:09.520 --> 00:04:10.960]  例如說我叫品超
[00:04:10.960 --> 00:04:15.480]  不代表我有什麼特別超乎常人的東西
[00:04:15.480 --> 00:04:16.520]  名字只是這樣叫而已
[00:04:16.520 --> 00:04:18.840]  內容是沒有什麼特別的
[00:04:18.840 --> 00:04:20.160]  但這裡所說的「明」是什麼呢?
[00:04:20.160 --> 00:04:21.120]  是名氣
[00:04:21.120 --> 00:04:22.040]  是明星
[00:04:22.040 --> 00:04:23.400]  是 reputation
[00:04:23.400 --> 00:04:25.680]  你聽到這個名字就覺得他很厲害
[00:04:25.680 --> 00:04:28.280]  聽到薩迪教會就覺得他是很厲害的
[00:04:28.280 --> 00:04:30.240]  很有活力的
[00:04:30.240 --> 00:04:34.960]  現在的說法就是這是一個品牌
[00:04:34.960 --> 00:04:36.240]  正如有些新樂館
[00:04:36.240 --> 00:04:39.040]  現在也將這個「明」翻譯成「明星」
[00:04:39.040 --> 00:04:41.560]  這裡所說的是你有一個「明星」
[00:04:41.560 --> 00:04:42.480]  人們聽到你的名字
[00:04:42.480 --> 00:04:44.640]  薩迪教會就覺得你是很有活力的
[00:04:44.640 --> 00:04:46.160]  知道最少你存在
[00:04:46.160 --> 00:04:47.600]  一個有活力的教會
[00:04:47.600 --> 00:04:50.040]  但是聖經這裡說
[00:04:50.040 --> 00:04:54.320]  實際上你是死的
[00:04:54.320 --> 00:04:56.240]  簡單來說就是你「明存」
[00:04:56.240 --> 00:04:57.680]  但是可能「實亡」
[00:04:57.680 --> 00:04:59.040]  表面上你繼續存在
[00:04:59.040 --> 00:05:01.960]  實際上你沒有了那種生命
[00:05:01.960 --> 00:05:03.040]  第二個判斷是什麼呢?
[00:05:03.040 --> 00:05:05.480]  他說:因我見你的行為
[00:05:05.480 --> 00:05:09.360]  在我神面前沒有一樣是完全的
[00:05:09.360 --> 00:05:11.760]  這又是一個很負面的評語
[00:05:11.760 --> 00:05:13.400]  第一個評語已經夠負面了
[00:05:13.400 --> 00:05:14.120]  愛明你是活的
[00:05:14.120 --> 00:05:15.400]  實際上你是死的
[00:05:15.400 --> 00:05:16.160]  第二個評語就說
[00:05:16.160 --> 00:05:20.520]  你在上帝面前沒有一樣東西是完全的
[00:05:20.520 --> 00:05:24.000]  這兩個說話都可以說是一個當頭棒喝
[00:05:24.000 --> 00:05:25.280]  你以為你自己很厲害嗎?
[00:05:25.280 --> 00:05:26.880]  其實你很不厲害
[00:05:26.880 --> 00:05:27.920]  不厲害到一個地步就是
[00:05:27.920 --> 00:05:32.200]  你沒有一樣東西是厲害的
[00:05:32.200 --> 00:05:33.560]  但是相對來說
[00:05:33.560 --> 00:05:35.240]  第一句的判語就說
[00:05:35.240 --> 00:05:36.440]  在上帝的審判
[00:05:36.440 --> 00:05:40.560]  不只是看你的明星是怎麼樣
[00:05:40.560 --> 00:05:42.880]  而是看你內在的生命是怎麼樣
[00:05:42.880 --> 00:05:44.960]  第二句說話所說的就是
[00:05:44.960 --> 00:05:47.040]  我們審判的是上帝
[00:05:47.040 --> 00:05:49.480]  他不是按照人相對標準的高下
[00:05:49.480 --> 00:05:50.600]  看你是怎麼樣
[00:05:50.600 --> 00:05:52.800]  而是按照一個絕對客觀的標準
[00:05:52.800 --> 00:05:54.520]  究竟你達不達到那個要求
[00:05:54.520 --> 00:05:55.560]  那個要求是什麼呢?
[00:05:55.560 --> 00:05:59.880]  是完全的
[00:05:59.880 --> 00:06:01.440]  而在上帝的眼中
[00:06:01.440 --> 00:06:05.440]  沒有一樣東西是完全的
[00:06:05.440 --> 00:06:07.520]  這可能是一個很震撼的判語
[00:06:07.520 --> 00:06:08.920]  對於一個教會來說
[00:06:08.920 --> 00:06:10.360]  可能當時的信徒
[00:06:10.360 --> 00:06:11.840]  我覺得自己是很不錯的
[00:06:11.840 --> 00:06:13.120]  我們教會
[00:06:13.120 --> 00:06:15.080]  但是竟然被人說
[00:06:15.080 --> 00:06:17.400]  你教會真的很不濟
[00:06:17.400 --> 00:06:18.720]  我有時做信徒都會的
[00:06:18.720 --> 00:06:19.720]  我會看著旁邊的信徒
[00:06:19.720 --> 00:06:21.720]  覺得自己挺好的
[00:06:21.720 --> 00:06:22.520]  我自己是牧師
[00:06:22.520 --> 00:06:24.200]  我覺得旁邊的信徒
[00:06:24.200 --> 00:06:25.360]  又不經常上教會
[00:06:25.360 --> 00:06:26.400]  又不經常讀經
[00:06:26.400 --> 00:06:28.480]  相對來說我是很勤力的
[00:06:28.480 --> 00:06:30.480]  我經常上教會
[00:06:30.480 --> 00:06:31.520]  我每天讀經
[00:06:31.520 --> 00:06:33.440]  我吃飯之前會祈禱的
[00:06:33.440 --> 00:06:35.320]  我會傳福音的
[00:06:35.320 --> 00:06:38.080]  我還十萬人十一奉獻
[00:06:38.080 --> 00:06:40.400]  我覺得自己是一個虔誠的教徒
[00:06:40.400 --> 00:06:43.920]  別人都覺得我是一個虔誠的教徒
[00:06:43.920 --> 00:06:45.480]  甚至於在我們牧師眼中
[00:06:45.480 --> 00:06:49.200]  這是一個絕世好教友
[00:06:49.200 --> 00:06:50.040]  定時上教會
[00:06:50.040 --> 00:06:52.120]  定時奉獻
[00:06:52.120 --> 00:06:54.160]  但是在聖經裡面
[00:06:54.160 --> 00:06:55.920]  你自己以為好的
[00:06:55.920 --> 00:06:57.280]  不一定就是好的
[00:06:57.280 --> 00:06:58.320]  第一你問一下
[00:06:58.320 --> 00:07:03.000]  你是不是完全呢?
[00:07:03.000 --> 00:07:05.960]  我們很難回答說我是完全
[00:07:05.960 --> 00:07:08.480]  如果我們看今天教會聖經所說的
[00:07:08.480 --> 00:07:09.920]  好像上帝般聖潔
[00:07:09.920 --> 00:07:11.760]  我們是不是真的呢?
[00:07:11.760 --> 00:07:12.920]  是不是我們行公義
[00:07:12.920 --> 00:07:13.680]  好憐憫
[00:07:13.680 --> 00:07:16.840]  全謙卑的心與上帝同行呢?
[00:07:16.840 --> 00:07:17.800]  我們在上帝面前
[00:07:17.800 --> 00:07:18.840]  是不是真的這麼完全呢?
[00:07:18.840 --> 00:07:22.040]  可能不是
[00:07:22.040 --> 00:07:23.720]  第三個判斷在聖經裡面
[00:07:23.720 --> 00:07:24.840]  它說
[00:07:24.840 --> 00:07:25.760]  然而在撒迪
[00:07:25.760 --> 00:07:29.360]  你還有幾名是未曾污衊自己的
[00:07:29.360 --> 00:07:31.560]  他們要穿白衣與我同行
[00:07:31.560 --> 00:07:34.400]  因為他們是配得過的
[00:07:34.400 --> 00:07:35.920]  相對前兩個判語
[00:07:35.920 --> 00:07:37.440]  是一個很概括性的
[00:07:37.440 --> 00:07:39.080]  相當負面的判斷
[00:07:39.080 --> 00:07:40.960]  第三句比較正面一點
[00:07:40.960 --> 00:07:45.120]  但是這個是針對個別少數的情況
[00:07:45.120 --> 00:07:47.160]  這個反映了審判者
[00:07:47.160 --> 00:07:49.080]  他是一個全知的上帝
[00:07:49.080 --> 00:07:51.920]  他知道整體的情況是怎麼樣
[00:07:51.920 --> 00:07:54.680]  他知道個別的情況會是怎麼樣
[00:07:54.680 --> 00:07:56.560]  所以他看到個別仍然有一些
[00:07:56.560 --> 00:07:58.760]  未曾污衊他自己的
[00:07:58.760 --> 00:08:00.120]  但是他更加留意到
[00:08:00.120 --> 00:08:04.680]  當中的判斷是怎麼樣呢?
[00:08:04.680 --> 00:08:05.840]  他發覺上帝不是說
[00:08:05.840 --> 00:08:07.400]  我先有個配額
[00:08:07.400 --> 00:08:10.240]  這間教會大概有5%的人
[00:08:10.240 --> 00:08:12.000]  我可以給他一件白衣
[00:08:12.000 --> 00:08:14.080]  又或者大概有50名的名額
[00:08:14.080 --> 00:08:15.560]  那我可以給他
[00:08:15.560 --> 00:08:16.200]  如果是的話
[00:08:16.200 --> 00:08:18.600]  你發覺這是相對的判斷
[00:08:18.600 --> 00:08:20.280]  用我們香港教書的說法
[00:08:20.280 --> 00:08:21.520]  line curve
[00:08:21.520 --> 00:08:23.000]  給你一個quota
[00:08:23.000 --> 00:08:24.720]  那你不需要絕對的信潔
[00:08:24.720 --> 00:08:25.800]  不需要絕對的完全
[00:08:25.800 --> 00:08:27.560]  我都會給你一件白衣
[00:08:27.560 --> 00:08:29.040]  如果用這樣的方法的話
[00:08:29.040 --> 00:08:31.040]  你只需要相對於其他信徒來說
[00:08:31.040 --> 00:08:32.240]  你是比較好
[00:08:32.240 --> 00:08:34.040]  這樣就可以了
[00:08:34.040 --> 00:08:36.320]  但是你發覺聖經裡面所說的不是這樣
[00:08:36.320 --> 00:08:38.600]  上帝不喜歡搞這種line curve
[00:08:38.600 --> 00:08:40.800]  用我們現在比較技術的說法
[00:08:40.800 --> 00:08:43.160]  他是不喜歡用這個non-referencing
[00:08:43.160 --> 00:08:44.520]  相對來說你是不是好一點
[00:08:44.520 --> 00:08:45.280]  不是
[00:08:45.280 --> 00:08:46.480]  你是不是絕對那麼好呢?
[00:08:46.480 --> 00:08:48.920]  我有一個絕對的客觀的標準
[00:08:48.920 --> 00:08:51.440]  我是用一種所謂的criteria referencing
[00:08:51.440 --> 00:08:52.400]  有一個絕對的標準
[00:08:52.400 --> 00:08:57.520]  去衡量究竟你是否完全配得上這件白色的衣服呢?
[00:08:57.520 --> 00:08:59.400]  白色的衣服是很麻煩的
[00:08:59.400 --> 00:09:01.240]  我有些童年陰影
[00:09:01.240 --> 00:09:03.920]  因為我中學的時候那件衣服是白色的襯衫
[00:09:03.920 --> 00:09:05.720]  白色的西褲
[00:09:05.720 --> 00:09:07.320]  很容易髒的
[00:09:07.320 --> 00:09:08.760]  白色這件東西就是這樣
[00:09:08.760 --> 00:09:10.200]  很絕對
[00:09:10.200 --> 00:09:11.680]  污穢就是污穢
[00:09:11.680 --> 00:09:13.800]  乾淨就是乾淨
[00:09:13.800 --> 00:09:15.400]  上帝看我們也是這樣
[00:09:15.400 --> 00:09:16.680]  他不是相對去看
[00:09:16.680 --> 00:09:18.520]  你是不是比起隔壁那個好一點
[00:09:18.520 --> 00:09:21.000]  這間教會是不是比隔壁那間教會好一點
[00:09:21.000 --> 00:09:23.120]  而是絕對的,你是不是聖潔
[00:09:23.120 --> 00:09:24.920]  是不是完全
[00:09:24.920 --> 00:09:27.840]  原來上帝是這樣來施行他的審判
[00:09:27.840 --> 00:09:30.920]  是這樣來看我們
[00:09:30.920 --> 00:09:35.200]  如果我們聽完剛才那三個判語的時候
[00:09:35.200 --> 00:09:37.360]  可能我們會有一個想像
[00:09:37.360 --> 00:09:40.600]  就是這間教會真的很不濟
[00:09:40.600 --> 00:09:44.240]  明星是活的,實際上他是死的
[00:09:44.240 --> 00:09:47.080]  沒有一樣東西是完全的
[00:09:47.080 --> 00:09:51.080]  能幹的是少數
[00:09:51.080 --> 00:09:52.920]  可能有一個很負面的看法
[00:09:52.920 --> 00:09:54.600]  就是這間教會可能是很不濟
[00:09:54.600 --> 00:10:00.080]  死氣沉沉,快要倒閉的一間教會
[00:10:00.080 --> 00:10:01.840]  是不是真的這樣呢
[00:10:01.840 --> 00:10:04.680]  我想歷史上很難去查考
[00:10:04.680 --> 00:10:06.800]  但我反而有另一個想像
[00:10:06.800 --> 00:10:09.760]  有時候可能不是我們想像中那麼差
[00:10:09.760 --> 00:10:12.120]  可能表面上
[00:10:12.120 --> 00:10:15.000]  可能他仍然是很好的
[00:10:15.000 --> 00:10:17.600]  我想起的是什麼呢
[00:10:17.600 --> 00:10:19.720]  有時候有些教會
[00:10:19.720 --> 00:10:21.800]  可能表面上很活躍
[00:10:21.800 --> 00:10:23.040]  很多活動
[00:10:23.040 --> 00:10:25.280]  但在上帝眼中可能他是死的
[00:10:25.280 --> 00:10:27.400]  我想起的是什麼呢
[00:10:27.400 --> 00:10:29.680]  有一本我們在高等教育界裡面
[00:10:29.680 --> 00:10:31.920]  相當出名的一本書
[00:10:31.920 --> 00:10:34.080]  叫《Excellence with Our Soul》
[00:10:34.080 --> 00:10:37.520]  How a Great University Forgot Education
[00:10:37.520 --> 00:10:38.720]  直譯就說
[00:10:38.720 --> 00:10:40.320]  沒有靈魂的卓越
[00:10:40.320 --> 00:10:44.960]  一所偉大的大學如何忘記教育
[00:10:44.960 --> 00:10:48.320]  作者是哈佛大學的教授
[00:10:48.320 --> 00:10:49.720]  曾經擔任過哈佛學院
[00:10:49.720 --> 00:10:53.600]  即是他管科生所屬的學院院長
[00:10:53.600 --> 00:10:55.440]  這本書裡面說的是什麼呢
[00:10:55.440 --> 00:10:57.360]  一所偉大的大學說什麼呢
[00:10:57.360 --> 00:11:00.360]  就是說他自己教的那間哈佛
[00:11:00.360 --> 00:11:02.560]  他有沒有名字呢
[00:11:02.560 --> 00:11:04.960]  我想任何從事高等教育的人
[00:11:04.960 --> 00:11:06.960]  是不會不知道這間大學叫什麼名字
[00:11:06.960 --> 00:11:08.360]  叫哈佛
[00:11:08.360 --> 00:11:10.360]  因為在所有的世界大學排名裡面
[00:11:10.360 --> 00:11:12.680]  通常他名列前茅都是頭五名
[00:11:12.680 --> 00:11:15.800]  你怎麼去量度他都是
[00:11:15.800 --> 00:11:16.680]  他有沒有名聲呢
[00:11:16.680 --> 00:11:17.400]  絕對有
[00:11:17.400 --> 00:11:18.440]  算不算是卓越呢
[00:11:18.440 --> 00:11:19.240]  絕對是
[00:11:19.240 --> 00:11:20.120]  算不算偉大呢
[00:11:20.120 --> 00:11:22.120]  絕對是
[00:11:22.120 --> 00:11:23.760]  但是他自己教授認為
[00:11:23.760 --> 00:11:25.800]  這間大學是沒有靈魂的
[00:11:25.800 --> 00:11:26.640]  為什麼
[00:11:26.640 --> 00:11:28.280]  因為他已經忘記了
[00:11:28.280 --> 00:11:30.560]  很重要的一件事
[00:11:30.560 --> 00:11:31.840]  教育
[00:11:31.840 --> 00:11:33.360]  你會覺得不是吧
[00:11:33.360 --> 00:11:34.080]  怎麼會這樣
[00:11:34.080 --> 00:11:35.680]  他裡面有很詳細的說法
[00:11:35.680 --> 00:11:37.720]  當然他裡面有些是
[00:11:37.720 --> 00:11:39.920]  只會哈佛才會出現這樣的問題
[00:11:39.920 --> 00:11:41.000]  有些人會覺得
[00:11:41.000 --> 00:11:43.000]  我們學生太好了,不需要教的
[00:11:43.000 --> 00:11:44.680]  可能是的
[00:11:44.680 --> 00:11:47.680]  但是當然有很多其他的原因
[00:11:47.680 --> 00:11:49.680]  但是我相信從事高等教育的人
[00:11:49.680 --> 00:11:51.440]  特別在現在的世代裡面
[00:11:51.440 --> 00:11:53.640]  我們不難去理解
[00:11:53.640 --> 00:11:54.880]  為什麼一間大學
[00:11:54.880 --> 00:11:57.280]  會慢慢地忘記自己教育
[00:11:57.280 --> 00:12:02.160]  這麼重要的一個使命
[00:12:02.160 --> 00:12:05.160]  因為我們看看這世界大學排名排什麼呢
[00:12:05.160 --> 00:12:07.520]  排來排去最終排的就是
[00:12:07.520 --> 00:12:08.880]  出版
[00:12:08.880 --> 00:12:09.960]  研究
[00:12:09.960 --> 00:12:11.320]  加上經費
[00:12:11.320 --> 00:12:12.320]  就通常都會問
[00:12:12.320 --> 00:12:15.960]  你的教育教成怎麼樣
[00:12:15.960 --> 00:12:17.440]  如果衡量我們教育的產品
[00:12:17.440 --> 00:12:19.080]  用什麼方法去衡量呢
[00:12:19.080 --> 00:12:20.560]  我說產品是
[00:12:20.560 --> 00:12:21.160]  故意這麼說
[00:12:21.160 --> 00:12:23.160]  因為他想說的是學生
[00:12:23.160 --> 00:12:27.000]  你畢業之後賺多少錢
[00:12:27.000 --> 00:12:28.520]  究竟你那個教育
[00:12:28.520 --> 00:12:31.080]  教那些學生的質素是怎麼樣
[00:12:31.080 --> 00:12:32.440]  那時候是沒有辦法衡量
[00:12:32.440 --> 00:12:33.680]  所以就在大排名裡面
[00:12:33.680 --> 00:12:34.320]  那些準則裡面
[00:12:34.320 --> 00:12:35.920]  通常是不會出現的
[00:12:35.920 --> 00:12:37.720]  我們說國際化
[00:12:37.720 --> 00:12:40.800]  但國際化跟教育的質素是不是真的有關係呢
[00:12:40.800 --> 00:12:45.080]  我本人甚為存疑這件事
[00:12:45.080 --> 00:12:45.880]  但你會發覺
[00:12:45.880 --> 00:12:47.520]  當一間大學所有的教授
[00:12:47.520 --> 00:12:50.920]  都是忙於自己搞自己的研究出版等等的時候
[00:12:50.920 --> 00:12:55.360]  有多少人會專注在本科生的教育呢
[00:12:55.360 --> 00:12:56.520]  你會發覺當一間大學
[00:12:56.520 --> 00:12:58.400]  慢慢走了這個方向的時候
[00:12:58.400 --> 00:13:00.520]  跟著這些排名鳥走的時候
[00:13:00.520 --> 00:13:04.520]  你會發覺他慢慢就會把教育放在一邊
[00:13:04.520 --> 00:13:06.040]  甚至我們最多都會關注一下
[00:13:06.040 --> 00:13:08.320]  他們的知識上面的增長是怎麼樣
[00:13:08.320 --> 00:13:09.800]  懂得多少東西
[00:13:09.800 --> 00:13:12.040]  因為這個幫他們將來賺錢
[00:13:12.040 --> 00:13:14.360]  但是他們的道德是怎麼樣呢
[00:13:14.360 --> 00:13:16.320]  他們的靈性是怎麼樣呢
[00:13:16.320 --> 00:13:18.720]  慢慢我們已經忘記了
[00:13:18.720 --> 00:13:19.960]  所以可以說
[00:13:19.960 --> 00:13:23.360]  很容易變成了一個很有名聲的大學
[00:13:23.360 --> 00:13:25.280]  所有人都覺得他很厲害
[00:13:25.280 --> 00:13:28.880]  但可能他是一個沒有靈魂的大學
[00:13:28.880 --> 00:13:33.400]  失去了原本那種的意象和使命
[00:13:33.400 --> 00:13:37.600]  我們只顧著同行之間互相的比較、比拼
[00:13:37.600 --> 00:13:40.400]  但是我們原本的使命是什麼呢
[00:13:40.400 --> 00:13:42.240]  慢慢我們會失落了
[00:13:42.240 --> 00:13:44.480]  我們慢慢會隨波逐流
[00:13:44.480 --> 00:13:45.600]  我們很活躍的
[00:13:45.600 --> 00:13:46.440]  活躍於什麼呢
[00:13:46.440 --> 00:13:49.160]  出版、搞經費、籌款等等
[00:13:49.160 --> 00:13:50.480]  我們很努力地
[00:13:50.480 --> 00:13:53.520]  希望在排名榜上面力爭上游
[00:13:53.520 --> 00:13:55.760]  獲得同行的稱許
[00:13:55.760 --> 00:13:57.400]  有一個好的名聲
[00:13:57.400 --> 00:14:00.320]  人人都覺得我是卓越的
[00:14:00.320 --> 00:14:03.000]  但是你問他有沒有靈魂呢
[00:14:03.000 --> 00:14:04.720]  未必
[00:14:04.720 --> 00:14:06.360]  情況像什麼呢
[00:14:06.360 --> 00:14:08.840]  早前在韓國有一套電影
[00:14:08.840 --> 00:14:10.600]  相當賣座的
[00:14:10.600 --> 00:14:14.200]  就是《喪屍》
[00:14:14.200 --> 00:14:15.880]  《喪屍》是不是很活躍呢
[00:14:15.880 --> 00:14:18.120]  一聞到有血色就湧過去
[00:14:18.120 --> 00:14:19.760]  很活躍反而很靈敏
[00:14:19.760 --> 00:14:22.440]  但是你覺得《喪屍》是不是有靈魂呢
[00:14:22.440 --> 00:14:25.200]  算不算是有生命呢
[00:14:25.200 --> 00:14:26.320]  有時候我會問
[00:14:26.320 --> 00:14:31.280]  教會會不會都去到這樣的田地呢
[00:14:31.280 --> 00:14:33.880]  有時候我們牧師走在一起時很喜歡問
[00:14:33.880 --> 00:14:35.880]  教會最近怎麼樣啊
[00:14:35.880 --> 00:14:37.080]  通常答案就會問
[00:14:37.080 --> 00:14:38.600]  教友的靈性是怎麼樣
[00:14:38.600 --> 00:14:40.160]  我只要回答
[00:14:40.160 --> 00:14:41.680]  最近教會增進了多少
[00:14:41.680 --> 00:14:42.720]  多了多少教友
[00:14:42.720 --> 00:14:43.960]  我們要擴建新堂了
[00:14:43.960 --> 00:14:46.120]  我們要開分堂
[00:14:46.120 --> 00:14:48.440]  不是分行
[00:14:48.440 --> 00:14:50.640]  我們會講一些可觀的
[00:14:50.640 --> 00:14:53.320]  可衡量的方法來比較
[00:14:53.320 --> 00:14:55.520]  然後我們同行互相欣賞
[00:14:55.520 --> 00:14:59.640]  教會真是好了
[00:14:59.640 --> 00:15:02.920]  但是看不見的又怎麼樣呢
[00:15:02.920 --> 00:15:04.920]  會有的靈性如何呢
[00:15:04.920 --> 00:15:09.600]  它是不是在實踐上帝的道呢
[00:15:09.600 --> 00:15:12.760]  是不是剛才我們提到的
[00:15:12.760 --> 00:15:14.240]  行公義好憐憫
[00:15:14.240 --> 00:15:18.760]  全謙卑的心與上帝同行呢
[00:15:18.760 --> 00:15:22.040]  它是不是徹底地按主的道來生活
[00:15:22.040 --> 00:15:24.480]  生活中的見證又怎麼樣呢
[00:15:24.480 --> 00:15:25.800]  有時候這些我們看不見
[00:15:25.800 --> 00:15:28.000]  很難衡量的時候
[00:15:28.000 --> 00:15:30.480]  我們就不再講了
[00:15:30.480 --> 00:15:33.160]  我們只會集中精神去看那些
[00:15:33.160 --> 00:15:34.520]  可以見得到
[00:15:34.520 --> 00:15:35.720]  可以衡量
[00:15:35.720 --> 00:15:38.240]  客觀可以比較的東西
[00:15:38.240 --> 00:15:39.400]  如果是這樣的話
[00:15:39.400 --> 00:15:40.920]  我們會不會變成一個
[00:15:40.920 --> 00:15:44.400]  沒有靈魂的教會呢
[00:15:44.400 --> 00:15:45.840]  但是我們要留意
