
[00:00:00.000 --> 00:00:05.900]  今天訊息的題目是關於撒狄的教會
[00:09:17.080 --> 00:09:19.520]  華而不實都可以
[00:09:19.520 --> 00:09:21.520]  反正我們給得起
[00:09:21.520 --> 00:09:23.280]  和我鋪張一點
[00:09:23.280 --> 00:09:25.760]  誇張一點都沒有問題
[00:09:25.760 --> 00:09:27.920]  不過撒底教會
[00:09:27.920 --> 00:09:30.720]  卻是名不符實
[00:09:30.720 --> 00:09:33.160]  又沒有被逼迫
[00:09:33.160 --> 00:09:37.120]  又活在安逸之中
[00:09:37.120 --> 00:09:38.440]  其實很平常的
[00:09:38.440 --> 00:09:40.120]  給我們也是
[00:09:40.120 --> 00:09:41.640]  它既有黃金
[00:09:41.640 --> 00:09:42.960]  又有衣服
[00:09:42.960 --> 00:09:44.560]  又有神殿
[00:09:44.560 --> 00:09:45.960]  我們又找到
[00:09:45.960 --> 00:09:46.760]  我享受一下
[00:09:46.760 --> 00:09:48.320]  安逸一下
[00:09:48.320 --> 00:09:50.160]  犯法嗎?
[00:09:50.160 --> 00:09:52.400]  我又和別人在一起
[00:09:52.400 --> 00:09:54.840]  沒有被人逼迫
[00:09:54.840 --> 00:09:56.560]  不是我醒目嗎?
[00:09:56.560 --> 00:09:58.360]  有什麼問題?
[00:09:58.360 --> 00:10:02.400]  但耶穌說:我見你的行爲
[00:10:02.400 --> 00:10:05.040]  在我神面前
[00:10:05.040 --> 00:10:08.240]  沒有一樣是完全的
[00:10:08.240 --> 00:10:10.360]  這句話你試一下
[00:10:10.360 --> 00:10:12.360]  在我神面前拿走了
[00:10:12.360 --> 00:10:13.640]  整句話
[00:10:13.640 --> 00:10:14.480]  短句
[00:10:14.480 --> 00:10:17.480]  都是一樣的通順
[00:10:17.480 --> 00:10:19.320]  在我神面前
[00:10:19.320 --> 00:10:21.520]  在這裏有個作用
[00:10:21.520 --> 00:10:24.880]  好像審判官一樣的景象
[00:10:24.880 --> 00:10:30.120]  撒底教會不是毫無作爲
[00:10:30.120 --> 00:10:32.960]  它是做得不夠
[00:10:32.960 --> 00:10:35.720]  可能是做了表面
[00:10:35.720 --> 00:10:37.760]  爲了名聲而做
[00:10:37.760 --> 00:10:40.560]  動機或者變了質
[00:10:40.560 --> 00:10:42.680]  在《耶穌所書》
[00:10:42.680 --> 00:10:47.280]  五章十四節
[00:10:47.280 --> 00:10:50.440]  就將遂教給予爲死
[00:10:50.440 --> 00:10:51.280]  它裏面這樣說
[00:10:51.280 --> 00:10:56.400]  當理者遂在的人當醒過來從死裏復活
[00:10:56.400 --> 00:10:59.080]  基督就要光照你了
[00:10:59.080 --> 00:11:00.120]  就連主耶穌基督
[00:11:00.120 --> 00:11:02.920]  都曾經對一個死了的女孩說
[00:11:02.920 --> 00:11:04.880]  不用哭
[00:11:04.880 --> 00:11:06.080]  她不是死了
[00:11:06.080 --> 00:11:10.040]  她只是睡了
[00:11:10.040 --> 00:11:12.240]  耶穌說撒底教會
[00:11:12.240 --> 00:11:14.280]  她死了
[00:11:14.280 --> 00:11:16.560]  當然一方面指她沒有了
[00:11:16.560 --> 00:11:18.560]  她應有真正的生命
[00:11:18.560 --> 00:11:21.360]  但另一方面是指她睡着了
[00:11:21.360 --> 00:11:23.240]  她發夢一樣
[00:11:23.240 --> 00:11:26.280]  她真正的問題
[00:11:26.280 --> 00:11:30.960]  是她都不知道自己有什麼問題
[00:11:30.960 --> 00:11:34.760]  甚至都不知道自己有問題
[00:11:34.760 --> 00:11:36.560]  所以耶穌就說
[00:11:36.560 --> 00:11:38.160]  你要警醒
[00:11:38.160 --> 00:11:40.040]  你們仍然有幾個人在支持
[00:11:40.040 --> 00:11:42.040]  就快受不了了
[00:11:42.040 --> 00:11:42.760]  醒一醒
[00:11:42.760 --> 00:11:44.120]  兼顧那幾個人
[00:11:44.120 --> 00:11:45.960]  還可以有排忙
[00:11:45.960 --> 00:11:48.840]  最初我叫大家搭搭大家膊頭
[00:11:48.840 --> 00:11:51.040]  通常廣東話搭膊頭就是借錢
[00:11:51.040 --> 00:11:52.680]  不是什麼意思
[00:11:52.680 --> 00:11:54.160]  叫大家搭膊頭的意思
[00:11:54.160 --> 00:11:56.240]  正正就是整段經文
[00:11:56.240 --> 00:11:59.200]  就是叫我們要警醒
[00:11:59.200 --> 00:12:01.000]  要醒一醒
[00:12:01.000 --> 00:12:07.080]  要看清楚自己的光景是怎麼樣
[00:12:07.080 --> 00:12:09.240]  一套電影我很喜歡看
[00:12:09.240 --> 00:12:11.160]  我看過應該多過兩次
[00:12:11.160 --> 00:12:13.720]  已經看了三次
[00:12:13.720 --> 00:12:16.080]  這套叫做Life of Pi
[00:12:16.080 --> 00:12:18.480]  大家有沒有看過
[00:12:18.480 --> 00:12:19.080]  看過了
[00:12:19.080 --> 00:12:22.560]  《少年Pi的奇幻漂流》
[00:12:22.560 --> 00:12:23.680]  我很喜歡看
[00:12:23.680 --> 00:12:27.600]  主角Pi故事很有趣
[00:12:27.600 --> 00:12:30.320]  她家是經營動物園的
[00:12:30.320 --> 00:12:32.720]  很少人家裏做動物園
[00:12:32.720 --> 00:12:34.800]  她父親因爲家境情況
[00:12:34.800 --> 00:12:37.640]  整家都要搬去加拿大居住
[00:12:37.640 --> 00:12:39.520]  動物是值錢的
[00:12:39.520 --> 00:12:40.640]  是家當
[00:12:40.640 --> 00:12:42.320]  全部一起要上船
[00:12:42.320 --> 00:12:45.440]  帶着動物出發去加拿大
[00:12:45.440 --> 00:12:49.000]  誰不知在中途遇上暴風雨
[00:12:49.000 --> 00:12:52.480]  故事是說Pi一個人
[00:12:52.480 --> 00:12:55.160]  她家裏人都離難了
[00:12:55.160 --> 00:13:00.280]  她一個人在大海里漂流的種種經歷
[00:13:00.280 --> 00:13:05.200]  其中一段是說Pi漂流了幾個星期
[00:13:05.200 --> 00:13:09.520]  去到一個滿布叢林的島裏面
[00:13:09.520 --> 00:13:12.280]  她看到島的時候很開心
[00:13:12.280 --> 00:13:14.000]  島上有食物
[00:13:14.000 --> 00:13:15.960]  有淡水
[00:13:15.960 --> 00:13:17.680]  很平靜
[00:13:17.680 --> 00:13:19.400]  她可以恢復體力
[00:13:19.400 --> 00:13:20.480]  浪費了這麼多天
[00:13:20.480 --> 00:13:22.640]  對比大海的風浪
[00:13:22.640 --> 00:13:24.200]  這個島很安逸
[00:13:24.200 --> 00:13:27.320]  十分適合休息和居住
[00:13:27.320 --> 00:13:32.880]  但有一天Pi在其中一朵花裏面
[00:13:32.880 --> 00:13:34.480]  逐一打開
[00:13:34.480 --> 00:13:37.760]  在花裏面她發現一些東西
[00:13:37.760 --> 00:13:40.200]  她再放近看一看
[00:13:40.200 --> 00:13:42.520]  大家記不記得是什麼?
[00:13:42.520 --> 00:13:45.800]  是一個人類的牙齒
[00:13:45.800 --> 00:13:49.080]  人類的大牙在花裏面
[00:13:49.080 --> 00:13:53.480]  爲什麼有個牙在花裏面呢?
[00:13:53.480 --> 00:13:55.960]  由此她推論
[00:13:55.960 --> 00:13:58.560]  其實這個島以前有人來過
[00:13:58.560 --> 00:14:01.000]  並且沒有離開
[00:14:01.000 --> 00:14:04.520]  直至這個人在島裏面
[00:14:04.520 --> 00:14:07.760]  住到自己孤獨離開世界
[00:14:07.760 --> 00:14:12.680]  原來這個島表面上是一個很安逸的島
[00:14:12.680 --> 00:14:14.880]  很適合她在這裏生存
[00:14:14.880 --> 00:14:19.160]  但其實島上的植物是靠吞食
[00:14:19.160 --> 00:14:22.280]  在島上的生物來維持生命的
[00:14:22.280 --> 00:14:25.200]  所以表面上的安逸
[00:14:25.200 --> 00:14:28.480]  其實是極度危險
[00:14:28.480 --> 00:14:31.000]  這個島在電影裏面
[00:14:31.000 --> 00:14:37.200]  甚至對人生都可以有很重要的象徵意義
[00:14:37.200 --> 00:14:44.760]  撒迪教會就是住在一個像這樣的島上
[00:14:44.760 --> 00:14:49.720]  很富有、很安逸、沒有威脅
[00:14:49.720 --> 00:14:53.280]  但靈魂被慢慢吞噬
[00:14:53.280 --> 00:14:58.120]  自己更加的懵然
[00:14:58.120 --> 00:15:01.680]  不知原來自己正在喪失自己
[00:15:01.680 --> 00:15:03.520]  在這樣的歷史背景
[00:15:03.520 --> 00:15:05.720]  加上我們剛纔所讀的經文
[00:15:05.720 --> 00:15:08.320]  套用在今天的信徒身上
[00:15:08.320 --> 00:15:11.920]  到底在責備着什麼情況?
[00:15:11.920 --> 00:15:13.200]  在上一個星期
[00:15:13.200 --> 00:15:15.560]  一位老牧師跟我說
[00:15:15.560 --> 00:15:18.400]  他說澳洲某某教會做過統計
[00:15:18.400 --> 00:15:20.360]  這個教會很大膽
[00:15:20.360 --> 00:15:22.000]  做了這樣的統計
[00:15:22.000 --> 00:15:26.880]  原來大部分的會友都沒有祈禱和靈脩
[00:15:26.880 --> 00:15:29.680]  統計就是那個教會
[00:15:29.680 --> 00:15:32.080]  我們說沒做過這個統計
[00:15:32.080 --> 00:15:35.880]  不過我相信我們就應該不是這樣的
[00:15:35.880 --> 00:15:40.000]  是不是?
[00:15:40.000 --> 00:15:43.760]  祈禱靈脩你可以說是表面行動
[00:15:43.760 --> 00:15:46.880]  有人可以說我有心
[00:15:46.880 --> 00:15:49.280]  但缺乏祈禱靈脩
[00:15:49.280 --> 00:15:50.360]  會不會多少
[00:15:50.360 --> 00:15:52.200]  不是全部多少都反映着
[00:15:52.200 --> 00:15:55.760]  人對神的缺乏親近和荷爾蒙的心呢?
[00:15:55.760 --> 00:15:57.880]  基督徒的意思很簡單
[00:15:57.880 --> 00:16:00.080]  就是跟隨基督的人
[00:16:00.080 --> 00:16:02.080]  這個甚少親近神
[00:16:02.080 --> 00:16:06.440]  甚少看護神的人
[00:16:06.440 --> 00:16:10.040]  會不會是一個名不符實的基督徒?
[00:16:10.040 --> 00:16:13.080]  這個問題我留給大家自己去回答
[00:16:13.080 --> 00:16:14.560]  活在安逸
[00:16:14.560 --> 00:16:16.720]  套用在今天
[00:16:16.720 --> 00:16:20.400]  不是說追求安逸的基督徒有罪
[00:16:20.400 --> 00:16:21.920]  千萬不要誤會
[00:16:21.920 --> 00:16:23.760]  真正要說的是
[00:16:23.760 --> 00:16:27.720]  當我們安逸生活成爲一個很高的標準
[00:16:27.720 --> 00:16:30.440]  和一個越來越終極的目標
[00:16:30.440 --> 00:16:33.680]  無論是在追求安逸的過程
[00:16:33.680 --> 00:16:36.400]  還是得到安逸之後
[00:16:36.400 --> 00:16:38.600]  我們忘記了
[00:16:38.600 --> 00:16:42.320]  神給我們安穩的生活
[00:16:42.320 --> 00:16:46.160]  不是給我們特別享受的
[00:16:46.160 --> 00:16:47.480]  更重要的是
[00:16:47.480 --> 00:16:53.040]  給我們有更多更大的空間去服侍神
[00:16:53.040 --> 00:16:55.360]  爲神付出更多
[00:16:55.360 --> 00:16:58.600]  撒地教會的問題
[00:16:58.600 --> 00:17:01.760]  就是名不符實
[00:17:01.760 --> 00:17:04.320]  正正就是活在安逸
[00:17:04.320 --> 00:17:06.280]  而更大的問題
[00:17:06.280 --> 00:17:08.280]  是他們不知道自己有問題
[00:17:08.280 --> 00:17:10.960]  經文裏沒有說他有什麼問題
[00:17:10.960 --> 00:17:12.960]  他們睡着了 在做夢
[00:17:12.960 --> 00:17:16.080]  以爲自己很OK
[00:17:16.080 --> 00:17:17.920]  不要說悔改
[00:17:17.920 --> 00:17:19.880]  他們連反省都可能
[00:17:19.880 --> 00:17:20.800]  要嗎?
[00:17:20.800 --> 00:17:22.400]  我爲什麼要反省?
[00:17:22.400 --> 00:17:24.040]  人很大的問題
[00:17:24.040 --> 00:17:27.240]  往往不是自己有一個很大的問題
[00:17:27.240 --> 00:17:28.600]  人很大的問題就是
[00:17:28.600 --> 00:17:32.360]  其實我們從來都不知道自己有小小問題
[00:17:32.360 --> 00:17:35.160]  所以耶穌跟他們說
[00:17:35.160 --> 00:17:38.200]  你要醒一醒
[00:17:38.200 --> 00:17:40.840]  看看自己的現實
[00:17:40.840 --> 00:17:42.600]  自省一下
[00:17:42.600 --> 00:17:46.080]  不要在靈裏不斷地沉睡
[00:17:46.080 --> 00:17:48.960]  因爲你以爲自己睡着了
[00:17:48.960 --> 00:17:54.920]  其實撒地教會已經慢慢死了
[00:17:54.920 --> 00:17:58.800]  不知道大家身邊有沒有聽到
[00:17:58.800 --> 00:18:02.440]  一些平靜安穩深沉的呼吸聲
[00:18:02.440 --> 00:18:05.080]  我在臺上是聽不到的
[00:18:05.080 --> 00:18:08.560]  不如大家幫我拍一下身邊的人
[00:18:08.560 --> 00:18:10.400]  先叫醒一下他
[00:18:10.400 --> 00:18:12.480]  因爲今天資料特別多
[00:18:12.480 --> 00:18:14.960]  特別難消化
[00:18:14.960 --> 00:18:18.080]  我們小時候
[00:18:18.080 --> 00:18:20.480]  大家都試過假裝睡覺
[00:18:20.480 --> 00:18:24.000]  父母叫我們早點睡
[00:18:24.000 --> 00:18:25.800]  但我們又不硬睡
[00:18:25.800 --> 00:18:29.520]  於是就上牀假裝睡
[00:18:29.520 --> 00:18:33.520]  如果要叫醒一個真的睡着的人
[00:18:33.520 --> 00:18:35.000]  小時候有很多方法
[00:18:35.000 --> 00:18:37.400]  可以撩一下他鼻子的洞
[00:18:37.400 --> 00:18:39.280]  或者在他身邊一開火門
[00:18:39.280 --> 00:18:41.320]  就大力地拍手掌
[00:18:41.320 --> 00:18:43.520]  大力地叫火燭
[00:18:43.520 --> 00:18:46.880]  但如果一個人是假裝睡着的
[00:18:46.880 --> 00:18:50.840]  你怎樣叫醒他呢?
[00:18:50.840 --> 00:18:52.360]  拍多久都不醒
[00:18:52.360 --> 00:18:57.840]  他假裝睡着
[00:18:57.840 --> 00:18:59.400]  2012年
[00:18:59.400 --> 00:19:01.760]  華文世界出版了一本書
[00:19:01.760 --> 00:19:03.000]  很可愛
[00:19:03.000 --> 00:19:04.360]  很難買
[00:19:04.360 --> 00:19:09.240]  叫做《你永遠都無法叫醒一個裝睡的人》
[00:19:09.240 --> 00:19:11.680]  封面表面上是一隻駱駝
[00:19:11.680 --> 00:19:14.600]  實際上是一個人
