
[00:00:00.000 --> 00:00:02.000]  第一次問你怕不怕痛?
[00:01:45.000 --> 00:01:47.000]  我討厭這個家
[00:01:47.000 --> 00:01:50.000]  這種是心靈的痛楚
[00:01:50.000 --> 00:01:53.000]  剛才大家都反應了
[00:01:53.000 --> 00:01:55.000]  沒人喜歡痛
[00:01:55.000 --> 00:01:58.000]  也沒有人喜歡痛
[00:01:58.000 --> 00:02:02.000]  但是痛是否一定不好呢
[00:02:02.000 --> 00:02:06.000]  有一個醫生曾經寫過一個這樣的案例
[00:02:06.000 --> 00:02:08.000]  這個案例的對象
[00:02:08.000 --> 00:02:10.000]  也是一個小妹妹
[00:02:10.000 --> 00:02:12.000]  這個小妹妹十八個月大的時候
[00:02:12.000 --> 00:02:15.000]  她媽媽有一天很震驚
[00:02:15.000 --> 00:02:17.000]  發現這個小妹妹做什麼
[00:02:17.000 --> 00:02:21.000]  她咬損自己的手指的血爸爸的聲音
[00:02:21.000 --> 00:02:23.000]  她就用血在地上寫字
[00:02:23.000 --> 00:02:25.000]  在牆上寫字
[00:02:25.000 --> 00:02:27.000]  一點也不覺得痛
[00:02:27.000 --> 00:02:28.000]  她開心
[00:02:28.000 --> 00:02:29.000]  但是你作為媽媽
[00:02:29.000 --> 00:02:31.000]  作為父母嚇死你
[00:02:31.000 --> 00:02:33.000]  一個月之後
[00:02:33.000 --> 00:02:35.000]  她發現這個小妹妹
[00:02:35.000 --> 00:02:37.000]  竟然在火爐裡燒著自己的褲子
[00:02:37.000 --> 00:02:39.000]  一直燒著一直跳舞
[00:02:39.000 --> 00:02:41.000]  又一點也不覺得痛
[00:02:41.000 --> 00:02:42.000]  越跳越開心
[00:02:42.000 --> 00:02:45.000]  媽媽就嚇到瘋了
[00:02:45.000 --> 00:02:48.000]  由於這個小妹妹一點也不覺得痛
[00:02:48.000 --> 00:02:52.000]  所以她經常弄到自己遍體鱗傷
[00:02:52.000 --> 00:02:54.000]  後來這個醫生說
[00:02:54.000 --> 00:02:56.000]  原來這個小妹妹
[00:02:56.000 --> 00:03:00.000]  她患上一種很罕見的天生不痛症
[00:03:00.000 --> 00:03:02.000]  她是不懂得痛的
[00:03:02.000 --> 00:03:04.000]  這個醫生在這個案例
[00:03:04.000 --> 00:03:07.000]  最後一個報告寫了這樣的說話
[00:03:07.000 --> 00:03:09.000]  他說原來懂得痛
[00:03:09.000 --> 00:03:12.000]  是神賜給我們的禮物
[00:03:12.000 --> 00:03:14.000]  我曾經看過一本書
[00:03:14.000 --> 00:03:18.000]  裡面有一個字者寫過這樣的比喻
[00:03:18.000 --> 00:03:19.000]  有一個雕刻家
[00:03:19.000 --> 00:03:23.000]  他很想雕刻一個石像
[00:03:23.000 --> 00:03:25.000]  很漂亮的雕像
[00:03:25.000 --> 00:03:29.000]  於是他找了一塊很適合的石頭
[00:03:29.000 --> 00:03:31.000]  他看見石頭覺得很好
[00:03:31.000 --> 00:03:33.000]  然後用他的雕刻工具
[00:03:33.000 --> 00:03:36.000]  在石頭上鑿了兩鑿
[00:03:36.000 --> 00:03:38.000]  這個石頭竟然會發出聲音
[00:03:38.000 --> 00:03:39.000]  哎呀 很痛啊
[00:03:39.000 --> 00:03:41.000]  拜託你可不可以不要鑿我
[00:03:41.000 --> 00:03:43.000]  你選另一塊石頭
[00:03:43.000 --> 00:03:45.000]  既然這塊石頭不合作
[00:03:45.000 --> 00:03:48.000]  這個雕刻家就沒辦法了
[00:03:48.000 --> 00:03:50.000]  於是他就找了另一塊石頭
[00:03:50.000 --> 00:03:53.000]  今次這塊石頭
[00:03:53.000 --> 00:03:55.000]  無論這個雕刻家怎樣鑿
[00:03:55.000 --> 00:03:57.000]  怎樣鋸
[00:03:57.000 --> 00:03:59.000]  他一直堅忍那種痛楚
[00:03:59.000 --> 00:04:04.000]  最後這塊石頭成為一個萬人欣賞的雕像
[00:04:04.000 --> 00:04:06.000]  第二塊石頭怎麼樣呢
[00:04:06.000 --> 00:04:07.000]  它不合作嘛
[00:04:07.000 --> 00:04:09.000]  所以就沒辦法了
[00:04:09.000 --> 00:04:13.000]  在馬路有時穿了洞 凹陷了的地方
[00:04:13.000 --> 00:04:17.000]  他就用這塊石頭來填補這個凹位
[00:04:17.000 --> 00:04:19.000]  於是這塊第一塊石頭
[00:04:19.000 --> 00:04:21.000]  一樣是被無數的人踐踏
[00:04:21.000 --> 00:04:23.000]  被無數的車載過
[00:04:23.000 --> 00:04:25.000]  一樣這麼痛
[00:04:25.000 --> 00:04:27.000]  這個智者就這樣說
[00:04:27.000 --> 00:04:29.000]  他說可能痛楚
[00:04:29.000 --> 00:04:34.000]  是一個人真正成長的必經過程
[00:04:34.000 --> 00:04:37.000]  自從地球上第一個人類
[00:04:37.000 --> 00:04:39.000]  亞當犯罪之後
[00:04:39.000 --> 00:04:41.000]  當罪流入這個世界
[00:04:41.000 --> 00:04:43.000]  就無可避免了
[00:04:43.000 --> 00:04:45.000]  我們自己的罪 別人其他的罪
[00:04:45.000 --> 00:04:47.000]  成為一個交叉的連累網
[00:04:47.000 --> 00:04:48.000]  彼此的傷害
[00:04:48.000 --> 00:04:50.000]  可能帶來了很多人生裡面
[00:04:50.000 --> 00:04:52.000]  很多的痛楚
[00:04:52.000 --> 00:04:55.000]  今天我們信耶穌的人
[00:04:55.000 --> 00:04:57.000]  有一個很大很大的盼望
[00:04:57.000 --> 00:04:58.000]  因為我們所信的耶穌
[00:04:58.000 --> 00:05:02.000]  已經應驗了舊約聖經的預言
[00:05:02.000 --> 00:05:04.000]  舊約聖經二次合書六十一章一至二節
[00:05:04.000 --> 00:05:06.000]  預言過將來會有一個
[00:05:06.000 --> 00:05:11.000]  耶穌基督會來到這個世界
[00:05:11.000 --> 00:05:16.000]  幫助我們勝過這因為罪而帶來的痛楚
[00:05:16.000 --> 00:05:19.000]  讓我們一起看看二次合書六十一章一至二節
[00:05:19.000 --> 00:05:21.000]  我們一起讀 一二三
[00:05:21.000 --> 00:05:24.000]  主耶和華的靈在我身上
[00:05:24.000 --> 00:05:27.000]  因為耶和華用高高我
[00:05:27.000 --> 00:05:30.000]  叫我傳好信息給謙卑的人
[00:05:30.000 --> 00:05:33.000]  差遣我醫好傷心的人
[00:05:33.000 --> 00:05:36.000]  報告被老的得釋放
[00:05:36.000 --> 00:05:38.000]  被囚的出監牢
[00:05:38.000 --> 00:05:40.000]  報告耶和華的恩憐
[00:05:40.000 --> 00:05:43.000]  和我們神報仇的日子
[00:05:43.000 --> 00:05:46.000]  醫好傷心的人
[00:05:46.000 --> 00:05:49.000]  報告被囚的出監牢
[00:05:49.000 --> 00:05:51.000]  耶穌導成肉身
[00:05:51.000 --> 00:05:54.000]  就是變成我們普通人一樣
[00:05:54.000 --> 00:05:57.000]  耶穌既然是百分之一百的人
[00:05:57.000 --> 00:05:59.000]  所以祂用人的身份
[00:05:59.000 --> 00:06:01.000]  經歷過我們任何的痛苦
[00:06:01.000 --> 00:06:04.000]  所以祂認同明白我們的痛苦
[00:06:04.000 --> 00:06:07.000]  同時耶穌也是百分之一百的神
[00:06:07.000 --> 00:06:09.000]  所以祂可以給我們能力
[00:06:09.000 --> 00:06:13.000]  去勝過這些因人罪帶來的傷害
[00:06:13.000 --> 00:06:14.000]  那些傷痛
[00:06:14.000 --> 00:06:16.000]  今天神也呼召我們
[00:06:16.000 --> 00:06:18.000]  我們作為跟從耶穌的人
[00:06:18.000 --> 00:06:19.000]  我們闖開自己的心靈
[00:06:19.000 --> 00:06:22.000]  讓聖靈在我們生命裡面工作
[00:06:22.000 --> 00:06:24.000]  給我們能力去勝過
[00:06:24.000 --> 00:06:26.000]  我們成長的人生裡面
[00:06:26.000 --> 00:06:29.000]  所經歷因人罪而帶來的痛楚
[00:06:29.000 --> 00:06:31.000]  那些是洞徒
[00:06:31.000 --> 00:06:33.000]  同時神也呼召同福堂
[00:06:33.000 --> 00:06:35.000]  成為一個群體
[00:06:35.000 --> 00:06:39.000]  這個群體是可以幫助進來的人
[00:06:39.000 --> 00:06:42.000]  去勝過他們人生的痛楚
[00:06:42.000 --> 00:06:44.000]  今天神和我們說什麼呢
[00:06:44.000 --> 00:06:48.000]  在《老家福音》五章十二至三十二節裡面
[00:06:48.000 --> 00:06:52.000]  描述人生的三種痛楚
[00:06:52.000 --> 00:06:53.000]  讓以下時間
[00:06:53.000 --> 00:06:56.000]  我們一起看人生這三種痛楚
[00:06:56.000 --> 00:06:57.000]  第一種痛楚
[00:06:57.000 --> 00:06:59.000]  是被拒絕的痛楚
[00:06:59.000 --> 00:07:02.000]  我們一起看《老家福音》五章十二至十三節
[00:07:02.000 --> 00:07:03.000]  頂尖幫我們一起讀
[00:07:03.000 --> 00:07:04.000]  一二三
[00:07:04.000 --> 00:07:07.000]  有一回 耶穌在一個城裡
[00:07:07.000 --> 00:07:10.000]  有人滿身長大麻風
[00:07:10.000 --> 00:07:13.000]  看見祂 就撫服在地
[00:07:13.000 --> 00:07:14.000]  求祂說
[00:07:14.000 --> 00:07:18.000]  主若肯 必能叫我結靜了
[00:07:18.000 --> 00:07:20.000]  耶穌伸手摸祂 說
[00:07:20.000 --> 00:07:22.000]  我肯 你結靜了吧
[00:07:22.000 --> 00:07:27.000]  大麻風立即就來了祂的身
[00:07:27.000 --> 00:07:30.000]  這個人是患上麻風病
[00:07:30.000 --> 00:07:34.000]  麻風病的病人有什麼痛楚呢
[00:07:34.000 --> 00:07:35.000]  有三方面
[00:07:35.000 --> 00:07:38.000]  第一方面 麻風病是傳染病
[00:07:38.000 --> 00:07:42.000]  我相信沒有人喜歡看麻風病人的照片
[00:07:42.000 --> 00:07:45.000]  在皮膚裡面生很多很多的小腫瘤
[00:07:45.000 --> 00:07:48.000]  加上超級肉酸 超級難看
[00:07:48.000 --> 00:07:50.000]  沒有人喜歡看
[00:07:50.000 --> 00:07:52.000]  如果真的有一個真人在這裡
[00:07:52.000 --> 00:07:54.000]  是沒有人想走過去的
[00:07:54.000 --> 00:07:56.000]  所以在耶穌的時代
[00:07:56.000 --> 00:07:58.000]  是一種絕症
[00:07:58.000 --> 00:08:00.000]  還有不單是這樣
[00:08:00.000 --> 00:08:03.000]  那些病菌是破壞人的神經
[00:08:03.000 --> 00:08:06.000]  所以這些病人
[00:08:06.000 --> 00:08:07.000]  他們對人的觸摸
[00:08:07.000 --> 00:08:09.000]  你碰他都沒有感覺
[00:08:09.000 --> 00:08:10.000]  對溫度也沒有感覺
[00:08:10.000 --> 00:08:11.000]  很熱很冷
[00:08:11.000 --> 00:08:12.000]  他完全沒有感覺
[00:08:12.000 --> 00:08:14.000]  所以這種絕症
[00:08:14.000 --> 00:08:15.000]  絕症代表什麼
[00:08:15.000 --> 00:08:16.000]  沒有希望
[00:08:16.000 --> 00:08:18.000]  沒有前途
[00:08:18.000 --> 00:08:19.000]  沒有任何盼望
[00:08:19.000 --> 00:08:20.000]  這個是第一方面
[00:08:20.000 --> 00:08:21.000]  第二方面
[00:08:21.000 --> 00:08:23.000]  患麻風病的病人
[00:08:23.000 --> 00:08:26.000]  當時的社會文化猶太文化
[00:08:26.000 --> 00:08:28.000]  被認為不潔淨
[00:08:28.000 --> 00:08:29.000]  不潔淨是什麼意思
[00:08:29.000 --> 00:08:31.000]  不可以進入群體裡面
[00:08:31.000 --> 00:08:32.000]  他們不可以進城
[00:08:32.000 --> 00:08:35.000]  不可以像我們頂尖部一起聚集
[00:08:35.000 --> 00:08:37.000]  在聖殿裡面敬拜神
[00:08:37.000 --> 00:08:39.000]  被拒絕
[00:08:39.000 --> 00:08:41.000]  所以他們的律法也規定
[00:08:41.000 --> 00:08:43.000]  如果有人走近他們
[00:08:43.000 --> 00:08:44.000]  律法要規定他們大聲喊
[00:08:44.000 --> 00:08:45.000]  不潔淨 不潔淨
[00:08:45.000 --> 00:08:48.000]  其實提醒那些人不要走近
[00:08:48.000 --> 00:08:50.000]  大家可以想像
[00:08:50.000 --> 00:08:52.000]  不斷的被拒絕
[00:08:52.000 --> 00:08:55.000]  不斷的被排擠
[00:08:55.000 --> 00:08:56.000]  第三方面
[00:08:56.000 --> 00:08:59.000]  還有一種譴責
[00:08:59.000 --> 00:09:01.000]  當時的猶太社會文化
[00:09:01.000 --> 00:09:03.000]  覺得是患病
[00:09:03.000 --> 00:09:06.000]  或者很特別的麻風病的病人
[00:09:06.000 --> 00:09:08.000]  一定是犯罪得罪神
[00:09:08.000 --> 00:09:09.000]  給神詛咒
[00:09:09.000 --> 00:09:12.000]  所以今天神用這個病來懲罰你
[00:09:12.000 --> 00:09:13.000]  所以你是一個罪人
[00:09:13.000 --> 00:09:14.000]  換句話說
[00:09:14.000 --> 00:09:16.000]  那些人不會同情這個病
[00:09:16.000 --> 00:09:18.000]  反而去譴責
[00:09:18.000 --> 00:09:19.000]  因為你有罪
[00:09:19.000 --> 00:09:20.000]  你是一個罪人
[00:09:20.000 --> 00:09:21.000]  所以大家可以想像
[00:09:21.000 --> 00:09:25.000]  是被歧視 被拒絕 被排擠的
[00:09:25.000 --> 00:09:26.000]  這樣的人
[00:09:26.000 --> 00:09:28.000]  他的心路歷程
[00:09:28.000 --> 00:09:30.000]  他的想法是怎樣的
[00:09:30.000 --> 00:09:32.000]  你留意剛才麻風病人
[00:09:32.000 --> 00:09:33.000]  跟耶穌說什麼
[00:09:33.000 --> 00:09:35.000]  他說主若肯
[00:09:35.000 --> 00:09:37.000]  必能叫我潔淨
[00:09:37.000 --> 00:09:39.000]  你想想平時
[00:09:39.000 --> 00:09:41.000]  如果你患了病也好
[00:09:41.000 --> 00:09:43.000]  你看醫生也好
[00:09:43.000 --> 00:09:44.000]  甚至有些人說可以醫好你
[00:09:44.000 --> 00:09:46.000]  你第一個想法會是怎樣
[00:09:46.000 --> 00:09:48.000]  究竟你見完流
[00:09:48.000 --> 00:09:49.000]  醫不醫得好我
[00:09:49.000 --> 00:09:51.000]  這個醫生行不行
[00:09:51.000 --> 00:09:53.000]  都是我第一個想法
[00:09:53.000 --> 00:09:54.000]  你留意他不是這樣
[00:09:54.000 --> 00:09:57.000]  他從來沒有懷疑耶穌是否醫好他
[00:09:57.000 --> 00:09:59.000]  但他只是在想
[00:09:59.000 --> 00:10:01.000]  耶穌肯不肯醫我
[00:10:01.000 --> 00:10:03.000]  為什麼會這樣想
[00:10:03.000 --> 00:10:04.000]  他不是第一個想法
[00:10:04.000 --> 00:10:05.000]  是耶穌行不行
[00:10:05.000 --> 00:10:07.000]  他說耶穌肯不肯醫他
[00:10:07.000 --> 00:10:08.000]  為什麼他這樣想
[00:10:08.000 --> 00:10:11.000]  因為他太久被人拒絕了
[00:10:11.000 --> 00:10:13.000]  關聖被人拒絕
[00:10:13.000 --> 00:10:15.000]  所以他沒有辦法相信
[00:10:15.000 --> 00:10:17.000]  有沒有一個人願意接納他
[00:10:17.000 --> 00:10:19.000]  長期被人拒絕
[00:10:19.000 --> 00:10:21.000]  聖節可能在我們生命裏面
[00:10:21.000 --> 00:10:24.000]  都會經歷這些事
[00:10:24.000 --> 00:10:26.000]  可能我們的成長
[00:10:26.000 --> 00:10:28.000]  不斷被人拒絕
[00:10:28.000 --> 00:10:30.000]  不同形式的拒絕
[00:10:30.000 --> 00:10:32.000]  或者我們的家人
[00:10:32.000 --> 00:10:34.000]  長期失蹤
[00:10:34.000 --> 00:10:35.000]  長期消失
[00:10:35.000 --> 00:10:36.000]  他在這裏
[00:10:36.000 --> 00:10:38.000]  不過又不在這裏
[00:10:38.000 --> 00:10:40.000]  他沒有辦法陪你
[00:10:40.000 --> 00:10:42.000]  他沒有辦法給你安全感
[00:10:42.000 --> 00:10:43.000]  他沒有辦法
[00:10:43.000 --> 00:10:45.000]  好像其他人一樣愛你
[00:10:45.000 --> 00:10:47.000]  很多很多這些被拒絕
[00:10:47.000 --> 00:10:50.000]  可能帶來很多很多傷痛
[00:10:50.000 --> 00:10:51.000]  但是耶穌來
[00:10:51.000 --> 00:10:53.000]  他要和大家講一個真理
[00:10:53.000 --> 00:10:56.000]  我要醫好傷心的人
[00:10:56.000 --> 00:10:58.000]  而耶穌要醫好
[00:10:58.000 --> 00:10:59.000]  我們生命裏面
[00:10:59.000 --> 00:11:02.000]  那些被拒絕的傷痛
[00:11:02.000 --> 00:11:05.000]  另一方面
[00:11:05.000 --> 00:11:06.000]  耶穌醫好我們
[00:11:06.000 --> 00:11:07.000]  但是我們要留意
[00:11:07.000 --> 00:11:09.000]  還顧我們身邊
[00:11:09.000 --> 00:11:13.000]  都仍然有很多拒絕人
[00:11:13.000 --> 00:11:15.000]  排斥人
[00:11:15.000 --> 00:11:17.000]  我是住在北角
[00:11:17.000 --> 00:11:19.000]  我和師母通常
[00:11:19.000 --> 00:11:23.000]  會搭23號巴士回來教會
[00:11:23.000 --> 00:11:25.000]  師母有一次和我說
[00:11:25.000 --> 00:11:28.000]  她搭23號巴士的時候
[00:11:28.000 --> 00:11:30.000]  有一對內地來的母子
[00:11:30.000 --> 00:11:32.000]  在北角上車
[00:11:32.000 --> 00:11:34.000]  就知道維園那裏
[00:11:34.000 --> 00:11:35.000]  有一些彩燈會
[00:11:35.000 --> 00:11:36.000]  花燈會
[00:11:36.000 --> 00:11:37.000]  他們這對母子
[00:11:37.000 --> 00:11:38.000]  在北角上車
[00:11:38.000 --> 00:11:39.000]  就搭23號巴士
[00:11:39.000 --> 00:11:42.000]  來維園那裏看這個彩燈會
[00:11:42.000 --> 00:11:43.000]  母子
[00:11:43.000 --> 00:11:44.000]  那個小朋友
[00:11:44.000 --> 00:11:46.000]  真的比較活潑好動
[00:11:46.000 --> 00:11:47.000]  動來動去
[00:11:47.000 --> 00:11:48.000]  跳來跳去
[00:11:48.000 --> 00:11:51.000]  這個媽媽就要管教他
[00:11:51.000 --> 00:11:52.000]  又要照顧他
[00:11:52.000 --> 00:11:54.000]  怕他跌倒
[00:11:54.000 --> 00:11:56.000]  怕他弄傷人
[00:11:56.000 --> 00:11:57.000]  那個小孩動
[00:11:57.000 --> 00:11:58.000]  那個媽媽就動
[00:11:58.000 --> 00:11:59.000]  那個媽媽動
[00:11:59.000 --> 00:12:00.000]  他背著那個袋子
[00:12:00.000 --> 00:12:03.000]  就不小心輕輕地
[00:12:03.000 --> 00:12:04.000]  不是撞到
[00:12:04.000 --> 00:12:05.000]  是輕輕地撞到
[00:12:05.000 --> 00:12:09.000]  坐在她旁邊的那個香港女士
[00:12:09.000 --> 00:12:10.000]  你知不知道
[00:12:10.000 --> 00:12:11.000]  這位香港女士
[00:12:11.000 --> 00:12:13.000]  怎樣反應
[00:12:13.000 --> 00:12:15.000]  這樣
[00:12:15.000 --> 00:12:16.000]  接著
[00:12:16.000 --> 00:12:17.000]  眼睛瞪著她
[00:12:17.000 --> 00:12:18.000]  勵勵她
[00:12:18.000 --> 00:12:20.000]  接著一臉不屑的樣子
[00:12:20.000 --> 00:12:23.000]  本來並排地坐這對
[00:12:23.000 --> 00:12:25.000]  內地母子
[00:12:25.000 --> 00:12:26.000]  一直這樣坐
[00:12:26.000 --> 00:12:28.000]  她這樣
[00:12:28.000 --> 00:12:30.000]  這樣
[00:12:30.000 --> 00:12:32.000]  被拒絕
[00:12:32.000 --> 00:12:33.000]  幾年前
[00:12:33.000 --> 00:12:36.000]  我在街上親眼見過
[00:12:36.000 --> 00:12:38.000]  有一批南亞裔的小朋友
[00:12:38.000 --> 00:12:39.000]  在街上玩
[00:12:39.000 --> 00:12:41.000]  他們沒有得罪任何人
[00:12:41.000 --> 00:12:42.000]  沒有搞破壞
[00:12:42.000 --> 00:12:44.000]  沒有做過任何壞事
[00:12:44.000 --> 00:12:47.000]  但是有一個香港大叔經過
[00:12:47.000 --> 00:12:49.000]  當街罵爆他
[00:12:49.000 --> 00:12:50.000]  你想想
[00:12:50.000 --> 00:12:51.000]  如果你是小朋友
[00:12:51.000 --> 00:12:52.000]  無端端被人罵了一頓
[00:12:52.000 --> 00:12:53.000]  你又沒有做過壞事
[00:12:53.000 --> 00:12:55.000]  被拒絕
[00:12:55.000 --> 00:12:57.000]  被排斥
[00:12:57.000 --> 00:12:59.000]  可能有一些朋友
[00:12:59.000 --> 00:13:02.000]  他心裡沒有鬼炸
[00:13:02.000 --> 00:13:04.000]  他沒有打算傷害任何人
[00:13:04.000 --> 00:13:06.000]  但是因為他以往坐過牢
[00:13:06.000 --> 00:13:08.000]  所以去到不同的地方
[00:13:08.000 --> 00:13:11.000]  都被人戴上有色眼鏡去看
[00:13:11.000 --> 00:13:13.000]  如果大家記得教會年初
[00:13:13.000 --> 00:13:15.000]  我們發動頂子妹
[00:13:15.000 --> 00:13:18.000]  21日為以色列這個民族禁食禱告
[00:13:18.000 --> 00:13:20.000]  為耶穌路撒冷求平安
[00:13:20.000 --> 00:13:22.000]  這個民族得救
[00:13:22.000 --> 00:13:23.000]  幾個月前
[00:13:23.000 --> 00:13:24.000]  我們有些同工
[00:13:24.000 --> 00:13:28.000]  招待一些在以色列來的朋友
[00:13:28.000 --> 00:13:30.000]  有幾個上了我的辦公室
[00:13:30.000 --> 00:13:31.000]  大家聊聊天
[00:13:31.000 --> 00:13:33.000]  後來同工帶他們去參觀教會
[00:13:33.000 --> 00:13:35.000]  當他們發現
[00:13:35.000 --> 00:13:38.000]  教會肯為他們
[00:13:38.000 --> 00:13:40.000]  竟然為他們禁食禱告
[00:13:40.000 --> 00:13:42.000]  他們很感動
[00:13:42.000 --> 00:13:43.000]  我沒有想過
[00:13:43.000 --> 00:13:46.000]  原來這個世界有人喜歡我們
[00:13:46.000 --> 00:13:48.000]  原來他們覺得
[00:13:48.000 --> 00:13:49.000]  我第一次明白
[00:13:49.000 --> 00:13:51.000]  原來猶太人這樣想
[00:13:51.000 --> 00:13:53.000]  他們覺得全世界都不喜歡他們
[00:13:53.000 --> 00:13:54.000]  為什麼呢
[00:13:54.000 --> 00:13:55.000]  可能我猜
[00:13:55.000 --> 00:13:56.000]  現在中東
[00:13:56.000 --> 00:13:58.000]  以色列有很多政治
[00:13:58.000 --> 00:14:00.000]  那些地緣政治的發生
[00:14:00.000 --> 00:14:02.000]  或者在歷史裡面
[00:14:02.000 --> 00:14:05.000]  很多猶太人聚居在不同的地方
[00:14:05.000 --> 00:14:07.000]  他們都是深受被拒絕
[00:14:07.000 --> 00:14:08.000]  被排斥
[00:14:08.000 --> 00:14:09.000]  所以他們突然間知道
[00:14:09.000 --> 00:14:11.000]  有人喜歡我們
[00:14:11.000 --> 00:14:13.000]  竟然為我們祈禱
[00:14:13.000 --> 00:14:14.000]  他們很感動
[00:14:14.000 --> 00:14:15.000]  頂子妹
[00:14:15.000 --> 00:14:18.000]  我們就是生活在這個充滿罪的世界
[00:14:18.000 --> 00:14:21.000]  有時候我們自己被拒絕
[00:14:21.000 --> 00:14:24.000]  但同樣可能有意無意
[00:14:24.000 --> 00:14:25.000]  我們拒絕其他人
[00:14:25.000 --> 00:14:27.000]  頂子妹今天耶穌來
[00:14:27.000 --> 00:14:30.000]  就要拿走這些拒絕
[00:14:30.000 --> 00:14:32.000]  醫治這些被拒絕的傷害
[00:14:32.000 --> 00:14:33.000]  大家要留意
[00:14:33.000 --> 00:14:35.000]  耶穌怎樣對待麻瘋病人
[00:14:35.000 --> 00:14:40.000]  祂伸手去觸摸麻瘋病人
[00:14:40.000 --> 00:14:42.000]  其實坦白說
[00:14:42.000 --> 00:14:44.000]  是有點多餘的
[00:14:44.000 --> 00:14:46.000]  祂觸摸麻瘋病人
[00:14:46.000 --> 00:14:47.000]  大家要記住
[00:14:47.000 --> 00:14:49.000]  耶穌有絕對醫治的權柄
[00:14:49.000 --> 00:14:52.000]  如果大家看新約的故事
[00:14:52.000 --> 00:14:54.000]  耶穌怎樣醫治人
[00:14:54.000 --> 00:14:55.000]  你的病痊癒了
[00:14:55.000 --> 00:14:57.000]  你痊癒了,你康復了
[00:14:57.000 --> 00:14:59.000]  甚至盧家福也一樣
[00:14:59.000 --> 00:15:01.000]  記住有一個叫牙佬的人
[00:15:01.000 --> 00:15:03.000]  他的女兒病了
[00:15:03.000 --> 00:15:04.000]  耶穌看也不用看
[00:15:04.000 --> 00:15:05.000]  見也不用見
[00:15:05.000 --> 00:15:06.000]  你回家吧
[00:15:06.000 --> 00:15:07.000]  你的女兒康復了
[00:15:07.000 --> 00:15:09.000]  絕對醫治權柄
[00:15:09.000 --> 00:15:10.000]  所以如果是這樣的話
[00:15:10.000 --> 00:15:12.000]  耶穌伸手去觸摸牠
[00:15:12.000 --> 00:15:13.000]  其實很奇怪
[00:15:13.000 --> 00:15:14.000]  是有點多餘的
[00:15:14.000 --> 00:15:15.000]  為什麼
[00:15:15.000 --> 00:15:17.000]  因為耶穌不單止醫治
[00:15:17.000 --> 00:15:19.000]  祂身體的疾病
[00:15:19.000 --> 00:15:22.000]  耶穌想醫治祂心靈的疾病
[00:15:22.000 --> 00:15:25.000]  醫治祂的那種內裡
[00:15:25.000 --> 00:15:27.000]  被拒絕的傷痛
[00:15:27.000 --> 00:15:29.000]  今天耶穌也一樣
[00:15:29.000 --> 00:15:31.000]  讓我們被耶穌去醫治
[00:15:31.000 --> 00:15:34.000]  也讓我們成為耶穌的器皿
