
[00:00:00.000 --> 00:00:03.000]  你的心裡有沒有上帝呢?
[00:02:34.000 --> 00:02:36.000]  沒有人帶領他們怎樣生活下去
[00:02:36.000 --> 00:02:39.000]  大概這裡有一個循環
[00:02:39.000 --> 00:02:41.000]  時事記裡面不斷出現一個循環
[00:02:41.000 --> 00:02:44.000]  就是以色列人經常做壞事
[00:02:44.000 --> 00:02:46.000]  離棄了神
[00:02:46.000 --> 00:02:49.000]  而神就容讓一些外敵
[00:02:49.000 --> 00:02:50.000]  有些外邦的人
[00:02:50.000 --> 00:02:51.000]  有些敵人
[00:02:51.000 --> 00:02:53.000]  來攻打他們
[00:02:53.000 --> 00:02:54.000]  壓制他們
[00:02:54.000 --> 00:02:56.000]  讓他們受到苦
[00:02:56.000 --> 00:02:58.000]  受到知道壞
[00:02:58.000 --> 00:03:03.000]  以色列人就哀求他們轉向神
[00:03:03.000 --> 00:03:05.000]  而神就聽他們的哀求
[00:03:05.000 --> 00:03:08.000]  興起一個事司
[00:03:08.000 --> 00:03:11.000]  去帶領這一班以色列人
[00:03:11.000 --> 00:03:13.000]  去渡過這一次的苦難
[00:03:13.000 --> 00:03:15.000]  你看時事記的時候
[00:03:15.000 --> 00:03:18.000]  這個循環是不斷出現又出現
[00:03:18.000 --> 00:03:19.000]  當神拯救了他們的時候
[00:03:19.000 --> 00:03:21.000]  他們又經歷了幾十年
[00:03:21.000 --> 00:03:23.000]  一段時間的太平
[00:03:23.000 --> 00:03:24.000]  但太平的日子
[00:03:24.000 --> 00:03:26.000]  他們又再衰起來
[00:03:26.000 --> 00:03:28.000]  又是這樣一個循環
[00:03:28.000 --> 00:03:31.000]  呼求神的拯救
[00:03:31.000 --> 00:03:32.000]  今日弟兄姊妹
[00:03:32.000 --> 00:03:34.000]  我們看第一個事司
[00:03:34.000 --> 00:03:36.000]  俄陀列
[00:03:36.000 --> 00:03:37.000]  俄陀列
[00:03:37.000 --> 00:03:39.000]  我們特別要看一下
[00:03:39.000 --> 00:03:42.000]  神藉著俄陀列這個人
[00:03:42.000 --> 00:03:45.000]  要我們明白什麼呢
[00:03:45.000 --> 00:03:47.000]  要我們衡量我們自己的生命
[00:03:47.000 --> 00:03:49.000]  和神的關係
[00:03:49.000 --> 00:03:51.000]  第一點
[00:03:51.000 --> 00:03:52.000]  我們看一下其實
[00:03:52.000 --> 00:03:55.000]  當時這一班以色列人
[00:03:55.000 --> 00:03:56.000]  他們的心裡面
[00:03:56.000 --> 00:04:00.000]  是完全沒有上帝的
[00:04:00.000 --> 00:04:01.000]  在當時那一刻
[00:04:01.000 --> 00:04:03.000]  他們是完全沒有上帝的
[00:04:03.000 --> 00:04:04.000]  為什麼這樣說呢
[00:04:04.000 --> 00:04:08.000]  他們有三部曲
[00:04:08.000 --> 00:04:10.000]  犯罪三部曲
[00:04:10.000 --> 00:04:13.000]  包括行惡
[00:04:13.000 --> 00:04:15.000]  忘記上帝
[00:04:15.000 --> 00:04:18.000]  自立偶像
[00:04:18.000 --> 00:04:19.000]  在第七節這樣說
[00:04:19.000 --> 00:04:23.000]  以色列人行耶和華眼中看為惡的事
[00:04:23.000 --> 00:04:25.000]  忘記耶和華他們的上帝
[00:04:25.000 --> 00:04:30.000]  去侍奉朱巴力和亞瑟拉
[00:04:30.000 --> 00:04:32.000]  在當時這班以色列人
[00:04:32.000 --> 00:04:38.000]  行神看為不喜歡惡的事
[00:04:38.000 --> 00:04:40.000]  行惡
[00:04:40.000 --> 00:04:41.000]  做壞事
[00:04:41.000 --> 00:04:43.000]  我們很容易就想
[00:04:43.000 --> 00:04:45.000]  打劫放火
[00:04:45.000 --> 00:04:47.000]  姦人殺人擄掠
[00:04:47.000 --> 00:04:48.000]  這些呢
[00:04:48.000 --> 00:04:50.000]  嫖賭飲蕩吹
[00:04:50.000 --> 00:04:53.000]  這些就是壞事
[00:04:53.000 --> 00:04:54.000]  的確沒錯
[00:04:54.000 --> 00:04:56.000]  這些真的是壞事
[00:04:56.000 --> 00:04:58.000]  但是聖經裡面的壞事
[00:04:58.000 --> 00:05:00.000]  是什麼壞事呢
[00:05:00.000 --> 00:05:02.000]  不只是這些才是壞事
[00:05:02.000 --> 00:05:03.000]  聖經裡面說
[00:05:03.000 --> 00:05:08.000]  行惡是他們沒有聽神的話
[00:05:08.000 --> 00:05:11.000]  走在神的心意當中
[00:05:11.000 --> 00:05:12.000]  沒有聽神的話
[00:05:12.000 --> 00:05:15.000]  不聽話
[00:05:15.000 --> 00:05:16.000]  在座的爸爸媽媽
[00:05:16.000 --> 00:05:17.000]  特別是媽媽
[00:05:17.000 --> 00:05:19.000]  我想會說得多這句話
[00:05:19.000 --> 00:05:20.000]  當你的子女小的時候
[00:05:20.000 --> 00:05:21.000]  孫子小的時候
[00:05:21.000 --> 00:05:22.000]  經常都說
[00:05:22.000 --> 00:05:23.000]  叫你做一樣
[00:05:23.000 --> 00:05:24.000]  經常都不做一樣
[00:05:24.000 --> 00:05:25.000]  做那樣的
[00:05:25.000 --> 00:05:28.000]  叫你做東你就做西的
[00:05:28.000 --> 00:05:29.000]  不聽話
[00:05:29.000 --> 00:05:33.000]  不聽話好像是人很容易的一個本性
[00:05:33.000 --> 00:05:35.000]  那我今天都和你們分享一下
[00:05:35.000 --> 00:05:37.000]  我自己
[00:05:37.000 --> 00:05:40.000]  有少少失敗的見證
[00:05:40.000 --> 00:05:42.000]  這個也不是一個很好的見證
[00:05:42.000 --> 00:05:45.000]  但是都覺得是提醒我的
[00:05:45.000 --> 00:05:46.000]  上年我有些朋友
[00:05:46.000 --> 00:05:48.000]  就從香港過來探望我
[00:05:48.000 --> 00:05:50.000]  那我就開車和他們
[00:05:50.000 --> 00:05:52.000]  去到北面Pinnacle去玩
[00:05:52.000 --> 00:05:54.000]  那當時就連我們教會
[00:05:54.000 --> 00:05:55.000]  其中一個姐妹
[00:05:55.000 --> 00:05:56.000]  和因為她媽媽
[00:05:56.000 --> 00:05:58.000]  都是來到這裡一起
[00:05:58.000 --> 00:06:00.000]  他們都覺得來到帕斯很悶
[00:06:00.000 --> 00:06:02.000]  所以就在教會認識了
[00:06:02.000 --> 00:06:05.000]  我們組團就一輛車
[00:06:05.000 --> 00:06:08.000]  就帶著他們去玩
[00:06:08.000 --> 00:06:10.000]  那你知道
[00:06:10.000 --> 00:06:11.000]  我們去Pinnacle
[00:06:11.000 --> 00:06:12.000]  那個尖峰石林
[00:06:12.000 --> 00:06:14.000]  就大概這裡過去
[00:06:14.000 --> 00:06:17.000]  兩個多小時
[00:06:17.000 --> 00:06:21.000]  回來的時候就開始黃昏
[00:06:21.000 --> 00:06:24.000]  黃昏那個人就心急
[00:06:24.000 --> 00:06:25.000]  快點回到家
[00:06:25.000 --> 00:06:26.000]  可以settle down
[00:06:26.000 --> 00:06:27.000]  快點回家
[00:06:27.000 --> 00:06:29.000]  可以洗澡吃飯
[00:06:29.000 --> 00:06:32.000]  休息一天
[00:06:32.000 --> 00:06:34.000]  而那段路
[00:06:34.000 --> 00:06:36.000]  沿途
[00:06:36.000 --> 00:06:38.000]  又沒有什麼車
[00:06:38.000 --> 00:06:41.000]  那段路都挺直的
[00:06:41.000 --> 00:06:42.000]  我忘記那段路
[00:06:42.000 --> 00:06:44.000]  應該是走100還是走81
[00:06:44.000 --> 00:06:47.000]  我忘記了
[00:06:47.000 --> 00:06:48.000]  再看一下
[00:06:48.000 --> 00:06:50.000]  坐在我的車上的弟兄姊妹
[00:06:50.000 --> 00:06:52.000]  全部都睡著了
[00:06:52.000 --> 00:06:54.000]  很安詳很放心
[00:06:54.000 --> 00:06:56.000]  都睡著了
[00:06:56.000 --> 00:06:58.000]  然後那一刻就
[00:06:58.000 --> 00:06:59.000]  快點吧
[00:06:59.000 --> 00:07:01.000]  反正這裡荒山野嶺
[00:07:01.000 --> 00:07:03.000]  又不見有相機
[00:07:03.000 --> 00:07:06.000]  腳就一路踩踩油踩油
[00:07:06.000 --> 00:07:08.000]  不停地踩
[00:07:08.000 --> 00:07:13.000]  踩到都挺快的
[00:07:13.000 --> 00:07:15.000]  其實我不知道早了多少回家
[00:07:15.000 --> 00:07:20.000]  可能這樣踩都不是早很多
[00:07:20.000 --> 00:07:23.000]  我以為沒有人知道
[00:07:23.000 --> 00:07:25.000]  發現了兩件事情
[00:07:25.000 --> 00:07:26.000]  第一
[00:07:26.000 --> 00:07:28.000]  走著走著的時候
[00:07:28.000 --> 00:07:31.000]  前面有一隻袋鼠跳出來
[00:07:31.000 --> 00:07:34.000]  嘩
[00:07:34.000 --> 00:07:36.000]  這真是一個代價
[00:07:36.000 --> 00:07:39.000]  那一次沒有撞死的袋鼠
[00:07:39.000 --> 00:07:42.000]  或者袋鼠沒有撞到我的車
[00:07:42.000 --> 00:07:43.000]  真是一個
[00:07:43.000 --> 00:07:46.000]  神給我一個很大的容忍
[00:07:46.000 --> 00:07:48.000]  很大的恩典
[00:07:48.000 --> 00:07:50.000]  這是第一件事
[00:07:50.000 --> 00:07:51.000]  第二就是
[00:07:51.000 --> 00:07:53.000]  我以為沒有人知道
[00:07:53.000 --> 00:07:55.000]  但原來後面的姐妹
[00:07:55.000 --> 00:07:57.000]  一直都看著我開車
[00:07:57.000 --> 00:08:01.000]  看著我開多少
[00:08:01.000 --> 00:08:02.000]  是的
[00:08:02.000 --> 00:08:04.000]  以為沒有人知道
[00:08:04.000 --> 00:08:06.000]  但其實自己做了壞事
[00:08:06.000 --> 00:08:08.000]  是別人知道的
[00:08:08.000 --> 00:08:10.000]  這個也提醒我
[00:08:10.000 --> 00:08:12.000]  不只是別人看著
[00:08:12.000 --> 00:08:16.000]  我才要遵守規矩
[00:08:16.000 --> 00:08:18.000]  作為一個人
[00:08:18.000 --> 00:08:22.000]  是需要時刻警醒
[00:08:22.000 --> 00:08:23.000]  對不起
[00:08:23.000 --> 00:08:26.000]  那一刻踩了很快
[00:08:26.000 --> 00:08:28.000]  所以請大家不要學習我
[00:08:28.000 --> 00:08:33.000]  特別是年輕的弟兄姐妹
[00:08:33.000 --> 00:08:35.000]  有時我們的心
[00:08:35.000 --> 00:08:37.000]  我們的頭腦知道要這樣做
[00:08:37.000 --> 00:08:40.000]  但有時在某一刻
[00:08:40.000 --> 00:08:42.000]  知道但自己就
[00:08:42.000 --> 00:08:44.000]  貪方便
[00:08:44.000 --> 00:08:46.000]  貪利益
[00:08:46.000 --> 00:08:51.000]  自己喜歡這樣做就這樣去做
[00:08:51.000 --> 00:08:56.000]  你們有沒有?
[00:08:56.000 --> 00:08:58.000]  年長的弟兄姐妹
[00:08:58.000 --> 00:08:59.000]  我都說過很多次
[00:08:59.000 --> 00:09:01.000]  特別是在柏斯
[00:09:01.000 --> 00:09:03.000]  博彩業都頗容易
[00:09:03.000 --> 00:09:06.000]  一個商場都買到彩票
[00:09:06.000 --> 00:09:07.000]  買到樂土
[00:09:07.000 --> 00:09:10.000]  走進去賭場都很方便
[00:09:10.000 --> 00:09:12.000]  你有沒有
[00:09:12.000 --> 00:09:14.000]  在這裡會有失腳呢?
[00:09:14.000 --> 00:09:16.000]  有時別人看不到的
[00:09:16.000 --> 00:09:17.000]  牧師
[00:09:17.000 --> 00:09:18.000]  我住的區比較偏僻
[00:09:18.000 --> 00:09:20.000]  別人看不到的
[00:09:20.000 --> 00:09:21.000]  你以為看不到
[00:09:21.000 --> 00:09:26.000]  看不到那次就是看到了
[00:09:26.000 --> 00:09:27.000]  年輕的弟兄姐妹
[00:09:27.000 --> 00:09:29.000]  我都想和你們說
[00:09:29.000 --> 00:09:32.000]  伴役甚麼年紀
[00:09:32.000 --> 00:09:35.000]  由小朋友到年長都會有
[00:09:35.000 --> 00:09:37.000]  年輕人都會有伴役
[00:09:37.000 --> 00:09:38.000]  今天他們很好
[00:09:38.000 --> 00:09:39.000]  今天他們出來侍奉
[00:09:39.000 --> 00:09:42.000]  個個都穿得非常好
[00:09:42.000 --> 00:09:43.000]  是不是
[00:09:43.000 --> 00:09:45.000]  很合宜
[00:09:45.000 --> 00:09:47.000]  我以前在香港服侍那間教會
[00:09:47.000 --> 00:09:49.000]  因為在中學裡
[00:09:49.000 --> 00:09:50.000]  逢星期六
[00:09:50.000 --> 00:09:52.000]  就會有一些青少年的聚會
[00:09:52.000 --> 00:09:54.000]  崇拜
[00:09:54.000 --> 00:09:56.000]  你知道年輕人
[00:09:56.000 --> 00:09:58.000]  特別是衣著上
[00:09:58.000 --> 00:10:00.000]  會講究些打扮些
[00:10:00.000 --> 00:10:02.000]  年長的都很講究
[00:10:02.000 --> 00:10:05.000]  但是年輕人有時會比較
[00:10:05.000 --> 00:10:07.000]  他們不太為意
[00:10:07.000 --> 00:10:08.000]  有時回來教會
[00:10:08.000 --> 00:10:09.000]  特別天氣熱
[00:10:09.000 --> 00:10:13.000]  他們會穿一些很短的背心
[00:10:13.000 --> 00:10:15.000]  很短的褲
[00:10:15.000 --> 00:10:18.000]  所以當時我們教會
[00:10:18.000 --> 00:10:20.000]  提醒鼓勵和解釋給弟兄姐妹聽
[00:10:20.000 --> 00:10:21.000]  其實在教會
[00:10:21.000 --> 00:10:23.000]  這個不是自己一個個人的活動
[00:10:23.000 --> 00:10:25.000]  是一個公共的崇拜
[00:10:25.000 --> 00:10:26.000]  所以衣著上
[00:10:26.000 --> 00:10:29.000]  都需要提醒他們注意
[00:10:29.000 --> 00:10:30.000]  你知道嗎
[00:10:30.000 --> 00:10:33.000]  其實我們用了一整年時間
[00:10:33.000 --> 00:10:35.000]  慢慢慢慢才見到成效
[00:10:35.000 --> 00:10:38.000]  這班年輕人才有改變
[00:10:38.000 --> 00:10:40.000]  我們後期是怎樣呢
[00:10:40.000 --> 00:10:42.000]  我們真的做到
[00:10:42.000 --> 00:10:44.000]  譬如他們出來做私事
[00:10:44.000 --> 00:10:45.000]  那個人
[00:10:45.000 --> 00:10:46.000]  其實不單是姐妹
[00:10:46.000 --> 00:10:47.000]  有時弟兄都穿得
[00:10:47.000 --> 00:10:48.000]  不太合意
[00:10:48.000 --> 00:10:50.000]  他穿得不合意
[00:10:50.000 --> 00:10:51.000]  我們會請他
[00:10:51.000 --> 00:10:53.000]  這個星期你先不要做
[00:10:53.000 --> 00:10:54.000]  因為在衣著上
[00:10:54.000 --> 00:10:55.000]  真的不太合意
[00:10:55.000 --> 00:10:56.000]  很方便
[00:10:56.000 --> 00:10:57.000]  有些姐妹的裙子
[00:10:57.000 --> 00:10:59.000]  或者褲子太短
[00:10:59.000 --> 00:11:01.000]  我們教會其實有
[00:11:01.000 --> 00:11:03.000]  很漂亮的馬來西亞
[00:11:03.000 --> 00:11:05.000]  買回去的圍巾
[00:11:05.000 --> 00:11:06.000]  可以幫他們綁住
[00:11:06.000 --> 00:11:08.000]  即是很漂亮的
[00:11:08.000 --> 00:11:09.000]  摟了出來
[00:11:09.000 --> 00:11:12.000]  是有很漂亮的長裙的效果
[00:11:12.000 --> 00:11:14.000]  還有我們有大量的風褸
[00:11:14.000 --> 00:11:17.000]  無論天氣什麼溫度
[00:11:17.000 --> 00:11:18.000]  他需要的時候
[00:11:18.000 --> 00:11:19.000]  我們都可以提供給他們
[00:11:19.000 --> 00:11:21.000]  慢慢慢慢這樣
[00:11:21.000 --> 00:11:23.000]  他們才能夠更加
[00:11:23.000 --> 00:11:27.000]  審查自己的衣著的合意
[00:11:27.000 --> 00:11:29.000]  我想說這個例子是什麼呢
[00:11:29.000 --> 00:11:30.000]  其實我們人很容易
[00:11:30.000 --> 00:11:32.000]  如果我們沒有一些指示
[00:11:32.000 --> 00:11:34.000]  沒有一些指示
[00:11:34.000 --> 00:11:37.000]  我們很容易就會自己走遠了
[00:11:37.000 --> 00:11:38.000]  因為我們很多時候
[00:11:38.000 --> 00:11:40.000]  我們自己經常心想
[00:11:40.000 --> 00:11:42.000]  牧師我覺得很漂亮
[00:11:42.000 --> 00:11:44.000]  聖經哪裏告訴我
[00:11:44.000 --> 00:11:47.000]  不可以穿背心的
[00:11:47.000 --> 00:11:48.000]  有時候我們很容易
[00:11:48.000 --> 00:11:53.000]  會用了自己想的角度
[00:11:53.000 --> 00:11:55.000]  但我們留意
[00:11:55.000 --> 00:11:56.000]  我們很多時候
[00:11:56.000 --> 00:11:58.000]  破壞了一些約定
[00:11:58.000 --> 00:12:00.000]  特別你看看聖經這裏
[00:12:00.000 --> 00:12:03.000]  這班以色列人
[00:12:03.000 --> 00:12:05.000]  在舊約你見到
[00:12:05.000 --> 00:12:09.000]  摩西約書人一路帶領他們
[00:12:09.000 --> 00:12:12.000]  到埃及去到這裏的時候
[00:12:12.000 --> 00:12:15.000]  由摩西那個年代開始
[00:12:15.000 --> 00:12:16.000]  神已經藉著他們
[00:12:16.000 --> 00:12:18.000]  頒佈很多不同的律法
[00:12:18.000 --> 00:12:19.000]  這些律法就是
[00:12:19.000 --> 00:12:21.000]  對他們生命的一些提醒
[00:12:21.000 --> 00:12:22.000]  有時候有些人說
[00:12:22.000 --> 00:12:25.000]  為什麼信耶穌那麼多限制
[00:12:25.000 --> 00:12:26.000]  其實你反過來說
[00:12:26.000 --> 00:12:29.000]  其實神是在保護我們
[00:12:29.000 --> 00:12:31.000]  他是給一個界限
[00:12:31.000 --> 00:12:32.000]  在這個界限裏
[00:12:32.000 --> 00:12:35.000]  我們可以享受到那種安全
[00:12:35.000 --> 00:12:36.000]  那種自由
[00:12:36.000 --> 00:12:39.000]  那種快樂
[00:12:39.000 --> 00:12:42.000]  但如果你一定要挑戰
[00:12:42.000 --> 00:12:45.000]  我不喜歡只是在這個界限裏
[00:12:45.000 --> 00:12:49.000]  我喜歡出這個界限
[00:12:49.000 --> 00:12:50.000]  可能你一踏出第一腳
[00:12:50.000 --> 00:12:53.000]  你已經掉下懸崖死了
[00:12:53.000 --> 00:12:56.000]  其實神是想保護我們
[00:12:56.000 --> 00:12:58.000]  在舊約裏同樣就是
[00:12:58.000 --> 00:13:01.000]  這些律法是幫助以色列人
[00:13:01.000 --> 00:13:03.000]  更加能夠遵守到
[00:13:03.000 --> 00:13:06.000]  經歷到神給他們地上的那種生活
[00:13:06.000 --> 00:13:08.000]  那種豐盛
[00:13:08.000 --> 00:13:10.000]  但是史詩記這裏說
[00:13:10.000 --> 00:13:12.000]  這班以色列人行惡
[00:13:12.000 --> 00:13:15.000]  行了一些神不喜歡的事
[00:13:15.000 --> 00:13:16.000]  不聽神說
[00:13:16.000 --> 00:13:17.000]  除了神以外
[00:13:17.000 --> 00:13:18.000]  如果你留意到
[00:13:18.000 --> 00:13:19.000]  十誡第一誡
[00:13:19.000 --> 00:13:20.000]  除我以外
[00:13:20.000 --> 00:13:21.000]  你不可有別的神
[00:13:21.000 --> 00:13:23.000]  也不可作什麼受造物
[00:13:23.000 --> 00:13:26.000]  跪拜他
[00:13:26.000 --> 00:13:28.000]  這班以色列人
[00:13:28.000 --> 00:13:33.000]  第一誡已經破壞了
[00:13:33.000 --> 00:13:35.000]  他們拜偶像
[00:13:35.000 --> 00:13:37.000]  跟從其他外邦人
[00:13:37.000 --> 00:13:40.000]  走他們的風俗
[00:13:40.000 --> 00:13:41.000]  他們行惡
[00:13:41.000 --> 00:13:42.000]  忘記神
[00:13:42.000 --> 00:13:45.000]  忘記了神曾經怎樣拯救他們
[00:13:45.000 --> 00:13:47.000]  拯救他們的祖先
[00:13:47.000 --> 00:13:49.000]  拯救他們的民族
[00:13:49.000 --> 00:13:50.000]  忘記
[00:13:50.000 --> 00:13:55.000]  人都是很善忘的
[00:13:55.000 --> 00:13:57.000]  有時我也善忘的
[00:13:57.000 --> 00:13:58.000]  煲煲雞蛋
[00:13:58.000 --> 00:14:00.000]  我以前也試過兩次
[00:14:00.000 --> 00:14:01.000]  煲到燶了
[00:14:01.000 --> 00:14:03.000]  雞蛋也被我煲燶了
[00:14:03.000 --> 00:14:06.000]  是沒有水燶的
[00:14:06.000 --> 00:14:07.000]  人呢
[00:14:07.000 --> 00:14:09.000]  有時也會善忘
[00:14:09.000 --> 00:14:11.000]  中國人有一句說話說
[00:14:11.000 --> 00:14:15.000]  得人因果千年記
[00:14:15.000 --> 00:14:16.000]  真的
[00:14:16.000 --> 00:14:17.000]  我們也是
[00:14:17.000 --> 00:14:19.000]  人家對我們好
[00:14:19.000 --> 00:14:20.000]  我們會記得他
[00:14:20.000 --> 00:14:22.000]  不過
[00:14:22.000 --> 00:14:24.000]  我也親身經歷過
[00:14:24.000 --> 00:14:26.000]  見過很多
[00:14:26.000 --> 00:14:29.000]  可能你對他做了很多
[00:14:29.000 --> 00:14:31.000]  九十九件好的事情
[00:14:31.000 --> 00:14:33.000]  偶一有一次
[00:14:33.000 --> 00:14:34.000]  失敗了一次
[00:14:34.000 --> 00:14:37.000]  有一次對不起他
[00:14:37.000 --> 00:14:42.000]  那一次就會蓋過那九十九次
[00:14:42.000 --> 00:14:45.000]  以色列人
[00:14:45.000 --> 00:14:48.000]  忘記了上帝
[00:14:48.000 --> 00:14:49.000]  上帝其實
[00:14:49.000 --> 00:14:52.000]  不斷不斷都是用他的慈情愛索
[00:14:52.000 --> 00:14:54.000]  帶著以色列人
[00:14:54.000 --> 00:14:59.000]  但以色列人一次又一次
[00:14:59.000 --> 00:15:00.000]  忘恩負義
[00:15:00.000 --> 00:15:02.000]  背棄了神
[00:15:02.000 --> 00:15:03.000]  自立偶像
[00:15:03.000 --> 00:15:05.000]  上帝吩咐這群以色列人
[00:15:05.000 --> 00:15:06.000]  去攻加南地的時候
[00:15:06.000 --> 00:15:08.000]  要趕盡殺絕
[00:15:08.000 --> 00:15:09.000]  是不是
[00:15:09.000 --> 00:15:11.000]  去到加南地
[00:15:11.000 --> 00:15:14.000]  你要殺盡那裡的人
[00:15:14.000 --> 00:15:17.000]  不可以留有後
[00:15:17.000 --> 00:15:19.000]  你就會看到
[00:15:19.000 --> 00:15:21.000]  我們經常罵
[00:15:21.000 --> 00:15:23.000]  上帝都沒有人性
[00:15:23.000 --> 00:15:26.000]  這樣都做得出來
[00:15:26.000 --> 00:15:27.000]  的而且確
[00:15:27.000 --> 00:15:29.000]  沒有人性是正常的
[00:15:29.000 --> 00:15:31.000]  上帝是神
[00:15:31.000 --> 00:15:33.000]  神是有神性的
[00:15:33.000 --> 00:15:34.000]  我們看舊約的時候
[00:15:34.000 --> 00:15:36.000]  我想和你們解釋
[00:15:36.000 --> 00:15:37.000]  上帝
[00:15:37.000 --> 00:15:40.000]  是不是真的這麼殘忍
[00:15:40.000 --> 00:15:41.000]  我們看舊約那個時代
[00:15:41.000 --> 00:15:44.000]  我們要留意當時的背景
[00:15:44.000 --> 00:15:46.000]  為什麼上帝要
[00:15:46.000 --> 00:15:47.000]  這群以色列人
[00:15:47.000 --> 00:15:49.000]  要這麼決絕
[00:15:49.000 --> 00:15:52.000]  要殺盡那群加南人
[00:15:52.000 --> 00:15:53.000]  原因就是因為
[00:15:53.000 --> 00:15:56.000]  當時加南人的宗教和道德
[00:15:56.000 --> 00:16:00.000]  敗壞到極點
[00:16:00.000 --> 00:16:02.000]  上帝要懲罰
[00:16:02.000 --> 00:16:06.000]  這群罪惡滿盈的加南人
[00:16:06.000 --> 00:16:08.000]  和你看到舊約的時候
[00:16:08.000 --> 00:16:11.000]  什麼時候以色列人不剷除他們
[00:16:11.000 --> 00:16:13.000]  加南人這些不好的東西
[00:16:13.000 --> 00:16:15.000]  這些風俗
[00:16:15.000 --> 00:16:17.000]  就會沾染到
[00:16:17.000 --> 00:16:18.000]  以色列人
[00:16:18.000 --> 00:16:21.000]  就會這樣犯罪
[00:16:21.000 --> 00:16:22.000]  其中一件事就是
[00:16:22.000 --> 00:16:24.000]  當時外邦人認為巴力
[00:16:24.000 --> 00:16:27.000]  是掌管風修的龍神
[00:16:27.000 --> 00:16:29.000]  巴力是他們這群外邦人
[00:16:29.000 --> 00:16:31.000]  敬拜的神
[00:16:31.000 --> 00:16:33.000]  掌管土地風修
[00:16:33.000 --> 00:16:35.000]  所以當時他們有很多廟
[00:16:35.000 --> 00:16:37.000]  廟裡面就有祭司
[00:16:37.000 --> 00:16:39.000]  祭司其實說得好聽
[00:16:39.000 --> 00:16:41.000]  就是祭司不好聽就是廟祭
[00:16:41.000 --> 00:16:43.000]  這群人他們獻祭是怎麼樣
[00:16:43.000 --> 00:16:45.000]  給錢和祭司
[00:16:45.000 --> 00:16:47.000]  發生性行為性關係
[00:16:47.000 --> 00:16:49.000]  這個就是獻祭
[00:16:49.000 --> 00:16:51.000]  祝福他們會帶來
