
[00:00:00.000 --> 00:00:04.900]  太古堂的弟兄姊妹平安
[00:03:38.500 --> 00:03:40.100]  實在太重要了
[00:03:40.100 --> 00:03:41.900]  它在兩篇的詩裡邊
[00:03:41.900 --> 00:03:44.300]  重複出現了三次
[00:03:44.300 --> 00:03:48.700]  大家可以幫忙找一下嗎?
[00:03:48.700 --> 00:03:49.700]  有沒有找到的?
[00:03:49.700 --> 00:03:51.300]  在第幾節?
[00:03:51.300 --> 00:03:54.100]  42篇在第幾節?
[00:03:54.100 --> 00:03:54.900]  第五節
[00:03:54.900 --> 00:03:55.700]  對
[00:03:55.700 --> 00:03:57.100]  第五節是第一次
[00:03:57.100 --> 00:04:00.100]  然後第二次是在最尾的時候
[00:04:00.100 --> 00:04:01.900]  第十一節
[00:04:01.900 --> 00:04:05.300]  但是再看我們今天沒讀的經文
[00:04:05.300 --> 00:04:06.500]  43篇
[00:04:06.500 --> 00:04:10.100]  它裡邊是不是也找到同樣一句的
[00:04:10.100 --> 00:04:11.900]  一模一樣的字
[00:04:11.900 --> 00:04:12.900]  沒有改變
[00:04:12.900 --> 00:04:15.300]  就是在最後的時候
[00:04:15.300 --> 00:04:18.700]  43篇的11節
[00:04:18.700 --> 00:04:20.700]  同樣出現了這個
[00:04:20.700 --> 00:04:22.300]  這個就是為什麼說
[00:04:22.300 --> 00:04:25.500]  學者說這兩篇詩篇有一個密切的關係
[00:04:25.500 --> 00:04:27.500]  它們很可能是同一篇
[00:04:27.500 --> 00:04:29.500]  所以我們今天講了很多時候
[00:04:29.500 --> 00:04:33.700]  投影片上打的是42篇多少多少節
[00:04:33.700 --> 00:04:36.100]  但是我可能我口裡邊會講前篇
[00:04:36.100 --> 00:04:38.700]  前篇就是代表42篇
[00:04:38.700 --> 00:04:41.300]  後篇就是代表43篇
[00:04:41.300 --> 00:04:43.900]  而這篇詩篇的背景
[00:04:43.900 --> 00:04:47.900]  已經很難找到它的背景是怎麼樣了
[00:04:47.900 --> 00:04:52.700]  可能是詩人他現在在以色列極北的地方
[00:04:52.700 --> 00:04:56.100]  好像在黑門陵
[00:04:56.100 --> 00:04:57.500]  米薩山
[00:04:57.500 --> 00:04:58.900]  詩篇裡邊講到
[00:04:58.900 --> 00:05:01.700]  他身處在很北很北的地方
[00:05:01.700 --> 00:05:04.100]  意思就是離耶路撒冷
[00:05:04.100 --> 00:05:07.100]  敬拜神的地方很遠很遠
[00:05:07.100 --> 00:05:10.500]  他為什麼要到這麼遠的地方去呢
[00:05:10.500 --> 00:05:12.300]  像我們被流撒嗎
[00:05:12.300 --> 00:05:13.700]  去放逐嗎
[00:05:13.700 --> 00:05:14.500]  很可能
[00:05:14.500 --> 00:05:17.700]  但是已經不能找到資料了
[00:05:17.700 --> 00:05:20.100]  但我們可以知道一個情況
[00:05:20.100 --> 00:05:23.500]  就是詩人他遠離了神的殿
[00:05:23.500 --> 00:05:26.700]  他遠離了敬拜神的地方
[00:05:26.700 --> 00:05:30.700]  今天我們也同樣去看這篇詩
[00:05:30.700 --> 00:05:35.100]  這篇詩學者說是一篇個人的哀求詩
[00:05:35.100 --> 00:05:38.300]  哀求詩它有它自己的格式
[00:05:38.300 --> 00:05:40.900]  分別有五個元素
[00:05:40.900 --> 00:05:43.500]  有哀求的開頭
[00:05:43.500 --> 00:05:48.300]  內容 哀求的原因 基礎和結尾
[00:05:48.300 --> 00:05:52.100]  今天我們就從這五個要素
[00:05:52.100 --> 00:05:57.300]  哀求詩的格式去欣賞這兩篇詩篇
[00:05:57.300 --> 00:05:59.100]  至於哀求的開頭
[00:05:59.100 --> 00:06:01.900]  就好像寫信的上款一樣
[00:06:01.900 --> 00:06:04.900]  要寫一個我們向誰呼求
[00:06:04.900 --> 00:06:07.700]  那個呼求對象的一個稱呼
[00:06:07.700 --> 00:06:10.100]  常常會發現的字就是有
[00:06:10.100 --> 00:06:12.900]  啊 神啊 有個啊字
[00:06:12.900 --> 00:06:15.500]  還有第二個元素就會有一個問號
[00:06:15.500 --> 00:06:16.700]  有一個提問
[00:06:16.700 --> 00:06:18.500]  好像今天所看的
[00:06:18.500 --> 00:06:20.500]  詩人問神
[00:06:20.500 --> 00:06:24.500]  我幾時得朝見神呢
[00:06:24.500 --> 00:06:28.300]  詩人在這裡用了一個比喻
[00:06:28.300 --> 00:06:31.100]  他用律去比喻他自己
[00:06:31.100 --> 00:06:34.500]  而水就是神
[00:06:34.500 --> 00:06:38.500]  他且可目神的同在
[00:06:38.500 --> 00:06:41.700]  可是詩人在這裡我們看見
[00:06:41.700 --> 00:06:43.700]  他所講的他的心態
[00:06:43.700 --> 00:06:46.100]  他說幾時可以朝見神
[00:06:46.100 --> 00:06:48.100]  這一支口渴的律
[00:06:48.100 --> 00:06:50.700]  他找不找到水源
[00:06:50.700 --> 00:06:52.100]  他找不到
[00:06:52.100 --> 00:06:58.300]  他找不到 他沒辦法可以感受到神的同在
[00:06:58.300 --> 00:07:00.300]  而哀求
[00:07:00.300 --> 00:07:02.100]  對不起
[00:07:02.100 --> 00:07:04.900]  第二個元素是哀求的原因
[00:07:04.900 --> 00:07:08.100]  就是為什麼詩人要哀求神
[00:07:08.100 --> 00:07:12.700]  這個跟他的觸景還有他所感受到的痛苦有關
[00:07:12.700 --> 00:07:15.500]  通常人所感受的痛苦
[00:07:15.500 --> 00:07:18.500]  或者是在詩篇裡面描述的詩人
[00:07:18.500 --> 00:07:20.900]  所感受的痛苦有三類
[00:07:20.900 --> 00:07:23.300]  第一類是從人而來
[00:07:23.300 --> 00:07:25.500]  就是我們身邊的人
[00:07:25.500 --> 00:07:28.500]  很可能 更可能是指
[00:07:28.500 --> 00:07:30.500]  是我們的敵人而來
[00:07:30.500 --> 00:07:33.500]  第二是從自己
[00:07:33.500 --> 00:07:34.900]  自己而來的
[00:07:34.900 --> 00:07:36.500]  可能是自己的經歷
[00:07:36.500 --> 00:07:37.900]  自己的感受
[00:07:37.900 --> 00:07:41.300]  自己有一些東西是放不下
[00:07:41.300 --> 00:07:42.300]  內疚
[00:07:42.300 --> 00:07:44.700]  第三就是從神而來
[00:07:44.700 --> 00:07:46.900]  我們一一在這一段
[00:07:46.900 --> 00:07:48.900]  第三節到第十節的經文裡面
[00:07:48.900 --> 00:07:51.900]  去看 找找這些資料
[00:07:51.900 --> 00:07:55.500]  第三節
[00:07:55.500 --> 00:07:58.700]  第一個原因是從敵人而來
[00:07:58.700 --> 00:08:02.500]  這裡也是有一個水的比喻
[00:08:02.500 --> 00:08:05.900]  他不是吸水 而是淚水
[00:08:05.900 --> 00:08:11.300]  詩人他晝夜以眼淚當食物
[00:08:11.300 --> 00:08:15.500]  就是每日每夜 就是時常 經常
[00:08:15.500 --> 00:08:17.900]  為什麼他這麼傷心呢
[00:08:17.900 --> 00:08:20.300]  因為跟人有關係
[00:08:20.300 --> 00:08:21.900]  他身邊的人
[00:08:21.900 --> 00:08:24.100]  可以說是他的敵人
[00:08:24.100 --> 00:08:26.700]  不住地對他說 對我說
[00:08:26.700 --> 00:08:28.100]  第三節他說
[00:08:28.100 --> 00:08:30.300]  人不住地對我說
[00:08:30.300 --> 00:08:32.500]  你的神在哪裡
[00:08:32.500 --> 00:08:36.300]  這一句話 這篇詩篇很優美
[00:08:36.300 --> 00:08:38.900]  但它也有很多重複的意思
[00:08:38.900 --> 00:08:42.500]  它的重複代表了它的重要性
[00:08:42.500 --> 00:08:45.100]  這一句話同樣在這個段落裡邊
[00:08:45.100 --> 00:08:47.500]  也不只出現一次
[00:08:47.500 --> 00:08:48.500]  意思就是說
[00:08:48.500 --> 00:08:51.900]  敵人不是一次這樣嘲笑他
[00:08:51.900 --> 00:08:53.500]  而是兩次
[00:08:53.500 --> 00:08:57.700]  在最後最底下的那個第十節
[00:08:57.700 --> 00:09:01.500]  他最底下的那一句同樣出現了
[00:09:01.500 --> 00:09:03.100]  這一講到
[00:09:03.100 --> 00:09:05.300]  詩人受到敵人的嘲笑
[00:09:05.300 --> 00:09:08.900]  是屢次的 是多次的 是經常的
[00:09:08.900 --> 00:09:11.700]  每日每夜可能都會遇上
[00:09:11.700 --> 00:09:14.500]  可能這些敵人
[00:09:14.500 --> 00:09:16.700]  他不單只是嘲笑詩人
[00:09:16.700 --> 00:09:20.500]  他在嘲笑上帝
[00:09:20.500 --> 00:09:22.900]  他說你的上帝在哪裡
[00:09:22.900 --> 00:09:25.300]  就好像耶穌在十字架上
[00:09:25.300 --> 00:09:27.300]  被嘲笑一樣
[00:09:27.300 --> 00:09:28.500]  你的上帝在哪裡
[00:09:28.500 --> 00:09:30.700]  祂可以來救你
[00:09:30.700 --> 00:09:35.300]  他們就是用了一種心理的戰術
[00:09:35.300 --> 00:09:38.300]  來損害詩人跟神的關係
[00:09:38.300 --> 00:09:42.300]  打擊詩人在上帝對上帝的依賴
[00:09:42.300 --> 00:09:44.500]  這是一種語言的攻擊
[00:09:44.500 --> 00:09:47.900]  是一種很厲害的欺凌
[00:09:47.900 --> 00:09:53.500]  這使詩人時常哀痛 非常傷心
[00:09:53.500 --> 00:09:56.100]  在第十節他說到
[00:09:56.100 --> 00:09:59.100]  我的敵人辱罵我
[00:09:59.100 --> 00:10:01.300]  好像打碎我的骨頭
[00:10:01.300 --> 00:10:03.100]  在原來的意思
[00:10:03.100 --> 00:10:05.300]  好像打碎我的骨頭
[00:10:05.300 --> 00:10:07.100]  是說好像有一把刀
[00:10:07.100 --> 00:10:09.300]  插進了我的骨頭裡邊
[00:10:09.300 --> 00:10:11.900]  讓我痛不入身
[00:10:11.900 --> 00:10:14.900]  甚至失去了支撐
[00:10:14.900 --> 00:10:18.500]  而另外一個令詩人感到哀傷
[00:10:18.500 --> 00:10:22.100]  要哀求神的原因是來自他自己
[00:10:22.100 --> 00:10:26.900]  我想請弟兄姊妹讀第四節
[00:10:26.900 --> 00:10:30.100]  我從前與眾人同往
[00:10:30.100 --> 00:10:32.900]  用歡呼稱讚的聲音
[00:10:32.900 --> 00:10:35.700]  領他們到神的殿裡
[00:10:35.700 --> 00:10:37.500]  大家守節
[00:10:37.500 --> 00:10:39.900]  我追想這些事
[00:10:39.900 --> 00:10:42.900]  我的心極其悲傷
[00:10:42.900 --> 00:10:45.300]  詩人追想他從前
[00:10:45.300 --> 00:10:47.700]  不只是他自己去敬拜
[00:10:47.700 --> 00:10:50.100]  而是他帶著眾人
[00:10:50.100 --> 00:10:52.500]  他可能是一個領袖
[00:10:52.500 --> 00:10:54.500]  那時候那個心情
[00:10:54.500 --> 00:10:58.100]  他想起的時候特別哀傷
[00:10:58.100 --> 00:11:01.100]  從前的歡呼稱讚
[00:11:01.100 --> 00:11:04.900]  現在對比今天以淚洗臉
[00:11:04.900 --> 00:11:08.500]  詩人落在一個情緒非常低落
[00:11:08.500 --> 00:11:10.700]  很大的悲傷裡邊
[00:11:10.700 --> 00:11:13.700]  甚至在第五節他也講到
[00:11:13.700 --> 00:11:15.900]  他說我的心啊
[00:11:15.900 --> 00:11:18.700]  你為何憂悶
[00:11:18.700 --> 00:11:21.500]  你為何在我裡邊煩躁
[00:11:21.500 --> 00:11:23.700]  就像剛剛所讀的心意本
[00:11:23.700 --> 00:11:27.100]  這裡講到是他的心沮喪
[00:11:27.100 --> 00:11:29.300]  他的心不安
[00:11:29.300 --> 00:11:32.900]  詩人跌進了情緒的失控裡邊
[00:11:32.900 --> 00:11:34.700]  他看不見希望
[00:11:34.700 --> 00:11:38.700]  但是最令詩人受傷的地方
[00:11:38.700 --> 00:11:40.500]  不是上邊那兩個
[00:11:40.500 --> 00:11:42.700]  而是最後一個原因
[00:11:42.700 --> 00:11:45.100]  就是來自神
[00:11:45.100 --> 00:11:47.900]  從第六節我們開始看到
[00:11:47.900 --> 00:11:50.300]  另一個層面的一個
[00:11:50.300 --> 00:11:52.700]  跟誰有關係的比喻
[00:11:52.700 --> 00:11:55.900]  但是這一次的水是凶
[00:11:55.900 --> 00:11:57.500]  很凶猛的
[00:11:57.500 --> 00:12:00.100]  他說到我的神啊
[00:12:00.100 --> 00:12:02.500]  我的心在我裡邊憂悶
[00:12:02.500 --> 00:12:06.500]  所以他就從約旦帝
[00:12:06.500 --> 00:12:11.700]  從黑門嶺 從彌撒山紀念你
[00:12:11.700 --> 00:12:13.900]  你的不報發生
[00:12:13.900 --> 00:12:16.500]  深淵就與深淵響應
[00:12:16.500 --> 00:12:20.500]  你的波浪紅桃邁過我身
[00:12:20.500 --> 00:12:24.100]  這裡詩人好像又經歷了另一番
[00:12:24.100 --> 00:12:29.700]  被凶猛的水好像掉進了深海一樣
[00:12:29.700 --> 00:12:32.100]  不知道大家有沒有試過
[00:12:32.100 --> 00:12:34.100]  有一種淹水的經歷
[00:12:34.100 --> 00:12:36.900]  不知道小的時候有沒有被去游泳
[00:12:36.900 --> 00:12:38.500]  被嗆到
[00:12:38.500 --> 00:12:41.900]  這裡詩人就是經歷這種被淹死
[00:12:41.900 --> 00:12:43.700]  不是在泳池裡邊
[00:12:43.700 --> 00:12:46.900]  而是在一個汪洋大海裡邊
[00:12:46.900 --> 00:12:51.100]  這些波浪 深淵 凶猛
[00:12:51.100 --> 00:12:53.500]  這些都是來自誰的呢
[00:12:53.500 --> 00:12:57.500]  他知道這些都是來自神的
[00:12:57.500 --> 00:13:00.100]  這種的經歷裡邊所用的詞
[00:13:00.100 --> 00:13:03.900]  讓我們聯想到舊約裡邊有一位先知
[00:13:03.900 --> 00:13:06.500]  叫約拿他的經歷
[00:13:06.500 --> 00:13:09.300]  他經歷在深海當中
[00:13:09.300 --> 00:13:14.500]  有波浪紅桃就是漫過他的身
[00:13:14.500 --> 00:13:17.300]  他知道為什麼他要經歷這種死
[00:13:17.300 --> 00:13:19.900]  就是可能不得救
[00:13:19.900 --> 00:13:23.900]  就是要淹死的一種的恐慌裡邊
[00:13:23.900 --> 00:13:28.300]  他在《約拿書》二章第四節講到那個原因
[00:13:28.300 --> 00:13:33.900]  他說他這些都是從神眼前被驅逐的
[00:13:33.900 --> 00:13:39.300]  一些的經驗跟一些的懲罰 神的管教
[00:13:39.300 --> 00:13:40.700]  弟兄姊妹
[00:13:40.700 --> 00:13:44.700]  你最近有遭遇到排山倒海的壓力嗎
[00:13:44.700 --> 00:13:50.700]  有沒有一些是從人而來的逼迫呢
[00:13:50.700 --> 00:13:54.300]  從人而來的痛苦呢
[00:13:54.300 --> 00:13:57.500]  會不會是可能你的老闆
[00:13:57.500 --> 00:14:00.300]  就是將不同的工作量
[00:14:00.300 --> 00:14:02.900]  很多的工作量加給你
[00:14:02.900 --> 00:14:05.300]  或者是來自你自己
[00:14:05.300 --> 00:14:08.100]  你發現自己的表現不如前
[00:14:08.100 --> 00:14:13.300]  甚至可能你經營的公司面對了很大的經濟的危機
[00:14:13.300 --> 00:14:17.700]  又或者是在這一切的危難當中
[00:14:17.700 --> 00:14:22.500]  可能我們的健康一直讓我們喘不過氣來
[00:14:22.500 --> 00:14:24.100]  這些讓我們懷疑神
[00:14:24.100 --> 00:14:28.500]  讓我們跟神的關係好像越來越遠
[00:14:28.500 --> 00:14:32.900]  究竟在這種情況什麼是我們的出路呢
[00:14:32.900 --> 00:14:38.300]  你想找一個庇護所 找一個保護嗎
[00:14:38.300 --> 00:14:43.900]  我請大家一起讀
[00:14:43.900 --> 00:14:46.300]  在這一個詩篇裡面第九節
[00:14:46.300 --> 00:14:47.900]  請大家一起讀
[00:14:47.900 --> 00:14:51.900]  「我能為神我的伴侶寫作
[00:14:51.900 --> 00:14:54.700]  你為何忘記我
[00:14:54.700 --> 00:14:57.700]  我為何因仇敵的欺壓
[00:14:57.700 --> 00:15:00.100]  時常哀痛呢」
[00:15:00.100 --> 00:15:04.900]  詩人知道一向神就是他的庇護所
[00:15:04.900 --> 00:15:08.300]  所以這裡說到磐石就是他的庇護所
[00:15:08.300 --> 00:15:11.100]  在他有困難的時候
[00:15:11.100 --> 00:15:14.100]  神是他最大的幫助
[00:15:14.100 --> 00:15:16.700]  然後他講到說
[00:15:16.700 --> 00:15:21.500]  這個這麼大的幫助居然忘記了我
[00:15:21.500 --> 00:15:23.700]  就是什麼是忘記呢
[00:15:23.700 --> 00:15:27.300]  忘記就是好像你請人可能去
[00:15:27.300 --> 00:15:28.700]  你朋友去旅遊
[00:15:28.700 --> 00:15:30.500]  你請他幫你帶一些
[00:15:30.500 --> 00:15:32.100]  可能去日本
[00:15:32.100 --> 00:15:34.900]  你請他幫你帶一個電飯鍋回來
[00:15:34.900 --> 00:15:37.100]  怎麼他回來了
[00:15:37.100 --> 00:15:39.900]  沒帶電飯鍋給你
[00:15:39.900 --> 00:15:42.100]  你是會覺得怎麼樣
[00:15:42.100 --> 00:15:44.300]  他忘記了你所講的話
[00:15:44.300 --> 00:15:46.100]  他可能忘了你
[00:15:46.100 --> 00:15:48.100]  甚至會讓人懷疑
[00:15:48.100 --> 00:15:51.300]  這個朋友究竟重不重視我呢
[00:15:51.300 --> 00:15:55.500]  究竟他心中有沒有我的地位呢
[00:15:55.500 --> 00:15:58.500]  不只詩人覺得神好像忘了他
[00:15:58.500 --> 00:15:59.700]  他的經歷
[00:15:59.700 --> 00:16:02.700]  甚至在後篇的第二節的時候
[00:16:02.700 --> 00:16:05.300]  他說因為你就是神
[00:16:05.300 --> 00:16:07.500]  是斥我力量的神
[00:16:07.500 --> 00:16:09.700]  為何凋棄我
[00:16:09.700 --> 00:16:13.100]  詩人甚至懷疑神是好像凋棄了他
[00:16:13.100 --> 00:16:14.900]  好像不要他了
[00:16:14.900 --> 00:16:17.300]  好像他們的關係這麼遠
[00:16:17.300 --> 00:16:20.100]  可能神已經不再認他了
[00:16:20.100 --> 00:16:23.700]  不再認他是他所愛的子女了
[00:16:23.700 --> 00:16:26.300]  當我們在人生當中
[00:16:26.300 --> 00:16:29.100]  好像失去了保護
[00:16:29.100 --> 00:16:30.900]  好像我們就是
[00:16:30.900 --> 00:16:34.300]  人生當中好像沒有了動力
[00:16:34.300 --> 00:16:36.300]  我們面對敵人的時候
[00:16:36.300 --> 00:16:38.900]  面對這麼惡劣的環境的時候
[00:16:38.900 --> 00:16:41.300]  究竟我們怎麼活下去
[00:16:41.300 --> 00:16:44.700]  可能可以活下來
[00:16:44.700 --> 00:16:47.700]  但我們心中可能不是
[00:16:47.700 --> 00:16:50.300]  就也很自然的會問
[00:16:50.300 --> 00:16:53.500]  我為什麼要活得這麼辛苦
[00:16:53.500 --> 00:16:57.900]  我的神為什麼讓我活得這麼辛苦
[00:16:57.900 --> 00:16:59.100]  我們在這裡
[00:16:59.100 --> 00:17:01.900]  我們可以看見詩人很坦誠的
[00:17:01.900 --> 00:17:05.500]  將他最終的投訴指向神
[00:17:05.500 --> 00:17:09.300]  甚至他在這裡埋怨神
[00:17:09.300 --> 00:17:10.700]  我們可以看一下
[00:17:10.700 --> 00:17:11.700]  弟兄姊妹
[00:17:11.700 --> 00:17:14.700]  你有試過向神發脾氣嗎
[00:17:14.700 --> 00:17:15.900]  你有試過
[00:17:15.900 --> 00:17:19.900]  你上一次埋怨神的時候是什麼時候
[00:17:19.900 --> 00:17:23.100]  你是為了什麼事
[00:17:23.100 --> 00:17:24.700]  有人說
[00:17:24.700 --> 00:17:27.900]  當我們向神埋怨的時候
[00:17:27.900 --> 00:17:31.900]  其實是一種很親密的表現
[00:17:31.900 --> 00:17:33.100]  當我們向神
[00:17:33.100 --> 00:17:35.900]  我們敢向神埋怨的時候
[00:17:35.900 --> 00:17:39.100]  是一種很親密的表現
[00:17:39.100 --> 00:17:41.500]  我們都知道我們可能在人前
[00:17:41.500 --> 00:17:44.100]  是一個很有禮貌很乖的人
[00:17:44.100 --> 00:17:45.500]  當我們回到家
[00:17:45.500 --> 00:17:48.300]  我們的家人就知道我們的品格
[00:17:48.300 --> 00:17:50.100]  知道我們的怨言
[00:17:50.100 --> 00:17:52.300]  知道我們發脾氣
[00:17:52.300 --> 00:17:55.900]  為什麼我們敢在家人面前發脾氣呢
[00:17:55.900 --> 00:17:59.500]  那是一種很親密的關係
[00:17:59.500 --> 00:18:00.700]  埋怨神
[00:18:00.700 --> 00:18:05.100]  當然很多人說是一個很負面的情緒
[00:18:05.100 --> 00:18:06.500]  但在這裡
[00:18:06.500 --> 00:18:10.900]  神並沒有因此而責打詩人
[00:18:10.900 --> 00:18:12.900]  但是重要的是
[00:18:12.900 --> 00:18:15.500]  這裡不是鼓勵我們去埋怨神
[00:18:15.500 --> 00:18:17.100]  而是想到
[00:18:17.100 --> 00:18:18.100]  當我們埋怨
[00:18:18.100 --> 00:18:22.500]  我們心裡有對神不滿意
[00:18:22.500 --> 00:18:24.700]  不明白埋怨神的時候
[00:18:24.700 --> 00:18:25.900]  重要的是
[00:18:25.900 --> 00:18:27.300]  我們埋怨了以後
[00:18:27.300 --> 00:18:29.900]  我們下一步要怎麼做
[00:18:29.900 --> 00:18:32.900]  我們是不是要一直埋怨下去呢
[00:18:32.900 --> 00:18:35.900]  我們從詩人的經歷裡邊看一下
[00:18:35.900 --> 00:18:37.700]  詩人埋怨神
[00:18:37.700 --> 00:18:39.500]  投訴神
[00:18:39.500 --> 00:18:41.700]  但是詩人做了什麼呢
[00:18:41.700 --> 00:18:43.700]  詩人繼續禱告
[00:18:43.700 --> 00:18:45.100]  繼續哀求
[00:18:45.100 --> 00:18:47.700]  他不只在前篇哀求
[00:18:47.700 --> 00:18:50.100]  他更在後篇哀求
[00:18:50.100 --> 00:18:52.500]  我們讀了42篇
[00:18:52.500 --> 00:18:53.300]  不夠
[00:18:53.300 --> 00:18:54.100]  還要回去讀
[00:18:54.100 --> 00:18:56.700]  因為詩人不斷地在哀求
[00:18:56.700 --> 00:19:00.700]  他的副歌都重複重複地在哀求
[00:19:00.700 --> 00:19:02.300]  他不斷地向神禱告
[00:19:02.300 --> 00:19:03.300]  在他最困難
[00:19:03.300 --> 00:19:04.900]  最看不見希望的時候
[00:19:04.900 --> 00:19:06.700]  對神最失望的時候
[00:19:06.700 --> 00:19:08.700]  他沒有停止禱告
[00:19:08.700 --> 00:19:10.500]  但我們也留意一下
[00:19:10.500 --> 00:19:15.300]  詩人有什麼事他知道不要做的
[00:19:15.300 --> 00:19:18.100]  他知道他不要懷疑神
[00:19:18.100 --> 00:19:20.300]  他不要懷疑神
[00:19:20.300 --> 00:19:23.300]  甚至他不要失去盼望
[00:19:23.300 --> 00:19:25.900]  他不要對神失去盼望
[00:19:25.900 --> 00:19:27.700]  我們禱告的時候
[00:19:27.700 --> 00:19:29.900]  很可能我們常常為一些
[00:19:29.900 --> 00:19:32.700]  我們心中看為最重要的東西禱告
[00:19:32.700 --> 00:19:34.300]  我們剛出來工作的時候
[00:19:34.300 --> 00:19:38.100]  我們很想得到別人的認同和肯定
[00:19:38.100 --> 00:19:44.100]  但一直就是旁邊的人都不斷地得到升職
[00:19:44.100 --> 00:19:47.300]  但自己卻是默默地努力
[00:19:47.300 --> 00:19:49.100]  還沒有人看見
[00:19:49.100 --> 00:19:52.700]  我們祈求可能我們的兒女愛主
