
[00:00:00.000 --> 00:00:04.000]  如果大家上星期回來崇拜的時候
[00:03:40.000 --> 00:03:43.000]  才進入聖殿行結正禮嗎
[00:03:43.000 --> 00:03:47.000]  竟然現在被人說他藐視律法
[00:03:47.000 --> 00:03:51.000]  百姓和這個聖地
[00:03:51.000 --> 00:03:55.000]  如果你面對一個這麼大的指控
[00:03:55.000 --> 00:03:57.000]  你最期待
[00:03:57.000 --> 00:03:59.000]  你最需要的是什麼
[00:03:59.000 --> 00:04:01.000]  如果你問我的話
[00:04:01.000 --> 00:04:03.000]  我就覺得
[00:04:03.000 --> 00:04:07.000]  最好身邊就近在聖殿裡的人
[00:04:07.000 --> 00:04:10.000]  出來幫幫忙說兩句話
[00:04:10.000 --> 00:04:14.000]  保羅出身成為法理賽人
[00:04:14.000 --> 00:04:16.000]  他怎會不知道律法呢
[00:04:16.000 --> 00:04:19.000]  更加在聖殿門口有自巨警告
[00:04:19.000 --> 00:04:21.000]  不可以帶外邦人進來
[00:04:21.000 --> 00:04:25.000]  他怎會這樣不遵守律法呢
[00:04:25.000 --> 00:04:28.000]  又或者期待長老、雅各
[00:04:28.000 --> 00:04:33.000]  或者其他有份量的人再次出來幫幫忙解解圍
[00:04:33.000 --> 00:04:39.000]  想想辦法怎樣可以化解這個誤會呢
[00:04:39.000 --> 00:04:45.000]  又或者期望神跡奇事再現吧
[00:04:45.000 --> 00:04:48.000]  這個不是保羅沒有經歷過
[00:04:48.000 --> 00:04:52.000]  神的使者可以出來拯救他
[00:04:52.000 --> 00:04:57.000]  但這些一切都沒有出現
[00:04:57.000 --> 00:05:01.000]  更加當保羅很努力地向猶太群眾分數的時候
[00:05:01.000 --> 00:05:05.000]  本來大家都聽得很穩定
[00:05:05.000 --> 00:05:11.000]  保羅說因為主要差遣他出去外邦傳道
[00:05:11.000 --> 00:05:16.000]  一講到這裡群情再一次洶湧過來
[00:05:16.000 --> 00:05:19.000]  他的說話都被打斷了
[00:05:19.000 --> 00:05:22.000]  後來更加去到工會引起兩黨的爭論
[00:05:22.000 --> 00:05:25.000]  差點被人四分五裂
[00:05:25.000 --> 00:05:33.000]  丁丁要抬他才可以抬走他離開的現場
[00:05:33.000 --> 00:05:35.000]  如果你繼續看下去
[00:05:35.000 --> 00:05:38.000]  在23章那裡講到給我們聽
[00:05:38.000 --> 00:05:46.000]  原來在保羅差點要被暗殺之前的一個晚上
[00:05:46.000 --> 00:05:49.000]  主站在他旁邊說
[00:05:49.000 --> 00:05:50.000]  放心吧
[00:05:50.000 --> 00:05:54.000]  你怎樣在耶路撒冷為我作見證
[00:05:54.000 --> 00:06:00.000]  也必怎樣在羅馬為我作見證
[00:06:00.000 --> 00:06:03.000]  在23章11節那裡清楚講到
[00:06:03.000 --> 00:06:06.000]  主親自向保羅顯現
[00:06:06.000 --> 00:06:10.000]  原因在12節14節和21節那裡講到
[00:06:10.000 --> 00:06:14.000]  有40個猶太人竟然起了一個大勢
[00:06:14.000 --> 00:06:16.000]  誤殺了保羅
[00:06:16.000 --> 00:06:21.000]  他們不吃不喝
[00:06:21.000 --> 00:06:23.000]  在危急的時候
[00:06:23.000 --> 00:06:28.000]  主親自向保羅顯現
[00:06:28.000 --> 00:06:30.000]  有沒有想過
[00:06:30.000 --> 00:06:35.000]  在最困難最艱難最無奈的日子裡
[00:06:35.000 --> 00:06:37.000]  其實有主的臨在
[00:06:37.000 --> 00:06:39.000]  有主的聲音
[00:06:39.000 --> 00:06:44.000]  是好得無比的
[00:06:44.000 --> 00:06:46.000]  而事實很多時候都告訴我們
[00:06:46.000 --> 00:06:48.000]  我們面對很多困難
[00:06:48.000 --> 00:06:50.000]  很多困境的時候
[00:06:50.000 --> 00:06:54.000]  那些問題不是馬上可以解決的
[00:06:54.000 --> 00:06:57.000]  在困境裡有主的臨在
[00:06:57.000 --> 00:07:00.000]  是何等的安慰
[00:07:00.000 --> 00:07:03.000]  但是為什麼
[00:07:03.000 --> 00:07:07.000]  屬主的人有很多都不是很期待
[00:07:07.000 --> 00:07:09.000]  或者期待都不是很肯定
[00:07:09.000 --> 00:07:11.000]  或者聽到主的聲音
[00:07:11.000 --> 00:07:17.000]  或者感受到主的臨在呢
[00:07:17.000 --> 00:07:19.000]  大家還記不記得
[00:07:19.000 --> 00:07:23.000]  保羅第一次聽到主的聲音
[00:07:23.000 --> 00:07:28.000]  有主的臨在是什麼時候
[00:07:28.000 --> 00:07:32.000]  就是在大馬路上他遇見耶穌
[00:07:32.000 --> 00:07:35.000]  無論在第九章路加旁述
[00:07:35.000 --> 00:07:41.000]  二十二章保羅親自去講這件事
[00:07:41.000 --> 00:07:45.000]  二十六章他又再一次重提
[00:07:45.000 --> 00:07:49.000]  向外邦的官員告訴他們
[00:07:49.000 --> 00:07:52.000]  他是怎樣經歷的
[00:07:52.000 --> 00:07:56.000]  如果我們看回在這裏群情這麼洶湧的時候
[00:07:56.000 --> 00:07:58.000]  保羅仍然爭取到一個機會
[00:07:58.000 --> 00:08:01.000]  向當地的群眾去講
[00:08:01.000 --> 00:08:05.000]  在二十二章第一節
[00:08:05.000 --> 00:08:08.000]  一直到第三節的時候
[00:08:08.000 --> 00:08:10.000]  他首先告訴我們
[00:08:10.000 --> 00:08:14.000]  他是師承出名的猶太拉比
[00:08:14.000 --> 00:08:17.000]  他不是猶太教的背叛者
[00:08:17.000 --> 00:08:19.000]  他受過良好的教育
[00:08:19.000 --> 00:08:24.000]  他忠心也熱心於猶太的傳統
[00:08:24.000 --> 00:08:27.000]  甚至公會可以去證明
[00:08:27.000 --> 00:08:31.000]  他過去是怎樣嚴厲對付基督徒
[00:08:31.000 --> 00:08:35.000]  接著他接續在第六節就講到
[00:08:35.000 --> 00:08:40.000]  他自己怎樣重新得救
[00:08:40.000 --> 00:08:43.000]  實在上大馬路上他遇見耶穌
[00:08:43.000 --> 00:08:46.000]  抵達之後三天他看不到東西
[00:08:46.000 --> 00:08:49.000]  經過醫治之後他竟然
[00:08:49.000 --> 00:08:53.000]  開始在當地傳講福音
[00:08:53.000 --> 00:08:55.000]  當時的人很驚訝
[00:08:55.000 --> 00:08:57.000]  也開始問怎麼可能
[00:08:57.000 --> 00:09:02.000]  這個本來要上來又拉又鎖的一個人
[00:09:02.000 --> 00:09:10.000]  怎麼會倒轉頭去傳他不所相信的福音
[00:09:10.000 --> 00:09:16.000]  是的,保羅在這個經歷裡他的生命和使命
[00:09:16.000 --> 00:09:18.000]  都一百八十度轉變
[00:09:18.000 --> 00:09:23.000]  他從一個迫害者去到一個傳道者
[00:09:23.000 --> 00:09:31.000]  到今天又成為一個受苦者
[00:09:31.000 --> 00:09:33.000]  保羅自己清楚知道
[00:09:33.000 --> 00:09:37.000]  他的改變不是基於情緒化的經驗
[00:09:37.000 --> 00:09:40.000]  不是一時間的
[00:09:40.000 --> 00:09:44.000]  而是他當下親自經歷主的臨在的時候
[00:09:44.000 --> 00:09:48.000]  他清楚知道
[00:09:48.000 --> 00:09:50.000]  他以前所以為要逼迫的
[00:09:50.000 --> 00:09:54.000]  原來他真是那位復活的主
[00:09:54.000 --> 00:09:57.000]  所以從這個起點開始
[00:09:57.000 --> 00:10:00.000]  他慢慢建立了他的信仰
[00:10:00.000 --> 00:10:05.000]  建立了他的信念
[00:10:05.000 --> 00:10:07.000]  如果形象化一點
[00:10:07.000 --> 00:10:09.000]  在那一刻開始
[00:10:09.000 --> 00:10:12.000]  他跟上帝緊扣起來
[00:10:12.000 --> 00:10:19.000]  他跟基督緊扣起來
[00:10:19.000 --> 00:10:25.000]  路加在這裡三次不厭其煩地去重述這段經歷
[00:10:25.000 --> 00:10:28.000]  對於保羅來說當然重要
[00:10:28.000 --> 00:10:31.000]  其實對於路加,對於昔日的讀者
[00:10:31.000 --> 00:10:35.000]  對於今天的你和我其實都很重要
[00:10:35.000 --> 00:10:39.000]  這個重要不在於這個經歷有多獨特
[00:10:39.000 --> 00:10:47.000]  這個重要在於竟然向信徒張牙舞爪的保羅
[00:10:47.000 --> 00:10:53.000]  他的生命有這麼大的扭轉
[00:10:53.000 --> 00:10:57.000]  如果連這個保羅都能夠信主的話
[00:10:57.000 --> 00:11:02.000]  一切有關於基督教的神蹟哪裏沒有可能
[00:11:02.000 --> 00:11:07.000]  因為神蹟不單止在醫病裏面發生
[00:11:07.000 --> 00:11:14.000]  神蹟也在我們每一個人生命裏面可以發生
[00:11:14.000 --> 00:11:18.000]  這個經歷扭轉了保羅的整個思想
[00:11:18.000 --> 00:11:21.000]  也幫助他成為一個起始點
[00:11:21.000 --> 00:11:23.000]  有些人叫這個就是生命的撈
[00:11:23.000 --> 00:11:25.000]  就是那一點
[00:11:25.000 --> 00:11:26.000]  他變得穩妥
[00:11:26.000 --> 00:11:29.000]  有些人形容是人生的座標
[00:11:29.000 --> 00:11:36.000]  就是在這裏他知道方向
[00:11:36.000 --> 00:11:39.000]  這個無論是叫生命的撈、座標
[00:11:39.000 --> 00:11:41.000]  或者是他一個蠟燭點
[00:11:41.000 --> 00:11:43.000]  就是從這一點開始
[00:11:43.000 --> 00:11:46.000]  以後保羅發生什麼事
[00:11:46.000 --> 00:11:47.000]  經歷什麼事
[00:11:47.000 --> 00:11:52.000]  他都會回想這個重要的一個接觸
[00:11:52.000 --> 00:11:57.000]  就是神的臨在
[00:11:57.000 --> 00:12:02.000]  其實事實保羅一口氣不單止說了他的得救見證
[00:12:02.000 --> 00:12:06.000]  在17節他也說了一個聽到主的經驗
[00:12:06.000 --> 00:12:08.000]  就是他後來回到耶路撒冷
[00:12:08.000 --> 00:12:10.000]  在聖殿禱告的時候
[00:12:10.000 --> 00:12:12.000]  雲遊障礙
[00:12:12.000 --> 00:12:13.000]  他聽到主
[00:12:13.000 --> 00:12:16.000]  他看見主向我說
[00:12:16.000 --> 00:12:18.000]  叫他快點離開
[00:12:18.000 --> 00:12:21.000]  耶路撒冷的人不聽你的
[00:12:21.000 --> 00:12:23.000]  主向他說
[00:12:23.000 --> 00:12:25.000]  你去吧
[00:12:25.000 --> 00:12:31.000]  我要差你遠遠的往外邦那裏去
[00:12:31.000 --> 00:12:33.000]  如果你乖乖的
[00:12:33.000 --> 00:12:36.000]  真的從第一章《使徒行傳》
[00:12:36.000 --> 00:12:39.000]  一路走讀到28章
[00:12:39.000 --> 00:12:42.000]  特別在第九章打後
[00:12:42.000 --> 00:12:44.000]  保羅經歷了之後
[00:12:44.000 --> 00:12:46.000]  其實你細心去看
[00:12:46.000 --> 00:12:51.000]  很多地方都記載了保羅親自
[00:12:51.000 --> 00:12:55.000]  又再一次又再一次聽到主的聲音
[00:12:55.000 --> 00:12:56.000]  主的提示
[00:12:56.000 --> 00:12:57.000]  聖靈的感動
[00:12:57.000 --> 00:12:59.000]  無論在十六章
[00:12:59.000 --> 00:13:02.000]  聖靈竟然會禁止人去傳道
[00:13:02.000 --> 00:13:04.000]  他不單止禁止保羅一次
[00:13:04.000 --> 00:13:07.000]  耶穌的靈又再禁止一次
[00:13:07.000 --> 00:13:09.000]  後來保羅清楚知道
[00:13:09.000 --> 00:13:14.000]  馬其頓人異象的呼聲來了
[00:13:14.000 --> 00:13:16.000]  他馬上隨即去了
[00:13:16.000 --> 00:13:19.000]  菲臘比這個地方建立教會
[00:13:19.000 --> 00:13:20.000]  又或者好像第十八章
[00:13:20.000 --> 00:13:22.000]  他去到哥林多傳道
[00:13:22.000 --> 00:13:23.000]  都是不簡單
[00:13:23.000 --> 00:13:25.000]  無論愛邦人的不信
[00:13:25.000 --> 00:13:28.000]  又或者猶太人的逼迫
[00:13:28.000 --> 00:13:32.000]  但他又再一次遇見主
[00:13:32.000 --> 00:13:36.000]  當時神真的在他旁邊跟他說
[00:13:36.000 --> 00:13:38.000]  不要怕
[00:13:38.000 --> 00:13:39.000]  只管說
[00:13:39.000 --> 00:13:40.000]  不要閉口
[00:13:40.000 --> 00:13:43.000]  有我與你同在
[00:13:43.000 --> 00:13:45.000]  你必沒有人下手害你
[00:13:45.000 --> 00:13:47.000]  因為在這城裡
[00:13:47.000 --> 00:13:50.000]  我有許多的百姓
[00:13:50.000 --> 00:13:54.000]  於是保羅經得到主的臨在的時候
[00:13:54.000 --> 00:13:59.000]  他安然的在哥林多住了一年零六個月
[00:13:59.000 --> 00:14:03.000]  繼續好好將福音傳講和教導
[00:14:03.000 --> 00:14:05.000]  又或者再看後一點
[00:14:05.000 --> 00:14:08.000]  在二十六章他要上去羅馬
[00:14:08.000 --> 00:14:09.000]  竟然遇見海難
[00:14:09.000 --> 00:14:12.000]  其實他一早已經叫大家不要上船
[00:14:12.000 --> 00:14:14.000]  一定有問題
[00:14:14.000 --> 00:14:15.000]  但冰冰不聽
[00:14:15.000 --> 00:14:16.000]  結果堅持去
[00:14:16.000 --> 00:14:18.000]  結果所有的船都爛了
[00:14:18.000 --> 00:14:20.000]  貨物要扔了
[00:14:20.000 --> 00:14:23.000]  但保羅安慰他們
[00:14:23.000 --> 00:14:25.000]  他親自跟他說
[00:14:25.000 --> 00:14:26.000]  我所侍奉的神
[00:14:26.000 --> 00:14:30.000]  他的使者昨晚站在我旁邊說
[00:14:30.000 --> 00:14:31.000]  保羅不要怕
[00:14:31.000 --> 00:14:35.000]  你必站在該剎前面
[00:14:35.000 --> 00:14:37.000]  並且與你同船的人
[00:14:37.000 --> 00:14:41.000]  神都賜給你了
[00:14:41.000 --> 00:14:43.000]  我們多羨慕
[00:14:43.000 --> 00:14:45.000]  保羅一次又一次的
[00:14:45.000 --> 00:14:46.000]  經驗到主的臨在
[00:14:46.000 --> 00:14:50.000]  主的提示和安慰
[00:14:50.000 --> 00:14:51.000]  但我說
[00:14:51.000 --> 00:14:54.000]  當我們面對最大的困難
[00:14:54.000 --> 00:14:57.000]  我們最需要的是主的同在
[00:14:57.000 --> 00:15:02.000]  其實這是什麼意思呢?
[00:15:02.000 --> 00:15:04.000]  其實重點在哪裡?
[00:15:04.000 --> 00:15:06.000]  神一次又一次
[00:15:06.000 --> 00:15:09.000]  藉著使者聖靈耶穌親自對保羅說話
[00:15:09.000 --> 00:15:12.000]  重點根本不是那句話的內容
[00:15:12.000 --> 00:15:15.000]  也不在於聲音的遠近
[00:15:15.000 --> 00:15:18.000]  重點在於
[00:15:18.000 --> 00:15:22.000]  有神與你同在
[00:15:22.000 --> 00:15:24.000]  三番四次叫保羅
[00:15:24.000 --> 00:15:25.000]  你不用怕
[00:15:25.000 --> 00:15:27.000]  儘管放膽去做
[00:15:27.000 --> 00:15:28.000]  你不用怕
[00:15:28.000 --> 00:15:34.000]  沒有人能加害於你
[00:15:34.000 --> 00:15:36.000]  就是一個這麼確切的經驗
[00:15:36.000 --> 00:15:37.000]  讓保羅
[00:15:37.000 --> 00:15:39.000]  就算死了
[00:15:39.000 --> 00:15:42.000]  他也不怕
[00:15:42.000 --> 00:15:44.000]  而事實上在第九章
[00:15:44.000 --> 00:15:46.000]  一早已經告訴他
[00:15:46.000 --> 00:15:48.000]  藉著阿拿利亞
[00:15:48.000 --> 00:15:49.000]  告訴保羅
[00:15:49.000 --> 00:15:53.000]  他要向君王和愛邦人傳道
[00:15:53.000 --> 00:15:55.000]  但更加指示他
[00:15:55.000 --> 00:15:57.000]  為基督的命
[00:15:57.000 --> 00:15:59.000]  必須受很多苦難
[00:15:59.000 --> 00:16:01.000]  他在傳道之前
[00:16:01.000 --> 00:16:02.000]  他清楚已經知道
[00:16:02.000 --> 00:16:05.000]  這條路不容易走
[00:16:05.000 --> 00:16:07.000]  但最重要的是
[00:16:07.000 --> 00:16:10.000]  有主與他同在
[00:16:10.000 --> 00:16:11.000]  意思是什麼呢?
[00:16:11.000 --> 00:16:12.000]  廣東話是
[00:16:12.000 --> 00:16:16.000]  神在這裡
[00:16:16.000 --> 00:16:20.000]  有神在這裡
[00:16:20.000 --> 00:16:22.000]  我記得一個牧師
[00:16:22.000 --> 00:16:23.000]  曾經說過
[00:16:23.000 --> 00:16:25.000]  他有一個五歲的女兒
[00:16:25.000 --> 00:16:27.000]  五歲的時候
[00:16:27.000 --> 00:16:29.000]  竟然要去受浸
[00:16:29.000 --> 00:16:31.000]  他和師母就在想
[00:16:31.000 --> 00:16:32.000]  他是不是看到那些哥哥姐姐
[00:16:32.000 --> 00:16:33.000]  浸泥浸得這麼開心
[00:16:33.000 --> 00:16:35.000]  他又想下水玩玩
[00:16:35.000 --> 00:16:37.000]  但這個女孩子
[00:16:37.000 --> 00:16:38.000]  不斷要求
[00:16:38.000 --> 00:16:41.000]  於是師母和牧師商量
[00:16:41.000 --> 00:16:43.000]  和朋友談談
[00:16:43.000 --> 00:16:44.000]  五歲也太小了
[00:16:44.000 --> 00:16:46.000]  很想保存她的信心
[00:16:46.000 --> 00:16:48.000]  但又覺得太小
[00:16:48.000 --> 00:16:50.000]  會不會再等一會呢?
[00:16:50.000 --> 00:16:53.000]  於是女兒天天都要這樣叫
[00:16:53.000 --> 00:16:55.000]  我要受浸
[00:16:55.000 --> 00:16:56.000]  我要受浸
[00:16:56.000 --> 00:16:59.000]  於是牧師夫婦二人沒辦法
[00:16:59.000 --> 00:17:00.000]  就帶小女孩
[00:17:00.000 --> 00:17:02.000]  去到他自己的牧師那裡
[00:17:02.000 --> 00:17:04.000]  希望牧師幫忙
[00:17:04.000 --> 00:17:07.000]  和女孩子談談
[00:17:07.000 --> 00:17:10.000]  當日這對父母
[00:17:10.000 --> 00:17:11.000]  很清楚記得
[00:17:11.000 --> 00:17:13.000]  牧師帶著女兒
[00:17:13.000 --> 00:17:15.000]  進入牧師房的時候
[00:17:15.000 --> 00:17:16.000]  半個小時
[00:17:16.000 --> 00:17:18.000]  他們就出來了
[00:17:18.000 --> 00:17:22.000]  牧師就和這對家長說
[00:17:22.000 --> 00:17:26.000]  其實你女兒所信的是真志
[00:17:26.000 --> 00:17:28.000]  不過還是小一點
[00:17:28.000 --> 00:17:30.000]  如果她能夠再等大一點
[00:17:30.000 --> 00:17:32.000]  才接受這個浸禮的時候
[00:17:32.000 --> 00:17:34.000]  她會更加珍惜
[00:17:34.000 --> 00:17:37.000]  這個浸禮的見證
[00:17:37.000 --> 00:17:40.000]  這對夫婦二人鬆了一口氣
[00:17:40.000 --> 00:17:42.000]  希望告一段落
[00:17:42.000 --> 00:17:47.000]  連牧師也親自和女兒談談
[00:17:47.000 --> 00:17:48.000]  怎料想都想不到
[00:17:48.000 --> 00:17:50.000]  一段日子
[00:17:50.000 --> 00:17:52.000]  牧師回到香港之後
[00:17:52.000 --> 00:17:54.000]  在神學院裡面教書
[00:17:54.000 --> 00:17:57.000]  又在教會裡面做顧問
[00:17:57.000 --> 00:18:00.000]  當時他負責聖禮
[00:18:00.000 --> 00:18:03.000]  女兒竟然舊事重提
[00:18:03.000 --> 00:18:06.000]  你現在在教會做牧師
[00:18:06.000 --> 00:18:09.000]  你可以為我受浸
[00:18:09.000 --> 00:18:12.000]  當時牧師就想
[00:18:12.000 --> 00:18:14.000]  糟了,怎麼辦呢?
[00:18:14.000 --> 00:18:16.000]  後來女兒知道
[00:18:16.000 --> 00:18:18.000]  教會最小的年紀
[00:18:18.000 --> 00:18:20.000]  接受浸禮都需要十二歲
[00:18:20.000 --> 00:18:23.000]  於是女兒就死死氣地跟他說
[00:18:23.000 --> 00:18:26.000]  好,等到十二歲的時候
[00:18:26.000 --> 00:18:31.000]  我要受浸
[00:18:31.000 --> 00:18:34.000]  結果到了六年級的時候
[00:18:34.000 --> 00:18:36.000]  這個女孩子真的到十二歲
[00:18:36.000 --> 00:18:39.000]  她再一次向父母提出
[00:18:39.000 --> 00:18:40.000]  我要受浸
[00:18:40.000 --> 00:18:42.000]  於是沒辦法的情況下
[00:18:42.000 --> 00:18:45.000]  安排她去讀信仰班、浸禮班
[00:18:45.000 --> 00:18:48.000]  執事、長老、考問信德
[00:18:48.000 --> 00:18:50.000]  希望難得一關得一關
[00:18:50.000 --> 00:18:54.000]  怎料她通通都順利度過
[00:18:54.000 --> 00:18:58.000]  就在一九九八年聖誕節的時候
[00:18:58.000 --> 00:19:01.000]  這個大女兒受浸了
[00:19:01.000 --> 00:19:03.000]  她在崇拜裡面講述
[00:19:03.000 --> 00:19:06.000]  她的見證內容是
[00:19:06.000 --> 00:19:09.000]  她對於罪和恩典的經歷
[00:19:09.000 --> 00:19:12.000]  是在她上幼稚園的時候
[00:19:12.000 --> 00:19:16.000]  因為向先生吐了毒口水
[00:19:16.000 --> 00:19:21.000]  回家被父母騰條燜豬肉
[00:19:21.000 --> 00:19:24.000]  但是在那個時候
[00:19:24.000 --> 00:19:28.000]  她要將傷口的膠布撕出來的時候
[00:19:28.000 --> 00:19:31.000]  她知道那些香蕉黏住了
[00:19:31.000 --> 00:19:34.000]  她很痛,她向神祈禱
[00:19:34.000 --> 00:19:36.000]  結果祈禱以後
[00:19:36.000 --> 00:19:41.000]  她的膠布順利地撕出來
[00:19:41.000 --> 00:19:43.000]  我想這個小女孩經歷上帝
[00:19:43.000 --> 00:19:48.000]  就是從這個傷口開始慢慢好的時候
[00:19:48.000 --> 00:19:52.000]  就是從這個膠布撕下來的時候
[00:19:52.000 --> 00:19:55.000]  這個就是她人生的起始點
[00:19:55.000 --> 00:20:00.000]  打從五歲她就已經和上帝緊扣了
[00:20:00.000 --> 00:20:02.000]  當然我不知道
[00:20:02.000 --> 00:20:05.000]  五歲以後她繼續發生什麼事
[00:20:05.000 --> 00:20:09.000]  但肯定她繼續經歷上帝
[00:20:09.000 --> 00:20:12.000]  因為她認定神在這裡
[00:20:12.000 --> 00:20:16.000]  有主與她同行每一個艱難
[00:20:16.000 --> 00:20:19.000]  如果不是,她十二歲
[00:20:19.000 --> 00:20:21.000]  她不會再舊事重提
[00:20:21.000 --> 00:20:23.000]  我要受浸
[00:20:23.000 --> 00:20:25.000]  因為事實牧師夫婦想想
[00:20:25.000 --> 00:20:27.000]  唉,你多說幾年
[00:20:27.000 --> 00:20:29.000]  你知道特別是年輕人
[00:20:29.000 --> 00:20:33.000]  時候到了,叫你都不去浸
[00:20:33.000 --> 00:20:37.000]  但是她在這個經歷裏面保守了這麼多年
[00:20:37.000 --> 00:20:39.000]  她堅持
[00:20:39.000 --> 00:20:45.000]  因為她親自的與主緊扣了
[00:20:45.000 --> 00:20:50.000]  無論是保羅一個很獨特的經驗
[00:20:50.000 --> 00:20:55.000]  或者是一個小女孩一個傷口的治癒
[00:20:55.000 --> 00:21:00.000]  我們人人的路都不同
[00:21:00.000 --> 00:21:03.000]  我們每天的生活和際遇都不同
[00:21:03.000 --> 00:21:05.000]  但我們相同的就是
[00:21:05.000 --> 00:21:08.000]  當我們領受了從神而來的東西之後
[00:21:08.000 --> 00:21:10.000]  我們有沒有深化下去
[00:21:10.000 --> 00:21:12.000]  有沒有繼續去思想反省下去
[00:21:12.000 --> 00:21:15.000]  以至成為生命的一個部分
[00:21:15.000 --> 00:21:19.000]  我們與神緊扣起來
[00:21:19.000 --> 00:21:21.000]  無論什麼困難
