
[00:00:00.000 --> 00:00:04.000]  在我家裏 從其中一個窗望出去
[00:03:12.000 --> 00:03:13.000]  我們所有爸爸
[00:03:13.000 --> 00:03:14.000]  媽媽
[00:03:14.000 --> 00:03:15.000]  頂多一起照顧你們好嗎
[00:03:15.000 --> 00:03:17.000]  好 多謝主
[00:03:17.000 --> 00:03:19.000]  這一段的聖經
[00:03:19.000 --> 00:03:21.000]  我就透過這個
[00:03:21.000 --> 00:03:22.000]  當僕人的時候
[00:03:22.000 --> 00:03:23.000]  我就看到一個
[00:03:23.000 --> 00:03:25.000]  馬福音十章四十五節
[00:03:25.000 --> 00:03:27.000]  其實這一節裡面
[00:03:27.000 --> 00:03:30.000]  因為我們這一季都在說馬福音
[00:03:30.000 --> 00:03:33.000]  馬福音其中有幾節是很精彩的
[00:03:33.000 --> 00:03:35.000]  其中這一節就是
[00:03:35.000 --> 00:03:36.000]  因為這一節是將
[00:03:36.000 --> 00:03:37.000]  受苦的基督
[00:03:37.000 --> 00:03:39.000]  推到最高峰
[00:03:39.000 --> 00:03:40.000]  這一節就是說
[00:03:40.000 --> 00:03:42.000]  人子尼不是要受人服侍
[00:03:42.000 --> 00:03:43.000]  乃是要服侍人
[00:03:43.000 --> 00:03:44.000]  還有就是
[00:03:44.000 --> 00:03:46.000]  並且要寫明
[00:03:46.000 --> 00:03:48.000]  作多人的屬格
[00:03:48.000 --> 00:03:50.000]  我待會讀這篇經文的時候
[00:03:50.000 --> 00:03:51.000]  講少少背景
[00:03:51.000 --> 00:03:53.000]  我的處理就是
[00:03:53.000 --> 00:03:55.000]  會由馬福音十章三十二到三十七
[00:03:55.000 --> 00:03:56.000]  其間跳了幾節
[00:03:56.000 --> 00:03:58.000]  到四十二到四十五
[00:03:58.000 --> 00:03:59.000]  是一個整體的故事
[00:03:59.000 --> 00:04:01.000]  是一個整體的事實記載
[00:04:01.000 --> 00:04:03.000]  就當時
[00:04:03.000 --> 00:04:04.000]  在下一章馬福音提醒我們的
[00:04:04.000 --> 00:04:06.000]  當耶穌基督
[00:04:06.000 --> 00:04:08.000]  他要進入耶路撒冷的時候
[00:04:08.000 --> 00:04:11.000]  就有兩個門徒
[00:04:11.000 --> 00:04:12.000]  一個叫做雅各
[00:04:12.000 --> 00:04:13.000]  一個叫約翰
[00:04:13.000 --> 00:04:14.000]  他就問耶穌
[00:04:14.000 --> 00:04:16.000]  耶穌你既然將會
[00:04:16.000 --> 00:04:18.000]  被戲弄套脫抹
[00:04:18.000 --> 00:04:19.000]  鞭打受害
[00:04:19.000 --> 00:04:20.000]  他們不想這件事
[00:04:20.000 --> 00:04:22.000]  他們就想到耶穌怎樣
[00:04:22.000 --> 00:04:24.000]  甚至三天復活
[00:04:24.000 --> 00:04:25.000]  想想耶穌復活的時候
[00:04:25.000 --> 00:04:26.000]  因為耶穌在世的時候
[00:04:26.000 --> 00:04:27.000]  很有能力
[00:04:27.000 --> 00:04:29.000]  所以他相信耶穌復活的時候
[00:04:29.000 --> 00:04:30.000]  就會帶著什麼
[00:04:30.000 --> 00:04:32.000]  一個好像彌賽
[00:04:32.000 --> 00:04:34.000]  好像一個君王那樣來到
[00:04:34.000 --> 00:04:36.000]  想想我跟了師父三年
[00:04:36.000 --> 00:04:37.000]  是不是
[00:04:37.000 --> 00:04:38.000]  然後他就來到
[00:04:38.000 --> 00:04:39.000]  死了
[00:04:39.000 --> 00:04:40.000]  雖然死得那麼冤枉
[00:04:40.000 --> 00:04:41.000]  那麼慘
[00:04:41.000 --> 00:04:42.000]  他們沒有想到這件事
[00:04:42.000 --> 00:04:43.000]  他們就想去什麼
[00:04:43.000 --> 00:04:44.000]  你要復活
[00:04:44.000 --> 00:04:46.000]  復活的時候紀念我
[00:04:46.000 --> 00:04:48.000]  所以他們就跟耶穌說
[00:04:48.000 --> 00:04:49.000]  你復活的時候
[00:04:49.000 --> 00:04:50.000]  他沒有這樣說
[00:04:50.000 --> 00:04:51.000]  聖經就說
[00:04:51.000 --> 00:04:53.000]  我禱告是不是都應承
[00:04:53.000 --> 00:04:54.000]  如果是的話
[00:04:54.000 --> 00:04:56.000]  請你得榮耀的時候
[00:04:56.000 --> 00:04:57.000]  紀念我
[00:04:57.000 --> 00:04:58.000]  一個在左邊一個在右邊
[00:04:58.000 --> 00:04:59.000]  你想想
[00:04:59.000 --> 00:05:00.000]  如果一個皇帝
[00:05:00.000 --> 00:05:01.000]  誰在左邊誰在右邊
[00:05:01.000 --> 00:05:04.000]  中國有個說話叫左城右上
[00:05:04.000 --> 00:05:06.000]  他很想這樣
[00:05:06.000 --> 00:05:07.000]  當耶穌聽到的時候
[00:05:07.000 --> 00:05:08.000]  他很難過
[00:05:08.000 --> 00:05:10.000]  原來他們不明白
[00:05:10.000 --> 00:05:12.000]  耶穌為什麼進入耶路撒冷
[00:05:12.000 --> 00:05:15.000]  所以他就有以下這段經文
[00:05:15.000 --> 00:05:18.000]  去跟門徒分享
[00:05:18.000 --> 00:05:20.000]  他的生命和使命
[00:05:20.000 --> 00:05:21.000]  我們一起來讀一讀這段經文
[00:05:21.000 --> 00:05:22.000]  OK
[00:05:22.000 --> 00:05:23.000]  大家讀完之後
[00:05:23.000 --> 00:05:24.000]  你回去可以繼續讀
[00:05:24.000 --> 00:05:25.000]  貓紙呀
[00:05:25.000 --> 00:05:26.000]  程序表都有提供
[00:05:26.000 --> 00:05:27.000]  我們一起來預備
[00:05:27.000 --> 00:05:28.000]  1 2 3
[00:05:28.000 --> 00:05:31.000]  他們行路上耶路撒冷去
[00:05:31.000 --> 00:05:33.000]  耶穌在前頭走
[00:05:33.000 --> 00:05:35.000]  門徒就稀奇
[00:05:35.000 --> 00:05:38.000]  跟從他的人也害怕
[00:05:38.000 --> 00:05:41.000]  耶穌又叫過十二個門徒來
[00:05:41.000 --> 00:05:44.000]  把自己將要遭遇的事
[00:05:44.000 --> 00:05:46.000]  告訴他們說
[00:05:46.000 --> 00:05:47.000]  看啊
[00:05:47.000 --> 00:05:49.000]  我們上耶路撒冷去
[00:05:49.000 --> 00:05:54.000]  人子將要被交給祭司長和文士
[00:05:54.000 --> 00:05:57.000]  他們要定他死罪
[00:05:57.000 --> 00:05:59.000]  交給外邦人
[00:05:59.000 --> 00:06:01.000]  他們要戲弄他
[00:06:01.000 --> 00:06:04.000]  吐唾沫在他臉上
[00:06:04.000 --> 00:06:06.000]  鞭打他
[00:06:06.000 --> 00:06:07.000]  殺害他
[00:06:07.000 --> 00:06:09.000]  過了三天
[00:06:09.000 --> 00:06:11.000]  他要復活
[00:06:11.000 --> 00:06:16.000]  西比太的兒子雅各約翰進前來
[00:06:16.000 --> 00:06:18.000]  對耶穌說
[00:06:18.000 --> 00:06:19.000]  夫子
[00:06:19.000 --> 00:06:21.000]  我們無論求什麼
[00:06:21.000 --> 00:06:24.000]  願祢給我們做
[00:06:24.000 --> 00:06:25.000]  耶穌說
[00:06:25.000 --> 00:06:28.000]  要我給你們做什麼
[00:06:28.000 --> 00:06:29.000]  他們說
[00:06:29.000 --> 00:06:32.000]  賜我們在你的榮耀裡
[00:06:32.000 --> 00:06:35.000]  一個坐在你右邊
[00:06:35.000 --> 00:06:37.000]  一個坐在你左邊
[00:06:37.000 --> 00:06:38.000]  42節
[00:06:39.000 --> 00:06:41.000]  耶穌叫他們來
[00:06:41.000 --> 00:06:43.000]  對他們說
[00:06:43.000 --> 00:06:45.000]  你們知道
[00:06:45.000 --> 00:06:48.000]  外邦人有尊為君王的
[00:06:48.000 --> 00:06:50.000]  治理他們
[00:06:50.000 --> 00:06:54.000]  有大臣儲管束他們
[00:06:54.000 --> 00:06:56.000]  只是在你們中間
[00:06:56.000 --> 00:06:58.000]  不是這樣
[00:06:58.000 --> 00:07:01.000]  你們中間誰願為大
[00:07:01.000 --> 00:07:04.000]  就必作你們的用人
[00:07:04.000 --> 00:07:05.000]  在你們中間
[00:07:05.000 --> 00:07:07.000]  誰願為首
[00:07:07.000 --> 00:07:11.000]  就必作眾人的僕人
[00:07:11.000 --> 00:07:12.000]  因為
[00:07:12.000 --> 00:07:13.000]  人子尼
[00:07:13.000 --> 00:07:16.000]  並不是要受人的服侍
[00:07:16.000 --> 00:07:19.000]  乃是要服侍人
[00:07:19.000 --> 00:07:21.000]  並且要寫明
[00:07:21.000 --> 00:07:24.000]  作多人的屬教
[00:07:24.000 --> 00:07:25.000]  耶穌
[00:07:25.000 --> 00:07:28.000]  就是當他進入耶路撒冷的時候
[00:07:28.000 --> 00:07:31.000]  他兩個心愛的門徒
[00:07:31.000 --> 00:07:33.000]  不明白他的意思
[00:07:33.000 --> 00:07:35.000]  所以就引導剛才的經文
[00:07:35.000 --> 00:07:38.000]  特別是42到44節
[00:07:38.000 --> 00:07:40.000]  他告訴他們
[00:07:40.000 --> 00:07:42.000]  外邦人
[00:07:42.000 --> 00:07:44.000]  其實是說當時世界的情況
[00:07:44.000 --> 00:07:46.000]  外邦人有君王治理你們
[00:07:46.000 --> 00:07:48.000]  有大臣可以操管你們
[00:07:48.000 --> 00:07:51.000]  但是神的國不是這樣的
[00:07:51.000 --> 00:07:52.000]  其實是說一個基督的信仰
[00:07:52.000 --> 00:07:54.000]  兩個世界的價值觀
[00:07:54.000 --> 00:07:56.000]  一個世界是怎樣
[00:07:56.000 --> 00:07:59.000]  大的就要操管掌控
[00:07:59.000 --> 00:08:01.000]  但是在基督的信仰裡
[00:08:01.000 --> 00:08:03.000]  偉大的就是做服侍
[00:08:03.000 --> 00:08:05.000]  所以耶穌希望透過這個說話
[00:08:05.000 --> 00:08:06.000]  幫助他們
[00:08:06.000 --> 00:08:09.000]  讓他們真的進入釘十字架之前
[00:08:09.000 --> 00:08:11.000]  離開世的時候
[00:08:11.000 --> 00:08:12.000]  門徒
[00:08:12.000 --> 00:08:13.000]  包括你和我
[00:08:13.000 --> 00:08:16.000]  能夠明白
[00:08:16.000 --> 00:08:18.000]  作為跟從耶穌的人
[00:08:18.000 --> 00:08:20.000]  耶穌想我們的心意
[00:08:20.000 --> 00:08:22.000]  是要做一個僕人的領袖
[00:08:22.000 --> 00:08:24.000]  在這大篇經文裡
[00:08:24.000 --> 00:08:26.000]  我有幾點分了出來
[00:08:26.000 --> 00:08:28.000]  第一點就是很明顯的
[00:08:28.000 --> 00:08:31.000]  在43到44節
[00:08:31.000 --> 00:08:34.000]  他說偉大的就要做用人
[00:08:34.000 --> 00:08:36.000]  為首的就要做僕人
[00:08:36.000 --> 00:08:38.000]  其實這都是一個對比的形容詞
[00:08:38.000 --> 00:08:39.000]  無論偉大也好
[00:08:39.000 --> 00:08:40.000]  為首也好
[00:08:40.000 --> 00:08:42.000]  就要做僕人或者用人
[00:08:42.000 --> 00:08:44.000]  我不知道大家當中會不會做
[00:08:44.000 --> 00:08:45.000]  你是大的
[00:08:45.000 --> 00:08:46.000]  基本上
[00:08:46.000 --> 00:08:47.000]  如果按舊約的情況
[00:08:47.000 --> 00:08:48.000]  所有基督徒都是大
[00:08:48.000 --> 00:08:49.000]  是首的
[00:08:49.000 --> 00:08:50.000]  因為聖經說
[00:08:50.000 --> 00:08:51.000]  我們跟從耶和華的人
[00:08:51.000 --> 00:08:53.000]  要作首不作尾
[00:08:53.000 --> 00:08:54.000]  所以每一個應該都是
[00:08:54.000 --> 00:08:55.000]  但是如果是這樣的時候
[00:08:55.000 --> 00:08:56.000]  我們就要做什麼
[00:08:56.000 --> 00:08:58.000]  做僕人
[00:08:58.000 --> 00:08:59.000]  就要做用人
[00:08:59.000 --> 00:09:01.000]  我記得有一次
[00:09:01.000 --> 00:09:03.000]  我在第一天教會的時候
[00:09:03.000 --> 00:09:06.000]  完了主日崇拜
[00:09:06.000 --> 00:09:08.000]  跟弟兄姊妹一起喝茶
[00:09:08.000 --> 00:09:09.000]  如果跟我喝茶
[00:09:09.000 --> 00:09:11.000]  現在我不知道有沒有這個習慣
[00:09:11.000 --> 00:09:12.000]  但是那時候我也有
[00:09:12.000 --> 00:09:13.000]  現在也應該有
[00:09:13.000 --> 00:09:15.000]  一個茶
[00:09:15.000 --> 00:09:17.000]  你知道喝茶只有三四個茶壺
[00:09:17.000 --> 00:09:18.000]  四個也很多
[00:09:18.000 --> 00:09:20.000]  很容易就會倒光
[00:09:20.000 --> 00:09:21.000]  我見沒有茶
[00:09:21.000 --> 00:09:23.000]  我又沒有夥計
[00:09:23.000 --> 00:09:26.000]  因為那間酒樓是中低檔
[00:09:26.000 --> 00:09:28.000]  你想一個什麼叫中低檔
[00:09:28.000 --> 00:09:31.000]  高檔的就看著你的茶壺有沒有開
[00:09:31.000 --> 00:09:34.000]  中檔的就間中有
[00:09:34.000 --> 00:09:35.000]  中低檔或者低檔的
[00:09:35.000 --> 00:09:37.000]  基本上是自己來的
[00:09:37.000 --> 00:09:39.000]  我見到茶壺沒有上
[00:09:39.000 --> 00:09:40.000]  我就拿個茶壺
[00:09:40.000 --> 00:09:41.000]  就好像今天這樣的裝束
[00:09:41.000 --> 00:09:42.000]  拿個茶壺出去了
[00:09:42.000 --> 00:09:43.000]  然後走了一半
[00:09:43.000 --> 00:09:44.000]  那些人就說
[00:09:44.000 --> 00:09:45.000]  部長
[00:09:45.000 --> 00:09:46.000]  麻煩
[00:09:46.000 --> 00:09:48.000]  我說我不是對不起
[00:09:48.000 --> 00:09:49.000]  我不是部長
[00:09:49.000 --> 00:09:50.000]  我當時很尷尬
[00:09:50.000 --> 00:09:51.000]  整班會友看著我很尷尬
[00:09:51.000 --> 00:09:52.000]  不過我一邊尷尬
[00:09:52.000 --> 00:09:53.000]  第一邊我開心
[00:09:53.000 --> 00:09:56.000]  我可以去服侍我的弟兄姊妹
[00:09:56.000 --> 00:09:58.000]  這個就是耶穌所說
[00:09:58.000 --> 00:10:00.000]  偉大的就要做傭人
[00:10:00.000 --> 00:10:02.000]  做守的就要做僕人
[00:10:02.000 --> 00:10:05.000]  今天在教會的領袖當中
[00:10:05.000 --> 00:10:06.000]  我們深信
[00:10:06.000 --> 00:10:08.000]  特別是在浸信會
[00:10:08.000 --> 00:10:10.000]  真的很體驗這個真理
[00:10:10.000 --> 00:10:12.000]  因為在浸信會裏面
[00:10:12.000 --> 00:10:13.000]  偉大的是執事
[00:10:13.000 --> 00:10:14.000]  Deacon
[00:10:14.000 --> 00:10:16.000]  這個Deacon的字
[00:10:16.000 --> 00:10:18.000]  這個字其實昔日
[00:10:18.000 --> 00:10:20.000]  就是在餐桌旁
[00:10:20.000 --> 00:10:22.000]  服侍著人
[00:10:22.000 --> 00:10:23.000]  就是那些
[00:10:23.000 --> 00:10:25.000]  我們今天說粗俗一點
[00:10:25.000 --> 00:10:26.000]  叫做夥計
[00:10:26.000 --> 00:10:27.000]  主人家叫他做什麼
[00:10:27.000 --> 00:10:28.000]  他就做什麼
[00:10:28.000 --> 00:10:30.000]  所以我們的信仰裏面
[00:10:30.000 --> 00:10:31.000]  從這個執事裏面
[00:10:31.000 --> 00:10:32.000]  是偉大
[00:10:32.000 --> 00:10:34.000]  因為在我們的架構裏面
[00:10:34.000 --> 00:10:36.000]  他們是一個管理的階層
[00:10:36.000 --> 00:10:37.000]  但是
[00:10:37.000 --> 00:10:39.000]  他卻是用這個字
[00:10:39.000 --> 00:10:41.000]  每次的派餐
[00:10:41.000 --> 00:10:43.000]  如果大家看到弟兄姊妹裏面
[00:10:43.000 --> 00:10:45.000]  留意一下我們執事派餐
[00:10:45.000 --> 00:10:46.000]  是很恭敬的
[00:10:46.000 --> 00:10:47.000]  去服侍我們
[00:10:47.000 --> 00:10:48.000]  甚至留意到我們
[00:10:48.000 --> 00:10:49.000]  這個是新朋友
[00:10:49.000 --> 00:10:50.000]  舊朋友
[00:10:50.000 --> 00:10:51.000]  有些甚至可能
[00:10:51.000 --> 00:10:55.000]  會為我們去禱告
[00:10:55.000 --> 00:10:57.000]  這個就是偉大
[00:10:57.000 --> 00:10:58.000]  就要做什麼
[00:10:58.000 --> 00:10:59.000]  服人
[00:10:59.000 --> 00:11:00.000]  為首
[00:11:00.000 --> 00:11:03.000]  就要作用人
[00:11:03.000 --> 00:11:04.000]  當我們為大作用人
[00:11:04.000 --> 00:11:06.000]  為首作用人的時候
[00:11:06.000 --> 00:11:08.000]  做有時不是難
[00:11:08.000 --> 00:11:10.000]  但是從心裏做
[00:11:10.000 --> 00:11:11.000]  就有些難
[00:11:11.000 --> 00:11:12.000]  所以我在當中
[00:11:12.000 --> 00:11:13.000]  為大作用人
[00:11:13.000 --> 00:11:14.000]  為首作用人裏面
[00:11:14.000 --> 00:11:15.000]  我有個附加的小題目
[00:11:15.000 --> 00:11:16.000]  就是要什麼
[00:11:16.000 --> 00:11:17.000]  要服侍
[00:11:17.000 --> 00:11:18.000]  不是要差事
[00:11:18.000 --> 00:11:20.000]  廣東話一點
[00:11:20.000 --> 00:11:21.000]  就是要從心裏做
[00:11:21.000 --> 00:11:23.000]  就不是打工
[00:11:23.000 --> 00:11:24.000]  再說一次
[00:11:24.000 --> 00:11:25.000]  是從心裏做
[00:11:25.000 --> 00:11:26.000]  就不是打工
[00:11:26.000 --> 00:11:28.000]  這個什麼情況呢
[00:11:28.000 --> 00:11:29.000]  大家呢
[00:11:29.000 --> 00:11:30.000]  我早期
[00:11:30.000 --> 00:11:31.000]  這條街裏面
[00:11:31.000 --> 00:11:32.000]  在現在的魚檔
[00:11:32.000 --> 00:11:34.000]  有一間叫好彩茶餐廳
[00:11:34.000 --> 00:11:35.000]  我不知道大家有沒有去過
[00:11:35.000 --> 00:11:36.000]  因為當時
[00:11:36.000 --> 00:11:38.000]  我有機會
[00:11:38.000 --> 00:11:40.000]  主日帶兒子去茶餐廳
[00:11:40.000 --> 00:11:43.000]  和他一起有些親子的關係
[00:11:43.000 --> 00:11:45.000]  其實那時他六七歲
[00:11:45.000 --> 00:11:47.000]  我回來崇拜他
[00:11:47.000 --> 00:11:48.000]  他就回來主日學
[00:11:48.000 --> 00:11:50.000]  我很喜歡這間茶餐廳
[00:11:50.000 --> 00:11:51.000]  為什麼呢
[00:11:51.000 --> 00:11:53.000]  因為這間不是很大間茶餐廳
[00:11:53.000 --> 00:11:54.000]  我初出去的時候
[00:11:54.000 --> 00:11:55.000]  都不知道
[00:11:55.000 --> 00:11:56.000]  嘩 這麼小
[00:11:56.000 --> 00:11:57.000]  就試試進去
[00:11:57.000 --> 00:11:59.000]  但是我吃的東西
[00:11:59.000 --> 00:12:00.000]  又不喜歡挑擇
[00:12:00.000 --> 00:12:02.000]  其實就多謝主
[00:12:02.000 --> 00:12:04.000]  我就每次都A餐
[00:12:04.000 --> 00:12:07.000]  奶茶後上
[00:12:07.000 --> 00:12:09.000]  去了三四次之後
[00:12:09.000 --> 00:12:10.000]  原來這樣
[00:12:10.000 --> 00:12:12.000]  伙計就不是問你吃什麼
[00:12:12.000 --> 00:12:14.000]  有沒有去過這些茶餐廳
[00:12:14.000 --> 00:12:16.000]  他就問一個什麼字
[00:12:16.000 --> 00:12:19.000]  是不是照舊
[00:12:19.000 --> 00:12:20.000]  OK
[00:12:20.000 --> 00:12:21.000]  有沒有試過這些
[00:12:21.000 --> 00:12:23.000]  你覺得很窩心
[00:12:23.000 --> 00:12:25.000]  這些叫做什麼
[00:12:25.000 --> 00:12:27.000]  有心的服侍
[00:12:27.000 --> 00:12:29.000]  沒有心的服侍
[00:12:29.000 --> 00:12:30.000]  拿杯咖啡來
[00:12:30.000 --> 00:12:32.000]  拿奶茶放在你面前
[00:12:32.000 --> 00:12:33.000]  大喊下去
[00:12:33.000 --> 00:12:35.000]  接著砰一聲
[00:12:35.000 --> 00:12:36.000]  如果你是見白出心
[00:12:36.000 --> 00:12:38.000]  你都不知道罵他好
[00:12:38.000 --> 00:12:39.000]  還是什麼
[00:12:39.000 --> 00:12:41.000]  真的愛他好
[00:12:41.000 --> 00:12:42.000]  特別是基督徒
[00:12:42.000 --> 00:12:43.000]  很難處
[00:12:43.000 --> 00:12:45.000]  我想大概當中就是
[00:12:45.000 --> 00:12:48.000]  當我們為大為首做服侍的時候
[00:12:48.000 --> 00:12:50.000]  不是做事那麼簡單
[00:12:50.000 --> 00:12:51.000]  是從心裡做
[00:12:51.000 --> 00:12:53.000]  所以當我們的時候
[00:12:53.000 --> 00:12:55.000]  就要留意什麼叫做服侍
[00:12:55.000 --> 00:12:56.000]  什麼叫做差事
[00:12:56.000 --> 00:12:58.000]  由於文章比較多
[00:12:58.000 --> 00:12:59.000]  在程序表裡面
[00:12:59.000 --> 00:13:01.000]  如果有的
[00:13:01.000 --> 00:13:02.000]  如果大家喜歡的
[00:13:02.000 --> 00:13:03.000]  如果你手上有
[00:13:03.000 --> 00:13:04.000]  可以看
[00:13:04.000 --> 00:13:05.000]  如果沒有的
[00:13:05.000 --> 00:13:07.000]  你可以沿左去拿
[00:13:07.000 --> 00:13:08.000]  早堂好一點的
[00:13:08.000 --> 00:13:10.000]  因為你還可以拿五堂那些
[00:13:10.000 --> 00:13:12.000]  不過無論怎樣都好
[00:13:12.000 --> 00:13:13.000]  你可以留意一下
[00:13:13.000 --> 00:13:15.000]  不過我引了其中的兩句
[00:13:15.000 --> 00:13:17.000]  那兩句裡面
[00:13:17.000 --> 00:13:18.000]  就是這樣的
[00:13:18.000 --> 00:13:20.000]  他說如果你在當中
[00:13:20.000 --> 00:13:22.000]  時常滿足的喜樂
[00:13:22.000 --> 00:13:23.000]  就是你做事的時候
[00:13:23.000 --> 00:13:25.000]  很開心的
[00:13:25.000 --> 00:13:26.000]  這句就是什麼
[00:13:26.000 --> 00:13:28.000]  服侍
