
[00:00:00.000 --> 00:00:02.880]  又回來《創世紀》了
[00:03:37.840 --> 00:03:39.560]  這八個人怎麼算呢?
[00:03:39.560 --> 00:03:41.880]  就是羅亞和他太太
[00:03:41.880 --> 00:03:44.160]  三個兒子和他們的媳婦
[00:03:44.160 --> 00:03:46.360]  總共是八個人
[00:03:46.360 --> 00:03:48.800]  神就是將這八個人
[00:03:48.800 --> 00:03:51.760]  從洪水中拯救
[00:03:51.760 --> 00:03:58.560]  以致他們可以繼續繁衍世界各族、各民、各方
[00:03:58.560 --> 00:04:00.640]  我們如果看到第十章的時候
[00:04:00.640 --> 00:04:02.400]  其實創世紀就是說
[00:04:02.400 --> 00:04:05.920]  藉著閃、含、瓦、忽這三個人
[00:04:05.920 --> 00:04:09.840]  將整個世界各地的民族
[00:04:09.840 --> 00:04:13.720]  就在這三個民族裡面擴展開來
[00:04:13.720 --> 00:04:19.800]  所以我們看到這是一個神重新再造的過程
[00:04:19.800 --> 00:04:24.280]  我們一會兒會去思想它當中的意義
[00:04:24.280 --> 00:04:27.400]  不過我們今天都要去思想
[00:04:27.400 --> 00:04:31.160]  羅亞他是一個怎樣的父親呢?
[00:04:31.160 --> 00:04:35.880]  聖經裡面對羅亞的評價相當高
[00:04:35.880 --> 00:04:38.160]  如果你看六章九節
[00:04:38.160 --> 00:04:41.600]  它說到羅亞是一個異人
[00:04:41.600 --> 00:04:44.320]  我們就這樣想
[00:04:44.320 --> 00:04:47.800]  我們後來就看到羅亞都不是那麼厲害
[00:04:47.800 --> 00:04:49.600]  因為羅亞你記不記得
[00:04:49.600 --> 00:04:51.760]  聖經說他喝醉了酒
[00:04:51.760 --> 00:04:53.680]  他就咒了他自己的兒子
[00:04:53.680 --> 00:04:57.240]  咒了他的兒子迦南
[00:04:57.240 --> 00:05:03.880]  所以你說羅亞是不是一個完美無瑕的人呢?
[00:05:03.880 --> 00:05:05.160]  當然不是
[00:05:05.160 --> 00:05:06.680]  這裡所說的異人
[00:05:06.680 --> 00:05:11.800]  其實就是指出神體羅亞看他為異
[00:05:11.800 --> 00:05:13.520]  這個不是我說的
[00:05:13.520 --> 00:05:17.480]  在希伯來書第十一章第七節的時候
[00:05:17.480 --> 00:05:21.800]  希伯來書的作者他怎樣描述羅亞的生命呢?
[00:05:21.800 --> 00:05:26.840]  「因著信羅亞記蒙上帝指示他未見的事
[00:05:26.840 --> 00:05:28.760]  動了敬畏的心
[00:05:28.760 --> 00:05:32.280]  造了方舟使他全家得救
[00:05:32.280 --> 00:05:40.600]  藉此他定了那世代的罪,自己也承受了那從信而來的義」
[00:05:40.600 --> 00:05:42.200]  希伯來書十一章七節說
[00:05:42.200 --> 00:05:45.960]  他的義是在於他遵行神的吩咐
[00:05:45.960 --> 00:05:49.960]  在那個世代裏面建造這艘方舟
[00:05:49.960 --> 00:05:52.960]  拯救了他那個時代的人
[00:05:52.960 --> 00:05:57.840]  他的義不是代表他完全不會行差踏錯
[00:05:57.840 --> 00:06:01.000]  他的義不是一個絕對的義
[00:06:01.000 --> 00:06:05.240]  但是他的義卻是被神稱他為義
[00:06:05.240 --> 00:06:07.880]  很多人說到「恩信稱義」的時候
[00:06:07.880 --> 00:06:09.000]  經常有個錯覺
[00:06:09.000 --> 00:06:11.920]  以為這個只是新約的教導
[00:06:11.920 --> 00:06:13.840]  其實我們要明白
[00:06:13.840 --> 00:06:16.760]  「恩信稱義」不只是新約的教導
[00:06:16.760 --> 00:06:18.760]  在舊約的時代
[00:06:18.760 --> 00:06:24.160]  人都是要憑著對神的信心和信服
[00:06:24.160 --> 00:06:26.760]  神就稱他為義
[00:06:26.760 --> 00:06:29.240]  所以在《創世紀》第十五章裏面
[00:06:29.240 --> 00:06:32.440]  亞伯拉罕是被神稱他為義的
[00:06:32.440 --> 00:06:34.480]  因為亞伯拉罕信神
[00:06:34.480 --> 00:06:37.080]  神就稱他為義
[00:06:37.080 --> 00:06:40.640]  很多時候我們一定要搞清楚一些基本的觀念
[00:06:40.640 --> 00:06:42.040]  有些人經常告訴我們
[00:06:42.040 --> 00:06:44.600]  舊約的神就是我們要守律法
[00:06:44.600 --> 00:06:46.120]  我們才可以被稱義
[00:06:46.120 --> 00:06:47.360]  新約的神就不用的
[00:06:47.360 --> 00:06:49.800]  我們單單信耶穌就被稱義
[00:06:49.800 --> 00:06:51.320]  其實這個是錯的
[00:06:51.320 --> 00:06:55.440]  整本聖經裏面都是由神稱我們為義
[00:06:55.440 --> 00:06:58.480]  而這個稱義不是因為我們的行為
[00:06:58.480 --> 00:07:03.160]  卻是因為神對我們的恩眷和揀選
[00:07:03.160 --> 00:07:05.360]  今日你和我能夠被稱為義人
[00:07:05.360 --> 00:07:08.200]  不是因為我們的行為很高超
[00:07:08.200 --> 00:07:10.760]  我們不會做錯任何的事情
[00:07:10.760 --> 00:07:13.480]  而是因為神揀選的恩典
[00:07:13.480 --> 00:07:17.160]  我們被神稱為義
[00:07:17.160 --> 00:07:19.360]  我們又看看羅是一個怎樣的父親
[00:07:19.360 --> 00:07:21.360]  第二方面第六章九節說
[00:07:21.360 --> 00:07:26.040]  他在他的世代當中是一個完全人
[00:07:26.040 --> 00:07:27.520]  同樣我們明白
[00:07:27.520 --> 00:07:30.040]  說一個人是完全人的時候
[00:07:30.040 --> 00:07:32.680]  不是只是說他每一樣事情都會做對
[00:07:32.680 --> 00:07:36.520]  而是說他每一樣事情都是以神的心意
[00:07:36.520 --> 00:07:39.800]  成為他最重要的目的
[00:07:39.800 --> 00:07:41.600]  這個也是一樣
[00:07:41.600 --> 00:07:43.240]  當我們說是完全的時候
[00:07:43.240 --> 00:07:45.280]  即是約伯
[00:07:45.280 --> 00:07:49.240]  聖經裏面說約伯也是一個完全人
[00:07:49.240 --> 00:07:54.400]  你說約伯有沒有試過對神心裏面有一些不滿意
[00:07:54.400 --> 00:07:56.400]  有的
[00:07:56.400 --> 00:07:58.680]  他其實初初是不察覺的
[00:07:58.680 --> 00:08:01.000]  約伯在頭那個時間
[00:08:01.000 --> 00:08:03.760]  那三個朋友未和他說話之前
[00:08:03.760 --> 00:08:06.320]  其實我們找不出他有任何的破綻
[00:08:06.320 --> 00:08:09.280]  但是他當他和神的對話裏面
[00:08:09.280 --> 00:08:10.640]  其實表現出什麼
[00:08:10.640 --> 00:08:15.120]  其實他心裏面都是有些對神不滿意的
[00:08:15.120 --> 00:08:17.400]  不過他當然不敢說
[00:08:17.400 --> 00:08:19.600]  因為我們只是一個很普通的人
[00:08:19.600 --> 00:08:21.320]  神高高在上
[00:08:21.320 --> 00:08:23.240]  他在約伯記裏面說
[00:08:23.240 --> 00:08:24.600]  如果神要定我的罪
[00:08:24.600 --> 00:08:26.200]  我有什麼好說呢
[00:08:26.200 --> 00:08:29.440]  我沒得說我沒有錯的
[00:08:29.440 --> 00:08:30.600]  因為在神的面前
[00:08:30.600 --> 00:08:31.480]  他是完全的
[00:08:31.480 --> 00:08:32.800]  而我們不是完全
[00:08:32.800 --> 00:08:34.400]  所以這裏聖經說
[00:08:34.400 --> 00:08:37.120]  羅亞在他的世代裏面是一個完全人
[00:08:37.120 --> 00:08:39.240]  是相對那個世代
[00:08:39.240 --> 00:08:43.000]  所有的人心思盡都是惡來說的
[00:08:43.000 --> 00:08:45.600]  整個世界的人心思盡都是惡
[00:08:45.600 --> 00:08:49.880]  是唯有羅亞他的心思是顧念神的事情
[00:08:49.880 --> 00:08:53.840]  神就將一個很重要的任務來交託給他
[00:08:53.840 --> 00:08:55.880]  第三羅亞是一個怎樣的父親呢
[00:08:55.880 --> 00:08:57.360]  我們都很喜歡的
[00:08:57.360 --> 00:09:01.400]  就是羅亞形容他是與神同行
[00:09:01.400 --> 00:09:04.960]  你記不記得上次我們說到以洛與神同行的時候
[00:09:04.960 --> 00:09:08.800]  不是說到他在一個沒有基礎的情況裏面
[00:09:08.800 --> 00:09:12.160]  脫離世上一切的仇犯上面與神同行
[00:09:12.160 --> 00:09:13.760]  他的與神同行
[00:09:13.760 --> 00:09:17.000]  是在他生兒養女的過程裏面
[00:09:17.000 --> 00:09:19.320]  是在他的日常生活裏面
[00:09:19.320 --> 00:09:21.440]  是與神同行
[00:09:21.440 --> 00:09:22.800]  你可以想一下
[00:09:22.800 --> 00:09:25.840]  羅亞領受了做方舟這個任務的時候
[00:09:25.840 --> 00:09:28.120]  真是很不容易的
[00:09:28.120 --> 00:09:29.600]  真是很困難的
[00:09:29.600 --> 00:09:30.360]  為什麼呢
[00:09:30.360 --> 00:09:34.760]  因為當時所有的人都不明白羅亞在做什麼
[00:09:34.760 --> 00:09:36.280]  在科林書裏面講到
[00:09:36.280 --> 00:09:37.800]  在羅亞時代的人
[00:09:37.800 --> 00:09:40.400]  在洪水來之前
[00:09:40.400 --> 00:09:43.640]  那些人是照樣吃喝嫁娶的
[00:09:43.640 --> 00:09:45.120]  照常生活的
[00:09:45.120 --> 00:09:48.400]  但是羅亞就領受了一個不可能的任務
[00:09:48.400 --> 00:09:51.800]  就是要做一艘很大的船
[00:09:51.800 --> 00:09:52.720]  那些人問他
[00:09:52.720 --> 00:09:54.960]  羅亞你做那艘船是做什麼的
[00:09:54.960 --> 00:09:56.120]  羅亞就說
[00:09:56.120 --> 00:09:59.280]  因為神吩咐我要這樣做的
[00:09:59.280 --> 00:10:03.680]  那你覺得那些人是不是當羅亞真是傻的
[00:10:03.680 --> 00:10:06.240]  你做船還不是做在岸邊
[00:10:06.240 --> 00:10:08.960]  你還在做在山上面
[00:10:08.960 --> 00:10:11.640]  那你說是不是真的很多人笑羅亞呢
[00:10:11.640 --> 00:10:13.480]  會覺得真是奇怪的
[00:10:13.480 --> 00:10:17.280]  這個人他做的事情是很特別的
[00:10:17.280 --> 00:10:21.160]  但是我們看到羅亞沒有理會別人的眼光
[00:10:21.160 --> 00:10:24.080]  我們在六章十七到二十二節裏面
[00:10:24.080 --> 00:10:25.800]  我們看一下這段經文
[00:10:25.800 --> 00:10:29.960]  講到羅亞他怎樣回應神給他的召命
[00:10:29.960 --> 00:10:31.200]  我們一起讀
[00:10:54.080 --> 00:10:58.120]  大進方舟好跟你一起保存生命
[00:10:58.120 --> 00:10:59.880]  飛了各從其類
[00:10:59.880 --> 00:11:01.600]  生畜各從其類
[00:11:01.600 --> 00:11:04.560]  地上的爬行動物各從其類
[00:11:04.560 --> 00:11:09.000]  每樣一對都要到你那裏好保存生命
[00:11:09.000 --> 00:11:13.400]  你要拿各樣可吃的食物儲存在你那裏
[00:11:13.400 --> 00:11:15.720]  作你和他們的糧食
[00:11:15.720 --> 00:11:17.600]  羅亞就去做了
[00:11:17.600 --> 00:11:19.360]  凡神吩咐他的
[00:11:19.360 --> 00:11:21.160]  他都照樣去做
[00:11:21.160 --> 00:11:23.360]  大家留意二十二節
[00:11:23.360 --> 00:11:25.520]  羅亞聽了神的吩咐
[00:11:25.520 --> 00:11:27.160]  就照樣去做
[00:11:27.160 --> 00:11:28.960]  凡神吩咐他的
[00:11:28.960 --> 00:11:31.800]  他都照樣去做
[00:11:31.800 --> 00:11:33.560]  你可以想像一下
[00:11:33.560 --> 00:11:34.920]  他要做這件事的時候
[00:11:34.920 --> 00:11:36.600]  他的阻力是多大
[00:11:36.600 --> 00:11:38.480]  他的困難是多大
[00:11:38.480 --> 00:11:41.520]  羅亞做方舟的過程要克服什麼困難呢
[00:11:41.520 --> 00:11:43.480]  我就想到三方面
[00:11:43.480 --> 00:11:46.200]  都是和大家分享一下思想一下
[00:11:46.200 --> 00:11:46.880]  第一
[00:11:46.880 --> 00:11:49.360]  他領受這個任務的時候
[00:11:49.360 --> 00:11:53.400]  他是缺少前人的經驗可以供借鏡
[00:11:53.400 --> 00:11:56.440]  在他之前沒有人領受這個意象
[00:11:56.440 --> 00:11:58.680]  是要做這個方舟的
[00:11:58.680 --> 00:11:59.160]  是吧
[00:11:59.160 --> 00:12:01.640]  不能說有些前人怎樣跟
[00:12:01.640 --> 00:12:02.280]  很老實說
[00:12:02.280 --> 00:12:04.040]  你說今天
[00:12:04.040 --> 00:12:05.640]  舉我自己為例
[00:12:05.640 --> 00:12:08.720]  我要來帶領筲箕灣浸信會這間教會
[00:12:08.720 --> 00:12:10.600]  那我都叫有些前人
[00:12:10.600 --> 00:12:13.520]  或者我有些歷史可以借鏡
[00:12:13.520 --> 00:12:14.800]  有其他人問的
[00:12:14.800 --> 00:12:17.120]  羅亞哪有得問的
[00:12:17.120 --> 00:12:18.720]  神給他這麼大的任務
[00:12:18.720 --> 00:12:19.920]  他問都沒得問的
[00:12:19.920 --> 00:12:21.120]  沒得借鏡的
[00:12:21.120 --> 00:12:22.800]  沒前人的經驗的
[00:12:22.800 --> 00:12:24.480]  這件事是不是很難做
[00:12:24.480 --> 00:12:26.600]  他就是聽了神的吩咐去做
[00:12:26.600 --> 00:12:28.680]  他就要去做了
[00:12:28.680 --> 00:12:30.000]  會不會有時候我們心想
[00:12:30.000 --> 00:12:32.240]  我們的生命裡面
[00:12:32.240 --> 00:12:34.080]  在我們做基督徒的過程裡面
[00:12:34.080 --> 00:12:37.640]  神都交託了一些很獨特的任務給我們
[00:12:37.640 --> 00:12:40.200]  當然有些任務其實個個都要做的
[00:12:40.200 --> 00:12:40.920]  譬如說
[00:12:40.920 --> 00:12:43.560]  我們要活出基督徒的生命和見證
[00:12:43.560 --> 00:12:44.760]  我們要領人歸主
[00:12:44.760 --> 00:12:48.480]  這些就個個基督徒都是領受了這件事的
[00:12:48.480 --> 00:12:49.800]  但是我們領受了
[00:12:49.800 --> 00:12:52.560]  又不等於說我們很樂意去做
[00:12:52.560 --> 00:12:55.400]  有時候我們真的會有心裡面的各種的難阻
[00:12:55.400 --> 00:12:56.520]  有各種困難
[00:12:56.520 --> 00:13:00.080]  但是羅亞就是聽命而信服
[00:13:00.080 --> 00:13:02.640]  他雖然缺少前人經驗的借鏡
[00:13:02.640 --> 00:13:05.640]  但是他都勉勵去做
[00:13:05.640 --> 00:13:08.440]  第二方面他所經歷的困難是什麼呢
[00:13:08.440 --> 00:13:09.880]  別人的不了解
[00:13:09.880 --> 00:13:10.800]  甚至嘲笑
[00:13:10.800 --> 00:13:12.480]  剛才都說了
[00:13:12.480 --> 00:13:13.720]  羅亞要做這件事
[00:13:13.720 --> 00:13:15.720]  既然前人不會做的時候
[00:13:15.720 --> 00:13:20.240]  所有他做的人都是用一個常理來去判斷怎麼做
[00:13:20.240 --> 00:13:21.280]  在他的生命裡面
[00:13:21.280 --> 00:13:22.960]  那些人就會恥笑他
[00:13:22.960 --> 00:13:24.840]  覺得他做的事情是愚蠢的
[00:13:24.840 --> 00:13:26.560]  是傻的
[00:13:26.560 --> 00:13:27.880]  第三方面
[00:13:27.880 --> 00:13:30.560]  只有很少人在其中
[00:13:30.560 --> 00:13:34.080]  會看到這個一定是神交託他去做
[00:13:34.080 --> 00:13:35.560]  而去參與
[00:13:35.560 --> 00:13:37.600]  那我想像
[00:13:37.600 --> 00:13:39.960]  應該羅亞他作為一個父親
[00:13:39.960 --> 00:13:42.560]  他都應該影響到他三個兒子
[00:13:42.560 --> 00:13:44.720]  和他一起開工做這個方舟
[00:13:44.720 --> 00:13:47.360]  老實說聖經沒有說
[00:13:47.360 --> 00:13:48.400]  不過我就猜
[00:13:48.400 --> 00:13:50.680]  既然這八個人
[00:13:50.680 --> 00:13:52.800]  是可以進去方舟得拯救的時候
[00:13:52.800 --> 00:13:55.760]  我相信最少這八個人都一起有份
[00:13:55.760 --> 00:13:57.600]  突破那個方舟怎麼做
[00:13:57.600 --> 00:13:59.040]  這個聖經沒有說
[00:13:59.040 --> 00:14:00.240]  我想像
[00:14:00.240 --> 00:14:01.200]  但是相對
[00:14:01.200 --> 00:14:02.560]  一個這麼大的方舟
[00:14:02.560 --> 00:14:04.320]  只有八個人去做的話
[00:14:04.320 --> 00:14:06.800]  是不是真的要做很久
[00:14:06.800 --> 00:14:08.880]  所以他做了很多很多年
[00:14:08.880 --> 00:14:11.040]  才做成這個方舟
[00:14:11.040 --> 00:14:15.280]  你想一下他要承受那個壓力是多久
[00:14:15.280 --> 00:14:16.800]  是這麼不容易
[00:14:16.800 --> 00:14:19.040]  但是羅亞作為一個爸爸
[00:14:19.040 --> 00:14:21.480]  他能夠在他的屬靈生命裡面
[00:14:21.480 --> 00:14:24.480]  他領受了神這個這麼大這麼難的人物
[00:14:24.480 --> 00:14:27.040]  而去影響到他的子女
[00:14:27.040 --> 00:14:28.960]  影響到他的家庭
[00:14:28.960 --> 00:14:31.720]  一起去建造這個方舟
[00:14:31.720 --> 00:14:34.920]  就是羅亞那個生命的質素
[00:14:34.920 --> 00:14:37.040]  是吸引到他的家人
[00:14:37.040 --> 00:14:39.520]  縱然暫時未去影響其他人
[00:14:39.520 --> 00:14:41.120]  但是最少他的家人
[00:14:41.120 --> 00:14:43.760]  都能夠和他同心同行
[00:14:43.760 --> 00:14:44.840]  今天是父親節
[00:14:44.840 --> 00:14:46.640]  我又想一下我自己的父親
[00:14:46.640 --> 00:14:49.520]  怎樣在屬靈生命裡面影響我自己
[00:14:49.520 --> 00:14:52.200]  我爸爸就是悼典禮牧師
[00:14:52.200 --> 00:14:53.800]  其實有些人說
[00:14:53.800 --> 00:14:55.160]  哎呀牧師仔
[00:14:55.160 --> 00:14:56.320]  當然是不會做牧師的
[00:14:56.320 --> 00:14:57.280]  真的很多時候
[00:14:57.280 --> 00:14:58.560]  那些人這樣跟我說
[00:14:58.560 --> 00:14:59.520]  因為為什麼呢
[00:14:59.520 --> 00:15:00.760]  做牧師
[00:15:00.760 --> 00:15:04.400]  就有一些職業上的缺陷
[00:15:04.400 --> 00:15:06.320]  譬如很簡單的
[00:15:06.320 --> 00:15:08.320]  當然我現在應該要避免
[00:15:08.320 --> 00:15:10.000]  我要學不要做
[00:15:10.000 --> 00:15:13.080]  通常我們在家裡侍奉
[00:15:13.080 --> 00:15:14.360]  難免都會說一下
[00:15:14.360 --> 00:15:16.640]  我們在侍奉上的困難
[00:15:16.640 --> 00:15:18.160]  難免都說到一些
[00:15:18.160 --> 00:15:20.120]  令你不開心的人
[00:15:20.120 --> 00:15:22.520]  其實我都聽我爸爸說了不少
[00:15:22.520 --> 00:15:25.360]  那個執事真的很麻煩
[00:15:25.360 --> 00:15:28.320]  我小時候其實我都聽很多這些
[00:15:28.320 --> 00:15:31.360]  但是主又讓我真的
[00:15:31.360 --> 00:15:32.800]  不會因為這樣而
[00:15:32.800 --> 00:15:35.560]  窒礙了我去服侍神的心
[00:15:35.560 --> 00:15:38.040]  其實有時候爸爸對我
[00:15:38.040 --> 00:15:38.880]  有時候很嚴厲
[00:15:38.880 --> 00:15:40.240]  我真的覺得很嚴厲
[00:15:40.240 --> 00:15:42.840]  我記得我中學讀書出來的時候
[00:15:42.840 --> 00:15:45.160]  在成績上就不是那麼好
[00:15:45.160 --> 00:15:46.560]  有些挫折的時候
[00:15:46.560 --> 00:15:48.880]  爸爸就說了一句話
[00:15:48.880 --> 00:15:50.320]  哎呀你不要讀書了
[00:15:50.320 --> 00:15:51.600]  你不如拿起重機吧
[00:15:51.600 --> 00:15:52.160]  你這麼胖
[00:15:52.160 --> 00:15:54.240]  因為我從小到大都這麼胖
[00:15:54.240 --> 00:15:55.280]  但是你不要明白
[00:15:55.280 --> 00:15:57.360]  拿起重機不是說
[00:15:57.360 --> 00:15:59.440]  現在你聽就覺得沒問題
[00:15:59.440 --> 00:16:02.560]  因為職業無分貴賤的
[00:16:02.560 --> 00:16:03.720]  但是你想一下
[00:16:03.720 --> 00:16:06.040]  在我爸爸那個時代
[00:16:06.040 --> 00:16:08.440]  很崇尚那些精英的說法
[00:16:08.440 --> 00:16:10.320]  就是讀書的人
[00:16:10.320 --> 00:16:13.120]  就應該要做律師醫生
[00:16:13.120 --> 00:16:15.080]  所以他一拿起重機那一下
[00:16:15.080 --> 00:16:17.280]  就令我很傷心
[00:16:17.280 --> 00:16:20.680]  難道我真的要做體力勞動
[00:16:20.680 --> 00:16:22.680]  我真的個人這麼胖
[00:16:22.680 --> 00:16:24.080]  我都沒有什麼能力
[00:16:24.080 --> 00:16:25.520]  可以做到那些體力勞動
[00:16:25.520 --> 00:16:27.080]  其實現在我心裡面
[00:16:27.080 --> 00:16:30.120]  是很敬佩那些體力勞動的人
[00:16:30.120 --> 00:16:31.440]  因為他要這樣的體力
[00:16:31.440 --> 00:16:34.040]  他才可以做到拿起重機
[00:16:34.040 --> 00:16:36.400]  紮鐵那些很難做的
[00:16:36.400 --> 00:16:38.640]  你不要以為每個人都做得到
[00:16:38.640 --> 00:16:40.240]  叫你現在這麼熱天氣出去做
[00:16:40.240 --> 00:16:41.640]  你做不到的
[00:16:41.640 --> 00:16:42.840]  但是你不可以這樣想
[00:16:42.840 --> 00:16:43.560]  當時就是
[00:16:43.560 --> 00:16:46.640]  爸爸這句話真的很傷我心
[00:16:46.640 --> 00:16:48.560]  其實後來我明白
[00:16:48.560 --> 00:16:51.000]  其實爸爸是一個激將法
[00:16:51.000 --> 00:16:52.320]  雖然他的處理方式
[00:16:52.320 --> 00:16:52.920]  我自己覺得
[00:16:52.920 --> 00:16:55.360]  我應該不應該對我自己家裡這麼做的
[00:16:55.360 --> 00:16:57.200]  我以後對我女兒都不會這麼說的
[00:16:57.200 --> 00:16:59.760]  不會找這招激將法的
[00:16:59.760 --> 00:17:01.200]  但是這個激將法
[00:17:01.200 --> 00:17:04.080]  就引起我一個好心的提示
[00:17:04.080 --> 00:17:05.800]  爸爸提醒我
[00:17:05.800 --> 00:17:08.240]  說話能夠建造人
[00:17:08.240 --> 00:17:08.920]  建立人
[00:17:08.920 --> 00:17:10.360]  也可以拆毀人
[00:17:10.360 --> 00:17:13.400]  我們一定要將神給我們
[00:17:13.400 --> 00:17:15.880]  其實意思是要人發奮
[00:17:15.880 --> 00:17:21.440]  那你要想過用什麼話去激勵人和鼓勵人呢?
[00:17:21.440 --> 00:17:23.600]  另外一方面我又記得我爸爸
[00:17:23.600 --> 00:17:27.600]  他對於神的話語那種認真
[00:17:27.600 --> 00:17:30.040]  都是常存在我心中的
[00:17:30.040 --> 00:17:33.160]  當時沒有電腦的
[00:17:33.160 --> 00:17:34.880]  我今天也有這塊東西
[00:17:34.880 --> 00:17:36.880]  現在我兩種都做的
[00:17:36.880 --> 00:17:39.720]  我現在的講章通常我都印出來的
[00:17:39.720 --> 00:17:42.600]  不過我現在嘗試用這塊東西
[00:17:42.600 --> 00:17:46.960]  但是因為我現在還沒習慣完全用電子的儀器
[00:17:46.960 --> 00:17:48.920]  所以我現在兩樣都做出來
[00:17:48.920 --> 00:17:50.840]  以防萬一
[00:17:50.840 --> 00:17:53.880]  所以我遲一點就可以不用印講章了
[00:17:53.880 --> 00:17:55.520]  但是我爸爸那個時代
[00:17:55.520 --> 00:17:57.720]  是沒得印講章印出來的
