
[00:00:00.000 --> 00:00:03.000]  還有呢,先祝大家和兄弟姐妹新年快樂啊!
[00:03:53.000 --> 00:03:56.000]  能夠承擔在這個時期所承擔的角色。
[00:03:56.000 --> 00:03:59.000]  不是說我送多幾個人去神學院讀完書,
[00:03:59.000 --> 00:04:01.000]  然後他就可以成爲教會的接班人。
[00:04:01.000 --> 00:04:04.000]  不是說剩幾個人去神學院讀書,
[00:04:04.000 --> 00:04:06.000]  回來就可以成爲教會的接班人。
[00:04:06.000 --> 00:04:10.000]  特別在近代所謂神學普及教育這個大前提之下,
[00:04:10.000 --> 00:04:14.000]  特別在近代神學普及教育的大前提之下,
[00:04:14.000 --> 00:04:17.000]  什麼人都很喜歡進去神學院讀書都可以進去。
[00:04:17.000 --> 00:04:20.000]  什麼人想去神學院讀書都可以。
[00:04:20.000 --> 00:04:21.000]  結果造成什麼樣的現象呢?
[00:04:21.000 --> 00:04:23.000]  結果造成什麼樣的現象呢?
[00:04:23.000 --> 00:04:27.000]  你不要以爲在神學院畢業的人一定是對主很有信心,
[00:04:27.000 --> 00:04:29.000]  對主很明白他的心意。
[00:04:29.000 --> 00:04:35.000]  不要以爲在神學院別人對神都有信心,
[00:04:35.000 --> 00:04:37.000]  對神學都很瞭解。
[00:04:37.000 --> 00:04:40.000]  當一個人如果沒有上帝呼召的時候,
[00:04:40.000 --> 00:04:43.000]  進入到神學院去修讀一些課程的話呢?
[00:04:43.000 --> 00:04:48.000]  當時如果沒有上帝的呼召去神學院去修一些課程的話呢?
[00:04:48.000 --> 00:04:51.000]  更可能造成一些新的異端的出現。
[00:04:51.000 --> 00:04:54.000]  更可能造成一些新的異端的出現。
[00:04:54.000 --> 00:04:56.000]  這是一個很重要的題目。
[00:04:56.000 --> 00:04:57.000]  這是一個很重要的題目。
[00:04:57.000 --> 00:05:02.000]  教會接班人最重要的其中一件事不是他有多少熟練的學識,
[00:05:02.000 --> 00:05:06.000]  教會接班人最重要的不是他有多少熟練的學識,
[00:05:06.000 --> 00:05:07.000]  教會接班人最重要的不是他有多少熟練的學識,
[00:05:07.000 --> 00:05:12.000]  不是他講道或時工做事的技巧有多純熟或老練,
[00:05:12.000 --> 00:05:16.000]  不是他做事工有多麼成熟有多麼老練,
[00:05:16.000 --> 00:05:17.000]  不是他做事工有多麼成熟有多麼老練,
[00:05:17.000 --> 00:05:19.000]  而最重要的是他熟練的品格。
[00:05:19.000 --> 00:05:22.000]  而最重要的是他熟練的品格。
[00:05:22.000 --> 00:05:24.000]  所以今天我們會透過這段經文,
[00:05:24.000 --> 00:05:26.000]  所以今天我們會透過這段經文,
[00:05:26.000 --> 00:05:28.000]  是《使徒行軍》的十八章,
[00:05:28.000 --> 00:05:29.000]  是《使徒行軍》的十八章,
[00:05:29.000 --> 00:05:31.000]  我們在思想一個很重要的題目,
[00:05:31.000 --> 00:05:32.000]  我們在思想一個很重要的題目,
[00:05:32.000 --> 00:05:33.000]  同樣是關乎於接班人的問題。
[00:05:33.000 --> 00:05:34.000]  同樣是關乎於接班人的問題。
[00:05:34.000 --> 00:05:35.000]  同樣是關乎於接班人的問題。
[00:05:35.000 --> 00:05:36.000]  我們也是在一個這樣的題目中,
[00:05:36.000 --> 00:05:37.000]  我們也是在一個這樣的題目中,
[00:05:37.000 --> 00:05:38.000]  一樣是有關接班人的事。
[00:05:38.000 --> 00:05:39.000]  一樣是有關接班人的事。
[00:05:39.000 --> 00:05:42.000]  但是直接是與一個熟練生命品格是有關係的。
[00:05:42.000 --> 00:05:52.000]  但是直接是與一個熟練生命品格是有關係的。
[00:05:52.000 --> 00:05:53.000]  即使你有很多的熟練技巧,
[00:05:53.000 --> 00:05:54.000]  即使你有很多的熟練技巧,
[00:05:54.000 --> 00:05:55.000]  即使你有很多的熟練技巧,
[00:05:55.000 --> 00:05:56.000]  其實可能造成一個更壞的情況,
[00:05:56.000 --> 00:05:57.000]  其實可能造成一個更壞的情況,
[00:05:57.000 --> 00:05:58.000]  甚至造成一個更壞的情形,
[00:05:58.000 --> 00:05:59.000]  甚至造成一個更壞的情形,
[00:05:59.000 --> 00:06:00.000]  就好像一個賊一樣。
[00:06:00.000 --> 00:06:01.000]  就好像一個賊一樣。
[00:06:01.000 --> 00:06:02.000]  就好像一個賊一樣。
[00:06:02.000 --> 00:06:03.000]  你知不知道現在的賊,
[00:06:03.000 --> 00:06:04.000]  你知不知道現在的賊,
[00:06:04.000 --> 00:06:05.000]  賊不蠢一點也做不了賊的。
[00:06:05.000 --> 00:06:06.000]  賊不蠢一點也做不了賊的。
[00:06:06.000 --> 00:06:12.000]  愚蠢的賊是做不了賊的。
[00:06:12.000 --> 00:06:13.000]  愚蠢的賊就好像上個星期在Market Mall那樣,
[00:06:13.000 --> 00:06:14.000]  愚蠢的賊就像上次在Market Mall一樣,
[00:06:14.000 --> 00:06:15.000]  愚蠢的賊就像上次在Market Mall一樣,
[00:06:15.000 --> 00:06:16.000]  沒有什麼安排,
[00:06:16.000 --> 00:06:17.000]  沒有什麼安排,
[00:06:17.000 --> 00:06:18.000]  就像上次在Market Mall一樣,
[00:06:18.000 --> 00:06:19.000]  就像上次在Market Mall一樣,
[00:06:19.000 --> 00:06:20.000]  沒有什麼安排,
[00:06:20.000 --> 00:06:21.000]  就像上次在Market Mall一樣,
[00:06:21.000 --> 00:06:22.000]  就像上次在Market Mall一樣,
[00:06:22.000 --> 00:06:23.000]  沒有什麼安排,
[00:06:23.000 --> 00:06:24.000]  就像上次在Market Mall一樣,
[00:06:24.000 --> 00:06:25.000]  就像上次在Market Mall一樣,
[00:06:25.000 --> 00:06:26.000]  就像上次在Market Mall一樣,
[00:06:26.000 --> 00:06:27.000]  就像上次在Market Mall一樣,
[00:06:27.000 --> 00:06:38.000]  做賊有很多是很厲害的,
[00:06:38.000 --> 00:06:39.000]  做賊有很多是很厲害的,
[00:06:39.000 --> 00:06:40.000]  做賊有很多是很厲害的,
[00:06:40.000 --> 00:06:41.000]  在加拿大的賊比較愚蠢,
[00:06:41.000 --> 00:06:42.000]  在加拿大的賊比較愚蠢,
[00:06:42.000 --> 00:06:43.000]  在加拿大的賊比較愚蠢,
[00:06:43.000 --> 00:06:44.000]  愚蠢的賊很有技巧的,
[00:06:44.000 --> 00:06:45.000]  愚蠢的賊很有技巧的,
[00:06:45.000 --> 00:06:46.000]  比較聰明的賊都是很有技巧的,
[00:06:46.000 --> 00:06:47.000]  比較聰明的賊都是很有技巧的,
[00:06:47.000 --> 00:06:48.000]  比較聰明的賊都是很有技巧的,
[00:06:48.000 --> 00:06:49.000]  就是因爲他心術不正,
[00:06:49.000 --> 00:06:50.000]  就是因爲他心術不正,
[00:06:50.000 --> 00:06:51.000]  心術不正就做壞了這件事,
[00:06:51.000 --> 00:06:57.000]  心術不正就做壞了這件事,
[00:06:57.000 --> 00:06:58.000]  做壞了這件事,
[00:06:58.000 --> 00:06:59.000]  心術不正就做壞了這件事,
[00:06:59.000 --> 00:07:00.000]  心術不正就做壞了這件事,
[00:07:00.000 --> 00:07:01.000]  心術不正就做壞了這件事,
[00:07:01.000 --> 00:07:02.000]  心術不正就做壞了這件事,
[00:07:02.000 --> 00:07:03.000]  因此,
[00:07:03.000 --> 00:07:04.000]  心術不正就做壞了這件事,
[00:07:04.000 --> 00:07:05.000]  因此,
[00:07:05.000 --> 00:07:06.000]  在加拿大的賊比較愚蠢的賊,
[00:07:06.000 --> 00:07:07.000]  在加拿大的賊比較愚蠢的賊,
[00:07:07.000 --> 00:07:08.000]  在加拿大的賊比較愚蠢的賊,
[00:07:08.000 --> 00:07:09.000]  在加拿大的賊比較愚蠢的賊,
[00:07:09.000 --> 00:07:10.000]  在加拿大的賊比較愚蠢的賊,
[00:07:10.000 --> 00:07:21.000]  在加拿大的賊比較愚蠢的賊,
[00:07:21.000 --> 00:07:22.000]  在加拿大的賊比較愚蠢的賊,
[00:07:22.000 --> 00:07:23.000]  在加拿大的賊比較愚蠢的賊,
[00:07:23.000 --> 00:07:24.000]  在加拿大的賊比較愚蠢的賊,
[00:07:24.000 --> 00:07:25.000]  在加拿大的賊比較愚蠢的賊,
[00:07:25.000 --> 00:07:26.000]  在加拿大的賊比較愚蠢的賊,
[00:07:26.000 --> 00:07:27.000]  在加拿大的賊比較愚蠢的賊,
[00:07:27.000 --> 00:07:28.000]  在加拿大的賊比較愚蠢的賊,
[00:07:28.000 --> 00:07:29.000]  在加拿大的賊比較愚蠢的賊,
[00:07:29.000 --> 00:07:30.000]  在加拿大的賊比較愚蠢的賊,
[00:07:30.000 --> 00:07:31.000]  在加拿大的賊比較愚蠢的賊,
[00:07:40.000 --> 00:08:06.000]  保羅認識了不同的信徒,十八章的十八節開始,至少就是二十二節,我們知道保羅在一個很重要的屬靈據點,就是以弗所,安排了一對夫婦,他們信了主,他們的名字叫做伯基拉和阿基拉,
[00:08:06.000 --> 00:08:26.000]  他們叫做伯基拉和阿基拉,保羅說我今天要回耶路撒冷去報告我第二次的佈道旅程,他說我要去耶路撒冷去報道我第二次佈道的旅程,但是他沒有帶著這對夫婦一起走,他沒有帶這對夫婦走,反而他留了他們在以弗所裏面,他留了這對夫婦在以弗所,
[00:08:26.000 --> 00:08:48.000]  我們會想保羅是不是給豬頭骨給他啃,因為以弗所這個城市充滿了很多各式各樣的異端邪說,很多各種各樣的異單邪說偶像,
[00:08:48.000 --> 00:09:16.000]  還有一對我們剛剛信了主沒有多久的屬靈的夫婦,安排一對剛剛受洗沒多久的屬靈夫婦,是不是會攔走了他呢?但是原來上帝有一個本身的意思在後面,保羅知道栽培一個人成長,重點是不是栽培他的人?
[00:09:16.000 --> 00:09:45.000]  是沒錯,栽培的人是重要,全假道的,訓練假的信徒,但是你有沒有聽過一些全假道的人反而那些下面受他詛咒的人反而他看見什麼叫假,就是說全假道的人下面受詛咒的人更加明白什麼是假,使得他們歸回,那是什麼去詛咒一個人呢?
[00:09:45.000 --> 00:09:46.000]  什麼去詛咒一個人呢?
[00:09:46.000 --> 00:09:50.000]  能夠成為一個承擔上帝工作的好好的基督徒呢?
[00:09:50.000 --> 00:09:52.000]  承擔上帝工作的好好的基督徒呢?
[00:09:52.000 --> 00:09:53.000]  是上帝的工作
[00:09:53.000 --> 00:09:54.000]  是上帝的工作
[00:09:54.000 --> 00:09:55.000]  是聖靈的工作
[00:09:55.000 --> 00:09:56.000]  是聖靈的工作
[00:09:56.000 --> 00:10:14.000]  所以保羅在這個過程當中學會瞭如何將自己的侍奉甚至其他的信徒交託給上帝的靈去看管,將自己的侍奉如何交託給聖靈去管理
[00:10:14.000 --> 00:10:30.000]  所以保羅在第22節就說他自己回到愛沙尼亞然後上耶路撒冷做報告,然後上耶路撒冷去報告,剩下這對夫婦阿基拉和伯基拉
[00:10:30.000 --> 00:10:47.000]  說自己留下這對夫婦阿基拉和伯基拉做什麼好呢?他們做什麼呢?跟著今天我們開始繼續看的第24節就告訴我們更多的信息
[00:10:47.000 --> 00:11:03.000]  剛剛我們已經讀過保羅在第23節記載到他回到耶路撒冷之後呢,他就展開了第三次的報道旅程
[00:11:03.000 --> 00:11:22.000]  他先回到安提沃,然後再往北走回加拉泰地區和佛雷加,去兼顧那裡的信徒
[00:11:22.000 --> 00:11:37.000]  保羅有一個特色,他的侍奉不是說人家做我就拿著去做,不是這樣,因為他知道真正侍奉的是上帝的靈與他同工的信徒
[00:11:37.000 --> 00:11:55.000]  既然保羅把伯基拉和阿基拉這對夫婦放在伊弗所,是屬於小亞西亞最西邊的地區
[00:11:55.000 --> 00:12:10.000]  於是保羅就在東邊的地區繼續鞏固當地區的信徒,這就是22節所講的
[00:12:10.000 --> 00:12:18.000]  在加拉泰和佛雷加的地方兼顧信徒
[00:12:18.000 --> 00:12:28.000]  保羅在侍奉過程中分工合作,在這時候記載了一件事
[00:12:28.000 --> 00:12:35.000]  這件事是什麼呢?從24節開始記載,有一個人,是一個猶太人,他的名字叫阿波羅
[00:12:35.000 --> 00:12:43.000]  我不詳細再讀了,不過簡單講一下這個人物是怎樣的一個人
[00:12:43.000 --> 00:12:55.000]  在保羅忙碌在東邊的地區鞏固信徒的時候,這個人物就在西邊出現了
[00:12:55.000 --> 00:13:00.000]  當保羅在東邊鞏固信徒的時候,這個人物就在西邊出現了
[00:13:00.000 --> 00:13:10.000]  根據路加在《使徒行傳》記載,阿波羅的來頭不簡單
[00:13:10.000 --> 00:13:16.000]  他去到以弗所的時候,大家會發覺他是一個很不同的人
[00:13:16.000 --> 00:13:25.000]  他生在亞歷山大,亞歷山大是當時一個文化知識的核心重要城市
[00:13:25.000 --> 00:13:30.000]  亞歷山大當時是一個文化政陣
[00:13:30.000 --> 00:13:34.000]  他怎樣呢?聖經記載他是一個飽讀詩書的人
[00:13:34.000 --> 00:13:36.000]  他是一個飽讀詩書
[00:13:36.000 --> 00:13:40.000]  他怎樣飽讀詩書?我們來看看聖經講
[00:13:40.000 --> 00:13:42.000]  他有學問,他有學問
[00:13:42.000 --> 00:13:45.000]  有沒有留意和合本有個括號
[00:13:45.000 --> 00:13:48.000]  和合本有個括號
[00:13:48.000 --> 00:13:55.000]  我不詳細講其他譯本了,不過這個括號裏面寫著口才
[00:13:55.000 --> 00:13:57.000]  這個括號就是口才
[00:13:57.000 --> 00:14:03.000]  原來古晉東文化裏面讀書有學問的人是讀什麼呢?
[00:14:03.000 --> 00:14:06.000]  在古晉東文化裏面有學問的人讀什麼呢?
[00:14:06.000 --> 00:14:10.000]  除了將門學識,知道他來龍去脈之外
[00:14:10.000 --> 00:14:12.000]  知道他來龍去脈之後
[00:14:12.000 --> 00:14:14.000]  最重要是學識怎樣講話
[00:14:14.000 --> 00:14:17.000]  這學識最重要是怎麼講話
[00:14:17.000 --> 00:14:18.000]  臭辭學
[00:14:18.000 --> 00:14:19.000]  臭辭學
[00:14:19.000 --> 00:14:23.000]  今天講真那句就沒有臭辭了
[00:14:23.000 --> 00:14:28.000]  今天就很多人沒有學臭辭學
[00:14:28.000 --> 00:14:33.000]  現在我有時和我的子女打短訊
[00:14:33.000 --> 00:14:35.000]  其實我要查字典
[00:14:35.000 --> 00:14:39.000]  我現在和你們打短訊我要查字典
[00:14:39.000 --> 00:14:41.000]  講著講著打著打著打著
[00:14:41.000 --> 00:14:42.000]  LMK
[00:14:42.000 --> 00:14:45.000]  LMK是甚麼呢?
[00:14:45.000 --> 00:14:47.000]  LMK
[00:14:47.000 --> 00:14:49.000]  你知不知道?
[00:14:49.000 --> 00:14:51.000]  我問電腦專家
[00:14:51.000 --> 00:14:52.000]  電腦專家都不知道
[00:14:52.000 --> 00:14:54.000]  電腦專家都不知道
[00:14:54.000 --> 00:14:58.000]  我用心去考察推敲之後
[00:14:58.000 --> 00:15:01.000]  發現LMK是有特別意思的
[00:15:01.000 --> 00:15:04.000]  我小心地去考察之後
[00:15:04.000 --> 00:15:07.000]  發現MLK有特別意思
[00:15:07.000 --> 00:15:09.000]  就是Let Me Know
[00:15:09.000 --> 00:15:11.000]  Let Me Know
[00:15:11.000 --> 00:15:13.000]  你知道什麼之後就告訴我
[00:15:13.000 --> 00:15:15.000]  LMK我啦
[00:15:15.000 --> 00:15:17.000]  LMK
[00:15:17.000 --> 00:15:20.000]  現在的人沒有臭辭學
[00:15:20.000 --> 00:15:22.000]  現在的人沒有臭辭學
[00:15:22.000 --> 00:15:25.000]  現在連想講一句說話都沒有前文後理
[00:15:25.000 --> 00:15:27.000]  都沒有前文後理
[00:15:27.000 --> 00:15:29.000]  我現在整天在家裏都和大家講
[00:15:29.000 --> 00:15:32.000]  麻煩講話用Complete Sentence
[00:15:32.000 --> 00:15:33.000]  就是說一句說話
[00:15:33.000 --> 00:15:36.000]  就是說我現在在家裏說話能不能用整句話來說
[00:15:36.000 --> 00:15:38.000]  因為我真的不知道你前文在講什麼
[00:15:38.000 --> 00:15:40.000]  後文在講什麼
[00:15:40.000 --> 00:15:41.000]  我不知道你前文在講什麼
[00:15:41.000 --> 00:15:42.000]  後文想說什麼
[00:15:42.000 --> 00:15:44.000]  這個阿波羅就不同了
[00:15:44.000 --> 00:15:46.000]  這個阿波羅就不一樣了
[00:15:46.000 --> 00:15:49.000]  阿波羅飽讀詩書區口才學的
[00:15:49.000 --> 00:15:52.000]  他飽讀詩書是讀口才學的
[00:15:52.000 --> 00:15:54.000]  他又能講解聖經
[00:15:54.000 --> 00:15:55.000]  那是什麼人呢
[00:15:55.000 --> 00:15:57.000]  他能講解聖經是什麼人呢
[00:15:57.000 --> 00:15:59.000]  他有受過言語的訓練
[00:15:59.000 --> 00:16:00.000]  他受過言語的訓練
[00:16:00.000 --> 00:16:01.000]  又是神學院畢業的
[00:16:01.000 --> 00:16:03.000]  又是神學院畢業的
[00:16:03.000 --> 00:16:05.000]  是一個有學識的人
[00:16:05.000 --> 00:16:06.000]  一個有學識的人
[00:16:06.000 --> 00:16:08.000]  是一個有學品的人
[00:16:08.000 --> 00:16:10.000]  是一個有學品的人
[00:16:10.000 --> 00:16:11.000]  還有呢
[00:16:11.000 --> 00:16:13.000]  他的背景和阿波羅很相似的
[00:16:13.000 --> 00:16:15.000]  他的背景和阿波羅很相似
[00:16:15.000 --> 00:16:17.000]  他怎麼相似呢
[00:16:17.000 --> 00:16:20.000]  他來到耳筆所是一個有學識的人物
[00:16:20.000 --> 00:16:23.000]  他是有學識的人物
[00:16:23.000 --> 00:16:24.000]  他去到耳筆所
[00:16:24.000 --> 00:16:26.000]  他去到耳筆所
[00:16:26.000 --> 00:16:27.000]  在這個時候
[00:16:27.000 --> 00:16:28.000]  這個時候
[00:16:28.000 --> 00:16:29.000]  聖經介紹什麼
[00:16:29.000 --> 00:16:31.000]  他心裏火熱
[00:16:31.000 --> 00:16:32.000]  他心裏火熱
[00:16:32.000 --> 00:16:33.000]  怎麼樣
[00:16:33.000 --> 00:16:37.000]  他就將耶穌的事詳細地教訓給人知道
[00:16:37.000 --> 00:16:41.000]  耶穌是詳細教訓人
[00:16:41.000 --> 00:16:45.000]  這句聖經很有意思地介紹這個人物
[00:16:45.000 --> 00:16:46.000]  這個人非常有意思
[00:16:46.000 --> 00:16:48.000]  這麼好的人
[00:16:48.000 --> 00:16:50.000]  這麼有學識的人
[00:16:50.000 --> 00:16:51.000]  這麼有學識的人
[00:16:51.000 --> 00:16:54.000]  得到《仕途行傳》的作者路加這麼高的讚賞
[00:16:54.000 --> 00:16:58.000]  得到《仕途行傳》的作者路加這麼高的讚賞
[00:16:58.000 --> 00:16:59.000]  又有神學畢業
[00:16:59.000 --> 00:17:00.000]  又有神學畢業
[00:17:00.000 --> 00:17:01.000]  又有熱心
[00:17:01.000 --> 00:17:02.000]  又有熱心
[00:17:02.000 --> 00:17:03.000]  這樣的人
[00:17:03.000 --> 00:17:04.000]  這樣的人
[00:17:04.000 --> 00:17:05.000]  去傳道
[00:17:05.000 --> 00:17:06.000]  去傳道
[00:17:06.000 --> 00:17:07.000]  應該沒什麼問題了吧
[00:17:07.000 --> 00:17:08.000]  應該沒什麼問題
[00:17:08.000 --> 00:17:09.000]  不過
[00:17:09.000 --> 00:17:10.000]  不過
[00:17:10.000 --> 00:17:12.000]  當我們繼續讀這段聖經的時候
[00:17:12.000 --> 00:17:13.000]  當我們讀這段聖經的時候
[00:17:13.000 --> 00:17:14.000]  讀到第26節
[00:17:14.000 --> 00:17:15.000]  讀到第26節
[00:17:15.000 --> 00:17:17.000]  或者25節尾的時候
[00:17:17.000 --> 00:17:18.000]  25節尾的時候
[00:17:18.000 --> 00:17:19.000]  我們發現到一些東西
[00:17:19.000 --> 00:17:20.000]  我們發現到一些東西
[00:17:20.000 --> 00:17:21.000]  我們發現到一些東西
[00:17:21.000 --> 00:17:22.000]  作者路加告訴我們
[00:17:22.000 --> 00:17:23.000]  作者路加告訴我們
[00:17:23.000 --> 00:17:24.000]  作者路加告訴我們
[00:17:24.000 --> 00:17:27.000]  我們看一看第25節最後說什麼
[00:17:27.000 --> 00:17:28.000]  我們看一看第25節最後說什麼
[00:17:28.000 --> 00:17:29.000]  最後25節最後說什麼呢
[00:17:29.000 --> 00:17:30.000]  最後25節最後說什麼呢
[00:17:30.000 --> 00:17:33.000]  他只單曉得約翰的洗禮
[00:17:33.000 --> 00:17:35.000]  他只單曉得約翰的洗禮
[00:17:35.000 --> 00:17:37.000]  如果你看看25節
[00:17:37.000 --> 00:17:38.000]  如果你看看25節
[00:17:38.000 --> 00:17:43.000]  though he knew only the baptism of John
[00:17:43.000 --> 00:17:46.000]  他只知道約翰的洗禮
[00:17:46.000 --> 00:17:47.000]  有什麼問題呢
[00:17:47.000 --> 00:17:49.000]  有什麼問題呢
[00:17:49.000 --> 00:17:51.000]  洗禮嘛
[00:17:51.000 --> 00:17:53.000]  我們信主都洗禮的
[00:17:53.000 --> 00:17:54.000]  我們信主都洗禮的
[00:17:54.000 --> 00:17:55.000]  我們信主都洗禮的
[00:17:55.000 --> 00:17:58.000]  耶穌也接受約翰的洗禮
[00:17:58.000 --> 00:17:59.000]  耶穌也接受約翰的洗禮
[00:17:59.000 --> 00:18:00.000]  耶穌也接受約翰的洗禮
[00:18:00.000 --> 00:18:01.000]  What's wrong with it
[00:18:01.000 --> 00:18:02.000]  有什麼問題呢
[00:18:02.000 --> 00:18:03.000]  有什麼問題呢
[00:18:03.000 --> 00:18:04.000]  有什麼問題呢
[00:18:04.000 --> 00:18:06.000]  讀到這裏就會覺得
[00:18:06.000 --> 00:18:08.000]  No problem
[00:18:08.000 --> 00:18:09.000]  沒問題
[00:18:09.000 --> 00:18:11.000]  讀到這裏就會覺得沒問題
[00:18:11.000 --> 00:18:12.000]  讀到這裏就會覺得沒問題
[00:18:12.000 --> 00:18:14.000]  但是我們繼續讀下去的時候
[00:18:14.000 --> 00:18:15.000]  但是我們繼續讀下去的時候
[00:18:15.000 --> 00:18:20.000]  當阿波羅放膽在會堂裏傳道的時候
[00:18:20.000 --> 00:18:26.000]  當阿波羅放膽在會堂傳道的時候
[00:18:26.000 --> 00:18:29.000]  被伯基拉和阿基拉聽到
[00:18:29.000 --> 00:18:31.000]  被伯基拉和阿基拉聽到
[00:18:31.000 --> 00:18:32.000]  聽到之後怎麼樣
[00:18:32.000 --> 00:18:33.000]  聽到之後怎麼樣
[00:18:33.000 --> 00:18:34.000]  聽到之後怎麼樣
[00:18:34.000 --> 00:18:36.000]  他們兩人就把他接了過來
[00:18:36.000 --> 00:18:37.000]  他們兩人就把他接了過來
[00:18:37.000 --> 00:18:39.000]  帶到一個私人的地方裏面
[00:18:39.000 --> 00:18:40.000]  帶到一個私人的地方裏面
[00:18:40.000 --> 00:18:41.000]  帶到一個私人的地方裏面
[00:18:41.000 --> 00:18:47.000]  然後再把上帝的道給他詳細的講解
[00:18:47.000 --> 00:18:49.000]  然後再把上帝的道給他詳細的講解
[00:18:49.000 --> 00:18:50.000]  然後再把上帝的道給他詳細的講解
[00:18:50.000 --> 00:18:51.000]  然後再把上帝的道給他詳細的講解
[00:18:51.000 --> 00:18:52.000]  然後再把上帝的道給他詳細的講解
[00:18:52.000 --> 00:18:53.000]  然後再把上帝的道給他詳細的講解
[00:18:53.000 --> 00:18:54.000]  然後再把上帝的道給他詳細的講解
[00:18:54.000 --> 00:18:55.000]  然後再把上帝的道給他詳細的講解
[00:18:55.000 --> 00:18:56.000]  然後再把上帝的道給他詳細的講解
[00:18:56.000 --> 00:18:57.000]  然後再把上帝的道給他詳細的講解
[00:18:57.000 --> 00:18:58.000]  然後再把上帝的道給他詳細的講解
[00:18:58.000 --> 00:18:59.000]  然後再把上帝的道給他詳細的講解
