
[00:00:00.000 --> 00:00:06.000]  今天剛才Hanna帶我們敬拜的時候也有跟我們說
[00:02:36.000 --> 00:02:38.000]  在當耶穌作王的時候
[00:02:38.000 --> 00:02:42.000]  他們將衣服鋪在耶穌的下面
[00:02:42.000 --> 00:02:49.000]  讓耶穌踩著他們的衣服進入
[00:02:49.000 --> 00:02:51.000]  去成為王
[00:02:51.000 --> 00:02:55.000]  當耶穌進入耶路撒冷的時候
[00:02:55.000 --> 00:03:01.000]  眾民鋪衣服在地上迎接耶穌進入耶路撒冷
[00:03:01.000 --> 00:03:06.000]  其實都是表示他們對耶穌騎驢走向耶路撒冷
[00:03:06.000 --> 00:03:10.000]  就是理解為一個以色列的拯救者
[00:03:10.000 --> 00:03:13.000]  以色列的君王要來了
[00:03:13.000 --> 00:03:18.000]  其實是因為猶太人從過去的歷史當中
[00:03:18.000 --> 00:03:21.000]  在大衛作耶路撒冷的王
[00:03:21.000 --> 00:03:24.000]  跟著所羅門建聖殿在當中
[00:03:24.000 --> 00:03:27.000]  經過南北國的朝代
[00:03:27.000 --> 00:03:31.000]  也後來經歷了巴比倫時期
[00:03:31.000 --> 00:03:33.000]  聖文被擄
[00:03:33.000 --> 00:03:35.000]  聖城也被毀
[00:03:35.000 --> 00:03:38.000]  聖殿被擄掠
[00:03:38.000 --> 00:03:42.000]  波斯時期回歸重建聖城
[00:03:42.000 --> 00:03:45.000]  聖殿重新獻祭
[00:03:45.000 --> 00:03:48.000]  但是到後來
[00:03:48.000 --> 00:03:50.000]  希臘時期至羅馬時期
[00:03:50.000 --> 00:03:53.000]  雖然有聖殿在他們當中
[00:03:53.000 --> 00:03:55.000]  他們都可以獻祭
[00:03:55.000 --> 00:03:58.000]  但是一直以來都是被外邦管治
[00:03:58.000 --> 00:04:02.000]  一直以來他們都有一個民族的期望
[00:04:02.000 --> 00:04:05.000]  就是期望尼塞亞來作拯救
[00:04:05.000 --> 00:04:07.000]  作他們的王
[00:04:07.000 --> 00:04:10.000]  他們知道他們所期盼的尼塞亞
[00:04:10.000 --> 00:04:14.000]  是會謙謙和和地騎著驢進入耶路撒冷的
[00:04:14.000 --> 00:04:17.000]  因為先知撒加利亞在舊約那裡
[00:04:17.000 --> 00:04:19.000]  也有這樣說
[00:04:19.000 --> 00:04:22.000]  就是我們剛才敬拜一開始的時候讀的經文
[00:04:22.000 --> 00:04:25.000]  就是在撒加利亞書的九章九節那裡
[00:04:25.000 --> 00:04:26.000]  他說
[00:04:26.000 --> 00:04:29.000]  石安啊 應當大大歡喜
[00:04:29.000 --> 00:04:32.000]  耶路撒冷啊 應當歡呼
[00:04:32.000 --> 00:04:35.000]  漢啊 你的王 來到你這裏
[00:04:35.000 --> 00:04:38.000]  是公義的 並且施行拯救
[00:04:38.000 --> 00:04:40.000]  謙和地騎著驢
[00:04:40.000 --> 00:04:43.000]  騎著小驢 驢的驅子
[00:04:43.000 --> 00:04:48.000]  所以當耶穌騎著驢進入耶路撒冷的時候
[00:04:48.000 --> 00:04:53.000]  再加上耶穌之前在周邊做了很多神蹟騎士
[00:04:53.000 --> 00:04:56.000]  一大班的信徒他們認為
[00:04:56.000 --> 00:05:00.000]  耶穌就是那位以色列的拯救者
[00:05:00.000 --> 00:05:02.000]  尼塞亞的降臨
[00:05:02.000 --> 00:05:05.000]  所以他們歡呼地讚美上帝
[00:05:05.000 --> 00:05:10.000]  滿心地期盼耶穌進入耶路撒冷
[00:05:10.000 --> 00:05:12.000]  成為他們的王
[00:05:12.000 --> 00:05:15.000]  他們能夠結束羅馬的統治
[00:05:15.000 --> 00:05:19.000]  所以當耶穌進入耶路撒冷的時候
[00:05:19.000 --> 00:05:24.000]  大家都很開心地拿著忠樹枝來歡迎耶穌
[00:05:24.000 --> 00:05:25.000]  並且他說
[00:05:25.000 --> 00:05:31.000]  和撒拿 奉主明來的以色列王是應當稱重的
[00:05:31.000 --> 00:05:33.000]  今天是終之主日
[00:05:33.000 --> 00:05:35.000]  當我們剛才敬拜的時候
[00:05:35.000 --> 00:05:40.000]  我們都歡迎耶穌
[00:05:40.000 --> 00:05:45.000]  奉主明來的是應當稱重的
[00:05:45.000 --> 00:05:48.000]  奉主明來的是應當稱重的
[00:05:48.000 --> 00:05:51.000]  當我們歡迎耶穌的時候
[00:05:51.000 --> 00:05:54.000]  其實我們歡迎耶穌這位大君王
[00:05:54.000 --> 00:05:56.000]  來到我們當中
[00:05:56.000 --> 00:05:57.000]  來到教會當中
[00:05:57.000 --> 00:05:59.000]  來到我們的心當中
[00:05:59.000 --> 00:06:01.000]  我們怎樣歡迎祂呢?
[00:06:01.000 --> 00:06:06.000]  我們如何歡迎這位大君王進入我們的心當中呢?
[00:06:06.000 --> 00:06:09.000]  就是今天我們要讀的經文
[00:06:09.000 --> 00:06:14.000]  就是在《肥拿比書》二章5至11節
[00:06:14.000 --> 00:06:16.000]  一開始這裡說
[00:06:16.000 --> 00:06:20.000]  你們當以基督耶穌的心為心
[00:06:20.000 --> 00:06:24.000]  我們如何歡迎耶穌大君王進入我們的心當中呢?
[00:06:24.000 --> 00:06:29.000]  就是我們要以耶穌基督的心為心
[00:06:29.000 --> 00:06:31.000]  很熟悉的一段經文
[00:06:31.000 --> 00:06:36.000]  我相信信著一段連日的弟兄姊妹都不陌生
[00:06:36.000 --> 00:06:38.000]  我們來看看
[00:06:38.000 --> 00:06:42.000]  我們怎樣以基督耶穌的心為心呢?
[00:06:42.000 --> 00:06:43.000]  其實在這裡
[00:06:43.000 --> 00:06:45.000]  當我們剛才讀的時候
[00:06:45.000 --> 00:06:48.000]  就是說祂本有神的形象
[00:06:48.000 --> 00:06:51.000]  其實我們看到這段經文
[00:06:51.000 --> 00:06:55.000]  它是有一個循序漸進的
[00:06:55.000 --> 00:06:56.000]  就是
[00:06:56.000 --> 00:07:01.000]  一開始耶穌本來有神的形象
[00:07:01.000 --> 00:07:06.000]  然後當祂一直這樣將自己降卑
[00:07:06.000 --> 00:07:09.000]  成為人的樣式
[00:07:09.000 --> 00:07:11.000]  不單止成為人的樣式
[00:07:11.000 --> 00:07:13.000]  還要自己卑微
[00:07:13.000 --> 00:07:15.000]  全心全服
[00:07:15.000 --> 00:07:17.000]  以致於死
[00:07:17.000 --> 00:07:19.000]  再來就是
[00:07:19.000 --> 00:07:22.000]  且死在十字架上
[00:07:22.000 --> 00:07:26.000]  去到一個最卑微最卑微的狀況
[00:07:26.000 --> 00:07:29.000]  就是祂要自己死在十字架上
[00:07:29.000 --> 00:07:31.000]  當時死在十字架上
[00:07:31.000 --> 00:07:37.000]  是一個非常羞辱的一種懲罰
[00:07:37.000 --> 00:07:39.000]  耶穌選擇
[00:07:39.000 --> 00:07:42.000]  祂本身是一個神的形象
[00:07:42.000 --> 00:07:46.000]  但是祂選擇以一個最卑微的方式
[00:07:46.000 --> 00:07:49.000]  來拯救我們
[00:07:49.000 --> 00:07:53.000]  祂不是死了就完結
[00:07:53.000 --> 00:07:56.000]  而是跟著祂復活
[00:07:56.000 --> 00:08:00.000]  神將祂升為至高
[00:08:00.000 --> 00:08:05.000]  又賜給祂超乎萬名之上的名
[00:08:05.000 --> 00:08:08.000]  叫一切無不屈膝
[00:08:08.000 --> 00:08:11.000]  無不厚稱耶穌基督為主
[00:08:11.000 --> 00:08:14.000]  使一切的榮耀歸於父神
[00:08:14.000 --> 00:08:19.000]  這就是耶穌祂的一個進程
[00:08:19.000 --> 00:08:21.000]  我們看看
[00:08:21.000 --> 00:08:25.000]  這是一個虛己的進程
[00:08:25.000 --> 00:08:32.000]  當耶穌本身是一個神的形象
[00:08:32.000 --> 00:08:33.000]  祂是一個神
[00:08:33.000 --> 00:08:37.000]  但是祂願意自己甘願的降悲
[00:08:37.000 --> 00:08:39.000]  虛己的心
[00:08:39.000 --> 00:08:42.000]  當祂願意降悲的時候
[00:08:42.000 --> 00:08:45.000]  神將祂升為至高
[00:08:45.000 --> 00:08:48.000]  耶穌說
[00:08:48.000 --> 00:08:50.000]  當祂願意降悲的時候
[00:08:50.000 --> 00:08:55.000]  神將祂升高
[00:08:55.000 --> 00:08:57.000]  讓祂有一個榮耀
[00:08:57.000 --> 00:09:00.000]  當我們說耶穌是大君王
[00:09:00.000 --> 00:09:02.000]  耶穌有祂的榮耀
[00:09:02.000 --> 00:09:05.000]  但是耶穌如何彰顯祂的榮耀呢
[00:09:05.000 --> 00:09:07.000]  有沒有想過
[00:09:07.000 --> 00:09:09.000]  我們想的大君王
[00:09:09.000 --> 00:09:12.000]  是一個君王
[00:09:12.000 --> 00:09:15.000]  祂的榮耀一定是一個
[00:09:15.000 --> 00:09:16.000]  很高高在上
[00:09:16.000 --> 00:09:17.000]  很榮耀
[00:09:17.000 --> 00:09:19.000]  帶著冠冕
[00:09:19.000 --> 00:09:22.000]  很榮耀的一個狀態
[00:09:22.000 --> 00:09:25.000]  這是我們人會覺得
[00:09:25.000 --> 00:09:27.000]  榮耀的解讀
[00:09:27.000 --> 00:09:29.000]  對榮耀的解讀
[00:09:29.000 --> 00:09:30.000]  但是耶穌的榮耀
[00:09:30.000 --> 00:09:34.000]  是如何彰顯的呢
[00:09:34.000 --> 00:09:35.000]  我們看看
[00:09:35.000 --> 00:09:38.000]  當耶穌降悲
[00:09:38.000 --> 00:09:40.000]  祂以一個謙卑的心
[00:09:40.000 --> 00:09:41.000]  我們看看
[00:09:41.000 --> 00:09:44.000]  誰將自己降悲呢
[00:09:44.000 --> 00:09:45.000]  就是祂
[00:09:45.000 --> 00:09:48.000]  這裡是說耶穌自己
[00:09:48.000 --> 00:09:51.000]  祂自己選擇
[00:09:51.000 --> 00:09:53.000]  不去和神
[00:09:53.000 --> 00:09:56.000]  為一個同等的等級
[00:09:56.000 --> 00:09:58.000]  而是反倒虛己
[00:09:58.000 --> 00:10:01.000]  祂選擇的狀態
[00:10:01.000 --> 00:10:04.000]  主動權是誰呢
[00:10:04.000 --> 00:10:07.000]  是耶穌祂自己
[00:10:07.000 --> 00:10:09.000]  而誰將祂升高呢
[00:10:09.000 --> 00:10:11.000]  不是自己
[00:10:11.000 --> 00:10:13.000]  而是神將祂升高
[00:10:13.000 --> 00:10:15.000]  而且還賜給祂
[00:10:15.000 --> 00:10:17.000]  超乎萬名之上的名
[00:10:17.000 --> 00:10:20.000]  叫一切都
[00:10:20.000 --> 00:10:23.000]  一切在天上的地上的
[00:10:23.000 --> 00:10:24.000]  和地底下的
[00:10:24.000 --> 00:10:26.000]  因為耶穌的名無不屈膝
[00:10:26.000 --> 00:10:29.000]  無不口稱耶穌基督為主
[00:10:29.000 --> 00:10:31.000]  所以這裡我們看到
[00:10:31.000 --> 00:10:34.000]  其實要降悲的主動權
[00:10:34.000 --> 00:10:36.000]  是耶穌
[00:10:36.000 --> 00:10:39.000]  但是賜給祂榮耀的主動權
[00:10:39.000 --> 00:10:40.000]  是誰呢
[00:10:40.000 --> 00:10:42.000]  是父神
[00:10:42.000 --> 00:10:45.000]  而當耶穌
[00:10:45.000 --> 00:10:48.000]  祂父神如何讓耶穌
[00:10:48.000 --> 00:10:50.000]  去彰顯那個榮耀呢
[00:10:50.000 --> 00:10:51.000]  耶穌的榮耀
[00:10:51.000 --> 00:10:53.000]  是怎樣去彰顯出來呢
[00:10:53.000 --> 00:10:54.000]  我們在這裡看到
[00:10:54.000 --> 00:10:56.000]  耳塞亞書的五十三章
[00:10:56.000 --> 00:10:57.000]  這裡說
[00:10:57.000 --> 00:11:00.000]  耶穌的榮耀如何彰顯出來
[00:11:00.000 --> 00:11:05.000]  就是祂無佳形美容
[00:11:05.000 --> 00:11:07.000]  我們看見祂的時候
[00:11:07.000 --> 00:11:11.000]  祂無美貌使我們羨慕祂
[00:11:11.000 --> 00:11:12.000]  祂被藐視
[00:11:12.000 --> 00:11:14.000]  被人厭棄
[00:11:14.000 --> 00:11:16.000]  多受痛苦
[00:11:16.000 --> 00:11:18.000]  常經憂患
[00:11:18.000 --> 00:11:19.000]  祂被藐視
[00:11:19.000 --> 00:11:22.000]  好像被人掩面不看的一樣
[00:11:22.000 --> 00:11:26.000]  我們也不尊重祂
[00:11:26.000 --> 00:11:29.000]  祂誠言擔當我們的憂患
[00:11:29.000 --> 00:11:32.000]  背負我們的痛苦
[00:11:32.000 --> 00:11:35.000]  我們以為祂受責罰
[00:11:35.000 --> 00:11:37.000]  被神擊打苦待
[00:11:37.000 --> 00:11:41.000]  哪知祂為我們的過犯受害
[00:11:41.000 --> 00:11:44.000]  為我們的罪業壓傷
[00:11:44.000 --> 00:11:46.000]  因祂受的刑罰
[00:11:46.000 --> 00:11:48.000]  我們得平安
[00:11:48.000 --> 00:11:50.000]  因祂受的鞭傷
[00:11:50.000 --> 00:11:52.000]  我們得醫治
[00:11:52.000 --> 00:11:56.000]  所以耶穌祂的虛己
[00:11:56.000 --> 00:11:58.000]  祂的榮耀
[00:11:58.000 --> 00:11:59.000]  如何彰顯
[00:11:59.000 --> 00:12:02.000]  就是從祂的虛己彰顯出來
[00:12:02.000 --> 00:12:05.000]  這跟我們真的很不同
[00:12:05.000 --> 00:12:09.000]  我們所生活的模式
[00:12:09.000 --> 00:12:11.000]  在地上
[00:12:11.000 --> 00:12:14.000]  我們生活的形態是怎樣
[00:12:14.000 --> 00:12:17.000]  不是要去虛己
[00:12:17.000 --> 00:12:19.000]  這個世界教我們不是要虛己
[00:12:19.000 --> 00:12:22.000]  我記得我那時候
[00:12:22.000 --> 00:12:25.000]  出來工作的時候
[00:12:25.000 --> 00:12:29.000]  我不是一個很擅長表現自己的人
[00:12:29.000 --> 00:12:31.000]  我是一個默默做的人
[00:12:31.000 --> 00:12:35.000]  但是我的同事就會教我
[00:12:35.000 --> 00:12:37.000]  大家都會想
[00:12:37.000 --> 00:12:41.000]  會不會有一些更好的工作
[00:12:41.000 --> 00:12:43.000]  去找工作
[00:12:43.000 --> 00:12:44.000]  找更好的工作
[00:12:44.000 --> 00:12:47.000]  然後試試去面試
[00:12:47.000 --> 00:12:49.000]  我自問我自己不是一個
[00:12:49.000 --> 00:12:51.000]  很擅長面試的人
[00:12:51.000 --> 00:12:55.000]  因為我不是很懂得怎樣去表現自己
[00:12:55.000 --> 00:12:57.000]  我記得那時候我的同事
[00:12:57.000 --> 00:12:58.000]  就會跟我說
[00:12:58.000 --> 00:12:59.000]  給我一個意見
[00:12:59.000 --> 00:13:03.000]  就是說其實你工作是可以的
[00:13:03.000 --> 00:13:06.000]  不過你在面試上
[00:13:06.000 --> 00:13:08.000]  不是很懂得表現自己
[00:13:08.000 --> 00:13:09.000]  不如我們一起討論一下
[00:13:09.000 --> 00:13:11.000]  怎樣去面試
[00:13:11.000 --> 00:13:15.000]  其實我想大家出來工作
[00:13:15.000 --> 00:13:17.000]  都經歷過面試的階段
[00:13:17.000 --> 00:13:20.000]  每一次當我們要進入
[00:13:20.000 --> 00:13:22.000]  一個新的群體當中
[00:13:22.000 --> 00:13:25.000]  可能我們需要去想一些方法
[00:13:25.000 --> 00:13:28.000]  怎樣去表現自己
[00:13:28.000 --> 00:13:31.000]  其實不只是成人
[00:13:31.000 --> 00:13:33.000]  當小朋友
[00:13:33.000 --> 00:13:36.000]  我在香港的時候
[00:13:36.000 --> 00:13:39.000]  我所服侍的一個群體
[00:13:39.000 --> 00:13:44.000]  是一些比較基層的家庭
[00:13:44.000 --> 00:13:45.000]  他們的小朋友
[00:13:45.000 --> 00:13:47.000]  當他們要升中的時候
[00:13:47.000 --> 00:13:50.000]  你知道香港的家庭
[00:13:50.000 --> 00:13:52.000]  需要苦惱些什麼嗎
[00:13:52.000 --> 00:13:54.000]  需要忙碌些什麼呢
[00:13:54.000 --> 00:13:57.000]  就是忙碌要幫小朋友去找學校
[00:13:57.000 --> 00:14:01.000]  以及要他們去學校面試
[00:14:01.000 --> 00:14:04.000]  一些基層的小朋友
[00:14:04.000 --> 00:14:07.000]  所以香港有一些班
[00:14:07.000 --> 00:14:10.000]  會教他們怎樣面試
[00:14:10.000 --> 00:14:13.000]  有些小朋友會學一些面試班
[00:14:13.000 --> 00:14:19.000]  那時候我們會怎樣做呢
[00:14:19.000 --> 00:14:24.000]  我們會在教會開一些免費的
[00:14:24.000 --> 00:14:27.000]  邀請一些做老師的弟兄姊妹
[00:14:27.000 --> 00:14:29.000]  尤其是做中學老師的弟兄姊妹
[00:14:29.000 --> 00:14:34.000]  來教會教小朋友怎樣面試
[00:14:34.000 --> 00:14:36.000]  和他們一起經歷一次
[00:14:36.000 --> 00:14:38.000]  起碼和他們一起經歷一次
[00:14:38.000 --> 00:14:40.000]  讓他們面試的時候
[00:14:40.000 --> 00:14:41.000]  不要太緊張
[00:14:41.000 --> 00:14:45.000]  又教他們要很努力地寫下
[00:14:45.000 --> 00:14:48.000]  用英文寫下怎樣介紹自己
[00:14:48.000 --> 00:14:50.000]  然後要背誦他們
[00:14:50.000 --> 00:14:52.000]  讓他們去學校的時候
[00:14:52.000 --> 00:14:58.000]  首先要懂得怎樣介紹自己
[00:14:58.000 --> 00:15:01.000]  接著除了單對單面試之外
[00:15:01.000 --> 00:15:03.000]  還有群體面試
[00:15:03.000 --> 00:15:07.000]  就好像我沒有讀過會考
[00:15:07.000 --> 00:15:11.000]  但好像會考也有類似這樣的
[00:15:11.000 --> 00:15:13.000]  群體面試
[00:15:13.000 --> 00:15:15.000]  即是在群體面試
[00:15:15.000 --> 00:15:17.000]  你要想想一些方法
[00:15:17.000 --> 00:15:21.000]  怎樣可以在群體面試裡突出自己
[00:15:21.000 --> 00:15:23.000]  去表現自己
[00:15:23.000 --> 00:15:26.000]  搶先去講
[00:15:26.000 --> 00:15:29.000]  所以有些小朋友比較主動
[00:15:29.000 --> 00:15:31.000]  他們就要把握機會
[00:15:31.000 --> 00:15:34.000]  一去到就立刻搶先介紹自己
[00:15:34.000 --> 00:15:37.000]  搶先說Hello
[00:15:37.000 --> 00:15:40.000]  要給別人一個很好的印象
[00:15:40.000 --> 00:15:43.000]  這個小朋友也不錯
[00:15:43.000 --> 00:15:44.000]  小六而已
[00:15:44.000 --> 00:15:48.000]  就要去學習表現自己
[00:15:48.000 --> 00:15:51.000]  其實是不是真的小六
[00:15:51.000 --> 00:15:53.000]  才去面試呢
[00:15:53.000 --> 00:15:54.000]  原來不是的
[00:15:54.000 --> 00:15:59.000]  在香港其實幼稚園已經要面試
[00:15:59.000 --> 00:16:01.000]  即是要一些心儀的幼稚園
[00:16:01.000 --> 00:16:03.000]  一些比較好的幼稚園
[00:16:03.000 --> 00:16:06.000]  就要去面試
[00:16:06.000 --> 00:16:10.000]  這個世界在我們的成長裡面
[00:16:10.000 --> 00:16:13.000]  不斷地要學習面試
[00:16:13.000 --> 00:16:16.000]  學習去表現自己
[00:16:16.000 --> 00:16:18.000]  學習怎樣在人面前
[00:16:18.000 --> 00:16:24.000]  可以表現自己是一個有才華的人
[00:16:24.000 --> 00:16:28.000]  但是耶穌的價值觀
[00:16:28.000 --> 00:16:31.000]  我們信主的弟兄姊妹
[00:16:31.000 --> 00:16:33.000]  我們的價值觀
[00:16:33.000 --> 00:16:35.000]  天國的價值觀是怎樣呢
[00:16:35.000 --> 00:16:39.000]  當我們在菲律賓書的這裡說
[00:16:39.000 --> 00:16:40.000]  一開始說
[00:16:40.000 --> 00:16:44.000]  我們當以基督耶穌的心為心
[00:16:44.000 --> 00:16:46.000]  你去迎接這位大君王
[00:16:46.000 --> 00:16:48.000]  進到我們的心當中
[00:16:48.000 --> 00:16:51.000]  其實我們要去學習的
[00:16:51.000 --> 00:16:54.000]  不是要學面試技巧
[00:16:54.000 --> 00:16:56.000]  可能這個面試技巧
[00:16:56.000 --> 00:16:59.000]  已經建立在我們裡面
[00:16:59.000 --> 00:17:02.000]  我們需要學習的
[00:17:02.000 --> 00:17:04.000]  就是一個虛己的心
[00:17:04.000 --> 00:17:08.000]  是一個和這個社會逆向的價值觀
[00:17:08.000 --> 00:17:13.000]  和這個社會逆向的一種處事態度
[00:17:13.000 --> 00:17:15.000]  所以弟兄姊妹
[00:17:15.000 --> 00:17:18.000]  耶穌他是怎樣虛己呢
[00:17:18.000 --> 00:17:20.000]  他虛己到一個地步
[00:17:20.000 --> 00:17:24.000]  是他願意甘於死在十字架上
[00:17:24.000 --> 00:17:27.000]  而誰將耶穌升高呢
[00:17:27.000 --> 00:17:29.000]  不是他自己
[00:17:29.000 --> 00:17:31.000]  不是他自己要去表現自己
[00:17:31.000 --> 00:17:35.000]  不是他自己要去表現自己有多好
[00:17:35.000 --> 00:17:39.000]  而是神將他升高
[00:17:39.000 --> 00:17:42.000]  這個都是我們很需要
[00:17:42.000 --> 00:17:47.000]  值得去反思的一個價值觀
[00:17:47.000 --> 00:17:51.000]  一個我們要去處事的態度
[00:17:51.000 --> 00:17:54.000]  當然在我們的服侍當中
[00:17:54.000 --> 00:17:57.000]  在我們和弟兄姊妹相交當中
[00:17:57.000 --> 00:17:59.000]  其實我們都要想想自己
[00:17:59.000 --> 00:18:01.000]  會不會在我的心裡面
[00:18:01.000 --> 00:18:06.000]  都有一點點這種世界的價值觀
[00:18:06.000 --> 00:18:11.000]  或者是世界認可的這件事
[00:18:11.000 --> 00:18:13.000]  在我的心裡面呢
[00:18:13.000 --> 00:18:16.000]  我是不是要學習耶穌基督
[00:18:16.000 --> 00:18:19.000]  將這件事離開我
[00:18:19.000 --> 00:18:22.000]  從今天開始將這件事離開我
[00:18:22.000 --> 00:18:27.000]  我以基督耶穌的心為心呢
[00:18:27.000 --> 00:18:32.000]  有一次當我和一個
[00:18:32.000 --> 00:18:36.000]  比較年長的姊妹去聊天
[00:18:36.000 --> 00:18:38.000]  我說你真的很好
[00:18:38.000 --> 00:18:41.000]  為什麼你可以關心這麼多人
[00:18:41.000 --> 00:18:44.000]  又去和不同的人去聊天
[00:18:44.000 --> 00:18:45.000]  關心他們
[00:18:45.000 --> 00:18:48.000]  以致你給我的感覺
[00:18:48.000 --> 00:18:52.000]  你就好像眾人的媽媽一樣
[00:18:52.000 --> 00:18:55.000]  可以有很多的年輕人
[00:18:55.000 --> 00:18:56.000]  很喜歡和你一起
[00:18:56.000 --> 00:18:57.000]  也很喜歡和你聊天
[00:18:57.000 --> 00:18:59.000]  你真的很好
[00:18:59.000 --> 00:19:01.000]  我覺得這種的
[00:19:01.000 --> 00:19:04.000]  很願意去陪伴人的生命
[00:19:04.000 --> 00:19:06.000]  這個心很好
[00:19:06.000 --> 00:19:08.000]  接著這位姊妹就和我說
[00:19:08.000 --> 00:19:09.000]  她說不是啊
[00:19:09.000 --> 00:19:11.000]  其實我什麼都不懂
[00:19:11.000 --> 00:19:14.000]  我只是和人聊天而已
[00:19:14.000 --> 00:19:19.000]  這個就是我們的一種處事態度
[00:19:19.000 --> 00:19:21.000]  就是其實說真的
[00:19:21.000 --> 00:19:22.000]  我們有什麼懂得
[00:19:22.000 --> 00:19:24.000]  我們有什麼能幹
[00:19:24.000 --> 00:19:27.000]  我們能夠可以服侍神
[00:19:27.000 --> 00:19:30.000]  是不是因為我的能力呢
[00:19:30.000 --> 00:19:33.000]  還是我能夠服侍神
[00:19:33.000 --> 00:19:35.000]  全是恩典呢
[00:19:35.000 --> 00:19:37.000]  所以這個很想鼓勵大英姊妹
[00:19:37.000 --> 00:19:40.000]  今天是中之主日
[00:19:40.000 --> 00:19:43.000]  當我們說要迎接耶穌基督
[00:19:43.000 --> 00:19:46.000]  進來我們當中的時候
[00:19:46.000 --> 00:19:48.000]  奉主名來的
[00:19:48.000 --> 00:19:50.000]  是應當稱重的
[00:19:50.000 --> 00:19:53.000]  我們如何迎接耶穌基督呢
[00:19:53.000 --> 00:19:55.000]  就是我們要以
[00:19:55.000 --> 00:20:00.000]  耶穌基督的心為心
[00:20:00.000 --> 00:20:05.000]  當耶穌進入耶路撒冷的時候
[00:20:05.000 --> 00:20:06.000]  一大幫人
[00:20:06.000 --> 00:20:08.000]  這一幫的群眾
[00:20:08.000 --> 00:20:12.000]  他們迎接耶穌基督
[00:20:12.000 --> 00:20:15.000]  但是今天是星期日
[00:20:15.000 --> 00:20:18.000]  為什麼今天會是中之主日呢
[00:20:18.000 --> 00:20:21.000]  就是因為耶穌最後
[00:20:21.000 --> 00:20:23.000]  那個星期的一生
[00:20:23.000 --> 00:20:28.000]  就在耶路撒冷這個地方度過
[00:20:28.000 --> 00:20:33.000]  接下來星期五是受難節
[00:20:33.000 --> 00:20:39.000]  今天耶穌很榮耀地進入耶路撒冷
[00:20:39.000 --> 00:20:42.000]  但是幾天之後發生什麼事呢
[00:20:42.000 --> 00:20:44.000]  幾天之後
[00:20:44.000 --> 00:20:49.000]  原來耶穌要去被審
[00:20:49.000 --> 00:20:52.000]  這裡是在說
[00:20:52.000 --> 00:20:56.000]  大家都要將耶穌
[00:20:56.000 --> 00:21:03.000]  帶到彼拉多的面前去告耶穌
[00:21:03.000 --> 00:21:05.000]  彼拉多問他們說
[00:21:05.000 --> 00:21:08.000]  當你解釋這個人來到我這裡
[00:21:08.000 --> 00:21:10.000]  說他誘惑百姓
