
[00:00:00.000 --> 00:00:02.760]  主持人:首先我們由第一節先看一看
[00:11:24.480 --> 00:11:26.480]  他就看我
[00:11:26.480 --> 00:11:28.480]  我走過去
[00:11:28.480 --> 00:11:30.480]  我說我是牧師
[00:11:30.480 --> 00:11:32.480]  浸信會的
[00:11:32.480 --> 00:11:34.480]  我想和你聊天
[00:11:34.480 --> 00:11:36.480]  他說坐吧坐吧
[00:11:36.480 --> 00:11:38.480]  我站在那裡就行了
[00:11:38.480 --> 00:11:40.480]  知道為什麼嗎
[00:11:40.480 --> 00:11:42.480]  坐下要收錢
[00:11:42.480 --> 00:11:44.480]  人家是賺錢的
[00:11:44.480 --> 00:11:46.480]  我坐下要給錢人嗎
[00:11:46.480 --> 00:11:48.480]  如果我不做牧師
[00:11:48.480 --> 00:11:50.480]  你覺得我做什麼呢
[00:11:50.480 --> 00:11:52.480]  他說給你三樣選擇
[00:11:52.480 --> 00:11:54.480]  第一
[00:11:54.480 --> 00:11:56.480]  你是做保安的
[00:11:56.480 --> 00:11:58.480]  第二你是做老師
[00:11:58.480 --> 00:12:00.480]  第三你是做醫生
[00:12:00.480 --> 00:12:02.480]  你猜他會選擇什麼
[00:12:02.480 --> 00:12:04.480]  他說不是
[00:12:04.480 --> 00:12:06.480]  他一定不會說你是做保安的
[00:12:06.480 --> 00:12:08.480]  就算你整個樣子像
[00:12:08.480 --> 00:12:10.480]  他都會說
[00:12:10.480 --> 00:12:12.480]  你一定是醫生
[00:12:12.480 --> 00:12:14.480]  他就這樣說
[00:12:14.480 --> 00:12:16.480]  我稱讚他
[00:12:16.480 --> 00:12:18.480]  我說我差一點點
[00:12:18.480 --> 00:12:20.480]  我是讀化學生物的
[00:12:20.480 --> 00:12:24.480]  他當然很開心
[00:12:24.480 --> 00:12:26.480]  聊天
[00:12:26.480 --> 00:12:30.480]  他很厲害
[00:12:30.480 --> 00:12:32.480]  一開口就說
[00:12:32.480 --> 00:12:34.480]  我心中有佛
[00:12:34.480 --> 00:12:36.480]  心中有佛
[00:12:36.480 --> 00:12:38.480]  整排牙不是白色的
[00:12:38.480 --> 00:12:40.480]  沒有洗過
[00:12:40.480 --> 00:12:42.480]  我心中有佛
[00:12:42.480 --> 00:12:46.480]  我最近看報紙
[00:12:46.480 --> 00:12:48.480]  你不知道什麼
[00:12:48.480 --> 00:12:50.480]  我學過什麼拳
[00:12:50.480 --> 00:12:52.480]  我一腳踢他
[00:12:52.480 --> 00:12:54.480]  諸如此類
[00:12:54.480 --> 00:12:56.480]  心中有佛
[00:12:56.480 --> 00:12:58.480]  我不是說拜佛的人是這樣
[00:12:58.480 --> 00:13:00.480]  這個人本身就是這樣說
[00:13:00.480 --> 00:13:02.480]  他說
[00:13:02.480 --> 00:13:04.480]  所有宗教都勸人為善
[00:13:04.480 --> 00:13:06.480]  多數都是這樣說
[00:13:06.480 --> 00:13:08.480]  你怎麼回答他
[00:13:08.480 --> 00:13:10.480]  我說是啊
[00:13:10.480 --> 00:13:12.480]  是不是真的
[00:13:12.480 --> 00:13:14.480]  基本上宗教是勸人為善
[00:13:14.480 --> 00:13:16.480]  這個是對的
[00:13:16.480 --> 00:13:18.480]  如果不是勸人為善
[00:13:18.480 --> 00:13:20.480]  那些叫邪教
[00:13:20.480 --> 00:13:22.480]  二端他都不會教你做邪的
[00:13:22.480 --> 00:13:24.480]  二端只不過在信仰
[00:13:24.480 --> 00:13:26.480]  真理上
[00:13:26.480 --> 00:13:28.480]  我們說他有問題
[00:13:28.480 --> 00:13:34.480]  我等他講一輪
[00:13:34.480 --> 00:13:36.480]  因為他也是很喜歡講的那種人
[00:13:36.480 --> 00:13:38.480]  等他講一輪
[00:13:38.480 --> 00:13:40.480]  我就告訴他
[00:13:40.480 --> 00:13:42.480]  若有人在耶穌裡
[00:13:42.480 --> 00:13:44.480]  大家記不記得應該不是這樣的
[00:13:44.480 --> 00:13:46.480]  若有人在基督裡
[00:13:46.480 --> 00:13:48.480]  我知道他連基督是什麼都不知道
[00:13:48.480 --> 00:13:50.480]  我還要解一輪給他聽
[00:13:50.480 --> 00:13:52.480]  所以我說耶穌他就知道
[00:13:52.480 --> 00:13:54.480]  若有人跟別人傳婚
[00:13:54.480 --> 00:13:56.480]  他說你講耶穌嗎
[00:13:56.480 --> 00:13:58.480]  他說你講基督嗎
[00:13:58.480 --> 00:14:00.480]  沒有人這樣說的
[00:14:00.480 --> 00:14:02.480]  他說你講耶穌嗎
[00:14:02.480 --> 00:14:04.480]  因為耶穌這個名字
[00:14:04.480 --> 00:14:06.480]  很多人都聽過
[00:14:06.480 --> 00:14:08.480]  但是基督
[00:14:08.480 --> 00:14:10.480]  什麼基督
[00:14:10.480 --> 00:14:12.480]  以前有些人去大陸傳福音
[00:14:12.480 --> 00:14:14.480]  講普通話
[00:14:14.480 --> 00:14:16.480]  說基督教
[00:14:16.480 --> 00:14:18.480]  什麼基督教
[00:14:18.480 --> 00:14:20.480]  真的有人跟我說
[00:14:20.480 --> 00:14:22.480]  這個教得很厲害
[00:14:22.480 --> 00:14:24.480]  連一隻雞都會教
[00:14:24.480 --> 00:14:26.480]  因為講得不正
[00:14:26.480 --> 00:14:28.480]  基督教
[00:14:28.480 --> 00:14:30.480]  真的不太行
[00:14:30.480 --> 00:14:32.480]  若有人在耶穌裡
[00:14:32.480 --> 00:14:34.480]  他就是新造的人
[00:14:34.480 --> 00:14:36.480]  我1973年去外國讀書
[00:14:36.480 --> 00:14:38.480]  我都看過相
[00:14:38.480 --> 00:14:40.480]  還未信主
[00:14:40.480 --> 00:14:42.480]  我媽帶我去看相
[00:14:42.480 --> 00:14:44.480]  我還問他
[00:14:44.480 --> 00:14:46.480]  他什麼都沒有講
[00:14:46.480 --> 00:14:48.480]  我問他
[00:14:48.480 --> 00:14:50.480]  師父
[00:14:50.480 --> 00:14:52.480]  你認不認識麥炳輝
[00:14:52.480 --> 00:14:54.480]  有沒有聽過麥炳輝
[00:14:54.480 --> 00:14:56.480]  麥炳榮有沒有聽過
[00:14:56.480 --> 00:14:58.480]  麥炳輝沒聽過
[00:14:58.480 --> 00:15:00.480]  沒什麼關係
[00:15:00.480 --> 00:15:02.480]  麥炳輝是70年代
[00:15:02.480 --> 00:15:04.480]  當時的一個香港
[00:15:04.480 --> 00:15:06.480]  上學的大師
[00:15:06.480 --> 00:15:08.480]  我媽我臨去外國讀書
[00:15:08.480 --> 00:15:10.480]  帶我去看他
[00:15:10.480 --> 00:15:12.480]  帶我去給他看
[00:15:12.480 --> 00:15:14.480]  不講名字
[00:15:14.480 --> 00:15:16.480]  我問他
[00:15:16.480 --> 00:15:18.480]  都聽過相
[00:15:18.480 --> 00:15:20.480]  他一定不會說沒聽過
[00:15:20.480 --> 00:15:22.480]  聽過相而已
[00:15:22.480 --> 00:15:24.480]  沒說我認識你
[00:15:24.480 --> 00:15:26.480]  跟著我就和他
[00:15:26.480 --> 00:15:28.480]  這個就是我的approach
[00:15:28.480 --> 00:15:30.480]  請教他
[00:15:30.480 --> 00:15:32.480]  所以那次我在殯儀館
[00:15:32.480 --> 00:15:34.480]  碰到對面有個修女
[00:15:34.480 --> 00:15:36.480]  我都是請教她
[00:15:36.480 --> 00:15:38.480]  為什麼有些叫sister
[00:15:38.480 --> 00:15:40.480]  有些叫mother
[00:15:40.480 --> 00:15:42.480]  耶穌基督也是這樣
[00:15:42.480 --> 00:15:44.480]  耶穌在井邊看到
[00:15:44.480 --> 00:15:46.480]  他去問她拿水
[00:15:46.480 --> 00:15:48.480]  問她
[00:15:48.480 --> 00:15:50.480]  我要向你求一些東西
[00:15:50.480 --> 00:15:52.480]  人家聽到
[00:15:52.480 --> 00:15:54.480]  可以有計傾
[00:15:54.480 --> 00:15:56.480]  你這個風水師
[00:15:56.480 --> 00:15:58.480]  你當人迷信
[00:15:58.480 --> 00:16:00.480]  還有沒有計傾
[00:16:00.480 --> 00:16:02.480]  我就說若有人在耶穌裡
[00:16:02.480 --> 00:16:04.480]  他就是新造的人
[00:16:04.480 --> 00:16:06.480]  以前一切都變成新的了
[00:16:06.480 --> 00:16:08.480]  在1979年兩個風水大師
[00:16:08.480 --> 00:16:10.480]  和我看過相
[00:16:10.480 --> 00:16:12.480]  一個叫無
[00:16:12.480 --> 00:16:14.480]  因為是上海音
[00:16:14.480 --> 00:16:16.480]  無先知
[00:16:16.480 --> 00:16:18.480]  一個叫麥炳輝
[00:16:18.480 --> 00:16:20.480]  麥炳輝不在了
[00:16:20.480 --> 00:16:22.480]  無先知也不在了
[00:16:22.480 --> 00:16:24.480]  所以我不是叫你找他
[00:16:24.480 --> 00:16:26.480]  我說
[00:16:26.480 --> 00:16:28.480]  無論我的命
[00:16:28.480 --> 00:16:30.480]  多好多不好
[00:16:30.480 --> 00:16:32.480]  其實他們說得我很好
[00:16:32.480 --> 00:16:34.480]  好到我不敢告訴你
[00:16:34.480 --> 00:16:36.480]  無論我的命
[00:16:36.480 --> 00:16:38.480]  多好多不好
[00:16:38.480 --> 00:16:40.480]  我說我信了耶穌
[00:16:40.480 --> 00:16:42.480]  我在耶穌裡
[00:16:42.480 --> 00:16:44.480]  舊事已過
[00:16:44.480 --> 00:16:46.480]  一切都變成新的了
[00:16:46.480 --> 00:16:48.480]  你和我吹
[00:16:48.480 --> 00:16:50.480]  吹
[00:16:50.480 --> 00:16:52.480]  不是吹水
[00:16:52.480 --> 00:16:54.480]  吹吉鼻胸
[00:16:54.480 --> 00:16:56.480]  不用吹吉鼻胸
[00:16:56.480 --> 00:16:58.480]  若有人在基督裡
[00:16:58.480 --> 00:17:00.480]  我們自己的經文是這樣說
[00:17:00.480 --> 00:17:02.480]  他就是新造的人
