
[00:00:00.000 --> 00:00:05.600]  大家好,我們繼續一個話題,講到復活
[00:03:54.400 --> 00:04:00.400]  所以在福音去到哥倫多的時候,就對他們有一些衝擊
[00:04:00.400 --> 00:04:09.400]  這個柏拉圖主義就是保羅想去改正或者去挑戰的一個思想
[00:04:09.400 --> 00:04:14.400]  這個柏拉圖主義,我想說的不是一些很深的東西
[00:04:14.400 --> 00:04:18.400]  以前讀大學的時候,讀Philosophy 101都可以說到這些東西
[00:04:18.400 --> 00:04:21.400]  現在就是Philosophy 101
[00:04:21.400 --> 00:04:25.400]  柏拉圖主義之後演變成了什麼呢?就是諾斯底主義
[00:04:25.400 --> 00:04:29.400]  你說什麼來的?以前我大學沒讀過,確實你真的沒讀過
[00:04:29.400 --> 00:04:34.400]  這個其實是初期教會面對一個最大的,第一個最大的異端
[00:04:34.400 --> 00:04:36.400]  就是諾斯底主義
[00:04:36.400 --> 00:04:42.400]  其實是怎樣來的呢?就是從柏拉圖主義這個主流分支出來的
[00:04:42.400 --> 00:04:45.400]  諾斯底主義就是說,我們信了耶穌的時候
[00:04:45.400 --> 00:04:48.400]  我們都不需要理會這些所謂Body的東西
[00:04:48.400 --> 00:04:50.400]  這些Matter的東西
[00:04:50.400 --> 00:04:53.400]  因為我們最終真的得救的是怎麼樣?
[00:04:53.400 --> 00:04:57.400]  我們脫離這個取死的身體,丟走它,是不是?
[00:04:57.400 --> 00:05:00.400]  信仰就是脫苦海,是不是?
[00:05:00.400 --> 00:05:06.400]  脫離這個物質的環境,這個邪惡的世界等等
[00:05:06.400 --> 00:05:10.400]  然後我們去到Somewhere,這個就叫做救恩
[00:05:10.400 --> 00:05:12.400]  保羅就是去抗衡這件事
[00:05:12.400 --> 00:05:17.400]  如果你看新約的書信,有很多都是受這些思想的紅潮來影響
[00:05:17.400 --> 00:05:19.400]  其實甚至今天都是一樣
[00:05:19.400 --> 00:05:23.400]  今天在不同的一些所謂Cultural Ideas
[00:05:23.400 --> 00:05:25.400]  在美國也好,在不同的地方也好
[00:05:25.400 --> 00:05:28.400]  在我們的文化裡面就是告訴我
[00:05:28.400 --> 00:05:30.400]  這個Body有什麼所謂呢?
[00:05:30.400 --> 00:05:32.400]  我們不是亂來的,是不是?
[00:05:32.400 --> 00:05:34.400]  隨便去定義
[00:05:34.400 --> 00:05:41.400]  或者我們不覺得這件事是給我們identity的
[00:05:41.400 --> 00:05:45.400]  不是我們身份的一部份的,我們是隨意地去將它定義
[00:05:45.400 --> 00:05:49.400]  這些其實都是很巧合,很有趣
[00:05:49.400 --> 00:05:52.400]  所以我就跟一些人說,特別是那些神學生
[00:05:52.400 --> 00:05:56.400]  為什麼要讀教會歷史呢?雖然教會歷史很悶,是不是?
[00:05:56.400 --> 00:06:00.400]  有很多事情其實是翻臭,是當時翻臭
[00:06:00.400 --> 00:06:03.400]  你想想2000年都沒有怎麼變過,是不是?
[00:06:03.400 --> 00:06:07.400]  學斯底主義影響當時的教會,也影響我們今天
[00:06:07.400 --> 00:06:09.400]  當時不小心的時候,我們就會想
[00:06:09.400 --> 00:06:11.400]  信耶穌是一回什麼事?
[00:06:11.400 --> 00:06:14.400]  拿個護照上天堂而已,是不是?
[00:06:14.400 --> 00:06:16.400]  我們是靈魂,我們走了
[00:06:16.400 --> 00:06:20.400]  接著我們就坐在救魂上面,然後在那裡默想
[00:06:20.400 --> 00:06:22.400]  這就是救人
[00:06:22.400 --> 00:06:24.400]  這不是基督教的信仰
[00:06:24.400 --> 00:06:26.400]  所以為什麼保羅在十五章那裡
[00:06:26.400 --> 00:06:31.400]  就很著名的,很詳細地去交代
[00:06:31.400 --> 00:06:33.400]  甚至去跟他們作一些爭辯
[00:06:33.400 --> 00:06:36.400]  說基督的復活是實在的
[00:06:36.400 --> 00:06:37.400]  十五章第一節
[00:06:37.400 --> 00:06:41.400]  他說:大英姐妹,我希望你們記住所傳給你們的福音
[00:06:41.400 --> 00:06:43.400]  所領受的,要堅持的福音
[00:06:43.400 --> 00:06:46.400]  你們如果持守這個福音的話
[00:06:46.400 --> 00:06:49.400]  必因福音而最終能夠得救
[00:06:49.400 --> 00:06:52.400]  他在說的「得救」並不是靈魂出竅
[00:06:52.400 --> 00:06:54.400]  然後到了天堂就算了
[00:06:54.400 --> 00:06:58.400]  他在說我們的身與我們的心都會得救
[00:06:58.400 --> 00:07:01.400]  心靈與身體都會得救
[00:07:01.400 --> 00:07:05.400]  這就是基督死而復活的福音
[00:07:05.400 --> 00:07:09.400]  他說我所領受的並傳給你們的什麼?
[00:07:09.400 --> 00:07:11.400]  最重要的信息
[00:07:11.400 --> 00:07:14.400]  保羅你想想,可以講很多教義
[00:07:14.400 --> 00:07:16.400]  可以講很多道理
[00:07:16.400 --> 00:07:19.400]  怎麼做好人,怎麼做善行等等
[00:07:19.400 --> 00:07:24.400]  但他說最重要的信息是什麼?
[00:07:24.400 --> 00:07:27.400]  基督照聖經記載,為我們死了
[00:07:27.400 --> 00:07:32.400]  然後被埋葬了,又照聖經的記載
[00:07:32.400 --> 00:07:34.400]  又照聖經的記載
[00:07:34.400 --> 00:07:36.400]  第三天復活了
[00:07:36.400 --> 00:07:38.400]  又向彼得顯然
[00:07:38.400 --> 00:07:39.400]  向十二使徒顯然
[00:07:39.400 --> 00:07:43.400]  後來一次向五百位的大英姐妹顯然
[00:07:43.400 --> 00:07:46.400]  其中許多依舊仍然健在
[00:07:46.400 --> 00:07:48.400]  有些已經安息了
[00:07:48.400 --> 00:07:51.400]  隨後他向雅各顯然,向眾使徒顯然
[00:07:51.400 --> 00:07:53.400]  到最後就是向我
[00:07:53.400 --> 00:07:56.400]  我就是一個未夠產期出生的
[00:07:56.400 --> 00:08:00.400]  就是一個早產的嬰孩
[00:08:00.400 --> 00:08:01.400]  為什麼?
[00:08:01.400 --> 00:08:05.400]  因為其他跟過耶穌幾年的門徒
[00:08:05.400 --> 00:08:07.400]  幾年才能夠成為使徒?
[00:08:07.400 --> 00:08:09.400]  三年,現在我們十月懷胎
[00:08:09.400 --> 00:08:12.400]  其實是三年懷胎
[00:08:12.400 --> 00:08:14.400]  三年才搞到一個門徒出來
[00:08:14.400 --> 00:08:16.400]  他們就做使徒了
[00:08:16.400 --> 00:08:17.400]  保羅沒有跟過耶穌
[00:08:17.400 --> 00:08:19.400]  所以他就說我見到復活的基督
[00:08:19.400 --> 00:08:21.400]  我見證到這個福音
[00:08:21.400 --> 00:08:23.400]  但我又不像他們跟過這樣
[00:08:23.400 --> 00:08:26.400]  所以我就是未夠產期我就出生
[00:08:26.400 --> 00:08:27.400]  不過上帝給我恩典
[00:08:27.400 --> 00:08:29.400]  我能夠成為使徒
[00:08:29.400 --> 00:08:31.400]  其實我就不配
[00:08:31.400 --> 00:08:34.400]  因為我曾經迫害過教會
[00:08:34.400 --> 00:08:36.400]  保羅講了一大堆,講什麼呢?
[00:08:36.400 --> 00:08:39.400]  其實是講出一個當時的信經
[00:08:39.400 --> 00:08:43.400]  當時初期教會有一些信經
[00:08:43.400 --> 00:08:44.400]  他們崇拜裡面用
[00:08:44.400 --> 00:08:46.400]  或者他們聚會裡面會用
[00:08:46.400 --> 00:08:49.400]  他就把這個信經再一次講出來
[00:08:49.400 --> 00:08:51.400]  這個就是最重要的信息
[00:08:51.400 --> 00:08:53.400]  所以你想想上一個星期
[00:08:53.400 --> 00:08:54.400]  我不是講過
[00:08:54.400 --> 00:08:57.400]  第一個見證耶穌復活的是什麼人?
[00:08:57.400 --> 00:08:59.400]  穆達拉的什麼?
[00:08:59.400 --> 00:09:00.400]  瑪利亞是不是?
[00:09:00.400 --> 00:09:01.400]  還有誰?
[00:09:01.400 --> 00:09:03.400]  還有另外一個女人
[00:09:03.400 --> 00:09:04.400]  叫什麼名字?
[00:09:04.400 --> 00:09:05.400]  瑪利亞是不是?
[00:09:05.400 --> 00:09:07.400]  還有另外一個女人叫什麼名字?
[00:09:07.400 --> 00:09:09.400]  對,沒錯
[00:09:09.400 --> 00:09:11.400]  為什麼他這裡不說?
[00:09:11.400 --> 00:09:15.400]  因為他這裡講的是一個公信力的信條
[00:09:15.400 --> 00:09:17.400]  當時的文化來講
[00:09:17.400 --> 00:09:23.400]  主要是男人做一個法庭上的見證人
[00:09:23.400 --> 00:09:27.400]  所以這裡講的和四方講的就有一點分別
[00:09:27.400 --> 00:09:28.400]  但是其實都是一樣
[00:09:28.400 --> 00:09:30.400]  就是復活的真實
[00:09:30.400 --> 00:09:32.400]  到他交代了這個之後
[00:09:32.400 --> 00:09:36.400]  他就去到第二個的要點
[00:09:36.400 --> 00:09:37.400]  你可能會問
[00:09:37.400 --> 00:09:38.400]  OK,復活
[00:09:38.400 --> 00:09:39.400]  是不是?
[00:09:39.400 --> 00:09:40.400]  基督的復活
[00:09:40.400 --> 00:09:41.400]  基督復活
[00:09:41.400 --> 00:09:43.400]  然後帶給我們身體會有復活
[00:09:43.400 --> 00:09:46.400]  那到底我們身體復活會怎樣?
[00:09:46.400 --> 00:09:50.400]  其實這個都是哥倫多教會人所問的問題
[00:09:50.400 --> 00:09:52.400]  保羅已經預先講了
[00:09:52.400 --> 00:09:54.400]  他說或許有人會問
[00:09:54.400 --> 00:09:57.400]  死人怎麼樣復活呢?
[00:09:57.400 --> 00:09:59.400]  死了
[00:09:59.400 --> 00:10:02.400]  復活之後有什麼身體呢?
[00:10:02.400 --> 00:10:04.400]  怎麼樣的身體?
[00:10:04.400 --> 00:10:09.400]  想一想,到底復活的身體是怎樣的?
[00:10:09.400 --> 00:10:12.400]  聖經裡面基督復活之後
[00:10:12.400 --> 00:10:14.400]  有些少記載
[00:10:14.400 --> 00:10:18.400]  講到基督復活了榮耀的身體是怎樣的?
[00:10:18.400 --> 00:10:21.400]  這是一個很有趣的問題
[00:10:21.400 --> 00:10:23.400]  我相信不單止當時的人會問
[00:10:23.400 --> 00:10:25.400]  今時今日我們都可能會問
[00:10:25.400 --> 00:10:27.400]  這麼神奇?
[00:10:27.400 --> 00:10:29.400]  給大家一個想像力
[00:10:29.400 --> 00:10:32.400]  有時候講到這些所謂的中末論的時候
[00:10:32.400 --> 00:10:35.400]  我們就會想,到底復活的身體是怎樣的?
[00:10:35.400 --> 00:10:37.400]  我問你,你想像一下
[00:10:37.400 --> 00:10:39.400]  到底將來復活的身體
[00:10:39.400 --> 00:10:41.400]  如果你在基督裡面
[00:10:41.400 --> 00:10:43.400]  復活的身體
[00:10:43.400 --> 00:10:45.400]  不是你靈魂出去了
[00:10:45.400 --> 00:10:47.400]  然後永遠永遠在天堂
[00:10:47.400 --> 00:10:49.400]  在上面浮浮浮浮
[00:10:49.400 --> 00:10:51.400]  新天新地來到的時候
[00:10:51.400 --> 00:10:52.400]  基督再來的時候
[00:10:52.400 --> 00:10:54.400]  我們就有一個榮耀復活的身體
[00:10:54.400 --> 00:10:56.400]  一個光榮的身體
[00:10:56.400 --> 00:10:58.400]  身體應該是怎樣的呢?
[00:10:58.400 --> 00:11:00.400]  你覺得會怎樣?
[00:11:00.400 --> 00:11:03.400]  你覺得會有皺紋嗎?
[00:11:03.400 --> 00:11:05.400]  你今天有沒有皺紋?
[00:11:05.400 --> 00:11:08.400]  你想不想復活的身體有皺紋?
[00:11:08.400 --> 00:11:10.400]  不想吧?
[00:11:10.400 --> 00:11:14.400]  我以前去以色列的時候
[00:11:14.400 --> 00:11:16.400]  經常去一些店鋪
[00:11:16.400 --> 00:11:20.400]  那些人經常會介紹一種商品
[00:11:20.400 --> 00:11:22.400]  就是哈佛
[00:11:22.400 --> 00:11:26.400]  以色列最有名的護膚用品
[00:11:26.400 --> 00:11:27.400]  護膚用品
[00:11:27.400 --> 00:11:28.400]  有沒有用過?
[00:11:28.400 --> 00:11:30.400]  聽說有幾好用
[00:11:30.400 --> 00:11:32.400]  當然我沒有用
[00:11:32.400 --> 00:11:34.400]  所以那些人經常問我
[00:11:34.400 --> 00:11:38.400]  會不會有些人用了會好一點?
[00:11:38.400 --> 00:11:39.400]  不知道,你試試看
[00:11:39.400 --> 00:11:41.400]  可能日本那些會好一點
[00:11:41.400 --> 00:11:45.400]  不過聽說那些死海產品都是很好的
[00:11:45.400 --> 00:11:48.400]  你想像一下
[00:11:48.400 --> 00:11:50.400]  那些護膚品
[00:11:50.400 --> 00:11:52.400]  其實就是在做一樣什麼?
[00:11:52.400 --> 00:11:56.400]  去減慢我們的 decay
[00:11:56.400 --> 00:11:58.400]  你皺紋肯定會有的
[00:11:58.400 --> 00:12:02.400]  你皺紋永遠都會繼續少還是會繼續多?
[00:12:02.400 --> 00:12:04.400]  有沒有人會繼續少的?
[00:12:04.400 --> 00:12:07.400]  千年樹人嘛
[00:12:07.400 --> 00:12:09.400]  一定會繼續多的
[00:12:09.400 --> 00:12:11.400]  殘缺的地方一定會繼續多的
[00:12:11.400 --> 00:12:13.400]  衰壞的東西一定會繼續多的
[00:12:13.400 --> 00:12:15.400]  其實那些護膚品其實就是
[00:12:15.400 --> 00:12:18.400]  將那個過程去減慢而已
[00:12:18.400 --> 00:12:20.400]  怎樣都會多的
[00:12:20.400 --> 00:12:23.400]  希望呢就將它減慢
[00:12:23.400 --> 00:12:25.400]  復活的身體沒有皺紋是嗎?
[00:12:25.400 --> 00:12:27.400]  OK
[00:12:27.400 --> 00:12:29.400]  那你說譬如
[00:12:29.400 --> 00:12:31.400]  我們到了這個年紀
[00:12:31.400 --> 00:12:33.400]  我們開始沒有頭髮了
[00:12:33.400 --> 00:12:35.400]  你覺得復活的身體會不會有頭髮?
[00:12:35.400 --> 00:12:39.400]  會不會復活的時候突然間彈回頭髮?
[00:12:39.400 --> 00:12:41.400]  那你將來要帶定一把梳子了
[00:12:41.400 --> 00:12:43.400]  煮菜的時候
[00:12:43.400 --> 00:12:46.400]  想像一下到底什麼是一個復活的身體
[00:12:46.400 --> 00:12:49.400]  整段的聖經這裡
[00:12:49.400 --> 00:12:51.400]  35節開始
[00:12:51.400 --> 00:12:53.400]  保羅就是去到交代復活
[00:12:53.400 --> 00:12:55.400]  不是復甦
[00:12:55.400 --> 00:12:57.400]  不是resuscitation
[00:12:57.400 --> 00:12:59.400]  大家記得
[00:12:59.400 --> 00:13:01.400]  有一樣東西叫做DNR是嗎?
[00:13:01.400 --> 00:13:03.400]  Do not resuscitate
[00:13:03.400 --> 00:13:05.400]  即是到你很不舒服的時候
[00:13:05.400 --> 00:13:07.400]  Do not resuscitate 不要再救我了
[00:13:07.400 --> 00:13:09.400]  讓我舒舒服服
[00:13:09.400 --> 00:13:11.400]  不要再電我了
[00:13:11.400 --> 00:13:13.400]  差了又電我 差了又電我
[00:13:13.400 --> 00:13:15.400]  不要吊著我的命
[00:13:15.400 --> 00:13:17.400]  Do not resuscitate 保羅就是說
[00:13:17.400 --> 00:13:19.400]  It's not resuscitation
[00:13:19.400 --> 00:13:21.400]  Resurrection 不是 resuscitation
[00:13:21.400 --> 00:13:23.400]  他用了這些比喻
[00:13:23.400 --> 00:13:26.400]  當時人明白 現在也有人明白
[00:13:26.400 --> 00:13:29.400]  他說無知的人 你們想一下復活的身體會是怎樣
[00:13:29.400 --> 00:13:34.400]  你們所種下的種子必須要死
[00:13:34.400 --> 00:13:36.400]  然後再會生出來
[00:13:36.400 --> 00:13:40.400]  你們種下的並不是那將來長成的形體
[00:13:40.400 --> 00:13:42.400]  僅僅是種子
[00:13:42.400 --> 00:13:45.400]  種下去的僅僅是脈子或其他的種子
[00:13:45.400 --> 00:13:47.400]  有沒有種過東西?
[00:13:47.400 --> 00:13:50.400]  你種那個脈子下去 或者種那個種子下去的時候
[00:13:50.400 --> 00:13:52.400]  例如你種橙樹
[00:13:52.400 --> 00:13:54.400]  你把橙裡面的核
[00:13:54.400 --> 00:13:58.400]  種子放進泥土裡面就等於死了
[00:13:58.400 --> 00:14:00.400]  然後生出來的是什麼?
[00:14:00.400 --> 00:14:03.400]  就不是橙的種子
[00:14:03.400 --> 00:14:05.400]  形體一定是不同的
[00:14:05.400 --> 00:14:07.400]  他就用一個那麼
[00:14:07.400 --> 00:14:09.400]  平日人可以
[00:14:09.400 --> 00:14:11.400]  去了解 可以去
[00:14:11.400 --> 00:14:14.400]  觀察到的 就去講到復活了
[00:14:14.400 --> 00:14:16.400]  橙的種子種出來的就是橙的樹
[00:14:16.400 --> 00:14:18.400]  兩種形體是完全不同的
[00:14:18.400 --> 00:14:20.400]  我們的身體也是一樣
[00:14:20.400 --> 00:14:22.400]  有如種子被埋葬
[00:14:22.400 --> 00:14:24.400]  死去
[00:14:24.400 --> 00:14:27.400]  然後我們再復活過來的時候
[00:14:27.400 --> 00:14:33.400]  就是完全不同的形體
[00:14:33.400 --> 00:14:36.400]  不同的形體 好像你們心想的那樣
[00:14:36.400 --> 00:14:39.400]  你種下去的是很多皺紋
[00:14:39.400 --> 00:14:41.400]  上來的時候 是吧?
[00:14:41.400 --> 00:14:44.400]  沒有皺紋 你也上去吧
[00:14:44.400 --> 00:14:46.400]  不知道是不是
[00:14:46.400 --> 00:14:48.400]  因為《聖經》裡面又沒有怎麼講過
[00:14:48.400 --> 00:14:49.400]  只是講什麼?
[00:14:49.400 --> 00:14:51.400]  It's totally different kind
[00:14:51.400 --> 00:14:53.400]  It's gonna be different
[00:14:53.400 --> 00:14:57.400]  It's gonna be totally different
[00:14:57.400 --> 00:14:59.400]  四十二節
[00:14:59.400 --> 00:15:01.400]  死人復活也是同樣的道理
[00:15:01.400 --> 00:15:03.400]  種下去的時候是會扭壞
[00:15:03.400 --> 00:15:06.400]  我們這個會腐朽的身體
[00:15:06.400 --> 00:15:09.400]  復活的 就不會再扭壞
[00:15:09.400 --> 00:15:12.400]  種下去的是羞恥的
[00:15:12.400 --> 00:15:14.400]  復活的時候就是榮耀
[00:15:14.400 --> 00:15:16.400]  種下去的是軟弱的
[00:15:16.400 --> 00:15:17.400]  復活的時候就是光強
[00:15:17.400 --> 00:15:20.400]  種下去是血肉之軀
[00:15:20.400 --> 00:15:23.400]  復活的時候就是屬靈之軀
[00:15:23.400 --> 00:15:25.400]  你要搞清楚 它說什麼?
[00:15:25.400 --> 00:15:27.400]  Different kind
[00:15:27.400 --> 00:15:31.400]  由Dishonored變成有Honor、Glory
[00:15:31.400 --> 00:15:33.400]  軟弱的會變成光強的
[00:15:33.400 --> 00:15:35.400]  然後種下去的是血肉之軀
[00:15:35.400 --> 00:15:38.400]  Our natural body, matter
[00:15:38.400 --> 00:15:40.400]  觸到摸到的
[00:15:40.400 --> 00:15:43.400]  然後復活的時候就是一個Spiritual的身體
[00:15:43.400 --> 00:15:47.400]  要講清楚什麼叫做屬靈的軀體
[00:15:47.400 --> 00:15:52.400]  屬靈的軀體不是沒有形質的軀體
[00:15:52.400 --> 00:15:54.400]  聖經裡面說Spiritual
[00:15:54.400 --> 00:16:01.400]  屬靈的其實是聖靈所驅動的東西
[00:16:01.400 --> 00:16:03.400]  那個形容詞Spiritual
[00:16:03.400 --> 00:16:06.400]  不是說沒有任何物質
[00:16:06.400 --> 00:16:11.400]  而是Driven by the Holy Spirit
[00:16:11.400 --> 00:16:16.400]  怎麼說都是一個完全不同的身體
[00:16:16.400 --> 00:16:20.400]  這裡有些材料讓我們想一想
[00:16:20.400 --> 00:16:22.400]  因為基督的復活
[00:16:22.400 --> 00:16:24.400]  帶給我們整個人的得救
[00:16:24.400 --> 00:16:27.400]  整個人身心與靈
[00:16:27.400 --> 00:16:30.400]  我們的靈魂是非物質的
[00:16:30.400 --> 00:16:32.400]  以及我們的身體是屬物質的
[00:16:32.400 --> 00:16:35.400]  都會傳言得救
[00:16:35.400 --> 00:16:37.400]  變成榮耀的神體
[00:16:37.400 --> 00:16:44.400]  舊材料讓我們想一想將來身體復活是一回什麼事
[00:16:44.400 --> 00:16:48.400]  預備的時候我看了兩個的見證
[00:16:48.400 --> 00:16:52.400]  第一個見證就是Johnny Harrison Tarter
[00:16:52.400 --> 00:16:54.400]  這位姊妹大家可能都很熟悉
[00:16:54.400 --> 00:16:57.400]  因為他已經很多年傳福音
[00:16:57.400 --> 00:16:59.400]  Johnny Tarter
[00:16:59.400 --> 00:17:00.400]  他年輕的時候
[00:17:00.400 --> 00:17:02.400]  還是青少年的時候
[00:17:02.400 --> 00:17:04.400]  他就有一次跳水的意外
[00:17:04.400 --> 00:17:06.400]  跳水跳下去的時候
[00:17:06.400 --> 00:17:07.400]  他就有意外
[00:17:07.400 --> 00:17:10.400]  然後他下身頸以下
[00:17:10.400 --> 00:17:12.400]  就是癱瘓
[00:17:12.400 --> 00:17:15.400]  在過去五十年都是坐輪椅
[00:17:15.400 --> 00:17:17.400]  特別在過去這麼多年裡面
[00:17:17.400 --> 00:17:18.400]  他寫了很多書
[00:17:18.400 --> 00:17:20.400]  還有很多的地方
[00:17:20.400 --> 00:17:23.400]  來鼓勵這些殘障的人士
[00:17:23.400 --> 00:17:25.400]  有一次有人問他
[00:17:25.400 --> 00:17:28.400]  他說你覺得將來復活的時候
[00:17:28.400 --> 00:17:32.400]  你的身體會是怎樣
[00:17:32.400 --> 00:17:34.400]  他說將來復活的時候
[00:17:34.400 --> 00:17:36.400]  有榮耀的身體
[00:17:36.400 --> 00:17:40.400]  我拿到這個榮耀身體的時候
[00:17:40.400 --> 00:17:42.400]  我想我應該會有一雙
[00:17:42.400 --> 00:17:46.400]  是永恆而至的復活了的腳
[00:17:46.400 --> 00:17:49.400]  我能夠立刻在輪椅起身
[00:17:49.400 --> 00:17:51.400]  然後立刻
[00:17:51.400 --> 00:17:57.400]  我就會跪在基督面前去敬拜
[00:17:57.400 --> 00:18:01.400]  這個可能都是我們的想法
[00:18:01.400 --> 00:18:02.400]  他年輕的時候
[00:18:02.400 --> 00:18:04.400]  他今生今世
[00:18:04.400 --> 00:18:05.400]  他的身體
[00:18:05.400 --> 00:18:07.400]  甚至他的心靈
[00:18:07.400 --> 00:18:09.400]  有的傷痕
[00:18:09.400 --> 00:18:10.400]  復活的時候
[00:18:10.400 --> 00:18:13.400]  能夠完全的去擦去
[00:18:13.400 --> 00:18:17.400]  完全被殲滅
[00:18:17.400 --> 00:18:19.400]  另一個見證我聽到的
[00:18:19.400 --> 00:18:22.400]  也有一個殘障人士
[00:18:22.400 --> 00:18:24.400]  Chatelle Clunet
[00:18:24.400 --> 00:18:25.400]  有一個女士
[00:18:25.400 --> 00:18:26.400]  一個我的姊妹
[00:18:26.400 --> 00:18:33.400]  在Johnny Tarter的《時光》裡面是有份的
[00:18:33.400 --> 00:18:34.400]  這個女生
[00:18:34.400 --> 00:18:37.400]  出生的時候就是腦殘門
[00:18:37.400 --> 00:18:41.400]  她從來沒有走過路
[00:18:41.400 --> 00:18:43.400]  同一個差不多的遭遇
[00:18:43.400 --> 00:18:46.400]  又是問同一個問題
[00:18:46.400 --> 00:18:47.400]  她說Chatelle
[00:18:47.400 --> 00:18:49.400]  你復活的時候
[00:18:49.400 --> 00:18:51.400]  你覺得
[00:18:51.400 --> 00:18:55.400]  一個榮耀的身體會是怎樣
[00:18:55.400 --> 00:18:59.400]  她的回答就是
[00:18:59.400 --> 00:19:03.400]  她說不一定有對身的腳
[00:19:03.400 --> 00:19:05.400]  而是復活的時候
[00:19:05.400 --> 00:19:10.400]  她有一個穿梭機的輪椅
