
[00:00:00.000 --> 00:00:02.000]  各位齊人先有個祈禱
[00:02:34.000 --> 00:02:36.000]  跟藥室有關的呢
[00:02:36.000 --> 00:02:38.000]  我昨天
[00:02:38.000 --> 00:02:40.000]  揭了四本詩歌集
[00:02:40.000 --> 00:02:42.000]  即是跟聖誕歌有關的
[00:02:42.000 --> 00:02:44.000]  我逐首揭逐首看
[00:02:44.000 --> 00:02:46.000]  瑪利亞的很多
[00:02:46.000 --> 00:02:48.000]  唱過心尊主為大
[00:02:48.000 --> 00:02:50.000]  天使報信也有
[00:02:50.000 --> 00:02:52.000]  狂人也有 博士也有
[00:02:52.000 --> 00:02:54.000]  你看不同的
[00:02:54.000 --> 00:02:56.000]  BB也有 耶穌也有
[00:02:56.000 --> 00:02:58.000]  連聖誕老人也有
[00:02:58.000 --> 00:03:00.000]  找遍一首歌
[00:03:00.000 --> 00:03:02.000]  去說藥室
[00:03:02.000 --> 00:03:04.000]  其實我找了四本詩集
[00:03:04.000 --> 00:03:06.000]  只見到有一首歌的一節
[00:03:06.000 --> 00:03:08.000]  裡面出現過一次
[00:03:08.000 --> 00:03:10.000]  可想而知
[00:03:10.000 --> 00:03:12.000]  藥室那種不起眼
[00:03:12.000 --> 00:03:14.000]  明明是一個很重要的角色
[00:03:14.000 --> 00:03:16.000]  但完全不起眼
[00:03:16.000 --> 00:03:18.000]  不顯眼
[00:03:18.000 --> 00:03:20.000]  是藥室的特性
[00:03:20.000 --> 00:03:22.000]  一個這麼不起眼的人物
[00:03:22.000 --> 00:03:24.000]  今天很想看看這個人物
[00:03:24.000 --> 00:03:26.000]  藥室下
[00:03:26.000 --> 00:03:28.000]  馬太方第一章十八至二十五節
[00:03:28.000 --> 00:03:30.000]  二章十三至二十三節
[00:03:30.000 --> 00:03:32.000]  這兩段經文
[00:03:32.000 --> 00:03:34.000]  其實說到耶穌降生
[00:03:34.000 --> 00:03:36.000]  的經文有馬太方一二章
[00:03:36.000 --> 00:03:38.000]  和路加方一二章
[00:03:38.000 --> 00:03:40.000]  今天我們看馬太方一章十八至二十五節
[00:03:40.000 --> 00:03:42.000]  和二章
[00:03:42.000 --> 00:03:44.000]  十三至二十三節
[00:03:44.000 --> 00:03:46.000]  我們多讀這段經文
[00:03:46.000 --> 00:03:48.000]  暫時有
[00:03:48.000 --> 00:03:50.000]  如果需要看電話就看電話
[00:03:50.000 --> 00:03:52.000]  有經文
[00:03:52.000 --> 00:03:54.000]  打開經文沒有就聽我讀
[00:03:54.000 --> 00:03:56.000]  馬太方一章十八至二十五節
[00:03:56.000 --> 00:03:58.000]  和二章
[00:03:58.000 --> 00:04:00.000]  十三至二十三節
[00:04:00.000 --> 00:04:02.000]  我一起讀
[00:04:02.000 --> 00:04:04.000]  我都預了所以不要緊
[00:04:04.000 --> 00:04:06.000]  所以看你自己的手機
[00:04:06.000 --> 00:04:08.000]  或者什麼
[00:04:08.000 --> 00:04:10.000]  喜歡就看前面
[00:04:10.000 --> 00:04:12.000]  馬太方一章十八節
[00:04:12.000 --> 00:04:14.000]  耶穌基督降生
[00:04:14.000 --> 00:04:16.000]  的事記在下面
[00:04:16.000 --> 00:04:18.000]  他母親瑪利亞已經
[00:04:18.000 --> 00:04:20.000]  許配了約瑟
[00:04:20.000 --> 00:04:22.000]  還沒有迎娶瑪利亞
[00:04:22.000 --> 00:04:24.000]  就從聖靈懷了人
[00:04:24.000 --> 00:04:26.000]  她丈夫約瑟是個異人
[00:04:26.000 --> 00:04:28.000]  不願意明明地
[00:04:28.000 --> 00:04:30.000]  羞辱他
[00:04:30.000 --> 00:04:32.000]  想要暗暗地把他休了
[00:04:32.000 --> 00:04:34.000]  正思念這事的時候
[00:04:34.000 --> 00:04:36.000]  有主的使者
[00:04:36.000 --> 00:04:38.000]  向他夢中顯現說
[00:04:38.000 --> 00:04:40.000]  大衛的子孫約瑟
[00:04:40.000 --> 00:04:42.000]  不要怕
[00:04:42.000 --> 00:04:44.000]  本娶過你的妻子瑪利亞來
[00:04:44.000 --> 00:04:46.000]  因她所懷的孕
[00:04:46.000 --> 00:04:48.000]  是從聖靈來的
[00:04:48.000 --> 00:04:50.000]  她將要生一個兒子
[00:04:50.000 --> 00:04:52.000]  你要給她起名
[00:04:52.000 --> 00:04:54.000]  叫耶穌
[00:04:54.000 --> 00:04:56.000]  因她要將自己的百姓
[00:04:56.000 --> 00:04:58.000]  從罪惡裡救出來
[00:04:58.000 --> 00:05:00.000]  這一切的事成就
[00:05:00.000 --> 00:05:02.000]  是要應驗
[00:05:02.000 --> 00:05:04.000]  先知所說的話說
[00:05:04.000 --> 00:05:06.000]  必有童女懷孕生子
[00:05:06.000 --> 00:05:08.000]  人要
[00:05:08.000 --> 00:05:10.000]  稱她的名為
[00:05:10.000 --> 00:05:12.000]  馬內利
[00:05:12.000 --> 00:05:14.000]  以馬內利翻出來
[00:05:14.000 --> 00:05:16.000]  就是神與我們同在
[00:05:16.000 --> 00:05:18.000]  約瑟醒了起來
[00:05:18.000 --> 00:05:20.000]  就遵著主使者的吩咐
[00:05:20.000 --> 00:05:22.000]  把妻子娶過來
[00:05:22.000 --> 00:05:24.000]  只是沒有和她同房
[00:05:24.000 --> 00:05:26.000]  等她生了兒子
[00:05:26.000 --> 00:05:28.000]  就給她起名叫耶穌
[00:05:28.000 --> 00:05:30.000]  他們去後
[00:05:30.000 --> 00:05:32.000]  有主的使者
[00:05:32.000 --> 00:05:34.000]  向約瑟夢中顯現說
[00:05:34.000 --> 00:05:36.000]  起來
[00:05:36.000 --> 00:05:38.000]  帶著小孩子
[00:05:38.000 --> 00:05:40.000]  和母親逃亡埃及
[00:05:40.000 --> 00:05:42.000]  住在那裡
[00:05:42.000 --> 00:05:44.000]  等我吩咐你
[00:05:44.000 --> 00:05:46.000]  因為希律必尋找小孩子
[00:05:46.000 --> 00:05:48.000]  要除滅她
[00:05:48.000 --> 00:05:50.000]  約瑟就起來
[00:05:50.000 --> 00:05:52.000]  夜間帶著小孩子
[00:05:52.000 --> 00:05:54.000]  和他母親往埃及去
[00:05:54.000 --> 00:05:56.000]  住在那裡
[00:05:56.000 --> 00:05:58.000]  直到希律死了
[00:05:58.000 --> 00:06:00.000]  這是要應驗主席
[00:06:00.000 --> 00:06:02.000]  先知所說的話說
[00:06:02.000 --> 00:06:04.000]  我從埃及召出我的兒子來
[00:06:04.000 --> 00:06:06.000]  希律見自己被博士輿論
[00:06:06.000 --> 00:06:08.000]  就大大發怒
[00:06:08.000 --> 00:06:10.000]  警察將伯利恆成女
[00:06:10.000 --> 00:06:12.000]  並四警所有的男孩
[00:06:12.000 --> 00:06:14.000]  照著他向
[00:06:14.000 --> 00:06:16.000]  博士仔細查問的時候
[00:06:16.000 --> 00:06:18.000]  凡兩歲以女的
[00:06:18.000 --> 00:06:20.000]  都殺盡了
[00:06:20.000 --> 00:06:22.000]  這就應了先知
[00:06:22.000 --> 00:06:24.000]  耶利米的話說
[00:06:24.000 --> 00:06:26.000]  在拉瑪聽見
[00:06:26.000 --> 00:06:28.000]  號嘯大哭的聲音
[00:06:28.000 --> 00:06:30.000]  是拉傑哭他兒女
[00:06:30.000 --> 00:06:32.000]  不肯受安慰
[00:06:32.000 --> 00:06:34.000]  因為他們都不在了
[00:06:34.000 --> 00:06:36.000]  希律死了以後
[00:06:36.000 --> 00:06:38.000]  有主的使者在
[00:06:38.000 --> 00:06:40.000]  埃及向約瑟
[00:06:40.000 --> 00:06:42.000]  夢中顯現說
[00:06:42.000 --> 00:06:44.000]  起來帶著小孩子
[00:06:44.000 --> 00:06:46.000]  和他母親往以色列地去
[00:06:46.000 --> 00:06:48.000]  因為要害
[00:06:48.000 --> 00:06:50.000]  小孩子性命的人
[00:06:50.000 --> 00:06:52.000]  已經死了
[00:06:52.000 --> 00:06:54.000]  約瑟就起來把小孩子
[00:06:54.000 --> 00:06:56.000]  和他母親帶到
[00:06:56.000 --> 00:06:58.000]  以色列地去
[00:06:58.000 --> 00:07:00.000]  只因聽見阿基路接著
[00:07:00.000 --> 00:07:02.000]  他父親希律作了猶大王
[00:07:02.000 --> 00:07:04.000]  就怕往那裡去
[00:07:04.000 --> 00:07:06.000]  又在夢中被主
[00:07:06.000 --> 00:07:08.000]  指示便往
[00:07:08.000 --> 00:07:10.000]  加利利境內去了
[00:07:10.000 --> 00:07:12.000]  到了一座城
[00:07:12.000 --> 00:07:14.000]  名叫拿撒勒就住在那裡
[00:07:14.000 --> 00:07:16.000]  這是要應
[00:07:16.000 --> 00:07:18.000]  先知所說
[00:07:18.000 --> 00:07:20.000]  他將稱為拿撒勒人
[00:07:20.000 --> 00:07:22.000]  的話了
[00:07:22.000 --> 00:07:26.000]  說到約瑟的時候
[00:07:26.000 --> 00:07:28.000]  其實在馬太方裏面
[00:07:28.000 --> 00:07:30.000]  當讀到加譜的時候
[00:07:30.000 --> 00:07:32.000]  一開始說到阿伯拉罕
[00:07:32.000 --> 00:07:34.000]  去到大衛有十四代
[00:07:34.000 --> 00:07:36.000]  由所羅門去到耶哥利亞
[00:07:36.000 --> 00:07:38.000]  有十四代
[00:07:38.000 --> 00:07:40.000]  去到耶穌的時候有十四代
[00:07:40.000 --> 00:07:42.000]  十四代
[00:07:42.000 --> 00:07:44.000]  表示他是
[00:07:44.000 --> 00:07:46.000]  大衛的後裔
[00:07:46.000 --> 00:07:48.000]  大衛的家譜延續
[00:07:48.000 --> 00:07:50.000]  當約瑟出場的時候
[00:07:50.000 --> 00:07:52.000]  他說雅各生約瑟
[00:07:52.000 --> 00:07:54.000]  就是瑪利亞的丈夫
[00:07:54.000 --> 00:07:56.000]  稱為基督的耶穌
[00:07:56.000 --> 00:07:58.000]  是從瑪利亞生
[00:07:58.000 --> 00:08:00.000]  說到約瑟
[00:08:00.000 --> 00:08:02.000]  但要留意說到約瑟的時候
[00:08:02.000 --> 00:08:04.000]  在加譜裏面
[00:08:04.000 --> 00:08:06.000]  從來在馬太方裏面
[00:08:06.000 --> 00:08:08.000]  都沒有說過
[00:08:08.000 --> 00:08:10.000]  約瑟是耶穌的爸爸
[00:08:10.000 --> 00:08:12.000]  他不是用這樣的角度
[00:08:12.000 --> 00:08:14.000]  去描寫
[00:08:14.000 --> 00:08:16.000]  他說耶穌是瑪利亞生的
[00:08:16.000 --> 00:08:18.000]  其實約瑟的稱呼就是
[00:08:18.000 --> 00:08:20.000]  瑪利亞的丈夫
[00:08:20.000 --> 00:08:22.000]  瑪利亞的老公
[00:08:22.000 --> 00:08:24.000]  不是說
[00:08:24.000 --> 00:08:26.000]  直接說他是耶穌的爸爸
[00:08:26.000 --> 00:08:28.000]  路加坊裏面有說到
[00:08:28.000 --> 00:08:30.000]  稱為父母
[00:08:30.000 --> 00:08:32.000]  在馬太裏面
[00:08:32.000 --> 00:08:34.000]  軍王 家譜
[00:08:34.000 --> 00:08:36.000]  大衛的延續
[00:08:36.000 --> 00:08:38.000]  他稱約瑟是瑪利亞的丈夫
[00:08:38.000 --> 00:08:42.000]  後面的背景圖畫
[00:08:42.000 --> 00:08:44.000]  不知道你們看得清不清楚
[00:08:44.000 --> 00:08:46.000]  我找了很久才找到這幅圖畫
[00:08:46.000 --> 00:08:48.000]  通常我們說
[00:08:48.000 --> 00:08:54.000]  在聖誕節的聖景裏面
[00:08:54.000 --> 00:08:56.000]  通常見到有博士
[00:08:56.000 --> 00:08:58.000]  有洋人
[00:08:58.000 --> 00:09:00.000]  有小朋友 有瑪利亞
[00:09:00.000 --> 00:09:02.000]  甚至有天使
[00:09:02.000 --> 00:09:04.000]  你很少見到這幅圖畫
[00:09:04.000 --> 00:09:08.000]  這幅圖畫其實都是一個男人
[00:09:08.000 --> 00:09:10.000]  都是瑪利亞抱著一個嬰兒
[00:09:10.000 --> 00:09:12.000]  但是他騎著
[00:09:12.000 --> 00:09:14.000]  不知道是驢還是驢
[00:09:14.000 --> 00:09:16.000]  去走難
[00:09:16.000 --> 00:09:18.000]  其實我想
[00:09:18.000 --> 00:09:20.000]  通常我見那些做畫劇
[00:09:20.000 --> 00:09:22.000]  從來都沒有做過這一幕
[00:09:22.000 --> 00:09:24.000]  我這麼多年都沒有見過這幕
[00:09:24.000 --> 00:09:26.000]  做到走難
[00:09:26.000 --> 00:09:28.000]  但是我們讀的經文裏面
[00:09:28.000 --> 00:09:30.000]  就算沒有part point都不要緊
[00:09:30.000 --> 00:09:32.000]  這裏有 馬上沒有
[00:09:32.000 --> 00:09:34.000]  沒有part point都不要緊
[00:09:34.000 --> 00:09:36.000]  最重要的是整段經文是說約瑟走難
[00:09:36.000 --> 00:09:38.000]  整段經文裏面
[00:09:38.000 --> 00:09:40.000]  都是說約瑟的走難
[00:09:40.000 --> 00:09:42.000]  當說到約瑟的走難的時候
[00:09:42.000 --> 00:09:44.000]  在裏面
[00:09:44.000 --> 00:09:46.000]  他有四次
[00:09:46.000 --> 00:09:48.000]  說到夢中顯現
[00:09:48.000 --> 00:09:50.000]  那四次夢中顯現
[00:09:50.000 --> 00:09:52.000]  那四次夢中顯現
[00:09:52.000 --> 00:09:54.000]  第一次出現在一章18至19節
[00:09:54.000 --> 00:09:58.000]  他裏面這樣說
[00:09:58.000 --> 00:10:00.000]  耶穌基督降生的時期
[00:10:00.000 --> 00:10:02.000]  在下面他母親瑪利亞也許配了給約瑟
[00:10:02.000 --> 00:10:04.000]  都未迎娶瑪利亞就從聖靈懷孕
[00:10:04.000 --> 00:10:06.000]  他丈夫約瑟是義人
[00:10:06.000 --> 00:10:08.000]  不願意明明羞辱他
[00:10:08.000 --> 00:10:10.000]  想要暗暗地將他休了
[00:10:10.000 --> 00:10:12.000]  其實在當時來說
[00:10:12.000 --> 00:10:14.000]  他說約瑟
[00:10:14.000 --> 00:10:16.000]  瑪利亞已經許配了給約瑟
[00:10:16.000 --> 00:10:18.000]  其實當時一般的風俗習慣
[00:10:18.000 --> 00:10:20.000]  大概十二歲左右
[00:10:20.000 --> 00:10:22.000]  女孩就會許配
[00:10:22.000 --> 00:10:24.000]  給一個人
[00:10:24.000 --> 00:10:26.000]  做她丈夫
[00:10:26.000 --> 00:10:28.000]  但通常這個女孩還會在自己爸爸家裏生活
[00:10:28.000 --> 00:10:30.000]  在爸爸家裏成長
[00:10:30.000 --> 00:10:32.000]  可能在爸爸家裏
[00:10:32.000 --> 00:10:34.000]  還有一些任務需要完成
[00:10:34.000 --> 00:10:36.000]  直至整個聘約
[00:10:36.000 --> 00:10:38.000]  完全完結
[00:10:38.000 --> 00:10:40.000]  才會將太太迎娶回來
[00:10:40.000 --> 00:10:42.000]  即是過門
[00:10:42.000 --> 00:10:44.000]  所以聖經裏面描述
[00:10:44.000 --> 00:10:46.000]  約瑟和瑪利亞的關係的時候
[00:10:46.000 --> 00:10:48.000]  很大機會
[00:10:48.000 --> 00:10:50.000]  就是瑪利亞已經許配了給約瑟
[00:10:50.000 --> 00:10:52.000]  不過是一個未過門的妻子
[00:10:52.000 --> 00:10:54.000]  當未過門的時候
[00:10:54.000 --> 00:10:56.000]  突然間約瑟收到的
[00:10:56.000 --> 00:10:58.000]  天使跟他說
[00:10:58.000 --> 00:11:00.000]  你的太太懷孕
[00:11:00.000 --> 00:11:02.000]  一個未過門的
[00:11:02.000 --> 00:11:04.000]  太太懷孕
[00:11:04.000 --> 00:11:06.000]  可想而知是一件相當不容易的事
[00:11:06.000 --> 00:11:08.000]  即是要娶一個未過門的太太
[00:11:08.000 --> 00:11:10.000]  但她突然間懷孕
[00:11:10.000 --> 00:11:12.000]  所以聖經就說約瑟不想
[00:11:12.000 --> 00:11:14.000]  公開地羞辱他太太
[00:11:14.000 --> 00:11:16.000]  不明白地休了她
[00:11:16.000 --> 00:11:18.000]  但當他想這樣去做的時候
[00:11:18.000 --> 00:11:20.000]  想到這件事的時候
[00:11:20.000 --> 00:11:22.000]  主的使者就顯現
[00:11:22.000 --> 00:11:24.000]  就跟他說
[00:11:24.000 --> 00:11:26.000]  大衛的子孫約瑟不用怕
[00:11:26.000 --> 00:11:28.000]  儘管娶你太太回來
[00:11:28.000 --> 00:11:30.000]  因為他所懷的人是從聖靈而來
[00:11:30.000 --> 00:11:32.000]  他將要生一個兒子
[00:11:32.000 --> 00:11:34.000]  你要給他起名叫耶穌
[00:11:34.000 --> 00:11:36.000]  人要將他的名字
[00:11:36.000 --> 00:11:38.000]  去描述的時候
[00:11:38.000 --> 00:11:40.000]  人要稱他的名字為耶穌
[00:11:40.000 --> 00:11:42.000]  因為他要將自己的百姓
[00:11:42.000 --> 00:11:44.000]  從罪惡中拯救出來
[00:11:44.000 --> 00:11:46.000]  耶穌這個名字其實在舊的聖經中
[00:11:46.000 --> 00:11:48.000]  是說到約瑟或何西
[00:11:48.000 --> 00:11:50.000]  即是Joshua
[00:11:50.000 --> 00:11:52.000]  其實是說到他要拯救的意思
[00:11:52.000 --> 00:11:54.000]  要將百姓從罪惡中拯救出來
[00:11:54.000 --> 00:11:56.000]  所以當每次說到耶穌的時候
[00:11:56.000 --> 00:11:58.000]  其實是說到他
[00:11:58.000 --> 00:12:00.000]  要將人拯救出來
[00:12:00.000 --> 00:12:02.000]  不斷強調拯救拯救拯救
[00:12:02.000 --> 00:12:04.000]  你想想當改一個名字的時候
[00:12:04.000 --> 00:12:06.000]  我們每一個人改名字都有意思
[00:12:06.000 --> 00:12:08.000]  我們今天的爸爸媽媽為了小朋友改名字
[00:12:08.000 --> 00:12:10.000]  可能用上一年的時間
[00:12:10.000 --> 00:12:12.000]  想想改什麼名字好呢
[00:12:12.000 --> 00:12:14.000]  讀什麼名字好呢
[00:12:14.000 --> 00:12:16.000]  甚至將改完的名字給小朋友讀
[00:12:16.000 --> 00:12:18.000]  讀一下他們有沒有笑
[00:12:18.000 --> 00:12:20.000]  有沒有被人玩
[00:12:20.000 --> 00:12:22.000]  所以命名是非常重要
[00:12:22.000 --> 00:12:24.000]  當時他改了這個名字叫做耶穌
[00:12:24.000 --> 00:12:26.000]  因他要將他的百姓從罪惡中拯救出來
[00:12:26.000 --> 00:12:28.000]  你想想當天使
[00:12:28.000 --> 00:12:30.000]  主日使者夢中顯現
[00:12:30.000 --> 00:12:32.000]  你娶你太太回來
[00:12:32.000 --> 00:12:34.000]  他已經懷孕了
[00:12:34.000 --> 00:12:36.000]  改個名字叫做耶穌
[00:12:36.000 --> 00:12:38.000]  竟然匪夷所思的事
[00:12:38.000 --> 00:12:40.000]  相當不容易
[00:12:40.000 --> 00:12:42.000]  切身此地亦地如柱
[00:12:42.000 --> 00:12:44.000]  你想想如果
[00:12:44.000 --> 00:12:46.000]  你明知道太太懷孕了
[00:12:46.000 --> 00:12:48.000]  要娶她回來
[00:12:48.000 --> 00:12:50.000]  但跟著跟你說
[00:12:50.000 --> 00:12:52.000]  她懷孕是從聖靈而生的
[00:12:52.000 --> 00:12:56.000]  這件事其實前無古人後無來者
[00:12:56.000 --> 00:12:58.000]  每個字都聽得明白
[00:12:58.000 --> 00:13:00.000]  但每個字聽得明白的時候
[00:13:00.000 --> 00:13:02.000]  其實想都沒想過什麼叫從聖靈感孕呢
[00:13:02.000 --> 00:13:04.000]  對約瑟來說
[00:13:04.000 --> 00:13:06.000]  其實是一件相當不容易的事
[00:13:06.000 --> 00:13:08.000]  你太太懷孕是從聖靈而來的
[00:13:08.000 --> 00:13:10.000]  那是什麼意思呢
[00:13:10.000 --> 00:13:12.000]  其實可能明白一點不明白一點
[00:13:12.000 --> 00:13:14.000]  我不知道當時的情況是怎樣
[00:13:14.000 --> 00:13:16.000]  所以他這樣回應的時候
[00:13:16.000 --> 00:13:18.000]  因為他在說
[00:13:18.000 --> 00:13:20.000]  你要娶你太太回來
[00:13:20.000 --> 00:13:22.000]  她已經懷孕了
[00:13:22.000 --> 00:13:24.000]  由聖靈感孕 改個名字叫做耶穌
[00:13:24.000 --> 00:13:26.000]  因為他要將百姓從罪惡中拯救出來
[00:13:26.000 --> 00:13:30.000]  一切事成就
[00:13:30.000 --> 00:13:32.000]  是要應驗主席先知所說的話
[00:13:32.000 --> 00:13:34.000]  哪有同女懷孕生子的人要稱他的名為
[00:13:34.000 --> 00:13:36.000]  以馬來理其實來自
[00:13:36.000 --> 00:13:38.000]  以塞書七章十四節
[00:13:38.000 --> 00:13:40.000]  其實在舊約聖經裡面引用了不同的經文
[00:13:40.000 --> 00:13:42.000]  當時去引用
[00:13:42.000 --> 00:13:44.000]  新約聖經引用舊約聖經的時候
[00:13:44.000 --> 00:13:46.000]  不一定是基於
[00:13:46.000 --> 00:13:48.000]  舊約聖經的處境而去引用
[00:13:48.000 --> 00:13:50.000]  很多時候
[00:13:50.000 --> 00:13:52.000]  新約聖經的作者去引用舊約聖經的時候
[00:13:52.000 --> 00:13:54.000]  有他自己的演繹 推演
[00:13:54.000 --> 00:13:56.000]  有他的意思在裡面
[00:13:56.000 --> 00:13:58.000]  這裡就在說
[00:13:58.000 --> 00:14:00.000]  要應驗先知的說話
[00:14:00.000 --> 00:14:02.000]  就是以塞書七章十四節
[00:14:02.000 --> 00:14:04.000]  他翻出來就是神與我們同在的意思
[00:14:04.000 --> 00:14:08.000]  當約瑟醒了
[00:14:08.000 --> 00:14:10.000]  起來就遵著主的吩咐
[00:14:10.000 --> 00:14:12.000]  將他太太娶過來
[00:14:12.000 --> 00:14:14.000]  只是他沒有同房
[00:14:14.000 --> 00:14:16.000]  等他生了孩子
[00:14:16.000 --> 00:14:18.000]  然後就給他的名字做耶穌
[00:14:18.000 --> 00:14:20.000]  這是第一個顯現
[00:14:20.000 --> 00:14:22.000]  當約瑟聽見
[00:14:22.000 --> 00:14:24.000]  要將他太太娶過來
[00:14:24.000 --> 00:14:26.000]  由聖靈感應
[00:14:26.000 --> 00:14:28.000]  約瑟就立刻起來
[00:14:28.000 --> 00:14:30.000]  睡醒起來
[00:14:30.000 --> 00:14:32.000]  將他太太娶回來
[00:14:32.000 --> 00:14:34.000]  第二次顯現
[00:14:34.000 --> 00:14:36.000]  黑門去後
[00:14:36.000 --> 00:14:38.000]  其實是說博士離開之後
[00:14:38.000 --> 00:14:40.000]  有主的使者又向約瑟
[00:14:40.000 --> 00:14:42.000]  在夢中顯現
[00:14:42.000 --> 00:14:44.000]  起來帶著小朋友和他媽媽
[00:14:44.000 --> 00:14:46.000]  逃往埃及住在那裡
[00:14:46.000 --> 00:14:48.000]  我吩咐你因為希律必尋找小朋友
[00:14:48.000 --> 00:14:50.000]  要除滅他
[00:14:50.000 --> 00:14:52.000]  約瑟就起來
[00:14:52.000 --> 00:14:54.000]  晚上帶著小孩往埃及去
[00:14:54.000 --> 00:14:56.000]  直到希律死了
[00:14:56.000 --> 00:14:58.000]  這是應驗
[00:14:58.000 --> 00:15:00.000]  先知所說的話
[00:15:00.000 --> 00:15:02.000]  我從埃及召出我的兒子來
[00:15:02.000 --> 00:15:04.000]  這個用在學生書
[00:15:04.000 --> 00:15:06.000]  十一章第一節
[00:15:06.000 --> 00:15:08.000]  對以色列的拯救
[00:15:08.000 --> 00:15:10.000]  第三次夢裡顯現
[00:15:10.000 --> 00:15:12.000]  起來帶著小朋友和他媽媽
[00:15:12.000 --> 00:15:14.000]  去以色列地
[00:15:14.000 --> 00:15:16.000]  因為要小朋友的性命
[00:15:16.000 --> 00:15:18.000]  已經死了
[00:15:18.000 --> 00:15:20.000]  約瑟就起來
[00:15:20.000 --> 00:15:22.000]  將小孩和他媽媽帶到以色列地
[00:15:22.000 --> 00:15:24.000]  第四次又被主指示
[00:15:24.000 --> 00:15:26.000]  往加利利地去
[00:15:26.000 --> 00:15:28.000]  到了一座城就是拿撒勒
[00:15:28.000 --> 00:15:30.000]  住在那裡
[00:15:30.000 --> 00:15:32.000]  要應驗先知的話成為拿撒勒人
[00:15:32.000 --> 00:15:34.000]  其實拿撒勒在舊約聖經沒有這個字
[00:15:34.000 --> 00:15:36.000]  很大機會
[00:15:36.000 --> 00:15:38.000]  是用陰的一些
[00:15:38.000 --> 00:15:40.000]  work page在裡面
[00:15:40.000 --> 00:15:42.000]  表示支子
[00:15:42.000 --> 00:15:44.000]  一個耶西之根
