
[00:00:00.000 --> 00:00:02.000]  (主席)請小姐平安
[00:03:05.900 --> 00:03:07.900]  很多的團契
[00:03:07.900 --> 00:03:08.900]  不是不好
[00:03:08.900 --> 00:03:09.900]  這些都需要做
[00:03:09.900 --> 00:03:11.900]  但是絕大部分的資源
[00:03:11.900 --> 00:03:13.900]  都是給自己的
[00:03:13.900 --> 00:03:14.900]  但是外面很多人
[00:03:14.900 --> 00:03:16.900]  從來沒有聽聞福音
[00:03:16.900 --> 00:03:18.900]  很多人沒有聽聞福音
[00:03:18.900 --> 00:03:20.900]  但是教會所做的事
[00:03:20.900 --> 00:03:21.900]  少之又少
[00:03:21.900 --> 00:03:22.900]  好像我們教會
[00:03:22.900 --> 00:03:23.900]  同樣是三十年
[00:03:23.900 --> 00:03:24.900]  但是我們從來沒有
[00:03:24.900 --> 00:03:26.900]  向周圍的人去傳福音
[00:03:26.900 --> 00:03:28.900]  我希望有一個改觀
[00:03:28.900 --> 00:03:29.900]  不是開玩笑的
[00:03:29.900 --> 00:03:30.900]  周圍的人
[00:03:30.900 --> 00:03:31.900]  你可能不知道
[00:03:31.900 --> 00:03:33.900]  因為你和我都在裡面
[00:03:33.900 --> 00:03:34.900]  見到我們主日
[00:03:34.900 --> 00:03:35.900]  平時是空的
[00:03:35.900 --> 00:03:37.900]  這個教會
[00:03:37.900 --> 00:03:38.900]  主日崇拜
[00:03:38.900 --> 00:03:39.900]  一班華人
[00:03:39.900 --> 00:03:40.900]  不知道是什麼人
[00:03:40.900 --> 00:03:42.900]  他們開著很漂亮的車
[00:03:42.900 --> 00:03:44.900]  多數都是很漂亮的車
[00:03:44.900 --> 00:03:46.900]  比一般是漂亮的車
[00:03:46.900 --> 00:03:47.900]  新的車
[00:03:47.900 --> 00:03:48.900]  然後進來這裡
[00:03:48.900 --> 00:03:50.900]  我們有一個欄杆
[00:03:50.900 --> 00:03:51.900]  攔住了
[00:03:51.900 --> 00:03:52.900]  所以很安全的
[00:03:52.900 --> 00:03:54.900]  我們教會是非常安全
[00:03:54.900 --> 00:03:56.900]  整理得很整
[00:03:56.900 --> 00:03:59.900]  然後有些漂亮的車進來
[00:03:59.900 --> 00:04:00.900]  也有漂亮的車走
[00:04:00.900 --> 00:04:02.900]  這個就是我們教會
[00:04:02.900 --> 00:04:04.900]  不知道別人對我們的看法怎麼樣
[00:04:04.900 --> 00:04:05.900]  I don't care
[00:04:05.900 --> 00:04:07.900]  不是care不care的問題
[00:04:07.900 --> 00:04:08.900]  我愈來愈發覺到
[00:04:08.900 --> 00:04:11.900]  我們教會的確很內向
[00:04:11.900 --> 00:04:15.900]  的確是很comfortable
[00:04:15.900 --> 00:04:18.900]  但是外面的人
[00:04:18.900 --> 00:04:20.900]  和我們一點關係都沒有
[00:04:20.900 --> 00:04:23.900]  我們從來沒有向周圍的人
[00:04:23.900 --> 00:04:26.900]  做過一次報道的工作
[00:04:26.900 --> 00:04:27.900]  我覺得很虧欠
[00:04:27.900 --> 00:04:29.900]  因為我是這個教會帶領的
[00:04:29.900 --> 00:04:31.900]  我現在不是埋怨大家
[00:04:31.900 --> 00:04:33.900]  是覺得自己都很羞愧
[00:04:33.900 --> 00:04:36.900]  我也不知道怎麼做
[00:04:36.900 --> 00:04:38.900]  都很怕說英文
[00:04:38.900 --> 00:04:39.900]  雖然說英文都可以
[00:04:39.900 --> 00:04:41.900]  但是很怕說英文和別人說
[00:04:41.900 --> 00:04:43.900]  很怕接觸他們
[00:04:43.900 --> 00:04:45.900]  所以我們差不多完全脫節
[00:04:45.900 --> 00:04:47.900]  和這個社區
[00:04:47.900 --> 00:04:50.900]  北塘也是這樣
[00:04:50.900 --> 00:04:51.900]  王利民牧師基本上
[00:04:51.900 --> 00:04:56.900]  他也是去教會實習
[00:04:56.900 --> 00:04:57.900]  大概兩年之後
[00:04:57.900 --> 00:04:59.900]  他覺得搞不定
[00:04:59.900 --> 00:05:02.900]  不是上帝給他的呼召
[00:05:02.900 --> 00:05:04.900]  而且在香港裡面
[00:05:04.900 --> 00:05:07.900]  他有很多的人
[00:05:07.900 --> 00:05:08.900]  最忽略的
[00:05:08.900 --> 00:05:10.900]  很多教會最忽略的
[00:05:10.900 --> 00:05:11.900]  就是基層的人
[00:05:11.900 --> 00:05:14.900]  多數我們教會都是中產的
[00:05:14.900 --> 00:05:17.900]  都是過得去
[00:05:17.900 --> 00:05:22.900]  但是很少關心到一些邊青
[00:05:22.900 --> 00:05:27.900]  很少關心到一些很基層的人
[00:05:27.900 --> 00:05:30.900]  所以他們開始的時候就做邊青
[00:05:30.900 --> 00:05:32.900]  然後在街上
[00:05:32.900 --> 00:05:34.900]  他很喜歡打籃球的Ben
[00:05:34.900 --> 00:05:36.900]  大家有沒有聽過Ben Wong講道
[00:05:36.900 --> 00:05:37.900]  他來過港道的
[00:05:37.900 --> 00:05:40.900]  有沒有聽過王利民牧師講道
[00:05:40.900 --> 00:05:41.900]  你們聽過
[00:05:41.900 --> 00:05:43.900]  我都想再請他來
[00:05:43.900 --> 00:05:47.900]  但是這次我去香港和他聊完天之後
[00:05:47.900 --> 00:05:49.900]  其實他上次都提醒我
[00:05:49.900 --> 00:05:51.900]  我們有一個conference
[00:05:51.900 --> 00:05:53.900]  有一個summit
[00:05:53.900 --> 00:05:54.900]  高峰會
[00:05:54.900 --> 00:05:56.900]  宣教的高峰會
[00:05:56.900 --> 00:05:58.900]  我通常就比較
[00:05:58.900 --> 00:05:59.900]  年紀慢慢大
[00:05:59.900 --> 00:06:02.900]  就比較怕去這些會議
[00:06:02.900 --> 00:06:03.900]  我很怕
[00:06:03.900 --> 00:06:05.900]  有些港道
[00:06:05.900 --> 00:06:07.900]  然後又叫你怎麼做
[00:06:07.900 --> 00:06:09.900]  但是沒有什麼做得出來
[00:06:09.900 --> 00:06:11.900]  所以我都不是很有興趣
[00:06:11.900 --> 00:06:15.900]  差不多兩個月前都提醒我
[00:06:15.900 --> 00:06:17.900]  但是這次
[00:06:17.900 --> 00:06:19.900]  沒有多久之前
[00:06:19.900 --> 00:06:20.900]  去香港的時候
[00:06:20.900 --> 00:06:22.900]  他再提到這件事
[00:06:22.900 --> 00:06:25.900]  他說以後不多了
[00:06:25.900 --> 00:06:27.900]  以前兩年一次
[00:06:27.900 --> 00:06:29.900]  以後四年一次
[00:06:29.900 --> 00:06:30.900]  而且很近你們
[00:06:30.900 --> 00:06:31.900]  Kuching
[00:06:31.900 --> 00:06:32.900]  在Kuching,Malaysia
[00:06:32.900 --> 00:06:33.900]  我還沒說Malaysia
[00:06:33.900 --> 00:06:35.900]  在古晉
[00:06:35.900 --> 00:06:37.900]  在Malaysia
[00:06:37.900 --> 00:06:41.900]  他已經close the registration
[00:06:41.900 --> 00:06:43.900]  已經沒得報名
[00:06:43.900 --> 00:06:45.900]  不過他是我的friend
[00:06:45.900 --> 00:06:46.900]  你是我的friend
[00:06:46.900 --> 00:06:48.900]  所以就馬上幫我報名
[00:06:48.900 --> 00:06:50.900]  報了名
[00:06:50.900 --> 00:06:52.900]  我去這個conference
[00:06:52.900 --> 00:06:54.900]  是我這麼大的兒子
[00:06:54.900 --> 00:06:55.900]  做了這麼多年
[00:06:55.900 --> 00:06:58.900]  全都令我最震撼的
[00:06:58.900 --> 00:07:01.900]  一次的宣教大會
[00:07:01.900 --> 00:07:02.900]  是令我最震撼
[00:07:02.900 --> 00:07:04.900]  我都不意識到
[00:07:04.900 --> 00:07:06.900]  是這麼重要
[00:07:06.900 --> 00:07:10.900]  震撼不是因為他們很厲害的講員
[00:07:10.900 --> 00:07:12.900]  震撼是因為
[00:07:12.900 --> 00:07:14.900]  他們有很多的見證
[00:07:14.900 --> 00:07:17.900]  令我非常震撼
[00:07:17.900 --> 00:07:19.900]  我們教會
[00:07:19.900 --> 00:07:21.900]  如果你不打好領帶
[00:07:21.900 --> 00:07:23.900]  在這裡講到
[00:07:23.900 --> 00:07:25.900]  就似乎不是很行
[00:07:25.900 --> 00:07:26.900]  都有些人說
[00:07:26.900 --> 00:07:29.900]  為什麼穿牛仔褲
[00:07:29.900 --> 00:07:31.900]  在整個conference裡面幾天
[00:07:31.900 --> 00:07:33.900]  無論是什麼講員都好
[00:07:33.900 --> 00:07:35.900]  全部沒打領帶
[00:07:35.900 --> 00:07:37.900]  多數是穿牛仔褲
[00:07:37.900 --> 00:07:40.900]  而且穿得很污穢的
[00:07:40.900 --> 00:07:44.900]  我都沒見過一個conference
[00:07:44.900 --> 00:07:49.900]  講員是穿得這麼普通
[00:07:49.900 --> 00:07:50.900]  不是說很難看
[00:07:50.900 --> 00:07:53.900]  就是很普通
[00:07:53.900 --> 00:07:54.900]  但是呢
[00:07:54.900 --> 00:07:56.900]  是令我震撼的一件事
[00:07:56.900 --> 00:07:57.900]  就是說
[00:07:57.900 --> 00:07:59.900]  他們教會現在不是很多人
[00:07:59.900 --> 00:08:02.900]  二千多人
[00:08:02.900 --> 00:08:04.900]  他們的同工有三十幾位
[00:08:04.900 --> 00:08:09.900]  他們的宣教士比座堂的同工更加多
[00:08:09.900 --> 00:08:11.900]  有五十幾位
[00:08:11.900 --> 00:08:14.900]  然後conference
[00:08:14.900 --> 00:08:16.900]  不是他們有很多的宣傳
[00:08:16.900 --> 00:08:18.900]  完全沒什麼怎樣宣傳
[00:08:18.900 --> 00:08:19.900]  不過呢
[00:08:19.900 --> 00:08:21.900]  是很多的connection
[00:08:21.900 --> 00:08:22.900]  Ben去到日本
[00:08:22.900 --> 00:08:24.900]  去到巴西
[00:08:24.900 --> 00:08:25.900]  去到印度
[00:08:25.900 --> 00:08:27.900]  去到Bangladesh
[00:08:27.900 --> 00:08:28.900]  去到泰國
[00:08:28.900 --> 00:08:29.900]  去到哪裡
[00:08:29.900 --> 00:08:30.900]  去到日本
[00:08:30.900 --> 00:08:31.900]  哪裡都好
[00:08:31.900 --> 00:08:34.900]  他為了建立牧者
[00:08:34.900 --> 00:08:36.900]  去mentor那些pastor
[00:08:36.900 --> 00:08:39.900]  因為他覺得牧者最孤單
[00:08:39.900 --> 00:08:43.900]  牧者的family最沒人去關心他們
[00:08:43.900 --> 00:08:46.900]  所以他就是要去鼓勵那些牧者
[00:08:46.900 --> 00:08:49.900]  特別鼓勵一百人以下的牧者
[00:08:49.900 --> 00:08:51.900]  多數八十個percent在香港
[00:08:51.900 --> 00:08:52.900]  在其他地方
[00:08:52.900 --> 00:08:55.900]  八十個percent在澳洲都是
[00:08:55.900 --> 00:08:58.900]  特別澳洲八十到九十個percent
[00:08:58.900 --> 00:09:00.900]  九十個percent都有
[00:09:00.900 --> 00:09:03.900]  多數教會的人數在一百人之下
[00:09:03.900 --> 00:09:05.900]  我們教會算是大教會
[00:09:05.900 --> 00:09:06.900]  在澳洲來說
[00:09:06.900 --> 00:09:08.900]  在一百人之下
[00:09:08.900 --> 00:09:10.900]  但是很多教會都是一個傳導人
[00:09:10.900 --> 00:09:14.900]  一個牧者去掙扎很久的時間
[00:09:14.900 --> 00:09:16.900]  令我驚訝的時候
[00:09:16.900 --> 00:09:17.900]  真的驚訝
[00:09:17.900 --> 00:09:18.900]  不是開玩笑的
[00:09:18.900 --> 00:09:20.900]  通常去到conference
[00:09:20.900 --> 00:09:22.900]  多數是美國人主持
[00:09:22.900 --> 00:09:23.900]  特別大的conference
[00:09:23.900 --> 00:09:25.900]  多數是
[00:09:25.900 --> 00:09:27.900]  可能白人主持
[00:09:27.900 --> 00:09:28.900]  澳洲人主持
[00:09:28.900 --> 00:09:30.900]  有很厲害的講員
[00:09:30.900 --> 00:09:31.900]  什麼博士
[00:09:31.900 --> 00:09:33.900]  什麼很有經驗的人
[00:09:33.900 --> 00:09:34.900]  穿得很漂亮
[00:09:34.900 --> 00:09:35.900]  所有東西
[00:09:35.900 --> 00:09:39.900]  但是竟然這一次的conference
[00:09:39.900 --> 00:09:42.900]  主持的人是香港人
[00:09:42.900 --> 00:09:44.900]  而他們用英文
[00:09:44.900 --> 00:09:46.900]  他們的英文很差
[00:09:46.900 --> 00:09:47.900]  很差的
[00:09:47.900 --> 00:09:49.900]  說出來的英文
[00:09:49.900 --> 00:09:51.900]  English
[00:09:51.900 --> 00:09:53.900]  在那裡大聚會
[00:09:53.900 --> 00:09:55.900]  用英文大聚會
[00:09:55.900 --> 00:09:57.900]  真的差一點點
[00:09:57.900 --> 00:09:58.900]  也不是說太差
[00:09:58.900 --> 00:09:59.900]  也說得到
[00:09:59.900 --> 00:10:00.900]  聽得明白
[00:10:00.900 --> 00:10:03.900]  那些英文
[00:10:03.900 --> 00:10:04.900]  不是很順義的
[00:10:04.900 --> 00:10:06.900]  通常
[00:10:06.900 --> 00:10:08.900]  when we speak in public
[00:10:08.900 --> 00:10:10.900]  when we preach in public
[00:10:10.900 --> 00:10:12.900]  it must be very fluent
[00:10:12.900 --> 00:10:13.900]  but for them
[00:10:13.900 --> 00:10:15.900]  it's not Hong Kongese English
[00:10:15.900 --> 00:10:16.900]  Hong Kongese
[00:10:16.900 --> 00:10:18.900]  完全是Hong Kongese
[00:10:18.900 --> 00:10:19.900]  而且是他們主持
[00:10:19.900 --> 00:10:20.900]  是他們教會
[00:10:20.900 --> 00:10:21.900]  和有些地方主持
[00:10:21.900 --> 00:10:23.900]  當然也有其他地方
[00:10:23.900 --> 00:10:24.900]  好像日本
[00:10:24.900 --> 00:10:27.900]  好像什麼主持
[00:10:27.900 --> 00:10:29.900]  但是他們唱歌
[00:10:29.900 --> 00:10:30.900]  有英文
[00:10:30.900 --> 00:10:32.900]  也有廣東話
[00:10:32.900 --> 00:10:33.900]  但是那些會眾
[00:10:33.900 --> 00:10:35.900]  不是香港人
[00:10:35.900 --> 00:10:37.900]  香港人只有七十多位
[00:10:37.900 --> 00:10:39.900]  有五百位的會眾
[00:10:39.900 --> 00:10:41.900]  參加那個大會
[00:10:41.900 --> 00:10:43.900]  有日本來幾十位
[00:10:43.900 --> 00:10:45.900]  有中國來四十位
[00:10:45.900 --> 00:10:46.900]  有印度來
[00:10:46.900 --> 00:10:47.900]  有Bangladesh來
[00:10:47.900 --> 00:10:48.900]  有Brazil來
[00:10:48.900 --> 00:10:49.900]  有Iraq人來
[00:10:49.900 --> 00:10:51.900]  有Syria的人來
[00:10:51.900 --> 00:10:54.900]  令我完全是很震驚
[00:10:54.900 --> 00:10:57.900]  為什麼可以這麼多民族來
[00:10:57.900 --> 00:10:58.900]  我們通常
[00:10:58.900 --> 00:10:59.900]  華福大會
[00:10:59.900 --> 00:11:01.900]  最近在台灣
[00:11:01.900 --> 00:11:03.900]  二千多人很厲害
[00:11:03.900 --> 00:11:04.900]  但是全部是Chinese的
[00:11:04.900 --> 00:11:06.900]  全部是華人的
[00:11:06.900 --> 00:11:07.900]  全世界是華人
[00:11:07.900 --> 00:11:08.900]  五年一次
[00:11:08.900 --> 00:11:11.900]  但是他竟然五百多人
[00:11:11.900 --> 00:11:13.900]  是不同民族的人來
[00:11:13.900 --> 00:11:14.900]  令我非常驚訝
[00:11:14.900 --> 00:11:17.900]  而且他們很欣賞香港的大齡
[00:11:17.900 --> 00:11:20.900]  因為Ben影響他們的生命很多
[00:11:20.900 --> 00:11:22.900]  鍵旺黃利文牧師
[00:11:22.900 --> 00:11:24.900]  影響他們的生命很多
[00:11:24.900 --> 00:11:26.900]  不是他叫我來這裡跟你們說
[00:11:26.900 --> 00:11:28.900]  一點都沒有
[00:11:28.900 --> 00:11:30.900]  但是當那些人做見證的時候
[00:11:30.900 --> 00:11:31.900]  令我很驚訝
[00:11:31.900 --> 00:11:33.900]  其中一個以前是邊青
[00:11:33.900 --> 00:11:35.900]  在香港是邊青
[00:11:35.900 --> 00:11:37.900]  跨仔跨到不得了
[00:11:37.900 --> 00:11:40.900]  在街上玩
[00:11:40.900 --> 00:11:41.900]  瘋了
[00:11:41.900 --> 00:11:43.900]  但是竟然上了耶穌之後
[00:11:43.900 --> 00:11:45.900]  受過一年的訓練
[00:11:45.900 --> 00:11:46.900]  然後
[00:11:46.900 --> 00:11:49.900]  走了去Bangladesh做宣教士
[00:11:49.900 --> 00:11:50.900]  一年的訓練
[00:11:50.900 --> 00:11:52.900]  走了去Bangladesh做宣教士
[00:11:52.900 --> 00:11:53.900]  如果我們教會
[00:11:53.900 --> 00:11:56.900]  我們會不會派這些人去
[00:11:56.900 --> 00:11:57.900]  你一定要神學訓練
[00:11:57.900 --> 00:11:59.900]  宣教學訓練
[00:11:59.900 --> 00:12:00.900]  然後這樣
[00:12:00.900 --> 00:12:02.900]  但是他們有一個
[00:12:02.900 --> 00:12:04.900]  整個教會的Mentality
[00:12:04.900 --> 00:12:06.900]  整個教會的觀念
[00:12:06.900 --> 00:12:11.900]  是普通人絕對可以為神做大事
[00:12:11.900 --> 00:12:13.900]  普通人要出去
[00:12:13.900 --> 00:12:14.900]  Ordinary people
[00:12:14.900 --> 00:12:16.900]  整個的回眾
[00:12:16.900 --> 00:12:17.900]  整個的教會
[00:12:17.900 --> 00:12:21.900]  普通人絕對可以為主做事
[00:12:21.900 --> 00:12:24.900]  所以他們走出去為主做事
[00:12:24.900 --> 00:12:27.900]  然後這個Bangladesh
[00:12:27.900 --> 00:12:29.900]  這個年輕人和他太太
[00:12:29.900 --> 00:12:31.900]  有兩個小孩
[00:12:31.900 --> 00:12:32.900]  他做了見證
[00:12:32.900 --> 00:12:35.900]  令我非常驚訝
[00:12:35.900 --> 00:12:37.900]  他在孟加拉那裡
[00:12:37.900 --> 00:12:39.900]  怎樣去服侍人
[00:12:39.900 --> 00:12:41.900]  怎樣去學語言
[00:12:41.900 --> 00:12:43.900]  你不要以為那些邊青不會學語言
[00:12:43.900 --> 00:12:47.900]  很順暢講當地話
[00:12:47.900 --> 00:12:49.900]  講孟加拉話很順暢
[00:12:49.900 --> 00:12:52.900]  而且他有心去愛那些人
[00:12:52.900 --> 00:12:54.900]  然後他有心去愛那些小孩子
[00:12:54.900 --> 00:12:56.900]  在街上去關心他們
[00:12:56.900 --> 00:12:57.900]  建立他們
[00:12:57.900 --> 00:12:59.900]  看到一個爸爸
[00:12:59.900 --> 00:13:00.900]  他有病
[00:13:00.900 --> 00:13:03.900]  然後有神蹟騎士在那裡
[00:13:03.900 --> 00:13:05.900]  透過他們去醫治
[00:13:05.900 --> 00:13:06.900]  為他祈禱
[00:13:06.900 --> 00:13:07.900]  得到醫治
[00:13:07.900 --> 00:13:10.900]  然後帶了一個回教徒信主
[00:13:10.900 --> 00:13:13.900]  然後這個爸爸也都影響他的親戚
[00:13:13.900 --> 00:13:16.900]  也都叫他們差不多十幾二十人
[00:13:16.900 --> 00:13:18.900]  藉著他認識這個小孩
[00:13:18.900 --> 00:13:20.900]  然後醫治了他
[00:13:20.900 --> 00:13:22.900]  耶穌醫治了他爸爸
[00:13:22.900 --> 00:13:24.900]  整群人十幾二十個家人
[00:13:24.900 --> 00:13:27.900]  都全家信主
[00:13:27.900 --> 00:13:29.900]  這個邊青香港
[00:13:29.900 --> 00:13:30.900]  人家看不起的邊青
[00:13:30.900 --> 00:13:32.900]  竟然可以為主
[00:13:32.900 --> 00:13:34.900]  大大的使用
[00:13:34.900 --> 00:13:38.900]  然後那些人會整蠱他
[00:13:38.900 --> 00:13:41.900]  會整爛他的電單車
[00:13:41.900 --> 00:13:43.900]  但是他有一樣東西
[00:13:43.900 --> 00:13:44.900]  學了Ben
[00:13:44.900 --> 00:13:46.900]  學了Ben Wong
[00:13:46.900 --> 00:13:49.900]  他說我研究神放在我生命裡面
[00:13:49.900 --> 00:13:51.900]  某個人我就要跟到他貼
[00:13:51.900 --> 00:13:53.900]  我要always available
[00:13:53.900 --> 00:13:55.900]  所以他帶領一個青年人
[00:13:55.900 --> 00:13:57.900]  一個大學讀完的青年人
[00:13:57.900 --> 00:13:58.900]  一路跟貼他
[00:13:58.900 --> 00:14:02.900]  他在男女的關係有問題
[00:14:02.900 --> 00:14:03.900]  他找工作
[00:14:03.900 --> 00:14:04.900]  人生的目的
[00:14:04.900 --> 00:14:05.900]  浮浮沉沉
[00:14:05.900 --> 00:14:06.900]  整天浮浮沉沉
[00:14:06.900 --> 00:14:09.900]  但是他跟他好幾年
[00:14:09.900 --> 00:14:11.900]  而且這個人來到大會裡面
[00:14:11.900 --> 00:14:14.900]  是見證這個邊青
[00:14:14.900 --> 00:14:16.900]  這個所謂傳道人
[00:14:16.900 --> 00:14:18.900]  一直不離不棄的
[00:14:18.900 --> 00:14:20.900]  跟他幾年的時間
[00:14:20.900 --> 00:14:22.900]  到今天他願意
[00:14:22.900 --> 00:14:25.900]  全心全意的去服侍主
[00:14:25.900 --> 00:14:28.900]  我覺得令我非常驚訝
[00:14:28.900 --> 00:14:30.900]  另一個姐妹23歲
[00:14:30.900 --> 00:14:33.900]  就去到泰國的回教徒當中
[00:14:33.900 --> 00:14:34.900]  去做宣教士
[00:14:34.900 --> 00:14:37.900]  普通人普通人普通人
[00:14:37.900 --> 00:14:39.900]  非常普通的人
[00:14:39.900 --> 00:14:40.900]  23歲
[00:14:40.900 --> 00:14:41.900]  我的兒子Enoch
[00:14:41.900 --> 00:14:43.900]  剛剛去完泰國南部
[00:14:43.900 --> 00:14:45.900]  去做短孫
[00:14:45.900 --> 00:14:48.900]  帶著一群少年人去做短孫
[00:14:48.900 --> 00:14:49.900]  就去他那裡
[00:14:49.900 --> 00:14:50.900]  但是他竟然一去
[00:14:50.900 --> 00:14:52.900]  去了13年
[00:14:52.900 --> 00:14:53.900]  沒有什麼機構
[00:14:53.900 --> 00:14:55.900]  只是他教會支持
[00:14:55.900 --> 00:14:56.900]  去了13年
[00:14:56.900 --> 00:14:59.900]  在泰國南部一個單身的女孩子
[00:14:59.900 --> 00:15:00.900]  到今天還沒結婚
[00:15:00.900 --> 00:15:01.900]  樣子不錯的
[00:15:01.900 --> 00:15:04.900]  很Pleasant
[00:15:04.900 --> 00:15:06.900]  但是已經去了13年
[00:15:06.900 --> 00:15:08.900]  所以他現在是26歲
[00:15:08.900 --> 00:15:09.900]  對不起
[00:15:09.900 --> 00:15:10.900]  36歲
[00:15:10.900 --> 00:15:13.900]  然後他在那裡做見證的時候
[00:15:13.900 --> 00:15:14.900]  又令我
[00:15:14.900 --> 00:15:16.900]  真的令我非常驚訝
[00:15:16.900 --> 00:15:17.900]  很簡單
[00:15:17.900 --> 00:15:18.900]  我們是普通人
[00:15:18.900 --> 00:15:20.900]  Ordinary people
[00:15:20.900 --> 00:15:21.900]  但是神叫我去
[00:15:21.900 --> 00:15:23.900]  我就去了
[00:15:23.900 --> 00:15:25.900]  教會沒有太多條條框框
[00:15:25.900 --> 00:15:26.900]  又有沒有錢
