
[00:00:00.000 --> 00:00:04.440]  我們今天會繼續看《馬學福音》第八章的訊息
[00:09:52.460 --> 00:09:53.860]  我們要看得準
[00:09:53.860 --> 00:09:55.460]  要對準耶穌基督
[00:09:55.460 --> 00:09:57.180]  彼得是真的
[00:09:57.180 --> 00:09:59.740]  他的答案如果真的用比分數
[00:09:59.740 --> 00:10:02.060]  這個學生可以給100分
[00:10:02.060 --> 00:10:03.900]  耶穌給100分
[00:10:03.900 --> 00:10:06.660]  但是他是不是真的看見明白呢?
[00:10:06.660 --> 00:10:11.580]  這個答案是不是100分就代表彼得很厲害呢?
[00:10:11.580 --> 00:10:13.780]  但是耶穌在8章33節就說
[00:10:13.780 --> 00:10:18.500]  彼得你只不過是一個體貼人的意思的答案
[00:10:18.500 --> 00:10:22.100]  你體貼不了神的意思
[00:10:22.100 --> 00:10:24.300]  什麼叫做體貼人的意思呢?
[00:10:24.300 --> 00:10:27.020]  在這裡我想跟大家去看看
[00:10:27.020 --> 00:10:28.980]  現代人用的就是
[00:10:28.980 --> 00:10:31.860]  人用了自己一些的議程去看
[00:10:31.860 --> 00:10:33.300]  英文叫做agenda
[00:10:33.300 --> 00:10:34.500]  有一點點的翻譯
[00:10:34.500 --> 00:10:37.500]  我不太能夠勉強翻譯
[00:10:37.500 --> 00:10:39.340]  原來有時候我們去看一些事情
[00:10:39.340 --> 00:10:41.180]  去做一些判斷的時候
[00:10:41.180 --> 00:10:44.580]  人都先已經有自己一些的agenda
[00:10:44.580 --> 00:10:45.780]  一些的議程
[00:10:45.780 --> 00:10:47.660]  雖然彼得看得準
[00:10:47.660 --> 00:10:49.780]  但是他是不是真的很明白
[00:10:49.780 --> 00:10:51.420]  很看得通透呢?
[00:10:51.420 --> 00:10:52.540]  其實原來不是
[00:10:52.540 --> 00:10:54.340]  他心裡面有一個議程
[00:10:54.340 --> 00:10:56.420]  他只是跟著人的意思
[00:10:56.420 --> 00:10:58.340]  跟著自己的agenda
[00:10:58.340 --> 00:11:01.460]  他對基督的認識是什麼呢?
[00:11:01.460 --> 00:11:06.380]  彼得是期望一位來到地上的尼西亞基督
[00:11:06.380 --> 00:11:09.340]  建立一個政治的王國
[00:11:09.340 --> 00:11:12.500]  建立一個以色列的國家
[00:11:12.500 --> 00:11:13.940]  猶太的國家
[00:11:13.940 --> 00:11:18.900]  帶領這些以色列人來推翻羅馬的政權
[00:11:18.900 --> 00:11:20.820]  他是用了這個agenda
[00:11:20.820 --> 00:11:24.380]  他的議程,他自己的框架來看
[00:11:24.380 --> 00:11:27.260]  所以他不是體貼神的意思
[00:11:27.260 --> 00:11:29.780]  他只不過體貼人的意思
[00:11:29.780 --> 00:11:33.100]  他用了他自己人的看法、期望、框架
[00:11:33.100 --> 00:11:35.340]  以致他不明白
[00:11:35.340 --> 00:11:38.180]  耶穌說他的答案雖然是正確
[00:11:38.180 --> 00:11:40.820]  但始終不知道原來他所說的基督
[00:11:40.820 --> 00:11:44.020]  跟耶穌基督所說的基督是不同的
[00:11:44.020 --> 00:11:47.060]  所以我們看看彼得跟耶穌的互動是什麼呢?
[00:11:47.060 --> 00:11:49.540]  當彼得去代表著答案
[00:11:49.540 --> 00:11:50.860]  你就是基督
[00:11:50.860 --> 00:11:55.020]  但耶穌就立刻禁戒他們
[00:11:55.020 --> 00:11:56.620]  不要告訴別人
[00:11:56.620 --> 00:12:00.020]  因為這個不是適合的時機
[00:12:00.020 --> 00:12:02.140]  耶穌告訴你,不是適合的時機
[00:12:02.140 --> 00:12:06.900]  所以不要將這個答案來宣揚
[00:12:06.900 --> 00:12:09.020]  甚至其實不是適合的時機的原因
[00:12:09.020 --> 00:12:12.180]  是因為這個答案在彼得的心裡面
[00:12:12.180 --> 00:12:13.540]  在他的agenda當中
[00:12:13.540 --> 00:12:18.420]  他的基督答案不是耶穌的基督答案
[00:12:18.420 --> 00:12:20.020]  所以耶穌說
[00:12:20.020 --> 00:12:22.940]  人子必須受許多的苦
[00:12:22.940 --> 00:12:25.860]  被長老、祭司、長文氏棄絕
[00:12:25.860 --> 00:12:28.060]  而且被殺
[00:12:28.060 --> 00:12:30.540]  過三日復活
[00:12:30.540 --> 00:12:37.260]  這是耶穌基督的基督的定義
[00:12:37.260 --> 00:12:41.980]  不是彼得說基督的答案的意思
[00:12:41.980 --> 00:12:45.740]  耶穌那麼明明白白說完這個的時候
[00:12:45.740 --> 00:12:47.860]  彼得的反應是怎樣呢?
[00:12:47.860 --> 00:12:51.100]  拉著耶穌勸他
[00:12:51.100 --> 00:12:53.260]  但耶穌轉過來說
[00:12:53.260 --> 00:12:56.740]  撒旦,退我後邊去吧
[00:12:56.740 --> 00:13:00.220]  因為你不是體貼神的意思
[00:13:00.220 --> 00:13:04.100]  你只是體貼人的意思
[00:13:04.100 --> 00:13:07.300]  所以彼得是用了人的意思
[00:13:07.300 --> 00:13:09.060]  是用了他自己一個框架
[00:13:09.060 --> 00:13:15.140]  來給基督的答案
[00:13:15.140 --> 00:13:17.900]  當中有三個字我想和大家看看
[00:13:17.900 --> 00:13:24.740]  這裡提到彼得拉著耶穌勸他
[00:13:24.740 --> 00:13:28.100]  這個翻譯得有少許不同
[00:13:28.100 --> 00:13:29.260]  但我想和大家說
[00:13:29.260 --> 00:13:30.580]  其實在前面
[00:13:30.580 --> 00:13:33.260]  當耶穌禁戒他們的時候
[00:13:33.260 --> 00:13:34.660]  這個禁戒
[00:13:34.660 --> 00:13:38.140]  和後面彼得勸耶穌
[00:13:38.140 --> 00:13:40.740]  然後耶穌責備彼得
[00:13:40.740 --> 00:13:42.460]  其實這三個字是一樣的
[00:13:42.460 --> 00:13:46.420]  但中文翻譯裡面用了三個不同的翻譯
[00:13:46.420 --> 00:13:47.860]  我給大家多一個翻譯
[00:13:47.860 --> 00:13:50.340]  這個翻譯在馬克福音第九章裡面
[00:13:50.340 --> 00:13:53.500]  當耶穌趕走污鬼的時候
[00:13:53.500 --> 00:13:55.500]  其實在耶穌在福音書裡面
[00:13:55.500 --> 00:13:58.300]  趕走這些污鬼的時候也會常用
[00:13:58.300 --> 00:14:01.100]  就是會斥責這些污鬼
[00:14:01.100 --> 00:14:02.580]  趕他們出去
[00:14:02.580 --> 00:14:04.140]  這個斥責
[00:14:04.140 --> 00:14:05.860]  其實正正就是這個責備
[00:14:05.860 --> 00:14:06.980]  而是這個勸
[00:14:06.980 --> 00:14:08.380]  也是這個禁戒
[00:14:08.380 --> 00:14:10.220]  同樣的一個字
[00:14:10.220 --> 00:14:12.100]  但翻譯就不同
[00:14:12.100 --> 00:14:14.180]  所以大家當看這裡的時候
[00:14:14.180 --> 00:14:16.660]  可能我們就會猜一下
[00:14:16.660 --> 00:14:18.900]  為什麼這個不是翻譯做責備
[00:14:18.900 --> 00:14:19.940]  如果是一樣的字
[00:14:19.940 --> 00:14:23.660]  為什麼會翻譯為彼得要勸耶穌呢?
[00:14:23.660 --> 00:14:25.580]  可能真的在翻譯聖經的時候
[00:14:25.580 --> 00:14:28.740]  有時候覺得彼得不會這麼大膽的
[00:14:28.740 --> 00:14:30.740]  在說責備耶穌
[00:14:30.740 --> 00:14:34.140]  但其實可能當時候彼得用的意思
[00:14:34.140 --> 00:14:36.260]  或者真的用責備
[00:14:36.260 --> 00:14:39.980]  甚至可能就是耶穌趕出污鬼的斥責
[00:14:39.980 --> 00:14:43.460]  是罵那個污鬼
[00:14:43.460 --> 00:14:47.500]  所以你可以說彼得在罵耶穌
[00:14:47.500 --> 00:14:49.220]  這裡讓我們看到
[00:14:49.220 --> 00:14:54.260]  彼得他自己仍然在用體貼人的意思
[00:14:54.260 --> 00:14:56.260]  去罵耶穌
[00:14:56.260 --> 00:14:58.540]  去義正嚴詞告訴耶穌
[00:14:58.540 --> 00:15:00.180]  不是這樣的
[00:15:00.180 --> 00:15:02.180]  基督尼塞亞要來
[00:15:02.180 --> 00:15:04.020]  來到以色列人當中
[00:15:04.020 --> 00:15:05.500]  是要帶領這群以色列人
[00:15:05.500 --> 00:15:07.860]  來推翻羅馬的政權
[00:15:07.860 --> 00:15:10.020]  建立一個新的王國
[00:15:10.020 --> 00:15:13.700]  這個是他們先知的預言
[00:15:13.700 --> 00:15:15.940]  這個是彼得的理解
[00:15:15.940 --> 00:15:21.660]  所以他覺得自己看得比耶穌更加清楚
[00:15:21.660 --> 00:15:25.500]  所以他就用了責備耶穌
[00:15:25.500 --> 00:15:28.980]  所以不單單是彼得自己有這個
[00:15:28.980 --> 00:15:32.180]  議程或者框架這個議程在裡面
[00:15:32.180 --> 00:15:36.940]  他更加覺得自己比耶穌更加清楚
[00:15:36.940 --> 00:15:39.740]  尼塞亞不是這樣來的
[00:15:39.740 --> 00:15:42.660]  所以這個是彼得他自己用了
[00:15:42.660 --> 00:15:45.540]  體貼人的意思
[00:15:45.540 --> 00:15:49.300]  甚至可能彼得也是用另外一個角度去覺得
[00:15:49.300 --> 00:15:50.980]  怎麼會是耶穌你所說
[00:15:50.980 --> 00:15:55.460]  人子來到這個地方要受苦
[00:15:55.460 --> 00:16:00.980]  人子是要受這些民事法尼塞人的迫害
[00:16:00.980 --> 00:16:03.660]  以致死呢?
[00:16:03.660 --> 00:16:06.980]  其實彼得有時都覺得我們都像他
[00:16:06.980 --> 00:16:10.380]  聽耶穌所說的就聽一點不聽一點
[00:16:10.380 --> 00:16:13.420]  其實他就好像沒有聽到耶穌最後說一句什麼
[00:16:13.420 --> 00:16:15.500]  過了三天會怎樣?
[00:16:15.500 --> 00:16:17.100]  復活
[00:16:17.100 --> 00:16:21.300]  如果他聽得入耳這句明白
[00:16:21.300 --> 00:16:26.340]  我想他應該不會有一點離譜要罵耶穌
[00:16:26.340 --> 00:16:28.780]  就是彼得有時看或者聽
[00:16:28.780 --> 00:16:30.180]  都是聽一點不聽一點
[00:16:30.180 --> 00:16:31.020]  看一點不看一點
[00:16:31.020 --> 00:16:33.660]  所以就變成他很容易覺得
[00:16:33.660 --> 00:16:36.660]  他用一個尼塞亞要來的時候
[00:16:36.660 --> 00:16:40.300]  不應該是一個失敗的尼塞亞
[00:16:40.300 --> 00:16:43.740]  不應該是一個受苦的基督
[00:16:43.740 --> 00:16:45.260]  所以他不接受
[00:16:45.260 --> 00:16:48.380]  所以他反而成為一個覺得
[00:16:48.380 --> 00:16:51.260]  耶穌你看錯了
[00:16:51.260 --> 00:16:54.220]  你錯解了這個尼塞亞
[00:16:54.220 --> 00:16:56.220]  所以這個亦有可能是
[00:16:56.220 --> 00:16:59.420]  彼得用了成敗得失的角度
[00:16:59.420 --> 00:17:02.220]  來看這些事情
[00:17:02.220 --> 00:17:04.700]  有時候人都很容易覺得
[00:17:04.700 --> 00:17:06.380]  如果這件事情順利
[00:17:06.380 --> 00:17:08.940]  好像就是神所祝福
[00:17:08.940 --> 00:17:11.940]  如果這件事情好像有些不順利
[00:17:11.940 --> 00:17:13.580]  或者有些障礙
[00:17:13.580 --> 00:17:16.060]  甚至有些事情發生很特別
[00:17:16.060 --> 00:17:21.660]  是不是代表著神未必很想我們做這件事呢?
[00:17:21.660 --> 00:17:25.420]  有時候人就是單看表面這些成敗得失
[00:17:25.420 --> 00:17:29.660]  以致來判斷和理解這些事情
[00:17:29.660 --> 00:17:32.220]  有時候我們被這些成敗得失
[00:17:32.220 --> 00:17:34.780]  來成為我們的障礙
[00:17:34.780 --> 00:17:36.700]  彼得就好像聽不到耶穌說
[00:17:36.700 --> 00:17:38.740]  他三天之後會復活
[00:17:38.740 --> 00:17:41.180]  他只是聽到前面受苦
[00:17:41.180 --> 00:17:43.020]  耶穌要被殺
[00:17:43.020 --> 00:17:44.580]  他就覺得
[00:17:44.580 --> 00:17:47.460]  怎麼可能是一個被殺的基督呢?
[00:17:47.460 --> 00:17:49.900]  那以後他們怎麼辦呢?
[00:17:49.900 --> 00:17:53.180]  所以他就用這個自己的議程
[00:17:53.180 --> 00:17:55.980]  來責備耶穌
[00:17:55.980 --> 00:17:59.180]  這是彼得的盲點
[00:17:59.180 --> 00:18:01.500]  有時候我們自己也會有
[00:18:01.500 --> 00:18:04.060]  我們很容易用自己的框架
[00:18:04.060 --> 00:18:09.300]  來套在其他人或有些事情的身上
[00:18:09.300 --> 00:18:10.900]  上次我不知道大家有沒有記得
[00:18:10.900 --> 00:18:12.020]  我有一個提到
[00:18:12.020 --> 00:18:15.740]  當我們提到看得清楚
[00:18:15.740 --> 00:18:17.020]  在馬夫音裡面
[00:18:17.020 --> 00:18:18.500]  其中有一個人
[00:18:18.500 --> 00:18:19.660]  他很特別
[00:18:19.660 --> 00:18:23.220]  他比門徒看得更加清楚
[00:18:23.220 --> 00:18:23.980]  上次我提到
[00:18:23.980 --> 00:18:25.660]  在馬夫音最後的時候
[00:18:25.660 --> 00:18:28.060]  十五章三十九節
[00:18:28.060 --> 00:18:30.020]  提到耶穌被釘死
