
[00:00:00.000 --> 00:00:04.000]  阿雷路亞 這是祖復活得勝的日子
[00:04:37.000 --> 00:04:42.000]  好 首先我們要來看
[00:04:42.000 --> 00:04:44.000]  我們中國人講說
[00:04:44.000 --> 00:04:46.000]  花錢消災有沒有
[00:04:46.000 --> 00:04:49.000]  或者有人又把它講說
[00:04:49.000 --> 00:04:51.000]  是破財消災有沒有
[00:04:51.000 --> 00:04:53.000]  那麼我就去查考
[00:04:53.000 --> 00:04:55.000]  這個字到底是從哪出來的
[00:04:55.000 --> 00:04:57.000]  我查了半天
[00:04:57.000 --> 00:04:59.000]  如果你查到你可以告訴我
[00:04:59.000 --> 00:05:00.000]  我查了半天
[00:05:00.000 --> 00:05:02.000]  我查不到它的來源
[00:05:02.000 --> 00:05:05.000]  但是我們就是從小聽這句話
[00:05:05.000 --> 00:05:08.000]  有沒有 花錢消災 破財消災
[00:05:08.000 --> 00:05:10.000]  我們就是從小我們就聽這句話
[00:05:10.000 --> 00:05:17.000]  事實上這是有佛教的背景在裡面
[00:05:17.000 --> 00:05:19.000]  我們今天碰到一件事情
[00:05:19.000 --> 00:05:20.000]  車子撞了
[00:05:20.000 --> 00:05:22.000]  結果人還好安全
[00:05:22.000 --> 00:05:25.000]  車子去修了
[00:05:25.000 --> 00:05:27.000]  花了一千塊錢修了車子
[00:05:27.000 --> 00:05:30.000]  但是我們會安慰一個人說
[00:05:30.000 --> 00:05:34.000]  花錢怎麼樣 消災
[00:05:34.000 --> 00:05:36.000]  可是請記得
[00:05:36.000 --> 00:05:39.000]  這不是聖經的觀念
[00:05:39.000 --> 00:05:45.000]  花錢真的能夠消災嗎
[00:05:45.000 --> 00:05:47.000]  你可以看見在末世的時候
[00:05:47.000 --> 00:05:49.000]  這些災難來臨的時候
[00:05:49.000 --> 00:05:52.000]  這些是從天降來的災
[00:05:52.000 --> 00:05:55.000]  今天我們講到的這個等於是天災
[00:05:55.000 --> 00:05:59.000]  天災難逃
[00:05:59.000 --> 00:06:02.000]  錢也沒有辦法解決這個災難
[00:06:02.000 --> 00:06:05.000]  破財也沒有辦法消這個災
[00:06:05.000 --> 00:06:08.000]  請道士煉經 請和尚去煉經
[00:06:08.000 --> 00:06:10.000]  沒有辦法解決這個災
[00:06:10.000 --> 00:06:13.000]  這個天災是什麼災呢
[00:06:13.000 --> 00:06:17.000]  在這個地方當第五位天使吹號的時候
[00:06:17.000 --> 00:06:25.000]  約翰就看見有一個星從天落到地上
[00:06:25.000 --> 00:06:32.000]  然後這裡說有無底坑的鑰匙賜給他
[00:06:32.000 --> 00:06:36.000]  這裡提到說有一個星從天落到地上
[00:06:36.000 --> 00:06:40.000]  這個星有不同的解釋
[00:06:40.000 --> 00:06:46.000]  簡單地說顯然這個星是一個天使
[00:06:46.000 --> 00:06:51.000]  有很多的解經是把它認為這是撒旦
[00:06:51.000 --> 00:06:55.000]  但是其實沒有一個很明確的說法
[00:06:55.000 --> 00:06:59.000]  但是顯然這個星是一個天使
[00:06:59.000 --> 00:07:01.000]  那這個天使呢
[00:07:01.000 --> 00:07:11.000]  他這裡告訴我們說有無底坑的鑰匙賜給他
[00:07:11.000 --> 00:07:13.000]  這個無底坑的鑰匙
[00:07:13.000 --> 00:07:15.000]  那無底坑是什麼呢
[00:07:15.000 --> 00:07:21.000]  在啟示錄裡面一共出現了八次
[00:07:21.000 --> 00:07:24.000]  一共出現了八次
[00:07:24.000 --> 00:07:32.000]  在新約裡面一共出現了八次
[00:07:32.000 --> 00:07:35.000]  那麼在啟示錄就出現了很多次
[00:07:35.000 --> 00:07:38.000]  啟示錄第九章第一節第二節第十一節
[00:07:38.000 --> 00:07:41.000]  十一章第七節十七章第八節
[00:07:41.000 --> 00:07:43.000]  二十章第一第三節
[00:07:43.000 --> 00:07:49.000]  這裡都講到這個無底坑
[00:07:49.000 --> 00:07:51.000]  那這個無底坑是什麼呢
[00:07:51.000 --> 00:07:56.000]  無底坑就是邪靈被幽禁的地方
[00:07:56.000 --> 00:08:03.000]  請記得無底坑跟地獄是不同的
[00:08:03.000 --> 00:08:05.000]  所以你可以看見聖經上裡面告訴我們
[00:08:05.000 --> 00:08:08.000]  在耶路撒冰講到那個財主的故事還記得嗎
[00:08:08.000 --> 00:08:11.000]  就提到陰間有沒有
[00:08:11.000 --> 00:08:13.000]  那我就不花時間
[00:08:13.000 --> 00:08:15.000]  我make a long story short
[00:08:15.000 --> 00:08:17.000]  就是說在聖經裡面
[00:08:17.000 --> 00:08:18.000]  我們從聖經來看呢
[00:08:18.000 --> 00:08:21.000]  當人死了以後會到哪裡去呢
[00:08:21.000 --> 00:08:24.000]  會到一個地方
[00:08:24.000 --> 00:08:29.000]  那麼那些信主的人跟不信主人去的地方
[00:08:29.000 --> 00:08:34.000]  那麼在聖經的翻譯裡面都有叫做陰間
[00:08:34.000 --> 00:08:37.000]  可是在這個所謂的陰間的裡面呢
[00:08:37.000 --> 00:08:39.000]  有兩個地方
[00:08:39.000 --> 00:08:41.000]  一個地方信的人所在的地方呢
[00:08:41.000 --> 00:08:44.000]  那個地方是樂園
[00:08:44.000 --> 00:08:48.000]  那麼另外這個不信的人所在的地方呢
[00:08:48.000 --> 00:08:51.000]  那就是叫做陰間
[00:08:51.000 --> 00:08:53.000]  所以你就這樣記得
[00:08:53.000 --> 00:08:55.000]  這兩個是不同的
[00:08:55.000 --> 00:08:57.000]  所以他們在那個地方等候什麼呢
[00:08:57.000 --> 00:09:00.000]  等候那個主再來的日子
[00:09:00.000 --> 00:09:03.000]  所以在起訴的後面就會提到說
[00:09:03.000 --> 00:09:04.000]  所有死去的
[00:09:04.000 --> 00:09:06.000]  死人活人當時活的人
[00:09:06.000 --> 00:09:09.000]  通通都要起來接受
[00:09:09.000 --> 00:09:10.000]  對不對
[00:09:10.000 --> 00:09:12.000]  都要起來接受審判
[00:09:12.000 --> 00:09:14.000]  那就是白色大寶座的審判
[00:09:14.000 --> 00:09:15.000]  那到最後的時候
[00:09:15.000 --> 00:09:18.000]  那就決定不信的人就進哪裡去了
[00:09:18.000 --> 00:09:19.000]  就到地獄
[00:09:19.000 --> 00:09:22.000]  到地獄火湖裡面去了
[00:09:22.000 --> 00:09:25.000]  這個無底坑
[00:09:25.000 --> 00:09:31.000]  是一個幽靈邪靈被拘禁的地方
[00:09:31.000 --> 00:09:34.000]  那麼魔鬼
[00:09:34.000 --> 00:09:40.000]  他就是這一個無底坑的老大
[00:09:40.000 --> 00:09:43.000]  所以在這裡提到說這個星天使呢
[00:09:43.000 --> 00:09:45.000]  為什麼有的人把他解釋說
[00:09:45.000 --> 00:09:47.000]  可能他死的是撒旦
[00:09:47.000 --> 00:09:50.000]  因為說這個撒旦才有鑰匙嘛
[00:09:50.000 --> 00:09:51.000]  這個是他的理解
[00:09:51.000 --> 00:09:53.000]  但是其實也不見然
[00:09:53.000 --> 00:09:55.000]  那總之我們不去推測
[00:09:55.000 --> 00:09:57.000]  我們講的就是說
[00:09:57.000 --> 00:09:59.000]  你可以看見一件事情
[00:09:59.000 --> 00:10:01.000]  這所有一切發生的事情
[00:10:01.000 --> 00:10:06.000]  這個星他把這個無底坑的鑰匙賜給他
[00:10:06.000 --> 00:10:11.000]  請記得這個賜給他誰賜給他
[00:10:11.000 --> 00:10:13.000]  誰賜給他
[00:10:13.000 --> 00:10:15.000]  上帝賜給他
[00:10:15.000 --> 00:10:16.000]  換句話說
[00:10:16.000 --> 00:10:19.000]  連魔鬼他的權柄
[00:10:19.000 --> 00:10:24.000]  也是在上帝的掌控之下
[00:10:24.000 --> 00:10:26.000]  最好的例子就記得
[00:10:26.000 --> 00:10:28.000]  記不記得我們讀約伯記
[00:10:28.000 --> 00:10:29.000]  有沒有
[00:10:29.000 --> 00:10:30.000]  讀到約伯記的時候
[00:10:30.000 --> 00:10:31.000]  你看見有一天
[00:10:31.000 --> 00:10:37.000]  結果這個撒旦在上帝的面前怎麼樣
[00:10:37.000 --> 00:10:40.000]  來控告約伯
[00:10:40.000 --> 00:10:41.000]  他說約伯
[00:10:41.000 --> 00:10:43.000]  你說他完全正直嗎
[00:10:43.000 --> 00:10:44.000]  我告訴你
[00:10:44.000 --> 00:10:45.000]  不是
[00:10:45.000 --> 00:10:46.000]  你允許我
[00:10:46.000 --> 00:10:48.000]  讓我去攻擊他
[00:10:48.000 --> 00:10:49.000]  讓我去試探他
[00:10:49.000 --> 00:10:51.000]  看看他是不是真正完全正直
[00:10:51.000 --> 00:10:54.000]  他是不是一個真正的藝人
[00:10:54.000 --> 00:10:56.000]  所以約伯記整個的開始
[00:10:56.000 --> 00:11:01.000]  就是在這麼一幕天庭所發生的事情
[00:11:01.000 --> 00:11:02.000]  這表明一件事情
[00:11:02.000 --> 00:11:07.000]  今天魔鬼邪靈污鬼的存在這個世界
[00:11:07.000 --> 00:11:09.000]  第一個我們要記得這件事情
[00:11:09.000 --> 00:11:10.000]  也就是說
[00:11:10.000 --> 00:11:11.000]  我講這個東西
[00:11:11.000 --> 00:11:14.000]  對我們華人來講比較有概念
[00:11:14.000 --> 00:11:17.000]  你知道很多美國人
[00:11:17.000 --> 00:11:18.000]  如果他不信神的話
[00:11:18.000 --> 00:11:20.000]  他不相信聖經的話
[00:11:20.000 --> 00:11:22.000]  很多不信無神論的這些美國人
[00:11:22.000 --> 00:11:24.000]  在他們的腦袋裡面
[00:11:24.000 --> 00:11:29.000]  是沒有這種靈界觀念
[00:11:29.000 --> 00:11:30.000]  這也就是為什麼
[00:11:30.000 --> 00:11:33.000]  當我們不明白靈界的這事情的時候
[00:11:33.000 --> 00:11:37.000]  我們很多時候看到的都是外面的東西
[00:11:37.000 --> 00:11:39.000]  我們在教會看到很多時候
[00:11:39.000 --> 00:11:40.000]  這個人怎麼這個樣子
[00:11:40.000 --> 00:11:41.000]  那個人怎麼樣
[00:11:41.000 --> 00:11:43.000]  我們看到是這個人的問題
[00:11:43.000 --> 00:11:45.000]  其實我們沒有看見背後靈界的問題
[00:11:45.000 --> 00:11:46.000]  我們看到家庭裡面
[00:11:46.000 --> 00:11:47.000]  我們看到說
[00:11:47.000 --> 00:11:49.000]  怎麼搞的
[00:11:49.000 --> 00:11:52.000]  我這個老公怎麼這麼討厭
[00:11:52.000 --> 00:11:54.000]  我覺得
[00:11:54.000 --> 00:11:55.000]  你要想想看
[00:11:55.000 --> 00:11:56.000]  在這個當中
[00:11:56.000 --> 00:11:57.000]  很多家庭裡面的爭吵
[00:11:57.000 --> 00:11:58.000]  很多家庭的問題
[00:11:58.000 --> 00:12:03.000]  背後裡面是一個靈界的問題
[00:12:03.000 --> 00:12:06.000]  當然你也不要變成另外一種極端
[00:12:06.000 --> 00:12:08.000]  有另外一種極端就是
[00:12:08.000 --> 00:12:10.000]  什麼事情通通都是魔鬼
[00:12:10.000 --> 00:12:12.000]  自己脾氣大
[00:12:12.000 --> 00:12:13.000]  發脾氣
[00:12:13.000 --> 00:12:17.000]  都是魔鬼
[00:12:17.000 --> 00:12:19.000]  發生什麼什麼問題
[00:12:19.000 --> 00:12:20.000]  通通都怪在魔鬼身上
[00:12:20.000 --> 00:12:22.000]  魔鬼也很倒楣
[00:12:22.000 --> 00:12:26.000]  他說我怎麼老是背黑鍋
[00:12:26.000 --> 00:12:28.000]  可是一方面我們不要進入那一個極端
[00:12:28.000 --> 00:12:31.000]  另外我們也不要進入另外一個極端
[00:12:31.000 --> 00:12:33.000]  就是說完全沒有靈界的概念
[00:12:33.000 --> 00:12:34.000]  親愛的兄姊妹
[00:12:34.000 --> 00:12:35.000]  你記得
[00:12:35.000 --> 00:12:37.000]  你記得聖經上告訴我們說
[00:12:37.000 --> 00:12:41.000]  魔鬼好像吼叫的獅子怎麼樣
[00:12:41.000 --> 00:12:44.000]  遍地
[00:12:44.000 --> 00:12:46.000]  在尋找什麼
[00:12:46.000 --> 00:12:48.000]  可吞吃的人
[00:12:48.000 --> 00:12:50.000]  請問你是不是那個可吞吃的人
[00:12:50.000 --> 00:12:53.000]  跟你自己說不是
[00:12:53.000 --> 00:12:58.000]  跟你旁邊說你不是
[00:12:58.000 --> 00:12:59.000]  如果你看上下文的話
[00:12:59.000 --> 00:13:01.000]  在那個地方講到可吞吃的人
[00:13:01.000 --> 00:13:05.000]  最明顯的上下文裡面就提到什麼樣的人呢
[00:13:05.000 --> 00:13:07.000]  憂慮的人
[00:13:07.000 --> 00:13:12.000]  所以跟你旁邊的人不要憂慮
[00:13:12.000 --> 00:13:15.000]  難怪抑鬱症憂鬱症
[00:13:15.000 --> 00:13:19.000]  現在是全世界除了癌症之外
[00:13:19.000 --> 00:13:24.000]  第二最大最流行的病
[00:13:24.000 --> 00:13:26.000]  depression
[00:13:26.000 --> 00:13:28.000]  憂鬱
[00:13:28.000 --> 00:13:31.000]  憂鬱是從魔鬼來的
[00:13:31.000 --> 00:13:34.000]  憂鬱是給魔鬼開了一個一個孔
[00:13:34.000 --> 00:13:37.000]  開了一個門
[00:13:37.000 --> 00:13:38.000]  因此我們
[00:13:38.000 --> 00:13:40.000]  講這個又講得扯遠了
[00:13:40.000 --> 00:13:41.000]  講到這個心態丟失
[00:13:41.000 --> 00:13:44.000]  為什麼我們的讚美很重要
[00:13:44.000 --> 00:13:47.000]  唱詩歌不要只是這樣子嘴巴唱一唱
[00:13:47.000 --> 00:13:49.000]  唱詩歌的時候要讚美
[00:13:49.000 --> 00:13:50.000]  你越是不能讚美
[00:13:50.000 --> 00:13:52.000]  你心裡面越是有憂鬱
[00:13:52.000 --> 00:13:53.000]  越是有煩惱
[00:13:53.000 --> 00:13:56.000]  你越要讚美
[00:13:56.000 --> 00:14:00.000]  把心中的那個憂鬱的靈
[00:14:00.000 --> 00:14:03.000]  要把它趕出離開
[00:14:03.000 --> 00:14:06.000]  唱詩歌一個是最好對付魔鬼的方法
[00:14:06.000 --> 00:14:08.000]  對付沮喪的辦法
[00:14:08.000 --> 00:14:11.000]  唱讚美的詩歌
[00:14:11.000 --> 00:14:15.000]  所以魔鬼他一直在想辦法
[00:14:15.000 --> 00:14:18.000]  他知道每一個人的問題
[00:14:18.000 --> 00:14:21.000]  我記不得是多年前是聽到
[00:14:21.000 --> 00:14:23.000]  是在哪一本書
[00:14:23.000 --> 00:14:28.000]  或者是聽到哪一個牧師講過
[00:14:28.000 --> 00:14:29.000]  anyway
[00:14:29.000 --> 00:14:31.000]  我到現在還記得
[00:14:31.000 --> 00:14:33.000]  他大概意思是說
[00:14:33.000 --> 00:14:37.000]  他說魔鬼可以等你等一輩子
[00:14:37.000 --> 00:14:41.000]  然後最後找到你的
[00:14:41.000 --> 00:14:42.000]  找到你的弱點
[00:14:42.000 --> 00:14:43.000]  找到你的控處
[00:14:43.000 --> 00:14:46.000]  針對你的弱點
[00:14:46.000 --> 00:14:49.000]  就把你擊倒
[00:14:49.000 --> 00:14:50.000]  我講這句話我就想到說
[00:14:50.000 --> 00:14:54.000]  為什麼這些年來很多
[00:14:54.000 --> 00:14:57.000]  越來越多這些牧者
[00:14:57.000 --> 00:14:58.000]  傳道人
[00:14:58.000 --> 00:15:00.000]  而且是知名的
[00:15:00.000 --> 00:15:04.000]  到了晚節最後不保
[00:15:04.000 --> 00:15:08.000]  很可惜
[00:15:08.000 --> 00:15:12.000]  更不要說一般的弟兄姊妹了
[00:15:12.000 --> 00:15:14.000]  所以魔鬼他想辦法
[00:15:14.000 --> 00:15:15.000]  想要辦法
[00:15:15.000 --> 00:15:18.000]  想要把我們拉離開神
[00:15:18.000 --> 00:15:20.000]  想要把我們帶到最後怎麼樣
[00:15:20.000 --> 00:15:22.000]  跟他一起去哪裡
[00:15:22.000 --> 00:15:24.000]  最後所有的人的結局
[00:15:24.000 --> 00:15:26.000]  不信神的結局去哪裡呢
[00:15:26.000 --> 00:15:29.000]  去地獄或湖裡面
[00:15:29.000 --> 00:15:33.000]  所以這個掌管天使的鑰匙
[00:15:33.000 --> 00:15:37.000]  把這個無底坑的鑰匙賜給了他
[00:15:37.000 --> 00:15:40.000]  然後他就打開這個無底坑
[00:15:40.000 --> 00:15:41.000]  然後這裡就提到說
[00:15:41.000 --> 00:15:44.000]  有煙從坑裡往上冒
[00:15:44.000 --> 00:15:46.000]  好像大火爐的煙
[00:15:46.000 --> 00:15:51.000]  日頭和天空都因這煙昏暗了
[00:15:51.000 --> 00:15:52.000]  好像火山爆發一樣
[00:15:52.000 --> 00:15:53.000]  煙出來了
[00:15:53.000 --> 00:15:55.000]  接著你就看
[00:15:55.000 --> 00:16:03.000]  這個無底坑出來的煙很奇怪
[00:16:03.000 --> 00:16:04.000]  這裡提到說
[00:16:04.000 --> 00:16:05.000]  第三節說
[00:16:05.000 --> 00:16:08.000]  有蝗蟲從煙中出來
[00:16:08.000 --> 00:16:09.000]  所以接著就開始
[00:16:09.000 --> 00:16:11.000]  第三節一直到十一節
[00:16:11.000 --> 00:16:13.000]  就講到了這一個第五號
[00:16:13.000 --> 00:16:15.000]  這第五位天使吹號的時候
[00:16:15.000 --> 00:16:17.000]  最主要的一個災難是什麼
[00:16:17.000 --> 00:16:19.000]  叫做蝗災
[00:16:19.000 --> 00:16:21.000]  那你看見講到蝗災
[00:16:21.000 --> 00:16:26.000]  在這個珠埃及記裡面第八災
[00:16:26.000 --> 00:16:28.000]  十災當中的第八災
[00:16:28.000 --> 00:16:31.000]  跟這個喜事錄這邊所講的
[00:16:31.000 --> 00:16:36.000]  這個蝗蟲之災就很類似了
[00:16:36.000 --> 00:16:37.000]  你可以看見
[00:16:37.000 --> 00:16:39.000]  上帝藉著十災
[00:16:39.000 --> 00:16:41.000]  要讓法老王
[00:16:41.000 --> 00:16:45.000]  把以色列的百姓釋放出來
[00:16:45.000 --> 00:16:48.000]  災難就代表是一個刑罰
[00:16:48.000 --> 00:16:50.000]  災難代表是一個管教
[00:16:50.000 --> 00:16:55.000]  所以今天神也同樣藉著災難
[00:16:55.000 --> 00:16:56.000]  要來管教
[00:16:56.000 --> 00:16:57.000]  要來刑罰
[00:16:57.000 --> 00:17:02.000]  要來審判今天的人
[00:17:02.000 --> 00:17:05.000]  那我們看看
[00:17:05.000 --> 00:17:09.000]  這個第八災就是
[00:17:09.000 --> 00:17:17.000]  神藉著摩西所行的災難
[00:17:17.000 --> 00:17:24.000]  第八災就是蝗災
[00:17:24.000 --> 00:17:25.000]  我們來看看
[00:17:25.000 --> 00:17:27.000]  這個蝗蟲的形狀
[00:17:27.000 --> 00:17:29.000]  我今天不會花太多時間
[00:17:29.000 --> 00:17:33.000]  不然光是講蝗蟲的形狀
[00:17:33.000 --> 00:17:35.000]  就可以講一個小時
[00:17:35.000 --> 00:17:38.000]  你去看一些解經書
[00:17:38.000 --> 00:17:41.000]  每一個都敘述的
[00:17:41.000 --> 00:17:43.000]  各種可能性都講
[00:17:43.000 --> 00:17:46.000]  我覺得這也是要小心
[00:17:46.000 --> 00:17:48.000]  千萬不要讀經讀到這個地步
[00:17:48.000 --> 00:17:51.000]  我們這些研究聖經的人
[00:17:51.000 --> 00:17:52.000]  可以專心的這樣讀
[00:17:52.000 --> 00:17:54.000]  但一般弟兄姊妹們
[00:17:54.000 --> 00:17:56.000]  我不鼓勵你這樣讀聖經
[00:17:56.000 --> 00:17:58.000]  你最重要是要讀出聖經神的話
[00:17:58.000 --> 00:18:00.000]  告訴我當如何行
[00:18:00.000 --> 00:18:01.000]  很重要
[00:18:01.000 --> 00:18:03.000]  如果只是研究了半天
[00:18:03.000 --> 00:18:05.000]  就像楊錫如牧師講說
[00:18:05.000 --> 00:18:06.000]  如果研究了半天
[00:18:06.000 --> 00:18:07.000]  讀經讀了半天
[00:18:07.000 --> 00:18:09.000]  西大文 希伯來文都很懂
[00:18:09.000 --> 00:18:11.000]  結果你進來進來都不去行
[00:18:11.000 --> 00:18:15.000]  那麼你這些讀經浪費時間
