
[00:00:00.000 --> 00:00:02.800]  好 鄧小妹 讓我們在聆聽主的說話之前
[00:08:17.800 --> 00:08:21.800]  真的可以認真悔改
[00:08:21.800 --> 00:08:25.800]  俄巴底亞書的開始
[00:08:25.800 --> 00:08:27.800]  好像是告訴我們知道
[00:08:27.800 --> 00:08:33.800]  俄巴底亞書是要眾人好好地去把握上主的意象
[00:08:33.800 --> 00:08:37.800]  明白上主怎樣在歷史當中的作為
[00:08:37.800 --> 00:08:43.800]  叫我們提醒不要只是輕易地去跟隨這個世界的主流
[00:08:43.800 --> 00:08:46.800]  隨波逐流
[00:08:46.800 --> 00:08:50.800]  所以即使在第一節當中
[00:08:50.800 --> 00:08:57.800]  談論到耶和華去招聚當時中國的使者
[00:08:57.800 --> 00:09:01.800]  他們開會得出一個宣言
[00:09:01.800 --> 00:09:07.800]  說一起起來去攻擊以東這個國家
[00:09:07.800 --> 00:09:11.800]  作為修讀這一卷書信
[00:09:11.800 --> 00:09:15.800]  尤其是一位先知寫一卷的書
[00:09:15.800 --> 00:09:20.800]  來記載事件讓後世能夠去讀到的時候
[00:09:20.800 --> 00:09:25.800]  希伯來人是不是讀到第一節就應該在這裡
[00:09:25.800 --> 00:09:29.800]  Hallelujah!上主終於為我伸冤
[00:09:29.800 --> 00:09:34.800]  伸一口我們的冤屈氣呢?
[00:09:34.800 --> 00:09:36.800]  是不是這樣的意義?
[00:09:36.800 --> 00:09:42.800]  相反原來我們看回在俄巴底亞書裡面
[00:09:42.800 --> 00:09:48.800]  其實暗藏著上帝其實在這裡是想挽救混埋
[00:09:48.800 --> 00:09:53.800]  不單止猶太國而是以東國
[00:09:53.800 --> 00:09:58.800]  所以當我們去仔細看回
[00:09:58.800 --> 00:10:02.800]  在耶穌的門徒之間
[00:10:02.800 --> 00:10:07.800]  即使大家好像彼得那樣
[00:10:07.800 --> 00:10:13.800]  好像經文記載到他是想和耶穌所愛的門徒
[00:10:13.800 --> 00:10:16.800]  有一些比較的時候
[00:10:16.800 --> 00:10:24.800]  卻是讓我們看見耶穌彼得的血兒是來跟從我吧
[00:10:24.800 --> 00:10:31.800]  犯罪的人上帝要懲罰目的是要人回轉
[00:10:31.800 --> 00:10:36.800]  去欺負人或者上帝用來去懲罰
[00:10:36.800 --> 00:10:39.800]  那些上帝要懲罰的人
[00:10:39.800 --> 00:10:45.800]  那個人其實同樣上帝是想他去跟從上帝
[00:10:45.800 --> 00:10:50.800]  而不是走自己的個人喜好的道路
[00:10:50.800 --> 00:10:55.800]  這個是第一節的背景告訴我們
[00:10:55.800 --> 00:10:57.800]  而且在上一堂講道裡面
[00:10:57.800 --> 00:11:01.800]  我也預告了給大家知道
[00:11:01.800 --> 00:11:05.800]  在整卷的俄巴底亞書裡面
[00:11:05.800 --> 00:11:11.800]  不是單純只是用猶太國或者是以東
[00:11:11.800 --> 00:11:16.800]  來形容這兩個我們的親屬邦國
[00:11:16.800 --> 00:11:22.800]  他甚至回應在創世紀的當中
[00:11:22.800 --> 00:11:28.800]  讓我們看到原來這兩個的兄弟邦國
[00:11:28.800 --> 00:11:33.800]  源自於以素和雅各這兩兄弟
[00:11:33.800 --> 00:11:40.800]  而他們不好的關係也是從歷史的因素上去建立
[00:11:40.800 --> 00:11:45.800]  這個正正就是我們所看見的俄巴底亞書的背景
[00:11:45.800 --> 00:11:49.800]  來到第二節至到第四節
[00:11:49.800 --> 00:11:54.800]  在這裡我們可以看到更進一步的一幅圖畫
[00:11:54.800 --> 00:12:01.800]  上帝似乎在這個時候真的要動手處理以東
[00:12:01.800 --> 00:12:04.800]  但是當我們仔細去看的時候
[00:12:04.800 --> 00:12:08.800]  上帝是否仍然只是想懲罰
[00:12:08.800 --> 00:12:15.800]  為猶太國酸一口怨氣呢?
[00:12:15.800 --> 00:12:19.800]  我希望透過今天的講道三方面
[00:12:19.800 --> 00:12:21.800]  和大家一起去看一下
[00:12:21.800 --> 00:12:24.800]  其實反而上帝在這個時候
[00:12:24.800 --> 00:12:32.800]  是向一個一直靠自己有多厲害的以東國提出
[00:12:32.800 --> 00:12:37.800]  你能夠活著是否真是你自己的能力呢?
[00:12:37.800 --> 00:12:39.800]  我們逐步看
[00:12:39.800 --> 00:12:41.800]  首先我們看第二節
[00:12:41.800 --> 00:12:44.800]  第二節我給了一個標題
[00:12:44.800 --> 00:12:48.800]  叫做「聽誰的話」
[00:12:48.800 --> 00:12:50.800]  第二節這樣說
[00:12:50.800 --> 00:12:56.800]  我使你以東在列國中為最小的
[00:12:56.800 --> 00:13:01.800]  被人大大藐視
[00:13:01.800 --> 00:13:04.800]  我們只需要去留心讀一下第二節
[00:13:04.800 --> 00:13:11.800]  一開始有一個字眼是中文和合本沒有翻譯出來的
[00:13:11.800 --> 00:13:16.800]  但是在原文聖經裡面卻是有記載的
[00:13:16.800 --> 00:13:21.800]  叫做Hine
[00:13:21.800 --> 00:13:24.800]  中文的翻譯叫做Hana
[00:13:24.800 --> 00:13:27.800]  或者叫做留心
[00:13:27.800 --> 00:13:32.800]  和第四節所談論到的事情
[00:13:32.800 --> 00:13:34.800]  耶和華說的話
[00:13:34.800 --> 00:13:41.800]  其實是成為一個彼此互相呼應的陳述
[00:13:41.800 --> 00:13:43.800]  不過很可惜
[00:13:43.800 --> 00:13:47.800]  很多的譯本尤其是包括我們的和合本
[00:13:47.800 --> 00:13:53.800]  都沒有將這句字眼Hine翻譯了出來
[00:13:53.800 --> 00:13:55.800]  Hana
[00:13:55.800 --> 00:13:59.800]  但是如果你仔細去看
[00:13:59.800 --> 00:14:03.800]  譬如New English Translation
[00:14:03.800 --> 00:14:06.800]  它就將這個字眼翻譯了出來
[00:14:06.800 --> 00:14:08.800]  Look
[00:14:08.800 --> 00:14:13.800]  主的說話是叫我們去看
[00:14:13.800 --> 00:14:16.800]  叫誰看
[00:14:16.800 --> 00:14:22.800]  一方面當然就是俄巴底亞書的第一讀者群
[00:14:22.800 --> 00:14:25.800]  猶大國或者希伯來人
[00:14:25.800 --> 00:14:29.800]  但其實同時間我們留意到這句說話
[00:14:29.800 --> 00:14:35.800]  是耶和華神直接向以東說話
[00:14:35.800 --> 00:14:39.800]  好奇妙地一卷的
[00:14:39.800 --> 00:14:44.800]  由猶太人希伯來人的先知所寫的書
[00:14:44.800 --> 00:14:47.800]  談論到耶和華神要直接向一個
[00:14:47.800 --> 00:14:51.800]  非猶太人的群組去說話
[00:14:51.800 --> 00:14:56.800]  這個群組一定是非同小可的
[00:14:56.800 --> 00:14:59.800]  而這個就叫以東
[00:14:59.800 --> 00:15:01.800]  在《天性經》裡面
[00:15:01.800 --> 00:15:05.800]  主要有什麼宣告要向以東說呢
[00:15:05.800 --> 00:15:10.800]  於是就透過俄巴底亞這位先知將它寄述下來
[00:15:10.800 --> 00:15:11.800]  耶和華就說
[00:15:11.800 --> 00:15:17.800]  以東將要變成一個微不足道的國家
[00:15:17.800 --> 00:15:19.800]  所以中文和合本的翻譯叫做
[00:15:19.800 --> 00:15:23.800]  以東在列國中為最小的
[00:15:23.800 --> 00:15:26.800]  這個不是一個判語
[00:15:26.800 --> 00:15:31.800]  而是一個上帝要造成的一個結果
[00:15:31.800 --> 00:15:39.800]  上帝要將以東視之為一個微不足道的國家
[00:15:39.800 --> 00:15:41.800]  在上帝眼中不是
[00:15:41.800 --> 00:15:45.800]  原來在眾國的當中
[00:15:45.800 --> 00:15:47.800]  他要被人藐視
[00:15:47.800 --> 00:15:49.800]  所以為什麼接著下去那句
[00:15:49.800 --> 00:15:53.800]  被人大大藐視
[00:15:53.800 --> 00:15:58.800]  不只是上帝看,而是上帝造成一個結局
[00:15:58.800 --> 00:16:05.800]  要讓周邊所有眾多的國家裡面都去鄙視
[00:16:05.800 --> 00:16:08.800]  有一點想和大家去說的
[00:16:08.800 --> 00:16:12.800]  就是俄巴底亞書有個特色
[00:16:12.800 --> 00:16:14.800]  在色經學的上面
[00:16:14.800 --> 00:16:16.800]  有很多不同的學者
[00:16:16.800 --> 00:16:25.800]  其中去研究所謂form criticism結構的色經原則之下
[00:16:25.800 --> 00:16:32.800]  發現到俄巴底亞書和耶利米書的第49篇
[00:16:32.800 --> 00:16:35.800]  是很類似的一段聖經
[00:16:35.800 --> 00:16:38.800]  有些人去說到
[00:16:38.800 --> 00:16:42.800]  其實類似的原因是什麼
[00:16:42.800 --> 00:16:48.800]  這是色經學上一個很常有的問題
[00:16:48.800 --> 00:16:51.800]  我相信一般教會的目者不會說的
[00:16:51.800 --> 00:16:54.800]  因為他告訴你他覺得很學術
[00:16:54.800 --> 00:16:57.800]  但是當如果我們真的見到
[00:16:57.800 --> 00:17:00.800]  在耶利米書第49篇
[00:17:00.800 --> 00:17:04.800]  是很類似俄巴底亞書成卷書的話
[00:17:04.800 --> 00:17:06.800]  我們就會問
[00:17:06.800 --> 00:17:12.800]  為何聖經要找兩個不同的先知來寫類似的話
[00:17:12.800 --> 00:17:16.800]  甚至他們是誰抄誰
[00:17:16.800 --> 00:17:17.800]  這樣下去
[00:17:17.800 --> 00:17:20.800]  聖經是否值得相信呢
[00:17:20.800 --> 00:17:27.800]  還是只不過是天下文章互相抄呢
[00:17:27.800 --> 00:17:29.800]  大家可以留意到
[00:17:29.800 --> 00:17:33.800]  第二節的經文其實和耶利米書第49篇
[00:17:33.800 --> 00:17:38.800]  第15節可以說是一模一樣的
[00:17:38.800 --> 00:17:41.800]  但是在過程當中
[00:17:41.800 --> 00:17:45.800]  都是一個宣言的同時
[00:17:45.800 --> 00:17:48.800]  他有本身不同的意義
[00:17:48.800 --> 00:17:49.800]  回顧剛才所說到
[00:17:49.800 --> 00:17:53.800]  當眾國家來組成一個特使的使團
[00:17:53.800 --> 00:17:55.800]  在這裡做個更正
[00:17:55.800 --> 00:17:59.800]  上個禮拜我讀到有關使團的時候
[00:17:59.800 --> 00:18:06.800]  那個字英語應該叫做安懷
[00:18:06.800 --> 00:18:07.800]  我上個禮拜讀錯了
[00:18:07.800 --> 00:18:09.800]  應該讀安懷
[00:18:09.800 --> 00:18:11.800]  在英文裡面
[00:18:11.800 --> 00:18:14.800]  他作為一個集體的群眾
[00:18:14.800 --> 00:18:16.800]  作出了一個宣告
[00:18:16.800 --> 00:18:20.800]  一起去動戰爭
[00:18:20.800 --> 00:18:24.800]  和以東來作為一個戰爭
[00:18:24.800 --> 00:18:26.800]  耶和華又在這個時候
[00:18:26.800 --> 00:18:30.800]  立刻作出他的宣告
[00:18:30.800 --> 00:18:34.800]  這兩幅圖畫並存
[00:18:34.800 --> 00:18:43.800]  是不是代表上帝和列邦的心思意念都一致呢
[00:18:43.800 --> 00:18:47.800]  甚至那個動機是不是都一樣呢
[00:18:47.800 --> 00:18:48.800]  作為猶太人
[00:18:48.800 --> 00:18:51.800]  當讀到這段聖經的時候
[00:18:51.800 --> 00:18:55.800]  是不是正合他們的心意呢
[00:18:55.800 --> 00:18:58.800]  於是我們就很自然地將這段聖經
[00:18:58.800 --> 00:19:05.800]  詮釋為上帝和眾人的心智都一模一樣
[00:19:05.800 --> 00:19:12.800]  然後就要處理除掉以東國呢
[00:19:12.800 --> 00:19:15.800]  我們仔細去看看這節聖經
[00:19:15.800 --> 00:19:16.800]  再看一下
[00:19:16.800 --> 00:19:25.800]  上帝有沒有說將以東國完全摧毀呀
[00:19:25.800 --> 00:19:28.800]  從經文裡面沒有說過
[00:19:28.800 --> 00:19:39.800]  上帝說我要將你變成一個被眾國視為最被鄙視的國家
[00:19:39.800 --> 00:19:45.800]  換句話說上帝沒有要將以東摧毀
[00:19:45.800 --> 00:19:49.800]  世界上有很多民族在戰爭裡面被摧毀
[00:19:49.800 --> 00:19:59.800]  但是在這段聖經裡面沒有將以東作為一個摧毀的目的
[00:19:59.800 --> 00:20:01.800]  所以換句話來說
[00:20:01.800 --> 00:20:06.800]  其實當耶華臣在這裡這樣去作出宣告
[00:20:06.800 --> 00:20:15.800]  和其他列邦的動機可以說是有些不同
[00:20:15.800 --> 00:20:21.800]  上帝在這一刻其實是仍然去希望
[00:20:21.800 --> 00:20:27.800]  以東可以藉在這件事上面可以活下來
[00:20:27.800 --> 00:20:30.800]  但是如果他活下來
[00:20:30.800 --> 00:20:36.800]  對於猶太國那不就有一種好像報不了仇
[00:20:36.800 --> 00:20:39.800]  猶太國國科加盟
[00:20:39.800 --> 00:20:40.800]  亡國的
[00:20:40.800 --> 00:20:46.800]  整個猶太國已經被新巴比倫已經是亡國
[00:20:46.800 --> 00:20:51.800]  連皇族都已經帶到巴比倫城裡面
[00:20:51.800 --> 00:20:56.800]  這些大家可以看回但義理書裡面我已經講過了
[00:20:56.800 --> 00:20:59.800]  歷史的部分在這裡不重複了
[00:20:59.800 --> 00:21:03.800]  我亡國你都要亡國
[00:21:03.800 --> 00:21:06.800]  這是世人的想法
[00:21:06.800 --> 00:21:10.800]  甚至是猶太國人的想法
[00:21:10.800 --> 00:21:16.800]  更甚的可能是你讀到俄巴底下書你都可能是這樣想法
[00:21:16.800 --> 00:21:24.800]  但如果當列國宣佈之後
[00:21:24.800 --> 00:21:27.800]  耶華臣馬上作出宣告
[00:21:27.800 --> 00:21:34.800]  告訴我們知道兩者一定有動機上的不同
[00:21:34.800 --> 00:21:37.800]  什麼不同
[00:21:37.800 --> 00:21:43.800]  就是將兩個不同的心態擺在你和我面前
[00:21:43.800 --> 00:21:48.800]  首先擺在猶太國面前是什麼呢
[00:21:48.800 --> 00:21:58.800]  在這一刻你是想聽列國重視者他們的決議
[00:21:58.800 --> 00:22:06.800]  還是聽耶和華臣在這裡的宣告的決定
[00:22:06.800 --> 00:22:08.800]  哪一個比較順耳
[00:22:08.800 --> 00:22:13.800]  哪一個是猶太國想做的事
[00:22:13.800 --> 00:22:15.800]  我亡國你都要亡國
[00:22:15.800 --> 00:22:20.800]  我沒好日子過你都要沒好日子過
[00:22:20.800 --> 00:22:23.800]  這是人之常情
[00:22:23.800 --> 00:22:29.800]  但是不是上帝的想法呢
[00:22:29.800 --> 00:22:32.800]  猶太國其實在面對一個問題
[00:22:32.800 --> 00:22:37.800]  當上帝透過俄巴底下介紹的時候
[00:22:37.800 --> 00:22:47.800]  問了在這一刻你想聽誰說的話去做事
[00:22:47.800 --> 00:22:56.800]  亡國的異動可能是更加滿足到猶太國亡國奴的慾望
[00:22:56.800 --> 00:22:58.800]  但上帝說的話有點不同
[00:22:58.800 --> 00:23:00.800]  還要他存留
[00:23:00.800 --> 00:23:03.800]  雖然是被削弱了
[00:23:03.800 --> 00:23:09.800]  但是沒有將他亡國
[00:23:09.800 --> 00:23:12.800]  回到現在這個世界裡面
[00:23:12.800 --> 00:23:17.800]  很多人的想法都是
[00:23:17.800 --> 00:23:20.800]  當誰對我不住的時候
[00:23:20.800 --> 00:23:24.800]  而有人能夠興起來去懲罰那個人
[00:23:24.800 --> 00:23:31.800]  我就全盤買在幫我興起來去懲罰那個人
[00:23:31.800 --> 00:23:37.800]  但是如果這種心態長期存在在信徒生命的上面
[00:23:37.800 --> 00:23:40.800]  你就不明白上帝怎麼想事情
[00:23:40.800 --> 00:23:44.800]  你甚至可以說我不需要考慮上帝怎麼想事情
[00:23:44.800 --> 00:23:46.800]  我自己個人覺得哪樣比較順意
[00:23:46.800 --> 00:23:49.800]  比較合心意的我就去做
[00:23:49.800 --> 00:23:51.800]  做了之後
[00:23:51.800 --> 00:23:54.800]  我得到宣洩這個最重要
[00:23:54.800 --> 00:23:56.800]  因為這個就是我最大的喜樂
[00:23:56.800 --> 00:23:59.800]  能夠報復
[00:23:59.800 --> 00:24:01.800]  但是上帝是不是這樣想呢?
[00:24:01.800 --> 00:24:04.800]  還是讓你去想多一重
[00:24:04.800 --> 00:24:06.800]  給多一個功課你
[00:24:06.800 --> 00:24:11.800]  在你並不再喜歡的一個選擇
[00:24:11.800 --> 00:24:14.800]  就是以東仍然存在
[00:24:14.800 --> 00:24:16.800]  而被審判
[00:24:16.800 --> 00:24:17.800]  因為他是不義
[00:24:17.800 --> 00:24:19.800]  以東的確行不義
[00:24:19.800 --> 00:24:21.800]  上帝的確去處理他
[00:24:21.800 --> 00:24:25.800]  在第十二節至第十四節裡面詳細介紹
[00:24:25.800 --> 00:24:26.800]  我們遲些會說
[00:24:26.800 --> 00:24:28.800]  不過在從這段聖經裡面
[00:24:28.800 --> 00:24:31.800]  就將這條問題擺在面前
[00:24:31.800 --> 00:24:36.800]  你當有這個世界的人說一些你喜歡聽的事情
[00:24:36.800 --> 00:24:38.800]  適合你心水的事情
[00:24:38.800 --> 00:24:42.800]  是不是你就跟隨著這些人的想法去做
[00:24:42.800 --> 00:24:45.800]  還是如果上帝給了另一個
[00:24:45.800 --> 00:24:48.800]  未必是你喜歡聽的答案
[00:24:48.800 --> 00:24:51.800]  你聽哪一個呢?
[00:24:51.800 --> 00:24:54.800]  所以對於今天的信徒來講
[00:24:54.800 --> 00:24:56.800]  當我們讀到這段聖經的時候
[00:24:56.800 --> 00:25:00.800]  我們應該同樣學會這個問題
[00:25:00.800 --> 00:25:03.800]  聖經裡面有很多的內容
[00:25:03.800 --> 00:25:10.800]  講了未必是你喜歡的事情
[00:25:10.800 --> 00:25:12.800]  所以很多信徒
[00:25:12.800 --> 00:25:14.800]  跟我去交談的時候
[00:25:14.800 --> 00:25:15.800]  都跟我這樣說
[00:25:15.800 --> 00:25:18.800]  牧師我很想做一個好的基督徒
[00:25:18.800 --> 00:25:19.800]  不過呢
[00:25:19.800 --> 00:25:20.800]  你知道了
[00:25:20.800 --> 00:25:22.800]  聖經的要求這麼高
[00:25:22.800 --> 00:25:26.800]  我答不到的
[00:25:26.800 --> 00:25:30.800]  作為一種藉口來洗腦它
[00:25:30.800 --> 00:25:36.800]  不如聽這個世界的人的決定
[00:25:36.800 --> 00:25:37.800]  上帝你說的事情
[00:25:37.800 --> 00:25:38.800]  是
[00:25:38.800 --> 00:25:40.800]  上帝你說的事情是對的
[00:25:40.800 --> 00:25:42.800]  不過不是很容易做
[00:25:42.800 --> 00:25:44.800]  那個比較容易做
[00:25:44.800 --> 00:25:45.800]  上帝
[00:25:45.800 --> 00:25:49.800]  於是乎就將這個世界的人做的事情
[00:25:49.800 --> 00:25:50.800]  跟上帝說的事情
[00:25:50.800 --> 00:25:52.800]  將它去混淆
[00:25:52.800 --> 00:25:54.800]  這段聖經就是很多牧者
[00:25:54.800 --> 00:25:55.800]  或者信徒讀的時候
[00:25:55.800 --> 00:25:58.800]  發生的錯誤
[00:25:58.800 --> 00:26:00.800]  他認為神都罰爾東
[00:26:00.800 --> 00:26:05.800]  中國列邦都要來一起攻擊爾東
[00:26:05.800 --> 00:26:08.800]  合了邏輯
[00:26:08.800 --> 00:26:11.800]  上帝的心思和列邦合了
[00:26:11.800 --> 00:26:13.800]  所以我們就要照做
[00:26:13.800 --> 00:26:14.800]  所以一起動手
[00:26:14.800 --> 00:26:17.800]  將爾東除滅就好了
[00:26:17.800 --> 00:26:24.800]  但上帝沒有將爾東除滅
[00:26:24.800 --> 00:26:27.800]  領珠妹
[00:26:27.800 --> 00:26:32.800]  讓我講一個故事給你聽
[00:26:32.800 --> 00:26:34.800]  我認識了一個年青人
[00:26:34.800 --> 00:26:36.800]  這個年青人
[00:26:36.800 --> 00:26:40.800]  在加拿大一間著名的大學
[00:26:40.800 --> 00:26:44.800]  一個非常著名的學系
[00:26:44.800 --> 00:26:48.800]  就畢業
