
[00:00:00.000 --> 00:00:02.500]  我記得上個星期有一個新聞說
[00:01:46.000 --> 00:01:47.100]  總之就是信啊
[00:01:47.100 --> 00:01:48.600]  不要問那麼多了
[00:01:48.600 --> 00:01:51.040]  這裡一開始講信心是什麼呢?
[00:01:51.040 --> 00:01:52.000]  他說兩樣東西
[00:01:52.000 --> 00:01:54.500]  是所盼望之事有把握
[00:01:55.100 --> 00:01:57.600]  未見之事有確據
[00:01:57.600 --> 00:02:00.200]  你這兩樣東西容易做嗎?
[00:02:00.200 --> 00:02:02.700]  這兩個描述
[00:02:02.700 --> 00:02:05.200]  在你身上或者在你的信仰認知上
[00:02:05.200 --> 00:02:06.200]  容易嗎?
[00:02:06.200 --> 00:02:09.200]  第一個描述說是盼望之事有把握
[00:02:09.200 --> 00:02:11.300]  你對未來的盼望有沒有把握?
[00:02:11.300 --> 00:02:13.000]  或者這麼說
[00:02:13.000 --> 00:02:14.200]  你有沒有盼望?
[00:02:14.200 --> 00:02:16.300]  你的人生有什麼盼望?
[00:02:16.300 --> 00:02:19.100]  可能你說其實都沒什麼了
[00:02:19.100 --> 00:02:20.900]  小時候可能很多理想
[00:02:20.900 --> 00:02:21.800]  很多願望
[00:02:21.800 --> 00:02:23.600]  慢慢長大就發現都不像實際
[00:02:23.600 --> 00:02:24.400]  所以沒了
[00:02:24.700 --> 00:02:25.700]  再大一點就發現
[00:02:25.700 --> 00:02:27.000]  唉,都是這樣的了
[00:02:27.000 --> 00:02:28.900]  每一年的願望都是這樣的了
[00:02:28.900 --> 00:02:30.400]  人生的盼望就是
[00:02:30.400 --> 00:02:31.000]  一天過一天
[00:02:31.000 --> 00:02:31.700]  一年過一年
[00:02:31.700 --> 00:02:32.900]  總之沒什麼大事發生
[00:02:32.900 --> 00:02:33.800]  就算了
[00:02:33.800 --> 00:02:36.600]  可能我們慢慢忘記了我們生命的盼望
[00:02:36.600 --> 00:02:38.700]  這裡講的盼望是什麼盼望呢?
[00:02:38.700 --> 00:02:40.700]  這裡講的盼望不是只是講你的願望
[00:02:40.700 --> 00:02:42.200]  或者你想達到
[00:02:42.200 --> 00:02:43.900]  完成你生命裡面的一些目標
[00:02:43.900 --> 00:02:46.200]  這個盼望是講你生命的盼望
[00:02:46.200 --> 00:02:47.500]  甚至是終極的盼望
[00:02:47.500 --> 00:02:49.700]  後面那些例子你就會明白在講什麼
[00:02:49.700 --> 00:02:52.400]  盼望是人生生存很重要的
[00:02:52.400 --> 00:02:53.900]  如果人生沒了盼望
[00:02:53.900 --> 00:02:55.400]  很多人覺得生存就沒目標了
[00:02:55.400 --> 00:02:57.000]  甚至生存沒力量
[00:02:57.000 --> 00:02:59.400]  很多時候向面前很多的盼望
[00:02:59.400 --> 00:03:00.600]  很多的期盼
[00:03:00.600 --> 00:03:03.200]  不知道你在想有什麼盼望和期盼
[00:03:03.200 --> 00:03:05.800]  這兩天教會都有婚禮進行
[00:03:05.800 --> 00:03:06.600]  剛剛就有一場
[00:03:06.600 --> 00:03:07.500]  明天又有另一場
[00:03:07.500 --> 00:03:10.500]  可能進入婚姻裡面的電影節目就有很多盼望
[00:03:10.500 --> 00:03:13.200]  或者當中有很多電影節目拍拖或者還沒結婚
[00:03:13.200 --> 00:03:14.500]  渴望著當人家見人家
[00:03:14.500 --> 00:03:16.500]  哇,這麼浪漫的婚姻的時候
[00:03:16.500 --> 00:03:17.400]  婚禮的時候就想想
[00:03:17.400 --> 00:03:18.600]  我會怎樣呢?
[00:03:18.600 --> 00:03:19.800]  這可能都是一個盼望
[00:03:19.800 --> 00:03:22.500]  很多時候我們對未來的盼望
[00:03:22.500 --> 00:03:24.100]  大部分都是想一下
[00:03:24.100 --> 00:03:26.300]  可能一半一半的機會達成
[00:03:26.300 --> 00:03:27.900]  所以第一句話
[00:03:27.900 --> 00:03:30.100]  信就是盼望的時候有把握
[00:03:30.100 --> 00:03:31.700]  你對未來盼望有些把握
[00:03:31.700 --> 00:03:32.700]  都挺好
[00:03:32.700 --> 00:03:34.600]  都有些機會
[00:03:34.600 --> 00:03:35.800]  雖然是難的
[00:03:35.800 --> 00:03:37.300]  未必所有盼望都有把握
[00:03:37.300 --> 00:03:39.900]  不過有時候都會有些把握的
[00:03:39.900 --> 00:03:41.800]  特別是信仰的事
[00:03:41.800 --> 00:03:43.900]  我們都知道上帝給我們有把握的
[00:03:43.900 --> 00:03:45.700]  不過第二句就難了
[00:03:45.700 --> 00:03:48.200]  什麼叫未見之事有確據呢?
[00:03:48.200 --> 00:03:50.500]  當我第一次看到這段經文的時候
[00:03:50.500 --> 00:03:51.400]  或者看到很多次的時候
[00:03:51.400 --> 00:03:54.200]  我經常想這段經文會不會有些矛盾呢?
[00:03:54.200 --> 00:03:55.800]  什麼叫確據呢?
[00:03:55.800 --> 00:03:58.600]  大家如果讀科學的電影節目就知道
[00:03:58.600 --> 00:03:59.700]  確據就是做實驗
[00:03:59.700 --> 00:04:01.200]  驗證出來就確據了
[00:04:01.200 --> 00:04:03.400]  未見之事會不會確據呢?
[00:04:03.400 --> 00:04:04.500]  不會的
[00:04:04.500 --> 00:04:05.000]  未見
[00:04:05.000 --> 00:04:06.000]  見到就確據了
[00:04:06.000 --> 00:04:07.600]  你讓我看到就是了
[00:04:07.600 --> 00:04:09.100]  很多人都是這樣
[00:04:09.100 --> 00:04:10.200]  甚至有些人來到教會
[00:04:10.200 --> 00:04:11.100]  或者未信耶穌的時候
[00:04:11.100 --> 00:04:12.700]  走來都會問一個問題
[00:04:12.700 --> 00:04:13.900]  你講到你的信仰這麼好
[00:04:13.900 --> 00:04:14.800]  你講到耶穌這麼好
[00:04:14.800 --> 00:04:16.100]  你叫他讓我看看吧
[00:04:16.100 --> 00:04:17.700]  他下面的東西出來看看
[00:04:17.700 --> 00:04:18.600]  我就相信了
[00:04:18.600 --> 00:04:20.800]  我們很想見到這個憑證
[00:04:20.800 --> 00:04:21.700]  見到這個確據
[00:04:21.700 --> 00:04:23.800]  但是聖經裡面告訴我們什麼呢?
[00:04:23.800 --> 00:04:25.500]  這段經文一開始告訴我們
[00:04:25.500 --> 00:04:26.600]  這些確據
[00:04:26.600 --> 00:04:29.100]  是在未發生之前
[00:04:29.100 --> 00:04:30.300]  你就會確信的了
[00:04:30.300 --> 00:04:31.900]  咦?這不就很難了
[00:04:31.900 --> 00:04:33.000]  這不就不太合理了
[00:04:33.000 --> 00:04:34.400]  為什麼可以呢?
[00:04:34.400 --> 00:04:36.100]  所以這麼大一段經文
[00:04:36.100 --> 00:04:37.000]  就是去演繹一件事
[00:04:37.000 --> 00:04:37.600]  告訴我們
[00:04:37.600 --> 00:04:40.100]  原來有些事就是未發生之前
[00:04:40.100 --> 00:04:42.000]  過去的歷史裡面
[00:04:42.000 --> 00:04:42.400]  聖經裡面
[00:04:42.400 --> 00:04:43.100]  特別是舊約裡面
[00:04:43.100 --> 00:04:44.100]  很多的人
[00:04:44.100 --> 00:04:45.400]  他們在他們的生命當中
[00:04:45.400 --> 00:04:47.100]  經歷上帝很多的應許
[00:04:47.100 --> 00:04:48.100]  很多的恩典
[00:04:48.100 --> 00:04:50.200]  在未發生所有事情之前
[00:04:50.200 --> 00:04:51.200]  他已經相信上帝
[00:04:51.200 --> 00:04:53.500]  他已經相信那些事情真的會發生
[00:04:53.500 --> 00:04:54.800]  並且是確信
[00:04:54.800 --> 00:04:56.400]  並且是覺得那些是確據
[00:04:56.400 --> 00:04:57.600]  有什麼例子呢?
[00:04:57.600 --> 00:04:59.600]  一直下有很多人名的例子
[00:04:59.600 --> 00:05:01.200]  那些故事我不逐個講了
[00:05:01.200 --> 00:05:02.200]  你是有興趣慢慢去看
[00:05:02.200 --> 00:05:03.800]  裡面講了很多的故事
[00:05:03.800 --> 00:05:05.100]  由阿伯和戈隱
[00:05:05.100 --> 00:05:06.000]  大家記不記得
[00:05:06.000 --> 00:05:07.100]  誰是戈隱誰是阿伯?
[00:05:07.100 --> 00:05:08.200]  記不記得?
[00:05:08.200 --> 00:05:09.000]  記得噢?
[00:05:09.000 --> 00:05:10.500]  就是上帝創造天地的時候
[00:05:10.500 --> 00:05:11.200]  有阿當和阿蛙
[00:05:11.200 --> 00:05:12.200]  他們生了兩個兒子
[00:05:12.200 --> 00:05:13.200]  戈隱這個叫做阿伯
[00:05:13.200 --> 00:05:15.900]  最後上帝接納了誰的親子?
[00:05:15.900 --> 00:05:17.100]  接納了阿伯
[00:05:17.200 --> 00:05:20.200]  因為阿伯獻的是羔羊最美的
[00:05:20.200 --> 00:05:21.200]  戈隱就獻植物
[00:05:21.200 --> 00:05:22.700]  最後上帝選擇了阿伯
[00:05:22.700 --> 00:05:24.700]  接著問題出現了
[00:05:24.700 --> 00:05:25.700]  戈隱就妒忌阿伯
[00:05:25.700 --> 00:05:27.200]  所以戈隱就殺了阿伯
[00:05:27.200 --> 00:05:29.200]  這是第一個殺人事件發生
[00:05:29.200 --> 00:05:31.500]  聖經裡面講的阿伯
[00:05:31.500 --> 00:05:33.200]  當他獻給上帝
[00:05:33.200 --> 00:05:33.900]  獻祭的時候
[00:05:33.900 --> 00:05:36.200]  他就得到上帝的應許
[00:05:36.200 --> 00:05:37.300]  更重要的是
[00:05:37.300 --> 00:05:38.300]  他在裡面講一句第四節
[00:05:38.300 --> 00:05:39.400]  他說他雖然死了
[00:05:39.400 --> 00:05:41.800]  卻因為這信仍然在說話
[00:05:41.800 --> 00:05:44.700]  聖經裡面記載第一個死亡的事件
[00:05:44.700 --> 00:05:46.000]  也就是被殺的事件就是阿伯
[00:05:46.400 --> 00:05:47.200]  但是當他死了
[00:05:47.200 --> 00:05:48.700]  他的信心仍然繼續說話
[00:05:48.700 --> 00:05:49.300]  這個很有趣
[00:05:49.300 --> 00:05:50.300]  一會兒可以再講多一點
[00:05:50.300 --> 00:05:52.600]  接著第二個人物講的就是一個叫以諾
[00:05:52.600 --> 00:05:54.500]  以諾是誰來的呢?
[00:05:54.500 --> 00:05:55.600]  大家記得以諾是誰嗎?
[00:05:55.600 --> 00:05:58.200]  有沒有以諾的頂尖在這裡?
[00:05:58.200 --> 00:05:58.600]  以諾
[00:05:58.600 --> 00:06:01.000]  以諾的頂尖在哪裡?
[00:06:01.000 --> 00:06:02.500]  不太看得到
[00:06:02.500 --> 00:06:03.300]  是,在這裡
[00:06:03.300 --> 00:06:04.600]  以諾是誰來的?
[00:06:04.600 --> 00:06:07.100]  以諾有什麼特別?
[00:06:07.100 --> 00:06:09.200]  被上帝接走
[00:06:09.200 --> 00:06:10.700]  挺好,看著來講的
[00:06:10.700 --> 00:06:12.100]  以諾在聖經裡面的特色是什麼呢?
[00:06:12.100 --> 00:06:13.600]  就是沒怎麼講他有什麼做的
[00:06:13.600 --> 00:06:15.300]  只是說以諾和上帝同行
[00:06:15.300 --> 00:06:16.000]  多少年了?
[00:06:17.100 --> 00:06:17.700]  多少年了?
[00:06:17.700 --> 00:06:19.700]  哎呀,忘記了,糟糕
[00:06:19.700 --> 00:06:21.100]  以諾和上帝同行三百年
[00:06:21.100 --> 00:06:22.100]  接著上帝就接走了
[00:06:22.100 --> 00:06:23.300]  沒有經過死亡
[00:06:23.300 --> 00:06:24.200]  被上帝接走
[00:06:24.200 --> 00:06:25.100]  這個是以諾
[00:06:25.100 --> 00:06:27.300]  好了,接著再講的人物是誰呢?
[00:06:27.300 --> 00:06:28.900]  接著講的人物就叫做羅亞
[00:06:28.900 --> 00:06:30.500]  羅亞有沒有頂尖在這裡?
[00:06:30.500 --> 00:06:31.100]  很多,是不是?
[00:06:31.100 --> 00:06:32.300]  羅亞是誰?
[00:06:32.300 --> 00:06:33.800]  羅亞是誰?
[00:06:33.800 --> 00:06:35.600]  羅亞是誰?
[00:06:35.600 --> 00:06:37.400]  羅亞就是建方舟的那個
[00:06:37.400 --> 00:06:39.200]  建方舟的那個
[00:06:39.200 --> 00:06:40.500]  羅亞特別可以講就是
[00:06:40.500 --> 00:06:41.800]  羅亞最有趣的地方就是
[00:06:41.800 --> 00:06:43.300]  他建方舟在哪裡建的,大家知不知道?
[00:06:43.300 --> 00:06:45.000]  在哪裡建方舟?
[00:06:45.000 --> 00:06:46.800]  是不是在船坳啊?不是啊
[00:06:46.800 --> 00:06:47.800]  在哪裡建方舟羅亞?
[00:06:47.800 --> 00:06:49.600]  在哪裡啊?
[00:06:49.600 --> 00:06:51.400]  在山上面
[00:06:51.400 --> 00:06:53.100]  在山頂建方舟
[00:06:53.100 --> 00:06:55.400]  是不是?最荒謬的事情就是
[00:06:55.400 --> 00:06:56.900]  建船當然在海邊
[00:06:56.900 --> 00:06:57.800]  不然怎麼推出海呢?
[00:06:57.800 --> 00:06:59.000]  在山頂建方舟就是
[00:06:59.000 --> 00:06:59.600]  因為最後呢
[00:06:59.600 --> 00:07:01.700]  建到慢慢建起來的時候
[00:07:01.700 --> 00:07:03.100]  水就浸過了所有地方
[00:07:03.100 --> 00:07:04.400]  洪水來到世界的時候
[00:07:04.400 --> 00:07:06.300]  羅亞就一家可以得救
[00:07:06.300 --> 00:07:07.600]  並且去拯救所有的動物
[00:07:07.600 --> 00:07:09.300]  這個就是羅亞對上帝的信
[00:07:09.300 --> 00:07:11.000]  好了,接著講到阿伯拉罕
[00:07:11.000 --> 00:07:13.000]  這裡講到阿伯拉罕有兩件事
[00:07:13.000 --> 00:07:14.100]  第一件事講阿伯拉罕
[00:07:14.500 --> 00:07:15.100]  就是他
[00:07:15.100 --> 00:07:16.700]  上帝叫他出去
[00:07:16.700 --> 00:07:17.800]  上帝說你要去
[00:07:17.800 --> 00:07:18.900]  去不同的地方
[00:07:18.900 --> 00:07:20.500]  他不知道去哪裡
[00:07:20.500 --> 00:07:22.000]  但是他相信上帝的應許
[00:07:22.000 --> 00:07:22.600]  所以他去
[00:07:22.600 --> 00:07:24.400]  同樣地在十一節呢
[00:07:24.400 --> 00:07:26.700]  就講到阿伯拉罕的太太
[00:07:26.700 --> 00:07:27.900]  叫撒拉
[00:07:27.900 --> 00:07:30.300]  當阿伯拉罕和撒拉
[00:07:30.300 --> 00:07:32.400]  應該說當撒拉生了她的兒子
[00:07:32.400 --> 00:07:33.400]  以撒的時候
[00:07:33.400 --> 00:07:34.300]  阿伯拉罕幾歲啊?
[00:07:34.300 --> 00:07:35.900]  幾歲啊?
[00:07:35.900 --> 00:07:37.300]  以撒出生的時候
[00:07:37.300 --> 00:07:38.000]  以撒出生的時候
[00:07:38.000 --> 00:07:38.700]  阿伯拉罕幾歲啊?
[00:07:38.700 --> 00:07:41.700]  不知道
[00:07:41.700 --> 00:07:42.600]  忘記了
[00:07:42.600 --> 00:07:43.800]  一百歲了,是不是?
[00:07:43.800 --> 00:07:45.700]  一百歲不死,有新聞
[00:07:45.700 --> 00:07:47.000]  一百歲不死,還有兒子生
[00:07:47.000 --> 00:07:48.200]  這個就是阿伯拉罕的故事
[00:07:48.200 --> 00:07:49.400]  以撒
[00:07:49.400 --> 00:07:50.700]  就是這樣出生
[00:07:50.700 --> 00:07:52.400]  撒拉過了她生育的年齡
[00:07:52.400 --> 00:07:54.300]  但是上帝都讓她可以懷孕生育
[00:07:54.300 --> 00:07:57.300]  接著後面再講到就是
[00:07:57.300 --> 00:07:59.100]  阿伯拉罕將以撒獻上
[00:07:59.100 --> 00:08:01.000]  當上帝給了阿伯拉罕
[00:08:01.000 --> 00:08:02.700]  一個這麼愛的寶貝兒子
[00:08:02.700 --> 00:08:03.900]  一百歲才出生的兒子
[00:08:03.900 --> 00:08:05.700]  但是上帝說你帶他來獻祭吧
[00:08:05.700 --> 00:08:07.800]  阿伯拉罕說好啊
[00:08:07.800 --> 00:08:08.800]  帶他
[00:08:08.800 --> 00:08:11.200]  上帝用一隻羊去取代了
[00:08:11.200 --> 00:08:11.900]  以撒
[00:08:12.200 --> 00:08:14.500]  並且去贊許阿伯拉罕的信心
[00:08:14.500 --> 00:08:16.800]  接著一路再下去的時候
[00:08:16.800 --> 00:08:17.600]  還有講到
[00:08:17.600 --> 00:08:18.400]  以撒
[00:08:18.400 --> 00:08:19.300]  雅各
[00:08:19.300 --> 00:08:20.000]  以掃
[00:08:20.000 --> 00:08:21.600]  一路這樣去約瑟
[00:08:21.600 --> 00:08:23.200]  他們的祝福,他們的敬拜
[00:08:23.200 --> 00:08:24.800]  接著後面講到
[00:08:24.800 --> 00:08:27.100]  以色列一個很重要的領袖叫摩西
[00:08:27.100 --> 00:08:28.600]  他出計的時候
[00:08:28.600 --> 00:08:29.200]  因為他是
[00:08:29.200 --> 00:08:30.800]  就是猶太人出世
[00:08:30.800 --> 00:08:32.400]  但是呢就因為當時
[00:08:32.400 --> 00:08:34.400]  王要殺光所有的猶太人
[00:08:34.400 --> 00:08:35.100]  所以他就
[00:08:35.100 --> 00:08:36.700]  就是被保護
[00:08:36.700 --> 00:08:37.500]  收起來
[00:08:37.500 --> 00:08:39.400]  結果就被王的女兒
[00:08:39.400 --> 00:08:42.000]  接了他成為自己的兒子
[00:08:42.400 --> 00:08:43.500]  在皇宮裡面長大
[00:08:43.500 --> 00:08:46.100]  最後因為他見到以色列人的受害
[00:08:46.100 --> 00:08:47.200]  他離開皇宮
[00:08:47.200 --> 00:08:48.500]  接受上帝的呼召
[00:08:48.500 --> 00:08:50.600]  最後他能夠帶領以色列人出埃及
[00:08:50.600 --> 00:08:53.700]  裡面也都講到出埃及的很重要的環境
[00:08:53.700 --> 00:08:56.000]  28節講到他們有如意節的晚餐
[00:08:56.000 --> 00:08:58.400]  他們講到29節講到他們過紅海
[00:08:58.400 --> 00:08:59.900]  進入這個的
[00:08:59.900 --> 00:09:01.600]  整個的曠野
[00:09:01.600 --> 00:09:03.900]  去到30節就講到
[00:09:03.900 --> 00:09:04.900]  之後的事了
[00:09:04.900 --> 00:09:06.100]  阿伯拉罕之後的事
[00:09:06.100 --> 00:09:07.900]  就是他們去耶利哥城去攻打的時候
[00:09:07.900 --> 00:09:10.000]  攻打之前他們派探子
[00:09:10.000 --> 00:09:10.900]  去探城
[00:09:11.400 --> 00:09:12.900]  那個妓女拉合接待
[00:09:12.900 --> 00:09:15.100]  這兩位探子就是約書亞和加勒
[00:09:15.100 --> 00:09:16.400]  結果就
[00:09:16.400 --> 00:09:17.900]  整個城的人都被滅亡
[00:09:17.900 --> 00:09:18.600]  但是這個的
[00:09:18.600 --> 00:09:20.300]  妓女一家就可以得到拯救
[00:09:20.300 --> 00:09:23.000]  耶利哥城同樣地因為上帝的緣故
[00:09:23.000 --> 00:09:24.800]  他們在外面走了七天
[00:09:24.800 --> 00:09:25.900]  最後大聲喊
[00:09:25.900 --> 00:09:26.800]  城牆就塌了
[00:09:26.800 --> 00:09:28.200]  他們就攻了耶利哥城
[00:09:28.200 --> 00:09:30.600]  很快的跳過這幾個故事
[00:09:30.600 --> 00:09:32.000]  你有興趣慢慢打開
[00:09:32.000 --> 00:09:34.600]  創世紀初一及紀歷就會看到這些故事
[00:09:34.600 --> 00:09:37.400]  這些故事講什麼內容呢
[00:09:37.400 --> 00:09:39.700]  當然每個故事有很多不同的重點
[00:09:40.200 --> 00:09:42.600]  但是整段經文裡面有幾個很重要的重點
[00:09:42.600 --> 00:09:43.500]  我想跟大家去看
[00:09:43.500 --> 00:09:45.900]  也是今天講什麼叫信心的故事
[00:09:45.900 --> 00:09:48.200]  第三節裡面有一句話很重要
[00:09:48.200 --> 00:09:49.100]  我們看回第三節
[00:09:49.100 --> 00:09:51.200]  第三節一開始講
[00:09:51.200 --> 00:09:52.200]  因著信
[00:09:52.200 --> 00:09:55.000]  我們知道這個宇宙是上帝造成的
[00:09:55.000 --> 00:09:55.900]  這樣
[00:09:55.900 --> 00:09:59.300]  看得見的是從看不見的做出來的
[00:09:59.300 --> 00:10:01.500]  很有趣
[00:10:01.500 --> 00:10:04.300]  在這裡希伯來書的作者告訴我們一件事
[00:10:04.300 --> 00:10:05.600]  這個世界是怎麼來的呢
[00:10:05.600 --> 00:10:07.800]  他再提醒我們這個世界是怎麼來的
[00:10:07.800 --> 00:10:09.800]  這個世界是上帝創造的
[00:10:10.300 --> 00:10:11.300]  上帝是怎麼創造的
[00:10:11.300 --> 00:10:13.200]  大家記不記得上帝是怎麼創造的
[00:10:13.200 --> 00:10:15.500]  上帝是怎麼創造世界的
[00:10:15.500 --> 00:10:17.400]  記不記得
[00:10:17.400 --> 00:10:20.100]  是啦,上帝說有光
[00:10:20.100 --> 00:10:21.100]  就有光了
[00:10:21.100 --> 00:10:24.500]  上帝說了,用說話去創造
[00:10:24.500 --> 00:10:27.500]  上帝的說也代表今天和我們講的信息
[00:10:27.500 --> 00:10:29.100]  上帝的信息是有力量的
[00:10:29.100 --> 00:10:32.300]  上帝不是用手腳用有的東西變出來
[00:10:32.300 --> 00:10:33.200]  上帝有母
[00:10:33.200 --> 00:10:35.000]  不知怎樣由母
[00:10:35.000 --> 00:10:36.700]  用她的說話這個能力
[00:10:36.700 --> 00:10:38.100]  變了這個世界出來
[00:10:38.100 --> 00:10:39.800]  去創造這個世界出來
[00:10:40.300 --> 00:10:41.800]  所以這裡告訴我們什麼事呢
[00:10:41.800 --> 00:10:44.200]  上帝有能力從母變成有
[00:10:44.200 --> 00:10:46.000]  所以在我們的生命當中
[00:10:46.000 --> 00:10:47.900]  可能很多東西我們見不到以為母
[00:10:47.900 --> 00:10:50.100]  甚至我們覺得盼望會落空以為母
[00:10:50.100 --> 00:10:51.500]  但是其實在上帝裡面
[00:10:51.500 --> 00:10:53.500]  只要祂願意的話一定是有
[00:10:53.500 --> 00:10:56.000]  而甚至這些有都是由母那裡開始來的
[00:10:56.000 --> 00:10:58.500]  所以不需要因為這樣而去恐懼或者驚慌
[00:10:58.500 --> 00:11:00.300]  這個就是盼望信心
[00:11:00.300 --> 00:11:01.500]  其中一個動力的來源
[00:11:01.500 --> 00:11:03.500]  裡面又講到
[00:11:03.500 --> 00:11:05.300]  十一章第十三節
[00:11:05.300 --> 00:11:06.800]  講到一件事
[00:11:06.800 --> 00:11:08.400]  十三節他說什麼呢
[00:11:09.700 --> 00:11:12.200]  這些人都全著信心死的
[00:11:12.200 --> 00:11:14.900]  並沒有得著所應許的
[00:11:14.900 --> 00:11:18.700]  卻從遠處觀望並歡喜迎接
[00:11:18.700 --> 00:11:20.900]  他們承認自己在地上是客類
[00:11:20.900 --> 00:11:22.200]  是寄居的
[00:11:22.200 --> 00:11:23.700]  很有趣
[00:11:23.700 --> 00:11:25.700]  很多時候我們講信心
[00:11:25.700 --> 00:11:26.600]  我們講盼望
[00:11:26.600 --> 00:11:28.600]  我們經常都很想快點見到
[00:11:28.600 --> 00:11:29.500]  是不是
[00:11:29.500 --> 00:11:31.400]  盼望當然是想快快完成
[00:11:31.400 --> 00:11:33.000]  願望快點達成就好了
[00:11:33.000 --> 00:11:34.500]  心想事成就好了
[00:11:34.500 --> 00:11:36.300]  甚至如果信心
[00:11:36.300 --> 00:11:37.900]  什麼叫有信心
[00:11:38.000 --> 00:11:40.200]  一做那件事就行就好了
[00:11:40.200 --> 00:11:41.500]  一不做就沒有信心
[00:11:41.500 --> 00:11:42.300]  舉個很簡單的例子
[00:11:42.300 --> 00:11:44.000]  常常教會的弟兄姐妹就會問
[00:11:44.000 --> 00:11:45.300]  哎呀我祈禱了很久
[00:11:45.300 --> 00:11:46.700]  為什麼都不實現那件事
[00:11:46.700 --> 00:11:48.200]  是不是我不夠信心
[00:11:48.200 --> 00:11:49.800]  我們經常這樣想
[00:11:49.800 --> 00:11:51.100]  如果我信心很強的話
[00:11:51.100 --> 00:11:53.200]  我祈禱上帝就會馬上將這件事實現
[00:11:53.200 --> 00:11:54.000]  是不是
[00:11:54.000 --> 00:11:55.500]  我有信心就馬上
[00:11:55.500 --> 00:11:58.100]  上帝就馬上按我所求的給我
[00:11:58.100 --> 00:12:00.800]  這個常常是我們在信仰裡面
[00:12:00.800 --> 00:12:02.000]  一個很大的限制
[00:12:02.000 --> 00:12:04.100]  甚至可能是我們信仰的盲點
[00:12:04.100 --> 00:12:06.200]  我們以為事情就是這樣發生的
[00:12:06.600 --> 00:12:08.400]  以為不發生是因為信心不夠
[00:12:08.400 --> 00:12:11.900]  當然有時我們禱告是因為信心不夠
[00:12:11.900 --> 00:12:12.800]  所以這件事沒發生
[00:12:12.800 --> 00:12:13.900]  但可能更重要就是
