
[00:00:00.000 --> 00:00:03.520]  各位聽眾朋友,歡迎大家來到十格基督教會
[00:04:30.680 --> 00:04:33.080]  單單要贏得基督
[00:04:33.080 --> 00:04:35.480]  不過保羅說他自己並不完全
[00:04:35.480 --> 00:04:38.680]  他其實只是應主召 竭力追
[00:04:38.680 --> 00:04:40.880]  應主召的意思是指保羅
[00:04:40.880 --> 00:04:44.680]  他如何回應基督叫他悔改的呼召
[00:04:44.680 --> 00:04:47.080]  保羅提到他以前是迫害教會
[00:04:47.080 --> 00:04:48.480]  他故意用到迫害
[00:04:48.480 --> 00:04:50.880]  希臘文是Dioko這個字
[00:04:50.880 --> 00:04:52.480]  現在他說他悔改了
[00:04:52.480 --> 00:04:54.480]  所以他竭力追求基督
[00:04:54.480 --> 00:04:58.880]  同樣是Dioko同一個字
[00:04:58.880 --> 00:04:59.880]  去到D'2
[00:04:59.880 --> 00:05:02.480]  保羅再一次提醒信徒
[00:05:02.480 --> 00:05:04.880]  效榜樣防受敵
[00:05:04.880 --> 00:05:07.280]  天文 後主 榮耀
[00:05:07.280 --> 00:05:09.880]  保羅勉勵肥勒比信徒要效法他
[00:05:09.880 --> 00:05:12.480]  也要留意那些跟他們一起
[00:05:12.480 --> 00:05:13.880]  效法保羅的人
[00:05:13.880 --> 00:05:17.480]  因為那些人是口不對心的十價仇敵
[00:05:17.480 --> 00:05:21.080]  那些人的特徵是專以地上的事為念
[00:05:21.080 --> 00:05:23.680]  相反 如果我們是真正天上國民
[00:05:23.680 --> 00:05:25.680]  我們會以天上的事為念
[00:05:25.680 --> 00:05:28.280]  專心等候救主從天降臨
[00:05:28.280 --> 00:05:33.080]  等候擁有和基督一樣的榮耀身體
[00:05:33.080 --> 00:05:35.880]  主近了同心證 無慮祈求永恆
[00:05:35.880 --> 00:05:37.680]  是四章的內容
[00:05:37.680 --> 00:05:40.080]  在主已經近了這個前提之下
[00:05:40.080 --> 00:05:43.880]  保羅勸勉信徒要靠主站立得穩
[00:05:43.880 --> 00:05:46.880]  他特別提醒到尤雅蝶和秦都基
[00:05:46.880 --> 00:05:48.680]  要在主裏面同心
[00:05:48.680 --> 00:05:51.480]  要回想他們以前怎樣跟保羅一起
[00:05:51.480 --> 00:05:54.880]  Sunafilio 一起為福音齊心努力
[00:05:54.880 --> 00:05:57.480]  也一無掛慮地為了永恆的事情
[00:05:57.480 --> 00:06:02.080]  繼續去禱告 祈求和感謝
[00:06:02.080 --> 00:06:03.280]  去到B'
[00:06:03.280 --> 00:06:07.480]  知足不求鬼贈 果多榮耀歸附
[00:06:07.480 --> 00:06:11.680]  B'的部分是保羅對菲勒比信徒的感謝
[00:06:11.680 --> 00:06:13.480]  但保羅不想他們誤會
[00:06:13.480 --> 00:06:16.680]  或者錯估了他們奉獻的作用
[00:06:16.680 --> 00:06:19.880]  所以他去強調他其實自己是知足的
[00:06:19.880 --> 00:06:22.880]  也表明他不求鬼贈
[00:06:22.880 --> 00:06:25.480]  但另一方面 菲勒比信徒的奉獻
[00:06:25.480 --> 00:06:27.680]  其實是他們的天國存款
[00:06:27.680 --> 00:06:30.080]  是歸在他們帳上的果子
[00:06:30.080 --> 00:06:34.280]  這些果子能夠讓榮耀歸附上帝
[00:06:34.280 --> 00:06:38.880]  最後 保羅問候每位聖徒主因與你同在
[00:06:38.880 --> 00:06:42.080]  他用「願主耶穌基督的恩惠與你們的靈同在」
[00:06:42.080 --> 00:06:44.280]  作最後的問安和祝福
[00:06:44.280 --> 00:06:46.480]  呼應著一章二節的文案
[00:06:46.480 --> 00:06:49.480]  「願恩惠平安 從我們的父上帝
[00:06:49.480 --> 00:06:53.280]  和主耶穌基督歸給你們」
[00:06:53.280 --> 00:06:55.680]  菲勒比書最重要的部分就是中間
[00:06:55.680 --> 00:06:57.680]  「基督之歌」
[00:06:57.680 --> 00:06:59.280]  所以我們這個回顧系列
[00:06:59.280 --> 00:07:02.880]  我們會按這個結構由外至內進行
[00:07:02.880 --> 00:07:08.080]  之前我們已經看了ABC C' B'和A'
[00:07:08.080 --> 00:07:10.080]  兩個月前開始
[00:07:10.080 --> 00:07:14.480]  我們進入了D D'和D'2的部分
[00:07:14.480 --> 00:07:18.280]  原本上次我說打算用兩篇道去講這個部分
[00:07:18.280 --> 00:07:20.280]  但後來在預備這篇道的時間
[00:07:20.280 --> 00:07:22.880]  我發覺我需要三篇道才足夠
[00:07:22.880 --> 00:07:26.480]  所以如果大家還記得上次那篇道叫做天文
[00:07:26.480 --> 00:07:28.880]  今次這篇道叫做商程
[00:07:28.880 --> 00:07:34.880]  而下一篇道我們會講爭戰
[00:07:34.880 --> 00:07:37.480]  所以今天這篇道我決定不要太貪心
[00:07:37.480 --> 00:07:39.680]  我只是分兩個部分
[00:07:39.680 --> 00:07:44.280]  第一「與主福音相稱 誕生登基凱旋」
[00:07:44.280 --> 00:07:49.680]  第二「薦經作不怨言 顯主道明光照」
[00:07:49.680 --> 00:07:55.680]  第一個部分「與主福音相稱 誕生登基凱旋」
[00:07:55.680 --> 00:07:59.280]  一章二十七字「最重要的是」或者是「只要」
[00:07:59.280 --> 00:08:03.280]  「你們行事為人 要與基督的福音相稱」
[00:08:03.280 --> 00:08:05.480]  保羅說這一章二十七字的吩咐
[00:08:05.480 --> 00:08:08.080]  是全卷書最重要的
[00:08:08.080 --> 00:08:12.080]  甚至這個最重要可以翻譯為「只要」
[00:08:12.080 --> 00:08:13.880]  他說你們只要行這件事
[00:08:13.880 --> 00:08:17.680]  就是你們行事為人 與基督的福音相稱
[00:08:17.680 --> 00:08:20.280]  上一篇道我們特別提到行事為人這個字
[00:08:20.280 --> 00:08:22.080]  原文是Politurme
[00:08:22.080 --> 00:08:24.480]  意思是做公民的意思
[00:08:24.480 --> 00:08:27.080]  所以上一篇我們是集中思想
[00:08:27.080 --> 00:08:30.080]  天國公民這個身份的重量
[00:08:30.080 --> 00:08:33.280]  我們說到在《出埃及記》十九章的時間
[00:08:33.280 --> 00:08:35.280]  上帝已經在西奈山
[00:08:35.280 --> 00:08:39.280]  他已經說要從萬民當中分別以色列人出來
[00:08:39.280 --> 00:08:41.480]  作屬上帝的子民
[00:08:41.480 --> 00:08:45.680]  上帝說他們要成為祭司的國度 聖潔的國民
[00:08:45.680 --> 00:08:48.280]  而這個在舊約西奈山的應許
[00:08:48.280 --> 00:08:51.280]  是在伽勒山上面實現的
[00:08:51.280 --> 00:08:55.280]  是耶穌基督用自己的補血埋屬一群罪人
[00:08:55.280 --> 00:08:58.280]  將他們從罪裡面釋放出來
[00:08:58.280 --> 00:08:59.680]  在啟示錄裡說
[00:08:59.680 --> 00:09:01.280]  耶穌基督的血埋屬了他們之後
[00:09:01.280 --> 00:09:05.480]  使他們成為國度 作父上帝的祭司
[00:09:05.480 --> 00:09:09.280]  這就是天國公民這個身份的重量
[00:09:09.280 --> 00:09:11.880]  今天我們會集中思想另外兩個詞語
[00:09:11.880 --> 00:09:16.080]  一個是福音 另外是相稱
[00:09:16.080 --> 00:09:18.080]  大家可能記得這幅圖畫
[00:09:18.080 --> 00:09:20.680]  相稱這個字在原文是Axios
[00:09:20.680 --> 00:09:24.480]  意思是一樣的重量 或者一樣的價值
[00:09:24.480 --> 00:09:26.680]  所以當時看到Axios的時候
[00:09:26.680 --> 00:09:29.080]  他們會想起天平
[00:09:29.080 --> 00:09:31.480]  上次的圖畫是想像一下
[00:09:31.480 --> 00:09:34.080]  天平一邊放的是基督的福音
[00:09:34.080 --> 00:09:36.880]  另外一邊是我們的行事為人
[00:09:36.880 --> 00:09:40.080]  然後保羅說天平應該是平衡的
[00:09:40.080 --> 00:09:44.280]  信徒的生命應該是能夠與基督的福音同等重量
[00:09:44.280 --> 00:09:46.480]  同樣的價值
[00:09:46.480 --> 00:09:48.480]  我們必須要問一個問題
[00:09:48.480 --> 00:09:51.280]  究竟福音有多重
[00:09:51.280 --> 00:09:53.480]  與基督福音的相稱
[00:09:53.480 --> 00:09:55.880]  其實是不是一個不可能的任務
[00:09:55.880 --> 00:10:02.680]  我們的生命究竟怎樣才可以與基督福音同等重量
[00:10:02.680 --> 00:10:05.280]  或者我們一步一步去想這個問題
[00:10:05.280 --> 00:10:08.080]  我首先問大家究竟什麼是福音
[00:10:08.080 --> 00:10:11.680]  如果你要跟一個未信的朋友介紹福音
[00:10:11.680 --> 00:10:13.280]  你會怎樣說呢
[00:10:13.280 --> 00:10:17.480]  然後我們再思想究竟福音有多重
[00:10:17.480 --> 00:10:20.480]  如果你在我們當中聽林牧師講到已經有一段時間
[00:10:20.480 --> 00:10:24.880]  你可能會記得福音這個詞是一個專有名詞
[00:10:24.880 --> 00:10:27.080]  字面的意思是好消息
[00:10:27.080 --> 00:10:29.280]  不過不是一個普通的好消息
[00:10:29.280 --> 00:10:31.280]  在古希臘羅馬文化裡面
[00:10:31.280 --> 00:10:33.480]  福音這個字是指一個君王
[00:10:33.480 --> 00:10:34.880]  一定是關於君王的
[00:10:34.880 --> 00:10:36.080]  關於君王的什麼呢
[00:10:36.080 --> 00:10:37.280]  一 誕生
[00:10:37.280 --> 00:10:39.080]  二 就位登基
[00:10:39.080 --> 00:10:40.480]  三 戰勝敵人
[00:10:40.480 --> 00:10:43.480]  海船如歸的公開宣告
[00:10:43.480 --> 00:10:47.480]  所以基督的福音是講耶穌基督這位天國的君王
[00:10:47.480 --> 00:10:48.880]  祂的誕生
[00:10:48.880 --> 00:10:50.280]  祂到城獄身
[00:10:50.280 --> 00:10:52.080]  降世為人的好消息
[00:10:52.080 --> 00:10:53.280]  祂的登基
[00:10:53.280 --> 00:10:56.280]  祂在十字架上登基作王的好消息
[00:10:56.280 --> 00:10:57.480]  祂的海船
[00:10:57.480 --> 00:10:58.880]  祂怎樣戰勝罪
[00:10:58.880 --> 00:11:00.080]  戰勝死亡
[00:11:00.080 --> 00:11:03.480]  海船而歸的好消息
[00:11:03.480 --> 00:11:05.880]  誕生 登基 海船
[00:11:05.880 --> 00:11:08.080]  其實也是菲勒比書的核心
[00:11:08.080 --> 00:11:09.880]  基督之歌的脈絡
[00:11:09.880 --> 00:11:10.480]  這裡說
[00:11:10.480 --> 00:11:14.280]  他本有上帝的形象卻不堅持自己與上帝同等
[00:11:14.280 --> 00:11:15.480]  反倒虛己
[00:11:15.480 --> 00:11:16.880]  取了奴僕的形象
[00:11:16.880 --> 00:11:18.680]  成為人的樣式
[00:11:18.680 --> 00:11:21.480]  說的是耶穌基督的誕生
[00:11:21.480 --> 00:11:22.480]  既有人的樣子
[00:11:22.480 --> 00:11:23.880]  就謙卑自己
[00:11:23.880 --> 00:11:25.080]  全心信服
[00:11:25.080 --> 00:11:26.280]  以至於死
[00:11:26.280 --> 00:11:28.080]  且死在十字架上
[00:11:28.080 --> 00:11:31.080]  這是耶穌基督的登基
[00:11:31.080 --> 00:11:33.280]  所以上帝把他升為至高
[00:11:33.280 --> 00:11:35.680]  由此給他超乎萬名之上的名
[00:11:35.680 --> 00:11:36.680]  是一切天上的
[00:11:36.680 --> 00:11:37.480]  地上的
[00:11:37.480 --> 00:11:38.680]  和地底下的
[00:11:38.680 --> 00:11:39.680]  因為耶穌的名
[00:11:39.680 --> 00:11:41.280]  萬室都要跪下
[00:11:41.280 --> 00:11:43.080]  眾口都要宣認
[00:11:43.080 --> 00:11:44.680]  耶穌基督是主
[00:11:44.680 --> 00:11:45.480]  歸榮耀
[00:11:45.480 --> 00:11:46.680]  給付上帝
[00:11:46.680 --> 00:11:50.480]  這就是耶穌基督的海船而歸
[00:11:50.480 --> 00:11:52.480]  究竟福音有多重
[00:11:52.480 --> 00:11:55.880]  今天我想和大家離開菲勒比書
[00:11:55.880 --> 00:11:58.880]  我們會看很多不同的經文
[00:11:58.880 --> 00:12:00.480]  我們會和大家思想
[00:12:00.480 --> 00:12:02.080]  福音究竟有多重
[00:12:02.080 --> 00:12:04.080]  我們會思想主耶穌基督
[00:12:04.080 --> 00:12:06.480]  這位天國君王的誕生
[00:12:06.480 --> 00:12:08.480]  登基和海船
[00:12:08.480 --> 00:12:11.680]  我們先看誕生
[00:12:11.680 --> 00:12:13.880]  希伯來書十章
[00:12:13.880 --> 00:12:16.880]  因為公牛和山羊的血不能除罪
[00:12:16.880 --> 00:12:20.080]  所以基督到世上來的時候就說
[00:12:20.080 --> 00:12:22.880]  「積物和禮物不是你所要的
[00:12:22.880 --> 00:12:26.880]  但你曾給我預備了身體」
[00:12:26.880 --> 00:12:28.480]  基督到世上來的時候
[00:12:28.480 --> 00:12:32.280]  原來這裡是在說耶穌基督的誕生
[00:12:32.280 --> 00:12:36.080]  這裡說到耶穌基督為何要誕生
[00:12:36.080 --> 00:12:37.880]  是因為世人都犯了罪
[00:12:37.880 --> 00:12:40.080]  是因為罪的公教乃是死
[00:12:40.080 --> 00:12:41.880]  因為死後有審判
[00:12:41.880 --> 00:12:47.280]  但是公牛和山羊的血不能除罪
[00:12:47.280 --> 00:12:48.880]  希伯來書這句話
[00:12:48.880 --> 00:12:51.480]  在我們聽來可能沒有什麼感覺
[00:12:51.480 --> 00:12:53.480]  但對於一個猶太人來說
[00:12:53.480 --> 00:12:56.280]  這是一個非常非常震撼的宣告
[00:12:56.280 --> 00:12:57.280]  為什麼呢
[00:12:57.280 --> 00:13:01.280]  因為這裡的公牛和山羊的血
[00:13:01.280 --> 00:13:03.280]  是代表著憲制
[00:13:03.280 --> 00:13:06.280]  而憲制是上帝親自設立的
[00:13:06.280 --> 00:13:08.280]  由《出埃及記》的回望
[00:13:08.280 --> 00:13:10.880]  到《利美記》的種種憲制
[00:13:10.880 --> 00:13:13.080]  祭司要怎樣宰殺生畜
[00:13:13.080 --> 00:13:14.080]  怎樣灑血
[00:13:14.080 --> 00:13:15.280]  怎樣焚燒
[00:13:15.280 --> 00:13:17.280]  都有很仔細的要求
[00:13:17.280 --> 00:13:20.280]  這些所有一切都是上帝吩咐的
[00:13:20.280 --> 00:13:22.880]  特別是在每年的贖罪日
[00:13:22.880 --> 00:13:25.280]  大祭司都要帶著贖罪祭的血
[00:13:25.280 --> 00:13:28.280]  進入至聖所為百姓贖罪
[00:13:28.280 --> 00:13:30.280]  但震撼的是這裡說
[00:13:30.280 --> 00:13:32.280]  原來這一切都是沒有用的
[00:13:32.280 --> 00:13:35.280]  這一切的憲制都不能除罪
[00:13:35.280 --> 00:13:37.280]  因為這些祭全部都是影子
[00:13:37.280 --> 00:13:40.280]  預表著耶穌基督這個實體
[00:13:40.280 --> 00:13:42.280]  所以這裡正正是因為
[00:13:42.280 --> 00:13:45.280]  公牛和山羊的血不能除罪
[00:13:45.280 --> 00:13:47.280]  所以基督才要來到世上
[00:13:47.280 --> 00:13:50.280]  基督到世上來的時候
[00:13:50.280 --> 00:13:51.280]  說了一句話
[00:13:51.280 --> 00:13:54.280]  祭物和禮物不是你所要的
[00:13:54.280 --> 00:13:57.280]  但你曾給我預備身體
[00:13:57.280 --> 00:14:00.280]  其實這句話出自詩篇四十篇
[00:14:00.280 --> 00:14:04.280]  祭物和禮物你不起愛
[00:14:04.280 --> 00:14:07.280]  犯祭和贖罪祭非你所要
[00:14:07.280 --> 00:14:08.280]  那時我說
[00:14:08.280 --> 00:14:10.280]  看啊 我來了
[00:14:10.280 --> 00:14:13.280]  我的事在經卷上已經記載了
[00:14:13.280 --> 00:14:14.280]  我的上帝啊
[00:14:14.280 --> 00:14:17.280]  我樂意照你的旨意行
[00:14:17.280 --> 00:14:20.280]  雖然詩篇四十篇是大衛所寫的詩
[00:14:20.280 --> 00:14:24.280]  但當中的「我」其實是指向耶穌基督
[00:14:24.280 --> 00:14:27.280]  所以當我們綜合詩篇四十篇
[00:14:27.280 --> 00:14:30.280]  和希伯來書十章這兩段經文的時候
[00:14:30.280 --> 00:14:33.280]  似乎意思是耶穌基督說
[00:14:33.280 --> 00:14:34.280]  父啊
[00:14:34.280 --> 00:14:37.280]  你所要的不是牛或者羊的生命
[00:14:37.280 --> 00:14:40.280]  你所要的是一個信服的生命
[00:14:40.280 --> 00:14:42.280]  你所要的是一個人完全地
[00:14:42.280 --> 00:14:43.280]  徹底地
[00:14:43.280 --> 00:14:45.280]  毫無保留地去相信你
[00:14:45.280 --> 00:14:46.280]  愛慕你
[00:14:46.280 --> 00:14:49.280]  樂意照你的旨意行
[00:14:49.280 --> 00:14:51.280]  而這份信服
[00:14:51.280 --> 00:14:54.280]  必須透過一個身體去活出來
[00:14:54.280 --> 00:14:55.280]  一個會餓
[00:14:55.280 --> 00:14:56.280]  會渴
[00:14:56.280 --> 00:14:57.280]  會累
[00:14:57.280 --> 00:14:58.280]  會痛
[00:14:58.280 --> 00:14:59.280]  會流血
[00:14:59.280 --> 00:15:01.280]  會死的身體
[00:15:01.280 --> 00:15:04.280]  而這就是「道成為肉身」的意義
[00:15:04.280 --> 00:15:07.280]  上帝為耶穌基督預備一個身體
[00:15:07.280 --> 00:15:11.280]  是要讓祂能夠按經卷上的記載
[00:15:11.280 --> 00:15:15.280]  並且樂意照上帝的旨意而行
[00:15:15.280 --> 00:15:16.280]  行什麼呢?
[00:15:16.280 --> 00:15:18.280]  我們很快會有答案
[00:15:18.280 --> 00:15:20.280]  不過我們希望大家先記住
[00:15:20.280 --> 00:15:21.280]  「我」
[00:15:21.280 --> 00:15:23.280]  這裡耶穌基督的「是」
[00:15:23.280 --> 00:15:25.280]  在經卷上已經記載
[00:15:25.280 --> 00:15:28.280]  稍後我們會看到另外一個例子
[00:15:28.280 --> 00:15:31.280]  現在我們先回到希伯來書
[00:15:31.280 --> 00:15:33.280]  剛才我們看了十章四節
[00:15:33.280 --> 00:15:34.280]  五節那裡
[00:15:34.280 --> 00:15:36.280]  「但祢曾給我預備了身體」
[00:15:36.280 --> 00:15:38.280]  去到第十節
[00:15:38.280 --> 00:15:40.280]  「我們憑著這旨意
[00:15:40.280 --> 00:15:44.280]  藉著耶穌基督僅此一次獻上祂的身體
[00:15:44.280 --> 00:15:46.280]  就得以成聖」
[00:15:46.280 --> 00:15:49.280]  「我們憑著這旨意」
[00:15:49.280 --> 00:15:52.280]  「旨意」是指上帝的旨意
[00:15:52.280 --> 00:15:54.280]  上帝的旨意是什麼呢?
[00:15:54.280 --> 00:15:58.280]  是耶穌基督獻上的祂的身體
[00:15:58.280 --> 00:15:59.280]  以致我們
[00:15:59.280 --> 00:16:01.280]  即是我和你
[00:16:01.280 --> 00:16:03.280]  得以成聖
[00:16:03.280 --> 00:16:06.280]  這是上帝的旨意
[00:16:06.280 --> 00:16:08.280]  耶穌基督降生在世上
[00:16:08.280 --> 00:16:10.280]  道成為肉身
[00:16:10.280 --> 00:16:11.280]  是為了有一天
[00:16:11.280 --> 00:16:13.280]  使得你和我這些罪人
[00:16:13.280 --> 00:16:15.280]  可以得以成聖
[00:16:15.280 --> 00:16:17.280]  而獻上你的身體
[00:16:17.280 --> 00:16:20.280]  這是上帝的旨意
[00:16:20.280 --> 00:16:23.280]  我在馬槽裡面的小小嬰孩
[00:16:23.280 --> 00:16:24.280]  他小小的手
[00:16:24.280 --> 00:16:25.280]  小小的腳
[00:16:25.280 --> 00:16:27.280]  預備好了
[00:16:27.280 --> 00:16:28.280]  是為了有一天
[00:16:28.280 --> 00:16:30.280]  為了我們這些罪人
[00:16:30.280 --> 00:16:33.280]  被釘在木頭上
[00:16:33.280 --> 00:16:35.280]  這就是上帝的旨意
[00:16:35.280 --> 00:16:36.280]  這個小小的嬰孩
[00:16:36.280 --> 00:16:37.280]  他小小的頭
[00:16:37.280 --> 00:16:39.280]  小小的身體
[00:16:39.280 --> 00:16:40.280]  預備好了
[00:16:40.280 --> 00:16:41.280]  是為了有一天
[00:16:41.280 --> 00:16:42.280]  為我們這些罪人
[00:16:42.280 --> 00:16:44.280]  戴上荊棘的冠冕
[00:16:44.280 --> 00:16:47.280]  他的肋旁被茅去刺透
[00:16:47.280 --> 00:16:49.280]  流出血和水
[00:16:49.280 --> 00:16:52.280]  來洗淨和重生我們這些罪人
[00:16:52.280 --> 00:16:55.280]  這就是上帝的旨意
[00:16:55.280 --> 00:16:58.280]  所以親愛的弟兄姊妹
[00:16:58.280 --> 00:17:00.280]  究竟福音有多重?
[00:17:00.280 --> 00:17:02.280]  這就是福音的重量
[00:17:02.280 --> 00:17:05.280]  而這只是說到誕生
[00:17:05.280 --> 00:17:08.280]  還只是誕生
[00:17:08.280 --> 00:17:11.280]  如果誕生已經讓我們感到震撼的時候
[00:17:11.280 --> 00:17:16.280]  登基就更加會顛覆我們對作王的一切想像
