
[00:00:00.000 --> 00:00:04.000]  今日很高興能在這個地方跟大家見面
[00:01:43.000 --> 00:01:45.000]  我們今天的講題
[00:01:45.000 --> 00:01:47.000]  作上帝蒙慈愛的兒女
[00:01:47.000 --> 00:01:51.000]  其實是來自我們選讀的這班說話裡
[00:01:52.000 --> 00:01:55.000]  最先的一句,第一節
[00:01:55.000 --> 00:01:58.000]  如果我們用通俗一點的方式
[00:01:58.000 --> 00:02:01.000]  來表達我們今天的講題的話
[00:02:01.000 --> 00:02:03.000]  我們可以將它改為
[00:02:03.000 --> 00:02:07.000]  做過上帝愛錫的兒女
[00:02:07.000 --> 00:02:10.000]  我相信我們都希望能夠成為
[00:02:10.000 --> 00:02:13.000]  上帝愛錫的兒女
[00:02:13.000 --> 00:02:16.000]  我們了解到在《衣福所書》
[00:02:16.000 --> 00:02:19.000]  本來由第四章開始
[00:02:20.000 --> 00:02:23.000]  才進入到有關倫理的教導
[00:02:23.000 --> 00:02:25.000]  換句話說
[00:02:25.000 --> 00:02:27.000]  由第四章開始到第六章
[00:02:27.000 --> 00:02:30.000]  都是一些很實際的生活上的教訓
[00:02:30.000 --> 00:02:33.000]  它提醒我們應該怎樣去做
[00:02:33.000 --> 00:02:37.000]  可以成為上帝的兒女
[00:02:37.000 --> 00:02:41.000]  本來是一個很成功的教師
[00:02:41.000 --> 00:02:43.000]  所以你會發覺到
[00:02:43.000 --> 00:02:45.000]  它為了讓我們能夠明白
[00:02:46.000 --> 00:02:50.000]  為什麼和怎樣去實踐這個教訓
[00:02:50.000 --> 00:02:55.000]  它一連串用了好幾個的譬喻
[00:02:55.000 --> 00:02:58.000]  這些譬喻本來都是用了一種
[00:02:58.000 --> 00:03:01.000]  兩兩相對的方式
[00:03:01.000 --> 00:03:05.000]  透過相反兩極的事物的對照
[00:03:05.000 --> 00:03:08.000]  來突顯其中的教訓
[00:03:08.000 --> 00:03:10.000]  這三個譬喻分別就是
[00:03:10.000 --> 00:03:13.000]  新人和舊人
[00:03:14.000 --> 00:03:16.000]  換句話說我們應該像換衣服一樣
[00:03:16.000 --> 00:03:20.000]  把舊人和舊人的行為脫掉
[00:03:20.000 --> 00:03:22.000]  然後串上這個新人
[00:03:22.000 --> 00:03:24.000]  有新生命的樣式
[00:03:24.000 --> 00:03:27.000]  第二個就是父親和兒女
[00:03:27.000 --> 00:03:30.000]  也是我們今天所看到的內容
[00:03:30.000 --> 00:03:34.000]  透過父親和兒女之間的關係的特點
[00:03:34.000 --> 00:03:39.000]  來提醒我們怎樣去實踐父親的教訓
[00:03:39.000 --> 00:03:41.000]  而第三個譬喻就是
[00:03:42.000 --> 00:03:44.000]  光明與幽暗
[00:03:44.000 --> 00:03:46.000]  透過這兩種物理的現象
[00:03:46.000 --> 00:03:49.000]  來突顯道德上的光明的人
[00:03:49.000 --> 00:03:52.000]  應該怎樣去結束各種光明的果子
[00:03:52.000 --> 00:03:54.000]  所以在第五章裡面
[00:03:54.000 --> 00:03:56.000]  我們會看到本來一連串的
[00:03:56.000 --> 00:03:58.000]  用了三個的譬喻
[00:03:58.000 --> 00:04:02.000]  來將它的要點介紹給我們認識
[00:04:02.000 --> 00:04:04.000]  當然時間關係
[00:04:04.000 --> 00:04:06.000]  我們今天只能夠將重點
[00:04:06.000 --> 00:04:08.000]  放在第二個的對比
[00:04:08.000 --> 00:04:10.000]  就是第二個的譬喻
[00:04:11.000 --> 00:04:14.000]  就是父親與兒女的身上
[00:04:14.000 --> 00:04:16.000]  話說
[00:04:16.000 --> 00:04:18.000]  保羅當時是在用一種
[00:04:18.000 --> 00:04:20.000]  譬喻的文學手法
[00:04:20.000 --> 00:04:22.000]  但我們知道其實
[00:04:22.000 --> 00:04:24.000]  很多時候這些譬喻的內容
[00:04:24.000 --> 00:04:27.000]  都是基於一些很重要的
[00:04:27.000 --> 00:04:30.000]  實在的神學的根據
[00:04:30.000 --> 00:04:32.000]  譬如當保羅提及到
[00:04:32.000 --> 00:04:35.000]  我們父親與兒女這個譬喻的時候
[00:04:35.000 --> 00:04:37.000]  它其實是基於一個
[00:04:37.000 --> 00:04:40.000]  保羅信念裡面的一個神學事實
[00:04:41.000 --> 00:04:42.000]  就是我們每一個人
[00:04:42.000 --> 00:04:45.000]  我們每一個相信耶穌基督的人
[00:04:45.000 --> 00:04:49.000]  都果然是上帝的兒女
[00:04:49.000 --> 00:04:51.000]  而不是純粹是一種
[00:04:51.000 --> 00:04:53.000]  譬喻性的關係這麼簡單
[00:04:53.000 --> 00:04:55.000]  因為我們看到在保羅的神學裡面
[00:04:55.000 --> 00:04:57.000]  尤其是在羅馬書裡面
[00:04:57.000 --> 00:04:59.000]  那個扇式的神學裡面
[00:04:59.000 --> 00:05:01.000]  它提及到我們一個信念
[00:05:01.000 --> 00:05:03.000]  就是告訴我們
[00:05:03.000 --> 00:05:06.000]  當聖靈在你和我的裡面
[00:05:06.000 --> 00:05:08.000]  感動我們的時候
[00:05:09.000 --> 00:05:11.000]  感動我們以至讓我們有這個膽量
[00:05:11.000 --> 00:05:14.000]  呼叫上帝做阿爸父
[00:05:14.000 --> 00:05:16.000]  就好像我們經常在祈禱裡面
[00:05:16.000 --> 00:05:18.000]  稱上帝為我們的父親
[00:05:18.000 --> 00:05:21.000]  這個經驗是一個很寶貴的經驗
[00:05:21.000 --> 00:05:23.000]  這個經驗其實是
[00:05:23.000 --> 00:05:26.000]  聖靈在我們裡面引動我們的內心
[00:05:26.000 --> 00:05:28.000]  以至確證了
[00:05:28.000 --> 00:05:30.000]  我們和天父之間
[00:05:30.000 --> 00:05:33.000]  這個父親與兒女的身份
[00:05:33.000 --> 00:05:36.000]  所以每一個人有這個信心和膽量
[00:05:37.000 --> 00:05:39.000]  呼出這句話都不是簡單的
[00:05:39.000 --> 00:05:41.000]  其實都是我們作為
[00:05:41.000 --> 00:05:43.000]  上帝兒女的一個名證
[00:05:43.000 --> 00:05:45.000]  換句話說
[00:05:45.000 --> 00:05:48.000]  既然我們本身的而且確地
[00:05:48.000 --> 00:05:51.000]  果然地是上帝的兒女
[00:05:51.000 --> 00:05:54.000]  那保羅就告訴我們
[00:05:54.000 --> 00:05:56.000]  我們都要活得
[00:05:56.000 --> 00:06:01.000]  as 像一個天父的兒女
[00:06:01.000 --> 00:06:04.000]  這個正是保羅在羅馬書第五章
[00:06:04.000 --> 00:06:06.000]  第一節開始的時候
[00:06:07.000 --> 00:06:09.000]  要祝福我們整段根據的
[00:06:09.000 --> 00:06:11.000]  裡面的所在
[00:06:11.000 --> 00:06:13.000]  所以和大家從三方面
[00:06:13.000 --> 00:06:15.000]  來看一看
[00:06:15.000 --> 00:06:17.000]  這句話裡面的意思
[00:06:17.000 --> 00:06:19.000]  首先第一樣
[00:06:19.000 --> 00:06:21.000]  我們思考的時候
[00:06:21.000 --> 00:06:23.000]  我們發現到一樣東西
[00:06:23.000 --> 00:06:25.000]  就是說做兒女的
[00:06:25.000 --> 00:06:27.000]  號召他們的父母親
[00:06:27.000 --> 00:06:29.000]  其實這件事
[00:06:29.000 --> 00:06:31.000]  是天經地義的
[00:06:31.000 --> 00:06:33.000]  我們在教會裡面服侍
[00:06:33.000 --> 00:06:35.000]  或者在教會裡面生活的人
[00:06:36.000 --> 00:06:38.000]  就好像我們家人一樣
[00:06:38.000 --> 00:06:40.000]  我們不單止在他們
[00:06:40.000 --> 00:06:42.000]  禮拜一起侍奉
[00:06:42.000 --> 00:06:44.000]  在我們的生活裡面
[00:06:44.000 --> 00:06:46.000]  連在一起都好像
[00:06:46.000 --> 00:06:48.000]  一個家庭裡面一樣
[00:06:48.000 --> 00:06:50.000]  我們又發現很多時候
[00:06:50.000 --> 00:06:52.000]  上帝很憐憫我們這個群體
[00:06:52.000 --> 00:06:54.000]  往往很多時候
[00:06:54.000 --> 00:06:56.000]  就會在我們這個群體的
[00:06:56.000 --> 00:06:58.000]  一些家庭裡面
[00:06:58.000 --> 00:07:00.000]  賜給一些新的生命
[00:07:00.000 --> 00:07:02.000]  這些都是很開心的事
[00:07:02.000 --> 00:07:04.000]  因為當有一個嬰兒
[00:07:05.000 --> 00:07:06.000]  對家庭來說
[00:07:06.000 --> 00:07:08.000]  這件事是很幽福
[00:07:08.000 --> 00:07:10.000]  和很重要的事
[00:07:10.000 --> 00:07:12.000]  對他身邊的人
[00:07:12.000 --> 00:07:14.000]  也是一件很喜悅的事
[00:07:14.000 --> 00:07:16.000]  有些時候我們的肢體
[00:07:16.000 --> 00:07:18.000]  得到上帝的賜福
[00:07:18.000 --> 00:07:20.000]  我們會將這個消息
[00:07:20.000 --> 00:07:22.000]  公佈給弟兄姊妹
[00:07:22.000 --> 00:07:24.000]  讓弟兄姊妹知道
[00:07:24.000 --> 00:07:26.000]  原來哪一個我們所熟悉的肢體
[00:07:26.000 --> 00:07:28.000]  上帝有一個這樣的恩典要給他
[00:07:28.000 --> 00:07:30.000]  等到小朋友的健康成長
[00:07:30.000 --> 00:07:32.000]  開始有些穩定的時候
[00:07:33.000 --> 00:07:35.000]  一方面希望來到教會裡面
[00:07:35.000 --> 00:07:37.000]  能夠得到牧師的祝福
[00:07:37.000 --> 00:07:39.000]  另一方面也希望
[00:07:39.000 --> 00:07:41.000]  帶一些小朋友回來
[00:07:41.000 --> 00:07:43.000]  讓他們見一下叔叔伯伯
[00:07:43.000 --> 00:07:45.000]  讓叔叔伯伯
[00:07:45.000 --> 00:07:47.000]  可以一起來為他們歡喜
[00:07:47.000 --> 00:07:49.000]  很多時候當我們知道
[00:07:49.000 --> 00:07:51.000]  今天有一個這樣的
[00:07:51.000 --> 00:07:53.000]  喜樂的消息
[00:07:53.000 --> 00:07:55.000]  有一個這樣的小朋友回來了
[00:07:55.000 --> 00:07:57.000]  完了崇拜
[00:07:57.000 --> 00:07:59.000]  很多弟兄姊妹
[00:07:59.000 --> 00:08:01.000]  就會迷在小朋友身邊
[00:08:02.000 --> 00:08:03.000]  講一些很美的說話
[00:08:03.000 --> 00:08:05.000]  其中有一句
[00:08:05.000 --> 00:08:07.000]  我們經常聽到的恭維說話
[00:08:07.000 --> 00:08:09.000]  總是說
[00:08:09.000 --> 00:08:11.000]  生得很可愛
[00:08:11.000 --> 00:08:13.000]  你看他
[00:08:13.000 --> 00:08:15.000]  好像哪個哪個
[00:08:15.000 --> 00:08:17.000]  當然大家也會預期到
[00:08:17.000 --> 00:08:19.000]  哪個哪個
[00:08:19.000 --> 00:08:21.000]  意思就是好像爸爸或者媽媽
[00:08:21.000 --> 00:08:23.000]  嘴巴好像爸爸
[00:08:23.000 --> 00:08:25.000]  眼睛好像媽媽
[00:08:25.000 --> 00:08:27.000]  諸如此類
[00:08:27.000 --> 00:08:29.000]  其實有些時候
[00:08:29.000 --> 00:08:31.000]  我們想深一層的時候
[00:08:32.000 --> 00:08:33.000]  為什麼這樣說呢
[00:08:33.000 --> 00:08:36.000]  因為兒女號召他們的父母
[00:08:36.000 --> 00:08:38.000]  其實是天經地義
[00:08:38.000 --> 00:08:43.000]  因為兒女是父母愛情的結晶品
[00:08:43.000 --> 00:08:46.000]  所以一定會在他們生命的特徵上
[00:08:46.000 --> 00:08:48.000]  某幾方面與他們相似
[00:08:48.000 --> 00:08:50.000]  這是很自然的
[00:08:50.000 --> 00:08:52.000]  不說也自然知道
[00:08:52.000 --> 00:08:54.000]  反而有些時候
[00:08:54.000 --> 00:08:56.000]  如果我們說兒女
[00:08:56.000 --> 00:08:58.000]  不像他們的爸爸媽媽的時候
[00:08:58.000 --> 00:09:01.000]  我們會覺得反而有點離經背道
[00:09:02.000 --> 00:09:03.000]  記得好幾年之前
[00:09:03.000 --> 00:09:05.000]  香港的電視台
[00:09:05.000 --> 00:09:07.000]  某一間電視台
[00:09:07.000 --> 00:09:09.000]  曾經播過一齣日劇
[00:09:09.000 --> 00:09:11.000]  也挺好看的
[00:09:11.000 --> 00:09:13.000]  所以我從頭追到尾
[00:09:13.000 --> 00:09:15.000]  看完整套日劇
[00:09:15.000 --> 00:09:17.000]  這套劇叫做《華麗家族》
[00:09:17.000 --> 00:09:20.000]  不知道有沒有讓大家記起
[00:09:20.000 --> 00:09:23.000]  裡面的主要角色
[00:09:23.000 --> 00:09:26.000]  是由一個很著名的日劇演員
[00:09:26.000 --> 00:09:28.000]  叫做木村拓哉
[00:09:28.000 --> 00:09:31.000]  他到現在還是一個非常紅的明星
[00:09:32.000 --> 00:09:33.000]  故事其實是說
[00:09:33.000 --> 00:09:35.000]  在二次大戰結束之後
[00:09:35.000 --> 00:09:38.000]  日本在戰後的
[00:09:38.000 --> 00:09:42.000]  百廢待興的狀態
[00:09:42.000 --> 00:09:46.000]  如何在戰後的殘破中重新振作
[00:09:46.000 --> 00:09:48.000]  講述其中一個大家族
[00:09:48.000 --> 00:09:50.000]  這個家族很有錢
[00:09:50.000 --> 00:09:52.000]  有很多生意
[00:09:52.000 --> 00:09:55.000]  由爺爺創辦這個家族開始之後
[00:09:55.000 --> 00:09:57.000]  就已經有很多生意
[00:09:57.000 --> 00:09:59.000]  有銀行的生意
[00:09:59.000 --> 00:10:01.000]  有鋼鐵的生意
[00:10:02.000 --> 00:10:03.000]  故事裡面就是說
[00:10:03.000 --> 00:10:05.000]  父子兩代
[00:10:05.000 --> 00:10:07.000]  爺爺那一代已經過去了
[00:10:07.000 --> 00:10:10.000]  父子兩代彼此之間的一些嫌隙
[00:10:10.000 --> 00:10:12.000]  一些恩怨情仇
[00:10:12.000 --> 00:10:14.000]  那個爸爸
[00:10:14.000 --> 00:10:16.000]  就是年紀大的爸爸
[00:10:16.000 --> 00:10:18.000]  就是一個銀行家
[00:10:18.000 --> 00:10:20.000]  銀行業是百業之母
[00:10:20.000 --> 00:10:23.000]  在整個日本經濟復蘇的過程中
[00:10:23.000 --> 00:10:25.000]  是很重要的
[00:10:25.000 --> 00:10:27.000]  所以如何運用資金
[00:10:27.000 --> 00:10:30.000]  成為一個很重要的決策者
[00:10:31.000 --> 00:10:32.000]  是父親手中要做的事
[00:10:32.000 --> 00:10:34.000]  所以對父親來說
[00:10:34.000 --> 00:10:36.000]  他很重視銀行的事業
[00:10:36.000 --> 00:10:38.000]  飾演兒子的《木村拓哉》
[00:10:38.000 --> 00:10:41.000]  他很有興趣在鋼鐵的事業裡面
[00:10:41.000 --> 00:10:43.000]  因為他覺得
[00:10:43.000 --> 00:10:45.000]  如果國家能夠有機會
[00:10:45.000 --> 00:10:47.000]  在這個頹廢當中重新振興
[00:10:47.000 --> 00:10:49.000]  工業會振興
[00:10:49.000 --> 00:10:51.000]  所以他就希望自己能夠完全投身
[00:10:51.000 --> 00:10:53.000]  在鋼鐵的事業裡面
[00:10:53.000 --> 00:10:55.000]  他很希望這個爸爸能夠支持他
[00:10:55.000 --> 00:10:57.000]  在鋼鐵的事業裡面得位
[00:11:00.000 --> 00:11:03.000]  因為鍊鋼需要很多很先進的裝備
[00:11:03.000 --> 00:11:06.000]  其中要一些高熱的高爐
[00:11:06.000 --> 00:11:08.000]  因為沒有那麼上下的熱度
[00:11:08.000 --> 00:11:10.000]  是很難鍊出精鋼出來的
[00:11:10.000 --> 00:11:12.000]  這個兒子很需要一些錢
[00:11:12.000 --> 00:11:15.000]  來為他的工廠添置這個高爐
[00:11:15.000 --> 00:11:19.000]  讓他可以來控制鋼鐵的生長
[00:11:19.000 --> 00:11:21.000]  但需要金錢的資助
[00:11:21.000 --> 00:11:23.000]  於是嘗試跟父親商量
[00:11:23.000 --> 00:11:27.000]  可不可以在他的銀行裡面得到資助
[00:11:28.000 --> 00:11:30.000]  以致他可以在這方面發展事業呢
[00:11:30.000 --> 00:11:32.000]  我們的想法當然是
[00:11:32.000 --> 00:11:34.000]  作為一個爸爸
[00:11:34.000 --> 00:11:36.000]  當然是全力支持自己一個
[00:11:36.000 --> 00:11:40.000]  對國家的發展有這麼雄心壯志的人
[00:11:40.000 --> 00:11:42.000]  但不是的
[00:11:42.000 --> 00:11:45.000]  這個父親用了很多藉口
[00:11:45.000 --> 00:11:47.000]  包括說
[00:11:47.000 --> 00:11:49.000]  你這個事業究竟有沒有前途
[00:11:49.000 --> 00:11:51.000]  我沒有把握
[00:11:51.000 --> 00:11:53.000]  現在整個國家的資金都很緊張
[00:11:53.000 --> 00:11:55.000]  我怎麼可以把這麼大筆的資金
[00:11:55.000 --> 00:11:57.000]  只給你呢
[00:11:58.000 --> 00:11:59.000]  用很多方法去攔阻
[00:11:59.000 --> 00:12:01.000]  這個兒子的事業發展
[00:12:01.000 --> 00:12:03.000]  於是大家彼此之間
[00:12:03.000 --> 00:12:05.000]  有很多恩怨情仇出現
[00:12:05.000 --> 00:12:07.000]  故事發展令我們很奇怪
[00:12:07.000 --> 00:12:11.000]  為什麼父子的關係會這麼差呢
[00:12:11.000 --> 00:12:13.000]  是不是真的像這個父親
[00:12:13.000 --> 00:12:15.000]  說得這麼正義呢
[00:12:15.000 --> 00:12:17.000]  但原來不是這樣
[00:12:17.000 --> 00:12:19.000]  原來原因是因為
[00:12:19.000 --> 00:12:22.000]  父親身上一直都有一根刺
[00:12:22.000 --> 00:12:24.000]  他一直都沒有說出來
[00:12:25.000 --> 00:12:28.000]  這根刺是他一直都懷疑
[00:12:28.000 --> 00:12:30.000]  這個兒子不是他自己的兒子
[00:12:30.000 --> 00:12:32.000]  他一直都懷疑
[00:12:32.000 --> 00:12:36.000]  這個兒子可能是他的妻子
[00:12:36.000 --> 00:12:38.000]  跟他很害怕
[00:12:38.000 --> 00:12:41.000]  但是很勁懼的父親
[00:12:41.000 --> 00:12:46.000]  影過一身的淫亂而生的結果
[00:12:46.000 --> 00:12:48.000]  為什麼他會有這樣的想法呢
[00:12:48.000 --> 00:12:50.000]  當然有很多複雜原因
[00:12:50.000 --> 00:12:52.000]  時間關係我不方便在這裡說
[00:12:52.000 --> 00:12:54.000]  其中一個原因就是
[00:12:55.000 --> 00:12:56.000]  發覺這個兒子的血型
[00:12:56.000 --> 00:12:59.000]  不知從什麼方法得到血型檢查
[00:12:59.000 --> 00:13:02.000]  發覺這個兒子是A型血
[00:13:02.000 --> 00:13:05.000]  而他是B型血
[00:13:05.000 --> 00:13:08.000]  一個B型血的男人
[00:13:08.000 --> 00:13:12.000]  怎麼可能生出一個A型血的兒子呢
[00:13:12.000 --> 00:13:15.000]  這一點更加加深了認為
[00:13:15.000 --> 00:13:17.000]  這個兒子不是他自己所生
[00:13:17.000 --> 00:13:19.000]  就因為這個原因
[00:13:19.000 --> 00:13:21.000]  他心裡有很多忌恨
[00:13:22.000 --> 00:13:26.000]  發洩在他對兒子很多事業上的難處上
[00:13:26.000 --> 00:13:29.000]  後來這個兒子因為生意失敗
[00:13:29.000 --> 00:13:32.000]  最後自殺死了
[00:13:32.000 --> 00:13:34.000]  自殺死了之後
[00:13:34.000 --> 00:13:36.000]  當然家裡的人都很傷心
[00:13:36.000 --> 00:13:38.000]  這個做父親的都要去到
[00:13:38.000 --> 00:13:40.000]  這個父親的兒子的屍身旁邊
[00:13:40.000 --> 00:13:42.000]  在裡面做一個送別
[00:13:42.000 --> 00:13:45.000]  這個時候負責驗屍的官員
[00:13:45.000 --> 00:13:47.000]  就將一個驗屍的報告
[00:13:47.000 --> 00:13:49.000]  交了給他的父親
[00:13:50.000 --> 00:13:52.000]  他的父親隨手拿起
[00:13:52.000 --> 00:13:54.000]  這個報告裡面去看
[00:13:54.000 --> 00:13:56.000]  看到血型的一欄
[00:13:56.000 --> 00:13:58.000]  他看到的時候突然間打了一個按鈕
[00:13:58.000 --> 00:14:00.000]  為什麼血型的一欄裡面寫著
[00:14:00.000 --> 00:14:02.000]  這個兒子的血型是B型呢
[00:14:02.000 --> 00:14:04.000]  我記得很清楚很清楚很清楚
[00:14:04.000 --> 00:14:06.000]  在很多年之前
[00:14:06.000 --> 00:14:09.000]  我知道一個報告他是A型的
[00:14:09.000 --> 00:14:11.000]  如果是B型的
[00:14:11.000 --> 00:14:13.000]  起碼是和我一樣
[00:14:13.000 --> 00:14:15.000]  那就是我的兒子了
[00:14:15.000 --> 00:14:17.000]  他追問有關這方面的事
[00:14:17.000 --> 00:14:19.000]  驗屍官告訴他
[00:14:20.000 --> 00:14:22.000]  以前很多國民的血液報告
[00:14:22.000 --> 00:14:24.000]  其實都不太準確
[00:14:24.000 --> 00:14:26.000]  因為當時正在打仗
[00:14:26.000 --> 00:14:28.000]  很多東西都很亂
[00:14:28.000 --> 00:14:30.000]  所以很可能有什麼原因搞錯了
[00:14:30.000 --> 00:14:32.000]  不過這個肯定是對的
[00:14:32.000 --> 00:14:34.000]  因為是我們幫死者
[00:14:34.000 --> 00:14:36.000]  做的一個血型檢查
[00:14:36.000 --> 00:14:39.000]  這個父親才退役下來
[00:14:39.000 --> 00:14:41.000]  感覺到很後悔
[00:14:41.000 --> 00:14:43.000]  因為他一直所有的懷疑
[00:14:43.000 --> 00:14:45.000]  其實都是虛虛烏有的
[00:14:45.000 --> 00:14:48.000]  這個兒子是自己的兒子
[00:14:49.000 --> 00:14:50.000]  他後悔為何當日
[00:14:50.000 --> 00:14:52.000]  不站在自己的兒子身邊
[00:14:52.000 --> 00:14:54.000]  幫助他的兒子
[00:14:54.000 --> 00:14:56.000]  最終要讓他的兒子
[00:14:56.000 --> 00:14:58.000]  走入死的路途
[00:14:58.000 --> 00:15:00.000]  這個故事讓我們看到
[00:15:00.000 --> 00:15:02.000]  在我們人類的文化裡面
[00:15:02.000 --> 00:15:05.000]  自從有了財產私有制之後
[00:15:05.000 --> 00:15:07.000]  血緣的關係
[00:15:07.000 --> 00:15:09.000]  成為一個很重要的關係
[00:15:09.000 --> 00:15:11.000]  以致透過這種關係
[00:15:11.000 --> 00:15:13.000]  在很多不同的文學著作
[00:15:13.000 --> 00:15:15.000]  故事裡面
[00:15:15.000 --> 00:15:17.000]  都利用一些橋段
[00:15:18.000 --> 00:15:19.000]  一些矛盾
[00:15:19.000 --> 00:15:21.000]  或者特質
[00:15:21.000 --> 00:15:23.000]  事實上我們發覺到
[00:15:23.000 --> 00:15:25.000]  聖經很多時候都用我們人的
[00:15:25.000 --> 00:15:27.000]  這種體會
[00:15:27.000 --> 00:15:30.000]  來作為傳遞啟示的內容
[00:15:30.000 --> 00:15:32.000]  例如我們知道
[00:15:32.000 --> 00:15:34.000]  當亞當被造的時候
[00:15:34.000 --> 00:15:36.000]  聖經用了這樣的語句
[00:15:36.000 --> 00:15:38.000]  他說亞當是按照
[00:15:38.000 --> 00:15:41.000]  上帝的形象、樣式而造的
[00:15:41.000 --> 00:15:43.000]  所以亞當被稱為
[00:15:43.000 --> 00:15:45.000]  上帝的兒子
[00:15:46.000 --> 00:15:48.000]  原來我們人的始祖被造
[00:15:48.000 --> 00:15:50.000]  是和神的樣子相似的
[00:15:50.000 --> 00:15:52.000]  透過這個相似來特映
[00:15:52.000 --> 00:15:54.000]  他們之間的一種很特殊
[00:15:54.000 --> 00:15:56.000]  很重要的關係
[00:15:56.000 --> 00:15:58.000]  當始祖瑟特出生的時候
[00:15:58.000 --> 00:16:00.000]  聖經有一個這樣的用語
[00:16:00.000 --> 00:16:02.000]  亞當活到130歲的時候
[00:16:02.000 --> 00:16:04.000]  他生了一個兒子
[00:16:04.000 --> 00:16:07.000]  形狀、樣式和自己相似
[00:16:07.000 --> 00:16:09.000]  為什麼要這麼強調
[00:16:09.000 --> 00:16:11.000]  這個瑟特的樣子和亞當相似呢
[00:16:11.000 --> 00:16:13.000]  也是想強調
[00:16:13.000 --> 00:16:15.000]  他們之間彼此的血緣關係
[00:16:16.000 --> 00:16:17.000]  來表達往後的人
[00:16:17.000 --> 00:16:21.000]  維持了始祖一般的軟弱
[00:16:21.000 --> 00:16:24.000]  我們都等候著上帝的救恩
[00:16:24.000 --> 00:16:27.000]  到耶穌基督來到人世間以後
[00:16:27.000 --> 00:16:29.000]  當我們的救主耶穌基督
[00:16:29.000 --> 00:16:30.000]  從死裡復活
[00:16:30.000 --> 00:16:32.000]  顯明祂是上帝的兒子的時候
[00:16:32.000 --> 00:16:34.000]  聖經就告訴我們
[00:16:34.000 --> 00:16:37.000]  我們這位救主耶穌是神的像
[00:16:37.000 --> 00:16:40.000]  暗示祂號召上帝
[00:16:40.000 --> 00:16:43.000]  顯露出上帝的真相
[00:16:44.000 --> 00:16:46.000]  換句話說
[00:16:46.000 --> 00:16:49.000]  透過文化或血緣上的特徵
[00:16:49.000 --> 00:16:52.000]  來將上帝要拯救人類
[00:16:52.000 --> 00:16:55.000]  和在人類生命裡進行更生改變
[00:16:55.000 --> 00:16:59.000]  這麼重要的訊息的手段
[00:16:59.000 --> 00:17:02.000]  因此當聖經告訴我們
[00:17:02.000 --> 00:17:05.000]  我們是上帝的兒女的時候
[00:17:05.000 --> 00:17:08.000]  這是一個很嚴肅的話
[00:17:08.000 --> 00:17:10.000]  而當聖經告訴我們
[00:17:10.000 --> 00:17:12.000]  你是上帝的兒女
[00:17:13.000 --> 00:17:15.000]  就像你們的父親上帝
[00:17:15.000 --> 00:17:19.000]  我們看來是一件必然的事
[00:17:19.000 --> 00:17:22.000]  這就是為何保羅教導我們
[00:17:22.000 --> 00:17:25.000]  我們應該號召我們的父親上帝
[00:17:25.000 --> 00:17:28.000]  成為上帝所愛的兒女
[00:17:28.000 --> 00:17:31.000]  第二方面
[00:17:31.000 --> 00:17:34.000]  第二方面我們從保羅的話裡
[00:17:34.000 --> 00:17:37.000]  看到兒女圓了學校父母
[00:17:37.000 --> 00:17:40.000]  其實也是自然而然的
[00:17:41.000 --> 00:17:43.000]  今天你和我都知道了
[00:17:43.000 --> 00:17:46.000]  為何人會從父母身上
[00:17:46.000 --> 00:17:49.000]  承受一些肖像的特徵
[00:17:49.000 --> 00:17:53.000]  因為我們會將父母的基因遺傳下來
