
[00:00:00.000 --> 00:00:02.000]  每一個侍奉崗位
[00:02:07.000 --> 00:02:10.000]  承認你是我們生命的主
[00:02:10.000 --> 00:02:12.000]  承認你是那位沒有能力
[00:02:12.000 --> 00:02:14.000]  沒有慈愛的上帝
[00:02:14.000 --> 00:02:19.000]  主我們今天再一次你的指紋再一次到你面前來敬拜
[00:02:19.000 --> 00:02:22.000]  你都很渴望在我們敬拜你的時候
[00:02:22.000 --> 00:02:24.000]  你讓我們能夠可以遇見你
[00:02:24.000 --> 00:02:27.000]  讓我們的心靈被你觸摸
[00:02:27.000 --> 00:02:29.000]  真的知道你的慈愛
[00:02:29.000 --> 00:02:31.000]  又知道去尊崇你
[00:02:31.000 --> 00:02:34.000]  我們如今再一次打開聖經的說話
[00:02:34.000 --> 00:02:36.000]  你都可以尋求認識你
[00:02:36.000 --> 00:02:41.000]  求你在這個過程當中再一次向我們說話
[00:02:41.000 --> 00:02:45.000]  我們仰望祈禱奉耶穌成名求
[00:02:45.000 --> 00:02:52.000]  我們在先打開剛才的聖經二創書第六章的經文
[00:02:52.000 --> 00:02:57.000]  當我們講到崇拜的時候
[00:02:57.000 --> 00:03:01.000]  或者很多時候我們都會問一個基本的問題
[00:03:01.000 --> 00:03:03.000]  崇拜是什麼呢
[00:03:03.000 --> 00:03:06.000]  究竟崇拜有什麼意義呢
[00:03:06.000 --> 00:03:12.000]  為什麼我們每個主日會來到教會來敬拜神呢
[00:03:12.000 --> 00:03:15.000]  或者簡單來說我們講到崇拜的時候
[00:03:15.000 --> 00:03:21.000]  崇拜就是人與神相遇相會的時間
[00:03:21.000 --> 00:03:24.000]  人神一段相會的時間
[00:03:24.000 --> 00:03:29.000]  在這段時間裡面人去承認這位上帝
[00:03:29.000 --> 00:03:31.000]  他的確是天地的主
[00:03:31.000 --> 00:03:33.000]  他是大君王
[00:03:33.000 --> 00:03:39.000]  因此將敬拜神當得的敬拜和讚美獻情給神
[00:03:39.000 --> 00:03:44.000]  在獻情的過程當中人聽到神的說話
[00:03:44.000 --> 00:03:46.000]  而去聽從
[00:03:46.000 --> 00:03:51.000]  在聽從的過程裡面去更加的認識神
[00:03:51.000 --> 00:03:54.000]  或者說更加像神
[00:03:54.000 --> 00:04:00.000]  在這個過程裡面好像一段很自然的生命轉化的過程
[00:04:00.000 --> 00:04:03.000]  但是卻是一種很寶貴
[00:04:03.000 --> 00:04:05.000]  是人神一種生命的會合
[00:04:05.000 --> 00:04:07.000]  會面的時間
[00:04:07.000 --> 00:04:10.000]  當我們很多時候來到神的殿當中敬拜的時候
[00:04:10.000 --> 00:04:13.000]  不是一個好像循例的一個活動
[00:04:13.000 --> 00:04:16.000]  而是每一次帶著一種期待
[00:04:16.000 --> 00:04:18.000]  一種更新的心
[00:04:18.000 --> 00:04:20.000]  很想能夠去見神
[00:04:20.000 --> 00:04:24.000]  很想能夠將敬拜獻給他
[00:04:24.000 --> 00:04:25.000]  當然當大家讀聖經的時候
[00:04:25.000 --> 00:04:27.000]  你會發覺聖經都會常常提到
[00:04:27.000 --> 00:04:30.000]  有些人當他向神敬拜
[00:04:30.000 --> 00:04:33.000]  或者說獻祭給上帝的時候
[00:04:33.000 --> 00:04:40.000]  獻祭一方面好像是一種對神的一種的尊崇
[00:04:40.000 --> 00:04:43.000]  但是日常的生活行為卻是得罪神
[00:04:43.000 --> 00:04:47.000]  好像我們今天讀記載書的第一章就不斷講到
[00:04:47.000 --> 00:04:49.000]  有些人當他們獻祭給神的時候
[00:04:49.000 --> 00:04:52.000]  一邊獻祭但一邊犯罪
[00:04:52.000 --> 00:04:57.000]  所以神就告訴他們「我厭煩你們的獻祭」
[00:04:57.000 --> 00:05:02.000]  「我憎惡你們的敬拜」
[00:05:02.000 --> 00:05:04.000]  有些時候我們敬拜神的時候
[00:05:04.000 --> 00:05:07.000]  我們很想能夠與神會面
[00:05:07.000 --> 00:05:14.000]  但同時很留心自己所敬拜的一位天地的大君王
[00:05:14.000 --> 00:05:17.000]  小心獻上是神喜悅的敬拜
[00:05:17.000 --> 00:05:19.000]  免得我們敬拜的時候
[00:05:19.000 --> 00:05:23.000]  神會告訴我們「我厭煩你們的敬拜」
[00:05:23.000 --> 00:05:24.000]  所以我們要留心
[00:05:24.000 --> 00:05:27.000]  如何能夠明白敬拜的意思
[00:05:27.000 --> 00:05:31.000]  又真是靠著神獻上神喜悅的敬拜
[00:05:31.000 --> 00:05:35.000]  因此我們今天從敬拜的角度去思想這段經文
[00:05:35.000 --> 00:05:40.000]  也讓我們看到在當以塞亞見到神的呼召的時候
[00:05:40.000 --> 00:05:43.000]  裡面有很多很重要的崇拜要素
[00:05:43.000 --> 00:05:45.000]  在當中向我們說明
[00:05:45.000 --> 00:05:49.000]  我們一起先看第六章第一節
[00:06:15.000 --> 00:06:17.000]  在聖殿的時候
[00:06:17.000 --> 00:06:19.000]  他見到神的時候
[00:06:19.000 --> 00:06:21.000]  他很清楚知道當時的日子
[00:06:21.000 --> 00:06:25.000]  聖經說是在烏西亞王去世那年
[00:06:25.000 --> 00:06:29.000]  他看見了主坐在高高的寶座上
[00:06:29.000 --> 00:06:31.000]  烏西亞王大家讀聖經的時候
[00:06:31.000 --> 00:06:34.000]  知道是當時一位很重要的君王
[00:06:34.000 --> 00:06:37.000]  在位52年很長的時間
[00:06:37.000 --> 00:06:39.000]  在他在位的時候
[00:06:39.000 --> 00:06:42.000]  他興起了整個國家
[00:06:42.000 --> 00:06:45.000]  他革新了當時的農業制度
[00:06:45.000 --> 00:06:48.000]  他重組軍隊
[00:06:48.000 --> 00:06:50.000]  他做了很多重要的事情
[00:06:50.000 --> 00:06:53.000]  令到整個國家繁盛興旺
[00:06:53.000 --> 00:06:54.000]  很重要
[00:06:54.000 --> 00:06:58.000]  但這個時候突然間他過世了
[00:06:58.000 --> 00:07:00.000]  當時的人民很多會很擔心
[00:07:00.000 --> 00:07:02.000]  國家會怎樣呢?
[00:07:02.000 --> 00:07:04.000]  整個社會的變化會怎樣呢?
[00:07:04.000 --> 00:07:08.000]  很多的憂慮很多的驚慌在當時出現
[00:07:08.000 --> 00:07:10.000]  當然大家如果再讀聖經
[00:07:10.000 --> 00:07:13.000]  就知道烏西亞王在他晚年的時候
[00:07:13.000 --> 00:07:15.000]  雖然神賜福給他
[00:07:15.000 --> 00:07:17.000]  但他驕傲至此
[00:07:17.000 --> 00:07:19.000]  他要做祭司的工作
[00:07:19.000 --> 00:07:23.000]  要勉強獻上祭品燒香
[00:07:23.000 --> 00:07:25.000]  但那個時候神的懲罰
[00:07:25.000 --> 00:07:29.000]  令到他立時患上大麻瘋
[00:07:29.000 --> 00:07:31.000]  不單是他自己
[00:07:31.000 --> 00:07:33.000]  在那段日子沒有錯國家興盛
[00:07:33.000 --> 00:07:37.000]  但有很多不同的罪的問題出現
[00:07:37.000 --> 00:07:40.000]  遠離讀前面聖經的五章
[00:07:40.000 --> 00:07:44.000]  就不斷講述當時猶太人犯罪的情況
[00:07:44.000 --> 00:07:49.000]  這個時候本來整個社會都很失望
[00:07:49.000 --> 00:07:54.000]  或者說是一種違背上帝的情況出現
[00:07:54.000 --> 00:07:59.000]  但當以賽亞敬拜上帝的時候
[00:07:59.000 --> 00:08:02.000]  他看到的是神的寶座
[00:08:02.000 --> 00:08:04.000]  仍然高高在天上
[00:08:04.000 --> 00:08:07.000]  神的寶座仍然掌管這一切
[00:08:07.000 --> 00:08:10.000]  不是一個無望的世界
[00:08:10.000 --> 00:08:13.000]  不是一個好像令人失望的處境
[00:08:13.000 --> 00:08:15.000]  而是這位上帝以祂的掌權
[00:08:15.000 --> 00:08:19.000]  以祂的慈愛仍然坐在祂的寶座上
[00:08:19.000 --> 00:08:22.000]  大家知道當時已經講到寶座的時候
[00:08:22.000 --> 00:08:24.000]  上上在講神自己的掌權
[00:08:24.000 --> 00:08:30.000]  你記得詩篇當講到地上洪水氾濫的時候
[00:08:30.000 --> 00:08:35.000]  耶和華的寶座仍然納定在天
[00:08:35.000 --> 00:08:38.000]  他仍然坐在天上為王
[00:08:38.000 --> 00:08:40.000]  掌管著這一切
[00:08:40.000 --> 00:08:43.000]  我記得有時候聽弟兄姊妹講
[00:08:43.000 --> 00:08:46.000]  就是最近很煩惱
[00:08:46.000 --> 00:08:49.000]  好像遇到一些生活上特別的困難
[00:08:49.000 --> 00:08:51.000]  都沒什麼心情去崇拜
[00:08:51.000 --> 00:08:54.000]  聽的時候我心裡就想
[00:08:54.000 --> 00:08:57.000]  其實正正是人在面對苦困的時候
[00:08:57.000 --> 00:09:00.000]  更需要去敬拜上帝
[00:09:00.000 --> 00:09:03.000]  因為當人面對著生活上的困難
[00:09:03.000 --> 00:09:05.000]  如果不知道去敬拜神
[00:09:05.000 --> 00:09:09.000]  眼睛所見到的只是眼前的困難
[00:09:09.000 --> 00:09:11.000]  永遠見到的都是那些
[00:09:11.000 --> 00:09:14.000]  叫人失望叫人難過的事情
[00:09:14.000 --> 00:09:17.000]  但當人知道去敬拜上帝的時候
[00:09:17.000 --> 00:09:20.000]  他是可以去看見神
[00:09:20.000 --> 00:09:24.000]  他可以看到那位上帝仍然坐著為王
[00:09:24.000 --> 00:09:27.000]  他是我們的盼望
[00:09:27.000 --> 00:09:29.000]  他是我們的出路
[00:09:29.000 --> 00:09:31.000]  因此可以在敬拜的時候
[00:09:31.000 --> 00:09:34.000]  看到一種真正的屬靈的實況
[00:09:34.000 --> 00:09:39.000]  而心靈可以在其中領受神給人的盼望
[00:09:39.000 --> 00:09:42.000]  我有過去很多次
[00:09:42.000 --> 00:09:45.000]  久不久就聽弟兄姊妹跟我說
[00:09:45.000 --> 00:09:49.000]  特別是一些初來教會的朋友
[00:09:49.000 --> 00:09:50.000]  弟兄姊妹
[00:09:50.000 --> 00:09:52.000]  他們告訴我來到教會的時候
[00:09:52.000 --> 00:09:54.000]  第一次來
[00:09:54.000 --> 00:09:56.000]  打了一本詩集
[00:09:56.000 --> 00:09:58.000]  不太會唱
[00:09:58.000 --> 00:10:01.000]  但一聽見唱此禮頌
[00:10:01.000 --> 00:10:03.000]  聽見唱詩歌的時候
[00:10:03.000 --> 00:10:06.000]  不知為何心裏面有很大的感動
[00:10:06.000 --> 00:10:08.000]  眼淚就湧出來
[00:10:08.000 --> 00:10:10.000]  有些尷尬
[00:10:10.000 --> 00:10:11.000]  不知如何是好
[00:10:11.000 --> 00:10:16.000]  但那種好像控制不了的感情就湧流出來
[00:10:16.000 --> 00:10:17.000]  然後他們告訴我
[00:10:17.000 --> 00:10:19.000]  很多次在這些情況之下
[00:10:19.000 --> 00:10:23.000]  我感覺內心有一種很特別的釋放
[00:10:23.000 --> 00:10:26.000]  然後一步步去建立跟神的關係
[00:10:26.000 --> 00:10:29.000]  去認識
[00:10:29.000 --> 00:10:30.000]  在崇拜的時候
[00:10:30.000 --> 00:10:33.000]  是人與神會面的時候
[00:10:33.000 --> 00:10:34.000]  弟兄姊妹不要來到的時候
[00:10:34.000 --> 00:10:38.000]  以為回來也要崇拜
[00:10:38.000 --> 00:10:39.000]  你回來的時候
[00:10:39.000 --> 00:10:40.000]  你向神求神
[00:10:40.000 --> 00:10:43.000]  讓我今天可以遇見你
[00:10:43.000 --> 00:10:46.000]  讓我見到你自己的掌權
[00:10:46.000 --> 00:10:48.000]  看到你自己的慈愛
[00:10:48.000 --> 00:10:51.000]  以致我可以用一種完全不同的眼光
[00:10:51.000 --> 00:10:55.000]  看回我們自己今天所面對的生活
[00:10:55.000 --> 00:10:57.000]  在敬拜的時候
[00:10:57.000 --> 00:11:01.000]  去留心去認識
[00:11:01.000 --> 00:11:04.000]  去看見這位上帝
[00:11:04.000 --> 00:11:05.000]  所以你會發覺很多時候
[00:11:05.000 --> 00:11:07.000]  當我們教會一起崇拜
[00:11:07.000 --> 00:11:08.000]  開始的時候
[00:11:08.000 --> 00:11:11.000]  往往是會唱一些詩歌
[00:11:11.000 --> 00:11:13.000]  當我們唱詩歌讚美的時候
[00:11:13.000 --> 00:11:14.000]  你會留心到這些詩歌
[00:11:14.000 --> 00:11:16.000]  一般都不是一些其他類型
[00:11:16.000 --> 00:11:19.000]  好像團契性的詩歌
[00:11:19.000 --> 00:11:21.000]  甚至是一些眷戀性的詩歌
[00:11:21.000 --> 00:11:23.000]  而是讚美
[00:11:23.000 --> 00:11:25.000]  而是歌頌
[00:11:25.000 --> 00:11:27.000]  是幫我們將注意
[00:11:27.000 --> 00:11:30.000]  集中在這位上帝的身上
[00:11:30.000 --> 00:11:32.000]  想到祂的慈愛
[00:11:32.000 --> 00:11:33.000]  祂的作為
[00:11:33.000 --> 00:11:34.000]  我們更加知道
[00:11:34.000 --> 00:11:36.000]  祂是掌權的上帝
[00:11:36.000 --> 00:11:37.000]  開始的時候
[00:11:37.000 --> 00:11:38.000]  我們一起會祈禱
[00:11:38.000 --> 00:11:40.000]  祈禱在一起的時候
[00:11:40.000 --> 00:11:42.000]  我們說我們是一個敬拜
[00:11:42.000 --> 00:11:43.000]  讚美
[00:11:43.000 --> 00:11:44.000]  凝聚的禱告
[00:11:44.000 --> 00:11:47.000]  我們很少在開始的時候代禱
[00:11:47.000 --> 00:11:49.000]  因為我們很想
[00:11:49.000 --> 00:11:52.000]  首先讓我們眼目轉向神
[00:11:52.000 --> 00:11:54.000]  去看一位
[00:11:54.000 --> 00:11:57.000]  真的掌管天地的上帝
[00:11:57.000 --> 00:11:58.000]  不會忘記
[00:11:58.000 --> 00:12:02.000]  祂仍然是那位掌權的上帝
[00:12:02.000 --> 00:12:03.000]  當然就說
[00:12:03.000 --> 00:12:05.000]  祂一來到安靜的時候
[00:12:05.000 --> 00:12:06.000]  祂見到
[00:12:06.000 --> 00:12:07.000]  沒錯
[00:12:07.000 --> 00:12:09.000]  整個世界好像有混亂的情況
[00:12:09.000 --> 00:12:13.000]  但是祂看見主坐在高高的寶座上
[00:12:13.000 --> 00:12:16.000]  而且看見祂的衣裳垂下
[00:12:16.000 --> 00:12:18.000]  充滿著聖殿
[00:12:18.000 --> 00:12:20.000]  不單在天上
[00:12:20.000 --> 00:12:21.000]  祂的衣裳垂下
[00:12:21.000 --> 00:12:22.000]  也意味著
[00:12:22.000 --> 00:12:25.000]  祂臨在人的當中
[00:12:25.000 --> 00:12:27.000]  在人的裡面
[00:12:27.000 --> 00:12:29.000]  祂的臨在
[00:12:29.000 --> 00:12:31.000]  也成為了我們心靈
[00:12:31.000 --> 00:12:34.000]  最大的一種安慰
[00:12:34.000 --> 00:12:36.000]  不單看見神的寶座
[00:12:36.000 --> 00:12:38.000]  看見祂的衣裳垂下
[00:12:38.000 --> 00:12:39.000]  祂的臨在
[00:12:39.000 --> 00:12:42.000]  更加講述到第二節
[00:12:42.000 --> 00:12:45.000]  在祂上面有撒拉弗時納
[00:12:45.000 --> 00:12:47.000]  各有六個翅膀
[00:12:47.000 --> 00:12:49.000]  兩個翅膀遮著什麼?
[00:12:49.000 --> 00:12:50.000]  遮著臉
[00:12:50.000 --> 00:12:52.000]  兩個翅膀遮著腳
[00:12:52.000 --> 00:12:55.000]  兩個翅膀飛翔
[00:12:55.000 --> 00:13:00.000]  祂看見那些服侍上帝的天使
[00:13:00.000 --> 00:13:01.000]  這些使者
[00:13:01.000 --> 00:13:04.000]  他們在旁邊侍奉上帝
[00:13:04.000 --> 00:13:05.000]  但是他們的形態
[00:13:05.000 --> 00:13:09.000]  讓我們明白那種敬拜的態度
[00:13:09.000 --> 00:13:10.000]  遮著臉
[00:13:10.000 --> 00:13:12.000]  很明顯知道自己
[00:13:12.000 --> 00:13:15.000]  不敢去仰望上帝
[00:13:15.000 --> 00:13:17.000]  帶著一種敬畏的心
[00:13:17.000 --> 00:13:21.000]  來表達對神的尊崇
[00:13:21.000 --> 00:13:23.000]  兩個翅膀遮著腳
[00:13:23.000 --> 00:13:25.000]  在《成經》裡面提到人的腳的時候
[00:13:25.000 --> 00:13:27.000]  常常在講人自己的力量
[00:13:27.000 --> 00:13:31.000]  不敢去高舉自己的力量
[00:13:31.000 --> 00:13:34.000]  表示那種心靈的謙卑
[00:13:34.000 --> 00:13:37.000]  也有兩個翅膀來到飛翔
[00:13:37.000 --> 00:13:41.000]  是預備去聽神的話 做神的工作
[00:13:41.000 --> 00:13:44.000]  在裡面是願意去聽從神
[00:13:44.000 --> 00:13:47.000]  但是帶著一個謙卑和敬畏的心
[00:13:47.000 --> 00:13:49.000]  來去聽從
[00:13:49.000 --> 00:13:50.000]  來到神的殿當中
[00:13:50.000 --> 00:13:52.000]  同時帶著一種態度
[00:13:52.000 --> 00:13:53.000]  很願意心靈
[00:13:53.000 --> 00:13:57.000]  處在謙卑和敬畏的心來敬拜
[00:13:57.000 --> 00:13:59.000]  有的時候
[00:13:59.000 --> 00:14:02.000]  間中會遇到一些新朋友
[00:14:02.000 --> 00:14:04.000]  新朋友來到的時候
[00:14:04.000 --> 00:14:06.000]  就會提出
[00:14:06.000 --> 00:14:11.000]  「你們的翅膀水平差一點」
[00:14:11.000 --> 00:14:13.000]  有時候會有些回應覺得
[00:14:13.000 --> 00:14:18.000]  「你們教會的服務還差一點」
[00:14:18.000 --> 00:14:22.000]  一種感受好像是來去接受某些服務
[00:14:22.000 --> 00:14:26.000]  去表達他對這些事情的一些看法
[00:14:26.000 --> 00:14:28.000]  但是真正知道去敬拜神的人
[00:14:28.000 --> 00:14:30.000]  是帶著謙卑的心
[00:14:30.000 --> 00:14:32.000]  來去敬畏祂
[00:14:32.000 --> 00:14:34.000]  留心聽祂的話
[00:14:34.000 --> 00:14:36.000]  這是真正的敬拜
[00:14:36.000 --> 00:14:40.000]  在當中示納在神的面前
[00:14:40.000 --> 00:14:43.000]  留心去聽祂的吩咐
[00:14:43.000 --> 00:14:46.000]  要知道祂的引導
[00:14:46.000 --> 00:14:49.000]  當見到撒拉弗的時候
[00:14:49.000 --> 00:14:50.000]  不但見到他們
[00:14:50.000 --> 00:14:52.000]  還有他們的讚頌
[00:14:52.000 --> 00:14:54.000]  聖經來講述出來
[00:14:54.000 --> 00:14:57.000]  不如大家再讀一次第三節
[00:14:57.000 --> 00:15:00.000]  「他們彼此高呼著說
[00:15:00.000 --> 00:15:05.000]  盛哉盛哉盛哉萬鈞之夜和華
[00:15:05.000 --> 00:15:08.000]  他的榮光充滿全地」
[00:15:08.000 --> 00:15:10.000]  在歌頌上帝
[00:15:10.000 --> 00:15:12.000]  重複地說三次
[00:15:12.000 --> 00:15:14.000]  盛哉盛哉盛哉
[00:15:14.000 --> 00:15:17.000]  大家知道這首詩歌的歌詞
[00:15:17.000 --> 00:15:20.000]  也引用這段經文所說
[00:15:20.000 --> 00:15:23.000]  向神講述出對祂的讚美
[00:15:23.000 --> 00:15:26.000]  祂是全然成性
[00:15:26.000 --> 00:15:28.000]  應該說是全然聖潔
[00:15:28.000 --> 00:15:30.000]  因為重複三次
[00:15:30.000 --> 00:15:34.000]  也表明了祂是完全的聖潔
[00:15:34.000 --> 00:15:37.000]  因為上帝是完全的聖潔
[00:15:37.000 --> 00:15:40.000]  而當撒拉弗來到去唱頌的時候
[00:15:40.000 --> 00:15:45.000]  很清楚地向神唱頌出一種讚美
[00:15:45.000 --> 00:15:47.000]  而且祂的能力
[00:15:47.000 --> 00:15:51.000]  祂的榮耀是充滿著全地
[00:15:51.000 --> 00:15:52.000]  剛才我們說到
[00:15:52.000 --> 00:15:57.000]  當時的社會是一種混亂的政治社會狀況
[00:15:57.000 --> 00:15:59.000]  但是聖經仍然說到
[00:15:59.000 --> 00:16:02.000]  神的榮耀是充滿全地的
[00:16:02.000 --> 00:16:04.000]  祂仍然在人的當中
[00:16:04.000 --> 00:16:06.000]  施行祂的慈愛
[00:16:06.000 --> 00:16:08.000]  顯出祂的作為
[00:16:08.000 --> 00:16:10.000]  祂仍然掌管天地
[00:16:10.000 --> 00:16:13.000]  祂的榮光仍然照耀大地
[00:16:13.000 --> 00:16:15.000]  因此在當時
[00:16:15.000 --> 00:16:20.000]  使者就唱出盛哉盛哉盛哉
[00:16:20.000 --> 00:16:24.000]  我們在教會一起崇拜的時候
[00:16:24.000 --> 00:16:28.000]  我們都會聽到不同的獻唱獻奏
[00:16:28.000 --> 00:16:31.000]  我們自己都會向神獻唱
[00:16:31.000 --> 00:16:35.000]  但是當你聽到主席在台上說的時候
[00:16:35.000 --> 00:16:38.000]  現在我們請師班
[00:16:38.000 --> 00:16:40.000]  怎樣呢?
[00:16:40.000 --> 00:16:43.000]  向神獻上讚美
[00:16:43.000 --> 00:16:48.000]  你不會說現在請師班為我們唱首歌
[00:16:48.000 --> 00:16:54.000]  讓我們聽一下可以享受一下詩歌
[00:16:54.000 --> 00:16:56.000]  沒錯我們從詩歌當中得到勸勉
[00:16:56.000 --> 00:16:58.000]  得到鼓勵
[00:16:58.000 --> 00:16:59.000]  或者我們都習慣了
[00:16:59.000 --> 00:17:02.000]  有時候去一些音樂會坐下來的時候
[00:17:02.000 --> 00:17:06.000]  看看今天樂隊水平如何
[00:17:06.000 --> 00:17:08.000]  我們不要誤會
[00:17:08.000 --> 00:17:11.000]  當師班獻唱的時候
[00:17:11.000 --> 00:17:14.000]  嚴格來說不是唱給我們聽的
[00:17:14.000 --> 00:17:16.000]  所以你發覺主席呼籲我們
[00:17:16.000 --> 00:17:20.000]  叫我們以心靈與師班來和應
[00:17:20.000 --> 00:17:24.000]  一起將讚美獻給神
[00:17:24.000 --> 00:17:27.000]  是神配得上一點的重讚
[00:17:27.000 --> 00:17:29.000]  因此我們在當中聽的時候
[00:17:29.000 --> 00:17:31.000]  我們的心都是同樣的
[00:17:31.000 --> 00:17:35.000]  去將讚美獻給這位上帝
[00:17:35.000 --> 00:17:38.000]  獻給這位配得我們清揚的主
[00:17:38.000 --> 00:17:42.000]  如果你發覺我都不太懂得唱歌
[00:17:42.000 --> 00:17:45.000]  但是你的心靈可以和應
[00:17:45.000 --> 00:17:49.000]  你也可以在當中嘗試去唱
[00:17:49.000 --> 00:17:50.000]  你唱的時候
[00:17:50.000 --> 00:17:53.000]  或者你會覺得好像有點走音
[00:17:53.000 --> 00:17:56.000]  但是你放心神會聽的
[00:17:56.000 --> 00:18:00.000]  神聽得出你的心是怎樣的
[00:18:00.000 --> 00:18:02.000]  我記得很多次有機會在教會
[00:18:02.000 --> 00:18:05.000]  聽到一些相見的弟兄姐妹唱詩歌
[00:18:05.000 --> 00:18:06.000]  我想你會聽過
[00:18:06.000 --> 00:18:08.000]  如果你回來周六崇拜
[00:18:08.000 --> 00:18:10.000]  你會更加多機會聽到
[00:18:10.000 --> 00:18:11.000]  聽到他們唱詩歌的時候
[00:18:11.000 --> 00:18:13.000]  有時候都會要留心
[00:18:13.000 --> 00:18:15.000]  因為發覺有時候有一點
[00:18:15.000 --> 00:18:17.000]  很奇特的表達
[00:18:17.000 --> 00:18:19.000]  但是你會在裡面
[00:18:19.000 --> 00:18:22.000]  聽到那種心靈的唱頌
[00:18:22.000 --> 00:18:23.000]  有時候會感覺
[00:18:23.000 --> 00:18:26.000]  當聽到他們大聲地唱頌的時候
[00:18:26.000 --> 00:18:28.000]  我想或者他們的讚美
[00:18:28.000 --> 00:18:32.000]  比我們的唱頌可能更被接納
[00:18:32.000 --> 00:18:35.000]  因為很多他們弟兄姐妹
[00:18:35.000 --> 00:18:38.000]  從心裡面來到大聲向神
[00:18:38.000 --> 00:18:40.000]  唱出他們的讚美
[00:18:40.000 --> 00:18:41.000]  當然我們都願意
[00:18:41.000 --> 00:18:44.000]  將最好的獻上給神
[00:18:44.000 --> 00:18:46.000]  因此無論如何
[00:18:46.000 --> 00:18:48.000]  你無論是已經有神給你
[00:18:48.000 --> 00:18:50.000]  唱歌的一種力量
[00:18:50.000 --> 00:18:53.000]  或者未必是完全唱得好
[00:18:53.000 --> 00:18:54.000]  但是我們都知道
[00:18:54.000 --> 00:18:56.000]  我們向神唱頌
[00:18:56.000 --> 00:19:01.000]  因為祂配得我們向祂獻上歌頌
[00:19:01.000 --> 00:19:03.000]  因此你到神的面前的時候
[00:19:03.000 --> 00:19:07.000]  留心去看見這位上帝
[00:19:07.000 --> 00:19:11.000]  也留心向神獻上你的讚美
[00:19:11.000 --> 00:19:13.000]  當人這樣做的時候
[00:19:13.000 --> 00:19:15.000]  耳塞就反映一個很重要的
[00:19:15.000 --> 00:19:18.000]  一種他個人當時有的回應
[00:19:18.000 --> 00:19:20.000]  大家再讀下去
[00:19:20.000 --> 00:19:22.000]  在整講到第五節的時候
[00:19:22.000 --> 00:19:23.000]  那時我說
[00:19:23.000 --> 00:19:25.000]  我有和了 我滅亡了
[00:19:25.000 --> 00:19:27.000]  因為我是個嘴唇不潔的人
[00:19:27.000 --> 00:19:30.000]  又住在嘴唇不潔的人民中間
[00:19:30.000 --> 00:19:38.000]  又因為我親眼看見了大君王萬鈞之耶和華
[00:19:38.000 --> 00:19:40.000]  他看見了神之後
[00:19:40.000 --> 00:19:43.000]  同樣他看見了自己
