
[00:00:00.000 --> 00:00:06.000]  曾經有一所出名的大學做了一些綜合的研究
[00:01:53.000 --> 00:01:55.000]  得到心靈的一種慰藉
[00:01:55.000 --> 00:01:58.000]  以及覺得有意義的人生
[00:01:58.000 --> 00:02:00.000]  幫助他們長命些
[00:02:00.000 --> 00:02:01.000]  這有五十項
[00:02:01.000 --> 00:02:05.000]  其他的項目都是綜合來說
[00:02:05.000 --> 00:02:07.000]  發現原來那些
[00:02:07.000 --> 00:02:10.000]  志願花時間去服務的人
[00:02:10.000 --> 00:02:13.000]  比起那些完全不去服務的人
[00:02:13.000 --> 00:02:16.000]  事實上壽命是長很多的
[00:02:16.000 --> 00:02:21.000]  早死的機會是減少44%
[00:02:21.000 --> 00:02:23.000]  減少44%是挺多的
[00:02:23.000 --> 00:02:25.000]  所以如果你想長命
[00:02:25.000 --> 00:02:28.000]  那怎樣呢
[00:02:28.000 --> 00:02:31.000]  多做些志願服務
[00:02:31.000 --> 00:02:35.000]  減少短命的機會
[00:02:35.000 --> 00:02:39.000]  多出有44%這麼多
[00:02:39.000 --> 00:02:42.000]  所以這個統計是挺有意思
[00:02:42.000 --> 00:02:44.000]  原來我們發覺主耶穌提醒我們
[00:02:44.000 --> 00:02:46.000]  去作主的功
[00:02:46.000 --> 00:02:47.000]  在我們人生當中
[00:02:47.000 --> 00:02:48.000]  去服務其他人
[00:02:48.000 --> 00:02:50.000]  去侍奉神
[00:02:50.000 --> 00:02:52.000]  其實是對我們一個祝福
[00:02:52.000 --> 00:02:54.000]  因為當我們這樣做的時候
[00:02:54.000 --> 00:02:56.000]  我們發現我們的人生是有價值的
[00:02:56.000 --> 00:02:57.000]  有意義的
[00:02:57.000 --> 00:03:01.000]  有一種內心的滿足
[00:03:01.000 --> 00:03:03.000]  當然更重要的是
[00:03:03.000 --> 00:03:05.000]  當主耶穌提醒我們
[00:03:05.000 --> 00:03:07.000]  去作主的功的時候
[00:03:07.000 --> 00:03:10.000]  它不單止帶給我們今生的益處
[00:03:10.000 --> 00:03:11.000]  最重要的是
[00:03:11.000 --> 00:03:14.000]  神給我們有永恆的獎賞
[00:03:14.000 --> 00:03:15.000]  這個真是寶貴
[00:03:15.000 --> 00:03:17.000]  原來我們今天所作的
[00:03:17.000 --> 00:03:18.000]  在主的身上
[00:03:18.000 --> 00:03:22.000]  我們能夠得著主給我們永恆的賞賜
[00:03:22.000 --> 00:03:23.000]  更寶貴的
[00:03:23.000 --> 00:03:25.000]  今天我們又看《老家方第十章》
[00:03:25.000 --> 00:03:28.000]  是說到主差遣我們
[00:03:28.000 --> 00:03:31.000]  去將救恩傳給其他人
[00:03:31.000 --> 00:03:33.000]  去跟他一起的作功
[00:03:33.000 --> 00:03:35.000]  這個更加是讓我們能夠有機會
[00:03:35.000 --> 00:03:38.000]  去帶領人
[00:03:38.000 --> 00:03:40.000]  去得著他靈魂的拯救
[00:03:40.000 --> 00:03:42.000]  而且不單止是這樣
[00:03:42.000 --> 00:03:43.000]  也能夠讓他們的生命
[00:03:43.000 --> 00:03:46.000]  跟我們經歷到神給我們的豐盛
[00:03:46.000 --> 00:03:48.000]  和滿足
[00:03:48.000 --> 00:03:51.000]  所以今天我們來到
[00:03:51.000 --> 00:03:54.000]  《老家方第十章》這段經文
[00:03:54.000 --> 00:03:55.000]  我給它一個題目
[00:03:55.000 --> 00:03:58.000]  我們來到齊來作主的功
[00:03:58.000 --> 00:04:01.000]  讓我們人生一同為主作功
[00:04:01.000 --> 00:04:02.000]  不要浪費我們的光陰
[00:04:02.000 --> 00:04:04.000]  更加把握我們的機會
[00:04:04.000 --> 00:04:06.000]  積存永恆的賞賜
[00:04:06.000 --> 00:04:08.000]  今生也能夠蒙福
[00:04:08.000 --> 00:04:10.000]  我們讀一讀這段經文十六節
[00:04:10.000 --> 00:04:13.000]  我們用啟映經文讀出來好不好
[00:04:13.000 --> 00:04:14.000]  我讀一節
[00:04:14.000 --> 00:04:20.000]  今天多了一個人在家裡聚會
[00:04:20.000 --> 00:04:22.000]  你也可以預備我們的心
[00:04:22.000 --> 00:04:23.000]  聆聽神的話語
[00:04:23.000 --> 00:04:25.000]  和聲讀出神的話
[00:04:25.000 --> 00:04:27.000]  《老家方第十章》
[00:04:27.000 --> 00:04:28.000]  第一節
[00:04:28.000 --> 00:04:29.000]  請聽我讀
[00:04:29.000 --> 00:04:30.000]  這時以後
[00:04:30.000 --> 00:04:33.000]  主有設立七十個人
[00:04:33.000 --> 00:04:35.000]  差遣他們兩個兩個地
[00:04:35.000 --> 00:04:37.000]  在他面前
[00:04:37.000 --> 00:04:41.000]  往自己所要到的各城各地方去
[00:04:41.000 --> 00:04:42.000]  請讀
[00:04:42.000 --> 00:04:55.000]  《老家方第十章》
[00:04:55.000 --> 00:04:57.000]  你們去吧
[00:04:57.000 --> 00:04:59.000]  我差你們出去
[00:04:59.000 --> 00:05:02.000]  如同羊羔進入狼群
[00:05:02.000 --> 00:05:11.000]  《老家方第十章》
[00:05:11.000 --> 00:05:13.000]  無論進那一家
[00:05:13.000 --> 00:05:14.000]  先要說
[00:05:14.000 --> 00:05:17.000]  願這一家平安
[00:05:17.000 --> 00:05:30.000]  你們要住在那家
[00:05:30.000 --> 00:05:32.000]  吃喝他們所供給的
[00:05:32.000 --> 00:05:34.000]  因為工人得工價
[00:05:34.000 --> 00:05:35.000]  是應當的
[00:05:35.000 --> 00:05:38.000]  不要從這家搬到那家
[00:05:38.000 --> 00:05:41.000]  無論進那一家
[00:05:41.000 --> 00:05:43.000]  人若是接待你們
[00:05:43.000 --> 00:05:45.000]  那你們大勝什麼
[00:05:45.000 --> 00:05:47.000]  那你們就吃什麼
[00:05:47.000 --> 00:05:49.000]  要醫治那城裡的病人
[00:05:49.000 --> 00:05:50.000]  對他們說
[00:05:50.000 --> 00:05:53.000]  上帝的國臨近你們了
[00:05:53.000 --> 00:05:55.000]  無論進那一家
[00:05:55.000 --> 00:05:57.000]  人若是接待你們
[00:05:57.000 --> 00:06:00.000]  那你們就住在那家
[00:06:00.000 --> 00:06:01.000]  說
[00:06:01.000 --> 00:06:03.000]  就是你們城裡的塵土
[00:06:03.000 --> 00:06:05.000]  沾在我們的腳上
[00:06:05.000 --> 00:06:07.000]  我們也當著你們擦去
[00:06:07.000 --> 00:06:09.000]  雖然如此
[00:06:09.000 --> 00:06:10.000]  你們該知道
[00:06:10.000 --> 00:06:13.000]  上帝的國臨近了
[00:06:13.000 --> 00:06:15.000]  我多數你們
[00:06:15.000 --> 00:06:17.000]  當上本的旨
[00:06:17.000 --> 00:06:19.000]  受當下的財力
[00:06:19.000 --> 00:06:22.000]  給大城重來回面受命
[00:06:22.000 --> 00:06:23.000]  葛拉遜啊
[00:06:23.000 --> 00:06:24.000]  你有禍了
[00:06:24.000 --> 00:06:25.000]  百賽大啊
[00:06:25.000 --> 00:06:26.000]  你有禍了
[00:06:26.000 --> 00:06:27.000]  因為
[00:06:27.000 --> 00:06:29.000]  在你們中間所行的義能
[00:06:29.000 --> 00:06:31.000]  若行在泰爾
[00:06:31.000 --> 00:06:32.000]  即是推羅西頓
[00:06:32.000 --> 00:06:35.000]  他們早已披麻蒙灰
[00:06:35.000 --> 00:06:38.000]  坐在地上悔改了
[00:06:38.000 --> 00:06:40.000]  當上神會的旨
[00:06:40.000 --> 00:06:42.000]  也在意上帝的所在上帝
[00:06:42.000 --> 00:06:45.000]  被你玩弄身上
[00:06:45.000 --> 00:06:46.000]  加伯隆啊
[00:06:46.000 --> 00:06:48.000]  你已經升到天上
[00:06:48.000 --> 00:06:51.000]  將來必退下任格
[00:06:51.000 --> 00:06:53.000]  有對本主
[00:06:53.000 --> 00:06:54.000]  聽著我們奴隸
[00:06:54.000 --> 00:06:56.000]  就有時聽從我
[00:06:56.000 --> 00:06:57.000]  聽著我們奴隸
[00:06:57.000 --> 00:06:59.000]  就有時聽從我
[00:06:59.000 --> 00:07:00.000]  聽著我們
[00:07:00.000 --> 00:07:02.000]  就有時聽從我
[00:07:02.000 --> 00:07:05.000]  聽著我們奴隸
[00:07:05.000 --> 00:07:08.000]  所以在這裡我們看見
[00:07:08.000 --> 00:07:11.000]  最後這一節有四個主體
[00:07:11.000 --> 00:07:12.000]  哪四個
[00:07:12.000 --> 00:07:13.000]  我們看見這個是
[00:07:13.000 --> 00:07:15.000]  耶穌對門徒的
[00:07:15.000 --> 00:07:18.000]  很重要的提想
[00:07:18.000 --> 00:07:20.000]  明白這裡就是
[00:07:20.000 --> 00:07:24.000]  不是那十二個使徒
[00:07:24.000 --> 00:07:26.000]  是誰啊
[00:07:26.000 --> 00:07:27.000]  七十多人
[00:07:27.000 --> 00:07:28.000]  七十多個門徒
[00:07:28.000 --> 00:07:30.000]  所以我們看到第九章
[00:07:30.000 --> 00:07:31.000]  如果你回去看《路加封》
[00:07:31.000 --> 00:07:33.000]  他就是猜拳十二個使徒
[00:07:33.000 --> 00:07:35.000]  先猜拳十二個使徒出來
[00:07:35.000 --> 00:07:36.000]  回來了
[00:07:36.000 --> 00:07:37.000]  回報了
[00:07:37.000 --> 00:07:38.000]  回報之後
[00:07:38.000 --> 00:07:39.000]  我們如果還記得
[00:07:39.000 --> 00:07:42.000]  他行了一個什麼神蹟
[00:07:42.000 --> 00:07:43.000]  不記得了
[00:07:43.000 --> 00:07:44.000]  什麼神蹟
[00:07:44.000 --> 00:07:45.000]  剛剛前兩次說
[00:07:45.000 --> 00:07:47.000]  五秉二遇的神蹟
[00:07:47.000 --> 00:07:50.000]  再來到訓練門徒的信心
[00:07:50.000 --> 00:07:51.000]  然後呢
[00:07:51.000 --> 00:07:52.000]  上一次呢
[00:07:52.000 --> 00:07:54.000]  上一次我們說到
[00:07:54.000 --> 00:07:56.000]  關乎約翰
[00:07:56.000 --> 00:07:58.000]  和一些門徒記載
[00:07:58.000 --> 00:07:59.000]  亞國
[00:07:59.000 --> 00:08:01.000]  第九章完了
[00:08:01.000 --> 00:08:02.000]  第十章開始
[00:08:02.000 --> 00:08:03.000]  第一節開始
[00:08:03.000 --> 00:08:04.000]  就說到
[00:08:04.000 --> 00:08:06.000]  原來這個耶穌猜遣的
[00:08:06.000 --> 00:08:08.000]  就是另外七十個人
[00:08:08.000 --> 00:08:10.000]  所以這裡是兩批人
[00:08:10.000 --> 00:08:11.000]  換句話說
[00:08:11.000 --> 00:08:13.000]  如果說十二門徒
[00:08:13.000 --> 00:08:15.000]  是全職的傳道人
[00:08:15.000 --> 00:08:17.000]  後來他們都是
[00:08:17.000 --> 00:08:18.000]  我覺得這裡就是
[00:08:18.000 --> 00:08:20.000]  不是全職的傳道人
[00:08:20.000 --> 00:08:22.000]  就是說他們是信徒
[00:08:22.000 --> 00:08:24.000]  所有信徒一起
[00:08:24.000 --> 00:08:25.000]  所以我們看到
[00:08:25.000 --> 00:08:26.000]  這七十個人
[00:08:26.000 --> 00:08:29.000]  是一般的信徒
[00:08:29.000 --> 00:08:31.000]  所以他們連同十二個門徒
[00:08:31.000 --> 00:08:33.000]  照著耶穌一樣的吩咐
[00:08:33.000 --> 00:08:36.000]  今天真的講得很好
[00:08:36.000 --> 00:08:38.000]  人人都是傳道
[00:08:38.000 --> 00:08:39.000]  人人都是傳道
[00:08:39.000 --> 00:08:40.000]  因為我們每一個信徒
[00:08:40.000 --> 00:08:42.000]  都是經歷過救恩
[00:08:42.000 --> 00:08:44.000]  每一個信徒都有這個責任
[00:08:44.000 --> 00:08:47.000]  去和別人分享福音
[00:08:47.000 --> 00:08:48.000]  我們每一個都是
[00:08:48.000 --> 00:08:50.000]  福音的使者
[00:08:50.000 --> 00:08:52.000]  來到被神猜遣
[00:08:52.000 --> 00:08:54.000]  去領人歸主
[00:08:54.000 --> 00:08:56.000]  所以這裡主是數向
[00:08:56.000 --> 00:08:59.000]  這七十個門徒所提點的說話
[00:08:59.000 --> 00:09:02.000]  正是來提醒我們每一個
[00:09:02.000 --> 00:09:05.000]  是跟從信靠主的人
[00:09:05.000 --> 00:09:07.000]  砌內作主公
[00:09:07.000 --> 00:09:09.000]  所以這裡我們有兩方面去看
[00:09:09.000 --> 00:09:14.000]  第一就是主打發你去作他的功
[00:09:14.000 --> 00:09:16.000]  很明顯這裡是主的差派
[00:09:16.000 --> 00:09:19.000]  這時以後主又設立七十個人
[00:09:19.000 --> 00:09:22.000]  猜遣他們兩個兩個地
[00:09:22.000 --> 00:09:27.000]  在他前面往自己所要到的
[00:09:27.000 --> 00:09:28.000]  各城各鄉去
[00:09:28.000 --> 00:09:29.000]  耶穌去不了這麼多
[00:09:29.000 --> 00:09:31.000]  所以他很想去
[00:09:31.000 --> 00:09:34.000]  不過他就猜遣這七十個人
[00:09:34.000 --> 00:09:39.000]  往他自己很想去的各城各鄉去
[00:09:39.000 --> 00:09:42.000]  就對他們說要收的莊稼多
[00:09:42.000 --> 00:09:45.000]  作工的人少
[00:09:45.000 --> 00:09:48.000]  所以你們當求莊稼的主
[00:09:48.000 --> 00:09:51.000]  打發工人出去收他的莊稼
[00:09:51.000 --> 00:09:55.000]  你們去吧 我猜你們出去
[00:09:55.000 --> 00:10:00.000]  這是主打發你和我去作主的功
[00:10:00.000 --> 00:10:04.000]  耶穌要到各城各方那裡
[00:10:04.000 --> 00:10:06.000]  傳揚神國的道
[00:10:06.000 --> 00:10:09.000]  但是他一個人在這麼短的時間
[00:10:09.000 --> 00:10:11.000]  要去這麼多的地方
[00:10:11.000 --> 00:10:13.000]  在地上只有三年多
[00:10:13.000 --> 00:10:15.000]  而且有很長的部分
[00:10:15.000 --> 00:10:17.000]  他也要教導門徒
[00:10:17.000 --> 00:10:18.000]  訓練他們
[00:10:18.000 --> 00:10:21.000]  最後在耶路撒冷那裡
[00:10:21.000 --> 00:10:25.000]  為我們完成救恩受死復活等等的事
[00:10:25.000 --> 00:10:26.000]  所以事實上沒有辦法
[00:10:26.000 --> 00:10:28.000]  可以去到這麼多不同的地方
[00:10:28.000 --> 00:10:30.000]  不只是猶太人的地方
[00:10:30.000 --> 00:10:32.000]  更加外邦 撒瑪利亞
[00:10:32.000 --> 00:10:36.000]  還有加利利很多的地方
[00:10:36.000 --> 00:10:39.000]  我們看見他猜遣十二個門徒
[00:10:39.000 --> 00:10:42.000]  在他還沒有離開這個世界之前
[00:10:42.000 --> 00:10:45.000]  給他們有使命 給他們有訓練
[00:10:45.000 --> 00:10:46.000]  加添他們的信心
[00:10:46.000 --> 00:10:48.000]  給他們有指引
[00:10:48.000 --> 00:10:50.000]  然後跟著猜遣七十個
[00:10:50.000 --> 00:10:52.000]  原因是什麼呢 很明顯
[00:10:52.000 --> 00:10:53.000]  這裡又說得很清楚
[00:10:53.000 --> 00:10:55.000]  他說要收的莊稼多
[00:10:55.000 --> 00:10:58.000]  作工的人是少的
[00:10:58.000 --> 00:11:00.000]  所以你們當求莊稼的主
[00:11:00.000 --> 00:11:05.000]  打發工人去收他的莊稼
[00:11:05.000 --> 00:11:07.000]  我們知道這裡就是巴勒斯坦地
[00:11:07.000 --> 00:11:08.000]  很明顯
[00:11:08.000 --> 00:11:10.000]  這些農作的地方
[00:11:10.000 --> 00:11:16.000]  他們要有一個window of opportunity
[00:11:16.000 --> 00:11:18.000]  就是收割harvest
[00:11:18.000 --> 00:11:20.000]  他們需要趕快收割
[00:11:20.000 --> 00:11:23.000]  不然那些熟了的農作物
[00:11:23.000 --> 00:11:25.000]  那些莊稼就會怎樣
[00:11:25.000 --> 00:11:28.000]  就會老 死 熟
[00:11:28.000 --> 00:11:30.000]  跟著失落
[00:11:30.000 --> 00:11:32.000]  所以這裡他們知道
[00:11:32.000 --> 00:11:34.000]  好像農夫的比喻他們很明白
[00:11:34.000 --> 00:11:35.000]  當季節來的時候
[00:11:35.000 --> 00:11:38.000]  他們要僱用更多的工人
[00:11:38.000 --> 00:11:40.000]  趕快來收割
[00:11:40.000 --> 00:11:42.000]  以致能夠完成
[00:11:42.000 --> 00:11:45.000]  在暴風 風來之前
[00:11:45.000 --> 00:11:48.000]  或者在炎熱要快來的時候
[00:11:48.000 --> 00:11:51.000]  免得浪費了機會
[00:11:51.000 --> 00:11:53.000]  損失更多
[00:11:53.000 --> 00:11:55.000]  時間太遲
[00:11:55.000 --> 00:11:56.000]  今天我們都看到
[00:11:56.000 --> 00:11:58.000]  這是一個末世的時間
[00:11:58.000 --> 00:12:00.000]  末世說了很久
[00:12:00.000 --> 00:12:02.000]  由耶穌升天之後
[00:12:02.000 --> 00:12:04.000]  就是末世的開始
[00:12:04.000 --> 00:12:06.000]  已經有二千多年
[00:12:06.000 --> 00:12:08.000]  而且是越來越近 越來越近
[00:12:08.000 --> 00:12:10.000]  直到今天我們看到
[00:12:10.000 --> 00:12:12.000]  主耶穌在初世紀所形容
[00:12:12.000 --> 00:12:13.000]  末世的時候
[00:12:13.000 --> 00:12:16.000]  所發生各樣這個世界的事
[00:12:16.000 --> 00:12:18.000]  我們看到是越來越明顯
[00:12:18.000 --> 00:12:20.000]  越來越多 越來越頻密
[00:12:20.000 --> 00:12:23.000]  越來越去兌現
[00:12:23.000 --> 00:12:24.000]  所以我們看到
[00:12:24.000 --> 00:12:26.000]  這個只是提醒我們
[00:12:26.000 --> 00:12:27.000]  時間不是很多
[00:12:27.000 --> 00:12:29.000]  我們人生的日子
[00:12:29.000 --> 00:12:31.000]  也是有限
[00:12:31.000 --> 00:12:34.000]  趕快的來作工
[00:12:34.000 --> 00:12:36.000]  所以這裡給我們看到
[00:12:36.000 --> 00:12:38.000]  不單止傳道人
[00:12:38.000 --> 00:12:40.000]  還有叫做什麼
[00:12:40.000 --> 00:12:42.000]  我們記得大繼宗牧師
[00:12:42.000 --> 00:12:44.000]  曾經幾年前來說過
[00:12:44.000 --> 00:12:46.000]  我們的 應該是唐慶
[00:12:46.000 --> 00:12:48.000]  他提出一個名字
[00:12:48.000 --> 00:12:49.000]  我們電影節目
[00:12:49.000 --> 00:12:50.000]  經常都有說的
[00:12:50.000 --> 00:12:52.000]  叫做什麼
[00:12:52.000 --> 00:12:54.000]  不單止有傳道人
[00:12:54.000 --> 00:12:56.000]  我們每一個人都是什麼
[00:12:56.000 --> 00:12:58.000]  傳道的人
[00:12:58.000 --> 00:12:59.000]  傳道的人
[00:12:59.000 --> 00:13:02.000]  每一個人都是傳道的人
[00:13:02.000 --> 00:13:04.000]  因為我們每一個人都需要
[00:13:04.000 --> 00:13:06.000]  來去履行神
[00:13:06.000 --> 00:13:09.000]  就是主耶穌頒布我們的大使命
[00:13:09.000 --> 00:13:11.000]  所以我們知道
[00:13:11.000 --> 00:13:15.000]  我們要做全方的工作
[00:13:15.000 --> 00:13:17.000]  作見證的工作
[00:13:17.000 --> 00:13:18.000]  把握我們的機會
[00:13:18.000 --> 00:13:21.000]  所以今天我們的聯合主學
[00:13:21.000 --> 00:13:23.000]  上次 今次 下次
[00:13:23.000 --> 00:13:24.000]  我們都是覺得
[00:13:24.000 --> 00:13:25.000]  再次提醒一下
[00:13:25.000 --> 00:13:28.000]  什麼是我們傳福音的意象
[00:13:28.000 --> 00:13:32.000]  什麼是我們有效傳福音的策略
[00:13:32.000 --> 00:13:33.000]  所以今天大兄姊妹
[00:13:33.000 --> 00:13:35.000]  雖然回來了
[00:13:35.000 --> 00:13:38.000]  我相信一會兒都可以留下來
[00:13:38.000 --> 00:13:39.000]  不然你回家
[00:13:39.000 --> 00:13:41.000]  都可以繼續參加
[00:13:41.000 --> 00:13:43.000]  我們的聯合主學
[00:13:43.000 --> 00:13:45.000]  提醒我們傳福音的重要
[00:13:45.000 --> 00:13:46.000]  我們重溫一下
[00:13:46.000 --> 00:13:48.000]  一些我們過往有的經驗
[00:13:48.000 --> 00:13:50.000]  事實上上一個星期
[00:13:50.000 --> 00:13:51.000]  我在主學
[00:13:51.000 --> 00:13:53.000]  有些大兄姊妹參加了
[00:13:53.000 --> 00:13:54.000]  今天也分享過
[00:13:54.000 --> 00:13:59.000]  我們在乳堂從2021年9月份
[00:13:59.000 --> 00:14:00.000]  正式開辦
[00:14:00.000 --> 00:14:03.000]  之前幾個月去訓練等等
[00:14:03.000 --> 00:14:06.000]  直到2022年11月
[00:14:06.000 --> 00:14:07.000]  就是說一年零三個月
[00:14:07.000 --> 00:14:09.000]  兩個月 三個月
[00:14:09.000 --> 00:14:11.000]  這四五個月裡面
[00:14:11.000 --> 00:14:14.000]  我們開始了有六次
[00:14:14.000 --> 00:14:18.000]  幸福小組這些時工
[00:14:18.000 --> 00:14:19.000]  每一次大概有
[00:14:19.000 --> 00:14:22.000]  七至八個星期這麼長的時間
[00:14:22.000 --> 00:14:23.000]  我們參加大兄姊妹
[00:14:23.000 --> 00:14:26.000]  有27位的同工
[00:14:26.000 --> 00:14:29.000]  所以比例都很不錯
[00:14:29.000 --> 00:14:31.000]  有27個不同的大兄姊妹一起參加
[00:14:31.000 --> 00:14:34.000]  有些甚至是超過一次的
[00:14:34.000 --> 00:14:35.000]  超過兩次
[00:14:35.000 --> 00:14:37.000]  加起來的時候
[00:14:37.000 --> 00:14:41.000]  有三十六個人次
[00:14:41.000 --> 00:14:42.000]  而且不是一個星期
[00:14:42.000 --> 00:14:43.000]  是連續七個星期
[00:14:43.000 --> 00:14:45.000]  所以乘七再乘八
[00:14:45.000 --> 00:14:46.000]  這麼多的時間
[00:14:46.000 --> 00:14:48.000]  投資在福音工作上
[00:14:48.000 --> 00:14:50.000]  我們覺得這個是很值得的
[00:14:50.000 --> 00:14:51.000]  我們看到
[00:14:51.000 --> 00:14:53.000]  計算一下我們曾經向過
[00:14:53.000 --> 00:14:56.000]  四十位這些未受洗
[00:14:56.000 --> 00:14:59.000]  未信主的新朋友
[00:14:59.000 --> 00:15:03.000]  說過一次或者多次的福音
[00:15:03.000 --> 00:15:05.000]  所以我們看到這個是
[00:15:05.000 --> 00:15:07.000]  大兄姊妹很好的
[00:15:07.000 --> 00:15:09.000]  一個參與的機會
[00:15:09.000 --> 00:15:12.000]  亦都是我們無論用什麼策略都好
[00:15:12.000 --> 00:15:14.000]  好像遲些我們9月份
[00:15:14.000 --> 00:15:16.000]  今天我們會宣傳
[00:15:16.000 --> 00:15:20.000]  9月23日有一個福音電影的時工
[00:15:20.000 --> 00:15:23.000]  邀請大兄姊妹帶領一些
[00:15:23.000 --> 00:15:25.000]  未信主的朋友回來
[00:15:25.000 --> 00:15:27.000]  一個星期六9月23日
[00:15:27.000 --> 00:15:30.000]  稍後在食長老會詳細講講那個詳情
[00:15:30.000 --> 00:15:32.000]  我們邀請人回來
[00:15:32.000 --> 00:15:34.000]  配搭我們需要宣傳
[00:15:34.000 --> 00:15:36.000]  需要很多後勤工作
[00:15:36.000 --> 00:15:38.000]  雖然是放電影
[00:15:38.000 --> 00:15:42.000]  那些配搭仍然需要很多人手
[00:15:42.000 --> 00:15:44.000]  特別是做宣傳的工作
[00:15:44.000 --> 00:15:47.000]  鼓勵邀請人來參加
[00:15:47.000 --> 00:15:49.000]  這些都是福音工作
[00:15:49.000 --> 00:15:51.000]  有很多形形式式的
[00:15:51.000 --> 00:15:53.000]  我們的傳福音的機會
[00:15:53.000 --> 00:15:55.000]  讓我們一起
[00:15:55.000 --> 00:16:00.000]  齊心作主的功
[00:16:00.000 --> 00:16:02.000]  在這裡我們看到有幾個重點
[00:16:02.000 --> 00:16:04.000]  留意三節的裏面
[00:16:04.000 --> 00:16:06.000]  第一個我們看到
[00:16:06.000 --> 00:16:08.000]  他在第二節說
[00:16:08.000 --> 00:16:10.000]  你們當求莊稼的主
[00:16:10.000 --> 00:16:12.000]  打發工人出去
[00:16:12.000 --> 00:16:14.000]  當求莊稼的主
[00:16:14.000 --> 00:16:17.000]  就是說神叫我們你做主動
[00:16:17.000 --> 00:16:19.000]  不是我踢你出去
[00:16:19.000 --> 00:16:21.000]  是你去求莊稼的主
[00:16:21.000 --> 00:16:23.000]  就是說你和我同心了之後
[00:16:23.000 --> 00:16:25.000]  你做主動
[00:16:25.000 --> 00:16:28.000]  主動熱誠地去參與
[00:16:28.000 --> 00:16:30.000]  去配搭
[00:16:30.000 --> 00:16:33.000]  去與神的心相同
[00:16:33.000 --> 00:16:35.000]  所以主說
[00:16:35.000 --> 00:16:37.000]  莊稼很多 作僵是少的
[00:16:37.000 --> 00:16:39.000]  你們去吧 不是只是這樣
[00:16:39.000 --> 00:16:41.000]  他說你們當求莊稼的主
[00:16:41.000 --> 00:16:45.000]  來打發工人
[00:16:45.000 --> 00:16:47.000]  第二個重點我們看到
[00:16:47.000 --> 00:16:49.000]  就是第三節
[00:16:49.000 --> 00:16:52.000]  你們去 我踩你們出去
[00:16:52.000 --> 00:16:54.000]  是神的差遣
[00:16:54.000 --> 00:16:56.000]  是主耶穌的差遣
[00:16:56.000 --> 00:16:58.000]  然後在第十六節我們看到
[00:16:58.000 --> 00:17:00.000]  我們剛才讀過最後一節
[00:17:00.000 --> 00:17:02.000]  聽從你們的就是聽從我
[00:17:02.000 --> 00:17:04.000]  棄絕你們的就是棄絕我
