
[00:00:00.000 --> 00:00:05.040]  摩西就是一位的民族英雄
[00:09:20.420 --> 00:09:24.980]  他的妹妹就是現在分給我們冥恩堂的
[00:09:24.980 --> 00:09:29.240]  當年也是我做他們的導師 所以叫我做阿Sir
[00:09:29.240 --> 00:09:32.400]  現在他已經做了奶奶了
[00:09:32.400 --> 00:09:37.000]  所以你留意到 原來今天當我們願意給神用的時候
[00:09:37.000 --> 00:09:40.420]  神是會用我們 但是當年我建立他們的時候
[00:09:40.420 --> 00:09:43.160]  是完全不懂得怎麼再帶到神的面前的
[00:09:43.160 --> 00:09:45.800]  那個時候聖在有錢 請他們吃東西
[00:09:45.800 --> 00:09:49.500]  完了之後 全部的人吃飯的是我給錢的
[00:09:49.500 --> 00:09:51.340]  還要帶他們去看電影
[00:09:51.340 --> 00:09:57.280]  但是原來神是會不斷雕琢我 磨練我
[00:09:57.280 --> 00:10:02.520]  使得我能夠成為祂的僕人 這是很重要的
[00:10:02.520 --> 00:10:04.880]  所以最重要的是我們有沒有心智
[00:10:04.880 --> 00:10:08.280]  好了 你要看回《義正第十五節》裏面就記載到
[00:10:08.280 --> 00:10:12.860]  他是走到米店這個地方裏面 牧羊為生
[00:10:12.860 --> 00:10:15.800]  米店知不知道是什麼人呢?
[00:10:15.800 --> 00:10:22.460]  上一堂課裏面說 阿伯拉罕不止有二十馬尼和二十
[00:10:22.460 --> 00:10:26.740]  後來還有另外一些的兒子 那些叫庶子
[00:10:26.740 --> 00:10:28.620]  《義正第十五節》裏面就記載
[00:10:28.620 --> 00:10:31.880]  原來米店是阿伯拉罕的兒子
[00:10:31.880 --> 00:10:34.280]  所以他們是有血緣的關係
[00:10:34.280 --> 00:10:36.760]  他們之前原來關係是很良好的
[00:10:36.760 --> 00:10:39.440]  但是後來大家知道就成為敵人了
[00:10:39.440 --> 00:10:44.560]  米店人就會經常攻擊阿伯拉罕的
[00:10:44.560 --> 00:10:47.360]  基地就要對付米店人了
[00:10:47.360 --> 00:10:52.040]  好了 你留意到 原來當摩西逃亡的時候
[00:10:52.040 --> 00:10:54.440]  人家都當他是埃及人來的
[00:10:54.440 --> 00:10:58.320]  可能他的裝扮很多都仍然是埃及人
[00:10:58.320 --> 00:11:00.920]  第二章的第十九節 他們說
[00:11:00.920 --> 00:11:04.580]  有一個埃及人救我脫離牧羊人的手
[00:11:04.580 --> 00:11:07.940]  並且為我們打水 飲料群揚
[00:11:07.940 --> 00:11:10.180]  所以摩西他逃命的時候
[00:11:10.180 --> 00:11:12.940]  人家仍然以為他是一個埃及人來的
[00:11:12.940 --> 00:11:18.120]  摩西四十年的磨練之後 神就呼召他了
[00:11:18.120 --> 00:11:24.920]  我們看看摩西的呼召 被神怎樣呼召他
[00:11:24.920 --> 00:11:27.740]  因為摩西見到荊棘著火 想過去看
[00:11:27.740 --> 00:11:30.280]  為甚麼會這樣呢? 很奇怪
[00:11:30.280 --> 00:11:33.620]  那些火沒有燒毀那些荊棘
[00:11:33.620 --> 00:11:37.740]  其實這是一個很特別的屬靈意義在當中
[00:11:37.740 --> 00:11:40.720]  火代表了威嚴 顯赫
[00:11:40.720 --> 00:11:46.060]  甚至以色列人來到見到神的威嚴的時候
[00:11:46.060 --> 00:11:48.460]  就是火從天而降的
[00:11:48.460 --> 00:11:51.080]  但還有一個屬靈意義是甚麼呢?
[00:11:51.080 --> 00:11:52.760]  就是原來荊棘是沒有用的
[00:11:52.760 --> 00:11:55.480]  荊棘有甚麼用呢? 除了激昂之外就沒有用了
[00:11:55.480 --> 00:11:58.640]  它被火焚燒 但是沒有燒毀
[00:11:58.640 --> 00:12:02.220]  這就是神的憐憫 就好像今天你和我一樣
[00:12:02.220 --> 00:12:05.520]  我們其實是應該受神的刑罰
[00:12:05.520 --> 00:12:10.440]  但是神憐憫我們 我們沒有被刑罰、被摧毀
[00:12:10.440 --> 00:12:13.200]  反而得以建立 這是很重要的
[00:12:13.200 --> 00:12:15.320]  在第三章第五節裡面 神就說到
[00:12:15.320 --> 00:12:18.040]  這是一個聖地 當我們過去看的時候
[00:12:18.040 --> 00:12:21.800]  我們要把鞋子脫下來 為甚麼要脫鞋呢?
[00:12:21.800 --> 00:12:26.000]  這代表了尊重和放下了權利
[00:12:26.000 --> 00:12:31.000]  很簡單 現在我們在外地生活的人就會知道
[00:12:31.000 --> 00:12:32.800]  當你去一個人家裏的時候
[00:12:32.800 --> 00:12:35.340]  你首先要在門口脫下鞋子
[00:12:35.340 --> 00:12:39.440]  才可以進去不要沾污了人家的地方 是不是?
[00:12:39.440 --> 00:12:42.120]  其實這個地方原來是很普通的
[00:12:42.120 --> 00:12:44.440]  但是因為有神的臨在
[00:12:44.440 --> 00:12:47.360]  那個地方就成為聖地
[00:12:47.360 --> 00:12:49.240]  你和我都是普通人
[00:12:49.240 --> 00:12:53.300]  但是有神的臨在 我們就是聖徒
[00:12:53.300 --> 00:12:57.740]  所以我們要重視我們自己的身份
[00:12:57.740 --> 00:13:01.520]  好了 耶和華就是神的名字
[00:13:01.520 --> 00:13:04.320]  後來他們不敢妄稱神的名
[00:13:04.320 --> 00:13:08.340]  所以就把這個按照這個字音改為我們經常說的
[00:13:08.340 --> 00:13:12.080]  主或者是上主的意思
[00:13:12.080 --> 00:13:16.540]  神就告訴摩西 你看《巴哈頓》裡面
[00:13:16.540 --> 00:13:20.740]  祂說 我要你去聽到以色列人的哀嘆
[00:13:20.740 --> 00:13:22.920]  去見到他們的痛苦
[00:13:22.920 --> 00:13:27.560]  所以在第八節說 我要下來救這一幫人
[00:13:27.560 --> 00:13:29.840]  脫離埃及人的手
[00:13:29.840 --> 00:13:33.720]  但是很特別 第十節 看不看到?
[00:13:33.720 --> 00:13:37.300]  故此我要打發你去見法老
[00:13:37.300 --> 00:13:40.120]  使得你可以將百姓從以色列人
[00:13:40.120 --> 00:13:42.260]  從埃及地領出來
[00:13:42.260 --> 00:13:44.400]  開頭神說 我要下來救他們
[00:13:44.400 --> 00:13:47.880]  現在跟摩西說 你要去 即是怎樣?
[00:13:47.880 --> 00:13:50.280]  其實一個很重要的訊息就是
[00:13:50.280 --> 00:13:52.760]  每一個侍奉神的人
[00:13:52.760 --> 00:13:54.760]  你都是神的代表
[00:13:54.760 --> 00:13:59.440]  你是代表著神 你都是去做這些事情的
[00:13:59.440 --> 00:14:01.520]  所以你的身份是尊貴的
[00:14:01.520 --> 00:14:03.900]  絕對不是輕率的
[00:14:03.900 --> 00:14:05.660]  很簡單舉個例子
[00:14:05.660 --> 00:14:08.700]  在崇拜你只是來做私事
[00:14:08.700 --> 00:14:10.560]  只是派程序表
[00:14:10.560 --> 00:14:14.520]  只是去對著別人的微笑 歡迎你來
[00:14:14.520 --> 00:14:16.320]  我希望你會說這句
[00:14:16.320 --> 00:14:18.320]  你不要看輕這些
[00:14:18.320 --> 00:14:20.000]  你是代表著神
[00:14:20.000 --> 00:14:24.200]  去歡迎祂的孩子回來來敬拜神
[00:14:24.200 --> 00:14:26.080]  所以你絕對不可以輕率
[00:14:26.080 --> 00:14:28.120]  不可以隨便
[00:14:28.120 --> 00:14:31.200]  今天神正是在每一個世代裡面
[00:14:31.200 --> 00:14:35.820]  尋找一個合適的工人為祂來帶去工作
[00:14:35.820 --> 00:14:38.300]  所以今天很重要
[00:14:38.300 --> 00:14:41.420]  我們每一個侍奉神的人都是神的代表
[00:14:41.420 --> 00:14:44.780]  我們沒有為著這個身份而感到驕傲
[00:14:44.780 --> 00:14:49.980]  今天我們是代表了神去服侍人
[00:14:49.980 --> 00:14:52.400]  但是神給摩西的召命
[00:14:52.400 --> 00:14:55.280]  沒有說可以聽你一帆風順的
[00:14:55.280 --> 00:14:57.000]  反而很清楚的跟他說
[00:14:57.000 --> 00:15:03.200]  《三章19節》「我知道須用大能的手 埃及王也不容你們去」
[00:15:03.200 --> 00:15:05.760]  今天我們所以記得
[00:15:05.760 --> 00:15:07.360]  雖然有召命
[00:15:07.360 --> 00:15:10.040]  是召命難答
[00:15:10.040 --> 00:15:13.200]  但我們仍然要有所堅持
[00:15:13.200 --> 00:15:15.180]  當神來呼召的時候
[00:15:15.180 --> 00:15:16.760]  摩西有什麼反應呢?
[00:15:16.760 --> 00:15:19.840]  今天神呼召你來帶去侍奉祂
[00:15:19.840 --> 00:15:23.220]  甚至擺上更多來服侍祂的時候
[00:15:23.220 --> 00:15:24.700]  你有什麼反應呢?
[00:15:24.700 --> 00:15:27.060]  我想你和我都一樣
[00:15:27.060 --> 00:15:29.460]  我們有屬靈位人的特質
[00:15:29.460 --> 00:15:31.500]  這個特質是什麼呢?
[00:15:31.500 --> 00:15:33.180]  就是推搪
[00:15:33.180 --> 00:15:37.120]  摩西就向神發出四次的推搪
[00:15:37.120 --> 00:15:39.400]  第一個就是對自己感到很無奈
[00:15:39.400 --> 00:15:40.700]  說我是什麼人啊?
[00:15:40.700 --> 00:15:43.200]  我怎麼可以來帶去見法老呢?
[00:15:43.200 --> 00:15:47.480]  難道摩西不知道自己是希伯來民族嗎?
[00:15:47.480 --> 00:15:49.420]  但是這句話的意思就是說
[00:15:49.420 --> 00:15:54.000]  其實現在我是一個流亡海外地通緝的罪犯
[00:15:54.000 --> 00:15:58.860]  我怎麼可以見法老是一個很強的王
[00:15:58.860 --> 00:16:02.040]  強國之首 怎麼辦呢?
[00:16:02.040 --> 00:16:05.040]  他因為犯了錯
[00:16:05.040 --> 00:16:08.720]  所以失去了昔日的光彩
[00:16:08.720 --> 00:16:12.480]  過往的失敗叫他的傲氣全消
[00:16:12.480 --> 00:16:17.440]  更加叫他完全沒有信心面對自己和別人
[00:16:17.440 --> 00:16:21.540]  今天你和我回想一下
[00:16:21.540 --> 00:16:24.600]  在我們少年時代、青年時代
[00:16:24.600 --> 00:16:25.920]  你有沒有犯過一些錯呢?
[00:16:25.920 --> 00:16:26.940]  我有啊
[00:16:26.940 --> 00:16:31.760]  甚至我很不想再去想這些的錯
[00:16:31.760 --> 00:16:34.980]  但是如果有神的赦免的時候
[00:16:34.980 --> 00:16:38.840]  我們就已經得到這個解脫
[00:16:38.840 --> 00:16:41.560]  好了 你留意到神怎麼回應呢?
[00:16:41.560 --> 00:16:44.360]  神就說到第三章十二節
[00:16:44.360 --> 00:16:47.000]  「我必與你同在」
[00:16:47.000 --> 00:16:49.080]  這個是很重要的
[00:16:49.080 --> 00:16:56.560]  神的同在是讓我們不再懼怕任何顯赫的勢力
[00:16:56.560 --> 00:17:01.700]  我們有能力去面對挑戰
[00:17:01.700 --> 00:17:09.880]  祂的同在已經給我們有這一份的確定和信心
[00:17:09.880 --> 00:17:13.580]  詩恩上了班 所以現在可以說
[00:17:13.580 --> 00:17:18.680]  我曾經說過 當日我們在富善村的年代
[00:17:18.680 --> 00:17:22.660]  大家知道當年的教會是很多蟑螂、很多老鼠的
[00:17:22.660 --> 00:17:25.860]  甚至我講過 崇拜神可以踩死老鼠的
[00:17:25.860 --> 00:17:28.380]  有一次見到詩恩上了班的時候
[00:17:28.380 --> 00:17:31.080]  很害怕 讀幼稚園高官的一年級
[00:17:31.080 --> 00:17:33.600]  見到一隻蟑螂 她很害怕
[00:17:33.600 --> 00:17:36.960]  「蟑螂你不用來找我 我害怕就踩死它」
[00:17:36.960 --> 00:17:39.040]  「不行的」「不要緊」我跟她說
[00:17:39.040 --> 00:17:41.080]  「我與你同在 帶我去」
[00:17:41.080 --> 00:17:43.200]  她抓住我的手 拉我過去
[00:17:43.200 --> 00:17:46.400]  我故意放慢腳步 後來她放開我的手
[00:17:46.400 --> 00:17:49.080]  追那個蟑螂 要踩那隻蟑螂
[00:17:49.080 --> 00:17:52.760]  同樣是那隻蟑螂 為什麼後來她有信心呢?
[00:17:52.760 --> 00:17:56.300]  因為我與她同在 所以請你記住
[00:17:56.300 --> 00:18:01.220]  有神的同在 我們就不再懼怕任何的困難
[00:18:01.220 --> 00:18:05.880]  和挑戰 甚至是龐大的反對勢力
[00:18:05.880 --> 00:18:09.060]  好 第二方面 神就說「我與你同在」
[00:18:09.060 --> 00:18:14.760]  哎呀 第三章第13節 祂對神的無知
[00:18:14.760 --> 00:18:18.660]  祂說「如果我與那些子民來講的時候
[00:18:18.660 --> 00:18:22.120]  人家說瑤是誰 那我怎麼去講呢?
[00:18:22.120 --> 00:18:25.120]  我真的可能無言以對
[00:18:25.120 --> 00:18:29.360]  我們很相信摩西對神有一定的認識
[00:18:29.360 --> 00:18:32.100]  但是不得不承認 可能他的認識只是很片面
[00:18:32.100 --> 00:18:34.340]  或者很膚淺
[00:18:34.340 --> 00:18:37.780]  如果一個是動者對神的認識不深
[00:18:37.780 --> 00:18:41.540]  只是憑自己的衝動
[00:18:41.540 --> 00:18:44.440]  憑自己的血氣來做事的時候
[00:18:44.440 --> 00:18:47.860]  往往會引起很多的問題
[00:18:47.860 --> 00:18:50.620]  對自己、對別人 和對那個士工
[00:18:50.620 --> 00:18:53.260]  都可能帶來一個傷害
[00:18:53.260 --> 00:18:58.640]  不要忘記 侍奉是一條很漫長的路來的
[00:18:58.640 --> 00:19:02.340]  如果缺乏了對神有一個更深度的認識
[00:19:02.340 --> 00:19:06.540]  和經歷的時候 當我們遇到挫折
[00:19:06.540 --> 00:19:08.960]  很容易我們就會感到氣憫
[00:19:08.960 --> 00:19:14.120]  當我們遇到困難的時候 我們很容易會放棄
[00:19:14.120 --> 00:19:18.080]  稍後你都會看到 摩西都曾經放棄過
[00:19:18.080 --> 00:19:22.520]  我特別在我侍奉的初期 都曾經想放棄過侍奉
[00:19:22.520 --> 00:19:24.420]  是有失望的
[00:19:24.420 --> 00:19:27.780]  但是當熱心經歷神的時候
[00:19:27.780 --> 00:19:31.220]  我不敢擔保我會不會有失敗
[00:19:31.220 --> 00:19:34.220]  但是至少現在是成熟了很多
[00:19:34.220 --> 00:19:38.400]  是要面對這個挑戰仍然有更大的信心
[00:19:38.400 --> 00:19:43.800]  所以今天我們是要對神有更深的體會
[00:19:43.800 --> 00:19:45.900]  我們有沒有我們的追求呢?
[00:19:45.900 --> 00:19:48.820]  不要忘記每一個專業的人士
[00:19:48.820 --> 00:19:53.940]  都一定要有不斷的學習 不斷的實踐
[00:19:53.940 --> 00:19:58.560]  經年累月之下累積了豐富的經驗
[00:19:58.560 --> 00:20:01.360]  才可以有更好的成就
[00:20:01.360 --> 00:20:07.220]  所以那些廚師、那些專業人士都要付上很多代價的
[00:20:07.220 --> 00:20:09.460]  如果我們要侍奉神的時候
[00:20:09.460 --> 00:20:12.600]  我們一定要為自己定下一個好的追求的目標
[00:20:12.600 --> 00:20:14.600]  叫做我們的生命要成熟
[00:20:14.600 --> 00:20:18.360]  於是我們才可以來避神、來使用
[00:20:18.360 --> 00:20:20.860]  神就馬上來回應他
[00:20:20.860 --> 00:20:22.880]  31章第14到第15節
[00:20:22.880 --> 00:20:25.180]  你就很清楚地看這些經文了
[00:20:25.180 --> 00:20:27.360]  開到神就說我是自有永有的
[00:20:27.360 --> 00:20:29.260]  神就解釋他是一個怎樣的神
[00:20:29.260 --> 00:20:31.260]  他是列祖的神
[00:20:31.260 --> 00:20:34.820]  摩西治國對神的認識不深
[00:20:34.820 --> 00:20:40.880]  但是神就將他自己的屬性向他彌大去宣講
[00:20:40.880 --> 00:20:44.400]  但是同樣繼續再一次跟他講
[00:20:44.400 --> 00:20:47.280]  埃及王是不容許你離開的
[00:20:47.280 --> 00:20:51.340]  《出一級記》第3章19到20節
[00:20:51.340 --> 00:20:53.920]  部分裏面有提到這一點的經文
[00:20:53.920 --> 00:20:58.240]  但是他說我會給你力量來施行神跡歧視
[00:20:58.240 --> 00:21:03.360]  好了 覺得自己是什麽人
[00:21:03.360 --> 00:21:04.940]  神說我要你同在
[00:21:04.940 --> 00:21:07.740]  神說你是誰? 神說我是自有永有的
[00:21:07.740 --> 00:21:11.340]  而推在哪裏呢? 就推在人的身上
