
[00:00:00.000 --> 00:00:04.440]  很想給大家看一看一幅圖片
[00:05:28.080 --> 00:05:30.080]  如果我經歷到它靈
[00:05:30.080 --> 00:05:32.080]  我就會信
[00:05:32.080 --> 00:05:34.080]  所以那個時候
[00:05:34.080 --> 00:05:36.080]  我和我爸爸的關係非常差
[00:05:36.080 --> 00:05:38.080]  特別差到
[00:05:38.080 --> 00:05:40.080]  他曾經試過拿菜刀
[00:05:40.080 --> 00:05:42.080]  開始追砍我的時候
[00:05:42.080 --> 00:05:44.080]  那是最差的時候
[00:05:44.080 --> 00:05:46.080]  很多人就在旁邊
[00:05:46.080 --> 00:05:48.080]  左右和我去傳福音
[00:05:48.080 --> 00:05:50.080]  有些帶我去教會
[00:05:50.080 --> 00:05:52.080]  有些帶我去報道會
[00:05:52.080 --> 00:05:54.080]  一有什麼報道會就周圍叫我去
[00:05:54.080 --> 00:05:58.080]  我當時
[00:05:58.080 --> 00:06:00.080]  曾經做過一個
[00:06:00.080 --> 00:06:02.080]  這樣的承諾
[00:06:02.080 --> 00:06:04.080]  就是說
[00:06:04.080 --> 00:06:06.080]  如果這個上帝是靈的
[00:06:06.080 --> 00:06:08.080]  他就改變我爸爸
[00:06:08.080 --> 00:06:12.080]  如果他改變我爸爸
[00:06:12.080 --> 00:06:14.080]  我都會信
[00:06:14.080 --> 00:06:16.080]  那什麼叫改變他呢
[00:06:16.080 --> 00:06:18.080]  第一
[00:06:18.080 --> 00:06:20.080]  不要再
[00:06:20.080 --> 00:06:22.080]  禁火爆
[00:06:22.080 --> 00:06:24.080]  不要拿刀來
[00:06:24.080 --> 00:06:26.080]  叩嚇
[00:06:26.080 --> 00:06:28.080]  不要動不動就出手
[00:06:28.080 --> 00:06:30.080]  如果他改變到他這樣
[00:06:30.080 --> 00:06:32.080]  我都會信
[00:06:32.080 --> 00:06:34.080]  這是我當時曾經許過的諾言
[00:06:34.080 --> 00:06:36.080]  很可惜
[00:06:36.080 --> 00:06:38.080]  這個諾言一直沒有成功
[00:06:38.080 --> 00:06:40.080]  我反而覺得
[00:06:40.080 --> 00:06:42.080]  當我這樣求的時候
[00:06:42.080 --> 00:06:44.080]  變本加厲
[00:06:44.080 --> 00:06:48.080]  父子的關係更劣
[00:06:48.080 --> 00:06:50.080]  他的脾氣更大
[00:06:50.080 --> 00:06:52.080]  而我對他更差
[00:06:52.080 --> 00:06:54.080]  互相之間簡直是地獄
[00:06:54.080 --> 00:06:56.080]  這個是這樣
[00:06:56.080 --> 00:06:58.080]  後來我為什麼會信呢
[00:06:58.080 --> 00:07:00.080]  因為慢慢慢慢
[00:07:00.080 --> 00:07:02.080]  我會看見
[00:07:02.080 --> 00:07:04.080]  原來聖經裏面求的
[00:07:04.080 --> 00:07:06.080]  和人所求的有點不同
[00:07:06.080 --> 00:07:08.080]  人求的是改變環境
[00:07:08.080 --> 00:07:10.080]  但是聖經
[00:07:10.080 --> 00:07:12.080]  原來是要改變我們的心境
[00:07:12.080 --> 00:07:14.080]  人求的是改變別人
[00:07:14.080 --> 00:07:16.080]  但原來聖經
[00:07:16.080 --> 00:07:18.080]  是要首先改變我們自己
[00:07:18.080 --> 00:07:20.080]  我看到這段聖經的時候
[00:07:20.080 --> 00:07:22.080]  我初期不明白
[00:07:22.080 --> 00:07:24.080]  我以為和王大仙差不多
[00:07:24.080 --> 00:07:26.080]  原因在哪裏呢
[00:07:26.080 --> 00:07:28.080]  祈求就給你們
[00:07:28.080 --> 00:07:30.080]  尋找就尋見
[00:07:30.080 --> 00:07:32.080]  叩門就給你們開門
[00:07:32.080 --> 00:07:34.080]  因為凡祈求的就得像
[00:07:34.080 --> 00:07:36.080]  尋找的就尋見
[00:07:36.080 --> 00:07:38.080]  叩門的就給他開門
[00:07:38.080 --> 00:07:40.080]  我讀聖經就讀到這裏
[00:07:40.080 --> 00:07:44.080]  然後我就用它來挑戰那些人
[00:07:44.080 --> 00:07:48.080]  你們這些本聖經
[00:07:48.080 --> 00:07:50.080]  請棄掉它
[00:07:50.080 --> 00:07:52.080]  因為我尋找
[00:07:52.080 --> 00:07:54.080]  我祈求
[00:07:54.080 --> 00:07:56.080]  我叩門沒有一樣東西靈
[00:07:56.080 --> 00:07:58.080]  然後他就說
[00:07:58.080 --> 00:08:00.080]  有什麼不靈
[00:08:00.080 --> 00:08:02.080]  我就將我自己和我爸爸的關係
[00:08:02.080 --> 00:08:04.080]  我和我哥哥的關係
[00:08:04.080 --> 00:08:06.080]  然後我各方面
[00:08:06.080 --> 00:08:08.080]  每天的事情
[00:08:08.080 --> 00:08:10.080]  我都開始和他分享
[00:08:10.080 --> 00:08:12.080]  我說沒有一樣靈
[00:08:12.080 --> 00:08:14.080]  他聽完之後
[00:08:14.080 --> 00:08:16.080]  你當然有罪
[00:08:16.080 --> 00:08:18.080]  你當然是妄求
[00:08:18.080 --> 00:08:20.080]  妄求
[00:08:20.080 --> 00:08:22.080]  我和我爸爸和好
[00:08:22.080 --> 00:08:24.080]  這個叫妄求
[00:08:24.080 --> 00:08:26.080]  你有沒有罪
[00:08:26.080 --> 00:08:28.080]  他說有
[00:08:28.080 --> 00:08:30.080]  我們每個人都是罪人
[00:08:30.080 --> 00:08:32.080]  那你有沒有求是可以的
[00:08:32.080 --> 00:08:34.080]  他就說有
[00:08:34.080 --> 00:08:36.080]  為何你有罪
[00:08:36.080 --> 00:08:38.080]  那你又可以
[00:08:38.080 --> 00:08:40.080]  那為何我有罪
[00:08:40.080 --> 00:08:42.080]  原來有很多信徒
[00:08:42.080 --> 00:08:44.080]  一去到這些關鍵
[00:08:44.080 --> 00:08:46.080]  不懂回應
[00:08:46.080 --> 00:08:48.080]  我告訴大家
[00:08:48.080 --> 00:08:50.080]  為何我要花七年時間
[00:08:50.080 --> 00:08:52.080]  來來去去
[00:08:52.080 --> 00:08:54.080]  才能夠一針見血
[00:08:54.080 --> 00:08:56.080]  在那個時候告訴我
[00:08:56.080 --> 00:08:58.080]  那條出路的答案在哪裡
[00:08:58.080 --> 00:09:00.080]  在這段聖經
[00:09:00.080 --> 00:09:02.080]  我希望大家用心了解
[00:09:02.080 --> 00:09:04.080]  到底他講的是什麼
[00:09:04.080 --> 00:09:06.080]  首先
[00:09:06.080 --> 00:09:08.080]  什麼叫做
[00:09:08.080 --> 00:09:10.080]  行切的禱告
[00:09:10.080 --> 00:09:12.080]  聖經裡面
[00:09:12.080 --> 00:09:14.080]  是連續用了三次
[00:09:14.080 --> 00:09:16.080]  講一樣東西,就是禱告
[00:09:16.080 --> 00:09:18.080]  第一,你們祈求
[00:09:20.080 --> 00:09:22.080]  I take it
[00:09:22.080 --> 00:09:24.080]  I take it 這個字
[00:09:24.080 --> 00:09:26.080]  是現在時式
[00:09:26.080 --> 00:09:28.080]  繼續不斷地
[00:09:28.080 --> 00:09:30.080]  是繼續不斷地祈求
[00:09:30.080 --> 00:09:32.080]  是一個現在式
[00:09:32.080 --> 00:09:34.080]  第二個字
[00:09:34.080 --> 00:09:36.080]  就是尋求
[00:09:36.080 --> 00:09:38.080]  尋找
[00:09:38.080 --> 00:09:40.080]  Say take it
[00:09:40.080 --> 00:09:42.080]  這個字又是現在時式
[00:09:42.080 --> 00:09:44.080]  是繼續不斷地
[00:09:44.080 --> 00:09:46.080]  去尋找
[00:09:46.080 --> 00:09:48.080]  第三個字
[00:09:48.080 --> 00:09:50.080]  Cruelty 這個字
[00:09:50.080 --> 00:09:52.080]  也是一個現在時式
[00:09:52.080 --> 00:09:54.080]  是繼續不斷地去叩門
[00:09:54.080 --> 00:09:56.080]  他是叫我們
[00:09:56.080 --> 00:09:58.080]  有一件事很重要的,是要祈求
[00:09:58.080 --> 00:10:00.080]  祈求意思是什麼
[00:10:00.080 --> 00:10:02.080]  不單要繼續不斷地
[00:10:02.080 --> 00:10:04.080]  其實意思是說,我們真的有需要
[00:10:04.080 --> 00:10:06.080]  神啊,我有需要
[00:10:06.080 --> 00:10:08.080]  第二
[00:10:08.080 --> 00:10:10.080]  我們是有一個願景
[00:10:10.080 --> 00:10:12.080]  我們有一個願望,我們有一個期盼
[00:10:12.080 --> 00:10:14.080]  在我們的心裡面
[00:10:14.080 --> 00:10:16.080]  而第三個方面,當我們祈求的時候
[00:10:16.080 --> 00:10:18.080]  是表示到
[00:10:18.080 --> 00:10:20.080]  我們真真正正
[00:10:20.080 --> 00:10:22.080]  是自覺無力
[00:10:22.080 --> 00:10:24.080]  是無能為力
[00:10:24.080 --> 00:10:26.080]  有些人說
[00:10:26.080 --> 00:10:28.080]  神只是救那些願意自救的人
[00:10:28.080 --> 00:10:30.080]  但我告訴大家
[00:10:30.080 --> 00:10:32.080]  不是
[00:10:32.080 --> 00:10:34.080]  神救的是那些
[00:10:34.080 --> 00:10:36.080]  自覺無能為力
[00:10:36.080 --> 00:10:38.080]  是需要神救我們的人
[00:10:38.080 --> 00:10:40.080]  所以你不要以為
[00:10:40.080 --> 00:10:42.080]  自救的人,神只會救他
[00:10:42.080 --> 00:10:44.080]  如果那個人能夠自救
[00:10:44.080 --> 00:10:46.080]  我何必需要神呢
[00:10:46.080 --> 00:10:48.080]  是沒有需要的
[00:10:48.080 --> 00:10:50.080]  神救的是那些
[00:10:50.080 --> 00:10:52.080]  肯定自己,我無能自救
[00:10:52.080 --> 00:10:54.080]  我有一個願望
[00:10:54.080 --> 00:10:56.080]  我希望能夠被救
[00:10:56.080 --> 00:10:58.080]  第三,我有這個需要感
[00:10:58.080 --> 00:11:00.080]  以致我繼續不斷地
[00:11:00.080 --> 00:11:02.080]  去祈求
[00:11:02.080 --> 00:11:04.080]  尋找,就是因為我們想要
[00:11:04.080 --> 00:11:06.080]  一些東西,第二
[00:11:06.080 --> 00:11:08.080]  我們想得到某一些東西
[00:11:08.080 --> 00:11:10.080]  第三,尋找
[00:11:10.080 --> 00:11:12.080]  也是指到,我們願意
[00:11:12.080 --> 00:11:14.080]  知道神的心意是甚麼
[00:11:14.080 --> 00:11:16.080]  以致我繼續不斷地
[00:11:16.080 --> 00:11:18.080]  要問神
[00:11:18.080 --> 00:11:20.080]  神啊,祢想我怎樣做
[00:11:20.080 --> 00:11:22.080]  祢想我怎樣行
[00:11:22.080 --> 00:11:24.080]  祢想我怎樣回應
[00:11:24.080 --> 00:11:26.080]  這個就是神的心願
[00:11:26.080 --> 00:11:28.080]  我們要尋求
[00:11:28.080 --> 00:11:30.080]  第三,溝門
[00:11:30.080 --> 00:11:32.080]  溝門是自覺
[00:11:32.080 --> 00:11:34.080]  我們已經走到一個絕路
[00:11:34.080 --> 00:11:36.080]  我們無路可走了
[00:11:36.080 --> 00:11:38.080]  第二,我們也是
[00:11:38.080 --> 00:11:40.080]  有一種感覺,我們要進去
[00:11:40.080 --> 00:11:42.080]  但是關了門
[00:11:42.080 --> 00:11:44.080]  我們被拒於門外
[00:11:44.080 --> 00:11:46.080]  我們很想進去
[00:11:46.080 --> 00:11:48.080]  第三,我們不甘心
[00:11:48.080 --> 00:11:50.080]  停留在門的這一邊
[00:11:50.080 --> 00:11:52.080]  我們很想進到另一邊
[00:11:52.080 --> 00:11:54.080]  所以在這個時間
[00:11:54.080 --> 00:11:56.080]  我們要溝門
[00:11:56.080 --> 00:11:58.080]  我不想留在外面,我想進入裡面
[00:11:58.080 --> 00:12:00.080]  原來聖經裡面所說
[00:12:00.080 --> 00:12:02.080]  這個禱告
[00:12:02.080 --> 00:12:04.080]  祈求
[00:12:04.080 --> 00:12:06.080]  尋找,溝門
[00:12:06.080 --> 00:12:08.080]  是有意思的
[00:12:08.080 --> 00:12:10.080]  我們把這些意思
[00:12:10.080 --> 00:12:12.080]  和一般世俗人求的東西
[00:12:12.080 --> 00:12:14.080]  完全混在一起
[00:12:14.080 --> 00:12:16.080]  我們以為
[00:12:16.080 --> 00:12:18.080]  我有些慾望
[00:12:18.080 --> 00:12:22.080]  因為有這個慾望
[00:12:22.080 --> 00:12:24.080]  我就想得到我這個慾望
[00:12:24.080 --> 00:12:26.080]  我今天看報紙的時候
[00:12:26.080 --> 00:12:28.080]  看到紐約有一個警察
[00:12:28.080 --> 00:12:30.080]  在他的電郵裡面
[00:12:30.080 --> 00:12:34.080]  他有一個計劃
[00:12:34.080 --> 00:12:36.080]  有一個慾望
[00:12:36.080 --> 00:12:38.080]  就是他要
[00:12:38.080 --> 00:12:40.080]  抓到100個女孩子
[00:12:40.080 --> 00:12:44.080]  抓到她們之後
[00:12:44.080 --> 00:12:46.080]  先姦了她們
[00:12:46.080 --> 00:12:48.080]  姦完之後
[00:12:48.080 --> 00:12:50.080]  就在焗爐裡
[00:12:50.080 --> 00:12:52.080]  焗熟她們
[00:12:52.080 --> 00:12:54.080]  來吃
[00:12:54.080 --> 00:12:56.080]  誰知道這個電郵
[00:12:56.080 --> 00:12:58.080]  無意中被太太
[00:12:58.080 --> 00:13:00.080]  發現了
[00:13:00.080 --> 00:13:04.080]  很害怕
[00:13:04.080 --> 00:13:06.080]  就報警
[00:13:06.080 --> 00:13:08.080]  所以這個警察
[00:13:08.080 --> 00:13:10.080]  就被人抓了
[00:13:10.080 --> 00:13:12.080]  在抓的那裡
[00:13:12.080 --> 00:13:16.080]  我們看得見
[00:13:16.080 --> 00:13:18.080]  那裡報紙就賣
[00:13:18.080 --> 00:13:20.080]  慶幸
[00:13:20.080 --> 00:13:22.080]  這件事
[00:13:22.080 --> 00:13:24.080]  未成就前
[00:13:24.080 --> 00:13:26.080]  他太太有警覺
[00:13:26.080 --> 00:13:28.080]  預先就報警
[00:13:28.080 --> 00:13:30.080]  如果不是的時候
[00:13:30.080 --> 00:13:32.080]  你會看得見
[00:13:32.080 --> 00:13:34.080]  一個少女失蹤之後
[00:13:34.080 --> 00:13:36.080]  第二個失蹤之後
[00:13:36.080 --> 00:13:38.080]  第三個失蹤之後
[00:13:38.080 --> 00:13:40.080]  一直這樣下去
[00:13:40.080 --> 00:13:42.080]  他甚至講到他特意買一個焗爐
[00:13:42.080 --> 00:13:44.080]  是足夠可以放一個女孩子進去
[00:13:44.080 --> 00:13:46.080]  整個在焗
[00:13:46.080 --> 00:13:48.080]  各位親愛的
[00:13:48.080 --> 00:13:50.080]  當我們看到這些所謂
[00:13:50.080 --> 00:13:52.080]  慾望
[00:13:52.080 --> 00:13:54.080]  我們可以這樣說
[00:13:54.080 --> 00:13:56.080]  很多人未必去到這麼離譜
[00:13:56.080 --> 00:13:58.080]  的慾望
[00:13:58.080 --> 00:14:00.080]  但我也告訴大家
[00:14:00.080 --> 00:14:02.080]  很多人的慾望
[00:14:02.080 --> 00:14:04.080]  是為了自己
[00:14:04.080 --> 00:14:06.080]  這些慾望是什麼呢
[00:14:06.080 --> 00:14:08.080]  是讓我可以今年
[00:14:08.080 --> 00:14:10.080]  賺到一千萬
[00:14:10.080 --> 00:14:12.080]  目的就是錢錢錢
[00:14:12.080 --> 00:14:14.080]  讓我今年
[00:14:14.080 --> 00:14:16.080]  可以怎樣怎樣
[00:14:16.080 --> 00:14:18.080]  有些人就想賣樓
[00:14:18.080 --> 00:14:20.080]  所以他做了一個祈求
[00:14:20.080 --> 00:14:22.080]  現在他住的那裡
[00:14:22.080 --> 00:14:24.080]  他有一次跟我說
[00:14:24.080 --> 00:14:26.080]  牧師如果我敢禱告
[00:14:26.080 --> 00:14:28.080]  是不是自私一點呢
[00:14:28.080 --> 00:14:30.080]  他現在那裡
[00:14:30.080 --> 00:14:32.080]  是八千
[00:14:32.080 --> 00:14:34.080]  五百多元一呎
[00:14:34.080 --> 00:14:36.080]  他就求神
[00:14:36.080 --> 00:14:38.080]  給他的樓價
[00:14:38.080 --> 00:14:40.080]  他那裡
[00:14:40.080 --> 00:14:42.080]  升到一萬元一呎
[00:14:42.080 --> 00:14:44.080]  然後就有這麼快
[00:14:44.080 --> 00:14:46.080]  就放手了
[00:14:46.080 --> 00:14:50.080]  他問我
[00:14:50.080 --> 00:14:52.080]  這個禱告是不是自私一點呢
[00:14:52.080 --> 00:14:54.080]  我就很坦白說
[00:14:54.080 --> 00:14:56.080]  是的
[00:14:56.080 --> 00:14:58.080]  是很自私的
[00:14:58.080 --> 00:15:00.080]  如果你想到今天香港有很多人
[00:15:00.080 --> 00:15:02.080]  是買樓
[00:15:02.080 --> 00:15:04.080]  都不能夠買的
[00:15:04.080 --> 00:15:06.080]  你看到他們
[00:15:06.080 --> 00:15:08.080]  因為我看到有些弟兄
[00:15:08.080 --> 00:15:10.080]  在外國畢業
[00:15:10.080 --> 00:15:12.080]  回來
[00:15:12.080 --> 00:15:14.080]  有些姐妹在外國回來
[00:15:14.080 --> 00:15:16.080]  本來是想
[00:15:16.080 --> 00:15:18.080]  求他們結婚
[00:15:18.080 --> 00:15:20.080]  但現在不敢結婚
[00:15:20.080 --> 00:15:22.080]  原因是住的問題
[00:15:22.080 --> 00:15:24.080]  原來租都貴了
[00:15:24.080 --> 00:15:26.080]  很多
[00:15:26.080 --> 00:15:28.080]  樓價一升
[00:15:28.080 --> 00:15:30.080]  租都貴了很多
[00:15:30.080 --> 00:15:32.080]  他被迫
[00:15:32.080 --> 00:15:34.080]  住在他爸爸媽媽
[00:15:34.080 --> 00:15:36.080]  和弟弟那裡
[00:15:36.080 --> 00:15:40.080]  五個人
[00:15:40.080 --> 00:15:42.080]  住在一個沒有房間
[00:15:42.080 --> 00:15:44.080]  就是這樣打通的公屋
[00:15:44.080 --> 00:15:46.080]  他說回來
[00:15:46.080 --> 00:15:48.080]  是一個最不習慣的地方
[00:15:48.080 --> 00:15:50.080]  是要跟弟弟
[00:15:50.080 --> 00:15:52.080]  上下隔床
[00:15:52.080 --> 00:15:54.080]  爸爸媽媽又在那裡
[00:15:54.080 --> 00:15:56.080]  我看到在今天的警方
[00:15:56.080 --> 00:15:58.080]  現在香港
[00:15:58.080 --> 00:16:00.080]  原來在外國畢業
[00:16:00.080 --> 00:16:02.080]  大學畢業也好
[00:16:02.080 --> 00:16:04.080]  找到一份工作差不多一萬多二萬元也好
[00:16:04.080 --> 00:16:06.080]  你不要想
[00:16:06.080 --> 00:16:08.080]  你可以買到房子
[00:16:08.080 --> 00:16:10.080]  因為實際上現在已經
[00:16:10.080 --> 00:16:12.080]  超越了現實
[00:16:12.080 --> 00:16:14.080]  慾望
[00:16:14.080 --> 00:16:16.080]  是因為小部分人慾望
[00:16:16.080 --> 00:16:18.080]  是令到我們整個社會
[00:16:18.080 --> 00:16:20.080]  你可以說是動盪不安
[00:16:20.080 --> 00:16:22.080]  也可以
[00:16:22.080 --> 00:16:24.080]  也有些人的慾望是什麼呢
[00:16:24.080 --> 00:16:26.080]  是為了賺多一點
[00:16:26.080 --> 00:16:28.080]  就是賺多一點
[00:16:28.080 --> 00:16:30.080]  所以呢
[00:16:30.080 --> 00:16:32.080]  有些事情就隨便一點
[00:16:32.080 --> 00:16:34.080]  慾少一點
[00:16:34.080 --> 00:16:36.080]  有個看餐館的他也很坦白說
[00:16:36.080 --> 00:16:38.080]  牧師
[00:16:38.080 --> 00:16:40.080]  現在樣樣東西都貴了
[00:16:40.080 --> 00:16:42.080]  租又貴
[00:16:42.080 --> 00:16:44.080]  人工又貴
[00:16:44.080 --> 00:16:46.080]  洗碗
[00:16:46.080 --> 00:16:48.080]  是三十五元
[00:16:48.080 --> 00:16:50.080]  一個小時都找不到人
[00:16:50.080 --> 00:16:52.080]  我不知道大家有沒有
[00:16:52.080 --> 00:16:54.080]  一些人你是想
[00:16:54.080 --> 00:16:56.080]  我寧願洗碗
[00:16:56.080 --> 00:16:58.080]  原來洗碗現在很多人找
[00:16:58.080 --> 00:17:00.080]  做過這個工作
[00:17:00.080 --> 00:17:02.080]  沒什麼人付的
[00:17:02.080 --> 00:17:04.080]  但問題是當這些人工一直這麼高的時候
[00:17:04.080 --> 00:17:06.080]  他怎樣去維持
[00:17:06.080 --> 00:17:08.080]  這間餐館呢
