
[00:00:00.000 --> 00:00:03.040]  今日我將個講題就定為
[00:04:01.100 --> 00:04:02.640]  留學嘅學生啦
[00:04:02.640 --> 00:04:06.720]  除咗要明白西方嘅科技之外呢
[00:04:06.720 --> 00:04:10.320]  仲係要明白呢西方教育嘅精神呢
[00:04:10.320 --> 00:04:14.660]  係以養成一個人嘅品格為一個宗旨嘅
[00:04:14.660 --> 00:04:16.960]  咁呀佢鼓勵清華嘅學子呢
[00:04:16.960 --> 00:04:18.500]  到海外呢
[00:04:18.500 --> 00:04:19.780]  要明白呢
[00:04:19.780 --> 00:04:22.600]  西方成日講gentleman
[00:04:22.600 --> 00:04:25.160]  同我哋中國人講呢個君子
[00:04:25.160 --> 00:04:26.700]  嘅關係係咩
[00:04:26.700 --> 00:04:28.240]  能夠融會貫通
[00:04:28.240 --> 00:04:29.520]  回國之後呢
[00:04:29.520 --> 00:04:31.300]  能夠振興中華
[00:04:31.300 --> 00:04:32.580]  咁亦都係即係
[00:04:32.580 --> 00:04:34.120]  因為呢個清華嘅
[00:04:34.120 --> 00:04:35.900]  嘅背景呢可以叫做
[00:04:35.900 --> 00:04:38.720]  說洗呢個國恥呀
[00:04:38.720 --> 00:04:41.280]  佢論及呢個君子嘅時候呢
[00:04:41.280 --> 00:04:43.840]  特別係引用到呢個
[00:04:43.840 --> 00:04:46.140]  易經呢個天行見
[00:04:46.140 --> 00:04:48.700]  君子以自強不息
[00:04:48.700 --> 00:04:49.480]  同埋呢
[00:04:49.480 --> 00:04:53.320]  地勢吞君子以厚德在物
[00:04:53.320 --> 00:04:54.600]  呢兩句說話呢
[00:04:54.600 --> 00:04:56.640]  係鼓勵嗰度嘅學生
[00:04:56.640 --> 00:04:58.680]  指出做學問呢
[00:04:58.680 --> 00:05:00.480]  要自強不息
[00:05:00.480 --> 00:05:02.020]  唔可以一步失寒
[00:05:02.020 --> 00:05:04.060]  需要堅忍
[00:05:04.060 --> 00:05:05.340]  強毅
[00:05:05.340 --> 00:05:07.400]  就算遇到顛沛流離嘅情況呢
[00:05:07.400 --> 00:05:08.920]  都要不屈不撓
[00:05:08.920 --> 00:05:09.960]  唔好呢
[00:05:09.960 --> 00:05:11.740]  就見利而進
[00:05:11.740 --> 00:05:13.280]  知難而退
[00:05:13.280 --> 00:05:15.580]  因為如果你咁樣做嘅時候呢
[00:05:15.580 --> 00:05:18.400]  學海無涯登岸無入
[00:05:18.400 --> 00:05:21.220]  咁呀佢亦都提到處世接物呢
[00:05:21.220 --> 00:05:22.500]  亦都需要呢
[00:05:22.500 --> 00:05:25.060]  學識呢個厚德在物
[00:05:25.060 --> 00:05:27.360]  有庸人之量
[00:05:27.360 --> 00:05:29.400]  寬厚呢好似大地一樣
[00:05:29.400 --> 00:05:31.960]  呢個呢就係中國人嘅精神
[00:05:31.960 --> 00:05:34.520]  唔係好似有啲小人咁呢
[00:05:34.520 --> 00:05:37.080]  輕挑狂搏毫無度量啦
[00:05:37.080 --> 00:05:39.900]  所以做人要識得要忍讓
[00:05:39.900 --> 00:05:42.200]  因為小不忍又會亂大謀喎
[00:05:42.200 --> 00:05:44.500]  你個君子不為也
[00:05:44.500 --> 00:05:48.600]  咁呢一篇嘅論君子嘅演講呢
[00:05:48.600 --> 00:05:51.160]  使到嗰啲學生心心受到感動
[00:05:51.160 --> 00:05:53.720]  亦都係啲老師呢非常之讚許
[00:05:53.720 --> 00:05:56.040]  於是呢後來清華大學呢
[00:05:56.040 --> 00:05:59.600]  就係因為呢個梁啟超先生嘅演講呢
[00:05:59.600 --> 00:06:01.140]  將自強不息
[00:06:01.140 --> 00:06:05.240]  厚德在物呢就定為校訓呀
[00:06:05.240 --> 00:06:06.720]  今日我哋講嘅經文呢
[00:06:06.720 --> 00:06:09.600]  畀得畀我哋普世嘅信徒
[00:06:09.600 --> 00:06:10.880]  一個嘅勸勉
[00:06:10.880 --> 00:06:15.240]  中心主題呢我認為呢亦都可以用同一個框架嚟理解
[00:06:15.240 --> 00:06:18.040]  係一個信徒需要自強不息
[00:06:18.040 --> 00:06:21.380]  懂得去厚德在物嘅一個嘅經文
[00:06:21.380 --> 00:06:25.720]  如果呢個係中國人叫做君子嘅所謂呢
[00:06:25.720 --> 00:06:29.060]  亦都係聖徒應該有嘅稟行
[00:06:29.060 --> 00:06:30.340]  幫大家讀
[00:06:30.340 --> 00:06:33.280]  正因者緣故你門要奮愛地殷勤
[00:06:33.280 --> 00:06:35.460]  有了信心又要加上德行
[00:06:35.460 --> 00:06:37.760]  有了德行又要加上知識
[00:06:37.760 --> 00:06:40.320]  有了知識又要加上節制
[00:06:40.320 --> 00:06:42.620]  有了節制又要加上忍耐
[00:06:42.620 --> 00:06:45.440]  有了忍耐又要加上乾勁
[00:06:45.440 --> 00:06:48.520]  有了乾勁又要加上愛弟兄的心
[00:06:48.520 --> 00:06:52.100]  有了愛弟兄的心又要加上愛眾人的心
[00:06:52.100 --> 00:06:54.920]  你門若充充足足地有這幾樣
[00:06:54.920 --> 00:06:58.760]  就必使你門再認識我門的主耶穌基督上
[00:06:58.760 --> 00:07:01.560]  不至於閒懶不結果子寥
[00:07:01.560 --> 00:07:02.600]  讀到第七節
[00:07:02.600 --> 00:07:04.640]  講到第八節嘅喊
[00:07:04.640 --> 00:07:10.280]  我想用四個標題同大家去分析呢一段嘅經文
[00:07:10.280 --> 00:07:11.300]  不識
[00:07:11.300 --> 00:07:12.320]  自強
[00:07:12.320 --> 00:07:13.340]  君子
[00:07:13.340 --> 00:07:14.100]  天行
[00:07:14.100 --> 00:07:15.660]  調返轉嚟睇
[00:07:15.660 --> 00:07:16.940]  首先不識
[00:07:16.940 --> 00:07:21.800]  我首先想澄清一個關於努力工作嘅誤解
[00:07:21.800 --> 00:07:23.580]  似乎有啲基督徒呢
[00:07:23.580 --> 00:07:24.620]  有一個偏見
[00:07:24.620 --> 00:07:28.200]  以為努力去做事情呢係唔應該嘅
[00:07:28.200 --> 00:07:28.960]  何解呢
[00:07:28.960 --> 00:07:31.260]  佢哋話因為依靠人嘅努力
[00:07:31.260 --> 00:07:33.580]  唔依靠神嘅恩典呢
[00:07:33.580 --> 00:07:35.620]  就唔係幾好啦
[00:07:35.620 --> 00:07:38.700]  所以佢哋嗰陣時有個偏見要係依靠神呢
[00:07:38.700 --> 00:07:40.480]  就需要我哋今日講話
[00:07:40.480 --> 00:07:42.020]  唐平
[00:07:42.020 --> 00:07:43.820]  但呢個唔係聖經嘅教訓
[00:07:43.820 --> 00:07:46.120]  聖經從頭到尾呢
[00:07:46.120 --> 00:07:49.700]  都係將勤奮工作睇為一種美德
[00:07:49.700 --> 00:07:53.560]  努力工作同神嘅恩典係唔矛盾嘅
[00:07:53.560 --> 00:07:59.180]  努力工作相反嚟講係對神嘅恩典適當嘅回應嚟嘅
[00:07:59.180 --> 00:08:01.220]  有冇人可能因為努力
[00:08:01.220 --> 00:08:03.020]  唔係順應神嘅旨意呢
[00:08:03.020 --> 00:08:05.580]  而係同神對抗呢同神作對呢
[00:08:05.580 --> 00:08:07.380]  當然有咁嘅可能啦
[00:08:07.380 --> 00:08:08.400]  但係
[00:08:08.400 --> 00:08:11.980]  有可能去努力追求一啲錯誤嘅目標
[00:08:11.980 --> 00:08:15.560]  唔代表我哋就唔應該喺任何事上努力㗎嘛
[00:08:15.560 --> 00:08:18.120]  應該搵個正確嘅目標嘛
[00:08:18.120 --> 00:08:18.900]  彼得華
[00:08:18.900 --> 00:08:21.700]  你哋要奮外地因勤
[00:08:21.700 --> 00:08:25.300]  係有啲日本翻譯為要奮外地努力
[00:08:25.300 --> 00:08:27.600]  努力因勤做啲咩嘢呢
[00:08:27.600 --> 00:08:30.420]  改善自己嘅品格
[00:08:30.420 --> 00:08:31.960]  唔係努力去賺錢喎
[00:08:31.960 --> 00:08:34.780]  唔係成日諗住要食啲咩著啲咩喎
[00:08:34.780 --> 00:08:36.820]  係改善你個心靈
[00:08:36.820 --> 00:08:39.900]  改善你嘅思想改善你嘅意志
[00:08:39.900 --> 00:08:42.200]  亦即係自強喇
[00:08:42.200 --> 00:08:44.260]  努力自強到幾時呢
[00:08:44.260 --> 00:08:47.840]  改善自己嘅品行係一個一生一世嘅事情
[00:08:47.840 --> 00:08:49.380]  所以冇停止嗰日
[00:08:49.380 --> 00:08:54.220]  呢個就係自強不息喇
[00:08:54.220 --> 00:08:56.020]  可能有人懷疑
[00:08:56.020 --> 00:09:00.120]  改變人一個人嘅品格係咪真係可能㗎呢
[00:09:00.120 --> 00:09:04.980]  我哋唔係話江山易改品性難移咩
[00:09:04.980 --> 00:09:08.580]  所以呢個其實亦都係我諗點解彼得開門見身
[00:09:08.580 --> 00:09:13.680]  彼得後書一開始就特別提醒信徒嘅原因
[00:09:13.680 --> 00:09:16.240]  因為當時的而且確係咁諗嘅
[00:09:16.240 --> 00:09:19.840]  根據某啲希臘哲學嘅觀點認為呢
[00:09:19.840 --> 00:09:22.140]  彼得呢樣嘢呢virtual呀
[00:09:22.140 --> 00:09:23.920]  其實係與生俱來嘅
[00:09:23.920 --> 00:09:26.500]  如果你有一個高尚嘅出生
[00:09:26.500 --> 00:09:28.280]  有個好嘅背景
[00:09:28.280 --> 00:09:31.860]  咁你就當然自然會有啲高尚嘅品格啦
[00:09:31.860 --> 00:09:34.420]  但係呢無論你點樣改呢
[00:09:34.420 --> 00:09:35.720]  其實有啲嘢改唔嚟嘅
[00:09:35.720 --> 00:09:37.480]  你啲品格就係改唔嚟嘅
[00:09:37.480 --> 00:09:39.040]  只能夠係應命呀
[00:09:39.040 --> 00:09:41.600]  順應自然喇
[00:09:41.600 --> 00:09:44.420]  有一啲當時嘅基督徒呢
[00:09:44.420 --> 00:09:46.460]  佢有個基督教形式嘅
[00:09:46.460 --> 00:09:49.020]  Stoicism 斯多葛主義呢
[00:09:49.020 --> 00:09:51.320]  都係有個類似嘅講法
[00:09:51.320 --> 00:09:53.120]  認為一切都係整定㗎
[00:09:53.120 --> 00:09:57.200]  你唔能夠改變你天父嘅品格嘅
[00:09:57.200 --> 00:09:59.760]  所以就有一個傾向
[00:09:59.760 --> 00:10:03.100]  否定咗人去培養佢自己品格
[00:10:03.100 --> 00:10:05.400]  彼得嘅責任喇
[00:10:05.400 --> 00:10:07.180]  聖經但係其實
[00:10:07.180 --> 00:10:09.220]  舊約新約都唔係咁講嘅
[00:10:09.220 --> 00:10:11.280]  聖經的而且確話你唔能夠
[00:10:11.280 --> 00:10:14.100]  做任何嘅事情去賺取
[00:10:14.100 --> 00:10:15.640]  你嘅救恩
[00:10:15.640 --> 00:10:17.680]  你屬靈嘅新生命
[00:10:17.680 --> 00:10:18.960]  係一份禮物嚟嘅
[00:10:18.960 --> 00:10:21.520]  係神畀你嘅
[00:10:21.520 --> 00:10:24.080]  但係個禮物盒裏面
[00:10:24.080 --> 00:10:26.140]  包括嗰個彼得呢
[00:10:26.140 --> 00:10:28.700]  亦都係神所畀你嘅
[00:10:28.700 --> 00:10:30.740]  咁但係點改呀
[00:10:30.740 --> 00:10:32.540]  因為係禮物呀嘛
[00:10:32.540 --> 00:10:34.840]  禮物嘅點解可以變呀
[00:10:34.840 --> 00:10:38.420]  你咪向送禮物嗰個再問多啲囉
[00:10:38.420 --> 00:10:39.960]  關鍵嘅
[00:10:39.960 --> 00:10:42.260]  就係你識唔識得向神求
[00:10:42.260 --> 00:10:45.600]  去祈求多一啲嘅恩賜
[00:10:45.600 --> 00:10:48.680]  關鍵嘅就係你首先好好利用咗
[00:10:48.680 --> 00:10:50.460]  神已經畀你嗰啲禮物
[00:10:50.460 --> 00:10:53.020]  你識得善用你嘅彼得
[00:10:53.020 --> 00:10:56.600]  神就自然會畀更加多嘅你
[00:10:56.600 --> 00:10:58.900]  有嘅仲要畀多啲
[00:10:58.900 --> 00:10:59.940]  冇乜嘅
[00:10:59.940 --> 00:11:02.500]  連剩返嗰啲都要攞返去
[00:11:02.500 --> 00:11:04.300]  所以有啲似係咩呢
[00:11:04.300 --> 00:11:06.580]  一個人嘅品德一個人嘅美德呢
[00:11:06.580 --> 00:11:08.900]  好似一個信託基金咁樣
[00:11:08.900 --> 00:11:11.460]  一個 trust 一個 foundation 咁樣
[00:11:11.460 --> 00:11:15.800]  你係你嗰個信託基金嘅信託人
[00:11:15.800 --> 00:11:20.660]  你當然有個責任係用呢啲基金去做善事嘅
[00:11:20.660 --> 00:11:23.480]  又係用你嘅美德去幫助其他人嘅
[00:11:23.480 --> 00:11:27.320]  但係作為呢個信託人作為呢個你個基金嘅 trustee
[00:11:27.320 --> 00:11:29.620]  你都有個責任去投資
[00:11:29.620 --> 00:11:33.460]  使到你呢個基金係大啲
[00:11:33.460 --> 00:11:35.260]  你越係自強不息
[00:11:35.260 --> 00:11:38.580]  越係提升你嘅屬靈品格嘅時候呢
[00:11:38.580 --> 00:11:40.380]  你就越有能力
[00:11:40.380 --> 00:11:44.220]  去幫助到其他越多嘅人
[00:11:44.220 --> 00:11:47.540]  自強唔係一個自我中心
[00:11:47.540 --> 00:11:50.360]  亦都唔係一個自私嚟嘅
[00:11:50.360 --> 00:11:54.720]  將努力建立靈命作為一個人嘅優先取向
[00:11:54.720 --> 00:11:58.820]  專注喺自己心思同埋靈性嘅培育呢
[00:11:58.820 --> 00:12:02.380]  如果最終係為咗愛神同埋愛人嘅時候呢
[00:12:02.380 --> 00:12:05.460]  係一個值得加佢嘅努力
[00:12:05.460 --> 00:12:06.740]  如果你要讀書
[00:12:06.740 --> 00:12:08.020]  只係成日諗住
[00:12:08.020 --> 00:12:10.580]  書中自有黃金屋咁樣
[00:12:10.580 --> 00:12:12.380]  考取功名咁樣
[00:12:12.380 --> 00:12:15.960]  為咗自己可以以後有好日子過嘅
[00:12:15.960 --> 00:12:17.760]  當然係有啲事繪
[00:12:17.760 --> 00:12:19.540]  當然係有啲熟識啦
[00:12:19.540 --> 00:12:22.100]  但如果你努力讀書係為咗
[00:12:22.100 --> 00:12:23.120]  謀求知識
[00:12:23.120 --> 00:12:24.660]  做一個正人君子
[00:12:24.660 --> 00:12:28.760]  有專業嘅知識能夠更加好去造福人群嘅時候
[00:12:28.760 --> 00:12:31.580]  就唔係自我中心啦
[00:12:31.580 --> 00:12:36.180]  聖經話你應該盡心盡性盡意盡力去愛你嘅神
[00:12:36.180 --> 00:12:38.220]  我哋都識照顧自己嘅身體啦
[00:12:38.220 --> 00:12:39.500]  有氣力呢
[00:12:39.500 --> 00:12:41.820]  可以去幫神做事呀嘛
[00:12:41.820 --> 00:12:45.140]  所以同樣動力我哋都要培養自己嘅心思
[00:12:45.140 --> 00:12:46.160]  品性
[00:12:46.160 --> 00:12:46.940]  意志
[00:12:46.940 --> 00:12:48.720]  先能夠盡心盡性
[00:12:48.720 --> 00:12:52.060]  盡意去服侍神㗎嘛
[00:12:52.060 --> 00:12:54.220]  其實喺傳統嘅中國嘅基督教
[00:12:54.220 --> 00:12:55.640]  橫教會當中呢
[00:12:55.640 --> 00:13:02.040]  的而且確有一個非常專注呢個追求屬靈生命嘅傳統同埋傾向嘅
[00:13:02.040 --> 00:13:07.140]  咁我諗同中國人打功夫修煉內功嘅傳統呢
[00:13:07.140 --> 00:13:08.680]  都有一個原因嘅
[00:13:08.680 --> 00:13:11.500]  所以講呢啲說話大家可能都唔係陌生
[00:13:11.500 --> 00:13:14.840]  但係現代嘅基督徒
[00:13:14.840 --> 00:13:17.140]  可能有呢個傳統當中呢
[00:13:17.140 --> 00:13:20.220]  都耐得滯有個過激嘅反應
[00:13:20.220 --> 00:13:23.540]  反而會批評嗰啲追求靈命嘅人呢
[00:13:23.540 --> 00:13:24.580]  就好似
[00:13:24.580 --> 00:13:25.860]  鼻細喎
[00:13:25.860 --> 00:13:28.400]  好似以前喺修道院一樣呢
[00:13:28.400 --> 00:13:30.200]  淨係識得獨善其身
[00:13:30.200 --> 00:13:32.500]  對宣教冇乜貢獻
[00:13:32.500 --> 00:13:35.580]  對建立教會冇乜幫助
[00:13:35.580 --> 00:13:38.640]  但呢個唔係一個公平嘅批評嚟㗎
[00:13:38.640 --> 00:13:39.920]  信徒
[00:13:39.920 --> 00:13:41.980]  當然需要入世
[00:13:41.980 --> 00:13:44.020]  先至能夠傳福音啦
[00:13:44.020 --> 00:13:45.560]  但係
[00:13:45.560 --> 00:13:49.140]  追求呢個嘅屬靈生命呢
[00:13:49.140 --> 00:13:50.940]  唔係鼻細
[00:13:50.940 --> 00:13:53.240]  反而好多入世嘅信徒
[00:13:53.240 --> 00:13:56.320]  就算佢喺個侍奉方面佢傳福音呀
[00:13:56.320 --> 00:13:57.600]  復仕呀
[00:13:57.600 --> 00:13:59.000]  戰美隊呀
[00:13:59.000 --> 00:14:00.400]  教會行政呀
[00:14:00.400 --> 00:14:01.940]  可能都好努力
[00:14:01.940 --> 00:14:05.280]  但係佢就唔識得去培養自己嘅靈命
[00:14:05.280 --> 00:14:06.800]  唔得到成熟
[00:14:06.800 --> 00:14:08.080]  咁結果係咩呀
[00:14:08.080 --> 00:14:10.400]  淨係專注外在嘅工作
[00:14:10.400 --> 00:14:12.960]  唔培養內在嘅美德
[00:14:12.960 --> 00:14:15.520]  外表睇嚟好似好強大咁
[00:14:15.520 --> 00:14:17.820]  其實內心係空虛嘅
[00:14:17.820 --> 00:14:20.120]  外強中乾
[00:14:20.120 --> 00:14:22.180]  就好容易會點呀
[00:14:22.180 --> 00:14:25.760]  所有嘅資源會耗盡即係破產
[00:14:25.760 --> 00:14:30.120]  你冇嘅你點樣去允許畀其他人呢
[00:14:30.120 --> 00:14:31.660]  呂國佑
[00:14:31.660 --> 00:14:35.240]  先生呢有本書叫做信徒當自強呀
[00:14:35.240 --> 00:14:37.020]  喺靈命上面
[00:14:37.020 --> 00:14:41.880]  自強不惜盡一切嘅努力增進自己嘅屬靈生命呀
[00:14:41.880 --> 00:14:45.460]  其實係每一個基督徒都應該做嘅事情嚟嘅
[00:14:45.460 --> 00:14:51.100]  人會唔會有啲追求屬靈嘅知識走火入魔變成一種驕傲
[00:14:51.100 --> 00:14:53.920]  一種虛榮呢我諗都會嘅
[00:14:53.920 --> 00:14:54.940]  但係
[00:14:54.940 --> 00:14:59.280]  本來好嘅嘢被濫用唔代表我哋就擋咗佢咁呀
[00:14:59.280 --> 00:15:01.340]  而係要識得小心
[00:15:01.340 --> 00:15:03.640]  識可而止
[00:15:03.640 --> 00:15:05.680]  其中一個重要嘅原則
[00:15:05.680 --> 00:15:09.520]  就係識得要識得去均衡發展呀
[00:15:09.520 --> 00:15:12.080]  彼得喺呢度呢列出咗呢
[00:15:12.080 --> 00:15:16.440]  其實所有基督徒喺屬靈生活上面都應該培養
[00:15:16.440 --> 00:15:18.480]  八種嘅品行
[00:15:18.480 --> 00:15:19.760]  信心
[00:15:19.760 --> 00:15:20.780]  德行
[00:15:20.780 --> 00:15:21.560]  知識
[00:15:21.560 --> 00:15:22.580]  節制
[00:15:22.580 --> 00:15:23.340]  忍耐
[00:15:23.340 --> 00:15:24.360]  乾淨
[00:15:24.360 --> 00:15:25.640]  愛弟兄嘅心
[00:15:25.640 --> 00:15:27.700]  同埋愛眾人嘅心
[00:15:27.700 --> 00:15:31.540]  意思就唔係你淨係可以獨孤一味嘅
[00:15:31.540 --> 00:15:36.140]  彼得解釋呢啲品行甚至係逐步一步一步加上去嘅
[00:15:36.140 --> 00:15:38.700]  加上去呢隻字嘅希臘文呢
[00:15:38.700 --> 00:15:39.720]  Kerrigo呢
[00:15:39.720 --> 00:15:43.060]  其實原意係帶領一個合唱團喎
[00:15:43.060 --> 00:15:44.600]  合唱團領班喎
[00:15:44.600 --> 00:15:45.360]  何解呢
[00:15:45.360 --> 00:15:47.920]  其實Kerrigo呢用嚟呢係形容呢
[00:15:47.920 --> 00:15:51.000]  歌劇院嘅一啲贊助者嘅
[00:15:51.000 --> 00:15:52.520]  即係贊助人
[00:15:52.520 --> 00:15:56.100]  非常慷慨咁去捐款
[00:15:56.100 --> 00:15:58.920]  支付整個合唱團嘅費用
[00:15:58.920 --> 00:16:00.460]  實際效果係咩呢
[00:16:00.460 --> 00:16:02.260]  就係讓每一個樂器
[00:16:02.260 --> 00:16:03.780]  每一個聲部呢
[00:16:03.780 --> 00:16:05.320]  都能夠有足夠嘅人
[00:16:05.320 --> 00:16:06.360]  有最好嘅表現
[00:16:06.360 --> 00:16:09.440]  呢個就有加添加滿嘅意思
[00:16:09.440 --> 00:16:12.760]  你睇呢八樣嘢裏面呢信心係最基本嘅
[00:16:12.760 --> 00:16:14.820]  當你有信心嘅時候呢
[00:16:14.820 --> 00:16:16.860]  你就必須喺個信心上面呢
[00:16:16.860 --> 00:16:18.660]  加上德行
[00:16:18.660 --> 00:16:20.440]  如果你認為你有信心
[00:16:20.440 --> 00:16:23.000]  但係你冇任何德行嘅
[00:16:23.000 --> 00:16:24.280]  呢個你嘅信心
[00:16:24.280 --> 00:16:25.300]  阿聖經話畀我聽
[00:16:25.300 --> 00:16:27.100]  就可能係死㗎嘛
[00:16:27.100 --> 00:16:30.940]  係個壞嘅信仰係個bad faith
[00:16:30.940 --> 00:16:34.520]  但係如果你冇真正嘅信仰
[00:16:34.520 --> 00:16:36.320]  你覺得自己有咩德行呢
[00:16:36.320 --> 00:16:40.420]  都可能呢只不過啲虛偽嘅行為嚟嘅
[00:16:40.420 --> 00:16:41.780]  好樹生好果子
[00:16:41.780 --> 00:16:43.360]  壞樹生壞果子
[00:16:43.360 --> 00:16:44.760]  有好嘅信心
[00:16:44.760 --> 00:16:47.840]  先至會產生真正嘅德行嘅
[00:16:47.840 --> 00:16:50.400]  所以基督徒經常要自我審查
[00:16:50.400 --> 00:16:52.440]  做人有冇誠信呀
[00:16:52.440 --> 00:16:53.720]  有冇integrity呀
[00:16:53.720 --> 00:16:58.080]  我哋嘅信仰同我哋嘅行為係咪一致嘅
[00:16:58.080 --> 00:17:01.420]  點知道自己嘅信仰同行為係一致呢
[00:17:01.420 --> 00:17:04.220]  其實唔係嗰陣時唔係咁容易睇到㗎喎
[00:17:04.220 --> 00:17:06.260]  所以需要知識呀
[00:17:06.260 --> 00:17:08.580]  知識唔係淨係一啲資訊
