
[00:00:00.000 --> 00:00:03.000]  今天的經文就是記載在
[00:03:14.020 --> 00:03:16.420]  還是被收在監獄裡的囚犯
[00:03:16.420 --> 00:03:21.700]  甚至乎是全地所有的生畜投生的
[00:03:21.700 --> 00:03:23.700]  都被殺
[00:03:23.700 --> 00:03:25.380]  最後弄了個註腳
[00:03:25.380 --> 00:03:31.540]  他說沒有一家人是不死一個人的
[00:03:31.540 --> 00:03:33.100]  不知你會不會像我這樣讀聖經
[00:03:33.100 --> 00:03:34.900]  總是故意
[00:03:34.900 --> 00:03:38.340]  如果沒有兒子是大女兒那又怎樣呢
[00:03:38.340 --> 00:03:39.700]  即是沒有兒子那些
[00:03:39.700 --> 00:03:40.980]  那又怎樣
[00:03:40.980 --> 00:03:42.340]  真是不好意思我們這些
[00:03:42.340 --> 00:03:44.500]  讀聖經讀這些位置
[00:03:44.500 --> 00:03:46.660]  長子是沒有的只有個女兒那又怎樣呢
[00:03:46.660 --> 00:03:48.420]  不知道聖經沒有說
[00:03:48.420 --> 00:03:50.260]  不過經文的確是寫
[00:03:50.260 --> 00:03:54.540]  沒有一家是不死一個人
[00:03:54.540 --> 00:03:59.380]  對埃及來說是一個大的哀號
[00:03:59.380 --> 00:04:03.900]  但是對以色列來說是一個大的懲罰
[00:04:03.900 --> 00:04:08.380]  雨節究竟代表些什麼呢
[00:04:08.380 --> 00:04:11.620]  我想從三個方面跟大家反思
[00:04:11.620 --> 00:04:14.820]  第一就是
[00:04:14.820 --> 00:04:16.420]  可以不用出我的樣子
[00:04:16.420 --> 00:04:17.820]  我其實有些事
[00:04:17.820 --> 00:04:18.900]  不好意思
[00:04:18.900 --> 00:04:20.340]  我覺得比較麻煩
[00:04:20.340 --> 00:04:23.740]  雨節帶來了一個新的時代
[00:04:23.740 --> 00:04:26.260]  中國人有句話就說一元復始
[00:04:26.260 --> 00:04:27.980]  接著是什麼你知道嗎
[00:04:27.980 --> 00:04:28.900]  萬象更生
[00:04:28.900 --> 00:04:30.620]  真厲害
[00:04:30.620 --> 00:04:32.300]  一元復始萬象更生
[00:04:32.300 --> 00:04:35.020]  就是代表新的一年有新的景象
[00:04:35.020 --> 00:04:37.020]  新的開始
[00:04:37.020 --> 00:04:39.420]  中國人以農來立國的
[00:04:39.420 --> 00:04:40.900]  我們才是農業
[00:04:40.900 --> 00:04:44.220]  所以整個農曆的循序
[00:04:44.220 --> 00:04:46.580]  都是在說耕種
[00:04:46.580 --> 00:04:50.220]  什麼立秋立春初分那些東西
[00:04:50.220 --> 00:04:53.860]  全部都基本上是用了一個農曆的計算
[00:04:53.860 --> 00:04:55.940]  但是對以色列來說
[00:04:55.940 --> 00:05:02.140]  雨節上帝吩咐是一年的開始
[00:05:02.140 --> 00:05:05.060]  所以對以色列來說
[00:05:05.060 --> 00:05:07.340]  他們的立國他們的開始
[00:05:07.340 --> 00:05:09.620]  不是因為氣候
[00:05:09.620 --> 00:05:13.780]  是基於上帝的拯救
[00:05:13.780 --> 00:05:16.380]  而且這個拯救
[00:05:16.380 --> 00:05:20.260]  還要是一個應許的實現
[00:05:20.260 --> 00:05:21.580]  為什麼我這樣說呢
[00:05:21.580 --> 00:05:23.180]  如果你回教會這麼久
[00:05:23.180 --> 00:05:26.100]  你一定有讀過阿巴拉罕的故事
[00:05:26.100 --> 00:05:27.500]  《創世紀》十二章
[00:05:27.500 --> 00:05:29.260]  對阿巴拉罕說
[00:05:29.260 --> 00:05:32.380]  當時的阿巴拉罕還在吾爾
[00:05:32.380 --> 00:05:35.380]  接著說你要離開本地本族附加
[00:05:35.380 --> 00:05:38.940]  去我指示你的地方加南地
[00:05:38.940 --> 00:05:40.980]  你要成為大國
[00:05:40.980 --> 00:05:42.420]  更加你要成為
[00:05:42.420 --> 00:05:44.820]  萬族都要因你特福
[00:05:44.820 --> 00:05:46.180]  十二章
[00:05:46.180 --> 00:05:47.660]  到了十三章的時候
[00:05:47.660 --> 00:05:49.780]  阿巴拉罕已經去到加南地了
[00:05:49.780 --> 00:05:51.740]  他再一次跟阿巴拉罕說
[00:05:51.740 --> 00:05:54.140]  你站在那裡腳掌所踏的地方
[00:05:54.140 --> 00:05:56.380]  舉目東西南北這樣看
[00:05:56.380 --> 00:05:57.380]  所見的一切地方
[00:05:57.380 --> 00:05:59.340]  我要賜給你和你的後裔
[00:05:59.340 --> 00:06:00.860]  直到永遠
[00:06:00.860 --> 00:06:03.900]  接著去到再之後
[00:06:03.900 --> 00:06:04.900]  二十八章的經文
[00:06:04.900 --> 00:06:09.620]  和瓦割如果你有印象天梯
[00:06:09.620 --> 00:06:11.900]  就是在伯特利那裡睡著了
[00:06:11.900 --> 00:06:13.820]  看到天使上去下樓的時候
[00:06:13.820 --> 00:06:16.020]  上帝再一次跟瓦割說
[00:06:16.020 --> 00:06:19.500]  你在那個地方舉目東西南北看
[00:06:19.500 --> 00:06:22.940]  其實東我要賜給你
[00:06:22.940 --> 00:06:24.420]  不過後來
[00:06:24.420 --> 00:06:25.940]  你知道瓦割的故事
[00:06:25.940 --> 00:06:27.620]  就是因為饑荒
[00:06:27.620 --> 00:06:29.020]  所以他們就沒有辦法
[00:06:29.020 --> 00:06:30.740]  就要差一些人去找糧食
[00:06:30.740 --> 00:06:32.060]  直至成家
[00:06:32.060 --> 00:06:35.900]  瓦割一家就去了埃及去住
[00:06:35.900 --> 00:06:41.260]  這個就是約瑟和他幾個家族的故事
[00:06:41.260 --> 00:06:45.500]  接著
[00:06:45.500 --> 00:06:46.940]  如果我們今天你回去的時候
[00:06:46.940 --> 00:06:48.340]  讀我們今天的經文十二章
[00:06:48.340 --> 00:06:50.580]  讀下去
[00:06:50.580 --> 00:06:52.620]  四十一節
[00:06:52.620 --> 00:06:54.540]  經文說以色列人在埃及
[00:06:54.540 --> 00:06:57.020]  總共住了四百三十年
[00:06:57.020 --> 00:07:00.180]  在四百三十年那一天
[00:07:00.180 --> 00:07:06.300]  耶和的軍隊就從埃及地出來
[00:07:06.300 --> 00:07:07.740]  所以餘餘節所代表的
[00:07:07.740 --> 00:07:09.940]  不單止是一個一年的開始
[00:07:09.940 --> 00:07:11.660]  不單止是代表上帝的拯救
[00:07:11.660 --> 00:07:15.140]  也是代表神對以色列百姓
[00:07:15.140 --> 00:07:18.980]  以色列國的應許的實現
[00:07:18.980 --> 00:07:21.220]  在埃及地圍爐之家
[00:07:21.220 --> 00:07:22.820]  四百三十年了
[00:07:22.820 --> 00:07:24.220]  不知幾多代了
[00:07:24.220 --> 00:07:26.140]  如果我們說移民那些
[00:07:26.140 --> 00:07:30.180]  基本上已經歸化了那裡
[00:07:30.180 --> 00:07:31.780]  你可能都不會想再回去
[00:07:31.780 --> 00:07:33.580]  但是上帝就用祂大能的手
[00:07:33.580 --> 00:07:38.740]  將以色列人從埃及救了出來
[00:07:38.740 --> 00:07:39.540]  接著
[00:07:39.540 --> 00:07:41.020]  如果你看下去
[00:07:41.020 --> 00:07:42.860]  迦拉太書的新約的經文
[00:07:42.860 --> 00:07:45.020]  它說及至時候滿足神
[00:07:45.020 --> 00:07:47.700]  就猜祂的兒子為女子所生
[00:07:47.700 --> 00:07:48.540]  你知是誰嗎
[00:07:48.540 --> 00:07:49.540]  耶穌
[00:07:49.540 --> 00:07:50.980]  在律法之下
[00:07:50.980 --> 00:07:52.860]  將律法以下的人救贖出來
[00:07:52.860 --> 00:07:55.300]  叫我們得著兒子的名分
[00:07:55.300 --> 00:07:57.860]  同樣
[00:07:57.860 --> 00:07:58.940]  在舊約聖經
[00:07:58.940 --> 00:08:01.300]  完馬拉基書之後
[00:08:01.300 --> 00:08:04.340]  上帝一直沒有跟以色列人
[00:08:04.340 --> 00:08:06.740]  或者跟當時的猶太人說任何事情
[00:08:06.740 --> 00:08:09.780]  直至有不同的學者
[00:08:09.780 --> 00:08:13.420]  他會形容那個叫沉默的四百年
[00:08:13.420 --> 00:08:14.820]  在四百年的裏面
[00:08:14.820 --> 00:08:17.900]  羅馬的政權一直越來越大
[00:08:17.900 --> 00:08:21.580]  猶太就一直只可以附屬在那個地方
[00:08:21.580 --> 00:08:23.980]  好像都是沒有辦法的
[00:08:23.980 --> 00:08:25.820]  但是四百年之後
[00:08:25.820 --> 00:08:29.740]  耶穌基督就降生了
[00:08:29.740 --> 00:08:30.580]  所以
[00:08:30.580 --> 00:08:33.180]  當如預節說的是一個新的時代
[00:08:33.180 --> 00:08:35.460]  上帝的應許沒有落空
[00:08:35.460 --> 00:08:39.740]  當百姓在埃及做磚做得很辛苦
[00:08:39.740 --> 00:08:43.260]  但是上帝我沒有忘記你
[00:08:43.260 --> 00:08:45.380]  如預節的設立
[00:08:45.380 --> 00:08:47.060]  不單止是一個國家
[00:08:47.060 --> 00:08:49.700]  一個新一年的開始
[00:08:49.700 --> 00:08:53.500]  更加是代表著上帝的應許的實現
[00:08:53.500 --> 00:08:55.780]  復活節一樣
[00:08:55.780 --> 00:08:59.380]  復活節耶穌基督按照神所定的日期
[00:08:59.380 --> 00:09:02.900]  沉默四百年之後降生在地上
[00:09:02.900 --> 00:09:05.980]  將阿伯拉罕的應許
[00:09:05.980 --> 00:09:11.940]  由這個應許他可以在迦南地裡面
[00:09:11.940 --> 00:09:14.140]  到成為多國之父
[00:09:14.140 --> 00:09:19.020]  就是當耶穌基督藉著他的死和復活
[00:09:19.020 --> 00:09:20.460]  當我們看復活節的時候
[00:09:20.460 --> 00:09:22.380]  是承傳了一路下來
[00:09:22.380 --> 00:09:24.900]  阿伯拉罕那個多萬國之父
[00:09:24.900 --> 00:09:28.420]  所以當耶穌他臨升天之前
[00:09:28.420 --> 00:09:31.300]  大使命馬太福 28章說
[00:09:31.300 --> 00:09:34.540]  你們要去洗萬民作我的門徒
[00:09:34.540 --> 00:09:36.780]  奉父子聖靈的名給他們施捨
[00:09:36.780 --> 00:09:38.660]  凡我所吩咐你們的
[00:09:38.660 --> 00:09:41.180]  都教訓他們遵守
[00:09:41.180 --> 00:09:45.260]  我就常與你們同在直到世界的末
[00:09:45.260 --> 00:09:47.220]  如預節是上帝的故事
[00:09:47.220 --> 00:09:50.380]  上帝工作的舊約的一部份
[00:09:50.380 --> 00:09:52.580]  對於以色列國
[00:09:52.580 --> 00:09:55.740]  復活節是上帝藉著耶穌基督
[00:09:55.740 --> 00:10:03.780]  在新約的部份所擴展他的國度
[00:10:03.780 --> 00:10:05.180]  對我們來說
[00:10:05.180 --> 00:10:10.340]  復活節可能是今年的復活節
[00:10:10.340 --> 00:10:17.220]  是否請三天就可以放九天呢
[00:10:17.220 --> 00:10:19.500]  我覺得是正常的
[00:10:19.500 --> 00:10:23.660]  但今日的經文給我們多了一個insight
[00:10:23.660 --> 00:10:25.220]  復活節不是純粹一個
[00:10:25.220 --> 00:10:29.020]  重複性的週期假期
[00:10:29.020 --> 00:10:31.220]  給我們去enjoy
[00:10:31.220 --> 00:10:36.460]  復活節代表的是在上帝的工作當中
[00:10:36.460 --> 00:10:38.500]  人類的歷史當中
[00:10:38.500 --> 00:10:41.300]  神介入
[00:10:41.300 --> 00:10:44.220]  而且讓祂的應許實現
[00:10:44.220 --> 00:10:46.620]  當我們再去復活節的時候
[00:10:46.620 --> 00:10:49.700]  我們可以停下來想一想
[00:10:49.700 --> 00:10:55.700]  這是我們生命當中一個很重要新的開始
[00:10:55.700 --> 00:11:02.100]  接著下去
[00:11:02.100 --> 00:11:04.300]  接著下去
[00:11:04.300 --> 00:11:06.500]  復活節其實講述一個很重要的重點
[00:11:06.500 --> 00:11:08.260]  就是我們都知道
[00:11:08.260 --> 00:11:10.100]  宰殺了一隻羔羊
[00:11:10.100 --> 00:11:11.140]  接著要流血
[00:11:11.140 --> 00:11:14.300]  將那些血抹在門框上
[00:11:14.300 --> 00:11:16.700]  所以何謂餘月節呢
[00:11:16.700 --> 00:11:17.980]  pass over就是
[00:11:17.980 --> 00:11:21.100]  因為當神經過的時候
[00:11:21.100 --> 00:11:23.300]  看到那些血
[00:11:23.300 --> 00:11:28.900]  祂就會越過你家裡不進入
[00:11:28.900 --> 00:11:29.900]  所以回到教會內
[00:11:29.900 --> 00:11:31.300]  你都很清楚知道
[00:11:31.300 --> 00:11:34.500]  不是說以色列人特別聖潔
[00:11:34.500 --> 00:11:37.460]  是當他們願意遵行上帝的吩咐
[00:11:37.460 --> 00:11:38.980]  將那些血抹在門框上
[00:11:38.980 --> 00:11:42.780]  而整晚在家裡不出門的時候
[00:11:42.780 --> 00:11:50.820]  祂才能夠得到保障
[00:11:50.820 --> 00:11:55.500]  那麼上帝是否很喜歡殺生呢
[00:11:55.500 --> 00:11:57.540]  叫你們殺光羊羔
[00:11:57.540 --> 00:11:58.860]  接著怎樣呢
[00:11:58.860 --> 00:12:04.300]  所有埃及地的長子、後生的都殺光
[00:12:04.300 --> 00:12:07.340]  當我預備這個訊息的時候
[00:12:07.340 --> 00:12:10.260]  我就想起一個故事
[00:12:10.260 --> 00:12:13.460]  你記不記得若拿書的故事
[00:12:13.460 --> 00:12:15.340]  吞拿魚的故事
[00:12:15.340 --> 00:12:18.100]  若拿作為先知
[00:12:18.100 --> 00:12:19.220]  在舊約的時候
[00:12:19.220 --> 00:12:20.820]  他聽到上帝的吩咐
[00:12:20.820 --> 00:12:23.540]  叫他去到當時的大國
[00:12:23.540 --> 00:12:24.060]  亞述
[00:12:24.060 --> 00:12:25.900]  就說你去到亞述那個地方
[00:12:25.900 --> 00:12:29.020]  就去跟祂宣講一個悔改的訊息
[00:12:29.020 --> 00:12:30.500]  若拿就聽得很清楚
[00:12:30.500 --> 00:12:31.940]  就是因為聽得很清楚
[00:12:31.940 --> 00:12:33.740]  他一百八十度就調頭
[00:12:33.740 --> 00:12:36.020]  搭船去他司另外一個地方
[00:12:36.020 --> 00:12:36.940]  我怎樣也不去
[00:12:36.940 --> 00:12:38.260]  就是國仇家恨
[00:12:38.260 --> 00:12:39.220]  亞述
[00:12:39.220 --> 00:12:40.300]  這麼恨不得的國家
[00:12:40.300 --> 00:12:41.220]  你叫我去做這件事
[00:12:41.220 --> 00:12:41.980]  我不做
[00:12:41.980 --> 00:12:43.940]  接著就風浪
[00:12:43.940 --> 00:12:45.660]  若拿就掉進海裡
[00:12:45.660 --> 00:12:46.500]  被雨吞了
[00:12:46.500 --> 00:12:48.100]  所以就吞拿魚
[00:12:48.100 --> 00:12:49.980]  三天三夜
[00:12:49.980 --> 00:12:50.700]  套上來
[00:12:50.700 --> 00:12:51.860]  然後死死氣氣
[00:12:51.860 --> 00:12:52.180]  就算了
[00:12:52.180 --> 00:12:58.260]  就去亞述那裡去宣講悔改的訊息
[00:12:58.260 --> 00:12:59.620]  不講猶自可
[00:12:59.620 --> 00:13:00.500]  一講
[00:13:00.500 --> 00:13:01.260]  真的
[00:13:01.260 --> 00:13:02.940]  全個國家由上到下
[00:13:02.940 --> 00:13:05.460]  披麻蒙灰地去悔改
[00:13:05.460 --> 00:13:05.980]  接著呢
[00:13:05.980 --> 00:13:08.100]  若拿就激鬼吃穀鬼吃
[00:13:08.100 --> 00:13:08.780]  接著怎樣呢
[00:13:08.780 --> 00:13:09.620]  去到第四章
[00:13:09.620 --> 00:13:11.220]  若拿書的最後一章
[00:13:11.220 --> 00:13:12.500]  去到門口那裡
[00:13:12.500 --> 00:13:15.380]  就是去到這個城門
[00:13:15.380 --> 00:13:17.820]  亞述的里里眉大城的城門
[00:13:17.820 --> 00:13:19.020]  坐在那裡看
[00:13:19.020 --> 00:13:21.500]  看看上帝你怎樣
[00:13:21.500 --> 00:13:22.340]  他是悔改了
[00:13:22.340 --> 00:13:24.300]  他臉色是灰的
[00:13:24.300 --> 00:13:25.340]  接著這個故事很有趣
[00:13:25.340 --> 00:13:27.260]  就是上帝呢
[00:13:27.260 --> 00:13:30.460]  因為他可能日頭都好了
[00:13:30.460 --> 00:13:32.700]  那麼若拿就一般人
[00:13:32.700 --> 00:13:33.660]  怕了
[00:13:33.660 --> 00:13:35.260]  就找一棵植物
[00:13:35.260 --> 00:13:35.980]  叫悲麻
[00:13:35.980 --> 00:13:37.380]  就遮陰
[00:13:37.380 --> 00:13:38.660]  頂了頂著
[00:13:38.660 --> 00:13:39.740]  接著呢
[00:13:39.740 --> 00:13:42.620]  聖經形容上帝很幽默的
[00:13:42.620 --> 00:13:43.380]  他就說
[00:13:43.380 --> 00:13:44.740]  他遮陰了
[00:13:44.740 --> 00:13:45.700]  但是接著呢
[00:13:45.700 --> 00:13:46.900]  第二天上帝就說
[00:13:46.900 --> 00:13:48.020]  經文說
[00:13:48.020 --> 00:13:49.820]  有一條蟲
[00:13:49.820 --> 00:13:52.140]  就去咬死了那棵悲麻
[00:13:52.140 --> 00:13:54.780]  我心想那條蟲有多大呢
[00:13:54.780 --> 00:13:56.380]  咬得死那棵悲麻
[00:13:56.380 --> 00:13:58.100]  還是應該有很多隻蟲呢
[00:13:58.100 --> 00:13:58.780]  他真的這麼說
[00:13:58.780 --> 00:13:59.700]  咬死了那棵悲麻
[00:13:59.700 --> 00:14:01.780]  接著若拿就很生氣
[00:14:01.780 --> 00:14:03.540]  接著因為曬
[00:14:03.540 --> 00:14:05.100]  接著上帝跟他說
[00:14:05.100 --> 00:14:06.460]  上帝跟若拿說
[00:14:06.460 --> 00:14:09.020]  你因為這棵悲麻發怒
[00:14:09.020 --> 00:14:11.580]  合不合乎你呢
[00:14:11.580 --> 00:14:12.780]  若拿就說
[00:14:12.780 --> 00:14:14.540]  我發怒到死
[00:14:14.540 --> 00:14:15.980]  都合理
[00:14:15.980 --> 00:14:17.140]  搞錯啊上帝
[00:14:17.140 --> 00:14:19.060]  那棵悲麻這樣死了
[00:14:19.060 --> 00:14:20.860]  接著若拿書第四章
[00:14:20.860 --> 00:14:25.100]  最後那兩節的經文
[00:14:25.100 --> 00:14:27.860]  神跟若拿這樣說
[00:14:27.860 --> 00:14:28.420]  他說
[00:14:28.420 --> 00:14:30.660]  這個悲麻不是你栽種
[00:14:30.660 --> 00:14:32.820]  不是你培養
[00:14:32.820 --> 00:14:35.100]  一夜之間發生
[00:14:35.100 --> 00:14:37.380]  就一夜乾死了
[00:14:37.380 --> 00:14:39.620]  你尚且外食
[00:14:39.620 --> 00:14:41.660]  何況你利微大成
[00:14:41.660 --> 00:14:43.220]  其中不能分辨
[00:14:43.220 --> 00:14:46.420]  左手右手的十二萬
[00:14:46.420 --> 00:14:47.980]  即是說那些小孩子
[00:14:47.980 --> 00:14:49.860]  而且有很多的生畜
[00:14:49.860 --> 00:14:55.380]  我豈不會外食
[00:14:55.380 --> 00:14:57.340]  如果你之前又回來
[00:14:57.340 --> 00:15:01.540]  聽到上帝斗自主之前的那些道
[00:15:01.540 --> 00:15:02.420]  早兩個禮拜
[00:15:02.420 --> 00:15:07.340]  Pastor Edward就說他在用二次大戰
[00:15:07.340 --> 00:15:09.180]  日軍、美國
[00:15:09.180 --> 00:15:10.980]  跳原子彈過去
[00:15:10.980 --> 00:15:12.900]  死都不肯投降
[00:15:12.900 --> 00:15:14.140]  被迫沒辦法要投降
[00:15:14.140 --> 00:15:16.500]  死了很多人
[00:15:16.500 --> 00:15:19.220]  其實這裡我一直預備的時候
[00:15:19.220 --> 00:15:20.580]  我覺得上帝
[00:15:20.580 --> 00:15:23.580]  都是上帝很愛惜所有的生命
[00:15:23.580 --> 00:15:25.100]  不過
[00:15:25.100 --> 00:15:26.020]  如果你看回
[00:15:26.020 --> 00:15:27.700]  Triangle的第十二章十二節
[00:15:27.700 --> 00:15:28.900]  剛才讀過的
[00:15:28.900 --> 00:15:30.860]  我們一起讀一次好嗎
[00:15:30.860 --> 00:15:32.420]  第十二章十二節
[00:15:32.420 --> 00:15:33.100]  因為的
[00:15:33.100 --> 00:15:33.660]  我們一起讀
[00:15:33.660 --> 00:15:44.660]  預備一二三
[00:15:44.660 --> 00:15:48.380]  「又要敗壞埃及一切的神」
[00:15:48.380 --> 00:15:52.540]  「我是耶和華」
[00:15:52.540 --> 00:15:56.300]  高明軒博士早前在分享十災的時候
[00:15:56.300 --> 00:15:57.020]  他講了
[00:15:57.020 --> 00:15:58.580]  當時十災
[00:15:58.580 --> 00:16:01.980]  其實是對應著十個不同的神明
[00:16:01.980 --> 00:16:03.100]  去到法老的時候
[00:16:03.100 --> 00:16:06.260]  說法老是最大的那個
[00:16:06.260 --> 00:16:09.220]  所以當上帝要擊殺長者
[00:16:09.220 --> 00:16:11.860]  不是純粹祂很想生靈塗炭
[00:16:11.860 --> 00:16:17.420]  而是祂說要敗壞埃及一切的神
[00:16:17.420 --> 00:16:22.300]  從而顯明我是耶和華
[00:16:22.300 --> 00:16:22.900]  是
[00:16:22.900 --> 00:16:26.380]  上帝是那位愛惜生命的上帝
[00:16:26.380 --> 00:16:29.140]  是上帝是那位拯救人的上帝
[00:16:29.140 --> 00:16:37.540]  但是這位上帝同時是恨護罪惡的上帝
[00:16:37.540 --> 00:16:41.300]  他不能夠見到
[00:16:41.300 --> 00:16:42.740]  地上有很多的罪惡
[00:16:42.740 --> 00:16:43.940]  他不顧
[00:16:43.940 --> 00:16:46.220]  他不能夠見到很多的人
[00:16:46.220 --> 00:16:47.780]  他敵擋上帝的時候
[00:16:47.780 --> 00:16:51.260]  他不理
[00:16:51.260 --> 00:16:55.100]  所以有的時候我們很懷疑
[00:16:55.100 --> 00:16:57.020]  上帝很愛我的
[00:16:57.020 --> 00:16:58.020]  是對的
[00:16:58.020 --> 00:17:02.340]  但是上帝同時恨護罪惡
[00:17:02.340 --> 00:17:06.300]  所以當他拯救了意識的人出埃及之後
[00:17:06.300 --> 00:17:07.580]  其實他去哪裡呢
[00:17:07.580 --> 00:17:11.180]  他叫摩西帶領他們進去迦南地
[00:17:11.180 --> 00:17:15.940]  去成就阿巴拉的英雄
[00:17:15.940 --> 00:17:17.140]  但是進去的時候
[00:17:17.140 --> 00:17:20.740]  其實他很想他們成為一個聖潔的國度
[00:17:20.740 --> 00:17:22.500]  聖潔的子民
[00:17:22.500 --> 00:17:25.180]  很想他們的生命在一個恩典當中
[00:17:25.180 --> 00:17:28.500]  被上帝去改變
[00:17:28.500 --> 00:17:35.540]  逾越節所代表的是一個要犧牲的節日
[00:17:35.540 --> 00:17:38.500]  同樣復活節代表的
[00:17:38.500 --> 00:17:47.100]  都是一個犧牲的節日
[00:17:47.100 --> 00:17:53.060]  耶穌基督在《馬可福音》十二章說了一個葡萄園的故事
[00:17:53.060 --> 00:17:55.340]  他對著當時的民事犯罪財人說了一個故事
[00:17:55.340 --> 00:17:58.380]  他說有一個人裝了一個葡萄園
[00:17:58.380 --> 00:17:59.860]  周圍有尼巴亞酒池
[00:17:59.860 --> 00:18:01.860]  租了給一個園戶去了外國
[00:18:01.860 --> 00:18:04.820]  後來他打發一個僕人去到那個園
[00:18:04.820 --> 00:18:07.700]  打算去收葡萄園的果子
[00:18:07.700 --> 00:18:09.180]  那些園戶就抓住他
[00:18:09.180 --> 00:18:12.180]  打了那些僕人就叫他空手回去
[00:18:12.180 --> 00:18:15.140]  那些僕人再去的時候就打傷他、凌辱他
