
[00:00:00.000 --> 00:00:02.680]  好,各位電影姐妹,早晨
[00:04:14.280 --> 00:04:18.280]  似乎是和某一種力量的主題息息相關
[00:04:18.280 --> 00:04:19.280]  第二
[00:04:19.280 --> 00:04:21.280]  聖經學者指出
[00:04:21.280 --> 00:04:24.280]  第十節的同心和不要分黨
[00:04:24.280 --> 00:04:27.280]  其實是當時希臘羅馬文化裡面
[00:04:27.280 --> 00:04:30.280]  一些常見的政治術語
[00:04:30.280 --> 00:04:31.280]  同心
[00:04:31.280 --> 00:04:33.280]  也就是講同一番說話
[00:04:33.280 --> 00:04:36.280]  象徵著一個政治社群裡面
[00:04:36.280 --> 00:04:39.280]  自己人之間那種同聲同氣
[00:04:39.280 --> 00:04:40.280]  至於分黨
[00:04:40.280 --> 00:04:43.280]  本來是指死脈那種裂開
[00:04:43.280 --> 00:04:46.280]  當時的人就用裂開這兩個字
[00:04:46.280 --> 00:04:49.280]  來形容政治上的分化
[00:04:49.280 --> 00:04:52.280]  現在保羅不斷重複提及力量的主題
[00:04:52.280 --> 00:04:55.280]  又借用這些政治術語
[00:04:55.280 --> 00:04:57.280]  勸哥林多信徒
[00:04:57.280 --> 00:04:59.280]  要同聲同氣
[00:04:59.280 --> 00:05:00.280]  不要分化
[00:05:00.280 --> 00:05:03.280]  那就反映出他們當時所面對的
[00:05:03.280 --> 00:05:06.280]  是權力鬥爭的問題
[00:05:06.280 --> 00:05:08.280]  雖然我們沒有辦法知道
[00:05:08.280 --> 00:05:11.280]  這場權力鬥爭的目的是什麼
[00:05:11.280 --> 00:05:12.280]  但明顯的是
[00:05:12.280 --> 00:05:14.280]  每一個派別的人
[00:05:14.280 --> 00:05:18.280]  都把他們心中的信仰權威放在桌上
[00:05:18.280 --> 00:05:20.280]  作為他們的籌碼
[00:05:20.280 --> 00:05:23.280]  甚至耶穌基督都不例外
[00:05:23.280 --> 00:05:26.280]  彷彿我只要搭一個最響最亮的鐸
[00:05:26.280 --> 00:05:29.280]  我就可以砌下教會裡面所有的敵人
[00:05:29.280 --> 00:05:32.280]  建立屬於自己的王國
[00:05:32.280 --> 00:05:34.280]  你大佬是保羅嗎
[00:05:34.280 --> 00:05:35.280]  我大佬是亞波羅
[00:05:35.280 --> 00:05:37.280]  你大佬是亞波羅嗎
[00:05:37.280 --> 00:05:38.280]  我大佬是彼得
[00:05:38.280 --> 00:05:40.280]  你大佬是彼得嗎
[00:05:40.280 --> 00:05:42.280]  我大佬是耶穌
[00:05:42.280 --> 00:05:44.280]  哥林多的信徒就是這樣
[00:05:44.280 --> 00:05:45.280]  把那些鍋摔來摔去
[00:05:45.280 --> 00:05:47.280]  把那些鍋摔來摔去
[00:05:47.280 --> 00:05:51.280]  為的就是在一場教內的權力鬥爭之中
[00:05:51.280 --> 00:05:53.280]  成為最終的勝利者
[00:05:53.280 --> 00:05:57.280]  將本來用來詛咒教會的信仰權威
[00:05:57.280 --> 00:06:00.280]  濫用成為權鬥的工具
[00:06:00.280 --> 00:06:05.280]  這一個就是這幫信徒所追求的世俗力量
[00:06:05.280 --> 00:06:06.280]  弟兄姊妹
[00:06:06.280 --> 00:06:08.280]  今天我們會不會也墮入了
[00:06:08.280 --> 00:06:10.280]  和哥林多教會一樣的危機
[00:06:10.280 --> 00:06:12.280]  陷入了一種困局
[00:06:12.280 --> 00:06:17.280]  麻木地追求這股鬥爭的力量呢
[00:06:17.280 --> 00:06:19.280]  正如開頭所說
[00:06:19.280 --> 00:06:23.280]  教會偶然也會墮入權鬥的陷阱之中
[00:06:23.280 --> 00:06:25.280]  神學家Roger Osen就提到
[00:06:25.280 --> 00:06:28.280]  歷史上眾多的神學爭議
[00:06:28.280 --> 00:06:31.280]  固然是源於教會對福音
[00:06:31.280 --> 00:06:33.280]  和基督信仰的關注
[00:06:33.280 --> 00:06:34.280]  另一方面
[00:06:34.280 --> 00:06:37.280]  它又牽涉了世俗的權鬥
[00:06:37.280 --> 00:06:39.280]  尤其是四世紀
[00:06:39.280 --> 00:06:42.280]  基督教被定性為合法宗教之後
[00:06:42.280 --> 00:06:47.280]  教會和政權的關係就變得千絲萬縷
[00:06:47.280 --> 00:06:50.280]  當時的羅馬大帝君士坦丁
[00:06:50.280 --> 00:06:53.280]  他為了得到管治教會的權力
[00:06:53.280 --> 00:06:57.280]  不惜將自己冊封為主教中的主教
[00:06:57.280 --> 00:06:59.280]  企圖利用政治的力量
[00:06:59.280 --> 00:07:03.280]  來處理教內的神學爭議
[00:07:03.280 --> 00:07:04.280]  另一邊廂
[00:07:04.280 --> 00:07:07.280]  為了在這場爭議之中勝出
[00:07:07.280 --> 00:07:09.280]  不同教派之間
[00:07:09.280 --> 00:07:11.280]  往往又要互相爭奪那些什麼
[00:07:11.280 --> 00:07:13.280]  大主教的席位
[00:07:13.280 --> 00:07:15.280]  政權的支持等等
[00:07:15.280 --> 00:07:17.280]  這些神學的爭議
[00:07:17.280 --> 00:07:21.280]  總是脫離不了派系之間的政治角力
[00:07:21.280 --> 00:07:25.280]  背後你可以做很多歷史因素的剖析
[00:07:25.280 --> 00:07:28.280]  但是世人對於世俗力量的依賴
[00:07:28.280 --> 00:07:31.280]  必然是其中之一
[00:07:31.280 --> 00:07:32.280]  你可能會說
[00:07:32.280 --> 00:07:35.280]  今天教會都沒有分裂
[00:07:35.280 --> 00:07:38.280]  而我在教會裡面不過一個小土豆
[00:07:38.280 --> 00:07:40.280]  一個小樹
[00:07:40.280 --> 00:07:41.280]  追求權力這些東西
[00:07:41.280 --> 00:07:44.280]  跟我什麼關係呢
[00:07:44.280 --> 00:07:45.280]  沒錯
[00:07:45.280 --> 00:07:49.280]  未必每一個群體都會陷入權鬥的漩渦
[00:07:49.280 --> 00:07:51.280]  但是很肯定的是
[00:07:51.280 --> 00:07:53.280]  我們每一個人都會面臨著
[00:07:53.280 --> 00:07:56.280]  隨時濫用信仰的權威
[00:07:56.280 --> 00:07:59.280]  傷害弟兄姊妹的可能
[00:07:59.280 --> 00:08:02.280]  尤其當你信住的日子久了
[00:08:02.280 --> 00:08:04.280]  侍奉經驗多了
[00:08:04.280 --> 00:08:07.280]  信仰的閱歷豐富了的時候
[00:08:07.280 --> 00:08:08.280]  身邊的人
[00:08:08.280 --> 00:08:11.280]  很自然就會將你視為一個榜樣
[00:08:11.280 --> 00:08:14.280]  甚或乎是某一種權威
[00:08:14.280 --> 00:08:16.280]  譬如你意識到
[00:08:16.280 --> 00:08:19.280]  開始弟兄姊妹多了向你傾心事
[00:08:19.280 --> 00:08:22.280]  希望從你身上得到一些啟發
[00:08:22.280 --> 00:08:23.280]  你又感覺到
[00:08:23.280 --> 00:08:27.280]  自己說話比以前有力了
[00:08:27.280 --> 00:08:28.280]  因為大家
[00:08:28.280 --> 00:08:32.280]  不再純粹將它當一些意見去聽
[00:08:32.280 --> 00:08:36.280]  而是將你的說話當成是有份量的答案
[00:08:36.280 --> 00:08:38.280]  之後你更加發現
[00:08:38.280 --> 00:08:42.280]  弟兄姊妹開始在你面前表揚你
[00:08:42.280 --> 00:08:44.280]  甚至將你當成是一種指標
[00:08:44.280 --> 00:08:48.280]  用來量度其他弟兄姊妹的靈命
[00:08:48.280 --> 00:08:50.280]  假如這是你的寫照的時候
[00:08:50.280 --> 00:08:53.280]  你就要小心
[00:08:53.280 --> 00:08:55.280]  千萬不要被這一股力量
[00:08:55.280 --> 00:08:58.280]  令你墮入了貶低別人
[00:08:58.280 --> 00:09:01.280]  抬高自己的陷阱裡面
[00:09:01.280 --> 00:09:02.280]  其實呢
[00:09:02.280 --> 00:09:05.280]  就像我自己曾經置身於這個危機之中
[00:09:05.280 --> 00:09:08.280]  我還記得初入神學院的時候
[00:09:08.280 --> 00:09:12.280]  因為我被其他同學提早涉獵神學
[00:09:12.280 --> 00:09:14.280]  所以上課的時候
[00:09:14.280 --> 00:09:17.280]  經常會跟老師問很多問題
[00:09:17.280 --> 00:09:19.280]  還有一些對答
[00:09:19.280 --> 00:09:21.280]  同學們還稱讚我的看法
[00:09:21.280 --> 00:09:23.280]  說我的看法很獨到
[00:09:23.280 --> 00:09:25.280]  說我好像一個學者
[00:09:25.280 --> 00:09:29.280]  結果我尷尬得有點暗爽
[00:09:32.280 --> 00:09:33.280]  不過呢
[00:09:33.280 --> 00:09:35.280]  有一次我跟某個同學討論
[00:09:35.280 --> 00:09:37.280]  一些澳洲文化的時候
[00:09:37.280 --> 00:09:39.280]  他突然煞有介事地說
[00:09:39.280 --> 00:09:41.280]  你不要看那些澳洲人
[00:09:41.280 --> 00:09:43.280]  表面好像很輕鬆
[00:09:43.280 --> 00:09:45.280]  其實心裡很不喜歡
[00:09:45.280 --> 00:09:47.280]  那些故意認真讀書的人
[00:09:47.280 --> 00:09:50.280]  尤其是上課時經常問問題的那些
[00:09:50.280 --> 00:09:52.280]  坦白說
[00:09:52.280 --> 00:09:54.280]  我不知道他這樣說是甚麼意思
[00:09:54.280 --> 00:09:56.280]  我只記得那一刻自己心裡
[00:09:56.280 --> 00:09:58.280]  極之不服氣
[00:09:58.280 --> 00:09:59.280]  我心想
[00:09:59.280 --> 00:10:01.280]  如果不是有些人
[00:10:01.280 --> 00:10:03.280]  因為我問多兩條問題
[00:10:03.280 --> 00:10:05.280]  答多兩樣問題就能驗三驗四的話
[00:10:05.280 --> 00:10:07.280]  那不是他自己心胸狹窄嗎
[00:10:07.280 --> 00:10:09.280]  關我甚麼事呢
[00:10:09.280 --> 00:10:12.280]  直到下學期上希伯來問
[00:10:12.280 --> 00:10:14.280]  因為當時已經有很多很多事要做
[00:10:14.280 --> 00:10:16.280]  所以我決定將原文
[00:10:16.280 --> 00:10:18.280]  暫時放在一旁
[00:10:18.280 --> 00:10:21.280]  但每次上課見著同學和老師
[00:10:21.280 --> 00:10:23.280]  在對答如流
[00:10:23.280 --> 00:10:25.280]  反而自己一句都聽不懂
[00:10:25.280 --> 00:10:28.280]  心裡開始有點妒忌
[00:10:29.280 --> 00:10:31.280]  最崩潰的是
[00:10:31.280 --> 00:10:33.280]  當時坐在我旁邊的同學
[00:10:33.280 --> 00:10:35.280]  那邊的同學笑著說
[00:10:35.280 --> 00:10:39.280]  「丹尼爾,你經常這麼認真努力讀書」
[00:10:39.280 --> 00:10:42.280]  「將來的希伯文肯定比你強很多」
[00:10:42.280 --> 00:10:44.280]  誰知那傢伙
[00:10:44.280 --> 00:10:46.280]  轉過頭讀課文就讀得很快
[00:10:46.280 --> 00:10:49.280]  還在裝模作樣的角色語氣
[00:10:49.280 --> 00:10:52.280]  那些人說自己甚麼都不懂
[00:10:52.280 --> 00:10:55.280]  其實考試取得100分就是這樣
[00:10:55.280 --> 00:10:57.280]  於是
[00:10:57.280 --> 00:11:00.280]  我就這樣一直聽著那些同學
[00:11:00.280 --> 00:11:02.280]  口中的希伯來問
[00:11:02.280 --> 00:11:05.280]  妒忌和競爭的心
[00:11:05.280 --> 00:11:07.280]  竟然在我的內心裡
[00:11:07.280 --> 00:11:09.280]  吞噬著我的心
[00:11:09.280 --> 00:11:11.280]  回想起來
[00:11:11.280 --> 00:11:14.280]  那段時間其實一點都不好受
[00:11:14.280 --> 00:11:17.280]  不過同時令我明白了一件事
[00:11:17.280 --> 00:11:21.280]  無論是那班看不起認真讀書的人的同學
[00:11:21.280 --> 00:11:24.280]  還是那個一時沾沾自喜
[00:11:24.280 --> 00:11:27.280]  一時被妒忌所吞噬的我
[00:11:27.280 --> 00:11:31.280]  可能我們都是在追尋信仰的過程之中
[00:11:31.280 --> 00:11:34.280]  不知不覺間追尋了世俗的力量
[00:11:34.280 --> 00:11:39.280]  將神學的知識扭曲成為鬥爭、競爭的工具
[00:11:39.280 --> 00:11:41.280]  今天
[00:11:41.280 --> 00:11:44.280]  我們每一個人都要負心自問一下
[00:11:44.280 --> 00:11:46.280]  會不會我們心底裡
[00:11:46.280 --> 00:11:50.280]  都開始有這種崇尚世俗力量的傾向呢
[00:11:50.280 --> 00:11:53.280]  保羅提醒我們
[00:11:53.280 --> 00:11:55.280]  要同聲同氣
[00:11:55.280 --> 00:11:56.280]  不要分化
[00:11:56.280 --> 00:11:58.280]  唯有當我們像保羅一樣
[00:11:58.280 --> 00:12:01.280]  拒絕去玩這場權力鬥爭的遊戲
[00:12:01.280 --> 00:12:04.280]  才可以將信仰的力量
[00:12:04.280 --> 00:12:06.280]  用在建立教會的身上
[00:12:06.280 --> 00:12:12.280]  除了鬥爭的力量之外
[00:12:12.280 --> 00:12:16.280]  哥林多信徒還會崇拜世俗的智慧
[00:12:16.280 --> 00:12:18.280]  智慧和愚蠢的主題
[00:12:18.280 --> 00:12:20.280]  和力量一樣
[00:12:20.280 --> 00:12:22.280]  貫穿了整個一字四章的脈絡
[00:12:23.280 --> 00:12:25.280]  其中保羅在三強調
[00:12:25.280 --> 00:12:29.280]  福音不可以建立在世俗的智慧之上
[00:12:29.280 --> 00:12:31.280]  正如一章十七節這樣說
[00:12:31.280 --> 00:12:35.280]  福音不是靠著智慧的言論去傳
[00:12:35.280 --> 00:12:38.280]  免得基督的十字架失去了效力
[00:12:38.280 --> 00:12:41.280]  正經學者就說
[00:12:41.280 --> 00:12:43.280]  智慧言論所敷衍的
[00:12:43.280 --> 00:12:47.280]  其實是哥林多城市裡那種
[00:12:47.280 --> 00:12:49.280]  語言藝術的文化
[00:12:49.280 --> 00:12:51.280]  作為一個享盡地理優勢
[00:12:51.280 --> 00:12:53.280]  經濟繁榮的城市
[00:12:53.280 --> 00:12:56.280]  哥林多一直都是充斥著
[00:12:56.280 --> 00:12:58.280]  大量的商業競爭
[00:12:58.280 --> 00:13:01.280]  如果你想在一場激烈的競爭之中
[00:13:01.280 --> 00:13:02.280]  突圍而出的話
[00:13:02.280 --> 00:13:04.280]  作為商人的你
[00:13:04.280 --> 00:13:07.280]  很自然你就會無所不用其極
[00:13:07.280 --> 00:13:10.280]  用最煽情最浮誇的言詞
[00:13:10.280 --> 00:13:13.280]  把自己的產品吹到有多大得多大
[00:13:13.280 --> 00:13:16.280]  結果競爭激烈的商業氛圍
[00:13:16.280 --> 00:13:20.280]  就孕育出語言藝術的文化
[00:13:20.280 --> 00:13:23.280]  現在保羅三番四次強調
[00:13:23.280 --> 00:13:26.280]  福音不是建立在世俗的智慧之上
[00:13:26.280 --> 00:13:30.280]  那就反映著哥林多順道
[00:13:30.280 --> 00:13:32.280]  已經將世俗的智慧潛建
[00:13:32.280 --> 00:13:35.280]  成為教會和福音的基礎
[00:13:35.280 --> 00:13:39.280]  良到一個教會領袖的價值
[00:13:39.280 --> 00:13:42.280]  不是在看有沒有忠心宣講耶穌基督的道
[00:13:42.280 --> 00:13:45.280]  而是看哪一套講得精不精彩
[00:13:45.280 --> 00:13:47.280]  修辭豐不豐富
[00:13:47.280 --> 00:13:50.280]  個人地位崇不崇高
[00:13:50.280 --> 00:13:52.280]  難怪有人覺得
[00:13:52.280 --> 00:13:55.280]  其他兩個領袖比保羅優勝
[00:13:55.280 --> 00:13:57.280]  因為從他們的角度來看
[00:13:57.280 --> 00:14:00.280]  阿波羅是一位精通聖經的神學家
[00:14:00.280 --> 00:14:03.280]  彼得是一個名符其實的使徒
[00:14:03.280 --> 00:14:06.280]  保羅只不過是一個自稱使徒
[00:14:06.280 --> 00:14:10.280]  和言語粗俗的宣教士
[00:14:10.280 --> 00:14:13.280]  不過更可怕的是
[00:14:13.280 --> 00:14:15.280]  就連十字架的福音本身
[00:14:15.280 --> 00:14:17.280]  都被哥倫多順道貶低
[00:14:17.280 --> 00:14:20.280]  成為一件滯銷的產品
[00:14:20.280 --> 00:14:24.280]  彷彿我們要用最華麗的語言去重新包裝
[00:14:24.280 --> 00:14:27.280]  福音才能夠有回它的市場價值
[00:14:27.280 --> 00:14:30.280]  經文沒有說他們應該這樣做
[00:14:30.280 --> 00:14:34.280]  但是保羅在二十二至二十三節這樣說
[00:14:34.280 --> 00:14:36.280]  猶太人要求神職
[00:14:36.280 --> 00:14:38.280]  希臘人尋求智慧
[00:14:38.280 --> 00:14:41.280]  我們卻傳揚十字架的基督
[00:14:41.280 --> 00:14:44.280]  在猶太人看來是半腳石
[00:14:44.280 --> 00:14:47.280]  在外族人看來是愚蠢的
[00:14:47.280 --> 00:14:49.280]  從這一點我們就可以推斷
[00:14:49.280 --> 00:14:51.280]  原因是因為他們認為
[00:14:51.280 --> 00:14:55.280]  福音根本不符合當時的主要價值
[00:14:55.280 --> 00:14:57.280]  對猶太人來說
[00:14:57.280 --> 00:15:00.280]  基督是上帝揀選的皇帝
[00:15:00.280 --> 00:15:04.280]  而他的責任就是帶領猶太人
[00:15:04.280 --> 00:15:06.280]  去反抗羅馬帝國
[00:15:06.280 --> 00:15:08.280]  推翻羅馬的政權
[00:15:08.280 --> 00:15:11.280]  建立屬於自己的王國
[00:15:11.280 --> 00:15:14.280]  至於外族人根據希臘哲學的理解
[00:15:14.280 --> 00:15:17.280]  上帝應該是那位至高無上
[00:15:17.280 --> 00:15:21.280]  全知全能完美無瑕的存在
[00:15:21.280 --> 00:15:23.280]  所以根本不可能受苦
[00:15:23.280 --> 00:15:26.280]  更不要說他受死
[00:15:26.280 --> 00:15:29.280]  再者十字架是當時羅馬帝國
[00:15:29.280 --> 00:15:31.280]  專用來處死重犯
[00:15:31.280 --> 00:15:34.280]  尤其是政治犯的工具
[00:15:34.280 --> 00:15:36.280]  偏偏現在保羅宣佈
[00:15:36.280 --> 00:15:39.280]  這位代表著力量的基督
[00:15:39.280 --> 00:15:41.280]  不知全能的上帝
[00:15:41.280 --> 00:15:44.280]  竟然就是那位為了拯救世人
[00:15:44.280 --> 00:15:47.280]  釘死在十字架的基督
[00:15:47.280 --> 00:15:50.280]  對一班崇尚力量和智慧的人來說
[00:15:50.280 --> 00:15:55.280]  十字架上的基督實在太差太蠢
[00:15:55.280 --> 00:15:58.280]  於是這就成為了哥倫多信徒
[00:15:58.280 --> 00:16:02.280]  為何要他將福音重新包裝的原因
[00:16:02.280 --> 00:16:04.280]  然而這樣的做法
[00:16:04.280 --> 00:16:08.280]  無疑就是將教會宣講的權柄
[00:16:08.280 --> 00:16:12.280]  和福音本身鎖上了手球
[00:16:12.280 --> 00:16:16.280]  自願成為世俗智慧的奴隸
[00:16:16.280 --> 00:16:17.280]  大兄姊妹
[00:16:17.280 --> 00:16:19.280]  值得我們深思的是
[00:16:19.280 --> 00:16:22.280]  今天我們會不會延續哥倫多信徒的錯誤
[00:16:22.280 --> 00:16:29.280]  將世俗的智慧僭建在教會的信仰之上
[00:16:29.280 --> 00:16:31.280]  去年十二月
[00:16:31.280 --> 00:16:33.280]  《紐約郵報》就出了一則新聞
[00:16:33.280 --> 00:16:35.280]  去探討一些美國的年輕人
[00:16:35.280 --> 00:16:37.280]  特別是新教徒
[00:16:37.280 --> 00:16:39.280]  我們俗稱基督教
[00:16:39.280 --> 00:16:42.280]  湧入一些東正教的現象
[00:16:42.280 --> 00:16:45.280]  根據東正教會自己的統計
[00:16:45.280 --> 00:16:48.280]  2013至2023這十年間
[00:16:48.280 --> 00:16:50.280]  超過六成半改信的人
[00:16:50.280 --> 00:16:52.280]  是來自我們新教
[00:16:52.280 --> 00:16:56.280]  其中接近三成是不夠三十歲的年輕人
[00:16:56.280 --> 00:16:59.280]  而相比疫情前的一九年
[00:16:59.280 --> 00:17:02.280]  而二年歸信東正教的人數
[00:17:02.280 --> 00:17:05.280]  更升了接近八成
[00:17:05.280 --> 00:17:07.280]  為什麼會很驚訝
[00:17:07.280 --> 00:17:09.280]  為什麼年輕人會寧願
[00:17:09.280 --> 00:17:11.280]  跟一個那麼古舊的基督教傳統
[00:17:11.280 --> 00:17:15.280]  甚至連我們新教的福音也摒棄
[00:17:15.280 --> 00:17:17.280]  幾位受訪的年輕人
[00:17:17.280 --> 00:17:19.280]  以及東正教領袖
[00:17:19.280 --> 00:17:21.280]  就不約而同地說
[00:17:21.280 --> 00:17:22.280]  原因之一
[00:17:22.280 --> 00:17:24.280]  因為部分新教的教會
[00:17:24.280 --> 00:17:26.280]  包括了福音派
[00:17:26.280 --> 00:17:28.280]  太過盲目地去追求一些
[00:17:28.280 --> 00:17:30.280]  就是盲目跟風
[00:17:30.280 --> 00:17:32.280]  太過講求轉變
[00:17:32.280 --> 00:17:36.280]  以致沒有了神學和傳統的深度
[00:17:36.280 --> 00:17:38.280]  來將一些嚴肅的講道
[00:17:38.280 --> 00:17:41.280]  變成了一些兒戲的Tag Talk
[00:17:41.280 --> 00:17:43.280]  將莊嚴神聖的崇拜
[00:17:43.280 --> 00:17:46.280]  變成了自我滿足的演唱會
[00:17:46.280 --> 00:17:48.280]  甚至在LGBTQ
[00:17:48.280 --> 00:17:50.280]  或者其他性別議題上
[00:17:50.280 --> 00:17:52.280]  偏離了真道
[00:17:52.280 --> 00:17:53.280]  相反
[00:17:53.280 --> 00:17:55.280]  東正教的吸引之處
[00:17:55.280 --> 00:17:57.280]  正正在於它堅守著
[00:17:57.280 --> 00:18:00.280]  數以千年計的教會傳統
