
[00:00:00.000 --> 00:00:03.000]  (主席)今日講題是「喜行與安營」
[00:01:32.000 --> 00:01:34.000]  「Dinner time」
[00:01:34.000 --> 00:01:35.000]  「6.30」
[00:01:35.000 --> 00:01:36.000]  解決了我的問題
[00:01:36.000 --> 00:01:38.000]  很開心,我繼續看
[00:01:38.000 --> 00:01:42.000]  但他知道我給的反應不夠好
[00:01:42.000 --> 00:01:44.000]  他開始轉移看我兒子
[00:01:44.000 --> 00:01:47.000]  或者我兒子比較年輕
[00:01:47.000 --> 00:01:49.000]  他繼續在說的時候
[00:01:49.000 --> 00:01:51.000]  繼續說早餐
[00:01:51.000 --> 00:01:53.000]  「Breakfast」「8.30」
[00:01:53.000 --> 00:01:54.000]  結束之後
[00:01:54.000 --> 00:01:55.000]  我問我兒子
[00:01:55.000 --> 00:01:56.000]  其實你懂日文嗎?
[00:01:56.000 --> 00:01:58.000]  為什麼他開始看你而不看我?
[00:01:58.000 --> 00:02:00.000]  因為日本人的文化
[00:02:00.000 --> 00:02:04.000]  通常都是看男士和比較年長的
[00:02:04.000 --> 00:02:06.000]  我兒子說「不是的」
[00:02:06.000 --> 00:02:10.000]  「我只是扮懂而已」
[00:02:10.000 --> 00:02:12.000]  不過重點是我聽到
[00:02:12.000 --> 00:02:14.000]  「Keywords」
[00:02:14.000 --> 00:02:16.000]  「Breakfast」
[00:02:16.000 --> 00:02:17.000]  「Dinner」
[00:02:17.000 --> 00:02:18.000]  在我們人生路上
[00:02:18.000 --> 00:02:20.000]  可能很多東西我們都不明白
[00:02:20.000 --> 00:02:22.000]  我們解答不了
[00:02:22.000 --> 00:02:24.000]  不過我想告訴大家
[00:02:24.000 --> 00:02:28.000]  上帝都給很多重點的「Keywords」
[00:02:28.000 --> 00:02:31.000]  而上帝從來都不是沉默的
[00:02:31.000 --> 00:02:33.000]  上帝在我們人生中
[00:02:33.000 --> 00:02:36.000]  總會給我們很多關鍵字
[00:02:36.000 --> 00:02:40.000]  特別可能在我們迷失、沉溯的時候
[00:02:40.000 --> 00:02:44.000]  祂的提醒、祂的引導、祂的號聲
[00:02:44.000 --> 00:02:47.000]  今天去到文數第十章
[00:02:47.000 --> 00:02:51.000]  正正是講到上帝的記號
[00:02:51.000 --> 00:02:53.000]  在我們人生中
[00:02:53.000 --> 00:02:55.000]  當我們有聲音、環境有聲音
[00:02:55.000 --> 00:02:59.000]  究竟我們怎樣才能聽到神的聲音
[00:02:59.000 --> 00:03:02.000]  是我今天的重點
[00:03:02.000 --> 00:03:03.000]  而在今天的重點
[00:03:03.000 --> 00:03:07.000]  我們知道第十章講到一個很重要的原則
[00:03:07.000 --> 00:03:09.000]  就是當他們出了埃及
[00:03:09.000 --> 00:03:15.000]  在西乃山的地方經歷了年多
[00:03:15.000 --> 00:03:17.000]  他們領受了十屆
[00:03:17.000 --> 00:03:19.000]  他們有回望
[00:03:19.000 --> 00:03:22.000]  但是他們未進入應許之地
[00:03:22.000 --> 00:03:25.000]  就是說當我們離開遺牢之地
[00:03:25.000 --> 00:03:29.000]  不等於我們自動經歷豐盛的生命
[00:03:29.000 --> 00:03:31.000]  我再講一次
[00:03:31.000 --> 00:03:34.000]  在以色列文他離開遺牢的埃及地
[00:03:34.000 --> 00:03:39.000]  他不等於他自動進入了應許之地
[00:03:39.000 --> 00:03:41.000]  就好像今天我們信主一樣
[00:03:41.000 --> 00:03:44.000]  我們經歷了認識主的真實
[00:03:44.000 --> 00:03:47.000]  不等於我們自動進入豐盛的生命
[00:03:47.000 --> 00:03:52.000]  因為從蒙拯救到進入應許
[00:03:52.000 --> 00:03:56.000]  中間是有一段信心的旅程
[00:03:56.000 --> 00:03:59.000]  這個旅程我們要聽得清楚神的聲音
[00:03:59.000 --> 00:04:01.000]  並且要跟從
[00:04:01.000 --> 00:04:06.000]  所以今天我會用三點、三個方向
[00:04:06.000 --> 00:04:08.000]  有三個英文字母
[00:04:08.000 --> 00:04:10.000]  我們一起學習
[00:04:10.000 --> 00:04:12.000]  但願我們學習在這個經文裏面
[00:04:12.000 --> 00:04:16.000]  帶領我們怎樣走我們人生的路
[00:04:16.000 --> 00:04:18.000]  怎樣走我們信仰的路
[00:04:18.000 --> 00:04:21.000]  怎樣跟緊跟隨主
[00:04:21.000 --> 00:04:25.000]  我們先讀文數記頭一到十節
[00:04:25.000 --> 00:04:27.000]  我們分段讀
[00:04:27.000 --> 00:04:28.000]  我們先讀四節
[00:04:28.000 --> 00:04:29.000]  預備起
[00:04:29.000 --> 00:04:31.000]  耶和華曉如摩西說
[00:04:31.000 --> 00:04:34.000]  你要用銀紙做兩支號
[00:04:34.000 --> 00:04:36.000]  都要除出來的
[00:04:36.000 --> 00:04:51.000]  ( 音樂 )
[00:04:51.000 --> 00:04:54.000]  就是以色列軍中統領
[00:04:54.000 --> 00:04:57.000]  要聚集到你們那裏
[00:04:57.000 --> 00:04:59.000]  一開始我們已經看到
[00:04:59.000 --> 00:05:01.000]  銀紙做兩支號不同
[00:05:01.000 --> 00:05:03.000]  我們已經看到
[00:05:03.000 --> 00:05:05.000]  單吹一次
[00:05:05.000 --> 00:05:07.000]  我們慢慢會看到
[00:05:07.000 --> 00:05:09.000]  不知單吹大聲、細聲
[00:05:09.000 --> 00:05:11.000]  吹完一次又一次
[00:05:11.000 --> 00:05:12.000]  連續吹
[00:05:12.000 --> 00:05:13.000]  我們先看完
[00:05:13.000 --> 00:05:14.000]  繼續看下去
[00:05:14.000 --> 00:05:15.000]  第五到第八節
[00:05:15.000 --> 00:05:16.000]  預備起
[00:05:16.000 --> 00:05:18.000]  吹出大聲的時候
[00:05:18.000 --> 00:05:19.000]  東邊
[00:05:19.000 --> 00:05:37.000]  ( 音樂 )
[00:05:37.000 --> 00:05:38.000]  你會看到
[00:05:38.000 --> 00:05:39.000]  對不起
[00:05:39.000 --> 00:05:40.000]  繼續
[00:05:40.000 --> 00:05:41.000]  ( 音樂 )
[00:05:41.000 --> 00:05:45.000]  這要祝你們世世代代永遠的平安
[00:05:45.000 --> 00:05:46.000]  太刺激
[00:05:46.000 --> 00:05:47.000]  對不起
[00:05:47.000 --> 00:05:50.000]  又會有大聲、細聲兩次
[00:05:50.000 --> 00:05:52.000]  不要吹大聲
[00:05:52.000 --> 00:05:54.000]  召聚會眾
[00:05:54.000 --> 00:05:56.000]  有不同的作用
[00:05:56.000 --> 00:05:58.000]  我們再看第九個十節
[00:05:58.000 --> 00:05:59.000]  預備起
[00:05:59.000 --> 00:06:01.000]  你們在自己的地
[00:06:01.000 --> 00:06:04.000]  與欺壓你們的敵人打仗
[00:06:04.000 --> 00:06:17.000]  ( 音樂 )
[00:06:17.000 --> 00:06:18.000]  並月數
[00:06:18.000 --> 00:06:20.000]  ( 音樂 )
[00:06:20.000 --> 00:06:22.000]  也要吹號
[00:06:22.000 --> 00:06:26.000]  ( 音樂 )
[00:06:26.000 --> 00:06:27.000]  我是耶和華
[00:06:27.000 --> 00:06:28.000]  你們的神
[00:06:28.000 --> 00:06:30.000]  第一件我們要學的
[00:06:30.000 --> 00:06:33.000]  不是懷疑神會不會出聲
[00:06:33.000 --> 00:06:35.000]  我要學的是
[00:06:35.000 --> 00:06:38.000]  怎樣分辨神的聲音
[00:06:38.000 --> 00:06:39.000]  神一定會出聲
[00:06:39.000 --> 00:06:40.000]  一定有
[00:06:40.000 --> 00:06:41.000]  第一個英文就是
[00:06:41.000 --> 00:06:42.000]  Design
[00:06:42.000 --> 00:06:44.000]  中文是分辨
[00:06:44.000 --> 00:06:46.000]  剛才我們說到有不同的聲音
[00:06:46.000 --> 00:06:47.000]  大聲、細聲
[00:06:47.000 --> 00:06:49.000]  一次長的
[00:06:49.000 --> 00:06:50.000]  或者斷軸的
[00:06:50.000 --> 00:06:51.000]  ( 音樂 )
[00:06:51.000 --> 00:06:53.000]  又或者不同的時候
[00:06:53.000 --> 00:06:54.000]  打仗的時候
[00:06:54.000 --> 00:06:55.000]  聚集的時候
[00:06:55.000 --> 00:06:58.000]  又或者是獻煩祭感恩的時候
[00:06:58.000 --> 00:07:00.000]  而在本身原文
[00:07:00.000 --> 00:07:02.000]  它都有兩個不同的字
[00:07:02.000 --> 00:07:03.000]  例如
[00:07:03.000 --> 00:07:05.000]  吹出大聲的用Tagua
[00:07:05.000 --> 00:07:06.000]  用吹號
[00:07:06.000 --> 00:07:08.000]  它用Hazora
[00:07:08.000 --> 00:07:11.000]  我們不用理會原文背後
[00:07:11.000 --> 00:07:12.000]  不過我想告訴大家
[00:07:12.000 --> 00:07:14.000]  是有不同的字
[00:07:14.000 --> 00:07:16.000]  也代表我們人生裏面
[00:07:16.000 --> 00:07:17.000]  在行的時刻
[00:07:17.000 --> 00:07:21.000]  我們需要分辨那些聲音
[00:07:21.000 --> 00:07:23.000]  非常重要
[00:07:23.000 --> 00:07:26.000]  而我們現在往往在日常生活
[00:07:26.000 --> 00:07:27.000]  都非常繁忙
[00:07:27.000 --> 00:07:29.000]  無論工作的聲音
[00:07:29.000 --> 00:07:30.000]  坐車的聲音
[00:07:30.000 --> 00:07:32.000]  別人的聲音
[00:07:32.000 --> 00:07:34.000]  世界文化的聲音
[00:07:34.000 --> 00:07:36.000]  如果我們一旦分辨不到
[00:07:36.000 --> 00:07:38.000]  我們內裡的聲音
[00:07:38.000 --> 00:07:40.000]  和上帝的聲音
[00:07:40.000 --> 00:07:42.000]  我們很容易就混亂
[00:07:42.000 --> 00:07:43.000]  我記得
[00:07:43.000 --> 00:07:48.000]  我不知道大家有沒有提款機提款
[00:07:48.000 --> 00:07:51.000]  我記得早一段時間
[00:07:51.000 --> 00:07:52.000]  我又做這個動作
[00:07:52.000 --> 00:07:53.000]  現在都很少
[00:07:53.000 --> 00:07:56.000]  因為我們用電子貨幣
[00:07:56.000 --> 00:07:57.000]  我也是
[00:07:57.000 --> 00:08:01.000]  但都需要有少少現金傍身
[00:08:01.000 --> 00:08:04.000]  但我家中的太太其實是提款機
[00:08:04.000 --> 00:08:06.000]  我沒有錢就用錢包拿
[00:08:06.000 --> 00:08:08.000]  我有錢會放進去
[00:08:08.000 --> 00:08:10.000]  不過我沒有什麼時候有錢
[00:08:10.000 --> 00:08:12.000]  又去提款
[00:08:12.000 --> 00:08:13.000]  提款的時候
[00:08:13.000 --> 00:08:15.000]  那次有兩個提款機
[00:08:15.000 --> 00:08:17.000]  我正在排一條
[00:08:17.000 --> 00:08:18.000]  在另一條
[00:08:18.000 --> 00:08:19.000]  又有人在排隊
[00:08:19.000 --> 00:08:21.000]  我見到有一個很忙的人
[00:08:21.000 --> 00:08:22.000]  拿著電話
[00:08:22.000 --> 00:08:24.000]  又在發WhatsApp排隊
[00:08:24.000 --> 00:08:25.000]  突然間
[00:08:25.000 --> 00:08:26.000]  我排這邊的時候
[00:08:26.000 --> 00:08:28.000]  聽到那邊的提款機
[00:08:28.000 --> 00:08:30.000]  有聲音發出
[00:08:30.000 --> 00:08:33.000]  是嘟嘟嘟嘟嘟
[00:08:33.000 --> 00:08:35.000]  大家知不知道什麼事
[00:08:35.000 --> 00:08:36.000]  (拿錢)
[00:08:36.000 --> 00:08:38.000]  是呀,沒有拿錢
[00:08:38.000 --> 00:08:41.000]  當時的情況是這樣的
[00:08:41.000 --> 00:08:42.000]  我聽到嘟嘟嘟嘟
[00:08:42.000 --> 00:08:43.000]  我立刻望過去
[00:08:43.000 --> 00:08:45.000]  沒有人在提款機
[00:08:45.000 --> 00:08:49.000]  排隊後面的人就立刻向後退
[00:08:49.000 --> 00:08:51.000]  很害怕
[00:08:51.000 --> 00:08:54.000]  在我這條隊立刻向左動
[00:08:54.000 --> 00:08:56.000]  但大家知不知道為什麼
[00:08:56.000 --> 00:08:58.000]  你不能碰
[00:08:58.000 --> 00:09:00.000]  你碰到拿了錢就要坐牢
[00:09:00.000 --> 00:09:02.000]  有CCTV的
[00:09:02.000 --> 00:09:03.000]  有新聞說過
[00:09:03.000 --> 00:09:04.000]  曾經有人提款
[00:09:04.000 --> 00:09:05.000]  沒有拿錢
[00:09:05.000 --> 00:09:07.000]  後面那個人拿了錢
[00:09:07.000 --> 00:09:09.000]  結果被人抓了
[00:09:09.000 --> 00:09:11.000]  不過我想說重點就是
[00:09:11.000 --> 00:09:14.000]  應該聽到聲音的那個
[00:09:14.000 --> 00:09:16.000]  沒有聽到就走了
[00:09:16.000 --> 00:09:18.000]  不需要聽那些人
[00:09:18.000 --> 00:09:20.000]  就在聽
[00:09:20.000 --> 00:09:22.000]  並且反應是
[00:09:22.000 --> 00:09:23.000]  害怕
[00:09:23.000 --> 00:09:25.000]  有時我們都會這樣
[00:09:25.000 --> 00:09:29.000]  本來應該聽到上帝的聲音的時刻
[00:09:29.000 --> 00:09:30.000]  聽不到
[00:09:30.000 --> 00:09:31.000]  走了
[00:09:31.000 --> 00:09:33.000]  旁邊的人就知道的時候
[00:09:33.000 --> 00:09:34.000]  很緊張
[00:09:34.000 --> 00:09:37.000]  並且都找不到
[00:09:37.000 --> 00:09:38.000]  不單止這樣
[00:09:38.000 --> 00:09:40.000]  我們剛才聽到一些細節
[00:09:40.000 --> 00:09:42.000]  就是東邊
[00:09:42.000 --> 00:09:44.000]  南邊聽到的起行
[00:09:44.000 --> 00:09:45.000]  是代表什麼呢
[00:09:45.000 --> 00:09:47.000]  我們回一點重溫
[00:09:47.000 --> 00:09:48.000]  在文宿記第一章
[00:09:48.000 --> 00:09:49.000]  我們知道
[00:09:49.000 --> 00:09:50.000]  應該大家都已經看過了
[00:09:50.000 --> 00:09:51.000]  重溫一點
[00:09:51.000 --> 00:09:52.000]  就是當時
[00:09:52.000 --> 00:09:54.000]  那個描述的
[00:09:54.000 --> 00:09:57.000]  會幕和四圍人的安寧
[00:09:57.000 --> 00:09:59.000]  我們知道當時是有
[00:09:59.000 --> 00:10:01.000]  多少萬的議事列民
[00:10:01.000 --> 00:10:02.000]  二百多萬
[00:10:02.000 --> 00:10:04.000]  男士六十多萬
[00:10:04.000 --> 00:10:06.000]  接著有女士和小孩
[00:10:06.000 --> 00:10:08.000]  估計二百多萬
[00:10:08.000 --> 00:10:11.000]  二百多萬人如果吹號
[00:10:11.000 --> 00:10:12.000]  起來
[00:10:12.000 --> 00:10:13.000]  嘩
[00:10:13.000 --> 00:10:14.000]  很噓憾
[00:10:14.000 --> 00:10:15.000]  大混亂
[00:10:15.000 --> 00:10:16.000]  不過上帝不是這樣
[00:10:16.000 --> 00:10:19.000]  上帝是叫人井井有條
[00:10:19.000 --> 00:10:20.000]  是這樣的
[00:10:20.000 --> 00:10:21.000]  我們看看
[00:10:21.000 --> 00:10:22.000]  當時第二章
[00:10:22.000 --> 00:10:23.000]  他這樣描述
[00:10:23.000 --> 00:10:25.000]  會幕在這個位置
[00:10:25.000 --> 00:10:28.000]  約跪這個位置
[00:10:28.000 --> 00:10:29.000]  接著
[00:10:29.000 --> 00:10:30.000]  我們不用讀
[00:10:30.000 --> 00:10:31.000]  我們看看黃色的字
[00:10:31.000 --> 00:10:32.000]  東邊
[00:10:32.000 --> 00:10:33.000]  東邊
[00:10:33.000 --> 00:10:35.000]  日出的地方
[00:10:35.000 --> 00:10:37.000]  接著七萬人
[00:10:37.000 --> 00:10:38.000]  五萬人
[00:10:38.000 --> 00:10:39.000]  五萬人
[00:10:39.000 --> 00:10:40.000]  三個支派
[00:10:40.000 --> 00:10:41.000]  總共十八萬人
[00:10:41.000 --> 00:10:42.000]  就在東邊
[00:10:42.000 --> 00:10:43.000]  可以嗎
[00:10:43.000 --> 00:10:44.000]  OK
[00:10:44.000 --> 00:10:45.000]  所以剛才說
[00:10:45.000 --> 00:10:47.000]  一吹東邊就起營了
[00:10:47.000 --> 00:10:48.000]  可以嗎
[00:10:48.000 --> 00:10:49.000]  不會一齊
[00:10:49.000 --> 00:10:50.000]  很混亂
[00:10:50.000 --> 00:10:51.000]  慢慢
[00:10:51.000 --> 00:10:52.000]  很清楚了
[00:10:52.000 --> 00:10:53.000]  接著
[00:10:53.000 --> 00:10:54.000]  南邊
[00:10:54.000 --> 00:10:55.000]  第二章
[00:10:55.000 --> 00:10:56.000]  看到了
[00:10:56.000 --> 00:10:57.000]  右邊的營
[00:10:57.000 --> 00:10:58.000]  四萬人
[00:10:58.000 --> 00:10:59.000]  西面五萬人
[00:10:59.000 --> 00:11:01.000]  加德四萬人
[00:11:01.000 --> 00:11:02.000]  可以嗎
[00:11:02.000 --> 00:11:03.000]  接著加起來
[00:11:03.000 --> 00:11:04.000]  特別號碼
[00:11:04.000 --> 00:11:05.000]  十五萬人
[00:11:05.000 --> 00:11:06.000]  接著南邊
[00:11:06.000 --> 00:11:07.000]  可以嗎
[00:11:07.000 --> 00:11:08.000]  看到了
[00:11:08.000 --> 00:11:09.000]  OK
[00:11:09.000 --> 00:11:11.000]  當然有東南還有什麼
[00:11:11.000 --> 00:11:12.000]  西
[00:11:12.000 --> 00:11:13.000]  沒錯
[00:11:13.000 --> 00:11:14.000]  西見到
[00:11:14.000 --> 00:11:15.000]  西邊
[00:11:15.000 --> 00:11:16.000]  二百年
[00:11:16.000 --> 00:11:17.000]  四萬
[00:11:17.000 --> 00:11:18.000]  三萬
[00:11:18.000 --> 00:11:19.000]  三萬
[00:11:19.000 --> 00:11:21.000]  東南西之後
[00:11:21.000 --> 00:11:22.000]  是什麼
[00:11:22.000 --> 00:11:23.000]  北
[00:11:23.000 --> 00:11:24.000]  沒錯
[00:11:24.000 --> 00:11:25.000]  我們見到
[00:11:25.000 --> 00:11:26.000]  北邊
[00:11:26.000 --> 00:11:27.000]  蛋形
[00:11:27.000 --> 00:11:28.000]  六萬
[00:11:28.000 --> 00:11:29.000]  阿徹
[00:11:29.000 --> 00:11:30.000]  四萬
[00:11:30.000 --> 00:11:31.000]  等等
[00:11:31.000 --> 00:11:32.000]  接著加起來
[00:11:32.000 --> 00:11:33.000]  十五萬
[00:11:33.000 --> 00:11:34.000]  好了
[00:11:34.000 --> 00:11:35.000]  我們見到
[00:11:35.000 --> 00:11:36.000]  原來
[00:11:36.000 --> 00:11:37.000]  是有佈局的
[00:11:37.000 --> 00:11:39.000]  二百多萬人
[00:11:39.000 --> 00:11:41.000]  井井有條
[00:11:41.000 --> 00:11:42.000]  加起來
[00:11:42.000 --> 00:11:44.000]  六十多萬男士
[00:11:44.000 --> 00:11:46.000]  在這個情況
[00:11:46.000 --> 00:11:47.000]  我們知道
[00:11:47.000 --> 00:11:49.000]  並且知道
[00:11:49.000 --> 00:11:52.000]  在整個以色列文的中心
[00:11:52.000 --> 00:11:54.000]  不是摩西
[00:11:54.000 --> 00:11:57.000]  是上帝的回眸
[00:11:57.000 --> 00:11:59.000]  我們今天
[00:11:59.000 --> 00:12:01.000]  可能我們人生裏面
[00:12:01.000 --> 00:12:03.000]  都在混亂的狀態
[00:12:03.000 --> 00:12:05.000]  我們值得問我們的中心
[00:12:05.000 --> 00:12:08.000]  是不是上帝的回眸同在
[00:12:08.000 --> 00:12:11.000]  是不是上帝的恩典和救恩
[00:12:11.000 --> 00:12:14.000]  我們聽不聽到神的聲音
[00:12:14.000 --> 00:12:15.000]  所以怪不得我們明白
[00:12:15.000 --> 00:12:18.000]  原來回眸正正在中間
[00:12:18.000 --> 00:12:20.000]  當我們吹號的時刻
[00:12:20.000 --> 00:12:24.000]  大家都要聽到並且回應
[00:12:24.000 --> 00:12:26.000]  上帝的吹號
[00:12:26.000 --> 00:12:29.000]  不是單是要起行
[00:12:29.000 --> 00:12:31.000]  也會安然
[00:12:31.000 --> 00:12:34.000]  我記得當我在職場工作的時候
[00:12:34.000 --> 00:12:36.000]  有時都會有獵頭公司
[00:12:36.000 --> 00:12:38.000]  請我去不同的公司工作
[00:12:38.000 --> 00:12:41.000]  有一次有一個獵頭公司
[00:12:41.000 --> 00:12:42.000]  請我去做
[00:12:42.000 --> 00:12:44.000]  Buy side
[00:12:44.000 --> 00:12:46.000]  當時我都覺得Buy side
[00:12:46.000 --> 00:12:47.000]  因為我做Sell side
[00:12:47.000 --> 00:12:48.000]  我做金融
[00:12:48.000 --> 00:12:50.000]  Buy side我都很喜歡
[00:12:50.000 --> 00:12:51.000]  基金
[00:12:51.000 --> 00:12:55.000]  但當時同事朋友都說好呀去呀
[00:12:55.000 --> 00:12:56.000]  但那一刻
[00:12:56.000 --> 00:12:59.000]  在我安靜靈修的時刻
[00:12:59.000 --> 00:13:01.000]  神話安然
[00:13:01.000 --> 00:13:03.000]  不要聽別人說
[00:13:03.000 --> 00:13:05.000]  在那個時候
[00:13:05.000 --> 00:13:08.000]  還有福音工作
[00:13:08.000 --> 00:13:10.000]  每個人處境不同
[00:13:10.000 --> 00:13:11.000]  但我們要聽得清
[00:13:11.000 --> 00:13:13.000]  不是我們裏面想聽的東西
[00:13:13.000 --> 00:13:16.000]  或者我們裏面的野心
[00:13:16.000 --> 00:13:20.000]  或者我們裏面想要的人的榮耀
[00:13:20.000 --> 00:13:24.000]  乃至要安靜靈聽神
[00:13:24.000 --> 00:13:25.000]  我又說一下
[00:13:25.000 --> 00:13:27.000]  我剛剛去了日本玩
[00:13:27.000 --> 00:13:28.000]  剛才說了
[00:13:28.000 --> 00:13:30.000]  和我兒子去日本玩
[00:13:30.000 --> 00:13:31.000]  是很辛苦的
[00:13:31.000 --> 00:13:33.000]  我兒子25歲
[00:13:33.000 --> 00:13:34.000]  我55歲
[00:13:34.000 --> 00:13:36.000]  和一個25歲的人去玩
[00:13:36.000 --> 00:13:37.000]  他安排的東西
[00:13:37.000 --> 00:13:40.000]  其實應該是25歲的人去的
[00:13:40.000 --> 00:13:42.000]  這五天我就和兒子說
[00:13:42.000 --> 00:13:43.000]  所有的安排
[00:13:43.000 --> 00:13:44.000]  吃的東西你安排
[00:13:44.000 --> 00:13:46.000]  去看的櫻花你安排
[00:13:46.000 --> 00:13:48.000]  然後結果
[00:13:48.000 --> 00:13:50.000]  他就這樣安排
[00:13:50.000 --> 00:13:51.000]  我有一個例子
[00:13:51.000 --> 00:13:52.000]  你明白
[00:13:52.000 --> 00:13:54.000]  有一晚我們吃完晚飯
[00:13:54.000 --> 00:13:55.000]  我打算回家休息
[00:13:55.000 --> 00:13:56.000]  都一百年多
[00:13:56.000 --> 00:13:57.000]  他說爸爸還沒住
[00:13:57.000 --> 00:14:01.000]  日本有一間是全亞洲Top50的Cocktail Bar
[00:14:01.000 --> 00:14:02.000]  很便宜的
[00:14:02.000 --> 00:14:04.000]  Cocktail Bar
[00:14:04.000 --> 00:14:06.000]  55歲
[00:14:06.000 --> 00:14:08.000]  他說爸爸去了
[00:14:08.000 --> 00:14:10.000]  當然去了
[00:14:10.000 --> 00:14:11.000]  你不去
[00:14:11.000 --> 00:14:13.000]  下次他不和你去玩
[00:14:13.000 --> 00:14:14.000]  好了
[00:14:14.000 --> 00:14:16.000]  十點才開始
[00:14:16.000 --> 00:14:17.000]  喝到十二點
[00:14:17.000 --> 00:14:18.000]  談一下工作
[00:14:18.000 --> 00:14:19.000]  談一下人生
[00:14:19.000 --> 00:14:20.000]  笑得很開心
[00:14:20.000 --> 00:14:21.000]  然後走了
[00:14:21.000 --> 00:14:22.000]  回到酒店
[00:14:22.000 --> 00:14:23.000]  洗完澡都一點多
[00:14:23.000 --> 00:14:25.000]  然後打算睡一覺
[00:14:25.000 --> 00:14:26.000]  明天起床
[00:14:26.000 --> 00:14:27.000]  起床就起
[00:14:27.000 --> 00:14:28.000]  起不了就不起
[00:14:28.000 --> 00:14:29.000]  然後我兒子就說
[00:14:29.000 --> 00:14:30.000]  爸爸
[00:14:30.000 --> 00:14:31.000]  明天我已經預約了
[00:14:31.000 --> 00:14:32.000]  七點半
[00:14:32.000 --> 00:14:33.000]  日本早餐
[00:14:33.000 --> 00:14:34.000]  我們六點起床
[00:14:34.000 --> 00:14:35.000]  我看一看
[00:14:35.000 --> 00:14:37.000]  只有四個小時睡
[00:14:37.000 --> 00:14:39.000]  我再看一看他
[00:14:39.000 --> 00:14:41.000]  取消不了的
[00:14:41.000 --> 00:14:43.000]  給了訂金
[00:14:43.000 --> 00:14:45.000]  當然去了
[00:14:45.000 --> 00:14:47.000]  我打算去完早餐
[00:14:47.000 --> 00:14:49.000]  回到酒店睡一會
[00:14:49.000 --> 00:14:50.000]  他說不是
[00:14:50.000 --> 00:14:51.000]  然後我們就看櫻花
[00:14:51.000 --> 00:14:52.000]  開車
[00:14:52.000 --> 00:14:54.000]  一路玩到晚上
[00:14:54.000 --> 00:14:56.000]  再吃一個Tempura
[00:14:56.000 --> 00:14:57.000]  很便宜的Tempura
[00:14:57.000 --> 00:14:58.000]  好像吧檯一樣
[00:14:58.000 --> 00:15:00.000]  一格一格坐
[00:15:00.000 --> 00:15:02.000]  兩百元港幣一個人
[00:15:02.000 --> 00:15:04.000]  吃了很好的東西
[00:15:04.000 --> 00:15:05.000]  不過那一刻
[00:15:05.000 --> 00:15:06.000]  有些特別的事情發生
[00:15:06.000 --> 00:15:08.000]  當我疲於奔波
[00:15:08.000 --> 00:15:10.000]  當我疲於奔命
[00:15:10.000 --> 00:15:12.000]  在想何時睡覺的時候
[00:15:12.000 --> 00:15:14.000]  我們在排隊
[00:15:14.000 --> 00:15:16.000]  就看到那個吧檯
[00:15:16.000 --> 00:15:18.000]  有一個露宿者
[00:15:18.000 --> 00:15:20.000]  在吃東西
[00:15:20.000 --> 00:15:22.000]  一代二代
[00:15:22.000 --> 00:15:23.000]  我兒子說
[00:15:23.000 --> 00:15:24.000]  他的腳在流血
[00:15:24.000 --> 00:15:26.000]  估計他是糖尿病
[00:15:26.000 --> 00:15:28.000]  我兒子是見習醫生
[00:15:28.000 --> 00:15:30.000]  他的位置旁邊
