
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹主奈何平安
[00:02:48.000 --> 00:02:50.000]  明白,也都會接受
[00:02:50.000 --> 00:02:52.000]  全世界有很多不同的國家
[00:02:52.000 --> 00:02:54.000]  都一定會有
[00:02:54.000 --> 00:02:56.000]  法律,雖然每個國家
[00:02:56.000 --> 00:02:58.000]  的法律都不一樣,有鬆有緊
[00:02:58.000 --> 00:03:00.000]  有各樣的
[00:03:00.000 --> 00:03:02.000]  就算連那些未開發的
[00:03:02.000 --> 00:03:04.000]  族群,我們都說
[00:03:04.000 --> 00:03:06.000]  他都有一些叫慣律
[00:03:06.000 --> 00:03:08.000]  慣性的律,意思就是說
[00:03:08.000 --> 00:03:10.000]  他們按照他們的文化,他們的族群
[00:03:10.000 --> 00:03:12.000]  的生活的習慣
[00:03:12.000 --> 00:03:14.000]  都有一定的規則,大家要守的
[00:03:14.000 --> 00:03:16.000]  所以
[00:03:16.000 --> 00:03:18.000]  羅密書第五章
[00:03:18.000 --> 00:03:20.000]  十三節那裡說
[00:03:20.000 --> 00:03:22.000]  沒有律法之先,罪已經在世上
[00:03:22.000 --> 00:03:24.000]  但沒有律法
[00:03:24.000 --> 00:03:26.000]  罪也不算罪
[00:03:26.000 --> 00:03:28.000]  不是沒有罪
[00:03:28.000 --> 00:03:30.000]  是只不過
[00:03:30.000 --> 00:03:32.000]  律法將罪
[00:03:32.000 --> 00:03:34.000]  來去定那樣是罪
[00:03:34.000 --> 00:03:36.000]  舉個例
[00:03:36.000 --> 00:03:38.000]  日夜的轉換
[00:03:38.000 --> 00:03:40.000]  我想很早就已經有
[00:03:40.000 --> 00:03:42.000]  是不是
[00:03:42.000 --> 00:03:44.000]  但是直到我們發明了
[00:03:44.000 --> 00:03:46.000]  什麼叫日規
[00:03:46.000 --> 00:03:48.000]  什麼叫精準的時計
[00:03:48.000 --> 00:03:50.000]  什麼叫金撈
[00:03:50.000 --> 00:03:52.000]  我們就開始
[00:03:52.000 --> 00:03:54.000]  約人的時候
[00:03:54.000 --> 00:03:56.000]  遲了一分鐘
[00:03:56.000 --> 00:03:58.000]  是不是
[00:03:58.000 --> 00:04:00.000]  在沒有時計之先
[00:04:00.000 --> 00:04:02.000]  其實已經有日
[00:04:02.000 --> 00:04:04.000]  和夜,有時間
[00:04:04.000 --> 00:04:06.000]  但只不過直到我們有精準的
[00:04:06.000 --> 00:04:08.000]  時計的時候,我們才可以指出
[00:04:08.000 --> 00:04:10.000]  人家究竟是對還是不對
[00:04:10.000 --> 00:04:12.000]  究竟是有遲到還是準時
[00:04:12.000 --> 00:04:14.000]  我們經常有句說話
[00:04:14.000 --> 00:04:16.000]  叫做不知者不罪
[00:04:16.000 --> 00:04:18.000]  我不知道
[00:04:18.000 --> 00:04:20.000]  所以就不當我錯
[00:04:20.000 --> 00:04:22.000]  這樣就好讚了
[00:04:22.000 --> 00:04:24.000]  樣樣都說不知道
[00:04:24.000 --> 00:04:26.000]  什麼罪都可以
[00:04:26.000 --> 00:04:28.000]  其實那個意思
[00:04:28.000 --> 00:04:30.000]  不是說沒有罪,只不過你不知道那樣東西
[00:04:30.000 --> 00:04:32.000]  原來是不對的
[00:04:32.000 --> 00:04:34.000]  所以我們就說不知者不罪
[00:04:34.000 --> 00:04:36.000]  不是說沒有罪,是有的
[00:04:36.000 --> 00:04:38.000]  所以律法
[00:04:38.000 --> 00:04:40.000]  原本的作用
[00:04:40.000 --> 00:04:42.000]  是指出,告訴人家什麼是罪
[00:04:42.000 --> 00:04:44.000]  不過
[00:04:44.000 --> 00:04:46.000]  律法卻是有不足的地方
[00:04:46.000 --> 00:04:48.000]  第七節
[00:04:48.000 --> 00:04:50.000]  第七章第十二節
[00:04:50.000 --> 00:04:52.000]  律法是聖潔的
[00:04:52.000 --> 00:04:54.000]  皆命也是聖潔,公義良善的
[00:04:54.000 --> 00:04:56.000]  律法本身是沒有錯的
[00:04:56.000 --> 00:04:58.000]  是良善,是公義的
[00:04:58.000 --> 00:05:00.000]  是用來顯明,揭露
[00:05:00.000 --> 00:05:02.000]  甚至去譴責罪
[00:05:02.000 --> 00:05:04.000]  更重要的
[00:05:04.000 --> 00:05:06.000]  都希望透過
[00:05:06.000 --> 00:05:08.000]  律法去告訴我們
[00:05:08.000 --> 00:05:10.000]  去阻擋我們
[00:05:10.000 --> 00:05:12.000]  去提醒我們不要犯罪
[00:05:12.000 --> 00:05:14.000]  可惜的
[00:05:14.000 --> 00:05:16.000]  可惜的
[00:05:16.000 --> 00:05:18.000]  罪卻是扭曲了
[00:05:18.000 --> 00:05:20.000]  這個
[00:05:20.000 --> 00:05:22.000]  律法的功用
[00:05:22.000 --> 00:05:24.000]  甚至藉著它來鼓勵
[00:05:24.000 --> 00:05:26.000]  煽動人去犯罪
[00:05:26.000 --> 00:05:28.000]  所以本來
[00:05:28.000 --> 00:05:30.000]  在第七章第八節這樣說
[00:05:30.000 --> 00:05:32.000]  不如我們一起讀
[00:05:32.000 --> 00:05:34.000]  但罪抓住機會
[00:05:34.000 --> 00:05:36.000]  藉著皆命
[00:05:36.000 --> 00:05:38.000]  生出各樣的
[00:05:38.000 --> 00:05:40.000]  貪心來
[00:05:40.000 --> 00:05:42.000]  我特別選了新漢語譯本
[00:05:42.000 --> 00:05:44.000]  因為我覺得它譯得很全神
[00:05:44.000 --> 00:05:46.000]  我特別喜歡第一句
[00:05:46.000 --> 00:05:48.000]  但罪抓住機會
[00:05:48.000 --> 00:05:50.000]  抓住機會的意思就是
[00:05:50.000 --> 00:05:52.000]  把握每一個機會
[00:05:52.000 --> 00:05:54.000]  抓住機會的意思就是
[00:05:54.000 --> 00:05:56.000]  用各種的方法
[00:05:56.000 --> 00:05:58.000]  用各種的機會
[00:05:58.000 --> 00:06:00.000]  不放過任何一個的機會
[00:06:00.000 --> 00:06:02.000]  罪就掌握著
[00:06:02.000 --> 00:06:04.000]  每一個機會
[00:06:04.000 --> 00:06:06.000]  主動的來找我們
[00:06:06.000 --> 00:06:08.000]  進佔了我們
[00:06:08.000 --> 00:06:10.000]  甚至牽引著
[00:06:10.000 --> 00:06:12.000]  我們的內心
[00:06:12.000 --> 00:06:14.000]  這個就是抓住
[00:06:14.000 --> 00:06:16.000]  抓住我們的心的意思
[00:06:16.000 --> 00:06:18.000]  抓住我們的心的意思
[00:06:18.000 --> 00:06:20.000]  英靈經文保羅特別提到
[00:06:20.000 --> 00:06:22.000]  在我裏面生出各樣的
[00:06:22.000 --> 00:06:24.000]  貪心來
[00:06:24.000 --> 00:06:26.000]  大家還記不記得
[00:06:26.000 --> 00:06:28.000]  十屆第幾屆是說貪
[00:06:28.000 --> 00:06:32.000]  收到了
[00:06:32.000 --> 00:06:34.000]  大家是不知道的
[00:06:34.000 --> 00:06:36.000]  在第十屆
[00:06:36.000 --> 00:06:38.000]  第十屆是說不可以貪戀
[00:06:38.000 --> 00:06:40.000]  其他人的財產
[00:06:40.000 --> 00:06:42.000]  妻子等等
[00:06:42.000 --> 00:06:44.000]  貪的意思就是
[00:06:44.000 --> 00:06:46.000]  那些東西原本是不屬於你的
[00:06:46.000 --> 00:06:48.000]  你就是拿了回來
[00:06:48.000 --> 00:06:50.000]  貪的意思就是
[00:06:50.000 --> 00:06:52.000]  你見到一些東西原本不屬於你
[00:06:52.000 --> 00:06:54.000]  見沒有人
[00:06:54.000 --> 00:06:56.000]  看一看 咦 正好
[00:06:56.000 --> 00:06:58.000]  拿了回來用
[00:06:58.000 --> 00:07:00.000]  貪好像是
[00:07:00.000 --> 00:07:02.000]  你拿了一些
[00:07:02.000 --> 00:07:04.000]  是extra
[00:07:04.000 --> 00:07:06.000]  特別多了出來的東西
[00:07:06.000 --> 00:07:08.000]  不屬於你的
[00:07:08.000 --> 00:07:10.000]  不過當我在預備這段經文的時候
[00:07:10.000 --> 00:07:12.000]  我就想好 大家一定認識
[00:07:12.000 --> 00:07:14.000]  什麼叫做 貪一定是有
[00:07:14.000 --> 00:07:16.000]  貪心 是有偷竊
[00:07:16.000 --> 00:07:18.000]  的情況在裏面
[00:07:18.000 --> 00:07:20.000]  我就想起
[00:07:20.000 --> 00:07:22.000]  偷懶
[00:07:22.000 --> 00:07:26.000]  大家一定聽過
[00:07:26.000 --> 00:07:28.000]  我不敢說你一定偷懶過
[00:07:28.000 --> 00:07:30.000]  偷懶的意思
[00:07:30.000 --> 00:07:32.000]  是為什麼
[00:07:32.000 --> 00:07:34.000]  你好像沒有特別extra
[00:07:34.000 --> 00:07:36.000]  拿了一些東西
[00:07:36.000 --> 00:07:38.000]  但是偷懶就是
[00:07:38.000 --> 00:07:40.000]  原本你應該要勤力一點
[00:07:40.000 --> 00:07:42.000]  你不應該在那裏閒著
[00:07:42.000 --> 00:07:44.000]  原本你應該要做那些事
[00:07:44.000 --> 00:07:46.000]  但是我就偷懶
[00:07:46.000 --> 00:07:48.000]  是佔據了一些
[00:07:48.000 --> 00:07:50.000]  都原本不屬於你的
[00:07:50.000 --> 00:07:52.000]  一些東西
[00:07:52.000 --> 00:07:54.000]  其實罪就是這樣
[00:07:54.000 --> 00:07:56.000]  去把握
[00:07:56.000 --> 00:07:58.000]  這個機會
[00:07:58.000 --> 00:08:00.000]  令到我們去犯罪
[00:08:00.000 --> 00:08:02.000]  犯罪的心和行為
[00:08:02.000 --> 00:08:04.000]  小時候就有的了
[00:08:04.000 --> 00:08:06.000]  我最近
[00:08:06.000 --> 00:08:08.000]  問一個小朋友
[00:08:08.000 --> 00:08:10.000]  他讓我看一個畫冊
[00:08:10.000 --> 00:08:12.000]  那個畫冊其中一頁
[00:08:12.000 --> 00:08:14.000]  他畫到花了
[00:08:14.000 --> 00:08:16.000]  我就問 誰畫花了
[00:08:16.000 --> 00:08:18.000]  他眼都不眨眼
[00:08:18.000 --> 00:08:20.000]  不是我
[00:08:20.000 --> 00:08:24.000]  我想他爸爸媽媽
[00:08:24.000 --> 00:08:26.000]  會不會教他這樣說
[00:08:26.000 --> 00:08:28.000]  不是吧
[00:08:28.000 --> 00:08:30.000]  但不知道為什麼
[00:08:30.000 --> 00:08:32.000]  他小時候就知道
[00:08:32.000 --> 00:08:34.000]  去把責任推給其他人
[00:08:34.000 --> 00:08:36.000]  不用想的
[00:08:36.000 --> 00:08:38.000]  很小的時候
[00:08:38.000 --> 00:08:40.000]  就有這樣的行為
[00:08:40.000 --> 00:08:42.000]  其實不要說小朋友
[00:08:42.000 --> 00:08:44.000]  我們學生不是
[00:08:44.000 --> 00:08:46.000]  都常常有這樣的行為嗎
[00:08:46.000 --> 00:08:48.000]  越是不要我們去做的
[00:08:48.000 --> 00:08:50.000]  我們就越想做
[00:08:50.000 --> 00:08:52.000]  互聯網裏面彈出一個畫面
[00:08:52.000 --> 00:08:54.000]  以下畫面
[00:08:54.000 --> 00:08:56.000]  有不雅
[00:08:56.000 --> 00:08:58.000]  你第一個時間就按下去想看看
[00:08:58.000 --> 00:09:00.000]  你說牧師
[00:09:00.000 --> 00:09:02.000]  我想看看有多不雅
[00:09:02.000 --> 00:09:06.000]  講明
[00:09:06.000 --> 00:09:08.000]  就是不應該要做的事
[00:09:08.000 --> 00:09:10.000]  不知道為什麼
[00:09:10.000 --> 00:09:12.000]  我們就心癢
[00:09:12.000 --> 00:09:14.000]  硬是想去做
[00:09:14.000 --> 00:09:16.000]  這個
[00:09:16.000 --> 00:09:18.000]  不是律法的錯
[00:09:18.000 --> 00:09:20.000]  這個是
[00:09:20.000 --> 00:09:22.000]  我們心裏面
[00:09:22.000 --> 00:09:24.000]  罪去抓住機會
[00:09:24.000 --> 00:09:26.000]  抓住我們的心
[00:09:26.000 --> 00:09:28.000]  來管轄我們
[00:09:28.000 --> 00:09:30.000]  所以保羅這樣說
[00:09:30.000 --> 00:09:32.000]  不如我們一起讀
[00:09:32.000 --> 00:09:34.000]  於是我發現
[00:09:34.000 --> 00:09:36.000]  那本應帶來生命的誡命
[00:09:36.000 --> 00:09:38.000]  反倒帶來
[00:09:38.000 --> 00:09:40.000]  靈性上的死亡
[00:09:40.000 --> 00:09:42.000]  罪利用這些誡命
[00:09:42.000 --> 00:09:44.000]  蒙騙了我
[00:09:44.000 --> 00:09:46.000]  藉著誡命置我於死地
[00:09:48.000 --> 00:09:50.000]  是的
[00:09:50.000 --> 00:09:52.000]  原本
[00:09:52.000 --> 00:09:54.000]  律法是幫助我們避開罪
[00:09:54.000 --> 00:09:56.000]  但是卻是
[00:09:56.000 --> 00:09:58.000]  令我們更加犯罪
[00:09:58.000 --> 00:10:00.000]  罪的功架乃是死
[00:10:00.000 --> 00:10:02.000]  所以罪就騙了我們
[00:10:02.000 --> 00:10:04.000]  以為無不會死
[00:10:04.000 --> 00:10:06.000]  以為無事
[00:10:06.000 --> 00:10:08.000]  於是我們繼續犯罪
[00:10:08.000 --> 00:10:10.000]  所以藉著誡命
[00:10:10.000 --> 00:10:12.000]  來置我們於死地
[00:10:12.000 --> 00:10:14.000]  這句說話就是這個意思
[00:10:14.000 --> 00:10:16.000]  實際上
[00:10:16.000 --> 00:10:18.000]  成功進行律法的人
[00:10:18.000 --> 00:10:20.000]  連一個都沒有
[00:10:20.000 --> 00:10:22.000]  所以羅馬書第3章第10節保羅這樣說
[00:10:22.000 --> 00:10:24.000]  沒有二人
[00:10:24.000 --> 00:10:26.000]  連一個也沒有
[00:10:26.000 --> 00:10:28.000]  所以律法不是成為得救的途徑
[00:10:28.000 --> 00:10:30.000]  律法無辦法
[00:10:30.000 --> 00:10:32.000]  去拯救罪人
[00:10:32.000 --> 00:10:34.000]  而
[00:10:34.000 --> 00:10:36.000]  罪更是扭曲了
[00:10:36.000 --> 00:10:38.000]  罪更是
[00:10:38.000 --> 00:10:40.000]  抓住每一個機會
[00:10:40.000 --> 00:10:42.000]  令到我們繼續去犯罪
[00:10:42.000 --> 00:10:44.000]  並且令到我們
[00:10:44.000 --> 00:10:46.000]  置於
[00:10:46.000 --> 00:10:48.000]  置我們於死地
[00:10:48.000 --> 00:10:50.000]  這個就是律法不足的地方
[00:10:50.000 --> 00:10:54.000]  所以
[00:10:54.000 --> 00:10:56.000]  我們心裡面有很多的掙扎
[00:10:56.000 --> 00:10:58.000]  保羅怎樣去形容
[00:10:58.000 --> 00:11:00.000]  但是我們既然在捆我們的律法上死了
[00:11:00.000 --> 00:11:02.000]  現今就脫離了律法
[00:11:02.000 --> 00:11:04.000]  叫我們服侍主
[00:11:04.000 --> 00:11:06.000]  要按著心靈的新樣
[00:11:06.000 --> 00:11:08.000]  不按著
[00:11:08.000 --> 00:11:10.000]  移民的舊樣
[00:11:10.000 --> 00:11:12.000]  大陸寫的經文
[00:11:12.000 --> 00:11:14.000]  說到彈和現今
[00:11:14.000 --> 00:11:16.000]  是強烈地去表達了
[00:11:16.000 --> 00:11:18.000]  舊和新
[00:11:18.000 --> 00:11:20.000]  去強烈地很清楚地描述了
[00:11:20.000 --> 00:11:22.000]  保羅在他的生命裡面
[00:11:22.000 --> 00:11:24.000]  有兩段的時間
[00:11:24.000 --> 00:11:26.000]  是一個舊的人和一個新的人
[00:11:26.000 --> 00:11:28.000]  是一個新的開始
[00:11:28.000 --> 00:11:30.000]  那個新的開始是怎樣呢
[00:11:30.000 --> 00:11:32.000]  以前舊是律法的
[00:11:32.000 --> 00:11:34.000]  現在是怎樣呢
[00:11:34.000 --> 00:11:36.000]  是服侍主的
[00:11:36.000 --> 00:11:38.000]  於是保羅在
[00:11:38.000 --> 00:11:40.000]  經文第7節到第13節
[00:11:40.000 --> 00:11:42.000]  如果我們用英文翻譯本去看
[00:11:42.000 --> 00:11:44.000]  我們會看到
[00:11:44.000 --> 00:11:46.000]  他用了過去的時式
[00:11:46.000 --> 00:11:48.000]  是past tense
[00:11:48.000 --> 00:11:50.000]  然後第14到25節
[00:11:50.000 --> 00:11:52.000]  是用了現代的時式
[00:11:52.000 --> 00:11:54.000]  是present tense
[00:11:54.000 --> 00:11:56.000]  很清楚保羅其實是想去表達
[00:11:56.000 --> 00:11:58.000]  當他信主之後
[00:11:58.000 --> 00:12:00.000]  在他生命上就有著不同的分別在裡面
[00:12:00.000 --> 00:12:02.000]  我們更加可以從第22節
[00:12:02.000 --> 00:12:04.000]  看得到保羅說
[00:12:04.000 --> 00:12:06.000]  因為按照我內心的想法
[00:12:06.000 --> 00:12:08.000]  我喜愛神的律
[00:12:08.000 --> 00:12:10.000]  保羅在這裡
[00:12:10.000 --> 00:12:12.000]  無意去說律法是不重要的
[00:12:12.000 --> 00:12:14.000]  他都仍然繼續喜愛
[00:12:14.000 --> 00:12:16.000]  上帝的律法
[00:12:16.000 --> 00:12:18.000]  只不過當他生命改變了的時候
[00:12:18.000 --> 00:12:20.000]  他發覺
[00:12:20.000 --> 00:12:22.000]  律法是不能夠
[00:12:22.000 --> 00:12:24.000]  將他完全從罪裡面拯救出來
[00:12:24.000 --> 00:12:26.000]  所以
[00:12:26.000 --> 00:12:28.000]  他仍然去說自己是屬肉體的
[00:12:28.000 --> 00:12:30.000]  他怎樣說呢
[00:12:30.000 --> 00:12:32.000]  不如我們一起讀
[00:12:32.000 --> 00:12:34.000]  我原曉得律法是屬乎靈的
[00:12:34.000 --> 00:12:36.000]  但我是屬乎肉體的
[00:12:36.000 --> 00:12:38.000]  是已經邁吉罪了
[00:12:38.000 --> 00:12:40.000]  是的
[00:12:40.000 --> 00:12:42.000]  原本是曉得律法是屬乎靈的
[00:12:42.000 --> 00:12:44.000]  但我是屬乎肉體的
[00:12:44.000 --> 00:12:46.000]  為什麼呢
[00:12:46.000 --> 00:12:48.000]  他說因為我所做的
[00:12:48.000 --> 00:12:50.000]  我並不知道
[00:12:50.000 --> 00:12:52.000]  我所願意的我不去做
[00:12:52.000 --> 00:12:54.000]  我所憎惡的
[00:12:54.000 --> 00:12:56.000]  我反而去做
[00:12:56.000 --> 00:12:58.000]  保羅
[00:12:58.000 --> 00:13:00.000]  心裡面有著一個這樣的掙扎
[00:13:00.000 --> 00:13:02.000]  越想去做的時候
[00:13:02.000 --> 00:13:04.000]  就越做不到
[00:13:04.000 --> 00:13:06.000]  保羅描述了自己
[00:13:06.000 --> 00:13:08.000]  對罪的那種無能為力
[00:13:08.000 --> 00:13:10.000]  他形容心裡面有兩個律在爭戰
[00:13:10.000 --> 00:13:12.000]  生活在一個矛盾裡面
[00:13:12.000 --> 00:13:14.000]  而罪仍然在掌權
[00:13:14.000 --> 00:13:16.000]  所以他這樣去形容
[00:13:16.000 --> 00:13:18.000]  我們一起讀
[00:13:18.000 --> 00:13:20.000]  我發現了一個定律
[00:13:20.000 --> 00:13:22.000]  我願意行善的時候
[00:13:22.000 --> 00:13:24.000]  總有惡在我裡面
[00:13:24.000 --> 00:13:26.000]  因為按照我內心的想法
[00:13:26.000 --> 00:13:28.000]  我喜愛神的律
[00:13:28.000 --> 00:13:30.000]  但我發覺
[00:13:30.000 --> 00:13:32.000]  自己的肢體中
[00:13:32.000 --> 00:13:34.000]  另有一個律
[00:13:34.000 --> 00:13:36.000]  跟我內心的律交戰
[00:13:36.000 --> 00:13:38.000]  把我擄去
[00:13:38.000 --> 00:13:40.000]  使我屈從於
[00:13:40.000 --> 00:13:42.000]  那在我肢體中的罪的律
[00:13:42.000 --> 00:13:46.000]  這個就是保羅
[00:13:46.000 --> 00:13:48.000]  所面對
[00:13:48.000 --> 00:13:50.000]  所經歷的掙扎
[00:13:50.000 --> 00:13:52.000]  領姊妹
[00:13:52.000 --> 00:13:54.000]  這個是不是
[00:13:54.000 --> 00:13:56.000]  都是我們的掙扎呢
[00:13:56.000 --> 00:13:58.000]  是啊
[00:13:58.000 --> 00:14:00.000]  我們立志要做好
[00:14:00.000 --> 00:14:02.000]  我們做得不好
[00:14:02.000 --> 00:14:04.000]  我明明想去這邊
[00:14:04.000 --> 00:14:06.000]  但去了那邊
[00:14:06.000 --> 00:14:08.000]  我們明明早上在凌晨的時候
[00:14:08.000 --> 00:14:10.000]  打開聖經
[00:14:10.000 --> 00:14:12.000]  上帝對我的說話的時候
[00:14:12.000 --> 00:14:14.000]  我心裡面立志說
[00:14:14.000 --> 00:14:16.000]  主啊
[00:14:16.000 --> 00:14:18.000]  我一定要和這個弟兄
[00:14:18.000 --> 00:14:20.000]  和這個姊妹要修好
[00:14:20.000 --> 00:14:22.000]  我今天見到的時候
[00:14:22.000 --> 00:14:24.000]  我一定要向他道歉
[00:14:24.000 --> 00:14:28.000]  沒錯
[00:14:28.000 --> 00:14:30.000]  求神幫助
[00:14:30.000 --> 00:14:32.000]  但是回頭一踏入教會門口
[00:14:32.000 --> 00:14:34.000]  見到他的背影
[00:14:34.000 --> 00:14:36.000]  就生氣了
[00:14:36.000 --> 00:14:38.000]  火都來了
[00:14:38.000 --> 00:14:40.000]  轉身就走了
[00:14:40.000 --> 00:14:42.000]  是不是我們都有
[00:14:42.000 --> 00:14:44.000]  或多或少一些這樣的
[00:14:44.000 --> 00:14:46.000]  經歷在裡面呢
[00:14:46.000 --> 00:14:48.000]  在職場裡面
[00:14:48.000 --> 00:14:50.000]  明知我們不應該
[00:14:50.000 --> 00:14:52.000]  去抹黑別人
[00:14:52.000 --> 00:14:54.000]  去詆毀或者是中傷
[00:14:54.000 --> 00:14:56.000]  但是因著種種的利益
[00:14:56.000 --> 00:14:58.000]  種種的原因
[00:14:58.000 --> 00:15:00.000]  討好上司等等各樣的事
[00:15:00.000 --> 00:15:02.000]  於是我們就行駛
[00:15:02.000 --> 00:15:04.000]  所謂辦公室的政治
[00:15:04.000 --> 00:15:06.000]  明知不應該要做
[00:15:06.000 --> 00:15:08.000]  就不知道為什麼
[00:15:08.000 --> 00:15:10.000]  很順口就說了出來
[00:15:10.000 --> 00:15:14.000]  不用說這麼遠
[00:15:14.000 --> 00:15:16.000]  很容易的
[00:15:16.000 --> 00:15:18.000]  當我們不喜歡
[00:15:18.000 --> 00:15:20.000]  我們的朋友弟兄姊妹的時候
[00:15:20.000 --> 00:15:22.000]  不理你
[00:15:22.000 --> 00:15:24.000]  大家認識了多少年
[00:15:24.000 --> 00:15:26.000]  很簡單按個按鈕
[00:15:26.000 --> 00:15:28.000]  就unfriend了他
[00:15:28.000 --> 00:15:30.000]  很簡單按個按鈕就left group
[00:15:30.000 --> 00:15:34.000]  不再和他們有任何的溝通
[00:15:34.000 --> 00:15:38.000]  弟兄姊妹原來我們
[00:15:38.000 --> 00:15:40.000]  這些立志為善
[00:15:40.000 --> 00:15:42.000]  但是行出來卻是完全違背的
[00:15:42.000 --> 00:15:44.000]  無日無之
[00:15:44.000 --> 00:15:46.000]  充斥著我們的生命
[00:15:46.000 --> 00:15:50.000]  為什麼
[00:15:50.000 --> 00:15:52.000]  為什麼我們會這樣呢
[00:15:52.000 --> 00:15:54.000]  他說我知道住在我裡面的
[00:15:54.000 --> 00:15:56.000]  就是在我自己的肉體裡面
