
[00:00:00.000 --> 00:00:02.000]  各位兄弟姐妹午安
[00:03:35.000 --> 00:03:36.000]  當他有一個命題之後
[00:03:36.000 --> 00:03:39.000]  他很快就告訴我們我們應該怎樣做
[00:03:39.000 --> 00:03:40.000]  但是猶大很有趣
[00:03:40.000 --> 00:03:41.000]  猶大接著一連串
[00:03:41.000 --> 00:03:45.000]  講述了一些舊約裡面的過程
[00:03:45.000 --> 00:03:46.000]  在第六節他說
[00:03:46.000 --> 00:03:47.000]  在舊約的時代
[00:03:47.000 --> 00:03:51.000]  有些不守本位離開自己住處的天使
[00:03:51.000 --> 00:03:53.000]  很明顯那些不守本位
[00:03:53.000 --> 00:03:55.000]  離開自己住處的天使
[00:03:55.000 --> 00:03:59.000]  指的是《耳塞俠書》當中所提到的明亮之聖
[00:03:59.000 --> 00:04:00.000]  如果大家熟悉《耳塞俠書》
[00:04:00.000 --> 00:04:02.000]  或者熟悉這段經文
[00:04:02.000 --> 00:04:04.000]  在《耳塞俠書》裡面
[00:04:04.000 --> 00:04:07.000]  十四章十二到十五節是這麼說的
[00:04:07.000 --> 00:04:08.000]  明亮之聖
[00:04:08.000 --> 00:04:09.000]  早晨之子
[00:04:09.000 --> 00:04:11.000]  你何竟從天墜落
[00:04:11.000 --> 00:04:15.000]  你者攻敗列國的何竟被砍倒在地上
[00:04:15.000 --> 00:04:16.000]  你心裡曾說
[00:04:16.000 --> 00:04:18.000]  我要升到天上
[00:04:18.000 --> 00:04:21.000]  我要高舉我的寶座在神眾星以上
[00:04:21.000 --> 00:04:23.000]  我要坐在聚會的山上
[00:04:23.000 --> 00:04:24.000]  在北方的極處
[00:04:24.000 --> 00:04:26.000]  我要升到高雲之上
[00:04:26.000 --> 00:04:28.000]  我要以至高者同等
[00:04:28.000 --> 00:04:30.000]  然而你必墜落陰間
[00:04:30.000 --> 00:04:33.000]  到坑中極深之處
[00:04:33.000 --> 00:04:35.000]  《耳塞俠書》這段經文
[00:04:35.000 --> 00:04:37.000]  很明顯很多聖經學者都同意
[00:04:37.000 --> 00:04:38.000]  這段經文就是說
[00:04:38.000 --> 00:04:44.000]  原本明亮之聖是神創造了一個很美麗的天使
[00:04:44.000 --> 00:04:46.000]  來敬拜神
[00:04:46.000 --> 00:04:47.000]  來服侍神
[00:04:47.000 --> 00:04:50.000]  可惜這個天使覺得自己太美麗了
[00:04:50.000 --> 00:04:51.000]  於是他就想想
[00:04:51.000 --> 00:04:53.000]  我為什麼要在神之下呢?
[00:04:53.000 --> 00:04:55.000]  我為什麼要處於神的下面呢?
[00:04:55.000 --> 00:04:57.000]  所以他覺得我要升到天上
[00:04:57.000 --> 00:04:58.000]  我要與神同等
[00:04:58.000 --> 00:05:00.000]  結果因為他的驕傲
[00:05:00.000 --> 00:05:02.000]  聖經告訴我們
[00:05:02.000 --> 00:05:06.000]  神就將他們從天上摔到地上
[00:05:06.000 --> 00:05:09.000]  他們失去了作為天使服侍神的身份
[00:05:09.000 --> 00:05:10.000]  不過
[00:05:10.000 --> 00:05:13.000]  雖然他們被摔倒在地上
[00:05:13.000 --> 00:05:14.000]  聖經讓我們看到
[00:05:14.000 --> 00:05:16.000]  天使墜落在地上之下
[00:05:16.000 --> 00:05:18.000]  他仍然掙扎不息
[00:05:18.000 --> 00:05:20.000]  仍然來與神作對
[00:05:20.000 --> 00:05:21.000]  在人世間
[00:05:21.000 --> 00:05:23.000]  向著很多的人
[00:05:23.000 --> 00:05:24.000]  作出很多誘惑
[00:05:24.000 --> 00:05:25.000]  欺騙的行徑
[00:05:25.000 --> 00:05:27.000]  目的只有一個
[00:05:27.000 --> 00:05:30.000]  就是將人的靈魂引入永死之中
[00:05:30.000 --> 00:05:34.000]  和他永永遠遠在無底坑中生活
[00:05:34.000 --> 00:05:36.000]  然後猶大又記載
[00:05:36.000 --> 00:05:38.000]  兩個城市
[00:05:38.000 --> 00:05:40.000]  所多瑪和俄摩拉
[00:05:40.000 --> 00:05:42.000]  如果大家熟悉《創世紀》
[00:05:42.000 --> 00:05:44.000]  這兩個城市大家應該很熟悉
[00:05:44.000 --> 00:05:46.000]  所多瑪和俄摩拉
[00:05:46.000 --> 00:05:48.000]  是《創世紀》第十九章
[00:05:48.000 --> 00:05:50.000]  記載兩個地方
[00:05:50.000 --> 00:05:52.000]  這兩個城市對我們來說很熟悉
[00:05:52.000 --> 00:05:54.000]  是因為
[00:05:54.000 --> 00:05:55.000]  聖經告訴我們
[00:05:55.000 --> 00:05:57.000]  這兩個城市的居民
[00:05:57.000 --> 00:05:59.000]  以同性的性生活
[00:05:59.000 --> 00:06:01.000]  成為他們生活的一部分
[00:06:01.000 --> 00:06:02.000]  所以我們聽到
[00:06:02.000 --> 00:06:04.000]  當天使去到這個城市
[00:06:04.000 --> 00:06:06.000]  居民敲門說
[00:06:06.000 --> 00:06:08.000]  有兩個男人來到你家
[00:06:08.000 --> 00:06:09.000]  讓他出來
[00:06:09.000 --> 00:06:11.000]  任我們做我們想做的事
[00:06:11.000 --> 00:06:15.000]  其實是要跟他們發生性的行為
[00:06:15.000 --> 00:06:17.000]  這兩個城市很明顯
[00:06:17.000 --> 00:06:20.000]  完全違反了神做人的本性
[00:06:20.000 --> 00:06:23.000]  所以神在十八章《創世紀》指出
[00:06:23.000 --> 00:06:27.000]  所多瑪和俄摩拉的罪惡非常之重
[00:06:27.000 --> 00:06:30.000]  其實當我們看看這兩個城市
[00:06:30.000 --> 00:06:32.000]  我們想想
[00:06:32.000 --> 00:06:34.000]  在我們今天這個世界裡
[00:06:34.000 --> 00:06:36.000]  很多的生活形態
[00:06:36.000 --> 00:06:39.000]  其實都跟這兩個城市很相似
[00:06:39.000 --> 00:06:41.000]  神說這兩個城市的罪惡甚重
[00:06:41.000 --> 00:06:43.000]  已經達到祂的面前
[00:06:43.000 --> 00:06:45.000]  同樣我們看回今天這個世界裡
[00:06:45.000 --> 00:06:46.000]  很多城市的罪惡
[00:06:46.000 --> 00:06:49.000]  其實同樣都達到神的面前
[00:06:49.000 --> 00:06:50.000]  最後神沖天上降
[00:06:50.000 --> 00:06:52.000]  流亡和火
[00:06:52.000 --> 00:06:55.000]  毀滅了所多瑪和俄摩拉這兩個城市
[00:06:55.000 --> 00:06:56.000]  正如剛才所說
[00:06:56.000 --> 00:06:57.000]  因為他們的罪惡
[00:06:57.000 --> 00:06:59.000]  達到神的面前
[00:06:59.000 --> 00:07:01.000]  所以不是來到現代
[00:07:01.000 --> 00:07:02.000]  我們經常想
[00:07:02.000 --> 00:07:04.000]  以前的人是不是應該單純一點
[00:07:04.000 --> 00:07:06.000]  以前的生活是不是會好一點
[00:07:06.000 --> 00:07:08.000]  所以會比較容易親近神
[00:07:08.000 --> 00:07:10.000]  我們看的時候未必
[00:07:10.000 --> 00:07:11.000]  歷世歷代以來
[00:07:11.000 --> 00:07:13.000]  當罪進入了世界
[00:07:13.000 --> 00:07:14.000]  其實人的罪性
[00:07:14.000 --> 00:07:16.000]  都是不斷將人推向一個罪惡
[00:07:16.000 --> 00:07:18.000]  推向一個邪惡的時代裡面
[00:07:18.000 --> 00:07:21.000]  雖然不是以前的世界就比較完美
[00:07:21.000 --> 00:07:23.000]  猶大讓我們看回當時的情況
[00:07:23.000 --> 00:07:25.000]  一樣是這麼混亂
[00:07:27.000 --> 00:07:30.000]  然後猶大又記載一個人叫戈隱
[00:07:30.000 --> 00:07:33.000]  戈隱的故事記載在《創世紀》第四章
[00:07:33.000 --> 00:07:36.000]  其實他應該是一個很好的人
[00:07:36.000 --> 00:07:39.000]  因為他是亞當和夏娃的第一個兒子
[00:07:39.000 --> 00:07:42.000]  很可惜的
[00:07:42.000 --> 00:07:44.000]  我們如果看戈隱的故事
[00:07:44.000 --> 00:07:46.000]  就很唏噓
[00:07:46.000 --> 00:07:49.000]  亞當和夏娃是神造的
[00:07:49.000 --> 00:07:50.000]  戈隱是人類
[00:07:50.000 --> 00:07:51.000]  可以這麼說
[00:07:51.000 --> 00:07:52.000]  在夫婦關係裡面
[00:07:52.000 --> 00:07:58.000]  是人自己讓他出生的一個人物
[00:07:58.000 --> 00:08:00.000]  但是人的第一個謀殺案
[00:08:00.000 --> 00:08:02.000]  也是在這個人的身上出現
[00:08:02.000 --> 00:08:06.000]  聖經說亞當和夏娃生了戈隱
[00:08:06.000 --> 00:08:08.000]  後來生了一個弟弟阿伯
[00:08:08.000 --> 00:08:10.000]  兩人長大之後
[00:08:10.000 --> 00:08:12.000]  戈隱耕種
[00:08:12.000 --> 00:08:13.000]  阿伯牧羊
[00:08:13.000 --> 00:08:16.000]  這兩個人都向神獻祭
[00:08:16.000 --> 00:08:18.000]  聖經是這樣記載的
[00:08:18.000 --> 00:08:22.000]  聖經記載耶和華看中了阿伯和他的貢物
[00:08:22.000 --> 00:08:25.000]  只是看不中戈隱和他的貢物
[00:08:25.000 --> 00:08:28.000]  曾經有人初期看這段經文的時候
[00:08:28.000 --> 00:08:29.000]  就說當然了
[00:08:29.000 --> 00:08:31.000]  神當然不喜歡戈隱獻祭
[00:08:31.000 --> 00:08:33.000]  因為祂拿些農作物來
[00:08:33.000 --> 00:08:34.000]  也不是獻羊
[00:08:34.000 --> 00:08:36.000]  聖經說獻羊是神才喜歡的
[00:08:36.000 --> 00:08:39.000]  但是我們記得創世紀那時候沒有律法
[00:08:39.000 --> 00:08:43.000]  神未命定你獻祭要獻什麼
[00:08:43.000 --> 00:08:45.000]  就隨著人的本心
[00:08:45.000 --> 00:08:47.000]  向神獻上那份禮物
[00:08:47.000 --> 00:08:48.000]  聖經很清楚說
[00:08:48.000 --> 00:08:50.000]  神是先看中阿伯
[00:08:50.000 --> 00:08:52.000]  然後才看中他的祭物
[00:08:52.000 --> 00:08:54.000]  神是看不中戈隱
[00:08:54.000 --> 00:08:56.000]  所以不要他的祭物
[00:08:56.000 --> 00:08:57.000]  就是說在神看來
[00:08:57.000 --> 00:08:58.000]  阿伯的生活
[00:08:58.000 --> 00:09:00.000]  阿伯所做的事是神所喜悅的
[00:09:00.000 --> 00:09:02.000]  戈隱是他不所喜悅的
[00:09:02.000 --> 00:09:04.000]  原本在這個情況下
[00:09:04.000 --> 00:09:07.000]  戈隱應該有一點自己的反省
[00:09:07.000 --> 00:09:10.000]  想想為什麼弟弟獻的祭神喜歡
[00:09:10.000 --> 00:09:12.000]  自己獻的祭神不喜歡
[00:09:12.000 --> 00:09:13.000]  但是很可惜
[00:09:13.000 --> 00:09:14.000]  聖經告訴我們
[00:09:14.000 --> 00:09:16.000]  戈隱很妒忌自己的弟弟阿伯
[00:09:16.000 --> 00:09:18.000]  覺得神為什麼喜歡你不喜歡我
[00:09:18.000 --> 00:09:19.000]  於是結果
[00:09:19.000 --> 00:09:20.000]  聖經就說
[00:09:20.000 --> 00:09:21.000]  他強大的憤怒
[00:09:21.000 --> 00:09:23.000]  令他殺死了他弟弟
[00:09:23.000 --> 00:09:26.000]  然後神就來找他
[00:09:26.000 --> 00:09:27.000]  問他弟弟在哪裡
[00:09:27.000 --> 00:09:28.000]  他還說關我什麼事
[00:09:28.000 --> 00:09:30.000]  我不是照顧我弟弟那個
[00:09:30.000 --> 00:09:35.000]  接著在猶太書第十一節
[00:09:35.000 --> 00:09:38.000]  記載了一個叫巴蘭的人
[00:09:38.000 --> 00:09:42.000]  巴蘭的故事記載在文熟記22-24章
[00:09:42.000 --> 00:09:47.000]  當以色列人準備攻打迦南英許之地的時候
[00:09:47.000 --> 00:09:50.000]  當時的摩押王巴勒
[00:09:50.000 --> 00:09:52.000]  他聽到以色列人很厲害
[00:09:52.000 --> 00:09:54.000]  在約旦河東已經打贏了很多個將
[00:09:54.000 --> 00:09:55.000]  他很害怕
[00:09:55.000 --> 00:09:58.000]  於是他用重金找了一個術士
[00:09:58.000 --> 00:10:00.000]  叫巴蘭
[00:10:00.000 --> 00:10:01.000]  他搶重金
[00:10:01.000 --> 00:10:04.000]  邀請巴蘭來只是一個目的
[00:10:04.000 --> 00:10:06.000]  叫他就在以色列人
[00:10:06.000 --> 00:10:08.000]  巴蘭一開始就說
[00:10:08.000 --> 00:10:10.000]  你讓我先問問神
[00:10:10.000 --> 00:10:14.000]  他就說耶和華不讓我來
[00:10:14.000 --> 00:10:18.000]  後來摩押王再派人去找巴蘭
[00:10:18.000 --> 00:10:19.000]  就跟巴蘭說
[00:10:19.000 --> 00:10:23.000]  這句話我想很多人都很難抗拒
[00:10:23.000 --> 00:10:26.000]  摩押王的使者就跟巴蘭說
[00:10:26.000 --> 00:10:28.000]  你來吧
[00:10:28.000 --> 00:10:32.000]  我開了空頭支票給你
[00:10:32.000 --> 00:10:35.000]  多少錢你自己寫下去就行了
[00:10:35.000 --> 00:10:37.000]  巴蘭想了想
[00:10:37.000 --> 00:10:38.000]  如果你看聖經
[00:10:38.000 --> 00:10:39.000]  巴蘭再來問耶和華的時候
[00:10:39.000 --> 00:10:41.000]  耶和華就說
[00:10:41.000 --> 00:10:43.000]  如果摩押王的使者再來找你
[00:10:43.000 --> 00:10:44.000]  你就去吧
[00:10:44.000 --> 00:10:45.000]  但是如果你真的看清楚聖經
[00:10:45.000 --> 00:10:47.000]  那些使者還沒有來找他
[00:10:47.000 --> 00:10:48.000]  巴蘭一早就來找使者
[00:10:48.000 --> 00:10:51.000]  行了 行了 我們去吧
[00:10:51.000 --> 00:10:53.000]  無論如何
[00:10:53.000 --> 00:10:55.000]  巴蘭他想著
[00:10:55.000 --> 00:10:56.000]  我要賺這筆金錢
[00:10:56.000 --> 00:10:59.000]  於是他就起程去摩押地
[00:10:59.000 --> 00:11:02.000]  但是神就阻止他用很多方法
[00:11:02.000 --> 00:11:05.000]  並且令到巴蘭口中
[00:11:05.000 --> 00:11:07.000]  當他想就座的時候
[00:11:07.000 --> 00:11:10.000]  從他口中出了很多祝福的說話
[00:11:10.000 --> 00:11:13.000]  巴蘭知道神不容許他就座以色列人
[00:11:13.000 --> 00:11:16.000]  不過他又想得到賞賜
[00:11:16.000 --> 00:11:19.000]  因為在文熟記二十二章十七節
[00:11:19.000 --> 00:11:21.000]  摩押王是這樣跟他說
[00:11:21.000 --> 00:11:23.000]  我必使你得極大尊榮
[00:11:23.000 --> 00:11:24.000]  你要我向什麽
[00:11:24.000 --> 00:11:26.000]  我就給你什麽
[00:11:26.000 --> 00:11:28.000]  當巴蘭發覺神不容許他
[00:11:28.000 --> 00:11:31.000]  在山上就座以色列人的時候
[00:11:31.000 --> 00:11:32.000]  後來他想到另一個方法
[00:11:32.000 --> 00:11:35.000]  怎樣可以拿到錢
[00:11:35.000 --> 00:11:40.000]  又不用再講很多說話
[00:11:40.000 --> 00:11:43.000]  神又將他的說話變成祝福
[00:11:43.000 --> 00:11:46.000]  很多人相信後來
[00:11:46.000 --> 00:11:47.000]  如果大家有留意
[00:11:47.000 --> 00:11:51.000]  後來以色列人被摩押地的人
[00:11:51.000 --> 00:11:56.000]  用女色誘惑去拜偶像
[00:11:56.000 --> 00:11:59.000]  很多人相信後來巴蘭向摩押王建議
[00:11:59.000 --> 00:12:00.000]  不如這樣吧
[00:12:00.000 --> 00:12:02.000]  我不用就座以色列人
[00:12:02.000 --> 00:12:04.000]  其實人很軟弱
[00:12:04.000 --> 00:12:07.000]  你派一些美女去到以色列人當中
[00:12:07.000 --> 00:12:08.000]  去誘惑他們
[00:12:08.000 --> 00:12:10.000]  他們自然就會離氣神
[00:12:10.000 --> 00:12:11.000]  當他們離氣神的時候
[00:12:11.000 --> 00:12:13.000]  神就會對付他們
[00:12:13.000 --> 00:12:18.000]  結果以色列人在這個誘惑下
[00:12:18.000 --> 00:12:20.000]  他們敬拜巴力
[00:12:20.000 --> 00:12:22.000]  結果神用瘟疫懲罰他們
[00:12:22.000 --> 00:12:24.000]  以色列人在很短的時間內
[00:12:24.000 --> 00:12:28.000]  死了二萬四千人
[00:12:28.000 --> 00:12:31.000]  但神後來容許以色列人報仇
[00:12:31.000 --> 00:12:33.000]  在以色列人向米顛人報仇的時候
[00:12:33.000 --> 00:12:38.000]  聖經說巴蘭死在以色列人的刀下
[00:12:38.000 --> 00:12:41.000]  這是另外一個聖經的故事
[00:12:41.000 --> 00:12:42.000]  還有一個
[00:12:42.000 --> 00:12:45.000]  不知道大家聽到這裡覺得夠混亂了沒有
[00:12:45.000 --> 00:12:47.000]  全部都是不好的東西
[00:12:47.000 --> 00:12:50.000]  全部都是很悲慘的東西
[00:12:50.000 --> 00:12:54.000]  猶太書第十一節記載另一個人叫可拉
[00:12:54.000 --> 00:12:57.000]  可拉的故事記載在文宿第十六章
[00:12:57.000 --> 00:12:59.000]  可拉是誰呢?
[00:12:59.000 --> 00:13:02.000]  可拉是當時流變之派的一個領袖
[00:13:02.000 --> 00:13:04.000]  以色列有十二個支派
[00:13:04.000 --> 00:13:06.000]  每個支派都有他的領袖
[00:13:06.000 --> 00:13:09.000]  可拉是流變之派的其中一個領袖
[00:13:09.000 --> 00:13:10.000]  對他來說
[00:13:10.000 --> 00:13:13.000]  他覺得為何摩西和亞倫才可以做以色列人的領袖
[00:13:13.000 --> 00:13:14.000]  我不可以
[00:13:14.000 --> 00:13:15.000]  為何我不可以
[00:13:15.000 --> 00:13:17.000]  為何是你做而不是我做
[00:13:17.000 --> 00:13:18.000]  於是聖經記載
[00:13:18.000 --> 00:13:23.000]  他帶著一群另外一些支派的領袖
[00:13:23.000 --> 00:13:26.000]  和二百五十個來自不同支派的領袖
[00:13:26.000 --> 00:13:28.000]  一起叛逆
[00:13:28.000 --> 00:13:31.000]  他們打算用人多勢眾的力量
[00:13:31.000 --> 00:13:35.000]  迫摩西和亞倫讓出他們領袖的位置
[00:13:35.000 --> 00:13:37.000]  結果神在這裡做了兩個神蹟
[00:13:37.000 --> 00:13:42.000]  一個著名的神蹟就是神使亞倫的杖開花
[00:13:42.000 --> 00:13:45.000]  神說你想知道我被誰當大祭司嗎?
[00:13:45.000 --> 00:13:46.000]  每個支派的領袖
[00:13:46.000 --> 00:13:48.000]  你拿你手上的那些杖來
[00:13:48.000 --> 00:13:50.000]  放在藥櫃面前
[00:13:50.000 --> 00:13:52.000]  第二天早上你們看到哪一支杖開了花呢?
[00:13:52.000 --> 00:13:55.000]  其實那些全部都是枯木
[00:13:55.000 --> 00:13:56.000]  但聖經說
[00:13:56.000 --> 00:13:59.000]  唯獨亞倫的杖開花結果
[00:13:59.000 --> 00:14:02.000]  證明神選擇了亞倫
[00:14:02.000 --> 00:14:06.000]  然後神又做了一件非常大的神蹟
[00:14:06.000 --> 00:14:09.000]  就是讓可拉一黨的人
[00:14:09.000 --> 00:14:10.000]  神跟摩西說
[00:14:10.000 --> 00:14:12.000]  你叫其他人走開一點
[00:14:12.000 --> 00:14:14.000]  不要接近可拉那些人的杖窩
[00:14:14.000 --> 00:14:16.000]  然後神就叫地裂開
[00:14:16.000 --> 00:14:20.000]  將可拉一黨的人吞噬在土地裡面
[00:14:20.000 --> 00:14:25.000]  然後有火出來燒死了那二百五十個叛逆的人
[00:14:28.000 --> 00:14:31.000]  這堆經文
[00:14:31.000 --> 00:14:35.000]  我們看到原來人可以有很多憤怒
[00:14:35.000 --> 00:14:38.000]  人可以有很多權力上的鬥爭
[00:14:38.000 --> 00:14:41.000]  人有很多金錢上的誘惑
[00:14:41.000 --> 00:14:44.000]  由創世開始
[00:14:44.000 --> 00:14:48.000]  很多很多這些混亂的事情都在人世間出現
[00:14:48.000 --> 00:14:51.000]  然後猶大在第十四十五節
[00:14:51.000 --> 00:14:56.000]  引用了亞當的第七世孫爾諾的預言
[00:14:56.000 --> 00:15:00.000]  說神必定對行以上這些事的人
[00:15:00.000 --> 00:15:02.000]  施行審判
[00:15:02.000 --> 00:15:04.000]  當然我們知道猶大
[00:15:04.000 --> 00:15:05.000]  其實在這裡
[00:15:05.000 --> 00:15:09.000]  不只是跟我們回顧舊約時代的一些歷史事件
[00:15:09.000 --> 00:15:11.000]  我相信他不只是說
[00:15:11.000 --> 00:15:13.000]  你看看多麻煩、多混亂
[00:15:13.000 --> 00:15:16.000]  人家說猶大在這裡
[00:15:16.000 --> 00:15:20.000]  當他將這些舊約時代的歷史事件
[00:15:20.000 --> 00:15:24.000]  呈現在當代信徒面前的時候
[00:15:24.000 --> 00:15:29.000]  是在回應當時教會時代出現了很多的假教師
[00:15:29.000 --> 00:15:32.000]  他們用錯誤和虛假的所謂真理
[00:15:32.000 --> 00:15:36.000]  想將信徒帶到一個錯誤敗壞的道路上
[00:15:36.000 --> 00:15:37.000]  即是猶大說
[00:15:37.000 --> 00:15:40.000]  讓我們回顧一下過往有多少的問題出現
[00:15:40.000 --> 00:15:43.000]  就是因為我們對神有一個錯誤的認知
[00:15:43.000 --> 00:15:48.000]  我們用我們自己的方法去處理我們想處理的事情
[00:15:48.000 --> 00:15:53.000]  因此猶大想透過舊約時代這個事件
[00:15:53.000 --> 00:15:55.000]  提醒當時的基督門徒
[00:15:55.000 --> 00:15:57.000]  在一個紛亂的世代當中
[00:15:57.000 --> 00:16:01.000]  不要被五花八門的論述誤導我們
[00:16:01.000 --> 00:16:08.000]  我們要用一個堅定的心去持守純正的信約
[00:16:08.000 --> 00:16:11.000]  所以猶大書剛才說的那段經文
[00:16:11.000 --> 00:16:12.000]  我們看的時候是很混亂的
[00:16:12.000 --> 00:16:14.000]  但是我們看下一半的時候
[00:16:14.000 --> 00:16:16.000]  我每次看都會有這樣的感覺
[00:16:16.000 --> 00:16:18.000]  上面好像一團糟
[00:16:18.000 --> 00:16:20.000]  但是看到下面猶大再說的時候
[00:16:20.000 --> 00:16:24.000]  你突然間又覺得很安穩、很平靜
[00:16:24.000 --> 00:16:26.000]  因為跟著猶大告訴我們
[00:16:26.000 --> 00:16:28.000]  如何在一個這麼混亂的世代當中
[00:16:28.000 --> 00:16:33.000]  我們持守我們在神裡面的信仰
[00:16:33.000 --> 00:16:35.000]  為了使當時的基督徒更清晰
[00:16:35.000 --> 00:16:38.000]  自己在持守信仰上的責任
[00:16:38.000 --> 00:16:42.000]  猶大不單止指出歷史上負面的人事物
[00:16:42.000 --> 00:16:44.000]  它更加積極地提醒基督徒
