
[00:00:00.000 --> 00:00:03.000]  今早我們來看一個題目
[00:01:44.000 --> 00:01:47.000]  而且可以在以前你不太用腦的話
[00:01:47.000 --> 00:01:49.000]  現在開始用腦
[00:01:49.000 --> 00:01:51.000]  就是說會開始進展
[00:01:51.000 --> 00:01:53.000]  以前你不讀聖經
[00:01:53.000 --> 00:01:54.000]  現在開始讀聖經
[00:01:54.000 --> 00:01:57.000]  可能會越來越明白
[00:01:57.000 --> 00:02:00.000]  所以你的潛能是會有的
[00:02:00.000 --> 00:02:04.000]  另外一個是情緒上的
[00:02:04.000 --> 00:02:09.000]  Socio-Emotional Selectivity Theory
[00:02:09.000 --> 00:02:12.000]  這個是心理學的研究
[00:02:12.000 --> 00:02:16.000]  Socio-Emotional Selectivity Theory
[00:02:16.000 --> 00:02:23.000]  就是說它是社交和情緒上的選擇性
[00:02:23.000 --> 00:02:25.000]  這個理論
[00:02:25.000 --> 00:02:27.000]  隨著年齡的增長
[00:02:27.000 --> 00:02:32.000]  人就傾向更有深度和有意義的社交活動
[00:02:32.000 --> 00:02:34.000]  因為以前就是看電影去玩
[00:02:34.000 --> 00:02:36.000]  大家社交活動
[00:02:36.000 --> 00:02:37.000]  但現在可能坐在一起
[00:02:37.000 --> 00:02:39.000]  可以談一些人生的問題
[00:02:39.000 --> 00:02:40.000]  深入一點的問題
[00:02:40.000 --> 00:02:42.000]  在情緒上
[00:02:42.000 --> 00:02:46.000]  比我們以前那種比較淺的互動方式
[00:02:46.000 --> 00:02:49.000]  是可以加深的
[00:02:49.000 --> 00:02:50.000]  換句話說
[00:02:50.000 --> 00:02:53.000]  那些潛能可能到你差不多長大的時候
[00:02:53.000 --> 00:02:54.000]  你才發揮出來
[00:02:54.000 --> 00:02:57.000]  因為以前那些是很膚淺的
[00:02:57.000 --> 00:03:00.000]  現在體會人生多了的時候
[00:03:00.000 --> 00:03:03.000]  懂得去聆聽別人
[00:03:03.000 --> 00:03:06.000]  懂得處理自己情緒的反應
[00:03:06.000 --> 00:03:08.000]  然後慢慢慢慢
[00:03:08.000 --> 00:03:09.000]  在這些社交生活上
[00:03:09.000 --> 00:03:10.000]  情緒上
[00:03:10.000 --> 00:03:12.000]  你是可以比以前更厲害的
[00:03:12.000 --> 00:03:15.000]  大家明白我的意思吧
[00:03:15.000 --> 00:03:16.000]  還有一個
[00:03:16.000 --> 00:03:21.000]  叫做環顧世界八十大創意高齡計劃
[00:03:21.000 --> 00:03:23.000]  這個厲害
[00:03:23.000 --> 00:03:26.000]  環顧世界八十大創意高齡計劃
[00:03:26.000 --> 00:03:29.000]  它指出晚年的創造力
[00:03:29.000 --> 00:03:31.000]  特別是在藝術上
[00:03:31.000 --> 00:03:33.000]  或者寫作上
[00:03:33.000 --> 00:03:36.000]  可以比以前更高
[00:03:36.000 --> 00:03:38.000]  未必是腦子很靈活
[00:03:38.000 --> 00:03:40.000]  但是它在藝術上
[00:03:40.000 --> 00:03:45.000]  有些東西不是語言表達到的
[00:03:45.000 --> 00:03:46.000]  它在藝術上
[00:03:46.000 --> 00:03:47.000]  比如畫畫
[00:03:47.000 --> 00:03:50.000]  或者它以前不太會說的東西
[00:03:50.000 --> 00:03:51.000]  寫出來
[00:03:51.000 --> 00:03:55.000]  所以它說可以有更高的表現
[00:03:55.000 --> 00:03:56.000]  事實上
[00:03:56.000 --> 00:03:59.000]  大家聽過一個哲學家叫康德嗎
[00:03:59.000 --> 00:04:01.000]  Emmanuel Kant
[00:04:01.000 --> 00:04:03.000]  康德是大哲學家
[00:04:03.000 --> 00:04:05.000]  他寫了很多的哲學論文
[00:04:05.000 --> 00:04:07.000]  是他年紀大的時候寫的
[00:04:07.000 --> 00:04:08.000]  其中有一篇叫做
[00:04:08.000 --> 00:04:11.000]  Practicality Anthropology
[00:04:11.000 --> 00:04:12.000]  就是說
[00:04:12.000 --> 00:04:14.000]  是實踐性人類學
[00:04:14.000 --> 00:04:15.000]  什麼時候寫的呢
[00:04:15.000 --> 00:04:18.000]  是他七十四歲的時候寫的
[00:04:18.000 --> 00:04:20.000]  誰七十四歲以下有沒有
[00:04:20.000 --> 00:04:21.000]  對不起
[00:04:21.000 --> 00:04:23.000]  不敢問
[00:04:23.000 --> 00:04:24.000]  有沒有人舉手
[00:04:24.000 --> 00:04:26.000]  就是全部七十四歲以上
[00:04:26.000 --> 00:04:33.000]  就是說他七十四歲的時候
[00:04:33.000 --> 00:04:37.000]  領會到有關哲學對於人類學
[00:04:37.000 --> 00:04:40.000]  就是Practical的人類學
[00:04:40.000 --> 00:04:45.000]  所以這是一個例子
[00:04:45.000 --> 00:04:47.000]  另外意大利音樂家Verdi
[00:04:47.000 --> 00:04:51.000]  有沒有聽過一首歌叫Ave Maria
[00:04:51.000 --> 00:04:53.000]  我相信大家聽過
[00:04:53.000 --> 00:04:55.000]  知道是誰作的嗎
[00:04:55.000 --> 00:04:57.000]  就是Verdi
[00:04:57.000 --> 00:04:59.000]  意大利音樂家Verdi
[00:04:59.000 --> 00:05:01.000]  作Ave Maria
[00:05:01.000 --> 00:05:03.000]  他是多少歲作的呢
[00:05:03.000 --> 00:05:05.000]  七十六歲的時候作
[00:05:05.000 --> 00:05:07.000]  有誰是七十六歲以下
[00:05:07.000 --> 00:05:09.000]  有沒有人舉手
[00:05:09.000 --> 00:05:19.000]  還有一位意大利的Titanian
[00:05:19.000 --> 00:05:22.000]  翻譯為泰特坦
[00:05:22.000 --> 00:05:24.000]  或者提特坦
[00:05:24.000 --> 00:05:27.000]  他畫了一幅名畫叫Battle of Lepanto
[00:05:27.000 --> 00:05:30.000]  大家有時間可以上網找找
[00:05:30.000 --> 00:05:32.000]  Battle of Lepanto
[00:05:32.000 --> 00:05:34.000]  他畫這幅畫的時候
[00:05:34.000 --> 00:05:36.000]  是八十五歲
[00:05:36.000 --> 00:05:38.000]  八十五歲畫的
[00:05:38.000 --> 00:05:41.000]  所以有沒有八十五歲以下的
[00:05:41.000 --> 00:05:43.000]  很多
[00:05:43.000 --> 00:05:49.000]  所以你有沒有潛能
[00:05:49.000 --> 00:05:53.000]  當然
[00:05:53.000 --> 00:05:55.000]  就算是世俗來說都有
[00:05:55.000 --> 00:05:57.000]  何況我們在神的裏面
[00:05:57.000 --> 00:06:00.000]  所以希望今年我們
[00:06:00.000 --> 00:06:02.000]  能夠在未來一年裏面
[00:06:02.000 --> 00:06:04.000]  發揮神給你的潛能
[00:06:04.000 --> 00:06:06.000]  Amen
[00:06:06.000 --> 00:06:10.000]  如果我們看見大衛的生平
[00:06:10.000 --> 00:06:13.000]  我們發覺其實他可以是一個很自卑
[00:06:13.000 --> 00:06:17.000]  覺得自己沒什麼用
[00:06:17.000 --> 00:06:19.000]  覺得被輕視
[00:06:19.000 --> 00:06:22.000]  覺得我怎樣都不及別人
[00:06:22.000 --> 00:06:24.000]  可能可以是這樣
[00:06:24.000 --> 00:06:25.000]  為什麼呢
[00:06:25.000 --> 00:06:28.000]  因為在他原生的家庭裏面
[00:06:28.000 --> 00:06:32.000]  其實他有很多這種負面的影響
[00:06:32.000 --> 00:06:34.000]  有很多限制
[00:06:34.000 --> 00:06:37.000]  所以今天讓我們都能夠可以
[00:06:37.000 --> 00:06:39.000]  給予鼓勵
[00:06:39.000 --> 00:06:41.000]  神幫助我們
[00:06:41.000 --> 00:06:43.000]  因為他很重要的就是
[00:06:43.000 --> 00:06:45.000]  原來他在我們人生當中
[00:06:45.000 --> 00:06:47.000]  是有一個心意的
[00:06:47.000 --> 00:06:48.000]  有一個計劃的
[00:06:48.000 --> 00:06:50.000]  他要我們來發展出來
[00:06:50.000 --> 00:06:52.000]  要我們能夠完成
[00:06:52.000 --> 00:06:55.000]  神去創造我們
[00:06:55.000 --> 00:06:59.000]  以及去拯救、揀選我們的計劃
[00:06:59.000 --> 00:07:02.000]  你說我現在已經七老八十了
[00:07:02.000 --> 00:07:04.000]  還沒見耶穌
[00:07:04.000 --> 00:07:06.000]  所以還沒見耶穌之前
[00:07:06.000 --> 00:07:10.000]  你還有很多地方還要去進步
[00:07:10.000 --> 00:07:13.000]  還有一個地方叫未得之地
[00:07:13.000 --> 00:07:15.000]  現在我們上約書記
[00:07:15.000 --> 00:07:17.000]  何老師約書記
[00:07:17.000 --> 00:07:19.000]  神告訴約書記
[00:07:19.000 --> 00:07:21.000]  他說我已經差不多老了
[00:07:21.000 --> 00:07:22.000]  他說不是的
[00:07:22.000 --> 00:07:25.000]  你還有很多未得之地
[00:07:25.000 --> 00:07:30.000]  所以今天我們給點面子
[00:07:30.000 --> 00:07:33.000]  我們從大衛的身上來看看
[00:07:33.000 --> 00:07:34.000]  第一
[00:07:34.000 --> 00:07:36.000]  怎樣發揮神給我們的潛能呢
[00:07:36.000 --> 00:07:37.000]  這個很重要的
[00:07:37.000 --> 00:07:42.000]  就是從神的眼光來看和建立自己
[00:07:42.000 --> 00:07:45.000]  換句話說
[00:07:45.000 --> 00:07:48.000]  你不要從社會的看法
[00:07:48.000 --> 00:07:50.000]  或者你自己的看法
[00:07:50.000 --> 00:07:52.000]  甚至別人的看法來看
[00:07:52.000 --> 00:07:54.000]  覺得自己不行了
[00:07:54.000 --> 00:07:59.000]  這樣就讓你的潛能沒辦法發揮出來
[00:07:59.000 --> 00:08:03.000]  我們回到神怎樣看我們就不同了
[00:08:03.000 --> 00:08:08.000]  大衛在早期的時候
[00:08:08.000 --> 00:08:12.000]  我們知道他年少十幾歲的時候
[00:08:12.000 --> 00:08:16.000]  就開始寫他的生平
[00:08:16.000 --> 00:08:19.000]  所以今天我們看三文治上十六章
[00:08:19.000 --> 00:08:24.000]  我們發覺他是十幾歲少年的時候
[00:08:24.000 --> 00:08:26.000]  我們看到原來真的
[00:08:26.000 --> 00:08:29.000]  影響我們很多時候
[00:08:29.000 --> 00:08:31.000]  怎樣看自己呢
[00:08:31.000 --> 00:08:33.000]  其實是從哪裡來的呢
[00:08:33.000 --> 00:08:34.000]  當然慢慢長大的時候
[00:08:34.000 --> 00:08:37.000]  和朋友和其他社會價值觀
[00:08:37.000 --> 00:08:39.000]  其他的東西影響我們
[00:08:39.000 --> 00:08:41.000]  不過原來最深層
[00:08:41.000 --> 00:08:44.000]  甚至從嬰兒開始
[00:08:44.000 --> 00:08:47.000]  一直到我們成長的階段
[00:08:47.000 --> 00:08:49.000]  現在七到八十歲
[00:08:49.000 --> 00:08:51.000]  最影響我們的階段
[00:08:51.000 --> 00:08:54.000]  其實是早期最深的影響
[00:08:54.000 --> 00:08:56.000]  為什麼呢
[00:08:56.000 --> 00:08:57.000]  因為我們在早期的時候
[00:08:57.000 --> 00:08:59.000]  一出來這個世界
[00:08:59.000 --> 00:09:01.000]  別人給我們的印象
[00:09:01.000 --> 00:09:02.000]  說我們是誰
[00:09:02.000 --> 00:09:03.000]  說我們是怎樣的
[00:09:03.000 --> 00:09:04.000]  那個是很深的
[00:09:04.000 --> 00:09:07.000]  藏在我們的潛意識裏面
[00:09:07.000 --> 00:09:11.000]  然後慢慢當我們在家裏長大
[00:09:11.000 --> 00:09:13.000]  最近的人
[00:09:13.000 --> 00:09:15.000]  差不多每天和我們一起
[00:09:15.000 --> 00:09:17.000]  差不多24小時
[00:09:17.000 --> 00:09:18.000]  在我們身邊
[00:09:18.000 --> 00:09:20.000]  他們給我們的評語
[00:09:20.000 --> 00:09:24.000]  給我們的影響
[00:09:24.000 --> 00:09:26.000]  是比以後我們上班
[00:09:26.000 --> 00:09:27.000]  最多八個小時
[00:09:27.000 --> 00:09:29.000]  或者和朋友聊天
[00:09:29.000 --> 00:09:31.000]  一兩個小時
[00:09:31.000 --> 00:09:34.000]  是不及後來的影響
[00:09:34.000 --> 00:09:36.000]  所以今年我們說到
[00:09:36.000 --> 00:09:38.000]  我們全家侍奉主
[00:09:38.000 --> 00:09:39.000]  說到家庭
[00:09:39.000 --> 00:09:41.000]  今年我們的主題是家庭
[00:09:41.000 --> 00:09:44.000]  家庭其實最早影響我們
[00:09:44.000 --> 00:09:46.000]  是最深的
[00:09:46.000 --> 00:09:49.000]  就是我們原生的家庭
[00:09:49.000 --> 00:09:50.000]  我們原生的家庭
[00:09:50.000 --> 00:09:52.000]  我們在哪個家庭
[00:09:52.000 --> 00:09:55.000]  原本我們未結婚之前
[00:09:55.000 --> 00:09:56.000]  那個叫原生家庭
[00:09:56.000 --> 00:09:58.000]  即是未獨立之前
[00:09:58.000 --> 00:10:01.000]  那個影響我們最大
[00:10:01.000 --> 00:10:03.000]  所以我不知道
[00:10:03.000 --> 00:10:05.000]  你有沒有這樣想
[00:10:05.000 --> 00:10:07.000]  原來我在過往
[00:10:07.000 --> 00:10:10.000]  自己的原生家庭裏長大的時候
[00:10:10.000 --> 00:10:12.000]  有多少東西影響我現在
[00:10:12.000 --> 00:10:14.000]  影響我的心理
[00:10:14.000 --> 00:10:16.000]  和人相處
[00:10:16.000 --> 00:10:18.000]  對事物的看法
[00:10:18.000 --> 00:10:20.000]  我是不是主動還是被動
[00:10:20.000 --> 00:10:21.000]  等等這些
[00:10:21.000 --> 00:10:23.000]  我有沒有價值
[00:10:23.000 --> 00:10:26.000]  不知道有沒有這樣去檢視一下
[00:10:26.000 --> 00:10:28.000]  過往
[00:10:28.000 --> 00:10:30.000]  這個原來是去塑造
[00:10:30.000 --> 00:10:31.000]  我們的自我形象
[00:10:31.000 --> 00:10:32.000]  是一個很重要
[00:10:32.000 --> 00:10:36.000]  很重要的一個階段
[00:10:36.000 --> 00:10:40.000]  就在乎那些家人和你又怎樣
[00:10:40.000 --> 00:10:43.000]  當然有些人是比較幸福的家庭
[00:10:43.000 --> 00:10:45.000]  有些人是沒有這麼幸福的家庭
[00:10:45.000 --> 00:10:46.000]  我們都明白的
[00:10:46.000 --> 00:10:52.000]  不過不是在乎家庭的富裕的程度
[00:10:52.000 --> 00:10:53.000]  所以幸福有時覺得
[00:10:53.000 --> 00:10:54.000]  家裏很有錢
[00:10:54.000 --> 00:10:56.000]  有工人用的
[00:10:56.000 --> 00:10:57.000]  未必的
[00:10:57.000 --> 00:10:59.000]  因為原來有些很窮困的家庭
[00:10:59.000 --> 00:11:01.000]  他反而明白了道理之後
[00:11:01.000 --> 00:11:05.000]  日後影響他成功是更深的
[00:11:05.000 --> 00:11:06.000]  事實上有這樣的研究
[00:11:06.000 --> 00:11:08.000]  很清楚讓我們看見
[00:11:08.000 --> 00:11:11.000]  他能夠克服他以往的破碎
[00:11:11.000 --> 00:11:12.000]  那些貧窮
[00:11:12.000 --> 00:11:14.000]  然後後來成功
[00:11:14.000 --> 00:11:17.000]  如果他沒有那個小的階段
[00:11:17.000 --> 00:11:20.000]  他可能沒有那麼大成功
[00:11:20.000 --> 00:11:24.000]  所以不是在乎家庭的富裕程度
[00:11:24.000 --> 00:11:27.000]  反而是著重家人的互動
[00:11:27.000 --> 00:11:29.000]  更加重要
[00:11:29.000 --> 00:11:33.000]  當然這個也是每個家庭有點不同
[00:11:33.000 --> 00:11:35.000]  也未必那些家庭很完整
[00:11:35.000 --> 00:11:37.000]  一定的互動是好的
[00:11:37.000 --> 00:11:39.000]  因為可能他本身的父母
[00:11:39.000 --> 00:11:44.000]  帶著一些他以前的原生家庭的問題
[00:11:44.000 --> 00:11:48.000]  然後影響現在他這個家庭的情況
[00:11:48.000 --> 00:11:49.000]  可能他很有錢
[00:11:49.000 --> 00:11:51.000]  可能他讀很多書
[00:11:51.000 --> 00:11:54.000]  但他原來未處理過自己的情緒
[00:11:54.000 --> 00:11:58.000]  未克服過往原生家庭給他的影響
[00:11:58.000 --> 00:12:01.000]  所以他雖然很有錢很有學問
[00:12:01.000 --> 00:12:02.000]  和子女都很好
[00:12:02.000 --> 00:12:04.000]  但是他久不久有些東西出來
[00:12:04.000 --> 00:12:07.000]  可能會影響子女
[00:12:07.000 --> 00:12:09.000]  有正面也有負面
[00:12:09.000 --> 00:12:12.000]  而且特別我們說負面的影響的時候
[00:12:12.000 --> 00:12:14.000]  是影響很深的
[00:12:14.000 --> 00:12:17.000]  不知道你小時候有沒有被父母
[00:12:17.000 --> 00:12:18.000]  或者你兄弟姐妹
[00:12:18.000 --> 00:12:20.000]  有時候改你花名
[00:12:20.000 --> 00:12:21.000]  有沒有
[00:12:21.000 --> 00:12:24.000]  有沒有誰有花名的
[00:12:24.000 --> 00:12:26.000]  我曾經上過
[00:12:26.000 --> 00:12:29.000]  我那個合神心意家庭秘笈
[00:12:29.000 --> 00:12:30.000]  有一個主一學
[00:12:30.000 --> 00:12:31.000]  不知道大家記不記得
[00:12:31.000 --> 00:12:33.000]  二十年前
[00:12:33.000 --> 00:12:34.000]  曾經有課問
[00:12:34.000 --> 00:12:35.000]  有些弟兄姐妹
[00:12:35.000 --> 00:12:36.000]  你有沒有花名
[00:12:36.000 --> 00:12:39.000]  有很多人說有花名
[00:12:39.000 --> 00:12:41.000]  不過我現在不太記得
[00:12:41.000 --> 00:12:44.000]  我記得有些人可能說
[00:12:44.000 --> 00:12:46.000]  你是傻仔
[00:12:46.000 --> 00:12:48.000]  有沒有這樣叫過你
[00:12:48.000 --> 00:12:50.000]  傻仔傻女
[00:12:50.000 --> 00:12:52.000]  你不要以為傻仔傻女
[00:12:52.000 --> 00:12:53.000]  這樣說是笑話
[00:12:53.000 --> 00:12:56.000]  有些時候他可能覺得你是說笑話
[00:12:56.000 --> 00:12:59.000]  有些時候忽然間他認真起來
[00:12:59.000 --> 00:13:00.000]  認真起來那一刻
[00:13:00.000 --> 00:13:02.000]  忽然間你說他傻仔
[00:13:02.000 --> 00:13:04.000]  他入了心
[00:13:04.000 --> 00:13:05.000]  這個入了他裡面
[00:13:05.000 --> 00:13:06.000]  潛意識裡面
[00:13:06.000 --> 00:13:10.000]  所以他就整天覺得自己是傻仔
[00:13:10.000 --> 00:13:12.000]  讀書不成
[00:13:12.000 --> 00:13:13.000]  這個總會影響他
[00:13:13.000 --> 00:13:14.000]  你不知不覺
[00:13:14.000 --> 00:13:16.000]  很奇怪
[00:13:16.000 --> 00:13:17.000]  有可能有些人說
[00:13:17.000 --> 00:13:18.000]  你很論盡的
[00:13:18.000 --> 00:13:20.000]  有沒有被人說過
[00:13:20.000 --> 00:13:22.000]  不要這樣說你的子女
[00:13:22.000 --> 00:13:25.000]  就算有時候他有一次真的不小心
[00:13:25.000 --> 00:13:27.000]  不要這麼論盡
[00:13:27.000 --> 00:13:28.000]  都可以
[00:13:28.000 --> 00:13:31.000]  不過你不要將他連在身份上
[00:13:31.000 --> 00:13:33.000]  你這個人真的很論盡
[00:13:33.000 --> 00:13:35.000]  你這個人很論盡
[00:13:35.000 --> 00:13:37.000]  這個就是他的身份
[00:13:37.000 --> 00:13:40.000]  這樣他就一輩子都覺得自己論論盡盡
[00:13:40.000 --> 00:13:45.000]  有時候我們不小心說了一句
[00:13:45.000 --> 00:13:50.000]  將那些事情本身連在他的人格上
[00:13:50.000 --> 00:13:54.000]  這個時候可能會造成很大的影響力
[00:13:54.000 --> 00:13:57.000]  我最記得有一個同學
[00:13:57.000 --> 00:14:01.000]  她說我經常被家人叫做廢柴
[00:14:01.000 --> 00:14:03.000]  不知道是誰
[00:14:03.000 --> 00:14:04.000]  你們是不是
[00:14:04.000 --> 00:14:05.000]  有沒有誰是
[00:14:05.000 --> 00:14:06.000]  是你吧
[00:14:06.000 --> 00:14:08.000]  我好像記得是William
[00:14:08.000 --> 00:14:09.000]  他說不是
[00:14:09.000 --> 00:14:11.000]  是你奶奶還是你婆婆
[00:14:11.000 --> 00:14:12.000]  你奶奶是吧
[00:14:12.000 --> 00:14:16.000]  奶奶整天叫他廢柴廢柴
[00:14:16.000 --> 00:14:18.000]  感謝主
[00:14:18.000 --> 00:14:19.000]  他信了耶穌之後
[00:14:19.000 --> 00:14:21.000]  結果現在不是廢柴
[00:14:21.000 --> 00:14:22.000]  不過這種影響
[00:14:22.000 --> 00:14:25.000]  有時候都會久不久出現
[00:14:25.000 --> 00:14:27.000]  出現某些事情
[00:14:27.000 --> 00:14:29.000]  有些很難的挑戰的時候
[00:14:29.000 --> 00:14:30.000]  忽然間覺得
[00:14:30.000 --> 00:14:31.000]  我還是不行了
[00:14:31.000 --> 00:14:34.000]  因為原來他裏面有一種潛意識
[00:14:34.000 --> 00:14:36.000]  你都是廢柴
[00:14:36.000 --> 00:14:37.000]  原來是這樣
[00:14:37.000 --> 00:14:39.000]  對不起不是說你
[00:14:39.000 --> 00:14:46.000]  所以無論如何
[00:14:46.000 --> 00:14:48.000]  想大家明白到
[00:14:48.000 --> 00:14:50.000]  其實你來到這個年紀也好
[00:14:50.000 --> 00:14:53.000]  你不經不覺原來有些潛意識的東西
[00:14:53.000 --> 00:14:55.000]  是你很早年期
[00:14:55.000 --> 00:14:56.000]  很小的時候
[00:14:56.000 --> 00:14:58.000]  甚至是嬰兒的時候
[00:14:58.000 --> 00:15:00.000]  就受了這個影響
[00:15:00.000 --> 00:15:02.000]  這樣糟糕
[00:15:02.000 --> 00:15:03.000]  那怎麼辦
[00:15:03.000 --> 00:15:05.000]  我們就說這個
[00:15:05.000 --> 00:15:08.000]  我知道有一位女士
[00:15:08.000 --> 00:15:10.000]  在她爸爸
[00:15:10.000 --> 00:15:14.000]  本來要結婚之前
[00:15:14.000 --> 00:15:17.000]  結果就未婚成人
[00:15:17.000 --> 00:15:20.000]  所以她本來就不和那個女人結婚
[00:15:20.000 --> 00:15:22.000]  不過因為她
[00:15:22.000 --> 00:15:23.000]  有些身孕
[00:15:23.000 --> 00:15:25.000]  她又覺得責任上
[00:15:25.000 --> 00:15:26.000]  算了
[00:15:26.000 --> 00:15:27.000]  結婚
[00:15:27.000 --> 00:15:29.000]  所以就因為這個原因結婚
[00:15:29.000 --> 00:15:31.000]  結果生出來的女兒
[00:15:31.000 --> 00:15:32.000]  她就覺得
[00:15:32.000 --> 00:15:34.000]  都是你拖累我
[00:15:34.000 --> 00:15:35.000]  如果沒有你
[00:15:35.000 --> 00:15:38.000]  我就不需要強行結婚
[00:15:38.000 --> 00:15:41.000]  她一生的婚姻就不開心
[00:15:41.000 --> 00:15:42.000]  家庭又不開心
[00:15:42.000 --> 00:15:44.000]  接著最慘的是
[00:15:44.000 --> 00:15:46.000]  她對這個女兒覺得
[00:15:46.000 --> 00:15:48.000]  她都是你不好
[00:15:48.000 --> 00:15:51.000]  所以她和這個女兒的關係就很差
[00:15:51.000 --> 00:15:53.000]  這個女兒的感覺就覺得
[00:15:53.000 --> 00:15:56.000]  她好像
[00:15:56.000 --> 00:15:59.000]  我在爸爸的眼中
[00:15:59.000 --> 00:16:02.000]  好像比廢物還要差
[00:16:02.000 --> 00:16:04.000]  就是一些塵土不如
[00:16:04.000 --> 00:16:08.000]  結果後來她長大之後
[00:16:08.000 --> 00:16:09.000]  一直一直
[00:16:09.000 --> 00:16:11.000]  她出現什麼呢
[00:16:11.000 --> 00:16:14.000]  就是她在整個人際關係裡
[00:16:14.000 --> 00:16:16.000]  很怕得罪人
[00:16:16.000 --> 00:16:18.000]  有時候根本不是她錯
[00:16:18.000 --> 00:16:20.000]  她做了一些事情的時候
[00:16:20.000 --> 00:16:22.000]  很怕是自己錯
[00:16:22.000 --> 00:16:24.000]  罪疚感很大
[00:16:24.000 --> 00:16:27.000]  然後就很難和人相處
[00:16:27.000 --> 00:16:30.000]  她的目的就是為了要討好人
[00:16:30.000 --> 00:16:33.000]  所以她在整個人生的過程裡
[00:16:33.000 --> 00:16:35.000]  就是為了討好這個討好那個
[00:16:35.000 --> 00:16:38.000]  她沒有自己的自信和自我價值
[00:16:38.000 --> 00:16:40.000]  在她心目當中
[00:16:40.000 --> 00:16:42.000]  所以這個追根究底後來研究
[00:16:42.000 --> 00:16:44.000]  發現她影響的是什麼呢
[00:16:44.000 --> 00:16:48.000]  就是她爸爸對她的價值觀的看法
[00:16:48.000 --> 00:16:51.000]  所以到最後她爸爸離開世界的時候
[00:16:51.000 --> 00:16:53.000]  她哭得很厲害
[00:16:53.000 --> 00:16:54.000]  哭什麼呢
[00:16:54.000 --> 00:16:56.000]  不是不捨得爸爸離開
[00:16:56.000 --> 00:16:58.000]  其實關係就是感情很差
[00:16:58.000 --> 00:17:00.000]  她說她哭得很厲害
[00:17:00.000 --> 00:17:03.000]  是因為她很希望爸爸和她說一聲
[00:17:03.000 --> 00:17:05.000]  我愛你
[00:17:05.000 --> 00:17:07.000]  現在都沒有機會了
[00:17:07.000 --> 00:17:09.000]  真的很慘
[00:17:09.000 --> 00:17:12.000]  如果爸爸能夠和她說一聲
[00:17:12.000 --> 00:17:14.000]  對不起
[00:17:14.000 --> 00:17:18.000]  帶給她的意志是很大的
[00:17:18.000 --> 00:17:23.000]  總之我不知道你
[00:17:23.000 --> 00:17:25.000]  今天我們的父母可能已經不在了
[00:17:25.000 --> 00:17:27.000]  不知道你有沒有這種感覺
[00:17:27.000 --> 00:17:29.000]  或者遺憾
[00:17:29.000 --> 00:17:32.000]  萬一有
[00:17:32.000 --> 00:17:36.000]  讓神今天再一次意志我們
[00:17:36.000 --> 00:17:40.000]  大衛不同的地方
[00:17:40.000 --> 00:17:43.000]  就是他用神的眼光看他自己
[00:17:43.000 --> 00:17:46.000]  我們看見其實
[00:17:46.000 --> 00:17:50.000]  這個就是在乎你對神有多緊張
[00:17:50.000 --> 00:17:53.000]  我們剛才說哪些人我們覺得最緊張
[00:17:53.000 --> 00:17:57.000]  他的評語對我們最大
[00:17:57.000 --> 00:17:59.000]  即是那些走肉朋友
[00:17:59.000 --> 00:18:01.000]  說你沒用的
