
[00:00:00.000 --> 00:00:03.000]  好 弟兄姐妹們平安
[00:02:43.000 --> 00:02:44.000]  是嗎
[00:02:44.000 --> 00:02:46.000]  你們好像沒有坐飛機
[00:02:46.000 --> 00:02:47.000]  都坐火車
[00:02:47.000 --> 00:02:49.000]  有些人走路
[00:02:49.000 --> 00:02:52.000]  你會發現如果一開始的時候
[00:02:52.000 --> 00:02:53.000]  還沒有飛時
[00:02:53.000 --> 00:02:55.000]  為什麼這些安全視頻要放出來
[00:02:55.000 --> 00:02:57.000]  為什麼沒開始飛的時候
[00:02:57.000 --> 00:02:58.000]  安全視頻就要放出來
[00:02:58.000 --> 00:03:01.000]  你看我看了很多次了
[00:03:01.000 --> 00:03:04.000]  每次都一樣
[00:03:04.000 --> 00:03:06.000]  有什麼不一樣
[00:03:06.000 --> 00:03:07.000]  可是他就是這樣
[00:03:07.000 --> 00:03:08.000]  我在廁所裡
[00:03:08.000 --> 00:03:09.000]  他就把我敲門
[00:03:09.000 --> 00:03:10.000]  你趕快出來
[00:03:10.000 --> 00:03:11.000]  但是每次我在廁所
[00:03:11.000 --> 00:03:12.000]  他都敲門
[00:03:12.000 --> 00:03:14.000]  他說你不能在廁所
[00:03:14.000 --> 00:03:15.000]  我們要起飛前
[00:03:15.000 --> 00:03:16.000]  你一定要看這個視頻
[00:03:16.000 --> 00:03:17.000]  你不可以在廁所
[00:03:17.000 --> 00:03:18.000]  因為我們起飛之前
[00:03:18.000 --> 00:03:20.000]  怎麼用安全帶
[00:03:20.000 --> 00:03:22.000]  怎麼用口罩
[00:03:22.000 --> 00:03:23.000]  怎麼做
[00:03:23.000 --> 00:03:25.000]  這個救生衣怎麼用
[00:03:25.000 --> 00:03:26.000]  這個救生衣怎麼用
[00:03:26.000 --> 00:03:28.000]  你懂不懂得用
[00:03:28.000 --> 00:03:30.000]  當然不懂
[00:03:30.000 --> 00:03:32.000]  你從來沒有試過
[00:03:32.000 --> 00:03:33.000]  是不是
[00:03:33.000 --> 00:03:34.000]  你有試過嗎
[00:03:34.000 --> 00:03:35.000]  如果有試過
[00:03:35.000 --> 00:03:39.000]  應該沒有坐在這裡了
[00:03:39.000 --> 00:03:41.000]  但是為什麼
[00:03:41.000 --> 00:03:42.000]  每次在播放
[00:03:42.000 --> 00:03:44.000]  不是很多人在看
[00:03:44.000 --> 00:03:46.000]  但是為什麼每一次播安全視頻
[00:03:46.000 --> 00:03:47.000]  都不是很多人看
[00:03:47.000 --> 00:03:50.000]  因為不會發生在我身上
[00:03:50.000 --> 00:03:53.000]  而且我也不想看
[00:03:53.000 --> 00:03:56.000]  我真正發生的時候
[00:03:56.000 --> 00:04:00.000]  是你我生命的轉折
[00:04:00.000 --> 00:04:03.000]  當你的經濟出問題的時候
[00:04:03.000 --> 00:04:06.000]  神掐住你的喉嚨的時候
[00:04:06.000 --> 00:04:11.000]  你開始明白誰是我的主
[00:04:11.000 --> 00:04:16.000]  摩西已經講神的道40年
[00:04:16.000 --> 00:04:20.000]  曠野40年之旅
[00:04:20.000 --> 00:04:23.000]  以色列人要進迦南
[00:04:23.000 --> 00:04:26.000]  不斷的提醒
[00:04:26.000 --> 00:04:29.000]  語重心長的說
[00:04:29.000 --> 00:04:31.000]  剛才我們所讀的經文
[00:04:31.000 --> 00:04:32.000]  這是耶和華
[00:04:32.000 --> 00:04:34.000]  你們的神所教訓你們的
[00:04:34.000 --> 00:04:36.000]  誡命律例典章
[00:04:36.000 --> 00:04:37.000]  你要聽
[00:04:37.000 --> 00:04:40.000]  要謹守遵行
[00:04:40.000 --> 00:04:42.000]  摩西重複又在六章四節
[00:04:42.000 --> 00:04:43.000]  這樣說
[00:04:43.000 --> 00:04:46.000]  所以你們要聽
[00:04:46.000 --> 00:04:47.000]  信徒們
[00:04:47.000 --> 00:04:50.000]  你說我已經上了主治學
[00:04:50.000 --> 00:04:54.000]  我不是每個禮拜有查經班嗎
[00:04:54.000 --> 00:04:58.000]  更何況這段經文太熟了
[00:04:58.000 --> 00:05:00.000]  摩西你不要講40分鐘
[00:05:00.000 --> 00:05:01.000]  4分鐘就可以了
[00:05:01.000 --> 00:05:03.000]  搞定
[00:05:03.000 --> 00:05:04.000]  好像沒有反應
[00:05:04.000 --> 00:05:08.000]  好像都很贊成
[00:05:08.000 --> 00:05:09.000]  你說神的律法
[00:05:09.000 --> 00:05:15.000]  話語典章我都很清楚
[00:05:15.000 --> 00:05:19.000]  但是我們沒有聽見
[00:05:19.000 --> 00:05:23.000]  你可能說為什麼沒有聽見
[00:05:23.000 --> 00:05:25.000]  什麼叫聽
[00:05:25.000 --> 00:05:29.000]  神要以色列人聽什麼
[00:05:29.000 --> 00:05:31.000]  神要以色列人聽什麼
[00:05:31.000 --> 00:05:38.000]  我爸爸每次吩咐孩子們做事的時候
[00:05:38.000 --> 00:05:40.000]  聽懂嗎
[00:05:40.000 --> 00:05:42.000]  聽懂
[00:05:42.000 --> 00:05:44.000]  聽懂不是叮咚
[00:05:44.000 --> 00:05:45.000]  所以你要聽懂
[00:05:45.000 --> 00:05:46.000]  聽得怎樣
[00:05:46.000 --> 00:05:47.000]  你怎麼還坐在這裡
[00:05:47.000 --> 00:05:49.000]  是不是
[00:05:49.000 --> 00:05:51.000]  有沒有搞錯
[00:05:51.000 --> 00:05:52.000]  好像沒有反應
[00:05:52.000 --> 00:05:54.000]  你聽得懂的話
[00:05:54.000 --> 00:05:56.000]  你就坐是不是
[00:05:56.000 --> 00:05:58.000]  如果你聽懂你就會做
[00:05:58.000 --> 00:06:01.000]  如果我們看今天這個經文的背景
[00:06:01.000 --> 00:06:04.000]  如果我們看今天經文的背景
[00:06:04.000 --> 00:06:08.000]  生命記希伯來文的意思是說話
[00:06:08.000 --> 00:06:09.000]  希伯來文的意思是說話
[00:06:09.000 --> 00:06:10.000]  希伯來文的意思是說話
[00:06:10.000 --> 00:06:11.000]  希伯來文的意思是說話
[00:06:11.000 --> 00:06:12.000]  希伯來文的意思是說話
[00:06:12.000 --> 00:06:13.000]  希伯來文的意思是說話
[00:06:13.000 --> 00:06:14.000]  希伯來文的意思是說話
[00:06:14.000 --> 00:06:15.000]  希伯來文的意思是說話
[00:06:15.000 --> 00:06:16.000]  希伯來文的意思是說話
[00:06:16.000 --> 00:06:17.000]  希伯來文的意思是說話
[00:06:17.000 --> 00:06:18.000]  希伯來文的意思是說話
[00:06:18.000 --> 00:06:19.000]  希伯來文的意思是說話
[00:06:19.000 --> 00:06:20.000]  希伯來文的意思是說話
[00:06:20.000 --> 00:06:21.000]  希伯來文的意思是說話
[00:06:21.000 --> 00:06:22.000]  希伯來文的意思是說話
[00:06:22.000 --> 00:06:23.000]  希伯來文的意思是說話
[00:06:23.000 --> 00:06:24.000]  希伯來文的意思是說話
[00:06:24.000 --> 00:06:25.000]  希伯來文的意思是說話
[00:06:25.000 --> 00:06:35.000]  希伯來文的意思是說話
[00:06:35.000 --> 00:06:36.000]  希伯來文的意思是說話
[00:06:36.000 --> 00:06:37.000]  希伯來文的意思是說話
[00:06:37.000 --> 00:06:38.000]  希伯來文的意思是說話
[00:06:38.000 --> 00:06:39.000]  希伯來文的意思是說話
[00:06:39.000 --> 00:06:40.000]  希伯來文的意思是說話
[00:06:40.000 --> 00:06:41.000]  希伯來文的意思是說話
[00:06:41.000 --> 00:06:42.000]  希伯來文的意思是說話
[00:06:42.000 --> 00:06:43.000]  希伯來文的意思是說話
[00:06:43.000 --> 00:06:44.000]  希伯來文的意思是說話
[00:06:44.000 --> 00:06:45.000]  希伯來文的意思是說話
[00:06:45.000 --> 00:06:46.000]  希伯來文的意思是說話
[00:06:46.000 --> 00:06:47.000]  希伯來文的意思是說話
[00:06:47.000 --> 00:06:48.000]  希伯來文的意思是說話
[00:06:48.000 --> 00:06:49.000]  希伯來文的意思是說話
[00:06:49.000 --> 00:06:50.000]  希伯來文的意思是說話
[00:06:50.000 --> 00:06:51.000]  希伯來文的意思是說話
[00:06:51.000 --> 00:06:52.000]  希伯來文的意思是說話
[00:06:52.000 --> 00:06:55.000]  希伯來文的意思是說話
[00:06:55.000 --> 00:06:56.000]  希伯來文的意思是說話
[00:06:56.000 --> 00:06:57.000]  希伯來文的意思是說話
[00:06:57.000 --> 00:06:58.000]  希伯來文的意思是說話
[00:06:58.000 --> 00:06:59.000]  希伯來文的意思是說話
[00:06:59.000 --> 00:07:00.000]  希伯來文的意思是說話
[00:07:00.000 --> 00:07:01.000]  希伯來文的意思是說話
[00:07:01.000 --> 00:07:02.000]  希伯來文的意思是說話
[00:07:02.000 --> 00:07:03.000]  希伯來文的意思是說話
[00:07:03.000 --> 00:07:04.000]  希伯來文的意思是說話
[00:07:04.000 --> 00:07:05.000]  希伯來文的意思是說話
[00:07:05.000 --> 00:07:06.000]  希伯來文的意思是說話
[00:07:06.000 --> 00:07:07.000]  希伯來文的意思是說話
[00:07:07.000 --> 00:07:08.000]  希伯來文的意思是說話
[00:07:08.000 --> 00:07:09.000]  希伯來文的意思是說話
[00:07:09.000 --> 00:07:10.000]  希伯來文的意思是說話
[00:07:10.000 --> 00:07:11.000]  希伯來文的意思是說話
[00:07:11.000 --> 00:07:12.000]  希伯來文的意思是說話
[00:07:12.000 --> 00:07:22.000]  希伯來文的意思是說話
[00:07:22.000 --> 00:07:23.000]  希伯來文的意思是說話
[00:07:23.000 --> 00:07:24.000]  希伯來文的意思是說話
[00:07:24.000 --> 00:07:25.000]  希伯來文的意思是說話
[00:07:25.000 --> 00:07:26.000]  希伯來文的意思是說話
[00:07:26.000 --> 00:07:27.000]  希伯來文的意思是說話
[00:07:27.000 --> 00:07:28.000]  希伯來文的意思是說話
[00:07:28.000 --> 00:07:29.000]  希伯來文的意思是說話
[00:07:29.000 --> 00:07:30.000]  希伯來文的意思是說話
[00:07:30.000 --> 00:07:31.000]  希伯來文的意思是說話
[00:07:31.000 --> 00:07:32.000]  希伯來文的意思是說話
[00:07:32.000 --> 00:07:33.000]  希伯來文的意思是說話
[00:07:33.000 --> 00:07:34.000]  希伯來文的意思是說話
[00:07:34.000 --> 00:07:35.000]  希伯來文的意思是說話
[00:07:35.000 --> 00:07:36.000]  希伯來文的意思是說話
[00:07:36.000 --> 00:07:37.000]  希伯來文的意思是說話
[00:07:37.000 --> 00:07:38.000]  希伯來文的意思是說話
[00:07:38.000 --> 00:07:39.000]  希伯來文的意思是說話
[00:07:39.000 --> 00:07:42.000]  希伯來文的意思是說話
[00:07:42.000 --> 00:07:43.000]  希伯來文的意思是說話
[00:07:43.000 --> 00:07:44.000]  希伯來文的意思是說話
[00:07:44.000 --> 00:07:45.000]  希伯來文的意思是說話
[00:07:45.000 --> 00:07:46.000]  希伯來文的意思是說話
[00:07:46.000 --> 00:07:47.000]  希伯來文的意思是說話
[00:07:47.000 --> 00:07:48.000]  希伯來文的意思是說話
[00:07:48.000 --> 00:07:49.000]  希伯來文的意思是說話
[00:07:49.000 --> 00:07:50.000]  希伯來文的意思是說話
[00:07:50.000 --> 00:07:51.000]  希伯來文的意思是說話
[00:07:51.000 --> 00:07:52.000]  希伯來文的意思是說話
[00:07:52.000 --> 00:07:53.000]  希伯來文的意思是說話
[00:07:53.000 --> 00:07:54.000]  希伯來文的意思是說話
[00:07:54.000 --> 00:07:55.000]  希伯來文的意思是說話
[00:07:55.000 --> 00:07:56.000]  希伯來文的意思是說話
[00:07:56.000 --> 00:07:57.000]  希伯來文的意思是說話
[00:07:57.000 --> 00:07:58.000]  希伯來文的意思是說話
[00:07:58.000 --> 00:07:59.000]  希伯來文的意思是說話
[00:07:59.000 --> 00:08:09.000]  希伯來文的意思是說話
[00:08:09.000 --> 00:08:10.000]  希伯來文的意思是說話
[00:08:10.000 --> 00:08:11.000]  希伯來文的意思是說話
[00:08:11.000 --> 00:08:12.000]  希伯來文的意思是說話
[00:08:12.000 --> 00:08:13.000]  希伯來文的意思是說話
[00:08:13.000 --> 00:08:14.000]  希伯來文的意思是說話
[00:08:14.000 --> 00:08:15.000]  希伯來文的意思是說話
[00:08:15.000 --> 00:08:16.000]  希伯來文的意思是說話
[00:08:16.000 --> 00:08:17.000]  希伯來文的意思是說話
[00:08:17.000 --> 00:08:18.000]  希伯來文的意思是說話
[00:08:18.000 --> 00:08:19.000]  希伯來文的意思是說話
[00:08:19.000 --> 00:08:20.000]  希伯來文的意思是說話
[00:08:20.000 --> 00:08:21.000]  希伯來文的意思是說話
[00:08:21.000 --> 00:08:22.000]  希伯來文的意思是說話
[00:08:22.000 --> 00:08:23.000]  希伯來文的意思是說話
[00:08:23.000 --> 00:08:24.000]  希伯來文的意思是說話
[00:08:24.000 --> 00:08:25.000]  希伯來文的意思是說話
[00:08:25.000 --> 00:08:26.000]  希伯來文的意思是說話
[00:08:26.000 --> 00:08:29.000]  希伯來文的意思是說話
[00:08:29.000 --> 00:08:30.000]  希伯來文的意思是說話
[00:08:30.000 --> 00:08:31.000]  希伯來文的意思是說話
[00:08:31.000 --> 00:08:32.000]  希伯來文的意思是說話
[00:08:32.000 --> 00:08:33.000]  希伯來文的意思是說話
[00:08:33.000 --> 00:08:34.000]  希伯來文的意思是說話
[00:08:34.000 --> 00:08:35.000]  希伯來文的意思是說話
[00:08:35.000 --> 00:08:36.000]  希伯來文的意思是說話
[00:08:36.000 --> 00:08:37.000]  希伯來文的意思是說話
[00:08:37.000 --> 00:08:38.000]  希伯來文的意思是說話
[00:08:38.000 --> 00:08:39.000]  希伯來文的意思是說話
[00:08:39.000 --> 00:08:40.000]  希伯來文的意思是說話
[00:08:40.000 --> 00:08:41.000]  希伯來文的意思是說話
[00:08:41.000 --> 00:08:42.000]  希伯來文的意思是說話
[00:08:42.000 --> 00:08:43.000]  希伯來文的意思是說話
[00:08:43.000 --> 00:08:44.000]  希伯來文的意思是說話
[00:08:44.000 --> 00:08:45.000]  希伯來文的意思是說話
[00:08:45.000 --> 00:08:46.000]  希伯來文的意思是說話
[00:08:46.000 --> 00:09:07.000]  希伯來文的意思是說話
[00:09:07.000 --> 00:09:08.000]  希伯來文的意思是說話
[00:09:08.000 --> 00:09:09.000]  希伯來文的意思是說話
[00:09:09.000 --> 00:09:10.000]  希伯來文的意思是說話
[00:09:10.000 --> 00:09:11.000]  希伯來文的意思是說話
[00:09:11.000 --> 00:09:12.000]  希伯來文的意思是說話
[00:09:12.000 --> 00:09:13.000]  希伯來文的意思是說話
[00:09:13.000 --> 00:09:14.000]  希伯來文的意思是說話
[00:09:14.000 --> 00:09:15.000]  希伯來文的意思是說話
[00:09:15.000 --> 00:09:16.000]  希伯來文的意思是說話
[00:09:16.000 --> 00:09:17.000]  希伯來文的意思是說話
[00:09:17.000 --> 00:09:18.000]  希伯來文的意思是說話
[00:09:18.000 --> 00:09:19.000]  希伯來文的意思是說話
[00:09:19.000 --> 00:09:20.000]  希伯來文的意思是說話
[00:09:20.000 --> 00:09:21.000]  希伯來文的意思是說話
[00:09:21.000 --> 00:09:22.000]  希伯來文的意思是說話
[00:09:22.000 --> 00:09:23.000]  希伯來文的意思是說話
[00:09:23.000 --> 00:09:24.000]  希伯來文的意思是說話
[00:09:24.000 --> 00:09:25.000]  希伯來文的意思是說話
[00:09:25.000 --> 00:09:26.000]  希伯來文的意思是說話
[00:09:26.000 --> 00:09:27.000]  希伯來文的意思是說話
[00:09:27.000 --> 00:09:28.000]  希伯來文的意思是說話
[00:09:28.000 --> 00:09:29.000]  希伯來文的意思是說話
[00:09:29.000 --> 00:09:30.000]  希伯來文的意思是說話
[00:09:30.000 --> 00:09:31.000]  希伯來文的意思是說話
[00:09:31.000 --> 00:09:32.000]  希伯來文的意思是說話
[00:09:32.000 --> 00:09:33.000]  希伯來文的意思是說話
[00:09:33.000 --> 00:09:47.000]  希伯來文的意思是說話
[00:09:47.000 --> 00:09:48.000]  希伯來文的意思是說話
[00:09:48.000 --> 00:09:49.000]  希伯來文的意思是說話
[00:09:49.000 --> 00:09:50.000]  希伯來文的意思是說話
[00:09:50.000 --> 00:09:51.000]  希伯來文的意思是說話
[00:09:51.000 --> 00:09:52.000]  希伯來文的意思是說話
[00:09:52.000 --> 00:09:53.000]  希伯來文的意思是說話
[00:09:53.000 --> 00:09:54.000]  希伯來文的意思是說話
[00:09:54.000 --> 00:09:55.000]  希伯來文的意思是說話
[00:09:55.000 --> 00:09:56.000]  希伯來文的意思是說話
[00:09:56.000 --> 00:09:57.000]  希伯來文的意思是說話
[00:09:57.000 --> 00:09:58.000]  希伯來文的意思是說話
[00:09:58.000 --> 00:09:59.000]  希伯來文的意思是說話
[00:09:59.000 --> 00:10:00.000]  希伯來文的意思是說話
[00:10:00.000 --> 00:10:01.000]  希伯來文的意思是說話
[00:10:01.000 --> 00:10:02.000]  希伯來文的意思是說話
[00:10:02.000 --> 00:10:03.000]  希伯來文的意思是說話
[00:10:03.000 --> 00:10:04.000]  希伯來文的意思是說話
[00:10:04.000 --> 00:10:05.000]  希伯來文的意思是說話
[00:10:05.000 --> 00:10:06.000]  希伯來文的意思是說話
[00:10:06.000 --> 00:10:07.000]  希伯來文的意思是說話
[00:10:07.000 --> 00:10:08.000]  希伯來文的意思是說話
[00:10:08.000 --> 00:10:09.000]  希伯來文的意思是說話
[00:10:09.000 --> 00:10:10.000]  希伯來文的意思是說話
[00:10:10.000 --> 00:10:11.000]  希伯來文的意思是說話
[00:10:11.000 --> 00:10:12.000]  希伯來文的意思是說話
[00:10:12.000 --> 00:10:13.000]  希伯來文的意思是說話
[00:10:13.000 --> 00:10:14.000]  希伯來文的意思是說話
[00:10:14.000 --> 00:10:15.000]  希伯來文的意思是說話
[00:10:15.000 --> 00:10:16.000]  希伯來文的意思是說話
[00:10:16.000 --> 00:10:17.000]  希伯來文的意思是說話
[00:10:17.000 --> 00:10:18.000]  希伯來文的意思是說話
[00:10:18.000 --> 00:10:19.000]  希伯來文的意思是說話
[00:10:19.000 --> 00:10:20.000]  希伯來文的意思是說話
[00:10:20.000 --> 00:10:32.000]  希伯來文的意思是說話
[00:10:32.000 --> 00:10:33.000]  希伯來文的意思是說話
[00:10:33.000 --> 00:10:34.000]  希伯來文的意思是說話
[00:10:34.000 --> 00:10:35.000]  希伯來文的意思是說話
[00:10:35.000 --> 00:10:36.000]  希伯來文的意思是說話
[00:10:36.000 --> 00:10:37.000]  希伯來文的意思是說話
[00:10:37.000 --> 00:10:38.000]  希伯來文的意思是說話
[00:10:38.000 --> 00:10:39.000]  希伯來文的意思是說話
[00:10:39.000 --> 00:10:40.000]  希伯來文的意思是說話
[00:10:40.000 --> 00:10:41.000]  希伯來文的意思是說話
[00:10:41.000 --> 00:10:42.000]  希伯來文的意思是說話
[00:10:42.000 --> 00:10:43.000]  希伯來文的意思是說話
[00:10:43.000 --> 00:10:44.000]  希伯來文的意思是說話
[00:10:44.000 --> 00:10:45.000]  希伯來文的意思是說話
[00:10:45.000 --> 00:10:46.000]  希伯來文的意思是說話
[00:10:46.000 --> 00:10:47.000]  希伯來文的意思是說話
[00:10:47.000 --> 00:10:48.000]  希伯來文的意思是說話
[00:10:48.000 --> 00:10:49.000]  希伯來文的意思是說話
[00:10:49.000 --> 00:10:50.000]  希伯來文的意思是說話
[00:10:50.000 --> 00:10:51.000]  希伯來文的意思是說話
[00:10:51.000 --> 00:10:52.000]  希伯來文的意思是說話
[00:10:52.000 --> 00:10:53.000]  希伯來文的意思是說話
[00:10:53.000 --> 00:10:54.000]  希伯來文的意思是說話
[00:10:54.000 --> 00:10:55.000]  希伯來文的意思是說話
[00:10:55.000 --> 00:10:56.000]  希伯來文的意思是說話
[00:10:56.000 --> 00:10:57.000]  希伯來文的意思是說話
[00:10:57.000 --> 00:10:58.000]  希伯來文的意思是說話
[00:10:58.000 --> 00:10:59.000]  希伯來文的意思是說話
[00:10:59.000 --> 00:11:00.000]  希伯來文的意思是說話
[00:11:00.000 --> 00:11:01.000]  希伯來文的意思是說話
[00:11:01.000 --> 00:11:02.000]  希伯來文的意思是說話
[00:11:02.000 --> 00:11:03.000]  希伯來文的意思是說話
[00:11:03.000 --> 00:11:04.000]  希伯來文的意思是說話
[00:11:04.000 --> 00:11:05.000]  希伯來文的意思是說話
[00:11:05.000 --> 00:11:06.000]  希伯來文的意思是說話
[00:11:06.000 --> 00:11:07.000]  希伯來文的意思是說話
[00:11:07.000 --> 00:11:19.000]  希伯來文的意思是說話
[00:11:19.000 --> 00:11:20.000]  希伯來文的意思是說話
[00:11:20.000 --> 00:11:21.000]  希伯來文的意思是說話
[00:11:21.000 --> 00:11:22.000]  希伯來文的意思是說話
[00:11:22.000 --> 00:11:23.000]  希伯來文的意思是說話
[00:11:23.000 --> 00:11:24.000]  希伯來文的意思是說話
[00:11:24.000 --> 00:11:25.000]  希伯來文的意思是說話
[00:11:25.000 --> 00:11:26.000]  希伯來文的意思是說話
[00:11:26.000 --> 00:11:27.000]  希伯來文的意思是說話
[00:11:27.000 --> 00:11:28.000]  希伯來文的意思是說話
[00:11:28.000 --> 00:11:29.000]  希伯來文的意思是說話
[00:11:29.000 --> 00:11:30.000]  希伯來文的意思是說話
[00:11:30.000 --> 00:11:31.000]  希伯來文的意思是說話
[00:11:31.000 --> 00:11:32.000]  希伯來文的意思是說話
[00:11:32.000 --> 00:11:33.000]  希伯來文的意思是說話
[00:11:33.000 --> 00:11:34.000]  希伯來文的意思是說話
[00:11:34.000 --> 00:11:35.000]  希伯來文的意思是說話
[00:11:35.000 --> 00:11:36.000]  希伯來文的意思是說話
[00:11:36.000 --> 00:11:37.000]  希伯來文的意思是說話
[00:11:37.000 --> 00:11:38.000]  希伯來文的意思是說話
[00:11:38.000 --> 00:11:39.000]  希伯來文的意思是說話
[00:11:39.000 --> 00:11:40.000]  希伯來文的意思是說話
[00:11:40.000 --> 00:11:41.000]  希伯來文的意思是說話
[00:11:41.000 --> 00:11:42.000]  希伯來文的意思是說話
[00:11:42.000 --> 00:11:43.000]  希伯來文的意思是說話
[00:11:43.000 --> 00:11:44.000]  希伯來文的意思是說話
[00:11:44.000 --> 00:11:45.000]  希伯來文的意思是說話
[00:11:45.000 --> 00:11:46.000]  希伯來文的意思是說話
[00:11:46.000 --> 00:11:47.000]  希伯來文的意思是說話
[00:11:47.000 --> 00:11:48.000]  希伯來文的意思是說話
[00:11:48.000 --> 00:11:49.000]  希伯來文的意思是說話
[00:11:49.000 --> 00:11:50.000]  希伯來文的意思是說話
[00:11:50.000 --> 00:11:51.000]  希伯來文的意思是說話
[00:11:51.000 --> 00:11:52.000]  希伯來文的意思是說話
[00:11:52.000 --> 00:11:53.000]  希伯來文的意思是說話
[00:11:53.000 --> 00:11:54.000]  希伯來文的意思是說話
[00:11:54.000 --> 00:12:11.000]  希伯來文的意思是說話
[00:12:11.000 --> 00:12:12.000]  希伯來文的意思是說話
[00:12:12.000 --> 00:12:13.000]  希伯來文的意思是說話
[00:12:13.000 --> 00:12:14.000]  希伯來文的意思是說話
[00:12:14.000 --> 00:12:15.000]  希伯來文的意思是說話
[00:12:15.000 --> 00:12:16.000]  希伯來文的意思是說話
[00:12:16.000 --> 00:12:17.000]  希伯來文的意思是說話
[00:12:17.000 --> 00:12:18.000]  希伯來文的意思是說話
[00:12:18.000 --> 00:12:19.000]  希伯來文的意思是說話
[00:12:19.000 --> 00:12:20.000]  希伯來文的意思是說話
[00:12:20.000 --> 00:12:21.000]  希伯來文的意思是說話
[00:12:21.000 --> 00:12:22.000]  希伯來文的意思是說話
[00:12:22.000 --> 00:12:23.000]  希伯來文的意思是說話
[00:12:23.000 --> 00:12:24.000]  希伯來文的意思是說話
[00:12:24.000 --> 00:12:25.000]  希伯來文的意思是說話
[00:12:25.000 --> 00:12:26.000]  希伯來文的意思是說話
[00:12:26.000 --> 00:12:27.000]  希伯來文的意思是說話
[00:12:27.000 --> 00:12:28.000]  希伯來文的意思是說話
[00:12:28.000 --> 00:12:29.000]  希伯來文的意思是說話
[00:12:29.000 --> 00:12:30.000]  希伯來文的意思是說話
[00:12:30.000 --> 00:12:31.000]  希伯來文的意思是說話
[00:12:31.000 --> 00:12:32.000]  希伯來文的意思是說話
[00:12:32.000 --> 00:12:33.000]  希伯來文的意思是說話
[00:12:33.000 --> 00:12:34.000]  希伯來文的意思是說話
[00:12:34.000 --> 00:12:35.000]  希伯來文的意思是說話
[00:12:35.000 --> 00:12:36.000]  希伯來文的意思是說話
[00:12:36.000 --> 00:12:37.000]  希伯來文的意思是說話
[00:12:37.000 --> 00:12:38.000]  希伯來文的意思是說話
[00:12:38.000 --> 00:12:39.000]  希伯來文的意思是說話
