
[00:00:00.000 --> 00:00:02.000]  丁姐妹,平安!
[00:03:32.000 --> 00:03:36.000]  其實我們看到耶穌在路上,
[00:03:36.000 --> 00:03:39.000]  碰見一些人,
[00:03:39.000 --> 00:03:43.000]  耶穌在路上遇見人,
[00:03:43.000 --> 00:03:45.000]  其實我們上一季都有類似,
[00:03:45.000 --> 00:03:47.000]  《路加福音》這些主題。
[00:03:47.000 --> 00:03:51.000]  不過我們很簡單來看這段經文,
[00:03:51.000 --> 00:03:53.000]  在這段經文裏面,
[00:03:53.000 --> 00:03:57.000]  我們看到有人帶著一些小孩子,
[00:03:57.000 --> 00:04:00.000]  來到耶穌那裏。
[00:04:00.000 --> 00:04:02.000]  一些小孩子,
[00:04:02.000 --> 00:04:04.000]  也有一些聖經翻譯,
[00:04:04.000 --> 00:04:09.000]  就是帶著一些嬰孩到耶穌那裏。
[00:04:09.000 --> 00:04:12.000]  另外我們也看到,
[00:04:12.000 --> 00:04:15.000]  十七節又說到有一個人,
[00:04:15.000 --> 00:04:19.000]  他跑過來跪在耶穌的根田,
[00:04:19.000 --> 00:04:23.000]  問祂怎樣來承受永生,
[00:04:23.000 --> 00:04:27.000]  要做些什麼才可以承受永生。
[00:04:27.000 --> 00:04:29.000]  大家再看下去的時候,
[00:04:29.000 --> 00:04:33.000]  耶穌在路上碰見這兩群人,
[00:04:33.000 --> 00:04:35.000]  一些帶著小孩子,
[00:04:35.000 --> 00:04:37.000]  帶著嬰孩,
[00:04:37.000 --> 00:04:41.000]  有一個又跑過來向耶穌求問,
[00:04:41.000 --> 00:04:44.000]  問祂一些問題。
[00:04:44.000 --> 00:04:48.000]  很特別我留意到這段經文的時候,
[00:04:48.000 --> 00:04:52.000]  耶穌有祂的情緒,
[00:04:52.000 --> 00:04:55.000]  祂表達著什麼呢?
[00:04:55.000 --> 00:04:56.000]  十四節,
[00:04:56.000 --> 00:05:01.000]  耶穌看見那些門徒爛了,
[00:05:01.000 --> 00:05:03.000]  這些小孩子到祂的面前,
[00:05:03.000 --> 00:05:08.000]  耶穌就很生氣。
[00:05:08.000 --> 00:05:10.000]  二十一節又說到,
[00:05:10.000 --> 00:05:15.000]  當耶穌聽見這個所謂聖經翻譯,
[00:05:15.000 --> 00:05:18.000]  就是一個少年才主,
[00:05:18.000 --> 00:05:20.000]  來問祂問題的時候,
[00:05:20.000 --> 00:05:22.000]  祂回答耶穌的問題之後,
[00:05:22.000 --> 00:05:26.000]  耶穌看著祂就喜愛祂。
[00:05:26.000 --> 00:05:28.000]  大家有沒有發覺到,
[00:05:28.000 --> 00:05:31.000]  這個情緒是兩極的?
[00:05:31.000 --> 00:05:33.000]  一個是很生氣,
[00:05:33.000 --> 00:05:35.000]  一個是很喜歡。
[00:05:35.000 --> 00:05:40.000]  耶穌碰到這個事情的時候,
[00:05:40.000 --> 00:05:42.000]  或者碰到這一群人的時候,
[00:05:42.000 --> 00:05:45.000]  有祂的表達。
[00:05:45.000 --> 00:05:51.000]  我們回顧馬可福音選擇這段經文的時候,
[00:05:51.000 --> 00:05:54.000]  其實是幫助我們留意到,
[00:05:54.000 --> 00:05:57.000]  耶穌所關心的是什麼?
[00:05:57.000 --> 00:05:59.000]  祂看重的是什麼?
[00:05:59.000 --> 00:06:01.000]  我們今天的主題就是,
[00:06:01.000 --> 00:06:03.000]  「誰大誰小」。
[00:06:03.000 --> 00:06:07.000]  我們知道哪些人,
[00:06:07.000 --> 00:06:12.000]  究竟怎樣親近耶穌?
[00:06:12.000 --> 00:06:15.000]  有什麼人有資格親近主?
[00:06:15.000 --> 00:06:19.000]  有沒有一些人沒有資格親近主?
[00:06:19.000 --> 00:06:21.000]  其實我們看見,
[00:06:21.000 --> 00:06:26.000]  經文裡有人排除萬難,
[00:06:26.000 --> 00:06:30.000]  將一群小孩子帶到耶穌面前,
[00:06:30.000 --> 00:06:33.000]  是有一些深切的期待。
[00:06:33.000 --> 00:06:38.000]  他們想讓耶穌可以摸一下這些孩童,
[00:06:38.000 --> 00:06:40.000]  讓祂摸一下。
[00:06:40.000 --> 00:06:43.000]  其實在馬太福音十九章,
[00:06:43.000 --> 00:06:45.000]  第十三節所說,
[00:06:45.000 --> 00:06:48.000]  其實它是翻譯成為,
[00:06:48.000 --> 00:06:53.000]  耶穌可以按手為這些孩子祈禱。
[00:06:53.000 --> 00:06:55.000]  不是摸一下,
[00:06:55.000 --> 00:06:57.000]  祂很乖,不是這樣。
[00:06:57.000 --> 00:07:01.000]  是這一群人帶著小朋友來,
[00:07:01.000 --> 00:07:04.000]  很想耶穌為他們祈禱,
[00:07:04.000 --> 00:07:07.000]  按手在他們身上。
[00:07:07.000 --> 00:07:12.000]  這裡讓我們有一個很重要的反省,
[00:07:12.000 --> 00:07:15.000]  就是當門徒不知什麼原因,
[00:07:15.000 --> 00:07:18.000]  來拒絕這些小孩子的時候,
[00:07:18.000 --> 00:07:21.000]  耶穌就很生氣。
[00:07:21.000 --> 00:07:24.000]  究竟他們是什麼原因,
[00:07:24.000 --> 00:07:26.000]  這一群門徒,請留意一下,
[00:07:26.000 --> 00:07:28.000]  不是一般的人,
[00:07:28.000 --> 00:07:34.000]  是門徒拒絕小孩子親近耶穌,
[00:07:34.000 --> 00:07:37.000]  接受耶穌為他們祈禱。
[00:07:37.000 --> 00:07:40.000]  究竟門徒的問題在哪裡呢?
[00:07:40.000 --> 00:07:42.000]  是不是輪子排輩呢?
[00:07:42.000 --> 00:07:44.000]  什麼時候輪到你了,小朋友?
[00:07:44.000 --> 00:07:46.000]  小孩子不懂事,走開吧!
[00:07:46.000 --> 00:07:49.000]  是不是因為小朋友的地位不高,
[00:07:49.000 --> 00:07:51.000]  或者不夠起眼,
[00:07:51.000 --> 00:07:53.000]  因為個子很小,
[00:07:53.000 --> 00:07:54.000]  不關你們的事,
[00:07:54.000 --> 00:07:56.000]  或者你們都還未到你,
[00:07:56.000 --> 00:08:00.000]  又或者門徒看見耶穌太忙了,
[00:08:00.000 --> 00:08:06.000]  分身乏術,或者無暇兼顧這些小孩子?
[00:08:06.000 --> 00:08:08.000]  其實我想,
[00:08:08.000 --> 00:08:12.000]  門徒真的是一群善忘的人,
[00:08:12.000 --> 00:08:15.000]  他們真的忘記了主耶穌基督,
[00:08:15.000 --> 00:08:17.000]  在第九章的時候,
[00:08:17.000 --> 00:08:21.000]  對這一群門徒的教導。
[00:08:21.000 --> 00:08:25.000]  大家如果熟悉《馬可呼音》第九章的時候,
[00:08:25.000 --> 00:08:30.000]  就知道在上文的九章三十三節那一段,
[00:08:30.000 --> 00:08:33.000]  就是這一群門徒在路上,
[00:08:33.000 --> 00:08:37.000]  他們在爭論誰為大。
[00:08:37.000 --> 00:08:39.000]  主耶穌和他們一起,
[00:08:39.000 --> 00:08:42.000]  去到加伯隆的屋裡的時候,
[00:08:42.000 --> 00:08:45.000]  耶穌很特別地問他們,
[00:08:45.000 --> 00:08:47.000]  你們發生什麼事?
[00:08:47.000 --> 00:08:49.000]  耶穌知道他們講到,
[00:08:49.000 --> 00:08:52.000]  究竟在天國誰為大的時候,
[00:08:52.000 --> 00:08:54.000]  主耶穌對他們說,
[00:08:54.000 --> 00:08:56.000]  你們誰願為首的,
[00:08:56.000 --> 00:08:58.000]  就要作眾人的僕人,
[00:08:58.000 --> 00:09:02.000]  誰願意來到像我一樣,
[00:09:02.000 --> 00:09:04.000]  去接待小孩子的,
[00:09:04.000 --> 00:09:05.000]  就等於接待我,
[00:09:05.000 --> 00:09:08.000]  也接待神在你們當中。
[00:09:08.000 --> 00:09:10.000]  大家可以知道,
[00:09:10.000 --> 00:09:13.000]  當時主耶穌做了一個很特別的動作,
[00:09:13.000 --> 00:09:16.000]  他就是帶著一個小孩子,
[00:09:16.000 --> 00:09:18.000]  在門徒的中間,
[00:09:18.000 --> 00:09:21.000]  然後就將小孩子抱起來,
[00:09:21.000 --> 00:09:25.000]  說你們無論是誰,
[00:09:25.000 --> 00:09:28.000]  因我的名接待小孩子的,
[00:09:28.000 --> 00:09:30.000]  就是接待我,
[00:09:30.000 --> 00:09:32.000]  無論是誰接待我,
[00:09:32.000 --> 00:09:36.000]  就是接待那位差遣我來的天父。
[00:09:36.000 --> 00:09:37.000]  很特別,
[00:09:37.000 --> 00:09:39.000]  其實第九章,
[00:09:39.000 --> 00:09:41.000]  門徒已經經歷了這件事,
[00:09:41.000 --> 00:09:42.000]  知道這件事,
[00:09:42.000 --> 00:09:46.000]  不過他們沒有去留意。
[00:09:46.000 --> 00:09:48.000]  講到天國誰為大的時候,
[00:09:48.000 --> 00:09:50.000]  他們忘記了,
[00:09:50.000 --> 00:09:55.000]  耶穌其實已經有這樣的教導。
[00:09:55.000 --> 00:09:57.000]  天國誰為大,
[00:09:57.000 --> 00:10:01.000]  神的國究竟是容許什麼人進去呢?
[00:10:01.000 --> 00:10:04.000]  耶穌基督祂的工作,
[00:10:04.000 --> 00:10:07.000]  祂的使命是什麼呢?
[00:10:07.000 --> 00:10:09.000]  當我們一起去看路加福音的時候,
[00:10:09.000 --> 00:10:12.000]  門徒不單止是善忘,
[00:10:12.000 --> 00:10:15.000]  不知道主是要接待小孩子,
[00:10:15.000 --> 00:10:17.000]  用這個例子講到天國,
[00:10:17.000 --> 00:10:20.000]  其實不是講大小的,
[00:10:20.000 --> 00:10:24.000]  天國究竟哪些人可以進入,
[00:10:24.000 --> 00:10:26.000]  哪些可以進神的國,
[00:10:26.000 --> 00:10:29.000]  這才是一個重要的問題。
[00:10:29.000 --> 00:10:31.000]  其實主耶穌基督的使命是什麼呢?
[00:10:31.000 --> 00:10:33.000]  大家可以看看這段經文,
[00:10:33.000 --> 00:10:35.000]  如果你眼力好的,
[00:10:35.000 --> 00:10:36.000]  一起讀出來好不好?
[00:10:36.000 --> 00:10:38.000]  路加福音第四章十八十九節,
[00:10:38.000 --> 00:10:41.000]  聖經說主的靈在我身上,
[00:10:41.000 --> 00:10:48.000]  因為祂用高我,叫我全福音給貧窮的人,
[00:10:48.000 --> 00:10:50.000]  差遣我報告,
[00:10:50.000 --> 00:10:52.000]  被老的得釋放,
[00:10:52.000 --> 00:10:54.000]  黑眼的得看見,
[00:10:54.000 --> 00:10:57.000]  叫那些受壓制的人得自由,
[00:10:57.000 --> 00:11:02.000]  報告神越立人的欺憐。
[00:11:02.000 --> 00:11:04.000]  路加福音裡面特別提到,
[00:11:04.000 --> 00:11:09.000]  耶穌基督的使命就是去全福音給貧窮的人,
[00:11:09.000 --> 00:11:15.000]  不單止是肉身所謂的外在的貧窮,
[00:11:15.000 --> 00:11:18.000]  更加是指心靈裡面的貧窮,
[00:11:18.000 --> 00:11:20.000]  將福音傳給他的時候,
[00:11:20.000 --> 00:11:24.000]  他們來到去知道神越立人。
[00:11:24.000 --> 00:11:27.000]  其實這是一個很重要的訊息,
[00:11:27.000 --> 00:11:28.000]  不過很可惜,
[00:11:28.000 --> 00:11:31.000]  門徒不認識,不理解。
[00:11:31.000 --> 00:11:34.000]  所以我們讀回這段經文的時候,
[00:11:34.000 --> 00:11:38.000]  我們知道為什麼主耶穌這麼生氣。
[00:11:38.000 --> 00:11:40.000]  主耶穌說:不要為難了,
[00:11:40.000 --> 00:11:42.000]  你們進入這個神的國的人,
[00:11:42.000 --> 00:11:44.000]  就好像小孩子一樣,
[00:11:44.000 --> 00:11:46.000]  要像小孩子一樣,
[00:11:46.000 --> 00:11:51.000]  這麼謙卑、單純、純真。
[00:11:51.000 --> 00:11:54.000]  我不知道大家剛才聽詩班唱詩的時候,
[00:11:54.000 --> 00:11:56.000]  那個感受是怎樣,
[00:11:56.000 --> 00:11:58.000]  是真的唱得好。
[00:11:58.000 --> 00:12:00.000]  大家有沒有喜歡唱,
[00:12:00.000 --> 00:12:05.000]  有沒有聽過我們不孫的大衛詩班唱詩?
[00:12:05.000 --> 00:12:07.000]  大衛詩班那些,
[00:12:07.000 --> 00:12:09.000]  我們說他還沒變聲,
[00:12:09.000 --> 00:12:11.000]  那個童聲是怎樣?
[00:12:11.000 --> 00:12:14.000]  又有些特別的韻味。
[00:12:14.000 --> 00:12:17.000]  其實小孩子不單止是聲音,
[00:12:17.000 --> 00:12:19.000]  是很純真。
[00:12:19.000 --> 00:12:21.000]  我很記得小孩子,
[00:12:21.000 --> 00:12:25.000]  真是很一個所謂單純和謙卑。
[00:12:25.000 --> 00:12:27.000]  小孩的樣式,
[00:12:27.000 --> 00:12:30.000]  就是沒有想得那麼多,
[00:12:30.000 --> 00:12:33.000]  就是這樣來接受。
[00:12:33.000 --> 00:12:35.000]  我不知道大家有沒有帶過,
[00:12:35.000 --> 00:12:37.000]  小孩子去旅行。
[00:12:37.000 --> 00:12:40.000]  現在去旅行很方便。
[00:12:40.000 --> 00:12:42.000]  我們的大孩子,
[00:12:42.000 --> 00:12:44.000]  長大後有很多意見,
[00:12:44.000 --> 00:12:46.000]  很多方式,
[00:12:46.000 --> 00:12:47.000]  我們都跟不上。
[00:12:47.000 --> 00:12:49.000]  不過我最懷念的,
[00:12:49.000 --> 00:12:51.000]  就是我的女兒,
[00:12:51.000 --> 00:12:53.000]  小時候,
[00:12:53.000 --> 00:12:56.000]  爸爸,你帶我去哪裡就去哪裡。
[00:12:56.000 --> 00:12:58.000]  很純真的。
[00:12:58.000 --> 00:12:59.000]  去到一個,
[00:12:59.000 --> 00:13:01.000]  其實那個不是泳池,
[00:13:01.000 --> 00:13:06.000]  是一個小小的花園的水池,
[00:13:06.000 --> 00:13:08.000]  都可以很開心的。
[00:13:08.000 --> 00:13:09.000]  是不是?
[00:13:09.000 --> 00:13:12.000]  小孩子跟著去旅行,
[00:13:12.000 --> 00:13:14.000]  他就是因為不懂,
[00:13:14.000 --> 00:13:16.000]  你為他預備,
[00:13:16.000 --> 00:13:18.000]  他就很單純來到越南。
[00:13:18.000 --> 00:13:21.000]  我們進神的國,
[00:13:21.000 --> 00:13:23.000]  其實什麼是神的國?
[00:13:23.000 --> 00:13:25.000]  你有沒有想過?
[00:13:25.000 --> 00:13:28.000]  要像小孩子的樣式進神的國,
[00:13:28.000 --> 00:13:31.000]  我們說到一個國度,
[00:13:31.000 --> 00:13:33.000]  一個國家,
[00:13:33.000 --> 00:13:34.000]  其實有三樣東西,
[00:13:34.000 --> 00:13:35.000]  第一,
[00:13:35.000 --> 00:13:37.000]  有君王統治治理,
[00:13:37.000 --> 00:13:39.000]  有政府在治理,
[00:13:39.000 --> 00:13:40.000]  第二,
[00:13:40.000 --> 00:13:42.000]  有他的人民,
[00:13:42.000 --> 00:13:43.000]  有他的公民,
[00:13:43.000 --> 00:13:44.000]  第三,
[00:13:44.000 --> 00:13:46.000]  有他的地土。
[00:13:46.000 --> 00:13:48.000]  什麼是進神的國?
[00:13:48.000 --> 00:13:51.000]  就是我們以我們的天父,
[00:13:51.000 --> 00:13:52.000]  我們的耶穌基督,
[00:13:52.000 --> 00:13:53.000]  為我們的主,
[00:13:53.000 --> 00:13:54.000]  為我們的神。
[00:13:54.000 --> 00:13:56.000]  我們回到教會的時候,
[00:13:56.000 --> 00:13:59.000]  看到有弟兄姊妹信耶穌的人,
[00:13:59.000 --> 00:14:02.000]  一班的人在敬拜。
[00:14:02.000 --> 00:14:03.000]  更重要的是,
[00:14:03.000 --> 00:14:05.000]  我們的內心裏面,
[00:14:05.000 --> 00:14:06.000]  去思想,
[00:14:06.000 --> 00:14:08.000]  去傳記神的國度,
[00:14:08.000 --> 00:14:11.000]  就是神的事就是我們的事。
[00:14:11.000 --> 00:14:14.000]  當然教會就好像四面牆,
[00:14:14.000 --> 00:14:16.000]  你回到教會,
[00:14:16.000 --> 00:14:17.000]  不知道你有沒有感覺到,
[00:14:17.000 --> 00:14:19.000]  這個是神的國度。
[00:14:19.000 --> 00:14:20.000]  有你的參與,
[00:14:20.000 --> 00:14:23.000]  有主耶穌基督在我們當中,
[00:14:23.000 --> 00:14:25.000]  越南我們的敬拜。
[00:14:25.000 --> 00:14:26.000]  更重要的是,
[00:14:26.000 --> 00:14:30.000]  我們的心靈承受著神自己的話語,
[00:14:30.000 --> 00:14:33.000]  我們去思想到天國的事,
[00:14:33.000 --> 00:14:35.000]  思想到天上的事。
[00:14:35.000 --> 00:14:36.000]  弟兄姊妹,
[00:14:36.000 --> 00:14:39.000]  我們真的不是論之排輩,
[00:14:39.000 --> 00:14:43.000]  其實今天主耶穌有一個很重要的提醒,
[00:14:43.000 --> 00:14:46.000]  就是我們要像小孩子,
[00:14:46.000 --> 00:14:48.000]  以我們的天父為我們的神,
[00:14:48.000 --> 00:14:52.000]  以我們的弟兄姊妹為一個屬靈的群體,
[00:14:52.000 --> 00:14:53.000]  我們一起去敬拜神,
[00:14:53.000 --> 00:14:56.000]  這個就是我們在神的國度裏面。
[00:14:56.000 --> 00:14:57.000]  更重要,
[00:14:57.000 --> 00:14:58.000]  崇拜之後,
[00:14:58.000 --> 00:14:59.000]  我們接受差遣,
[00:14:59.000 --> 00:15:02.000]  來做主的工作。
[00:15:02.000 --> 00:15:05.000]  你不要小看這些小朋友,
[00:15:05.000 --> 00:15:06.000]  在聖經裏面,
[00:15:06.000 --> 00:15:09.000]  馬太福音二十一章有這樣記載,
[00:15:09.000 --> 00:15:11.000]  那些祭司長和經學家,
[00:15:11.000 --> 00:15:13.000]  看見耶穌所行的歧視,
[00:15:13.000 --> 00:15:15.000]  又看到什麼呢?
[00:15:15.000 --> 00:15:16.000]  一群的小孩子,
[00:15:16.000 --> 00:15:19.000]  竟然在殿裏面喊叫,
[00:15:19.000 --> 00:15:23.000]  「和剎那,歸於大衛的子孫」。
[00:15:23.000 --> 00:15:25.000]  小朋友啊,弟兄姊妹,
[00:15:25.000 --> 00:15:28.000]  小朋友都是可以敬拜神的,
[00:15:28.000 --> 00:15:30.000]  小朋友可以有信心地說,
[00:15:30.000 --> 00:15:34.000]  「和剎那,歸於大衛的子孫」。
[00:15:34.000 --> 00:15:36.000]  所以說回大衛師班,
[00:15:36.000 --> 00:15:38.000]  他們所獻的師,
[00:15:38.000 --> 00:15:39.000]  和我們今天的師班,
[00:15:39.000 --> 00:15:41.000]  一樣是這麼美。
[00:15:41.000 --> 00:15:42.000]  因為為什麼呢?
[00:15:42.000 --> 00:15:44.000]  那個核心對象,
[00:15:44.000 --> 00:15:46.000]  是我們的主。
[00:15:46.000 --> 00:15:49.000]  所以門徒被責備,
[00:15:49.000 --> 00:15:51.000]  耶穌這麼生氣的原因,
[00:15:51.000 --> 00:15:54.000]  就是他們論之排輩,
[00:15:54.000 --> 00:15:57.000]  說得有大,也有小,
[00:15:57.000 --> 00:15:59.000]  你什麼時候輪到你啊?
[00:15:59.000 --> 00:16:00.000]  所以耶穌基督,
[00:16:00.000 --> 00:16:03.000]  拒絕這一方面的表達。
[00:16:03.000 --> 00:16:05.000]  其實我們知道,
[00:16:05.000 --> 00:16:06.000]  在聖經裏面,
[00:16:06.000 --> 00:16:09.000]  還有另一個片段,
[00:16:09.000 --> 00:16:12.000]  我都覺得很重要,
[00:16:12.000 --> 00:16:14.000]  又是摸,又是摸,
[00:16:14.000 --> 00:16:16.000]  有兩個核眼的人,
[00:16:16.000 --> 00:16:18.000]  他們見到耶穌經過,
[00:16:18.000 --> 00:16:19.000]  他們又說,
[00:16:19.000 --> 00:16:21.000]  「可憐我們啦!」
[00:16:21.000 --> 00:16:23.000]  「耶穌,祢可憐我們吧!」
[00:16:23.000 --> 00:16:24.000]  馬太福音第九章,
[00:16:24.000 --> 00:16:26.000]  在這裏記載的時候,
[00:16:26.000 --> 00:16:28.000]  耶穌就去問他,
[00:16:28.000 --> 00:16:31.000]  「祢信我能夠作這些事嗎?」
[00:16:31.000 --> 00:16:32.000]  他們回答說,
[00:16:32.000 --> 00:16:35.000]  「主啊!我們信!」
[00:16:35.000 --> 00:16:37.000]  就因為這樣緣故,
[00:16:37.000 --> 00:16:40.000]  耶穌就摸他們的眼睛,
[00:16:40.000 --> 00:16:41.000]  就說,
[00:16:41.000 --> 00:16:46.000]  「照你們的信心,讓你們成就吧!」
[00:16:46.000 --> 00:16:48.000]  丙子梅,我們的信心,
[00:16:48.000 --> 00:16:51.000]  其實無論我們在教會,
[00:16:51.000 --> 00:16:52.000]  初信主,
[00:16:52.000 --> 00:16:54.000]  或者信主很久都好,
[00:16:54.000 --> 00:16:55.000]  其實這個信心,
[00:16:55.000 --> 00:16:58.000]  都是需要有經歷,
[00:16:58.000 --> 00:17:01.000]  需要有那種的依靠,
[00:17:01.000 --> 00:17:04.000]  我們來讓神作該做的事,
[00:17:04.000 --> 00:17:06.000]  讓我們知道,
[00:17:06.000 --> 00:17:08.000]  祂是榮耀的神。
[00:17:08.000 --> 00:17:09.000]  我們要說的就是,
[00:17:09.000 --> 00:17:12.000]  我們不需要去論之徘徊,
[00:17:12.000 --> 00:17:15.000]  今天我們想起,
[00:17:15.000 --> 00:17:17.000]  我們的社會,
[00:17:17.000 --> 00:17:20.000]  去標籤了一些人,
[00:17:20.000 --> 00:17:22.000]  沒錯,的確是這樣,
[00:17:22.000 --> 00:17:24.000]  有標籤的,
[00:17:24.000 --> 00:17:26.000]  我們叫做什麼?
[00:17:26.000 --> 00:17:28.000]  「三無人士」,
[00:17:28.000 --> 00:17:30.000]  或者「相識的青年」,
[00:17:30.000 --> 00:17:31.000]  大家有沒有記得?
[00:17:31.000 --> 00:17:33.000]  幾年前有叫「相識的青年」,
[00:17:33.000 --> 00:17:34.000]  又沒有書讀,
[00:17:34.000 --> 00:17:35.000]  又沒有工作,
[00:17:35.000 --> 00:17:37.000]  什麼叫「三無人士」?
[00:17:37.000 --> 00:17:39.000]  沒有公屋,
[00:17:39.000 --> 00:17:40.000]  沒有工作,
[00:17:40.000 --> 00:17:42.000]  又不用交稅,
[00:17:42.000 --> 00:17:43.000]  對不起,
[00:17:43.000 --> 00:17:45.000]  應該是沒有公屋,
[00:17:45.000 --> 00:17:46.000]  沒有交稅,
[00:17:46.000 --> 00:17:49.000]  沒有拿綜援。
[00:17:49.000 --> 00:17:50.000]  丁子梅,
[00:17:50.000 --> 00:17:52.000]  要論之徘徊,
[00:17:52.000 --> 00:17:54.000]  誰大誰小,
[00:17:54.000 --> 00:17:57.000]  其實這個真是在我們的環境裏面,
[00:17:57.000 --> 00:17:58.000]  多得是,
[00:17:58.000 --> 00:18:00.000]  但是你要記得,
[00:18:00.000 --> 00:18:04.000]  當我們去舉行社關主義的時候,
[00:18:04.000 --> 00:18:06.000]  我們要有一個向道,
[00:18:06.000 --> 00:18:08.000]  就是進神國的人,
[00:18:08.000 --> 00:18:11.000]  他是像小孩的樣式,
[00:18:11.000 --> 00:18:12.000]  謙卑,
[00:18:12.000 --> 00:18:13.000]  信靠,
[00:18:13.000 --> 00:18:14.000]  信服,
[00:18:14.000 --> 00:18:17.000]  進行神的引導,
[00:18:17.000 --> 00:18:19.000]  他就接受耶穌是主,
[00:18:19.000 --> 00:18:20.000]  這個的人,
[00:18:20.000 --> 00:18:23.000]  就是在神的國度裏面,
[00:18:23.000 --> 00:18:25.000]  所以千萬不要說,
[00:18:25.000 --> 00:18:26.000]  在教會,
[00:18:26.000 --> 00:18:28.000]  你沒有大沒有小?
[00:18:28.000 --> 00:18:30.000]  你這樣和牧師說話?
[00:18:30.000 --> 00:18:31.000]  你這樣和我說話?
[00:18:31.000 --> 00:18:33.000]  你剛剛來的,
