
[00:00:00.000 --> 00:00:05.440]  耶穌十字架裡面第六個十格七言
[00:07:17.440 --> 00:07:19.440]  覺得無可能會克服
[00:07:19.440 --> 00:07:21.440]  或者工作的問題
[00:07:21.440 --> 00:07:23.440]  這個月
[00:07:23.440 --> 00:07:25.440]  十一、十二月都很多人結婚
[00:07:25.440 --> 00:07:27.440]  在座收到很多紅帖
[00:07:27.440 --> 00:07:29.440]  喝了很多
[00:07:29.440 --> 00:07:35.440]  很多結婚的情節
[00:07:35.440 --> 00:07:37.440]  我試過和其他結婚的
[00:07:37.440 --> 00:07:39.440]  第一次會聊天
[00:07:39.440 --> 00:07:41.440]  有個姊妹就講
[00:07:41.440 --> 00:07:43.440]  有一段時間去做會計
[00:07:43.440 --> 00:07:45.440]  那段時間做會計
[00:07:45.440 --> 00:07:47.440]  真的昏天黑夜
[00:07:47.440 --> 00:07:49.440]  很多很多日子
[00:07:49.440 --> 00:07:51.440]  做到一個程度
[00:07:51.440 --> 00:07:53.440]  自己身體都很多不舒服
[00:07:53.440 --> 00:07:55.440]  甚至我不知道
[00:07:55.440 --> 00:07:57.440]  我估計爆什麼瘡
[00:07:57.440 --> 00:07:59.440]  很多瘡都出來了
[00:07:59.440 --> 00:08:01.440]  有些人做這個階段
[00:08:01.440 --> 00:08:03.440]  艱難到一個程度
[00:08:03.440 --> 00:08:05.440]  覺得怎樣捱得過那個關
[00:08:05.440 --> 00:08:07.440]  特別是做會計
[00:08:07.440 --> 00:08:09.440]  有些人做會計
[00:08:09.440 --> 00:08:11.440]  要考會計試
[00:08:11.440 --> 00:08:13.440]  又要做工等等
[00:08:13.440 --> 00:08:15.440]  工作與考試並重的時候
[00:08:15.440 --> 00:08:17.440]  怎能夠走過這個艱難的時候
[00:08:17.440 --> 00:08:19.440]  有時這個時候
[00:08:19.440 --> 00:08:21.440]  有時人會有一個感覺
[00:08:21.440 --> 00:08:23.440]  就是生命為什麼這麼難
[00:08:23.440 --> 00:08:25.440]  生命為什麼這麼難
[00:08:25.440 --> 00:08:27.440]  生命很難
[00:08:27.440 --> 00:08:29.440]  怎樣去到這個階段
[00:08:29.440 --> 00:08:31.440]  由很渴很艱難
[00:08:31.440 --> 00:08:33.440]  由跳躍到成了
[00:08:33.440 --> 00:08:35.440]  但有些人就很特別
[00:08:35.440 --> 00:08:37.440]  他有神的恩典
[00:08:37.440 --> 00:08:39.440]  他在生命裡
[00:08:39.440 --> 00:08:41.440]  很艱難的時候
[00:08:41.440 --> 00:08:43.440]  他有一份盡力的心
[00:08:43.440 --> 00:08:45.440]  我們有沒有這份渴望呢
[00:08:45.440 --> 00:08:47.440]  曾經和大家分享過一個例子
[00:08:47.440 --> 00:08:49.440]  叫做
[00:08:49.440 --> 00:08:51.440]  天賦我盡力了
[00:08:51.440 --> 00:08:53.440]  我一個學生
[00:08:53.440 --> 00:08:55.440]  他現在都安息
[00:08:55.440 --> 00:08:57.440]  他最後一篇的網文就寫這句
[00:08:57.440 --> 00:08:59.440]  天賦我盡力了
[00:08:59.440 --> 00:09:01.440]  欣然見主
[00:09:01.440 --> 00:09:03.440]  其中一幕講到他自己
[00:09:03.440 --> 00:09:05.440]  多年的癌症
[00:09:05.440 --> 00:09:07.440]  他說頭髮都掉了
[00:09:07.440 --> 00:09:09.440]  舌頭都開始沒有味道
[00:09:09.440 --> 00:09:11.440]  體重跌到最低的點
[00:09:11.440 --> 00:09:13.440]  身心靈都疲乏
[00:09:13.440 --> 00:09:15.440]  呼吸就明顯差了
[00:09:15.440 --> 00:09:17.440]  自縛又吃力
[00:09:17.440 --> 00:09:19.440]  又乏力
[00:09:19.440 --> 00:09:21.440]  好幾年都是這樣
[00:09:21.440 --> 00:09:23.440]  那時候我還沒離開建道的時候
[00:09:23.440 --> 00:09:25.440]  他已經是很重病
[00:09:25.440 --> 00:09:27.440]  那時候在QE的病床裡
[00:09:27.440 --> 00:09:29.440]  想著很危險
[00:09:29.440 --> 00:09:31.440]  幾十個學生
[00:09:31.440 --> 00:09:33.440]  有幾個老師輪著兩個兩個去探他
[00:09:33.440 --> 00:09:35.440]  竟然又沒什麼事
[00:09:35.440 --> 00:09:37.440]  又出來了
[00:09:37.440 --> 00:09:39.440]  後來在自己的議員教會裡侍奉
[00:09:39.440 --> 00:09:41.440]  我最記得有一次
[00:09:41.440 --> 00:09:43.440]  那時候我們
[00:09:43.440 --> 00:09:45.440]  來了我們一段時間的傳道
[00:09:45.440 --> 00:09:47.440]  馮錦雄傳道
[00:09:47.440 --> 00:09:49.440]  他以前在另一間教會裡侍奉
[00:09:49.440 --> 00:09:51.440]  教會有一個報道會請我講道
[00:09:51.440 --> 00:09:53.440]  我去到請他講道的時候
[00:09:53.440 --> 00:09:55.440]  見證嘉賓是這個姐妹
[00:09:55.440 --> 00:09:57.440]  同台一起侍奉
[00:09:57.440 --> 00:09:59.440]  很難得的
[00:09:59.440 --> 00:10:01.440]  他講見證我侍奉
[00:10:01.440 --> 00:10:03.440]  很多的難處
[00:10:03.440 --> 00:10:05.440]  很多的困難
[00:10:05.440 --> 00:10:07.440]  其實想起最近在電郵裡
[00:10:07.440 --> 00:10:09.440]  都收到一些病患的資訊
[00:10:09.440 --> 00:10:11.440]  有一個是
[00:10:11.440 --> 00:10:13.440]  我以前中學的同學
[00:10:13.440 --> 00:10:15.440]  大學同學
[00:10:15.440 --> 00:10:17.440]  七八年的癌症
[00:10:17.440 --> 00:10:19.440]  早期退休
[00:10:19.440 --> 00:10:21.440]  久不久
[00:10:21.440 --> 00:10:23.440]  太太發了電郵
[00:10:23.440 --> 00:10:25.440]  病患怎樣的艱難
[00:10:25.440 --> 00:10:27.440]  我最近有一個學生
[00:10:27.440 --> 00:10:29.440]  宣教士
[00:10:29.440 --> 00:10:31.440]  在中南美洲宣教
[00:10:31.440 --> 00:10:33.440]  回來是鼻咽癌
[00:10:33.440 --> 00:10:35.440]  醫療當中
[00:10:35.440 --> 00:10:37.440]  久不久收到這些電郵
[00:10:37.440 --> 00:10:39.440]  怎樣診治
[00:10:39.440 --> 00:10:41.440]  有些經歷神等等的故事
[00:10:41.440 --> 00:10:43.440]  這些人要走過這段路
[00:10:43.440 --> 00:10:45.440]  我想真是很挑戰
[00:10:45.440 --> 00:10:47.440]  不知你生命裡
[00:10:47.440 --> 00:10:49.440]  有沒有一些很難的時候
[00:10:49.440 --> 00:10:51.440]  但在很難的時候
[00:10:51.440 --> 00:10:53.440]  你的質素是怎樣
[00:10:53.440 --> 00:10:55.440]  沒有容易的時候
[00:10:55.440 --> 00:10:57.440]  在這個艱難裡
[00:10:57.440 --> 00:10:59.440]  我們有沒有依靠神
[00:10:59.440 --> 00:11:01.440]  有沒有和弟姐妹分享
[00:11:01.440 --> 00:11:03.440]  得到其他人的支援
[00:11:03.440 --> 00:11:05.440]  和活出一個神喜悅的生命
[00:11:05.440 --> 00:11:07.440]  到你去見到神的時候
[00:11:07.440 --> 00:11:09.440]  就這段艱難的日子
[00:11:09.440 --> 00:11:11.440]  你可以說是欣然見主
[00:11:11.440 --> 00:11:13.440]  黃昏這個例子
[00:11:13.440 --> 00:11:15.440]  這個姐妹的例子
[00:11:15.440 --> 00:11:17.440]  是建基的另一個例子
[00:11:17.440 --> 00:11:19.440]  就是一位年輕的女孩
[00:11:19.440 --> 00:11:21.440]  譚文君
[00:11:21.440 --> 00:11:23.440]  Gory這個女孩
[00:11:23.440 --> 00:11:25.440]  年輕的時候因為癌症
[00:11:25.440 --> 00:11:27.440]  割了一隻右腳
[00:11:27.440 --> 00:11:29.440]  又看過自己
[00:11:29.440 --> 00:11:31.440]  雖然身體壞
[00:11:31.440 --> 00:11:33.440]  但見到幾個同學
[00:11:33.440 --> 00:11:35.440]  竟然會無端端自殺
[00:11:35.440 --> 00:11:37.440]  很特別她的浸泥
[00:11:37.440 --> 00:11:39.440]  就是她爸爸親自幫她浸
[00:11:39.440 --> 00:11:41.440]  有時都思想到我兒子大
[00:11:41.440 --> 00:11:43.440]  這個月
[00:11:43.440 --> 00:11:45.440]  這個月好像是
[00:11:45.440 --> 00:11:47.440]  郭牧師負責浸泥
[00:11:47.440 --> 00:11:49.440]  我不太記得
[00:11:49.440 --> 00:11:51.440]  郭牧師的兒子
[00:11:51.440 --> 00:11:53.440]  這個月受浸
[00:11:53.440 --> 00:11:55.440]  有時父親幫兒子
[00:11:55.440 --> 00:11:57.440]  做浸泥
[00:11:57.440 --> 00:11:59.440]  都是一個很特別的經歷
[00:11:59.440 --> 00:12:01.440]  在這麼多患難裡
[00:12:01.440 --> 00:12:03.440]  這個女孩經歷
[00:12:03.440 --> 00:12:05.440]  更大的國家患難
[00:12:05.440 --> 00:12:07.440]  美國的911
[00:12:07.440 --> 00:12:09.440]  911裡有兩個有專學的老師
[00:12:09.440 --> 00:12:11.440]  失蹤
[00:12:11.440 --> 00:12:13.440]  有些同學的父母死亡
[00:12:13.440 --> 00:12:15.440]  她一個大約五尺五寸
[00:12:15.440 --> 00:12:17.440]  一個矮的女孩
[00:12:17.440 --> 00:12:19.440]  中等身材
[00:12:19.440 --> 00:12:21.440]  一隻拐杖
[00:12:21.440 --> 00:12:23.440]  她想在有限人生裡
[00:12:23.440 --> 00:12:25.440]  仍然奮鬥
[00:12:25.440 --> 00:12:27.440]  她不想放棄有限人生裡
[00:12:27.440 --> 00:12:29.440]  發光的努力
[00:12:29.440 --> 00:12:31.440]  統籌了很多人
[00:12:31.440 --> 00:12:33.440]  捐了很多飯盒
[00:12:33.440 --> 00:12:35.440]  給大家講這個例子
[00:12:35.440 --> 00:12:37.440]  每天送了八百個中國菜
[00:12:37.440 --> 00:12:39.440]  飯盒給救災人士
[00:12:39.440 --> 00:12:41.440]  消防員等等的情況
[00:12:41.440 --> 00:12:43.440]  當時有人傳聞
[00:12:43.440 --> 00:12:45.440]  有一個女孩
[00:12:45.440 --> 00:12:47.440]  每天帶著一群年輕人
[00:12:47.440 --> 00:12:49.440]  送了八百個飯盒
[00:12:49.440 --> 00:12:51.440]  給救傷員
[00:12:51.440 --> 00:12:53.440]  結果她在
[00:12:53.440 --> 00:12:55.440]  後來紀念1911救援的時候
[00:12:55.440 --> 00:12:57.440]  她是唯一
[00:12:57.440 --> 00:12:59.440]  可以拿獎的一個人
[00:12:59.440 --> 00:13:01.440]  她都沒有親自去拿獎
[00:13:01.440 --> 00:13:03.440]  她其中在
[00:13:03.440 --> 00:13:05.440]  受浸的時候
[00:13:05.440 --> 00:13:07.440]  她只說了一句話
[00:13:07.440 --> 00:13:09.440]  我知道神在我心裡有計劃
[00:13:09.440 --> 00:13:11.440]  不知道有多長
[00:13:11.440 --> 00:13:13.440]  因為十幾歲已經有病患
[00:13:13.440 --> 00:13:15.440]  離世的時候問爸爸
[00:13:15.440 --> 00:13:17.440]  我還欠什麼呢
[00:13:17.440 --> 00:13:19.440]  爸爸當然不會說沒有
[00:13:19.440 --> 00:13:21.440]  他還說
[00:13:21.440 --> 00:13:23.440]  爸爸不好意思
[00:13:23.440 --> 00:13:25.440]  我發了脾氣
[00:13:25.440 --> 00:13:27.440]  我媽媽還有什麼沒做
[00:13:27.440 --> 00:13:29.440]  這些女孩都很厲害
[00:13:29.440 --> 00:13:31.440]  她大學是美國一個很出名的
[00:13:31.440 --> 00:13:33.440]  被稱為女子哈佛的
[00:13:33.440 --> 00:13:35.440]  很多名人都讀過
[00:13:35.440 --> 00:13:37.440]  宋美齡都讀過
[00:13:37.440 --> 00:13:39.440]  克林頓太太
[00:13:39.440 --> 00:13:41.440]  Hillary等等都讀過
[00:13:41.440 --> 00:13:43.440]  就算有多少
[00:13:43.440 --> 00:13:45.440]  外在的風聲都好
[00:13:45.440 --> 00:13:47.440]  其實最終我們的人
[00:13:47.440 --> 00:13:49.440]  一個很重要的觀念就是
[00:13:49.440 --> 00:13:51.440]  我們都要向神交仗
[00:13:51.440 --> 00:13:53.440]  這個女孩很知道向神交仗
[00:13:53.440 --> 00:13:55.440]  下一章她說
[00:13:55.440 --> 00:13:57.440]  爸爸我不知道
[00:13:57.440 --> 00:13:59.440]  今天行不行
[00:13:59.440 --> 00:14:01.440]  不過我突然感覺到
[00:14:01.440 --> 00:14:03.440]  好像打開了
[00:14:03.440 --> 00:14:05.440]  她最後那句話就是
[00:14:05.440 --> 00:14:07.440]  爸爸我盡力了
[00:14:07.440 --> 00:14:09.440]  所以人生裡面
[00:14:09.440 --> 00:14:11.440]  耶穌基督是類似的風格
[00:14:11.440 --> 00:14:13.440]  在十字架裡面
[00:14:13.440 --> 00:14:15.440]  祂成了
[00:14:15.440 --> 00:14:17.440]  祂生命裡面完成
[00:14:17.440 --> 00:14:19.440]  賦予祂的託付
[00:14:19.440 --> 00:14:21.440]  順境逆境的時候
[00:14:21.440 --> 00:14:23.440]  完成賦予祂的託付
[00:14:23.440 --> 00:14:25.440]  回想起耶穌說的這句話
[00:14:25.440 --> 00:14:27.440]  我喜歡的表達就是
[00:14:27.440 --> 00:14:29.440]  從馬槽到十字架
[00:14:31.440 --> 00:14:33.440]  如果大家留意
[00:14:33.440 --> 00:14:35.440]  我拍了一張照片在網上找
[00:14:35.440 --> 00:14:37.440]  很有趣的就是
[00:14:37.440 --> 00:14:41.440]  比喻可能約瑟
[00:14:41.440 --> 00:14:43.440]  帶著瑪利亞騎著驢仔的時候
[00:14:43.440 --> 00:14:45.440]  比喻就去到
[00:14:45.440 --> 00:14:47.440]  馬槽
[00:14:47.440 --> 00:14:49.440]  向著十字架走去
[00:14:49.440 --> 00:14:51.440]  其實馬槽只是中間點
[00:14:51.440 --> 00:14:53.440]  然後走著走著
[00:14:53.440 --> 00:14:55.440]  就去到十字架
[00:14:55.440 --> 00:14:57.440]  耶穌來到已經預了
[00:14:57.440 --> 00:14:59.440]  要為世人的罪承擔十字架
[00:14:59.440 --> 00:15:01.440]  祂成了這個責任的時候
[00:15:01.440 --> 00:15:03.440]  祂預了要經歷十字架
[00:15:03.440 --> 00:15:05.440]  預了經歷很多的代價
[00:15:05.440 --> 00:15:07.440]  所以當我們慶祝
[00:15:07.440 --> 00:15:09.440]  這個普世春藤的聖誕的時候
[00:15:09.440 --> 00:15:11.440]  在外國有些人喜歡互相送禮物
[00:15:11.440 --> 00:15:13.440]  唱很多讚美的詩歌
[00:15:13.440 --> 00:15:15.440]  一起輕鬆的時候
[00:15:15.440 --> 00:15:17.440]  一起派對的時候
