
[00:00:00.000 --> 00:00:02.360]  今日同大家講嘅題目《宅路未曾》
[00:02:09.440 --> 00:02:10.920]  一個早上一個下晝喇
[00:02:10.920 --> 00:02:12.480]  彼得同約翰呢就上聖殿去
[00:02:12.480 --> 00:02:14.200]  一個從母腹裏面呢
[00:02:14.200 --> 00:02:17.000]  就本身係腿嘅人正被抬嚟
[00:02:17.000 --> 00:02:22.080]  佢哋天天都將佢放喺聖殿嘅一個叫尾門嘅地方嘅門口
[00:02:22.080 --> 00:02:24.520]  求入聖殿嘅人施舍
[00:02:24.520 --> 00:02:27.920]  佢哋看見彼得約翰將要入聖殿嘅時候
[00:02:27.920 --> 00:02:29.720]  就求佢哋施舍喇
[00:02:29.720 --> 00:02:32.680]  彼得同約翰定征向他彼得說
[00:02:32.680 --> 00:02:34.400]  睇下我哋
[00:02:34.400 --> 00:02:36.680]  嗱人就注目向他
[00:02:36.680 --> 00:02:39.760]  指望從他門得著什麼
[00:02:39.760 --> 00:02:42.320]  即係你諗下即係叫個黑蓋嘅
[00:02:42.320 --> 00:02:43.600]  喺度討飯嘅
[00:02:43.600 --> 00:02:45.760]  攤咗喺度嘅你望下我
[00:02:45.760 --> 00:02:47.800]  咁你你估下佢會諗咩
[00:02:47.800 --> 00:02:50.240]  喂有啲咩你可以畀我嘛係咪真係好好簡單啫
[00:02:50.240 --> 00:02:51.960]  我坐喺度可以做啲咩啫
[00:02:51.960 --> 00:02:55.320]  係咪我又唔會阻住你嘅你咪兜頭行囉
[00:02:55.320 --> 00:02:57.200]  你唔想施舍我就算啦
[00:02:57.200 --> 00:02:59.760]  你想施舍咁你畀啲咩嚟呀
[00:02:59.760 --> 00:03:03.160]  彼得就話金和銀我都冇啦ok
[00:03:03.160 --> 00:03:04.320]  幾大鑊ok
[00:03:04.320 --> 00:03:06.640]  但我將我所有嘅畀你我有嘅畀你
[00:03:06.640 --> 00:03:08.640]  封納撒勒人耶穌基督嘅名
[00:03:08.640 --> 00:03:10.080]  叫你起嚟行走
[00:03:10.080 --> 00:03:13.080]  於是彼得就拉著佢嘅右手扶佢起
[00:03:13.080 --> 00:03:16.680]  佢嘅腳同果骨就立刻健壯起嚟
[00:03:16.680 --> 00:03:21.120]  就跳起嚟斬著又開始行走喇
[00:03:21.120 --> 00:03:25.920]  佢跟佢門進入聖殿邊走邊跳讚美上帝
[00:03:25.920 --> 00:03:29.600]  百姓都看見佢又行走又讚美上帝
[00:03:29.600 --> 00:03:33.880]  認得佢就係果位掃上坐喺聖殿嘅尾門
[00:03:33.880 --> 00:03:36.200]  門口求人施舍嗰個
[00:03:36.200 --> 00:03:38.040]  就因為佢所遇到嘅事
[00:03:38.040 --> 00:03:41.000]  滿心驚訝詫異
[00:03:41.000 --> 00:03:42.920]  聖經讀到呢度嘅時間
[00:03:42.920 --> 00:03:45.280]  有啲頭先講緊兩個段落
[00:03:45.280 --> 00:03:48.640]  嗰兩個段落係二張尾同埋三張頭
[00:03:48.640 --> 00:03:51.400]  其實你問我
[00:03:51.400 --> 00:03:55.960]  司徒行轉主要其實係一開始嘅時間
[00:03:55.960 --> 00:03:58.920]  彼得、約翰佢哋經歷咗好多嘢嘅
[00:03:58.920 --> 00:04:02.560]  佢哋好似聖經裏面好刻意嘅去描述佢哋
[00:04:02.560 --> 00:04:05.480]  好似做緊耶穌要做嘅嘢
[00:04:05.480 --> 00:04:07.240]  耶穌已經升咗天喇
[00:04:07.240 --> 00:04:09.360]  開頭第一張就佢哋舉目望天喇
[00:04:09.360 --> 00:04:11.280]  點算喇點算喇
[00:04:11.280 --> 00:04:13.320]  跟住天使就問你喺度做咩呀
[00:04:13.320 --> 00:04:15.240]  你返去喇咁樣等候
[00:04:15.240 --> 00:04:18.600]  於是乎對我嚟講喺司徒行轉開頭
[00:04:18.600 --> 00:04:20.400]  第一張咁上下嘅時間
[00:04:20.400 --> 00:04:24.320]  我用咗三組嘅數目字去描述
[00:04:24.320 --> 00:04:26.560]  summarize成個第一張
[00:04:26.560 --> 00:04:29.600]  第一組嘅數目字係四十
[00:04:29.600 --> 00:04:31.080]  佢哋等候咗四十人
[00:04:31.080 --> 00:04:33.320]  第二組呢就係一百二十
[00:04:33.320 --> 00:04:35.440]  有一百二十人喺度禱告、祈禱
[00:04:35.440 --> 00:04:37.040]  第三組係十二
[00:04:37.040 --> 00:04:40.720]  係再招聚番第十二個門徒
[00:04:40.720 --> 00:04:42.600]  佢哋好似好整齊嘅
[00:04:42.600 --> 00:04:46.080]  做緊一樣嘢就係重複重複重複
[00:04:46.080 --> 00:04:48.800]  做返耶穌要做嘅嘢
[00:04:48.800 --> 00:04:52.760]  頭先嗰段落佢哋有個結果
[00:04:52.760 --> 00:04:55.200]  成班人同心合意嘅時候就興旺起來
[00:04:55.200 --> 00:04:57.200]  係咪福音興旺起來
[00:04:57.200 --> 00:04:58.680]  陣間會講多少少
[00:04:58.680 --> 00:05:01.480]  去到有神蹟嗰個呢
[00:05:01.480 --> 00:05:03.360]  係第一個神蹟
[00:05:03.360 --> 00:05:05.880]  耶穌都叫過嗰啲人起嚟
[00:05:05.880 --> 00:05:10.120]  畀得同一行同樣複述返做呢一樣嘢
[00:05:10.120 --> 00:05:12.920]  如果你要問我一個群體
[00:05:12.920 --> 00:05:15.960]  呢個系列係講緊一個群體嘅時間
[00:05:15.960 --> 00:05:19.680]  我想講呢個群體係需要跟隨耶穌
[00:05:19.680 --> 00:05:22.200]  做耶穌要做嘅嘢
[00:05:22.200 --> 00:05:23.720]  耶穌要做嘅係啲咩
[00:05:23.720 --> 00:05:26.240]  耶穌喺呢個世代喺呢個時代
[00:05:26.240 --> 00:05:28.400]  要我哋做啲咩
[00:05:28.400 --> 00:05:31.040]  我哋喺呢個時代點樣去回應主
[00:05:31.040 --> 00:05:33.000]  畀我哋嘅呼召
[00:05:33.000 --> 00:05:36.560]  香港呢個時代我哋見到好精彩
[00:05:36.560 --> 00:05:38.440]  機遇處處
[00:05:38.440 --> 00:05:40.280]  真係機遇處處
[00:05:40.280 --> 00:05:42.640]  係問題就係我哋點樣去回應
[00:05:42.640 --> 00:05:44.440]  我哋想點樣去行
[00:05:44.440 --> 00:05:47.560]  點樣去見到有更多
[00:05:47.560 --> 00:05:49.840]  佢哋好需要一個家
[00:05:49.840 --> 00:05:51.560]  一個屬靈群體嘅人
[00:05:51.560 --> 00:05:53.360]  可以喺呢度地方
[00:05:53.360 --> 00:05:55.400]  呢個我哋所愛嘅地方
[00:05:55.400 --> 00:05:56.720]  呢個你所愛嘅地方
[00:05:56.720 --> 00:05:59.160]  呢個都係我所愛嘅群體
[00:05:59.160 --> 00:06:04.440]  點樣可以繼續喺度見證主
[00:06:04.440 --> 00:06:07.360]  於是乎《少年傳》二章
[00:06:07.360 --> 00:06:09.480]  呢度講緊尾啦 頭先嗰度
[00:06:09.480 --> 00:06:13.200]  佢哋一齊遵守司徒嘅教訓
[00:06:13.200 --> 00:06:17.400]  做一啲耶穌嗰陣時都會做嘅嘢
[00:06:17.400 --> 00:06:20.360]  彼此交接 抹餅 禱告
[00:06:20.360 --> 00:06:22.480]  信嘅人在一處繁物公用
[00:06:22.480 --> 00:06:23.760]  呢度就冇啦
[00:06:23.760 --> 00:06:26.280]  佢哋有一種心智就係
[00:06:26.280 --> 00:06:29.800]  佢哋要將佢所有嘅嘢畀哂出嚟
[00:06:29.800 --> 00:06:33.360]  咁係咪真係要將所有嘢畀哂出嚟呢
[00:06:33.360 --> 00:06:35.400]  即係當勞你見到當勞
[00:06:35.400 --> 00:06:38.240]  你梗係想佢將所有嘅嘢畀哂出嚟
[00:06:38.240 --> 00:06:44.280]  後面我講 我都額頭
[00:06:44.280 --> 00:06:46.560]  最緊要當勞埋一層樓
[00:06:46.560 --> 00:06:51.800]  留返一半就唔好話係全部啦
[00:06:51.800 --> 00:06:53.080]  佢哋有嘅
[00:06:53.080 --> 00:06:57.480]  佢好願意就分享
[00:06:57.480 --> 00:06:59.560]  一齊同心合意嘅喺度禱告
[00:06:59.560 --> 00:07:01.320]  聚埋一齊
[00:07:01.320 --> 00:07:03.280]  佢哋期待嘅係啲咩
[00:07:03.280 --> 00:07:07.800]  我諗佢哋就係期待上帝喺度繼續工作
[00:07:07.800 --> 00:07:11.080]  佢哋點解要抹餅呢
[00:07:11.080 --> 00:07:13.800]  我諗抹餅係每一次都係耶穌嘅吩咐
[00:07:13.800 --> 00:07:17.400]  就記念主就係佢嘅主
[00:07:17.400 --> 00:07:19.480]  呢個就係信仰嘅群體
[00:07:19.480 --> 00:07:22.400]  我晏晝查經嘅時候查約翰一書
[00:07:22.400 --> 00:07:25.240]  約翰一書其中講一樣嘢就係再提醒就係
[00:07:25.240 --> 00:07:27.320]  你哋要記住我哋曾經所見過
[00:07:27.320 --> 00:07:29.440]  所睇過 所摸過 所觸摸過
[00:07:29.440 --> 00:07:31.680]  所經歷過嗰個
[00:07:31.680 --> 00:07:34.200]  我諗佢哋信仰群體就一同嘅
[00:07:34.200 --> 00:07:37.280]  每一次聚會就係講緊好悶嘅一樣嘢
[00:07:37.280 --> 00:07:40.840]  但係好實在嘅一樣嘢就係講緊耶穌
[00:07:40.840 --> 00:07:44.280]  我諗佢哋唔係緬懷過去耶穌幾咁巴閉
[00:07:44.280 --> 00:07:47.440]  或者耶穌喺度嘅時候做咗幾多神職歧視
[00:07:47.440 --> 00:07:50.200]  而係佢哋再一次認順認定呢個群體
[00:07:50.200 --> 00:07:52.240]  就係耶穌基督嘅群體
[00:07:52.240 --> 00:07:54.520]  呢個群體YAS
[00:07:54.520 --> 00:07:57.560]  就係跟隨耶穌基督嘅群體
[00:07:57.560 --> 00:08:00.840]  佢哋再一次喺度藉著唔同嘅禮儀
[00:08:00.840 --> 00:08:05.520]  敬拜 聖餐 相聚 查經
[00:08:05.520 --> 00:08:10.160]  就一同嘅去認定我屬於呢個群體
[00:08:10.160 --> 00:08:13.720]  冇人係單定一個
[00:08:13.720 --> 00:08:16.200]  You'll never walk alone
[00:08:16.200 --> 00:08:18.120]  冇人係單定一個
[00:08:18.120 --> 00:08:22.240]  呢個群體裏面係可以不一樣
[00:08:22.240 --> 00:08:28.520]  因為有耶穌喺度
[00:08:28.520 --> 00:08:38.160]  我知道呢度呢係個電視機唔係睇住個powerpoint
[00:08:38.160 --> 00:08:39.200]  結果嚟㗎
[00:08:39.200 --> 00:08:42.080]  主張得救嘅人數天天加畀佢哋
[00:08:42.080 --> 00:08:44.640]  呢個係個結果
[00:08:44.640 --> 00:08:45.400]  呢個係個結果
[00:08:45.400 --> 00:08:49.200]  係因為佢哋成個群體生命好唔同
[00:08:49.200 --> 00:08:50.920]  好不一樣
[00:08:50.920 --> 00:08:52.680]  咁佢哋可以點樣㗎呢
[00:08:52.680 --> 00:08:56.240]  如果你問我喺《舌頭人傳》二章裏面我見到嘅
[00:08:56.240 --> 00:08:59.960]  其實三個重要嘅元素
[00:08:59.960 --> 00:09:04.200]  佢哋個個都被聖靈充滿
[00:09:04.200 --> 00:09:07.920]  佢哋每一個都經歷過上帝嘅
[00:09:07.920 --> 00:09:10.880]  喺佢生命裏面做過嘅奇妙嘅事情
[00:09:10.880 --> 00:09:12.800]  不論係講緊超自然又好
[00:09:12.800 --> 00:09:16.160]  亦都或者又或者可能係唔係超自然都好
[00:09:16.160 --> 00:09:18.040]  但係好相信好經歷過
[00:09:18.040 --> 00:09:22.440]  就係上帝嘅親自嘅引領同埋帶領
[00:09:22.440 --> 00:09:24.320]  嗰種嘅個人經驗嘅追求
[00:09:24.320 --> 00:09:27.320]  學務甚至亦都係一樣嘢好重要嘅
[00:09:27.320 --> 00:09:30.040]  就係聖靈恩賜嗰種嘅彼此嘅服侍
[00:09:30.040 --> 00:09:32.840]  唔係強調聖靈恩賜我有幾咁多能力
[00:09:32.840 --> 00:09:36.040]  而係講緊我可以運用聖靈恩賜
[00:09:36.040 --> 00:09:38.560]  去彼此嘅去服侍
[00:09:38.560 --> 00:09:43.080]  追求嘅係嗰種屬靈嘅導引
[00:09:43.080 --> 00:09:44.480]  佢哋好似其他人覺得
[00:09:44.480 --> 00:09:46.200]  唔知呢班人好似怪怪地
[00:09:46.200 --> 00:09:47.720]  好似有啲唔同喎
[00:09:47.720 --> 00:09:49.120]  但係佢哋好清楚一樣嘢
[00:09:49.120 --> 00:09:52.320]  就係因為佢哋係靠著聖靈而行
[00:09:52.320 --> 00:09:54.360]  佢哋見過佢哋經歷過
[00:09:54.360 --> 00:09:55.800]  而佢哋唔係講緊
[00:09:55.800 --> 00:09:59.880]  佢要不斷嘅去追求呢種嘅感覺
[00:09:59.880 --> 00:10:02.320]  而係佢哋見到聖靈
[00:10:02.320 --> 00:10:04.160]  或者應該咁樣講佢哋見到神
[00:10:04.160 --> 00:10:07.240]  真正喺佢哋生命裏面嘅工作
[00:10:07.240 --> 00:10:10.360]  所以你話一個走數嘅群體
[00:10:10.360 --> 00:10:12.080]  必然帶嚟嘅一個結果
[00:10:12.080 --> 00:10:14.520]  或者帶嚟嘅一個現況
[00:10:14.520 --> 00:10:15.960]  就係嗰班人
[00:10:15.960 --> 00:10:21.560]  佢哋都專心自治嘅聽使徒嘅教訓
[00:10:21.560 --> 00:10:23.280]  佢哋一同嘅團契
[00:10:23.280 --> 00:10:24.360]  一同抹餅
[00:10:24.360 --> 00:10:25.920]  一同嘅祈禱
[00:10:25.920 --> 00:10:28.120]  有一個群體嘅生活
[00:10:28.120 --> 00:10:32.680]  佢哋唔係淨係單純嗰種嘅行為
[00:10:32.680 --> 00:10:34.360]  即係行為做完就ok㗎喇
[00:10:34.360 --> 00:10:35.440]  係咪
[00:10:35.440 --> 00:10:37.480]  咁好多人返嚟教會都係咁㗎喇
[00:10:37.480 --> 00:10:39.640]  即係領聖餐嗰一日特別多人㗎嘛
[00:10:39.640 --> 00:10:40.840]  係咪
[00:10:40.840 --> 00:10:41.680]  係喇
[00:10:41.680 --> 00:10:42.280]  OK
[00:10:42.280 --> 00:10:45.640]  咁又或者係
[00:10:45.640 --> 00:10:46.680]  OK唔講其他
[00:10:46.680 --> 00:10:48.000]  OK
[00:10:48.000 --> 00:10:48.480]  係喇
[00:10:48.480 --> 00:10:52.520]  咁所以佢做完呢樣嘢係唔代表
[00:10:52.520 --> 00:10:55.480]  唔代表係有改變
[00:10:55.480 --> 00:10:58.160]  聖經裡面形容呢就係佢哋有
[00:10:58.160 --> 00:11:00.160]  除咗專心自治之外呢
[00:11:00.160 --> 00:11:02.200]  佢哋有個敬畏嘅心
[00:11:02.200 --> 00:11:04.840]  我覺得敬畏嘅心好重要
[00:11:04.840 --> 00:11:08.280]  敬畏嘅心係代表佢真係生命嘅改變
[00:11:08.280 --> 00:11:11.080]  佢唔係諗住嚟攞啲咩走
[00:11:11.080 --> 00:11:11.800]  而係話
[00:11:11.800 --> 00:11:15.480]  我可以喺度聽到上帝想我做啲咩嘢
[00:11:15.480 --> 00:11:17.040]  上帝你想我點
[00:11:17.040 --> 00:11:18.160]  你點樣move我
[00:11:18.160 --> 00:11:19.400]  你點樣改變我
[00:11:19.400 --> 00:11:21.320]  或者我可以點樣行喺你裡面呢
[00:11:21.320 --> 00:11:22.280]  我仲爭啲咩
[00:11:22.280 --> 00:11:24.720]  我諗嗰個係發自內心嘅嗰種
[00:11:24.720 --> 00:11:26.840]  嗰種嘅學務
[00:11:26.840 --> 00:11:28.520]  嗰種嘅尋求
[00:11:28.520 --> 00:11:34.600]  嗰種希望可以更加去跟隨主
[00:11:34.600 --> 00:11:37.040]  好似被主畀十字架吸引一樣
[00:11:37.040 --> 00:11:38.080]  主要可以點做
[00:11:38.080 --> 00:11:39.080]  點行
[00:11:39.080 --> 00:11:40.760]  可以點樣去安排
[00:11:40.760 --> 00:11:43.760]  而呢樣嘢我相信係喺個群體嘅裡面
[00:11:43.760 --> 00:11:44.800]  一同聚集嘅時候
[00:11:44.800 --> 00:11:46.520]  其他人係見到呢
[00:11:46.520 --> 00:11:48.520]  係不一樣嘅
[00:11:48.520 --> 00:11:50.360]  其他人見到不一樣嘅
[00:11:50.360 --> 00:11:52.720]  係有反應或者係有唔同嘅
[00:11:52.720 --> 00:11:54.400]  就好似呢張相嘅一樣
[00:11:54.400 --> 00:11:55.520]  你見到嘅係啲咩呀
[00:11:55.520 --> 00:11:57.360]  弟兄姐妹
[00:11:57.360 --> 00:11:58.760]  駱駝
[00:11:58.760 --> 00:11:59.640]  真身
[00:11:59.640 --> 00:12:01.320]  其實呢個係個影嚟嘅
[00:12:01.320 --> 00:12:03.720]  真身都係駱駝嘅
[00:12:03.720 --> 00:12:05.040]  喺飛機上面影落去
[00:12:05.040 --> 00:12:05.920]  咁呀ok
[00:12:05.920 --> 00:12:08.680]  咁咪即係太陽夕陽咁曬住啦
[00:12:08.680 --> 00:12:12.080]  你會見到好多好多嘅駱駝喺度行過
[00:12:12.080 --> 00:12:12.960]  咁呀
[00:12:12.960 --> 00:12:14.520]  佢本身好細粒嘅
[00:12:14.520 --> 00:12:15.400]  好細粒
[00:12:15.400 --> 00:12:17.680]  點解會將佢放大咗啫
[00:12:17.680 --> 00:12:19.840]  就係因為有嘢照射咗佢
[00:12:19.840 --> 00:12:20.800]  佢就放大咗
[00:12:20.800 --> 00:12:22.760]  人哋見到嘅係側影
[00:12:22.760 --> 00:12:24.640]  人哋見到嘅係行為表現
[00:12:24.640 --> 00:12:26.400]  但係你本身個人
[00:12:26.400 --> 00:12:29.080]  你有嗰種嘅素質嘅時間
[00:12:29.080 --> 00:12:31.520]  你繼續行出去嘅時候
[00:12:31.520 --> 00:12:34.520]  係可以不一樣
[00:12:34.520 --> 00:12:38.520]  帶著使命喺度逗留嘅人
[00:12:38.520 --> 00:12:40.520]  我哋又帶著使命
[00:12:40.520 --> 00:12:42.000]  可能離開嘅人
[00:12:42.000 --> 00:12:45.000]  佢都鼓勵佢帶著使命
[00:12:45.000 --> 00:12:46.920]  呢種嘅香氣人哋見到
[00:12:46.920 --> 00:12:47.920]  聞到
[00:12:47.920 --> 00:12:48.920]  sense到
[00:12:48.920 --> 00:12:51.160]  體會到
[00:12:51.160 --> 00:12:52.440]  可以好唔通
[00:12:52.440 --> 00:12:55.120]  就係呢個就係個群體
[00:12:55.120 --> 00:12:58.360]  畀人感覺好似可能有機會可能怪怪地
[00:12:58.360 --> 00:13:00.400]  就好似啲屋咁樣
[00:13:00.400 --> 00:13:02.560]  好唔make sense嘅
[00:13:02.560 --> 00:13:03.680]  好怪嘅
[00:13:03.680 --> 00:13:05.360]  點解會咁嘅呢
[00:13:05.360 --> 00:13:07.240]  但係
[00:13:07.240 --> 00:13:09.360]  當然唔係叫你咁樣整間屋咁樣啦
[00:13:09.360 --> 00:13:11.560]  標其立意啦係咪
[00:13:11.560 --> 00:13:15.400]  坦白講我近來有一次去退休
[00:13:15.400 --> 00:13:18.440]  喺道峰山退休有個導師同我講
[00:13:18.440 --> 00:13:19.880]  同我哋講一班人
[00:13:19.880 --> 00:13:21.680]  佢話
[00:13:21.680 --> 00:13:23.920]  其實唔好講我哋做基督徒先
[00:13:23.920 --> 00:13:26.720]  我哋學做人先
[00:13:26.720 --> 00:13:27.640]  ok
[00:13:27.640 --> 00:13:30.280]  即係講做基督徒就好似
[00:13:30.280 --> 00:13:31.640]  總係好多
[00:13:31.640 --> 00:13:33.840]  好多好多規矩
[00:13:33.840 --> 00:13:34.720]  即係唔應該嘅
[00:13:34.720 --> 00:13:36.080]  聖經唔係咁樣嘅
[00:13:36.080 --> 00:13:37.160]  不過呢就總係
[00:13:37.160 --> 00:13:38.840]  總係有種嘅感覺
[00:13:38.840 --> 00:13:39.600]  跟住
[00:13:39.600 --> 00:13:40.760]  但係學做人先
[00:13:40.760 --> 00:13:42.120]  做返個人先
[00:13:42.120 --> 00:13:44.600]  先至再學做一個基督徒
[00:13:44.600 --> 00:13:46.400]  噢係喎ok
[00:13:46.400 --> 00:13:49.040]  佢呢就畀我試下一樣嘢
[00:13:49.040 --> 00:13:50.440]  就係咩呢
[00:13:50.440 --> 00:13:52.440]  我哋試下你慢慢試下
[00:13:52.440 --> 00:13:55.000]  depth下啲食物
[00:13:55.000 --> 00:13:56.000]  我哋以往食嘢呢
[00:13:56.000 --> 00:13:56.880]  頭先我去
[00:13:56.880 --> 00:13:58.240]  我本來想食車仔麵
[00:13:58.240 --> 00:14:00.080]  但係跟住原來食唔到
[00:14:00.080 --> 00:14:03.360]  咁多人排隊嘅而家
[00:14:03.360 --> 00:14:05.320]  想食碗車仔麵啫
[00:14:05.320 --> 00:14:05.760]  都唔得
[00:14:05.760 --> 00:14:09.040]  結果去咗翠華
[00:14:09.040 --> 00:14:10.160]  係喇
[00:14:10.160 --> 00:14:12.920]  我哋食嘢就為咗食完就走
[00:14:12.920 --> 00:14:13.960]  拜拜喇係咪
[00:14:13.960 --> 00:14:16.240]  你慢慢depth下
[00:14:16.240 --> 00:14:17.440]  depth下啲味道
[00:14:17.440 --> 00:14:19.920]  每一個種食材有佢嘅味道
[00:14:19.920 --> 00:14:20.760]  有佢嘅鮮味
[00:14:20.760 --> 00:14:23.040]  有佢本身嘅素材嘅嘢
[00:14:23.040 --> 00:14:25.840]  佢每一整張飯桌裏面呢
[00:14:25.840 --> 00:14:27.520]  就講呢個生果嚟自邊度呀
[00:14:27.520 --> 00:14:28.520]  邊個冇organic呀
[00:14:28.520 --> 00:14:29.920]  跟住佢啲泰國啲蛋呀
[00:14:29.920 --> 00:14:31.000]  跟住點樣樣
[00:14:31.000 --> 00:14:31.920]  介紹曬一輪
[00:14:31.920 --> 00:14:33.560]  佢有一樣嘢就係
[00:14:33.560 --> 00:14:34.720]  你哋唔好講嘢
[00:14:34.720 --> 00:14:36.280]  慢慢食
[00:14:36.280 --> 00:14:37.480]  咁我就真係試下
[00:14:37.480 --> 00:14:40.120]  唔好講嘢慢慢食
[00:14:40.120 --> 00:14:42.080]  食落去嘅時候
[00:14:42.080 --> 00:14:42.760]  唔知點解
[00:14:42.760 --> 00:14:43.840]  嗰啲味道呢
[00:14:43.840 --> 00:14:46.560]  特別豐富㗎喎
[00:14:46.560 --> 00:14:48.320]  以往我哋食咗嗰陣
[00:14:48.320 --> 00:14:50.360]  吞咗落去就算
[00:14:50.360 --> 00:14:51.720]  但當你慢慢咀嚼
[00:14:51.720 --> 00:14:53.080]  慢慢zap嘅時候呢
[00:14:53.080 --> 00:14:55.240]  就好似飲緊紅酒啦
[00:14:55.240 --> 00:14:57.040]  飲紅酒咁呀你哋呢啲
[00:14:57.040 --> 00:14:59.600]  唔飲紅酒飲手沖咖啡呀
[00:14:59.600 --> 00:15:00.240]  係咪
[00:15:00.240 --> 00:15:03.320]  味道係可以不一樣
[00:15:03.320 --> 00:15:05.080]  當你好專注嘅時間
[00:15:05.080 --> 00:15:08.280]  你就taste到嗰份味道
[00:15:08.280 --> 00:15:14.560]  我諗喺信仰生活嘅裏面
[00:15:14.560 --> 00:15:16.240]  我哋都學習一樣嘢
[00:15:16.240 --> 00:15:19.080]  就係慢慢嘅去行出嚟
[00:15:19.080 --> 00:15:21.480]  讓人見到你嘅不一樣
[00:15:21.480 --> 00:15:23.320]  我哋唔係講緊
[00:15:23.320 --> 00:15:24.880]  我哋好多做做做做做
[00:15:24.880 --> 00:15:26.680]  而係講緊我哋生命裏面
[00:15:26.680 --> 00:15:28.120]  點樣去流露
[00:15:28.120 --> 00:15:29.440]  自然流露
[00:15:29.440 --> 00:15:30.920]  嗰班門徒
[00:15:30.920 --> 00:15:32.400]  使徒行轉嘅嗰班門徒
[00:15:32.400 --> 00:15:35.760]  就專心致志嘅一齊去practice
[00:15:35.760 --> 00:15:37.680]  日日都係咁樣
[00:15:37.680 --> 00:15:39.640]  或者常常都係咁樣
[00:15:39.640 --> 00:15:41.560]  所以你見到聖經裏面
[00:15:41.560 --> 00:15:43.240]  46節就係咁
[00:15:43.240 --> 00:15:44.520]  佢哋天天行徹地
[00:15:44.520 --> 00:15:47.000]  同心合意地喺聖經裏面聚集
[00:15:47.000 --> 00:15:48.080]  各人抹餅
[00:15:48.080 --> 00:15:53.040]  懷著快樂單純嘅心吃飯
