
[00:00:00.000 --> 00:00:04.000]  (主席)有請再次同心祈禱
[00:10:45.000 --> 00:10:47.000]  可能就會被人傳開
[00:10:47.000 --> 00:10:51.000]  很多人可以因著你的言論受到影響
[00:10:51.000 --> 00:10:54.000]  或者可能一定是你的言論
[00:10:54.000 --> 00:10:56.000]  可能是一張圖片
[00:10:56.000 --> 00:10:58.000]  當你發出來的時候
[00:10:58.000 --> 00:11:02.000]  可能就會有很多很多的人來關注
[00:11:02.000 --> 00:11:06.000]  所以不要小看你的影響力
[00:11:06.000 --> 00:11:09.000]  或者你在工作上
[00:11:09.000 --> 00:11:12.000]  你有一定的決定權
[00:11:12.000 --> 00:11:15.000]  當然你就是領袖
[00:11:15.000 --> 00:11:19.000]  就算你沒有任何的工作在身
[00:11:19.000 --> 00:11:21.000]  或者你覺得你在工作上
[00:11:21.000 --> 00:11:24.000]  你只是受人指揮
[00:11:24.000 --> 00:11:26.000]  你都沒有這個決定權
[00:11:26.000 --> 00:11:28.000]  你還有一個角色
[00:11:28.000 --> 00:11:30.000]  就是在你的家庭裡
[00:11:30.000 --> 00:11:33.000]  你的影響力可能非常非常大
[00:11:33.000 --> 00:11:35.000]  你在家裡
[00:11:35.000 --> 00:11:38.000]  你的家人就會受到你的決定
[00:11:38.000 --> 00:11:40.000]  受到你的說話
[00:11:40.000 --> 00:11:42.000]  受到你的行為來影響
[00:11:42.000 --> 00:11:44.000]  你的生活是怎麼樣呢?
[00:11:44.000 --> 00:11:46.000]  你的見證是怎麼樣呢?
[00:11:46.000 --> 00:11:47.000]  你要留心
[00:11:47.000 --> 00:11:49.000]  神怎樣來呼召你
[00:11:49.000 --> 00:11:51.000]  在你這個崗位裡面
[00:11:51.000 --> 00:11:54.000]  去影響其他的人
[00:11:54.000 --> 00:11:56.000]  每一個世代
[00:11:56.000 --> 00:11:57.000]  每一個人
[00:11:57.000 --> 00:12:01.000]  都需要來聆聽上主的呼召
[00:12:01.000 --> 00:12:03.000]  今天我們這一代的人
[00:12:03.000 --> 00:12:06.000]  更加需要留心來聆聽
[00:12:06.000 --> 00:12:09.000]  撒姆爾在上主的殿當中
[00:12:09.000 --> 00:12:11.000]  他得到以利的指導
[00:12:11.000 --> 00:12:14.000]  學習怎樣來服侍神
[00:12:14.000 --> 00:12:17.000]  這個是非常重要的提示
[00:12:17.000 --> 00:12:21.000]  撒姆爾就是神準備興起的一個新的僕人
[00:12:21.000 --> 00:12:22.000]  新的領袖
[00:12:22.000 --> 00:12:24.000]  不過這個僕人
[00:12:24.000 --> 00:12:25.000]  這個領袖
[00:12:25.000 --> 00:12:27.000]  不是你一出生
[00:12:27.000 --> 00:12:29.000]  馬上就成為了神的僕人
[00:12:29.000 --> 00:12:33.000]  神要去選立的一個領袖
[00:12:33.000 --> 00:12:35.000]  他需要接受培育
[00:12:35.000 --> 00:12:36.000]  耳道
[00:12:36.000 --> 00:12:37.000]  以至成長
[00:12:37.000 --> 00:12:39.000]  他需要接受裝備
[00:12:39.000 --> 00:12:40.000]  有一天
[00:12:40.000 --> 00:12:43.000]  真真正正聽清楚
[00:12:43.000 --> 00:12:45.000]  神直接對他的呼喚
[00:12:45.000 --> 00:12:47.000]  然後他自己
[00:12:47.000 --> 00:12:50.000]  起來去作出回應
[00:12:50.000 --> 00:12:53.000]  我們今天身處的一個時代
[00:12:53.000 --> 00:12:55.000]  都是比較短視的
[00:12:55.000 --> 00:12:56.000]  我們看到的
[00:12:56.000 --> 00:12:57.000]  就是自己
[00:12:57.000 --> 00:12:59.000]  我們看到我的需要
[00:12:59.000 --> 00:13:01.000]  看到我的期望
[00:13:01.000 --> 00:13:03.000]  看到我自己想怎麼樣
[00:13:03.000 --> 00:13:06.000]  我們比較少顧及一個群體
[00:13:06.000 --> 00:13:08.000]  長遠的發展
[00:13:08.000 --> 00:13:10.000]  教會
[00:13:10.000 --> 00:13:12.000]  應該有不同的眼光
[00:13:12.000 --> 00:13:15.000]  因為我們是上主的子民
[00:13:15.000 --> 00:13:17.000]  我們經常都要去想一件事
[00:13:17.000 --> 00:13:20.000]  怎樣去培育新的領袖
[00:13:20.000 --> 00:13:22.000]  讓這些新的領袖
[00:13:22.000 --> 00:13:23.000]  帶領著大家
[00:13:23.000 --> 00:13:26.000]  一起來接觸福音的棒
[00:13:26.000 --> 00:13:28.000]  去繼續履行
[00:13:28.000 --> 00:13:32.000]  上主給我們在這個時代的使命
[00:13:32.000 --> 00:13:34.000]  讓神的祝福
[00:13:34.000 --> 00:13:36.000]  可以臨到世人當中
[00:13:36.000 --> 00:13:38.000]  一個強大的國家
[00:13:38.000 --> 00:13:41.000]  如果他不重視教育
[00:13:41.000 --> 00:13:43.000]  就算他有一代
[00:13:43.000 --> 00:13:45.000]  非常非常強大的領袖
[00:13:45.000 --> 00:13:47.000]  但就只是那一代
[00:13:47.000 --> 00:13:49.000]  當那一代人過去之後
[00:13:49.000 --> 00:13:51.000]  就會無以為繼
[00:13:51.000 --> 00:13:55.000]  在早一個月
[00:13:55.000 --> 00:13:58.000]  當我去到新加坡開會的時候
[00:13:58.000 --> 00:14:01.000]  我聽到一些新加坡的弟兄姊妹
[00:14:01.000 --> 00:14:03.000]  他們的領袖就說到
[00:14:03.000 --> 00:14:05.000]  新加坡第一代
[00:14:05.000 --> 00:14:07.000]  當然有很強的領袖
[00:14:07.000 --> 00:14:10.000]  第二代已經開始沒那麼厲害
[00:14:10.000 --> 00:14:12.000]  而他們已經可以預見
[00:14:12.000 --> 00:14:15.000]  第三代根本是找不到
[00:14:15.000 --> 00:14:17.000]  一些這樣的領袖的人物出來
[00:14:17.000 --> 00:14:20.000]  所以他們都覺得很困難
[00:14:20.000 --> 00:14:21.000]  很擔心
[00:14:21.000 --> 00:14:24.000]  國家究竟會跟著是怎樣呢
[00:14:24.000 --> 00:14:27.000]  同樣上主子民這個群體
[00:14:27.000 --> 00:14:30.000]  如果要健康成長
[00:14:30.000 --> 00:14:33.000]  有力量繼續為神工作
[00:14:33.000 --> 00:14:36.000]  培育就不可以缺少
[00:14:36.000 --> 00:14:38.000]  以利雖然沒有辦法
[00:14:38.000 --> 00:14:40.000]  好好教導他自己兩個兒子
[00:14:40.000 --> 00:14:42.000]  成為上主的僕人
[00:14:42.000 --> 00:14:46.000]  但他可以來教導薩姆爾
[00:14:46.000 --> 00:14:49.000]  讓他成為一個很特別的人物
[00:14:49.000 --> 00:14:51.000]  因為我們讀《紐約聖經》就知道
[00:14:51.000 --> 00:14:54.000]  在薩姆爾之後
[00:14:54.000 --> 00:14:57.000]  實施這個時代結束
[00:14:57.000 --> 00:15:00.000]  就是進入以色列人有自己的君王
[00:15:00.000 --> 00:15:02.000]  所以薩姆爾先後
[00:15:02.000 --> 00:15:05.000]  高納了蘇羅和大衛
[00:15:05.000 --> 00:15:07.000]  成為了以色列人第一位
[00:15:07.000 --> 00:15:09.000]  和第二位的君王
[00:15:09.000 --> 00:15:11.000]  而薩姆爾也成為了
[00:15:11.000 --> 00:15:12.000]  在《紐約聖經》裡面
[00:15:12.000 --> 00:15:14.000]  第一位的先知
[00:15:14.000 --> 00:15:16.000]  因為他就要代表上帝
[00:15:16.000 --> 00:15:19.000]  來向人講出上帝的說話
[00:15:19.000 --> 00:15:21.000]  所以他就成為了
[00:15:21.000 --> 00:15:24.000]  在這個《紐約聖經》當中第一位的先知
[00:15:24.000 --> 00:15:26.000]  領袖是需要用時間
[00:15:26.000 --> 00:15:28.000]  來去培育的
[00:15:28.000 --> 00:15:30.000]  教會將精力
[00:15:30.000 --> 00:15:33.000]  放在培育人才當中
[00:15:33.000 --> 00:15:35.000]  特別是青少年人
[00:15:35.000 --> 00:15:37.000]  以致他們有一天
[00:15:37.000 --> 00:15:40.000]  能夠去聆聽和回應上主的呼召
[00:15:40.000 --> 00:15:43.000]  薪火相傳
[00:15:43.000 --> 00:15:45.000]  後繼有日
[00:15:45.000 --> 00:15:47.000]  我作為牧會工作
[00:15:47.000 --> 00:15:49.000]  二十年之後
[00:15:49.000 --> 00:15:51.000]  決定回應上帝叫我
[00:15:51.000 --> 00:15:55.000]  回到自己的神學院武校當中
[00:15:55.000 --> 00:15:58.000]  來培育一群青年童工
[00:15:58.000 --> 00:16:01.000]  讓他們可以成為上主的僕人
[00:16:01.000 --> 00:16:03.000]  其實他們在神學院裡面
[00:16:03.000 --> 00:16:05.000]  接受了幾年的裝備
[00:16:05.000 --> 00:16:06.000]  畢業之後
[00:16:06.000 --> 00:16:08.000]  其實就不會立刻
[00:16:08.000 --> 00:16:10.000]  成為一個領袖的人物
[00:16:10.000 --> 00:16:12.000]  因為通常那些畢業同學
[00:16:12.000 --> 00:16:13.000]  回來後
[00:16:13.000 --> 00:16:15.000]  神學院都會跟我說
[00:16:15.000 --> 00:16:17.000]  我們想做這件事
[00:16:17.000 --> 00:16:18.000]  又不准
[00:16:18.000 --> 00:16:19.000]  想做那件事
[00:16:19.000 --> 00:16:20.000]  又不准
[00:16:20.000 --> 00:16:21.000]  我說當然了
[00:16:21.000 --> 00:16:22.000]  因為你一出道的時候
[00:16:22.000 --> 00:16:23.000]  你其實什麼都未知
[00:16:23.000 --> 00:16:25.000]  你以為你做的決定是對的
[00:16:25.000 --> 00:16:27.000]  但其實有很多事情
[00:16:27.000 --> 00:16:28.000]  你是遺忘了
[00:16:28.000 --> 00:16:29.000]  沒有留意
[00:16:29.000 --> 00:16:30.000]  是需要經過時間
[00:16:30.000 --> 00:16:33.000]  繼續磨練
[00:16:33.000 --> 00:16:36.000]  我相信大家都有同樣的經驗
[00:16:36.000 --> 00:16:40.000]  你有不同的學習經歷
[00:16:40.000 --> 00:16:43.000]  學習了可能一年兩年三年
[00:16:43.000 --> 00:16:45.000]  不是一學完之後
[00:16:45.000 --> 00:16:46.000]  你就立刻
[00:16:46.000 --> 00:16:49.000]  每件事都會很純熟
[00:16:49.000 --> 00:16:51.000]  我記得
[00:16:51.000 --> 00:16:54.000]  當年我去學車
[00:16:54.000 --> 00:16:55.000]  考牌
[00:16:55.000 --> 00:16:56.000]  考完之後
[00:16:56.000 --> 00:16:57.000]  第一次
[00:16:57.000 --> 00:16:58.000]  沒有師傅在旁邊
[00:16:58.000 --> 00:17:01.000]  自己開著車的時候
[00:17:01.000 --> 00:17:03.000]  那隻手拿著軚盤
[00:17:03.000 --> 00:17:04.000]  多震啊
[00:17:04.000 --> 00:17:05.000]  腳多震啊
[00:17:05.000 --> 00:17:08.000]  不是你開完
[00:17:08.000 --> 00:17:09.000]  可能二十個小時
[00:17:09.000 --> 00:17:10.000]  三十個小時
[00:17:10.000 --> 00:17:12.000]  考牌成功了
[00:17:12.000 --> 00:17:13.000]  你立刻就成為一個
[00:17:13.000 --> 00:17:14.000]  熟練的司機
[00:17:14.000 --> 00:17:16.000]  你去到路面的時候
[00:17:16.000 --> 00:17:17.000]  有多少的情況
[00:17:17.000 --> 00:17:18.000]  幸好當時
[00:17:18.000 --> 00:17:22.000]  沒有手機
[00:17:22.000 --> 00:17:23.000]  到處走一走
[00:17:23.000 --> 00:17:24.000]  一路看的情況
[00:17:24.000 --> 00:17:25.000]  如果不是
[00:17:25.000 --> 00:17:26.000]  就大件事了
[00:17:26.000 --> 00:17:27.000]  因為突然之間
[00:17:27.000 --> 00:17:29.000]  有個人閃了出來
[00:17:29.000 --> 00:17:31.000]  如果我是一個新牌子的話
[00:17:31.000 --> 00:17:32.000]  其實我相信
[00:17:32.000 --> 00:17:33.000]  他遭殃
[00:17:33.000 --> 00:17:35.000]  多過我遭殃
[00:17:35.000 --> 00:17:39.000]  所以有很多訓練的經歷
[00:17:39.000 --> 00:17:41.000]  不是等於完成了
[00:17:41.000 --> 00:17:42.000]  他們繼續
[00:17:42.000 --> 00:17:45.000]  要來接受這個裝備
[00:17:45.000 --> 00:17:48.000]  所以除了來幫助
[00:17:48.000 --> 00:17:49.000]  這些青年童工
[00:17:49.000 --> 00:17:50.000]  他們成長
[00:17:50.000 --> 00:17:51.000]  學習之外
[00:17:51.000 --> 00:17:52.000]  在神學院當中
[00:17:52.000 --> 00:17:54.000]  還有另外一個任務
[00:17:54.000 --> 00:17:57.000]  去支援一些年輕的教務童工
[00:17:57.000 --> 00:17:58.000]  他們在目的路上
[00:17:58.000 --> 00:18:00.000]  來成長
[00:18:00.000 --> 00:18:01.000]  他們知道
[00:18:01.000 --> 00:18:03.000]  有什麼要留意的地方
[00:18:03.000 --> 00:18:04.000]  或者什麼
[00:18:04.000 --> 00:18:05.000]  繼續要來學習
[00:18:05.000 --> 00:18:06.000]  因為我自己
[00:18:06.000 --> 00:18:09.000]  仍然都在這個學習裡面
[00:18:09.000 --> 00:18:10.000]  今天大家見到的
[00:18:10.000 --> 00:18:14.000]  牧師 孫教師 執事等等
[00:18:14.000 --> 00:18:16.000]  其實在教會當中
[00:18:16.000 --> 00:18:19.000]  我相信他們都沒有想過
[00:18:19.000 --> 00:18:22.000]  我要舉手成為牧師
[00:18:22.000 --> 00:18:24.000]  今天如果我們
[00:18:24.000 --> 00:18:25.000]  在第一個主日
