
[00:00:00.000 --> 00:00:04.200]  今天我最主要跟各位分享的是
[00:12:36.000 --> 00:12:38.200]  他受了這個啟示
[00:12:38.200 --> 00:12:41.000]  他才敢
[00:12:41.000 --> 00:12:44.200]  他說他在地上是寄居的
[00:12:44.200 --> 00:12:46.600]  他在地上是搭帳篷的
[00:12:46.600 --> 00:12:50.200]  他一心想的就是神你賜給我那個
[00:12:50.200 --> 00:12:52.200]  那更美的家鄉
[00:12:52.200 --> 00:12:54.600]  那天上更美的城
[00:12:54.600 --> 00:12:58.800]  但願我們弟兄姊妹朋友們也都有這個信心
[00:12:58.800 --> 00:13:01.600]  讓我們來到神的面前我們知道
[00:13:01.600 --> 00:13:03.800]  他應允了我們
[00:13:03.800 --> 00:13:06.000]  他說我要賜福給你
[00:13:06.000 --> 00:13:07.800]  他說我是耶和華以樂
[00:13:07.800 --> 00:13:09.800]  他說我要醫治你
[00:13:09.800 --> 00:13:11.800]  他說我是耶和華拉法
[00:13:11.800 --> 00:13:13.600]  他說我要給你有平安
[00:13:13.600 --> 00:13:16.400]  他說我是耶和華沙龍
[00:13:16.400 --> 00:13:18.200]  他說我是你的牧者
[00:13:18.200 --> 00:13:20.200]  他說我是耶和華洛依
[00:13:20.200 --> 00:13:21.600]  他說我是你的公寓
[00:13:21.600 --> 00:13:25.000]  他說我是耶和華瑪格蒂西根
[00:13:25.000 --> 00:13:28.200]  他說你是聖戰爭的神
[00:13:28.200 --> 00:13:29.800]  征戰得勝的神
[00:13:29.800 --> 00:13:34.400]  他說我是耶和華尼西登
[00:13:34.400 --> 00:13:35.800]  所以
[00:13:35.800 --> 00:13:38.200]  我們是有盼望的不是嗎
[00:13:38.200 --> 00:13:41.000]  即使是我們有一點點小困難
[00:13:41.000 --> 00:13:43.600]  或一點點小問題
[00:13:43.600 --> 00:13:44.800]  但是
[00:13:44.800 --> 00:13:47.400]  我們仍然是持守的神
[00:13:47.400 --> 00:13:48.200]  Hallelujah
[00:13:48.200 --> 00:13:49.400]  這麼說
[00:13:49.400 --> 00:13:50.600]  雅各書上說
[00:13:50.600 --> 00:13:54.800]  因為知道你們的信心經過試驗
[00:13:54.800 --> 00:13:57.000]  就身忍耐
[00:13:57.000 --> 00:14:00.000]  但忍耐也當成功
[00:14:00.000 --> 00:14:01.800]  也當成功意思是說
[00:14:01.800 --> 00:14:04.600]  會有功效
[00:14:04.600 --> 00:14:05.800]  你願意等
[00:14:05.800 --> 00:14:07.600]  你願意耐心的等
[00:14:07.600 --> 00:14:09.800]  所謂等不是說
[00:14:09.800 --> 00:14:12.600]  等著上天堂哦
[00:14:12.600 --> 00:14:14.800]  你如果說我受洗心的旨
[00:14:14.800 --> 00:14:17.600]  我就等著上天堂
[00:14:17.600 --> 00:14:19.000]  我不敢講
[00:14:19.000 --> 00:14:24.200]  很可能你天堂都上不了
[00:14:24.200 --> 00:14:27.600]  因為那不是真的信
[00:14:27.600 --> 00:14:30.400]  一個真的信耶穌的人
[00:14:30.400 --> 00:14:33.000]  聖經上面講信耶穌得永生
[00:14:33.000 --> 00:14:34.800]  那個信
[00:14:34.800 --> 00:14:38.000]  是說實際的信
[00:14:38.000 --> 00:14:41.000]  而保羅說的因信稱義
[00:14:41.000 --> 00:14:44.200]  是說有行為的信心
[00:14:44.200 --> 00:14:46.600]  雅各說是因行為稱義
[00:14:46.600 --> 00:14:51.000]  是說有信心的行為
[00:14:51.000 --> 00:14:52.400]  如果說我信了耶穌
[00:14:52.400 --> 00:14:53.400]  我就等著上天堂
[00:14:53.400 --> 00:14:54.200]  我怎麼都不知道
[00:14:54.200 --> 00:14:55.000]  我不讀經
[00:14:55.000 --> 00:14:56.200]  我不禱告
[00:14:56.200 --> 00:14:57.200]  我不敬拜神
[00:14:57.200 --> 00:14:58.000]  我不讚美神
[00:14:58.000 --> 00:14:59.200]  我不傳福音
[00:14:59.200 --> 00:15:02.800]  我不聚會
[00:15:02.800 --> 00:15:05.000]  怎麼上天堂
[00:15:05.000 --> 00:15:06.800]  你知道嗎
[00:15:06.800 --> 00:15:09.800]  很勉強啊
[00:15:09.800 --> 00:15:13.000]  因為
[00:15:13.000 --> 00:15:16.000]  有沒有這個救恩都不知道
[00:15:16.000 --> 00:15:17.800]  救恩不是一次得
[00:15:17.800 --> 00:15:19.000]  學人他說
[00:15:19.000 --> 00:15:20.600]  一次得就永遠只有
[00:15:20.600 --> 00:15:23.600]  他是說你持續地得救
[00:15:23.600 --> 00:15:26.000]  你繼續不斷地相信
[00:15:26.000 --> 00:15:28.000]  而且是有行為的信心
[00:15:28.000 --> 00:15:30.400]  有信心的行為
[00:15:30.400 --> 00:15:33.400]  特薩諾尼加講得最聰明
[00:15:33.400 --> 00:15:36.000]  他說因信心所做的功夫
[00:15:36.000 --> 00:15:38.800]  因愛心所受的苦難
[00:15:38.800 --> 00:15:43.200]  因盼望耶穌所存的忍耐
[00:15:43.200 --> 00:15:46.800]  什麼叫信心的功夫啊
[00:15:46.800 --> 00:15:50.200]  就是等候就是考驗
[00:15:50.200 --> 00:15:53.200]  你說你信
[00:15:53.200 --> 00:15:54.800]  要不要等候啊
[00:15:54.800 --> 00:15:58.600]  你不能說耶穌我今天就要這個
[00:15:58.600 --> 00:16:01.200]  耶穌我明天不要那個
[00:16:01.200 --> 00:16:02.400]  這不叫等候啊
[00:16:02.400 --> 00:16:03.600]  這你是神啊
[00:16:03.600 --> 00:16:05.400]  祂是什麼呢
[00:16:05.400 --> 00:16:08.600]  而且你要有考驗
[00:16:08.600 --> 00:16:10.600]  是不是
[00:16:10.600 --> 00:16:15.400]  最明顯的例子
[00:16:15.400 --> 00:16:17.600]  亞伯拉罕
[00:16:17.600 --> 00:16:19.800]  當神要他獻以下的時候
[00:16:19.800 --> 00:16:21.600]  他就敢下手
[00:16:21.600 --> 00:16:23.200]  他就敢獻
[00:16:23.200 --> 00:16:24.600]  因為他知道
[00:16:24.600 --> 00:16:26.800]  這是神應許他的
[00:16:26.800 --> 00:16:29.400]  哈雷路亞式的
[00:16:29.400 --> 00:16:31.400]  信心所做的功夫
[00:16:31.400 --> 00:16:32.800]  是一個考驗
[00:16:32.800 --> 00:16:34.800]  是一個等候
[00:16:34.800 --> 00:16:36.400]  就好像
[00:16:36.400 --> 00:16:38.200]  我們有的時候講說
[00:16:38.200 --> 00:16:41.000]  如果你讀書
[00:16:41.000 --> 00:16:43.600]  卻沒有考試
[00:16:43.600 --> 00:16:45.800]  那那書白讀了
[00:16:45.800 --> 00:16:46.800]  你懂嗎
[00:16:46.800 --> 00:16:48.800]  我連讀書都不用讀
[00:16:48.800 --> 00:16:50.600]  我連上課都不用上課
[00:16:50.600 --> 00:16:52.800]  我就等著畢業了
[00:16:52.800 --> 00:16:55.200]  那那個書不用讀了
[00:16:55.200 --> 00:16:57.200]  因為你畢了業
[00:16:57.200 --> 00:16:58.200]  也找不到事情
[00:16:58.200 --> 00:17:00.000]  也什麼也不會
[00:17:00.000 --> 00:17:01.000]  是不是
[00:17:01.000 --> 00:17:03.600]  我們信耶穌也是一樣
[00:17:03.600 --> 00:17:04.600]  我們最終目的
[00:17:04.600 --> 00:17:05.800]  我們希望上天堂
[00:17:05.800 --> 00:17:08.400]  但是我們能夠坦然無拘
[00:17:08.400 --> 00:17:11.800]  來到神的面前嗎
[00:17:11.800 --> 00:17:13.200]  還是我們仍然帶著
[00:17:13.200 --> 00:17:15.400]  我們自己的肉身
[00:17:15.400 --> 00:17:17.200]  或者我們的小我
[00:17:17.200 --> 00:17:19.400]  或者我們的偉大的心
[00:17:19.400 --> 00:17:22.200]  或者是心事意念
[00:17:22.200 --> 00:17:25.800]  而且沒有為身背十字架
[00:17:25.800 --> 00:17:26.400]  有沒有說
[00:17:26.400 --> 00:17:27.800]  你看到說
[00:17:27.800 --> 00:17:29.200]  別人為什麼
[00:17:29.200 --> 00:17:31.200]  禱告很有能力啊
[00:17:31.200 --> 00:17:33.200]  別人為什麼為人禱告
[00:17:33.200 --> 00:17:34.400]  事情就成就
[00:17:34.400 --> 00:17:35.600]  為人按受
[00:17:35.600 --> 00:17:38.400]  就會發生什麼呢
[00:17:38.400 --> 00:17:40.600]  我就有的時候講說
[00:17:40.600 --> 00:17:42.400]  如果你跟耶穌一樣
[00:17:42.400 --> 00:17:46.000]  經歷過十字架之死亡
[00:17:46.000 --> 00:17:49.400]  你復活都可以
[00:17:49.400 --> 00:17:50.800]  你幹什麼都可以
[00:17:50.800 --> 00:17:52.600]  你有那個
[00:17:52.600 --> 00:17:56.000]  從天上而來的能力
[00:17:56.000 --> 00:17:57.200]  如果我們仍然是
[00:17:57.200 --> 00:17:58.800]  活在那個世界上
[00:17:58.800 --> 00:18:01.000]  我們就靠世界上
[00:18:01.000 --> 00:18:03.400]  肉身的能力
[00:18:03.400 --> 00:18:04.800]  你年輕健壯
[00:18:04.800 --> 00:18:05.600]  你就跑得快
[00:18:05.600 --> 00:18:06.600]  你就跳得高
[00:18:06.600 --> 00:18:09.200]  你的手臂就比人家有力
[00:18:09.200 --> 00:18:11.200]  你有智慧聰明才智
[00:18:11.200 --> 00:18:13.400]  你就可以做大事情
[00:18:13.400 --> 00:18:14.800]  你就可以賺大錢
[00:18:14.800 --> 00:18:15.800]  你有好運氣
[00:18:15.800 --> 00:18:16.600]  你就可以做這個
[00:18:16.600 --> 00:18:21.200]  你又可以做那個
[00:18:21.200 --> 00:18:22.400]  有沒有
[00:18:22.400 --> 00:18:24.000]  有的時候聽人家講說
[00:18:24.000 --> 00:18:25.400]  牧師啊
[00:18:25.400 --> 00:18:26.800]  我們將會沒有這個人
[00:18:26.800 --> 00:18:28.000]  這個事情做不來
[00:18:28.000 --> 00:18:28.600]  牧師啊
[00:18:28.600 --> 00:18:30.000]  我們將會沒這個錢
[00:18:30.000 --> 00:18:32.800]  我們這個事情做不來
[00:18:32.800 --> 00:18:34.800]  如果有錢有人
[00:18:34.800 --> 00:18:35.800]  我們就用不著
[00:18:35.800 --> 00:18:40.200]  靠神來做成的不是嗎
[00:18:40.200 --> 00:18:42.600]  我每次講我們那個糖就是
[00:18:42.600 --> 00:18:45.800]  那時候比現代人還少啊
[00:18:45.800 --> 00:18:46.600]  當我第一次
[00:18:46.600 --> 00:18:48.200]  人家帶我來看這個的時候
[00:18:48.200 --> 00:18:50.000]  我就說
[00:18:50.000 --> 00:18:52.400]  這就是神要給我的糖
