
[00:00:00.000 --> 00:00:04.000]  請姐妹們平安,我們一齊祈禱
[00:03:21.000 --> 00:03:26.000]  幾乎每一節都有「我們」這個字
[00:03:26.000 --> 00:03:30.000]  只有十五節和十七節是沒有的
[00:03:30.000 --> 00:03:35.000]  那麼「我們」究竟是指什麼人呢?
[00:03:35.000 --> 00:03:41.000]  我相信在十一至十三節主要是指保羅和他的同工
[00:03:41.000 --> 00:03:45.000]  其餘的經文有時其實是他在說他自己
[00:03:45.000 --> 00:03:50.000]  但是也可以說是指所有和保羅一樣
[00:03:50.000 --> 00:03:56.000]  對主耶穌基督和福音有同樣信心的人
[00:03:56.000 --> 00:04:00.000]  都包括在「我們」裏面
[00:04:00.000 --> 00:04:03.000]  現在讓我們一起來思想
[00:04:03.000 --> 00:04:08.000]  保羅對主耶穌基督和福音的認識
[00:04:08.000 --> 00:04:12.000]  來反省一下我們對主耶穌基督和福音
[00:04:12.000 --> 00:04:15.000]  有沒有同樣的認識
[00:04:15.000 --> 00:04:19.000]  然後檢討一下我們有沒有成為新人
[00:04:19.000 --> 00:04:21.000]  有沒有新的眼界
[00:04:21.000 --> 00:04:25.000]  我們有沒有去做一些新的事呢?
[00:04:25.000 --> 00:04:31.000]  首先讓我們思想保羅對主耶穌基督的認識
[00:04:31.000 --> 00:04:34.000]  在第十一節保羅說
[00:04:34.000 --> 00:04:39.000]  「我們知道主是可畏的」
[00:04:39.000 --> 00:04:42.000]  從福音書的記載
[00:04:42.000 --> 00:04:48.000]  我們認識主耶穌是一位充滿愛心
[00:04:48.000 --> 00:04:52.000]  很樂意幫助人的微菜下
[00:04:52.000 --> 00:04:56.000]  有時他正在路上去一個地方
[00:04:56.000 --> 00:04:58.000]  突然有些人來找他
[00:04:58.000 --> 00:05:02.000]  「幫幫我吧,我女兒病了」
[00:05:02.000 --> 00:05:08.000]  「我的僕人又被鬼附,病得很嚴重」
[00:05:08.000 --> 00:05:11.000]  他都樂意停下來的
[00:05:11.000 --> 00:05:16.000]  還有一個患了十年血流症的病人
[00:05:16.000 --> 00:05:18.000]  在路上摸摸他的衣服
[00:05:18.000 --> 00:05:22.000]  他都要停下來的
[00:05:22.000 --> 00:05:29.000]  為甚麼他說主是可畏的呢?
[00:05:29.000 --> 00:05:31.000]  原因其實在第十節
[00:05:31.000 --> 00:05:32.000]  保羅提到
[00:05:32.000 --> 00:05:41.000]  「因為我們眾人必須站在基督審判台前受審」
[00:05:41.000 --> 00:05:50.000]  「為使各人按著本身所行的或善或惡受報」
[00:05:50.000 --> 00:05:57.000]  即是當每一個人在地上的生命完結之後
[00:05:57.000 --> 00:06:01.000]  我們的靈魂仍然存在
[00:06:01.000 --> 00:06:06.000]  並且要被主耶穌審判
[00:06:06.000 --> 00:06:10.000]  當主耶穌復活升天之後
[00:06:10.000 --> 00:06:14.000]  上帝就將審判的權力給了他
[00:06:14.000 --> 00:06:17.000]  因此主是可畏的
[00:06:17.000 --> 00:06:21.000]  因為他是決定我們永生的去處
[00:06:21.000 --> 00:06:26.000]  究竟可以去天堂還是地獄
[00:06:26.000 --> 00:06:29.000]  很多不相信的人
[00:06:29.000 --> 00:06:31.000]  不相信人有靈魂
[00:06:31.000 --> 00:06:34.000]  他們當然不以為然
[00:06:34.000 --> 00:06:36.000]  人死如燈滅
[00:06:36.000 --> 00:06:41.000]  花開花謝都是人生的過程
[00:06:41.000 --> 00:06:42.000]  哪有死後審判
[00:06:42.000 --> 00:06:46.000]  哪有天堂地獄
[00:06:46.000 --> 00:06:50.000]  但是我們信徒是相信人有靈魂
[00:06:50.000 --> 00:06:56.000]  並且靈魂在人的死後仍然存在
[00:06:56.000 --> 00:06:59.000]  還會接受主耶穌的審判
[00:06:59.000 --> 00:07:05.000]  決定一個人的永恆歸宿和獎賞
[00:07:05.000 --> 00:07:10.000]  其實對未來的目的地的認識
[00:07:10.000 --> 00:07:16.000]  是會影響我們今生在世為人的抉擇
[00:07:16.000 --> 00:07:19.000]  我記得在愛麗絲夢遊仙境中
[00:07:19.000 --> 00:07:21.000]  有一個小情節
[00:07:21.000 --> 00:07:24.000]  講到愛麗絲夢遊
[00:07:24.000 --> 00:07:26.000]  他去到一個路口
[00:07:26.000 --> 00:07:29.000]  走著走著走到那個路口
[00:07:29.000 --> 00:07:30.000]  在他前面
[00:07:30.000 --> 00:07:33.000]  他有幾條路可以走
[00:07:33.000 --> 00:07:37.000]  他不知道應該走哪條路
[00:07:37.000 --> 00:07:40.000]  他問路旁的小花
[00:07:40.000 --> 00:07:41.000]  小花小花
[00:07:41.000 --> 00:07:45.000]  我應該走哪條路好呢
[00:07:45.000 --> 00:07:48.000]  小花反問他
[00:07:48.000 --> 00:07:50.000]  你要去哪裏
[00:07:50.000 --> 00:07:52.000]  愛麗絲回答
[00:07:52.000 --> 00:07:56.000]  其實我也不知道要去哪裏
[00:07:56.000 --> 00:07:57.000]  小花說
[00:07:57.000 --> 00:08:00.000]  如果你不知道自己要去哪裏
[00:08:00.000 --> 00:08:04.000]  那你走哪條路都無所謂
[00:08:04.000 --> 00:08:05.000]  弟兄姊妹
[00:08:05.000 --> 00:08:08.000]  我們未來想去的地方
[00:08:08.000 --> 00:08:12.000]  是會影響我們今生的抉擇
[00:08:12.000 --> 00:08:17.000]  你期望將來去哪裏呢
[00:08:17.000 --> 00:08:20.000]  保羅在第十節也提到
[00:08:20.000 --> 00:08:22.000]  主耶穌的審判
[00:08:22.000 --> 00:08:26.000]  是按著各人本身所行的
[00:08:26.000 --> 00:08:30.000]  或善或惡受捕
[00:08:30.000 --> 00:08:34.000]  信了主之後的行為是重要的
[00:08:34.000 --> 00:08:36.000]  很多人傳福音的時候
[00:08:36.000 --> 00:08:40.000]  都很喜歡引用羅馬書十章九節說
[00:08:40.000 --> 00:08:42.000]  你若考慮認耶穌為主
[00:08:42.000 --> 00:08:44.000]  心裡信上帝
[00:08:44.000 --> 00:08:46.000]  叫他從死裡復活
[00:08:46.000 --> 00:08:48.000]  就必得救
[00:08:48.000 --> 00:08:51.000]  再加上一些牧師傳揚
[00:08:51.000 --> 00:08:56.000]  一次得救永遠得救的片面教導
[00:08:56.000 --> 00:08:59.000]  其實很容易誤導信徒
[00:08:59.000 --> 00:09:02.000]  以為信了主之後
[00:09:02.000 --> 00:09:05.000]  行為是不重要的
[00:09:05.000 --> 00:09:07.000]  但我跟大家說
[00:09:07.000 --> 00:09:09.000]  我查過《整本聖經》
[00:09:09.000 --> 00:09:14.000]  我發現所有提到有關審判的經文
[00:09:14.000 --> 00:09:19.000]  都提到會以行為去審判
[00:09:19.000 --> 00:09:20.000]  而不是問一個人
[00:09:20.000 --> 00:09:23.000]  你有沒有認過耶穌為主
[00:09:23.000 --> 00:09:25.000]  你心裡有沒有信過
[00:09:25.000 --> 00:09:30.000]  上帝是讓他從死裡復活的
[00:09:30.000 --> 00:09:33.000]  有些人可能會疑惑
[00:09:33.000 --> 00:09:35.000]  聖經明明是這樣說的
[00:09:35.000 --> 00:09:37.000]  你要考慮認耶穌為主
[00:09:37.000 --> 00:09:38.000]  心裡信上帝
[00:09:38.000 --> 00:09:39.000]  叫他從死裡復活
[00:09:39.000 --> 00:09:41.000]  就必得救
[00:09:41.000 --> 00:09:45.000]  這裡沒有說要加上行為
[00:09:45.000 --> 00:09:47.000]  是的,正確的
[00:09:47.000 --> 00:09:49.000]  聖經是可信的
[00:09:49.000 --> 00:09:50.000]  保羅所說的
[00:09:50.000 --> 00:09:53.000]  也的確是真的
[00:09:53.000 --> 00:09:54.000]  但我想指出
[00:09:54.000 --> 00:09:56.000]  在羅馬書裡
[00:09:56.000 --> 00:10:00.000]  保羅的說話是在比較
[00:10:00.000 --> 00:10:02.000]  對兩樣東西比較
[00:10:02.000 --> 00:10:03.000]  比較什麼呢?
[00:10:03.000 --> 00:10:05.000]  他是在比較
[00:10:05.000 --> 00:10:07.000]  我們應該是用行為
[00:10:07.000 --> 00:10:09.000]  去遵守摩西的律法
[00:10:09.000 --> 00:10:13.000]  還是以信心相信主耶穌
[00:10:13.000 --> 00:10:17.000]  就可以被上帝稱為義
[00:10:17.000 --> 00:10:19.000]  就是說在受審判的時候
[00:10:19.000 --> 00:10:22.000]  如果我們是真心相信耶穌
[00:10:22.000 --> 00:10:25.000]  就會被判為無罪
[00:10:25.000 --> 00:10:29.000]  被主耶穌稱為義人
[00:10:29.000 --> 00:10:32.000]  或者說
[00:10:32.000 --> 00:10:37.000]  以信心相信耶穌是主
[00:10:37.000 --> 00:10:41.000]  這是我們得救的起點
[00:10:41.000 --> 00:10:43.000]  得救之後
[00:10:43.000 --> 00:10:47.000]  我們仍然是要以信心
[00:10:47.000 --> 00:10:48.000]  去遵守主耶穌的教導
[00:10:48.000 --> 00:10:50.000]  行事為人
[00:10:50.000 --> 00:10:53.000]  證明我們的信心是真的
[00:10:53.000 --> 00:10:54.000]  不是隨便說
[00:10:54.000 --> 00:10:56.000]  耶穌是主,耶穌是主
[00:10:56.000 --> 00:10:58.000]  口口聲聲的信心
[00:10:58.000 --> 00:11:00.000]  不是真的信心
[00:11:00.000 --> 00:11:02.000]  你不要以為
[00:11:02.000 --> 00:11:03.000]  保羅所說的
[00:11:03.000 --> 00:11:05.000]  你要考慮耶穌為主
[00:11:05.000 --> 00:11:06.000]  就是口口聲聲
[00:11:06.000 --> 00:11:08.000]  說耶穌是主,耶穌是主
[00:11:08.000 --> 00:11:09.000]  那你就一定得救
[00:11:09.000 --> 00:11:12.000]  不是的
[00:11:12.000 --> 00:11:14.000]  在今日哥倫多後書的經文裡
[00:11:14.000 --> 00:11:16.000]  其實我們都看到
[00:11:16.000 --> 00:11:18.000]  保羅都提到
[00:11:18.000 --> 00:11:21.000]  信心之後所帶來的後果
[00:11:21.000 --> 00:11:25.000]  包括了行為的改變
[00:11:25.000 --> 00:11:28.000]  先讓我們繼續看
[00:11:28.000 --> 00:11:31.000]  保羅對主耶穌基督的認識
[00:11:31.000 --> 00:11:33.000]  在五章十八節提到
[00:11:33.000 --> 00:11:36.000]  一切都是出於上帝
[00:11:36.000 --> 00:11:37.000]  他藉著基督
[00:11:37.000 --> 00:11:40.000]  使我們與他和好
[00:11:40.000 --> 00:11:43.000]  一切都是出於上帝
[00:11:43.000 --> 00:11:45.000]  是指所有的事情
[00:11:45.000 --> 00:11:47.000]  不是出於偶然的
[00:11:47.000 --> 00:11:50.000]  耶穌不是偶然來到世界生活
[00:11:50.000 --> 00:11:52.000]  不是偶然被羅馬總督
[00:11:52.000 --> 00:11:54.000]  比拉多所殺
[00:11:54.000 --> 00:11:58.000]  而是出於上帝的計劃
[00:11:58.000 --> 00:11:59.000]  最近我們看過
[00:11:59.000 --> 00:12:01.000]  《創世紀》二十二章
[00:12:01.000 --> 00:12:05.000]  亞伯拉罕獻以殺的故事
[00:12:05.000 --> 00:12:06.000]  我曾經說過
[00:12:06.000 --> 00:12:09.000]  那件事件是一個預表
[00:12:09.000 --> 00:12:12.000]  上帝是藉著一件事
[00:12:12.000 --> 00:12:15.000]  來表達祂的救恩計劃
[00:12:15.000 --> 00:12:18.000]  亞伯拉罕獻以殺的故事
[00:12:18.000 --> 00:12:19.000]  結尾的時候
[00:12:19.000 --> 00:12:23.000]  有一隻羊代替了以殺被殺死
[00:12:23.000 --> 00:12:25.000]  使得以殺不用死
[00:12:25.000 --> 00:12:28.000]  主耶穌就是那隻待罪的羊
[00:12:28.000 --> 00:12:29.000]  祂死了
[00:12:29.000 --> 00:12:34.000]  使得凡接受祂的人都不必死
[00:12:34.000 --> 00:12:37.000]  這就是保羅在十九節所說的
[00:12:37.000 --> 00:12:39.000]  上帝在基督裡
[00:12:39.000 --> 00:12:42.000]  使世人與自己和好
[00:12:42.000 --> 00:12:47.000]  不將他們的過犯歸到他們身上
[00:12:47.000 --> 00:12:51.000]  這就是保羅在這段經文裡
[00:12:51.000 --> 00:12:54.000]  給我們看到祂對主耶穌基督的認識
[00:12:54.000 --> 00:12:56.000]  主耶穌是待罪的羊
[00:12:56.000 --> 00:13:00.000]  也是人類的審判者
[00:13:00.000 --> 00:13:02.000]  認識了主耶穌基督
[00:13:02.000 --> 00:13:04.000]  就是認識了福音
[00:13:04.000 --> 00:13:05.000]  認識了福音
[00:13:05.000 --> 00:13:08.000]  就會帶來新的生命
[00:13:08.000 --> 00:13:10.000]  給我們有新的眼界
[00:13:10.000 --> 00:13:12.000]  在十七節裡說
[00:13:12.000 --> 00:13:14.000]  若有人在基督裡
[00:13:14.000 --> 00:13:17.000]  他就是新造的人
[00:13:17.000 --> 00:13:18.000]  舊事已過
[00:13:18.000 --> 00:13:21.000]  都變成新的了
[00:13:21.000 --> 00:13:22.000]  若有人在基督裡
[00:13:22.000 --> 00:13:25.000]  是指所有相信主耶穌
[00:13:25.000 --> 00:13:29.000]  接受主耶穌為主的人
[00:13:29.000 --> 00:13:31.000]  很多人信耶穌
[00:13:31.000 --> 00:13:34.000]  就只是接受耶穌做救主
[00:13:34.000 --> 00:13:40.000]  他不知道我們要接受耶穌為主
[00:13:40.000 --> 00:13:43.000]  剛才我提到過
[00:13:43.000 --> 00:13:45.000]  羅馬書十章九節裡說
[00:13:45.000 --> 00:13:46.000]  你若考慮應耶穌為主
[00:13:46.000 --> 00:13:47.000]  心裡信上帝
[00:13:47.000 --> 00:13:51.000]  其他人死裡復活就必得救
[00:13:51.000 --> 00:13:53.000]  其實如果一個人
[00:13:53.000 --> 00:13:57.000]  只是接受耶穌為救主
[00:13:57.000 --> 00:13:58.000]  而沒有全心全意
[00:13:58.000 --> 00:14:02.000]  接受耶穌為主的話
[00:14:02.000 --> 00:14:06.000]  那個人是不一定得救
[00:14:06.000 --> 00:14:10.000]  主和救主其實有很大的分別
[00:14:10.000 --> 00:14:13.000]  我舉一個例子
[00:14:13.000 --> 00:14:16.000]  假如有一個不懂游泳的人
[00:14:16.000 --> 00:14:19.000]  跌在一個深水區裡
[00:14:19.000 --> 00:14:23.000]  你就在岸上扔一個救生圈
[00:14:23.000 --> 00:14:26.000]  使那個快要被浸死的人
[00:14:26.000 --> 00:14:28.000]  能夠得救
[00:14:28.000 --> 00:14:33.000]  其實你就成為了那個人的救主
[00:14:33.000 --> 00:14:36.000]  但如果你對那個人說
[00:14:36.000 --> 00:14:38.000]  由於我救了你
[00:14:38.000 --> 00:14:41.000]  從此以後你要成為我的奴僕
[00:14:41.000 --> 00:14:43.000]  我就是你的主人
[00:14:43.000 --> 00:14:48.000]  以後你的一切要聽從我的指揮
[00:14:48.000 --> 00:14:53.000]  被水浸的人一般都想得救
[00:14:53.000 --> 00:14:58.000]  他們非常樂意有一位救主願意幫助他們
[00:14:58.000 --> 00:15:03.000]  但未必肯接受那位救主做他的主
[00:15:03.000 --> 00:15:09.000]  主在他以後一切人生所有的事
[00:15:09.000 --> 00:15:12.000]  其實保羅在《羅馬書》所說的話
[00:15:12.000 --> 00:15:14.000]  是有一個時代背景的
[00:15:14.000 --> 00:15:18.000]  那時的羅馬人是奉他們的皇帝
[00:15:18.000 --> 00:15:20.000]  凱撒為主
[00:15:20.000 --> 00:15:24.000]  如果有人不肯奉凱撒為主
[00:15:24.000 --> 00:15:28.000]  或者認其他人是主的話
[00:15:28.000 --> 00:15:30.000]  他是怎樣?
[00:15:30.000 --> 00:15:35.000]  他是背叛羅馬帝國的叛徒
[00:15:35.000 --> 00:15:40.000]  是有可能被判死刑的
[00:15:40.000 --> 00:15:44.000]  故此認耶穌為主
[00:15:44.000 --> 00:15:47.000]  不是一件很兒戲的事
[00:15:47.000 --> 00:15:51.000]  隨便說說耶穌是主,不是這樣的
[00:15:51.000 --> 00:15:54.000]  凡是相信耶穌的人
[00:15:54.000 --> 00:15:59.000]  其實應該經過深思熟慮
[00:15:59.000 --> 00:16:03.000]  想清楚耶穌是不是上帝的兒子
[00:16:03.000 --> 00:16:06.000]  他有沒有從死裡復活
[00:16:06.000 --> 00:16:10.000]  是不是有審判我們靈魂的權力
[00:16:10.000 --> 00:16:12.000]  才去決定是否願意
[00:16:12.000 --> 00:16:17.000]  將自己生命的主權交給耶穌
[00:16:17.000 --> 00:16:21.000]  讓耶穌成為我們的主
[00:16:21.000 --> 00:16:27.000]  保羅非常樂意接受耶穌做他的主
[00:16:27.000 --> 00:16:30.000]  因為他認為基督的愛激勵我們
[00:16:30.000 --> 00:16:32.000]  一人既替眾人死
[00:16:32.000 --> 00:16:34.000]  眾人就都死了
[00:16:34.000 --> 00:16:36.000]  並且他替眾人死
[00:16:36.000 --> 00:16:38.000]  是叫那些活著的人
[00:16:38.000 --> 00:16:41.000]  不再為自己活
[00:16:41.000 --> 00:16:47.000]  乃為替他們死而復活的主活
[00:16:47.000 --> 00:16:50.000]  保羅接受耶穌為主之後
[00:16:50.000 --> 00:16:53.000]  他就成為了一個新人
[00:16:53.000 --> 00:16:56.000]  他有了新的眼界
[00:16:56.000 --> 00:16:59.000]  他看得清楚耶穌是誰
[00:16:59.000 --> 00:17:04.000]  不會再去抓基督徒回耶路撒冷受審
[00:17:04.000 --> 00:17:06.000]  他從此之後
[00:17:06.000 --> 00:17:09.000]  自從認識耶穌之後
[00:17:09.000 --> 00:17:11.000]  就去做一件新的事
[00:17:11.000 --> 00:17:14.000]  就是勸人信耶穌
[00:17:14.000 --> 00:17:16.000]  即是傳福音
[00:17:16.000 --> 00:17:18.000]  正如他在十九二十字這樣說
[00:17:18.000 --> 00:17:21.000]  並且將這和好的訊息託付了我們
[00:17:21.000 --> 00:17:24.000]  所以我們作基督的特使
[00:17:24.000 --> 00:17:28.000]  就好讓上帝藉我們勸你們一般
[00:17:28.000 --> 00:17:33.000]  我們替基督求你們與上帝和好吧
[00:17:33.000 --> 00:17:37.000]  福音是上帝要拯救人類的好消息
[00:17:37.000 --> 00:17:42.000]  是上帝想我們成為他一家人的好消息
[00:17:42.000 --> 00:17:44.000]  保羅接受了
[00:17:44.000 --> 00:17:46.000]  使他成為新人
[00:17:46.000 --> 00:17:48.000]  有新的眼界
[00:17:48.000 --> 00:17:50.000]  也有人生的新使命
[00:17:50.000 --> 00:17:52.000]  新目標
[00:17:52.000 --> 00:18:00.000]  這也是上帝託付給所有信主的人的使命
[00:18:00.000 --> 00:18:04.000]  我是在年輕時期信主的
[00:18:04.000 --> 00:18:07.000]  可能當時未夠二十歲
[00:18:07.000 --> 00:18:09.000]  我記得年輕時期還在香港
[00:18:09.000 --> 00:18:13.000]  有一次參加港九培靈賢經大會
[00:18:13.000 --> 00:18:15.000]  講道的牧師
[00:18:15.000 --> 00:18:18.000]  講什麼道我不太記得他講道的內容
[00:18:18.000 --> 00:18:20.000]  但他說了一句話
[00:18:20.000 --> 00:18:25.000]  是我直到今時今日仍然記得的
[00:18:25.000 --> 00:18:29.000]  他說世上所有工作
[00:18:29.000 --> 00:18:31.000]  基督道不做
[00:18:31.000 --> 00:18:34.000]  大夥人搶著去做
[00:18:34.000 --> 00:18:36.000]  唯有一件工作
[00:18:36.000 --> 00:18:37.000]  基督道不做
[00:18:37.000 --> 00:18:40.000]  就沒有人會去做
[00:18:40.000 --> 00:18:46.000]  那就是傳福音的工作
[00:18:46.000 --> 00:18:51.000]  他的說話深深印在我腦海裡
[00:18:51.000 --> 00:18:58.000]  後來我實在經歷到他講的那句話的真實性
[00:18:58.000 --> 00:19:02.000]  當我收到上帝的感召
[00:19:02.000 --> 00:19:06.000]  讓我全時間讀神學的時候
[00:19:06.000 --> 00:19:09.000]  我已經四十多歲了
[00:19:09.000 --> 00:19:15.000]  我在職業學院做會計教師
[00:19:15.000 --> 00:19:21.000]  當我要辭職的消息一傳開之後
[00:19:21.000 --> 00:19:26.000]  當時有些在做部分時間的同事
[00:19:26.000 --> 00:19:28.000]  他們真的很開心
[00:19:28.000 --> 00:19:34.000]  他們馬上準備要申請做我的工作
[00:19:34.000 --> 00:19:36.000]  大興姐妹
[00:19:36.000 --> 00:19:41.000]  上帝使我們都成為基督的特使
[00:19:41.000 --> 00:19:44.000]  將傳福音的責任托付給我們
[00:19:44.000 --> 00:19:47.000]  我們有沒有把握機會
[00:19:47.000 --> 00:19:50.000]  向我們的親戚朋友傳福音呢
[00:19:50.000 --> 00:19:54.000]  如果我們都感受到基督的愛的話
[00:19:54.000 --> 00:19:57.000]  我們都應該被激勵
[00:19:57.000 --> 00:20:02.000]  樂意與人分享基督的福音
[00:20:02.000 --> 00:20:07.000]  不是每個人都要成為全時間的傳導者
[00:20:07.000 --> 00:20:10.000]  但是我們每個人都有朋友
[00:20:10.000 --> 00:20:12.000]  有親戚、有同事
[00:20:12.000 --> 00:20:17.000]  我們都可以向他們傳福音
[00:20:17.000 --> 00:20:19.000]  求主幫助我們
[00:20:19.000 --> 00:20:26.000]  讓我們有機會去做好這個勸人與上帝和好的工作
[00:20:26.000 --> 00:20:31.000]  讓更多的人可以享受上帝要賜給我們的福氣
[00:20:31.000 --> 00:20:34.000]  我們一起祈禱
[00:20:34.000 --> 00:20:37.000]  親愛的天父感謝你選擇了我們認識你
[00:20:37.000 --> 00:20:41.000]  讓我們得到了福音的好處
[00:20:41.000 --> 00:20:43.000]  求你幫助我們
[00:20:43.000 --> 00:20:45.000]  既然成為新人
[00:20:45.000 --> 00:20:48.000]  就會有新的人生方向
[00:20:48.000 --> 00:20:52.000]  不是在世上隨波逐流
[00:20:52.000 --> 00:20:54.000]  而是會把握機會
[00:20:54.000 --> 00:20:57.000]  為你做美好的見證
[00:20:57.000 --> 00:20:59.000]  放膽傳福音
[00:20:59.000 --> 00:21:02.000]  奉耶穌基督的名祈禱
[00:21:02.000 --> 00:21:04.000]  阿們
