
[00:00:00.000 --> 00:00:04.000]  在聖誕前夕,我選擇了一段經文
[00:04:22.000 --> 00:04:25.000]  上帝跟我說,我有了
[00:04:25.000 --> 00:04:27.000]  你應該會很震撼
[00:04:27.000 --> 00:04:31.000]  你應該會帶她去看醫生
[00:04:31.000 --> 00:04:35.000]  又或者你自己突然有一晚
[00:04:35.000 --> 00:04:38.000]  當你讀書讀到很晚的時候
[00:04:38.000 --> 00:04:40.000]  天使跟你這樣說
[00:04:40.000 --> 00:04:42.000]  她說今晚你就會有了
[00:04:42.000 --> 00:04:45.000]  你不知道會怎樣反應
[00:04:45.000 --> 00:04:47.000]  沒有可能
[00:04:47.000 --> 00:04:50.000]  今日我們看似很容易
[00:04:50.000 --> 00:04:54.000]  但在二千多年前的今日
[00:04:54.000 --> 00:04:57.000]  這是一件很不尋常的事
[00:04:57.000 --> 00:05:01.000]  在舊約裏面其實有幾段經文是關於
[00:05:01.000 --> 00:05:05.000]  未出嫁,但如果有了
[00:05:05.000 --> 00:05:08.000]  又或者行淫會有甚麼後果
[00:05:08.000 --> 00:05:11.000]  在新穎記二章二十三節這樣說
[00:05:11.000 --> 00:05:14.000]  如果有處女已經許配丈夫
[00:05:14.000 --> 00:05:16.000]  有人在城裏面遇見他
[00:05:16.000 --> 00:05:18.000]  跟他行淫
[00:05:18.000 --> 00:05:21.000]  你就要將這兩個人帶到本城
[00:05:21.000 --> 00:05:23.000]  用石頭打死
[00:05:23.000 --> 00:05:25.000]  女子是因為
[00:05:25.000 --> 00:05:27.000]  雖然在城裏卻沒有喊叫
[00:05:27.000 --> 00:05:30.000]  男子是因為玷污別人的妻子
[00:05:30.000 --> 00:05:34.000]  這樣就把那惡從你們中間除掉
[00:05:34.000 --> 00:05:37.000]  這是第一個方法
[00:05:37.000 --> 00:05:39.000]  第二個方法
[00:05:39.000 --> 00:05:42.000]  新穎記二十二章二十五節那裏說
[00:05:42.000 --> 00:05:45.000]  若有男子在田野遇見已經許配人的女子
[00:05:45.000 --> 00:05:47.000]  強予他行淫
[00:05:47.000 --> 00:05:49.000]  只要將那男子致死
[00:05:49.000 --> 00:05:51.000]  但不可扮女子
[00:05:51.000 --> 00:05:53.000]  他本沒有該死的罪
[00:05:53.000 --> 00:05:57.000]  這是就類乎人起來攻擊鄰舍
[00:05:57.000 --> 00:05:59.000]  將他殺了一樣
[00:05:59.000 --> 00:06:01.000]  因為男子是在田野遇見
[00:06:01.000 --> 00:06:04.000]  那已經許配人的女子
[00:06:04.000 --> 00:06:05.000]  女子喊叫
[00:06:05.000 --> 00:06:07.000]  並沒有人救他
[00:06:07.000 --> 00:06:10.000]  這裏是說男的強行
[00:06:10.000 --> 00:06:12.000]  女的喊叫
[00:06:12.000 --> 00:06:14.000]  不過沒有人救
[00:06:14.000 --> 00:06:17.000]  所以男的要打死
[00:06:17.000 --> 00:06:19.000]  女的可以免死
[00:06:19.000 --> 00:06:21.000]  第三個沒那麼嚴重
[00:06:21.000 --> 00:06:23.000]  人若娶妻以後
[00:06:23.000 --> 00:06:26.000]  這個是從男性的角度出發
[00:06:26.000 --> 00:06:28.000]  見他有什麼不合理的事
[00:06:28.000 --> 00:06:29.000]  不起悅他
[00:06:29.000 --> 00:06:31.000]  就可以寫休書
[00:06:31.000 --> 00:06:33.000]  又交在他手中
[00:06:33.000 --> 00:06:35.000]  打發他離開夫家
[00:06:35.000 --> 00:06:36.000]  夫人離開夫家以後
[00:06:36.000 --> 00:06:39.000]  可以去嫁別人
[00:06:39.000 --> 00:06:41.000]  這個溫和一點的
[00:06:41.000 --> 00:06:44.000]  總之你有什麼丈夫不滿意的
[00:06:44.000 --> 00:06:46.000]  休了你就算了
[00:06:46.000 --> 00:06:50.000]  其實在馬太灰音一章十八節那裏
[00:06:50.000 --> 00:06:52.000]  約瑟作為一個二人
[00:06:52.000 --> 00:06:54.000]  他都是這樣處理
[00:06:54.000 --> 00:06:57.000]  瑪麗亞未婚懷孕的事
[00:06:57.000 --> 00:06:59.000]  在一章十八十九節那裏說
[00:06:59.000 --> 00:07:01.000]  她丈夫是個二人
[00:07:01.000 --> 00:07:03.000]  不願明明的羞辱她
[00:07:03.000 --> 00:07:07.000]  想要暗暗的把她休了
[00:07:07.000 --> 00:07:13.000]  即是當瑪麗亞她知道
[00:07:13.000 --> 00:07:15.000]  她將要懷孕的時候
[00:07:15.000 --> 00:07:18.000]  她將會有三個後果
[00:07:18.000 --> 00:07:20.000]  第二個後果
[00:07:20.000 --> 00:07:21.000]  沒有可能發生
[00:07:21.000 --> 00:07:23.000]  因為她一定不會叫
[00:07:23.000 --> 00:07:25.000]  即是她只有第一條路
[00:07:25.000 --> 00:07:26.000]  或者第三條路
[00:07:26.000 --> 00:07:29.000]  第一條路是被石頭打死
[00:07:29.000 --> 00:07:34.000]  第二條路是被人休了
[00:07:34.000 --> 00:07:37.000]  未出嫁而懷孕
[00:07:37.000 --> 00:07:40.000]  的確是一個很大件事
[00:07:40.000 --> 00:07:42.000]  不單是一件大事
[00:07:42.000 --> 00:07:48.000]  而且是一個生死攸關的問題
[00:07:48.000 --> 00:07:50.000]  但更加重要的是
[00:07:50.000 --> 00:07:53.000]  可能約瑟只是休她
[00:07:53.000 --> 00:07:59.000]  因為在馬太灰音約瑟的說話裏面
[00:07:59.000 --> 00:08:01.000]  我們可以估計
[00:08:01.000 --> 00:08:03.000]  當時未必所有的行淫的
[00:08:03.000 --> 00:08:06.000]  都是被石頭打死的
[00:08:06.000 --> 00:08:08.000]  最多或者通常的做法
[00:08:08.000 --> 00:08:12.000]  就是羞辱她和休了她
[00:08:12.000 --> 00:08:13.000]  但最嚴重的問題
[00:08:13.000 --> 00:08:14.000]  就是三十二節那裏
[00:08:14.000 --> 00:08:16.000]  三十三節那裏說
[00:08:16.000 --> 00:08:17.000]  天使怎樣說
[00:08:17.000 --> 00:08:22.000]  這個將要出世的小孩子呢
[00:08:22.000 --> 00:08:23.000]  她說
[00:08:23.000 --> 00:08:24.000]  他要為大
[00:08:24.000 --> 00:08:27.000]  稱為至高神的兒子
[00:08:27.000 --> 00:08:30.000]  主神要將他
[00:08:30.000 --> 00:08:33.000]  祖大位的位給他
[00:08:33.000 --> 00:08:35.000]  他要作雅各家的王
[00:08:35.000 --> 00:08:36.000]  直到永遠
[00:08:36.000 --> 00:08:39.000]  他的國也沒有窮盡
[00:08:39.000 --> 00:08:41.000]  這個才是最大的問題
[00:08:41.000 --> 00:08:43.000]  這裏說的是
[00:08:43.000 --> 00:08:46.000]  他會復國
[00:08:46.000 --> 00:08:49.000]  他會作以色列雅各家的王
[00:08:49.000 --> 00:08:53.000]  他的國是沒有窮盡的
[00:08:53.000 --> 00:08:56.000]  當時的環境是怎樣的呢
[00:08:56.000 --> 00:08:57.000]  當時的政治環境
[00:08:57.000 --> 00:09:00.000]  大希律是做皇帝的
[00:09:00.000 --> 00:09:01.000]  大希律不單止承繼了
[00:09:01.000 --> 00:09:04.000]  他父親所擁有的政治智慧
[00:09:04.000 --> 00:09:06.000]  他有好的經商
[00:09:06.000 --> 00:09:09.000]  外交和軍事的手腕
[00:09:09.000 --> 00:09:10.000]  特別在動盪不安的
[00:09:10.000 --> 00:09:13.000]  哈斯摩尼王朝的末年
[00:09:13.000 --> 00:09:16.000]  如果大家有看猶太的歷史
[00:09:16.000 --> 00:09:19.000]  在兩約之間有百多年
[00:09:19.000 --> 00:09:22.000]  猶太人一個祭司的家族
[00:09:22.000 --> 00:09:25.000]  是再重新立國
[00:09:25.000 --> 00:09:27.000]  這個叫做哈斯摩尼王朝
[00:09:27.000 --> 00:09:28.000]  他們有差不多百多年的
[00:09:28.000 --> 00:09:30.000]  獨立的時間
[00:09:30.000 --> 00:09:33.000]  但當然在過程裏面
[00:09:33.000 --> 00:09:36.000]  有很多外憂內患
[00:09:36.000 --> 00:09:37.000]  在這個動盪不安的
[00:09:37.000 --> 00:09:39.000]  哈斯摩尼王朝的末年
[00:09:39.000 --> 00:09:43.000]  大希律因為他的智慧迅速上位
[00:09:43.000 --> 00:09:46.000]  最後更加拉攏了兩位羅馬的領袖
[00:09:46.000 --> 00:09:48.000]  支持他
[00:09:48.000 --> 00:09:51.000]  於是他就率軍攻打
[00:09:51.000 --> 00:09:54.000]  戰勝了哈斯摩尼王朝最後的皇帝
[00:09:54.000 --> 00:09:58.000]  成為了羅馬背後支持的猶太人的王
[00:09:58.000 --> 00:10:00.000]  所以在聖經裏面說
[00:10:00.000 --> 00:10:04.000]  大希律是說他是猶太人的王
[00:10:04.000 --> 00:10:06.000]  為什麼是猶太人的王呢
[00:10:06.000 --> 00:10:09.000]  因為他本來是以東人
[00:10:09.000 --> 00:10:12.000]  不過他因為政治的緣故
[00:10:12.000 --> 00:10:14.000]  他自己入了猶太教
[00:10:14.000 --> 00:10:16.000]  他有一些猶太人的血統
[00:10:16.000 --> 00:10:23.000]  也是正宗的猶太教的人
[00:10:23.000 --> 00:10:27.000]  因為有羅馬這兩個將軍的支持
[00:10:27.000 --> 00:10:30.000]  所以當他成為猶太人的王的時候
[00:10:30.000 --> 00:10:37.000]  猶太人這個地方正式被羅馬去管治
[00:10:37.000 --> 00:10:40.000]  納入了羅馬帝國的範圍
[00:10:40.000 --> 00:10:43.000]  在當時哈斯摩尼王朝的時候
[00:10:43.000 --> 00:10:47.000]  皇帝除了是掌管軍事政治之外
[00:10:47.000 --> 00:10:49.000]  他還是大祭司
[00:10:49.000 --> 00:10:52.000]  因為他是一個純正的猶太人血統
[00:10:52.000 --> 00:10:56.000]  所以皇帝也是大祭司
[00:10:56.000 --> 00:11:00.000]  不過可惜大希律他本身是以東人
[00:11:00.000 --> 00:11:03.000]  所以他做不到大祭司
[00:11:03.000 --> 00:11:07.000]  於是他在宗教上為了要鞏固自己的王位
[00:11:07.000 --> 00:11:09.000]  去插手大祭司的委任
[00:11:09.000 --> 00:11:15.000]  他安排了一個是他自己人的猶太人
[00:11:15.000 --> 00:11:18.000]  去成為當時的大祭司
[00:11:18.000 --> 00:11:25.000]  就是這樣他政教合一去管治耶路撒冷猶太地
[00:11:25.000 --> 00:11:28.000]  在他管治的四十多年底下
[00:11:28.000 --> 00:11:31.000]  是由一個動盪不安的混亂的時期
[00:11:31.000 --> 00:11:35.000]  進入一個相對安定繁榮的時候
[00:11:35.000 --> 00:11:41.000]  而當地的經濟也都漸漸的繁榮
[00:11:41.000 --> 00:11:44.000]  不過不要看他這麼厲害
[00:11:44.000 --> 00:11:51.000]  他是一個非常喜歡自己話事自把自為的人
[00:11:51.000 --> 00:11:56.000]  他也是為了達到目的可以不擇手段
[00:11:56.000 --> 00:11:58.000]  他結過婚十次
[00:11:58.000 --> 00:12:00.000]  家庭的關係一團糟
[00:12:00.000 --> 00:12:02.000]  但是他為了自己的地位
[00:12:02.000 --> 00:12:06.000]  他可以連自己的兒子自己的老婆都殺
[00:12:06.000 --> 00:12:11.000]  其中兩個老婆三個兒子就是這樣死在他的手下
[00:12:11.000 --> 00:12:16.000]  都是因為他怕他們危及他的地位
[00:12:16.000 --> 00:12:18.000]  在他同代的奧古斯都這樣說
[00:12:18.000 --> 00:12:23.000]  當希律的豬是比當他的兒子好
[00:12:23.000 --> 00:12:28.000]  大家可以想像到大希律是一個怎樣的人
[00:12:28.000 --> 00:12:32.000]  當時的情景就是一個極權底下的管治
[00:12:32.000 --> 00:12:37.000]  不過經濟安定繁榮
[00:12:37.000 --> 00:12:39.000]  在這個情況底下
[00:12:39.000 --> 00:12:41.000]  瑪麗亞如果懷孕
[00:12:41.000 --> 00:12:44.000]  她的兒子竟然成為一個王
[00:12:44.000 --> 00:12:46.000]  還要是大位的王
[00:12:46.000 --> 00:12:51.000]  大家可以想像瑪麗亞有多擔心有多害怕
[00:12:51.000 --> 00:12:53.000]  害怕自己
[00:12:53.000 --> 00:12:54.000]  害怕她的家庭
[00:12:54.000 --> 00:12:57.000]  亦都害怕她將會懷孕的兒子
[00:12:57.000 --> 00:13:04.000]  而在《馬太福音》那裏
[00:13:04.000 --> 00:13:06.000]  經文亦都更加講到
[00:13:06.000 --> 00:13:08.000]  當希律的時候
[00:13:08.000 --> 00:13:11.000]  耶穌生在猶大的伯利恆
[00:13:11.000 --> 00:13:14.000]  大家都知道很熟悉的經文
[00:13:14.000 --> 00:13:16.000]  有幾個東方的博士
[00:13:16.000 --> 00:13:18.000]  然後去到
[00:13:18.000 --> 00:13:22.000]  希律就說你探完之後記得告訴我
[00:13:22.000 --> 00:13:24.000]  不過很可惜
[00:13:24.000 --> 00:13:28.000]  上帝報夢給這幾個博士聽
[00:13:28.000 --> 00:13:30.000]  應該是三個傳統
[00:13:30.000 --> 00:13:32.000]  就說你不要回去了
[00:13:32.000 --> 00:13:34.000]  你運路走吧
[00:13:34.000 --> 00:13:36.000]  當希律聽到的時候
[00:13:36.000 --> 00:13:38.000]  他做了什麼事
[00:13:38.000 --> 00:13:40.000]  他很生氣亦都很擔心
[00:13:40.000 --> 00:13:43.000]  這個真是將來猶太人的王
[00:13:43.000 --> 00:13:46.000]  在他知道之後
[00:13:46.000 --> 00:13:49.000]  他殺光他管理的境下
[00:13:49.000 --> 00:13:53.000]  所有兩歲以下的嬰兒
[00:13:53.000 --> 00:13:55.000]  這個就是大希律
[00:13:55.000 --> 00:14:00.000]  自己的肚子裏的兒子
[00:14:00.000 --> 00:14:02.000]  要成為一個王
[00:14:02.000 --> 00:14:05.000]  要挑戰大希律的管治
[00:14:05.000 --> 00:14:08.000]  要挑戰羅馬帝國的管治
[00:14:08.000 --> 00:14:12.000]  我想如果你是瑪麗亞
[00:14:12.000 --> 00:14:14.000]  你會問
[00:14:14.000 --> 00:14:16.000]  我何德何能呢
[00:14:16.000 --> 00:14:20.000]  竟然上帝給我一個這麼大的任務
[00:14:20.000 --> 00:14:23.000]  這些屬靈這麼偉大的事
[00:14:23.000 --> 00:14:26.000]  是不是應該給屬靈偉人做呢
[00:14:26.000 --> 00:14:28.000]  祭司當時的
[00:14:28.000 --> 00:14:30.000]  或者大祭司
[00:14:30.000 --> 00:14:32.000]  或者一個小小的平信徒
[00:14:32.000 --> 00:14:33.000]  平平凡凡
[00:14:33.000 --> 00:14:35.000]  安安樂樂地過就行了
[00:14:35.000 --> 00:14:39.000]  信神的人有平安和喜樂
[00:14:42.000 --> 00:14:45.000]  所以當瑪麗亞她
[00:14:45.000 --> 00:14:48.000]  聽到這段消息的時候
[00:14:48.000 --> 00:14:51.000]  對她來說簡直是世界末日
[00:14:51.000 --> 00:14:53.000]  不過
[00:14:53.000 --> 00:14:55.000]  她是不是就這樣回應
[00:14:55.000 --> 00:14:57.000]  說不要煩我了
[00:14:57.000 --> 00:15:01.000]  經文繼續的發展
[00:15:01.000 --> 00:15:03.000]  是告訴我們
[00:15:03.000 --> 00:15:05.000]  也都值得我們的學習
[00:15:05.000 --> 00:15:07.000]  就是說當外人
[00:15:07.000 --> 00:15:10.000]  那些外邦人看來是一個死路
[00:15:10.000 --> 00:15:13.000]  甚至連猶太人自己的文化都接受不到
[00:15:13.000 --> 00:15:16.000]  這個匪夷所思的未婚生子的事
[00:15:16.000 --> 00:15:19.000]  或者是聖靈感人的事
[00:15:19.000 --> 00:15:21.000]  雖然她害怕得不得了
[00:15:21.000 --> 00:15:24.000]  但是天使呼喚的這件事件
[00:15:24.000 --> 00:15:28.000]  經文刻意將瑪麗亞和上文
[00:15:28.000 --> 00:15:30.000]  就是前文
[00:15:30.000 --> 00:15:33.000]  撒加利亞祭司去對比
[00:15:33.000 --> 00:15:35.000]  如果大家看一下
[00:15:35.000 --> 00:15:37.000]  就是你有手提上面有聖經的話
[00:15:37.000 --> 00:15:41.000]  看一下一章八九十十一節那裡怎麼說
[00:15:41.000 --> 00:15:43.000]  當有一天撒加利亞
[00:15:43.000 --> 00:15:47.000]  按著班次在神面前去做祭司的職份的時候
[00:15:47.000 --> 00:15:50.000]  照祭司的規矩祭籤
[00:15:50.000 --> 00:15:55.000]  然後去燒香
[00:15:55.000 --> 00:15:57.000]  百姓在外面祈禱
[00:15:57.000 --> 00:16:01.000]  有主的使者在香壇旁邊向祂顯現
[00:16:01.000 --> 00:16:04.000]  撒加利亞一路祈禱的時候
[00:16:04.000 --> 00:16:10.000]  聽到就非常害怕
[00:16:10.000 --> 00:16:14.000]  這個害怕和瑪麗亞二十八節那裡說
[00:16:14.000 --> 00:16:18.000]  當瑪麗亞看到聽到天使跟她說的時候
[00:16:18.000 --> 00:16:21.000]  瑪麗亞也都非常不害怕
[00:16:21.000 --> 00:16:23.000]  不過和撒加利亞不同的
[00:16:23.000 --> 00:16:25.000]  她多了一點點東西
[00:16:25.000 --> 00:16:26.000]  多了什麼呢
[00:16:26.000 --> 00:16:28.000]  就是她反覆思想
[00:16:28.000 --> 00:16:31.000]  這樣問安是什麼意思
[00:16:31.000 --> 00:16:33.000]  反覆思想為什麼呢
[00:16:33.000 --> 00:16:39.000]  在言文裡面就是謹慎的思索推論
[00:16:39.000 --> 00:16:43.000]  一個受人尊敬的神職人員主持聖禮
[00:16:43.000 --> 00:16:47.000]  和會眾一起和上帝祈禱的時候
[00:16:47.000 --> 00:16:49.000]  她的祈禱真的靈了
[00:16:49.000 --> 00:16:52.000]  天使向她顯現
[00:16:52.000 --> 00:16:58.000]  但經文卻是描寫她看到天使很害怕
[00:16:58.000 --> 00:17:02.000]  而另一個無知的社會少女
[00:17:02.000 --> 00:17:04.000]  社會地位低微
[00:17:04.000 --> 00:17:06.000]  她可能做著做著
[00:17:06.000 --> 00:17:11.000]  失驚無神地上帝差派天使和她顯現
[00:17:11.000 --> 00:17:13.000]  她當然非常害怕
[00:17:13.000 --> 00:17:16.000]  但經文卻是描寫她害怕的同時
[00:17:16.000 --> 00:17:18.000]  卻是反覆思想
[00:17:18.000 --> 00:17:21.000]  為什麼天使這樣問她安
[00:17:21.000 --> 00:17:24.000]  似乎瑪麗亞是一個思想型的少女
[00:17:24.000 --> 00:17:26.000]  其實在二章十七節
[00:17:26.000 --> 00:17:29.000]  或者二章四十九節都是這樣說的
[00:17:29.000 --> 00:17:35.000]  就是說當牧羊人向瑪麗亞告訴她
[00:17:35.000 --> 00:17:41.000]  天使和她宣告很多很多有關嬰孩的事的時候
[00:17:41.000 --> 00:17:43.000]  瑪麗亞雖然很驚慌
[00:17:43.000 --> 00:17:45.000]  但卻是將這一切的事
[00:17:45.000 --> 00:17:49.000]  存在心裏反覆思想
[00:17:49.000 --> 00:17:51.000]  又或者在二章四十九節
[00:17:51.000 --> 00:17:53.000]  當耶穌長大一點
[00:17:53.000 --> 00:17:55.000]  去聖殿不見了
[00:17:55.000 --> 00:17:58.000]  之後找回去的時候
[00:17:58.000 --> 00:18:00.000]  耶穌說為什麼找我呢
[00:18:00.000 --> 00:18:03.000]  豈不知我應當以我父的事為念
[00:18:03.000 --> 00:18:06.000]  她所說的這句話
[00:18:06.000 --> 00:18:08.000]  她父母都不太明白
[00:18:08.000 --> 00:18:11.000]  不過她母親即是瑪麗亞
[00:18:11.000 --> 00:18:15.000]  就將這一切事都存在心裏
[00:18:15.000 --> 00:18:17.000]  對於上帝的呼召
[00:18:17.000 --> 00:18:20.000]  身邊發生了一件很奇特的事情
[00:18:20.000 --> 00:18:22.000]  超乎想像的事情
[00:18:22.000 --> 00:18:24.000]  瑪麗亞雖然不太明白
[00:18:24.000 --> 00:18:27.000]  不過她的信仰很認真
[00:18:27.000 --> 00:18:30.000]  她每一件事都認認真真記在心裏
[00:18:30.000 --> 00:18:33.000]  去思考去反思
[00:18:33.000 --> 00:18:35.000]  這種認真的信仰
[00:18:35.000 --> 00:18:38.000]  的確是值得我們學習的
[00:18:38.000 --> 00:18:39.000]  更加重要的是
[00:18:39.000 --> 00:18:41.000]  經文繼續下去
[00:18:41.000 --> 00:18:43.000]  去對比撒加利亞和瑪麗亞
[00:18:43.000 --> 00:18:45.000]  一章十三節那裏說
[00:18:45.000 --> 00:18:48.000]  天使說撒加利亞不用怕
[00:18:48.000 --> 00:18:51.000]  因為你的祈禱已經被聽見了
[00:18:51.000 --> 00:18:54.000]  然後撒加利亞聽到
[00:18:54.000 --> 00:18:57.000]  天使跟他說了一大堆有關
[00:18:57.000 --> 00:19:00.000]  這個將要生的
[00:19:00.000 --> 00:19:02.000]  在他身上的故事
[00:19:02.000 --> 00:19:05.000]  因為他老婆當時已經年紀很大了
[00:19:05.000 --> 00:19:07.000]  都還沒有子
[00:19:07.000 --> 00:19:08.000]  這裏說
[00:19:08.000 --> 00:19:10.000]  他必有以利亞的心志
[00:19:10.000 --> 00:19:11.000]  行在主的面前
[00:19:11.000 --> 00:19:13.000]  叫父的心轉向兒女
[00:19:13.000 --> 00:19:16.000]  叫撥逆的人轉從義人的智慧
[00:19:16.000 --> 00:19:20.000]  又為主預備合用的百姓
[00:19:20.000 --> 00:19:23.000]  這個就是他將來的兒子的樣式了
[00:19:23.000 --> 00:19:25.000]  撒加利亞怎樣回應呢
[00:19:25.000 --> 00:19:26.000]  他說
[00:19:26.000 --> 00:19:31.000]  我憑什麼知道這個會發生的事呢
[00:19:31.000 --> 00:19:32.000]  我已經老了
[00:19:32.000 --> 00:19:34.000]  我妻子也都老了
[00:19:34.000 --> 00:19:37.000]  然後天使回答
[00:19:37.000 --> 00:19:40.000]  說我就是加伯列
[00:19:40.000 --> 00:19:44.000]  我是奉差而來跟你講這番說話的
[00:19:44.000 --> 00:19:47.000]  不過只因為你不信
[00:19:47.000 --> 00:19:49.000]  所以你必成為啞巴
[00:19:49.000 --> 00:19:50.000]  不能說話
[00:19:50.000 --> 00:19:52.000]  直到這件事成就的日子
[00:19:52.000 --> 00:19:54.000]  於是一個聖職人員
[00:19:54.000 --> 00:19:55.000]  一個祭司
[00:19:55.000 --> 00:19:57.000]  一個應該很相信神的人
[00:19:57.000 --> 00:20:02.000]  就是這樣啞到他老婆生孩子的時候
[00:20:02.000 --> 00:20:05.000]  另一個瑪利亞是怎樣回應呢
[00:20:05.000 --> 00:20:06.000]  天使說
[00:20:06.000 --> 00:20:07.000]  不要怕
[00:20:07.000 --> 00:20:11.000]  你在神面前已經蒙恩了
[00:20:11.000 --> 00:20:12.000]  你要懷孕生子
[00:20:12.000 --> 00:20:15.000]  可以起名叫耶穌
[00:20:15.000 --> 00:20:22.000]  然後亦都講了一大番對瑪利亞將來的兒子的說話
[00:20:22.000 --> 00:20:25.000]  他的身份是什麼
[00:20:25.000 --> 00:20:27.000]  不過瑪利亞怎樣回應呢
[00:20:27.000 --> 00:20:29.000]  瑪利亞對天使說
[00:20:29.000 --> 00:20:30.000]  我沒有出嫁
[00:20:30.000 --> 00:20:32.000]  怎麼會有這事呢
[00:20:32.000 --> 00:20:36.000]  似乎瑪利亞仍然都好像撒加利亞那樣
[00:20:36.000 --> 00:20:37.000]  不是很明白
[00:20:37.000 --> 00:20:41.000]  但正正是因為他前面除了怕之外
[00:20:41.000 --> 00:20:43.000]  又反覆思量
[00:20:43.000 --> 00:20:49.000]  所以似乎天使是比較有耐性跟他講說話
[00:20:49.000 --> 00:20:51.000]  天使再重覆
[00:20:51.000 --> 00:20:53.000]  聖靈要降臨在你身上
[00:20:53.000 --> 00:20:57.000]  至高者的能力要蔭蔽你
[00:20:57.000 --> 00:21:02.000]  因此你所生的聖者必稱為神的兒子
[00:21:02.000 --> 00:21:05.000]  一路講一路講
