
[00:00:00.000 --> 00:00:03.580]  菩薩姐妹讓我聽神道的預先揚眉先同心禱告
[00:03:04.340 --> 00:03:07.060]  於是我們就落在這種矛盾的局面裏面
[00:03:07.060 --> 00:03:12.500]  最近我認識一位以前是做工程師的一位目者
[00:03:12.500 --> 00:03:15.740]  我最近認識一位以前是做工程師的目者
[00:03:15.740 --> 00:03:19.140]  不是工程師 是工程師
[00:03:19.140 --> 00:03:23.340]  這位工程師他以前做的工作是什麽呢?
[00:03:23.340 --> 00:03:24.940]  這位工程師以前做什麽呢?
[00:03:24.940 --> 00:03:29.340]  就是專門去巡查地盤的工程發展
[00:03:29.340 --> 00:03:32.420]  就是專門去巡查地盤工程的發展
[00:03:32.420 --> 00:03:36.140]  他以前在香港工作的時候原來是這麽特別的
[00:03:36.140 --> 00:03:38.700]  他以前在香港工作的時候非常特別
[00:03:38.700 --> 00:03:44.340]  原來香港在以前很久以前都承襲了英國的一個制度
[00:03:44.340 --> 00:03:48.060]  就是香港很久以前就承襲了英國的一個制度
[00:03:48.060 --> 00:03:49.740]  每一個建築工程
[00:03:49.740 --> 00:03:51.300]  每一個建築工程
[00:03:51.300 --> 00:03:53.900]  每一個
[00:03:53.900 --> 00:03:59.700]  他們都每一個工程的步驟要清楚列明是怎麽樣的進展
[00:03:59.700 --> 00:04:04.380]  這個工程的每一個步驟必須清楚列明它的進展
[00:04:04.380 --> 00:04:07.700]  然後香港就有一個專門的部門
[00:04:07.700 --> 00:04:09.420]  香港有一個專門的部門
[00:04:09.420 --> 00:04:12.300]  就在每一個工程開展的時候
[00:04:12.300 --> 00:04:18.180]  做到某一個地步就會去巡查每一個工序是否合乎標準
[00:04:18.180 --> 00:04:19.780]  就是在每一個工程進展的時候
[00:04:19.780 --> 00:04:24.980]  香港有一個部門會去巡查每一個工程的進展是否正常
[00:04:24.980 --> 00:04:31.380]  他們於是乎就造成了一個我們叫做核數源的情況
[00:04:31.380 --> 00:04:34.100]  就相當於是一個核數源一樣
[00:04:34.100 --> 00:04:37.140]  他查每一個工序是否達到標準
[00:04:37.140 --> 00:04:39.980]  查每一個工程是不是達到標準
[00:04:39.980 --> 00:04:41.020]  爲什麽談到這件事
[00:04:41.020 --> 00:04:44.060]  因爲香港現在最熱門的其中一個題目就是
[00:04:44.060 --> 00:04:45.980]  原來建造所有的工程
[00:04:45.980 --> 00:04:47.980]  都原來是偷工減料
[00:04:47.980 --> 00:04:50.460]  並且工序是錯的
[00:04:50.460 --> 00:04:52.860]  這就相當於一個很熱門的話題
[00:04:52.860 --> 00:04:54.180]  就是偷工減料
[00:04:54.180 --> 00:04:56.340]  很多工程是錯的
[00:04:56.340 --> 00:04:57.900]  香港試過了
[00:04:57.900 --> 00:05:00.540]  整棟大廈四層
[00:05:00.540 --> 00:05:05.500]  有三層原來是一條樁落短了不知道多少米的
[00:05:05.500 --> 00:05:06.420]  就是說
[00:05:06.420 --> 00:05:07.820]  就講有四棟大樓
[00:05:07.820 --> 00:05:09.220]  其中有三棟大樓
[00:05:09.220 --> 00:05:11.060]  最近就說可能下降了
[00:05:11.060 --> 00:05:13.380]  接著就就起樓上去
[00:05:13.380 --> 00:05:15.300]  就樓就這麽起上去了
[00:05:15.300 --> 00:05:18.100]  那怎麽知道起上去之後重就坐下來整棟大廈
[00:05:18.100 --> 00:05:21.300]  就是說當這麽做就整個大樓往下降
[00:05:21.300 --> 00:05:24.460]  因爲檢查的時候原來有人是貪污
[00:05:24.460 --> 00:05:26.900]  結果檢查的時候發現有人貪污
[00:05:26.900 --> 00:05:28.700]  得過且過
[00:05:28.700 --> 00:05:30.060]  得過且過
[00:05:30.060 --> 00:05:32.180]  本著我們加拿大的精神
[00:05:32.180 --> 00:05:33.940]  本著我們加拿大的精神
[00:05:33.940 --> 00:05:35.220]  做了
[00:05:35.220 --> 00:05:36.180]  做了
[00:05:36.180 --> 00:05:38.340]  就不做適合他的
[00:05:38.340 --> 00:05:39.620]  就不做適合
[00:05:39.620 --> 00:05:40.500]  那就做了
[00:05:40.500 --> 00:05:41.620]  落樁就落了
[00:05:41.620 --> 00:05:42.900]  那麽他就
[00:05:42.900 --> 00:05:44.420]  通過又繼續下一個步驟
[00:05:44.420 --> 00:05:46.060]  接著整層樓都要拆了
[00:05:46.060 --> 00:05:47.060]  就是說
[00:05:47.060 --> 00:05:48.500]  真是假的
[00:05:48.500 --> 00:05:49.900]  檢查又過了
[00:05:49.900 --> 00:05:51.980]  但最後整棟大樓又拆了
[00:05:51.980 --> 00:05:53.340]  不要說我不告訴你
[00:05:53.340 --> 00:05:54.620]  不是我沒告訴你
[00:05:54.620 --> 00:05:56.660]  你在香港搭鋪鐵你都要留意
[00:05:56.660 --> 00:05:58.660]  在香港坐高鐵要留意
[00:05:58.660 --> 00:05:59.620]  因爲很多地盤
[00:05:59.620 --> 00:06:00.980]  它是
[00:06:00.980 --> 00:06:02.820]  有些沒有
[00:06:02.820 --> 00:06:04.540]  鋼筋剪短它的
[00:06:04.540 --> 00:06:05.300]  就是
[00:06:05.300 --> 00:06:08.100]  就是要偷工剪料
[00:06:08.100 --> 00:06:09.340]  那麽我不敢說
[00:06:09.340 --> 00:06:10.260]  再遠一點
[00:06:10.260 --> 00:06:11.780]  北一點的地方了
[00:06:11.780 --> 00:06:13.100]  我不敢在這裏
[00:06:13.100 --> 00:06:14.340]  遠一點的地方
[00:06:14.340 --> 00:06:17.100]  這個朋友他就說到
[00:06:17.100 --> 00:06:19.620]  其實我以前就是做巡查的功夫
[00:06:19.620 --> 00:06:21.660]  所以我以前是做巡查的功夫
[00:06:21.660 --> 00:06:23.540]  每次我巡查的時候
[00:06:23.540 --> 00:06:24.660]  每次我巡查的時候
[00:06:24.660 --> 00:06:25.340]  譬如
[00:06:25.340 --> 00:06:25.820]  譬如
[00:06:25.820 --> 00:06:27.060]  剛剛下完
[00:06:27.060 --> 00:06:28.420]  這個水泥石
[00:06:28.420 --> 00:06:29.100]  這條地
[00:06:29.100 --> 00:06:30.220]  這條樁柱
[00:06:30.220 --> 00:06:32.180]  譬如說剛剛這個水泥石
[00:06:32.180 --> 00:06:33.020]  剛剛已經
[00:06:33.020 --> 00:06:34.660]  當我巡查的時候
[00:06:34.660 --> 00:06:35.980]  我巡查的時候
[00:06:35.980 --> 00:06:38.180]  全部人都說我沒問題的
[00:06:38.180 --> 00:06:39.540]  全部人都說沒問題
[00:06:39.540 --> 00:06:42.060]  無論是公司的工程師
[00:06:42.060 --> 00:06:43.700]  無論是公司的工程師
[00:06:43.700 --> 00:06:45.340]  到下面的工人
[00:06:45.340 --> 00:06:46.820]  都說沒問題的
[00:06:46.820 --> 00:06:47.500]  都說沒問題的
[00:06:47.500 --> 00:06:49.900]  他說那麽你就讓我進去看一下
[00:06:49.900 --> 00:06:51.260]  那就讓我下去看看
[00:06:51.260 --> 00:06:52.540]  那他就驗了
[00:06:52.540 --> 00:06:53.340]  那就驗
[00:06:53.340 --> 00:06:54.700]  他說不用驗的了
[00:06:54.700 --> 00:06:55.540]  就不用驗
[00:06:55.540 --> 00:06:58.620]  那麽就在這個荷包裏塞些錢在你的袋裏
[00:06:58.620 --> 00:06:59.540]  這個荷包裏塞些錢
[00:06:59.540 --> 00:07:00.660]  他說不收不收的
[00:07:00.660 --> 00:07:02.260]  這些我不做的
[00:07:02.260 --> 00:07:03.300]  他說這些我不做的
[00:07:03.300 --> 00:07:04.460]  他說你不會做人
[00:07:04.460 --> 00:07:05.700]  那你不會做的
[00:07:05.700 --> 00:07:07.220]  你知不知道今天原來
[00:07:07.220 --> 00:07:10.620]  做對事是給人代表你是不會做人的
[00:07:10.620 --> 00:07:13.180]  你做對事是代表你不會做人的
[00:07:13.180 --> 00:07:14.300]  我最近
[00:07:14.300 --> 00:07:15.220]  詩歌
[00:07:15.220 --> 00:07:16.900]  照聖經耶穌說的話
[00:07:16.900 --> 00:07:19.300]  人家說我不謙卑
[00:07:19.300 --> 00:07:21.020]  就說我按照聖經講的
[00:07:21.020 --> 00:07:21.900]  說給別人聽
[00:07:21.900 --> 00:07:23.300]  不要說我不謙卑
[00:07:23.300 --> 00:07:24.100]  接著
[00:07:24.100 --> 00:07:26.180]  那些人就說那麽你不要進來查了
[00:07:26.180 --> 00:07:27.380]  說你不要入查了
[00:07:27.380 --> 00:07:29.420]  他說不查我又失職
[00:07:29.420 --> 00:07:31.740]  我不查我失職
[00:07:31.740 --> 00:07:33.020]  於是乎怎麽樣呢?
[00:07:33.020 --> 00:07:34.820]  於是怎麽樣呢?
[00:07:34.820 --> 00:07:37.420]  他就趁著哥哥吃飯的時候
[00:07:37.420 --> 00:07:39.100]  趁著每個人吃飯的時候
[00:07:39.100 --> 00:07:40.980]  原來地盤有這個特色的
[00:07:40.980 --> 00:07:41.940]  地盤有這個特色
[00:07:41.940 --> 00:07:43.460]  一吃飯的時候就沒人了
[00:07:43.460 --> 00:07:44.140]  一吃飯的時候就沒人了
[00:07:44.140 --> 00:07:45.100]  全都走了
[00:07:45.100 --> 00:07:45.740]  全部都走了
[00:07:45.740 --> 00:07:46.940]  什麽人都沒有的
[00:07:46.940 --> 00:07:48.860]  公投什麽的都走了
[00:07:48.860 --> 00:07:49.740]  公投全部都走了
[00:07:49.740 --> 00:07:51.540]  他自己一個人走進去
[00:07:51.540 --> 00:07:52.420]  自己一個人走進去
[00:07:52.420 --> 00:07:54.140]  爬到井裏面
[00:07:54.140 --> 00:07:54.820]  爬到井裏面
[00:07:54.820 --> 00:07:55.540]  驗
[00:07:55.540 --> 00:07:55.980]  驗
[00:07:55.980 --> 00:07:56.900]  驗拍照
[00:07:56.900 --> 00:07:58.540]  接著就拿回去給政府看
[00:07:58.540 --> 00:08:00.820]  就說照相給政府看
[00:08:00.820 --> 00:08:02.460]  這些情況多不勝數
[00:08:02.460 --> 00:08:03.660]  這些情況多不勝數
[00:08:03.660 --> 00:08:04.900]  這位弟兄
[00:08:04.900 --> 00:08:06.100]  今天的目的
[00:08:06.100 --> 00:08:07.140]  就是做這份工作
[00:08:07.140 --> 00:08:08.060]  因為他說
[00:08:08.060 --> 00:08:09.140]  我作為一個基督徒
[00:08:09.140 --> 00:08:11.180]  我一定要做對這件事
[00:08:11.180 --> 00:08:12.060]  我做這件事
[00:08:12.060 --> 00:08:13.500]  我一定要做對的事情
[00:08:13.500 --> 00:08:14.500]  但是這些公司
[00:08:14.500 --> 00:08:16.100]  如果我這樣做
[00:08:16.100 --> 00:08:17.940]  使得他們公司沒面子
[00:08:17.940 --> 00:08:19.220]  暫時的公司沒面子
[00:08:19.220 --> 00:08:20.300]  沒面子
[00:08:20.300 --> 00:08:21.100]  沒面子
[00:08:21.100 --> 00:08:22.860]  但是我說如果我發現你有錯
[00:08:22.860 --> 00:08:24.740]  你可以臨時去改的
[00:08:24.740 --> 00:08:26.420]  我發現有錯你還可以改
[00:08:26.420 --> 00:08:28.260]  不會繼續挫得更深下去
[00:08:28.260 --> 00:08:29.060]  不會挫得更深下去
[00:08:29.060 --> 00:08:31.220]  所以有錯要盡快認
[00:08:31.220 --> 00:08:32.700]  有錯一定要盡快認
[00:08:32.700 --> 00:08:33.700]  鄧英姐妹
[00:08:33.700 --> 00:08:35.340]  如果有錯不認
[00:08:35.340 --> 00:08:36.300]  如果有錯不認
[00:08:36.300 --> 00:08:38.340]  那些罪會將來來找你的
[00:08:38.340 --> 00:08:39.420]  將來來找你的
[00:08:39.420 --> 00:08:41.300]  到時找你的就很大件事
[00:08:41.300 --> 00:08:42.060]  到時找你的就大件事
[00:08:42.060 --> 00:08:43.860]  你趁早認就反而淺一點
[00:08:43.860 --> 00:08:45.860]  你趁早認可能淺一點
[00:08:45.860 --> 00:08:49.340]  他說公司說沒面子
[00:08:49.340 --> 00:08:50.220]  公司說沒面子
[00:08:50.220 --> 00:08:51.500]  說我們落他面子
[00:08:51.500 --> 00:08:52.940]  所以公司說
[00:08:52.940 --> 00:08:54.700]  我們做還是不做好呢
[00:08:54.700 --> 00:08:55.380]  但是做
[00:08:55.380 --> 00:08:57.700]  他經常都在這個問題裏面
[00:08:57.700 --> 00:08:59.300]  他經常在這個問題上面
[00:08:59.300 --> 00:09:00.780]  做又死
[00:09:00.780 --> 00:09:01.700]  做也是
[00:09:01.700 --> 00:09:02.700]  做也死
[00:09:02.700 --> 00:09:03.260]  不做也死
[00:09:03.260 --> 00:09:05.380]  連政府裏面都有人說
[00:09:05.380 --> 00:09:06.780]  不要做了
[00:09:06.780 --> 00:09:07.700]  做那麼多
[00:09:07.700 --> 00:09:09.340]  很討人厭的
[00:09:09.340 --> 00:09:11.580]  政府都說不要做那麼多
[00:09:11.580 --> 00:09:13.460]  做多了會有人憎恨你
[00:09:13.460 --> 00:09:15.420]  還有阻礙工程
[00:09:15.420 --> 00:09:18.260]  阻礙工程
[00:09:18.260 --> 00:09:20.180]  整個香港都沒面子
[00:09:20.180 --> 00:09:21.740]  整個香港都沒面子
[00:09:21.740 --> 00:09:23.100]  是吧
[00:09:23.100 --> 00:09:24.940]  現在還沒面子
[00:09:24.940 --> 00:09:25.620]  還沒面子
[00:09:25.620 --> 00:09:27.300]  現在還壞
[00:09:27.300 --> 00:09:28.220]  鄧英姐妹
[00:09:28.220 --> 00:09:29.220]  鄧英姐妹
[00:09:29.220 --> 00:09:30.220]  這些叫大事
[00:09:30.220 --> 00:09:32.140]  我們這些小人物
[00:09:32.140 --> 00:09:33.740]  所以大事對我們這些小人物
[00:09:33.740 --> 00:09:35.580]  其實這些情況很多
[00:09:35.580 --> 00:09:36.620]  其實這樣的情況很多
[00:09:36.620 --> 00:09:38.540]  你留意一下你家裏也是
[00:09:38.540 --> 00:09:39.900]  你留意這個情況在家裏的時候
[00:09:39.900 --> 00:09:42.100]  有時候那塊地
[00:09:42.100 --> 00:09:43.140]  你說地上呢
[00:09:43.140 --> 00:09:44.580]  污糟了一點
[00:09:44.580 --> 00:09:45.300]  髒了一點
[00:09:45.300 --> 00:09:46.700]  你就想去擦掉它
[00:09:46.700 --> 00:09:47.940]  你想去擦掉它
[00:09:47.940 --> 00:09:49.340]  當你擦掉它的時候
[00:09:49.340 --> 00:09:50.140]  當你擦掉的時候
[00:09:50.140 --> 00:09:51.420]  有第二個走過來
[00:09:51.420 --> 00:09:52.500]  有人走過來
[00:09:52.500 --> 00:09:54.020]  就說為什麽那塊地濕的
[00:09:54.020 --> 00:09:54.980]  所以地怎麽濕的
[00:09:54.980 --> 00:09:56.220]  那你做不做好呢
[00:09:56.220 --> 00:09:57.500]  你做還是不做呢
[00:09:57.500 --> 00:09:59.060]  這些小事而已
[00:09:59.060 --> 00:09:59.740]  這些小事
[00:09:59.740 --> 00:10:01.740]  再大一點的事呢
[00:10:01.740 --> 00:10:02.780]  再大一點
[00:10:02.780 --> 00:10:04.940]  有一天有人打電話給你
[00:10:04.940 --> 00:10:06.220]  有人打電話給你
[00:10:06.220 --> 00:10:07.580]  我是收數公司
[00:10:07.580 --> 00:10:08.540]  我收錢的公司
[00:10:08.540 --> 00:10:09.540]  你欠我幾錢
[00:10:09.540 --> 00:10:10.820]  你欠我多少錢
[00:10:10.820 --> 00:10:12.140]  你說我什麽時候欠你錢
[00:10:12.140 --> 00:10:13.020]  我什麽時候欠你錢
[00:10:13.020 --> 00:10:13.980]  總之你欠錢
[00:10:13.980 --> 00:10:14.580]  你不欠錢
[00:10:14.580 --> 00:10:16.020]  我就追到你收
[00:10:16.020 --> 00:10:16.700]  就是說
[00:10:16.700 --> 00:10:17.940]  你要
[00:10:17.940 --> 00:10:19.660]  你整個你欠我錢
[00:10:19.660 --> 00:10:20.940]  不是讓我
[00:10:20.940 --> 00:10:22.460]  我反正找你
[00:10:22.460 --> 00:10:23.860]  你如果不還錢
[00:10:23.860 --> 00:10:24.740]  如果你不還錢
[00:10:24.740 --> 00:10:26.020]  你不要以為是小事
[00:10:26.020 --> 00:10:27.100]  你不要以為是小事
[00:10:27.100 --> 00:10:28.740]  加拿大文明社會
[00:10:28.740 --> 00:10:29.980]  文明的我告訴你
[00:10:29.980 --> 00:10:31.100]  有些東西都
[00:10:31.100 --> 00:10:33.060]  告訴你加拿大並不文明
[00:10:33.060 --> 00:10:34.140]  你不還
[00:10:34.140 --> 00:10:34.980]  你不還
[00:10:34.980 --> 00:10:36.140]  什麽時候什麽時候不還
[00:10:36.140 --> 00:10:36.940]  你幾時什麽時候
[00:10:36.940 --> 00:10:39.020]  我就插花你那個
[00:10:39.020 --> 00:10:40.580]  那個信貸紀錄
[00:10:40.580 --> 00:10:42.940]  我就說把你的信貸記錄給
[00:10:42.940 --> 00:10:44.500]  最壞就是那些銀行
[00:10:44.500 --> 00:10:45.460]  最差的就是銀行
[00:10:45.460 --> 00:10:46.740]  那些銀行就是這樣做的
[00:10:46.740 --> 00:10:47.700]  銀行就是這麽做
[00:10:47.700 --> 00:10:49.100]  插花你的紀錄
[00:10:49.100 --> 00:10:50.980]  讓你到早借不到錢
[00:10:50.980 --> 00:10:52.860]  直至要還錢給我
[00:10:52.860 --> 00:10:53.500]  直到還錢給我
[00:10:53.500 --> 00:10:54.540]  你再不還
[00:10:54.540 --> 00:10:55.020]  你再不還
[00:10:55.020 --> 00:10:55.620]  還有些
[00:10:55.620 --> 00:10:56.900]  不過我不敢告訴你
[00:10:56.900 --> 00:10:59.300]  你再不還我不敢告訴你
[00:10:59.300 --> 00:11:01.300]  你都噴紅油
[00:11:01.300 --> 00:11:03.660]  之間還有很多步驟的
[00:11:03.660 --> 00:11:05.100]  還沒有到你噴紅油
[00:11:05.100 --> 00:11:06.300]  曾子沫
[00:11:06.300 --> 00:11:07.500]  現在這個世界
[00:11:07.500 --> 00:11:09.260]  很多人如果你是做這份工作
[00:11:09.260 --> 00:11:09.740]  去追錢
[00:11:09.740 --> 00:11:10.980]  你做還是不做呢
[00:11:10.980 --> 00:11:12.620]  就是要追求這個
[00:11:12.620 --> 00:11:13.700]  追錢這麽工作
[00:11:13.700 --> 00:11:14.860]  你到底做還是不做呢
[00:11:14.860 --> 00:11:17.060]  我曾經認識一個這樣的人
[00:11:17.060 --> 00:11:17.860]  我曾經認識這麽一個人
[00:11:17.860 --> 00:11:18.820]  他不是信徒
[00:11:18.820 --> 00:11:19.260]  他不是信徒
[00:11:19.260 --> 00:11:20.380]  他都跟我分享
[00:11:20.380 --> 00:11:20.900]  他跟我分享
[00:11:20.900 --> 00:11:22.020]  不過我在這個位置
[00:11:22.020 --> 00:11:22.500]  他說我是這個
[00:11:22.500 --> 00:11:23.460]  我很矛盾的
[00:11:23.460 --> 00:11:24.340]  我很矛盾
[00:11:24.340 --> 00:11:25.580]  我追他
[00:11:25.580 --> 00:11:26.020]  我追
[00:11:26.020 --> 00:11:27.220]  我明知道他沒有錢
[00:11:27.220 --> 00:11:28.220]  我明知道他沒有錢
[00:11:28.220 --> 00:11:28.940]  我不追他
[00:11:28.940 --> 00:11:30.460]  老闆又罵我
[00:11:30.460 --> 00:11:31.860]  我不把錢還回來
[00:11:31.860 --> 00:11:33.220]  就是我不追
[00:11:33.220 --> 00:11:34.380]  老闆要去找我
[00:11:34.380 --> 00:11:35.220]  我怎麽做好呢
[00:11:35.220 --> 00:11:36.300]  我怎麽做好呢
[00:11:36.300 --> 00:11:37.780]  他真的走到那個債
[00:11:37.780 --> 00:11:39.660]  債債債債那裏
[00:11:39.660 --> 00:11:41.220]  或者叫他還錢
[00:11:41.220 --> 00:11:43.420]  就是說他真的走到那個債
[00:11:43.420 --> 00:11:44.620]  叫他還錢
[00:11:44.620 --> 00:11:46.260]  真的這個世界是這樣的
[00:11:46.260 --> 00:11:47.540]  這個世界就是這樣
[00:11:47.540 --> 00:11:48.060]  曾子沫
[00:11:48.060 --> 00:11:49.940]  你怎麽處理這樣的情況
[00:11:49.940 --> 00:11:51.140]  你怎麽處理這樣的情況
[00:11:51.140 --> 00:11:52.100]  不要擦地
[00:11:52.100 --> 00:11:52.420]  是不是
[00:11:52.420 --> 00:11:53.220]  在家裏
[00:11:53.220 --> 00:11:54.500]  在家裏不擦地
[00:11:54.500 --> 00:11:55.780]  是不是
[00:11:55.780 --> 00:11:57.500]  擦地就乾乾爽爽
[00:11:57.500 --> 00:11:57.940]  對
[00:11:57.940 --> 00:11:59.340]  乾乾爽爽
[00:11:59.340 --> 00:12:00.580]  我又忍不住
[00:12:00.580 --> 00:12:01.340]  我又忍不住
[00:12:01.340 --> 00:12:02.820]  我是一個喜歡乾淨的人
[00:12:02.820 --> 00:12:04.100]  我喜歡乾淨的人
[00:12:04.100 --> 00:12:04.900]  曾子沫
[00:12:04.900 --> 00:12:06.060]  怎麽做好呢
[00:12:06.060 --> 00:12:06.940]  怎麽做好呢
[00:12:06.940 --> 00:12:07.940]  你又怎麽做呢
[00:12:07.940 --> 00:12:09.180]  在你的信仰生命裏
[00:12:09.180 --> 00:12:10.780]  在信仰生命裏怎麽做呢
[00:12:10.780 --> 00:12:13.380]  上帝有沒有一些原則教我們怎麽做呢
[00:12:13.380 --> 00:12:14.620]  上帝有沒有一些原則教我們怎麽做呢
[00:12:14.620 --> 00:12:16.580]  就有司徒雄傳給我們看
[00:12:16.580 --> 00:12:17.500]  司徒雄傳真是很好
[00:12:17.500 --> 00:12:18.940]  司徒雄傳真是很好
[00:12:18.940 --> 00:12:20.060]  司徒雄傳真是很好
[00:12:20.060 --> 00:12:21.220]  他講了一些
[00:12:21.220 --> 00:12:24.260]  好像是侍奉的事情給我們看
[00:12:24.260 --> 00:12:25.900]  他講了一些好像是侍奉的事情給我們看
[00:12:25.900 --> 00:12:28.580]  但是把原則搬出來的時候
[00:12:28.580 --> 00:12:30.100]  但是把原則搬出來的時候
[00:12:30.100 --> 00:12:33.060]  我們可以用在所有生活環境裏面
[00:12:33.060 --> 00:12:34.620]  我們可以用在所有生活環境裏面
[00:12:34.620 --> 00:12:36.220]  那我們就看一下好不好
[00:12:36.220 --> 00:12:36.820]  我們看一下
[00:12:36.820 --> 00:12:38.420]  今天回來講這段聖經
[00:12:38.420 --> 00:12:39.180]  我們現在開始
[00:12:39.180 --> 00:12:41.300]  司徒雄傳第十六章十六節
[00:12:41.300 --> 00:12:44.020]  我們先看十六節至二十四節
[00:12:44.020 --> 00:12:46.180]  我們先看十六章的十六章
[00:12:46.180 --> 00:12:46.980]  不是很長
[00:12:46.980 --> 00:12:49.340]  所以我們先一起讀多一次好不好
[00:12:49.340 --> 00:12:50.220]  希望不長
[00:12:50.220 --> 00:12:51.420]  我們讀一遍
[00:12:51.420 --> 00:12:53.020]  讀一熟這個故事好不好
[00:12:53.020 --> 00:12:53.900]  先熟一下故事
[00:12:53.900 --> 00:12:54.980]  我們一起讀
[00:12:54.980 --> 00:12:56.140]  我們一起讀
[00:12:56.140 --> 00:13:01.700]  後來我們住那地方去
[00:13:01.700 --> 00:13:05.620]  有一個侍女迎著面來
[00:13:05.620 --> 00:13:08.460]  她被巫鬼所附
[00:13:08.460 --> 00:13:13.460]  用法術叫她主人們大德財利
[00:13:13.460 --> 00:13:16.620]  她跟隨保羅和我們
[00:13:16.620 --> 00:13:18.100]  喊著說
[00:13:18.100 --> 00:13:21.860]  這些人是至高神的僕人
[00:13:21.860 --> 00:13:25.420]  對你們傳說救人的道
[00:13:25.420 --> 00:13:28.860]  她一年多日這樣喊叫
[00:13:28.860 --> 00:13:31.780]  保羅就心中煩厭
[00:13:31.780 --> 00:13:34.380]  轉身對那鬼說
[00:13:34.380 --> 00:13:37.100]  我奉耶穌基督的名
[00:13:37.100 --> 00:13:40.500]  吩咐你從她身上出來
[00:13:40.500 --> 00:13:43.740]  那鬼當時就出來了
[00:13:43.740 --> 00:13:45.860]  侍女的主人們
[00:13:45.860 --> 00:13:48.740]  見得你的指望沒有了
[00:13:48.740 --> 00:13:51.740]  便抽著保羅和西拉
[00:13:51.740 --> 00:13:55.660]  拉他們到市上去見首領
[00:13:55.660 --> 00:13:58.740]  又帶到官長面前說
