
[00:00:00.000 --> 00:00:02.000]  好 各位姐妹平安
[00:03:26.660 --> 00:03:30.300]  就是提起來也是可恥的
[00:03:30.300 --> 00:03:32.260]  凡事受了責備
[00:03:32.260 --> 00:03:34.760]  就被光顯明出來
[00:03:34.760 --> 00:03:38.520]  因為一切能顯明的就是光
[00:03:38.520 --> 00:03:40.060]  所以主說
[00:03:40.060 --> 00:03:43.400]  你這睡著的人當醒過來
[00:03:43.400 --> 00:03:45.260]  從死裡復活
[00:03:45.260 --> 00:03:48.960]  基督就要光照你了
[00:03:48.960 --> 00:03:50.960]  好,經文讀畢
[00:03:50.960 --> 00:03:54.400]  這段的經文講到有關基督徒的
[00:03:54.400 --> 00:04:00.100]  具體的生活要求或者生活的方式
[00:04:00.100 --> 00:04:02.560]  在整個的一幅所書裡面
[00:04:02.560 --> 00:04:05.000]  其實我們看前三章的話
[00:04:05.000 --> 00:04:08.360]  它是有關教義方面的教導
[00:04:08.360 --> 00:04:10.560]  但是在第四章開始
[00:04:10.560 --> 00:04:14.960]  就講到有關生活方面具體的要求
[00:04:14.960 --> 00:04:18.060]  就是我們怎麼樣去實踐教義
[00:04:18.060 --> 00:04:21.400]  怎麼樣在具體的生活裡面實踐
[00:04:21.400 --> 00:04:23.560]  主耶穌基督的教導
[00:04:23.560 --> 00:04:24.960]  所以從第四章開始
[00:04:24.960 --> 00:04:26.960]  是有關基督徒行為
[00:04:26.960 --> 00:04:29.300]  或者是生活方面的一些教導
[00:04:29.300 --> 00:04:31.700]  而今天我們所讀的經文
[00:04:31.700 --> 00:04:34.860]  是有關我們怎麼樣來做一個
[00:04:34.860 --> 00:04:38.460]  光明之子的一個教導
[00:04:38.460 --> 00:04:40.300]  在這段經文裡面
[00:04:40.300 --> 00:04:43.360]  我想分幾個方面來談
[00:04:43.360 --> 00:04:45.200]  第一個方面就是講到
[00:04:45.200 --> 00:04:48.920]  光明之子要慎思明辨
[00:04:48.920 --> 00:04:54.200]  在第六節和第七節裡面講到
[00:04:54.200 --> 00:04:56.800]  不要被人虛浮的話欺哄
[00:04:56.800 --> 00:04:58.600]  因這些事神的憤怒必臨到
[00:04:58.600 --> 00:04:59.520]  悖逆之子
[00:04:59.520 --> 00:05:02.520]  所以你們不要與他們同夥
[00:05:02.520 --> 00:05:06.020]  這裡所講到虛浮的話
[00:05:06.020 --> 00:05:08.320]  當然我們顧名思義
[00:05:08.320 --> 00:05:10.220]  我們看字面的意思
[00:05:10.220 --> 00:05:11.500]  大概可以猜得到
[00:05:11.500 --> 00:05:14.020]  虛浮的話是哪一些的話
[00:05:14.020 --> 00:05:17.220]  虛浮的意思第一就是虛假
[00:05:17.220 --> 00:05:20.000]  第二就是浮誇
[00:05:20.000 --> 00:05:23.200]  虛假和浮誇其實都蠻像的
[00:05:23.200 --> 00:05:26.900]  其實它們有個特徵就是不真實
[00:05:26.900 --> 00:05:29.120]  虛假肯定就是不真實的
[00:05:29.120 --> 00:05:32.020]  浮誇的話其實也是不真實的話
[00:05:32.020 --> 00:05:35.000]  因為你誇大或者誇小
[00:05:35.000 --> 00:05:39.020]  其實都是不真實的
[00:05:39.020 --> 00:05:42.020]  這裡講到這些虛浮的話
[00:05:42.020 --> 00:05:44.020]  它會欺哄人
[00:05:44.020 --> 00:05:50.020]  讓人去跟從這些虛浮的話去行
[00:05:50.020 --> 00:05:53.020]  而這裡第六節所講到的
[00:05:53.020 --> 00:05:56.020]  被這些虛浮的話欺哄的人
[00:05:56.020 --> 00:05:57.520]  他們會幹一些事情
[00:05:57.520 --> 00:06:04.020]  而這些事情是會讓神的憤怒會臨到的
[00:06:04.020 --> 00:06:06.020]  這裡所提到的這些事
[00:06:06.020 --> 00:06:08.520]  究竟是什麼樣的事情呢?
[00:06:08.520 --> 00:06:12.020]  至於我們看上下文就能夠比較清楚
[00:06:12.020 --> 00:06:16.020]  因為上文在第一節到第五節裡面提到
[00:06:16.020 --> 00:06:18.020]  在已福所教會裡面有的人
[00:06:18.020 --> 00:06:21.520]  他們做了一些不好的事情
[00:06:21.520 --> 00:06:25.520]  而這些事情就是在第五節裡面所提到的
[00:06:25.520 --> 00:06:31.020]  包括淫亂還有污穢還有貪心
[00:06:31.020 --> 00:06:34.520]  它列舉了有至少三方面的事情
[00:06:34.520 --> 00:06:38.020]  淫亂、污穢還有貪心
[00:06:38.020 --> 00:06:43.520]  而這些事情就是神的憤怒要臨到的
[00:06:43.520 --> 00:06:45.020]  假如你有做這些事情
[00:06:45.020 --> 00:06:49.020]  那你不可以躲過神的憤怒
[00:06:49.020 --> 00:06:54.020]  所以有很多的人他們會用一些虛浮的話
[00:06:54.020 --> 00:06:57.520]  來為這些事情做一些的掩飾
[00:06:57.520 --> 00:06:59.020]  或者做一些的包裝
[00:06:59.020 --> 00:07:01.520]  讓人以為做這些事情是對的
[00:07:01.520 --> 00:07:03.020]  是沒有問題的
[00:07:03.020 --> 00:07:07.020]  包括在淫亂方面、在污穢方面、在貪心方面
[00:07:07.020 --> 00:07:08.520]  他們會覺得沒有問題
[00:07:08.520 --> 00:07:11.020]  因為他們會用一些的話來包裝
[00:07:11.020 --> 00:07:13.520]  或者是來做藉口
[00:07:13.520 --> 00:07:18.520]  特別是這裡提到有關貪心方面的這個事情
[00:07:18.520 --> 00:07:24.520]  其實在當時這個問題會影響教會的很多弟兄姊妹
[00:07:24.520 --> 00:07:28.520]  所以保羅特別提出來
[00:07:28.520 --> 00:07:33.520]  貪心是一種可以去發酵的那種罪
[00:07:33.520 --> 00:07:37.520]  可以影響全團的、可以影響其他的人的
[00:07:37.520 --> 00:07:42.520]  在這裡而且貪心的人會比較容易受到欺負
[00:07:42.520 --> 00:07:47.520]  所以很多人被騙是因為他貪心
[00:07:47.520 --> 00:07:48.520]  很多的騙案
[00:07:48.520 --> 00:07:49.520]  如果你不貪心的話
[00:07:49.520 --> 00:07:51.520]  你很難上當受騙的
[00:07:51.520 --> 00:07:54.520]  所以常常有看一些新聞
[00:07:54.520 --> 00:07:56.520]  被騙幾千萬的
[00:07:56.520 --> 00:08:00.520]  就是因為這個電話的詐騙
[00:08:00.520 --> 00:08:01.520]  我不曉得你有沒有看過
[00:08:01.520 --> 00:08:03.520]  最近也有蠻多這方面的新聞
[00:08:03.520 --> 00:08:06.520]  因為有電話的詐騙
[00:08:06.520 --> 00:08:11.520]  通常這些詐騙都是因為受害者他比較貪心
[00:08:11.520 --> 00:08:14.520]  所以他才會上當受騙
[00:08:14.520 --> 00:08:17.520]  而對於這些的騙局
[00:08:17.520 --> 00:08:21.520]  很多人是因為想得到一些的好處
[00:08:21.520 --> 00:08:26.520]  比如說最近常常聽到的有關數字加密貨幣
[00:08:26.520 --> 00:08:27.520]  不曉得你有沒有聽過
[00:08:27.520 --> 00:08:30.520]  其實很多是龐氏的騙局
[00:08:30.520 --> 00:08:31.520]  就會崩盤的
[00:08:31.520 --> 00:08:34.520]  很多人就會被騙得就是
[00:08:34.520 --> 00:08:37.520]  真的傾家蕩產很慘的
[00:08:37.520 --> 00:08:42.520]  這些的事情都會讓人陷入一種的困局裡面
[00:08:42.520 --> 00:08:45.520]  而且還會招來神的憤怒
[00:08:45.520 --> 00:08:47.520]  所以這裡經文提醒我們說
[00:08:47.520 --> 00:08:50.520]  這些淫亂污穢還有貪心的事情
[00:08:50.520 --> 00:08:53.520]  神必然會追究
[00:08:53.520 --> 00:08:55.520]  今天在社會裡面
[00:08:55.520 --> 00:08:59.520]  我們也看到充斥很多虛浮的話
[00:08:59.520 --> 00:09:00.520]  會影響我們
[00:09:00.520 --> 00:09:08.520]  而且會把我們引到一個很悲慘的地步
[00:09:08.520 --> 00:09:11.520]  有很多的話它不只是虛浮
[00:09:11.520 --> 00:09:13.520]  而且是似是而非的
[00:09:13.520 --> 00:09:16.520]  它整個的價值觀是混亂的
[00:09:16.520 --> 00:09:18.520]  而且是錯誤的
[00:09:18.520 --> 00:09:20.520]  這些錯誤的價值觀
[00:09:20.520 --> 00:09:22.520]  這些虛浮的話
[00:09:22.520 --> 00:09:24.520]  這些似是而非的話
[00:09:24.520 --> 00:09:27.520]  也會對我們基督徒產生很大的影響
[00:09:27.520 --> 00:09:29.520]  常常我跟年輕人去聊天的時候
[00:09:29.520 --> 00:09:31.520]  他們會對婚姻的問題
[00:09:31.520 --> 00:09:33.520]  他們會比較感興趣
[00:09:33.520 --> 00:09:36.520]  所以他們常常會在婚姻的議題上面
[00:09:36.520 --> 00:09:39.520]  他們會被世俗的一些標準
[00:09:39.520 --> 00:09:42.520]  或者是被世俗一些虛浮的話
[00:09:42.520 --> 00:09:44.520]  或者是似是而非的話
[00:09:44.520 --> 00:09:46.520]  他們會受到影響
[00:09:46.520 --> 00:09:49.520]  所以他們的婚姻觀也會受到影響
[00:09:49.520 --> 00:09:54.520]  最常見的有這些在網上看到的新聞
[00:09:54.520 --> 00:09:58.520]  這個是扭曲的價值觀所帶來的
[00:09:58.520 --> 00:10:00.520]  他們在徵婚的時候
[00:10:00.520 --> 00:10:03.520]  他們會有一些徵婚的標語
[00:10:03.520 --> 00:10:04.520]  而這些的標語
[00:10:04.520 --> 00:10:07.520]  其實都是一些扭曲的價值觀
[00:10:07.520 --> 00:10:10.520]  而這些的價值觀會影響我們
[00:10:10.520 --> 00:10:13.520]  讓我們陷入一種的陷阱裡面
[00:10:13.520 --> 00:10:20.520]  他說他自己有車有房有地有技術
[00:10:20.520 --> 00:10:23.520]  但是缺的是媳婦
[00:10:23.520 --> 00:10:25.520]  另外一個可能字太小
[00:10:25.520 --> 00:10:29.520]  大家未必能夠看得到
[00:10:29.520 --> 00:10:32.520]  他說不要寶馬不要房
[00:10:32.520 --> 00:10:35.520]  只要360的工程師
[00:10:35.520 --> 00:10:39.520]  必須含有360股票1萬股
[00:10:39.520 --> 00:10:45.520]  這是他開出的一個徵婚的一個條件
[00:10:45.520 --> 00:10:47.520]  基本上總結來看
[00:10:47.520 --> 00:10:52.520]  都是有這幾方面的一個價值取向
[00:10:52.520 --> 00:10:55.520]  就是要有車子有房子還要有票子
[00:10:55.520 --> 00:10:58.520]  這個是他們徵婚的一個要求
[00:10:58.520 --> 00:11:02.520]  所以我也看到有兩個很有趣的一個例子
[00:11:02.520 --> 00:11:03.520]  也想跟大家分享
[00:11:03.520 --> 00:11:06.520]  第一個是有一個的女孩
[00:11:06.520 --> 00:11:09.520]  他開出了有兩個徵婚的條件
[00:11:09.520 --> 00:11:11.520]  第一個就是要帥
[00:11:11.520 --> 00:11:13.520]  第二個就是要有車
[00:11:13.520 --> 00:11:15.520]  很簡單這兩個要求
[00:11:15.520 --> 00:11:17.520]  他沒有更多的要求
[00:11:17.520 --> 00:11:18.520]  就只有兩個
[00:11:18.520 --> 00:11:21.520]  然後他就開始在網上
[00:11:21.520 --> 00:11:23.520]  他要搜索有這兩個條件的人
[00:11:23.520 --> 00:11:24.520]  看看有哪些
[00:11:24.520 --> 00:11:28.520]  然後他就要發動他的這個公式
[00:11:28.520 --> 00:11:30.520]  所以他就上網搜索
[00:11:30.520 --> 00:11:31.520]  就出入這兩個條件
[00:11:31.520 --> 00:11:40.520]  結果你猜猜他搜索出來的是什麼
[00:11:40.520 --> 00:11:41.520]  這個是有帥
[00:11:41.520 --> 00:11:44.520]  也有車在裡面的一個象棋
[00:11:44.520 --> 00:11:47.520]  電腦給他的搜索結果是這個
[00:11:47.520 --> 00:11:49.520]  另外一個是一個男生
[00:11:49.520 --> 00:11:53.520]  他開出來的徵婚的條件也是只有兩個而已
[00:11:53.520 --> 00:11:55.520]  一個是美麗的
[00:11:55.520 --> 00:11:57.520]  第二個要會做飯的
[00:11:57.520 --> 00:11:58.520]  也很簡單
[00:11:58.520 --> 00:12:00.520]  這兩個的要求
[00:12:00.520 --> 00:12:05.520]  他也是在上網要搜索
[00:12:05.520 --> 00:12:06.520]  有的說是微波爐
[00:12:06.520 --> 00:12:12.520]  那你們猜是什麼
[00:12:12.520 --> 00:12:19.520]  他搜索出來的是美滴牌的電飯鍋
[00:12:19.520 --> 00:12:21.520]  從這個歷史我們可以看得出來
[00:12:21.520 --> 00:12:23.520]  其實這個世上
[00:12:23.520 --> 00:12:25.520]  特別是在世俗裡面
[00:12:25.520 --> 00:12:28.520]  會給我們很多的錯誤的價值觀
[00:12:28.520 --> 00:12:30.520]  扭曲的價值觀
[00:12:30.520 --> 00:12:32.520]  這些都會影響我們
[00:12:32.520 --> 00:12:34.520]  所以我們作為基督徒
[00:12:34.520 --> 00:12:38.520]  要慎思明辨
[00:12:38.520 --> 00:12:39.520]  我們要去分辨
[00:12:39.520 --> 00:12:42.520]  什麼是合乎神的旨意
[00:12:42.520 --> 00:12:43.520]  什麼是不合乎神的旨意
[00:12:43.520 --> 00:12:44.520]  什麼是正確的
[00:12:44.520 --> 00:12:46.520]  什麼是錯誤的
[00:12:46.520 --> 00:12:48.520]  我們不要被那些屈服的話
[00:12:48.520 --> 00:12:51.520]  也不要被那些似是而非的話
[00:12:51.520 --> 00:12:53.520]  所迷惑了
[00:12:53.520 --> 00:12:56.520]  那除了在婚姻方面
[00:12:56.520 --> 00:12:59.520]  受到這種錯誤的價值觀的影響
[00:12:59.520 --> 00:13:04.520]  很多時候我們也會受到一些片面的信息
[00:13:04.520 --> 00:13:11.520]  或者是受到一些不完整的信息的影響
[00:13:11.520 --> 00:13:13.520]  有些時候我們會看很多的資訊
[00:13:13.520 --> 00:13:15.520]  現在也是資訊爆炸的時代
[00:13:15.520 --> 00:13:16.520]  我們每天收很多的
[00:13:16.520 --> 00:13:19.520]  別人傳來的一些的消息
[00:13:19.520 --> 00:13:21.520]  或者說我們看一些的媒體
[00:13:21.520 --> 00:13:22.520]  看一些新聞
[00:13:22.520 --> 00:13:24.520]  我們都看到某一些的鏡頭
[00:13:24.520 --> 00:13:25.520]  而這些的鏡頭
[00:13:25.520 --> 00:13:28.520]  是不是一個完整的鏡頭
[00:13:28.520 --> 00:13:31.520]  是不是整個事件的全貌
[00:13:31.520 --> 00:13:34.520]  有可能我們看到的只是某一個的鏡頭而已
[00:13:34.520 --> 00:13:37.520]  只是一個片面的一個鏡頭而已
[00:13:37.520 --> 00:13:39.520]  而某一些的報導
[00:13:39.520 --> 00:13:40.520]  某一些的新聞
[00:13:40.520 --> 00:13:44.520]  很可能是放大了某一些的鏡頭
[00:13:44.520 --> 00:13:46.520]  可能把某一些的鏡頭給遮蔽了
[00:13:46.520 --> 00:13:49.520]  如果我們只是看到很片面的話
[00:13:49.520 --> 00:13:51.520]  看到不完整的信息的話
[00:13:51.520 --> 00:13:57.520]  也許我們對整個事件會有錯誤的一個判斷
[00:13:57.520 --> 00:13:59.520]  可能黑的我們看成白的
[00:13:59.520 --> 00:14:02.520]  白的我們看成黑的都有可能
[00:14:02.520 --> 00:14:07.520]  這些都是因為我們對這個信息的獲取
[00:14:07.520 --> 00:14:09.520]  我們不夠完整
[00:14:09.520 --> 00:14:10.520]  不夠全面
[00:14:10.520 --> 00:14:12.520]  而且我們會受到一些媒體的影響
[00:14:12.520 --> 00:14:15.520]  他們會有選擇性的報導
[00:14:15.520 --> 00:14:16.520]  某一些的方面
[00:14:16.520 --> 00:14:18.520]  所以當我們收到一些信息的時候
[00:14:18.520 --> 00:14:20.520]  要怎麼處理呢
[00:14:20.520 --> 00:14:22.520]  通常你們會怎麼處理
[00:14:22.520 --> 00:14:26.520]  馬上第一時間就會轉發出去嗎
[00:14:26.520 --> 00:14:27.520]  有的人說不會
[00:14:27.520 --> 00:14:29.520]  有的人可能會想一想
[00:14:29.520 --> 00:14:32.520]  如果你收到一些的信息
[00:14:32.520 --> 00:14:34.520]  它是一個不完整的
[00:14:34.520 --> 00:14:36.520]  或者是我們說是沒頭沒尾的
[00:14:36.520 --> 00:14:37.520]  或者是沒有前沒有後的
[00:14:37.520 --> 00:14:39.520]  沒有前因後果的
[00:14:39.520 --> 00:14:41.520]  你最好不要發出去
[00:14:41.520 --> 00:14:43.520]  因為你還不知道那個事情是怎麼回事
[00:14:43.520 --> 00:14:46.520]  而且很多是沒有時間和地點的
[00:14:46.520 --> 00:14:47.520]  有很多的圖片
[00:14:47.520 --> 00:14:49.520]  它是只是一個鏡頭
[00:14:49.520 --> 00:14:50.520]  它沒有前因後果
[00:14:50.520 --> 00:14:51.520]  沒有時間地點
[00:14:51.520 --> 00:14:53.520]  沒有沒有任何的描述
[00:14:53.520 --> 00:14:57.520]  這些的圖片或者這些的新聞會給人很多的聯想
[00:14:57.520 --> 00:15:00.520]  而這些的聯想會把人誤導
[00:15:00.520 --> 00:15:02.520]  而且會把人陷在錯誤裡面
[00:15:02.520 --> 00:15:04.520]  所以我們要特別小心
[00:15:04.520 --> 00:15:08.520]  我們不要被這些似是而非的話
[00:15:08.520 --> 00:15:10.520]  這些虛浮的話
[00:15:10.520 --> 00:15:12.520]  這些不完整的資訊
[00:15:12.520 --> 00:15:15.520]  片面的資訊所影響
[00:15:15.520 --> 00:15:17.520]  特別小心
[00:15:17.520 --> 00:15:19.520]  你不要再去轉發了
[00:15:19.520 --> 00:15:21.520]  如果你還沒有搞清楚的話
[00:15:24.520 --> 00:15:27.520]  所以當我們留心的時候
[00:15:27.520 --> 00:15:28.520]  在我們的身邊
[00:15:28.520 --> 00:15:33.520]  其實有很多這種的信息會影響我們
[00:15:33.520 --> 00:15:35.520]  那作為基督徒
[00:15:35.520 --> 00:15:38.520]  我們首先第一點
[00:15:38.520 --> 00:15:40.520]  我們就是要慎思明辨
[00:15:40.520 --> 00:15:42.520]  我們要分清楚
[00:15:42.520 --> 00:15:46.520]  這個事情它究竟是正確的還是錯誤的
[00:15:46.520 --> 00:15:50.520]  它究竟合不合乎神的心意
[00:15:50.520 --> 00:15:54.520]  它究竟有什麼樣的價值在裡面
[00:15:54.520 --> 00:15:58.520]  我應該怎麼樣去解讀這個事情
[00:15:58.520 --> 00:16:01.520]  我們要有分辨的這個能力
[00:16:01.520 --> 00:16:04.520]  而不是隨便的就去轉發
[00:16:04.520 --> 00:16:06.520]  或者隨便的就去評論
[00:16:06.520 --> 00:16:09.520]  那當然最近社會裡面
[00:16:09.520 --> 00:16:13.520]  我們身處的這個環境也發生很多的事情
[00:16:13.520 --> 00:16:15.520]  很多東姐妹都
[00:16:15.520 --> 00:16:17.520]  很多時候會受到一些的困擾
[00:16:17.520 --> 00:16:20.520]  所以我們要特別留心
[00:16:20.520 --> 00:16:21.520]  九祖幫助我們
[00:16:21.520 --> 00:16:22.520]  作為光明之子
[00:16:22.520 --> 00:16:23.520]  首先第一點
[00:16:23.520 --> 00:16:25.520]  我們就要慎思明辨
[00:16:25.520 --> 00:16:27.520]  要去分辨這些信息
[00:16:27.520 --> 00:16:29.520]  究竟是真的還是假的
[00:16:29.520 --> 00:16:31.520]  它的來源是怎麼樣的
[00:16:31.520 --> 00:16:34.520]  我們要看更多的資料
[00:16:34.520 --> 00:16:38.520]  才能夠去做出一些的判斷
[00:16:38.520 --> 00:16:39.520]  另外呢
[00:16:39.520 --> 00:16:41.520]  除了慎思明辨以外
[00:16:41.520 --> 00:16:42.520]  其實呢
[00:16:42.520 --> 00:16:45.520]  這裡經文還告訴我們要
[00:16:45.520 --> 00:16:51.520]  不要跟他們同夥
[00:16:51.520 --> 00:16:52.520]  第七節裡面所講的
[00:16:52.520 --> 00:16:57.520]  所以你們不要與他們同夥
[00:16:57.520 --> 00:17:00.520]  我們除了慎思明辨以外呢
[00:17:00.520 --> 00:17:02.520]  我們也要跟他們要
[00:17:02.520 --> 00:17:05.520]  有點簡單來講就是有點劃清界線
[00:17:05.520 --> 00:17:07.520]  不要跟他們同夥
[00:17:07.520 --> 00:17:09.520]  在雅各書裡面呢
[00:17:09.520 --> 00:17:14.520]  有講到一處的經文說
[00:17:14.520 --> 00:17:17.520]  豈不知與世俗為友
[00:17:17.520 --> 00:17:19.520]  就是與神為敵嗎
[00:17:19.520 --> 00:17:24.520]  在雅各書的四章四節裡面這麼講
[00:17:24.520 --> 00:17:27.520]  我們知道那些是不對的事情
[00:17:27.520 --> 00:17:29.520]  我們就要堅決地
[00:17:29.520 --> 00:17:31.520]  跟他們要劃清界線
[00:17:31.520 --> 00:17:34.520]  我們就不能跟他們一起來有份
[00:17:34.520 --> 00:17:37.520]  在那些事情上面
[00:17:37.520 --> 00:17:38.520]  所以光明的子女
[00:17:38.520 --> 00:17:41.520]  光明的兒女
[00:17:41.520 --> 00:17:43.520]  就是神的光明之子呢
[00:17:43.520 --> 00:17:47.520]  應該是要跟這些暗昧的事情
[00:17:47.520 --> 00:17:49.520]  要跟這些黑暗的事情呢
[00:17:49.520 --> 00:17:51.520]  要分別開來
[00:17:51.520 --> 00:17:53.520]  所以聖經裡面用一個詞
[00:17:53.520 --> 00:17:54.520]  我覺得很好
[00:17:54.520 --> 00:17:55.520]  就是分別為聖
[00:17:55.520 --> 00:17:57.520]  我們就是要分別出來
[00:17:57.520 --> 00:17:59.520]  要歸給主為聖
[00:17:59.520 --> 00:18:03.520]  我們是跟他們是有區別的
[00:18:03.520 --> 00:18:07.520]  然後經文的第八節到第九節
[00:18:07.520 --> 00:18:08.520]  講到第二點
[00:18:08.520 --> 00:18:12.520]  就是光明之子要行事光明
[00:18:12.520 --> 00:18:16.520]  這兩節的經文提到
[00:18:16.520 --> 00:18:18.520]  我們的行事委員
[00:18:18.520 --> 00:18:22.520]  應該要像光明的子女
[00:18:22.520 --> 00:18:26.520]  因為我們是在主裡面是光明的
[00:18:26.520 --> 00:18:27.520]  而光明所結的果子呢
[00:18:27.520 --> 00:18:33.520]  就是一切良善公義和誠實
[00:18:33.520 --> 00:18:36.520]  這裡提出來有一個判別的標準
[00:18:36.520 --> 00:18:40.520]  你作為一個光明的兒女
[00:18:40.520 --> 00:18:42.520]  作為神的光明之子的話
[00:18:42.520 --> 00:18:44.520]  應該有一個判別的標準
[00:18:44.520 --> 00:18:47.520]  判別你是不是光明之子
[00:18:47.520 --> 00:18:49.520]  那就是你的果子
[00:18:49.520 --> 00:18:52.520]  從你的果子能夠判別出來
[00:18:52.520 --> 00:18:54.520]  那一個光明之子呢
[00:18:54.520 --> 00:18:56.520]  他必定能夠結出來有光明的果子
[00:18:56.520 --> 00:18:59.520]  而光明的果子的具體的表現呢
[00:18:59.520 --> 00:19:01.520]  這裡提到有三個方面
[00:19:01.520 --> 00:19:03.520]  第一個方面是良善
[00:19:03.520 --> 00:19:05.520]  第二個方面是公義
[00:19:05.520 --> 00:19:08.520]  第三個方面是誠實
[00:19:08.520 --> 00:19:10.520]  而在原文裡面
[00:19:10.520 --> 00:19:11.520]  這個光明的果子呢
[00:19:11.520 --> 00:19:13.520]  它是一個單數
[00:19:13.520 --> 00:19:16.520]  它不是一個複數的形式
[00:19:16.520 --> 00:19:17.520]  所以意思是什麼呢
[00:19:17.520 --> 00:19:19.520]  就是只有一個果子
[00:19:19.520 --> 00:19:22.520]  而這個果子它包含有好幾個方面
[00:19:22.520 --> 00:19:24.520]  包含有良善
[00:19:24.520 --> 00:19:26.520]  包含有公義
[00:19:26.520 --> 00:19:28.520]  包含有誠實
[00:19:28.520 --> 00:19:29.520]  意味著什麼呢
[00:19:29.520 --> 00:19:31.520]  如果是一個果子的話
