
[00:00:00.000 --> 00:00:04.700]  信了耶穌有一段時間的弟兄姊妹一定讀過這兩節經文
[00:03:04.700 --> 00:03:05.700]  接著才說
[00:03:05.700 --> 00:03:08.500]  所以將身體獻上
[00:03:08.500 --> 00:03:10.100]  這個是很普遍
[00:03:10.100 --> 00:03:12.500]  很多解經家都是這樣說
[00:03:12.500 --> 00:03:14.700]  不過唐木驊有另外一個看法
[00:03:14.700 --> 00:03:17.100]  他說如果上文
[00:03:17.100 --> 00:03:18.900]  今天看羅馬書第幾章
[00:03:18.900 --> 00:03:19.700]  看你有沒有猶浮
[00:03:19.700 --> 00:03:20.700]  第幾章
[00:03:20.700 --> 00:03:21.500]  十二章
[00:03:21.500 --> 00:03:22.500]  上文應該是幾多
[00:03:22.500 --> 00:03:23.300]  十一
[00:03:23.300 --> 00:03:25.100]  十或九
[00:03:25.100 --> 00:03:26.700]  羅馬書九至十一章
[00:03:26.700 --> 00:03:28.100]  是羅馬書裡面
[00:03:28.100 --> 00:03:29.500]  硬中之硬
[00:03:29.500 --> 00:03:31.100]  真的很難明白
[00:03:31.100 --> 00:03:33.100]  我寫那張paper搞了很久
[00:03:33.100 --> 00:03:34.100]  說的是什麼
[00:03:34.100 --> 00:03:37.900]  說的是上帝對以色列人的救贖計劃
[00:03:37.900 --> 00:03:39.700]  上帝是要拯救以色列人
[00:03:39.700 --> 00:03:41.700]  不過如果你看回現在的世界
[00:03:41.700 --> 00:03:44.100]  以色列人信耶穌多不多
[00:03:44.100 --> 00:03:45.500]  由保羅到現在多不多
[00:03:45.500 --> 00:03:46.500]  不多
[00:03:46.500 --> 00:03:48.500]  大部分都是外邦人信
[00:03:48.500 --> 00:03:50.500]  所以保羅很難過
[00:03:50.500 --> 00:03:53.300]  看回羅馬書第九章
[00:03:53.300 --> 00:03:54.500]  保羅在這裡說
[00:03:54.500 --> 00:03:57.100]  我在基督裡面跟你說真心話
[00:03:57.100 --> 00:03:57.900]  我沒有騙你
[00:03:57.900 --> 00:03:59.500]  我的良心被聖靈感動
[00:03:59.500 --> 00:04:00.900]  我是大有憂愁
[00:04:00.900 --> 00:04:02.900]  心裡時常傷痛
[00:04:02.900 --> 00:04:05.300]  想起自己的同胞不信耶穌
[00:04:05.300 --> 00:04:06.500]  很憤怒
[00:04:06.500 --> 00:04:07.900]  很難過
[00:04:07.900 --> 00:04:09.900]  很傷心
[00:04:09.900 --> 00:04:11.700]  我看你們沒有什麼反應
[00:04:11.700 --> 00:04:14.100]  因為可能我們沒有這樣的感覺
[00:04:14.100 --> 00:04:16.100]  1985年
[00:04:16.100 --> 00:04:19.500]  我和侯牧師在台灣服侍了四年
[00:04:19.500 --> 00:04:21.700]  決定回香港
[00:04:21.700 --> 00:04:25.700]  周圍的弟兄姊妹對我們有保羅的感覺
[00:04:25.700 --> 00:04:27.500]  覺得我們回香港
[00:04:27.500 --> 00:04:30.700]  當時我們拍了一個幻燈片
[00:04:30.700 --> 00:04:35.100]  我和當時的雜誌主編
[00:04:35.100 --> 00:04:37.700]  環島將這個幻燈片播放
[00:04:37.700 --> 00:04:40.100]  叫人們為香港祈禱
[00:04:40.100 --> 00:04:41.700]  幻燈片的片名
[00:04:41.700 --> 00:04:42.700]  我現在告訴你
[00:04:42.700 --> 00:04:44.300]  我很少說的
[00:04:44.300 --> 00:04:47.500]  叫做《貼近苦難的空堂》
[00:04:47.500 --> 00:04:49.900]  就是說我回到香港
[00:04:49.900 --> 00:04:52.300]  就貼近苦難了
[00:04:52.300 --> 00:04:54.100]  我和他們說別的時候
[00:04:54.100 --> 00:04:57.100]  你要回到共產黨的懷抱
[00:04:57.100 --> 00:04:58.700]  求主祝福你們
[00:04:58.700 --> 00:05:00.900]  我們不曉得何年何月何日
[00:05:00.900 --> 00:05:02.300]  在天下再見了
[00:05:02.300 --> 00:05:03.700]  就好像沒得見
[00:05:03.700 --> 00:05:05.300]  真的很累
[00:05:05.300 --> 00:05:06.700]  但當時我心想
[00:05:06.700 --> 00:05:10.500]  不誇張的
[00:05:10.500 --> 00:05:11.700]  你這樣不明白
[00:05:11.700 --> 00:05:12.900]  不過我用另外一個比喻
[00:05:12.900 --> 00:05:14.700]  你可能會明白多一點
[00:05:14.700 --> 00:05:17.500]  譬如你是一個很喜歡傳福音的人
[00:05:17.500 --> 00:05:19.100]  你帶著誰回教會
[00:05:19.100 --> 00:05:20.100]  他都相信主
[00:05:20.100 --> 00:05:21.700]  但偏偏在你家裏
[00:05:21.700 --> 00:05:23.300]  你最想他相信的
[00:05:23.300 --> 00:05:25.300]  完全無動於衷
[00:05:25.300 --> 00:05:26.300]  就是這樣
[00:05:26.300 --> 00:05:27.100]  保羅就是這樣
[00:05:27.100 --> 00:05:28.900]  他說我很難過
[00:05:28.900 --> 00:05:30.700]  上帝為何那些外邦人
[00:05:30.700 --> 00:05:32.700]  我全親就相信自己那些不信
[00:05:32.700 --> 00:05:35.100]  我自己家人不信耶穌
[00:05:35.100 --> 00:05:37.300]  是不是明白多一點
[00:05:37.300 --> 00:05:39.500]  然後上帝就啟示給保羅看
[00:05:39.500 --> 00:05:40.900]  不是的
[00:05:40.900 --> 00:05:42.500]  以色列人會信耶穌的
[00:05:42.500 --> 00:05:44.100]  當日期滿足的時候
[00:05:44.100 --> 00:05:46.100]  以色列人都會全家歸主
[00:05:46.100 --> 00:05:48.300]  所以保羅跟著那段很不同
[00:05:48.300 --> 00:05:51.100]  十一章最尾三十三至三十六節
[00:05:51.100 --> 00:05:53.300]  就是「所以」的前設
[00:05:53.300 --> 00:05:54.300]  我們一起讀
[00:05:54.300 --> 00:05:55.300]  一二三
[00:05:55.300 --> 00:05:58.900]  心在神豐富的智慧與知識
[00:05:58.900 --> 00:06:01.500]  他的判斷何其難測
[00:06:01.500 --> 00:06:04.100]  他的忠職何其難尋
[00:06:04.100 --> 00:06:06.100]  誰知道主的心
[00:06:06.100 --> 00:06:08.500]  誰作過他的謀事
[00:06:08.500 --> 00:06:10.500]  誰是先給了他
[00:06:10.500 --> 00:06:12.900]  使他後來償還
[00:06:12.900 --> 00:06:15.500]  因為萬有都事伴於他
[00:06:15.500 --> 00:06:16.700]  倚靠他
[00:06:16.700 --> 00:06:17.900]  貴於他
[00:06:17.900 --> 00:06:19.900]  願榮耀歸給他
[00:06:19.900 --> 00:06:21.300]  直到永遠
[00:06:21.300 --> 00:06:22.500]  阿們
[00:06:22.500 --> 00:06:25.300]  如果我們真是認真去回答
[00:06:25.300 --> 00:06:28.700]  你會發覺保羅是一棍打下來
[00:06:28.700 --> 00:06:30.500]  很回應我們
[00:06:30.500 --> 00:06:32.300]  我們經常都覺得自己是上帝
[00:06:32.300 --> 00:06:34.500]  我們幫上帝想好那些計謀
[00:06:34.500 --> 00:06:39.300]  但我們的計謀沒有上帝那麼精彩
[00:06:39.300 --> 00:06:41.900]  你有沒有想起過去的人生的時候
[00:06:41.900 --> 00:06:43.500]  你發覺上帝真的鼓勵不到
[00:06:43.500 --> 00:06:44.900]  你會叫我這樣信耶穌
[00:06:44.900 --> 00:06:45.500]  有沒有?
[00:06:45.500 --> 00:06:47.900]  有沒有人這樣感覺?
[00:06:47.900 --> 00:06:49.100]  阿廷在這裡
[00:06:49.100 --> 00:06:50.900]  我記得你那天走出來
[00:06:50.900 --> 00:06:52.100]  不知道是誰講到
[00:06:52.100 --> 00:06:52.900]  牧師講到
[00:06:52.900 --> 00:06:54.300]  是否有第三者
[00:06:54.300 --> 00:06:56.500]  你居然走出來信耶穌
[00:06:56.500 --> 00:06:57.500]  但他不是有第三者
[00:06:57.500 --> 00:06:59.500]  大家不要
[00:06:59.500 --> 00:07:00.900]  估上帝不到
[00:07:00.900 --> 00:07:03.700]  上帝的忠職是何其難尋
[00:07:03.700 --> 00:07:06.100]  然後是誰先給了他後來償還
[00:07:06.100 --> 00:07:07.100]  即是什麼呢?
[00:07:07.100 --> 00:07:08.900]  我們以為我們給了上帝很多東西
[00:07:08.900 --> 00:07:09.500]  我們很厲害
[00:07:09.500 --> 00:07:11.100]  上帝拜託你給我一點
[00:07:11.100 --> 00:07:14.500]  這樣也不給?
[00:07:14.500 --> 00:07:16.300]  我們有沒有這樣問過?
[00:07:16.300 --> 00:07:19.300]  好像上帝欠了我們
[00:07:19.300 --> 00:07:20.700]  但保羅說不是
[00:07:20.700 --> 00:07:22.300]  萬有本於他
[00:07:22.300 --> 00:07:23.300]  倚靠他
[00:07:23.300 --> 00:07:24.900]  貴於他
[00:07:24.900 --> 00:07:27.500]  所以他接著用的名詞
[00:07:27.500 --> 00:07:30.300]  他是用勸那些弟兄姊妹
[00:07:30.300 --> 00:07:31.900]  Besiege you
[00:07:31.900 --> 00:07:32.900]  Urge you
[00:07:32.900 --> 00:07:34.100]  什麼叫Besiege
[00:07:34.100 --> 00:07:35.700]  什麼叫Urge
[00:07:35.700 --> 00:07:37.700]  不是說你們一個一個
[00:07:37.700 --> 00:07:38.500]  和我好好的
[00:07:38.500 --> 00:07:39.900]  聲聲定定
[00:07:39.900 --> 00:07:40.900]  這些叫做什麼?
[00:07:40.900 --> 00:07:42.700]  Order
[00:07:42.700 --> 00:07:44.100]  你老闆叫你做事就Order
[00:07:44.100 --> 00:07:45.500]  你和我搞定這些
[00:07:45.500 --> 00:07:46.700]  不是
[00:07:46.700 --> 00:07:47.900]  Besiege
[00:07:47.900 --> 00:07:49.500]  Urge是有感情
[00:07:49.500 --> 00:07:51.500]  和有一種迫切性
[00:07:51.500 --> 00:07:53.500]  好像我們媽媽和兒子說
[00:07:53.500 --> 00:07:54.900]  下星期考試
[00:07:54.900 --> 00:07:57.100]  拜託你了
[00:07:57.100 --> 00:07:59.100]  努力吧
[00:07:59.100 --> 00:08:02.500]  生生性性吧
[00:08:02.500 --> 00:08:03.900]  我看到弟兄也不明白
[00:08:03.900 --> 00:08:05.100]  所以用另外一個比喻
[00:08:05.100 --> 00:08:06.500]  這個比喻
[00:08:06.500 --> 00:08:07.300]  Besiege
[00:08:07.300 --> 00:08:09.500]  原來是一個軍事用詞
[00:08:09.500 --> 00:08:11.100]  即是說
[00:08:11.100 --> 00:08:13.100]  保羅知道那些人出去了
[00:08:13.100 --> 00:08:14.300]  軍隊要打仗
[00:08:14.300 --> 00:08:16.500]  打仗之前就會幫他打氣
[00:08:16.500 --> 00:08:17.500]  就是這個意思
[00:08:17.500 --> 00:08:18.900]  怎樣打氣?
[00:08:18.900 --> 00:08:20.900]  你打完就會醒
[00:08:20.900 --> 00:08:22.100]  留意我怎樣拍手
[00:08:22.100 --> 00:08:22.900]  一會兒學
[00:08:22.900 --> 00:08:26.700]  好不好?
[00:08:26.700 --> 00:08:27.300]  Yeah!
[00:08:27.300 --> 00:08:29.100]  行不行?
[00:08:29.100 --> 00:08:30.500]  試一次吧
[00:08:30.500 --> 00:08:32.100]  這麼多堂也行
[00:08:32.100 --> 00:08:36.500]  1,2,3
[00:08:36.500 --> 00:08:37.300]  Yeah!
[00:08:37.300 --> 00:08:38.300]  一般般
[00:08:38.300 --> 00:08:39.900]  和隔壁做一次
[00:08:39.900 --> 00:08:41.100]  幫隔壁打氣
[00:08:41.100 --> 00:08:45.500]  1,2,3
[00:08:45.500 --> 00:08:46.500]  Yeah!
[00:08:46.500 --> 00:08:49.900]  好,醒了
[00:08:49.900 --> 00:08:51.300]  Urge you
[00:08:51.300 --> 00:08:52.900]  Urge you
[00:08:52.900 --> 00:08:53.900]  是因著什麼呢?
[00:08:53.900 --> 00:08:55.900]  上帝的慈悲
[00:08:55.900 --> 00:08:58.100]  這個慈悲你不要小看
[00:08:58.100 --> 00:09:00.500]  It's not mercy
[00:09:00.500 --> 00:09:04.300]  英文是mercies of God
[00:09:04.300 --> 00:09:05.700]  上帝的慈悲是個眾數
[00:09:05.700 --> 00:09:07.500]  即是說上帝的恩典不是只有一次
[00:09:07.500 --> 00:09:08.700]  是很多很多次
[00:09:08.700 --> 00:09:09.700]  很多很多元
[00:09:09.700 --> 00:09:11.300]  很多很多東西
[00:09:11.300 --> 00:09:12.100]  很廣闊
[00:09:12.100 --> 00:09:13.500]  我們無法了解
[00:09:13.500 --> 00:09:17.100]  就是這個意思
[00:09:17.100 --> 00:09:18.700]  另外解經家說
[00:09:18.700 --> 00:09:20.300]  我們的眼睛要睜大
[00:09:20.300 --> 00:09:22.100]  去看到mercies of God
[00:09:22.100 --> 00:09:23.900]  因為我們很多時候看不到
[00:09:23.900 --> 00:09:25.100]  我們什麼都看不到
[00:09:25.100 --> 00:09:26.100]  看不到自己
[00:09:26.100 --> 00:09:27.300]  以為自己很了不起
[00:09:27.300 --> 00:09:29.300]  有個故事這樣說
[00:09:29.300 --> 00:09:32.500]  有個人過世了
[00:09:32.500 --> 00:09:33.500]  夢見自己過世
[00:09:33.500 --> 00:09:34.900]  去到天堂
[00:09:34.900 --> 00:09:37.500]  天堂的門是用珍珠做的
[00:09:37.500 --> 00:09:39.300]  有個天使就守在那裡
[00:09:39.300 --> 00:09:40.500]  天使說不能進去
[00:09:40.500 --> 00:09:42.300]  我奉命守在那裡
[00:09:42.300 --> 00:09:44.700]  你要儲夠一百點
[00:09:44.700 --> 00:09:45.700]  你才能進去
[00:09:45.700 --> 00:09:47.500]  那怎麼拿分數很簡單
[00:09:47.500 --> 00:09:48.500]  就告訴我
[00:09:48.500 --> 00:09:50.100]  你在這個世界做了什麼
[00:09:50.100 --> 00:09:51.700]  我就會給你分數
[00:09:51.700 --> 00:09:53.100]  他就說很容易
[00:09:53.100 --> 00:09:53.900]  第一
[00:09:53.900 --> 00:09:56.500]  我和一個女人結了婚50年
[00:09:56.500 --> 00:09:57.500]  沒有鬼過
[00:09:57.500 --> 00:09:59.100]  對她從一而終
[00:09:59.100 --> 00:10:00.900]  煮飯買菜都是我做
[00:10:00.900 --> 00:10:02.500]  我是個好老公
[00:10:02.500 --> 00:10:03.700]  天使看著他
[00:10:03.700 --> 00:10:07.700]  多好啊,3點
[00:10:07.700 --> 00:10:09.300]  這個人正在動
[00:10:09.300 --> 00:10:10.700]  好,我告訴你
[00:10:10.700 --> 00:10:13.700]  我是同福堂的
[00:10:13.700 --> 00:10:15.100]  我上教會
[00:10:15.100 --> 00:10:16.300]  上祈禱會
[00:10:16.300 --> 00:10:17.300]  小組
[00:10:17.300 --> 00:10:18.700]  十一奉獻
[00:10:18.700 --> 00:10:19.900]  要我服事就服事
[00:10:19.900 --> 00:10:20.900]  施事就施事
[00:10:20.900 --> 00:10:21.700]  領事就領事
[00:10:21.700 --> 00:10:23.900]  什麼都做人了
[00:10:23.900 --> 00:10:26.100]  天使說多好啊
[00:10:26.100 --> 00:10:27.100]  那幾點
[00:10:27.100 --> 00:10:28.500]  1點,記住
[00:10:28.500 --> 00:10:30.700]  1點
[00:10:30.700 --> 00:10:32.500]  他說好,你聽清楚
[00:10:32.500 --> 00:10:34.100]  我有錢的
[00:10:34.100 --> 00:10:37.100]  我在教會旁邊買了棟樓
[00:10:37.100 --> 00:10:38.300]  招待窮人
[00:10:38.300 --> 00:10:40.700]  又做了食物銀行
[00:10:40.700 --> 00:10:42.700]  餓了就有得吃
[00:10:42.700 --> 00:10:45.900]  渴了就有得喝
[00:10:45.900 --> 00:10:47.100]  天使看著他
[00:10:47.100 --> 00:10:49.900]  哦,這樣也不錯
[00:10:49.900 --> 00:10:50.900]  幾點
[00:10:50.900 --> 00:10:52.100]  你猜幾點
[00:10:52.100 --> 00:10:55.500]  讓我喝口水
[00:10:55.500 --> 00:10:57.700]  2點
[00:10:57.700 --> 00:11:01.900]  加起來幾點
[00:11:01.900 --> 00:11:04.900]  6點,有留心的知道
[00:11:04.900 --> 00:11:06.700]  差幾點
[00:11:06.700 --> 00:11:08.500]  94
[00:11:08.500 --> 00:11:13.700]  哇,看情形也只有靠上帝的恩典才能進去
[00:11:13.700 --> 00:11:17.300]  天使說對了,你進去吧
[00:11:17.300 --> 00:11:19.300]  好正啊
[00:11:19.300 --> 00:11:20.900]  我們經常覺得
[00:11:20.900 --> 00:11:23.100]  我們信耶穌也很了不起
[00:11:23.100 --> 00:11:24.700]  捐了那麼多錢
[00:11:24.700 --> 00:11:27.100]  做了那麼多又上來講道
[00:11:27.100 --> 00:11:28.300]  上帝很了不起
[00:11:28.300 --> 00:11:30.700]  1點,對不起
[00:11:30.700 --> 00:11:32.100]  我們要記住
[00:11:32.100 --> 00:11:39.500]  我們的生命是上帝的憐憫
[00:11:39.500 --> 00:11:43.900]  有位姊妹經歷了人生很多的創痛
[00:11:43.900 --> 00:11:45.500]  我不細數
[00:11:45.500 --> 00:11:47.500]  當我再見到她的時候
[00:11:47.500 --> 00:11:50.700]  她的眼睛有神采
[00:11:50.700 --> 00:11:51.700]  我問她
[00:11:51.700 --> 00:11:56.300]  姊妹,你的日子是如何走過的
[00:11:56.300 --> 00:11:58.500]  她說在我最低谷的時候
[00:11:58.500 --> 00:12:00.500]  我打開聖經我甚至看不到
[00:12:00.500 --> 00:12:03.900]  但我求上帝叫我見到她一個恩典
[00:12:03.900 --> 00:12:06.100]  一個憐憫
[00:12:06.100 --> 00:12:08.500]  數完寫下
[00:12:08.500 --> 00:12:10.300]  我說你的恩典憐憫是什麼
[00:12:10.300 --> 00:12:12.900]  她說譬如我是更年期
[00:12:12.900 --> 00:12:14.500]  我那晚沒有出汗
[00:12:14.500 --> 00:12:15.900]  好舒服睡了一覺
[00:12:15.900 --> 00:12:17.900]  這是上帝恩典
[00:12:17.900 --> 00:12:20.900]  她說我就是這樣數下數下數下
[00:12:20.900 --> 00:12:24.900]  一步一步爬回起身
[00:12:24.900 --> 00:12:27.500]  Mercy of God
[00:12:27.500 --> 00:12:31.300]  第二,Obligation
[00:12:31.300 --> 00:12:33.700]  我們焦點放在上帝的時候
[00:12:33.700 --> 00:12:35.500]  上帝有要求的
[00:12:35.500 --> 00:12:38.900]  上帝要求我們將身體獻上
[00:12:38.900 --> 00:12:40.900]  當作活祭
[00:12:40.900 --> 00:12:43.300]  身體
[00:12:43.300 --> 00:12:47.300]  我信耶穌初期看這兩節的時候
[00:12:47.300 --> 00:12:48.700]  解釋多數是
[00:12:48.700 --> 00:12:51.500]  我們的頭腦、心意思、意念
[00:12:51.500 --> 00:12:54.500]  不知道是不是這幾年輕健康
[00:12:54.500 --> 00:12:56.500]  所以身體是包括什麼
[00:12:56.500 --> 00:12:57.700]  Our body
[00:12:57.700 --> 00:12:59.100]  我們全人的身體
[00:12:59.100 --> 00:13:00.900]  我們要好好保養
[00:13:00.900 --> 00:13:02.900]  愛惜自己的身體
[00:13:02.900 --> 00:13:04.900]  所以大家有沒有一個星期
[00:13:04.900 --> 00:13:09.300]  做一次到三次運動
[00:13:09.300 --> 00:13:11.300]  有些人很少點頭
[00:13:11.300 --> 00:13:14.700]  身體不好很難講服侍上帝
[00:13:14.700 --> 00:13:19.100]  當然另外一個動詞要留意的就是獻上
[00:13:19.100 --> 00:13:22.700]  將身體獻上是Present
[00:13:22.700 --> 00:13:24.700]  動詞是Present
[00:13:24.700 --> 00:13:28.500]  名詞是更明顯的Present
[00:13:28.500 --> 00:13:31.700]  原來我們要將自己像禮物一樣送給上帝
[00:13:31.700 --> 00:13:35.100]  換句話說不是勉勉強強那種
[00:13:35.100 --> 00:13:36.700]  我不知道你懂不懂得送禮物
[00:13:36.700 --> 00:13:38.300]  我送禮物原來真的一般般
[00:13:38.300 --> 00:13:39.700]  特別送給父母
[00:13:39.700 --> 00:13:41.100]  有一年
[00:13:41.100 --> 00:13:44.500]  我媽媽可能知道我們做宣教士都比較貧窮
[00:13:44.500 --> 00:13:45.900]  她就跟我說
[00:13:45.900 --> 00:13:48.100]  聖誕節不用買什麼
[00:13:48.100 --> 00:13:49.900]  少少意思就可以了
[00:13:49.900 --> 00:13:51.500]  我明白,我聽到了
[00:13:51.500 --> 00:13:52.700]  那年聖誕節
[00:13:52.700 --> 00:13:56.100]  我姐姐送一部機器給我媽媽
[00:13:56.100 --> 00:14:01.700]  我買了兩把梳
[00:14:01.700 --> 00:14:10.700]  那間W字頭的減價藥房買的
[00:14:10.700 --> 00:14:12.900]  20元
[00:14:12.900 --> 00:14:15.300]  我送給我爸爸,他拆了
[00:14:15.300 --> 00:14:17.900]  為什麼你送梳給我做聖誕禮物
[00:14:17.900 --> 00:14:21.300]  我說媽媽說少少意思
[00:14:21.300 --> 00:14:26.100]  他說我都沒有頭髮
[00:14:26.100 --> 00:14:28.900]  接著媽媽打開梳子
[00:14:28.900 --> 00:14:30.700]  我連招紙都沒有拆
[00:14:30.700 --> 00:14:32.100]  20元寫在那裡
[00:14:32.100 --> 00:14:34.300]  你買20元那麼便宜的梳子
[00:14:34.300 --> 00:14:37.100]  你說少少意思
[00:14:37.100 --> 00:14:38.500]  不知道你明白不明白
[00:14:38.500 --> 00:14:40.100]  我們有時候送禮物
[00:14:40.100 --> 00:14:42.300]  我們Present給上帝就是這樣的
[00:14:42.300 --> 00:14:45.500]  你說的,你說你收的
[00:14:45.500 --> 00:14:48.100]  隨便吧
[00:14:48.100 --> 00:14:50.900]  奉獻散紙
[00:14:50.900 --> 00:14:51.900]  但這裡不是
[00:14:51.900 --> 00:14:53.700]  如果你真的有心
[00:14:53.700 --> 00:14:55.700]  那份禮物其實不是說多少
[00:14:55.700 --> 00:14:57.700]  是你有沒有心
[00:14:57.700 --> 00:14:58.700]  你有心送
[00:14:58.700 --> 00:15:00.100]  我將自己送給上帝
[00:15:00.100 --> 00:15:02.700]  很不同的
[00:15:02.700 --> 00:15:05.700]  然後這個禮物有三個特色
[00:15:05.700 --> 00:15:07.300]  第一,活祭
[00:15:07.300 --> 00:15:08.700]  很吊詭的
[00:15:08.700 --> 00:15:11.700]  舊約,獻祭是要那樣東西上去
[00:15:11.700 --> 00:15:12.700]  它是死的
[00:15:12.700 --> 00:15:15.100]  為什麼這裡是活的呢
[00:15:15.100 --> 00:15:16.300]  有個解經家說
[00:15:16.300 --> 00:15:20.100]  Because God wants you to live to die
