
[00:00:00.000 --> 00:00:01.000]  大英姊妹午安
[00:01:50.000 --> 00:01:54.000]  不然就危險
[00:01:55.000 --> 00:02:00.000]  不過如果要想清楚用哪種解藥
[00:02:00.000 --> 00:02:04.000]  血清是很需要有針對性
[00:02:04.000 --> 00:02:06.000]  因為蛇的種類很多
[00:02:06.000 --> 00:02:12.000]  醫生是需要從患者中毒的徵狀
[00:02:12.000 --> 00:02:15.000]  嚴重的程度
[00:02:15.000 --> 00:02:17.000]  去猜一下究竟是哪種蛇
[00:02:17.000 --> 00:02:19.000]  用哪種血清
[00:02:19.000 --> 00:02:22.000]  為什麼我要說蛇呢?
[00:02:22.000 --> 00:02:27.000]  如果大家有機會讀過文數的21章
[00:02:27.000 --> 00:02:31.000]  當中有一個很出名的
[00:02:31.000 --> 00:02:34.000]  以色列人被蛇咬的故事
[00:02:34.000 --> 00:02:37.000]  這段技術很短
[00:02:37.000 --> 00:02:39.000]  由第四節到第九節
[00:02:39.000 --> 00:02:41.000]  只有六節經文
[00:02:41.000 --> 00:02:43.000]  不過這六節經文非常重要
[00:02:43.000 --> 00:02:45.000]  為什麼這麼重要呢?
[00:02:45.000 --> 00:02:47.000]  到了新約聖經的時候
[00:02:47.000 --> 00:02:50.000]  耶穌也說起這件事
[00:02:51.000 --> 00:02:53.000]  一會兒我會詳細說
[00:02:53.000 --> 00:02:55.000]  不過在開始之前
[00:02:55.000 --> 00:02:59.000]  也想先把這件事的背景
[00:02:59.000 --> 00:03:01.000]  說給大家聽
[00:03:01.000 --> 00:03:03.000]  在上一章
[00:03:03.000 --> 00:03:06.000]  即是第20章的第21節
[00:03:06.000 --> 00:03:09.000]  技術到這些以色列人
[00:03:09.000 --> 00:03:12.000]  當他們面對以東人的時候
[00:03:12.000 --> 00:03:14.000]  遇到麻煩
[00:03:14.000 --> 00:03:16.000]  這個以東王
[00:03:16.000 --> 00:03:21.000]  不讓他們經過以東所擁有的地方
[00:03:21.000 --> 00:03:25.000]  於是他們就要繞路走了
[00:03:25.000 --> 00:03:27.000]  他們沒有氣餒
[00:03:27.000 --> 00:03:32.000]  所以到了第21章的頭三節
[00:03:32.000 --> 00:03:37.000]  說到一個叫做荷爾瑪的地方
[00:03:37.000 --> 00:03:39.000]  這幫以色列人
[00:03:39.000 --> 00:03:46.000]  嘗到他們剛入了迦南地的第一場勝仗
[00:03:46.000 --> 00:03:50.000]  因為在四十年之前
[00:03:50.000 --> 00:03:52.000]  這幫以色列人
[00:03:52.000 --> 00:03:58.000]  由於十二探子窺探迦南地的事件
[00:03:58.000 --> 00:04:00.000]  向神發怨言
[00:04:00.000 --> 00:04:05.000]  結果凡是二十歲以上的人
[00:04:05.000 --> 00:04:09.000]  這幫以色列人都不能夠盡到
[00:04:09.000 --> 00:04:12.000]  神為他們所預備應許的地方
[00:04:12.000 --> 00:04:15.000]  這個故事大家都很熟悉
[00:04:15.000 --> 00:04:17.000]  所以到了上一次
[00:04:17.000 --> 00:04:20.000]  跟大家分享第20章的時候
[00:04:20.000 --> 00:04:21.000]  我也有提到
[00:04:21.000 --> 00:04:24.000]  那裡差不多要入迦南地
[00:04:24.000 --> 00:04:27.000]  所以第一代的以色列人
[00:04:27.000 --> 00:04:30.000]  基本上死得七七八八
[00:04:30.000 --> 00:04:33.000]  新的一代有新的開始
[00:04:33.000 --> 00:04:37.000]  因為他們懂得回到上帝的跟前
[00:04:37.000 --> 00:04:39.000]  向祂去求 向祂許願
[00:04:39.000 --> 00:04:45.000]  並且願意履行他們向神許下的承諾
[00:04:45.000 --> 00:04:50.000]  所以在頭三節那裡就告訴我們
[00:04:50.000 --> 00:04:53.000]  神帶領他們將迦南人
[00:04:53.000 --> 00:04:56.000]  那個叫做阿拉德王
[00:04:56.000 --> 00:05:00.000]  和他的承邑就能夠徹底毀滅
[00:05:00.000 --> 00:05:05.000]  荷爾巴這個地方其實不是第一次出現
[00:05:05.000 --> 00:05:08.000]  對他們來說完全陌生
[00:05:08.000 --> 00:05:12.000]  因為早在四十年前文數記十四章
[00:05:12.000 --> 00:05:17.000]  神說因為十二個探子窺探迦南地這件事
[00:05:17.000 --> 00:05:18.000]  失敗了
[00:05:18.000 --> 00:05:22.000]  神叫他們在那時候不要進迦南地
[00:05:22.000 --> 00:05:24.000]  不要攻進去
[00:05:24.000 --> 00:05:27.000]  你們進去一定輸
[00:05:27.000 --> 00:05:30.000]  結果這幫以色列人死不順扯
[00:05:30.000 --> 00:05:35.000]  非要在那個階段堅持要去迦南地
[00:05:35.000 --> 00:05:39.000]  結果去到文數記十四章四十五節
[00:05:39.000 --> 00:05:41.000]  聖經就這樣說
[00:05:41.000 --> 00:05:45.000]  於是阿瑪利人和住在那山上的迦南人
[00:05:45.000 --> 00:05:47.000]  都下來擊打他們
[00:05:47.000 --> 00:05:52.000]  把他們殺退了直到荷爾瑪
[00:05:52.000 --> 00:05:55.000]  同一個地方來的
[00:05:55.000 --> 00:05:59.000]  上一代的功課學不會
[00:05:59.000 --> 00:06:01.000]  OK 繼續再學
[00:06:01.000 --> 00:06:06.000]  好了 四十年之後學會了這個功課
[00:06:06.000 --> 00:06:08.000]  他們學會了之後
[00:06:08.000 --> 00:06:12.000]  於是就能夠在二十一章
[00:06:12.000 --> 00:06:14.000]  第一節到第三節
[00:06:14.000 --> 00:06:19.000]  就嘗到了他們第一場的成長
[00:06:19.000 --> 00:06:22.000]  不過去到今天跟大家說這段經文
[00:06:22.000 --> 00:06:27.000]  第四節開始情況又再一次逆轉了
[00:06:27.000 --> 00:06:32.000]  我想請大家先讀第四至第六節
[00:06:32.000 --> 00:06:33.000]  預備起
[00:06:33.000 --> 00:06:38.000]  他們從荷爾瑪西往紅海那條路走
[00:06:38.000 --> 00:06:40.000]  要繞過以東地
[00:06:40.000 --> 00:06:43.000]  百姓因這路難行
[00:06:43.000 --> 00:06:45.000]  心中甚是煩躁
[00:06:45.000 --> 00:06:48.000]  就怨讀神和摩西說
[00:06:48.000 --> 00:06:52.000]  你們為什麼把我們從埃及領出來
[00:06:52.000 --> 00:06:55.000]  使我們死在曠野呢
[00:06:55.000 --> 00:06:58.000]  這裡沒有糧沒有水
[00:06:58.000 --> 00:07:02.000]  我們的心厭惡這淡薄的食物
[00:07:02.000 --> 00:07:06.000]  於是耶和華使火蛇進入百姓中間
[00:07:06.000 --> 00:07:08.000]  蛇就咬他們
[00:07:08.000 --> 00:07:10.000]  以色列人中死了許多
[00:07:10.000 --> 00:07:12.000]  好 停到這裡
[00:07:12.000 --> 00:07:16.000]  他們在荷爾瑪這個地方打贏了
[00:07:16.000 --> 00:07:18.000]  於是雄心壯志
[00:07:18.000 --> 00:07:21.000]  希望可以直搗黃鱗
[00:07:21.000 --> 00:07:24.000]  於是就能夠入迦南地
[00:07:24.000 --> 00:07:27.000]  不過事與願違 好景不常
[00:07:27.000 --> 00:07:31.000]  他們又遇到另外一個卡住的位置
[00:07:31.000 --> 00:07:35.000]  第四節的上半節這樣說
[00:07:35.000 --> 00:07:37.000]  他們從荷爾瑪西起行
[00:07:37.000 --> 00:07:40.000]  往紅海那條路走
[00:07:40.000 --> 00:07:42.000]  要繞過以東地
[00:07:42.000 --> 00:07:45.000]  為什麼要繞過以東呢
[00:07:45.000 --> 00:07:47.000]  上一章的下半部分說了
[00:07:47.000 --> 00:07:51.000]  簡單來說文數記二十章十四至二十一節
[00:07:51.000 --> 00:07:55.000]  說摩西差遣使者去見以東王
[00:07:55.000 --> 00:07:58.000]  想借條路走走
[00:07:58.000 --> 00:08:01.000]  誰知以東怎樣都不肯
[00:08:01.000 --> 00:08:04.000]  以東王還在那裡這樣說
[00:08:04.000 --> 00:08:06.000]  你不可從我的地經過
[00:08:06.000 --> 00:08:09.000]  免得我帶刀出去攻擊你
[00:08:09.000 --> 00:08:11.000]  以東是誰
[00:08:11.000 --> 00:08:14.000]  是瓦割的哥哥以掃的後裔
[00:08:14.000 --> 00:08:17.000]  我相信大家都知道
[00:08:17.000 --> 00:08:20.000]  不過他仍然是懶得理他
[00:08:20.000 --> 00:08:23.000]  你這群以色列人敢過來嗎
[00:08:23.000 --> 00:08:25.000]  我就一定打你
[00:08:25.000 --> 00:08:28.000]  對於這群以色列人來說
[00:08:28.000 --> 00:08:30.000]  其實都挺難過的
[00:08:30.000 --> 00:08:32.000]  幾個原因
[00:08:32.000 --> 00:08:35.000]  第一 大家是同一屋簷下
[00:08:35.000 --> 00:08:38.000]  正所謂本事同根生
[00:08:38.000 --> 00:08:40.000]  相煎何太急
[00:08:40.000 --> 00:08:43.000]  借條路走走都不行
[00:08:43.000 --> 00:08:45.000]  不用這樣說吧
[00:08:45.000 --> 00:08:48.000]  第二 以色列人起行
[00:08:48.000 --> 00:08:51.000]  大概當時是
[00:08:51.000 --> 00:08:55.000]  出埃及的第四十年的六月份
[00:08:55.000 --> 00:08:58.000]  天氣熱得不得了
[00:08:58.000 --> 00:09:00.000]  要繞過以東地
[00:09:00.000 --> 00:09:02.000]  即使要走過那些
[00:09:02.000 --> 00:09:04.000]  布滿沙土碎石
[00:09:04.000 --> 00:09:06.000]  又沒有水草的地方
[00:09:06.000 --> 00:09:08.000]  很不容易
[00:09:08.000 --> 00:09:11.000]  所以第四節中間那裡
[00:09:11.000 --> 00:09:14.000]  就說借條路難行
[00:09:14.000 --> 00:09:16.000]  第三個原因
[00:09:16.000 --> 00:09:19.000]  他們覺得繞了四十年了
[00:09:19.000 --> 00:09:21.000]  還繞不夠
[00:09:21.000 --> 00:09:23.000]  還繼續繞
[00:09:23.000 --> 00:09:24.000]  不是吧
[00:09:24.000 --> 00:09:25.000]  要等多久
[00:09:25.000 --> 00:09:28.000]  不就天亮都進不了迦南地
[00:09:28.000 --> 00:09:32.000]  所以到了第四節的下半節
[00:09:32.000 --> 00:09:36.000]  就形容他們心中甚是煩躁
[00:09:36.000 --> 00:09:38.000]  受不了了
[00:09:38.000 --> 00:09:40.000]  又發軟言
[00:09:40.000 --> 00:09:42.000]  第五節就說
[00:09:42.000 --> 00:09:45.000]  就願讀神和摩西說
[00:09:45.000 --> 00:09:48.000]  你們為什麼把我們從埃及領出來
[00:09:48.000 --> 00:09:51.000]  使我們死在曠野呢
[00:09:51.000 --> 00:09:53.000]  這裏沒有糧沒有水
[00:09:53.000 --> 00:09:58.000]  我們的心厭惡這淡薄的食物
[00:09:58.000 --> 00:10:01.000]  這個埋怨的內容
[00:10:01.000 --> 00:10:03.000]  一點新意都沒有
[00:10:03.000 --> 00:10:04.000]  又是那些
[00:10:04.000 --> 00:10:05.000]  跟上一代一樣
[00:10:05.000 --> 00:10:08.000]  沒有糧沒有水
[00:10:08.000 --> 00:10:12.000]  我們的心厭惡這淡薄的食物
[00:10:12.000 --> 00:10:16.000]  他們竟然將神賜給他們的瑪拿
[00:10:16.000 --> 00:10:19.000]  褻瀆成為淡薄
[00:10:19.000 --> 00:10:22.000]  淡薄這個字原本的意思是不褻
[00:10:22.000 --> 00:10:24.000]  討厭他
[00:10:24.000 --> 00:10:25.000]  因為這樣
[00:10:25.000 --> 00:10:28.000]  第六節就說
[00:10:28.000 --> 00:10:31.000]  於是耶和華使火蛇進入百姓中間
[00:10:31.000 --> 00:10:33.000]  蛇就咬他們
[00:10:33.000 --> 00:10:36.000]  以色列人中死了許多
[00:10:36.000 --> 00:10:38.000]  究竟火蛇是什麼呢
[00:10:38.000 --> 00:10:40.000]  新明記八章十五節
[00:10:40.000 --> 00:10:42.000]  告訴我們
[00:10:42.000 --> 00:10:43.000]  神引你
[00:10:43.000 --> 00:10:44.000]  即是以色列文
[00:10:44.000 --> 00:10:47.000]  經過那大而可怕的曠野
[00:10:47.000 --> 00:10:49.000]  那裏有火蛇
[00:10:49.000 --> 00:10:53.000]  歇止乾旱無水之地
[00:10:53.000 --> 00:10:55.000]  曠野缺乏水源
[00:10:55.000 --> 00:10:58.000]  我相信大家都明白
[00:10:58.000 --> 00:11:00.000]  但是有另外一個特質
[00:11:00.000 --> 00:11:02.000]  除了聖經說之外
[00:11:02.000 --> 00:11:07.000]  我猜你們看電視的資訊紀錄片都知道
[00:11:07.000 --> 00:11:11.000]  沙漠基本上有很多不同種類的蛇
[00:11:11.000 --> 00:11:13.000]  歇止等等
[00:11:13.000 --> 00:11:16.000]  火蛇究竟是什麼蛇呢
[00:11:16.000 --> 00:11:18.000]  老實說是不太知道的
[00:11:18.000 --> 00:11:24.000]  不過可能因為牠咬完人之外
[00:11:24.000 --> 00:11:27.000]  又腫又發炎
[00:11:27.000 --> 00:11:30.000]  甚至好像火燒那麼痛
[00:11:30.000 --> 00:11:34.000]  所以被稱為火蛇也不一定
[00:11:34.000 --> 00:11:37.000]  不過有一件事我們很肯定的
[00:11:37.000 --> 00:11:40.000]  就是這種蛇一定是有毒的
[00:11:40.000 --> 00:11:41.000]  為什麼
[00:11:41.000 --> 00:11:44.000]  因為第六節尾那裏說
[00:11:44.000 --> 00:11:47.000]  以色列人中死了許多
[00:11:47.000 --> 00:11:49.000]  毒死人了
[00:11:49.000 --> 00:11:52.000]  所以這班以色列人
[00:11:52.000 --> 00:11:55.000]  被咬完之後就死了
[00:11:55.000 --> 00:11:56.000]  失調性命
[00:11:56.000 --> 00:11:59.000]  那要預表些什麼呢
[00:11:59.000 --> 00:12:04.000]  我們很容易想到創世紀第三章
[00:12:04.000 --> 00:12:09.000]  那裏說到人類的終極敵人魔鬼
[00:12:09.000 --> 00:12:14.000]  因為人沒辦法勝過魔鬼的試探
[00:12:14.000 --> 00:12:21.000]  以色列民和我們一次又一次失腳
[00:12:21.000 --> 00:12:25.000]  接著就去到第二個大段落
[00:12:25.000 --> 00:12:29.000]  經文在第七到第九節是這樣說的
[00:12:29.000 --> 00:12:31.000]  百姓到了摩西那裏說
[00:12:31.000 --> 00:12:35.000]  我們願讀耶和華和你有罪了
[00:12:35.000 --> 00:12:37.000]  求你禱告耶和華
[00:12:37.000 --> 00:12:39.000]  叫這些蛇離開我們
[00:12:39.000 --> 00:12:42.000]  於是摩西為百姓禱告
[00:12:42.000 --> 00:12:44.000]  耶和華對摩西說
[00:12:44.000 --> 00:12:48.000]  你製造一條火蛇掛在竿子上
[00:12:48.000 --> 00:12:52.000]  凡被咬的一望這蛇就必得活
[00:12:52.000 --> 00:12:57.000]  摩西便製造了一條銅蛇掛在竿子上
[00:12:57.000 --> 00:13:02.000]  凡被蛇咬的一望這銅蛇就活了
[00:13:02.000 --> 00:13:04.000]  經過了四十年的磨練
[00:13:04.000 --> 00:13:09.000]  這班以色列民我形容他叫做有0.1的成長
[00:13:09.000 --> 00:13:10.000]  為什麼
[00:13:10.000 --> 00:13:14.000]  因為神的管教一臨到
[00:13:14.000 --> 00:13:18.000]  他們眼見著身邊的以色列民
[00:13:18.000 --> 00:13:20.000]  很多的同胞被蛇咬死
[00:13:20.000 --> 00:13:24.000]  於是他們立刻悔改
[00:13:24.000 --> 00:13:26.000]  到了第七節
[00:13:26.000 --> 00:13:30.000]  百姓回到摩西那裏說
[00:13:30.000 --> 00:13:33.000]  承認他們願讀耶和華
[00:13:33.000 --> 00:13:35.000]  承認自己有罪
[00:13:35.000 --> 00:13:39.000]  於是求摩西向神禱告
[00:13:39.000 --> 00:13:42.000]  叫這些蛇離開
[00:13:42.000 --> 00:13:45.000]  在這樣的情況下
[00:13:45.000 --> 00:13:51.000]  摩西發出了一個挺有趣挺特別的指令
[00:13:51.000 --> 00:13:53.000]  耶和華跟摩西說
[00:13:53.000 --> 00:13:57.000]  不如你製造一條火蛇掛在竿子上
[00:13:57.000 --> 00:14:02.000]  讓被咬到的一望一望就可以得活
[00:14:02.000 --> 00:14:06.000]  這貼解藥我形容挺有趣挺特別的
[00:14:06.000 --> 00:14:10.000]  明明是被火蛇咬
[00:14:10.000 --> 00:14:15.000]  為什麼神又叫摩西製造另外一條
[00:14:15.000 --> 00:14:18.000]  差不多樣子的蛇
[00:14:18.000 --> 00:14:23.000]  然後掛在竿子上作為解藥呢
[00:14:23.000 --> 00:14:25.000]  好像以毒攻毒一樣
[00:14:25.000 --> 00:14:30.000]  用這個方法去幫助這些傷者
[00:14:30.000 --> 00:14:32.000]  不過我想告訴你
[00:14:32.000 --> 00:14:34.000]  其實這個觀念
[00:14:34.000 --> 00:14:39.000]  是同樣被應用在今天的醫學上
[00:14:39.000 --> 00:14:41.000]  講個例子給你聽
[00:14:41.000 --> 00:14:44.000]  在第十八至十九世紀
[00:14:44.000 --> 00:14:47.000]  黃熱病 yellow fever
[00:14:47.000 --> 00:14:52.000]  它被視為一種最危險的疾病之一
[00:14:52.000 --> 00:14:59.000]  當時每年受感染的人數是數以十萬計
[00:14:59.000 --> 00:15:06.000]  它是一個由蚊傳播的病毒性疾病
[00:15:06.000 --> 00:15:11.000]  經過三至六日的潛伏期之後
[00:15:11.000 --> 00:15:14.000]  就會出現像流感一樣的病徵
[00:15:14.000 --> 00:15:19.000]  然後血管組織就會被損壞
[00:15:19.000 --> 00:15:23.000]  結果令我們身體很多重要的器官
[00:15:23.000 --> 00:15:26.000]  都會失去它的功能
[00:15:26.000 --> 00:15:32.000]  而受感染嚴重感染的機率
[00:15:32.000 --> 00:15:34.000]  大概是百分之十二
[00:15:34.000 --> 00:15:37.000]  而這百分之十二嚴重感染的人
[00:15:37.000 --> 00:15:41.000]  大概百分之四十七是會死的
[00:15:41.000 --> 00:15:43.000]  所以都很重要的
[00:15:43.000 --> 00:15:45.000]  直至到一九二七年
[00:15:45.000 --> 00:15:48.000]  當年有一個研究人員
[00:15:48.000 --> 00:15:50.000]  經過了一番努力
[00:15:50.000 --> 00:15:56.000]  在一個非洲迦納患上黃熱病的病人身上
[00:15:56.000 --> 00:15:58.000]  這個人叫做Asebe
[00:15:58.000 --> 00:16:02.000]  在他的血液裡分離出這種病毒
[00:16:02.000 --> 00:16:04.000]  再過三年多
[00:16:04.000 --> 00:16:07.000]  另一個微生物學的學家
[00:16:07.000 --> 00:16:13.000]  就成功用他這些病毒研發成為疫苗
[00:16:13.000 --> 00:16:17.000]  所以如果你說我現在在用的疫苗
[00:16:17.000 --> 00:16:20.000]  你一直追追追追回到源頭
[00:16:20.000 --> 00:16:23.000]  就是因為這個病人
[00:16:23.000 --> 00:16:26.000]  他痊癒了就用他的病毒
[00:16:26.000 --> 00:16:32.000]  來讓其他的所有人得到醫治
[00:16:32.000 --> 00:16:34.000]  回到這條火蛇
[00:16:34.000 --> 00:16:38.000]  雖然以色列民是被火蛇所咬
[00:16:38.000 --> 00:16:44.000]  同樣他也是因為另外一條火蛇的替代品
[00:16:44.000 --> 00:16:49.000]  令到可以叫以色列民得到醫治
[00:16:49.000 --> 00:16:56.000]  不過你想清楚是神叫摩西造一條銅蛇
[00:16:56.000 --> 00:16:59.000]  我不知道你會不會想起
[00:16:59.000 --> 00:17:04.000]  這不就是樹立偶像嗎?
[00:17:04.000 --> 00:17:09.000]  神明明在春節及其二十章第四節
[00:17:09.000 --> 00:17:11.000]  叫人不要挑剋偶像
[00:17:11.000 --> 00:17:15.000]  現在偏偏要求人不要挑剋偶像
[00:17:15.000 --> 00:17:19.000]  現在偏偏要求人不要挑剋偶像
[00:17:19.000 --> 00:17:23.000]  現在偏偏要求摩西造一條蛇出來
[00:17:23.000 --> 00:17:25.000]  這就自相矛盾
[00:17:25.000 --> 00:17:31.000]  神叫摩西造一條銅蛇出來
[00:17:31.000 --> 00:17:34.000]  其實不是給百姓供奉的
[00:17:34.000 --> 00:17:36.000]  很不幸
[00:17:36.000 --> 00:17:41.000]  後來以色列民真的為了這件事而走歪了
[00:17:41.000 --> 00:17:46.000]  後來以色列民真的為了這件事而走歪了
[00:17:46.000 --> 00:17:49.000]  以色列民真的為了這件事而走歪了
[00:17:49.000 --> 00:17:51.000]  以色列民真的為了這件事而走歪了
[00:17:51.000 --> 00:17:53.000]  以色列民真的為了這件事而走歪了
[00:17:53.000 --> 00:17:55.000]  以色列民真的為了這件事而走歪了
[00:17:55.000 --> 00:17:57.000]  以色列民真的為了這件事而走歪了
[00:17:57.000 --> 00:17:59.000]  以色列民真的為了這件事而走歪了
[00:17:59.000 --> 00:18:01.000]  以色列民真的為了這件事而走歪了
[00:18:01.000 --> 00:18:03.000]  以色列民真的為了這件事而走歪了
[00:18:03.000 --> 00:18:05.000]  以色列民真的為了這件事而走歪了
[00:18:05.000 --> 00:18:07.000]  以色列民真的為了這件事而走歪了
[00:18:07.000 --> 00:18:09.000]  以色列民真的為了這件事而走歪了
[00:18:09.000 --> 00:18:11.000]  以色列民真的為了這件事而走歪了
[00:18:11.000 --> 00:18:13.000]  以色列民真的為了這件事而走歪了
[00:18:13.000 --> 00:18:15.000]  以色列民真的為了這件事而走歪了
[00:18:15.000 --> 00:18:17.000]  以色列民真的為了這件事而走歪了
[00:18:17.000 --> 00:18:19.000]  以色列民真的為了這件事而走歪了
[00:18:19.000 --> 00:18:21.000]  以色列民真的為了這件事而走歪了
[00:18:21.000 --> 00:18:23.000]  以色列民真的為了這件事而走歪了
[00:18:23.000 --> 00:18:25.000]  以色列民真的為了這件事而走歪了
[00:18:25.000 --> 00:18:27.000]  以色列民真的為了這件事而走歪了
[00:18:27.000 --> 00:18:29.000]  以色列民真的為了這件事而走歪了
[00:18:29.000 --> 00:18:31.000]  以色列民真的為了這件事而走歪了
[00:18:31.000 --> 00:18:33.000]  以色列民真的為了這件事而走歪了
[00:18:33.000 --> 00:18:39.000]  以色列民真的為了這件事而走歪了
[00:18:39.000 --> 00:18:41.000]  以色列民真的為了這件事而走歪了
[00:18:41.000 --> 00:18:43.000]  以色列民真的為了這件事而走歪了
[00:18:43.000 --> 00:18:45.000]  以色列民真的為了這件事而走歪了
[00:18:45.000 --> 00:18:47.000]  以色列民真的為了這件事而走歪了
[00:18:47.000 --> 00:18:49.000]  以色列民真的為了這件事而走歪了
[00:18:49.000 --> 00:18:51.000]  以色列民真的為了這件事而走歪了
[00:18:51.000 --> 00:18:53.000]  以色列民真的為了這件事而走歪了
[00:18:53.000 --> 00:18:55.000]  以色列民真的為了這件事而走歪了
[00:18:55.000 --> 00:18:57.000]  以色列民真的為了這件事而走歪了
[00:18:57.000 --> 00:18:59.000]  以色列民真的為了這件事而走歪了
[00:18:59.000 --> 00:19:01.000]  以色列民真的為了這件事而走歪了
[00:19:01.000 --> 00:19:03.000]  以色列民真的為了這件事而走歪了
[00:19:03.000 --> 00:19:05.000]  以色列民真的為了這件事而走歪了
[00:19:05.000 --> 00:19:07.000]  以色列民真的為了這件事而走歪了
[00:19:07.000 --> 00:19:09.000]  以色列民真的為了這件事而走歪了
[00:19:09.000 --> 00:19:11.000]  以色列民真的為了這件事而走歪了
[00:19:11.000 --> 00:19:13.000]  以色列民真的為了這件事而走歪了
[00:19:13.000 --> 00:19:15.000]  以色列民真的為了這件事而走歪了
[00:19:15.000 --> 00:19:17.000]  以色列民真的為了這件事而走歪了
[00:19:17.000 --> 00:19:19.000]  以色列民真的為了這件事而走歪了
[00:19:19.000 --> 00:19:21.000]  以色列民真的為了這件事而走歪了
[00:19:21.000 --> 00:19:23.000]  以色列民真的為了這件事而走歪了
[00:19:23.000 --> 00:19:25.000]  以色列民真的為了這件事而走歪了
[00:19:25.000 --> 00:19:31.000]  以色列民真的為了這件事而走歪了
[00:19:31.000 --> 00:19:33.000]  以色列民真的為了這件事而走歪了
[00:19:33.000 --> 00:19:35.000]  以色列民真的為了這件事而走歪了
[00:19:35.000 --> 00:19:37.000]  以色列民真的為了這件事而走歪了
[00:19:37.000 --> 00:19:39.000]  以色列民真的為了這件事而走歪了
[00:19:39.000 --> 00:19:41.000]  以色列民真的為了這件事而走歪了
[00:19:41.000 --> 00:19:43.000]  以色列民真的為了這件事而走歪了
[00:19:43.000 --> 00:19:45.000]  以色列民真的為了這件事而走歪了
[00:19:45.000 --> 00:19:47.000]  以色列民真的為了這件事而走歪了
[00:19:47.000 --> 00:19:49.000]  以色列民真的為了這件事而走歪了
[00:19:49.000 --> 00:19:51.000]  以色列民真的為了這件事而走歪了
[00:19:51.000 --> 00:19:53.000]  以色列民真的為了這件事而走歪了
[00:19:53.000 --> 00:19:55.000]  以色列民真的為了這件事而走歪了
[00:19:55.000 --> 00:19:57.000]  以色列民真的為了這件事而走歪了
[00:19:57.000 --> 00:19:59.000]  以色列民真的為了這件事而走歪了
[00:19:59.000 --> 00:20:01.000]  以色列民真的為了這件事而走歪了
[00:20:01.000 --> 00:20:03.000]  以色列民真的為了這件事而走歪了
[00:20:03.000 --> 00:20:05.000]  以色列民真的為了這件事而走歪了
[00:20:05.000 --> 00:20:07.000]  以色列民真的為了這件事而走歪了
[00:20:07.000 --> 00:20:09.000]  以色列民真的為了這件事而走歪了
[00:20:09.000 --> 00:20:11.000]  以色列民真的為了這件事而走歪了
[00:20:11.000 --> 00:20:13.000]  以色列民真的為了這件事而走歪了
[00:20:13.000 --> 00:20:15.000]  以色列民真的為了這件事而走歪了
[00:20:15.000 --> 00:20:17.000]  以色列民真的為了這件事而走歪了
[00:20:17.000 --> 00:20:23.000]  以色列民真的為了這件事而走歪了
[00:20:23.000 --> 00:20:25.000]  以色列民真的為了這件事而走歪了
[00:20:25.000 --> 00:20:27.000]  以色列民真的為了這件事而走歪了
[00:20:27.000 --> 00:20:29.000]  以色列民真的為了這件事而走歪了
[00:20:29.000 --> 00:20:31.000]  以色列民真的為了這件事而走歪了
[00:20:31.000 --> 00:20:33.000]  以色列民真的為了這件事而走歪了
[00:20:33.000 --> 00:20:35.000]  以色列民真的為了這件事而走歪了
[00:20:35.000 --> 00:20:37.000]  以色列民真的為了這件事而走歪了
[00:20:37.000 --> 00:20:39.000]  以色列民真的為了這件事而走歪了
[00:20:39.000 --> 00:20:41.000]  以色列民真的為了這件事而走歪了
