
[00:00:00.000 --> 00:00:03.000]  剛才我們教母同工現實的時候
[00:02:42.000 --> 00:02:44.000]  第一節到第四節裡面
[00:02:44.000 --> 00:02:46.000]  他講到什麼呢
[00:02:46.000 --> 00:02:48.000]  他講到他第一個要感恩的
[00:02:48.000 --> 00:02:55.000]  就是神赦免了他的罪
[00:02:55.000 --> 00:02:56.000]  就是你會覺得
[00:02:56.000 --> 00:02:58.000]  特別我們信主很久的人
[00:02:58.000 --> 00:03:00.000]  我們有一個問題就是
[00:03:00.000 --> 00:03:02.000]  我們一提到赦罪的時候
[00:03:02.000 --> 00:03:04.000]  我們沒感覺了 為什麼
[00:03:04.000 --> 00:03:06.000]  那是三十年前的事情
[00:03:06.000 --> 00:03:07.000]  請問一下
[00:03:07.000 --> 00:03:09.000]  你三十年前信耶穌的時候
[00:03:09.000 --> 00:03:12.000]  你認罪悔改 信了耶穌
[00:03:12.000 --> 00:03:15.000]  請問之後還會不會犯罪
[00:03:15.000 --> 00:03:16.000]  還會
[00:03:16.000 --> 00:03:19.000]  那犯罪之後怎麼辦
[00:03:19.000 --> 00:03:24.000]  認罪之後怎麼辦
[00:03:24.000 --> 00:03:30.000]  認罪悔改之後怎麼辦
[00:03:30.000 --> 00:03:31.000]  我的意思就是說
[00:03:31.000 --> 00:03:32.000]  你認罪之後
[00:03:32.000 --> 00:03:35.000]  上帝就赦免
[00:03:35.000 --> 00:03:36.000]  所以我們一生
[00:03:36.000 --> 00:03:38.000]  有人說基督徒的一生
[00:03:38.000 --> 00:03:40.000]  就是過認罪的生活
[00:03:40.000 --> 00:03:41.000]  這聽起來有點消極
[00:03:41.000 --> 00:03:43.000]  其實不消極 為什麼呢
[00:03:43.000 --> 00:03:45.000]  因為那才是一個謙卑
[00:03:45.000 --> 00:03:47.000]  當我們認識主才發現
[00:03:47.000 --> 00:03:49.000]  其實我們就是罪人 是嗎
[00:03:49.000 --> 00:03:50.000]  所以保羅他說
[00:03:50.000 --> 00:03:53.000]  我是罪人中的罪魁
[00:03:53.000 --> 00:03:55.000]  因此保羅在以夫所說
[00:03:55.000 --> 00:03:56.000]  第一章第七節裡面
[00:03:56.000 --> 00:03:58.000]  他講到什麼呢
[00:03:58.000 --> 00:04:00.000]  我們一起來練這鑽爛心機
[00:04:00.000 --> 00:04:01.000]  來 預備請
[00:04:01.000 --> 00:04:04.000]  我們藉著愛子的血
[00:04:04.000 --> 00:04:06.000]  得蒙救贖
[00:04:06.000 --> 00:04:09.000]  過犯得以審
[00:04:09.000 --> 00:04:14.000]  乃是造他豐富的恩典
[00:04:14.000 --> 00:04:16.000]  保羅在以夫所說
[00:04:16.000 --> 00:04:17.000]  還記得我們曾經講
[00:04:17.000 --> 00:04:19.000]  以夫所說 第一章所說
[00:04:19.000 --> 00:04:23.000]  天上各樣屬靈的福氣
[00:04:23.000 --> 00:04:25.000]  他講到屬靈的福氣
[00:04:25.000 --> 00:04:27.000]  第一個福就講這個
[00:04:27.000 --> 00:04:29.000]  第一個福就是講到說
[00:04:29.000 --> 00:04:31.000]  我們藉著愛子的血
[00:04:31.000 --> 00:04:34.000]  得蒙救贖
[00:04:34.000 --> 00:04:36.000]  救贖之恩
[00:04:36.000 --> 00:04:42.000]  跟你旁邊說救贖之恩
[00:04:42.000 --> 00:04:44.000]  對我們基督徒
[00:04:44.000 --> 00:04:46.000]  走這條屬靈的天路來講
[00:04:46.000 --> 00:04:49.000]  第一步就是罪得赦免
[00:04:49.000 --> 00:04:51.000]  也就是說你得救了
[00:04:51.000 --> 00:04:52.000]  是不是
[00:04:52.000 --> 00:04:53.000]  我接受了耶穌
[00:04:53.000 --> 00:04:54.000]  我罪得赦免
[00:04:54.000 --> 00:04:57.000]  我可以來到主的面前
[00:04:57.000 --> 00:05:03.000]  保羅說這是造他豐富的恩典
[00:05:03.000 --> 00:05:11.000]  有一個人文主義的學家
[00:05:11.000 --> 00:05:14.000]  也是一個心理學家
[00:05:14.000 --> 00:05:18.000]  叫做馬斯洛
[00:05:18.000 --> 00:05:19.000]  我想這個理論
[00:05:19.000 --> 00:05:23.000]  可能很多人大概都聽過
[00:05:23.000 --> 00:05:27.000]  他弄了一個金字塔圖
[00:05:27.000 --> 00:05:33.000]  說明人類的五個層次的需求
[00:05:33.000 --> 00:05:37.000]  第一個需求你看看他說什麼
[00:05:37.000 --> 00:05:40.000]  他說就是我們身體的body
[00:05:40.000 --> 00:05:41.000]  我們body needs
[00:05:41.000 --> 00:05:43.000]  生理的需要
[00:05:43.000 --> 00:05:45.000]  第二個是什麼呢
[00:05:45.000 --> 00:05:47.000]  安全的需求
[00:05:47.000 --> 00:05:49.000]  然後進一步社會的需求
[00:05:49.000 --> 00:05:51.000]  尊重的需求
[00:05:51.000 --> 00:05:54.000]  這個事實上原文是講說
[00:05:54.000 --> 00:05:59.000]  這個esteem就是self-esteem
[00:05:59.000 --> 00:06:01.000]  最後是什麼呢
[00:06:01.000 --> 00:06:04.000]  就是self-achievement
[00:06:04.000 --> 00:06:06.000]  好像是自我的實現
[00:06:06.000 --> 00:06:09.000]  自我的成就
[00:06:09.000 --> 00:06:11.000]  那你注意看
[00:06:11.000 --> 00:06:15.000]  因為這位馬斯洛他不認識神
[00:06:15.000 --> 00:06:18.000]  所以他沒有看到其實人裡面
[00:06:18.000 --> 00:06:22.000]  有一個更高層次的需要是什麼
[00:06:22.000 --> 00:06:25.000]  你有沒有注意到
[00:06:25.000 --> 00:06:26.000]  他這邊的高層次裡面
[00:06:26.000 --> 00:06:31.000]  其實他說自我的實現
[00:06:31.000 --> 00:06:34.000]  還是一個人裡面
[00:06:34.000 --> 00:06:39.000]  所謂的魂的需要
[00:06:39.000 --> 00:06:41.000]  我們有所謂的理智
[00:06:41.000 --> 00:06:43.000]  情感還有什麼
[00:06:43.000 --> 00:06:45.000]  意志
[00:06:45.000 --> 00:06:46.000]  就是在我們裡面
[00:06:46.000 --> 00:06:48.000]  我們希望一種被尊重
[00:06:48.000 --> 00:06:50.000]  我們希望被人家肯定的
[00:06:50.000 --> 00:06:54.000]  那種的心裡面這種的需要
[00:06:54.000 --> 00:06:58.000]  可是其實人有靈
[00:06:58.000 --> 00:06:59.000]  這個靈的需要
[00:06:59.000 --> 00:07:02.000]  是一個更高的層次
[00:07:02.000 --> 00:07:05.000]  所以當大衛在寫這個詩篇的時候
[00:07:05.000 --> 00:07:06.000]  他第一個講到說
[00:07:06.000 --> 00:07:08.000]  感謝上帝
[00:07:08.000 --> 00:07:09.000]  感謝什麼
[00:07:09.000 --> 00:07:11.000]  他說聽禱告的主啊
[00:07:11.000 --> 00:07:14.000]  凡有血氣的都要來救你
[00:07:14.000 --> 00:07:15.000]  罪孽勝了我
[00:07:15.000 --> 00:07:20.000]  至於我們的過犯你都要赦免
[00:07:20.000 --> 00:07:21.000]  丟這邊你記得
[00:07:21.000 --> 00:07:24.000]  這是大衛在晚年時候寫的詩
[00:07:24.000 --> 00:07:27.000]  請問大衛他一生當中
[00:07:27.000 --> 00:07:31.000]  犯了最大的一個罪是什麼罪
[00:07:31.000 --> 00:07:33.000]  還記得嗎
[00:07:33.000 --> 00:07:35.000]  殺人
[00:07:35.000 --> 00:07:38.000]  殺人之前
[00:07:38.000 --> 00:07:40.000]  還記得嗎
[00:07:40.000 --> 00:07:44.000]  他跟他自己的部下的妻子
[00:07:44.000 --> 00:07:46.000]  八四八同情
[00:07:46.000 --> 00:07:49.000]  所以他犯了姦淫罪
[00:07:49.000 --> 00:07:52.000]  為了掩飾這個姦淫罪
[00:07:52.000 --> 00:07:56.000]  他要他的部下到最前線去
[00:07:56.000 --> 00:07:59.000]  結果就戰死沙場
[00:07:59.000 --> 00:08:02.000]  又犯了殺人罪
[00:08:02.000 --> 00:08:04.000]  所以大衛在做這個詩篇的時候
[00:08:04.000 --> 00:08:06.000]  你想想他回想他自己的一生
[00:08:06.000 --> 00:08:10.000]  他想到自己這樣子一個敗壞的人
[00:08:10.000 --> 00:08:13.000]  所以他說罪孽勝了我
[00:08:13.000 --> 00:08:15.000]  原文的意思說
[00:08:15.000 --> 00:08:19.000]  罪孽擊打敗了我
[00:08:19.000 --> 00:08:21.000]  我們在我們的生命當中
[00:08:21.000 --> 00:08:23.000]  有沒有被罪孽打敗的經驗
[00:08:23.000 --> 00:08:24.000]  有沒有
[00:08:24.000 --> 00:08:26.000]  你不要以為是大衛
[00:08:26.000 --> 00:08:28.000]  你看大衛怎麼樣
[00:08:28.000 --> 00:08:31.000]  我們有沒有這樣問題
[00:08:31.000 --> 00:08:33.000]  有多少人在這英正的博學裡面
[00:08:33.000 --> 00:08:34.000]  你知道嗎
[00:08:34.000 --> 00:08:35.000]  他想不想出來
[00:08:35.000 --> 00:08:36.000]  他想出來
[00:08:36.000 --> 00:08:39.000]  但是他出不來
[00:08:39.000 --> 00:08:42.000]  因為他被罪孽勝過了他
[00:08:42.000 --> 00:08:45.000]  每一次當他來到上帝那邊前
[00:08:45.000 --> 00:08:46.000]  如果是基督徒的話
[00:08:46.000 --> 00:08:48.000]  他說主啊你赦免我
[00:08:48.000 --> 00:08:49.000]  可是赦免了之後
[00:08:49.000 --> 00:08:50.000]  禱告完之後
[00:08:50.000 --> 00:08:51.000]  認罪完之後
[00:08:51.000 --> 00:08:53.000]  他接著又去犯罪你知道嗎
[00:08:53.000 --> 00:08:55.000]  你想想這樣子的人
[00:08:55.000 --> 00:08:57.000]  如果有一天
[00:08:57.000 --> 00:09:00.000]  他真正的走到一個地步
[00:09:00.000 --> 00:09:03.000]  沒有辦法的時候
[00:09:03.000 --> 00:09:05.000]  所以這樣子的人
[00:09:05.000 --> 00:09:09.000]  他更需要明白聖經上講的這句話
[00:09:09.000 --> 00:09:13.000]  大衛即使是罪孽已經勝過了他
[00:09:13.000 --> 00:09:15.000]  他已經失敗了
[00:09:15.000 --> 00:09:17.000]  可是怎麼樣
[00:09:17.000 --> 00:09:18.000]  他知道
[00:09:18.000 --> 00:09:20.000]  我什麼時候跟主認罪
[00:09:20.000 --> 00:09:23.000]  我什麼時候就得赦免
[00:09:23.000 --> 00:09:25.000]  那我今天認罪了
[00:09:25.000 --> 00:09:27.000]  然後我又去犯罪
[00:09:27.000 --> 00:09:29.000]  我是不是下次再去的時候
[00:09:29.000 --> 00:09:31.000]  上帝就聽我認罪
[00:09:31.000 --> 00:09:32.000]  就說先打你一巴掌
[00:09:32.000 --> 00:09:38.000]  會不會
[00:09:38.000 --> 00:09:39.000]  會
[00:09:39.000 --> 00:09:41.000]  你爸爸會不會
[00:09:41.000 --> 00:09:43.000]  會
[00:09:43.000 --> 00:09:44.000]  因為你爸爸會
[00:09:44.000 --> 00:09:46.000]  所以你以為上帝也會
[00:09:46.000 --> 00:09:50.000]  就以為我們上帝不會
[00:09:50.000 --> 00:09:53.000]  所以耶穌告訴彼得說
[00:09:53.000 --> 00:09:55.000]  要饒恕七十個七次
[00:09:55.000 --> 00:09:57.000]  那個意思是什麼你知道嗎
[00:09:57.000 --> 00:09:59.000]  那個是讓他看見說
[00:09:59.000 --> 00:10:02.000]  這位神啊 天父啊
[00:10:02.000 --> 00:10:08.000]  祂對我們的愛是無限次的饒恕
[00:10:08.000 --> 00:10:12.000]  大衛經歷到神對他的恩典
[00:10:12.000 --> 00:10:14.000]  他說罪孽雖然我質疑
[00:10:14.000 --> 00:10:17.000]  我們的過犯你都要赦免
[00:10:17.000 --> 00:10:19.000]  因此羅馬書第五章二十節
[00:10:19.000 --> 00:10:20.000]  那邊也提到說
[00:10:20.000 --> 00:10:23.000]  他說只是罪在哪裡顯多
[00:10:23.000 --> 00:10:29.000]  恩典就更顯多了
[00:10:29.000 --> 00:10:32.000]  丟著你覺得一個從小就是
[00:10:32.000 --> 00:10:35.000]  學業成績優良
[00:10:35.000 --> 00:10:39.000]  這個別人眼中的好孩子
[00:10:39.000 --> 00:10:44.000]  社會的好青年
[00:10:44.000 --> 00:10:45.000]  他信了耶穌
[00:10:45.000 --> 00:10:48.000]  跟另外一個十惡不赦
[00:10:48.000 --> 00:10:51.000]  打家劫舍 姦淫燒殺擄掠的
[00:10:51.000 --> 00:10:53.000]  這樣子的一個人信了耶穌
[00:10:53.000 --> 00:10:55.000]  你覺得哪一個人
[00:10:55.000 --> 00:10:59.000]  他會比較得到恩典多
[00:10:59.000 --> 00:11:00.000]  或者應該這樣講
[00:11:00.000 --> 00:11:01.000]  哪一個人你會覺得
[00:11:01.000 --> 00:11:05.000]  他比較會感恩
[00:11:05.000 --> 00:11:07.000]  哪一個
[00:11:07.000 --> 00:11:08.000]  一般來說
[00:11:08.000 --> 00:11:09.000]  也許你很特殊
[00:11:09.000 --> 00:11:10.000]  但是我說一般來說
[00:11:10.000 --> 00:11:13.000]  哪一個會比較感恩
[00:11:13.000 --> 00:11:16.000]  那個殺人放火的那個
[00:11:16.000 --> 00:11:18.000]  是不是
[00:11:18.000 --> 00:11:21.000]  教會不應該只是
[00:11:21.000 --> 00:11:23.000]  中產階級的教會
[00:11:23.000 --> 00:11:26.000]  教會不應該只是那些
[00:11:26.000 --> 00:11:27.000]  在社會上面
[00:11:27.000 --> 00:11:30.000]  都是社會賢達的人的教會
[00:11:30.000 --> 00:11:33.000]  教會是那些販夫走卒
[00:11:33.000 --> 00:11:35.000]  教會是那些許許多多
[00:11:35.000 --> 00:11:36.000]  甚至是殺人放火
[00:11:36.000 --> 00:11:37.000]  十惡不赦的
[00:11:37.000 --> 00:11:39.000]  那些伊斯蘭國的恐怖主義分子
[00:11:39.000 --> 00:11:43.000]  教會應當是他們來的地方
[00:11:43.000 --> 00:11:45.000]  因為這個地方就是
[00:11:45.000 --> 00:11:47.000]  罪在哪裡顯多
[00:11:47.000 --> 00:11:51.000]  恩典就更顯多
[00:11:51.000 --> 00:11:55.000]  所以大衛他深深地感覺到
[00:11:55.000 --> 00:11:58.000]  這一位神最大的恩典
[00:11:58.000 --> 00:12:00.000]  為什麼一開始就講這個東西
[00:12:00.000 --> 00:12:02.000]  如果按照馬斯洛的理論的話
[00:12:02.000 --> 00:12:04.000]  這應該是最後談的事情
[00:12:04.000 --> 00:12:06.000]  但是親愛的弟兄姊妹
[00:12:06.000 --> 00:12:07.000]  在我們裡面來講
[00:12:07.000 --> 00:12:09.000]  其實這是最重要的一件事情
[00:12:09.000 --> 00:12:10.000]  第一件事情
[00:12:10.000 --> 00:12:12.000]  弟兄姊妹我們要感恩
[00:12:12.000 --> 00:12:14.000]  第一件事情我們要認識的就是說
[00:12:14.000 --> 00:12:15.000]  因著這位神
[00:12:15.000 --> 00:12:20.000]  所以我們最得赦免
[00:12:20.000 --> 00:12:23.000]  然後接著說什麼呢
[00:12:23.000 --> 00:12:24.000]  接著說什麼
[00:12:24.000 --> 00:12:27.000]  第四節
[00:12:27.000 --> 00:12:30.000]  你所檢選使他親近你
[00:12:30.000 --> 00:12:32.000]  住在你院中的
[00:12:32.000 --> 00:12:37.000]  這人便為有福
[00:12:37.000 --> 00:12:40.000]  所以在這邊講到
[00:12:40.000 --> 00:12:42.000]  神赦免我們的罪
[00:12:42.000 --> 00:12:45.000]  那個不是結論
[00:12:45.000 --> 00:12:46.000]  那個不是終點
[00:12:46.000 --> 00:12:48.000]  那只是一個開始
[00:12:48.000 --> 00:12:50.000]  進一步他要帶我們怎麼樣
[00:12:50.000 --> 00:12:55.000]  他說他檢選要我們親近他
[00:12:55.000 --> 00:12:57.000]  看到沒有
[00:12:57.000 --> 00:13:05.000]  要我們親近他
[00:13:05.000 --> 00:13:06.000]  我們一起來讀
[00:13:06.000 --> 00:13:09.000]  已附所述第二章十三節
[00:13:09.000 --> 00:13:10.000]  我們一起來
[00:13:10.000 --> 00:13:11.000]  一位請
[00:13:11.000 --> 00:13:14.000]  你們從前遠離神的人
[00:13:14.000 --> 00:13:17.000]  如今卻在基督耶穌裡
[00:13:17.000 --> 00:13:24.000]  已經得親近了
[00:13:24.000 --> 00:13:25.000]  弟兄姊妹
[00:13:25.000 --> 00:13:26.000]  你有沒有想過說
[00:13:26.000 --> 00:13:28.000]  我們今天能夠來這邊
[00:13:28.000 --> 00:13:31.000]  敬拜神親近神是一個福氣
[00:13:31.000 --> 00:13:32.000]  是嗎
[00:13:32.000 --> 00:13:33.000]  同意嗎
[00:13:33.000 --> 00:13:34.000]  跟你旁邊說
[00:13:34.000 --> 00:13:40.000]  你真有福
[00:13:40.000 --> 00:13:41.000]  弟兄姊妹你知道嗎
[00:13:41.000 --> 00:13:45.000]  今天在很多世界上面的國家裡面
[00:13:45.000 --> 00:13:47.000]  他們要敬拜神
[00:13:47.000 --> 00:13:51.000]  是要冒著生命危險的
[00:13:51.000 --> 00:13:52.000]  你知道在北韓嗎
[00:13:52.000 --> 00:13:54.000]  全世界逼迫基督徒
[00:13:54.000 --> 00:13:58.000]  最厲害的地方是北韓
[00:13:58.000 --> 00:14:01.000]  在北韓
[00:14:01.000 --> 00:14:06.000]  你只要是被發現你是基督徒
[00:14:06.000 --> 00:14:10.000]  聞死無疑
[00:14:10.000 --> 00:14:12.000]  所以基督徒聚會怎麼聚會
[00:14:12.000 --> 00:14:15.000]  那才真叫做秘密聚會
[00:14:15.000 --> 00:14:17.000]  那才真叫做地下教會
[00:14:17.000 --> 00:14:20.000]  他們躲在深山裡面
[00:14:20.000 --> 00:14:22.000]  他們在那種別人看不見的地方
[00:14:22.000 --> 00:14:26.000]  他們在人家那種深夜的時候
[00:14:26.000 --> 00:14:27.000]  弟兄姊妹
[00:14:27.000 --> 00:14:30.000]  你能夠這樣子親近神
[00:14:30.000 --> 00:14:32.000]  這是何等有福
[00:14:32.000 --> 00:14:33.000]  再一次跟你旁邊說
[00:14:33.000 --> 00:14:40.000]  你真有福
[00:14:40.000 --> 00:14:41.000]  弟兄姊妹還不僅僅如此
[00:14:41.000 --> 00:14:43.000]  保羅在這邊講的意思不是說
[00:14:43.000 --> 00:14:44.000]  今天你禮拜天
[00:14:44.000 --> 00:14:45.000]  一個禮拜來一次聚會而已
[00:14:45.000 --> 00:14:47.000]  他講的是什麼
[00:14:47.000 --> 00:14:49.000]  我們過去不是以色列人
[00:14:49.000 --> 00:14:51.000]  我們過去不是神的選民
[00:14:51.000 --> 00:14:55.000]  所以我們根本不能夠到聖殿去的
[00:14:55.000 --> 00:14:56.000]  在舊約裡面
[00:14:56.000 --> 00:15:01.000]  人到聖殿裡面去敬拜神
[00:15:01.000 --> 00:15:04.000]  請你記得
[00:15:04.000 --> 00:15:07.000]  聖殿有外院
[00:15:07.000 --> 00:15:08.000]  有內院
[00:15:08.000 --> 00:15:11.000]  還有至聖所
[00:15:11.000 --> 00:15:15.000]  誰可以到至聖所
[00:15:15.000 --> 00:15:17.000]  大祭司
[00:15:17.000 --> 00:15:19.000]  多久去一次
[00:15:19.000 --> 00:15:20.000]  一年一次
[00:15:20.000 --> 00:15:22.000]  弟兄姊妹
[00:15:22.000 --> 00:15:24.000]  如果你活在舊約時代
[00:15:24.000 --> 00:15:26.000]  你想想看
[00:15:26.000 --> 00:15:27.000]  你是大祭司
[00:15:27.000 --> 00:15:30.000]  那是多尊貴的一件事情
[00:15:30.000 --> 00:15:34.000]  但是你也只能夠去一次
[00:15:34.000 --> 00:15:35.000]  親愛的弟兄姊妹
[00:15:35.000 --> 00:15:36.000]  這就是為什麼
[00:15:36.000 --> 00:15:38.000]  大衛在做詩篇的時候
[00:15:38.000 --> 00:15:40.000]  二十七篇他說
[00:15:40.000 --> 00:15:41.000]  我一生一世
[00:15:41.000 --> 00:15:44.000]  不是我一生一世
[00:15:44.000 --> 00:15:48.000]  住在你殿中
[00:15:48.000 --> 00:15:50.000]  還有一首歌
[00:15:50.000 --> 00:16:09.000]  你記得那首歌嗎
[00:16:09.000 --> 00:16:12.000]  住在神的殿中
[00:16:12.000 --> 00:16:15.000]  他說我曾經有一件事
[00:16:15.000 --> 00:16:17.000]  我曾求過
[00:16:17.000 --> 00:16:19.000]  我如今還要求
[00:16:19.000 --> 00:16:21.000]  就是一生一世
[00:16:21.000 --> 00:16:25.000]  住在耶和華的殿中
[00:16:25.000 --> 00:16:27.000]  瞻仰祂的榮美
[00:16:27.000 --> 00:16:29.000]  向祂求恩
[00:16:29.000 --> 00:16:30.000]  大衛他不可能做這
[00:16:30.000 --> 00:16:33.000]  他沒有辦法做這件事情
[00:16:33.000 --> 00:16:35.000]  即使大祭司都不可能的
[00:16:35.000 --> 00:16:36.000]  但是他心中有一個渴望
[00:16:36.000 --> 00:16:38.000]  他說一生一世
[00:16:38.000 --> 00:16:40.000]  都住在耶和華的殿中
[00:16:40.000 --> 00:16:41.000]  親愛的弟兄姊妹
[00:16:41.000 --> 00:16:43.000]  一生一世都住在耶和華的殿中
[00:16:43.000 --> 00:16:45.000]  你渴慕嗎
[00:16:45.000 --> 00:16:46.000]  弟兄姊妹
[00:16:46.000 --> 00:16:47.000]  不要把我們的信仰
[00:16:47.000 --> 00:16:49.000]  停留在什麼
[00:16:49.000 --> 00:16:49.000]  信耶穌得救
[00:16:49.000 --> 00:16:52.000]  罪得赦免上天堂
[00:16:52.000 --> 00:16:53.000]  大衛在這裡
[00:16:53.000 --> 00:16:54.000]  那我們看見說
[00:16:54.000 --> 00:16:56.000]  他心中渴慕的
[00:16:56.000 --> 00:16:58.000]  是跟這位神親近
[00:16:58.000 --> 00:16:59.000]  不單單是一年一次
[00:16:59.000 --> 00:17:01.000]  他希望我一生一世
[00:17:01.000 --> 00:17:02.000]  我天天
[00:17:02.000 --> 00:17:03.000]  我常常
[00:17:03.000 --> 00:17:05.000]  我都來親近這位神
[00:17:05.000 --> 00:17:06.000]  所以親近神
[00:17:06.000 --> 00:17:10.000]  他說是有福的
[00:17:10.000 --> 00:17:16.000]  親近神是有福的
[00:17:16.000 --> 00:17:19.000]  你想想看
[00:17:19.000 --> 00:17:25.000]  在天主教早期的時候
[00:17:25.000 --> 00:17:31.000]  大概在十四世紀的時候
[00:17:31.000 --> 00:17:33.000]  今天我們讀的這個聖經
[00:17:33.000 --> 00:17:35.000]  弟兄姊妹
[00:17:35.000 --> 00:17:38.000]  你讀的是中文版的
[00:17:38.000 --> 00:17:40.000]  也許有的人是英文版的
[00:17:40.000 --> 00:17:43.000]  你知道在十四世紀的時候
[00:17:43.000 --> 00:17:46.000]  當時候的這些基督徒
[00:17:46.000 --> 00:17:47.000]  他們讀什麼聖經
[00:17:47.000 --> 00:17:49.000]  你知道嗎
[00:17:49.000 --> 00:17:53.000]  讀拉丁文的
[00:17:53.000 --> 00:17:55.000]  這個拉丁文
[00:17:55.000 --> 00:17:57.000]  如果你是拉丁語系的人
[00:17:57.000 --> 00:17:59.000]  也就罷了
[00:17:59.000 --> 00:18:01.000]  英國人也讀拉丁文
[00:18:01.000 --> 00:18:03.000]  法國人也讀拉丁文
[00:18:03.000 --> 00:18:06.000]  德國人也讀拉丁文
[00:18:06.000 --> 00:18:08.000]  Costa Rica也讀拉丁文
[00:18:08.000 --> 00:18:10.000]  我還記得我三十年前
[00:18:10.000 --> 00:18:11.000]  到哥斯達黎加去
[00:18:11.000 --> 00:18:13.000]  讀西班牙文的時候
[00:18:13.000 --> 00:18:18.000]  我們那個房東
[00:18:18.000 --> 00:18:22.000]  他是一個六十歲左右的人
[00:18:22.000 --> 00:18:23.000]  我就問他
[00:18:23.000 --> 00:18:24.000]  他是天主教
[00:18:24.000 --> 00:18:26.000]  我說你到天主教教會去
[00:18:26.000 --> 00:18:29.000]  我說你聽得懂嗎
[00:18:29.000 --> 00:18:30.000]  他說聽不懂
[00:18:30.000 --> 00:18:31.000]  我說為什麼
[00:18:31.000 --> 00:18:35.000]  他說因為他們神父講的都是拉丁文
[00:18:35.000 --> 00:18:38.000]  他舉行彌撒都是用拉丁文
[00:18:38.000 --> 00:18:41.000]  拉丁文跟西班牙文還是不一樣的
[00:18:41.000 --> 00:18:44.000]  所以他說我去那個地方
[00:18:44.000 --> 00:18:46.000]  就是去參加一個彌撒
[00:18:46.000 --> 00:18:47.000]  意思對他來講
[00:18:47.000 --> 00:18:48.000]  就是去走個形式
[00:18:48.000 --> 00:18:50.000]  你懂這意思嗎
[00:18:50.000 --> 00:18:52.000]  他不能夠明白的
[00:18:52.000 --> 00:18:54.000]  所以在那個年代
