
[00:00:00.000 --> 00:00:06.200]  今次晚上和大家在一起,真是一個憤外的喜樂。
[00:13:44.200 --> 00:13:48.200]  我們就發現在書裏面有三個重要的呼召。
[00:13:48.200 --> 00:13:53.200]  它們是很重要的人生呼召。
[00:13:53.200 --> 00:13:59.200]  它不是對於猶太人裏面,在猶太聖經裏面的呼召。
[00:13:59.200 --> 00:14:10.200]  它是從神而來對我們的呼召,是我們在新約教會裏面做基督徒面對的呼召。
[00:14:10.200 --> 00:14:15.200]  第一個是面對現實的呼召。
[00:14:15.200 --> 00:14:21.200]  第二個是追尋智慧的呼召。
[00:14:21.200 --> 00:14:34.200]  第三個是以神為生命中心的呼召,面對現實的呼召,追尋智慧的呼召,以神為生命中心的呼召。
[00:14:34.200 --> 00:14:38.200]  我們逐一來看一看。
[00:14:38.200 --> 00:14:48.200]  第一個是一種清醒的呼召,它說這是人生的實況。
[00:14:48.200 --> 00:14:56.200]  它回應我們裏面的實用主義者。
[00:14:56.200 --> 00:15:07.200]  讓我們來看看傳道書第一章第二節。
[00:15:07.200 --> 00:15:11.200]  它好像詩歌裏面的副歌一樣,重複重複在傳道書裏面出現的。
[00:15:11.200 --> 00:15:15.200]  它說虛空就是虛空,虛空就是虛空,凡事都是虛空。
[00:15:19.200 --> 00:15:23.200]  這個虛空是來自希伯來文的這個字。
[00:15:23.200 --> 00:15:30.200]  它的意思是一個呼氣或者是一個冒氣。
[00:15:30.200 --> 00:15:38.200]  當然這個冒氣的意思其實是一個比喻性的詞語。
[00:15:43.200 --> 00:15:50.200]  在猶太人裏面,那個名詞是需要有待完成的。
[00:15:50.200 --> 00:16:03.200]  這個名詞叫做hevo,是解冒氣,但它裏面有一幅圖畫是有這個意思要表達出來。
[00:16:08.200 --> 00:16:14.200]  這個冒氣或者是呼氣的意思其實是一種虛空的意思。
[00:16:14.200 --> 00:16:27.200]  它不是一些很具體很實在的東西,而是一些很空的很虛的,好像冒氣一樣的東西。
[00:16:27.200 --> 00:16:37.200]  然後我們又要自己補充下去,那虛空些什麼呢?
[00:16:39.200 --> 00:16:43.200]  如果是價值上的虛空,那就是沒有價值。
[00:16:43.200 --> 00:16:54.200]  如果是目的上的虛空,那就是萬無目的。
[00:16:54.200 --> 00:17:06.200]  如果那個虛空是持續性上的虛空,那就是等於一個短暫性的意思。
[00:17:09.200 --> 00:17:15.200]  但是我相信在全道書的上文下理裏面去看這個字的時候,這個冒氣的意思就是說它缺乏了一個意義。
[00:17:15.200 --> 00:17:35.200]  因為它是沒有意義,所以它是虛空,是沒有用的。
[00:17:39.200 --> 00:17:45.200]  這個就和西方的思想和希伯來人的思想的分別有關。
[00:17:45.200 --> 00:17:59.200]  在西方的文法裏面,我們的名詞只講一個意思。
[00:18:07.200 --> 00:18:13.200]  但是在希伯來的文法裏面,它是描述一個圖畫,而這個圖畫裏面可以有多重的意思。
[00:18:13.200 --> 00:18:20.200]  所以這個hevo這個字是這麼難翻譯。
[00:18:20.200 --> 00:18:27.200]  在英文我們叫做vanity,empty,虛空。
[00:18:37.200 --> 00:18:45.200]  在希伯來文裏面,這個hevo的意思就是它在意義上的虛空,所以就等於是毫無意義或者是沒有用。
[00:18:45.200 --> 00:19:00.200]  所以我們要明白這個思想的結構是用一種希伯來文的最大性的文法來講。
[00:19:05.200 --> 00:19:11.200]  這個是希伯來人當他想強調一件事情的時候,他就會這樣講。
[00:19:11.200 --> 00:19:19.200]  他們要強調一件事情的時候,他們就會將那個名詞或者那個詞語重覆。
[00:19:19.200 --> 00:19:26.200]  例如holy of holies的意思就是至聖。
[00:19:26.200 --> 00:19:34.200]  實實在在我告訴你的意思就是說它是真實又真實的。
[00:19:36.200 --> 00:19:38.200]  所以虛空的虛空是什麼意思呢?
[00:19:38.200 --> 00:19:45.200]  就是說徹底的完全的沒有意思。
[00:19:45.200 --> 00:19:56.200]  所以英文的意思就是說它是徹底完全全部的沒有意思。
[00:20:04.200 --> 00:20:12.200]  為什麼那些卷書的作者用一個這樣的負面的方法來開始去描述這個傳道書裏面的內容呢?
[00:20:12.200 --> 00:20:16.200]  好像很悲觀一樣。
[00:20:16.200 --> 00:20:25.200]  虛空的虛空,虛空的虛空,凡事都是虛空。
[00:20:33.200 --> 00:20:40.200]  我們要明白在一個這樣的墮落的世界裏面,我們要去描述或者要去傳達一個真理的時候,
[00:20:40.200 --> 00:20:49.200]  當我們已經硬了心去傳達一個真理的時候,
[00:20:49.200 --> 00:20:57.200]  當我們要傳達真理給一些已經偏離了真理的世代的時候,
[00:21:00.200 --> 00:21:03.200]  我們在講好消息之前,我們要先講壞消息。
[00:21:03.200 --> 00:21:13.200]  神學家法蘭西斯·切弗在他那本書裏面這樣講,
[00:21:25.200 --> 00:21:34.200]  他那本書裏面這樣講,有人問他,老師啊,如果讓你用一個很簡單的說話要跟一個人講到這個世界上最重要的真理的時候,你會講什麼呢?
[00:21:34.200 --> 00:21:53.200]  他說如果我有一個小時是向那些有知識的人,知識分子要講關於這個福音的時候,我用45分鐘來講壞的消息。
[00:21:56.200 --> 00:22:03.200]  因為如果他不明白壞消息的時候,他也不會欣賞好的消息。
[00:22:03.200 --> 00:22:17.200]  所以舍弗說為什麼傳道士要這樣用一個負面的訊息來開始呢?是有一個目的的。
[00:22:21.200 --> 00:22:25.200]  他說凡事都有一個這樣的時間,
[00:22:25.200 --> 00:22:40.200]  因為人是需要用這些壞消息來將他逼出去,去面對他真實的處境。
[00:22:47.200 --> 00:22:54.200]  我們要給他一個壞消息,讓他能夠從他錯誤的真實的觀念裏面走出來。
[00:22:54.200 --> 00:23:04.200]  那剩下的15分鐘,我就會跟那些人分享真正的好消息。
[00:23:04.200 --> 00:23:12.200]  耶穌對尼哥底沒有說話的時候,也是這樣做的。
[00:23:17.200 --> 00:23:21.200]  尼哥底沒有晚上來找耶穌,他說我知道你是律法的教師。
[00:23:21.200 --> 00:23:30.200]  換句話來說,你應該是有些屬靈的真理能夠傳授給我的。
[00:23:30.200 --> 00:23:34.200]  我知道你是從神而來的。
[00:23:34.200 --> 00:23:37.200]  所以你的真理是從神而來的。
[00:23:37.200 --> 00:23:44.200]  耶穌說我有一個壞消息給你,你一定要重生。
[00:23:46.200 --> 00:23:48.200]  他說我怎麼可以重生?
[00:23:48.200 --> 00:23:53.200]  難道我回到媽媽的肚子裏面再生一次嗎?
[00:23:53.200 --> 00:24:05.200]  從肉體生的就是屬肉體的,從靈生的就是屬靈的,你一定要重生。
[00:24:05.200 --> 00:24:11.200]  換句話來說,尼哥底沒有先聽到那個壞消息。
[00:24:13.200 --> 00:24:16.200]  就是說你不能夠靠你自己的努力進入天堂。
[00:24:16.200 --> 00:24:25.200]  你不可以靠你宗教上的一些習慣或者一些的操練進入天堂。
[00:24:25.200 --> 00:24:30.200]  那個是屬於肉體的,你一定要重生。
[00:24:30.200 --> 00:24:36.200]  在約翰福音三章十六節就帶來這個好消息了。
[00:24:36.200 --> 00:24:42.200]  大家都知道這個經文了,是聖經裏面最出名的一節經文。
[00:24:43.200 --> 00:24:48.200]  因為神愛世人,甚至將他的獨生子賜給世人。
[00:24:48.200 --> 00:24:52.200]  你一定要重生。
[00:24:52.200 --> 00:24:58.200]  神就透過耶穌基督讓這個成為可能。
[00:24:58.200 --> 00:25:03.200]  信耶穌你就能夠重生了。
[00:25:03.200 --> 00:25:09.200]  用一個壞的消息來幫他明白一個好的消息。
[00:25:11.200 --> 00:25:14.200]  這個就是面對現實的呼召了。
[00:25:14.200 --> 00:25:18.200]  第二個是一個追尋智慧的呼召。
[00:25:18.200 --> 00:25:25.200]  它回應在我們裏面的那個理性主義者或者哲學家。
[00:25:25.200 --> 00:25:31.200]  我們看傳道書一章三節。
[00:25:31.200 --> 00:25:39.200]  人一切的勞碌就是他在日光之下的勞碌,有什麼益處呢?
[00:25:42.200 --> 00:25:49.200]  這個益處這個字是翻譯成為profit或者gain,就是生意上的一個利潤。
[00:25:49.200 --> 00:25:53.200]  在希伯來文就是ethron。
[00:25:53.200 --> 00:26:00.200]  ethron這個字的意思就是說多了出來的。
[00:26:00.200 --> 00:26:10.200]  當你在做生意的時候,你有一個多了出來的東西,就是說你有賺了錢了。
[00:26:12.200 --> 00:26:14.200]  有盈餘就是你有利潤了。
[00:26:14.200 --> 00:26:21.200]  有什麼益處,有什麼利潤,有什麼盈餘呢?
[00:26:21.200 --> 00:26:27.200]  人在日光之下的勞碌有什麼益處呢?
[00:26:27.200 --> 00:26:32.200]  這個就是生命裏面令人沮喪的地方。
[00:26:32.200 --> 00:26:36.200]  你做得這麼辛苦來做什麼呢?
[00:26:39.200 --> 00:26:41.200]  最終你有什麼益處呢?
[00:26:41.200 --> 00:26:50.200]  這個是呼召我們要從根本性去重新定義什麼叫做成功。
[00:26:50.200 --> 00:26:56.200]  它處理我們裏面的工作狂。
[00:27:03.200 --> 00:27:09.200]  因為很多人希望去尋找他的生命的意義就是透過工作再工作再工作。
[00:27:09.200 --> 00:27:15.200]  他們其實不是真的對於工作這麼興奮。
[00:27:15.200 --> 00:27:20.200]  其實他們做得這麼辛苦是希望可以升職。
[00:27:20.200 --> 00:27:26.200]  他們升職,他們的人際網絡就可以增加了。
[00:27:32.200 --> 00:27:36.200]  當我們的人際網絡一直擴大的時候,我就有權力了,可以買很多東西了。
[00:27:36.200 --> 00:27:44.200]  希望我們擁有的東西能夠給我們生命的生活的意義。
[00:27:44.200 --> 00:27:52.200]  所以我們工作工作再工作,令到我們很疲倦。
[00:27:52.200 --> 00:27:56.200]  令到我們的生命都沒有了。
[00:28:00.200 --> 00:28:04.200]  好,諷刺地,我們這樣做是以為這樣找到生命的意義。
[00:28:04.200 --> 00:28:14.200]  我們一直看這本書的時候,我們發現原來工作並不是生命的答案。
[00:28:14.200 --> 00:28:22.200]  我們被呼召要去追尋智慧。
[00:28:22.200 --> 00:28:28.200]  不是說在生活裏面很忙。
[00:28:31.200 --> 00:28:33.200]  是我們忙來做什麼?
[00:28:33.200 --> 00:28:43.200]  什麼能夠給我們真正的意義和目標在我們人生裏面?
[00:28:43.200 --> 00:28:50.200]  傳道書呼召我們要去追尋智慧。
[00:28:55.200 --> 00:29:01.200]  在希伯來人來說,智慧是他們的核心的品德。
[00:29:01.200 --> 00:29:11.200]  對於希伯來人來說,追尋智慧就是人生裏面最高的追尋。
[00:29:11.200 --> 00:29:22.200]  這本書呼召我們要小心去驗察何為智慧。
[00:29:26.200 --> 00:29:32.200]  明天晚上我會繼續在生命裏面追尋智慧這個主題上,我會和大家再分享。
[00:29:32.200 --> 00:29:40.200]  明晚我們會真的再看看生命其實是什麼。
[00:29:40.200 --> 00:29:53.200]  我們不單止有面對現實的呼召,不單止有面對追尋智慧的呼召。
[00:29:53.200 --> 00:29:58.200]  第三個呼召就是我們要面對一個以神為生命中心的呼召。
[00:29:58.200 --> 00:30:11.200]  不單止關乎我們裏面的實用主義者,或者哲學家,或者理性主義者,
[00:30:11.200 --> 00:30:14.200]  他是回應我們裏面的屬靈的生命。
[00:30:20.200 --> 00:30:24.200]  這本書呼召我們將上帝放在我們生命的方程式中間。
[00:30:24.200 --> 00:30:28.200]  你不可以沒有神而生活的。
[00:30:28.200 --> 00:30:42.200]  在神裏面去追尋一個美好的生命,是美麗的和珍貴的。
[00:30:47.200 --> 00:30:52.200]  如果我們沒有神,但是我們希望去追尋美好的生活,是一件可怕的事情。
[00:30:52.200 --> 00:31:03.200]  好的生活是沒有問題的,問題就是我們要追尋更好的生活。
[00:31:03.200 --> 00:31:08.200]  上帝希望我們有好的生活。
[00:31:12.200 --> 00:31:18.200]  上帝希望我們在祂裏面能夠找到滿足和找到美滿的人生。
[00:31:18.200 --> 00:31:28.200]  上帝希望我們在生命裏面找到目標和意義,所以我們能夠經歷到喜樂。
[00:31:28.200 --> 00:31:37.200]  但是上帝希望我們有好的生活,但是我們希望有更好的生活。
[00:31:37.200 --> 00:31:41.200]  更好的生活是無止境的。
[00:31:42.200 --> 00:31:50.200]  當你賺到第一百萬的時候,你就說我想要賺兩百萬。
[00:31:50.200 --> 00:31:57.200]  當你有兩百萬的時候,你就想要五百萬。
[00:31:57.200 --> 00:32:03.200]  當你有五百萬的時候,你就想要二千五百萬。
[00:32:03.200 --> 00:32:07.200]  人永遠都不知道滿足的。
[00:32:12.200 --> 00:32:16.200]  所以我們要面對的問題就是,究竟在生命裏面什麼是最重要的呢?
[00:32:16.200 --> 00:32:27.200]  對你或者對我來說,在人生裏面重要的東西就視乎我們愛什麼了。
[00:32:27.200 --> 00:32:36.200]  約翰一書二章十五至十六節說,不要愛世界和世界上的事。
[00:32:40.200 --> 00:32:43.200]  人如果愛世界,愛父的心就不在他裏面了。
[00:32:43.200 --> 00:32:46.200]  不要愛世界。
[00:32:46.200 --> 00:32:52.200]  因為世界是會過去的。
[00:32:52.200 --> 00:33:00.200]  不要愛那些只是短暫的事物,我們要愛那些永恆的事物。
[00:33:05.200 --> 00:33:11.200]  去愛那些短暫的事情其實是很愚昧的,去愛那些永恆的事情才是有智慧的。
[00:33:11.200 --> 00:33:22.200]  如果我們想追尋那些永恆的事物,我們要將上帝放在我們生命的中心。
[00:33:22.200 --> 00:33:33.200]  哥羅西書三章二節說,你們要思念上面的事,不要思念地上的事。
[00:33:36.200 --> 00:33:39.200]  你的心在那裏呢?今天晚上你的心在那裏呢?
[00:33:39.200 --> 00:33:46.200]  究竟是在短暫的事情上,還是在永恆的事情上呢?
[00:33:46.200 --> 00:33:52.200]  是這個世界上的事,還是關於上帝的事呢?
[00:33:59.200 --> 00:34:06.200]  是那些令我們又忙碌又疲倦的世界上的事,還是那些關乎天賦的,讓我們能夠滿足的事情呢?
[00:34:06.200 --> 00:34:12.200]  我們要明白,我們有兩種的人生。
[00:34:12.200 --> 00:34:19.200]  四個問題,三個呼召,兩種人生。
[00:34:25.200 --> 00:34:29.200]  有一個很物質化的生活,也有一種很淑齡的人生。
[00:34:29.200 --> 00:34:41.200]  傳道書將人生的物質向導,形容成為在日光之下的人生。
[00:34:41.200 --> 00:34:48.200]  日光之下這個詞語是重複又重複了很多次。
[00:34:53.200 --> 00:34:57.200]  如果你問為什麼這個傳道書的作者他對人生充滿著悲觀呢?
[00:34:57.200 --> 00:35:03.200]  因為他在描述的是日光之下的人生。
[00:35:03.200 --> 00:35:11.200]  大家看看他描述日光之下人生的很多經文。
[00:35:11.200 --> 00:35:18.200]  一章三節,人一切的勞碌在日光之下勞碌有什麼益處呢?
[00:35:21.200 --> 00:35:24.200]  一章九節,他說日光之下並無身事。
[00:35:24.200 --> 00:35:32.200]  一章十四節說,日光之下所做一切事都是虛空。
[00:35:32.200 --> 00:35:41.200]  二章十八節說,在日光之下的勞碌都是沒有意義的。
[00:35:47.200 --> 00:35:51.200]  六章十二節說,人一生虛度的日子在日光之下都是沒有意義的。
[00:35:51.200 --> 00:36:01.200]  八章十五節說,日光之下的快樂吃喝都是短暫的。
[00:36:01.200 --> 00:36:12.200]  十七節說,上帝一切的作為,知道人查不出日光之下所做的事,
[00:36:12.200 --> 00:36:16.200]  任憑他費多少力尋查都是查不出來的。
[00:36:17.200 --> 00:36:21.200]  九章三節說,日光之下所有的人他都會有歸去死人那裏去的一日。
[00:36:21.200 --> 00:36:36.200]  十二章那裏說,在日光之下的人生都會有終結的一日。
[00:36:36.200 --> 00:36:42.200]  有兩種的人生。
[00:36:46.200 --> 00:36:51.200]  我們可以在日光之下過我們的人生,也可以在神的手之下過我們的人生。
[00:36:51.200 --> 00:37:02.200]  如果我們在日光之下過人生的時候,我們就有世上的價值觀。
[00:37:02.200 --> 00:37:09.200]  因為在他人生的向度裏面,他都是充滿物質主義的。
[00:37:14.200 --> 00:37:19.200]  但如果我們在上帝的手之下來過我們的人生,我們就有一個屬靈的向度。
[00:37:19.200 --> 00:37:29.200]  我明白到沒有神的人生,它本身是一個矛盾的詞語。
[00:37:29.200 --> 00:37:36.200]  當我去研讀傳道書的時候,我得出這個結論,
[00:37:36.200 --> 00:37:39.200]  如果沒有神,
[00:37:42.200 --> 00:37:44.200]  在日光之下來過我們的人生,
[00:37:44.200 --> 00:37:50.200]  人生在屬靈上的意義來說是貧瘠的,
[00:37:50.200 --> 00:37:56.200]  在哲學的意義上來說是沒有意義的,
[00:37:56.200 --> 00:38:01.200]  在存在的意義上來說也是沒有意思的,
[00:38:01.200 --> 00:38:05.200]  最終都是空虛的。
[00:38:13.200 --> 00:38:19.200]  很多年以前,當我們那些宗教改革家,他們要去描述究竟我們的人生是怎樣過活的時候,
[00:38:19.200 --> 00:38:23.200]  他得出兩個拉丁文的詞語。
[00:38:23.200 --> 00:38:31.200]  描述人生要怎樣過呢,他就用這個詞,
[00:38:31.200 --> 00:38:39.200]  這個詞語的意思就是說在神的面前。
[00:38:43.200 --> 00:38:48.200]  換句話來說,我們學習在神的同在,或者在神的面前來過我們的生活。
[00:38:48.200 --> 00:38:58.200]  我們存著一種神聖的敬畏,對上帝的神聖的敬畏,來過我們的人生。
[00:38:58.200 --> 00:39:09.200]  因為在神的面前,我們學習那種要交帳的人生。
[00:39:13.200 --> 00:39:15.200]  你願意過那一種人生呢?
[00:39:15.200 --> 00:39:24.200]  最後傳道書帶出一個神聖的忠告,
[00:39:24.200 --> 00:39:34.200]  一個很偉大的忠告能夠將整卷書來總結。
[00:39:43.200 --> 00:39:47.200]  在傳道書的最後一節裏面,他說:敬畏神,謹守祂的誡命。
[00:39:47.200 --> 00:39:55.200]  這個就是對人生的一個弱勢,或者一個秘訣。
[00:39:55.200 --> 00:40:03.200]  這個是對人生真正的成功,或者真正的意義的一條弱勢。
[00:40:03.200 --> 00:40:07.200]  這條弱勢有兩個部分,
[00:40:07.200 --> 00:40:10.200]  第一部分是敬畏神,
[00:40:12.200 --> 00:40:14.200]  第二部分就是遵守祂的誡命。
[00:40:14.200 --> 00:40:20.200]  你可以遵守祂的誡命,但是你不敬畏祂。
[00:40:20.200 --> 00:40:36.200]  換句話來說,我們外面在屬靈上,或者在宗教上的傳統我們都做了,但是我們一點都不敬畏神。
[00:40:41.200 --> 00:40:47.200]  但是實際上來說,當你不敬畏祂的時候,其實你是沒有辦法真正遵守祂的誡命的。
[00:40:47.200 --> 00:40:55.200]  如果你是真實地去敬畏神的話,你就會真實地遵守祂的誡命。
[00:40:55.200 --> 00:41:02.200]  如果你真的遵守祂的誡命的時候,你就真的敬畏祂了。
[00:41:07.200 --> 00:41:11.200]  這個智慧文學的最重要的主題就是敬畏神。
[00:41:11.200 --> 00:41:24.200]  當我們去到最後的那一堂,我們去看傳道書最後一堂的時候,我們會再深入去看。
[00:41:30.200 --> 00:41:37.200]  我今晚想做一個總結,就是在很多的情況之下,很多的人生我們都在追尋意義。
[00:41:37.200 --> 00:41:50.200]  對人生意義的追尋,其實實際上來說,終極上來說,就是我們追尋什麼是真實。
