
[00:00:00.000 --> 00:00:04.920]  我哋再畀啲熱烈嘅掌聲多謝
[00:08:24.520 --> 00:08:26.520]  帶門嘅每一個人
[00:08:26.520 --> 00:08:28.520]  將嗰個目光
[00:08:28.520 --> 00:08:30.520]  唔係淨係放喺嗰個譴責
[00:08:30.520 --> 00:08:32.520]  邊一個嘅錯
[00:08:32.520 --> 00:08:34.520]  唔係放喺係咪即時可以
[00:08:34.520 --> 00:08:36.520]  醫好咗呢個盲眼嘅人
[00:08:36.520 --> 00:08:38.520]  而係帶我哋去到一個
[00:08:38.520 --> 00:08:40.520]  更深層
[00:08:40.520 --> 00:08:42.520]  一個肉眼
[00:08:42.520 --> 00:08:44.520]  睇唔到嘅一個問題
[00:08:44.520 --> 00:08:46.520]  就係一個心靈上邊
[00:08:46.520 --> 00:08:48.520]  嗰種盲眼嘅問題
[00:08:48.520 --> 00:08:50.520]  我相信耶穌基督
[00:08:50.520 --> 00:08:52.520]  俾我哋嗰個答案
[00:08:52.520 --> 00:08:54.520]  同樣我哋今日可以
[00:08:54.520 --> 00:08:56.520]  喺喜樂合唱
[00:08:56.520 --> 00:08:58.520]  喜樂報道團每一個嘅成員
[00:08:58.520 --> 00:09:00.520]  嘅身上可以睇得到
[00:09:00.520 --> 00:09:02.520]  因為神同樣
[00:09:02.520 --> 00:09:04.520]  冇喺佢哋生命裏面
[00:09:04.520 --> 00:09:06.520]  即時為佢哋醫好咗
[00:09:06.520 --> 00:09:08.520]  佢哋嘅眼
[00:09:08.520 --> 00:09:10.520]  頭先你都聽到個姊妹講
[00:09:10.520 --> 00:09:12.520]  佢原本係弱視
[00:09:12.520 --> 00:09:14.520]  嘅啫原本佢都睇得到
[00:09:14.520 --> 00:09:16.520]  係咪呀但係
[00:09:16.520 --> 00:09:18.520]  漸漸佢嘅
[00:09:18.520 --> 00:09:20.520]  目光就越嚟
[00:09:20.520 --> 00:09:22.520]  越昏暗
[00:09:22.520 --> 00:09:24.520]  但係
[00:09:24.520 --> 00:09:26.520]  佢喺佢生命
[00:09:26.520 --> 00:09:28.520]  裏面
[00:09:28.520 --> 00:09:30.520]  越嚟越
[00:09:30.520 --> 00:09:32.520]  更加嘅光明
[00:09:32.520 --> 00:09:34.520]  呢個正正就係耶穌
[00:09:34.520 --> 00:09:36.520]  基督回答門徒
[00:09:36.520 --> 00:09:38.520]  嗰個問題就要喺
[00:09:38.520 --> 00:09:40.520]  佢哋嘅身上邊顯出
[00:09:40.520 --> 00:09:42.520]  神嘅大能
[00:09:42.520 --> 00:09:44.520]  嗰個神嘅大能
[00:09:44.520 --> 00:09:46.520]  唔單止淨係講緊係咪即時
[00:09:46.520 --> 00:09:48.520]  令到佢明亮咗
[00:09:48.520 --> 00:09:50.520]  眼光即時將
[00:09:50.520 --> 00:09:52.520]  佢哋原本係盲咗眼
[00:09:52.520 --> 00:09:54.520]  即刻醫返好
[00:09:54.520 --> 00:09:56.520]  相反嘅
[00:09:56.520 --> 00:09:58.520]  喺佢生命裏面
[00:09:58.520 --> 00:10:00.520]  當佢讓
[00:10:00.520 --> 00:10:02.520]  神進入佢嘅生命
[00:10:02.520 --> 00:10:04.520]  裏面嘅時候
[00:10:04.520 --> 00:10:06.520]  佢嘅生命就唔再
[00:10:06.520 --> 00:10:08.520]  一樣
[00:10:08.520 --> 00:10:10.520]  原本係一個痛苦嘅生命
[00:10:10.520 --> 00:10:12.520]  今日我哋所睇到嘅
[00:10:12.520 --> 00:10:14.520]  係一個充滿咗喜樂
[00:10:14.520 --> 00:10:16.520]  嘅生命
[00:10:16.520 --> 00:10:18.520]  原本
[00:10:18.520 --> 00:10:20.520]  一個遺憾嘅生命
[00:10:20.520 --> 00:10:22.520]  佢係能
[00:10:22.520 --> 00:10:24.520]  將呢個嘅盼望
[00:10:24.520 --> 00:10:26.520]  帶畀我哋在座每一個
[00:10:26.520 --> 00:10:28.520]  呢個就係
[00:10:28.520 --> 00:10:30.520]  耶穌基督嘅回答
[00:10:30.520 --> 00:10:32.520]  就係要喺
[00:10:32.520 --> 00:10:34.520]  一個生命上面
[00:10:34.520 --> 00:10:36.520]  有缺陷嘅人嘅身上
[00:10:36.520 --> 00:10:38.520]  顯出佢嘅作為
[00:10:38.520 --> 00:10:40.520]  顯出
[00:10:40.520 --> 00:10:42.520]  佢嘅大能
[00:10:42.520 --> 00:10:44.520]  二十世紀
[00:10:44.520 --> 00:10:46.520]  有一個無神論嘅教授
[00:10:46.520 --> 00:10:48.520]  有一日喺堂上面
[00:10:48.520 --> 00:10:50.520]  對佢一班嘅學生
[00:10:50.520 --> 00:10:52.520]  話
[00:10:52.520 --> 00:10:54.520]  我知道你哋在座有啲人係相信有神嘅
[00:10:54.520 --> 00:10:56.520]  你可唔可以證明畀我
[00:10:56.520 --> 00:10:58.520]  睇神喺邊度呀
[00:10:58.520 --> 00:11:00.520]  可唔可以即刻拎神出嚟畀我睇下
[00:11:00.520 --> 00:11:02.520]  嗰班學生
[00:11:02.520 --> 00:11:04.520]  冇人回答得到
[00:11:04.520 --> 00:11:06.520]  於是嗰個教授
[00:11:06.520 --> 00:11:08.520]  好得戚再問
[00:11:08.520 --> 00:11:10.520]  一個問題
[00:11:10.520 --> 00:11:12.520]  係呀我知道你哋根本唔可以證明有神嘅存在
[00:11:12.520 --> 00:11:14.520]  我甚至可以話畀你聽
[00:11:14.520 --> 00:11:16.520]  神
[00:11:16.520 --> 00:11:18.520]  係一個邪惡嘅神
[00:11:18.520 --> 00:11:20.520]  因為你睇下世界
[00:11:20.520 --> 00:11:22.520]  充滿咗邪惡
[00:11:22.520 --> 00:11:24.520]  充滿咗好多個罪
[00:11:24.520 --> 00:11:26.520]  呢個神一定係創造咗
[00:11:26.520 --> 00:11:28.520]  唔單止創造咗世界
[00:11:28.520 --> 00:11:30.520]  佢亦都創造咗邪惡
[00:11:30.520 --> 00:11:32.520]  當呢班學生
[00:11:32.520 --> 00:11:34.520]  無話可說嘅時候
[00:11:34.520 --> 00:11:36.520]  其中一個學生舉手
[00:11:36.520 --> 00:11:38.520]  佢話老師我可唔可以問你一個問題呀
[00:11:38.520 --> 00:11:40.520]  佢話好呀你答我呀
[00:11:40.520 --> 00:11:42.520]  佢話老師
[00:11:42.520 --> 00:11:44.520]  究竟我哋有冇寒冷嘅呢
[00:11:44.520 --> 00:11:46.520]  有冇凍嘅呢
[00:11:46.520 --> 00:11:48.520]  老師話梗係有凍啦
[00:11:48.520 --> 00:11:50.520]  唔通你冇感覺到凍咩
[00:11:50.520 --> 00:11:52.520]  你冇曾經試過好凍咩
[00:11:52.520 --> 00:11:54.520]  梗係有啦
[00:11:54.520 --> 00:11:56.520]  學生就話老師你錯啦
[00:11:56.520 --> 00:11:58.520]  寒冷
[00:11:58.520 --> 00:12:00.520]  係唔存在嘅
[00:12:00.520 --> 00:12:02.520]  我哋只可以
[00:12:02.520 --> 00:12:04.520]  去量度到
[00:12:04.520 --> 00:12:06.520]  有幾熱
[00:12:06.520 --> 00:12:08.520]  我哋知道
[00:12:08.520 --> 00:12:10.520]  個氣溫有落下降嘅時候
[00:12:10.520 --> 00:12:12.520]  我哋嘅感覺開始
[00:12:12.520 --> 00:12:14.520]  覺得凍嘅時候
[00:12:14.520 --> 00:12:16.520]  我哋就用寒冷呢個字
[00:12:16.520 --> 00:12:18.520]  去形容呢個感覺
[00:12:18.520 --> 00:12:20.520]  但係我哋冇辦法去量度到
[00:12:20.520 --> 00:12:22.520]  寒冷係點樣
[00:12:22.520 --> 00:12:24.520]  老師
[00:12:24.520 --> 00:12:26.520]  唔知點樣答佢
[00:12:26.520 --> 00:12:28.520]  跟住佢又問一個問題
[00:12:28.520 --> 00:12:30.520]  佢話老師究竟有冇黑暗㗎
[00:12:30.520 --> 00:12:32.520]  佢話梗係有黑暗啦
[00:12:32.520 --> 00:12:34.520]  佢話老師你又錯啦
[00:12:34.520 --> 00:12:36.520]  世界上係
[00:12:36.520 --> 00:12:38.520]  我哋唔可以量度到黑暗㗎
[00:12:38.520 --> 00:12:40.520]  我哋只可以量度到
[00:12:40.520 --> 00:12:42.520]  有光
[00:12:42.520 --> 00:12:44.520]  我哋只可以知道幾時有光
[00:12:44.520 --> 00:12:46.520]  當有光嘅時候
[00:12:46.520 --> 00:12:48.520]  我哋就睇到好多嘢
[00:12:48.520 --> 00:12:50.520]  我哋只可以話嗰度係冇光
[00:12:50.520 --> 00:12:52.520]  因為我哋睇唔到
[00:12:52.520 --> 00:12:54.520]  所以黑暗只不過係形容咗
[00:12:54.520 --> 00:12:56.520]  光唔存在
[00:12:56.520 --> 00:13:00.520]  跟住呢個學生
[00:13:00.520 --> 00:13:02.520]  繼續講
[00:13:02.520 --> 00:13:04.520]  佢話好似寒冷
[00:13:04.520 --> 00:13:06.520]  一樣
[00:13:06.520 --> 00:13:08.520]  邪惡係唔存在
[00:13:08.520 --> 00:13:10.520]  邪惡只不過係我哋形容咗
[00:13:10.520 --> 00:13:12.520]  世界上面缺少咗
[00:13:12.520 --> 00:13:14.520]  愛缺少咗美善
[00:13:14.520 --> 00:13:16.520]  缺少咗神
[00:13:16.520 --> 00:13:20.520]  呢個老師就問
[00:13:20.520 --> 00:13:22.520]  你可唔可以講你個名
[00:13:22.520 --> 00:13:24.520]  佢話
[00:13:24.520 --> 00:13:26.520]  我係愛因斯坦
[00:13:26.520 --> 00:13:28.520]  冇錯
[00:13:28.520 --> 00:13:30.520]  你一個咁出色嘅科學家
[00:13:30.520 --> 00:13:32.520]  都係相信係有神
[00:13:32.520 --> 00:13:34.520]  因為正如好似
[00:13:34.520 --> 00:13:36.520]  喺約翰福音第八章
[00:13:36.520 --> 00:13:38.520]  第十二節耶穌基督話
[00:13:38.520 --> 00:13:40.520]  我係世上嘅光
[00:13:40.520 --> 00:13:42.520]  跟從我的就不再黑暗裡走
[00:13:42.520 --> 00:13:44.520]  必要得著
[00:13:44.520 --> 00:13:46.520]  生命嘅光
[00:13:46.520 --> 00:13:48.520]  喜樂合唱團
[00:13:48.520 --> 00:13:50.520]  今日畀我哋睇到嘅
[00:13:50.520 --> 00:13:52.520]  因住耶穌基督進入咗
[00:13:52.520 --> 00:13:54.520]  佢哋嘅生命
[00:13:54.520 --> 00:13:56.520]  佢哋原本黑漆一片嘅生命
[00:13:56.520 --> 00:13:58.520]  就有光明
[00:13:58.520 --> 00:14:00.520]  呢個光明
[00:14:00.520 --> 00:14:02.520]  唔係我哋一般人
[00:14:02.520 --> 00:14:04.520]  睇到嘢嘅人所講嘅光明
[00:14:04.520 --> 00:14:06.520]  個光明
[00:14:06.520 --> 00:14:08.520]  係能夠喺我哋心靈裡邊
[00:14:08.520 --> 00:14:10.520]  照亮咗我哋
[00:14:10.520 --> 00:14:12.520]  黑暗面嘅呢個光明
[00:14:12.520 --> 00:14:16.520]  我想問
[00:14:16.520 --> 00:14:18.520]  你嘅生命裡邊
[00:14:18.520 --> 00:14:20.520]  係咪都有好多黑暗面
[00:14:20.520 --> 00:14:22.520]  喺你嘅人生裡邊
[00:14:22.520 --> 00:14:24.520]  係咪都有好多嘅缺欠
[00:14:24.520 --> 00:14:26.520]  你係需要一道光
[00:14:26.520 --> 00:14:28.520]  嚟照亮
[00:14:28.520 --> 00:14:30.520]  你嘅生命
[00:14:30.520 --> 00:14:34.520]  我想我哋都
[00:14:34.520 --> 00:14:36.520]  一齊合埋眼
[00:14:36.520 --> 00:14:38.520]  我哋低頭
[00:14:38.520 --> 00:14:44.520]  我會再
[00:14:44.520 --> 00:14:46.520]  問一次頭先嘅問題
[00:14:46.520 --> 00:14:48.520]  在在嘅每一位
[00:14:48.520 --> 00:14:50.520]  你係咪你嘅生命
[00:14:50.520 --> 00:14:52.520]  裡邊你都覺得
[00:14:52.520 --> 00:14:54.520]  有啲嘅遺憾
[00:14:54.520 --> 00:14:56.520]  有啲嘅欠缺
[00:14:58.520 --> 00:15:00.520]  可能喺你
[00:15:00.520 --> 00:15:02.520]  生命上面遇到
[00:15:02.520 --> 00:15:04.520]  有挫折
[00:15:04.520 --> 00:15:06.520]  你嘅工作
[00:15:06.520 --> 00:15:08.520]  你嘅健康
[00:15:08.520 --> 00:15:10.520]  或者你係同人際嘅關係嗰度
[00:15:10.520 --> 00:15:12.520]  又或者你覺得生命
[00:15:12.520 --> 00:15:14.520]  上面總係有啲嘢
[00:15:14.520 --> 00:15:16.520]  令你覺得好似冇乜意義咁樣
[00:15:16.520 --> 00:15:20.520]  當你頭先
[00:15:20.520 --> 00:15:22.520]  聽到
[00:15:22.520 --> 00:15:24.520]  亦都親眼睇到
[00:15:26.520 --> 00:15:28.520]  喜樂報道團
[00:15:28.520 --> 00:15:30.520]  佢哋親身嘅見證
[00:15:30.520 --> 00:15:32.520]  你聽到佢哋喜樂嘅
[00:15:32.520 --> 00:15:34.520]  詩歌
[00:15:34.520 --> 00:15:36.520]  你又聽到我頭先
[00:15:36.520 --> 00:15:38.520]  佢講到聖經裡面
[00:15:38.520 --> 00:15:40.520]  描寫一個盲人
[00:15:40.520 --> 00:15:42.520]  幾個技術嘅時候
[00:15:42.520 --> 00:15:44.520]  你係咪願意
[00:15:44.520 --> 00:15:46.520]  都希望耶穌基督
[00:15:46.520 --> 00:15:48.520]  好似一道光芒咁樣
[00:15:48.520 --> 00:15:50.520]  進入到你
