
[00:00:00.000 --> 00:00:04.700]  我們怎麼能夠彼此幫助讓我們熟齡的生命成長
[00:08:39.700 --> 00:08:41.700]  他都會有問題的
[00:08:41.700 --> 00:08:44.700]  他都會挑戰他的可行性
[00:08:44.700 --> 00:08:46.700]  不行的 這個不行的
[00:08:46.700 --> 00:08:47.700]  但是如果你問他
[00:08:47.700 --> 00:08:49.700]  那麼你有什麼意見
[00:08:49.700 --> 00:08:51.700]  他沒有意見
[00:08:51.700 --> 00:08:54.700]  你講不出他有什麼的意見
[00:08:54.700 --> 00:08:56.700]  實際上就告訴我們什麼事情
[00:08:56.700 --> 00:09:00.700]  他可能是一個很沒有安全感
[00:09:00.700 --> 00:09:02.700]  很沒有自信
[00:09:02.700 --> 00:09:07.700]  感覺到自己不被重視的一個人
[00:09:07.700 --> 00:09:08.700]  你看到這個人
[00:09:08.700 --> 00:09:10.700]  如果是這樣的情況的時候
[00:09:10.700 --> 00:09:11.700]  你嘗試嘛
[00:09:11.700 --> 00:09:12.700]  你就去鼓勵他
[00:09:12.700 --> 00:09:13.700]  因為他需要你鼓勵
[00:09:13.700 --> 00:09:14.700]  他需要你信任
[00:09:14.700 --> 00:09:16.700]  他需要你把一些責任交給他
[00:09:16.700 --> 00:09:17.700]  試試看
[00:09:17.700 --> 00:09:21.700]  可能他對你的反應就完全不一樣
[00:09:21.700 --> 00:09:23.700]  聖經怎麼說呢
[00:09:23.700 --> 00:09:24.700]  無論什麼時候
[00:09:24.700 --> 00:09:28.700]  一有機會就該為公眾做有益的事
[00:09:28.700 --> 00:09:31.700]  對那些在信仰上同屬一家的人
[00:09:31.700 --> 00:09:34.700]  就更應該這樣
[00:09:34.700 --> 00:09:37.700]  這裡聖經的翻譯講到機會
[00:09:37.700 --> 00:09:38.700]  一有機會
[00:09:38.700 --> 00:09:40.700]  機會 Opportunities
[00:09:40.700 --> 00:09:42.700]  機會是需要我們留意
[00:09:42.700 --> 00:09:44.700]  它在什麼時候出現
[00:09:44.700 --> 00:09:46.700]  我們常常說機會很多
[00:09:46.700 --> 00:09:47.700]  但是你就是看不到
[00:09:47.700 --> 00:09:49.700]  你就是抓不住
[00:09:49.700 --> 00:09:52.700]  所以這個是實際上提醒我們說
[00:09:52.700 --> 00:09:56.700]  要留心機會在什麼時候出現
[00:09:56.700 --> 00:09:58.700]  當要留意到有機會出現
[00:09:58.700 --> 00:10:00.700]  讓自己可以做一點
[00:10:00.700 --> 00:10:03.700]  對大家都有利益的事情的時候
[00:10:03.700 --> 00:10:06.700]  聖經說我們就應該去做
[00:10:06.700 --> 00:10:09.700]  特別是對那些已經信主的弟兄姊妹
[00:10:09.700 --> 00:10:11.700]  我們更應該是這個樣子
[00:10:11.700 --> 00:10:14.700]  這個就是剛才聖經的意思
[00:10:14.700 --> 00:10:18.700]  當我們學習到能夠留意一個人的需要
[00:10:18.700 --> 00:10:20.700]  把握每一個我們看到的機會
[00:10:20.700 --> 00:10:23.700]  去幫助他鼓勵他支持他的時候
[00:10:23.700 --> 00:10:27.700]  這個做法實際上就是能夠肯定這個人的價值
[00:10:27.700 --> 00:10:29.700]  因為你給他Attention
[00:10:29.700 --> 00:10:31.700]  你留心他所做的
[00:10:31.700 --> 00:10:34.700]  所以他就感覺這個人看中我
[00:10:34.700 --> 00:10:36.700]  當然如果那個是異性
[00:10:36.700 --> 00:10:38.700]  男生跟女生要小心一點點
[00:10:38.700 --> 00:10:40.700]  不要給誤會
[00:10:40.700 --> 00:10:43.700]  但是每一個人都喜歡我們留意
[00:10:43.700 --> 00:10:45.700]  我們自己的對不對
[00:10:45.700 --> 00:10:48.700]  當我們這個人留意我們關心我們的時候
[00:10:48.700 --> 00:10:51.700]  我們就感覺到這個人看中我
[00:10:51.700 --> 00:10:53.700]  他肯定我的價值
[00:10:53.700 --> 00:10:54.700]  除此以外
[00:10:54.700 --> 00:10:57.700]  聖經也教導我們說我們去幫助人的時候
[00:10:57.700 --> 00:11:00.700]  要出於愛要出於真正的關心
[00:11:00.700 --> 00:11:04.700]  不要讓他們感覺到我們是在應付他們
[00:11:04.700 --> 00:11:06.700]  羅馬書12章的時節很簡單
[00:11:06.700 --> 00:11:09.700]  愛弟兄要彼此親熱
[00:11:09.700 --> 00:11:11.700]  要熱誠一點點
[00:11:11.700 --> 00:11:14.700]  不是做戲在教會裡面見到人就要笑
[00:11:14.700 --> 00:11:15.700]  這個是對的
[00:11:15.700 --> 00:11:17.700]  但是有人感覺到你不真心
[00:11:17.700 --> 00:11:19.700]  那個就糟糕
[00:11:19.700 --> 00:11:22.700]  去幫助的時候好像是責任
[00:11:22.700 --> 00:11:23.700]  很勉強
[00:11:23.700 --> 00:11:25.700]  但是出於真心的時候
[00:11:25.700 --> 00:11:27.700]  他感覺到是因為你愛他的緣故
[00:11:27.700 --> 00:11:28.700]  關心的緣故
[00:11:28.700 --> 00:11:31.700]  他才會這樣做
[00:11:31.700 --> 00:11:35.700]  那麼還有我相信最能夠肯定人的方法
[00:11:35.700 --> 00:11:39.700]  就是讓人曉得我們欣賞他的工作
[00:11:39.700 --> 00:11:41.700]  我們欣賞他的表現
[00:11:41.700 --> 00:11:45.700]  我們向他表達我們對他的敬意
[00:11:45.700 --> 00:11:48.700]  我們國語崇拜開始了好幾年
[00:11:48.700 --> 00:11:50.700]  好像都是不太人多
[00:11:50.700 --> 00:11:53.700]  但是不曉得我們有沒有留意到
[00:11:53.700 --> 00:11:56.700]  雖然是這個樣子
[00:11:56.700 --> 00:12:00.700]  我們當中負責那個敬拜的弟兄姐妹
[00:12:00.700 --> 00:12:04.700]  他們還是每個禮拜六兩點鐘回來練歌
[00:12:04.700 --> 00:12:06.700]  這個不簡單
[00:12:06.700 --> 00:12:09.700]  我們有留意到很多人參加小組
[00:12:09.700 --> 00:12:10.700]  人都進進出出的
[00:12:10.700 --> 00:12:12.700]  但是他們沒有放棄
[00:12:12.700 --> 00:12:15.700]  還是繼續來參加我們的小組
[00:12:15.700 --> 00:12:18.700]  他們帶領這些小組
[00:12:18.700 --> 00:12:20.700]  還有在負責音響的
[00:12:20.700 --> 00:12:22.700]  我們都是很粗心的
[00:12:22.700 --> 00:12:24.700]  沒有太多很專業的人
[00:12:24.700 --> 00:12:28.700]  但是他們願意學習去做這個工作
[00:12:28.700 --> 00:12:29.700]  可能我們沒有留意到
[00:12:29.700 --> 00:12:32.700]  在背後有很多人去做這些事情
[00:12:32.700 --> 00:12:33.700]  預備周刊的
[00:12:33.700 --> 00:12:35.700]  雖然你們看不到他是誰
[00:12:35.700 --> 00:12:38.700]  他是教會辦事處的同工去做的
[00:12:38.700 --> 00:12:41.700]  但是你曉得每個禮拜做這個也不簡單
[00:12:41.700 --> 00:12:43.700]  你留意到今年我們開始把它變成簡體字
[00:12:43.700 --> 00:12:46.700]  要加重他的工作
[00:12:46.700 --> 00:12:47.700]  但是他們願意這樣做
[00:12:47.700 --> 00:12:48.700]  因為為什麼
[00:12:48.700 --> 00:12:51.700]  他們沒有放棄我們的國語崇拜
[00:12:51.700 --> 00:12:54.700]  很多人都為了這個崇拜付出了很多
[00:12:54.700 --> 00:12:58.700]  但是我們有沒有向他表示過
[00:12:58.700 --> 00:13:00.700]  對他的欣賞
[00:13:00.700 --> 00:13:03.700]  表示過對他們的謝意
[00:13:03.700 --> 00:13:05.700]  所以我們鼓勵大家有機會的時候
[00:13:05.700 --> 00:13:06.700]  把握機會
[00:13:06.700 --> 00:13:09.700]  向他們表示一點的謝意
[00:13:09.700 --> 00:13:12.700]  如果不是買禮物的話
[00:13:12.700 --> 00:13:13.700]  也不是很貴重
[00:13:13.700 --> 00:13:15.700]  但是看到他們的時候
[00:13:15.700 --> 00:13:18.700]  講一聲謝謝
[00:13:18.700 --> 00:13:19.700]  那麼完了以後
[00:13:19.700 --> 00:13:22.700]  有人給我們煮飯
[00:13:22.700 --> 00:13:25.700]  這些人有沒有謝謝他們
[00:13:25.700 --> 00:13:26.700]  所以求神幫助我們
[00:13:26.700 --> 00:13:29.700]  這些都是肯定他們的價值
[00:13:29.700 --> 00:13:32.700]  肯定他們工作的一些很好的方法
[00:13:32.700 --> 00:13:36.700]  當我們能夠讓人感覺到自己是有價值的
[00:13:36.700 --> 00:13:37.700]  我告訴你
[00:13:37.700 --> 00:13:40.700]  我們自然就會追求有獎金
[00:13:40.700 --> 00:13:41.700]  在這個過程當中
[00:13:41.700 --> 00:13:43.700]  我們能夠獲勝的機率
[00:13:43.700 --> 00:13:44.700]  當然聖經還教導我們
[00:13:44.700 --> 00:13:49.700]  要藉著祈求一起去成長
[00:13:49.700 --> 00:13:52.700]  禱告在教會我們常常在講的
[00:13:52.700 --> 00:13:56.700]  在聖經中記載了很多的禱告
[00:13:56.700 --> 00:13:58.700]  雅各說
[00:13:58.700 --> 00:14:01.700]  一人祈禱所發的力量是大有功效的
[00:14:01.700 --> 00:14:02.700]  這句話大家都記得
[00:14:02.700 --> 00:14:04.700]  一人就是信耶穌的人
[00:14:04.700 --> 00:14:06.700]  聖孫神的人
[00:14:06.700 --> 00:14:08.700]  他們的禱告是有效力的
[00:14:08.700 --> 00:14:13.700]  問題是我們曉得要互相帶導
[00:14:13.700 --> 00:14:15.700]  問題是我們不曉得
[00:14:15.700 --> 00:14:17.700]  應該怎麼為大家
[00:14:17.700 --> 00:14:19.700]  屬靈的生命帶導
[00:14:19.700 --> 00:14:22.700]  我們通常都是為弟兄姊妹的需要帶導
[00:14:22.700 --> 00:14:25.700]  但是我們很少會為弟兄姊妹
[00:14:25.700 --> 00:14:27.700]  屬靈生命的成長禱告
[00:14:27.700 --> 00:14:29.700]  有沒有試過
[00:14:29.700 --> 00:14:31.700]  有問題就為他禱告
[00:14:31.700 --> 00:14:33.700]  生小朋友為他禱告
[00:14:33.700 --> 00:14:35.700]  讀書要考試為他禱告
[00:14:35.700 --> 00:14:38.700]  但是我們很少會為一個弟兄一個姊妹
[00:14:38.700 --> 00:14:41.700]  他的屬靈生命能夠成長禱告
[00:14:41.700 --> 00:14:43.700]  但是如果我們看聖經的時候
[00:14:43.700 --> 00:14:44.700]  你看看
[00:14:44.700 --> 00:14:47.700]  聖經裡面有一個人叫以巴弗
[00:14:47.700 --> 00:14:49.700]  在哥羅西書第四章十二節
[00:14:49.700 --> 00:14:50.700]  告訴我們
[00:14:50.700 --> 00:14:55.700]  以巴弗常常為你們很缺的禱告
[00:14:55.700 --> 00:14:56.700]  求什麼呢
[00:14:56.700 --> 00:14:59.700]  求上帝使你們的信心堅定
[00:14:59.700 --> 00:15:02.700]  作為一個成熟的基督徒
[00:15:02.700 --> 00:15:04.700]  完全順服他的旨意
[00:15:04.700 --> 00:15:06.700]  這個是以巴弗為
[00:15:06.700 --> 00:15:09.700]  哥羅西教會的弟兄姊妹所做的禱告
[00:15:09.700 --> 00:15:11.700]  為他們能夠長大成人
[00:15:11.700 --> 00:15:13.700]  做一個成熟的基督徒
[00:15:13.700 --> 00:15:14.700]  為他們禱告
[00:15:14.700 --> 00:15:15.700]  那麼其中一個特徵
[00:15:15.700 --> 00:15:17.700]  一個成熟的基督徒
[00:15:17.700 --> 00:15:19.700]  其中的特徵是什麼呢
[00:15:19.700 --> 00:15:21.700]  信心堅固
[00:15:21.700 --> 00:15:22.700]  有信心
[00:15:22.700 --> 00:15:24.700]  我們怎麼知道一個人有沒有信心
[00:15:24.700 --> 00:15:30.700]  這要看他能不能夠完全順服神的旨意
[00:15:30.700 --> 00:15:31.700]  我是說完全
[00:15:31.700 --> 00:15:33.700]  不是部分
[00:15:33.700 --> 00:15:34.700]  只要是神的旨意
[00:15:34.700 --> 00:15:35.700]  OK
[00:15:35.700 --> 00:15:36.700]  他就去聽
[00:15:36.700 --> 00:15:37.700]  他就去聽從
[00:15:37.700 --> 00:15:38.700]  他就去遵行
[00:15:38.700 --> 00:15:40.700]  這是一個信心的表現
[00:15:40.700 --> 00:15:41.700]  所以呢
[00:15:41.700 --> 00:15:47.700]  我們要彼此為能夠完全順服神的旨意去祈禱
[00:15:47.700 --> 00:15:49.700]  有沒有試過這樣做
[00:15:49.700 --> 00:15:50.700]  沒有試過
[00:15:50.700 --> 00:15:51.700]  以後試試看
[00:15:51.700 --> 00:15:53.700]  特別這個是你們主內的弟兄
[00:15:53.700 --> 00:15:55.700]  這個是你主內的姊妹
[00:15:55.700 --> 00:15:58.700]  為我們能夠完全順服神的旨意禱告
[00:15:58.700 --> 00:16:02.700]  因為實際上並不是我們不曉得神的旨意是什麼
[00:16:02.700 --> 00:16:05.700]  神的旨意很清楚都記載在聖經裡面
[00:16:05.700 --> 00:16:10.700]  問題是我們缺少信心去完全遵行神的旨意
[00:16:10.700 --> 00:16:12.700]  你同意我講法嗎
[00:16:12.700 --> 00:16:14.700]  很多事情你懂得應該怎麼去做的
[00:16:14.700 --> 00:16:15.700]  你就是做不來
[00:16:15.700 --> 00:16:17.700]  因為缺乏信心
[00:16:17.700 --> 00:16:21.700]  我們要為弟兄姊妹這方面的需要禱告
[00:16:21.700 --> 00:16:23.700]  希伯來書
[00:16:23.700 --> 00:16:26.700]  第十三章二十節二十一節
[00:16:26.700 --> 00:16:27.700]  這裡說
[00:16:27.700 --> 00:16:28.700]  但願賜平安的上帝
[00:16:28.700 --> 00:16:32.700]  藉著主耶穌基督在你們的心中動功
[00:16:32.700 --> 00:16:34.700]  用各樣美德
[00:16:34.700 --> 00:16:37.700]  彰顯你們去遵行祂的旨意
[00:16:37.700 --> 00:16:39.700]  做祂喜悅的事
[00:16:39.700 --> 00:16:40.700]  誠心所願
[00:16:40.700 --> 00:16:42.700]  誠心所願是阿們
[00:16:42.700 --> 00:16:44.700]  阿們就是誠心所願
[00:16:44.700 --> 00:16:46.700]  如果你不曉得阿們是什麼意思
[00:16:46.700 --> 00:16:48.700]  我告訴你這是誠心所願
[00:16:48.700 --> 00:16:53.700]  我心所想的願天父能夠去聽去實行
[00:16:53.700 --> 00:16:56.700]  那當你看完這節聖經的時候
[00:16:56.700 --> 00:16:58.700]  想想看
[00:16:58.700 --> 00:17:01.700]  我們年少的時候
[00:17:01.700 --> 00:17:03.700]  小朋友年少的時候
[00:17:03.700 --> 00:17:05.700]  父母叫我們做什麼
[00:17:05.700 --> 00:17:07.700]  我們就做什麼
[00:17:07.700 --> 00:17:08.700]  對不對
[00:17:08.700 --> 00:17:09.700]  小朋友
[00:17:09.700 --> 00:17:10.700]  小孩子
[00:17:10.700 --> 00:17:11.700]  父母叫他做什麼
[00:17:11.700 --> 00:17:13.700]  他就做什麼
[00:17:13.700 --> 00:17:15.700]  他們不需要知道為什麼
