
[00:00:00.000 --> 00:00:04.140]  今天我們會講 楊富鑫第20章
[00:01:21.780 --> 00:01:25.780]  楊富鑫第20章19節
[00:01:25.780 --> 00:01:27.780]  第20節
[00:01:27.780 --> 00:01:31.780]  同樣有類似的一段經文
[00:01:31.780 --> 00:01:33.780]  我們揭開的
[00:01:33.780 --> 00:01:35.780]  我們一同讀
[00:01:35.780 --> 00:01:37.780]  準備起
[00:01:37.780 --> 00:01:41.780]  那日就是七日的第一日晚上
[00:01:41.780 --> 00:01:46.780]  門徒因怕猶太人所在的地方門都關了
[00:01:46.780 --> 00:01:50.780]  耶穌乃站在當中對他們說
[00:01:50.780 --> 00:01:52.780]  願你們平安
[00:01:52.780 --> 00:01:57.780]  說了這話 他就把手和肋旁給他們看
[00:01:57.780 --> 00:02:00.780]  門徒一看見主就起來了
[00:02:00.780 --> 00:02:03.780]  聖經裏面很少出一句說話
[00:02:03.780 --> 00:02:05.780]  第19節
[00:02:05.780 --> 00:02:07.780]  門都關了
[00:02:07.780 --> 00:02:10.780]  所在的地方門都關了
[00:02:10.780 --> 00:02:12.780]  原文裏面不是關門的意思
[00:02:12.780 --> 00:02:15.780]  原文裏面是鎖門的意思
[00:02:15.780 --> 00:02:17.780]  你發覺聖經裏面
[00:02:17.780 --> 00:02:19.780]  不多說到鎖門
[00:02:19.780 --> 00:02:22.780]  有時耶穌說比喻
[00:02:22.780 --> 00:02:24.780]  有錢人的貨倉會鎖門
[00:02:24.780 --> 00:02:26.780]  因為怕被賊偷
[00:02:26.780 --> 00:02:28.780]  但你想清楚一點
[00:02:28.780 --> 00:02:32.780]  主耶穌行的其中一個神蹟
[00:02:32.780 --> 00:02:35.780]  有個癱子不能自己來到主耶穌的面前
[00:02:35.780 --> 00:02:38.780]  他的朋友抬他到主耶穌的面前
[00:02:38.780 --> 00:02:40.780]  因為門口太多人進不去
[00:02:40.780 --> 00:02:43.780]  屋頂都被賊偷了
[00:02:43.780 --> 00:02:45.780]  鎖門有什麼用
[00:02:45.780 --> 00:02:50.780]  所以基本上在那個時候很少人鎖門
[00:02:50.780 --> 00:02:53.780]  也不是一件經常做的事
[00:02:53.780 --> 00:02:55.780]  但在這裏特別說
[00:02:55.780 --> 00:02:57.780]  他們聚集的時候
[00:02:57.780 --> 00:03:00.780]  所在的地方門都關了鎖門
[00:03:00.780 --> 00:03:02.780]  原因是什麼
[00:03:02.780 --> 00:03:05.780]  因為他們怕猶太人
[00:03:05.780 --> 00:03:07.780]  恐懼
[00:03:07.780 --> 00:03:09.780]  因為他們憂慮
[00:03:09.780 --> 00:03:12.780]  恐懼和憂慮會讓我們
[00:03:12.780 --> 00:03:15.780]  很自然的自我保護
[00:03:15.780 --> 00:03:18.780]  不要讓猶太人進來
[00:03:18.780 --> 00:03:21.780]  但同樣恐懼和憂慮
[00:03:21.780 --> 00:03:26.780]  也等於我們很少夠膽出去
[00:03:26.780 --> 00:03:29.780]  這道門不單止鎖住了
[00:03:29.780 --> 00:03:32.780]  那些門徒讓他們得著
[00:03:32.780 --> 00:03:35.780]  他們自己覺得的平安
[00:03:35.780 --> 00:03:38.780]  也同樣鎖住了他們
[00:03:38.780 --> 00:03:40.780]  讓他們出不去
[00:03:40.780 --> 00:03:42.780]  讓他們不想出去
[00:03:42.780 --> 00:03:45.780]  這個恐懼和憂慮
[00:03:45.780 --> 00:03:47.780]  怕什麼
[00:03:47.780 --> 00:03:49.780]  他們憂慮什麼
[00:03:49.780 --> 00:03:51.780]  因為憂慮要受痛苦
[00:03:51.780 --> 00:03:54.780]  憂慮會受苦
[00:03:54.780 --> 00:03:57.780]  因為他們明明見著主耶穌
[00:03:57.780 --> 00:03:59.780]  怕發生在主耶穌身上的
[00:03:59.780 --> 00:04:02.780]  就發生在他們身上
[00:04:02.780 --> 00:04:06.780]  怕那些祭司和民事的法理賽人
[00:04:06.780 --> 00:04:10.780]  捉住主耶穌的命一直捉住他們
[00:04:10.780 --> 00:04:12.780]  冤屈
[00:04:12.780 --> 00:04:14.780]  可能要走上主耶穌
[00:04:14.780 --> 00:04:17.780]  要走過的路就是上十字架
[00:04:17.780 --> 00:04:19.780]  怕
[00:04:19.780 --> 00:04:22.780]  憂慮
[00:04:22.780 --> 00:04:25.780]  連主耶穌他們所跟的老師
[00:04:25.780 --> 00:04:28.780]  走過那麼多的神蹟
[00:04:28.780 --> 00:04:31.780]  都不能免於受苦
[00:04:31.780 --> 00:04:34.780]  何況他們這些小薯仔
[00:04:34.780 --> 00:04:37.780]  跟隨他們的人
[00:04:37.780 --> 00:04:39.780]  怕痛苦
[00:04:39.780 --> 00:04:40.780]  怕受苦難
[00:04:40.780 --> 00:04:42.780]  這是人之常情
[00:04:42.780 --> 00:04:45.780]  很多時候我們做選擇的時候
[00:04:45.780 --> 00:04:47.780]  這個選擇辛苦
[00:04:47.780 --> 00:04:48.780]  這個選擇舒服
[00:04:48.780 --> 00:04:50.780]  我當然做一個舒服的選擇
[00:04:50.780 --> 00:04:52.780]  這個選擇痛苦
[00:04:52.780 --> 00:04:53.780]  這個選擇不痛苦
[00:04:53.780 --> 00:04:55.780]  我當然做一個不痛苦的選擇
[00:04:55.780 --> 00:04:57.780]  彷彿現在
[00:04:57.780 --> 00:04:59.780]  我們跟社會上
[00:04:59.780 --> 00:05:01.780]  就算電視裡面很多時候問
[00:05:01.780 --> 00:05:03.780]  為什麼你這樣選擇
[00:05:03.780 --> 00:05:06.780]  因為另一個選擇我不開心
[00:05:06.780 --> 00:05:07.780]  這個選擇我開心我就做
[00:05:07.780 --> 00:05:10.780]  我開心就做
[00:05:10.780 --> 00:05:13.780]  彷彿人之常情
[00:05:13.780 --> 00:05:15.780]  他們怕
[00:05:15.780 --> 00:05:17.780]  但他們其實是否親身去經驗過
[00:05:17.780 --> 00:05:20.780]  他們是親眼見過
[00:05:20.780 --> 00:05:24.780]  但祭司長和民事沒有抓他們
[00:05:24.780 --> 00:05:26.780]  不過沒有抓
[00:05:26.780 --> 00:05:27.780]  不是代表不怕
[00:05:27.780 --> 00:05:29.780]  因為有些時候
[00:05:29.780 --> 00:05:31.780]  當憂慮和恐懼
[00:05:31.780 --> 00:05:33.780]  加上想像的時候
[00:05:33.780 --> 00:05:36.780]  是更加害怕
[00:05:36.780 --> 00:05:37.780]  不斷地想像
[00:05:37.780 --> 00:05:38.780]  不斷地回應
[00:05:38.780 --> 00:05:42.780]  他們怕與耶穌走上同一條路
[00:05:42.780 --> 00:05:45.780]  有誰願意
[00:05:45.780 --> 00:05:47.780]  是否完全不知道
[00:05:47.780 --> 00:05:48.780]  主耶穌基督復活呢
[00:05:48.780 --> 00:05:49.780]  不是
[00:05:49.780 --> 00:05:51.780]  第十八節
[00:05:51.780 --> 00:05:53.780]  「莫達拉的瑪利亞就向門徒報信
[00:05:53.780 --> 00:05:55.780]  我已經看見了主
[00:05:55.780 --> 00:05:57.780]  他有把主對他說的話
[00:05:57.780 --> 00:05:58.780]  告訴他們」
[00:05:58.780 --> 00:06:00.780]  其實門徒已經知道
[00:06:00.780 --> 00:06:02.780]  主耶穌基督復活了
[00:06:02.780 --> 00:06:04.780]  不過主耶穌基督復活的消息
[00:06:04.780 --> 00:06:07.780]  不能夠讓他們打開道門
[00:06:07.780 --> 00:06:09.780]  當他們鎖住道門的時候
[00:06:09.780 --> 00:06:10.780]  其實他們沒有想過
[00:06:10.780 --> 00:06:14.780]  主耶穌會從道門那裡進來
[00:06:14.780 --> 00:06:17.780]  因為他們鎖住了
[00:06:17.780 --> 00:06:18.780]  門都關了
[00:06:18.780 --> 00:06:20.780]  他們退縮
[00:06:20.780 --> 00:06:21.780]  他們封閉
[00:06:21.780 --> 00:06:22.780]  他們自我保護
[00:06:22.780 --> 00:06:24.780]  亦都自我封閉
[00:06:24.780 --> 00:06:26.780]  他們想找一個地方
[00:06:26.780 --> 00:06:28.780]  沒有人找到他們
[00:06:28.780 --> 00:06:35.780]  連復活的主都不一定找得到他們
[00:06:35.780 --> 00:06:36.780]  第十九節
[00:06:36.780 --> 00:06:38.780]  「耶穌來了
[00:06:38.780 --> 00:06:40.780]  站在當中對他們說
[00:06:40.780 --> 00:06:42.780]  願你們平安」
[00:06:42.780 --> 00:06:46.780]  沒有一個地方是主耶穌不到的
[00:06:46.780 --> 00:06:48.780]  縱然憂慮
[00:06:48.780 --> 00:06:50.780]  縱然恐懼
[00:06:50.780 --> 00:06:54.780]  主耶穌都願意進入
[00:06:54.780 --> 00:06:58.780]  中國人有句說話「平安而值千金」
[00:06:58.780 --> 00:07:02.780]  這句說話對於年輕人來說不是很明白
[00:07:02.780 --> 00:07:04.780]  年紀越大就越明白
[00:07:04.780 --> 00:07:06.780]  不單止是身體
[00:07:06.780 --> 00:07:08.780]  包括家人的平安
[00:07:08.780 --> 00:07:10.780]  你發覺千金都買不到
[00:07:10.780 --> 00:07:12.780]  平安
[00:07:12.780 --> 00:07:15.780]  耶穌在說「願你們平安」
[00:07:15.780 --> 00:07:16.780]  其實對猶太人來說
[00:07:16.780 --> 00:07:18.780]  是一件很平常的事
[00:07:18.780 --> 00:07:20.780]  因為等於他們打招呼
[00:07:20.780 --> 00:07:24.780]  就是用「Salum」就是平安
[00:07:24.780 --> 00:07:28.780]  等於我們平常打招呼的「你好嗎」
[00:07:28.780 --> 00:07:30.780]  但同樣打招呼的一句說話
[00:07:30.780 --> 00:07:32.780]  在現在的處境裡
[00:07:32.780 --> 00:07:34.780]  是完全不一樣的
[00:07:34.780 --> 00:07:36.780]  等於當我很辛苦的時候
[00:07:36.780 --> 00:07:38.780]  如果有一個關心我的人
[00:07:38.780 --> 00:07:40.780]  拍拍肩膀跟我說「你好嗎」
[00:07:40.780 --> 00:07:44.780]  可能我的眼淚就會一直流下來
[00:07:44.780 --> 00:07:46.780]  「願你們平安」
[00:07:46.780 --> 00:07:48.780]  一個曾經被出賣
[00:07:48.780 --> 00:07:50.780]  受害被殺
[00:07:50.780 --> 00:07:53.780]  經驗過他們心裡所懼怕
[00:07:53.780 --> 00:07:56.780]  他們眼裡所看見的苦難的主耶穌
[00:07:56.780 --> 00:07:58.780]  今天站在他們當中跟他們說
[00:07:58.780 --> 00:08:00.780]  「願你們平安」
[00:08:00.780 --> 00:08:04.780]  即是代表今天主耶穌已經有平安
[00:08:04.780 --> 00:08:07.780]  得著平安並且得勝了他們所害怕
[00:08:07.780 --> 00:08:10.780]  所懼怕的情景
[00:08:10.780 --> 00:08:12.780]  讓我想起
[00:08:12.780 --> 00:08:14.780]  當我三個小朋友
[00:08:14.780 --> 00:08:17.780]  當我要跟他們去母嬰健康院
[00:08:17.780 --> 00:08:19.780]  去打那些防疫針的時候
[00:08:19.780 --> 00:08:21.780]  我見到有些小朋友
[00:08:21.780 --> 00:08:24.780]  一見到那支針就開始哭了
[00:08:24.780 --> 00:08:25.780]  還沒打下去已經哭了
[00:08:25.780 --> 00:08:26.780]  因為害怕
[00:08:26.780 --> 00:08:29.780]  想像到痛苦
[00:08:29.780 --> 00:08:31.780]  我曾經見過一幕
[00:08:31.780 --> 00:08:32.780]  有一個媽媽
[00:08:32.780 --> 00:08:34.780]  她抬起衣袖
[00:08:34.780 --> 00:08:35.780]  跟小朋友說
[00:08:35.780 --> 00:08:37.780]  「你看看媽媽這打」
[00:08:37.780 --> 00:08:38.780]  「這裡有疤痕的」
[00:08:38.780 --> 00:08:41.780]  「就是那時候打針下來的」
[00:08:41.780 --> 00:08:43.780]  「打針下去不是很痛的」
[00:08:43.780 --> 00:08:46.780]  「完了就沒事了」
[00:08:46.780 --> 00:08:48.780]  「你都沒聽到媽媽再說你了」
[00:08:48.780 --> 00:08:49.780]  小朋友說
[00:08:49.780 --> 00:08:52.780]  又好像不再哭了
[00:08:52.780 --> 00:08:54.780]  原因是什麼呢?
[00:08:54.780 --> 00:08:57.780]  因為一個經歷過的人跟他說
[00:08:57.780 --> 00:09:00.780]  平安是一回事
[00:09:00.780 --> 00:09:02.780]  主耶穌同樣也是
[00:09:02.780 --> 00:09:06.780]  主耶穌主動走入他們自我封閉的環境裡
[00:09:06.780 --> 00:09:08.780]  向活在恐懼中
[00:09:08.780 --> 00:09:11.780]  憂慮的門徒裡
[00:09:11.780 --> 00:09:12.780]  跟他們說
[00:09:12.780 --> 00:09:15.780]  「願你們平安」
[00:09:15.780 --> 00:09:18.780]  我們自己呢?
[00:09:18.780 --> 00:09:20.780]  我們心裡有沒有一些東西
[00:09:20.780 --> 00:09:23.780]  我們不斷憂慮不斷恐懼
[00:09:23.780 --> 00:09:25.780]  以致
[00:09:25.780 --> 00:09:28.780]  可能自我封閉都不知道
[00:09:28.780 --> 00:09:30.780]  當很多人跟我們說
[00:09:30.780 --> 00:09:32.780]  不用怕的
[00:09:32.780 --> 00:09:34.780]  不用那麼擔心的
[00:09:34.780 --> 00:09:35.780]  不過是沒用的
[00:09:35.780 --> 00:09:39.780]  等於奧巴馬跟小朋友說的話
[00:09:39.780 --> 00:09:43.780]  我們願不願意接受這位次平安的主
[00:09:43.780 --> 00:09:45.780]  進到我們心裡
[00:09:45.780 --> 00:09:47.780]  信靠祂
[00:09:47.780 --> 00:09:49.780]  倚靠祂
[00:09:49.780 --> 00:09:50.780]  交託給祂主
[00:09:50.780 --> 00:09:53.780]  我信得過祢
[00:09:53.780 --> 00:09:56.780]  將我的東西我交給祢
[00:09:56.780 --> 00:10:00.780]  祢帶我經過
[00:10:00.780 --> 00:10:02.780]  或者有人說
[00:10:02.780 --> 00:10:06.780]  其實牧師我不是憂慮也不是恐懼
[00:10:06.780 --> 00:10:09.780]  我根本現在就在痛苦當中
[00:10:09.780 --> 00:10:15.780]  或者我過去的痛苦過去的傷痛裡我走不出來
[00:10:15.780 --> 00:10:18.780]  我所憂慮我所恐懼的不是未來的事
[00:10:18.780 --> 00:10:23.780]  我所經歷的當然是過去的事今天的事
[00:10:23.780 --> 00:10:26.780]  第20節
[00:10:26.780 --> 00:10:28.780]  說了者說
[00:10:28.780 --> 00:10:32.780]  他把手臂納旁給他門徒
[00:10:32.780 --> 00:10:34.780]  門徒一看見主
[00:10:34.780 --> 00:10:36.780]  就起來了
[00:10:36.780 --> 00:10:38.780]  這個主耶穌很特別
[00:10:38.780 --> 00:10:40.780]  主耶穌說完願你們平安
[00:10:40.780 --> 00:10:44.780]  就揭露他的疤痕給門徒看
[00:10:44.780 --> 00:10:46.780]  很明顯這個就跟門徒說
[00:10:46.780 --> 00:10:48.780]  這個真的是我
[00:10:48.780 --> 00:10:49.780]  我沒有騙你的
[00:10:49.780 --> 00:10:52.780]  這個出現在你們中間的不是一個鬼魂
[00:10:52.780 --> 00:10:54.780]  是一個真真實實復活了的人
[00:10:54.780 --> 00:10:57.780]  復活了的主
[00:10:57.780 --> 00:11:00.780]  但有另一個意思
[00:11:00.780 --> 00:11:02.780]  就是主耶穌原來在他復活的身體裡
[00:11:02.780 --> 00:11:05.780]  他沒有抹去他受苦的痕跡
[00:11:05.780 --> 00:11:08.780]  沒有抹去他受傷的過去
[00:11:08.780 --> 00:11:11.780]  這些都繼續伴隨著他
[00:11:11.780 --> 00:11:17.780]  成為他新的身體的榮耀
[00:11:17.780 --> 00:11:20.780]  主耶穌來找他們從來沒有掩飾
[00:11:20.780 --> 00:11:24.780]  曾經發生過的事實
[00:11:24.780 --> 00:11:26.780]  但是他所受傷
[00:11:26.780 --> 00:11:28.780]  他所痛苦
[00:11:28.780 --> 00:11:30.780]  他被冤屈
[00:11:30.780 --> 00:11:31.780]  他受難
[00:11:31.780 --> 00:11:33.780]  這些傷痕和記號
[00:11:33.780 --> 00:11:36.780]  都是我們門徒一同的面對
[00:11:36.780 --> 00:11:37.780]  並且
[00:11:37.780 --> 00:11:40.780]  因著主耶穌的信服
[00:11:40.780 --> 00:11:45.780]  這個成為神榮耀的記號
[00:11:45.780 --> 00:11:47.780]  我們有時候在想像
[00:11:47.780 --> 00:11:48.780]  當我們死了之後
[00:11:48.780 --> 00:11:49.780]  有一天
[00:11:49.780 --> 00:11:50.780]  新天新地來到
[00:11:50.780 --> 00:11:51.780]  我們復活的時候
[00:11:51.780 --> 00:11:53.780]  我們是一個完美的身體
[00:11:53.780 --> 00:11:54.780]  什麼疤痕都沒有了
[00:11:54.780 --> 00:11:56.780]  我又不需要再有皺紋
[00:11:56.780 --> 00:11:59.780]  又年輕又帥氣了
[00:11:59.780 --> 00:12:01.780]  但原來不是
[00:12:01.780 --> 00:12:03.780]  主耶穌也有疤痕
[00:12:03.780 --> 00:12:05.780]  原來在聖經裡
[00:12:05.780 --> 00:12:07.780]  在主耶穌新的復活身體裡的完美
[00:12:07.780 --> 00:12:09.780]  不是身體上的完美
[00:12:09.780 --> 00:12:12.780]  是將過去的疤痕
[00:12:12.780 --> 00:12:14.780]  成為神的榮耀
[00:12:14.780 --> 00:12:16.780]  因著他的信服
[00:12:16.780 --> 00:12:18.780]  因著他的寫生
[00:12:18.780 --> 00:12:21.780]  因著他對神的信心
[00:12:21.780 --> 00:12:27.780]  這是更大的榮耀
[00:12:27.780 --> 00:12:30.780]  受傷的傷痕
[00:12:30.780 --> 00:12:33.780]  受傷的過去
[00:12:33.780 --> 00:12:36.780]  我們怎樣讓主在其中
[00:12:36.780 --> 00:12:40.780]  轉化我們的生命
[00:12:40.780 --> 00:12:43.780]  我們今天請到紹綱
[00:12:43.780 --> 00:12:45.780]  楊潔他們的家庭
[00:12:45.780 --> 00:12:49.780]  上來跟我們分享見證
[00:12:49.780 --> 00:12:51.780]  我們先請楊潔
[00:12:51.780 --> 00:12:53.780]  大英姐妹平安
[00:12:53.780 --> 00:12:55.780]  很感謝主的恩典
[00:12:55.780 --> 00:12:57.780]  讓我們一家可以在這裡
[00:12:57.780 --> 00:13:01.780]  跟大家分享神在我們家庭中
[00:13:01.780 --> 00:13:02.780]  奇異的恩典
[00:13:02.780 --> 00:13:05.780]  在2009年9月的時候
[00:13:05.780 --> 00:13:09.780]  我被查到懷孕
[00:13:09.780 --> 00:13:10.780]  有嬰兒
[00:13:10.780 --> 00:13:11.780]  隔了一個月
[00:13:11.780 --> 00:13:12.780]  十月
[00:13:12.780 --> 00:13:14.780]  在一次癌痕檢查當中
[00:13:14.780 --> 00:13:17.780]  檢查到嬰兒有很嚴重的
[00:13:17.780 --> 00:13:19.780]  先天性的心臟病
[00:13:19.780 --> 00:13:22.780]  當時嬰兒只有12週
[00:13:22.780 --> 00:13:23.780]  肚子裡只有12週
[00:13:23.780 --> 00:13:25.780]  經過很多次檢查
[00:13:25.780 --> 00:13:26.780]  結果都是一樣
[00:13:26.780 --> 00:13:31.780]  我邀請紹綱和恩敏恩月
[00:13:31.780 --> 00:13:32.780]  一起來
[00:13:32.780 --> 00:13:40.780]  當時我們真的不知道怎麼辦
[00:13:40.780 --> 00:13:44.780]  醫生叫我們考慮終止懷孕
[00:13:44.780 --> 00:13:46.780]  因為嬰兒只有12週
[00:13:46.780 --> 00:13:47.780]  如果我不跟別人說
[00:13:47.780 --> 00:13:49.780]  別人也不知道我有了嬰兒
[00:13:49.780 --> 00:13:53.780]  但我們的心很不平安
[00:13:53.780 --> 00:13:56.780]  很不知所措
[00:13:56.780 --> 00:14:00.780]  也不知道應該怎麼做
[00:14:00.780 --> 00:14:02.780]  表面上看來
[00:14:02.780 --> 00:14:05.780]  終止懷孕可以解決一切問題
[00:14:05.780 --> 00:14:08.780]  但我們的心很不平安
[00:14:08.780 --> 00:14:10.780]  我們沒有立事去做
[00:14:10.780 --> 00:14:11.780]  很感謝主
[00:14:11.780 --> 00:14:15.780]  神預備了很多天使來幫助我們
[00:14:15.780 --> 00:14:18.780]  教會裡認識我媽媽的姐妹
[00:14:18.780 --> 00:14:20.780]  她們很愛我們
[00:14:20.780 --> 00:14:23.780]  迫切為我們禱告
[00:14:23.780 --> 00:14:25.780]  也關心我們
[00:14:25.780 --> 00:14:27.780]  鄧教師很好
[00:14:27.780 --> 00:14:29.780]  鄧教師來找我
[00:14:29.780 --> 00:14:31.780]  關心嬰兒的情況
[00:14:31.780 --> 00:14:34.780]  從頭到尾幫助我們
[00:14:34.780 --> 00:14:37.780]  學校裡的校長和老師
[00:14:37.780 --> 00:14:39.780]  都很關心我
[00:14:39.780 --> 00:14:41.780]  也很支持我
[00:14:41.780 --> 00:14:45.780]  有同事每天來我位置為我祈禱
[00:14:45.780 --> 00:14:47.780]  我才上課室上課
[00:14:47.780 --> 00:14:51.780]  每天充滿著神而來的恩典
[00:14:51.780 --> 00:14:56.780]  有姐妹不但為我祈禱
[00:14:56.780 --> 00:14:58.780]  還時常和我一起祈禱
[00:14:58.780 --> 00:15:00.780]  還和我一起看聖經
[00:15:00.780 --> 00:15:03.780]  神的話語感動我們
[00:15:03.780 --> 00:15:04.780]  聖經裡說
[00:15:04.780 --> 00:15:06.780]  嬰兒的肺腑是神所造的
[00:15:06.780 --> 00:15:08.780]  包括他的心臟
[00:15:08.780 --> 00:15:10.780]  嬰兒在母腹裡
[00:15:10.780 --> 00:15:12.780]  神已經浮避他
[00:15:12.780 --> 00:15:14.780]  生命的主權在神的手中
[00:15:14.780 --> 00:15:16.780]  不是在父母的手中
[00:15:16.780 --> 00:15:18.780]  神才有絕對的主權
[00:15:18.780 --> 00:15:20.780]  決定他什麼時候生
[00:15:20.780 --> 00:15:22.780]  什麼時候終結
[00:15:22.780 --> 00:15:24.780]  而父母沒有權決定他什麼時候終結
[00:15:24.780 --> 00:15:26.780]  我們想到這樣
[00:15:26.780 --> 00:15:28.780]  我們覺得神的心意
[00:15:28.780 --> 00:15:30.780]  是要我們繼續為人
[00:15:30.780 --> 00:15:32.780]  我們就決定繼續為人
[00:15:32.780 --> 00:15:34.780]  當我們這樣決定之後
[00:15:34.780 --> 00:15:36.780]  很奇妙的事就發生了
[00:15:36.780 --> 00:15:38.780]  我們之前的憂慮很慌張
[00:15:38.780 --> 00:15:40.780]  就沒有了
[00:15:40.780 --> 00:15:42.780]  我們全家都充滿著平安
[00:15:42.780 --> 00:15:44.780]  心裡很平安
[00:15:44.780 --> 00:15:46.780]  又很喜樂
[00:15:46.780 --> 00:15:48.780]  我們每晚都一起唱詩歌
[00:15:48.780 --> 00:15:50.780]  記得我們當時
[00:15:50.780 --> 00:15:52.780]  每天唱的詩歌是常常喜樂
[00:15:52.780 --> 00:15:54.780]  每晚都唱幾次
[00:15:54.780 --> 00:15:56.780]  然後一起祈禱
[00:15:56.780 --> 00:15:58.780]  每晚都是這樣
[00:15:58.780 --> 00:16:00.780]  每天都充滿著喜樂
[00:16:00.780 --> 00:16:02.780]  我們很期待著嬰兒的出生
[00:16:02.780 --> 00:16:04.780]  我們和嬰兒取了一個名字叫做「恩祈」
[00:16:04.780 --> 00:16:05.780]  因為要紀念神
[00:16:05.780 --> 00:16:07.780]  是我們家庭當中很奇妙的因典
[00:16:07.780 --> 00:16:09.780]  我們都為嬰兒祈禱
[00:16:09.780 --> 00:16:11.780]  求神醫治他
[00:16:11.780 --> 00:16:13.780]  因為這是我們最大的心願
[00:16:13.780 --> 00:16:15.780]  我們每天都跟神說
[00:16:15.780 --> 00:16:17.780]  求祢醫治他
[00:16:17.780 --> 00:16:19.780]  到了四月十五日
[00:16:19.780 --> 00:16:21.780]  嬰兒出生了
[00:16:21.780 --> 00:16:23.780]  雖然嬰兒的心臟問題依然存在
[00:16:23.780 --> 00:16:25.780]  但是他很可愛
[00:16:25.780 --> 00:16:27.780]  很活潑
[00:16:27.780 --> 00:16:29.780]  就像其他嬰兒一樣
[00:16:29.780 --> 00:16:31.780]  我們很珍惜和他相處的每一分每一秒
[00:16:31.780 --> 00:16:33.780]  我們和他餵奶
[00:16:33.780 --> 00:16:35.780]  在他床邊和他唱詩歌
[00:16:35.780 --> 00:16:37.780]  又讀聖經給他聽
[00:16:37.780 --> 00:16:39.780]  和他一起祈禱
[00:16:39.780 --> 00:16:41.780]  弟兄姊妹都很愛他
[00:16:41.780 --> 00:16:43.780]  有很多弟兄姊妹來探望他
[00:16:43.780 --> 00:16:47.780]  楊牧師為了嬰兒洗禮
[00:16:47.780 --> 00:16:49.780]  歸入基督的名下
[00:16:49.780 --> 00:16:51.780]  我們很開心
[00:16:51.780 --> 00:16:53.780]  因為嬰兒成為
[00:16:53.780 --> 00:16:55.780]  豐盛生命堂再年輕的會友
[00:16:55.780 --> 00:16:59.780]  我們有時候
[00:16:59.780 --> 00:17:01.780]  內心都會有軟弱
[00:17:01.780 --> 00:17:03.780]  因為我們不知道
[00:17:03.780 --> 00:17:05.780]  嬰兒什麼時候會離開我們
[00:17:05.780 --> 00:17:09.780]  雖然我們每天都和神求神醫治他
[00:17:09.780 --> 00:17:11.780]  但醫生都告訴我們
[00:17:11.780 --> 00:17:13.780]  其實情況很嚴重
[00:17:13.780 --> 00:17:15.780]  我們問醫生
[00:17:15.780 --> 00:17:17.780]  到底還有多少日子
[00:17:17.780 --> 00:17:19.780]  讓我們有心理準備
[00:17:19.780 --> 00:17:21.780]  醫生說答不到
[00:17:21.780 --> 00:17:23.780]  我們都很想知道
[00:17:23.780 --> 00:17:25.780]  到底有多少日子
[00:17:25.780 --> 00:17:27.780]  還是多少個月
[00:17:27.780 --> 00:17:29.780]  還是多少年
[00:17:29.780 --> 00:17:31.780]  醫生都說答不到
[00:17:31.780 --> 00:17:33.780]  我們看病房裡的其他嬰兒
[00:17:33.780 --> 00:17:35.780]  真的有些很短的時間
[00:17:35.780 --> 00:17:37.780]  有些很長的時間
[00:17:37.780 --> 00:17:39.780]  有些甚至幾年
[00:17:39.780 --> 00:17:41.780]  甚至十歲都有
[00:17:41.780 --> 00:17:43.780]  我們都不知道
[00:17:43.780 --> 00:17:45.780]  不過主的說話安慰我們
[00:17:45.780 --> 00:17:47.780]  主耶穌說不要為明天憂慮
