
[00:00:00.000 --> 00:00:05.120]  相信大家都可能會聽過以下的說話
[00:16:08.780 --> 00:16:10.060]  你們明白嗎?
[00:16:10.060 --> 00:16:12.100]  你們稱呼我老師
[00:16:12.100 --> 00:16:13.380]  稱呼我主
[00:16:13.380 --> 00:16:14.660]  你們說的不錯
[00:16:14.660 --> 00:16:16.720]  我本來就是
[00:16:16.720 --> 00:16:19.020]  我是你們的主你們的老師
[00:16:19.020 --> 00:16:20.820]  尚且洗你們的腳
[00:16:20.820 --> 00:16:23.880]  你們也應當彼此洗腳
[00:16:23.880 --> 00:16:25.940]  我給你們作了榜樣
[00:16:25.940 --> 00:16:33.880]  為要你們照著我為你們所做的去做
[00:16:33.880 --> 00:16:37.980]  十二節說到再穿上衣服
[00:16:37.980 --> 00:16:42.320]  這很可能是暗示耶穌將會從卑微的境況
[00:16:42.320 --> 00:16:45.660]  死亡之中復活過來
[00:16:45.660 --> 00:16:48.220]  但也可能是表示
[00:16:48.220 --> 00:16:52.060]  耶穌再次穿起老師這個身份
[00:16:52.060 --> 00:16:55.900]  繼續做他的教導工作
[00:16:55.900 --> 00:16:58.980]  所以在十三節說稱呼我老師
[00:16:58.980 --> 00:17:00.500]  我主
[00:17:00.500 --> 00:17:02.040]  耶穌去到承認
[00:17:02.040 --> 00:17:04.860]  我是
[00:17:04.860 --> 00:17:07.160]  我是在約翰福音裡面
[00:17:07.160 --> 00:17:09.980]  是表示他和耶和華神
[00:17:09.980 --> 00:17:12.280]  有特別的聯繫
[00:17:12.280 --> 00:17:17.140]  因為耶穌就是天父所差遣的基督
[00:17:17.140 --> 00:17:23.540]  基督本來就是高於門徒的權柄
[00:17:23.540 --> 00:17:24.820]  十四節
[00:17:24.820 --> 00:17:27.900]  那裡說要彼此洗腳
[00:17:27.900 --> 00:17:30.960]  既然基督為門徒洗腳
[00:17:30.960 --> 00:17:33.020]  是一個愛的表現
[00:17:33.020 --> 00:17:35.060]  那彼此洗腳
[00:17:35.060 --> 00:17:39.420]  都是要代表著彼此相愛
[00:17:39.420 --> 00:17:43.500]  所以在三十四到三十五節即是同一章
[00:17:43.500 --> 00:17:45.820]  我給你們一條新命令
[00:17:45.820 --> 00:17:48.380]  乃是叫你們彼此相愛
[00:17:48.380 --> 00:17:50.160]  我怎樣愛你們
[00:17:50.160 --> 00:17:52.720]  你們也要怎樣彼此相愛
[00:17:52.720 --> 00:17:55.020]  你們若彼此相愛
[00:17:55.020 --> 00:17:57.580]  眾人就因此認出
[00:17:57.580 --> 00:18:02.700]  你們是我的門徒了
[00:18:02.700 --> 00:18:06.040]  事實上耶穌這個命令是否一個新命令呢
[00:18:06.040 --> 00:18:07.060]  又可以說是
[00:18:07.060 --> 00:18:08.860]  都說不是
[00:18:08.860 --> 00:18:11.160]  因為耶穌他實在是繼承著
[00:18:11.160 --> 00:18:15.260]  新命記六章和利未記十九章
[00:18:15.260 --> 00:18:21.140]  所說過以色列人的倫理生活的命令
[00:18:21.140 --> 00:18:24.220]  新命記說以色列你要聽耶和華
[00:18:24.220 --> 00:18:27.020]  我們的神是獨一的主
[00:18:27.020 --> 00:18:31.640]  你要盡心盡性盡力愛耶和華你的神
[00:18:31.640 --> 00:18:37.260]  利未記十九章說要愛倫如己
[00:18:37.260 --> 00:18:39.820]  這些誡命現在都更新了
[00:18:39.820 --> 00:18:43.920]  因為基督已經完全展示了這種愛神
[00:18:43.920 --> 00:18:45.720]  愛人的誡命
[00:18:45.720 --> 00:18:49.560]  活生生地體現了出來
[00:18:49.560 --> 00:18:53.140]  這種愛是透過基督的死亡
[00:18:53.140 --> 00:18:57.240]  你要重新理解什麼是愛
[00:18:57.240 --> 00:18:58.780]  我們要做的事情
[00:18:58.780 --> 00:19:03.120]  就是模仿基督所做的事
[00:19:03.120 --> 00:19:06.460]  所以在第十五節說
[00:19:06.460 --> 00:19:08.500]  我給你們作了榜樣
[00:19:08.500 --> 00:19:13.120]  為要你們照著我為你們所做的去做
[00:19:13.120 --> 00:19:16.180]  我們要彼此相愛
[00:19:16.180 --> 00:19:19.760]  那怎樣相愛呢
[00:19:19.760 --> 00:19:21.820]  洗腳這個動作
[00:19:21.820 --> 00:19:28.720]  就展示了彼此服侍
[00:19:28.720 --> 00:19:31.540]  當我們看得見榜樣
[00:19:31.540 --> 00:19:34.620]  我們跟隨就可以了
[00:19:34.620 --> 00:19:37.680]  弟兄姊妹
[00:19:37.680 --> 00:19:42.300]  你願不願意去服侍你的弟兄姊妹呢
[00:19:42.300 --> 00:19:51.000]  你願不願意去為你的弟兄姊妹去洗腳呢
[00:19:51.000 --> 00:19:53.300]  第十六至二十節
[00:19:53.300 --> 00:19:55.360]  我實實在在地告訴你們
[00:19:55.360 --> 00:19:56.900]  僕人不大於主人
[00:19:56.900 --> 00:20:00.220]  奉差的人也不大於差他的人
[00:20:00.220 --> 00:20:02.020]  你們既知道這些事
[00:20:02.020 --> 00:20:04.820]  若是去實行就有福了
[00:20:04.820 --> 00:20:07.380]  我不是指著你們眾人說的
[00:20:07.380 --> 00:20:09.700]  我知道我所揀選的是誰
[00:20:09.700 --> 00:20:12.260]  但是要應驗經常的話
[00:20:12.260 --> 00:20:15.580]  吃我飯的人用腳踢我
[00:20:15.580 --> 00:20:17.380]  事情還沒有發生
[00:20:17.380 --> 00:20:19.420]  我現在先告訴你們
[00:20:19.420 --> 00:20:22.240]  讓你們到事情發生的時候
[00:20:22.240 --> 00:20:25.060]  很順我就是那位
[00:20:25.060 --> 00:20:27.360]  我實實在在地告訴你們
[00:20:27.360 --> 00:20:31.720]  接納我所差遣的就是接納我
[00:20:31.720 --> 00:20:39.400]  接納我的就是接納差遣我的那位
[00:20:39.400 --> 00:20:44.260]  當耶穌去成為僕人去為門徒洗腳的時候
[00:20:44.260 --> 00:20:48.360]  事實上他是顛倒了社會上的慣例
[00:20:48.360 --> 00:20:52.720]  沒有主人會為勞僕去工作
[00:20:52.720 --> 00:20:56.040]  但是耶穌這樣做了
[00:20:56.040 --> 00:20:58.340]  既然這位耶穌
[00:20:58.340 --> 00:21:00.140]  這位老師
[00:21:00.140 --> 00:21:02.180]  他親身示範了
[00:21:02.180 --> 00:21:09.360]  也命令他的門徒要彼此相愛
