
[00:00:00.000 --> 00:00:03.160]  各位第四堂的弟兄姊妹平安
[00:05:44.560 --> 00:05:47.200]  你只記得他獻耳札
[00:05:47.200 --> 00:05:48.080]  難怪
[00:05:48.080 --> 00:05:51.440]  因為這件事實在是很特別
[00:05:51.440 --> 00:05:52.280]  特別在甚麼呢
[00:05:52.280 --> 00:05:59.240]  就是神不會叫人獻人的祭品
[00:05:59.240 --> 00:06:02.000]  沒理由殺了人去獻祭
[00:06:02.000 --> 00:06:03.520]  所以阿伯拉罕
[00:06:03.520 --> 00:06:06.720]  聽到上帝叫他獻一個人
[00:06:06.720 --> 00:06:09.360]  其實已經覺得有沒有搞錯
[00:06:09.360 --> 00:06:10.240]  他心裏說而已
[00:06:10.240 --> 00:06:12.120]  不敢說出來的
[00:06:12.120 --> 00:06:13.400]  另一方面
[00:06:13.400 --> 00:06:16.120]  亦都讓阿伯拉罕覺得奇怪
[00:06:16.120 --> 00:06:21.240]  就是神里曾經應許過阿伯拉罕
[00:06:21.240 --> 00:06:23.000]  說他的子孫
[00:06:23.000 --> 00:06:25.640]  好像海上的沙
[00:06:25.640 --> 00:06:27.480]  天上的星星
[00:06:27.480 --> 00:06:29.240]  賜福給這個家族
[00:06:29.240 --> 00:06:31.760]  成為萬族之父
[00:06:31.760 --> 00:06:35.800]  你現在將耳札唯一的兒子
[00:06:35.800 --> 00:06:37.720]  都會獻給兒子
[00:06:37.720 --> 00:06:39.280]  不通啊
[00:06:39.280 --> 00:06:43.880]  所以這兩件事是令到阿伯拉罕很迷惑
[00:06:43.880 --> 00:06:46.920]  但是希伯來書的作者就這樣說
[00:06:46.920 --> 00:06:48.200]  第十九節
[00:06:48.200 --> 00:06:51.040]  他說阿伯拉罕認定
[00:06:51.040 --> 00:06:55.080]  神能使人從死人中復活
[00:06:55.080 --> 00:07:00.040]  看不看到阿伯拉罕對神的信心呢
[00:07:00.040 --> 00:07:01.480]  他是信服
[00:07:01.480 --> 00:07:04.160]  當然可能都很多的掙扎
[00:07:04.160 --> 00:07:07.680]  你如果看回創世紀的記載
[00:07:07.680 --> 00:07:09.920]  阿伯拉罕一路行上山
[00:07:09.920 --> 00:07:13.680]  可能他都希望上帝收回成命
[00:07:13.680 --> 00:07:17.360]  但是上帝叫到他就跟
[00:07:17.360 --> 00:07:19.200]  這裏的關鍵就是
[00:07:19.200 --> 00:07:21.640]  就算我是迷惑
[00:07:21.640 --> 00:07:24.680]  我是覺得沒什麼理由
[00:07:24.680 --> 00:07:28.320]  但是可以將事情變成好的
[00:07:28.320 --> 00:07:30.640]  因為上帝有這樣的能力
[00:07:30.640 --> 00:07:32.920]  就算耳札真的死了
[00:07:32.920 --> 00:07:35.560]  他都可以叫他復活
[00:07:35.560 --> 00:07:38.120]  這個是阿伯拉罕的信心
[00:07:38.120 --> 00:07:40.520]  面對疑惑
[00:07:40.520 --> 00:07:42.480]  今天你和我都會有
[00:07:42.480 --> 00:07:46.200]  但是如果那件事是上帝叫你做
[00:07:46.200 --> 00:07:51.120]  即使是有挑戰有疑惑
[00:07:51.120 --> 00:07:54.160]  你有沒有信心去走出那一步
[00:07:54.160 --> 00:07:55.200]  而相信
[00:07:55.200 --> 00:07:56.840]  講得俗一點
[00:07:56.840 --> 00:08:00.200]  上帝是包底的
[00:08:00.200 --> 00:08:05.240]  這個是信心給我們一個很重要的功課
[00:08:05.240 --> 00:08:07.480]  就是面對疑惑的時候
[00:08:07.480 --> 00:08:10.000]  我們需要的是信心
[00:08:10.000 --> 00:08:12.720]  阿伯拉罕的記載
[00:08:12.720 --> 00:08:15.760]  所以第十九節最後這樣說
[00:08:15.760 --> 00:08:19.720]  他的確從死裡得回他的遺址
[00:08:19.720 --> 00:08:21.560]  耳札沒有真的死了
[00:08:21.560 --> 00:08:25.960]  但是信心其實已經是放上去了
[00:08:25.960 --> 00:08:29.000]  這個是希伯來書的作者
[00:08:29.000 --> 00:08:35.080]  特別把阿伯拉罕信心的功課鼓勵我們
[00:08:35.080 --> 00:08:36.360]  面對疑惑
[00:08:36.360 --> 00:08:38.560]  只要那個是上帝叫的
[00:08:38.560 --> 00:08:39.800]  去吧
[00:08:39.800 --> 00:08:41.960]  第一方面
[00:08:41.960 --> 00:08:43.400]  第二方面
[00:08:43.400 --> 00:08:44.320]  繼續下去
[00:08:44.320 --> 00:08:47.480]  大家都知道阿伯拉罕的後裔
[00:08:47.480 --> 00:08:48.360]  耳札
[00:08:48.360 --> 00:08:49.320]  啞角
[00:08:49.320 --> 00:08:50.360]  藥塞
[00:08:50.360 --> 00:08:51.760]  接著就說他們了
[00:08:51.760 --> 00:08:54.680]  二十到二十二節
[00:08:54.680 --> 00:08:56.920]  這裡的重點就是祝福
[00:08:56.920 --> 00:08:59.560]  我們今天未必有這樣的傳統
[00:08:59.560 --> 00:09:00.920]  但是之前
[00:09:00.920 --> 00:09:04.840]  希伯來人臨死之前就會向下一代祝福
[00:09:04.840 --> 00:09:07.000]  賣利賣利
[00:09:07.000 --> 00:09:10.040]  阿伯就是死了
[00:09:10.040 --> 00:09:12.600]  然後就交大身後事
[00:09:12.600 --> 00:09:13.320]  不是
[00:09:13.320 --> 00:09:16.640]  是將整個的祝福
[00:09:16.640 --> 00:09:18.040]  就是這個家族的祝福
[00:09:18.040 --> 00:09:20.320]  一代一代傳下去
[00:09:20.320 --> 00:09:22.360]  這裡的祝福是什麼?
[00:09:22.360 --> 00:09:23.400]  第二十節
[00:09:23.400 --> 00:09:27.400]  他說「恩著信耳札給啞角和耳掃祝福」
[00:09:27.400 --> 00:09:29.320]  我們都知道這件事
[00:09:29.320 --> 00:09:33.080]  當然啞角和耳掃中間還有一些故事
[00:09:33.080 --> 00:09:35.560]  大家看回《創世紀》就知道了
[00:09:35.560 --> 00:09:39.080]  就是搶了祝福的啞角
[00:09:39.080 --> 00:09:40.280]  先不要理他
[00:09:40.280 --> 00:09:43.880]  總之耳札就是祝福他的孩子
[00:09:43.880 --> 00:09:46.120]  論到將來的事
[00:09:46.120 --> 00:09:49.960]  這個祝福不是叫他多生兒子
[00:09:49.960 --> 00:09:50.840]  多賺錢
[00:09:50.840 --> 00:09:51.560]  平平安安
[00:09:51.560 --> 00:09:52.880]  不是這些祝福
[00:09:52.880 --> 00:09:53.760]  是什麼?
[00:09:53.760 --> 00:09:57.800]  你記不記得我們的祖宗
[00:09:57.800 --> 00:09:59.600]  我們的父親
[00:09:59.600 --> 00:10:01.320]  就是祖宗
[00:10:01.320 --> 00:10:05.280]  阿伯拉罕領受上帝的祝福
[00:10:05.280 --> 00:10:07.040]  他說過我們的家族
[00:10:07.040 --> 00:10:10.400]  是會好像天上的星星那麼多
[00:10:10.400 --> 00:10:13.160]  我們成為萬族之父
[00:10:13.160 --> 00:10:16.360]  這個祝福傳下去
[00:10:16.360 --> 00:10:18.560]  所以在阿伯拉罕的年代
[00:10:18.560 --> 00:10:21.040]  他死之前還沒有實現
[00:10:21.040 --> 00:10:23.040]  還只是那個家族
[00:10:23.040 --> 00:10:26.240]  數了幾個而已
[00:10:26.240 --> 00:10:28.560]  所以他就要將這個祝福傳下去
[00:10:28.560 --> 00:10:30.880]  你相信這個祝福
[00:10:30.880 --> 00:10:33.400]  到了啞角臨死之前
[00:10:33.400 --> 00:10:34.840]  都還沒有實現
[00:10:34.840 --> 00:10:36.920]  啞角有十幾個兒子
[00:10:36.920 --> 00:10:38.480]  但都不算家族
[00:10:38.480 --> 00:10:39.640]  萬族之父
[00:10:39.640 --> 00:10:41.640]  很久都還沒有到
[00:10:41.640 --> 00:10:42.760]  繼續祝福
[00:10:42.760 --> 00:10:45.240]  這次不是祝福他的兒子
[00:10:45.240 --> 00:10:47.440]  祝福他的兒子
[00:10:47.440 --> 00:10:50.360]  弱失的兒子
[00:10:50.360 --> 00:10:51.920]  就將這個英許
[00:10:51.920 --> 00:10:52.920]  你記住
[00:10:52.920 --> 00:10:54.320]  再傳下去
[00:10:54.320 --> 00:10:55.960]  到弱失這一代
[00:10:55.960 --> 00:10:58.080]  三代了
[00:10:58.080 --> 00:10:59.800]  這裡的經文很特別
[00:10:59.800 --> 00:11:01.320]  第二十二節
[00:11:01.320 --> 00:11:02.800]  臨終的時候
[00:11:02.800 --> 00:11:06.160]  提到以色列子民出埃及的事
[00:11:06.160 --> 00:11:09.360]  並且為自己的骸骨留下遺言
[00:11:09.360 --> 00:11:11.560]  又不知道為什麼
[00:11:11.560 --> 00:11:15.240]  其實在阿伯拉罕領受上帝
[00:11:15.240 --> 00:11:17.200]  給他的賜福的時候
[00:11:17.200 --> 00:11:19.080]  在創世紀第十五章
[00:11:19.080 --> 00:11:20.120]  很早期
[00:11:20.120 --> 00:11:21.280]  這樣記載
[00:11:21.280 --> 00:11:23.520]  創世紀的十五章
[00:11:23.520 --> 00:11:25.400]  十三到十六節
[00:11:25.400 --> 00:11:27.280]  剪得快可以剪去看看
[00:11:27.280 --> 00:11:28.600]  不然你聽我讀
[00:11:28.600 --> 00:11:31.440]  創世紀的十五章
[00:11:31.440 --> 00:11:33.440]  阿伯拉罕
[00:11:33.440 --> 00:11:34.440]  在這裡
[00:11:34.440 --> 00:11:37.560]  他聽上帝的吩咐
[00:11:37.560 --> 00:11:38.640]  上帝這樣跟他說
[00:11:38.640 --> 00:11:42.520]  「你的後裔必寄居別人的地
[00:11:42.520 --> 00:11:44.160]  有服侍那地的人」
[00:11:44.160 --> 00:11:46.040]  即是未來的埃及
[00:11:46.040 --> 00:11:48.120]  「那地的人要輔待你們」
[00:11:48.120 --> 00:11:50.120]  即是四百年
[00:11:50.120 --> 00:11:53.920]  「並且他們所要服侍的那國我要懲罰
[00:11:53.920 --> 00:11:57.520]  後來他們必帶著許多財物從那裡出來
[00:11:57.520 --> 00:12:00.000]  你要在大壽數
[00:12:00.000 --> 00:12:03.360]  平平安安歸到你的列祖裡
[00:12:03.360 --> 00:12:04.560]  避人埋葬」
[00:12:04.560 --> 00:12:05.400]  然後怎樣?
[00:12:05.400 --> 00:12:07.360]  「到了第四代
[00:12:07.360 --> 00:12:09.480]  他們必回到此地」
[00:12:09.480 --> 00:12:11.040]  這裡說什麼呢?
[00:12:11.040 --> 00:12:12.840]  其實阿伯拉罕也知道
[00:12:12.840 --> 00:12:15.760]  他們這個家族將會
[00:12:15.760 --> 00:12:18.640]  被其他的民族輔待
[00:12:18.640 --> 00:12:20.000]  四百年
[00:12:20.000 --> 00:12:21.400]  然後到了第四代
[00:12:21.400 --> 00:12:22.280]  這個重要了
[00:12:22.280 --> 00:12:24.400]  「你們必然回來」
[00:12:24.400 --> 00:12:26.680]  這個祝福下到約瑟
[00:12:26.680 --> 00:12:27.960]  他很有信心
[00:12:27.960 --> 00:12:29.960]  他已經去到埃及了
[00:12:29.960 --> 00:12:31.640]  做了宰相了
[00:12:31.640 --> 00:12:34.800]  當時約瑟死的時候
[00:12:34.800 --> 00:12:39.400]  他的骸骨留在了埃及
[00:12:39.400 --> 00:12:43.720]  但是約瑟很相信一件事
[00:12:43.720 --> 00:12:45.040]  總有一天
[00:12:45.040 --> 00:12:47.840]  因為我阿伯這樣跟我說
[00:12:47.840 --> 00:12:52.280]  我們會回到上帝給他們的應許之地
[00:12:52.280 --> 00:12:53.520]  現在沒有了
[00:12:53.520 --> 00:12:54.640]  什麼時候?
[00:12:54.640 --> 00:12:56.440]  三百多年後
[00:12:56.440 --> 00:12:58.240]  他已經有這個信心了
[00:12:58.240 --> 00:12:59.040]  你為什麼相信?
[00:12:59.040 --> 00:12:59.840]  因為阿伯說的
[00:12:59.840 --> 00:13:00.680]  那阿伯為什麼相信?
[00:13:00.680 --> 00:13:02.360]  因為阿伯的阿伯跟你說的
[00:13:02.360 --> 00:13:03.800]  一直追上去
[00:13:03.800 --> 00:13:08.000]  這個經歷四百年了
[00:13:08.000 --> 00:13:09.080]  你信不信?
[00:13:09.080 --> 00:13:10.440]  約瑟這樣相信
[00:13:10.440 --> 00:13:12.840]  於是事實告訴你
[00:13:12.840 --> 00:13:14.920]  他的信心是真的
[00:13:14.920 --> 00:13:17.720]  當約瑟死了之後
[00:13:17.720 --> 00:13:19.640]  是的,靠近了埃及
[00:13:19.640 --> 00:13:23.400]  以色列人在埃及三百多年
[00:13:23.400 --> 00:13:25.200]  他的骸骨還在那裡
[00:13:25.200 --> 00:13:30.280]  直至摩西帶領以色列人離開埃及
[00:13:30.280 --> 00:13:32.800]  記得拿回他的骸骨
[00:13:32.800 --> 00:13:33.920]  拿回去
[00:13:33.920 --> 00:13:35.960]  然後由曠野賈大倫
[00:13:35.960 --> 00:13:40.040]  到約書亞記第24章
[00:13:40.040 --> 00:13:41.400]  約瑟的骸骨
[00:13:41.400 --> 00:13:45.480]  終於遇上應許之地
[00:13:45.480 --> 00:13:47.240]  三百多四百年之前
[00:13:47.240 --> 00:13:49.880]  約瑟還沒死的時候已經說了
[00:13:49.880 --> 00:13:53.440]  不是因為他覺得自己的骸骨重要
[00:13:53.440 --> 00:13:57.320]  他因為知道這是上帝的應許
[00:13:57.320 --> 00:13:59.240]  他的信心從哪裡來?
[00:13:59.240 --> 00:14:03.920]  他的信心幫助他超越時間
[00:14:03.920 --> 00:14:05.960]  幫他看得更加遠
[00:14:05.960 --> 00:14:06.800]  弟兄姊妹
[00:14:06.800 --> 00:14:08.080]  這個很重要
[00:14:08.080 --> 00:14:10.040]  我們今天特別是香港人
[00:14:10.040 --> 00:14:11.680]  有些事情是很快的
[00:14:11.680 --> 00:14:13.360]  有些事情不是立刻見效
[00:14:13.360 --> 00:14:14.800]  就覺得沒有用
[00:14:14.800 --> 00:14:16.000]  你等車也是
[00:14:16.000 --> 00:14:17.840]  等這麼久都沒有車
[00:14:17.840 --> 00:14:18.760]  兩分鐘了
[00:14:18.760 --> 00:14:19.560]  地鐵都不來
[00:14:19.560 --> 00:14:20.880]  是不是壞了?
[00:14:20.880 --> 00:14:22.320]  你對他沒什麼信心
[00:14:22.320 --> 00:14:24.840]  兩分鐘而已
[00:14:24.840 --> 00:14:26.240]  我們很不習慣
[00:14:26.240 --> 00:14:29.240]  把信心放得更長遠
[00:14:29.240 --> 00:14:31.080]  剛才在門口碰到一個
[00:14:31.080 --> 00:14:33.240]  內界團契的團長
[00:14:33.240 --> 00:14:35.280]  真的要鼓勵一下他們
[00:14:35.280 --> 00:14:36.640]  在座可能也有
[00:14:36.640 --> 00:14:37.760]  又職員了
[00:14:37.760 --> 00:14:39.320]  團契又改選
[00:14:39.320 --> 00:14:41.400]  我們那時候的職員很怕
[00:14:41.400 --> 00:14:43.720]  很怕團契在你手上
[00:14:43.720 --> 00:14:46.360]  有什麼三長兩短
[00:14:46.360 --> 00:14:47.160]  結束了
[00:14:47.160 --> 00:14:48.000]  真的很慘
[00:14:48.000 --> 00:14:50.440]  我經常鼓勵
[00:14:50.440 --> 00:14:52.400]  如果上帝的心意
[00:14:52.400 --> 00:14:55.000]  可能就是叫這一年
[00:14:55.000 --> 00:14:56.720]  當你做團長的時候
[00:14:56.720 --> 00:14:58.720]  對這個團契有些更新
[00:14:58.720 --> 00:15:00.480]  不一定是人數多少
[00:15:00.480 --> 00:15:01.680]  這是最重要的
[00:15:01.680 --> 00:15:03.680]  可能只是人數比較少
[00:15:03.680 --> 00:15:05.480]  你們的關係更加密切
[00:15:05.480 --> 00:15:07.880]  然後學會怎樣為團契祈禱
[00:15:07.880 --> 00:15:11.200]  然後學會怎樣為教會祈禱
[00:15:11.200 --> 00:15:13.680]  接著的事情你不知道
[00:15:13.680 --> 00:15:15.240]  接著從那裡開始
[00:15:15.240 --> 00:15:17.600]  這個團契那幾個人
[00:15:17.600 --> 00:15:19.920]  成為一個代討的戰士
[00:15:19.920 --> 00:15:22.640]  十年、二十、三十年後
[00:15:22.640 --> 00:15:24.560]  他仍然為教會
[00:15:24.560 --> 00:15:27.160]  為香港社會祈禱
[00:15:27.160 --> 00:15:29.480]  看不看得那麼遠
[00:15:29.480 --> 00:15:31.360]  我們需要信心
[00:15:31.360 --> 00:15:34.480]  約瑟、以撒、雅各
[00:15:34.480 --> 00:15:36.440]  上帝的英雄
[00:15:36.440 --> 00:15:38.800]  幫他們看得更加遠
[00:15:38.800 --> 00:15:39.760]  問題是
[00:15:39.760 --> 00:15:42.960]  你有沒有這個長遠的信心
[00:15:42.960 --> 00:15:46.200]  知道上帝必然工作
[00:15:46.200 --> 00:15:49.080]  這是第二方面
[00:15:49.080 --> 00:15:50.520]  第三方面
[00:15:50.520 --> 00:15:52.840]  第23到29節
[00:15:52.840 --> 00:15:56.560]  大家又熟悉的
[00:15:56.560 --> 00:15:57.800]  摩西
[00:15:57.800 --> 00:15:59.280]  又是一講摩西
[00:15:59.280 --> 00:16:00.560]  他又做了很多很多事情
[00:16:00.560 --> 00:16:02.560]  不過我們多數都是記得他
[00:16:02.560 --> 00:16:04.280]  是出紅海的
[00:16:04.280 --> 00:16:05.320]  大以色列人
[00:16:05.320 --> 00:16:08.160]  過紅海出埃及
[00:16:08.160 --> 00:16:10.000]  這裡講多一點
[00:16:10.000 --> 00:16:12.320]  講他一出生
[00:16:12.320 --> 00:16:13.800]  經文說他一出生
[00:16:13.800 --> 00:16:16.120]  他父母看見孩子晉尾
[00:16:16.120 --> 00:16:17.280]  第23節
[00:16:17.280 --> 00:16:18.840]  就將他藏起來
[00:16:18.840 --> 00:16:21.040]  不怕王的命令
[00:16:21.040 --> 00:16:22.440]  這裡要解釋一下
[00:16:22.440 --> 00:16:24.040]  晉尾不要想到
[00:16:24.040 --> 00:16:26.880]  很可愛、很靚仔
[00:16:26.880 --> 00:16:28.200]  一生下來
[00:16:28.200 --> 00:16:29.920]  樣子天天都變的
[00:16:29.920 --> 00:16:31.240]  不是講他靚仔
[00:16:31.240 --> 00:16:32.160]  其實這裡的意思
[00:16:32.160 --> 00:16:35.440]  晉尾就是說上帝喜愛
[00:16:35.440 --> 00:16:36.240]  就是說
[00:16:36.240 --> 00:16:39.800]  他們父母知道這個孩子不簡單
[00:16:39.800 --> 00:16:42.720]  上帝有心意的
[00:16:42.720 --> 00:16:44.720]  有事情要他做的
[00:16:44.720 --> 00:16:48.800]  所以他才敢去違抗王的命
[00:16:48.800 --> 00:16:50.720]  如果只是看樣子可愛
[00:16:50.720 --> 00:16:53.200]  不敢違背王的命
[00:16:53.200 --> 00:16:55.120]  不值得
[00:16:55.120 --> 00:16:58.120]  他知道上帝在這個小朋友身上
[00:16:58.120 --> 00:16:59.760]  將來是有事情要做的
[00:16:59.760 --> 00:17:02.360]  所以他憑信心擺上
[00:17:02.360 --> 00:17:03.760]  藏起來
[00:17:03.760 --> 00:17:05.560]  去到摩西長大
[00:17:05.560 --> 00:17:08.240]  甄卓遜拒絕被稱為
[00:17:08.240 --> 00:17:10.160]  法老女兒的兒女
[00:17:10.160 --> 00:17:14.200]  寧願選擇與神的子民一同受苦
[00:17:14.200 --> 00:17:18.000]  也不肯享受罪惡中暫時的快樂
[00:17:18.000 --> 00:17:20.880]  這裡要解釋一下
