
[00:00:00.000 --> 00:00:03.640]  好,請大家繼續翻開剛才所讀那節的經文
[00:04:46.920 --> 00:04:48.280]  負面多一點
[00:04:48.280 --> 00:04:49.480]  有沒有正面呢?
[00:04:49.480 --> 00:04:51.080]  好像是有的
[00:04:51.080 --> 00:04:53.040]  在新約裡面
[00:04:53.040 --> 00:04:54.400]  耶穌基督曾經說過
[00:04:54.400 --> 00:04:56.400]  天國就像面教一樣
[00:04:56.400 --> 00:04:58.320]  要發起來
[00:04:58.320 --> 00:05:01.840]  但是在舊約裡面
[00:05:01.840 --> 00:05:02.760]  一般來講
[00:05:02.760 --> 00:05:03.440]  就很實際
[00:05:03.440 --> 00:05:04.280]  他不是用比喻
[00:05:04.280 --> 00:05:06.960]  就說我們根本不可以
[00:05:06.960 --> 00:05:09.760]  做這些麵包的時候
[00:05:09.760 --> 00:05:12.520]  放這些酵母
[00:05:12.520 --> 00:05:14.360]  或者你們的酒
[00:05:14.360 --> 00:05:15.560]  不可以發酵
[00:05:15.560 --> 00:05:18.240]  這樣去獻給神等等
[00:05:18.240 --> 00:05:23.840]  所以猶太人對於教
[00:05:23.840 --> 00:05:27.640]  這種想法就比較負面
[00:05:27.640 --> 00:05:32.560]  當然就含有一種破壞
[00:05:32.560 --> 00:05:35.440]  或者一種惡性的意思在裡面
[00:05:35.440 --> 00:05:38.440]  或者是令人腐敗的意思在裡面
[00:05:38.440 --> 00:05:42.560]  耶穌這次用在一節經文裡面
[00:05:42.560 --> 00:05:44.440]  我們一看就知道
[00:05:44.440 --> 00:05:45.800]  防備嘛
[00:05:45.800 --> 00:05:47.440]  最好不要有那些東西
[00:05:47.440 --> 00:05:48.640]  當然不是好的
[00:05:48.640 --> 00:05:53.320]  防備法利塞人和希律的教
[00:05:53.320 --> 00:05:55.880]  這個意思是什麼呢?
[00:05:55.880 --> 00:05:57.520]  再講下去就說
[00:05:57.520 --> 00:06:00.600]  你當心這些法利塞人或者希律
[00:06:00.600 --> 00:06:02.040]  所發出來的教
[00:06:02.040 --> 00:06:03.040]  再簡單一點
[00:06:03.040 --> 00:06:04.120]  再深入一點講
[00:06:04.120 --> 00:06:09.000]  你不要讓法利塞人和希律的敗壞
[00:06:09.000 --> 00:06:11.640]  這種影響力左右著你們
[00:06:11.640 --> 00:06:15.040]  以致你們重操他們的福祉
[00:06:15.040 --> 00:06:15.960]  這樣的意思
[00:06:15.960 --> 00:06:18.640]  就是說不要讓這些問題
[00:06:18.640 --> 00:06:23.400]  這些有敗壞、腐敗
[00:06:23.400 --> 00:06:25.040]  或者有潛在
[00:06:25.040 --> 00:06:28.120]  這種更加有感染
[00:06:28.120 --> 00:06:30.320]  這些不好的東西
[00:06:30.320 --> 00:06:32.080]  進入到你們中間
[00:06:32.080 --> 00:06:33.680]  以致影響到你們
[00:06:33.680 --> 00:06:39.040]  因為這個教會產生了發酵的作用
[00:06:39.040 --> 00:06:40.480]  會傳染的作用
[00:06:40.480 --> 00:06:41.880]  會一直影響下去的
[00:06:41.880 --> 00:06:43.800]  所以就要提醒
[00:06:43.800 --> 00:06:46.720]  所以今天對於我們教會來說
[00:06:46.720 --> 00:06:49.640]  我們要防備這些教
[00:06:49.640 --> 00:06:52.400]  但實際上今天教會有什麼意思呢?
[00:06:52.400 --> 00:06:54.520]  我們已經沒有法利塞人真真正正
[00:06:54.520 --> 00:06:56.760]  沒有希律王在裡面了
[00:06:56.760 --> 00:06:58.640]  但當然我們要留意
[00:06:58.640 --> 00:06:59.720]  這種意識
[00:06:59.720 --> 00:07:01.760]  這種思想形態
[00:07:01.760 --> 00:07:03.120]  這種態度
[00:07:03.120 --> 00:07:05.640]  可能仍然存留在人的心裡面
[00:07:05.640 --> 00:07:08.640]  他可能是帶著法利塞人的教
[00:07:08.640 --> 00:07:10.560]  帶著希律的教
[00:07:10.560 --> 00:07:12.160]  如果在我們的教會裡面
[00:07:12.160 --> 00:07:15.240]  我們的群體裡面有這樣的情況下
[00:07:15.240 --> 00:07:17.080]  我們就要小心、要防備
[00:07:17.080 --> 00:07:18.680]  我們要留意
[00:07:18.680 --> 00:07:22.560]  這個是今天我想大家看到的一個經文
[00:07:22.560 --> 00:07:26.200]  究竟何謂希律的教呢?
[00:07:26.200 --> 00:07:33.040]  大家當然要先認識希律這個人
[00:07:33.040 --> 00:07:34.440]  大家聽過希律沒有?
[00:07:34.440 --> 00:07:36.240]  聽過了,剛才也說了
[00:07:36.240 --> 00:07:39.880]  希律大家很多時候哪裡聽得多呢?
[00:07:39.880 --> 00:07:43.680]  有時候是季節節期會聽得多一點
[00:07:43.680 --> 00:07:44.880]  有什麼意思呢?
[00:07:44.880 --> 00:07:46.000]  聖誕節嘛
[00:07:46.000 --> 00:07:47.960]  一說到聖誕節就有希律王
[00:07:47.960 --> 00:07:49.920]  然後希律王做了什麼事情呢?
[00:07:49.920 --> 00:07:59.080]  說要去拜將來的尼塞亞
[00:07:59.080 --> 00:08:01.160]  我也要去看看他
[00:08:01.160 --> 00:08:03.640]  其實他是妒忌
[00:08:03.640 --> 00:08:04.880]  猶太人的王
[00:08:04.880 --> 00:08:06.040]  然後呢?
[00:08:06.040 --> 00:08:12.880]  還說要把白利恆裡面兩歲以下的小朋友、嬰兒殺了
[00:08:12.880 --> 00:08:15.160]  就想起了希律王
[00:08:15.160 --> 00:08:16.800]  希律王
[00:08:16.800 --> 00:08:18.200]  耶穌提到希律
[00:08:18.200 --> 00:08:20.280]  其實會不會很認識他呢?
[00:08:20.280 --> 00:08:22.360]  其實對於希律來說很模糊
[00:08:22.360 --> 00:08:24.360]  耶穌認識的是嬰兒時代
[00:08:24.360 --> 00:08:26.880]  不過可能耶穌說這個是追殺我的人
[00:08:26.880 --> 00:08:28.320]  所以我記得他
[00:08:28.320 --> 00:08:30.000]  我相信不是這件事情
[00:08:30.000 --> 00:08:31.960]  因為事實上希律在當時來講
[00:08:31.960 --> 00:08:33.240]  影響力很大
[00:08:33.240 --> 00:08:36.360]  即使是耶穌的時代已經過世了
[00:08:36.360 --> 00:08:38.440]  已經過了幾十年了
[00:08:38.440 --> 00:08:42.040]  這個在說大希律
[00:08:42.040 --> 00:08:44.920]  他就是由公元前37年
[00:08:44.920 --> 00:08:46.800]  做猶太的奔蜂王
[00:08:46.800 --> 00:08:49.120]  直到公元4年
[00:08:49.120 --> 00:08:51.120]  差不多有40年的時間
[00:08:51.120 --> 00:08:52.520]  超過40年的時間
[00:08:52.520 --> 00:08:56.720]  而當時也是耶穌剛剛降生的時間
[00:08:56.720 --> 00:08:59.200]  究竟有多少時間是一起呢?
[00:08:59.200 --> 00:09:00.120]  是很短的時間
[00:09:00.120 --> 00:09:02.440]  或者是降生不久
[00:09:02.440 --> 00:09:04.360]  希律王就死了
[00:09:04.360 --> 00:09:09.240]  但是為什麼耶穌會在這個時候提到希律的教呢?
[00:09:09.240 --> 00:09:11.600]  首先希律是一個什麼人呢?
[00:09:11.600 --> 00:09:14.560]  希律的父親叫做安提柏特
[00:09:14.560 --> 00:09:16.240]  是以東人
[00:09:16.240 --> 00:09:17.760]  以東人你知道了
[00:09:17.760 --> 00:09:19.520]  以東人和耶穌有些關係
[00:09:19.520 --> 00:09:23.520]  以東在公元前兩個世紀的時候
[00:09:23.520 --> 00:09:27.960]  就有一個瑪加比的朝代
[00:09:27.960 --> 00:09:31.560]  就是猶太人的一個很短期的獨立的時代
[00:09:31.560 --> 00:09:34.240]  自己能夠掙扎獨立了出來
[00:09:34.240 --> 00:09:37.560]  而當時他也統治了一些以東人
[00:09:37.560 --> 00:09:44.200]  所以以東人被迫要跟我一起信猶太教
[00:09:44.200 --> 00:09:50.840]  大家知道當他們秘魯回歸
[00:09:50.840 --> 00:09:53.120]  公元前500年、400年的時候
[00:09:53.120 --> 00:09:58.080]  他們開始建立一個很強的宗教群體
[00:09:58.080 --> 00:09:59.360]  國家就沒有了
[00:09:59.360 --> 00:10:02.760]  唯有在宗教的群體裡面建立很強盛
[00:10:02.760 --> 00:10:05.440]  所以由以斯拉、尼西米
[00:10:05.440 --> 00:10:08.080]  一直在他們的帶領下建立出來
[00:10:08.080 --> 00:10:11.520]  而當時講分別為性的這些敬虔者
[00:10:11.520 --> 00:10:14.280]  就慢慢引申了法尼塞人
[00:10:14.280 --> 00:10:17.680]  所以他們有一個很強的猶太教背景
[00:10:17.680 --> 00:10:21.440]  我早兩次也提過這個猶太教的背景
[00:10:21.440 --> 00:10:25.640]  所以他們在當時獨立時期的時候
[00:10:25.640 --> 00:10:30.520]  統治了以東人也要他們信猶太教
[00:10:30.520 --> 00:10:33.200]  就是說舊約裡面的信息
[00:10:33.200 --> 00:10:36.520]  這個希律
[00:10:36.520 --> 00:10:37.480]  大希律
[00:10:37.480 --> 00:10:40.000]  他本身就有這樣的背景
[00:10:40.000 --> 00:10:41.000]  想要是以東人
[00:10:41.000 --> 00:10:44.840]  但同時間也有猶太教的背景在裡面
[00:10:44.840 --> 00:10:46.480]  名字是什麼意思呢?
[00:10:46.480 --> 00:10:49.160]  名字就是英雄世家的意思
[00:10:49.160 --> 00:10:50.320]  就是英雄世家
[00:10:50.320 --> 00:10:51.360]  為什麼這麼說呢?
[00:10:51.360 --> 00:10:53.680]  因為原來他是很深得
[00:10:53.680 --> 00:10:59.240]  當時是凱撒大帝阿古士督的寬心
[00:10:59.240 --> 00:11:03.520]  因為相傳他曾經在打仗的時候
[00:11:03.520 --> 00:11:05.360]  救過阿古士督一命
[00:11:05.360 --> 00:11:07.640]  所以就深得他的心
[00:11:07.640 --> 00:11:10.080]  以致又能夠讓他
[00:11:10.080 --> 00:11:12.680]  奔封了猶太的地方給他
[00:11:12.680 --> 00:11:13.800]  成為一個奔封王
[00:11:13.800 --> 00:11:15.800]  所以他又叫做希律王
[00:11:15.800 --> 00:11:17.840]  但不是羅馬帝國的王
[00:11:17.840 --> 00:11:19.920]  羅馬帝國的王是凱撒大帝
[00:11:19.920 --> 00:11:21.480]  他是一個奔封的王
[00:11:21.480 --> 00:11:22.280]  希律王
[00:11:22.280 --> 00:11:24.760]  所以他統領了以色列
[00:11:24.760 --> 00:11:27.200]  就是九日裡面的全境地方
[00:11:27.200 --> 00:11:32.080]  借助了羅馬的軍隊支援之下
[00:11:32.080 --> 00:11:33.120]  就是剛才所說
[00:11:33.120 --> 00:11:36.400]  公元前37年開始就進入了這個地方去管理
[00:11:36.400 --> 00:11:42.480]  希律就是一個這樣的王
[00:11:42.480 --> 00:11:44.000]  但同時間
[00:11:44.000 --> 00:11:48.560]  他自己也跟羅馬帝國很親密
[00:11:48.560 --> 00:11:50.080]  他就因著這種親密
[00:11:50.080 --> 00:11:52.200]  就知道羅馬帝國的政策
[00:11:52.200 --> 00:11:53.600]  羅馬帝國的政策就是
[00:11:53.600 --> 00:11:55.120]  用他們的軍事
[00:11:55.120 --> 00:11:59.080]  用他們的軍政來統一這個國家
[00:11:59.080 --> 00:12:02.080]  當然大家知道猶太
[00:12:02.080 --> 00:12:04.640]  他們有自己很獨立的信仰背景
[00:12:04.640 --> 00:12:06.800]  也不能去勉強他們
[00:12:06.800 --> 00:12:09.160]  所以也是讓他們有自治
[00:12:09.160 --> 00:12:11.560]  用希律來管理
[00:12:11.560 --> 00:12:14.520]  但同時間希律王又想了一個方法
[00:12:14.520 --> 00:12:18.480]  因為整個羅馬帝國
[00:12:18.480 --> 00:12:21.360]  他們需要一個統一的文化
[00:12:21.360 --> 00:12:24.160]  或者一個文化也不要差太遠
[00:12:24.160 --> 00:12:27.640]  於是我們剛才說用什麼文化
[00:12:27.640 --> 00:12:28.720]  希臘
[00:12:28.720 --> 00:12:29.880]  希臘的文化
[00:12:29.880 --> 00:12:33.320]  希臘文化就是一個很古老文明
[00:12:33.320 --> 00:12:34.760]  已經很久以前的東西
[00:12:34.760 --> 00:12:36.120]  有很多哲學家
[00:12:36.120 --> 00:12:40.120]  有很多的各樣東西都是很優秀
[00:12:40.120 --> 00:12:42.760]  一直是借用一個文化
[00:12:42.760 --> 00:12:46.680]  去拉攏整個各地各族
[00:12:46.680 --> 00:12:48.280]  這個希律
[00:12:48.280 --> 00:12:49.480]  他就很希律化
[00:12:49.480 --> 00:12:51.160]  很希臘化
[00:12:51.160 --> 00:12:52.760]  就是說很西化
[00:12:52.760 --> 00:12:56.760]  於是就引入了很多這些希臘化的思想
[00:12:56.760 --> 00:12:58.760]  這些建築
[00:12:58.760 --> 00:13:00.960]  一些的做法
[00:13:00.960 --> 00:13:04.160]  就帶到來管理一個猶太團體
[00:13:04.160 --> 00:13:09.240]  所以在當時是有很多宏偉的建築出現的
[00:13:09.240 --> 00:13:12.560]  他又會討猶太人的歡心
[00:13:12.560 --> 00:13:16.200]  他重修什麼呢?
[00:13:16.200 --> 00:13:17.320]  聖殿大家知道了
[00:13:17.320 --> 00:13:18.600]  所以我們說聖殿是什麼
[00:13:18.600 --> 00:13:19.880]  是希律聖殿
[00:13:19.880 --> 00:13:21.560]  有所羅門聖殿
[00:13:21.560 --> 00:13:23.760]  然後第二個聖殿是什麼?
[00:13:23.760 --> 00:13:25.280]  算了,今天不是主要學時間
[00:13:25.280 --> 00:13:26.880]  不說這些了
[00:13:26.880 --> 00:13:28.360]  所羅巴柏聖殿
[00:13:28.360 --> 00:13:29.960]  然後就是希律聖殿
[00:13:29.960 --> 00:13:35.240]  希律聖殿就是將第二個聖殿重修
[00:13:35.240 --> 00:13:37.240]  用了幾十年時間
[00:13:37.240 --> 00:13:40.240]  所以曾經耶穌說
[00:13:40.240 --> 00:13:43.240]  我三天就會拆毀,然後重建
[00:13:43.240 --> 00:13:45.960]  那些人說:搞錯啊,耶穌,你這麼自大
[00:13:45.960 --> 00:13:47.760]  我們用了幾十年都還沒有好
[00:13:47.760 --> 00:13:50.520]  那時候聖殿還在修
[00:13:50.520 --> 00:13:51.720]  希律已經去世了
[00:13:51.720 --> 00:13:54.680]  但是他的後代繼續修建
[00:13:54.680 --> 00:13:55.880]  是很宏偉的
[00:13:55.880 --> 00:13:59.920]  是一個比所羅門時代更宏偉的聖殿
[00:13:59.920 --> 00:14:01.720]  但是我們知道當他修好之後
[00:14:01.720 --> 00:14:03.080]  沒過幾年
[00:14:03.080 --> 00:14:06.240]  這個聖殿就被毀了
[00:14:06.240 --> 00:14:10.040]  他就討他們歡心
[00:14:10.040 --> 00:14:11.200]  就做這些事情
[00:14:11.200 --> 00:14:13.960]  另外他在建立耶路撒冷
[00:14:13.960 --> 00:14:16.040]  一個很國際性的都市
[00:14:16.040 --> 00:14:18.960]  所以在城的西邊就建了自己的皇宮
[00:14:18.960 --> 00:14:23.840]  另外在城北建了一個軍事的堡壘
[00:14:23.840 --> 00:14:26.880]  軍、政、宗教
[00:14:26.880 --> 00:14:31.520]  都做得很有勢力、很有力量
[00:14:31.520 --> 00:14:33.240]  鞏固自己的權力
[00:14:33.240 --> 00:14:35.320]  各樣東西都做好了
[00:14:35.320 --> 00:14:38.440]  所以於是其實不單止這些建築物
[00:14:38.440 --> 00:14:40.840]  很多的運動場
[00:14:40.840 --> 00:14:45.080]  很多的所謂希臘化的運動館
[00:14:45.080 --> 00:14:49.120]  這些噴水池
[00:14:49.120 --> 00:14:52.960]  圓形的廣場等等
[00:14:52.960 --> 00:14:54.880]  就在那裡出現了很多
[00:14:54.880 --> 00:14:58.360]  所以其實整個猶大地
[00:14:58.360 --> 00:15:01.720]  都出現了很多這樣的建築物希臘化
[00:15:01.720 --> 00:15:06.280]  而帶來的思想、教育都是進入到裡面的
[00:15:06.280 --> 00:15:09.480]  所以就一直做到這樣的功夫
[00:15:09.480 --> 00:15:12.960]  但是很多人去記得希律
[00:15:12.960 --> 00:15:16.520]  就不是因為他的豐功偉業
[00:15:16.520 --> 00:15:19.880]  不是因為偉大的建築物流芳百世
[00:15:19.880 --> 00:15:23.680]  而是因為他自己生性的那種嫉妒
[00:15:23.680 --> 00:15:26.520]  那種經常猜疑旁人
[00:15:26.520 --> 00:15:29.080]  甚至親人的這種情況
[00:15:29.080 --> 00:15:33.320]  而帶來殘殺
[00:15:33.320 --> 00:15:41.360]  對他們這些下屬或者這些親人
[00:15:41.360 --> 00:15:44.280]  這些殘酷的對待
[00:15:44.280 --> 00:15:46.280]  就是臭名遠播
[00:15:46.280 --> 00:15:51.880]  所以當時有些流傳的寫法就說
[00:15:51.880 --> 00:15:54.240]  當時阿古士督曾經說過一句話
[00:15:54.240 --> 00:15:56.200]  當他希律郎不信他的兒子
[00:15:56.200 --> 00:15:57.440]  就殺了幾個兒子
[00:15:57.440 --> 00:16:00.640]  阿古士督這個皇
[00:16:00.640 --> 00:16:02.920]  凱撒大帝當然這樣說
[00:16:02.920 --> 00:16:09.080]  做希律的豬就好過做他的兒子
[00:16:09.080 --> 00:16:10.560]  所以你就看到這個情況
[00:16:10.560 --> 00:16:13.600]  另外他有一個殘酷的國王
[00:16:13.600 --> 00:16:19.600]  無中生有地說他最愛的太太
[00:16:19.600 --> 00:16:21.080]  其實他有很多妻妾
[00:16:21.080 --> 00:16:22.680]  他最愛的就是米尼撚
[00:16:22.680 --> 00:16:24.280]  說他有通姦罪
[00:16:24.280 --> 00:16:25.560]  就殺死了他
[00:16:25.560 --> 00:16:29.480]  其實他曾經有兩次出外打仗
[00:16:29.480 --> 00:16:30.480]  他在打仗的時候
[00:16:30.480 --> 00:16:38.360]  他已經叫下屬佈設了一個殺妻的計
[00:16:38.360 --> 00:16:40.360]  他說如果我回不來
[00:16:40.360 --> 00:16:41.880]  我的妻子就要死了
[00:16:41.880 --> 00:16:45.200]  因為我不能夠讓她獨留在世界裡面
[00:16:45.200 --> 00:16:48.240]  因為她被別人佔有
[00:16:48.240 --> 00:16:49.840]  只有我才可以佔有她
[00:16:49.840 --> 00:16:52.000]  我死了她也要死
[00:16:52.000 --> 00:16:57.160]  所以兩次出去都是這樣跟下屬說
[00:16:57.160 --> 00:16:59.120]  但是兩次都平安回來
[00:16:59.120 --> 00:17:00.920]  妻子當然沒事
[00:17:00.920 --> 00:17:04.000]  但最終也敵不過自己的心魔
[00:17:04.000 --> 00:17:05.240]  那種嫉妒
[00:17:05.240 --> 00:17:06.720]  經常覺得妻子不忠
[00:17:06.720 --> 00:17:12.320]  最後也是無中生有地將妻子殺了
[00:17:12.320 --> 00:17:15.720]  這就是希律的情況
[00:17:15.720 --> 00:17:19.560]  當我們說耶穌基督防備希律的教
[00:17:19.560 --> 00:17:21.200]  究竟是什麼意思呢?
[00:17:21.200 --> 00:17:24.440]  在我們今天的教會
[00:17:24.440 --> 00:17:26.680]  當然我們是教會的群體說這些事情
[00:17:26.680 --> 00:17:27.480]  究竟是什麼意思?
[00:17:27.480 --> 00:17:28.600]  我們怎麼防備?
[00:17:28.600 --> 00:17:31.520]  哪些意識形態會這樣呢?
[00:17:31.520 --> 00:17:33.720]  當然我們要明白到
[00:17:33.720 --> 00:17:39.600]  希律王是他將自己的力量權勢去擴展
[00:17:39.600 --> 00:17:41.760]  他引申今天的教會裡面
[00:17:41.760 --> 00:17:44.280]  如果說我們天國這種的使命
[00:17:44.280 --> 00:17:45.400]  這種的事業
[00:17:45.400 --> 00:17:50.800]  是當作一個地上的王國去管理
[00:17:50.800 --> 00:17:52.040]  來去發展
[00:17:52.040 --> 00:17:53.600]  就是一個問題出現
[00:17:53.600 --> 00:17:56.400]  我相信大家都稍微知道
[00:17:56.400 --> 00:17:59.160]  我們經常看權能報道的水晶教會
[00:17:59.160 --> 00:18:01.200]  現在落到什麼下場
[00:18:01.200 --> 00:18:04.600]  破產,因為權力的鬥爭或者金錢的問題
[00:18:04.600 --> 00:18:06.600]  因為很多的事情
[00:18:06.600 --> 00:18:10.600]  最後都已經不成教會
[00:18:10.600 --> 00:18:12.600]  我們看到很宏偉
[00:18:12.600 --> 00:18:13.840]  看到他們的詩歌
[00:18:13.840 --> 00:18:18.040]  我們都覺得我們回到崇拜就好了
[00:18:18.040 --> 00:18:21.120]  我們看電視都不回教會了
[00:18:21.120 --> 00:18:24.040]  但是今天在什麼地步裡面
[00:18:24.040 --> 00:18:27.960]  但是當希律的教進入了教會裡面
[00:18:27.960 --> 00:18:29.840]  就發生了一些問題
[00:18:29.840 --> 00:18:35.160]  希律王弟弟是對浩大氣功
[00:18:35.160 --> 00:18:38.120]  他喜歡將自己的權位一直建立
