
[00:00:00.000 --> 00:00:03.200]  天父我感謝祢,因為祢讓我們有上帝祢的說話
[00:02:14.200 --> 00:02:19.200]  可以說是靈性上的一對冒犯的夫婦
[00:02:19.200 --> 00:02:24.200]  我想我們都很難覺得自己是無可指責的
[00:02:24.200 --> 00:02:27.200]  而且面對這樣一個缺失的時候
[00:02:27.200 --> 00:02:29.200]  我們仍然可以這樣去祈禱
[00:02:29.200 --> 00:02:32.200]  仍然這樣去侍奉的時候
[00:02:32.200 --> 00:02:34.200]  其實都挺難找到的
[00:02:34.200 --> 00:02:37.200]  在這麼多年來
[00:02:37.200 --> 00:02:40.200]  他是一個祭司
[00:02:40.200 --> 00:02:42.200]  所以他就有這個背景之下
[00:02:42.200 --> 00:02:45.200]  他繼續去侍奉繼續去履行祭司的職責
[00:02:45.200 --> 00:02:48.200]  有一次他去履行這個職責的時候
[00:02:48.200 --> 00:02:51.200]  他就說按班次去做這個職責
[00:02:51.200 --> 00:02:54.200]  我先解釋一下什麼叫按班次
[00:02:54.200 --> 00:02:56.200]  由大衛的時期開始
[00:02:56.200 --> 00:02:58.200]  祭司就分了二十四班
[00:02:58.200 --> 00:03:01.200]  除了如意節 五層節 鑄盤節
[00:03:01.200 --> 00:03:02.200]  這幾個重要的節日之外
[00:03:02.200 --> 00:03:05.200]  其他日子他們就輪流當職
[00:03:05.200 --> 00:03:11.200]  每班每年大概輪流兩次
[00:03:11.200 --> 00:03:13.200]  每次一個禮拜
[00:03:13.200 --> 00:03:17.200]  當時祭司每班就有三百人
[00:03:17.200 --> 00:03:21.200]  用抽籤的方式就抽出大概五十人去負責
[00:03:21.200 --> 00:03:23.200]  說了這麼久說什麼呢
[00:03:23.200 --> 00:03:26.200]  其實計這個平均的機會率
[00:03:26.200 --> 00:03:29.200]  大概那個機會率還要是EVEN
[00:03:29.200 --> 00:03:32.200]  即是抽完一個不會再重複
[00:03:32.200 --> 00:03:36.200]  那個機會率六年才可以進去聖殿一次
[00:03:36.200 --> 00:03:39.200]  如果那個機會率不是EVEN
[00:03:39.200 --> 00:03:42.200]  即是重複再抽到的話
[00:03:42.200 --> 00:03:46.200]  有些祭司可能一生都不會進去
[00:03:46.200 --> 00:03:49.200]  不會進去聖殿獻祭
[00:03:49.200 --> 00:03:52.200]  所以對一個祭司來說
[00:03:52.200 --> 00:03:55.200]  能夠進去聖殿獻祭的時候
[00:03:55.200 --> 00:03:59.200]  可以說是千萬分之一的機會才可以進去
[00:03:59.200 --> 00:04:02.200]  能夠進去獻祭是一種榮耀
[00:04:02.200 --> 00:04:06.200]  而且對當時撒加利亞這個祭司來說
[00:04:06.200 --> 00:04:11.200]  是一個職位的高峰
[00:04:11.200 --> 00:04:13.200]  但是我很想說
[00:04:13.200 --> 00:04:16.200]  人看來祭司職位是高峰
[00:04:16.200 --> 00:04:19.200]  但是上帝說還不是
[00:04:19.200 --> 00:04:21.200]  祂的高峰還有
[00:04:21.200 --> 00:04:24.200]  所以一直看下去的時候
[00:04:24.200 --> 00:04:26.200]  當他燒香的時候
[00:04:26.200 --> 00:04:28.200]  民眾就在外面祈禱
[00:04:28.200 --> 00:04:31.200]  裡裡外外的人就一起去祈禱
[00:04:31.200 --> 00:04:34.200]  我就想起太古城旁的一個畫面
[00:04:34.200 --> 00:04:36.200]  就是當我們崇拜完一會兒
[00:04:36.200 --> 00:04:37.200]  祈禱的時候
[00:04:37.200 --> 00:04:40.200]  公禱為著世界很多不同的事情去祈禱的時候
[00:04:40.200 --> 00:04:42.200]  我們就是同心合意地一起去祈禱
[00:04:42.200 --> 00:04:44.200]  裡裡外外台上台下
[00:04:44.200 --> 00:04:48.200]  一起去為著不同的事情去祈禱
[00:04:48.200 --> 00:04:52.200]  其實當時的情況就是這樣
[00:04:52.200 --> 00:04:55.200]  那時候就是祭司進去獻祭
[00:04:55.200 --> 00:04:57.200]  然後外面的人一起去祈禱
[00:04:57.200 --> 00:05:00.200]  去祈求上帝去聽我們的祈禱
[00:05:00.200 --> 00:05:05.200]  但是在獻祭燒香的時候
[00:05:05.200 --> 00:05:09.200]  有一位天使就和撒加利亞顯現
[00:05:09.200 --> 00:05:12.200]  撒加利亞真的很害怕很慌張
[00:05:12.200 --> 00:05:14.200]  為什麼這麼害怕這麼慌張呢?
[00:05:14.200 --> 00:05:16.200]  其中要講一講背景
[00:05:16.200 --> 00:05:19.200]  在舊約到新約期間
[00:05:19.200 --> 00:05:21.200]  他們怎樣去看天使
[00:05:21.200 --> 00:05:23.200]  舊約到新約期間
[00:05:23.200 --> 00:05:25.200]  大概有四百年
[00:05:25.200 --> 00:05:29.200]  這個可以叫做第二聖殿時期
[00:05:29.200 --> 00:05:33.200]  當時以色列人分了很多不同的派別
[00:05:33.200 --> 00:05:36.200]  在新約裡面又見到有法尼塞人
[00:05:36.200 --> 00:05:39.200]  薩都戈人等等很多不同的派別
[00:05:39.200 --> 00:05:41.200]  就是這樣分開了
[00:05:41.200 --> 00:05:47.200]  有些派別就已經不再相信天使有復活
[00:05:47.200 --> 00:05:49.200]  這個就是薩都戈人的派別
[00:05:49.200 --> 00:05:51.200]  他們就不會再相信有天使
[00:05:51.200 --> 00:05:53.200]  也不會再相信復活這些事
[00:05:53.200 --> 00:05:56.200]  有些人就很跟隨律法
[00:05:56.200 --> 00:05:58.200]  這些就是法尼塞人
[00:05:58.200 --> 00:06:01.200]  但是他們仍然相信有天使
[00:06:01.200 --> 00:06:03.200]  仍然相信有復活
[00:06:03.200 --> 00:06:10.200]  為什麼他們對天使的觀念有這樣的不同呢?
[00:06:10.200 --> 00:06:13.200]  其中一個很大的原因就是當時有一本書
[00:06:13.200 --> 00:06:15.200]  叫做《以諾一書》
[00:06:15.200 --> 00:06:17.200]  《以諾一書》是一個天啟文學
[00:06:17.200 --> 00:06:19.200]  就是說一些寓言的東西
[00:06:19.200 --> 00:06:23.200]  裡面的內容就是說天使怎樣去墮落
[00:06:23.200 --> 00:06:26.200]  怎樣去跟女人結合等等
[00:06:26.200 --> 00:06:28.200]  所以天使對當時的人來說
[00:06:28.200 --> 00:06:32.200]  是有一些很不好的形象
[00:06:32.200 --> 00:06:35.200]  你想想羅真是一個撒加利亞的祭司
[00:06:35.200 --> 00:06:39.200]  他面對已經有這樣的形象
[00:06:39.200 --> 00:06:41.200]  有些是好的形象有些是不好的形象
[00:06:41.200 --> 00:06:43.200]  你都不知道哪個是真是假
[00:06:43.200 --> 00:06:46.200]  然後突然間有一個天使跟他顯現
[00:06:46.200 --> 00:06:49.200]  他當然很害怕
[00:06:49.200 --> 00:06:52.200]  而且當時四百年來都沒有任何的先師
[00:06:52.200 --> 00:06:54.200]  去講上帝的說話
[00:06:54.200 --> 00:06:59.200]  對於他來說其實很混淆很害怕很正常
[00:06:59.200 --> 00:07:04.200]  但是在這麼多天使的留言裡面
[00:07:04.200 --> 00:07:06.200]  這麼多的資訊裡面
[00:07:06.200 --> 00:07:10.200]  作者他特別在這段經文裡面
[00:07:10.200 --> 00:07:13.200]  講了天使的名字叫做加伯列
[00:07:13.200 --> 00:07:15.200]  加伯列這個名字有什麼特別呢?
[00:07:15.200 --> 00:07:16.200]  我一會兒會再講
[00:07:16.200 --> 00:07:18.200]  然後再看下去
[00:07:18.200 --> 00:07:20.200]  天使就跟撒加利亞說
[00:07:20.200 --> 00:07:23.200]  不要怕因為你的祈禱已經隨性了
[00:07:23.200 --> 00:07:25.200]  你的妻子將會生一個兒子
[00:07:25.200 --> 00:07:27.200]  你的兒子就叫做約翰
[00:07:27.200 --> 00:07:28.200]  他會令到你歡喜快樂
[00:07:28.200 --> 00:07:31.200]  很多人會因他的出世而喜樂
[00:07:31.200 --> 00:07:33.200]  而且他要在主面前偉大
[00:07:33.200 --> 00:07:35.200]  淡酒濃酒都不渴
[00:07:35.200 --> 00:07:37.200]  未出母福就被聖靈充滿
[00:07:37.200 --> 00:07:40.200]  他要令許多以色列的人
[00:07:40.200 --> 00:07:42.200]  轉向他們的神
[00:07:42.200 --> 00:07:45.200]  他將有以利亞的靈和能力
[00:07:45.200 --> 00:07:47.200]  在主的面前先行
[00:07:47.200 --> 00:07:49.200]  叫父親的心轉向兒女
[00:07:49.200 --> 00:07:51.200]  使伴侶的人轉向二人的智慧
[00:07:51.200 --> 00:07:53.200]  好為主預備他的子民
[00:07:53.200 --> 00:07:55.200]  使他們預備好
[00:07:55.200 --> 00:07:58.200]  這段說話我們聽起來
[00:07:58.200 --> 00:07:59.200]  沒什麼特別
[00:07:59.200 --> 00:08:02.200]  上帝就是這樣給我們的
[00:08:02.200 --> 00:08:05.200]  但是對於當時的以色列人來說
[00:08:05.200 --> 00:08:08.200]  聽起來是很不同的
[00:08:08.200 --> 00:08:10.200]  因為他特別提到
[00:08:10.200 --> 00:08:12.200]  以利亞的靈和能力
[00:08:12.200 --> 00:08:14.200]  在主的面前先行
[00:08:14.200 --> 00:08:16.200]  叫父親的心轉向兒女
[00:08:16.200 --> 00:08:19.200]  使伴侶的人轉向二人的智慧
[00:08:19.200 --> 00:08:22.200]  這一段說話其實一聽
[00:08:22.200 --> 00:08:25.200]  他們就知道是從哪裡出來的
[00:08:25.200 --> 00:08:27.200]  這句說話一聽
[00:08:27.200 --> 00:08:28.200]  其實就是正正在
[00:08:28.200 --> 00:08:31.200]  《馬拉基書》四章最後一節
[00:08:31.200 --> 00:08:34.200]  最後一個先知說的話
[00:08:34.200 --> 00:08:35.200]  他是這麼說的
[00:08:35.200 --> 00:08:37.200]  看啊!耶和華大兒可為之一
[00:08:37.200 --> 00:08:38.200]  未到以前
[00:08:38.200 --> 00:08:42.200]  我必差遣先知以利亞到尼摩那裡去
[00:08:42.200 --> 00:08:44.200]  他必使父親的心轉向兒女
[00:08:44.200 --> 00:08:46.200]  兒女的心轉向父親
[00:08:46.200 --> 00:08:48.200]  免得我來就坐遍地
[00:08:48.200 --> 00:08:51.200]  馬拉基是舊約裡最後一位先知
[00:08:51.200 --> 00:08:53.200]  在耶和華的日子以前
[00:08:53.200 --> 00:08:56.200]  必差遣以利亞來到
[00:08:56.200 --> 00:08:58.200]  一個以色列人
[00:08:58.200 --> 00:09:02.200]  他聽到天使這樣說的話的時候
[00:09:02.200 --> 00:09:05.200]  他就知道這是出自
[00:09:05.200 --> 00:09:08.200]  《馬拉基書》最後一個寓言
[00:09:08.200 --> 00:09:10.200]  要應驗的時候
[00:09:10.200 --> 00:09:15.200]  以利亞這個情況
[00:09:15.200 --> 00:09:18.200]  讓他知道
[00:09:18.200 --> 00:09:21.200]  但是撒加利亞仍然覺得有懷疑
[00:09:21.200 --> 00:09:22.200]  他就說
[00:09:22.200 --> 00:09:24.200]  我憑什麼可以知道這件事發生呢
[00:09:24.200 --> 00:09:25.200]  我已經老了
[00:09:25.200 --> 00:09:28.200]  妻子也都上了年紀了
[00:09:28.200 --> 00:09:29.200]  撒加利亞是看到
[00:09:29.200 --> 00:09:31.200]  他自己的現實的限制
[00:09:31.200 --> 00:09:33.200]  怎麼會還有這些事發生呢
[00:09:33.200 --> 00:09:37.200]  我憑什麼可以知道這件事發生呢
[00:09:37.200 --> 00:09:40.200]  作者記載這一句說話
[00:09:40.200 --> 00:09:42.200]  也都不是偶然
[00:09:42.200 --> 00:09:43.200]  原因就是
[00:09:43.200 --> 00:09:45.200]  在當時的七十事譯本
[00:09:45.200 --> 00:09:47.200]  七十事譯本就是當時
[00:09:47.200 --> 00:09:50.200]  以色列人開始
[00:09:50.200 --> 00:09:53.200]  希伯來文就失傳
[00:09:53.200 --> 00:09:57.200]  有一本希臘文的舊約聖經
[00:09:57.200 --> 00:10:00.200]  這本聖經就叫做七十事譯本
[00:10:00.200 --> 00:10:02.200]  這本七十事譯本
[00:10:02.200 --> 00:10:05.200]  在創世的十五章第八節
[00:10:05.200 --> 00:10:07.200]  和路加福音的
[00:10:07.200 --> 00:10:10.200]  我憑什麼可以知道這件事發生
[00:10:10.200 --> 00:10:13.200]  這個句子是完全一樣的
[00:10:13.200 --> 00:10:15.200]  它本身的文字
[00:10:15.200 --> 00:10:18.200]  所以其實作者
[00:10:18.200 --> 00:10:21.200]  透過這個撒加利亞的人
[00:10:21.200 --> 00:10:26.200]  他有心讓讀者去想起阿伯拉罕
[00:10:26.200 --> 00:10:30.200]  阿伯拉罕就是在創世的十五章八節裡面
[00:10:30.200 --> 00:10:33.200]  描述的人
[00:10:33.200 --> 00:10:38.200]  阿伯拉罕同樣都是在腦內才得知
[00:10:38.200 --> 00:10:40.200]  同樣是敬畏神的人
[00:10:40.200 --> 00:10:42.200]  而且神應許阿伯拉罕的後裔
[00:10:42.200 --> 00:10:44.200]  必如天上凡星
[00:10:44.200 --> 00:10:46.200]  應許他的德地作基業
[00:10:46.200 --> 00:10:48.200]  阿伯拉罕在舊約裡面是很重要的人物
[00:10:48.200 --> 00:10:51.200]  因為上帝給他一個很重要的應許
[00:10:51.200 --> 00:10:56.200]  而且是以色列人裡面一個很重要的人物
[00:10:56.200 --> 00:11:00.200]  因為神的約透過阿伯拉罕彰顯了出來
[00:11:00.200 --> 00:11:05.200]  而作者正正第二樣在這裡顯示出的
[00:11:05.200 --> 00:11:10.200]  就是讓讀者去看到阿伯拉罕那份約
[00:11:10.200 --> 00:11:15.200]  今天上帝又在這段經文裡告訴你
[00:11:15.200 --> 00:11:18.200]  他再次重新提到阿伯拉罕的約
[00:11:18.200 --> 00:11:20.200]  天使就回答
[00:11:20.200 --> 00:11:22.200]  「我設立在神面前的加伯列
[00:11:22.200 --> 00:11:26.200]  奉差遣對你說話向你報告這個好信息
[00:11:26.200 --> 00:11:28.200]  到時候我的話就會應驗
[00:11:28.200 --> 00:11:30.200]  但是現在你不相信我的話
[00:11:30.200 --> 00:11:32.200]  你就要成為阿伯不能說話
[00:11:32.200 --> 00:11:35.200]  直到這件事成就的一日」
[00:11:35.200 --> 00:11:36.200]  我剛才提到加伯列
[00:11:36.200 --> 00:11:41.200]  為什麼天使有名呢?
[00:11:41.200 --> 00:11:45.200]  原來加伯列在舊約裡面只出現過一次
[00:11:45.200 --> 00:11:48.200]  那次就在《但義理書》
[00:11:48.200 --> 00:11:52.200]  十五章、十六章、十七章、十五至十九章都有提到
[00:11:52.200 --> 00:11:55.200]  裡面說的信息就是末日的信息
[00:11:55.200 --> 00:11:59.200]  加伯列帶給但義理這個先知
[00:11:59.200 --> 00:12:02.200]  是說末日的時候上帝會怎麼做
[00:12:02.200 --> 00:12:04.200]  一個末日的信息第三點
[00:12:04.200 --> 00:12:07.200]  作者在這裡已經再次重提
[00:12:07.200 --> 00:12:10.200]  在末日耶和華的日子裡
[00:12:10.200 --> 00:12:14.200]  所以這段經文不是單單說一個撒加利亞的祭司
[00:12:14.200 --> 00:12:17.200]  他不相信天使說的話
[00:12:17.200 --> 00:12:24.200]  而是上帝在一個很難過、很絕望的階段裡
[00:12:24.200 --> 00:12:26.200]  上帝給的是一個拯救
[00:12:26.200 --> 00:12:28.200]  在個人來說
[00:12:28.200 --> 00:12:31.200]  努尼德子在絕望裡得著盼望
[00:12:31.200 --> 00:12:34.200]  對於撒加利亞這個家庭來說
[00:12:34.200 --> 00:12:36.200]  他就是在覺得羞恥的裡邊
[00:12:36.200 --> 00:12:38.200]  上帝帶來他的盼望
[00:12:38.200 --> 00:12:39.200]  在這個世界裡面
[00:12:39.200 --> 00:12:41.200]  很混淆很多的信息裡面
[00:12:41.200 --> 00:12:44.200]  但是上帝仍然透過這個人
[00:12:44.200 --> 00:12:47.200]  去告訴人們神的拯救
[00:12:47.200 --> 00:12:48.200]  在群體來說
[00:12:48.200 --> 00:12:49.200]  加伯列的出現
[00:12:49.200 --> 00:12:52.200]  正正就是一個沒有上帝的說話
[00:12:52.200 --> 00:12:55.200]  很混淆的世代裡面
[00:12:55.200 --> 00:12:58.200]  他說上帝的拯救要來臨
[00:12:58.200 --> 00:13:02.200]  上帝帶著的給我們的是一份盼望
[00:13:02.200 --> 00:13:06.200]  而且上帝透過一個人
[00:13:06.200 --> 00:13:09.200]  他不相信在這個世代很混亂的裡面
[00:13:09.200 --> 00:13:12.200]  他帶來的是一個逆轉
[00:13:12.200 --> 00:13:17.200]  《老家福音》的作者一開始要記載的
[00:13:17.200 --> 00:13:19.200]  剛才說過不是一個人祈禱
[00:13:19.200 --> 00:13:21.200]  不相信這麼簡單
[00:13:21.200 --> 00:13:24.200]  而是作者要告訴我們
[00:13:24.200 --> 00:13:25.200]  在一個絕望的世代裡面
[00:13:25.200 --> 00:13:27.200]  神帶來給我們的希望
[00:13:27.200 --> 00:13:30.200]  原來一個二人毫無自責的人
[00:13:30.200 --> 00:13:32.200]  燒香獻祭的祭司
[00:13:32.200 --> 00:13:34.200]  生活天天都是這樣的
[00:13:34.200 --> 00:13:38.200]  可能他八十幾歲
[00:13:38.200 --> 00:13:41.200]  八十年來他天天都是這樣
[00:13:41.200 --> 00:13:42.200]  上聖殿公職
[00:13:42.200 --> 00:13:43.200]  行所有的律法
[00:13:43.200 --> 00:13:47.200]  但心裡面仍然可以藏著不信的種子
[00:13:47.200 --> 00:13:50.200]  我想我們在座坐在這裡做Galto
[00:13:50.200 --> 00:13:52.200]  都是一段不短的日子
[00:13:52.200 --> 00:13:54.200]  也許我們都不是無可自責
[00:13:54.200 --> 00:13:57.200]  但我們都很可以每個禮拜回教會
[00:13:57.200 --> 00:13:58.200]  團體讀聖經
[00:13:58.200 --> 00:13:59.200]  領修傳福音
[00:13:59.200 --> 00:14:01.200]  天天都可以這樣
[00:14:01.200 --> 00:14:03.200]  但這些可以變成生活習慣
[00:14:03.200 --> 00:14:06.200]  而且覺得是再正常不過的事
[00:14:06.200 --> 00:14:10.200]  但是會不會漸漸失去那份盼望
[00:14:10.200 --> 00:14:12.200]  那份生命力呢
[00:14:12.200 --> 00:14:15.200]  正正因為反看你
[00:14:15.200 --> 00:14:17.200]  現實的環境沒有辦法改變
[00:14:17.200 --> 00:14:20.200]  我看你根本就是這樣就是這樣
[00:14:20.200 --> 00:14:21.200]  那怎麼會再改變
[00:14:21.200 --> 00:14:23.200]  根本就沒有能力去改變
[00:14:23.200 --> 00:14:26.200]  所以祈禱就變成只是祈禱
[00:14:26.200 --> 00:14:29.200]  心裡面其實有不信的種子
[00:14:29.200 --> 00:14:31.200]  埋在心裡面
[00:14:31.200 --> 00:14:35.200]  2014年教會跟新調查裡面
[00:14:35.200 --> 00:14:36.200]  有一個報告
[00:14:36.200 --> 00:14:38.200]  它就說香港全教會
[00:14:38.200 --> 00:14:41.200]  正在進入一個空巢期的日子
[00:14:41.200 --> 00:14:45.200]  就是說一個中年後期的形容詞
[00:14:45.200 --> 00:14:47.200]  它形容教會是怎樣呢
[00:14:47.200 --> 00:14:51.200]  「安於現狀,力不從心,活力下降」
[00:14:51.200 --> 00:14:56.200]  簡單地形容它為失去生命力的教會
[00:14:56.200 --> 00:15:00.200]  我最近看了一本書
[00:15:00.200 --> 00:15:03.200]  有一位作者叫做約翰奧巴格
[00:15:03.200 --> 00:15:05.200]  他叫做John Auberg
[00:15:05.200 --> 00:15:07.200]  他寫了一本書叫做
[00:15:07.200 --> 00:15:09.200]  「活出神心意中的我」
[00:15:09.200 --> 00:15:11.200]  他裡面提到
[00:15:11.200 --> 00:15:15.200]  當我們經常去檢視自己屬靈的情況的時候
[00:15:15.200 --> 00:15:16.200]  我們會經常問什麼呢
[00:15:16.200 --> 00:15:17.200]  我們問什麼問題呢
[00:15:17.200 --> 00:15:19.200]  就是問你最近屬靈生命好嗎
[00:15:19.200 --> 00:15:22.200]  你最近過得怎樣
[00:15:22.200 --> 00:15:24.200]  你的屬靈生命怎樣
[00:15:24.200 --> 00:15:29.200]  他問來問去都是回答這個問題
[00:15:29.200 --> 00:15:31.200]  他就會經常檢視
[00:15:31.200 --> 00:15:32.200]  今天有沒有好好讀經
[00:15:32.200 --> 00:15:33.200]  有沒有好好祈禱
[00:15:33.200 --> 00:15:34.200]  但他就說問題是
[00:15:34.200 --> 00:15:37.200]  如果我們真的用這個標準去衡量的時候
[00:15:37.200 --> 00:15:38.200]  聖經裡面
[00:15:38.200 --> 00:15:41.200]  發你錯人一定是無犯身
[00:15:41.200 --> 00:15:44.200]  但是他卻被耶穌罵
[00:15:44.200 --> 00:15:48.200]  我們可以非常有紀律地讀聖經去祈禱
[00:15:48.200 --> 00:15:51.200]  但是他仍然很驕傲或者惡毒
[00:15:51.200 --> 00:15:53.200]  我們怎樣去評估一個人
[00:15:53.200 --> 00:15:54.200]  零明成長
[00:15:54.200 --> 00:15:56.200]  但又不被法理錯人質疑呢
[00:15:56.200 --> 00:16:00.200]  他就更正了這個問題
[00:16:00.200 --> 00:16:02.200]  他就說了兩個問題
[00:16:02.200 --> 00:16:03.200]  第一個問題就是
[00:16:03.200 --> 00:16:04.200]  他問自己
[00:16:04.200 --> 00:16:07.200]  我最近是不是很容易覺得沮喪
[00:16:07.200 --> 00:16:09.200]  第二個問題是
[00:16:09.200 --> 00:16:12.200]  我最近是不是很容易覺得自己生氣
[00:16:12.200 --> 00:16:13.200]  這兩個問題
[00:16:13.200 --> 00:16:16.200]  足夠反映了你的屬靈狀況
[00:16:16.200 --> 00:16:18.200]  是不是有這份平安
[00:16:18.200 --> 00:16:20.200]  和有沒有這份盼望
[00:16:20.200 --> 00:16:22.200]  這個正正就是基督徒的生命力
[00:16:22.200 --> 00:16:23.200]  我再說
[00:16:23.200 --> 00:16:26.200]  生命力不是單單去參加教會的活動
[00:16:26.200 --> 00:16:28.200]  舉辦的課程
[00:16:28.200 --> 00:16:30.200]  而是你有沒有動力
[00:16:30.200 --> 00:16:33.200]  有沒有動力再去關心人
[00:16:33.200 --> 00:16:34.200]  傳福音給人
[00:16:34.200 --> 00:16:36.200]  為其他人祈禱
[00:16:36.200 --> 00:16:37.200]  不是一個形式
[00:16:37.200 --> 00:16:39.200]  而是懷著上帝的盼望
[00:16:39.200 --> 00:16:42.200]  讓上帝在我們的生命裡面不斷去根深
[00:16:42.200 --> 00:16:44.200]  如果我們教會
[00:16:44.200 --> 00:16:46.200]  其實有弟兄姊妹
[00:16:46.200 --> 00:16:50.200]  有可能一個、兩個、十個
[00:16:50.200 --> 00:16:52.200]  其實是不夠的
[00:16:52.200 --> 00:16:54.200]  一間教會七百人
[00:16:54.200 --> 00:16:56.200]  只有十個人有生命力的話
[00:16:56.200 --> 00:16:59.200]  其實都是一間失去生命力的教會
[00:16:59.200 --> 00:17:01.200]  一間教會七百人
[00:17:01.200 --> 00:17:03.200]  如果多幾個
[00:17:03.200 --> 00:17:06.200]  多十幾個、二十個
[00:17:06.200 --> 00:17:07.200]  又會有不同
[00:17:07.200 --> 00:17:10.200]  我盼望我們太古聖堂
[00:17:10.200 --> 00:17:12.200]  不是一個失去生命力的教會
[00:17:12.200 --> 00:17:16.200]  而是一個充滿著對上帝盼望的教會
[00:17:16.200 --> 00:17:19.200]  故事講到這裡
[00:17:19.200 --> 00:17:22.200]  上帝其實真的沒有放棄過
[00:17:22.200 --> 00:17:25.200]  他沒有放棄過以色列的群體
[00:17:25.200 --> 00:17:27.200]  神會透過一個人或者一個家
[00:17:27.200 --> 00:17:29.200]  去告訴大家
[00:17:29.200 --> 00:17:30.200]  神的工作
[00:17:30.200 --> 00:17:31.200]  二十一節
[00:17:31.200 --> 00:17:33.200]  一班民眾在外面等候
[00:17:33.200 --> 00:17:35.200]  建制師遲遲都不出來
[00:17:35.200 --> 00:17:36.200]  就很驚奇了
[00:17:36.200 --> 00:17:38.200]  當撒加利亞出來的時候
[00:17:38.200 --> 00:17:40.200]  他就不能夠跟民眾說話
[00:17:40.200 --> 00:17:42.200]  他就知道他在聖殿裏面見到異象
[00:17:42.200 --> 00:17:45.200]  撒加利亞就不斷向他們打手勢
[00:17:45.200 --> 00:17:47.200]  都說他打手勢
[00:17:47.200 --> 00:17:48.200]  但是說不出話來
[00:17:48.200 --> 00:17:50.200]  撒加利亞就完成了他的侍奉
[00:17:50.200 --> 00:17:51.200]  就回家去了
[00:17:51.200 --> 00:17:54.200]  而他的妻子伊麗莎白就真的懷了孕
[00:17:54.200 --> 00:17:56.200]  有五個月出來就沒有再見人了
[00:17:56.200 --> 00:17:57.200]  他說
[00:17:57.200 --> 00:18:00.200]  在主眷顧我的這些日子裏
[00:18:00.200 --> 00:18:02.200]  祂怎樣看待我
[00:18:02.200 --> 00:18:07.200]  要將我從眾人當中的恥辱除去
[00:18:07.200 --> 00:18:10.200]  神透過撒加利亞
[00:18:10.200 --> 00:18:11.200]  透過這個夫婦
[00:18:11.200 --> 00:18:12.200]  去顯出祂的能力
[00:18:12.200 --> 00:18:14.200]  讓民眾知道有異象
[00:18:14.200 --> 00:18:16.200]  對於那些群體來講
[00:18:16.200 --> 00:18:19.200]  神的拯救對會眾來說
[00:18:19.200 --> 00:18:21.200]  是相當之激勵
[00:18:21.200 --> 00:18:22.200]  有異象
[00:18:22.200 --> 00:18:24.200]  在這裏告訴他們
[00:18:24.200 --> 00:18:26.200]  神沒有離開過他們
[00:18:26.200 --> 00:18:29.200]  這個異象是告訴他們
[00:18:29.200 --> 00:18:31.200]  上帝是沒有離開過他們
[00:18:31.200 --> 00:18:33.200]  在伊麗莎白裏面
[00:18:33.200 --> 00:18:36.200]  神將伊麗莎白的恥辱除去
[00:18:36.200 --> 00:18:38.200]  將不能夠生育的婦人
[00:18:38.200 --> 00:18:39.200]  在古代裏面
[00:18:39.200 --> 00:18:41.200]  是一個大懲罰的時候
[00:18:41.200 --> 00:18:44.200]  卻是上帝一直作出懲求
[00:18:44.200 --> 00:18:46.200]  神給人一個盼望
