
[00:00:00.000 --> 00:00:02.000]  和您在這裡打個招呼
[00:02:12.000 --> 00:02:14.000]  他表面是很正派
[00:02:14.000 --> 00:02:15.000]  很正氣
[00:02:15.000 --> 00:02:18.000]  但原來內裡很陰險奸詐
[00:02:18.000 --> 00:02:20.000]  所以在政壇
[00:02:20.000 --> 00:02:22.000]  有些人形容某些政客
[00:02:22.000 --> 00:02:24.000]  很虛偽
[00:02:24.000 --> 00:02:26.000]  這個就是岳不群
[00:02:26.000 --> 00:02:27.000]  在香港和台灣也有
[00:02:27.000 --> 00:02:29.000]  如果你留心新聞
[00:02:29.000 --> 00:02:32.000]  有些被形容為岳不群的政客
[00:02:32.000 --> 00:02:35.000]  這個我很深印象
[00:02:35.000 --> 00:02:37.000]  第二個很深印象的
[00:02:37.000 --> 00:02:39.000]  就是在天龍八部裡面
[00:02:39.000 --> 00:02:42.000]  有一個叫無名曾的人
[00:02:42.000 --> 00:02:44.000]  這個人出場很短
[00:02:44.000 --> 00:02:46.000]  這個人其實做什麼的呢
[00:02:46.000 --> 00:02:49.000]  在少林寺只是做掃地
[00:02:49.000 --> 00:02:51.000]  他連名字都沒有叫無名曾
[00:02:51.000 --> 00:02:53.000]  所以連整本天龍八部叫什麼名字呢
[00:02:53.000 --> 00:02:55.000]  這個沒有名字
[00:02:55.000 --> 00:02:57.000]  連少林的方丈高增
[00:02:57.000 --> 00:02:59.000]  有這個人在少林寺
[00:02:59.000 --> 00:03:01.000]  他都不知道
[00:03:01.000 --> 00:03:03.000]  他在藏經閣那裡只是做掃地
[00:03:03.000 --> 00:03:05.000]  地位很低微
[00:03:05.000 --> 00:03:07.000]  但這個人武功出神入化
[00:03:07.000 --> 00:03:09.000]  如果大家知道
[00:03:09.000 --> 00:03:11.000]  在天龍八部
[00:03:11.000 --> 00:03:13.000]  武功最高的應該就是喬峰
[00:03:13.000 --> 00:03:16.000]  但喬峰和這個打是不能打的
[00:03:16.000 --> 00:03:19.000]  完全是差很遠距離
[00:03:19.000 --> 00:03:22.000]  而書中形容這位無名曾
[00:03:22.000 --> 00:03:24.000]  不單武功高強
[00:03:24.000 --> 00:03:26.000]  他有很大的智慧
[00:03:26.000 --> 00:03:28.000]  慈悲慰懷
[00:03:28.000 --> 00:03:30.000]  這個無名曾也是表裡不一
[00:03:30.000 --> 00:03:32.000]  你看他不出的
[00:03:32.000 --> 00:03:34.000]  你看他是一個掃地阿伯
[00:03:34.000 --> 00:03:36.000]  原來他真的是一代宗師
[00:03:36.000 --> 00:03:39.000]  才是真真正正的絕世高手
[00:03:39.000 --> 00:03:42.000]  我們今天這段經文
[00:03:42.000 --> 00:03:44.000]  有兩類人物
[00:03:44.000 --> 00:03:46.000]  第一類就是文士
[00:03:46.000 --> 00:03:49.000]  這類文士就很像鱷骨群
[00:03:49.000 --> 00:03:52.000]  他們表面是很敬虔的
[00:03:52.000 --> 00:03:54.000]  假冒為善
[00:03:54.000 --> 00:03:57.000]  但內裡其實是很污穢
[00:03:57.000 --> 00:03:59.000]  表裡不一
[00:03:59.000 --> 00:04:02.000]  第二類人物就是用寡婦所代表
[00:04:02.000 --> 00:04:04.000]  好像那個無名曾
[00:04:04.000 --> 00:04:06.000]  他地位很低微
[00:04:06.000 --> 00:04:07.000]  這個寡婦
[00:04:07.000 --> 00:04:09.000]  但耶穌稱讚他
[00:04:09.000 --> 00:04:11.000]  他很淑靈
[00:04:11.000 --> 00:04:13.000]  他獻出他所有
[00:04:13.000 --> 00:04:14.000]  你是看不出的
[00:04:14.000 --> 00:04:16.000]  這個寡婦地位低微
[00:04:16.000 --> 00:04:18.000]  在這個社會裡是窮困的一群
[00:04:18.000 --> 00:04:20.000]  是另類的表裡不一
[00:04:20.000 --> 00:04:23.000]  我們今天看看這兩類人物
[00:04:23.000 --> 00:04:25.000]  我們可以學到什麼
[00:04:25.000 --> 00:04:28.000]  耶穌他入了耶路撒冷之後
[00:04:28.000 --> 00:04:30.000]  他和他一班敵黨的人
[00:04:30.000 --> 00:04:33.000]  那個對立越來越白熱化
[00:04:33.000 --> 00:04:36.000]  如果你記得我們三個星期前我們說
[00:04:36.000 --> 00:04:38.000]  有法利塞人和希律黨人
[00:04:38.000 --> 00:04:40.000]  他們用一個政治問題
[00:04:40.000 --> 00:04:41.000]  喂
[00:04:41.000 --> 00:04:43.000]  應不應該納粹給凱撒呢
[00:04:43.000 --> 00:04:45.000]  去陷害耶穌
[00:04:45.000 --> 00:04:48.000]  兩個星期前我們又聽到
[00:04:48.000 --> 00:04:50.000]  薩都該人
[00:04:50.000 --> 00:04:52.000]  用一個神學的問題
[00:04:52.000 --> 00:04:54.000]  究竟有沒有復活呢
[00:04:54.000 --> 00:04:56.000]  去和耶穌爭辯
[00:04:56.000 --> 00:04:59.000]  上個星期我們說到一個文士
[00:04:59.000 --> 00:05:02.000]  去和耶穌討論最大誡命的問題
[00:05:02.000 --> 00:05:03.000]  不過這個文士多好
[00:05:03.000 --> 00:05:05.000]  耶穌很少讚文士
[00:05:05.000 --> 00:05:07.000]  如果上個星期你記得
[00:05:07.000 --> 00:05:08.000]  這個文士是
[00:05:08.000 --> 00:05:10.000]  耶穌怎樣讚他
[00:05:10.000 --> 00:05:11.000]  有智慧
[00:05:11.000 --> 00:05:14.000]  不過不是每個文士都這樣
[00:05:14.000 --> 00:05:16.000]  今天我們看到這一班文士
[00:05:16.000 --> 00:05:18.000]  耶穌就不是讚
[00:05:18.000 --> 00:05:20.000]  耶穌是譴責這一班文士
[00:05:20.000 --> 00:05:22.000]  是這一班
[00:05:22.000 --> 00:05:23.000]  耶穌說
[00:05:23.000 --> 00:05:26.000]  假冒為善的人
[00:05:26.000 --> 00:05:28.000]  我們看到耶穌和這一班人的對立
[00:05:28.000 --> 00:05:29.000]  越來越激烈
[00:05:29.000 --> 00:05:31.000]  在上一段的34節
[00:05:31.000 --> 00:05:32.000]  你看到
[00:05:32.000 --> 00:05:34.000]  從此以後
[00:05:34.000 --> 00:05:36.000]  沒有人敢再問耶穌
[00:05:36.000 --> 00:05:38.000]  耶穌用他的智慧
[00:05:38.000 --> 00:05:40.000]  駁倒了所有的人
[00:05:40.000 --> 00:05:42.000]  沒有人敢再問他
[00:05:42.000 --> 00:05:44.000]  所以到這一段
[00:05:44.000 --> 00:05:46.000]  你會發覺不是人去問耶穌問題
[00:05:46.000 --> 00:05:48.000]  是耶穌主動出擊
[00:05:48.000 --> 00:05:50.000]  主動去問那些人
[00:05:50.000 --> 00:05:52.000]  文士怎樣講
[00:05:52.000 --> 00:05:53.000]  怎樣理解
[00:05:53.000 --> 00:05:56.000]  基督是大衛的後裔呢
[00:05:56.000 --> 00:05:59.000]  文士大家如果都聽過上一次
[00:05:59.000 --> 00:06:01.000]  是律法教師
[00:06:01.000 --> 00:06:02.000]  很熟悉舊約
[00:06:02.000 --> 00:06:04.000]  是律法的專家
[00:06:04.000 --> 00:06:06.000]  耶穌就引用了詩篇
[00:06:06.000 --> 00:06:08.000]  110篇的第一節
[00:06:08.000 --> 00:06:10.000]  他就說
[00:06:10.000 --> 00:06:12.000]  主對我主說
[00:06:12.000 --> 00:06:14.000]  這一篇是大衛的詩篇
[00:06:14.000 --> 00:06:15.000]  在耶穌的角度
[00:06:15.000 --> 00:06:17.000]  大衛被聖靈感動去說話
[00:06:17.000 --> 00:06:19.000]  主對我主說
[00:06:19.000 --> 00:06:21.000]  第一個主就是耶和華神
[00:06:21.000 --> 00:06:23.000]  這個就是父神
[00:06:23.000 --> 00:06:26.000]  第二個主就是講基督
[00:06:26.000 --> 00:06:28.000]  神對基督說
[00:06:28.000 --> 00:06:30.000]  你坐在我的右邊
[00:06:30.000 --> 00:06:33.000]  右邊是代表一個很獨一的關係
[00:06:33.000 --> 00:06:35.000]  一個很尊貴的位置
[00:06:35.000 --> 00:06:38.000]  而神叫基督是勝過一切的仇敵
[00:06:38.000 --> 00:06:41.000]  大家都知道基督已經贏了撒旦
[00:06:41.000 --> 00:06:43.000]  贏了罪惡
[00:06:43.000 --> 00:06:44.000]  贏了死亡
[00:06:44.000 --> 00:06:46.000]  問題是什麼呢
[00:06:46.000 --> 00:06:49.000]  基督又是大衛的後裔
[00:06:49.000 --> 00:06:50.000]  是從大衛而出
[00:06:50.000 --> 00:06:52.000]  好像地位低微一點
[00:06:52.000 --> 00:06:54.000]  他是從大衛而出
[00:06:54.000 --> 00:06:58.000]  但為什麼大衛又稱這位基督為主呢
[00:06:58.000 --> 00:07:01.000]  文士很熟讀舊約
[00:07:01.000 --> 00:07:03.000]  他很清楚在耶利米蘇
[00:07:03.000 --> 00:07:04.000]  以賽亞書
[00:07:04.000 --> 00:07:05.000]  以西傑書
[00:07:05.000 --> 00:07:06.000]  撒加利亞書
[00:07:06.000 --> 00:07:08.000]  他很清楚已經指出
[00:07:08.000 --> 00:07:11.000]  基督是從大衛而出
[00:07:11.000 --> 00:07:14.000]  基督是大衛的後裔
[00:07:14.000 --> 00:07:18.000]  但為什麼大衛會稱呼這位自己的後裔
[00:07:18.000 --> 00:07:21.000]  這位尼塞亞為主呢
[00:07:21.000 --> 00:07:22.000]  耶穌這樣說
[00:07:22.000 --> 00:07:25.000]  他絕對不是想否定
[00:07:25.000 --> 00:07:27.000]  尼塞亞是從大衛而出
[00:07:27.000 --> 00:07:30.000]  他沒有否定這個事實
[00:07:30.000 --> 00:07:32.000]  不過他說
[00:07:32.000 --> 00:07:34.000]  不只是這樣
[00:07:34.000 --> 00:07:37.000]  尼塞亞不只是大衛的子孫這麼簡單
[00:07:37.000 --> 00:07:39.000]  他不只是Son of David
[00:07:39.000 --> 00:07:41.000]  而尼塞亞更厲害
[00:07:41.000 --> 00:07:43.000]  他是Son of God
[00:07:43.000 --> 00:07:44.000]  他是神的兒子
[00:07:44.000 --> 00:07:46.000]  你看馬科音
[00:07:46.000 --> 00:07:49.000]  一開始第一章第一節說什麼
[00:07:49.000 --> 00:07:51.000]  神的兒子
[00:07:51.000 --> 00:07:52.000]  耶穌基督
[00:07:52.000 --> 00:07:54.000]  他一開始已經表明
[00:07:54.000 --> 00:08:00.000]  這位尼塞亞不是大衛的子孫這麼簡單
[00:08:00.000 --> 00:08:01.000]  文士以為什麼呢
[00:08:01.000 --> 00:08:03.000]  以為基督從大衛而出
[00:08:03.000 --> 00:08:04.000]  大衛是誰呢
[00:08:04.000 --> 00:08:08.000]  大衛是以色列人一個很重要的君王
[00:08:08.000 --> 00:08:12.000]  是帶領以色列人復興的一個君王
[00:08:12.000 --> 00:08:14.000]  尼塞亞來到
[00:08:14.000 --> 00:08:16.000]  就好像大衛那樣
[00:08:16.000 --> 00:08:19.000]  帶領我們這班以色列人去復興
[00:08:19.000 --> 00:08:21.000]  一個政治性的君王
[00:08:21.000 --> 00:08:23.000]  是猶太人的君王
[00:08:23.000 --> 00:08:25.000]  但耶穌說你們錯了
[00:08:25.000 --> 00:08:28.000]  耶穌不是單單猶太人的君王
[00:08:28.000 --> 00:08:31.000]  耶穌是全地全人類的主宰
[00:08:31.000 --> 00:08:36.000]  所以連大衛也叫這位基督為主
[00:08:36.000 --> 00:08:40.000]  如果看第35到37節主要說什麼呢
[00:08:40.000 --> 00:08:44.000]  耶穌是想說耶穌基督的真正身份地位
[00:08:44.000 --> 00:08:46.000]  不是一位政治性
[00:08:46.000 --> 00:08:50.000]  你們這班文士以為政治性的尼塞亞
[00:08:50.000 --> 00:08:53.000]  但同時耶穌也會指出
[00:08:53.000 --> 00:08:55.000]  這班文士
[00:08:55.000 --> 00:08:56.000]  他是律法的專家
[00:08:56.000 --> 00:08:58.000]  律法的教師
[00:08:58.000 --> 00:09:00.000]  他教律法罕罕而談
[00:09:00.000 --> 00:09:04.000]  但原來對於尼塞亞的觀念是有偏差的
[00:09:04.000 --> 00:09:07.000]  他們表面是律法的專家
[00:09:07.000 --> 00:09:09.000]  但內裡其實有些偏差
[00:09:09.000 --> 00:09:13.000]  就好像牧師說馬克福音講到天花龍鳳
[00:09:13.000 --> 00:09:16.000]  但原來我理解馬克福音是一塌糊塗
[00:09:16.000 --> 00:09:17.000]  就好像這樣
[00:09:17.000 --> 00:09:19.000]  表面是專家
[00:09:19.000 --> 00:09:21.000]  但內裡有偏差
[00:09:21.000 --> 00:09:23.000]  耶穌講得很有智慧
[00:09:23.000 --> 00:09:25.000]  群眾很喜歡聽
[00:09:25.000 --> 00:09:28.000]  於是耶穌就一針見血
[00:09:28.000 --> 00:09:32.000]  講出這班文士的真正問題
[00:09:32.000 --> 00:09:35.000]  耶穌說到第38節
[00:09:35.000 --> 00:09:37.000]  耶穌說你們要防備文士
[00:09:37.000 --> 00:09:38.000]  他們怎樣呢?
[00:09:38.000 --> 00:09:41.000]  他們號稱長袍走來走去
[00:09:41.000 --> 00:09:45.000]  長袍可以是宗教人士所穿的衣服
[00:09:45.000 --> 00:09:48.000]  亦都代表有地位
[00:09:48.000 --> 00:09:50.000]  他們又怎樣呢?
[00:09:50.000 --> 00:09:53.000]  他們又喜歡人家在街市上
[00:09:53.000 --> 00:09:56.000]  當街當巷向他們問案
[00:09:56.000 --> 00:10:00.000]  是代表有尊貴、有面子、有地位
[00:10:00.000 --> 00:10:03.000]  他們又喜愛在會堂裡坐在高位
[00:10:03.000 --> 00:10:08.000]  會堂的高位就是擺放聖經的前面的第一排
[00:10:08.000 --> 00:10:12.000]  這就是會堂的尊貴地位
[00:10:12.000 --> 00:10:16.000]  他們又喜愛在宴席上坐在首座
[00:10:16.000 --> 00:10:18.000]  就是坐在主人旁邊的位置
[00:10:18.000 --> 00:10:22.000]  亦都是一個尊貴、有面子、有地位的位置
[00:10:22.000 --> 00:10:24.000]  其實耶穌講這番話
[00:10:24.000 --> 00:10:33.000]  就是這班人喜歡自高自大、扮敬虔、有地位、假冒敬虔
[00:10:33.000 --> 00:10:38.000]  你看看這班文士的行為是代表什麼呢?
[00:10:38.000 --> 00:10:43.000]  如果你記得上星期講最大的誡命是什麼?
[00:10:43.000 --> 00:10:48.000]  盡心盡性、盡義盡力、愛主你的神
[00:10:48.000 --> 00:10:51.000]  而這班文士在這裡所犯的就是
[00:10:51.000 --> 00:10:54.000]  他完全是違反了最大的誡命
[00:10:54.000 --> 00:10:58.000]  最大的誡命說原來是神先我們要盡心愛那位
[00:10:58.000 --> 00:11:01.000]  神先是那位尊貴值得我們崇敬的那位
[00:11:01.000 --> 00:11:04.000]  而這班文士就當自己是神
[00:11:04.000 --> 00:11:06.000]  我自己值得尊敬
[00:11:06.000 --> 00:11:08.000]  你要尊崇我
[00:11:08.000 --> 00:11:12.000]  他已經立刻犯了第一大誡命
[00:11:12.000 --> 00:11:15.000]  你要問牧師你都穿長袍的
[00:11:15.000 --> 00:11:18.000]  你在婚禮喪禮經常見到我都穿長袍的
[00:11:18.000 --> 00:11:21.000]  我們去到一些其他堂會的講道
[00:11:21.000 --> 00:11:23.000]  我們通常都是坐第一排的
[00:11:23.000 --> 00:11:26.000]  都是一些尊貴的位置
[00:11:26.000 --> 00:11:29.000]  牧師你和文士都差不多
[00:11:29.000 --> 00:11:31.000]  問題是什麼呢?
[00:11:31.000 --> 00:11:33.000]  問題你看清楚第38節
[00:11:33.000 --> 00:11:36.000]  其實問題是個好字
[00:11:36.000 --> 00:11:40.000]  第39節的問題是喜愛
[00:11:40.000 --> 00:11:43.000]  他喜歡你好這件事
[00:11:43.000 --> 00:11:46.000]  你穿長袍沒有問題
[00:11:46.000 --> 00:11:50.000]  可能現在第一排只有雪芬
[00:11:50.000 --> 00:11:53.000]  其實你穿第一排是沒有問題的
[00:11:53.000 --> 00:11:55.000]  我每次都坐第一排
[00:11:55.000 --> 00:11:56.000]  這個沒有問題
[00:11:56.000 --> 00:11:58.000]  你的心是不是好這件事
[00:11:58.000 --> 00:12:01.000]  你是不是喜歡你很喜歡這件事
[00:12:01.000 --> 00:12:05.000]  因著這個好這個喜歡
[00:12:05.000 --> 00:12:07.000]  你很喜歡別人尊崇你
[00:12:07.000 --> 00:12:08.000]  你要扮敬虔
[00:12:08.000 --> 00:12:10.000]  所以這個是心的問題
[00:12:10.000 --> 00:12:12.000]  害人不淺
[00:12:12.000 --> 00:12:15.000]  弟兄姊妹你有沒有這個心態的問題
[00:12:15.000 --> 00:12:17.000]  如果有你要小心對付
[00:12:17.000 --> 00:12:19.000]  會害死人
[00:12:19.000 --> 00:12:21.000]  我想問大家
[00:12:21.000 --> 00:12:25.000]  你寧願花時間精力去操練自己虔誠
[00:12:25.000 --> 00:12:30.000]  還是你寧願花時間精力去裝扮虔誠
[00:12:30.000 --> 00:12:33.000]  兩樣都要花時間精力
[00:12:33.000 --> 00:12:34.000]  弟兄姊妹
[00:12:34.000 --> 00:12:37.000]  我問每個的答案都是前者
[00:12:37.000 --> 00:12:40.000]  我當然是花時間精力去操練虔誠
[00:12:40.000 --> 00:12:43.000]  但你有沒有試過花時間精力去裝扮虔誠
[00:12:43.000 --> 00:12:45.000]  令人覺得我們虔誠
[00:12:45.000 --> 00:12:46.000]  我舉一個例子
[00:12:46.000 --> 00:12:47.000]  查聖經
[00:12:47.000 --> 00:12:50.000]  我在屈福大學帶過不少查經
[00:12:50.000 --> 00:12:54.000]  有些人查經其實是想回答所有問題
[00:12:54.000 --> 00:12:55.000]  他想告訴我
[00:12:55.000 --> 00:12:57.000]  我認識這段經文
[00:12:57.000 --> 00:13:02.000]  我寧願你花時間去想這段經文對我有什麼關係
[00:13:02.000 --> 00:13:05.000]  我不是想知道你認不認識這段經文
[00:13:05.000 --> 00:13:08.000]  我是想知道這段經文對你的生命有什麼影響
[00:13:08.000 --> 00:13:09.000]  弟兄姊妹
[00:13:09.000 --> 00:13:12.000]  我們有時會花很多時間精力去裝扮虔誠
[00:13:12.000 --> 00:13:15.000]  不是去操練虔誠
[00:13:15.000 --> 00:13:17.000]  我只是想別人告訴我
[00:13:17.000 --> 00:13:18.000]  我是一個敬虔的人
[00:13:18.000 --> 00:13:19.000]  我很愛主
[00:13:19.000 --> 00:13:21.000]  這個很不必要
[00:13:21.000 --> 00:13:24.000]  你看看這班文士的真面目是怎樣
[00:13:24.000 --> 00:13:26.000]  這班文士的真面目是什麼呢
[00:13:26.000 --> 00:13:27.000]  第四十節
[00:13:27.000 --> 00:13:30.000]  他們侵吞寡婦的家產
[00:13:30.000 --> 00:13:31.000]  很離譜的
[00:13:31.000 --> 00:13:33.000]  他怎樣侵吞呢
[00:13:33.000 --> 00:13:34.000]  聖經沒有說
[00:13:34.000 --> 00:13:37.000]  不過我們估計當時的寡婦
[00:13:37.000 --> 00:13:41.000]  可能需要一些文士去提供一些律法的服務
[00:13:41.000 --> 00:13:43.000]  或者為他們的禱告
[00:13:43.000 --> 00:13:46.000]  然後收取一些很昂貴的費用
[00:13:46.000 --> 00:13:48.000]  所以你看到他們說
[00:13:48.000 --> 00:13:51.000]  他們假意作很長的禱告
[00:13:51.000 --> 00:13:53.000]  好像律師那樣斷宗計
[00:13:53.000 --> 00:13:56.000]  即是禱告長就收錢多
[00:13:56.000 --> 00:13:58.000]  另一個可能就是這些寡婦
[00:13:58.000 --> 00:14:04.000]  將她的亡夫遺產可能交託文士去託管
[00:14:04.000 --> 00:14:07.000]  這些文士就據為己有
[00:14:07.000 --> 00:14:10.000]  侵吞了這些寡婦的財產
[00:14:10.000 --> 00:14:13.000]  你看看他們在犯什麼誡命
[00:14:13.000 --> 00:14:15.000]  第二誡命是什麼
[00:14:15.000 --> 00:14:17.000]  愛人如己
[00:14:17.000 --> 00:14:20.000]  反而去欺負這些孤兒寡婦
[00:14:20.000 --> 00:14:23.000]  所以在耶穌眼中這班人很離譜
[00:14:23.000 --> 00:14:26.000]  剛剛才說完我們要愛主
[00:14:26.000 --> 00:14:28.000]  我們要愛人如己
[00:14:28.000 --> 00:14:30.000]  他們完全是犯了這些誡命
[00:14:30.000 --> 00:14:31.000]  所以耶穌說什麼
[00:14:31.000 --> 00:14:34.000]  他們要受更重的刑罰
[00:14:34.000 --> 00:14:38.000]  所以這班人很明顯在我心目中是惡不群
[00:14:38.000 --> 00:14:40.000]  假冒為善
[00:14:40.000 --> 00:14:41.000]  表面很虔誠
[00:14:41.000 --> 00:14:42.000]  表面很得人尊重
[00:14:42.000 --> 00:14:47.000]  但內裡是非常非常不屬靈
[00:14:47.000 --> 00:14:49.000]  你想想在教會裡面
[00:14:49.000 --> 00:14:51.000]  我們有沒有這一類人
[00:14:51.000 --> 00:14:54.000]  在教會裡面有沒有惡不群
[00:14:54.000 --> 00:14:58.000]  或者哪一類人是最容易成為表裡不一
[00:14:58.000 --> 00:15:02.000]  假冒為善的信徒
[00:15:02.000 --> 00:15:03.000]  哪一類人呢
[00:15:03.000 --> 00:15:05.000]  我覺得很適合牧師
[00:15:05.000 --> 00:15:08.000]  我覺得牧者是高危一族
[00:15:08.000 --> 00:15:11.000]  牧者是最容易變成這樣
[00:15:11.000 --> 00:15:12.000]  因為每個人都期望牧者
[00:15:12.000 --> 00:15:13.000]  你不可以犯罪
[00:15:13.000 --> 00:15:14.000]  你不可以犯錯
[00:15:14.000 --> 00:15:16.000]  你必須有光環
[00:15:16.000 --> 00:15:19.000]  你想想《宇航一書》一章八字怎麼說
[00:15:19.000 --> 00:15:22.000]  如果我們不承認我們是犯罪的
[00:15:22.000 --> 00:15:24.000]  我們在騙自己
[00:15:24.000 --> 00:15:26.000]  我們當神是說謊
[00:15:26.000 --> 00:15:28.000]  真理不在我心裡
[00:15:28.000 --> 00:15:30.000]  牧師怎麼會不犯罪呢
[00:15:30.000 --> 00:15:33.000]  人怎麼會不犯錯呢
[00:15:33.000 --> 00:15:37.000]  我最近收到一個神學院的同學
[00:15:37.000 --> 00:15:38.000]  一個WhatsApp
[00:15:38.000 --> 00:15:39.000]  他就提到
[00:15:39.000 --> 00:15:43.000]  如果在教會聘請傳道同工
[00:15:43.000 --> 00:15:46.000]  這個WhatsApp就說有七大陷阱
[00:15:46.000 --> 00:15:48.000]  其中一個陷阱是什麼呢
[00:15:48.000 --> 00:15:50.000]  我看完之後都有點震撼
[00:15:50.000 --> 00:15:52.000]  他說這個陷阱是什麼呢
[00:15:52.000 --> 00:15:54.000]  你沒有問一個問題
[00:15:54.000 --> 00:15:56.000]  你每逢請傳道牧者
[00:15:56.000 --> 00:15:57.000]  一定要問這個問題
[00:15:57.000 --> 00:15:59.000]  這個問題是什麼呢
[00:15:59.000 --> 00:16:02.000]  請問你最近有沒有上過色情網站
[00:16:02.000 --> 00:16:08.000]  原來很多的牧者
[00:16:08.000 --> 00:16:11.000]  很多的認證者是有的
[00:16:11.000 --> 00:16:15.000]  還有不少是最近上過這些網站
[00:16:15.000 --> 00:16:17.000]  根據美國一個統計
[00:16:17.000 --> 00:16:19.000]  美國的Barnard Study
[00:16:19.000 --> 00:16:24.000]  他說有57%的傳道同工
[00:16:24.000 --> 00:16:26.000]  有這些色情上的掙扎
[00:16:26.000 --> 00:16:27.000]  可能色情刊物
[00:16:27.000 --> 00:16:28.000]  色情網站
[00:16:28.000 --> 00:16:30.000]  這些色情的掙扎
[00:16:30.000 --> 00:16:34.000]  他說服侍少年的同工
[00:16:34.000 --> 00:16:37.000]  比率是64%
[00:16:37.000 --> 00:16:38.000]  挺高的
[00:16:38.000 --> 00:16:40.000]  當然少年的同工可能年輕一點
[00:16:40.000 --> 00:16:42.000]  血氣方剛一點
[00:16:42.000 --> 00:16:43.000]  但你想一想
[00:16:43.000 --> 00:16:44.000]  如果一般的同工
[00:16:44.000 --> 00:16:45.000]  當然這是美國的統計
[00:16:45.000 --> 00:16:47.000]  香港我覺得可能好一點
[00:16:47.000 --> 00:16:49.000]  但也不好在哪裡
[00:16:49.000 --> 00:16:50.000]  你想一想
[00:16:50.000 --> 00:16:52.000]  57%的傳道同工
[00:16:52.000 --> 00:16:56.000]  在這些色情上有掙扎跌倒
[00:16:56.000 --> 00:16:59.000]  但是回到教會就不會說的
[00:16:59.000 --> 00:17:02.000]  在港壇就很熟悉
[00:17:02.000 --> 00:17:05.000]  但是表裡不一
[00:17:05.000 --> 00:17:07.000]  很明顯是惡不群
[00:17:07.000 --> 00:17:09.000]  要扮得很敬虔
[00:17:09.000 --> 00:17:11.000]  我猜是有掙扎的
[00:17:11.000 --> 00:17:12.000]  我猜很多掙扎
