
[00:00:00.000 --> 00:00:01.360]  這段聖經的時候
[00:06:00.660 --> 00:06:02.980]  她覺得自己已經什麼都有了
[00:06:02.980 --> 00:06:04.120]  也很滿足
[00:06:04.120 --> 00:06:05.700]  不需要其他人的幫忙
[00:06:05.700 --> 00:06:09.400]  但是先知以利沙仍然都很想去報答他
[00:06:09.400 --> 00:06:12.300]  於是又再一次叫這個僕人過來
[00:06:12.300 --> 00:06:16.360]  問一問:你到底知不知道這個家庭有什麼特別需要?
[00:06:16.360 --> 00:06:17.500]  在那個時候
[00:06:17.500 --> 00:06:21.980]  先知以利沙才知道原來她是沒有兒子的
[00:06:21.980 --> 00:06:24.880]  原來她的丈夫已經一把年紀了
[00:06:24.880 --> 00:06:28.720]  所以先知以利沙就再一次叫這個婦人來
[00:06:28.720 --> 00:06:30.620]  就告訴她:一年之後
[00:06:30.620 --> 00:06:32.020]  明年的今天
[00:06:32.020 --> 00:06:33.900]  你將會有一個兒子
[00:06:33.900 --> 00:06:35.680]  果然一年之後
[00:06:35.680 --> 00:06:36.900]  她果然懷孕
[00:06:36.900 --> 00:06:38.460]  而且生了一個兒子
[00:06:38.460 --> 00:06:40.980]  誰知道當孩子長大之後
[00:06:40.980 --> 00:06:41.540]  有一天
[00:06:41.540 --> 00:06:42.860]  大概幾年之後
[00:06:42.860 --> 00:06:45.980]  有一天當她去田野找她爸爸的時候
[00:06:45.980 --> 00:06:48.700]  她突然之間覺得頭很痛
[00:06:48.700 --> 00:06:51.100]  之後就發生了悲劇
[00:06:51.100 --> 00:06:54.860]  她就死在自己母親的膝蓋上
[00:06:54.860 --> 00:06:57.180]  這個婦人就將她的屍首
[00:06:57.180 --> 00:06:59.780]  抱到先知以利沙的房間那裡
[00:06:59.780 --> 00:07:01.060]  放在她的床上
[00:07:01.060 --> 00:07:03.580]  然後就趕快去找先知以利沙
[00:07:03.580 --> 00:07:06.820]  結果先知以利沙就派她的僕人基哈西
[00:07:06.820 --> 00:07:08.220]  首先去到現場
[00:07:08.220 --> 00:07:11.500]  將一枝橡放在孩子的臉上
[00:07:11.500 --> 00:07:12.820]  但是很可惜
[00:07:12.820 --> 00:07:15.540]  孩子仍然沒有醒過來
[00:07:15.540 --> 00:07:19.420]  最後先知以利沙要和這個婦人回到她的家裡
[00:07:19.420 --> 00:07:23.460]  因為這個婦人死都要先知以利沙跟她一起去
[00:07:23.460 --> 00:07:26.060]  結果以利沙去到的時候
[00:07:26.060 --> 00:07:28.340]  就獨自一個人在房間裡
[00:07:28.340 --> 00:07:29.700]  她首先禱告
[00:07:29.700 --> 00:07:31.260]  接著就面對面
[00:07:31.260 --> 00:07:32.100]  口對口
[00:07:32.100 --> 00:07:34.620]  手對手伏在這個孩子的身上
[00:07:34.620 --> 00:07:36.740]  第一次的時候
[00:07:36.740 --> 00:07:40.220]  發覺這個孩子的溫度開始慢慢上升
[00:07:40.220 --> 00:07:43.460]  然後她就在家裡徘徊了一次
[00:07:43.460 --> 00:07:45.060]  接著再來一次
[00:07:45.060 --> 00:07:46.780]  做相同的事件
[00:07:46.780 --> 00:07:49.940]  結果她的孩子就活過來了
[00:07:49.940 --> 00:07:52.740]  這個其實就是故事
[00:07:52.740 --> 00:07:54.460]  但是這個故事本身
[00:07:54.460 --> 00:07:57.540]  其實跟之前的寡婦的故事
[00:07:57.540 --> 00:07:59.700]  有很多相同的地方
[00:07:59.700 --> 00:08:00.620]  例如
[00:08:00.620 --> 00:08:01.900]  大家都是女人
[00:08:01.900 --> 00:08:02.820]  例如
[00:08:02.820 --> 00:08:05.180]  大家都有講到兒子這個問題
[00:08:05.180 --> 00:08:07.700]  但是故事裡面也有很多元素的不同
[00:08:07.700 --> 00:08:08.340]  例如
[00:08:08.340 --> 00:08:09.940]  窮寡婦的事件裡面
[00:08:09.940 --> 00:08:10.980]  一個丈夫
[00:08:10.980 --> 00:08:12.260]  她的丈夫死去
[00:08:12.260 --> 00:08:14.340]  但是這位富有的婦人
[00:08:14.340 --> 00:08:15.940]  她的丈夫健在
[00:08:15.940 --> 00:08:18.100]  而且窮寡婦那裡我們看到
[00:08:18.100 --> 00:08:18.540]  沒錯
[00:08:18.540 --> 00:08:21.300]  她自己去找先知以利沙兩次
[00:08:21.300 --> 00:08:23.260]  而先知以利沙
[00:08:23.260 --> 00:08:29.660]  就反過來在這個大戶人家的書店婦人的故事裡面
[00:08:29.660 --> 00:08:32.860]  進入到這個女人的家裡面
[00:08:32.860 --> 00:08:34.100]  很多次
[00:08:34.100 --> 00:08:36.100]  當然我們還看到
[00:08:36.100 --> 00:08:38.900]  這個故事裡面提到兩個兒子
[00:08:38.900 --> 00:08:40.620]  但是在這個故事裡面
[00:08:40.620 --> 00:08:42.140]  開頭是沒有兒子的
[00:08:42.140 --> 00:08:44.300]  當然兩個故事很相似的地方就是
[00:08:44.300 --> 00:08:46.500]  兩個兒子都幾乎沒有了
[00:08:46.500 --> 00:08:49.420]  而這個書店婦人的兒子
[00:08:49.420 --> 00:08:51.180]  到了最後都幾乎沒有了
[00:08:51.180 --> 00:08:52.100]  不過
[00:08:52.100 --> 00:08:56.580]  神跡地讓她可以死而復活
[00:08:56.580 --> 00:08:58.060]  所以我們看到
[00:08:58.060 --> 00:09:00.700]  這兩個故事其實是相似的程度
[00:09:00.700 --> 00:09:03.620]  也有很多不似的地方
[00:09:03.620 --> 00:09:07.020]  我們知道除了一個這樣的緣故之外
[00:09:07.020 --> 00:09:09.180]  其實我們藉著今天這一段的經文
[00:09:09.180 --> 00:09:10.940]  我們嘗試去看一件事情
[00:09:10.940 --> 00:09:12.580]  我們下次有機會再講的時候
[00:09:12.580 --> 00:09:13.860]  我們再講另一件事情
[00:09:13.860 --> 00:09:16.620]  今天我就想帶給大家一件事情
[00:09:16.620 --> 00:09:20.020]  就是書店的婦人有什麼值得我們欣賞的地方
[00:09:20.020 --> 00:09:23.980]  有什麼值得從她的身上學習的地方
[00:09:23.980 --> 00:09:25.780]  第一件事
[00:09:25.780 --> 00:09:31.420]  書店婦人非常主動和好客
[00:09:31.420 --> 00:09:33.660]  聖經第四章第八節說
[00:09:33.660 --> 00:09:35.820]  「一日以利沙走到書店
[00:09:35.820 --> 00:09:38.220]  在那裡有一個大戶的婦人
[00:09:38.220 --> 00:09:40.100]  強留她吃飯
[00:09:40.100 --> 00:09:43.420]  此後以利沙每從那裡經過
[00:09:43.420 --> 00:09:45.940]  就進去吃飯」
[00:09:45.940 --> 00:09:48.340]  大家有沒有留意「一日」這個字
[00:09:48.340 --> 00:09:50.260]  「一日」這個字眼
[00:09:50.260 --> 00:09:53.620]  就將這個故事和上一個有關窮寡婦的故事
[00:09:53.620 --> 00:09:54.820]  分開了出來
[00:09:54.820 --> 00:09:57.060]  其實同一個時間的描述
[00:09:57.060 --> 00:09:58.260]  「一日」這個字
[00:09:58.260 --> 00:10:02.020]  在這一段的聖經裡面其實出現了好幾次
[00:10:02.020 --> 00:10:03.540]  出現了三次
[00:10:03.540 --> 00:10:05.420]  這三次的出現
[00:10:05.420 --> 00:10:09.220]  就將這個敘述的故事分為三個段落
[00:10:09.220 --> 00:10:13.180]  也帶出三件不同的事件發生
[00:10:13.180 --> 00:10:17.900]  我們都知道這個事件發生在一個地方叫樞廉
[00:10:17.900 --> 00:10:19.500]  其實樞廉這個地方
[00:10:19.500 --> 00:10:23.660]  大概距離以利沙住的地方二十多公里
[00:10:23.660 --> 00:10:26.780]  距離一個很重要的地方耶穌大約七公里
[00:10:26.780 --> 00:10:28.300]  我想你特別留意
[00:10:28.300 --> 00:10:31.380]  聖經的作者特別在這裡提到這位婦人
[00:10:31.380 --> 00:10:33.700]  要強留她吃飯
[00:10:33.700 --> 00:10:36.220]  結果她很成功留住了以利沙
[00:10:36.220 --> 00:10:40.260]  接著以利沙每一次經過都留在那裡吃飯
[00:10:40.260 --> 00:10:41.500]  你有沒有留意?
[00:10:41.500 --> 00:10:44.380]  遊說以利沙的不是她老公
[00:10:44.380 --> 00:10:46.300]  是她這個婦人
[00:10:46.300 --> 00:10:47.580]  是樞廉的婦人
[00:10:47.580 --> 00:10:51.580]  可能兩夫妻通常邀請一個人吃飯的時候
[00:10:51.580 --> 00:10:53.180]  我不知道大家
[00:10:53.180 --> 00:10:54.780]  你們如果有夫妻的話
[00:10:54.780 --> 00:10:56.340]  如果你是有家庭的話
[00:10:56.340 --> 00:10:57.900]  你是誰先開口的呢?
[00:10:57.900 --> 00:11:00.540]  我不知道你是否老婆先開口的呢?
[00:11:00.540 --> 00:11:02.220]  留在這裡吃一頓飯吧
[00:11:02.220 --> 00:11:03.660]  我們很多時候都會說
[00:11:03.660 --> 00:11:04.980]  吃一頓沒有送飯
[00:11:04.980 --> 00:11:07.060]  又或者吃完飯才走
[00:11:07.060 --> 00:11:09.500]  男人會不會這樣問的呢?
[00:11:09.500 --> 00:11:10.940]  通常我們都知道
[00:11:10.940 --> 00:11:12.260]  如果男人要問的話
[00:11:12.260 --> 00:11:15.260]  通常都會先問老婆的
[00:11:15.260 --> 00:11:17.900]  帶一個朋友回來吃飯行不行啊今晚?
[00:11:17.900 --> 00:11:18.940]  然後老婆說
[00:11:18.940 --> 00:11:20.300]  好啦 OK
[00:11:20.300 --> 00:11:20.980]  又或者
[00:11:20.980 --> 00:11:23.260]  不要啦 家裡很亂啊
[00:11:23.260 --> 00:11:24.780]  在這個處境裡面
[00:11:24.780 --> 00:11:27.140]  強留在這個婦人
[00:11:27.140 --> 00:11:29.540]  不單只是她先做主動
[00:11:29.540 --> 00:11:32.060]  而且是不需要跟她老公商量的
[00:11:32.060 --> 00:11:33.500]  留意聖經是這樣說的
[00:11:33.500 --> 00:11:34.420]  不是我說的
[00:11:34.420 --> 00:11:37.060]  聖經根本沒有提到她跟她老公商量過
[00:11:37.060 --> 00:11:38.340]  在當時文化
[00:11:38.340 --> 00:11:40.700]  其實是很出位的表達
[00:11:40.700 --> 00:11:42.580]  你要知道
[00:11:42.580 --> 00:11:43.620]  可想而知
[00:11:43.620 --> 00:11:44.740]  這個婦人
[00:11:44.740 --> 00:11:45.580]  她老公
[00:11:45.580 --> 00:11:49.980]  如果假設她老公在現場的話
[00:11:49.980 --> 00:11:51.420]  這樣就不得了了
[00:11:51.420 --> 00:11:55.740]  這個老婆竟然之間可以這麼出位地
[00:11:55.740 --> 00:11:58.060]  強留在伊麗莎
[00:11:58.060 --> 00:12:01.700]  這個當時對她們來說都挺陌生的人
[00:12:01.700 --> 00:12:02.900]  如果你是她老公
[00:12:02.900 --> 00:12:04.700]  你的感受會是怎麼樣呢?
[00:12:04.700 --> 00:12:06.740]  又或者她可能加把口過來
[00:12:06.740 --> 00:12:07.260]  就說
[00:12:07.260 --> 00:12:08.980]  別人喜歡怎樣就怎樣
[00:12:08.980 --> 00:12:09.900]  不要勉強別人
[00:12:09.900 --> 00:12:11.220]  男人就是這樣的
[00:12:11.220 --> 00:12:12.820]  看到別人就算了
[00:12:12.820 --> 00:12:13.820]  不要勉強別人
[00:12:13.820 --> 00:12:14.980]  隨便他吧
[00:12:14.980 --> 00:12:16.140]  但是聖經的作者
[00:12:16.140 --> 00:12:17.500]  很明顯有意提到
[00:12:17.500 --> 00:12:22.420]  是這位婦人主動強留在伊麗莎吃飯的
[00:12:22.420 --> 00:12:23.620]  留意一下,兄弟姐妹
[00:12:23.620 --> 00:12:25.700]  強留這個字非常特別
[00:12:25.700 --> 00:12:28.340]  意思就是加強力度
[00:12:28.340 --> 00:12:30.700]  又或者抓住她
[00:12:30.700 --> 00:12:31.820]  同一個字
[00:12:31.820 --> 00:12:34.540]  在後期也用在伊麗莎身上
[00:12:34.540 --> 00:12:37.540]  也是同一個女人用在伊麗莎身上
[00:12:37.540 --> 00:12:39.860]  我們遲些有機會再說
[00:12:39.860 --> 00:12:41.300]  所以我們看到嗎?
[00:12:41.300 --> 00:12:43.500]  如果不是這位婦人
[00:12:43.500 --> 00:12:45.060]  不斷拉住
[00:12:45.060 --> 00:12:47.700]  不斷叫伊麗莎留在這裡吃飯的話
[00:12:47.700 --> 00:12:52.020]  相信伊麗莎早就趕路走了
[00:12:52.020 --> 00:12:53.980]  早就回家也說不定
[00:12:53.980 --> 00:12:55.220]  就是因為這個緣故
[00:12:55.220 --> 00:12:56.420]  所以每一次
[00:12:56.420 --> 00:13:00.180]  才知道伊麗莎經過都會留在那裡吃一頓飯
[00:13:00.180 --> 00:13:02.020]  有人說
[00:13:02.020 --> 00:13:04.580]  留住一個男人的心
[00:13:04.580 --> 00:13:07.780]  首先要留住他的胃口
[00:13:07.780 --> 00:13:10.820]  那你就要看看要給他吃什麼
[00:13:10.820 --> 00:13:12.420]  如果給他吃好的
[00:13:12.420 --> 00:13:13.980]  那就多留一點
[00:13:14.540 --> 00:13:17.860]  我不知道他留了什麼給伊麗莎去吃
[00:13:17.860 --> 00:13:19.860]  但是他吃完這頓飯之後
[00:13:19.860 --> 00:13:22.060]  竟然間就一直繼續吃下去
[00:13:22.060 --> 00:13:23.940]  你看看他吃完之後
[00:13:23.940 --> 00:13:25.300]  真的吃了一頓
[00:13:25.300 --> 00:13:26.820]  一定煮得很好吃
[00:13:26.820 --> 00:13:29.020]  所以他每一次經過都會去那裡吃
[00:13:29.020 --> 00:13:31.900]  今天如果你要留住一個人在你家裡吃飯
[00:13:31.900 --> 00:13:33.100]  可能你會告訴他
[00:13:33.100 --> 00:13:34.940]  我煮重了你的米
[00:13:34.940 --> 00:13:36.620]  已經煮了你的那一份
[00:13:36.620 --> 00:13:39.420]  我特意做了很多菜
[00:13:39.420 --> 00:13:41.980]  我有很多好的菜想留給你吃
[00:13:41.980 --> 00:13:43.420]  又或者
[00:13:43.420 --> 00:13:44.740]  又或者就是
[00:13:44.740 --> 00:13:47.460]  我有些很重要的事情要告訴他
[00:13:47.460 --> 00:13:48.740]  今天我們一起吃飯
[00:13:48.740 --> 00:13:50.900]  我有些很重要的事情要告訴你
[00:13:50.900 --> 00:13:51.660]  是不是?
[00:13:51.660 --> 00:13:53.620]  如果你想留住一個人吃飯
[00:13:53.620 --> 00:13:56.460]  你會盡你一切的方法要留住他
[00:13:56.460 --> 00:13:57.780]  書唸的婦人
[00:13:57.780 --> 00:13:59.780]  她強留伊麗莎
[00:13:59.780 --> 00:14:01.780]  但是她做到了
[00:14:01.780 --> 00:14:03.700]  她的老公在這件事情上
[00:14:03.700 --> 00:14:05.460]  完全沒有任何的行動
[00:14:05.460 --> 00:14:08.100]  當然也沒有反對他老婆這麼做
[00:14:08.100 --> 00:14:09.140]  我們要知道
[00:14:09.140 --> 00:14:11.980]  當時的文化很強調好客之道
[00:14:11.980 --> 00:14:15.420]  往往都是男人主動邀請一個客人吃飯
[00:14:15.420 --> 00:14:18.060]  但竟然這次是這位婦人
[00:14:18.060 --> 00:14:22.460]  她這位老公的太太先做主動
[00:14:22.460 --> 00:14:25.620]  這位婦人又主動又好客
[00:14:25.620 --> 00:14:28.820]  其實如果用在今天的教會裡面
[00:14:28.820 --> 00:14:30.420]  這種好客
[00:14:30.420 --> 00:14:33.500]  這種主動的文化實在很難得
[00:14:33.500 --> 00:14:35.500]  今天我們沒有辦法回到教會
[00:14:35.500 --> 00:14:37.740]  如果有一天我們回到教會的時候
[00:14:37.740 --> 00:14:39.260]  我知道香港很多教會
[00:14:39.260 --> 00:14:42.260]  已經下星期開始有實體崇拜
[00:14:42.260 --> 00:14:43.700]  我不知道你有沒有留意
[00:14:43.700 --> 00:14:45.300]  當我們完了崇拜之後
[00:14:45.300 --> 00:14:47.980]  有多少個人會主動關心別人呢?
[00:14:47.980 --> 00:14:49.820]  在平日一至六的時候
[00:14:49.820 --> 00:14:52.420]  我們有多少個主動關心別人呢?
[00:14:52.420 --> 00:14:53.780]  有多少個人
[00:14:53.780 --> 00:14:55.580]  好像這位書唸婦人那樣
[00:14:55.580 --> 00:14:57.580]  又主動又好客呢?
[00:14:57.580 --> 00:14:59.180]  其實這兩樣東西
[00:14:59.180 --> 00:15:02.500]  是打開了一個人心靈的大門
[00:15:02.500 --> 00:15:04.780]  讓他能夠更容易
[00:15:04.780 --> 00:15:07.580]  更容易下星期繼續回來
[00:15:07.580 --> 00:15:09.980]  下個星期想繼續回來教
[00:15:09.980 --> 00:15:11.340]  當它打開了的時候
[00:15:11.340 --> 00:15:13.260]  人就能夠很容易認識神
[00:15:13.260 --> 00:15:15.900]  就能夠很容易開始接近基督
[00:15:15.900 --> 00:15:18.220]  我記得馬鞍峰的教會
[00:15:18.220 --> 00:15:19.740]  華利克牧師曾經說過
[00:15:19.740 --> 00:15:22.220]  他說一個人進了教會十三分鐘之內
[00:15:22.220 --> 00:15:24.500]  就會決定他會不會繼續留在這裡
[00:15:24.500 --> 00:15:25.500]  對他們來說
[00:15:25.500 --> 00:15:27.340]  對他們來說
[00:15:27.340 --> 00:15:28.980]  特別是對未信主的人來說
[00:15:28.980 --> 00:15:30.900]  那些偉大的講員
[00:15:30.900 --> 00:15:32.060]  講那些什麼道
[00:15:32.060 --> 00:15:33.540]  不是最重要的
[00:15:33.540 --> 00:15:34.700]  那些唱歌
[00:15:34.700 --> 00:15:37.380]  唱到好像沒有讚美之傳那麼厲害
[00:15:37.380 --> 00:15:39.580]  囂張的國聲士團那麼厲害
[00:15:39.580 --> 00:15:41.020]  那些不重要的
[00:15:41.020 --> 00:15:41.820]  對他們來說
[00:15:41.820 --> 00:15:43.020]  什麼是最重要的?
