
[00:00:00.000 --> 00:00:02.400]  今日能夠站在大家當中
[00:09:56.600 --> 00:10:00.600]  就是表達我們的感性的一面
[00:10:00.600 --> 00:10:02.600]  這個是愛的一部分
[00:10:02.600 --> 00:10:05.600]  但你細心看這些字
[00:10:05.600 --> 00:10:08.600]  我們要盡心盡性盡義盡力
[00:10:08.600 --> 00:10:11.600]  是在講盡心,感情
[00:10:11.600 --> 00:10:13.600]  盡性,良知
[00:10:13.600 --> 00:10:16.600]  盡義,我們的理智
[00:10:16.600 --> 00:10:18.600]  盡力,我們的意志
[00:10:18.600 --> 00:10:22.600]  是整個人向神的頭身的毀身
[00:10:22.600 --> 00:10:25.600]  這樣才是愛
[00:10:25.600 --> 00:10:26.600]  背後當然就是
[00:10:26.600 --> 00:10:28.600]  我們要承認這是獨一的真神
[00:10:28.600 --> 00:10:30.600]  祂是至高的
[00:10:30.600 --> 00:10:34.600]  因此我們要盡我們所有的可能性
[00:10:34.600 --> 00:10:37.600]  去將我們自己獻給神
[00:10:37.600 --> 00:10:39.600]  獻給神的時候
[00:10:39.600 --> 00:10:41.600]  我們這個才是叫愛
[00:10:41.600 --> 00:10:45.600]  這個不只是感性一時的衝動
[00:10:45.600 --> 00:10:46.600]  就是叫愛
[00:10:46.600 --> 00:10:51.600]  在以神為至高這種價值觀之下
[00:10:51.600 --> 00:10:54.600]  我們整個人投身在神的心意裡面
[00:10:54.600 --> 00:10:58.600]  我們投身在和神的關係裡面
[00:10:58.600 --> 00:11:00.600]  聽神的吩咐
[00:11:00.600 --> 00:11:02.600]  去做每一件事
[00:11:02.600 --> 00:11:04.600]  難嗎?當然難
[00:11:04.600 --> 00:11:07.600]  所以猶太的宗教領袖
[00:11:07.600 --> 00:11:10.600]  就將這種的愛表面化了
[00:11:10.600 --> 00:11:12.600]  只是看行為
[00:11:12.600 --> 00:11:15.600]  而耶穌當代有些人就看你
[00:11:15.600 --> 00:11:17.600]  如果律法有這麼多條
[00:11:17.600 --> 00:11:21.600]  我守到50%都算是可以了
[00:11:21.600 --> 00:11:26.600]  將信仰慢慢表面化到
[00:11:26.600 --> 00:11:29.600]  祂只需要做一些事
[00:11:29.600 --> 00:11:32.600]  就算是信神、愛神
[00:11:32.600 --> 00:11:34.600]  但大家都知道
[00:11:34.600 --> 00:11:36.600]  神對我們要求就是
[00:11:36.600 --> 00:11:39.600]  我們沒有偶像,唯一就有祂
[00:11:39.600 --> 00:11:42.600]  所以都想大家思考一下
[00:11:42.600 --> 00:11:44.600]  在你的心目中裡面
[00:11:44.600 --> 00:11:46.600]  你有沒有一些東西
[00:11:46.600 --> 00:11:48.600]  是佔據了你的心
[00:11:48.600 --> 00:11:50.600]  比神還要重要呢?
[00:11:50.600 --> 00:11:53.600]  當你坐在這裡去敬拜神的時候
[00:11:53.600 --> 00:11:55.600]  你有時會想到什麼呢?
[00:11:55.600 --> 00:11:57.600]  或者一會兒去吃飯
[00:11:57.600 --> 00:12:00.600]  跟誰去吃飯,吃些什麼呢?
[00:12:00.600 --> 00:12:04.600]  我們的心能不能夠以神為首位
[00:12:04.600 --> 00:12:07.600]  我們的家人,我們的家庭
[00:12:07.600 --> 00:12:09.600]  我們的小孩
[00:12:09.600 --> 00:12:11.600]  或者學生就說
[00:12:11.600 --> 00:12:14.600]  我的功課,我的GPA
[00:12:14.600 --> 00:12:17.600]  這些東西佔據了我們的心的時候
[00:12:17.600 --> 00:12:21.600]  我們就缺乏了愛神的心
[00:12:21.600 --> 00:12:24.600]  當我想到愛神這個題目的時候
[00:12:24.600 --> 00:12:25.600]  我就想起
[00:12:25.600 --> 00:12:30.600]  前一陣子我去古浪嶼休息的時候
[00:12:30.600 --> 00:12:32.600]  我走到一個墓地
[00:12:32.600 --> 00:12:35.600]  這個墓地挑起了我很多思想
[00:12:35.600 --> 00:12:38.600]  因為裡面是充滿十字架的墓碑
[00:12:38.600 --> 00:12:41.600]  還有天使的雕刻
[00:12:41.600 --> 00:12:44.600]  我想一下,這個是中國,很少見
[00:12:44.600 --> 00:12:46.600]  它是關閉的
[00:12:46.600 --> 00:12:48.600]  所以我不能夠進去裡面
[00:12:48.600 --> 00:12:50.600]  被攔住了
[00:12:50.600 --> 00:12:53.600]  我就回到酒店去查資料
[00:12:53.600 --> 00:12:58.600]  我查到原來很多宣教士在這裡葬了
[00:12:58.600 --> 00:13:01.600]  當我在這裡一路查資料的時候
[00:13:01.600 --> 00:13:03.600]  我查到很多宣教士
[00:13:03.600 --> 00:13:06.600]  不過說其中一個給大家聽聽
[00:13:06.600 --> 00:13:11.600]  這個宣教士就在南京條約之後幾年
[00:13:11.600 --> 00:13:14.600]  就來到中國
[00:13:14.600 --> 00:13:18.600]  大家都知道1842年南京條約
[00:13:18.600 --> 00:13:23.600]  我們要割讓很多土地給列強
[00:13:23.600 --> 00:13:26.600]  我們也要開放一些地方
[00:13:26.600 --> 00:13:28.600]  成為通商口岸
[00:13:28.600 --> 00:13:32.600]  很多想賺錢,想拿好處的人
[00:13:32.600 --> 00:13:34.600]  走到來中國
[00:13:34.600 --> 00:13:38.600]  也有一批愛神,愛到地步的人
[00:13:38.600 --> 00:13:40.600]  願意來到中國
[00:13:40.600 --> 00:13:45.600]  他們來中國不是避在軍艦保護之下的地方
[00:13:45.600 --> 00:13:48.600]  很多時候他們去到一些很危險的地方
[00:13:48.600 --> 00:13:52.600]  是一些衛生條件很差的地方
[00:13:52.600 --> 00:13:55.600]  為的就是愛神
[00:13:55.600 --> 00:14:00.600]  當時1857年有這樣的記載
[00:14:00.600 --> 00:14:06.600]  他說其實這些人離開了他們自己國家的時候
[00:14:06.600 --> 00:14:12.600]  他們離開的時候是朝氣勃勃的青年人
[00:14:12.600 --> 00:14:17.600]  但是他準備將生命奉獻給全教的事業
[00:14:17.600 --> 00:14:21.600]  但是他一個一個的早死
[00:14:21.600 --> 00:14:26.600]  他們留下悲傷給他在世間上的伴侶家人
[00:14:26.600 --> 00:14:29.600]  幸好他們離開的時候
[00:14:29.600 --> 00:14:31.600]  他們帶著盼望
[00:14:31.600 --> 00:14:33.600]  我看到其中的宣教士
[00:14:33.600 --> 00:14:35.600]  一個女宣教士
[00:14:35.600 --> 00:14:39.600]  叫做Mary Doty
[00:14:39.600 --> 00:14:45.600]  她的女兒在她的回憶錄裏寫了些甚麼呢?
[00:14:45.600 --> 00:14:49.600]  就是在1847年
[00:14:49.600 --> 00:14:53.600]  就是《南京條約》簽了之後五年
[00:14:53.600 --> 00:14:56.600]  Doty他們就準備去中國
[00:14:56.600 --> 00:14:58.600]  去中國的時候
[00:14:58.600 --> 00:15:02.600]  她就先結婚
[00:15:02.600 --> 00:15:05.600]  然後兩夫妻一起去到中國
[00:15:05.600 --> 00:15:08.600]  這是怎樣形容那個婚禮呢?
[00:15:08.600 --> 00:15:10.600]  婚禮在教會裏面舉行
[00:15:10.600 --> 00:15:14.600]  既莊嚴又悲傷
[00:15:14.600 --> 00:15:19.600]  朋友和親戚不論遠近都來參加
[00:15:19.600 --> 00:15:22.600]  在中國參加宣教事業
[00:15:22.600 --> 00:15:27.600]  意味著他們隨時都會面對死亡的威脅
[00:15:27.600 --> 00:15:32.600]  社區裏面一個一個漂亮的男孩女孩
[00:15:32.600 --> 00:15:34.600]  他們都要離開我們
[00:15:34.600 --> 00:15:36.600]  去宣教的事業
[00:15:36.600 --> 00:15:40.600]  為的就是神,愛神
[00:15:40.600 --> 00:15:44.600]  他們放下的就是他們的至親的親人
[00:15:44.600 --> 00:15:47.600]  這個Mary Doty她的女兒
[00:15:47.600 --> 00:15:50.600]  在回憶錄裏面亦都講到
[00:15:50.600 --> 00:15:54.600]  在1858年,大概十年之後
[00:15:54.600 --> 00:15:56.600]  在二月的時候
[00:15:56.600 --> 00:16:00.600]  她自己就是六歲的生日
[00:16:00.600 --> 00:16:03.600]  在這個時候,每個人都很高興
[00:16:03.600 --> 00:16:07.600]  因為她的媽媽就是Mary Doty
[00:16:07.600 --> 00:16:10.600]  她將要生一個小孩子
[00:16:10.600 --> 00:16:13.600]  有一天小孩子出世
[00:16:13.600 --> 00:16:15.600]  他們都很高興
[00:16:15.600 --> 00:16:18.600]  他們一路享受家庭的樂趣
[00:16:18.600 --> 00:16:22.600]  有一天,四兄弟姐妹在玩的時候
[00:16:22.600 --> 00:16:26.600]  她爸爸就進到他們房間裏面
[00:16:26.600 --> 00:16:31.600]  帶著非常優秀的情緒、表情
[00:16:31.600 --> 00:16:36.600]  就叫這四個小孩進到他們的房間裏面
[00:16:36.600 --> 00:16:38.600]  她見到媽媽躺在那裏
[00:16:38.600 --> 00:16:42.600]  她見到孩子剛剛出世
[00:16:42.600 --> 00:16:46.600]  她見到她媽媽很辛苦
[00:16:46.600 --> 00:16:48.600]  再過幾天之後
[00:16:48.600 --> 00:16:51.600]  她媽媽就離開了他們
[00:16:51.600 --> 00:16:54.600]  這個就是離開她的姐妹
[00:16:54.600 --> 00:17:00.600]  就是愛神,愛到非常忠心的Mary Doty
[00:17:00.600 --> 00:17:02.600]  在幾個月之後
[00:17:02.600 --> 00:17:06.600]  這個初生的嬰兒也離開了世界
[00:17:06.600 --> 00:17:10.600]  這個就是愛神的一個很典型的例子
[00:17:10.600 --> 00:17:14.600]  宣教士願意放下她的生命
[00:17:14.600 --> 00:17:17.600]  為什麼?因為他愛神
[00:17:17.600 --> 00:17:20.600]  到底我們愛神有多少呢?
[00:17:20.600 --> 00:17:22.600]  這個我常常要問自己
[00:17:22.600 --> 00:17:27.600]  我很多時候都會保留一些東西給自己
[00:17:27.600 --> 00:17:32.600]  但是我能不能夠盡心盡性盡意盡力
[00:17:32.600 --> 00:17:34.600]  愛主我們的神
[00:17:34.600 --> 00:17:36.600]  律法師以為自己可以
[00:17:36.600 --> 00:17:40.600]  於是他就希望耶穌說
[00:17:40.600 --> 00:17:44.600]  我准許你愛一群鄰舍
[00:17:44.600 --> 00:17:46.600]  這群鄰舍是你喜歡的
[00:17:46.600 --> 00:17:49.600]  但是真正愛鄰舍是怎樣呢?
[00:17:49.600 --> 00:17:52.600]  耶穌就是用一個比喻去說
[00:17:52.600 --> 00:17:57.600]  一個人從耶路撒冷去到耶利哥
[00:17:57.600 --> 00:18:01.600]  在路上被一群賊打到半死
[00:18:01.600 --> 00:18:03.600]  搶了他所有的東西
[00:18:03.600 --> 00:18:05.600]  他就睡在那裡
[00:18:05.600 --> 00:18:08.600]  有祭司走過見到的時候
[00:18:08.600 --> 00:18:09.600]  你猜祭司會怎樣呢?
[00:18:09.600 --> 00:18:10.600]  去幫忙嗎?
[00:18:10.600 --> 00:18:12.600]  不是,經文裡面說
[00:18:12.600 --> 00:18:15.600]  便移走了
[00:18:15.600 --> 00:18:18.600]  接著有一個利尾人
[00:18:18.600 --> 00:18:19.600]  他又出現了
[00:18:19.600 --> 00:18:23.600]  走過,他又是這樣走
[00:18:23.600 --> 00:18:26.600]  第三個來到的是撒瑪利亞人
[00:18:26.600 --> 00:18:29.600]  撒瑪利亞人他來到
[00:18:29.600 --> 00:18:33.600]  他的聖經說他動了慈心
[00:18:33.600 --> 00:18:35.600]  慈心在聖經裡面的原文是什麼呢?
[00:18:35.600 --> 00:18:38.600]  就是那條腸在那裡觸動在那裡動
[00:18:38.600 --> 00:18:42.600]  這是一個很強烈的情感的表現
[00:18:42.600 --> 00:18:48.600]  很強烈的關懷、憐恤的一個表現
[00:18:48.600 --> 00:18:50.600]  於是他去到那裡
[00:18:50.600 --> 00:18:54.600]  用酒、用油去令到他沒那麼痛
[00:18:54.600 --> 00:18:56.600]  令到細菌會減少
[00:18:56.600 --> 00:18:59.600]  然後放在一個爐上面
[00:18:59.600 --> 00:19:02.600]  帶他去一個旅店
[00:19:02.600 --> 00:19:04.600]  照顧了他一天
[00:19:04.600 --> 00:19:06.600]  然後他要辦公
[00:19:06.600 --> 00:19:12.600]  所以他將這個人的健康交給店員照顧
[00:19:12.600 --> 00:19:17.600]  然後交一些錢給店員繼續照顧他
[00:19:17.600 --> 00:19:20.600]  耶穌問這個律法師
[00:19:20.600 --> 00:19:24.600]  誰是受傷的人的靈性?
[00:19:24.600 --> 00:19:27.600]  這個律法師就回答
[00:19:27.600 --> 00:19:30.600]  就是幫助他那個人
[00:19:30.600 --> 00:19:33.600]  大家看看他的答案是怎樣呢?
[00:19:33.600 --> 00:19:37.600]  他的答案不是說撒瑪利亞人
[00:19:37.600 --> 00:19:41.600]  他的答案是連戌他的人
[00:19:41.600 --> 00:19:44.600]  他都不提撒瑪利亞人這幾個字
[00:19:44.600 --> 00:19:46.600]  奇怪嗎?
[00:19:46.600 --> 00:19:49.600]  做撒瑪利亞人容易嗎?
[00:19:49.600 --> 00:19:51.600]  做一個好撒瑪利亞人容易嗎?
[00:19:51.600 --> 00:19:53.600]  是不容易的
[00:19:53.600 --> 00:19:55.600]  去連戌人容易嗎?
[00:19:55.600 --> 00:19:57.600]  不容易的
[00:19:57.600 --> 00:20:01.600]  連戌人的人很多時候要付代價
[00:20:01.600 --> 00:20:04.600]  愛倫謝不是用嘴巴
[00:20:04.600 --> 00:20:06.600]  是用行動
[00:20:06.600 --> 00:20:08.600]  行動有很多時候
[00:20:08.600 --> 00:20:11.600]  講出你這個人是一個怎樣的人
[00:20:11.600 --> 00:20:13.600]  重要過你嘴巴所說的話
[00:20:13.600 --> 00:20:15.600]  所以這個好撒瑪利亞人
[00:20:15.600 --> 00:20:17.600]  他就真真正正能夠表現出
[00:20:17.600 --> 00:20:19.600]  愛倫謝
[00:20:19.600 --> 00:20:21.600]  我在翻查資料的時候
[00:20:21.600 --> 00:20:24.600]  看到一個很動人的故事
[00:20:24.600 --> 00:20:27.600]  就是愛倫謝的故事
[00:20:27.600 --> 00:20:29.600]  在1975年
[00:20:29.600 --> 00:20:31.600]  西貢淪陷
[00:20:31.600 --> 00:20:33.600]  南越投降
[00:20:33.600 --> 00:20:37.600]  很多人就投奔怒海
[00:20:37.600 --> 00:20:39.600]  當時我都看過一套電影
[00:20:39.600 --> 00:20:41.600]  《投奔怒海》
[00:20:41.600 --> 00:20:43.600]  投奔怒海的人
[00:20:43.600 --> 00:20:45.600]  出很多錢
[00:20:45.600 --> 00:20:47.600]  很多金條
[00:20:47.600 --> 00:20:49.600]  買個船一個位置
